energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.69384692,1.44353075,0.53791701,0.90532989,0.00617623,0.03066901,0.38615491,0.00000000,0.32609706,0.08729344
-5.68784392,1.43057270,0.52236054,0.90602696,0.00575273,0.03056279,0.37384518,0.00000000,0.31304573,0.08576799
-5.68184092,1.42317345,0.50763278,0.91195525,0.00532953,0.03055936,0.36175718,0.00000000,0.29967380,0.08421579
-5.67583792,1.42147985,0.49388940,0.92309187,0.00490969,0.03065355,0.35004043,0.00000000,0.28617655,0.08264690
-5.66983492,1.42553211,0.48126081,0.93932438,0.00449651,0.03083826,0.33883146,0.00000000,0.27274443,0.08107018
-5.66383192,1.43525758,0.46984837,0.96044900,0.00409329,0.03110474,0.32825003,0.00000000,0.25955794,0.07949299
-5.65782891,1.45046852,0.45972206,0.98617126,0.00370320,0.03144293,0.31839634,0.00000000,0.24678354,0.07792089
-5.65182591,1.47086374,0.45091955,1.01610932,0.00332920,0.03184180,0.30934938,0.00000000,0.23457069,0.07635768
-5.64582291,1.49603438,0.44344678,1.04979984,0.00297386,0.03228973,0.30116639,0.00000000,0.22305001,0.07480554
-5.63981991,1.52547356,0.43727990,1.08670653,0.00263937,0.03277489,0.29388329,0.00000000,0.21233249,0.07326536
-5.63381691,1.55858963,0.43236825,1.12623128,0.00232742,0.03328558,0.28751603,0.00000000,0.20250962,0.07173712
-5.62781391,1.59472265,0.42863845,1.16772751,0.00203925,0.03381057,0.28206272,0.00000000,0.19365437,0.07022040
-5.62181091,1.63316358,0.42599907,1.21051563,0.00177560,0.03433946,0.27750627,0.00000000,0.18582269,0.06871488
-5.61580790,1.67317540,0.42434588,1.25390008,0.00153678,0.03486296,0.27381749,0.00000000,0.17905546,0.06722083
-5.60980490,1.71401560,0.42356724,1.29718752,0.00132270,0.03537313,0.27095835,0.00000000,0.17338067,0.06573958
-5.60380190,1.75495908,0.42354938,1.33970549,0.00113291,0.03586363,0.26888532,0.00000000,0.16881557,0.06427386
-5.59779890,1.79532067,0.42418148,1.38082100,0.00096671,0.03632992,0.26755250,0.00000000,0.16536873,0.06282812
-5.59179590,1.83447640,0.42536017,1.41995831,0.00082319,0.03676938,0.26691454,0.00000000,0.16304178,0.06140869
-5.58579290,1.87188268,0.42699334,1.45661513,0.00070129,0.03718145,0.26692916,0.00000000,0.16183091,0.06002384
-5.57978989,1.90709265,0.42900317,1.49037668,0.00059991,0.03756771,0.26755918,0.00000000,0.16172779,0.05868372
-5.57378689,1.93976890,0.43132824,1.52092691,0.00051796,0.03793190,0.26877406,0.00000000,0.16272027,0.05740023
-5.56778389,1.96969227,0.43392462,1.54805641,0.00045441,0.03827989,0.27055080,0.00000000,0.16479248,0.05618679
-5.56178089,1.99676607,0.43676613,1.57166655,0.00040833,0.03861966,0.27287445,0.00000000,0.16792473,0.05505801
-5.55577789,2.02101572,0.43984355,1.59176973,0.00037899,0.03896113,0.27573789,0.00000000,0.17209304,0.05402935
-5.54977489,2.04258381,0.44316311,1.60848555,0.00036581,0.03931605,0.27914132,0.00000000,0.17726853,0.05311669
-5.54377189,2.06172068,0.44674425,1.62203318,0.00036845,0.03969773,0.28309124,0.00000000,0.18341668,0.05233593
-5.53776888,2.07877102,0.45061675,1.63272007,0.00038678,0.04012077,0.28759905,0.00000000,0.19049666,0.05170255
-5.53176588,2.09415704,0.45481751,1.64092757,0.00042091,0.04060069,0.29267951,0.00000000,0.19846071,0.05123119
-5.52576288,2.10835898,0.45938707,1.64709411,0.00047117,0.04115357,0.29834895,0.00000000,0.20725372,0.05093524
-5.51975988,2.12189369,0.46436604,1.65169654,0.00053812,0.04179555,0.30462341,0.00000000,0.21681310,0.05082645
-5.51375688,2.13529226,0.46979163,1.65523055,0.00062250,0.04254235,0.31151677,0.00000000,0.22706886,0.05091463
-5.50775388,2.14907760,0.47569441,1.65819091,0.00072525,0.04340872,0.31903898,0.00000000,0.23794411,0.05120727
-5.50175088,2.16374289,0.48209542,1.66105237,0.00084745,0.04440793,0.32719441,0.00000000,0.24935574,0.05170935
-5.49574787,2.17973160,0.48900376,1.66425200,0.00099030,0.04555117,0.33598037,0.00000000,0.26121546,0.05242303
-5.48974487,2.19741996,0.49641473,1.66817357,0.00115513,0.04684701,0.34538585,0.00000000,0.27343104,0.05334758
-5.48374187,2.21710231,0.50430851,1.67313453,0.00134330,0.04830095,0.35539057,0.00000000,0.28590769,0.05447916
-5.47773887,2.23897987,0.51264952,1.67937600,0.00155625,0.04991493,0.36596419,0.00000000,0.29854958,0.05581082
-5.47173587,2.26315313,0.52138634,1.68705601,0.00179542,0.05168699,0.37706590,0.00000000,0.31126136,0.05733246
-5.46573287,2.28961800,0.53045226,1.69624603,0.00206224,0.05361101,0.38864426,0.00000000,0.32394953,0.05903089
-5.45972986,2.31826563,0.53976630,1.70693085,0.00235815,0.05567657,0.40063727,0.00000000,0.33652387,0.06088997
-5.45372686,2.34888580,0.54923486,1.71901141,0.00268449,0.05786892,0.41297274,0.00000000,0.34889852,0.06289077
-5.44772386,2.38117352,0.55875363,1.73231056,0.00304259,0.06016914,0.42556897,0.00000000,0.36099294,0.06501185
-5.44172086,2.41473847,0.56820997,1.74658111,0.00343365,0.06255441,0.43833559,0.00000000,0.37273260,0.06722960
-5.43571786,2.44911686,0.57748552,1.76151590,0.00385880,0.06499842,0.45117473,0.00000000,0.38404942,0.06951864
-5.42971486,2.48378518,0.58645898,1.77675929,0.00431904,0.06747194,0.46398236,0.00000000,0.39488201,0.07185227
-5.42371186,2.51817537,0.59500902,1.79191969,0.00481523,0.06994349,0.47664983,0.00000000,0.40517562,0.07420306
-5.41770885,2.55169085,0.60301713,1.80658260,0.00534804,0.07238013,0.48906567,0.00000000,0.41488202,0.07654335
-5.41170585,2.58372297,0.61037050,1.82032371,0.00591798,0.07474824,0.50111750,0.00000000,0.42395917,0.07884591
-5.40570285,2.61366737,0.61696459,1.83272172,0.00652529,0.07701446,0.51269401,0.00000000,0.43237076,0.08108455
-5.39969985,2.64093991,0.62270559,1.84337046,0.00716999,0.07914649,0.52368714,0.00000000,0.44008581,0.08323473
-5.39369685,2.66499165,0.62751247,1.85189023,0.00785177,0.08111398,0.53399420,0.00000000,0.44707816,0.08527419
-5.38769385,2.68532281,0.63131867,1.85793786,0.00857005,0.08288925,0.54352002,0.00000000,0.45332602,0.08718349
-5.38169085,2.70149530,0.63407341,1.86121566,0.00932390,0.08444793,0.55217900,0.00000000,0.45881157,0.08894650
-5.37568784,2.71314365,0.63574254,1.86147905,0.01011208,0.08576951,0.55989710,0.00000000,0.46352070,0.09055081
-5.36968484,2.71998447,0.63630899,1.85854278,0.01093306,0.08683771,0.56661365,0.00000000,0.46744281,0.09198812
-5.36368184,2.72182408,0.63577281,1.85228598,0.01178507,0.08764068,0.57228299,0.00000000,0.47057078,0.09325439
-5.35767884,2.71856463,0.63415093,1.84265596,0.01266621,0.08817108,0.57687592,0.00000000,0.47290110,0.09435001
-5.35167584,2.71020863,0.63147662,1.82967087,0.01357455,0.08842600,0.58038093,0.00000000,0.47443418,0.09527982
-5.34567284,2.69686201,0.62779888,1.81342141,0.01450829,0.08840673,0.58280523,0.00000000,0.47517484,0.09605302
-5.33966983,2.67873586,0.62318172,1.79407154,0.01546603,0.08811847,0.58417559,0.00000000,0.47513304,0.09668300
-5.33366683,2.65614697,0.61770354,1.77185852,0.01644691,0.08756993,0.58453897,0.00000000,0.47432466,0.09718709
-5.32766383,2.62951712,0.61145669,1.74709200,0.01745096,0.08677288,0.58396296,0.00000000,0.47277264,0.09758623
-5.32166083,2.59937134,0.60454720,1.72015245,0.01847935,0.08574172,0.58253605,0.00000000,0.47050805,0.09790456
-5.31565783,2.56633491,0.59709474,1.69148876,0.01953468,0.08449304,0.58036765,0.00000000,0.46757136,0.09816900
-5.30965483,2.53112917,0.58923286,1.66161499,0.02062125,0.08304522,0.57758793,0.00000000,0.46401368,0.09840876
-5.30365183,2.49456581,0.58110939,1.63110599,0.02174531,0.08141805,0.57434732,0.00000000,0.45989787,0.09865482
-5.29764882,2.45753959,0.57288687,1.60059203,0.02291521,0.07963248,0.57081574,0.00000000,0.45529955,0.09893937
-5.29164582,2.42101902,0.56474292,1.57075192,0.02414152,0.07771037,0.56718127,0.00000000,0.45030775,0.09929525
-5.28564282,2.38603494,0.55687035,1.54230465,0.02543702,0.07567429,0.56364850,0.00000000,0.44502518,0.09975536
-5.27963982,2.35366646,0.54947683,1.51599929,0.02681654,0.07354739,0.56043612,0.00000000,0.43956800,0.10035199
-5.27363682,2.32502429,0.54278390,1.49260309,0.02829677,0.07135330,0.55777394,0.00000000,0.43406495,0.10111622
-5.26763382,2.30123110,0.53702507,1.47288754,0.02989576,0.06911595,0.55589917,0.00000000,0.42865592,0.10207720
-5.26163082,2.28339906,0.53244299,1.45761264,0.03163244,0.06685947,0.55505188,0.00000000,0.42348964,0.10326153
-5.25562781,2.27260449,0.52928542,1.44750925,0.03352587,0.06460801,0.55546980,0.00000000,0.41872074,0.10469248
-5.24962481,2.26986005,0.52780011,1.44325991,0.03559446,0.06238551,0.55738231,0.00000000,0.41450617,0.10638937
-5.24362181,2.27608491,0.52822840,1.44547835,0.03785498,0.06021541,0.56100383,0.00000000,0.41100084,0.10836683
-5.23761881,2.29207352,0.53079786,1.45468832,0.04032163,0.05812031,0.56652676,0.00000000,0.40835289,0.11063414
-5.23161581,2.31846387,0.53571402,1.47130213,0.04300489,0.05612158,0.57411403,0.00000000,0.40669851,0.11319463
-5.22561281,2.35570631,0.54315140,1.49559981,0.04591061,0.05423896,0.58389167,0.00000000,0.40615664,0.11604512
-5.21960980,2.40403400,0.55324443,1.52770946,0.04903891,0.05249002,0.59594145,0.00000000,0.40682358,0.11917542
-5.21360680,2.46343636,0.56607832,1.56758995,0.05238340,0.05088981,0.61029415,0.00000000,0.40876798,0.12256802
-5.20760380,2.53363678,0.58168060,1.61501648,0.05593040,0.04945035,0.62692351,0.00000000,0.41202620,0.12619777
-5.20160080,2.61407602,0.60001367,1.66957024,0.05965849,0.04818033,0.64574139,0.00000000,0.41659842,0.13003184
-5.19559780,2.70390238,0.62096887,1.73063275,0.06353823,0.04708476,0.66659434,0.00000000,0.42244563,0.13402981
-5.18959480,2.80197004,0.64436249,1.79738576,0.06753219,0.04616484,0.68926198,0.00000000,0.42948780,0.13814387
-5.18359180,2.90684619,0.66993425,1.86881718,0.07159530,0.04541785,0.71345727,0.00000000,0.43760325,0.14231933
-5.17758879,3.01682797,0.69734842,1.94373362,0.07567551,0.04483733,0.73882911,0.00000000,0.44662944,0.14649532
-5.17158579,3.12996927,0.72619798,2.02077954,0.07971477,0.04441325,0.76496722,0.00000000,0.45636525,0.15060565
-5.16558279,3.24411748,0.75601186,2.09846299,0.08365034,0.04413247,0.79140940,0.00000000,0.46657473,0.15457997
-5.15957979,3.35695978,0.78626530,2.17518770,0.08741627,0.04397928,0.81765116,0.00000000,0.47699228,0.15834516
-5.15357679,3.46607801,0.81639316,2.24929057,0.09094524,0.04393617,0.84315759,0.00000000,0.48732924,0.16182686
-5.14757379,3.56901074,0.84580598,2.31908394,0.09417049,0.04398463,0.86737707,0.00000000,0.49728162,0.16495123
-5.14157079,3.66332093,0.87390815,2.38290117,0.09702779,0.04410612,0.88975665,0.00000000,0.50653880,0.16764694
-5.13556778,3.74666686,0.90011783,2.43914408,0.09945756,0.04428311,0.90975856,0.00000000,0.51479297,0.16984712
-5.12956478,3.81687406,0.92388774,2.48633073,0.10140680,0.04450014,0.92687724,0.00000000,0.52174891,0.17149150
-5.12356178,3.87200541,0.94472620,2.52314160,0.10283092,0.04474487,0.94065634,0.00000000,0.52713387,0.17252850
-5.11755878,3.91042690,0.96221728,2.54846247,0.10369541,0.04500913,0.95070510,0.00000000,0.53070697,0.17291721
-5.11155578,3.93086602,0.97603950,2.56142211,0.10397709,0.04528977,0.95671323,0.00000000,0.53226805,0.17262927
-5.10555278,3.93246055,0.98598192,2.56142333,0.10366514,0.04558951,0.95846389,0.00000000,0.53166532,0.17165044
-5.09954977,3.91479524,0.99195694,2.54816573,0.10276169,0.04591749,0.95584397,0.00000000,0.52880162,0.16998192
-5.09354677,3.87792480,0.99400909,2.52165938,0.10128195,0.04628959,0.94885120,0.00000000,0.52363902,0.16764120
-5.08754377,3.82238164,0.99231922,2.48222837,0.09925400,0.04672860,0.93759779,0.00000000,0.51620142,0.16466253
-5.08154077,3.74916799,0.98720363,2.43050419,0.09671811,0.04726398,0.92231012,0.00000000,0.50657518,0.16109680
-5.07553777,3.65973217,0.97910808,2.36740896,0.09372570,0.04793135,0.90332463,0.00000000,0.49490752,0.15701092
-5.06953477,3.55592981,0.96859661,2.29412912,0.09033793,0.04877173,0.88107976,0.00000000,0.48140292,0.15248668
-5.06353177,3.43997133,0.95633552,2.21208054,0.08662405,0.04983035,0.85610422,0.00000000,0.46631747,0.14761900
-5.05752876,3.31435759,0.94307287,2.12286653,0.08265950,0.05115532,0.82900209,0.00000000,0.44995155,0.14251378
-5.05152576,3.18180620,0.92961431,2.02823026,0.07852383,0.05279597,0.80043512,0.00000000,0.43264095,0.13728518
-5.04552276,3.04517119,0.91679611,1.93000355,0.07429864,0.05480102,0.77110299,0.00000000,0.41474689,0.13205269
-5.03951976,2.90735919,0.90545630,1.83005402,0.07006541,0.05721660,0.74172223,0.00000000,0.39664530,0.12693781
-5.03351676,2.77124518,0.89640508,1.73023250,0.06590350,0.06008422,0.71300457,0.00000000,0.37871577,0.12206066
-5.02751376,2.63959090,0.89039574,1.63232270,0.06188822,0.06343879,0.68563557,0.00000000,0.36133051,0.11753649
-5.02151076,2.51496880,0.88809702,1.53799477,0.05808908,0.06730667,0.66025423,0.00000000,0.34484391,0.11347229
-5.01550775,2.39969391,0.89006830,1.44876435,0.05456837,0.07170394,0.63743442,0.00000000,0.32958274,0.10996366
-5.00950475,2.29576600,0.89673824,1.36595810,0.05137984,0.07663492,0.61766854,0.00000000,0.31583764,0.10709186
-5.00350175,2.20482330,0.90838802,1.29068671,0.04856778,0.08209108,0.60135426,0.00000000,0.30385589,0.10492137
-4.99749875,2.12810903,0.92513965,1.22382579,0.04616634,0.08805019,0.58878435,0.00000000,0.29383577,0.10349791
-4.99149575,2.06645115,0.94694974,1.16600465,0.04419913,0.09447608,0.58014011,0.00000000,0.28592253,0.10284699
-4.98549275,2.02025528,0.97360905,1.11760296,0.04267905,0.10131874,0.57548842,0.00000000,0.28020606,0.10297305
-4.97948974,1.98951023,1.00474766,1.07875467,0.04160849,0.10851492,0.57478233,0.00000000,0.27672020,0.10385930
-4.97348674,1.97380522,1.03984551,1.04935847,0.04097962,0.11598917,0.57786505,0.00000000,0.27544354,0.10546810
-4.96748374,1.97235741,1.07824786,1.02909390,0.04077496,0.12365532,0.58447706,0.00000000,0.27630173,0.10774198
-4.96148074,1.98404818,1.11918489,1.01744219,0.04096815,0.13141829,0.59426602,0.00000000,0.27917092,0.11060525
-4.95547774,2.00746648,1.16179473,1.01371060,0.04152480,0.13917621,0.60679887,0.00000000,0.28388229,0.11396609
-4.94947474,2.04095737,1.20514884,1.01705937,0.04240354,0.14682272,0.62157585,0.00000000,0.29022742,0.11771917
-4.94347174,2.08267400,1.24827889,1.02653014,0.04355714,0.15424944,0.63804571,0.00000000,0.29796427,0.12174852
-4.93746873,2.13063128,1.29020403,1.04107509,0.04493367,0.16134846,0.65562173,0.00000000,0.30682360,0.12593076
-4.93146573,2.18275974,1.32995761,1.05958579,0.04647782,0.16801473,0.67369792,0.00000000,0.31651568,0.13013848
-4.92546273,2.23695801,1.36661245,1.08092128,0.04813213,0.17414843,0.69166507,0.00000000,0.32673711,0.13424365
-4.91945973,2.29114295,1.39930394,1.10393475,0.04983829,0.17965700,0.70892606,0.00000000,0.33717757,0.13812106
-4.91345673,2.34329630,1.42725019,1.12749844,0.05153848,0.18445701,0.72491016,0.00000000,0.34752650,0.14165154
-4.90745373,2.39150706,1.44976901,1.15052637,0.05317653,0.18847578,0.73908598,0.00000000,0.35747945,0.14472498
-4.90145073,2.43400917,1.46629116,1.17199488,0.05469917,0.19165251,0.75097274,0.00000000,0.36674424,0.14724305
-4.89544772,2.46921396,1.47636988,1.19096070,0.05605710,0.19393931,0.76014989,0.00000000,0.37504662,0.14912147
-4.88944472,2.49573712,1.47968678,1.20657643,0.05720601,0.19530176,0.76626465,0.00000000,0.38213551,0.15029183
-4.88344172,2.51242021,1.47605400,1.21810362,0.05810740,0.19571923,0.76903768,0.00000000,0.38778772,0.15070294
-4.87743872,2.51834642,1.46541330,1.22492312,0.05872936,0.19518490,0.76826672,0.00000000,0.39181206,0.15032164
-4.87143572,2.51285084,1.44783196,1.22654286,0.05904707,0.19370561,0.76382827,0.00000000,0.39405282,0.14913304
-4.86543272,2.49552526,1.42349631,1.22260304,0.05904321,0.19130137,0.75567738,0.00000000,0.39439246,0.14714030
-4.85942971,2.46621751,1.39270301,1.21287857,0.05870808,0.18800478,0.74384567,0.00000000,0.39275358,0.14436385
-4.85342671,2.42502578,1.35584865,1.19727889,0.05803963,0.18386026,0.72843772,0.00000000,0.38909992,0.14084023
-4.84742371,2.37228786,1.31341805,1.17584513,0.05704321,0.17892312,0.70962596,0.00000000,0.38343659,0.13662051
-4.84142071,2.30856589,1.26597155,1.14874459,0.05573119,0.17325849,0.68764425,0.00000000,0.37580922,0.13176838
-4.83541771,2.23462676,1.21413174,1.11626278,0.05412234,0.16694020,0.66278040,0.00000000,0.36630229,0.12635798
-4.82941471,2.15141878,1.15856981,1.07879302,0.05224116,0.16004948,0.63536780,0.00000000,0.35503646,0.12047166
-4.82341171,2.06004500,1.09999184,1.03682387,0.05011696,0.15267361,0.60577632,0.00000000,0.34216508,0.11419751
-4.81740870,1.96173407,1.03912530,0.99092471,0.04778295,0.14490447,0.57440297,0.00000000,0.32786987,0.10762705
-4.81140570,1.85780905,0.97670579,0.94172989,0.04527516,0.13683705,0.54166215,0.00000000,0.31235604,0.10085283
-4.80540270,1.74965523,0.91346444,0.88992168,0.04263144,0.12856786,0.50797617,0.00000000,0.29584677,0.09396633
-4.79939970,1.63868772,0.85011597,0.83621275,0.03989039,0.12019341,0.47376599,0.00000000,0.27857748,0.08705589
-4.79339670,1.52631962,0.78734759,0.78132848,0.03709036,0.11180859,0.43944247,0.00000000,0.26078989,0.08020505
-4.78739370,1.41393167,0.72580907,0.72598981,0.03426848,0.10350519,0.40539842,0.00000000,0.24272612,0.07349103
-4.78139070,1.30284431,0.66610379,0.67089692,0.03145988,0.09537047,0.37200149,0.00000000,0.22462311,0.06698358
-4.77538769,1.19429256,0.60878124,0.61671436,0.02869691,0.08748578,0.33958822,0.00000000,0.20670738,0.06074408
-4.76938469,1.08940474,0.55433086,0.56405805,0.02600860,0.07992544,0.30845918,0.00000000,0.18919042,0.05482505
-4.76338169,0.98918503,0.50317724,0.51348428,0.02342019,0.07275574,0.27887534,0.00000000,0.17226477,0.04926982
-4.75737869,0.89450057,0.45567693,0.46548109,0.02095290,0.06603411,0.25105580,0.00000000,0.15610096,0.04411252
-4.75137569,0.80607293,0.41211666,0.42046215,0.01862373,0.05980861,0.22517668,0.00000000,0.14084524,0.03937838
-4.74537269,0.72447404,0.37271295,0.37876303,0.01644550,0.05411754,0.20137119,0.00000000,0.12661828,0.03508413
-4.73936968,0.65012628,0.33761317,0.34063990,0.01442696,0.04898937,0.17973085,0.00000000,0.11351468,0.03123865
-4.73336668,0.58330655,0.30689770,0.30627046,0.01257303,0.04444284,0.16030761,0.00000000,0.10160335,0.02784368
-4.72736368,0.52415364,0.28058335,0.27575687,0.01088512,0.04048728,0.14311688,0.00000000,0.09092860,0.02489475
-4.72136068,0.47267862,0.25862766,0.24913040,0.00936153,0.03712315,0.12814115,0.00000000,0.08151188,0.02238204
-4.71535768,0.42877757,0.24093407,0.22635745,0.00799788,0.03434269,0.11533416,0.00000000,0.07335414,0.02029139
-4.70935468,0.39224604,0.22735780,0.20734678,0.00678756,0.03213078,0.10462545,0.00000000,0.06643845,0.01860522
-4.70335168,0.36279490,0.21771229,0.19195742,0.00572222,0.03046586,0.09592506,0.00000000,0.06073308,0.01730357
-4.69734867,0.34006682,0.21177609,0.18000720,0.00479220,0.02932099,0.08912841,0.00000000,0.05619465,0.01636495
-4.69134567,0.32365317,0.20930015,0.17128147,0.00398695,0.02866492,0.08412104,0.00000000,0.05277144,0.01576735
-4.68534267,0.31311080,0.21001541,0.16554188,0.00329546,0.02846331,0.08078328,0.00000000,0.05040657,0.01548898
-4.67933967,0.30797842,0.21364050,0.16253502,0.00270656,0.02867985,0.07899470,0.00000000,0.04904123,0.01550917
-4.67333667,0.30779231,0.21988966,0.16200076,0.00220921,0.02927749,0.07863825,0.00000000,0.04861753,0.01580905
-4.66733367,0.31210108,0.22848057,0.16368012,0.00179278,0.03021960,0.07960406,0.00000000,0.04908126,0.01637225
-4.66133067,0.32047924,0.23914215,0.16732262,0.00144721,0.03147112,0.08179282,0.00000000,0.05038426,0.01718545
-4.65532766,0.33253945,0.25162207,0.17269292,0.00116312,0.03299965,0.08511873,0.00000000,0.05248643,0.01823894
-4.64932466,0.34794303,0.26569378,0.17957675,0.00093197,0.03477646,0.08951187,0.00000000,0.05535730,0.01952695
-4.64332166,0.36640870,0.28116299,0.18778586,0.00074603,0.03677732,0.09492003,0.00000000,0.05897726,0.02104796
