energy_ev,total_up,Os_p_up,Os_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.66383192,5.38056912,1.21580484,2.68422912,0.70906149,0.00129120,2.12763001,0.00000000
-5.65782891,5.39303668,1.22723165,2.69162034,0.72596291,0.00126506,2.14166814,0.00000000
-5.65182591,5.40650299,1.23966658,2.69879254,0.74427890,0.00124102,2.15367069,0.00000000
-5.64582291,5.41984615,1.25307930,2.70518968,0.76363986,0.00121930,2.16316234,0.00000000
-5.63981991,5.43203680,1.26749212,2.71029202,0.78369501,0.00120014,2.16973621,0.00000000
-5.63381691,5.44221183,1.28299214,2.71365306,0.80412815,0.00118380,2.17308224,0.00000000
-5.62781391,5.44974315,1.29974117,2.71493441,0.82467253,0.00117058,2.17301238,0.00000000
-5.62181091,5.45429681,1.31798218,2.71393629,0.84512382,0.00116081,2.16948092,0.00000000
-5.61580790,5.45587830,1.33804156,2.71062169,0.86535038,0.00115486,2.16259838,0.00000000
-5.60980490,5.45486040,1.36032611,2.70513236,0.88530005,0.00115313,2.15263804,0.00000000
-5.60380190,5.45199115,1.38531459,2.69779539,0.90500282,0.00115606,2.14003419,0.00000000
-5.59779890,5.44838023,1.41354334,2.68911965,0.92456891,0.00116409,2.12537198,0.00000000
-5.59179590,5.44546380,1.44558636,2.67978196,0.94418216,0.00117764,2.10936917,0.00000000
-5.58579290,5.44494880,1.48203034,2.67060335,0.96408888,0.00119713,2.09285044,0.00000000
-5.57978989,5.44873928,1.52344557,2.66251671,0.98458237,0.00122293,2.07671576,0.00000000
-5.57378689,5.45884818,1.57035404,2.65652730,1.00598393,0.00125530,2.06190417,0.00000000
-5.56778389,5.47729934,1.62319625,2.65366820,1.02862111,0.00129444,2.04935522,0.00000000
-5.56178089,5.50602486,1.68229845,2.65495323,1.05280440,0.00134039,2.03997000,0.00000000
-5.55577789,5.54676337,1.74784222,2.66132975,1.07880343,0.00139306,2.03457390,0.00000000
-5.54977489,5.60096491,1.81983802,2.67363390,1.10682407,0.00145217,2.03388329,0.00000000
-5.54377189,5.66970751,1.89810457,2.69255077,1.13698768,0.00151727,2.03847779,0.00000000
-5.53776888,5.75363019,1.98225527,2.71858139,1.16931361,0.00158771,2.04877951,0.00000000
-5.53176588,5.85288569,2.07169289,2.75201833,1.20370610,0.00166264,2.06504044,0.00000000
-5.52576288,5.96711552,2.16561297,2.79293083,1.23994627,0.00174105,2.08733824,0.00000000
-5.51975988,6.09544826,2.26301630,2.84116004,1.27768988,0.00182175,2.11558039,0.00000000
-5.51375688,6.23652074,2.36272992,2.89632423,1.31647094,0.00190342,2.14951620,0.00000000
-5.50775388,6.38852054,2.46343596,2.95783315,1.35571128,0.00198461,2.18875542,0.00000000
-5.50175088,6.54924682,2.56370699,3.02491048,1.39473556,0.00206383,2.23279202,0.00000000
-5.49574787,6.71618588,2.66204628,3.09662262,1.43279116,0.00213956,2.28103145,0.00000000
-5.48974487,6.88659673,2.75693100,3.17191188,1.46907200,0.00221030,2.33281921,0.00000000
-5.48374187,7.05760207,2.84685656,3.24963222,1.50274519,0.00227459,2.38746913,0.00000000
-5.47773887,7.22627965,2.93037970,3.32858524,1.53297938,0.00233113,2.44428915,0.00000000
-5.47173587,7.38974955,3.00615876,3.40755478,1.55897341,0.00237874,2.50260341,0.00000000
-5.46573287,7.54525329,3.07298924,3.48533842,1.57998420,0.00241644,2.56176915,0.00000000
-5.45972986,7.69022177,3.12983330,3.56077466,1.59535246,0.00244346,2.62118784,0.00000000
-5.45372686,7.82232970,3.17584231,3.63276501,1.60452541,0.00245927,2.68031019,0.00000000
-5.44772386,7.93953549,3.21037190,3.70029067,1.60707556,0.00246360,2.73863522,0.00000000
-5.44172086,8.04010642,3.23298937,3.76242384,1.60271494,0.00245643,2.79570419,0.00000000
-5.43571786,8.12263015,3.24347399,3.81833418,1.59130436,0.00243796,2.85109024,0.00000000
-5.42971486,8.18601404,3.24181066,3.86729130,1.57285757,0.00240865,2.90438534,0.00000000
-5.42371186,8.22947484,3.22817820,3.90866421,1.54754048,0.00236916,2.95518593,0.00000000
-5.41770885,8.25252129,3.20293339,3.94191889,1.51566552,0.00232034,3.00307909,0.00000000
-5.41170585,8.25493260,3.16659197,3.96661525,1.47768184,0.00226319,3.04763063,0.00000000
-5.40570285,8.23673551,3.11980812,3.98240447,1.43416178,0.00219885,3.08837662,0.00000000
-5.39969985,8.19818242,3.06335355,3.98902753,1.38578445,0.00212854,3.12481964,0.00000000
-5.39369685,8.13973261,2.99809722,3.98631572,1.33331705,0.00205354,3.15643025,0.00000000
-5.38769385,8.06203784,2.92498660,3.97419343,1.27759483,0.00197517,3.18265452,0.00000000
-5.38169085,7.96593324,2.84503098,3.95268324,1.21950038,0.00189478,3.20292719,0.00000000
-5.37568784,7.85243354,2.75928725,3.92191312,1.15994302,0.00181367,3.21669039,0.00000000
-5.36968484,7.72273414,2.66884803,3.88212528,1.09983885,0.00173316,3.22341690,0.00000000
-5.36368184,7.57821599,2.57483222,3.83368595,1.04009213,0.00165449,3.22263694,0.00000000
-5.35767884,7.42045293,2.47837735,3.77709519,0.98157830,0.00157888,3.21396705,0.00000000
-5.35167584,7.25121988,2.38063362,3.71299601,0.92512908,0.00150752,3.19713959,0.00000000
-5.34567284,7.07249993,2.28275874,3.64218157,0.87151985,0.00144153,3.17203113,0.00000000
-5.33966983,6.88648877,2.18591334,3.56559988,0.82145940,0.00138198,3.13868826,0.00000000
-5.33366683,6.69559473,2.09125628,3.48435498,0.77558210,0.00132993,3.09734916,0.00000000
-5.32766383,6.50243305,1.99993948,3.39970411,0.73444247,0.00128639,3.04845979,0.00000000
-5.32166083,6.30981340,1.91310203,3.31305033,0.69851190,0.00125235,2.99268341,0.00000000
-5.31565783,6.12071985,1.83186322,3.22593038,0.66817751,0.00122876,2.93090277,0.00000000
-5.30965483,5.93828302,1.75731450,3.13999763,0.64374266,0.00121657,2.86421451,0.00000000
-5.30365183,5.76574449,1.69051034,3.05700035,0.62542913,0.00121669,2.79391548,0.00000000
-5.29764882,5.60641374,1.63245804,2.97875555,0.61338039,0.00123003,2.72148144,0.00000000
-5.29164582,5.46361854,1.58410671,2.90711884,0.60766582,0.00125746,2.64853842,0.00000000
-5.28564282,5.34064972,1.54633553,2.84395111,0.60828556,0.00129980,2.57682782,0.00000000
-5.27963982,5.24070145,1.51994164,2.79108252,0.61517568,0.00135786,2.50816621,0.00000000
-5.27363682,5.16680871,1.50562778,2.75027492,0.62821331,0.00143237,2.44440126,0.00000000
-5.26763382,5.12178323,1.50399001,2.72318347,0.64722172,0.00152400,2.38736525,0.00000000
-5.26163082,5.10814983,1.51550578,2.71131847,0.67197491,0.00163332,2.33882778,0.00000000
-5.25562781,5.12808463,1.54052260,2.71600845,0.70220174,0.00176080,2.30044932,0.00000000
-5.24962481,5.18335702,1.57924749,2.73836547,0.73758942,0.00190678,2.27373721,0.00000000
-5.24362181,5.27527705,1.63173775,2.77925367,0.77778637,0.00207144,2.26000563,0.00000000
-5.23761881,5.40464982,1.69789310,2.83926196,0.82240445,0.00225479,2.26034087,0.00000000
-5.23161581,5.57173847,1.77744968,2.91868183,0.87102078,0.00245664,2.27557310,0.00000000
-5.22561281,5.77623720,1.86997626,3.01749087,0.92317905,0.00267658,2.30625546,0.00000000
-5.21960980,6.01725549,1.97487300,3.13534295,0.97839089,0.00291395,2.35265120,0.00000000
-5.21360680,6.29331456,2.09137312,3.27156528,1.03613723,0.00316785,2.41472893,0.00000000
-5.20760380,6.60235675,2.21854786,3.42516300,1.09587014,0.00343709,2.49216625,0.00000000
-5.20160080,6.94176828,2.35531497,3.59483124,1.15701542,0.00372021,2.58436119,0.00000000
-5.19559780,7.30841547,2.50045088,3.77897480,1.21897611,0.00401547,2.69045089,0.00000000
-5.18959480,7.69869388,2.65260669,3.97573508,1.28113736,0.00432086,2.80933666,0.00000000
-5.18359180,8.10858979,2.81032781,4.18302392,1.34287268,0.00463409,2.93971431,0.00000000
-5.17758879,8.53375267,2.97207698,4.39856343,1.40355175,0.00495262,3.08010847,0.00000000
-5.17158579,8.96957702,3.13626031,4.61993110,1.46254981,0.00527371,3.22890946,0.00000000
-5.16558279,9.41129143,3.30125550,4.84460888,1.51925852,0.00559444,3.38441150,0.00000000
-5.15957979,9.85405256,3.46544159,5.07003502,1.57309792,0.00591173,3.54485075,0.00000000
-5.15357679,10.29304129,3.62722925,5.29365716,1.62352936,0.00622242,3.70844193,0.00000000
-5.14757379,10.72355809,3.78509042,5.51298508,1.67006866,0.00652333,3.87341251,0.00000000
-5.14157079,11.14111484,3.93758638,5.72564165,1.71229921,0.00681130,4.03803347,0.00000000
-5.13556778,11.54152020,4.08339311,5.92941037,1.74988406,0.00708326,4.20064597,0.00000000
-5.12956478,11.92095585,4.22132296,6.12227801,1.78257666,0.00733626,4.35968359,0.00000000
-5.12356178,12.27604146,4.35034178,6.30247130,1.81022932,0.00756762,4.51369000,0.00000000
-5.11755878,12.60388653,4.46958113,6.46848644,1.83279904,0.00777487,4.66133212,0.00000000
-5.11155578,12.90212792,4.57834494,6.61911076,1.85034997,0.00795589,4.80140921,0.00000000
-5.10555278,13.16895249,4.67611090,6.75343628,1.86305243,0.00810891,4.93285850,0.00000000
-5.09954977,13.40310495,4.76252664,6.87086494,1.87117795,0.00823256,5.05475807,0.00000000
-5.09354677,13.60388169,4.83740142,6.97110583,1.87509072,0.00832591,5.16632772,0.00000000
-5.08754377,13.77111188,4.90069392,7.05416515,1.87523529,0.00838843,5.26692885,0.00000000
-5.08154077,13.90512763,4.95249734,7.12032962,1.87212116,0.00842007,5.35606401,0.00000000
-5.07553777,14.00672548,4.99302262,7.17014455,1.86630472,0.00842121,5.43337683,0.00000000
-5.06953477,14.07712137,5.02258114,7.20438782,1.85836928,0.00839264,5.49865278,0.00000000
-5.06353177,14.11790157,5.04156763,7.22404088,1.84890404,0.00833556,5.55182109,0.00000000
-5.05752876,14.13097169,5.05044441,7.23025821,1.83848294,0.00825155,5.59295768,0.00000000
-5.05152576,14.11850560,5.04972748,7.22433618,1.82764421,0.00814250,5.62228878,0.00000000
-5.04552276,14.08289565,5.03997486,7.20768224,1.81687166,0.00801061,5.64019470,0.00000000
-5.03951976,14.02670511,5.02177740,7.18178521,1.80657832,0.00785831,5.64721277,0.00000000
-5.03351676,13.95262307,4.99575174,7.14818677,1.79709332,0.00768824,5.64403847,0.00000000
-5.02751376,13.86342162,4.96253516,7.10845451,1.78865231,0.00750318,5.63152345,0.00000000
-5.02151076,13.76191463,4.92278161,7.06415618,1.78139188,0.00730598,5.61066947,0.00000000
-5.01550775,13.65091704,4.87715820,7.01683486,1.77534797,0.00709956,5.58261684,0.00000000
-5.00950475,13.53320365,4.82634142,6.96798451,1.77045837,0.00688684,5.54862682,0.00000000
-5.00350175,13.41146609,4.77101229,6.91902541,1.76656874,0.00667066,5.51005708,0.00000000
-4.99749875,13.28826718,4.71184981,6.87127901,1.76344196,0.00645377,5.46833035,0.00000000
-4.99149575,13.16599208,4.64952244,6.82594188,1.76077013,0.00623879,5.42489635,0.00000000
-4.98549275,13.04679636,4.58467725,6.78405888,1.75818849,0.00602812,5.38118789,0.00000000
-4.97948974,12.93255164,4.51792700,6.74649556,1.75529066,0.00582395,5.33857265,0.00000000
-4.97348674,12.82479023,4.44983558,6.71391076,1.75164440,0.00562821,5.29830214,0.00000000
-4.96748374,12.72465100,4.38090239,6.68673016,1.74680721,0.00544252,5.26146047,0.00000000
-4.96148074,12.63282906,4.31154661,6.66512229,1.74034127,0.00526817,5.22891513,0.00000000
-4.95547774,12.54953260,4.24209254,6.64897849,1.73182707,0.00510611,5.20127268,0.00000000
-4.94947474,12.47445018,4.17275685,6.63789866,1.72087548,0.00495692,5.17884198,0.00000000
-4.94347174,12.40673199,4.10363924,6.63118452,1.70713797,0.00482082,5.16160739,0.00000000
-4.93746873,12.34498826,4.03471713,6.62784211,1.69031491,0.00469764,5.14921418,0.00000000
-4.93146573,12.28730719,3.96584542,6.62659486,1.67016185,0.00458686,5.14096773,0.00000000
-4.92546273,12.23129439,3.89676186,6.62590821,1.64649400,0.00448762,5.13584753,0.00000000
-4.91945973,12.17413432,3.82709800,6.62402630,1.61918908,0.00439876,5.13253615,0.00000000
-4.91345673,12.11267347,3.75639600,6.61902040,1.58818861,0.00431883,5.12946280,0.00000000
-4.90745373,12.04352329,3.68413033,6.60884829,1.55349806,0.00424620,5.12485989,0.00000000
-4.90145073,11.96318000,3.60973404,6.59142293,1.51518595,0.00417905,5.11683067,0.00000000
-4.89544772,11.86815712,3.53262807,6.56468810,1.47338218,0.00411548,5.10342513,0.00000000
-4.88944472,11.75512546,3.45225260,6.52669836,1.42827567,0.00405356,5.08272089,0.00000000
-4.88344172,11.62105481,3.36809882,6.47569975,1.38011141,0.00399143,5.05290543,0.00000000
-4.87743872,11.46335103,3.27973956,6.41020807,1.32918711,0.00392732,5.01235592,0.00000000
-4.87143572,11.27998225,3.18685752,6.32908076,1.27584924,0.00385966,4.95971301,0.00000000
-4.86543272,11.06958806,3.08926948,6.23157921,1.22048861,0.00378712,4.89394502,0.00000000
-4.85942971,10.83156664,2.98694547,6.11741824,1.16353539,0.00370868,4.81439964,0.00000000
-4.85342671,10.56613511,2.88002199,5.98680022,1.10545353,0.00362365,4.72084077,0.00000000
-4.84742371,10.27436040,2.76880868,5.84043193,1.04673464,0.00353171,4.61346884,0.00000000
-4.84142071,9.95815855,2.65378806,5.67952312,0.98789124,0.00343293,4.49292384,0.00000000
-4.83541771,9.62026250,2.53560858,5.50576648,0.92944951,0.00332776,4.36027100,0.00000000
-4.82941471,9.26415955,2.41507126,5.32129977,0.87194162,0.00321705,4.21697013,0.00000000
-4.82341171,8.89400110,2.29311050,5.12865151,0.81589778,0.00310196,4.06482999,0.00000000
-4.81740870,8.51448862,2.17077011,4.93067246,0.76183816,0.00298400,3.90595012,0.00000000
-4.81140570,8.13074065,2.04917549,4.73045573,0.71026486,0.00286493,3.74265265,0.00000000
-4.80540270,7.74814624,1.92950318,4.53124859,0.66165418,0.00274673,3.57740734,0.00000000
-4.79939970,7.37221077,1.81294892,4.33635956,0.61644924,0.00263153,3.41275284,0.00000000
-4.79339670,7.00839994,1.70069552,4.14906423,0.57505326,0.00252155,3.25121753,0.00000000
-4.78739370,6.66198747,1.59388146,3.97251305,0.53782352,0.00241902,3.09524279,0.00000000
-4.78139070,6.33791172,1.49357138,3.80964430,0.50506605,0.00232615,2.94711159,0.00000000
-4.77538769,6.04064533,1.40072911,3.66310474,0.47703120,0.00224502,2.80888451,0.00000000
-4.76938469,5.77408159,1.31619403,3.53518023,0.45390998,0.00217756,2.68234509,0.00000000
-4.76338169,5.54143992,1.24066110,3.42773775,0.43583115,0.00212549,2.56895592,0.00000000
-4.75737869,5.34519217,1.17466493,3.34218016,0.42285905,0.00209025,2.46982599,0.00000000
-4.75137569,5.18701054,1.11856808,3.27941395,0.41499205,0.00207299,2.38568992,0.00000000
-4.74537269,5.06773703,1.07255344,3.23983041,0.41216156,0.00207452,2.31689872,0.00000000
-4.73936968,4.98737405,1.03662087,3.22329973,0.41423163,0.00209532,2.26342168,0.00000000
-4.73336668,4.94509499,1.01058771,3.22917767,0.42099907,0.00213545,2.22485857,0.00000000
-4.72736368,4.93927347,0.99409319,3.25632404,0.43219420,0.00219462,2.20046131,0.00000000
-4.72136068,4.96752975,0.98660641,3.30313204,0.44748229,0.00227215,2.18916380,0.00000000
-4.71535768,5.02679274,0.98743778,3.36756776,0.46646577,0.00236697,2.18961887,0.00000000
-4.70935468,5.11337601,0.99575363,3.44721870,0.48868752,0.00247765,2.20024116,0.00000000
-4.70335168,5.22306604,1.01059385,3.53935043,0.51363523,0.00260240,2.21925457,0.00000000
-4.69734867,5.35122138,1.03089232,3.64097039,0.54074712,0.00273913,2.24474330,0.00000000
-4.69134567,5.49288083,1.05549985,3.74889776,0.56941912,0.00288544,2.27470517,0.00000000
-4.68534267,5.64287896,1.08320924,3.85983816,0.59901360,0.00303871,2.30710610,0.00000000
-4.67933967,5.79596703,1.11278217,3.97046201,0.62886962,0.00319610,2.33993467,0.00000000
-4.67333667,5.94693717,1.14297738,4.07748492,0.65831470,0.00335467,2.37125543,0.00000000
-4.66733367,6.09074721,1.17257949,4.17774853,0.68667788,0.00351138,2.39925998,0.00000000
-4.66133067,6.22264355,1.20042783,4.26829992,0.71330374,0.00366321,2.42231447,0.00000000
-4.65532766,6.33827901,1.22544451,4.34646745,0.73756715,0.00380720,2.43900245,0.00000000
-4.64932466,6.43382241,1.24666084,4.40993106,0.75888810,0.00394053,2.44816177,0.00000000
-4.64332166,6.50605658,1.26324131,4.45678465,0.77674622,0.00406064,2.44891468,0.00000000
-4.63731866,6.55246156,1.27450420,4.48558845,0.79069433,0.00416522,2.44068998,0.00000000
-4.63131566,6.57128002,1.27993806,4.49540942,0.80037052,0.00425237,2.42323647,0.00000000
-4.62531266,6.56156202,1.27921347,4.48584791,0.80550816,0.00432059,2.39662730,0.00000000
-4.61930965,6.52318730,1.27218937,4.45704926,0.80594338,0.00436888,2.36125467,0.00000000
-4.61330665,6.45686345,1.25891379,4.40969944,0.80161970,0.00439672,2.31781516,0.00000000
-4.60730365,6.36409953,1.23961876,4.34500441,0.79258938,0.00440416,2.26728583,0.00000000
-4.60130065,6.24715540,1.21470953,4.26465358,0.77901157,0.00439178,2.21089182,0.00000000
-4.59529765,6.10896805,1.18474848,4.17076808,0.76114711,0.00436069,2.15006648,0.00000000
-4.58929465,5.95305711,1.15043426,4.06583550,0.73935032,0.00431250,2.08640514,0.00000000
-4.58329165,5.78341245,1.11257693,3.95263303,0.71405783,0.00424926,2.02161411,0.00000000
-4.57728864,5.60436770,1.07207001,3.83414159,0.68577521,0.00417342,1.95745654,0.00000000
-4.57128564,5.42046381,1.02986052,3.71345365,0.65506160,0.00408775,1.89569683,0.00000000
-4.56528264,5.23630731,0.98691804,3.59367799,0.62251319,0.00399520,1.83804533,0.00000000
-4.55927964,5.05642807,0.94420395,3.47784445,0.58874601,0.00389887,1.78610521,0.00000000
-4.55327664,4.88514117,0.90264189,3.36881190,0.55437872,0.00380188,1.74132296,0.00000000
-4.54727364,4.72641738,0.86309040,3.26918237,0.52001598,0.00370725,1.70494398,0.00000000
-4.54127064,4.58376637,0.82631859,3.18122405,0.48623296,0.00361782,1.67797465,0.00000000
-4.53526763,4.46013602,0.79298552,3.10680549,0.45356138,0.00353613,1.66115171,0.00000000
-4.52926463,4.35783083,0.76362381,3.04734300,0.42247763,0.00346439,1.65491979,0.00000000
-4.52326163,4.27845129,0.73862783,3.00376250,0.39339294,0.00340434,1.65941757,0.00000000
-4.51725863,4.22285593,0.71824655,2.97647682,0.36664607,0.00335724,1.67447280,0.00000000
-4.51125563,4.19114624,0.70258115,2.96537888,0.34249840,0.00332383,1.69960615,0.00000000
-4.50525263,4.18267469,0.69158718,2.96985053,0.32113142,0.00330430,1.73404362,0.00000000
-4.49924962,4.19607471,0.68508085,2.98878648,0.30264661,0.00329828,1.77673712,0.00000000
-4.49324662,4.22931150,0.68274931,3.02063241,0.28706741,0.00330488,1.82639252,0.00000000
-4.48724362,4.27975145,0.68416424,3.06343574,0.27434326,0.00332274,1.88150434,0.00000000
-4.48124062,4.34424794,0.68879822,3.11490737,0.26435522,0.00335003,1.94039617,0.00000000
-4.47523762,4.41924058,0.69604344,3.17249246,0.25692316,0.00338458,2.00126571,0.00000000
-4.46923462,4.50086481,0.70523192,3.23344793,0.25181407,0.00342392,2.06223310,0.00000000
-4.46323162,4.58506861,0.71565687,3.29492437,0.24875134,0.00346538,2.12139146,0.00000000
-4.45722861,4.66773275,0.72659435,3.35404993,0.24742463,0.00350618,2.17685800,0.00000000
-4.45122561,4.74479111,0.73732480,3.40801361,0.24750015,0.00354352,2.22682457,0.00000000
-4.44522261,4.81234747,0.74715370,3.45414553,0.24863105,0.00357470,2.26960590,0.00000000
-4.43921961,4.86678559,0.75543100,3.48999181,0.25046771,0.00359717,2.30368444,0.00000000
-4.43321661,4.90486907,0.76156865,3.51338180,0.25266763,0.00360863,2.32775028,0.00000000
-4.42721361,4.92382839,0.76505586,3.52248578,0.25490472,0.00360711,2.34073496,0.00000000
-4.42121061,4.92143246,0.76547170,3.51586135,0.25687781,0.00359099,2.34183826,0.00000000
-4.41520760,4.89604270,0.76249474,3.49248730,0.25831817,0.00355911,2.33054697,0.00000000
-4.40920460,4.84664828,0.75590947,3.45178401,0.25899573,0.00351072,2.30664524,0.00000000
-4.40320160,4.77288159,0.74560948,3.39362000,0.25872414,0.00344555,2.27021606,0.00000000
-4.39719860,4.67501393,0.73159723,3.31830468,0.25736420,0.00336379,2.22163403,0.00000000
-4.39119560,4.55393192,0.71398071,3.22656784,0.25482594,0.00326606,2.16154972,0.00000000
-4.38519260,4.41109587,0.69296698,3.11952698,0.25106904,0.00315339,2.09086627,0.00000000
-4.37918959,4.24848203,0.66885307,2.99864377,0.24610181,0.00302716,2.01070909,0.00000000
-4.37318659,4.06851120,0.64201442,2.86567174,0.23997863,0.00288908,1.92239005,0.00000000
-4.36718359,3.87396642,0.61289163,2.72259705,0.23279620,0.00274107,1.82736724,0.00000000
-4.36118059,3.66790323,0.58197564,2.57157485,0.22468849,0.00258528,1.72720206,0.00000000
-4.35517759,3.45355555,0.54979223,2.41486353,0.21582084,0.00242391,1.62351497,0.00000000
-4.34917459,3.23424087,0.51688615,2.25475927,0.20638323,0.00225926,1.51794160,0.00000000
-4.34317159,3.01326775,0.48380550,2.09353317,0.19658319,0.00209355,1.41209052,0.00000000
-4.33716858,2.79384884,0.45108686,1.93337294,0.18663833,0.00192896,1.30750407,0.00000000
-4.33116558,2.57902181,0.41924157,1.77633086,0.17676904,0.00176752,1.20562331,0.00000000
-4.32516258,2.37158046,0.38874345,1.62427947,0.16719135,0.00161108,1.10775790,0.00000000
-4.31915958,2.17401745,0.36001842,1.47887578,0.15811027,0.00146126,1.01506161,0.00000000
-4.31315658,1.98847977,0.33343599,1.34153476,0.14971382,0.00131946,0.92851378,0.00000000
-4.30715358,1.81673731,0.30930294,1.21341200,0.14216786,0.00118681,0.84890680,0.00000000
