energy_ev,total_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.22061031,2.73052892,0.87368548,2.04331290,0.34510884,0.09642890,0.03746991,0.19837165,0.29144315,0.00000000
-3.21460730,2.62071632,0.82587071,1.96459240,0.33025258,0.09259200,0.03580834,0.19355168,0.28534836,0.00000000
-3.20860430,2.51954074,0.78101127,1.89014950,0.31784908,0.08926081,0.03446545,0.19012916,0.28042261,0.00000000
-3.20260130,2.42814705,0.73976342,1.82102267,0.30796637,0.08644879,0.03342620,0.18808804,0.27670570,0.00000000
-3.19659830,2.34743484,0.70268317,1.75810754,0.30061388,0.08415730,0.03267111,0.18738416,0.27421374,0.00000000
-3.19059530,2.27805336,0.67021860,1.70214698,0.29574471,0.08237614,0.03217671,0.18794698,0.27294036,0.00000000
-3.18459230,2.22040362,0.64270602,1.65372577,0.29325937,0.08108446,0.03191607,0.18968198,0.27285867,0.00000000
-3.17858929,2.17464716,0.62036963,1.61326957,0.29301091,0.08025180,0.03185941,0.19247352,0.27392376,0.00000000
-3.17258629,2.14072108,0.60332474,1.58104803,0.29481122,0.07983950,0.03197464,0.19618822,0.27607572,0.00000000
-3.16658329,2.11835843,0.59158402,1.55718170,0.29843826,0.07980219,0.03222807,0.20067879,0.27924309,0.00000000
-3.16058029,2.10711334,0.58506655,1.54165230,0.30364397,0.08008953,0.03258507,0.20578819,0.28334647,0.00000000
-3.15457729,2.10638981,0.58360910,1.53431604,0.31016264,0.08064795,0.03301075,0.21135407,0.28830229,0.00000000
-3.14857429,2.11547322,0.58697909,1.53491943,0.31771949,0.08142247,0.03347077,0.21721341,0.29402649,0.00000000
-3.14257129,2.13356351,0.59488874,1.54311707,0.32603904,0.08235855,0.03393203,0.22320709,0.30043795,0.00000000
-3.13656828,2.15980880,0.60700972,1.55849087,0.33485311,0.08340380,0.03436340,0.22918444,0.30746148,0.00000000
-3.13056528,2.19333835,0.62298773,1.58057003,0.34390822,0.08450959,0.03473639,0.23500749,0.31503026,0.00000000
-3.12456228,2.23329369,0.64245655,1.60885113,0.35297194,0.08563246,0.03502582,0.24055482,0.32308746,0.00000000
-3.11855928,2.27885678,0.66505084,1.64281766,0.36183828,0.08673529,0.03521028,0.24572483,0.33158709,0.00000000
-3.11255628,2.32927412,0.69041732,1.68195807,0.37033167,0.08778819,0.03527261,0.25043834,0.34049387,0.00000000
-3.10655328,2.38387591,0.71822399,1.72578188,0.37830965,0.08876907,0.03520016,0.25464039,0.34978213,0.00000000
-3.10055028,2.44208941,0.74816693,1.77383286,0.38566403,0.08966390,0.03498495,0.25830106,0.35943379,0.00000000
-3.09454727,2.50344598,0.77997458,1.82569885,0.39232071,0.09046654,0.03462367,0.26141547,0.36943548,0.00000000
-3.08854427,2.56758146,0.81340936,1.88101762,0.39823803,0.09117830,0.03411757,0.26400266,0.37977498,0.00000000
-3.08254127,2.63422991,0.84826670,1.93947847,0.40340397,0.09180721,0.03347217,0.26610363,0.39043713,0.00000000
-3.07653827,2.70321084,0.88437158,2.00081926,0.40783226,0.09236689,0.03269683,0.26777848,0.40139949,0.00000000
-3.07053527,2.77441074,0.92157279,2.06481909,0.41155763,0.09287529,0.03180430,0.26910277,0.41262802,0.00000000
-3.06453227,2.84775959,0.95973544,2.13128681,0.41463054,0.09335323,0.03081010,0.27016331,0.42407310,0.00000000
-3.05852926,2.92320372,0.99873204,2.20004592,0.41711159,0.09382286,0.02973187,0.27105348,0.43566616,0.00000000
-3.05252626,3.00067628,1.03843269,2.27091653,0.41906594,0.09430600,0.02858871,0.27186838,0.44731722,0.00000000
-3.04652326,3.08006705,1.07869506,2.34369552,0.42055803,0.09482270,0.02740051,0.27270000,0.45891355,0.00000000
-3.04052026,3.16119324,1.11935467,2.41813586,0.42164681,0.09538980,0.02618731,0.27363260,0.47031969,0.00000000
-3.03451726,3.24377287,1.16021608,2.49392636,0.42238171,0.09601976,0.02496872,0.27473854,0.48137884,0.00000000
-3.02851426,3.32740268,1.20104561,2.57067326,0.42279963,0.09671969,0.02376340,0.27607487,0.49191576,0.00000000
-3.02251126,3.41154169,1.24156602,2.64788485,0.42292290,0.09749081,0.02258863,0.27768065,0.50174108,0.00000000
-3.01650825,3.49550192,1.28145356,2.72496023,0.42275845,0.09832814,0.02146000,0.27957530,0.51065676,0.00000000
-3.01050525,3.57844709,1.32033777,2.80118351,0.42229799,0.09922060,0.02039118,0.28175802,0.51846275,0.00000000
-3.00450225,3.65939985,1.35780408,2.87572391,0.42151941,0.10015148,0.01939380,0.28420824,0.52496417,0.00000000
-2.99849925,3.73725758,1.39339928,2.94764261,0.42038901,0.10109920,0.01847744,0.28688723,0.52997905,0.00000000
-2.99249625,3.81081661,1.42663990,3.01590628,0.41886455,0.10203840,0.01764968,0.28974059,0.53334596,0.00000000
-2.98649325,3.87880392,1.45702293,3.07940736,0.41689899,0.10294124,0.01691622,0.29270165,0.53493129,0.00000000
-2.98049025,3.93991517,1.48403895,3.13699038,0.41444446,0.10377887,0.01628109,0.29569555,0.53463578,0.00000000
-2.97448724,3.99285761,1.50718671,3.18748362,0.41145647,0.10452299,0.01574683,0.29864372,0.53239996,0.00000000
-2.96848424,4.03639588,1.52598905,3.22973486,0.40789798,0.10514738,0.01531474,0.30146859,0.52820822,0.00000000
-2.96248124,4.06939878,1.54000912,3.26264982,0.40374313,0.10562937,0.01498508,0.30409827,0.52209131,0.00000000
-2.95647824,4.09088479,1.54886653,3.28523156,0.39898052,0.10595115,0.01475729,0.30647085,0.51412718,0.00000000
-2.95047524,4.10006428,1.55225262,3.29661928,0.39361570,0.10610079,0.01463012,0.30853820,0.50444010,0.00000000
-2.94447224,4.09637632,1.54994410,3.29612460,0.38767296,0.10607302,0.01460175,0.31026900,0.49319817,0.00000000
-2.93846923,4.07951845,1.54181473,3.28326372,0.38119621,0.10586964,0.01466989,0.31165085,0.48060928,0.00000000
-2.93246623,4.04946794,1.52784427,3.25778384,0.37424897,0.10549961,0.01483175,0.31269132,0.46691593,0.00000000
-2.92646323,4.00649351,1.50812445,3.21968271,0.36691354,0.10497872,0.01508404,0.31341794,0.45238890,0.00000000
-2.92046023,3.95115706,1.48286159,3.16922021,0.35928941,0.10432903,0.01542288,0.31387715,0.43732046,0.00000000
-2.91445723,3.88430523,1.45237583,3.10692141,0.35149097,0.10357788,0.01584377,0.31413222,0.42201711,0.00000000
-2.90845423,3.80705147,1.41709692,3.03357093,0.34364485,0.10275681,0.01634145,0.31426040,0.40679239,0.00000000
-2.90245123,3.72074932,1.37755671,2.95019880,0.33588681,0.10190024,0.01690986,0.31434940,0.39196008,0.00000000
-2.89644822,3.62695826,1.33437867,2.85805841,0.32835860,0.10104403,0.01754207,0.31449342,0.37782792,0.00000000
-2.89044522,3.52740384,1.28826476,2.75859741,0.32120478,0.10022416,0.01823033,0.31478907,0.36469217,0.00000000
-2.88444222,3.42393371,1.23998019,2.65342288,0.31456977,0.09947536,0.01896609,0.31533132,0.35283314,0.00000000
-2.87843922,3.31847148,1.19033662,2.54426202,0.30859514,0.09882994,0.01974019,0.31620976,0.34251173,0.00000000
-2.87243622,3.21297030,1.14017423,2.43292006,0.30341733,0.09831687,0.02054302,0.31750536,0.33396693,0.00000000
-2.86643322,3.10936761,1.09034343,2.32123669,0.29916573,0.09796098,0.02136487,0.31928785,0.32741424,0.00000000
-2.86043022,3.00954266,1.04168649,2.21104267,0.29596117,0.09778253,0.02219622,0.32161388,0.32304488,0.00000000
-2.85442721,2.91527778,0.99501986,2.10411789,0.29391474,0.09779701,0.02302820,0.32452589,0.32102539,0.00000000
-2.84842421,2.82822400,0.95111723,2.00215196,0.29312681,0.09801511,0.02385297,0.32805171,0.32149765,0.00000000
-2.84242121,2.74987165,0.91069398,1.90670836,0.29368617,0.09844299,0.02466419,0.33220480,0.32457882,0.00000000
-2.83641821,2.68152559,0.87439303,1.81919273,0.29566913,0.09908261,0.02545737,0.33698494,0.33036100,0.00000000
-2.83041521,2.62428509,0.84277235,1.74082577,0.29913844,0.09993222,0.02623029,0.34237930,0.33891053,0.00000000
-2.82441221,2.57902779,0.81629420,1.67262098,0.30414192,0.10098678,0.02698315,0.34836353,0.35026651,0.00000000
-2.81840920,2.54639710,0.79531617,1.61536727,0.31071070,0.10223839,0.02771880,0.35490288,0.36443864,0.00000000
-2.81240620,2.52679270,0.78008404,1.56961645,0.31885706,0.10367665,0.02844266,0.36195305,0.38140432,0.00000000
-2.80640320,2.52036350,0.77072649,1.53567529,0.32857189,0.10528886,0.02916257,0.36946071,0.40110503,0.00000000
-2.80040020,2.52700295,0.76725174,1.51360229,0.33982189,0.10706000,0.02988849,0.37736364,0.42344229,0.00000000
-2.79439720,2.54634669,0.76954613,1.50320876,0.35254654,0.10897273,0.03063196,0.38559044,0.44827339,0.00000000
-2.78839420,2.57777276,0.77737484,1.50406431,0.36665530,0.11100705,0.03140551,0.39405989,0.47540735,0.00000000
-2.78239120,2.62040496,0.79038481,1.51550668,0.38202501,0.11314006,0.03222184,0.40268012,0.50460141,0.00000000
-2.77638819,2.67312011,0.80811010,1.53665596,0.39849807,0.11534554,0.03309305,0.41134770,0.53555866,0.00000000
-2.77038519,2.73456008,0.82997971,1.56643328,0.41588147,0.11759364,0.03402966,0.41994691,0.56792711,0.00000000
-2.76438219,2.80314946,0.85532809,1.60358389,0.43394714,0.11985065,0.03503978,0.42834937,0.60130077,0.00000000
-2.75837919,2.87711970,0.88340837,1.64670480,0.45243363,0.12207897,0.03612824,0.43641426,0.63522292,0.00000000
-2.75237619,2.95454031,0.91340824,1.69427661,0.47104966,0.12423724,0.03729585,0.44398937,0.66919197,0.00000000
-2.74637319,3.03335732,0.94446825,1.74469924,0.48947916,0.12628085,0.03853886,0.45091302,0.70266986,0.00000000
-2.74037019,3.11143873,0.97570236,1.79633115,0.50738824,0.12816269,0.03984851,0.45701701,0.73509302,0.00000000
-2.73436718,3.18662639,1.00622021,1.84753094,0.52443359,0.12983424,0.04121095,0.46213058,0.76588566,0.00000000
-2.72836418,3.25679291,1.03515043,1.89670057,0.54027234,0.13124698,0.04260728,0.46608528,0.79447493,0.00000000
-2.72236118,3.31990193,1.06166439,1.94232881,0.55457282,0.13235398,0.04401396,0.46872055,0.82030748,0.00000000
-2.71635818,3.37406957,1.08499944,1.98303337,0.56702590,0.13311171,0.04540338,0.46988992,0.84286668,0.00000000
-2.71035518,3.41762456,1.10448078,2.01760042,0.57735642,0.13348195,0.04674475,0.46946732,0.86168977,0.00000000
-2.70435218,3.44916429,1.11954107,2.04501959,0.58533398,0.13343366,0.04800514,0.46735333,0.87638409,0.00000000
-2.69834917,3.46760415,1.12973681,2.06451320,0.59078275,0.13294473,0.04915067,0.46348093,0.88664157,0.00000000
-2.69234617,3.47221758,1.13476087,2.07555825,0.59358966,0.13200348,0.05014784,0.45782046,0.89225078,0.00000000
-2.68634317,3.46266461,1.13445049,2.07790004,0.59371046,0.13060990,0.05096485,0.45038335,0.89310579,0.00000000
-2.68034017,3.43900711,1.12879020,2.07155681,0.59117338,0.12877639,0.05157291,0.44122457,0.88921134,0.00000000
-2.67433717,3.40170977,1.11790973,2.05681480,0.58608004,0.12652806,0.05194746,0.43044337,0.88068409,0.00000000
-2.66833417,3.35162617,1.10207676,2.03421413,0.57860351,0.12390252,0.05206923,0.41818235,0.86774960,0.00000000
-2.66233117,3.28997050,1.08168486,2.00452561,0.56898355,0.12094914,0.05192508,0.40462477,0.85073541,0.00000000
-2.65632816,3.21827578,1.05723724,1.96871978,0.55751916,0.11772779,0.05150858,0.38999027,0.83006019,0.00000000
-2.65032516,3.13834042,1.02932689,1.92792924,0.54455879,0.11430712,0.05082042,0.37452902,0.80621970,0.00000000
-2.64432216,3.05216541,0.99861418,1.88340592,0.53048850,0.11076247,0.04986837,0.35851468,0.77977011,0.00000000
-2.63831916,2.96188479,0.96580280,1.83647515,0.51571879,0.10717344,0.04866708,0.34223636,0.75130939,0.00000000
-2.63231616,2.86969256,0.93161511,1.78848841,0.50067048,0.10362132,0.04723758,0.32599004,0.72145772,0.00000000
-2.62631316,2.77776909,0.89676807,1.74077668,0.48576037,0.10018644,0.04560655,0.31006978,0.69083772,0.00000000
-2.62031016,2.68821014,0.86195046,1.69460623,0.47138731,0.09694548,0.04380539,0.29475899,0.66005546,0.00000000
-2.61430715,2.60296142,0.82780259,1.65113858,0.45791917,0.09396910,0.04186917,0.28032238,0.62968284,0.00000000
-2.60830415,2.52376118,0.79489893,1.61139595,0.44568145,0.09131966,0.03983550,0.26699869,0.60024229,0.00000000
-2.60230115,2.45209293,0.76373439,1.57623338,0.43494777,0.08904945,0.03774333,0.25499454,0.57219412,0.00000000
-2.59629815,2.38914983,0.73471445,1.54631831,0.42593281,0.08719927,0.03563190,0.24447972,0.54592699,0.00000000
-2.59029515,2.33581176,0.70814938,1.52211792,0.41878773,0.08579753,0.03353963,0.23558401,0.52175169,0.00000000
-2.58429215,2.29263539,0.68425254,1.50389449,0.41359839,0.08485984,0.03150323,0.22839558,0.49989840,0.00000000
-2.57828914,2.25985697,0.66314236,1.49170839,0.41038630,0.08438918,0.02955696,0.22296105,0.48051707,0.00000000
-2.57228614,2.23740730,0.64484788,1.48542826,0.40911207,0.08437653,0.02773205,0.21928710,0.46368089,0.00000000
-2.56628314,2.22493749,0.62931720,1.48474755,0.40968131,0.08480198,0.02605632,0.21734358,0.44939240,0.00000000
-2.56028014,2.22185399,0.61642843,1.48920647,0.41195249,0.08563623,0.02455405,0.21706782,0.43759166,0.00000000
-2.55427714,2.22736094,0.60600234,1.49821833,0.41574642,0.08684246,0.02324590,0.21837001,0.42816619,0.00000000
-2.54827414,2.24050785,0.59781626,1.51109887,0.42085688,0.08837842,0.02214916,0.22113933,0.42096181,0.00000000
-2.54227114,2.26024028,0.59161847,1.52709761,0.42706186,0.09019863,0.02127795,0.22525051,0.41579413,0.00000000
-2.53626813,2.28545126,0.58714257,1.54542972,0.43413488,0.09225665,0.02064367,0.23057061,0.41245988,0.00000000
-2.53026513,2.31503139,0.58412113,1.56530742,0.44185589,0.09450726,0.02025535,0.23696548,0.41074775,0.00000000
-2.52426213,2.34791544,0.58229823,1.58596953,0.45002126,0.09690846,0.02012012,0.24430596,0.41044831,0.00000000
-2.51825913,2.38312369,0.58144040,1.60670845,0.45845246,0.09942320,0.02024356,0.25247312,0.41136244,0.00000000
-2.51225613,2.41979642,0.58134559,1.62689334,0.46700298,0.10202078,0.02063000,0.26136268,0.41330835,0.00000000
-2.50625313,2.45722025,0.58184994,1.64598893,0.47556334,0.10467776,0.02128276,0.27088819,0.41612668,0.00000000
-2.50025013,2.49484551,0.58283205,1.66356940,0.48406388,0.10737853,0.02220415,0.28098288,0.41968378,0.00000000
-2.49424712,2.53229416,0.58421483,1.67932675,0.49247540,0.11011527,0.02339541,0.29160023,0.42387310,0.00000000
-2.48824412,2.56935810,0.58596485,1.69307369,0.50080754,0.11288750,0.02485648,0.30271311,0.42861473,0.00000000
-2.48224112,2.60598825,0.58808921,1.70474091,0.50910519,0.11570118,0.02658560,0.31431166,0.43385334,0.00000000
-2.47623812,2.64227523,0.59063033,1.71436909,0.51744306,0.11856736,0.02857881,0.32639995,0.43955463,0.00000000
-2.47023512,2.67842265,0.59365877,1.72209607,0.52591872,0.12150056,0.03082935,0.33899177,0.44570061,0.00000000
-2.46423212,2.71471443,0.59726453,1.72813979,0.53464461,0.12451682,0.03332702,0.35210562,0.45228398,0.00000000
-2.45822911,2.75147809,0.60154722,1.73277795,0.54373927,0.12763170,0.03605750,0.36575923,0.45930204,0.00000000
-2.45222611,2.78904564,0.60660570,1.73632529,0.55331842,0.13085820,0.03900175,0.37996401,0.46675033,0.00000000
-2.44622311,2.82771432,0.61252751,1.73910968,0.56348624,0.13420476,0.04213551,0.39471960,0.47461647,0.00000000
-2.44022011,2.86770905,0.61937876,1.74144798,0.57432722,0.13767347,0.04542893,0.41000884,0.48287446,0.00000000
-2.43421711,2.90914870,0.62719498,1.74362316,0.58589907,0.14125861,0.04884643,0.42579353,0.49147985,0.00000000
-2.42821411,2.95201773,0.63597332,1.74586343,0.59822698,0.14494546,0.05234683,0.44201106,0.50036589,0.00000000
-2.42221111,2.99614493,0.64566653,1.74832462,0.61129936,0.14870968,0.05588366,0.45857223,0.50944097,0.00000000
-2.41620810,3.04119010,0.65617913,1.75107661,0.62506536,0.15251710,0.05940587,0.47536028,0.51858758,0.00000000
-2.41020510,3.08663969,0.66736582,1.75409440,0.63943411,0.15632404,0.06285879,0.49223123,0.52766262,0.00000000
-2.40420210,3.13181151,0.67903245,1.75725434,0.65427569,0.16007809,0.06618531,0.50901546,0.53649938,0.00000000
-2.39819910,3.17586834,0.69093932,1.76033557,0.66942376,0.16371942,0.06932736,0.52552065,0.54491084,0.00000000
-2.39219610,3.21783996,0.70280683,1.76302669,0.68467954,0.16718240,0.07222756,0.54153562,0.55269438,0.00000000
-2.38619310,3.25665245,0.71432322,1.76493724,0.69981711,0.17039762,0.07483098,0.55683527,0.55963754,0.00000000
-2.38019010,3.29116343,0.72515398,1.76561340,0.71458953,0.17329408,0.07708691,0.57118606,0.56552462,0.00000000
-2.37418709,3.32020163,0.73495260,1.76455719,0.72873564,0.17580155,0.07895066,0.58435211,0.57014387,0.00000000
-2.36818409,3.34260894,0.74337211,1.76124811,0.74198717,0.17785292,0.08038520,0.59610140,0.57329486,0.00000000
-2.36218109,3.35728298,0.75007694,1.75516628,0.75407590,0.17938650,0.08136253,0.60621204,0.57479573,0.00000000
-2.35617809,3.36321837,0.75475452,1.74581587,0.76474059,0.18034810,0.08186491,0.61447821,0.57449001,0.00000000
-2.35017509,3.35954472,0.75712622,1.73274771,0.77373353,0.18069287,0.08188561,0.62071571,0.57225258,0.00000000
-2.34417209,3.34555993,0.75695700,1.71558014,0.78082643,0.18038676,0.08142932,0.62476687,0.56799471,0.00000000
-2.33816908,3.32075726,0.75406352,1.69401702,0.78581555,0.17940767,0.08051219,0.62650462,0.56166770,0.00000000
-2.33216608,3.28484527,0.74832035,1.66786217,0.78852609,0.17774611,0.07916137,0.62583573,0.55326521,0.00000000
-2.32616308,3.23775981,0.73966401,1.63702968,0.78881568,0.17540539,0.07741418,0.62270316,0.54282397,0.00000000
-2.32016008,3.17966798,0.72809477,1.60154970,0.78657691,0.17240152,0.07531687,0.61708733,0.53042309,0.00000000
-2.31415708,3.11096388,0.71367626,1.56156952,0.78173918,0.16876255,0.07292311,0.60900653,0.51618177,0.00000000
-2.30815408,3.03225683,0.69653280,1.51735010,0.77426958,0.16452768,0.07029217,0.59851637,0.50025575,0.00000000
-2.30215108,2.94435267,0.67684483,1.46925828,0.76417311,0.15974598,0.06748694,0.58570841,0.48283262,0.00000000
-2.29614807,2.84822919,0.65484259,1.41775521,0.75149213,0.15447490,0.06457184,0.57070795,0.46412613,0.00000000
-2.29014507,2.74500695,0.63079834,1.36338165,0.73630519,0.14877863,0.06161076,0.55367124,0.44436994,0.00000000
-2.28414207,2.63591686,0.60501766,1.30674083,0.71872528,0.14272636,0.05866502,0.53478203,0.42381095,0.00000000
-2.27813907,2.52226580,0.57782995,1.24847991,0.69889747,0.13639043,0.05579154,0.51424772,0.40270254,0.00000000
-2.27213607,2.40540184,0.54957878,1.18927062,0.67699608,0.12984462,0.05304124,0.49229514,0.38129804,0.00000000
-2.26613307,2.28668032,0.52061233,1.12979017,0.65322141,0.12316251,0.05045765,0.46916608,0.35984464,0.00000000
-2.26013007,2.16743192,0.49127426,1.07070318,0.62779597,0.11641586,0.04807596,0.44511266,0.33857791,0.00000000
-2.25412706,2.04893377,0.46189539,1.01264508,0.60096046,0.10967337,0.04592233,0.42039272,0.31771720,0.00000000
-2.24812406,1.93238444,0.43278638,0.95620793,0.57296936,0.10299946,0.04401358,0.39526522,0.29746191,0.00000000
-2.24212106,1.81888320,0.40423162,0.90192862,0.54408634,0.09645334,0.04235727,0.36998578,0.27798881,0.00000000
-2.23611806,1.70941401,0.37648441,0.85028002,0.51457957,0.09008834,0.04095210,0.34480247,0.25945030,0.00000000
-2.23011506,1.60483423,0.34976353,0.80166496,0.48471692,0.08395140,0.03978856,0.31995187,0.24197361,0.00000000
-2.22411206,1.50586794,0.32425122,0.75641306,0.45476140,0.07808278,0.03884988,0.29565555,0.22566091,0.00000000
-2.21810905,1.41310346,0.30009239,0.71478006,0.42496667,0.07251599,0.03811320,0.27211690,0.21059012,0.00000000
-2.21210605,1.32699473,0.27739506,0.67694957,0.39557297,0.06727782,0.03755080,0.24951849,0.19681625,0.00000000
-2.20610305,1.24786591,0.25623192,0.64303651,0.36680351,0.06238860,0.03713152,0.22801994,0.18437329,0.00000000
-2.20010005,1.17591850,0.23664261,0.61309214,0.33886140,0.05786251,0.03682207,0.20775634,0.17327621,0.00000000
-2.19409705,1.11124045,0.21863686,0.58710995,0.31192723,0.05370799,0.03658849,0.18883723,0.16352322,0.00000000
-2.18809405,1.05381665,0.20219801,0.56503223,0.28615736,0.04992821,0.03639731,0.17134617,0.15509787,0.00000000
-2.18209105,1.00354010,0.18728691,0.54675671,0.26168300,0.04652161,0.03621679,0.15534088,0.14797111,0.00000000
-2.17608804,0.96022349,0.17384585,0.53214324,0.23860994,0.04348246,0.03601784,0.14085398,0.14210308,0.00000000
-2.17008504,0.92361075,0.16180259,0.52102002,0.21701915,0.04080137,0.03577484,0.12789415,0.13744466,0.00000000
-2.16408204,0.89338833,0.15107416,0.51318948,0.19696789,0.03846591,0.03546625,0.11644792,0.13393872,0.00000000
-2.15807904,0.86919608,0.14157038,0.50843365,0.17849150,0.03646115,0.03507497,0.10648181,0.13152116,0.00000000
-2.15207604,0.85063771,0.13319711,0.50651913,0.16160568,0.03477019,0.03458855,0.09794484,0.13012171,0.00000000
-2.14607304,0.83729084,0.12585910,0.50720162,0.14630908,0.03337473,0.03399915,0.09077137,0.12966458,0.00000000
-2.14007004,0.82871676,0.11946242,0.51023035,0.13258612,0.03225560,0.03330341,0.08488414,0.13006905,0.00000000
-2.13406703,0.82446982,0.11391661,0.51535229,0.12041003,0.03139325,0.03250207,0.08019746,0.13125014,0.00000000
-2.12806403,0.82410679,0.10913637,0.52231642,0.10974570,0.03076830,0.03159958,0.07662035,0.13311932,0.00000000
-2.12206103,0.82719597,0.10504299,0.53087812,0.10055251,0.03036195,0.03060352,0.07405976,0.13558543,0.00000000
-2.11605803,0.83332601,0.10156562,0.54080355,0.09278687,0.03015650,0.02952405,0.07242351,0.13855582,0.00000000
-2.11005503,0.84211454,0.09864220,0.55187415,0.08640444,0.03013572,0.02837332,0.07162307,0.14193780,0.00000000
-2.10405203,0.85321608,0.09622035,0.56389100,0.08136187,0.03028523,0.02716479,0.07157597,0.14564024,0.00000000
-2.09804902,0.86632924,0.09425820,0.57667889,0.07761822,0.03059277,0.02591275,0.07220781,0.14957551,0.00000000
-2.09204602,0.88120267,0.09272507,0.59008993,0.07513574,0.03104845,0.02463174,0.07345388,0.15366154,0.00000000
-2.08604302,0.89763951,0.09160219,0.60400628,0.07388029,0.03164487,0.02333606,0.07526015,0.15782395,0.00000000
-2.08004002,0.91550001,0.09088341,0.61834189,0.07382117,0.03237712,0.02203943,0.07758390,0.16199824,0.00000000
-2.07403702,0.93470199,0.09057582,0.63304294,0.07493065,0.03324274,0.02075464,0.08039361,0.16613180,0.00000000
-2.06803402,0.95521886,0.09070037,0.64808676,0.07718298,0.03424146,0.01949331,0.08366854,0.17018567,0.00000000
-2.06203102,0.97707537,0.09129234,0.66347925,0.08055317,0.03537497,0.01826569,0.08739769,0.17413607,0.00000000
-2.05602801,1.00034076,0.09240167,0.67925069,0.08501558,0.03664648,0.01708058,0.09157841,0.17797532,0.00000000
-2.05002501,1.02511988,0.09409312,0.69545006,0.09054230,0.03806021,0.01594528,0.09621463,0.18171239,0.00000000
-2.04402201,1.05154242,0.09644599,0.71213829,0.09710158,0.03962090,0.01486555,0.10131491,0.18537277,0.00000000
-2.03801901,1.07975082,0.09955366,0.72938049,0.10465631,0.04133321,0.01384569,0.10689029,0.18899776,0.00000000
-2.03201601,1.10988753,0.10352250,0.74723782,0.11316273,0.04320112,0.01288856,0.11295216,0.19264317,0.00000000
-2.02601301,1.14208218,0.10847038,0.76575951,0.12256938,0.04522738,0.01199571,0.11951024,0.19637747,0.00000000
-2.02001001,1.17643955,0.11452455,0.78497530,0.13281646,0.04741302,0.01116747,0.12657070,0.20027932,0.00000000
-2.01400700,1.21302882,0.12181894,0.80488918,0.14383556,0.04975692,0.01040303,0.13413461,0.20443476,0.00000000
-2.00800400,1.25187499,0.13049074,0.82547455,0.15554993,0.05225549,0.00970066,0.14219678,0.20893399,0.00000000
-2.00200100,1.29295264,0.14067642,0.84667141,0.16787521,0.05490249,0.00905775,0.15074497,0.21386796,0.00000000
-1.99599800,1.33618263,0.15250712,0.86838570,0.18072059,0.05768891,0.00847100,0.15975957,0.21932475,0.00000000
-1.98999500,1.38143172,0.16610347,0.89049096,0.19399047,0.06060309,0.00793655,0.16921370,0.22538600,0.00000000
-1.98399200,1.42851509,0.18157000,0.91283220,0.20758643,0.06363082,0.00745011,0.17907372,0.23212341,0.00000000
-1.97798899,1.47720154,0.19898928,0.93523181,0.22140952,0.06675566,0.00700715,0.18930016,0.23959542,0.00000000
-1.97198599,1.52722084,0.21841596,0.95749717,0.23536263,0.06995921,0.00660299,0.19984878,0.24784420,0.00000000
-1.96598299,1.57827279,0.23987085,0.97942941,0.24935299,0.07322157,0.00623299,0.21067200,0.25689304,0.00000000
-1.95997999,1.63003725,0.26333551,1.00083287,0.26329452,0.07652171,0.00589262,0.22172024,0.26674417,0.00000000
-1.95397699,1.68218443,0.28874736,1.02152450,0.27710994,0.07983788,0.00557769,0.23294339,0.27737711,0.00000000
-1.94797399,1.73438484,0.31599582,1.04134272,0.29073266,0.08314801,0.00528436,0.24429210,0.28874767,0.00000000
-1.94197099,1.78631823,0.34491961,1.06015513,0.30410804,0.08643001,0.00500933,0.25571885,0.30078755,0.00000000
-1.93596798,1.83768103,0.37530552,1.07786455,0.31719435,0.08966208,0.00474988,0.26717885,0.31340461,0.00000000
-1.92996498,1.88819195,0.40688894,1.09441297,0.32996299,0.09282289,0.00450396,0.27863053,0.32648396,0.00000000
-1.92396198,1.93759561,0.43935621,1.10978333,0.34239822,0.09589176,0.00427022,0.29003577,0.33988964,0.00000000
-1.91795898,1.98566409,0.47234894,1.12399893,0.35449634,0.09884872,0.00404807,0.30135979,0.35346716,0.00000000
-1.91195598,2.03219673,0.50547030,1.13712058,0.36626426,0.10167460,0.00383767,0.31257066,0.36704663,0.00000000
-1.90595298,2.07701821,0.53829323,1.14924173,0.37771766,0.10435106,0.00363995,0.32363866,0.38044660,0.00000000
-1.89994997,2.11997571,0.57037027,1.16048198,0.38887884,0.10686060,0.00345655,0.33453532,0.39347844,0.00000000
-1.89394697,2.16093522,0.60124490,1.17097939,0.39977419,0.10918662,0.00328979,0.34523240,0.40595112,0.00000000
-1.88794397,2.19977778,0.63046380,1.18088213,0.41043167,0.11131348,0.00314262,0.35570075,0.41767632,0.00000000
-1.88194097,2.23639610,0.65758971,1.19034012,0.42087814,0.11322661,0.00301855,0.36590922,0.42847375,0.00000000
-1.87593797,2.27069180,0.68221437,1.19949705,0.43113689,0.11491267,0.00292159,0.37582368,0.43817625,0.00000000
-1.86993497,2.30257384,0.70397098,1.20848346,0.44122539,0.11635977,0.00285613,0.38540616,0.44663483,0.00000000
-1.86393197,2.33195822,0.72254551,1.21741118,0.45115331,0.11755766,0.00282688,0.39461427,0.45372316,0.00000000
-1.85792896,2.35876903,0.73768664,1.22636954,0.46092100,0.11849805,0.00283873,0.40340087,0.45934147,0.00000000
