energy_ev,total_up,Pb_p_up,Pb_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.73586793,0.00650905,0.00001580,0.00000694,0.00499903,0.00144722,0.00463151,0.00000000
-5.72986493,0.00821396,0.00002216,0.00000870,0.00632991,0.00182232,0.00584493,0.00000000
-5.72386193,0.01029878,0.00003089,0.00001084,0.00796604,0.00227940,0.00732884,0.00000000
-5.71785893,0.01283069,0.00004277,0.00001341,0.00996470,0.00283234,0.00913113,0.00000000
-5.71185593,0.01588484,0.00005882,0.00001648,0.01239105,0.00349647,0.01130532,0.00000000
-5.70585293,0.01954449,0.00008037,0.00002010,0.01531875,0.00428851,0.01391076,0.00000000
-5.69984992,0.02390110,0.00010909,0.00002435,0.01883048,0.00522646,0.01701266,0.00000000
-5.69384692,0.02905433,0.00014711,0.00002929,0.02301847,0.00632959,0.02068204,0.00000000
-5.68784392,0.03511185,0.00019710,0.00003499,0.02798497,0.00761817,0.02499566,0.00000000
-5.68184092,0.04218915,0.00026236,0.00004151,0.03384274,0.00911342,0.03003587,0.00000000
-5.67583792,0.05040926,0.00034699,0.00004891,0.04071538,0.01083722,0.03589031,0.00000000
-5.66983492,0.05990232,0.00045600,0.00005724,0.04873774,0.01281200,0.04265173,0.00000000
-5.66383192,0.07080531,0.00059548,0.00006653,0.05805614,0.01506046,0.05041763,0.00000000
-5.65782891,0.08326161,0.00077273,0.00007682,0.06882858,0.01760549,0.05929002,0.00000000
-5.65182591,0.09742075,0.00099651,0.00008810,0.08122474,0.02046994,0.06937513,0.00000000
-5.64582291,0.11343809,0.00127716,0.00010038,0.09542591,0.02367659,0.08078313,0.00000000
-5.63981991,0.13147461,0.00162682,0.00011362,0.11162453,0.02724809,0.09362792,0.00000000
-5.63381691,0.15169673,0.00205960,0.00012778,0.13002351,0.03120699,0.10802689,0.00000000
-5.62781391,0.17427607,0.00259181,0.00014280,0.15083512,0.03557587,0.12410064,0.00000000
-5.62181091,0.19938921,0.00324204,0.00015859,0.17427922,0.04037746,0.14197264,0.00000000
-5.61580790,0.22721716,0.00403135,0.00017505,0.20058104,0.04563490,0.16176879,0.00000000
-5.60980490,0.25794465,0.00498336,0.00019205,0.22996798,0.05137196,0.18361664,0.00000000
-5.60380190,0.29175893,0.00612424,0.00020948,0.26266569,0.05761333,0.20764443,0.00000000
-5.59779890,0.32884799,0.00748276,0.00022719,0.29889311,0.06438477,0.23397960,0.00000000
-5.59179590,0.36939811,0.00909011,0.00024504,0.33885647,0.07171332,0.26274688,0.00000000
-5.58579290,0.41359045,0.01097977,0.00026288,0.38274240,0.07962729,0.29406570,0.00000000
-5.57978989,0.46159678,0.01318716,0.00028058,0.43070991,0.08815606,0.32804699,0.00000000
-5.57378689,0.51357410,0.01574921,0.00029802,0.48288165,0.09732980,0.36478925,0.00000000
-5.56778389,0.56965820,0.01870382,0.00031508,0.53933454,0.10717873,0.40437396,0.00000000
-5.56178089,0.62995630,0.02208915,0.00033166,0.60009001,0.11773231,0.44686031,0.00000000
-5.55577789,0.69453869,0.02594278,0.00034770,0.66510428,0.12901795,0.49227942,0.00000000
-5.54977489,0.76342983,0.03030070,0.00036316,0.73425915,0.14105956,0.54062821,0.00000000
-5.54377189,0.83659901,0.03519617,0.00037800,0.80735364,0.15387571,0.59186311,0.00000000
-5.53776888,0.91395106,0.04065850,0.00039225,0.88409718,0.16747765,0.64589391,0.00000000
-5.53176588,0.99531746,0.04671167,0.00040592,0.96410471,0.18186711,0.70257809,0.00000000
-5.52576288,1.08044837,0.05337285,0.00041907,1.04689427,0.19703402,0.76171585,0.00000000
-5.51975988,1.16900613,0.06065100,0.00043177,1.13188755,0.21295427,0.82304638,0.00000000
-5.51375688,1.26056065,0.06854537,0.00044412,1.21841361,0.22958760,0.88624556,0.00000000
-5.50775388,1.35458728,0.07704412,0.00045621,1.30571620,0.24687576,0.95092545,0.00000000
-5.50175088,1.45046743,0.08612305,0.00046815,1.39296454,0.26474105,1.01663593,0.00000000
-5.49574787,1.54749250,0.09574460,0.00048006,1.47926771,0.28308542,1.08286850,0.00000000
-5.48974487,1.64487115,0.10585701,0.00049203,1.56369225,0.30179018,1.14906253,0.00000000
-5.48374187,1.74174010,0.11639389,0.00050417,1.64528262,0.32071651,1.21461391,0.00000000
-5.47773887,1.83717848,0.12727424,0.00051657,1.72308394,0.33970671,1.27888600,0.00000000
-5.47173587,1.93022530,0.13840279,0.00052931,1.79616632,0.35858638,1.34122264,0.00000000
-5.46573287,2.01989991,0.14967097,0.00054246,1.86364987,0.37716740,1.40096301,0.00000000
-5.45972986,2.10522471,0.16095832,0.00055606,1.92472960,0.39525177,1.45745774,0.00000000
-5.45372686,2.18524958,0.17213445,0.00057016,1.97869915,0.41263613,1.51008590,0.00000000
-5.44772386,2.25907698,0.18306144,0.00058477,2.02497242,0.42911691,1.55827221,0.00000000
-5.44172086,2.32588706,0.19359675,0.00059990,2.06310225,0.44449592,1.60150371,0.00000000
-5.43571786,2.38496150,0.20359643,0.00061555,2.09279519,0.45858605,1.63934536,0.00000000
-5.42971486,2.43570533,0.21291860,0.00063171,2.11392180,0.47121703,1.67145375,0.00000000
-5.42371186,2.47766544,0.22142707,0.00064835,2.12652181,0.48224089,1.69758827,0.00000000
-5.41770885,2.51054509,0.22899495,0.00066542,2.13080380,0.49153682,1.71761925,0.00000000
-5.41170585,2.53421347,0.23550813,0.00068290,2.12713926,0.49901525,1.73153238,0.00000000
-5.40570285,2.54870973,0.24086847,0.00070072,2.11605109,0.50462092,1.73942923,0.00000000
-5.39969985,2.55424101,0.24499653,0.00071881,2.09819677,0.50833471,1.74152360,0.00000000
-5.39369685,2.55117444,0.24783378,0.00073709,2.07434679,0.51017414,1.73813365,0.00000000
-5.38769385,2.54002311,0.24934417,0.00075545,2.04535893,0.51019241,1.72967002,0.00000000
-5.38169085,2.52142653,0.24951496,0.00077377,2.01214955,0.50847608,1.71662034,0.00000000
-5.37568784,2.49612624,0.24835685,0.00079191,1.97566259,0.50514136,1.69953073,0.00000000
-5.36968484,2.46493768,0.24590329,0.00080970,1.93683790,0.50032929,1.67898497,0.00000000
-5.36368184,2.42871945,0.24220920,0.00082695,1.89657982,0.49419990,1.65558233,0.00000000
-5.35767884,2.38834139,0.23734895,0.00084342,1.85572756,0.48692573,1.62991503,0.00000000
-5.35167584,2.34465311,0.23141390,0.00085888,1.81502842,0.47868502,1.60254642,0.00000000
-5.34567284,2.29845433,0.22450948,0.00087306,1.77511532,0.46965490,1.57399099,0.00000000
-5.33966983,2.25046873,0.21675203,0.00088568,1.73648927,0.46000495,1.54469713,0.00000000
-5.33366683,2.20132246,0.20826556,0.00089644,1.69950798,0.44989149,1.51503362,0.00000000
-5.32766383,2.15152851,0.19917848,0.00090507,1.66438084,0.43945285,1.48528052,0.00000000
-5.32166083,2.10147765,0.18962054,0.00091127,1.63117074,0.42880598,1.45562498,0.00000000
-5.31565783,2.05143655,0.17972002,0.00091478,1.59980250,0.41804437,1.42616212,0.00000000
-5.30965483,2.00155284,0.16960128,0.00091539,1.57007765,0.40723760,1.39690107,0.00000000
-5.30365183,1.95186701,0.15938279,0.00091291,1.54169481,0.39643238,1.36777569,0.00000000
-5.29764882,1.90233031,0.14917560,0.00090720,1.51427453,0.38565493,1.33865942,0.00000000
-5.29164582,1.85282747,0.13908230,0.00089820,1.48738764,0.37491475,1.30938351,0.00000000
-5.28564282,1.80320309,0.12919643,0.00088594,1.46058537,0.36420921,1.27975744,0.00000000
-5.27963982,1.75328995,0.11960240,0.00087049,1.43342999,0.35352900,1.24959045,0.00000000
-5.27363682,1.70293770,0.11037566,0.00085203,1.40552420,0.34286382,1.21871308,0.00000000
-5.26763382,1.65204025,0.10158333,0.00083083,1.37653794,0.33220807,1.18699726,0.00000000
-5.26163082,1.60056027,0.09328494,0.00080722,1.34623121,0.32156625,1.15437406,0.00000000
-5.25562781,1.54854947,0.08553346,0.00078164,1.31447173,0.31095765,1.12084800,0.00000000
-5.24962481,1.49616356,0.07837628,0.00075457,1.28124671,0.30042009,1.08650722,0.00000000
-5.24362181,1.44367102,0.07185634,0.00072656,1.24666806,0.29001252,1.05152888,0.00000000
-5.23761881,1.39145540,0.06601309,0.00069824,1.21097099,0.27981634,1.01617966,0.00000000
-5.23161581,1.34001091,0.06088347,0.00067023,1.17450606,0.26993537,0.98081129,0.00000000
-5.22561281,1.28993173,0.05650258,0.00064320,1.13772530,0.26049441,0.94585137,0.00000000
-5.21960980,1.24189562,0.05290429,0.00061782,1.10116316,0.25163665,0.91179012,0.00000000
-5.21360680,1.19664267,0.05012153,0.00059474,1.06541339,0.24351988,0.87916368,0.00000000
-5.20760380,1.15495032,0.04818633,0.00057459,1.03110300,0.23631177,0.84853484,0.00000000
-5.20160080,1.11760597,0.04712960,0.00055796,0.99886483,0.23018451,0.82047227,0.00000000
-5.19559780,1.08537832,0.04698063,0.00054538,0.96931002,0.22530893,0.79552915,0.00000000
-5.18959480,1.05898889,0.04776627,0.00053731,0.94300166,0.22184853,0.77422230,0.00000000
-5.18359180,1.03908477,0.04950986,0.00053414,0.92043107,0.21995342,0.75701262,0.00000000
-5.17758879,1.02621396,0.05222987,0.00053615,0.90199751,0.21975471,0.74428780,0.00000000
-5.17158579,1.02080387,0.05593839,0.00054355,0.88799235,0.22135926,0.73634783,0.00000000
-5.16558279,1.02314401,0.06063938,0.00055642,0.87858824,0.22484519,0.73339395,0.00000000
-5.15957979,1.03337321,0.06632687,0.00057476,0.87383345,0.23025816,0.73552116,0.00000000
-5.15357679,1.05147176,0.07298307,0.00059846,0.87365165,0.23760851,0.74271471,0.00000000
-5.14757379,1.07725841,0.08057662,0.00062729,0.87784667,0.24686951,0.75485018,0.00000000
-5.14157079,1.11039243,0.08906094,0.00066094,0.88611196,0.25797642,0.77169735,0.00000000
-5.13556778,1.15038016,0.09837288,0.00069901,0.89804399,0.27082679,0.79292722,0.00000000
-5.12956478,1.19658588,0.10843172,0.00074101,0.91315886,0.28528154,0.81812190,0.00000000
-5.12356178,1.24824652,0.11913871,0.00078637,0.93091120,0.30116718,0.84678690,0.00000000
-5.11755878,1.30448953,0.13037708,0.00083447,0.95071439,0.31827882,0.87836522,0.00000000
-5.11155578,1.36435349,0.14201279,0.00088465,0.97196126,0.33638407,0.91225269,0.00000000
-5.10555278,1.42681065,0.15389591,0.00093620,0.99404434,0.35522767,0.94781405,0.00000000
-5.09954977,1.49079103,0.16586278,0.00098841,1.01637486,0.37453676,0.98439922,0.00000000
-5.09354677,1.55520714,0.17773878,0.00104058,1.03839987,0.39402678,1.02135932,0.00000000
-5.08754377,1.61897900,0.18934181,0.00109202,1.05961702,0.41340764,1.05806190,0.00000000
-5.08154077,1.68105868,0.20048638,0.00114207,1.07958647,0.43239036,1.09390527,0.00000000
-5.07553777,1.74045391,0.21098801,0.00119013,1.09794001,0.45069370,1.12833133,0.00000000
-5.06953477,1.79625015,0.22066809,0.00123569,1.11438705,0.46805085,1.16083693,0.00000000
-5.06353177,1.84763066,0.22935867,0.00127828,1.12871779,0.48421589,1.19098339,0.00000000
-5.05752876,1.89389412,0.23690735,0.00131755,1.14080366,0.49896992,1.21840425,0.00000000
-5.05152576,1.93446938,0.24318175,0.00135323,1.15059536,0.51212660,1.24281095,0.00000000
-5.04552276,1.96892699,0.24807361,0.00138517,1.15811886,0.52353696,1.26399674,0.00000000
-5.03951976,1.99698716,0.25150214,0.00141329,1.16346968,0.53309341,1.28183840,0.00000000
-5.03351676,2.01852407,0.25341670,0.00143766,1.16680590,0.54073252,1.29629628,0.00000000
-5.02751376,2.03356623,0.25379839,0.00145841,1.16834021,0.54643686,1.30741225,0.00000000
-5.02151076,2.04229294,0.25266078,0.00147576,1.16833130,0.55023537,1.31530606,0.00000000
-5.01550775,2.04502685,0.25004953,0.00149003,1.16707491,0.55220256,1.32016987,0.00000000
-5.00950475,2.04222277,0.24604102,0.00150158,1.16489464,0.55245626,1.32226125,0.00000000
-5.00350175,2.03445305,0.24074000,0.00151085,1.16213271,0.55115414,1.32189471,0.00000000
-4.99749875,2.02238975,0.23427644,0.00151828,1.15914077,0.54848893,1.31943196,0.00000000
-4.99149575,2.00678414,0.22680161,0.00152437,1.15627074,0.54468262,1.31527100,0.00000000
-4.98549275,1.98844414,0.21848372,0.00152959,1.15386576,0.53997965,1.30983433,0.00000000
-4.97948974,1.96821019,0.20950310,0.00153441,1.15225127,0.53463943,1.30355653,0.00000000
-4.97348674,1.94693037,0.20004739,0.00153926,1.15172623,0.52892833,1.29687135,0.00000000
-4.96748374,1.92543556,0.19030668,0.00154454,1.15255455,0.52311161,1.29019894,0.00000000
-4.96148074,1.90451535,0.18046893,0.00155060,1.15495694,0.51744527,1.28393318,0.00000000
-4.95547774,1.88489549,0.17071578,0.00155769,1.15910330,0.51216848,1.27842987,0.00000000
-4.94947474,1.86721786,0.16121898,0.00156601,1.16510583,0.50749654,1.27399596,0.00000000
-4.94347174,1.85202335,0.15213733,0.00157569,1.17301334,0.50361489,1.27088025,0.00000000
-4.93746873,1.83973857,0.14361442,0.00158674,1.18280680,0.50067426,1.26926604,0.00000000
-4.93146573,1.83066671,0.13577703,0.00159911,1.19439671,0.49878720,1.26926590,0.00000000
-4.92546273,1.82498293,0.12873420,0.00161267,1.20762240,0.49802604,1.27091899,0.00000000
-4.91945973,1.82273439,0.12257699,0.00162722,1.22225354,0.49842241,1.27419098,0.00000000
-4.91345673,1.82384496,0.11737869,0.00164247,1.23799410,0.49996834,1.27897662,0.00000000
-4.90745373,1.82812413,0.11319559,0.00165809,1.25448870,0.50261861,1.28510497,0.00000000
-4.90145073,1.83527980,0.11006792,0.00167373,1.27133135,0.50629454,1.29234704,0.00000000
-4.89544772,1.84493426,0.10802106,0.00168898,1.28807624,0.51088870,1.30042543,0.00000000
-4.88944472,1.85664242,0.10706678,0.00170343,1.30425042,0.51627040,1.30902569,0.00000000
-4.88344172,1.86991140,0.10720444,0.00171667,1.31936775,0.52229167,1.31780866,0.00000000
-4.87743872,1.88422053,0.10842199,0.00172833,1.33294355,0.52879334,1.32642332,0.00000000
-4.87143572,1.89904067,0.11069682,0.00173803,1.34450942,0.53561096,1.33451941,0.00000000
-4.86543272,1.91385197,0.11399637,0.00174547,1.35362745,0.54258028,1.34175937,0.00000000
-4.85942971,1.92815928,0.11827840,0.00175037,1.35990326,0.54954194,1.34782881,0.00000000
-4.85342671,1.94150455,0.12349112,0.00175252,1.36299724,0.55634539,1.35244524,0.00000000
-4.84742371,1.95347588,0.12957317,0.00175177,1.36263356,0.56285170,1.35536467,0.00000000
-4.84142071,1.96371301,0.13645340,0.00174799,1.35860659,0.56893540,1.35638582,0.00000000
-4.83541771,1.97190941,0.14405080,0.00174115,1.35078444,0.57448525,1.35535206,0.00000000
-4.82941471,1.97781124,0.15227441,0.00173121,1.33910983,0.57940421,1.35215109,0.00000000
-4.82341171,1.98121378,0.16102356,0.00171822,1.32359818,0.58360857,1.34671264,0.00000000
-4.81740870,1.98195583,0.17018832,0.00170221,1.30433330,0.58702663,1.33900469,0.00000000
-4.81140570,1.97991313,0.17965031,0.00168325,1.28146113,0.58959702,1.32902845,0.00000000
-4.80540270,1.97499123,0.18928405,0.00166140,1.25518190,0.59126702,1.31681285,0.00000000
-4.79939970,1.96711880,0.19895854,0.00163674,1.22574125,0.59199094,1.30240878,0.00000000
-4.79339670,1.95624186,0.20853939,0.00160933,1.19342093,0.59172882,1.28588367,0.00000000
-4.78739370,1.94231942,0.21789116,0.00157922,1.15852938,0.59044557,1.26731673,0.00000000
-4.78139070,1.92532079,0.22688010,0.00154646,1.12139278,0.58811058,1.24679506,0.00000000
-4.77538769,1.90522468,0.23537682,0.00151107,1.08234685,0.58469788,1.22441083,0.00000000
-4.76938469,1.88201994,0.24325914,0.00147309,1.04172950,0.58018664,1.20025953,0.00000000
-4.76338169,1.85570765,0.25041465,0.00143257,0.99987472,0.57456211,1.17443911,0.00000000
-4.75737869,1.82630419,0.25674317,0.00138953,0.95710746,0.56781674,1.14705000,0.00000000
-4.75137569,1.79384473,0.26215861,0.00134405,0.91373966,0.55995137,1.11819568,0.00000000
-4.74537269,1.75838681,0.26659058,0.00129622,0.87006718,0.55097629,1.08798351,0.00000000
-4.73936968,1.72001330,0.26998523,0.00124617,0.82636761,0.54091214,1.05652561,0.00000000
-4.73336668,1.67883457,0.27230575,0.00119406,0.78289860,0.52979041,1.02393959,0.00000000
-4.72736368,1.63498942,0.27353210,0.00114009,0.73989684,0.51765358,0.99034886,0.00000000
-4.72136068,1.58864479,0.27366040,0.00108453,0.69757726,0.50455475,0.95588246,0.00000000
-4.71535768,1.53999405,0.27270182,0.00102768,0.65613255,0.49055694,0.92067445,0.00000000
-4.70935468,1.48925424,0.27068115,0.00096986,0.61573293,0.47573192,0.88486276,0.00000000
-4.70335168,1.43666231,0.26763517,0.00091146,0.57652598,0.46015878,0.84858764,0.00000000
-4.69734867,1.38247079,0.26361095,0.00085287,0.53863685,0.44392242,0.81199000,0.00000000
-4.69134567,1.32694321,0.25866417,0.00079450,0.50216859,0.42711180,0.77520957,0.00000000
-4.68534267,1.27034972,0.25285759,0.00073677,0.46720281,0.40981845,0.73838325,0.00000000
-4.67933967,1.21296308,0.24625974,0.00068009,0.43380080,0.39213499,0.70164369,0.00000000
-4.67333667,1.15505550,0.23894384,0.00062486,0.40200486,0.37415399,0.66511830,0.00000000
-4.66733367,1.09689630,0.23098711,0.00057144,0.37184024,0.35596707,0.62892871,0.00000000
-4.66133067,1.03875061,0.22247030,0.00052019,0.34331739,0.33766431,0.59319074,0.00000000
-4.65532766,0.98087902,0.21347748,0.00047139,0.31643456,0.31933401,0.55801485,0.00000000
-4.64932466,0.92353811,0.20409614,0.00042529,0.29118077,0.30106261,0.52350694,0.00000000
-4.64332166,0.86698158,0.19441736,0.00038212,0.26753898,0.28293489,0.48976951,0.00000000
-4.63731866,0.81146193,0.18453610,0.00034204,0.24548934,0.26503421,0.45690291,0.00000000
-4.63131566,0.75723219,0.17455148,0.00030516,0.22501244,0.24744285,0.42500664,0.00000000
-4.62531266,0.70454769,0.16456705,0.00027158,0.20609243,0.23024222,0.39418052,0.00000000
-4.61930965,0.65366746,0.15469086,0.00024134,0.18871994,0.21351305,0.36452557,0.00000000
-4.61330665,0.60485516,0.14503552,0.00021447,0.17289454,0.19733536,0.33614464,0.00000000
-4.60730365,0.55837938,0.13571785,0.00019098,0.15862682,0.18178829,0.30914253,0.00000000
-4.60130065,0.51451320,0.12685853,0.00017086,0.14594000,0.16694967,0.28362578,0.00000000
-4.59529765,0.47353303,0.11858138,0.00015409,0.13487078,0.15289546,0.25970201,0.00000000
-4.58929465,0.43571665,0.11101245,0.00014066,0.12546975,0.13969900,0.23747880,0.00000000
-4.58329165,0.40134054,0.10427884,0.00013058,0.11780096,0.12743016,0.21706231,0.00000000
-4.57728864,0.37067650,0.09850737,0.00012385,0.11194090,0.11615429,0.19855557,0.00000000
-4.57128564,0.34398765,0.09382290,0.00012049,0.10797668,0.10593131,0.18205654,0.00000000
-4.56528264,0.32152390,0.09034644,0.00012053,0.10600350,0.09681456,0.16765599,0.00000000
-4.55927964,0.30351675,0.08819307,0.00012402,0.10612144,0.08884988,0.15543531,0.00000000
-4.55327664,0.29017374,0.08746947,0.00013101,0.10843144,0.08207453,0.14546415,0.00000000
-4.54727364,0.28167234,0.08827135,0.00014157,0.11303069,0.07651634,0.13779809,0.00000000
-4.54127064,0.27815350,0.09068051,0.00015575,0.12000737,0.07219278,0.13247626,0.00000000
-4.53526763,0.27971489,0.09476177,0.00017361,0.12943489,0.06911019,0.12951902,0.00000000
-4.52926463,0.28640396,0.10055975,0.00019518,0.14136578,0.06726301,0.12892557,0.00000000
-4.52326163,0.29821096,0.10809552,0.00022046,0.15582535,0.06663318,0.13067188,0.00000000
-4.51725863,0.31506227,0.11736334,0.00024940,0.17280545,0.06718959,0.13470857,0.00000000
-4.51125563,0.33681424,0.12832757,0.00028193,0.19225853,0.06888764,0.14095926,0.00000000
-4.50525263,0.36324797,0.14091993,0.00031789,0.21409226,0.07166905,0.14931922,0.00000000
-4.49924962,0.39406539,0.15503727,0.00035706,0.23816524,0.07546179,0.15965452,0.00000000
-4.49324662,0.42888710,0.17054012,0.00039916,0.26428384,0.08018039,0.17180196,0.00000000
-4.48724362,0.46725247,0.18725212,0.00044382,0.29220076,0.08572648,0.18556973,0.00000000
-4.48124062,0.50862226,0.20496058,0.00049060,0.32161546,0.09198976,0.20073902,0.00000000
-4.47523762,0.55238416,0.22341831,0.00053896,0.35217672,0.09884940,0.21706675,0.00000000
-4.46923462,0.59786148,0.24234674,0.00058831,0.38348744,0.10617589,0.23428932,0.00000000
-4.46323162,0.64432499,0.26144056,0.00063802,0.41511175,0.11383332,0.25212759,0.00000000
-4.45722861,0.69100779,0.28037358,0.00068737,0.44658437,0.12168213,0.27029281,0.00000000
-4.45122561,0.73712299,0.29880600,0.00073564,0.47742197,0.12958222,0.28849353,0.00000000
-4.44522261,0.78188358,0.31639264,0.00078209,0.50713611,0.13739639,0.30644325,0.00000000
-4.43921961,0.82452393,0.33279206,0.00082600,0.53524750,0.14499388,0.32386843,0.00000000
-4.43321661,0.86432192,0.34767615,0.00086669,0.56130073,0.15225402,0.34051667,0.00000000
-4.42721361,0.90062090,0.36073981,0.00090351,0.58487910,0.15906970,0.35616455,0.00000000
-4.42121061,0.93285032,0.37171035,0.00093591,0.60561859,0.16535058,0.37062476,0.00000000
-4.41520760,0.96054406,0.38035618,0.00096344,0.62322046,0.17102570,0.38375215,0.00000000
-4.40920460,0.98335539,0.38649428,0.00098575,0.63746171,0.17604558,0.39544825,0.00000000
-4.40320160,1.00106780,0.38999633,0.00100261,0.64820284,0.18038345,0.40566401,0.00000000
-4.39719860,1.01360089,0.39079287,0.00101396,0.65539248,0.18403559,0.41440048,0.00000000
-4.39119560,1.02101107,0.38887558,0.00101982,0.65906844,0.18702077,0.42170728,0.00000000
-4.38519260,1.02348669,0.38429729,0.00102038,0.65935528,0.18937864,0.42767888,0.00000000
-4.37918959,1.02133782,0.37716995,0.00101594,0.65645822,0.19116736,0.43244883,0.00000000
-4.37318659,1.01498122,0.36766044,0.00100690,0.65065381,0.19246029,0.43618208,0.00000000
-4.36718359,1.00492102,0.35598452,0.00099375,0.64227766,0.19334214,0.43906591,0.00000000
-4.36118059,0.99172620,0.34239926,0.00097705,0.63171001,0.19390462,0.44129979,0.00000000
-4.35517759,0.97600597,0.32719412,0.00095741,0.61935960,0.19424199,0.44308479,0.00000000
-4.34917459,0.95838432,0.31068133,0.00093544,0.60564695,0.19444653,0.44461308,0.00000000
-4.34317159,0.93947504,0.29318579,0.00091176,0.59098765,0.19460446,0.44605820,0.00000000
-4.33716858,0.91985848,0.27503514,0.00088694,0.57577656,0.19479229,0.44756654,0.00000000
-4.33116558,0.90006128,0.25655017,0.00086153,0.56037376,0.19507400,0.44925061,0.00000000
-4.32516258,0.88053989,0.23803625,0.00083599,0.54509276,0.19549916,0.45118443,0.00000000
-4.31915958,0.86166872,0.21977580,0.00081069,0.53019165,0.19610198,0.45340141,0.00000000
-4.31315658,0.84373340,0.20202226,0.00078595,0.51586733,0.19690153,0.45589468,0.00000000
-4.30715358,0.82692908,0.18499553,0.00076198,0.50225315,0.19790294,0.45861992,0.00000000
