energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-2.93246623,0.98791466,0.34323022,0.24175300,0.00100777,0.05403330,0.15047884,0.37521586,0.26546213,0.00000000
-2.92646323,1.03555714,0.35227435,0.24561439,0.00083562,0.05606463,0.16197280,0.40217894,0.28365767,0.00000000
-2.92046023,1.08883423,0.36291838,0.25133018,0.00069015,0.05817940,0.17474838,0.43052980,0.30389059,0.00000000
-2.91445723,1.14706078,0.37486836,0.25866273,0.00056869,0.06032825,0.18873303,0.46009377,0.32602538,0.00000000
-2.90845423,1.20952753,0.38782429,0.26736454,0.00046874,0.06246217,0.20383906,0.49069595,0.34991248,0.00000000
-2.90245123,1.27551541,0.40148779,0.27718459,0.00038802,0.06453384,0.21996459,0.52216266,0.37539045,0.00000000
-2.89644822,1.34430841,0.41556907,0.28787428,0.00032452,0.06649880,0.23699457,0.55432218,0.40228792,0.00000000
-2.89044522,1.41520456,0.42979321,0.29919284,0.00027652,0.06831664,0.25480215,0.58700493,0.43042532,0.00000000
-2.88444222,1.48752522,0.44390558,0.31091211,0.00024262,0.06995182,0.27325016,0.62004301,0.45961629,0.00000000
-2.87843922,1.56062263,0.45767639,0.32282073,0.00022178,0.07137450,0.29219296,0.65326924,0.48966903,0.00000000
-2.87243622,1.63388581,0.47090445,0.33472758,0.00021331,0.07256108,0.31147855,0.68651603,0.52038752,0.00000000
-2.86643322,1.70674514,0.48342010,0.34646466,0.00021687,0.07349455,0.33095092,0.71961397,0.55157262,0.00000000
-2.86043022,1.77867578,0.49508737,0.35788919,0.00023248,0.07416469,0.35045271,0.75239063,0.58302340,0.00000000
-2.85442721,1.84920027,0.50580547,0.36888512,0.00026053,0.07456799,0.36982804,0.78466956,0.61453848,0.00000000
-2.84842421,1.91789050,0.51550951,0.37936398,0.00030176,0.07470751,0.38892551,0.81626991,0.64591765,0.00000000
-2.84242121,1.98436947,0.52417075,0.38926518,0.00035727,0.07459247,0.40760132,0.84700656,0.67696383,0.00000000
-2.83641821,2.04831291,0.53179611,0.39855567,0.00042848,0.07423780,0.42572223,0.87669126,0.70748526,0.00000000
-2.83041521,2.10945093,0.53842718,0.40722912,0.00051716,0.07366349,0.44316848,0.90513453,0.73729807,0.00000000
-2.82441221,2.16756981,0.54413863,0.41530460,0.00062535,0.07289390,0.45983636,0.93214860,0.76622909,0.00000000
-2.81840920,2.22251383,0.54903595,0.42282474,0.00075540,0.07195700,0.47564037,0.95755131,0.79411885,0.00000000
-2.81240620,2.27418703,0.55325270,0.42985352,0.00090989,0.07088352,0.49051485,0.98117070,0.82082468,0.00000000
-2.80640320,2.32255472,0.55694699,0.43647359,0.00109163,0.06970614,0.50441493,1.00285039,0.84622367,0.00000000
-2.80040020,2.36764436,0.56029744,0.44278319,0.00130358,0.06845859,0.51731675,1.02245530,0.87021540,0.00000000
-2.79439720,2.40954568,0.56349842,0.44889282,0.00154882,0.06717482,0.52921697,1.03987759,0.89272422,0.00000000
-2.78839420,2.44840945,0.56675482,0.45492144,0.00183045,0.06588815,0.54013138,1.05504234,0.91370088,0.00000000
-2.78239120,2.48444494,0.57027629,0.46099261,0.00215158,0.06463049,0.55009292,1.06791280,0.93312340,0.00000000
-2.77638819,2.51791545,0.57427113,0.46723023,0.00251516,0.06343152,0.55914889,1.07849483,0.95099696,0.00000000
-2.77038519,2.54913217,0.57894014,0.47375436,0.00292394,0.06231810,0.56735782,1.08684014,0.96735289,0.00000000
-2.76438219,2.57844594,0.58447035,0.48067691,0.00338035,0.06131356,0.57478587,1.09304825,0.98224652,0.00000000
-2.75837919,2.60623737,0.59102922,0.48809748,0.00388639,0.06043726,0.58150315,1.09726683,0.99575417,0.00000000
-2.75237619,2.63290526,0.59875933,0.49609944,0.00444351,0.05970413,0.58758011,1.09969032,1.00796921,0.00000000
-2.74637319,2.65885392,0.60777391,0.50474634,0.00505249,0.05912443,0.59308418,1.10055690,1.01899741,0.00000000
-2.74037019,2.68447959,0.61815347,0.51407886,0.00571331,0.05870361,0.59807689,1.10014369,1.02895184,0.00000000
-2.73436718,2.71015679,0.62994371,0.52411235,0.00642506,0.05844233,0.60261170,1.09876048,1.03794750,0.00000000
-2.72836418,2.73622490,0.64315478,0.53483509,0.00718582,0.05833662,0.60673245,1.09674202,1.04609597,0.00000000
-2.72236118,2.76297576,0.65776214,0.54620747,0.00799255,0.05837823,0.61047277,1.09443930,1.05350037,0.00000000
-2.71635818,2.79064266,0.67370878,0.55816189,0.00884106,0.05855513,0.61385617,1.09220998,1.06025082,0.00000000
-2.71035518,2.81939129,0.69090880,0.57060371,0.00972593,0.05885210,0.61689695,1.09040840,1.06642067,0.00000000
-2.70435218,2.84931287,0.70925215,0.58341300,0.01064049,0.05925149,0.61960176,1.08937553,1.07206360,0.00000000
-2.69834917,2.88041979,0.72861020,0.59644711,0.01157686,0.05973401,0.62197147,1.08942904,1.07721167,0.00000000
-2.69234617,2.91264369,0.74884170,0.60954400,0.01252598,0.06027962,0.62400344,1.09085398,1.08187449,0.00000000
-2.68634317,2.94583595,0.76979892,0.62252611,0.01347771,0.06086836,0.62569368,1.09389423,1.08603922,0.00000000
-2.68034017,2.97977043,0.79133332,0.63520467,0.01442097,0.06148117,0.62703883,1.09874498,1.08967164,0.00000000
-2.67433717,3.01414810,0.81330048,0.64738431,0.01534394,0.06210067,0.62803771,1.10554639,1.09271780,0.00000000
-2.66833417,3.04860311,0.83556385,0.65886767,0.01623423,0.06271171,0.62869225,1.11437858,1.09510641,0.00000000
-2.66233117,3.08271007,0.85799706,0.66945991,0.01707919,0.06330186,0.62900772,1.12525796,1.09675157,0.00000000
-2.65632816,3.11599203,0.88048460,0.67897304,0.01786614,0.06386167,0.62899218,1.13813507,1.09755577,0.00000000
-2.65032516,3.14792877,0.90292067,0.68722974,0.01858274,0.06438474,0.62865520,1.15289381,1.09741292,0.00000000
-2.64432216,3.17796523,0.92520656,0.69406674,0.01921727,0.06486757,0.62800586,1.16935207,1.09621137,0.00000000
-2.63831916,3.20551987,0.94724631,0.69933761,0.01975894,0.06530927,0.62705036,1.18726380,1.09383675,0.00000000
-2.63231616,3.22999283,0.96894140,0.70291495,0.02019823,0.06571101,0.62578922,1.20632241,1.09017453,0.00000000
-2.62631316,3.25077388,0.99018462,0.70469200,0.02052717,0.06607540,0.62421447,1.22616549,1.08511247,0.00000000
-2.62031016,3.26725040,1.01085368,0.70458364,0.02073958,0.06640576,0.62230710,1.24638084,1.07854270,0.00000000
-2.61430715,3.27881541,1.03080520,0.70252699,0.02083125,0.06670533,0.62003488,1.26651363,1.07036370,0.00000000
-2.60830415,3.28487591,1.04986957,0.69848147,0.02080013,0.06697648,0.61735097,1.28607488,1.06048217,0.00000000
-2.60230115,3.28486171,1.06784723,0.69242862,0.02064637,0.06722003,0.61419339,1.30455088,1.04881476,0.00000000
-2.59629815,3.27823490,1.08450677,0.68437162,0.02037237,0.06743456,0.61048552,1.32141365,1.03528998,0.00000000
-2.59029515,3.26450003,1.09958541,0.67433467,0.01998268,0.06761606,0.60613764,1.33613231,1.01984997,0.00000000
-2.58429215,3.24321509,1.11279181,0.66236226,0.01948390,0.06775758,0.60104968,1.34818496,1.00245254,0.00000000
-2.57828914,3.21400297,1.12381146,0.64851838,0.01888449,0.06784924,0.59511482,1.35707113,0.98307323,0.00000000
-2.57228614,3.17656342,1.13231455,0.63288563,0.01819452,0.06787836,0.58822400,1.36232433,0.96170738,0.00000000
-2.56628314,3.13068492,1.13796587,0.61556444,0.01742536,0.06782990,0.58027105,1.36352436,0.93837228,0.00000000
-2.56028014,3.07625615,1.14043658,0.59667209,0.01658941,0.06768706,0.57115813,1.36030920,0.91310917,0.00000000
-2.55427714,3.01327650,1.13941711,0.57634176,0.01569970,0.06743204,0.56080130,1.35238590,0.88598501,0.00000000
-2.54827414,2.94186499,1.13463060,0.55472140,0.01476957,0.06704695,0.54913579,1.33954016,0.85709394,0.00000000
-2.54227114,2.86226712,1.12584618,0.53197250,0.01381233,0.06651485,0.53612080,1.32164422,0.82655828,0.00000000
-2.53626813,2.77485902,1.11289138,0.50826861,0.01284094,0.06582074,0.52174348,1.29866268,0.79452886,0.00000000
-2.53026513,2.68014843,1.09566294,0.48379370,0.01186769,0.06495258,0.50602194,1.27065595,0.76118476,0.00000000
-2.52426213,2.57877226,1.07413544,0.45874018,0.01090401,0.06390222,0.48900707,1.23778117,0.72673220,0.00000000
-2.51825913,2.47149031,1.04836722,0.43330676,0.00996022,0.06266615,0.47078309,1.20029029,0.69140262,0.00000000
-2.51225613,2.35917535,1.01850326,0.40769601,0.00904539,0.06124612,0.45146680,1.15852555,0.65544994,0.00000000
-2.50625313,2.24279939,0.98477473,0.38211176,0.00816724,0.05964956,0.43120555,1.11291214,0.61914701,0.00000000
-2.50025013,2.12341667,0.94749532,0.35675625,0.00733209,0.05788966,0.41017402,1.06394852,0.58278130,0.00000000
-2.49424712,2.00214364,0.90705432,0.33182730,0.00654486,0.05598531,0.38856999,1.01219443,0.54664994,0.00000000
-2.48824412,1.88013662,0.86390693,0.30751533,0.00580911,0.05396075,0.36660922,0.95825725,0.51105430,0.00000000
-2.48224112,1.75856777,0.81856210,0.28400048,0.00512708,0.05184496,0.34451971,0.90277692,0.47629413,0.00000000
-2.47623812,1.63860017,0.77156850,0.26144981,0.00449987,0.04967084,0.32253555,0.84641018,0.44266154,0.00000000
-2.47023512,1.52136279,0.72349932,0.24001473,0.00392749,0.04747426,0.30089067,0.78981447,0.41043499,0.00000000
-2.46423212,1.40792621,0.67493642,0.21982867,0.00340902,0.04529288,0.27981256,0.73363224,0.37987334,0.00000000
-2.45822911,1.29927979,0.62645465,0.20100505,0.00294280,0.04316499,0.25951640,0.67847601,0.35121035,0.00000000
-2.45222611,1.19631103,0.57860687,0.18363564,0.00252651,0.04112819,0.24019962,0.62491483,0.32464960,0.00000000
-2.44622311,1.09978779,0.53191024,0.16778931,0.00215737,0.03921816,0.22203713,0.57346242,0.30035999,0.00000000
-2.44022011,1.01034365,0.48683442,0.15351123,0.00183224,0.03746743,0.20517734,0.52456741,0.27847208,0.00000000
-2.43421711,0.92846710,0.44379173,0.14082250,0.00154777,0.03590429,0.18973905,0.47860580,0.25907527,0.00000000
-2.42821411,0.85449447,0.40312990,0.12972026,0.00130047,0.03455180,0.17580926,0.43587599,0.24221583,0.00000000
-2.42221111,0.78860695,0.36512720,0.12017813,0.00108687,0.03342702,0.16344202,0.39659609,0.22789601,0.00000000
-2.41620810,0.73083157,0.32999022,0.11214728,0.00090352,0.03254039,0.15265809,0.36090385,0.21607417,0.00000000
-2.41020510,0.68104600,0.29785403,0.10555772,0.00074711,0.03189538,0.14344571,0.32885871,0.20666587,0.00000000
-2.40420210,0.63898702,0.26878461,0.10032005,0.00061449,0.03148834,0.13576208,0.30044603,0.19954605,0.00000000
-2.39819910,0.60426230,0.24278330,0.09632764,0.00050272,0.03130859,0.12953574,0.27558313,0.19455220,0.00000000
-2.39219610,0.57636508,0.21979293,0.09345898,0.00040909,0.03133880,0.12466959,0.25412680,0.19148844,0.00000000
-2.38619310,0.55469133,0.19970523,0.09158043,0.00033112,0.03155552,0.12104457,0.23588212,0.19013049,0.00000000
-2.38019010,0.53855889,0.18236922,0.09054916,0.00026657,0.03192992,0.11852381,0.22061198,0.19023129,0.00000000
-2.37418709,0.52722803,0.16760025,0.09021624,0.00021345,0.03242880,0.11695707,0.20804734,0.19152738,0.00000000
-2.36818409,0.51992286,0.15518913,0.09042989,0.00016999,0.03301560,0.11618556,0.19789742,0.19374560,0.00000000
-2.36218109,0.51585300,0.14491128,0.09103876,0.00013463,0.03365163,0.11604667,0.18985998,0.19661012,0.00000000
-2.35617809,0.51423488,0.13653541,0.09189512,0.00010605,0.03429731,0.11637882,0.18363100,0.19984953,0.00000000
-2.35017509,0.51431210,0.12983149,0.09285805,0.00008307,0.03491346,0.11702600,0.17891379,0.20320381,0.00000000
-2.34417209,0.51537426,0.12457794,0.09379630,0.00006470,0.03546248,0.11784200,0.17542702,0.20643082,0.00000000
-2.33816908,0.51677365,0.12056765,0.09459097,0.00005011,0.03590961,0.11869423,0.17291173,0.20931234,0.00000000
-2.33216608,0.51793946,0.11761284,0.09513777,0.00003859,0.03622390,0.11946689,0.17113696,0.21165920,0.00000000
-2.32616308,0.51838887,0.11554864,0.09534885,0.00002955,0.03637913,0.12006349,0.16990399,0.21331542,0.00000000
-2.32016008,0.51773491,0.11423536,0.09515417,0.00002250,0.03635456,0.12040858,0.16904901,0.21416125,0.00000000
-2.31415708,0.51569080,0.11355946,0.09450228,0.00001703,0.03613536,0.12044868,0.16844440,0.21411484,0.00000000
-2.30815408,0.51207060,0.11343317,0.09336054,0.00001281,0.03571292,0.12015236,0.16799833,0.21313267,0.00000000
-2.30215108,0.50678642,0.11379310,0.09171484,0.00000959,0.03508493,0.11950945,0.16765312,0.21120854,0.00000000
-2.29614807,0.49984221,0.11459760,0.08956870,0.00000713,0.03425513,0.11852953,0.16738220,0.20837132,0.00000000
-2.29014507,0.49132456,0.11582341,0.08694188,0.00000528,0.03323299,0.11723962,0.16718594,0.20468147,0.00000000
-2.28414207,0.48139096,0.11746150,0.08386861,0.00000389,0.03203308,0.11568134,0.16708670,0.20022653,0.00000000
-2.27813907,0.47025612,0.11951251,0.08039537,0.00000285,0.03067440,0.11390759,0.16712314,0.19511584,0.00000000
-2.27213607,0.45817688,0.12198185,0.07657850,0.00000209,0.02917953,0.11197888,0.16734421,0.18947459,0.00000000
-2.26613307,0.44543666,0.12487492,0.07248160,0.00000155,0.02757369,0.10995961,0.16780318,0.18343769,0.00000000
-2.26013007,0.43232988,0.12819245,0.06817290,0.00000116,0.02588384,0.10791433,0.16855177,0.17714353,0.00000000
-2.25412706,0.41914741,0.13192641,0.06372267,0.00000090,0.02413773,0.10590428,0.16963506,0.17072807,0.00000000
-2.24812406,0.40616331,0.13605654,0.05920085,0.00000074,0.02236305,0.10398427,0.17108705,0.16431941,0.00000000
-2.24212106,0.39362391,0.14054777,0.05467484,0.00000067,0.02058662,0.10220014,0.17292746,0.15803320,0.00000000
-2.23611806,0.38173922,0.14534867,0.05020767,0.00000067,0.01883377,0.10058684,0.17515976,0.15196892,0.00000000
-2.23011506,0.37067741,0.15039100,0.04585651,0.00000075,0.01712775,0.09916727,0.17777056,0.14620727,0.00000000
-2.22411206,0.36056233,0.15559036,0.04167156,0.00000090,0.01548942,0.09795188,0.18073065,0.14080874,0.00000000
-2.21810905,0.35147412,0.16084809,0.03769539,0.00000115,0.01393700,0.09693903,0.18399736,0.13581334,0.00000000
-2.21210605,0.34345283,0.16605410,0.03396266,0.00000150,0.01248602,0.09611617,0.18751842,0.13124146,0.00000000
-2.20610305,0.33650486,0.17109076,0.03050016,0.00000198,0.01114942,0.09546159,0.19123712,0.12709574,0.00000000
-2.20010005,0.33061159,0.17583748,0.02732730,0.00000261,0.00993779,0.09494679,0.19509839,0.12336391,0.00000000
-2.19409705,0.32573997,0.18017583,0.02445675,0.00000345,0.00885966,0.09453932,0.19905580,0.12002217,0.00000000
-2.18809405,0.32185424,0.18399502,0.02189536,0.00000453,0.00792198,0.09420578,0.20307888,0.11703924,0.00000000
-2.18209105,0.31892832,0.18719732,0.01964523,0.00000590,0.00713059,0.09391506,0.20716060,0.11438051,0.00000000
-2.17608804,0.31695802,0.18970330,0.01770483,0.00000765,0.00649075,0.09364137,0.21132445,0.11201229,0.00000000
-2.17008504,0.31597257,0.19145646,0.01607017,0.00000985,0.00600767,0.09336721,0.21563095,0.10990583,0.00000000
-2.16408204,0.31604463,0.19242722,0.01473591,0.00001259,0.00568702,0.09308576,0.22018291,0.10804089,0.00000000
-2.15807904,0.31729839,0.19261576,0.01369637,0.00001598,0.00553541,0.09280290,0.22512936,0.10640876,0.00000000
-2.15207604,0.31991516,0.19205389,0.01294643,0.00002014,0.00556074,0.09253852,0.23066767,0.10501452,0.00000000
-2.14607304,0.32413590,0.19080547,0.01248222,0.00002519,0.00577253,0.09232712,0.23704356,0.10387837,0.00000000
-2.14007004,0.33026071,0.18896564,0.01230163,0.00003129,0.00618206,0.09221770,0.24454895,0.10303618,0.00000000
-2.13406703,0.33864471,0.18665866,0.01240459,0.00003859,0.00680243,0.09227278,0.25351734,0.10253897,0.00000000
-2.12806403,0.34969062,0.18403441,0.01279312,0.00004724,0.00764843,0.09256676,0.26431678,0.10245153,0.00000000
-2.12206103,0.36383782,0.18126384,0.01347122,0.00005743,0.00873625,0.09318355,0.27734045,0.10285017,0.00000000
-2.11605803,0.38154834,0.17853332,0.01444443,0.00006930,0.01008307,0.09421353,0.29299499,0.10381973,0.00000000
-2.11005503,0.40328994,0.17603819,0.01571935,0.00008304,0.01170645,0.09575013,0.31168677,0.10544991,0.00000000
-2.10405203,0.42951695,0.17397582,0.01730282,0.00009878,0.01362357,0.09788590,0.33380651,0.10783114,0.00000000
-2.09804902,0.46064930,0.17253821,0.01920118,0.00011667,0.01585035,0.10070847,0.35971270,0.11105021,0.00000000
-2.09204602,0.49705058,0.17190467,0.02141923,0.00013681,0.01840042,0.10429643,0.38971420,0.11518562,0.00000000
-2.08604302,0.53900588,0.17223469,0.02395927,0.00015929,0.02128406,0.10871526,0.42405283,0.12030317,0.00000000
-2.08004002,0.58670032,0.17366125,0.02682013,0.00018412,0.02450708,0.11401366,0.46288647,0.12645167,0.00000000
-2.07403702,0.64019911,0.17628499,0.02999617,0.00021132,0.02806966,0.12022021,0.50627345,0.13365915,0.00000000
-2.06803402,0.69943033,0.18016924,0.03347649,0.00024080,0.03196530,0.12734071,0.55415898,0.14192963,0.00000000
-2.06203102,0.76417096,0.18533636,0.03724421,0.00027245,0.03617986,0.13535624,0.60636430,0.15124071,0.00000000
-2.05602801,0.83403750,0.19176532,0.04127598,0.00030608,0.04069081,0.14422204,0.66257931,0.16154191,0.00000000
-2.05002501,0.90848147,0.19939086,0.04554172,0.00034143,0.04546664,0.15386739,0.72235914,0.17275413,0.00000000
-2.04402201,0.98679080,0.20810405,0.05000466,0.00037819,0.05046661,0.16419639,0.78512544,0.18477002,0.00000000
-2.03801901,1.06809731,0.21775462,0.05462163,0.00041598,0.05564083,0.17508986,0.85017235,0.19745547,0.00000000
-2.03201601,1.15139046,0.22815462,0.05934375,0.00045437,0.06093066,0.18640816,0.91667765,0.21065219,0.00000000
-2.02601301,1.23553754,0.23908372,0.06411729,0.00049290,0.06626953,0.19799501,0.98371890,0.22418125,0.00000000
-2.02001001,1.31930961,0.25029566,0.06888499,0.00053106,0.07158415,0.20968209,1.05029420,0.23784753,0.00000000
-2.01400700,1.40141288,0.26152589,0.07358756,0.00056834,0.07679604,0.22129448,1.11534730,0.25144505,0.00000000
-2.00800400,1.48052443,0.27250009,0.07816537,0.00060424,0.08182343,0.23265650,1.17779617,0.26476288,0.00000000
-2.00200100,1.55533118,0.28294318,0.08256042,0.00063827,0.08658344,0.24359802,1.23656410,0.27759151,0.00000000
-1.99599800,1.62457073,0.29258862,0.08671828,0.00067001,0.09099445,0.25396090,1.29061237,0.28972947,0.00000000
-1.98999500,1.68707251,0.30118767,0.09059012,0.00069910,0.09497859,0.26360522,1.33897305,0.30099001,0.00000000
-1.98399200,1.74179765,0.30851808,0.09413464,0.00072526,0.09846423,0.27241532,1.38078093,0.31120739,0.00000000
-1.97798899,1.78787590,0.31439214,0.09731984,0.00074836,0.10138845,0.28030508,1.41530296,0.32024288,0.00000000
-1.97198599,1.82463802,0.31866358,0.10012456,0.00076835,0.10369922,0.28722252,1.44196418,0.32798989,0.00000000
-1.96598299,1.85164223,0.32123308,0.10253966,0.00078535,0.10535743,0.29315326,1.46036899,0.33437823,0.00000000
-1.95997999,1.86869347,0.32205226,0.10456879,0.00079964,0.10633841,0.29812275,1.47031669,0.33937719,0.00000000
-1.95397699,1.87585456,0.32112588,0.10622876,0.00081163,0.10663308,0.30219717,1.47181080,0.34299742,0.00000000
-1.94797399,1.87344865,0.31851231,0.10754936,0.00082189,0.10624864,0.30548284,1.46506151,0.34529125,0.00000000
-1.94197099,1.86205272,0.31432205,0.10857270,0.00083115,0.10520864,0.30812406,1.45048122,0.34635168,0.00000000
-1.93596798,1.84248228,0.30871464,0.10935198,0.00084024,0.10355256,0.31029947,1.42867343,0.34630979,0.00000000
-1.92996498,1.81576783,0.30189385,0.10994988,0.00085012,0.10133493,0.31221694,1.40041517,0.34533076,0.00000000
-1.92396198,1.78312384,0.29410154,0.11043637,0.00086183,0.09862387,0.31410712,1.36663399,0.34360853,0.00000000
-1.91795898,1.74591155,0.28561029,0.11088630,0.00087645,0.09549932,0.31621586,1.32838014,0.34135926,0.00000000
-1.91195598,1.70559687,0.27671525,0.11137655,0.00089508,0.09205081,0.31879560,1.28679531,0.33881384,0.00000000
-1.90595298,1.66370506,0.26772540,0.11198313,0.00091879,0.08837512,0.32209627,1.24307899,0.33620969,0.00000000
-1.89994997,1.62177380,0.25895457,0.11277811,0.00094860,0.08457365,0.32635566,1.19845376,0.33378207,0.00000000
-1.89394697,1.58130644,0.25071258,0.11382663,0.00098539,0.08074975,0.33178994,1.15413074,0.33175532,0.00000000
-1.88794397,1.54372692,0.24329670,0.11518408,0.00102994,0.07700610,0.33858442,1.11127648,0.33033432,0.00000000
-1.88194097,1.51033811,0.23698373,0.11689354,0.00108281,0.07344217,0.34688505,1.07098216,0.32969645,0.00000000
-1.87593797,1.48228463,0.23202294,0.11898365,0.00114435,0.07015180,0.35679100,1.03423627,0.32998446,0.00000000
-1.86993497,1.46052156,0.22862993,0.12146686,0.00121469,0.06722105,0.36834852,1.00190120,0.33130046,0.00000000
-1.86393197,1.44578968,0.22698164,0.12433837,0.00129367,0.06472634,0.38154653,0.97469446,0.33370139,0.00000000
-1.85792896,1.43859787,0.22721245,0.12757563,0.00138086,0.06273277,0.39631404,0.95317473,0.33719603,0.00000000
-1.85192596,1.43921308,0.22941147,0.13113847,0.00147558,0.06129288,0.41251961,0.93773286,0.34174389,0.00000000
-1.84592296,1.44765770,0.23362100,0.13496992,0.00157683,0.06044566,0.42997290,0.92858779,0.34725580,0.00000000
-1.83991996,1.46371424,0.23983607,0.13899768,0.00168340,0.06021588,0.44842842,0.92578702,0.35359647,0.00000000
-1.83391696,1.48693680,0.24800496,0.14313615,0.00179382,0.06061373,0.46759120,0.92921151,0.36058876,0.00000000
-1.82791396,1.51666861,0.25803073,0.14728904,0.00190644,0.06163476,0.48712440,0.93858422,0.36801952,0.00000000
-1.82191096,1.55206499,0.26977354,0.15135236,0.00201945,0.06326009,0.50665851,0.95348217,0.37564690,0.00000000
-1.81590795,1.59212059,0.28305371,0.15521778,0.00213093,0.06545694,0.52580186,0.97335112,0.38320866,0.00000000
-1.80990495,1.63570005,0.29765555,0.15877612,0.00223893,0.06817932,0.54415196,0.99752258,0.39043129,0.00000000
-1.80390195,1.68157106,0.31333164,0.16192097,0.00234149,0.07136906,0.56130739,1.02523249,0.39703955,0.00000000
-1.79789895,1.72843865,0.32980772,0.16455217,0.00243670,0.07495699,0.57687968,1.05564113,0.40276593,0.00000000
-1.79189595,1.77497989,0.34678800,0.16657911,0.00252280,0.07886447,0.59050476,1.08785380,0.40735981,0.00000000
-1.78589295,1.81987803,0.36396089,0.16792369,0.00259818,0.08300496,0.60185353,1.12094190,0.41059584,0.00000000
-1.77988994,1.86185521,0.38100506,0.16852280,0.00266146,0.08728593,0.61064125,1.15396398,0.41228128,0.00000000
-1.77388694,1.89970304,0.39759579,0.16833028,0.00271151,0.09161087,0.61663523,1.18598647,0.41226198,0.00000000
-1.76788394,1.93231041,0.41341147,0.16731827,0.00274753,0.09588145,0.61966085,1.21610388,0.41042685,0.00000000
-1.76188094,1.95868813,0.42814035,0.16547794,0.00276899,0.09999980,0.61960538,1.24345799,0.40671069,0.00000000
-1.75587794,1.97798984,0.44148715,0.16281953,0.00277574,0.10387080,0.61641993,1.26725591,0.40109524,0.00000000
-1.74987494,1.98952900,0.45317968,0.15937176,0.00276796,0.10740443,0.61011916,1.28678673,0.39360868,0.00000000
-1.74387194,1.99279178,0.46297513,0.15518073,0.00274613,0.11051803,0.60077919,1.30143632,0.38432342,0.00000000
-1.73786893,1.98744563,0.47066602,0.15030819,0.00271111,0.11313837,0.58853363,1.31070019,0.37335259,0.00000000
-1.73186593,1.97334361,0.47608544,0.14482948,0.00266401,0.11520364,0.57356812,1.31419396,0.36084531,0.00000000
-1.72586293,1.95052447,0.47911162,0.13883106,0.00260624,0.11666504,0.55611364,1.31166120,0.34698103,0.00000000
-1.71985993,1.91920845,0.47967151,0.13240788,0.00253943,0.11748809,0.53643896,1.30297840,0.33196323,0.00000000
-1.71385693,1.87978925,0.47774319,0.12566061,0.00246540,0.11765356,0.51484234,1.28815684,0.31601280,0.00000000
-1.70785393,1.83282197,0.47335711,0.11869287,0.00238612,0.11715790,0.49164320,1.26734116,0.29936125,0.00000000
-1.70185093,1.77900769,0.46659586,0.11160850,0.00230367,0.11601325,0.46717363,1.24080456,0.28224417,0.00000000
-1.69584792,1.71917476,0.45759260,0.10450911,0.00222019,0.11424696,0.44177032,1.20894069,0.26489503,0.00000000
-1.68984492,1.65425730,0.44652806,0.09749172,0.00213780,0.11190056,0.41576698,1.17225229,0.24753955,0.00000000
-1.68384192,1.58527143,0.43362607,0.09064681,0.00205859,0.10902839,0.38948747,1.13133684,0.23039075,0.00000000
-1.67783892,1.51328968,0.41914799,0.08405662,0.00198454,0.10569577,0.36323978,1.08686966,0.21364478,0.00000000
-1.67183592,1.43941433,0.40338591,0.07779382,0.00191753,0.10197678,0.33731094,1.03958476,0.19747764,0.00000000
-1.66583292,1.36475023,0.38665507,0.07192050,0.00185921,0.09795194,0.31196283,0.99025430,0.18204263,0.00000000
-1.65982991,1.29037796,0.36928570,0.06648751,0.00181103,0.09370552,0.28742901,0.93966703,0.16746868,0.00000000
-1.65382691,1.21732791,0.35161450,0.06153408,0.00177418,0.08932297,0.26391251,0.88860670,0.15385944,0.00000000
-1.64782391,1.14655627,0.33397617,0.05708775,0.00174954,0.08488827,0.24158441,0.83783097,0.14129305,0.00000000
-1.64182091,1.07892346,0.31669531,0.05316455,0.00173767,0.08048149,0.22058337,0.78805173,0.12982249,0.00000000
-1.63581791,1.01517571,0.30007883,0.04976942,0.00173880,0.07617650,0.20101584,0.73991741,0.11947658,0.00000000
-1.62981491,0.95593053,0.28440933,0.04689678,0.00175280,0.07203911,0.18295699,0.69399800,0.11026134,0.00000000
-1.62381191,0.90166630,0.26993949,0.04453136,0.00177916,0.06812545,0.16645222,0.65077314,0.10216183,0.00000000
-1.61780890,0.85271652,0.25688775,0.04264908,0.00181704,0.06448092,0.15151919,0.61062379,0.09514424,0.00000000
-1.61180590,0.80926880,0.24543526,0.04121810,0.00186524,0.06113950,0.13815037,0.57382770,0.08915833,0.00000000
-1.60580290,0.77136855,0.23572417,0.04019999,0.00192224,0.05812358,0.12631582,0.54055862,0.08414006,0.00000000
-1.59979990,0.73892720,0.22785729,0.03955097,0.00198626,0.05544421,0.11596642,0.51088926,0.08001440,0.00000000
-1.59379690,0.71173471,0.22189881,0.03922316,0.00205525,0.05310182,0.10703719,0.48479774,0.07669822,0.00000000
-1.58779390,0.68947561,0.21787617,0.03916598,0.00212699,0.05108731,0.09945080,0.46217710,0.07410336,0.00000000
-1.58179090,0.67174806,0.21578270,0.03932747,0.00219915,0.04938342,0.09312113,0.44284734,0.07213962,0.00000000
-1.57578789,0.65808515,0.21558091,0.03965564,0.00226934,0.04796636,0.08795680,0.42656941,0.07071784,0.00000000
-1.56978489,0.64797735,0.21720616,0.04009981,0.00233517,0.04680768,0.08386461,0.41306060,0.06975276,0.00000000
