energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.17258629,0.52506223,0.00000113,0.03771811,0.00034804,0.21626108,0.35231037,0.00018943,0.17336639
-3.16658329,0.51237720,0.00000153,0.03650372,0.00044450,0.20897352,0.34485273,0.00024203,0.16839912
-3.16058029,0.49820965,0.00000205,0.03525203,0.00056394,0.20113947,0.33576908,0.00030713,0.16338495
-3.15457729,0.48318472,0.00000274,0.03402037,0.00071079,0.19303360,0.32537285,0.00038707,0.15860136
-3.14857429,0.46799335,0.00000364,0.03286978,0.00089008,0.18494977,0.31402350,0.00048449,0.15434575
-3.14257129,0.45337956,0.00000479,0.03186410,0.00110748,0.17719599,0.30211812,0.00060233,0.15093093
-3.13656828,0.44012707,0.00000627,0.03106904,0.00136930,0.17008927,0.29008253,0.00074378,0.14868053
-3.13056528,0.42904555,0.00000815,0.03055133,0.00168254,0.16395074,0.27836194,0.00091228,0.14792428
-3.12456228,0.42095668,0.00001052,0.03037775,0.00205487,0.15910103,0.26741160,0.00111149,0.14899326
-3.11855928,0.41668039,0.00001350,0.03061433,0.00249464,0.15585588,0.25768774,0.00134520,0.15221510
-3.11255628,0.41702132,0.00001719,0.03132551,0.00301087,0.15452220,0.24963887,0.00161732,0.15790915
-3.10655328,0.42275565,0.00002175,0.03257326,0.00361326,0.15539428,0.24369767,0.00193176,0.16638143
-3.10055028,0.43461830,0.00002735,0.03441627,0.00431219,0.15875035,0.24027364,0.00229233,0.17791963
-3.09454727,0.45329061,0.00003415,0.03690912,0.00511866,0.16484925,0.23974647,0.00270266,0.19278780
-3.08854427,0.47938838,0.00004237,0.04010138,0.00604435,0.17392715,0.24246018,0.00316609,0.21122106
-3.08254127,0.51345035,0.00005223,0.04403673,0.00710161,0.18619432,0.24871802,0.00368551,0.23342013
-3.07653827,0.55592724,0.00006396,0.04875208,0.00830344,0.20183182,0.25877807,0.00426330,0.25954585
-3.07053527,0.60717119,0.00007782,0.05427658,0.00966353,0.22098809,0.27284949,0.00490116,0.28971389
-3.06453227,0.66742611,0.00009408,0.06063074,0.01119628,0.24377544,0.29108943,0.00560004,0.32398959
-3.05852926,0.73681875,0.00011301,0.06782549,0.01291682,0.27026649,0.31360042,0.00636004,0.36238331
-3.05252626,0.81535104,0.00013489,0.07586137,0.01484097,0.30049058,0.34042841,0.00718032,0.40484645
-3.04652326,0.90289386,0.00015998,0.08472768,0.01698529,0.33443034,0.37156138,0.00805909,0.45126829
-3.04052026,0.99918259,0.00018855,0.09440188,0.01936692,0.37201848,0.40692848,0.00899354,0.50147395
-3.03451726,1.10381482,0.00022083,0.10484907,0.02200352,0.41313501,0.44639995,0.00997992,0.55522364
-3.02851426,1.21625040,0.00025703,0.11602164,0.02491302,0.45760502,0.48978769,0.01101351,0.61221339
-3.02251126,1.33581431,0.00029731,0.12785918,0.02811336,0.50519729,0.53684667,0.01208874,0.67207733
-3.01650825,1.46170231,0.00034177,0.14028858,0.03162202,0.55562384,0.58727725,0.01319926,0.73439168
-3.01050525,1.59298963,0.00039047,0.15322443,0.03545550,0.60854046,0.64072839,0.01433810,0.79868029
-3.00450225,1.72864262,0.00044338,0.16656962,0.03962860,0.66354867,0.69680188,0.01549780,0.86442181
-2.99849925,1.86753318,0.00050040,0.18021624,0.04415367,0.72019877,0.75505741,0.01667053,0.93105820
-2.99249625,2.00845582,0.00056132,0.19404673,0.04903957,0.77799439,0.81501872,0.01784831,0.99800449
-2.98649325,2.15014688,0.00062587,0.20793520,0.05429071,0.83639829,0.87618042,0.01902313,1.06465936
-2.98049025,2.29130548,0.00069364,0.22174905,0.05990590,0.89483946,0.93801557,0.02018714,1.13041634
-2.97448724,2.43061563,0.00076415,0.23535070,0.06587723,0.95272143,0.99998378,0.02133275,1.19467523
-2.96848424,2.56676892,0.00083680,0.24859954,0.07218899,1.00943147,1.06153964,0.02245277,1.25685339
-2.96248124,2.69848716,0.00091093,0.26135391,0.07881671,1.06435075,1.12214130,0.02354049,1.31639654
-2.95647824,2.82454428,0.00098576,0.27347328,0.08572632,1.11686499,1.18125890,0.02458977,1.37278870
-2.95047524,2.94378705,0.00106046,0.28482043,0.09287362,1.16637539,1.23838272,0.02559507,1.42556113
-2.94447224,3.05515396,0.00113413,0.29526362,0.10020407,1.21230977,1.29303084,0.02655145,1.47429988
-2.93846923,3.15769180,0.00120586,0.30467887,0.10765290,1.25413327,1.34475603,0.02745463,1.51865181
-2.93246623,3.25056978,0.00127467,0.31295203,0.11514569,1.29135865,1.39315184,0.02830088,1.55832906
-2.92646323,3.33309062,0.00133965,0.31998095,0.12259939,1.32355579,1.43785774,0.02908709,1.59311180
-2.92046023,3.40469880,0.00139987,0.32567735,0.12992379,1.35036003,1.47856316,0.02981067,1.62284941
-2.91445723,3.46498554,0.00145449,0.32996870,0.13702338,1.37147932,1.51501049,0.03046952,1.64745994
-2.90845423,3.51369086,0.00150272,0.33279974,0.14379963,1.38669985,1.54699698,0.03106203,1.66692822
-2.90245123,3.55070254,0.00154390,0.33413385,0.15015357,1.39588993,1.57437550,0.03158706,1.68130253
-2.89644822,3.57605231,0.00157747,0.33395404,0.15598857,1.39900223,1.59705434,0.03204387,1.69069010
-2.89044522,3.58990937,0.00160302,0.33226366,0.16121316,1.39607399,1.61499598,0.03243218,1.69525162
-2.88444222,3.59257142,0.00162031,0.32908665,0.16574393,1.38722550,1.62821494,0.03275212,1.69519481
-2.87843922,3.58445359,0.00162924,0.32446740,0.16950815,1.37265658,1.63677479,0.03300430,1.69076746
-2.87243622,3.56607538,0.00162988,0.31847010,0.17244615,1.35264135,1.64078440,0.03318973,1.68224980
-2.86643322,3.53804605,0.00162247,0.31117774,0.17451330,1.32752133,1.64039347,0.03330992,1.66994669
-2.86043022,3.50104862,0.00160742,0.30269050,0.17568148,1.29769710,1.63578754,0.03336678,1.65417959
-2.85442721,3.45582303,0.00158524,0.29312377,0.17593991,1.26361864,1.62718242,0.03336267,1.63527854
-2.84842421,3.40314856,0.00155662,0.28260581,0.17529543,1.22577487,1.61481825,0.03330031,1.61357439
-2.84242121,3.34382619,0.00152231,0.27127497,0.17377211,1.18468241,1.59895335,0.03318275,1.58939132
-2.83641821,3.27866117,0.00148315,0.25927674,0.17141027,1.14087410,1.57985787,0.03301326,1.56303999
-2.83041521,3.20844626,0.00144004,0.24676056,0.16826483,1.09488756,1.55780751,0.03279525,1.53481144
-2.82441221,3.13394621,0.00139388,0.23387661,0.16440335,1.04725413,1.53307749,0.03253212,1.50497183
-2.81840920,3.05588388,0.00134557,0.22077259,0.15990354,0.99848853,1.50593685,0.03222715,1.47375837
-2.81240620,2.97492841,0.00129598,0.20759070,0.15485058,0.94907957,1.47664344,0.03188338,1.44137644
-2.80640320,2.89168594,0.00124590,0.19446483,0.14933431,0.89948214,1.44543964,0.03150342,1.40799805
-2.80040020,2.80669311,0.00119606,0.18151809,0.14344637,0.85011064,1.41254902,0.03108943,1.37376178
-2.79439720,2.72041355,0.00114707,0.16886078,0.13727754,0.80133418,1.37817418,0.03064292,1.33877406
-2.78839420,2.63323756,0.00109942,0.15658889,0.13091523,0.75347330,1.34249570,0.03016479,1.30311189
-2.78239120,2.54548484,0.00105351,0.14478296,0.12444141,0.70679860,1.30567241,0.02965523,1.26682681
-2.77638819,2.45741009,0.00100959,0.13350766,0.11793078,0.66153085,1.26784274,0.02911383,1.22994991
-2.77038519,2.36921115,0.00096782,0.12281175,0.11144958,0.61784269,1.22912736,0.02853954,1.19249766
-2.76438219,2.28103924,0.00092824,0.11272860,0.10505467,0.57586159,1.18963266,0.02793088,1.15447829
-2.75837919,2.19301066,0.00089080,0.10327712,0.09879322,0.53567389,1.14945503,0.02728605,1.11589834
-2.75237619,2.10521936,0.00085536,0.09446302,0.09270276,0.49732967,1.10868560,0.02660310,1.07676897
-2.74637319,2.01774952,0.00082175,0.08628045,0.08681157,0.46084805,1.06741517,0.02588018,1.03711187
-2.74037019,1.93068763,0.00078975,0.07871377,0.08113947,0.42622276,1.02573899,0.02511573,0.99696420
-2.73436718,1.84413324,0.00075912,0.07173943,0.07569881,0.39342771,0.98376109,0.02430869,0.95638255
-2.72836418,1.75820790,0.00072963,0.06532795,0.07049560,0.36242218,0.94159783,0.02345875,0.91544544
-2.72236118,1.67306175,0.00070107,0.05944574,0.06553073,0.33315562,0.89938052,0.02256647,0.87425451
-2.71635818,1.58887759,0.00067326,0.05405693,0.06080126,0.30557176,0.85725686,0.02163345,0.83293420
-2.71035518,1.50587210,0.00064608,0.04912492,0.05630156,0.27961201,0.81539107,0.02066244,0.79163004
-2.70435218,1.42429445,0.00061945,0.04461381,0.05202437,0.25521811,0.77396277,0.01965731,0.75050565
-2.69834917,1.34442231,0.00059335,0.04048949,0.04796178,0.23233396,0.73316463,0.01862312,0.70973878
-2.69234617,1.26655577,0.00056783,0.03672061,0.04410589,0.21090677,0.69319893,0.01756598,0.66951657
-2.68634317,1.19100955,0.00054297,0.03327917,0.04044943,0.19088752,0.65427320,0.01649298,0.63003040
-2.68034017,1.11810398,0.00051891,0.03014097,0.03698605,0.17223095,0.61659528,0.01541196,0.59147057
-2.67433717,1.04815551,0.00049582,0.02728585,0.03371056,0.15489509,0.58036799,0.01433137,0.55402133
-2.66833417,0.98146718,0.00047390,0.02469763,0.03061890,0.13884050,0.54578377,0.01325998,0.51785627
-2.66233117,0.91831963,0.00045334,0.02236408,0.02770809,0.12402940,0.51301955,0.01220669,0.48313451
-2.65632816,0.85896311,0.00043434,0.02027661,0.02497594,0.11042472,0.48223212,0.01118027,0.44999780
-2.65032516,0.80361095,0.00041708,0.01842994,0.02242087,0.09798923,0.45355427,0.01018911,0.41856849
-2.64432216,0.75243454,0.00040170,0.01682173,0.02004156,0.08668475,0.42709168,0.00924105,0.38894862
-2.63831916,0.70556008,0.00038830,0.01545207,0.01783665,0.07647160,0.40292094,0.00834315,0.36121978
-2.63231616,0.66306712,0.00037694,0.01432307,0.01580445,0.06730819,0.38108847,0.00750159,0.33544386
-2.62631316,0.62498858,0.00036761,0.01343832,0.01394271,0.05915084,0.36161045,0.00672153,0.31166435
-2.62031016,0.59131228,0.00036023,0.01280241,0.01224841,0.05195379,0.34447371,0.00600706,0.28990805
-2.61430715,0.56198343,0.00035470,0.01242041,0.01071766,0.04566936,0.32963729,0.00536115,0.27018690
-2.60830415,0.53690801,0.00035083,0.01229736,0.00934558,0.04024821,0.31703467,0.00478567,0.25249985
-2.60230115,0.51595653,0.00034839,0.01243775,0.00812635,0.03563975,0.30657645,0.00428142,0.23683435
-2.59629815,0.49896783,0.00034710,0.01284494,0.00705320,0.03179243,0.29815320,0.00384819,0.22316755
-2.59029515,0.48575283,0.00034666,0.01352063,0.00611850,0.02865421,0.29163845,0.00348482,0.21146692
-2.58429215,0.47609775,0.00034674,0.01446433,0.00531394,0.02617281,0.28689155,0.00318928,0.20169030
-2.57828914,0.46976682,0.00034700,0.01567274,0.00463058,0.02429602,0.28376035,0.00295880,0.19378549
-2.57228614,0.46650443,0.00034711,0.01713927,0.00405908,0.02297185,0.28208357,0.00278993,0.18768926
-2.56628314,0.46603662,0.00034675,0.01885351,0.00358979,0.02214865,0.28169283,0.00267862,0.18332605
-2.56028014,0.46807208,0.00034563,0.02080083,0.00321296,0.02177515,0.28241435,0.00262035,0.18060650
-2.55427714,0.47230287,0.00034349,0.02296197,0.00291881,0.02180039,0.28407035,0.00261015,0.17942597
-2.54827414,0.47840502,0.00034012,0.02531286,0.00269773,0.02217374,0.28648016,0.00264272,0.17966323
-2.54227114,0.48603924,0.00033535,0.02782451,0.00254029,0.02284480,0.28946123,0.00271251,0.18117963
-2.53626813,0.49485209,0.00032909,0.03046312,0.00243741,0.02376344,0.29283012,0.00281370,0.18381878
-2.53026513,0.50447778,0.00032128,0.03319031,0.00238037,0.02487976,0.29640347,0.00294039,0.18740707
-2.52426213,0.51454077,0.00031193,0.03596366,0.00236092,0.02614433,0.29999923,0.00308656,0.19175495
-2.51825913,0.52465950,0.00030109,0.03873732,0.00237125,0.02750831,0.30343818,0.00324620,0.19665921
-2.51225613,0.53445103,0.00028886,0.04146297,0.00240412,0.02892389,0.30654563,0.00341337,0.20190606
-2.50625313,0.54353683,0.00027539,0.04409081,0.00245281,0.03034468,0.30915368,0.00358228,0.20727516
-2.50025013,0.55154956,0.00026087,0.04657084,0.00251116,0.03172627,0.31110365,0.00374737,0.21254430
-2.49424712,0.55814051,0.00024549,0.04885409,0.00257364,0.03302692,0.31224896,0.00390342,0.21749459
-2.48824412,0.56298760,0.00022948,0.05089409,0.00263530,0.03420819,0.31245807,0.00404562,0.22191608
-2.48224112,0.56580354,0.00021308,0.05264814,0.00269184,0.03523569,0.31161768,0.00416964,0.22561336
-2.47623812,0.56634373,0.00019651,0.05407871,0.00273961,0.03607981,0.30963574,0.00427176,0.22841099
-2.47023512,0.56441359,0.00018000,0.05515453,0.00277559,0.03671636,0.30644437,0.00434893,0.23015855
-2.46423212,0.55987484,0.00016377,0.05585169,0.00279744,0.03712713,0.30200229,0.00439881,0.23073490
-2.45822911,0.55265040,0.00014801,0.05615434,0.00280346,0.03730040,0.29629683,0.00441981,0.23005165
-2.45222611,0.54272774,0.00013289,0.05605525,0.00279262,0.03723123,0.28934525,0.00441119,0.22805546
-2.44622311,0.53016016,0.00011858,0.05555597,0.00276449,0.03692163,0.28119526,0.00437297,0.22472919
-2.44022011,0.51506627,0.00010518,0.05466678,0.00271924,0.03638054,0.27192478,0.00430598,0.22009188
-2.43421711,0.49762732,0.00009281,0.05340629,0.00265761,0.03562368,0.26164080,0.00421183,0.21419740
-2.42821411,0.47808264,0.00008154,0.05180073,0.00258082,0.03467316,0.25047747,0.00409280,0.20713199
-2.42221111,0.45672337,0.00007143,0.04988300,0.00249057,0.03355702,0.23859343,0.00395185,0.19901083
-2.41620810,0.43388473,0.00006251,0.04769160,0.00238890,0.03230862,0.22616847,0.00379245,0.18997366
-2.41020510,0.40993710,0.00005482,0.04526923,0.00227820,0.03096592,0.21339975,0.00361856,0.18017988
-2.40420210,0.38527645,0.00004837,0.04266148,0.00216107,0.02957070,0.20049760,0.00343447,0.16980308
-2.39819910,0.36031441,0.00004316,0.03991538,0.00204031,0.02816771,0.18768118,0.00324472,0.15902563
-2.39219610,0.33546836,0.00003920,0.03707799,0.00191878,0.02680392,0.17517409,0.00305399,0.14803308
-2.38619310,0.31115194,0.00003650,0.03419508,0.00179939,0.02552757,0.16320010,0.00286700,0.13700908
-2.38019010,0.28776627,0.00003506,0.03130999,0.00168502,0.02438746,0.15197909,0.00268841,0.12613055
-2.37418709,0.26569212,0.00003491,0.02846261,0.00157844,0.02343209,0.14172325,0.00252274,0.11556362
-2.36818409,0.24528308,0.00003605,0.02568856,0.00148229,0.02270894,0.13263369,0.00237429,0.10546016
-2.36218109,0.22685989,0.00003853,0.02301861,0.00139903,0.02226370,0.12489728,0.00224704,0.09595509
-2.35617809,0.21070594,0.00004238,0.02047832,0.00133088,0.02213953,0.11868393,0.00214464,0.08716447
-2.35017509,0.19706371,0.00004763,0.01808787,0.00127983,0.02237633,0.11414404,0.00207035,0.07918429
-2.34417209,0.18613218,0.00005433,0.01586213,0.00124757,0.02300999,0.11140616,0.00202696,0.07208996
-2.33816908,0.17806495,0.00006254,0.01381085,0.00123550,0.02407154,0.11057482,0.00201676,0.06593627
-2.33216608,0.17296893,0.00007228,0.01193904,0.00124468,0.02558639,0.11172840,0.00204153,0.06075800
-2.32616308,0.17090350,0.00008359,0.01024747,0.00127582,0.02757340,0.11491700,0.00210248,0.05657070
-2.32016008,0.17187989,0.00009649,0.00873316,0.00132927,0.03004404,0.12016042,0.00220021,0.05337187
-2.31415708,0.17586087,0.00011097,0.00739008,0.00140500,0.03300147,0.12744613,0.00233469,0.05114223
-2.30815408,0.18276056,0.00012702,0.00620966,0.00150258,0.03643972,0.13672738,0.00250523,0.04984709
-2.30215108,0.19244460,0.00014456,0.00518148,0.00162114,0.04034289,0.14792156,0.00271044,0.04943777
-2.29614807,0.20473054,0.00016352,0.00429383,0.00175943,0.04468454,0.16090899,0.00294824,0.04985303
-2.29014507,0.21938888,0.00018377,0.00353418,0.00191573,0.04942726,0.17553220,0.00321581,0.05102043
-2.28414207,0.23614465,0.00020514,0.00288970,0.00208792,0.05452244,0.19159609,0.00350964,0.05285774
-2.27813907,0.25468001,0.00022742,0.00234763,0.00227349,0.05991048,0.20886889,0.00382552,0.05527437
-2.27213607,0.27463781,0.00025037,0.00189560,0.00246950,0.06552122,0.22708436,0.00415860,0.05817279
-2.26613307,0.29562645,0.00027370,0.00152184,0.00267270,0.07127486,0.24594519,0.00450343,0.06145009
-2.26013007,0.31722606,0.00029710,0.00121545,0.00287955,0.07708333,0.26512772,0.00485409,0.06499961
-2.25412706,0.33899605,0.00032023,0.00096640,0.00308627,0.08285196,0.28428799,0.00520426,0.06871273
-2.24812406,0.36048397,0.00034273,0.00076568,0.00328895,0.08848169,0.30306912,0.00554738,0.07248079
-2.24212106,0.38123554,0.00036422,0.00060531,0.00348361,0.09387154,0.32110973,0.00587678,0.07619710
-2.23611806,0.40080567,0.00038436,0.00047827,0.00366632,0.09892144,0.33805331,0.00618588,0.07975915
-2.23011506,0.41877003,0.00040278,0.00037853,0.00383331,0.10353512,0.35355817,0.00646835,0.08307077
-2.22411206,0.43473684,0.00041918,0.00030093,0.00398108,0.10762324,0.36730762,0.00671829,0.08604438
-2.21810905,0.44835844,0.00043328,0.00024114,0.00410646,0.11110638,0.37901999,0.00693042,0.08860310
-2.21210605,0.45934214,0.00044484,0.00019555,0.00420679,0.11391785,0.38845805,0.00710025,0.09068275
-2.20610305,0.46745985,0.00045371,0.00016122,0.00427993,0.11600629,0.39543744,0.00722424,0.09223362
-2.20010005,0.47255607,0.00045981,0.00013575,0.00432440,0.11733775,0.39983366,0.00729987,0.09322185
-2.19409705,0.47455380,0.00046311,0.00011728,0.00433937,0.11789735,0.40158734,0.00732582,0.09363050
-2.18809405,0.47345819,0.00046370,0.00010431,0.00432474,0.11769028,0.40070751,0.00730194,0.09346013
-2.18209105,0.46935753,0.00046175,0.00009575,0.00428112,0.11674219,0.39727264,0.00722931,0.09272890
-2.17608804,0.46242159,0.00045750,0.00009077,0.00420986,0.11509887,0.39142943,0.00711022,0.09147215
-2.17008504,0.45289738,0.00045130,0.00008879,0.00411292,0.11282529,0.38338936,0.00694807,0.08974143
-2.16408204,0.44110237,0.00044354,0.00008946,0.00399292,0.11000396,0.37342304,0.00674730,0.08760315
-2.15807904,0.42741540,0.00043473,0.00009255,0.00385298,0.10673276,0.36185269,0.00651323,0.08513663
-2.15207604,0.41226575,0.00042539,0.00009801,0.00369664,0.10312217,0.34904289,0.00625192,0.08243185
-2.14607304,0.39612060,0.00041611,0.00010586,0.00352777,0.09929224,0.33539010,0.00596997,0.07958691
-2.14007004,0.37947144,0.00040750,0.00011621,0.00335045,0.09536911,0.32131118,0.00567430,0.07670513
-2.13406703,0.36281984,0.00040019,0.00012922,0.00316882,0.09148146,0.30723137,0.00537198,0.07389209
-2.12806403,0.34666311,0.00039480,0.00014511,0.00298700,0.08775682,0.29357221,0.00507003,0.07125260
-2.12206103,0.33148015,0.00039194,0.00016408,0.00280893,0.08431801,0.28073955,0.00477519,0.06888767
-2.11605803,0.31771811,0.00039214,0.00018635,0.00263833,0.08127962,0.26911231,0.00449377,0.06689156
-2.11005503,0.30578006,0.00039593,0.00021213,0.00247854,0.07874481,0.25903199,0.00423145,0.06534908
-2.10405203,0.29601401,0.00040370,0.00024158,0.00233247,0.07680246,0.25079344,0.00399321,0.06433304
-2.09804902,0.28870358,0.00041581,0.00027481,0.00220255,0.07552459,0.24463691,0.00378315,0.06390210
-2.09204602,0.28406048,0.00043247,0.00031187,0.00209064,0.07496434,0.24074168,0.00360445,0.06409889
-2.08604302,0.28221893,0.00045378,0.00035272,0.00199805,0.07515444,0.23922140,0.00345930,0.06494862
-2.08004002,0.28323218,0.00047974,0.00039725,0.00192551,0.07610611,0.24012102,0.00334888,0.06645803
-2.07403702,0.28707112,0.00051019,0.00044522,0.00187314,0.07780864,0.24341570,0.00327337,0.06861490
-2.06803402,0.29362506,0.00054483,0.00049629,0.00184053,0.08022942,0.24901146,0.00323195,0.07138801
-2.06203102,0.30270460,0.00058326,0.00055004,0.00182671,0.08331468,0.25674756,0.00322290,0.07472759
-2.05602801,0.31404670,0.00062492,0.00060588,0.00183025,0.08699066,0.26640081,0.00324364,0.07856632
-2.05002501,0.32732160,0.00066912,0.00066317,0.00184927,0.09116545,0.27769146,0.00329083,0.08282085
-2.04402201,0.34214170,0.00071511,0.00072115,0.00188153,0.09573129,0.29029071,0.00336051,0.08739376
-2.03801901,0.35807212,0.00076199,0.00077897,0.00192451,0.10056738,0.30382965,0.00344820,0.09217602
-2.03201601,0.37464269,0.00080884,0.00083573,0.00197546,0.10554313,0.31790944,0.00354903,0.09704985
-2.02601301,0.39136112,0.00085467,0.00089051,0.00203152,0.11052173,0.33211245,0.00365791,0.10189193
-2.02001001,0.40772695,0.00089848,0.00094235,0.00208977,0.11536395,0.34601416,0.00376966,0.10657681
-2.01400700,0.42324600,0.00093928,0.00099032,0.00214732,0.11993210,0.35919534,0.00387918,0.11098056
-2.00800400,0.43744473,0.00097612,0.00103355,0.00220140,0.12409404,0.37125427,0.00398154,0.11498437
-2.00200100,0.44988412,0.00100812,0.00107128,0.00224945,0.12772698,0.38181851,0.00407217,0.11847809
-1.99599800,0.46017273,0.00103449,0.00110283,0.00228915,0.13072110,0.39055597,0.00414697,0.12136362
-1.98999500,0.46797817,0.00105457,0.00112773,0.00231850,0.13298269,0.39718463,0.00420238,0.12355783
-1.98399200,0.47303691,0.00106784,0.00114569,0.00233588,0.13443691,0.40148091,0.00423552,0.12499513
-1.97798899,0.47516185,0.00107393,0.00115665,0.00234009,0.13502978,0.40328600,0.00424422,0.12562943
-1.97198599,0.47424748,0.00107265,0.00116084,0.00233033,0.13472958,0.40251030,0.00422706,0.12543549
-1.96598299,0.47027239,0.00106398,0.00115881,0.00230628,0.13352746,0.39913549,0.00418342,0.12440956
-1.95997999,0.46329917,0.00104808,0.00115144,0.00226804,0.13143725,0.39321448,0.00411343,0.12256934
-1.95397699,0.45347169,0.00102527,0.00114000,0.00221617,0.12849458,0.38486900,0.00401799,0.11995322
-1.94797399,0.44100995,0.00099603,0.00112624,0.00215163,0.12475529,0.37428527,0.00389867,0.11661890
-1.94197099,0.42620284,0.00096097,0.00111235,0.00207576,0.12029315,0.36170776,0.00375767,0.11264143
-1.93596798,0.40939911,0.00092082,0.00110112,0.00199027,0.11519716,0.34743153,0.00359772,0.10811072
-1.92996498,0.39099711,0.00087640,0.00109595,0.00189715,0.10956845,0.33179344,0.00342201,0.10312881
-1.92396198,0.37143364,0.00082859,0.00110097,0.00179870,0.10351690,0.31516263,0.00323405,0.09780679
-1.91795898,0.35117261,0.00077832,0.00112113,0.00169745,0.09715777,0.29793082,0.00303762,0.09226166
-1.91195598,0.33069378,0.00072651,0.00116231,0.00159613,0.09060826,0.28050267,0.00283664,0.08661332
-1.90595298,0.31048223,0.00067408,0.00123146,0.00149769,0.08398442,0.26328677,0.00263509,0.08098157
-1.89994997,0.29101878,0.00062187,0.00133673,0.00140527,0.07739825,0.24668738,0.00243694,0.07548352
-1.89394697,0.27277172,0.00057070,0.00148764,0.00132219,0.07095526,0.23109733,0.00224610,0.07023121
-1.88794397,0.25619004,0.00052128,0.00169520,0.00125201,0.06475252,0.21689219,0.00206633,0.06532981
-1.88194097,0.24169825,0.00047424,0.00197207,0.00119853,0.05887714,0.20442569,0.00190126,0.06087608
-1.87593797,0.22969267,0.00043010,0.00233266,0.00116586,0.05340535,0.19402653,0.00175435,0.05695743
-1.86993497,0.22053922,0.00038926,0.00279324,0.00115843,0.04840206,0.18599641,0.00162888,0.05365131
-1.86393197,0.21457242,0.00035202,0.00337199,0.00118112,0.04392080,0.18060909,0.00152799,0.05102509
-1.85792896,0.21209536,0.00031857,0.00408897,0.00123926,0.04000419,0.17811027,0.00145465,0.04913620
-1.85192596,0.21338029,0.00028900,0.00496604,0.00133872,0.03668459,0.17871809,0.00141175,0.04803262
-1.84592296,0.21866957,0.00026328,0.00602665,0.00148594,0.03398511,0.18262393,0.00140203,0.04775357
-1.83991996,0.22817660,0.00024132,0.00729558,0.00168799,0.03192067,0.18999319,0.00142818,0.04833030
-1.83391696,0.24208649,0.00022294,0.00879855,0.00195257,0.03049921,0.20096592,0.00149278,0.04978700
-1.82791396,0.26055616,0.00020790,0.01056162,0.00228797,0.02972290,0.21565699,0.00159837,0.05214173
-1.82191096,0.28371372,0.00019591,0.01261061,0.00270305,0.02958923,0.23415572,0.00174735,0.05540729
-1.81590795,0.31165706,0.00018665,0.01497027,0.00320713,0.03009205,0.25652477,0.00194200,0.05959206
-1.80990495,0.34445162,0.00017976,0.01766341,0.00380987,0.03122245,0.28279844,0.00218445,0.06470073
-1.80390195,0.38212738,0.00017486,0.02070995,0.00452105,0.03296949,0.31298032,0.00247657,0.07073491
-1.79789895,0.42467531,0.00017160,0.02412584,0.00535039,0.03532076,0.34704043,0.00281990,0.07769374
-1.79189595,0.47204354,0.00016959,0.02792207,0.00630723,0.03826281,0.38491217,0.00321561,0.08557430
-1.78589295,0.52413345,0.00016849,0.03210360,0.00740026,0.04178140,0.42648916,0.00366437,0.09437207
-1.77988994,0.58079618,0.00016798,0.03666843,0.00863713,0.04586171,0.47162245,0.00416630,0.10408124
-1.77388694,0.64182988,0.00016775,0.04160681,0.01002413,0.05048840,0.52011827,0.00472084,0.11469510
-1.76788394,0.70697796,0.00016754,0.04690056,0.01156579,0.05564569,0.57173671,0.00532670,0.12620634
-1.76188094,0.77592887,0.00016711,0.05252272,0.01326449,0.06131735,0.62619159,0.00598183,0.13860735
-1.75587794,0.84831746,0.00016629,0.05843741,0.01512017,0.06748670,0.68315169,0.00668333,0.15189046
-1.74987494,0.92372812,0.00016491,0.06460004,0.01712999,0.07413662,0.74224360,0.00742750,0.16604818
-1.74387194,1.00169979,0.00016289,0.07095783,0.01928807,0.08124951,0.80305607,0.00820981,0.18107326
-1.73786893,1.08173264,0.00016014,0.07745068,0.02158532,0.08880726,0.86514596,0.00902497,0.19695857
-1.73186593,1.16329619,0.00015663,0.08401240,0.02400935,0.09679113,0.92804549,0.00986698,0.21369677
-1.72586293,1.24583849,0.00015238,0.09057216,0.02654449,0.10518162,0.99127057,0.01072927,0.23127965
-1.71985993,1.32879589,0.00014742,0.09705621,0.02917181,0.11395815,1.05432978,0.01160477,0.24969704
-1.71385693,1.41160276,0.00014180,0.10338982,0.03186943,0.12309858,1.11673356,0.01248609,0.26893531
-1.70785393,1.49370067,0.00013561,0.10949921,0.03461271,0.13257870,1.17800311,0.01336562,0.28897532
-1.70185093,1.57454628,0.00012894,0.11531361,0.03737475,0.14237133,1.23767844,0.01423572,0.30978994
-1.69584792,1.65361749,0.00012191,0.12076706,0.04012675,0.15244537,1.29532521,0.01508880,0.33134106
-1.68984492,1.73041754,0.00011462,0.12580020,0.04283864,0.16276465,1.35053976,0.01591751,0.35357630
-1.68384192,1.80447658,0.00010719,0.13036167,0.04547962,0.17328662,1.40295232,0.01671480,0.37642534
-1.67783892,1.87535088,0.00009974,0.13440918,0.04801876,0.18396107,1.45222797,0.01747404,0.39979638
-1.67183592,1.94261968,0.00009237,0.13791027,0.05042563,0.19472877,1.49806562,0.01818904,0.42357265
-1.66583292,2.00588029,0.00008517,0.14084259,0.05267089,0.20552033,1.54019512,0.01885412,0.44760940
-1.65982991,2.06474171,0.00007823,0.14319373,0.05472689,0.21625530,1.57837279,0.01946410,0.47173166
