energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.87993997,4.32847782,0.01492274,0.77435808,1.35132501,0.34154173,1.13224241,1.09054392,0.08732689,1.74505865
-5.87393697,4.39221240,0.01540412,0.79374875,1.35849346,0.35250556,1.15409767,1.11769762,0.08957450,1.75558279
-5.86793397,4.44813411,0.01585026,0.81314432,1.36100022,0.36291614,1.17375123,1.14552198,0.09159108,1.76137581
-5.86193097,4.49511902,0.01625329,0.83222552,1.35868257,0.37265373,1.19085248,1.17352730,0.09334250,1.76219033
-5.85592796,4.53228969,0.01660630,0.85068100,1.35150622,0.38162227,1.20511247,1.20122320,0.09480409,1.75791601
-5.84992496,4.55903529,0.01690339,0.86821590,1.33956447,0.38975121,1.21631151,1.22813203,0.09596135,1.74858084
-5.84392196,4.57502264,0.01713986,0.88455948,1.32307305,0.39699645,1.22430435,1.25380153,0.09681027,1.73434793
-5.83791896,4.58019789,0.01731220,0.89947164,1.30236107,0.40334050,1.22902282,1.27781629,0.09735726,1.71550821
-5.83191596,4.57477904,0.01741815,0.91274830,1.27785848,0.40879188,1.23047568,1.29980766,0.09761883,1.69246915
-5.82591296,4.55924010,0.01745673,0.92422533,1.25008067,0.41338374,1.22874612,1.31946184,0.09762073,1.66574024
-5.81990995,4.53428780,0.01742822,0.93378108,1.21961092,0.41717199,1.22398695,1.33652605,0.09739700,1.63591572
-5.81390695,4.50083219,0.01733414,0.94133764,1.18708154,0.42023282,1.21641373,1.35081267,0.09698853,1.60365542
-5.80790395,4.45995260,0.01717723,0.94686067,1.15315441,0.42266001,1.20629649,1.36220131,0.09644159,1.56966446
-5.80190095,4.41286071,0.01696132,0.95035812,1.11850181,0.42456182,1.19395012,1.37063896,0.09580617,1.53467261
-5.79589795,4.36086205,0.01669132,0.95187787,1.08378816,0.42605790,1.17972418,1.37613828,0.09513415,1.49941422
-5.78989495,4.30531768,0.01637312,0.95150450,1.04965332,0.42727603,1.16399228,1.37877426,0.09447757,1.46460912
-5.78389195,4.24760722,0.01601346,0.94935537,1.01669787,0.42834891,1.14714165,1.37867946,0.09388694,1.43094539
-5.77788894,4.18909438,0.01561984,0.94557615,0.98547084,0.42941104,1.12956309,1.37603802,0.09340957,1.39906420
-5.77188594,4.13109572,0.01520038,0.94033599,0.95645983,0.43059558,1.11164158,1.37107874,0.09308815,1.36954704
-5.76588294,4.07485337,0.01476366,0.93382249,0.93008378,0.43203136,1.09374792,1.36406745,0.09295950,1.34290559
-5.75987994,4.02151173,0.01431863,0.92623663,0.90668819,0.43383993,1.07623125,1.35529893,0.09305350,1.31957404
-5.75387694,3.97209848,0.01387435,0.91778769,0.88654253,0.43613265,1.05941287,1.34508855,0.09339238,1.29990397
-5.74787394,3.92750959,0.01343990,0.90868839,0.86983978,0.43900788,1.04358109,1.33376387,0.09399013,1.28416135
-5.74187094,3.88849810,0.01302414,0.89915018,0.85669759,0.44254819,1.02898732,1.32165637,0.09485230,1.27252567
-5.73586793,3.85566654,0.01263555,0.88937893,0.84716077,0.44681776,1.01584319,1.30909350,0.09597600,1.26509075
-5.72986493,3.82946232,0.01228202,0.87957088,0.84120495,0.45185989,1.00431881,1.29639108,0.09735011,1.26186704
-5.72386193,3.81017620,0.01197069,0.86990911,0.83874099,0.45769481,0.99454189,1.28384643,0.09895582,1.26278524
-5.71785893,3.79794337,0.01170772,0.86056036,0.83962000,0.46431792,0.98659791,1.27173209,0.10076727,1.26770096
-5.71185593,3.79274706,0.01149822,0.85167249,0.84363882,0.47169848,0.98053111,1.26029041,0.10275243,1.27640045
-5.70585293,3.79442486,0.01134602,0.84337246,0.85054588,0.47977902,0.97634632,1.24972915,0.10487415,1.28860721
-5.69984992,3.80267752,0.01125363,0.83576491,0.86004750,0.48847553,0.97401166,1.24021815,0.10709127,1.30398949
-5.69384692,3.81708065,0.01122214,0.82893154,0.87181443,0.49767863,0.97346197,1.23188720,0.10935985,1.32216879
-5.68784392,3.83709927,0.01125119,0.82293113,0.88548902,0.50725572,0.97460309,1.22482532,0.11163449,1.34272925
-5.68184092,3.86210546,0.01133901,0.81780043,0.90069280,0.51705425,0.97731686,1.21908134,0.11386960,1.36522803
-5.67583792,3.89139906,0.01148245,0.81355583,0.91703459,0.52690600,0.98146686,1.21466617,0.11602072,1.38920654
-5.66983492,3.92423128,0.01167712,0.81019594,0.93411928,0.53663254,0.98690474,1.21155639,0.11804579,1.41420258
-5.66383192,3.95983115,0.01191752,0.80770489,0.95155705,0.54605134,0.99347718,1.20969952,0.11990631,1.43976301
-5.65782891,3.99743398,0.01219728,0.80605640,0.96897301,0.55498279,1.00103314,1.20902057,0.12156840,1.46545692
-5.65182591,4.03631147,0.01250932,0.80521851,0.98601704,0.56325751,1.00943134,1.20942992,0.12300375,1.49088868
-5.64582291,4.07580216,0.01284619,0.80515882,1.00237366,0.57072380,1.01854775,1.21083210,0.12419040,1.51571073
-5.63981991,4.11534137,0.01320029,0.80584987,1.01777137,0.57725491,1.02828264,1.21313531,0.12511330,1.53963529
-5.63381691,4.15448902,0.01356418,0.80727470,1.03199138,0.58275563,1.03856714,1.21626110,0.12576474,1.56244472
-5.62781391,4.19295405,0.01393083,0.80943210,1.04487500,0.58716795,1.04936873,1.22015392,0.12614446,1.58399973
-5.62181091,4.23061383,0.01429390,0.81234124,1.05632952,0.59047540,1.06069544,1.22478984,0.12625963,1.60424503
-5.61580790,4.26752726,0.01464790,0.81604551,1.06633199,0.59270570,1.07259850,1.23018405,0.12612456,1.62321181
-5.60980490,4.30394009,0.01498846,0.82061511,1.07493061,0.59393170,1.08517298,1.23639648,0.12576019,1.64101681
-5.60380190,4.34028162,0.01531235,0.82614818,1.08224349,0.59427008,1.09855633,1.24353521,0.12519336,1.65785742
-5.59779890,4.37715188,0.01561760,0.83277028,1.08845454,0.59387820,1.11292463,1.25175706,0.12445592,1.67400305
-5.59179590,4.41529928,0.01590349,0.84063193,1.09380648,0.59294877,1.12848645,1.26126529,0.12358359,1.68978256
-5.58579290,4.45558873,0.01617045,0.84990425,1.09859114,0.59170271,1.14547444,1.27230399,0.12261476,1.70556823
-5.57978989,4.49896120,0.01641993,0.86077268,1.10313721,0.59038037,1.16413469,1.28514938,0.12158914,1.72175667
-5.57378689,4.54638585,0.01665425,0.87342889,1.10779599,0.58923154,1.18471441,1.30009804,0.12054633,1.73874747
-5.56778389,4.59880673,0.01687630,0.88806112,1.11292557,0.58850463,1.20744802,1.31745251,0.11952438,1.75692045
-5.56178089,4.65708611,0.01708928,0.90484335,1.11887425,0.58843543,1.23254251,1.33750469,0.11855840,1.77661247
-5.55577789,4.72194724,0.01729643,0.92392365,1.12596378,0.58923624,1.26016244,1.36051782,0.11767918,1.79809515
-5.54977489,4.79391934,0.01750070,0.94541224,1.13447353,0.59108558,1.29041543,1.38670769,0.11691204,1.82155442
-5.54377189,4.87328757,0.01770446,0.96936992,1.14462600,0.59411924,1.32333879,1.41622419,0.11627573,1.84707325
-5.53776888,4.96005110,0.01790925,0.99579733,1.15657479,0.59842299,1.35888807,1.44913393,0.11578168,1.87461855
-5.53176588,5.05389160,0.01811559,1.02462579,1.17039551,0.60402741,1.39692809,1.48540498,0.11543340,1.90403309
-5.52576288,5.15415444,0.01832276,1.05571011,1.18608009,0.61090503,1.43722729,1.52489460,0.11522626,1.93503309
-5.51975988,5.25984412,0.01852878,1.08882403,1.20353509,0.61897003,1.47945552,1.56734081,0.11514749,1.96721189
-5.51375688,5.36963494,0.01873037,1.12365860,1.22258386,0.62808049,1.52318602,1.61235831,0.11517662,2.00004980
-5.50775388,5.48189695,0.01892300,1.15982381,1.24297267,0.63804312,1.56790139,1.65943936,0.11528610,2.03292967
-5.50175088,5.59473671,0.01910107,1.19685369,1.26438048,0.64862018,1.61300371,1.70795984,0.11544230,2.06515778
-5.49574787,5.70605124,0.01925808,1.23421475,1.28643181,0.65953833,1.65782856,1.75719051,0.11560678,2.09598901
-5.48974487,5.81359340,0.01938691,1.27131776,1.30871210,0.67049898,1.70166245,1.80631323,0.11573771,2.12465506
-5.48374187,5.91504558,0.01948014,1.30753247,1.33078470,0.68118952,1.74376313,1.85444179,0.11579151,2.15039457
-5.47773887,6.00809894,0.01953036,1.34220486,1.35220868,0.69129508,1.78338201,1.90064664,0.11572456,2.17248338
-5.47173587,6.09053440,0.01953052,1.37467634,1.37255647,0.70051008,1.81978787,1.94398268,0.11549495,2.19026362
-5.46573287,6.16030209,0.01947427,1.40430423,1.39143048,0.70854917,1.85229086,1.98351913,0.11506416,2.20317011
-5.45972986,6.21559564,0.01935629,1.43048281,1.40847792,0.71515702,1.88026591,2.01837033,0.11439864,2.21075279
-5.45372686,6.25491822,0.01917247,1.45266399,1.42340301,0.72011659,1.90317457,2.04772632,0.11347124,2.21269410
-5.44772386,6.27713758,0.01892022,1.47037704,1.43597636,0.72325552,1.92058438,2.07088205,0.11226229,2.20882065
-5.44172086,6.28152788,0.01859854,1.48324638,1.44604091,0.72445058,1.93218510,2.08726390,0.11076052,2.19910858
-5.43571786,6.26779695,0.01820809,1.49100677,1.45351461,0.72362993,1.93780100,2.09645266,0.10896357,2.18368277
-5.42971486,6.23609804,0.01775125,1.49351531,1.45838977,0.72077332,1.93739892,2.09820180,0.10687818,2.16280996
-5.42371186,6.18702628,0.01723197,1.49075971,1.46072964,0.71591047,1.93109162,2.09245041,0.10452005,2.13688657
-5.41770885,6.12160024,0.01665567,1.48286235,1.46066237,0.70911765,1.91913646,2.07933017,0.10191333,2.10642198
-5.41170585,6.04123004,0.01602908,1.47008004,1.45837330,0.70051301,1.90192947,2.05916598,0.09908985,2.07201846
-5.40570285,5.94767371,0.01535993,1.45279927,1.45409599,0.69025073,1.87999490,2.03247015,0.09608804,2.03434884
-5.39969985,5.84298401,0.01465678,1.43152721,1.44810274,0.67851474,1.85397092,1.99993033,0.09295165,1.99413328
-5.39369685,5.72944796,0.01392868,1.40687845,1.44069524,0.66551191,1.82459176,1.96239137,0.08972828,1.95211630
-5.38769385,5.60952175,0.01318490,1.37955822,1.43219583,0.65146551,1.79266707,1.92083189,0.08646787,1.90904515
-5.38169085,5.48576325,0.01243469,1.35034228,1.42293981,0.63660890,1.75905915,1.87633618,0.08322112,1.86565045
-5.37568784,5.36076459,0.01168702,1.32005442,1.41326907,0.62117978,1.72465881,1.83006240,0.08003786,1.82262978
-5.36968484,5.23708669,0.01095038,1.28954205,1.40352706,0.60541522,1.69036059,1.78320818,0.07696568,1.78063461
-5.36368184,5.11719764,0.01023255,1.25965093,1.39405502,0.58954748,1.65703817,1.73697469,0.07404851,1.74026085
-5.35767884,5.00341622,0.00954054,1.23119959,1.38518944,0.57380066,1.62552051,1.69253042,0.07132550,1.70204270
-5.35167584,4.89786170,0.00888043,1.20495457,1.37726013,0.55838814,1.59656960,1.65097591,0.06883007,1.66644983
-5.34567284,4.80241075,0.00825734,1.18160697,1.37058879,0.54351075,1.57086020,1.61331054,0.06658921,1.63388710
-5.33966983,4.71866186,0.00767541,1.16175143,1.36548750,0.52935545,1.54896230,1.58040244,0.06462299,1.60469651
-5.33366683,4.64790766,0.00713781,1.14586792,1.36225685,0.51609458,1.53132657,1.55296263,0.06294440,1.57916057
-5.32766383,4.59111524,0.00664677,1.13430713,1.36118325,0.50388527,1.51827332,1.53152417,0.06155937,1.55750654
-5.32166083,4.54891446,0.00620364,1.12727996,1.36253541,0.49286918,1.50998519,1.51642700,0.06046702,1.53991096
-5.31565783,4.52159416,0.00580899,1.12485129,1.36655971,0.48317223,1.50650373,1.50780900,0.05966017,1.52650396
-5.30965483,4.50910615,0.00546268,1.12693859,1.37347460,0.47490438,1.50773009,1.50560360,0.05912599,1.51737301
-5.30365183,4.51107672,0.00516394,1.13331506,1.38346424,0.46815936,1.51342970,1.50954391,0.05884676,1.51256592
-5.29764882,4.52682537,0.00491148,1.14361757,1.39667171,0.46301434,1.52324097,1.51917337,0.05880084,1.51209293
-5.29164582,4.55539043,0.00470358,1.15735887,1.41319214,0.45952966,1.53668767,1.53386251,0.05896356,1.51592806
-5.28564282,4.59556095,0.00453817,1.17394396,1.43306638,0.45774846,1.55319469,1.55283112,0.05930827,1.52400972
-5.27963982,4.64591423,0.00441292,1.19268979,1.45627566,0.45769640,1.57210679,1.57517525,0.05980733,1.53624092
-5.27363682,4.70485799,0.00432527,1.21284780,1.48273770,0.45938154,1.59270964,1.59989790,0.06043301,1.55248929
-5.26763382,4.77067621,0.00427258,1.23362844,1.51230489,0.46279430,1.61425259,1.62594238,0.06115842,1.57258716
-5.26163082,4.84157724,0.00425209,1.25422676,1.54476464,0.46790765,1.63597229,1.65222710,0.06195821,1.59633191
-5.25562781,4.91574272,0.00426104,1.27384823,1.57984229,0.47467746,1.65711637,1.67768045,0.06280926,1.62348690
-5.24962481,4.99137567,0.00429668,1.29173361,1.61720656,0.48304306,1.67696628,1.70127462,0.06369109,1.65378286
-5.24362181,5.06674605,0.00435631,1.30718231,1.65647740,0.49292799,1.69485847,1.72205686,0.06458625,1.68691998
-5.23761881,5.14023224,0.00443733,1.31957291,1.69723595,0.50424089,1.71020305,1.73917736,0.06548046,1.72257057
-5.23161581,5.21035671,0.00453722,1.32838056,1.73903622,0.51687644,1.72249926,1.75191245,0.06636257,1.76038216
-5.22561281,5.27581472,0.00465359,1.33319028,1.78141790,0.53071638,1.73134707,1.75968251,0.06722444,1.79998099
-5.21960980,5.33549502,0.00478419,1.33370592,1.82391967,0.54563058,1.73645467,1.76206404,0.06806060,1.84097563
-5.21360680,5.38849181,0.00492690,1.32975460,1.86609226,0.56147801,1.73764147,1.75879555,0.06886784,1.88296067
-5.20760380,5.43410801,0.00507973,1.32128638,1.90751076,0.57810780,1.73483676,1.74977726,0.06964466,1.92552018
-5.20160080,5.47184993,0.00524085,1.30836965,1.94778529,0.59536017,1.72807418,1.73506510,0.07039074,1.96823113
-5.19559780,5.50141439,0.00540853,1.29118240,1.98656978,0.61306751,1.71748245,1.71485921,0.07110623,2.01066651
-5.18959480,5.52266921,0.00558118,1.27000012,2.02356833,0.63105552,1.70327309,1.68948810,0.07179122,2.05239830
-5.18359180,5.53562893,0.00575729,1.24518088,2.05853887,0.64914458,1.68572570,1.65938915,0.07244515,2.09300044
-5.17758879,5.54042749,0.00593548,1.21714856,2.09129436,0.66715133,1.66517186,1.62508663,0.07306628,2.13205193
-5.17158579,5.53728987,0.00611444,1.18637492,2.12170133,0.68489076,1.64197850,1.58716843,0.07365139,2.16914039
-5.16558279,5.52650475,0.00629297,1.15336161,2.14967646,0.70217871,1.61653162,1.54626255,0.07419546,2.20386614
-5.15957979,5.50840006,0.00646993,1.11862264,2.17518146,0.71883493,1.58922120,1.50301453,0.07469162,2.23584727
-5.15357679,5.48332308,0.00664430,1.08266833,2.19821697,0.73468681,1.56042812,1.45806664,0.07513121,2.26472573
-5.14757379,5.45162640,0.00681515,1.04599119,2.21881624,0.74957360,1.53051352,1.41203980,0.07550405,2.29017462
-5.14157079,5.41366060,0.00698169,1.00905419,2.23703922,0.76335123,1.49981114,1.36551864,0.07579878,2.31190682
-5.13556778,5.36977395,0.00714325,0.97228178,2.25296780,0.77589759,1.46862268,1.31904019,0.07600345,2.32968466
-5.12956478,5.32031902,0.00729935,0.93605377,2.26670278,0.78711796,1.43721632,1.27308629,0.07610613,2.34333075
-5.12356178,5.26566549,0.00744971,0.90070195,2.27836310,0.79695057,1.40582807,1.22807964,0.07609566,2.35273925
-5.11755878,5.20621796,0.00759426,0.86650940,2.28808735,0.80537192,1.37466559,1.18438327,0.07596239,2.35788745
-5.11155578,5.14243732,0.00773321,0.83371202,2.29603790,0.81240150,1.34391413,1.14230291,0.07569898,2.35884687
-5.10555278,5.07486369,0.00786703,0.80250201,2.30240708,0.81810569,1.31374367,1.10209178,0.07530110,2.35579325
-5.09954977,5.00413901,0.00799649,0.77303271,2.30742517,0.82260051,1.28431693,1.06395709,0.07476806,2.34901479
-5.09354677,4.93102728,0.00812267,0.74542439,2.31136945,0.82605285,1.25579732,1.02806763,0.07410335,2.33891775
-5.08754377,4.85643017,0.00824694,0.71977038,2.31457326,0.82867988,1.22835629,0.99456170,0.07331498,2.32602879
-5.08154077,4.78139668,0.00837097,0.69614326,2.31743434,0.83074667,1.20217946,0.96355489,0.07241568,2.31099345
-5.07553777,4.70712491,0.00849668,0.67460041,2.32042110,0.83256155,1.17747110,0.93514695,0.07142289,2.29457019
-5.06953477,4.63495530,0.00862622,0.65518891,2.32407587,0.83446953,1.15445651,0.90942759,0.07035850,2.27761964
-5.06353177,4.56635450,0.00876191,0.63794931,2.32901427,0.83684351,1.13338212,0.88648062,0.06924853,2.26108905
-5.05752876,4.50289001,0.00890615,0.62291817,2.33591978,0.84007379,1.11451328,0.86638650,0.06812246,2.24599197
-5.05152576,4.44619601,0.00906142,0.61012941,2.34553305,0.84455593,1.09812964,0.84922300,0.06701250,2.23338347
-5.04552276,4.39793137,0.00923010,0.59961438,2.35863581,0.85067743,1.08451853,0.83506427,0.06595267,2.22433159
-5.03951976,4.35973143,0.00941446,0.59140080,2.37602943,0.85880380,1.07396646,0.82397838,0.06497784,2.21988582
-5.03351676,4.33315537,0.00961654,0.58551081,2.39850874,0.86926438,1.06674929,0.81602363,0.06412259,2.22104368
-5.02751376,4.31963136,0.00983806,0.58195828,2.42683189,0.88233869,1.06312145,0.81124394,0.06342017,2.22871654
-5.02151076,4.32040196,0.01008036,0.58074563,2.46168755,0.89824375,1.06330483,0.80966379,0.06290135,2.24369613
-5.01550775,4.33647209,0.01034430,0.58186053,2.50366079,0.91712314,1.06747783,0.81128304,0.06259345,2.26662300
-5.00950475,4.36856226,0.01063021,0.58527264,2.55319945,0.93903816,1.07576521,0.81607203,0.06251931,2.29795835
-5.00350175,4.41706898,0.01093783,0.59093075,2.61058253,0.96396176,1.08822911,0.82396732,0.06269654,2.33796061
-4.99749875,4.48203472,0.01126629,0.59876041,2.67589265,0.99177545,1.10486185,0.83486851,0.06313679,2.38666772
-4.99149575,4.56312863,0.01161408,0.60866243,2.74899394,1.02226954,1.12558083,0.84863612,0.06384529,2.44388624
-4.98549275,4.65963953,0.01197908,0.62051213,2.82951699,1.05514678,1.15022574,0.86509101,0.06482056,2.50918785
-4.97948974,4.77048158,0.01235854,0.63415964,2.91685197,1.09002943,1.17855850,0.88401521,0.06605430,2.58191377
-4.97348674,4.89421283,0.01274919,0.64943115,3.01015071,1.12646948,1.21026565,0.90515430,0.06753149,2.66118701
-4.96748374,5.02906622,0.01314724,0.66613111,3.10833822,1.16396177,1.24496356,0.92822116,0.06923077,2.74593235
-4.96148074,5.17299206,0.01354851,0.68404526,3.21013345,1.20195952,1.28220591,0.95290108,0.07112493,2.83490347
-4.95547774,5.32371058,0.01394851,0.70294444,3.31407903,1.23989170,1.32149351,0.97885782,0.07318164,2.92671635
-4.94947474,5.47877271,0.01434258,0.72258894,3.41857888,1.27718163,1.36228591,1.00574062,0.07536428,3.01988785
-4.94347174,5.63562705,0.01472598,0.74273321,3.52194262,1.31326603,1.40401451,1.03319161,0.07763295,3.11287826
-4.93746873,5.79169054,0.01509402,0.76313082,3.62243500,1.34761389,1.44609665,1.06085354,0.07994558,3.20413620
-4.93146573,5.94442047,0.01544223,0.78353939,3.71832869,1.37974431,1.48795016,1.08837736,0.08225902,3.29214450
-4.92546273,6.09138536,0.01576644,0.80372533,3.80795832,1.40924282,1.52900797,1.11542949,0.08453025,3.37546541
-4.91945973,6.23033223,0.01606294,0.82346822,3.88977377,1.43577542,1.56873216,1.14169844,0.08671751,3.45278350
-4.91345673,6.35924804,0.01632855,0.84256477,3.96239072,1.45909989,1.60662706,1.16690066,0.08878139,3.52294503
-4.90745373,6.47641345,0.01656072,0.86083214,4.02463638,1.47907401,1.64225097,1.19078539,0.09068583,3.58499218
-4.90145073,6.58044699,0.01675763,0.87811060,4.07558885,1.49566040,1.67522617,1.21313846,0.09239898,3.63819123
-4.89544772,6.67033849,0.01691818,0.89426559,4.11460847,1.50892769,1.70524676,1.23378494,0.09389394,3.68205355
-4.88944472,6.74547064,0.01704208,0.90918895,4.14135993,1.51904834,1.73208441,1.25259068,0.09514927,3.71634885
-4.88344172,6.80562820,0.01712980,0.92279960,4.15582448,1.52629276,1.75559161,1.26946277,0.09614939,3.74111009
-4.87743872,6.85099462,0.01718253,0.93504345,4.15830143,1.53102036,1.77570246,1.28434891,0.09688471,3.75662998
-4.87143572,6.88213612,0.01720220,0.94589282,4.14939910,1.53366751,1.79243103,1.29723588,0.09735160,3.76344900
-4.86543272,6.89997396,0.01719132,0.95534519,4.13001530,1.53473302,1.80586734,1.30814713,0.09755220,3.76233541
-4.85942971,6.90574569,0.01715293,0.96342155,4.10130803,1.53476142,1.81617108,1.31713964,0.09749401,3.75425769
-4.85342671,6.90095645,0.01709048,0.97016419,4.06465725,1.53432463,1.82356337,1.32430007,0.09718935,3.74035035
-4.84742371,6.88732209,0.01700773,0.97563415,4.02161921,1.53400263,1.82831671,1.32974041,0.09665469,3.72187410
-4.84142071,6.86670562,0.01690855,0.97990825,3.97387460,1.53436343,1.83074350,1.33359307,0.09590995,3.70017172
-4.83541771,6.84104918,0.01679684,0.98307586,3.92317251,1.53594331,1.83118353,1.33600573,0.09497759,3.67662086
-4.82941471,6.81230359,0.01667639,0.98523531,3.87127204,1.53922756,1.82999081,1.33713574,0.09388187,3.65258569
-4.82341171,6.78235797,0.01655073,0.98649016,3.81988361,1.54463256,1.82752006,1.33714452,0.09264795,3.62936868
-4.81740870,6.75297172,0.01642303,0.98694537,3.77061209,1.55248965,1.82411362,1.33619180,0.09130112,3.60816456
-4.81140570,6.72571147,0.01629597,0.98670337,3.72490382,1.56303142,1.82008886,1.33443003,0.08986611,3.59001799
-4.80540270,6.70189522,0.01617169,0.98586035,3.68399942,1.57638085,1.81572694,1.33199909,0.08836642,3.57578658
-4.79939970,6.68254598,0.01605172,0.98450269,3.64889430,1.59254392,1.81126301,1.32902148,0.08682383,3.56611086
-4.79339670,6.66835690,0.01593694,0.98270388,3.62030834,1.61140586,1.80687855,1.32559812,0.08525802,3.56139235
-4.78739370,6.65966941,0.01582756,0.98052195,3.59866593,1.63273156,1.80269594,1.32180519,0.08368633,3.56178090
-4.78139070,6.65646555,0.01572315,0.97799769,3.58408728,1.65617017,1.79877563,1.31769192,0.08212364,3.56717175
-4.77538769,6.65837512,0.01562270,0.97515360,3.57639148,1.68126390,1.79511613,1.31327977,0.08058237,3.57721282
-4.76938469,6.66469752,0.01552464,0.97199394,3.57511100,1.70746107,1.79165665,1.30856285,0.07907264,3.59132195
-4.76338169,6.67443785,0.01542697,0.96850570,3.57951748,1.73413289,1.78828248,1.30350995,0.07760251,3.60871360
-4.75737869,6.68635568,0.01532736,0.96466059,3.58865749,1.76059369,1.78483280,1.29806784,0.07617825,3.62843394
-4.75137569,6.69902478,0.01522324,0.96041808,3.60139703,1.78612388,1.78111058,1.29216604,0.07480474,3.64940303
-4.74537269,6.71090118,0.01511199,0.95572918,3.61647281,1.80999480,1.77689424,1.28572263,0.07348583,3.67046228
-4.73936968,6.72039672,0.01499098,0.95054093,3.63254823,1.83149474,1.77195026,1.27865106,0.07222474,3.69042519
-4.73336668,6.72595466,0.01485777,0.94480137,3.64827176,1.84995484,1.76604642,1.27086739,0.07102442,3.70812924
-4.72736368,6.72612409,0.01471020,0.93846456,3.66233499,1.86477403,1.75896490,1.26229776,0.06988780,3.72248653
-4.72136068,6.71962957,0.01454649,0.93149556,3.67352823,1.87544195,1.75051455,1.25288554,0.06881811,3.73253109
-4.71535768,6.70543283,0.01436533,0.92387493,3.68079089,1.88155866,1.74054189,1.24259784,0.06781895,3.73746063
-4.70935468,6.68278362,0.01416596,0.91560247,3.68325484,1.88285050,1.72894018,1.23143081,0.06689439,3.73667098
-4.70335168,6.65125741,0.01394818,0.90670008,3.68027873,1.87918112,1.71565620,1.21941354,0.06604894,3.72978167
-4.69734867,6.61077806,0.01371239,0.89721331,3.67147199,1.87055737,1.70069448,1.20661020,0.06528740,3.71665161
-4.69134567,6.56162473,0.01345958,0.88721171,3.65670752,1.85712959,1.68411875,1.19312017,0.06461466,3.69738420
-4.68534267,6.50442255,0.01319131,0.87678778,3.63612290,1.83918630,1.66605069,1.17907627,0.06403547,3.67232181
-4.67933967,6.44011779,0.01290963,0.86605460,3.61010997,1.81714350,1.64666601,1.16464097,0.06355407,3.64203000
-4.67333667,6.36993879,0.01261703,0.85514223,3.57929378,1.79152901,1.62618827,1.15000080,0.06317392,3.60727224
-4.66733367,6.29534470,0.01231637,0.84419311,3.54450185,1.76296255,1.60488065,1.13535930,0.06289730,3.56897658
-4.66133067,6.21796440,0.01201077,0.83335672,3.50672535,1.73213245,1.58303633,1.12092880,0.06272505,3.52819562
-4.65532766,6.13952878,0.01170352,0.82278368,3.46707422,1.69976993,1.56096779,1.10692155,0.06265627,3.48606187
-4.64932466,6.06179935,0.01139797,0.81261974,3.42672808,1.66662219,1.53899575,1.09354053,0.06268810,3.44374047
-4.64332166,5.98649662,0.01109746,0.80300002,3.38688545,1.63342537,1.51743819,1.08097071,0.06281557,3.40238130
