energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.86193097,1.14631197,0.21018681,0.63131024,0.04765544,0.00117686,0.00710673,0.60381771
-5.85592796,1.10492373,0.20211680,0.61018350,0.04782034,0.00110993,0.00662901,0.58138285
-5.84992496,1.06359412,0.19438317,0.58889769,0.04838694,0.00104051,0.00615049,0.55879571
-5.84392196,1.02323408,0.18718218,0.56793897,0.04941815,0.00096959,0.00567623,0.53652808
-5.83791896,0.98476502,0.18071002,0.54780057,0.05097596,0.00089817,0.00521118,0.51505932
-5.83191596,0.94909355,0.17515722,0.52896965,0.05311950,0.00082723,0.00476011,0.49486300
-5.82591296,0.91708674,0.17070311,0.51191435,0.05590297,0.00075772,0.00432753,0.47639388
-5.81990995,0.88954879,0.16751074,0.49707133,0.05937344,0.00069053,0.00391768,0.46007572
-5.81390695,0.86719972,0.16572230,0.48483432,0.06356866,0.00062649,0.00353448,0.44629023
-5.80790395,0.85065690,0.16545520,0.47554395,0.06851504,0.00056633,0.00318157,0.43536761
-5.80190095,0.84041986,0.16679900,0.46947920,0.07422575,0.00051070,0.00286231,0.42757888
-5.79589795,0.83685916,0.16981335,0.46685080,0.08069918,0.00046019,0.00257985,0.42313019
-5.78989495,0.84020949,0.17452692,0.46779687,0.08791777,0.00041528,0.00233720,0.42215950
-5.78389195,0.85056755,0.18093750,0.47238087,0.09584748,0.00037640,0.00213732,0.42473550
-5.77788894,0.86789473,0.18901338,0.48059220,0.10443780,0.00034392,0.00198320,0.43085900
-5.77188594,0.89202475,0.19869583,0.49234918,0.11362252,0.00031813,0.00187796,0.44046668
-5.76588294,0.92267598,0.20990282,0.50750471,0.12332133,0.00029933,0.00182495,0.45343716
-5.75987994,0.95946830,0.22253386,0.52585423,0.13344209,0.00028777,0.00182784,0.46959908
-5.75387694,1.00194377,0.23647574,0.54714577,0.14388402,0.00028371,0.00189068,0.48874110
-5.74787394,1.04959061,0.25160909,0.57109192,0.15454151,0.00028743,0.00201792,0.51062325
-5.74187094,1.10186936,0.26781543,0.59738303,0.16530853,0.00029921,0.00221447,0.53498935
-5.73586793,1.15824034,0.28498443,0.62570126,0.17608352,0.00031937,0.00248561,0.56157987
-5.72986493,1.21819105,0.30302102,0.65573489,0.18677439,0.00034828,0.00283697,0.59014477
-5.72386193,1.28126218,0.32185205,0.68719215,0.19730364,0.00038633,0.00327441,0.62045553
-5.71785893,1.34707101,0.34143191,0.71981387,0.20761304,0.00043397,0.00380381,0.65231599
-5.71185593,1.41533063,0.36174699,0.75338445,0.21766777,0.00049167,0.00443092,0.68557112
-5.70585293,1.48586391,0.38281830,0.78774033,0.22745975,0.00055993,0.00516107,0.72011341
-5.69984992,1.55861111,0.40470231,0.82277551,0.23700970,0.00063927,0.00599893,0.75588627
-5.69384692,1.63363018,0.42748935,0.85844373,0.24636793,0.00073020,0.00694810,0.79288410
-5.68784392,1.71108954,0.45129987,0.89475696,0.25561362,0.00083319,0.00801090,0.83114895
-5.68184092,1.79125287,0.47627817,0.93178019,0.26485236,0.00094867,0.00918792,0.87076357
-5.67583792,1.87445658,0.50258400,0.96962257,0.27421216,0.00107698,0.01047777,0.91184118
-5.66983492,1.96108039,0.53038208,1.00842533,0.28383784,0.00121834,0.01187674,0.95451225
-5.66383192,2.05151249,0.55983012,1.04834680,0.29388401,0.00137283,0.01337857,0.99890883
-5.65782891,2.14611059,0.59106567,1.08954542,0.30450701,0.00154034,0.01497429,1.04514725
-5.65182591,2.24516101,0.62419261,1.13216154,0.31585595,0.00172057,0.01665206,1.09330989
-5.64582291,2.34883777,0.65926787,1.17629885,0.32806347,0.00191294,0.01839724,1.14342725
-5.63981991,2.45716408,0.69628922,1.22200672,0.34123664,0.00211663,0.02019243,1.19546105
-5.63381691,2.56997857,0.73518477,1.26926416,0.35544838,0.00233053,0.02201774,1.24928965
-5.62781391,2.68690824,0.77580506,1.31796667,0.37073002,0.00255323,0.02385108,1.30469655
-5.62181091,2.80735032,0.81791824,1.36791669,0.38706546,0.00278304,0.02566865,1.36136293
-5.61580790,2.93046440,0.86120889,1.41881829,0.40438723,0.00301797,0.02744544,1.41886477
-5.60980490,3.05517590,0.90528081,1.47027676,0.42257484,0.00325577,0.02915591,1.47667518
-5.60380190,3.18019138,0.94966393,1.52180320,0.44145569,0.00349397,0.03077465,1.53417184
-5.59779890,3.30402558,0.99382516,1.57282402,0.46080844,0.00372989,0.03227713,1.59064969
-5.59179590,3.42503928,1.03718301,1.62269522,0.48036896,0.00396075,0.03364043,1.64533832
-5.58579290,3.54148653,1.07912530,1.67072068,0.49983858,0.00418370,0.03484397,1.69742358
-5.57978989,3.65156943,1.11902932,1.71617378,0.51889425,0.00439589,0.03587014,1.74607224
-5.57378689,3.75349774,1.15628347,1.75832119,0.53720028,0.00459456,0.03670490,1.79045889
-5.56778389,3.84555073,1.19030935,1.79644791,0.55442095,0.00477715,0.03733819,1.82979366
-5.56178089,3.92613810,1.22058325,1.82988213,0.57023355,0.00494131,0.03776431,1.86334955
-5.55577789,3.99385715,1.24665590,1.85801880,0.58434094,0.00508502,0.03798200,1.89048799
-5.54977489,4.04754322,1.26816941,1.88034080,0.59648322,0.00520665,0.03799450,1.91068157
-5.54377189,4.08631096,1.28487059,1.89643661,0.60644773,0.00530501,0.03780935,1.92353263
-5.53776888,4.10958445,1.29661975,1.90601377,0.61407687,0.00537937,0.03743808,1.92878712
-5.53176588,4.11711471,1.30339464,1.90890751,0.61927345,0.00542949,0.03689571,1.92634293
-5.52576288,4.10898390,1.30528922,1.90508431,0.62200311,0.00545562,0.03620019,1.91625252
-5.51975988,4.08559622,1.30250728,1.89464032,0.62229381,0.00545850,0.03537171,1.89871978
-5.51375688,4.04765630,1.29535138,1.87779500,0.62023245,0.00543928,0.03443194,1.87409142
-5.50775388,3.99613643,1.28420752,1.85488047,0.61595879,0.00539952,0.03340327,1.84284362
-5.50175088,3.93223465,1.26952656,1.82632730,0.60965707,0.00534109,0.03230808,1.80556449
-5.49574787,3.85732616,1.25180339,1.79264768,0.60154589,0.00526609,0.03116796,1.76293361
-5.48974487,3.77291074,1.23155488,1.75441696,0.59186680,0.00517680,0.03000314,1.71569958
-5.48374187,3.68055896,1.20929798,1.71225455,0.58087249,0.00507557,0.02883187,1.66465673
-5.47773887,3.58186007,1.18552897,1.66680522,0.56881499,0.00496472,0.02767006,1.61062219
-5.47173587,3.47837385,1.16070512,1.61872160,0.55593480,0.00484653,0.02653097,1.55441428
-5.46573287,3.37158875,1.13522945,1.56864874,0.54245131,0.00472310,0.02542502,1.49683292
-5.45972986,3.26288772,1.10943952,1.51721104,0.52855505,0.00459633,0.02435981,1.43864299
-5.45372686,3.15352291,1.08360042,1.46500207,0.51440228,0.00446789,0.02334023,1.38056077
-5.44772386,3.04459941,1.05790240,1.41257720,0.50011180,0.00433916,0.02236860,1.32324380
-5.44172086,2.93706803,1.03246270,1.36044903,0.48576434,0.00421128,0.02144507,1.26728403
-5.43571786,2.83172616,1.00733144,1.30908523,0.47140420,0.00408509,0.02056793,1.21320405
-5.42971486,2.72922549,0.98250084,1.25890831,0.45704302,0.00396121,0.01973404,1.16145589
-5.42371186,2.63008513,0.95791698,1.21029684,0.44266521,0.00384002,0.01893924,1.11242199
-5.41770885,2.53470816,0.93349318,1.16358752,0.42823473,0.00372174,0.01817880,1.06641757
-5.41170585,2.44339994,0.90912407,1.11907738,0.41370251,0.00360643,0.01744779,1.02369396
-5.40570285,2.35638634,0.88469941,1.07702582,0.39901422,0.00349408,0.01674144,0.98444218
-5.39969985,2.27383048,0.86011674,1.03765591,0.38411773,0.00338461,0.01605540,0.94879645
-5.39369685,2.19584664,0.83529222,1.00115480,0.36896980,0.00327792,0.01538596,0.91683721
-5.38769385,2.12251074,0.81016901,0.96767302,0.35354180,0.00317391,0.01473021,0.88859349
-5.38169085,2.05386690,0.78472295,0.93732290,0.33782400,0.00307254,0.01408611,0.86404463
-5.37568784,1.98993021,0.75896535,0.91017620,0.32182832,0.00297378,0.01345247,0.84312142
-5.36968484,1.93068622,0.73294300,0.88626133,0.30558952,0.00287768,0.01282895,0.82570694
-5.36368184,1.87608789,0.70673565,0.86556070,0.28916494,0.00278432,0.01221593,0.81163748
-5.35767884,1.82605110,0.68045141,0.84800850,0.27263273,0.00269380,0.01161440,0.80070384
-5.35167584,1.78044994,0.65422068,0.83348970,0.25608902,0.00260629,0.01102587,0.79265354
-5.34567284,1.73911284,0.62818904,0.82184046,0.23964424,0.00252193,0.01045217,0.78719417
-5.33966983,1.70182078,0.60251001,0.81285059,0.22341881,0.00244090,0.00989538,0.78399837
-5.33366683,1.66830853,0.57733797,0.80626809,0.20753871,0.00236334,0.00935769,0.78271044
-5.32766383,1.63826938,0.55282203,0.80180614,0.19213104,0.00228940,0.00884137,0.78295474
-5.32166083,1.61136390,0.52910108,0.79915225,0.17732007,0.00221919,0.00834869,0.78434582
-5.31565783,1.58723263,0.50630042,0.79797959,0.16322375,0.00215282,0.00788194,0.78649988
-5.30965483,1.56551229,0.48453006,0.79795991,0.14995111,0.00209040,0.00744347,0.78904740
-5.30365183,1.54585487,0.46388474,0.79877773,0.13760052,0.00203202,0.00703573,0.79164617
-5.29764882,1.52794862,0.44444548,0.80014496,0.12625887,0.00197784,0.00666140,0.79399444
-5.29164582,1.51153976,0.42628245,0.80181552,0.11600162,0.00192802,0.00632347,0.79584318
-5.28564282,1.49645363,0.40945890,0.80359886,0.10689382,0.00188281,0.00602541,0.79700712
-5.27963982,1.48261392,0.39403558,0.80537206,0.09899168,0.00184255,0.00577125,0.79737378
-5.27363682,1.47005888,0.38007550,0.80708945,0.09234487,0.00180765,0.00556575,0.79690990
-5.26763382,1.45895306,0.36764832,0.80878949,0.08699905,0.00177865,0.00541452,0.79566501
-5.26163082,1.44959406,0.35683427,0.81059818,0.08299868,0.00175621,0.00532410,0.79377163
-5.25562781,1.44241329,0.34772706,0.81272895,0.08038977,0.00174108,0.00530201,0.79144210
-5.24962481,1.43797056,0.34043565,0.81547868,0.07922240,0.00173413,0.00535681,0.78896201
-5.24362181,1.43694237,0.33508463,0.81922005,0.07955285,0.00173631,0.00549809,0.78668038
-5.23761881,1.44010413,0.33181313,0.82439025,0.08144513,0.00174861,0.00573639,0.78499700
-5.23161581,1.44830684,0.33077230,0.83147659,0.08497183,0.00177209,0.00608307,0.78434737
-5.22561281,1.46244897,0.33212134,0.84099938,0.09021405,0.00180776,0.00655017,0.78518585
-5.21960980,1.48344447,0.33602226,0.85349265,0.09726050,0.00185660,0.00715014,0.78796761
-5.21360680,1.51218806,0.34263360,0.86948352,0.10620557,0.00191951,0.00789557,0.79313019
-5.20760380,1.54951888,0.35210323,0.88947077,0.11714636,0.00199724,0.00879878,0.80107532
-5.20160080,1.59618381,0.36456064,0.91390344,0.13017886,0.00209037,0.00987143,0.81215168
-5.19559780,1.65280165,0.38010885,0.94316022,0.14539307,0.00219927,0.01112402,0.82663928
-5.18959480,1.71982923,0.39881641,0.97753013,0.16286749,0.00232405,0.01256535,0.84473589
-5.18359180,1.79753073,0.42070961,1.01719529,0.18266276,0.00246455,0.01420200,0.86654616
-5.17758879,1.88595096,0.44576534,1.06221630,0.20481508,0.00262030,0.01603768,0.89207354
-5.17158579,1.98489374,0.47390477,1.11252060,0.22932924,0.00279051,0.01807274,0.92121534
-5.16558279,2.09390585,0.50498820,1.16789431,0.25617184,0.00297406,0.02030354,0.95376111
-5.15957979,2.21226752,0.53881128,1.22797777,0.28526488,0.00316948,0.02272201,0.98939408
-5.15357679,2.33898961,0.57510286,1.29226505,0.31648009,0.00337499,0.02531524,1.02769580
-5.14757379,2.47281818,0.61352463,1.36010752,0.34963437,0.00358848,0.02806515,1.06815369
-5.14157079,2.61224648,0.65367274,1.43072148,0.38448665,0.00380758,0.03094837,1.11017119
-5.13556778,2.75553457,0.69508150,1.50319990,0.42073656,0.00402963,0.03393625,1.15308033
-5.12956478,2.90073632,0.73722925,1.57652799,0.45802512,0.00425176,0.03699505,1.19615615
-5.12356178,3.04573377,0.77954635,1.64960246,0.49593775,0.00447093,0.04008636,1.23863288
-5.11755878,3.18827807,0.82142528,1.72125410,0.53400963,0.00468399,0.04316771,1.27972112
-5.11155578,3.32603649,0.86223267,1.79027312,0.57173358,0.00488773,0.04619338,1.31862595
-5.10555278,3.45664441,0.90132299,1.85543695,0.60857018,0.00507894,0.04911543,1.35456520
-5.09954977,3.57776105,0.93805358,1.91553945,0.64396019,0.00525451,0.05188484,1.38678771
-5.09354677,3.68712759,0.97180072,1.96942107,0.67733866,0.00541147,0.05445282,1.41459099
-5.08754377,3.78262575,1.00197600,2.01599897,0.70815044,0.00554708,0.05677220,1.43733790
-5.08154077,3.86233522,1.02804269,2.05429610,0.73586656,0.00565891,0.05879880,1.45447183
-5.07553777,3.92458777,1.04953137,2.08346839,0.76000063,0.00574490,0.06049286,1.46553013
-5.06953477,3.96801606,1.06605416,2.10282895,0.78012484,0.00580340,0.06182026,1.47015521
-5.06353177,3.99159523,1.07731715,2.11186853,0.79588462,0.00583327,0.06275371,1.46810316
-5.05752876,3.99467555,1.08313013,2.11027112,0.80701141,0.00583387,0.06327367,1.45924946
-5.05152576,3.97700436,1.08341352,2.09792434,0.81333280,0.00580512,0.06336904,1.44359162
-5.04552276,3.93873648,1.07820176,2.07492372,0.81477958,0.00574750,0.06303756,1.42124867
-5.03951976,3.88043202,1.06764313,2.04157093,0.81138924,0.00566203,0.06228592,1.39245744
-5.03351676,3.80304171,1.05199588,1.99836568,0.80330577,0.00555029,0.06112959,1.35756570
-5.02751376,3.70787982,1.03162057,1.94599151,0.79077552,0.00541431,0.05959223,1.31702245
-5.02151076,3.59658571,1.00696908,1.88529607,0.77413944,0.00525657,0.05770498,1.27136552
-5.01550775,3.47107539,0.97857054,1.81726654,0.75382185,0.00507991,0.05550541,1.22120708
-5.00950475,3.33348482,0.94701473,1.74300106,0.73031629,0.00488747,0.05303625,1.16721743
-5.00350175,3.18610737,0.91293368,1.66367737,0.70416911,0.00468253,0.05034406,1.11010762
-4.99749875,3.03132784,0.87698216,1.58051986,0.67596134,0.00446850,0.04747778,1.05061166
-4.99149575,2.87155554,0.83981790,1.49476631,0.64628994,0.00424878,0.04448724,0.98946871
-4.98549275,2.70915930,0.80208227,1.40763555,0.61574897,0.00402666,0.04142173,0.92740601
-4.97948974,2.54640666,0.76438232,1.32029730,0.58491165,0.00380523,0.03832873,0.86512308
-4.97348674,2.38540959,0.72727482,1.23384521,0.55431405,0.00358734,0.03525264,0.80327761
-4.96748374,2.22807849,0.69125286,1.14927397,0.52444100,0.00337550,0.03223390,0.74247343
-4.96148074,2.07608601,0.65673559,1.06746126,0.49571473,0.00317182,0.02930814,0.68325097
-4.95547774,1.93084144,0.62406124,0.98915475,0.46848673,0.00297801,0.02650566,0.62608025
-4.94947474,1.79347614,0.59348380,0.91496452,0.44303278,0.00279536,0.02385113,0.57135646
-4.94347174,1.66483984,0.56517305,0.84536069,0.41955139,0.00262469,0.02136350,0.51939828
-4.93746873,1.54550713,0.53921799,0.78067598,0.39816537,0.00246645,0.01905615,0.47044846
-4.93146573,1.43579317,0.51563320,0.72111267,0.37892630,0.00232067,0.01693719,0.42467681
-4.92546273,1.33577714,0.49436763,0.66675334,0.36182135,0.00218708,0.01500993,0.38218494
-4.91945973,1.24533180,0.47531542,0.61757443,0.34678210,0.00206511,0.01327349,0.34301272
-4.91345673,1.16415738,0.45832793,0.57346206,0.33369463,0.00195396,0.01172347,0.30714583
-4.90745373,1.09181792,0.44322652,0.53422891,0.32241039,0.00185269,0.01035270,0.27452420
-4.90145073,1.02777830,0.42981519,0.49963155,0.31275713,0.00176028,0.00915196,0.24505088
-4.89544772,0.97144022,0.41789280,0.46938737,0.30454945,0.00167567,0.00811072,0.21860096
-4.88944472,0.92217577,0.40726400,0.44319043,0.29759846,0.00159786,0.00721789,0.19503038
-4.88344172,0.87935733,0.39774869,0.42072568,0.29172005,0.00152591,0.00646237,0.17418412
-4.87743872,0.84238298,0.38918952,0.40168124,0.28674172,0.00145903,0.00583372,0.15590372
-4.87143572,0.81069674,0.38145730,0.38575835,0.28250756,0.00139660,0.00532255,0.14003394
-4.86543272,0.78380345,0.37445425,0.37267906,0.27888150,0.00133818,0.00492099,0.12642829
-4.85942971,0.76127836,0.36811502,0.36219145,0.27574882,0.00128352,0.00462295,0.11495356
-4.85342671,0.74277157,0.36240574,0.35407277,0.27301609,0.00123257,0.00442434,0.10549312
-4.84742371,0.72800791,0.35732132,0.34813054,0.27060972,0.00118548,0.00432321,0.09794906
-4.84142071,0.71678286,0.35288116,0.34420196,0.26847358,0.00114253,0.00431974,0.09224322
-4.83541771,0.70895527,0.34912389,0.34215200,0.26656571,0.00110417,0.00441623,0.08831716
-4.82941471,0.70443761,0.34610123,0.34187038,0.26485481,0.00107093,0.00461699,0.08613103
-4.82341171,0.70318454,0.34387152,0.34326786,0.26331643,0.00104340,0.00492809,0.08566162
-4.81740870,0.70518052,0.34249324,0.34627210,0.26192957,0.00102219,0.00535715,0.08689948
-4.81140570,0.71042707,0.34201881,0.35082326,0.26067346,0.00100790,0.00591297,0.08984544
-4.80540270,0.71893020,0.34248894,0.35686963,0.25952515,0.00100105,0.00660516,0.09450644
-4.79939970,0.73068845,0.34392777,0.36436333,0.25845761,0.00100206,0.00744369,0.10089098
-4.79339670,0.74568184,0.34633893,0.37325616,0.25743870,0.00101122,0.00843838,0.10900421
-4.78739370,0.76386184,0.34970254,0.38349574,0.25643084,0.00102864,0.00959840,0.11884286
-4.78139070,0.78514272,0.35397337,0.39502182,0.25539129,0.00105426,0.01093162,0.13039023
-4.77538769,0.80939402,0.35907996,0.40776284,0.25427307,0.00108779,0.01244410,0.14361125
-4.76938469,0.83643454,0.36492471,0.42163280,0.25302625,0.00112877,0.01413943,0.15844799
-4.76338169,0.86602760,0.37138497,0.43652825,0.25159955,0.00117649,0.01601816,0.17481564
-4.75737869,0.89787783,0.37831491,0.45232580,0.24994204,0.00123006,0.01807728,0.19259922
-4.75137569,0.93162944,0.38554814,0.46887984,0.24800491,0.00128840,0.02030966,0.21165123
-4.74537269,0.96686616,0.39290100,0.48602089,0.24574304,0.00135027,0.02270374,0.23179025
-4.73936968,1.00311292,0.40017636,0.50355456,0.24311637,0.00141429,0.02524313,0.25280079
-4.73336668,1.03983944,0.40716789,0.52126132,0.24009106,0.00147900,0.02790657,0.27443445
-4.72736368,1.07646584,0.41366466,0.53889722,0.23664031,0.00154284,0.03066783,0.29641240
-4.72136068,1.11237035,0.41945602,0.55619574,0.23274482,0.00160428,0.03349597,0.31842921
-4.71535768,1.14689919,0.42433660,0.57287081,0.22839305,0.00166178,0.03635567,0.34015808
-4.70935468,1.17937845,0.42811134,0.58862111,0.22358114,0.00171386,0.03920779,0.36125723
-4.70335168,1.20912794,0.43060042,0.60313564,0.21831272,0.00175918,0.04201017,0.38137736
-4.69734867,1.23547657,0.43164400,0.61610037,0.21259844,0.00179651,0.04471850,0.40017002
-4.69134567,1.25777900,0.43110654,0.62720599,0.20645550,0.00182480,0.04728744,0.41729646
-4.68534267,1.27543292,0.42888067,0.63615631,0.19990709,0.00184321,0.04967178,0.43243679
-4.67933967,1.28789631,0.42489036,0.64267716,0.19298174,0.00185113,0.05182772,0.44529897
-4.67333667,1.29470414,0.41909336,0.64652523,0.18571280,0.00184816,0.05371417,0.45562745
-4.66733367,1.29548362,0.41148270,0.64749669,0.17813779,0.00183418,0.05529400,0.46321084
-4.66133067,1.28996739,0.40208728,0.64543488,0.17029790,0.00180928,0.05653523,0.46788851
-4.65532766,1.27800387,0.39097138,0.64023692,0.16223739,0.00177379,0.05741208,0.46955572
-4.64932466,1.25956439,0.37823314,0.63185872,0.15400307,0.00172828,0.05790583,0.46816700
-4.64332166,1.23474644,0.36400207,0.62031812,0.14564373,0.00167348,0.05800547,0.46373768
-4.63731866,1.20377299,0.34843560,0.60569600,0.13720959,0.00161030,0.05770810,0.45634351
-4.63131566,1.16698762,0.33171480,0.58813522,0.12875164,0.00153981,0.05701900,0.44611824
-4.62531266,1.12484578,0.31403948,0.56783733,0.12032103,0.00146316,0.05595153,0.43324943
-4.61930965,1.07790231,0.29562278,0.54505733,0.11196834,0.00138157,0.05452663,0.41797251
-4.61330665,1.02679584,0.27668551,0.52009652,0.10374292,0.00129630,0.05277215,0.40056347
-4.60730365,0.97223064,0.25745043,0.49329385,0.09569211,0.00120860,0.05072194,0.38133039
-4.60130065,0.91495679,0.23813667,0.46501610,0.08786054,0.00111971,0.04841473,0.36060424
-4.59529765,0.85574939,0.21895452,0.43564745,0.08028943,0.00103077,0.04589293,0.33872932
-4.58929465,0.79538766,0.20010080,0.40557865,0.07301596,0.00094288,0.04320131,0.31605368
-4.58329165,0.73463490,0.18175483,0.37519657,0.06607272,0.00085701,0.04038569,0.29291999
-4.57728864,0.67421990,0.16407530,0.34487421,0.05948722,0.00077400,0.03749164,0.26965700
-4.57128564,0.61482057,0.14719793,0.31496183,0.05328165,0.00069459,0.03456329,0.24657219
-4.56528264,0.55705028,0.13123410,0.28577939,0.04747260,0.00061936,0.03164225,0.22394547
-4.55927964,0.50144727,0.11627029,0.25761043,0.04207109,0.00054878,0.02876672,0.20202441
-4.55327664,0.44846736,0.10236846,0.23069775,0.03708267,0.00048316,0.02597072,0.18102081
-4.54727364,0.39847996,0.08956714,0.20524073,0.03250767,0.00042272,0.02328362,0.16110881
-4.54127064,0.35176736,0.07788318,0.18139443,0.02834159,0.00036754,0.02072979,0.14242446
-4.53526763,0.30852697,0.06731407,0.15927021,0.02457565,0.00031762,0.01832852,0.12506647
-4.52926463,0.26887622,0.05784073,0.13893785,0.02119739,0.00027287,0.01609405,0.10909827
-4.52326163,0.23285972,0.04943048,0.12042879,0.01819136,0.00023312,0.01403582,0.09455090
-4.51725863,0.20045811,0.04204029,0.10374050,0.01553988,0.00019817,0.01215885,0.08142675
-4.51125563,0.17159826,0.03562004,0.08884136,0.01322383,0.00016778,0.01046420,0.06970378
-4.50525263,0.14616416,0.03011574,0.07567622,0.01122345,0.00014167,0.00894956,0.05934010
-4.49924962,0.12400820,0.02547264,0.06417197,0.00951911,0.00011957,0.00760980,0.05027864
-4.49324662,0.10496233,0.02163814,0.05424326,0.00809207,0.00010123,0.00643764,0.04245182
-4.48724362,0.08884878,0.01856443,0.04579790,0.00692520,0.00008639,0.00542424,0.03578601
-4.48124062,0.07548997,0.01621090,0.03874199,0.00600363,0.00007484,0.00455980,0.03020557
-4.47523762,0.06471759,0.01454614,0.03298450,0.00531531,0.00006641,0.00383409,0.02563665
-4.46923462,0.05638030,0.01354971,0.02844126,0.00485152,0.00006098,0.00323693,0.02201030
-4.46323162,0.05035032,0.01321344,0.02503835,0.00460725,0.00005847,0.00275864,0.01926519
-4.45722861,0.04652853,0.01354243,0.02271473,0.00458151,0.00005888,0.00239032,0.01734970
-4.45122561,0.04484818,0.01455559,0.02142420,0.00477750,0.00006224,0.00212415,0.01622345
-4.44522261,0.04527710,0.01628576,0.02113661,0.00520265,0.00006866,0.00195361,0.01585824
-4.43921961,0.04781840,0.01877939,0.02183836,0.00586852,0.00007830,0.00187353,0.01623850
-4.43321661,0.05250973,0.02209569,0.02353216,0.00679061,0.00009140,0.00188016,0.01736106
-4.42721361,0.05942099,0.02630525,0.02623614,0.00798786,0.00010820,0.00197117,0.01923454
-4.42121061,0.06865062,0.03148813,0.02998222,0.00948218,0.00012902,0.00214557,0.02187809
-4.41520760,0.08032038,0.03773133,0.03481391,0.01129760,0.00015420,0.00240352,0.02531979
-4.40920460,0.09456884,0.04512570,0.04078343,0.01345936,0.00018410,0.00274624,0.02959446
-4.40320160,0.11154360,0.05376230,0.04794836,0.01599282,0.00021906,0.00317570,0.03474120
-4.39719860,0.13139236,0.06372818,0.05636774,0.01892216,0.00025942,0.00369442,0.04080049
-4.39119560,0.15425315,0.07510174,0.06609789,0.02226897,0.00030549,0.00430519,0.04781108
-4.38519260,0.18024394,0.08794783,0.07718791,0.02605073,0.00035751,0.00501077,0.05580667
-4.37918959,0.20945197,0.10231256,0.08967511,0.03027926,0.00041565,0.00581360,0.06481257
-4.37318659,0.24192324,0.11821823,0.10358057,0.03495917,0.00047998,0.00671557,0.07484231
-4.36718359,0.27765264,0.13565846,0.11890492,0.04008634,0.00055044,0.00771769,0.08589464
-4.36118059,0.31657519,0.15459380,0.13562468,0.04564660,0.00062685,0.00881997,0.09795071
-4.35517759,0.35855896,0.17494814,0.15368931,0.05161464,0.00070885,0.01002120,0.11097191
-4.34917459,0.40340018,0.19660614,0.17301925,0.05795322,0.00079595,0.01131889,0.12489833
-4.34317159,0.45082103,0.21941188,0.19350503,0.06461273,0.00088747,0.01270924,0.13964807
-4.33716858,0.50047048,0.24316909,0.21500778,0.07153134,0.00098255,0.01418724,0.15511750
-4.33116558,0.55192852,0.26764298,0.23736115,0.07863549,0.00108021,0.01574677,0.17118253
-4.32516258,0.60471386,0.29256376,0.26037469,0.08584102,0.00117929,0.01738091,0.18770100
-4.31915958,0.65829512,0.31763203,0.28383868,0.09305490,0.00127852,0.01908221,0.20451602
-4.31315658,0.71210522,0.34252573,0.30753034,0.10017731,0.00137654,0.02084311,0.22146036
-4.30715358,0.76555857,0.36690860,0.33122116,0.10710438,0.00147194,0.02265637,0.23836166
