energy_ev,total_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.74787394,1.81148567,0.00652221,0.00000000,0.48373484,0.86171953,0.01002034,0.18203863,0.01240684,0.61472331
-5.74187094,1.87859745,0.00684212,0.00000000,0.50557592,0.89833309,0.01016777,0.19229682,0.01270439,0.63192775
-5.73586793,1.94703316,0.00716532,0.00000000,0.52882047,0.93576293,0.01030578,0.20307993,0.01297459,0.64910290
-5.72986493,2.01670846,0.00749172,0.00000000,0.55366681,0.97391317,0.01043103,0.21438460,0.01321252,0.66622966
-5.72386193,2.08755757,0.00782176,0.00000000,0.58035189,1.01267226,0.01054011,0.22619916,0.01341381,0.68331321
-5.71785893,2.15954833,0.00815646,0.00000000,0.60915255,1.05191956,0.01062973,0.23850468,0.01357478,0.70038897
-5.71185593,2.23269586,0.00849745,0.00000000,0.64038412,1.09153298,0.01069692,0.25127639,0.01369275,0.71752683
-5.70585293,2.30707322,0.00884697,0.00000000,0.67439565,1.13139683,0.01073916,0.26448552,0.01376616,0.73483335
-5.69984992,2.38281784,0.00920776,0.00000000,0.71156178,1.17140943,0.01075453,0.27810104,0.01379468,0.75245134
-5.69384692,2.46013239,0.00958301,0.00000000,0.75227071,1.21148960,0.01074181,0.29209149,0.01377927,0.77055658
-5.68784392,2.53927933,0.00997621,0.00000000,0.79690859,1.25158144,0.01070051,0.30642634,0.01372220,0.78935172
-5.68184092,2.62056848,0.01039096,0.00000000,0.84584047,1.29165687,0.01063089,0.32107697,0.01362691,0.80905719
-5.67583792,2.70433761,0.01083073,0.00000000,0.89938853,1.33171524,0.01053394,0.33601687,0.01349791,0.82989963
-5.66983492,2.79092635,0.01129871,0.00000000,0.95780814,1.37177993,0.01041131,0.35122116,0.01334056,0.85209811
-5.66383192,2.88064446,0.01179745,0.00000000,1.02126301,1.41189177,0.01026518,0.36666514,0.01316084,0.87584889
-5.65782891,2.97373572,0.01232871,0.00000000,1.08980045,1.45209940,0.01009815,0.38232212,0.01296506,0.90130946
-5.65182591,3.07033937,0.01289316,0.00000000,1.16332821,1.49244709,0.00991310,0.39816044,0.01275954,0.92858265
-5.64582291,3.17045132,0.01349019,0.00000000,1.24159424,1.53296057,0.00971302,0.41414003,0.01255039,0.95770184
-5.63981991,3.27388749,0.01411775,0.00000000,1.32417078,1.57363181,0.00950089,0.43020854,0.01234314,0.98861810
-5.63381691,3.38025200,0.01477221,0.00000000,1.41044407,1.61440380,0.00927948,0.44629757,0.01214257,1.02119012
-5.62781391,3.48891251,0.01544832,0.00000000,1.49961091,1.65515635,0.00905133,0.46231927,0.01195244,1.05517779
-5.62181091,3.59898525,0.01613919,0.00000000,1.59068277,1.69569428,0.00881858,0.47816353,0.01177542,1.09023991
-5.61580790,3.70933138,0.01683639,0.00000000,1.68249819,1.73573894,0.00858296,0.49369638,0.01161294,1.12593647
-5.60980490,3.81856639,0.01753013,0.00000000,1.77374348,1.77492416,0.00834576,0.50875960,0.01146522,1.16173581
-5.60380190,3.92508291,0.01820940,0.00000000,1.86298152,1.81279731,0.00810785,0.52317201,0.01133131,1.19702644
-5.59779890,4.02708732,0.01886234,0.00000000,1.94868795,1.84882607,0.00786970,0.53673244,0.01120922,1.23113332
-5.59179590,4.12264909,0.01947654,0.00000000,2.02929358,1.88241093,0.00763150,0.54922445,0.01109609,1.26333799
-5.58579290,4.20976135,0.02003942,0.00000000,2.10323161,1.91290333,0.00739320,0.56042270,0.01098840,1.29290197
-5.57978989,4.28641053,0.02053865,0.00000000,2.16898760,1.93962869,0.00715465,0.57010070,0.01088227,1.31909220
-5.57378689,4.35065200,0.02096253,0.00000000,2.22515030,1.96191360,0.00691574,0.57803976,0.01077372,1.34120774
-5.56778389,4.40068825,0.02130045,0.00000000,2.27046105,1.97911567,0.00667647,0.58403845,0.01065896,1.35860634
-5.56178089,4.43494610,0.02154325,0.00000000,2.30385945,1.99065472,0.00643710,0.58792234,0.01053470,1.37072990
-5.55577789,4.45214889,0.02168354,0.00000000,2.32452326,1.99604357,0.00619826,0.58955329,0.01039836,1.37712746
-5.54977489,4.45138005,0.02171602,0.00000000,2.33190059,1.99491669,0.00596101,0.58883777,0.01024835,1.37747479
-5.54377189,4.43213466,0.02163767,0.00000000,2.32573276,1.98705504,0.00572694,0.58573377,0.01008424,1.37158971
-5.53776888,4.39435612,0.02144790,0.00000000,2.30606679,1.97240569,0.00549817,0.58025571,0.00990688,1.35944231
-5.53176588,4.33845580,0.02114860,0.00000000,2.27325681,1.95109470,0.00527745,0.57247714,0.00971849,1.34115962
-5.52576288,4.26531431,0.02074412,0.00000000,2.22795431,1.92343261,0.00506806,0.56253082,0.00952267,1.31702461
-5.51975988,4.17626409,0.02024114,0.00000000,2.17108760,1.88991176,0.00487388,0.55060621,0.00932434,1.28746941
-5.51375688,4.07305370,0.01964848,0.00000000,2.10383150,1.85119542,0.00469925,0.53694441,0.00912963,1.25306315
-5.50775388,3.95779544,0.01897686,0.00000000,2.02756860,1.80809921,0.00454898,0.52183065,0.00894575,1.21449491
-5.50175088,3.83289843,0.01823854,0.00000000,1.94384385,1.76156528,0.00442821,0.50558478,0.00878074,1.17255255
-5.49574787,3.70099024,0.01744699,0.00000000,1.85431465,1.71263070,0.00434232,0.48855009,0.00864325,1.12809833
-5.48974487,3.56483059,0.01661646,0.00000000,1.76069841,1.66239145,0.00429679,0.47108118,0.00854222,1.08204230
-5.48374187,3.42722100,0.01576164,0.00000000,1.66472005,1.61196370,0.00429711,0.45353124,0.00848661,1.03531470
-5.47773887,3.29091435,0.01489717,0.00000000,1.56806148,1.56244427,0.00434859,0.43623956,0.00848509,0.98883829
-5.47173587,3.15852837,0.01403734,0.00000000,1.47231507,1.51487225,0.00445626,0.41951983,0.00854567,0.94350189
-5.46573287,3.03246674,0.01319569,0.00000000,1.37894279,1.47019351,0.00462468,0.40364969,0.00867549,0.90013590
-5.45972986,2.91485084,0.01238469,0.00000000,1.28924235,1.42922988,0.00485782,0.38886220,0.00888043,0.85949081
-5.45372686,2.80746499,0.01161554,0.00000000,1.20432131,1.39265421,0.00515889,0.37533943,0.00916494,0.82221937
-5.44772386,2.71171682,0.01089792,0.00000000,1.12507969,1.36097264,0.00553021,0.36320850,0.00953178,0.78886278
-5.44172086,2.62861406,0.01023987,0.00000000,1.05220111,1.33451448,0.00597308,0.35254029,0.00998188,0.75984147
-5.43571786,2.55875793,0.00964773,0.00000000,0.98615228,1.31343021,0.00648767,0.34335061,0.01051420,0.73545026
-5.42971486,2.50235264,0.00912610,0.00000000,0.92719004,1.29769724,0.00707292,0.33560384,0.01112568,0.71585818
-5.42371186,2.45922975,0.00867792,0.00000000,0.87537522,1.28713302,0.00772645,0.32921871,0.01181125,0.70111236
-5.41770885,2.42888565,0.00830452,0.00000000,0.83059194,1.28141453,0.00844457,0.32407580,0.01256390,0.69114587
-5.41170585,2.41052955,0.00800577,0.00000000,0.79257132,1.28010288,0.00922217,0.32002648,0.01337479,0.68578876
-5.40570285,2.40313947,0.00778028,0.00000000,0.76091789,1.28267170,0.01005283,0.31690251,0.01423348,0.68478182
-5.39969985,2.40552303,0.00762554,0.00000000,0.73513775,1.28853766,0.01092881,0.31452607,0.01512815,0.68779241
-5.39369685,2.41638020,0.00753817,0.00000000,0.71466681,1.29709140,0.01184116,0.31271940,0.01604590,0.69443141
-5.38769385,2.43436487,0.00751409,0.00000000,0.69889815,1.30772754,0.01277985,0.31131386,0.01697312,0.70427083
-5.38169085,2.45814255,0.00754879,0.00000000,0.68720747,1.31987197,0.01373389,0.31015770,0.01789585,0.71686128
-5.37568784,2.48644192,0.00763746,0.00000000,0.67897572,1.33300535,0.01469154,0.30912243,0.01880016,0.73174850
-5.36968484,2.51809794,0.00777523,0.00000000,0.67360839,1.34668173,0.01564052,0.30810727,0.01967256,0.74848860
-5.36368184,2.55208532,0.00795726,0.00000000,0.67055103,1.36054157,0.01656822,0.30704186,0.02050040,0.76666128
-5.35767884,2.58754125,0.00817894,0.00000000,0.66930081,1.37431871,0.01746198,0.30588687,0.02127218,0.78588068
-5.35167584,2.62377695,0.00843593,0.00000000,0.66941410,1.38784129,0.01830928,0.30463278,0.02197792,0.80580363
-5.34567284,2.66027834,0.00872424,0.00000000,0.67051035,1.40102678,0.01909806,0.30329694,0.02260939,0.82613489
-5.33966983,2.69669628,0.00904027,0.00000000,0.67227236,1.41387179,0.01981692,0.30191914,0.02316029,0.84662947
-5.33366683,2.73282761,0.00938076,0.00000000,0.67444368,1.42643727,0.02045537,0.30055601,0.02362640,0.86709197
-5.32766383,2.76858844,0.00974278,0.00000000,0.67682335,1.43883028,0.02100402,0.29927471,0.02400558,0.88737312
-5.32166083,2.80398151,0.01012367,0.00000000,0.67925870,1.45118339,0.02145479,0.29814612,0.02429775,0.90736385
-5.31565783,2.83905954,0.01052090,0.00000000,0.68163687,1.46363286,0.02180105,0.29723814,0.02450470,0.92698707
-5.30965483,2.87388682,0.01093199,0.00000000,0.68387536,1.47629702,0.02203773,0.29660929,0.02462995,0.94618796
-5.30365183,2.90850114,0.01135440,0.00000000,0.68591255,1.48925584,0.02216146,0.29630305,0.02467841,0.96492303
-5.29764882,2.94287806,0.01178534,0.00000000,0.68769838,1.50253297,0.02217054,0.29634323,0.02465609,0.98314878
-5.29164582,2.97689974,0.01222174,0.00000000,0.68918581,1.51608103,0.02206502,0.29673051,0.02456974,1.00081057
-5.28564282,3.01032966,0.01266005,0.00000000,0.69032352,1.52977109,0.02184662,0.29744042,0.02442645,1.01783233
-5.27963982,3.04279504,0.01309621,0.00000000,0.69104997,1.54338676,0.02151875,0.29842264,0.02423330,1.03410784
-5.27363682,3.07377763,0.01352559,0.00000000,0.69128927,1.55662327,0.02108633,0.29960183,0.02399699,1.04949413
-5.26763382,3.10261390,0.01394294,0.00000000,0.69094886,1.56909168,0.02055573,0.30087980,0.02372356,1.06380751
-5.26163082,3.12850447,0.01434245,0.00000000,0.68991910,1.58032788,0.01993462,0.30213877,0.02341815,1.07682259
-5.25562781,3.15053286,0.01471780,0.00000000,0.68807480,1.58980626,0.01923177,0.30324585,0.02308479,1.08827458
-5.24962481,3.16769261,0.01506228,0.00000000,0.68527846,1.59695723,0.01845692,0.30405807,0.02272634,1.09786482
-5.24362181,3.17892187,0.01536893,0.00000000,0.68138510,1.60118792,0.01762054,0.30442809,0.02234448,1.10526950
-5.23761881,3.18314378,0.01563075,0.00000000,0.67624843,1.60190519,0.01673364,0.30421012,0.02193975,1.11015118
-5.23161581,3.17931109,0.01584095,0.00000000,0.66972799,1.59853978,0.01580755,0.30326572,0.02151175,1.11217269
-5.22561281,3.16645265,0.01599312,0.00000000,0.66169688,1.59057070,0.01485376,0.30146942,0.02105929,1.11101275
-5.21960980,3.14371991,0.01608157,0.00000000,0.65204971,1.57754865,0.01388366,0.29871373,0.02058072,1.10638244
-5.21360680,3.11043110,0.01610154,0.00000000,0.64071038,1.55911742,0.01290839,0.29491343,0.02007418,1.09804190
-5.20760380,3.06611088,0.01604945,0.00000000,0.62763920,1.53503243,0.01193867,0.29000898,0.01953796,1.08581620
-5.20160080,3.01052371,0.01592308,0.00000000,0.61283908,1.50517544,0.01098463,0.28396884,0.01897077,1.06960954
-5.19559780,2.94369917,0.01572179,0.00000000,0.59636035,1.46956487,0.01005571,0.27679078,0.01837207,1.04941721
-5.18959480,2.86594795,0.01544659,0.00000000,0.57830397,1.42836126,0.00916052,0.26850197,0.01774231,1.02533427
-5.18359180,2.77786784,0.01510020,0.00000000,0.55882305,1.38186757,0.00830681,0.25915812,0.01708312,0.99756087
-5.17758879,2.68033912,0.01468709,0.00000000,0.53812228,1.33052455,0.00750141,0.24884146,0.01639747,0.96640347
-5.17158579,2.57450975,0.01421336,0.00000000,0.51645558,1.27490104,0.00675021,0.23765794,0.01568974,0.93227214
-5.16558279,2.46177078,0.01368662,0.00000000,0.49412176,1.21568009,0.00605817,0.22573363,0.01496570,0.89567377
-5.15957979,2.34372318,0.01311583,0.00000000,0.47145841,1.15364112,0.00542934,0.21321057,0.01423246,0.85720161
-5.15357679,2.22213731,0.01251103,0.00000000,0.44883433,1.08963920,0.00486694,0.20024218,0.01349831,0.81752148
-5.14757379,2.09890685,0.01188307,0.00000000,0.42664056,1.02458213,0.00437339,0.18698859,0.01277254,0.77735515
-5.14157079,1.97599903,0.01124332,0.00000000,0.40528052,0.95940633,0.00395040,0.17361187,0.01206520,0.73746171
-5.13556778,1.85540287,0.01060332,0.00000000,0.38515948,0.89505247,0.00359903,0.16027153,0.01138677,0.69861752
-5.12956478,1.73907756,0.00997448,0.00000000,0.36667368,0.83244161,0.00331978,0.14712031,0.01074794,0.66159542
-5.12356178,1.62890254,0.00936776,0.00000000,0.35019964,0.77245282,0.00311262,0.13430046,0.01015919,0.62714417
-5.11755878,1.52663088,0.00879336,0.00000000,0.33608369,0.71590279,0.00297705,0.12194068,0.00963056,0.59596851
-5.11155578,1.43384726,0.00826047,0.00000000,0.32463228,0.66352803,0.00291215,0.11015363,0.00917130,0.56871062
-5.10555278,1.35193167,0.00777707,0.00000000,0.31610325,0.61597005,0.00291655,0.09903416,0.00878960,0.54593337
-5.09954977,1.28202940,0.00734970,0.00000000,0.31069823,0.57376377,0.00298848,0.08865830,0.00849235,0.52810594
-5.09354677,1.22502795,0.00698337,0.00000000,0.30855650,0.53732920,0.00312569,0.07908285,0.00828489,0.51559196
-5.08754377,1.18154107,0.00668147,0.00000000,0.30975039,0.50696639,0.00332546,0.07034560,0.00817089,0.50864049
-5.08154077,1.15189990,0.00644573,0.00000000,0.31428239,0.48285363,0.00358453,0.06246616,0.00815216,0.50738002
-5.07553777,1.13615127,0.00627626,0.00000000,0.32208403,0.46504852,0.00389904,0.05544716,0.00822863,0.51181552
-5.06953477,1.13406270,0.00617157,0.00000000,0.33301667,0.45349185,0.00426453,0.04927592,0.00839829,0.52182866
-5.06353177,1.14513395,0.00612874,0.00000000,0.34687421,0.44801398,0.00467582,0.04392628,0.00865720,0.53718107
-5.05752876,1.16861476,0.00614355,0.00000000,0.36338762,0.44834339,0.00512706,0.03936072,0.00899957,0.55752076
-5.05152576,1.20352824,0.00621059,0.00000000,0.38223147,0.45411726,0.00561170,0.03553250,0.00941791,0.58239137
-5.04552276,1.24869954,0.00632358,0.00000000,0.40303220,0.46489370,0.00612251,0.03238779,0.00990313,0.61124439
-5.03951976,1.30278921,0.00647548,0.00000000,0.42537799,0.48016543,0.00665166,0.02986786,0.01044479,0.64345390
-5.03351676,1.36433067,0.00665881,0.00000000,0.44883020,0.49937474,0.00719080,0.02791105,0.01103133,0.67833363
-5.02751376,1.43177101,0.00686586,0.00000000,0.47293595,0.52192927,0.00773119,0.02645464,0.01165038,0.71515608
-5.02151076,1.50351431,0.00708893,0.00000000,0.49724161,0.54721847,0.00826390,0.02543661,0.01228899,0.75317314
-5.01550775,1.57796638,0.00732061,0.00000000,0.52130684,0.57463035,0.00877995,0.02479709,0.01293403,0.79163771
-5.00950475,1.65357987,0.00755395,0.00000000,0.54471863,0.60356807,0.00927057,0.02447973,0.01357248,0.82982572
-5.00350175,1.72889833,0.00778274,0.00000000,0.56710500,0.63346605,0.00972741,0.02443282,0.01419177,0.86705787
-4.99749875,1.80259789,0.00800164,0.00000000,0.58814781,0.66380509,0.01014275,0.02461016,0.01478010,0.90272024
-4.99149575,1.87352504,0.00820635,0.00000000,0.60759403,0.69412593,0.01050978,0.02497184,0.01532669,0.93628316
-4.98549275,1.94072906,0.00839377,0.00000000,0.62526522,0.72404090,0.01082277,0.02548472,0.01582211,0.96731738
-4.97948974,2.00348773,0.00856200,0.00000000,0.64106451,0.75324299,0.01107724,0.02612273,0.01625840,0.99550695
-4.97348674,2.06132498,0.00871045,0.00000000,0.65498085,0.78151210,0.01127013,0.02686703,0.01662931,1.02065809
-4.96748374,2.11401971,0.00883979,0.00000000,0.66709013,0.80871798,0.01139987,0.02770592,0.01693032,1.04270362
-4.96148074,2.16160484,0.00895188,0.00000000,0.67755301,0.83481969,0.01146644,0.02863455,0.01715872,1.06170255
-4.95547774,2.20435650,0.00904973,0.00000000,0.68660947,0.85986140,0.01147134,0.02965448,0.01731355,1.07783471
-4.94947474,2.24277345,0.00913726,0.00000000,0.69456994,0.88396466,0.01141755,0.03077303,0.01739552,1.09139054
-4.94347174,2.27754726,0.00921921,0.00000000,0.70180353,0.90731729,0.01130940,0.03200244,0.01740684,1.10275625
-4.93746873,2.30952433,0.00930086,0.00000000,0.70872338,0.93015930,0.01115241,0.03335890,0.01735106,1.11239501
-4.93146573,2.33966121,0.00938783,0.00000000,0.71576998,0.95276632,0.01095312,0.03486141,0.01723280,1.12082476
-4.92546273,2.36897497,0.00948579,0.00000000,0.72339272,0.97543128,0.01071884,0.03653049,0.01705750,1.12859369
-4.91945973,2.39849065,0.00960022,0.00000000,0.73203061,0.99844499,0.01045748,0.03838693,0.01683120,1.13625426
-4.91345673,2.42918822,0.00973616,0.00000000,0.74209279,1.02207665,0.01017725,0.04045028,0.01656023,1.14433707
-4.90745373,2.46195114,0.00989792,0.00000000,0.75393968,1.04655498,0.00988651,0.04273755,0.01625096,1.15332555
-4.90145073,2.49751891,0.01008893,0.00000000,0.76786550,1.07205094,0.00959354,0.04526181,0.01590964,1.16363268
-4.89544772,2.53644585,0.01031146,0.00000000,0.78408291,1.09866281,0.00930637,0.04803092,0.01554216,1.17558075
-4.88944472,2.57906768,0.01056656,0.00000000,0.80271051,1.12640441,0.00903268,0.05104643,0.01515396,1.18938511
-4.88344172,2.62547777,0.01085387,0.00000000,0.82376365,1.15519700,0.00877970,0.05430263,0.01474990,1.20514249
-4.87743872,2.67551391,0.01117165,0.00000000,0.84714912,1.18486526,0.00855414,0.05778592,0.01433422,1.22282458
-4.87143572,2.72875635,0.01151670,0.00000000,0.87266391,1.21513776,0.00836221,0.06147435,0.01391058,1.24227702
-4.86543272,2.78453726,0.01188449,0.00000000,0.89999831,1.24565178,0.00820966,0.06533761,0.01348201,1.26322390
-4.85942971,2.84196120,0.01226921,0.00000000,0.92874319,1.27596257,0.00810177,0.06933728,0.01305107,1.28527747
-4.85342671,2.89993585,0.01266398,0.00000000,0.95840128,1.30555655,0.00804346,0.07342746,0.01261987,1.30795281
-4.84742371,2.95721159,0.01306101,0.00000000,0.98840225,1.33386814,0.00803937,0.07755573,0.01219020,1.33068653
-4.84142071,3.01242846,0.01345186,0.00000000,1.01812076,1.36029947,0.00809387,0.08166448,0.01176361,1.35285900
-4.83541771,3.06416835,0.01382774,0.00000000,1.04689706,1.38424219,0.00821114,0.08569247,0.01134157,1.37381888
-4.82941471,3.11101040,0.01417973,0.00000000,1.07405930,1.40510064,0.00839519,0.08957667,0.01092546,1.39290904
-4.82341171,3.15158715,0.01449916,0.00000000,1.09894664,1.42231532,0.00864983,0.09325421,0.01051675,1.40949276
-4.81740870,3.18463924,0.01477782,0.00000000,1.12093220,1.43538579,0.00897861,0.09666447,0.01011693,1.42297909
-4.81140570,3.20906634,0.01500831,0.00000000,1.13944517,1.44389211,0.00938471,0.09975113,0.00972766,1.43284634
-4.80540270,3.22397226,0.01518424,0.00000000,1.15399084,1.44751382,0.00987081,0.10246411,0.00935064,1.43866279
-4.79939970,3.22870237,0.01530046,0.00000000,1.16416808,1.44604583,0.01043887,0.10476131,0.00898766,1.44010380
-4.79339670,3.22287197,0.01535322,0.00000000,1.16968328,1.43941051,0.01108998,0.10661011,0.00864054,1.43696458
-4.78739370,3.20638448,0.01534033,0.00000000,1.17036039,1.42766544,0.01182407,0.10798846,0.00831105,1.42916847
-4.78139070,3.17943884,0.01526114,0.00000000,1.16614654,1.41100659,0.01263967,0.10888557,0.00800082,1.41677010
-4.77538769,3.14252613,0.01511664,0.00000000,1.15711318,1.38976686,0.01353375,0.10930220,0.00771130,1.39995386
-4.76938469,3.09641555,0.01490933,0.00000000,1.14345257,1.36440981,0.01450147,0.10925039,0.00744364,1.37902753
-4.76338169,3.04213079,0.01464317,0.00000000,1.12547006,1.33551919,0.01553608,0.10875277,0.00719863,1.35441171
-4.75737869,2.98091791,0.01432340,0.00000000,1.10357236,1.30378441,0.01662881,0.10784151,0.00697665,1.32662550
-4.75137569,2.91420619,0.01395637,0.00000000,1.07825257,1.26998277,0.01776891,0.10655679,0.00677760,1.29626926
-4.74537269,2.84356396,0.01354930,0.00000000,1.05007250,1.23495899,0.01894374,0.10494511,0.00660089,1.26400516
-4.73936968,2.77065115,0.01311006,0.00000000,1.01964336,1.19960294,0.02013896,0.10305729,0.00644543,1.23053648
-4.73336668,2.69717064,0.01264691,0.00000000,0.98760534,1.16482635,0.02133885,0.10094649,0.00630969,1.19658645
-4.72736368,2.62482031,0.01216826,0.00000000,0.95460738,1.13153933,0.02252668,0.09866619,0.00619166,1.16287757
-4.72136068,2.55524748,0.01168245,0.00000000,0.92128757,1.10062748,0.02368523,0.09626831,0.00608901,1.13011203
-4.71535768,2.49000740,0.01119750,0.00000000,0.88825526,1.07293030,0.02479731,0.09380155,0.00599912,1.09895399
-4.70935468,2.43052669,0.01072097,0.00000000,0.85607529,1.04922137,0.02584638,0.09131005,0.00591920,1.07001409
-4.70335168,2.37807287,0.01025979,0.00000000,0.82525491,1.03019099,0.02681715,0.08883231,0.00584640,1.04383662
-4.69734867,2.33373020,0.00982012,0.00000000,0.79623374,1.01643130,0.02769622,0.08640064,0.00577793,1.02088946
-4.69134567,2.29838200,0.00940730,0.00000000,0.76937686,1.00842428,0.02847264,0.08404085,0.00571115,1.00155683
-4.68534267,2.27269933,0.00902581,0.00000000,0.74497095,1.00653261,0.02913840,0.08177240,0.00564373,0.98613469
-4.67933967,2.25713539,0.00867922,0.00000000,0.72322342,1.01099326,0.02968885,0.07960885,0.00557368,0.97482863
-4.67333667,2.25192500,0.00837024,0.00000000,0.70426416,1.02191386,0.03012297,0.07755856,0.00549950,0.96775385
-4.66733367,2.25708845,0.00810069,0.00000000,0.68814943,1.03927145,0.03044351,0.07562562,0.00542017,0.96493697
-4.66133067,2.27243886,0.00787164,0.00000000,0.67486757,1.06291362,0.03065696,0.07381083,0.00533522,0.96631922
-4.65532766,2.29759221,0.00768338,0.00000000,0.66434595,1.09256169,0.03077335,0.07211277,0.00524473,0.97176074
-4.64932466,2.33197952,0.00753553,0.00000000,0.65645865,1.12781585,0.03080592,0.07052873,0.00514931,0.98104565
-4.64332166,2.37486046,0.00742706,0.00000000,0.65103450,1.16816213,0.03077058,0.06905561,0.00505004,0.99388767
