energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.80790395,2.63537793,0.52978525,0.00000000,1.19448846,1.32130560,0.72443541,0.00000000
-5.80190095,2.80892015,0.56274903,0.00000000,1.27947667,1.40872271,0.76467471,0.00000000
-5.79589795,2.99110662,0.59541984,0.00000000,1.36842416,1.50173393,0.80768635,0.00000000
-5.78989495,3.17989125,0.62738000,0.00000000,1.46016177,1.59949686,0.85274030,0.00000000
-5.78389195,3.37331964,0.65824865,0.00000000,1.55352588,1.70122094,0.89914037,0.00000000
-5.77788894,3.56956871,0.68769418,0.00000000,1.64738082,1.80618114,0.94623953,0.00000000
-5.77188594,3.76697953,0.71544508,0.00000000,1.74064008,1.91372730,0.99345320,0.00000000
-5.76588294,3.96408207,0.74129886,0.00000000,1.83228573,2.02328881,1.04027027,0.00000000
-5.75987994,4.15961144,0.76512853,0.00000000,1.92138543,2.13437461,1.08626136,0.00000000
-5.75387694,4.35251517,0.78688659,0.00000000,2.00710648,2.24656882,1.13108417,0.00000000
-5.74787394,4.54195181,0.80660604,0.00000000,2.08872680,2.35952233,1.17448577,0.00000000
-5.74187094,4.72728135,0.82439867,0.00000000,2.16564225,2.47294119,1.21630185,0.00000000
-5.73586793,4.90804847,0.84045047,0.00000000,2.23737054,2.58657253,1.25645286,0.00000000
-5.72986493,5.08395994,0.85501455,0.00000000,2.30355174,2.70018915,1.29493749,0.00000000
-5.72386193,5.25485787,0.86840178,0.00000000,2.36394552,2.81357368,1.33182367,0.00000000
-5.71785893,5.42069034,0.88096957,0.00000000,2.41842577,2.92650359,1.36723752,0.00000000
-5.71185593,5.58148143,0.89310931,0.00000000,2.46697285,3.03873786,1.40135084,0.00000000
-5.70585293,5.73730213,0.90523288,0.00000000,2.50966412,3.15000628,1.43436769,0.00000000
-5.69984992,5.88824371,0.91775887,0.00000000,2.54666325,3.26000190,1.46651056,0.00000000
-5.69384692,6.03439463,0.93109882,0.00000000,2.57820883,3.36837715,1.49800670,0.00000000
-5.68784392,6.17582175,0.94564411,0.00000000,2.60460263,3.47474352,1.52907520,0.00000000
-5.68184092,6.31255611,0.96175368,0.00000000,2.62619794,3.57867483,1.55991516,0.00000000
-5.67583792,6.44458327,0.97974305,0.00000000,2.64338801,3.67971340,1.59069531,0.00000000
-5.66983492,6.57183763,0.99987467,0.00000000,2.65659483,3.77737861,1.62154534,0.00000000
-5.66383192,6.69419996,1.02234988,0.00000000,2.66625814,3.87117689,1.65254901,0.00000000
-5.65782891,6.81149705,1.04730243,0.00000000,2.67282451,3.96061222,1.68373912,0.00000000
-5.65182591,6.92350254,1.07479360,0.00000000,2.67673650,4.04519619,1.71509427,0.00000000
-5.64582291,7.02993767,1.10480880,0.00000000,2.67842168,4.12445672,1.74653723,0.00000000
-5.63981991,7.13047113,1.13725570,0.00000000,2.67828142,4.19794471,1.77793479,0.00000000
-5.63381691,7.22471741,1.17196367,0.00000000,2.67667958,4.26523817,1.80909895,0.00000000
-5.62781391,7.31223334,1.20868452,0.00000000,2.67393119,4.32594343,1.83978913,0.00000000
-5.62181091,7.39251292,1.24709459,0.00000000,2.67029136,4.37969365,1.86971545,0.00000000
-5.61580790,7.46498108,1.28679797,0.00000000,2.66594502,4.42614485,1.89854275,0.00000000
-5.60980490,7.52898717,1.32733110,0.00000000,2.66099791,4.46497008,1.92589558,0.00000000
-5.60380190,7.58379954,1.36816868,0.00000000,2.65546956,4.49585260,1.95136389,0.00000000
-5.59779890,7.62860269,1.40873098,0.00000000,2.64928891,4.51847906,1.97450973,0.00000000
-5.59179590,7.66249842,1.44839274,0.00000000,2.64229333,4.53253372,1.99487485,0.00000000
-5.58579290,7.68451259,1.48649354,0.00000000,2.63423168,4.53769477,2.01198949,0.00000000
-5.57978989,7.69360877,1.52234987,0.00000000,2.62477178,4.53363387,2.02538233,0.00000000
-5.57378689,7.68870957,1.55526868,0.00000000,2.61351271,4.52001942,2.03459165,0.00000000
-5.56778389,7.66872637,1.58456247,0.00000000,2.60000191,4.49652435,2.03917786,0.00000000
-5.56178089,7.63259706,1.60956560,0.00000000,2.58375684,4.46283850,2.03873696,0.00000000
-5.55577789,7.57933120,1.62965143,0.00000000,2.56429076,4.41868543,2.03291508,0.00000000
-5.54977489,7.50806128,1.64425010,0.00000000,2.54114164,4.36384311,2.02142342,0.00000000
-5.54377189,7.41809796,1.65286611,0.00000000,2.51390327,4.29816772,2.00405344,0.00000000
-5.53776888,7.30898693,1.65509536,0.00000000,2.48225717,4.22161923,1.98069139,0.00000000
-5.53176588,7.18056451,1.65064078,0.00000000,2.44600381,4.13428727,1.95133193,0.00000000
-5.52576288,7.03300885,1.63932597,0.00000000,2.40509165,4.03641584,1.91608971,0.00000000
-5.51975988,6.86688359,1.62110610,0.00000000,2.35964233,3.92842506,1.87520853,0.00000000
-5.51375688,6.68317104,1.59607549,0.00000000,2.30997053,3.81092822,1.82906725,0.00000000
-5.50775388,6.48329206,1.56447129,0.00000000,2.25659722,3.68474291,1.77818173,0.00000000
-5.50175088,6.26911060,1.52667290,0.00000000,2.20025506,3.55089469,1.72320258,0.00000000
-5.49574787,6.04292135,1.48319691,0.00000000,2.14188517,3.41061257,1.66490801,0.00000000
-5.48974487,5.80741959,1.43468738,0.00000000,2.08262481,3.26531571,1.60419196,0.00000000
-5.48374187,5.56565346,1.38190184,0.00000000,2.02378577,3.11659138,1.54204731,0.00000000
-5.47773887,5.32095948,1.32569314,0.00000000,1.96682380,2.96616434,1.47954452,0.00000000
-5.47173587,5.07688299,1.26698774,0.00000000,1.91329975,2.81585881,1.41780617,0.00000000
-5.46573287,4.83708607,1.20676127,0.00000000,1.86483330,2.66755383,1.35797806,0.00000000
-5.45972986,4.60524591,1.14601197,0.00000000,1.82305091,2.52313405,1.30119773,0.00000000
-5.45372686,4.38494742,1.08573311,0.00000000,1.78952944,2.38443745,1.24856136,0.00000000
-5.44772386,4.17957385,1.02688534,0.00000000,1.76573749,2.25320214,1.20109024,0.00000000
-5.44172086,3.99219973,0.97036989,0.00000000,1.75297657,2.13101436,1.15969793,0.00000000
-5.43571786,3.82549016,0.91700364,0.00000000,1.75232431,2.01925984,1.12515937,0.00000000
-5.42971486,3.68161054,0.86749703,0.00000000,1.76458203,1.91908027,1.09808312,0.00000000
-5.42371186,3.56215029,0.82243537,0.00000000,1.79022899,1.83133702,1.07888779,0.00000000
-5.41770885,3.46806394,0.78226445,0.00000000,1.82938533,1.75658330,1.06778386,0.00000000
-5.41170585,3.39963207,0.74728077,0.00000000,1.88178581,1.69504632,1.06476156,0.00000000
-5.40570285,3.35644410,0.71762678,0.00000000,1.94676591,1.64661997,1.06958561,0.00000000
-5.39969985,3.33740422,0.69329123,0.00000000,2.02326162,1.61086870,1.08179736,0.00000000
-5.39369685,3.34076062,0.67411461,0.00000000,2.10982368,1.58704259,1.10072431,0.00000000
-5.38769385,3.36415767,0.65979943,0.00000000,2.20464671,1.57410309,1.12549727,0.00000000
-5.38169085,3.40470977,0.64992500,0.00000000,2.30561277,1.57075890,1.15507457,0.00000000
-5.37568784,3.45909448,0.64396606,0.00000000,2.41034872,1.57551058,1.18827288,0.00000000
-5.36968484,3.52366220,0.64131476,0.00000000,2.51629559,1.58670261,1.22380368,0.00000000
-5.36368184,3.59455873,0.64130508,0.00000000,2.62078816,1.60258092,1.26031426,0.00000000
-5.35767884,3.66785637,0.64323882,0.00000000,2.72114196,1.62135410,1.29643191,0.00000000
-5.35167584,3.73968916,0.64641242,0.00000000,2.81474465,1.64125592,1.33080972,0.00000000
-5.34567284,3.80638715,0.65014345,0.00000000,2.89914842,1.66060707,1.36217237,0.00000000
-5.33966983,3.86460501,0.65379607,0.00000000,2.97215983,1.67787383,1.38936028,0.00000000
-5.33366683,3.91143992,0.65680437,0.00000000,3.03192349,1.69172154,1.41137026,0.00000000
-5.32766383,3.94453453,0.65869308,0.00000000,3.07699599,1.70106094,1.42739128,0.00000000
-5.32166083,3.96216085,0.65909463,0.00000000,3.10640718,1.70508570,1.43683388,0.00000000
-5.31565783,3.96328213,0.65776224,0.00000000,3.11970597,1.70329977,1.43935193,0.00000000
-5.30965483,3.94759017,0.65457857,0.00000000,3.11698855,1.69553354,1.43485616,0.00000000
-5.30365183,3.91551680,0.64955964,0.00000000,3.09890792,1.68194837,1.42351858,0.00000000
-5.29764882,3.86821929,0.64285390,0.00000000,3.06666389,1.66302930,1.40576801,0.00000000
-5.29164582,3.80754020,0.63473674,0.00000000,3.02197401,1.63956643,1.38227655,0.00000000
-5.28564282,3.73594354,0.62560048,0.00000000,2.96702639,1.61262549,1.35393787,0.00000000
-5.27963982,3.65642969,0.61594032,0.00000000,2.90441607,1.58350915,1.32183809,0.00000000
-5.27363682,3.57243255,0.60633681,0.00000000,2.83706750,1.55371017,1.28722037,0.00000000
-5.26763382,3.48770281,0.59743549,0.00000000,2.76814573,1.52485847,1.25144468,0.00000000
-5.26163082,3.40618165,0.58992426,0.00000000,2.70095983,1.49866383,1.21594436,0.00000000
-5.25562781,3.33186961,0.58450942,0.00000000,2.63886167,1.47685636,1.18218087,0.00000000
-5.24962481,3.26869505,0.58189109,0.00000000,2.58514374,1.46112686,1.15159856,0.00000000
-5.24362181,3.22038678,0.58273870,0.00000000,2.54293922,1.45306892,1.12558092,0.00000000
-5.23761881,3.19035499,0.58766742,0.00000000,2.51512761,1.45412477,1.10540974,0.00000000
-5.23161581,3.18158416,0.59721616,0.00000000,2.50424869,1.46553666,1.09222845,0.00000000
-5.22561281,3.19654117,0.61182773,0.00000000,2.51242728,1.48830507,1.08701077,0.00000000
-5.21960980,3.23710113,0.63183190,0.00000000,2.54131091,1.52315517,1.09053539,0.00000000
-5.21360680,3.30449295,0.65743162,0.00000000,2.59202189,1.57051247,1.10336738,0.00000000
-5.20760380,3.39926584,0.68869293,0.00000000,2.66512503,1.63048822,1.12584653,0.00000000
-5.20160080,3.52127725,0.72553886,0.00000000,2.76061141,1.70287508,1.15808298,0.00000000
-5.19559780,3.66970240,0.76774741,0.00000000,2.87789861,1.78715295,1.19995978,0.00000000
-5.18959480,3.84306450,0.81495382,0.00000000,3.01584704,1.88250488,1.25114215,0.00000000
-5.18359180,4.03928434,0.86665704,0.00000000,3.17279156,1.98784232,1.31109295,0.00000000
-5.17758879,4.25574767,0.92223024,0.00000000,3.34658752,2.10183893,1.37909369,0.00000000
-5.17158579,4.48938760,0.98093522,0.00000000,3.53466952,2.22297199,1.45427014,0.00000000
-5.16558279,4.73677959,1.04194014,0.00000000,3.73412119,2.34956971,1.53562171,0.00000000
-5.15957979,4.99424564,1.10434030,0.00000000,3.94175380,2.47986319,1.62205350,0.00000000
-5.15357679,5.25796423,1.16718120,0.00000000,4.15419132,2.61204118,1.71240987,0.00000000
-5.14757379,5.52408258,1.22948332,0.00000000,4.36795931,2.74430574,1.80550858,0.00000000
-5.14157079,5.78882733,1.29026775,0.00000000,4.57957491,2.87492702,1.90017415,0.00000000
-5.13556778,6.04861021,1.34858198,0.00000000,4.78563520,3.00229534,1.99526957,0.00000000
-5.12956478,6.30012524,1.40352494,0.00000000,4.98290114,3.12496874,2.08972526,0.00000000
-5.12356178,6.54043446,1.45427056,0.00000000,5.16837466,3.24171449,2.18256462,0.00000000
-5.11755878,6.76703974,1.50008906,0.00000000,5.33936650,3.35154331,2.27292524,0.00000000
-5.11155578,6.97793859,1.54036538,0.00000000,5.49355308,3.45373520,2.36007552,0.00000000
-5.10555278,7.17166270,1.57461420,0.00000000,5.62902075,3.54785628,2.44342634,0.00000000
-5.09954977,7.34729882,1.60249113,0.00000000,5.74429671,3.63376637,2.52253765,0.00000000
-5.09354677,7.50449190,1.62379989,0.00000000,5.83836604,3.71161737,2.59712021,0.00000000
-5.08754377,7.64343142,1.63849537,0.00000000,5.91067515,3.78184286,2.66703284,0.00000000
-5.08154077,7.76482247,1.64668274,0.00000000,5.96112234,3.84513979,2.73227552,0.00000000
-5.07553777,7.86984327,1.64861274,0.00000000,5.99003662,3.90244304,2.79297907,0.00000000
-5.06953477,7.96009172,1.64467359,0.00000000,5.99814628,3.95489433,2.84939211,0.00000000
-5.06353177,8.03752318,1.63537991,0.00000000,5.98653927,4.00380654,2.90186581,0.00000000
-5.05752876,8.10438229,1.62135916,0.00000000,5.95661709,4.05062482,2.95083739,0.00000000
-5.05152576,8.16313112,1.60333609,0.00000000,5.91004432,4.09688581,2.99681265,0.00000000
-5.04552276,8.21637590,1.58211573,0.00000000,5.84869585,4.14417600,3.04034837,0.00000000
-5.03951976,8.26679425,1.55856531,0.00000000,5.77460326,4.19409024,3.08203473,0.00000000
-5.03351676,8.31706443,1.53359560,0.00000000,5.68990219,4.24819125,3.12247813,0.00000000
-5.02751376,8.36979760,1.50814176,0.00000000,5.59678159,4.30797052,3.16228459,0.00000000
-5.02151076,8.42747403,1.48314425,0.00000000,5.49743595,4.37481118,3.20204370,0.00000000
-5.01550775,8.49238347,1.45952972,0.00000000,5.39402100,4.44995291,3.24231321,0.00000000
-5.00950475,8.56656999,1.43819207,0.00000000,5.28861320,4.53445919,3.28360406,0.00000000
-5.00350175,8.65178120,1.41997384,0.00000000,5.18317314,4.62918676,3.32636604,0.00000000
-4.99749875,8.74942212,1.40564803,0.00000000,5.07951284,4.73475761,3.37097381,0.00000000
-4.99149575,8.86051351,1.39590037,0.00000000,4.97926682,4.85153345,3.41771353,0.00000000
-4.98549275,8.98565522,1.39131248,0.00000000,4.88386691,4.97959318,3.46677026,0.00000000
-4.97948974,9.12499496,1.39234588,0.00000000,4.79452076,5.11871363,3.51821621,0.00000000
-4.97348674,9.27820339,1.39932752,0.00000000,4.71219412,5.26835422,3.57200060,0.00000000
-4.96748374,9.44445650,1.41243703,0.00000000,4.63759717,5.42764645,3.62794116,0.00000000
-4.96148074,9.62242674,1.43169637,0.00000000,4.57117515,5.59538889,3.68571832,0.00000000
-4.95547774,9.81028422,1.45696230,0.00000000,4.51310393,5.77004891,3.74487223,0.00000000
-4.94947474,10.00570945,1.48792239,0.00000000,4.46329076,5.94977197,3.80480363,0.00000000
-4.94347174,10.20591907,1.52409493,0.00000000,4.42138100,6.13239943,3.86477877,0.00000000
-4.93746873,10.40770546,1.56483341,0.00000000,4.38677104,6.31549570,3.92393904,0.00000000
-4.93146573,10.60749110,1.60933577,0.00000000,4.35862779,6.49638504,3.98131549,0.00000000
-4.92546273,10.80139765,1.65665870,0.00000000,4.33591487,6.67219828,4.03584829,0.00000000
-4.91945973,10.98532918,1.70573687,0.00000000,4.31742521,6.83992907,4.08641096,0.00000000
-4.91345673,11.15506835,1.75540708,0.00000000,4.30181954,6.99649880,4.13183900,0.00000000
-4.90745373,11.30638327,1.80443655,0.00000000,4.28767002,7.13882896,4.17096212,0.00000000
-4.90145073,11.43514235,1.85155494,0.00000000,4.27350771,7.26391906,4.20263903,0.00000000
-4.89544772,11.53743348,1.89548898,0.00000000,4.25787238,7.36892779,4.22579388,0.00000000
-4.88944472,11.60968358,1.93499867,0.00000000,4.23936310,7.45125484,4.23945257,0.00000000
-4.88344172,11.64877393,1.96891386,0.00000000,4.21668743,7.50862046,4.24277783,0.00000000
-4.87743872,11.65214692,1.99616978,0.00000000,4.18870753,7.53913966,4.23510124,0.00000000
-4.87143572,11.61789961,2.01584030,0.00000000,4.15448114,7.54138810,4.21595102,0.00000000
-4.86543272,11.54486015,2.02716764,0.00000000,4.11329574,7.51445700,4.18507401,0.00000000
-4.85942971,11.43264365,2.02958725,0.00000000,4.06469447,7.45799462,4.14245099,0.00000000
-4.85342671,11.28168505,2.02274726,0.00000000,4.00849278,7.37223248,4.08830450,0.00000000
-4.84742371,11.09324736,2.00652140,0.00000000,3.94478514,7.25799533,4.02309870,0.00000000
-4.84142071,10.86940530,1.98101540,0.00000000,3.87394191,7.11669429,3.94753145,0.00000000
-4.83541771,10.61300502,1.94656644,0.00000000,3.79659661,6.95030371,3.86251893,0.00000000
-4.82941471,10.32760208,1.90373614,0.00000000,3.71362477,6.76132285,3.76917368,0.00000000
-4.82341171,10.01738100,1.85329742,0.00000000,3.62611547,6.55272429,3.66877721,0.00000000
-4.81740870,9.68706012,1.79621604,0.00000000,3.53533752,6.32789145,3.56274869,0.00000000
-4.81140570,9.34178647,1.73362782,0.00000000,3.44270208,6.09054822,3.45261121,0.00000000
-4.80540270,8.98702536,1.66681247,0.00000000,3.34972368,5.84468353,3.33995739,0.00000000
-4.79939970,8.62844940,1.59716533,0.00000000,3.25798152,5.59447411,3.22641583,0.00000000
-4.79339670,8.27183113,1.52616792,0.00000000,3.16908284,5.34420815,3.11361990,0.00000000
-4.78739370,7.92294282,1.45535847,0.00000000,3.08462942,5.09821236,3.00317980,0.00000000
-4.78139070,7.58746596,1.38630309,0.00000000,3.00618832,4.86078412,2.89665884,0.00000000
-4.77538769,7.27091186,1.32056836,0.00000000,2.93526697,4.63613004,2.79555407,0.00000000
-4.76938469,6.97855359,1.25969564,0.00000000,2.87329274,4.42831120,2.70128125,0.00000000
-4.76338169,6.71536830,1.20517728,0.00000000,2.82159603,4.24119479,2.61516350,0.00000000
-4.75737869,6.48598808,1.15843470,0.00000000,2.78139612,4.07841124,2.53842285,0.00000000
-4.75137569,6.29465667,1.12079805,0.00000000,2.75378847,3.94331520,2.47217352,0.00000000
-4.74537269,6.14518880,1.09348706,0.00000000,2.73973199,3.83894872,2.41741555,0.00000000
-4.73936968,6.04092921,1.07759268,0.00000000,2.74003500,3.76800475,2.37502766,0.00000000
-4.73336668,5.98470817,1.07405907,0.00000000,2.75533888,3.73278898,2.34575803,0.00000000
-4.72736368,5.97879153,1.08366552,0.00000000,2.78609856,3.73517903,2.33021226,0.00000000
-4.72136068,6.02482397,1.10700820,0.00000000,2.83255976,3.77657994,2.32883798,0.00000000
-4.71535768,6.12376554,1.14448178,0.00000000,2.89473331,3.85787610,2.34190608,0.00000000
-4.70935468,6.27582295,1.19626102,0.00000000,2.97236760,3.97938067,2.36948912,0.00000000
-4.70335168,6.48037847,1.26228320,0.00000000,3.06492082,4.14078406,2.41143793,0.00000000
-4.69734867,6.73592063,1.34223188,0.00000000,3.17153501,4.34110450,2.46735786,0.00000000
-4.69134567,7.03998222,1.43552335,0.00000000,3.29101459,4.57864405,2.53658665,0.00000000
-4.68534267,7.38909142,1.54129680,0.00000000,3.42181193,4.85095404,2.61817594,0.00000000
-4.67933967,7.77874286,1.65840961,0.00000000,3.56202282,5.15481441,2.71087871,0.00000000
-4.67333667,8.20339457,1.78543916,0.00000000,3.70939413,5.48623123,2.81314490,0.00000000
-4.66733367,8.65649686,1.92069227,0.00000000,3.86134569,5.84045617,2.92312686,0.00000000
-4.66133067,9.13055724,2.06222331,0.00000000,4.01500768,6.21203131,3.03869641,0.00000000
-4.65532766,9.61724449,2.20786161,0.00000000,4.16727400,6.59486142,3.15747412,0.00000000
-4.64932466,10.10753261,2.35524852,0.00000000,4.31487100,6.98231436,3.27687121,0.00000000
-4.64332166,10.59188322,2.50188363,0.00000000,4.45444006,7.36734925,3.39414346,0.00000000
-4.63731866,11.06046279,2.64517970,0.00000000,4.58263160,7.74266989,3.50645578,0.00000000
-4.63131566,11.50338838,2.78252461,0.00000000,4.69620688,8.10089960,3.61095544,0.00000000
-4.62531266,11.91099407,2.91134884,0.00000000,4.79214379,8.43477223,3.70485132,0.00000000
-4.61930965,12.27410787,3.02919593,0.00000000,4.86774161,8.73733249,3.78549586,0.00000000
-4.61330665,12.58432828,3.13379353,0.00000000,4.92072027,9.00213804,3.85046640,0.00000000
-4.60730365,12.83428870,3.22312206,0.00000000,4.94930894,9.22345524,3.89764212,0.00000000
-4.60130065,13.01789788,3.29547814,0.00000000,4.95231983,9.39643991,3.92527317,0.00000000
-4.59529765,13.13054555,3.34953000,0.00000000,4.92920308,9.51729545,3.93203871,0.00000000
-4.58929465,13.16926352,3.38436221,0.00000000,4.88007994,9.58340064,3.91709109,0.00000000
-4.58329165,13.13283438,3.39950773,0.00000000,4.80575216,9.59340147,3.88008427,0.00000000
-4.57728864,13.02184245,3.39496540,0.00000000,4.70768698,9.54726215,3.82118494,0.00000000
-4.57128564,12.83866406,3.37120199,0.00000000,4.58797787,9.44627275,3.74106608,0.00000000
-4.56528264,12.58739734,3.32913844,0.00000000,4.44928284,9.29301278,3.64088322,0.00000000
-4.55927964,12.27373408,3.27012062,0.00000000,4.29474265,9.09127177,3.52223476,0.00000000
-4.55327664,11.90477922,3.19587560,0.00000000,4.12788274,8.84593020,3.38710815,0.00000000
-4.54727364,11.48882549,3.10845532,0.00000000,3.95250281,8.56280556,3.23781453,0.00000000
-4.54127064,11.03509278,3.01016968,0.00000000,3.77255878,8.24847003,3.07691492,0.00000000
-4.53526763,10.55344289,2.90351193,0.00000000,3.59204201,7.91004703,2.90714099,0.00000000
-4.52926463,10.05408122,2.79107926,0.00000000,3.41486038,7.55499500,2.73131400,0.00000000
-4.52326163,9.54725702,2.67549178,0.00000000,3.24472584,7.19088676,2.55226490,0.00000000
-4.51725863,9.04297326,2.55931302,0.00000000,3.08505232,6.82519270,2.37275874,0.00000000
-4.51125563,8.55071640,2.44497496,0.00000000,2.93886734,6.46507564,2.19542584,0.00000000
-4.50525263,8.07921502,2.33471038,0.00000000,2.80873998,6.11720429,2.02270189,0.00000000
-4.49924962,7.63623432,2.23049474,0.00000000,2.69672693,5.78759118,1.85677846,0.00000000
-4.49324662,7.22841208,2.13399962,0.00000000,2.60433757,5.48145946,1.69956489,0.00000000
-4.48724362,6.86113927,2.04655891,0.00000000,2.53251843,5.20314195,1.55266191,0.00000000
-4.48124062,6.53848693,1.96914852,0.00000000,2.48165636,4.95601392,1.41734696,0.00000000
-4.47523762,6.26317897,1.90237996,0.00000000,2.45159935,4.74246013,1.29457046,0.00000000
-4.46923462,6.03660882,1.84650710,0.00000000,2.44169321,4.56387512,1.18496224,0.00000000
-4.46323162,5.85889658,1.80144556,0.00000000,2.45083224,4.42069472,1.08884673,0.00000000
-4.45722861,5.72898222,1.76680320,0.00000000,2.47752112,4.31245570,1.00626565,0.00000000
-4.45122561,5.64474919,1.74191998,0.00000000,2.51994576,4.23787989,0.93700655,0.00000000
-4.44522261,5.60317252,1.72591541,0.00000000,2.57604996,4.19497831,0.88063574,0.00000000
-4.43921961,5.60048504,1.71774112,0.00000000,2.64361541,4.18117068,0.83653406,0.00000000
-4.43321661,5.63235491,1.71623649,0.00000000,2.72034199,4.19341529,0.80393425,0.00000000
-4.42721361,5.69406819,1.72018489,0.00000000,2.80392582,4.22834438,0.78195840,0.00000000
-4.42121061,5.78071002,1.72836832,0.00000000,2.89213252,4.28240009,0.76965464,0.00000000
-4.41520760,5.88733840,1.73961839,0.00000000,2.98286330,4.35196640,0.76603182,0.00000000
-4.40920460,6.00914541,1.75286174,0.00000000,3.07421191,4.43349276,0.77009158,0.00000000
-4.40320160,6.14160073,1.76715827,0.00000000,3.16451071,4.52360567,0.78085699,0.00000000
-4.39719860,6.28057365,1.78173101,0.00000000,3.25236463,4.61920476,0.79739716,0.00000000
-4.39119560,6.42243019,1.79598665,0.00000000,3.33667194,4.71754088,0.81884752,0.00000000
-4.38519260,6.56410290,1.80952628,0.00000000,3.41663159,4.81627403,0.84442531,0.00000000
-4.37918959,6.70313221,1.82214616,0.00000000,3.49173720,4.91351001,0.87344014,0.00000000
-4.37318659,6.83767867,1.83382895,0.00000000,3.56175820,5.00781526,0.90529958,0.00000000
-4.36718359,6.96650718,1.84472597,0.00000000,3.62670933,5.09821029,0.93950971,0.00000000
-4.36118059,7.08894466,1.85513157,0.00000000,3.68681017,5.18414282,0.97567104,0.00000000
-4.35517759,7.20481436,1.86545104,0.00000000,3.74243660,5.26544271,1.01347004,0.00000000
-4.34917459,7.31435031,1.87616350,0.00000000,3.79406686,5.34226123,1.05266684,0.00000000
-4.34317159,7.41809681,1.88778184,0.00000000,3.84222460,5.41499820,1.09307982,0.00000000
-4.33716858,7.51679806,1.90081133,0.00000000,3.88742207,5.48422068,1.13456797,0.00000000
-4.33116558,7.61128385,1.91570921,0.00000000,3.93010612,5.55057769,1.17701195,0.00000000
-4.32516258,7.70235698,1.93284690,0.00000000,3.97060981,5.61471508,1.22029489,0.00000000
-4.31915958,7.79068863,1.95247687,0.00000000,4.00911218,5.67719516,1.26428418,0.00000000
-4.31315658,7.87672668,1.97470560,0.00000000,4.04560816,5.73842515,1.30881517,0.00000000
-4.30715358,7.96062222,1.99947408,0.00000000,4.07989042,5.79859816,1.35367797,0.00000000
