energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.92796398,1.35286906,-1.35326502,0.03527146,-0.03525092,0.40622609,-0.40635074,0.36918605,-0.36935952,0.51369067,-0.51361647,0.01373856,-0.01374417,0.12741159,-0.12747160
-5.92196098,1.31882292,-1.31901054,0.03634956,-0.03632465,0.39633811,-0.39639906,0.35662541,-0.35673708,0.51354894,-0.51340132,0.01336499,-0.01336857,0.12250818,-0.12254915
-5.91595798,1.29815189,-1.29814194,0.03768645,-0.03765759,0.39053055,-0.39053166,0.34806481,-0.34811836,0.51794971,-0.51773308,0.01312864,-0.01313032,0.11885717,-0.11887939
-5.90995498,1.29003838,-1.28984494,0.03925715,-0.03922482,0.38852246,-0.38846855,0.34323143,-0.34323138,0.52657254,-0.52629256,0.01301866,-0.01301862,0.11642457,-0.11642868
-5.90395198,1.29347261,-1.29311257,0.04103259,-0.04099735,0.38997730,-0.38987398,0.34180540,-0.34175693,0.53902668,-0.53869007,0.01302167,-0.01302011,0.11515546,-0.11514242
-5.89794897,1.30728523,-1.30677780,0.04298040,-0.04294284,0.39451303,-0.39436658,0.34342861,-0.34333747,0.55486273,-0.55447708,0.01312217,-0.01311934,0.11497682,-0.11494785
-5.89194597,1.33018220,-1.32954834,0.04506569,-0.04502645,0.40171273,-0.40152991,0.34771402,-0.34758637,0.57358528,-0.57315886,0.01330309,-0.01329923,0.11580066,-0.11575718
-5.88594297,1.36078067,-1.36004251,0.04725196,-0.04721168,0.41113556,-0.41092341,0.35425505,-0.35409730,0.59466594,-0.59420746,0.01354621,-0.01354161,0.11752724,-0.11747084
-5.87993997,1.39764493,-1.39682523,0.04950187,-0.04946121,0.42232757,-0.42209330,0.36263485,-0.36245353,0.61755652,-0.61707496,0.01383277,-0.01382769,0.12004843,-0.11998081
-5.87393697,1.43932150,-1.43844313,0.05177816,-0.05173775,0.43483228,-0.43458308,0.37243533,-0.37223696,0.64170194,-0.64120630,0.01414398,-0.01413870,0.12325101,-0.12317393
-5.86793397,1.48437250,-1.48345789,0.05404433,-0.05400480,0.44820072,-0.44794359,0.38324567,-0.38303663,0.66655247,-0.66605162,0.01446154,-0.01445632,0.12701985,-0.12693509
-5.86193097,1.53140654,-1.53047727,0.05626546,-0.05622739,0.46200059,-0.46174224,0.39467019,-0.39445657,0.69157519,-0.69107768,0.01476815,-0.01476324,0.13124091,-0.13115020
-5.85592796,1.57910670,-1.57818305,0.05840877,-0.05837269,0.47582461,-0.47557132,0.40633540,-0.40612296,0.71626430,-0.71577820,0.01504797,-0.01504358,0.13580403,-0.13570903
-5.84992496,1.62625500,-1.62535562,0.06044422,-0.06041062,0.48929773,-0.48905524,0.41789629,-0.41769031,0.74015023,-0.73968299,0.01528703,-0.01528335,0.14060538,-0.14050766
-5.84392196,1.67175314,-1.67089473,0.06234493,-0.06231423,0.50208318,-0.50185661,0.42904156,-0.42884682,0.76280730,-0.76236567,0.01547357,-0.01547074,0.14554971,-0.14545067
-5.83791896,1.71463923,-1.71383633,0.06408755,-0.06406011,0.51388734,-0.51368114,0.43949801,-0.43931867,0.78386007,-0.78344997,0.01559829,-0.01559644,0.15055208,-0.15045298
-5.83191596,1.75410049,-1.75336528,0.06565253,-0.06562864,0.52446335,-0.52428122,0.44903378,-0.44887337,0.80298813,-0.80261459,0.01565456,-0.01565376,0.15553944,-0.15544132
-5.82591296,1.78948170,-1.78882391,0.06702426,-0.06700415,0.53361343,-0.53345830,0.45746074,-0.45732214,0.81992950,-0.81959662,0.01563849,-0.01563877,0.16045160,-0.16035533
-5.81990995,1.82028968,-1.81971652,0.06819115,-0.06817496,0.54119007,-0.54106411,0.46463581,-0.46452119,0.83448258,-0.83419349,0.01554889,-0.01555025,0.16524195,-0.16514818
-5.81390695,1.84619363,-1.84570981,0.06914564,-0.06913346,0.54709599,-0.54700057,0.47046131,-0.47037216,0.84650673,-0.84626361,0.01538725,-0.01538964,0.16987768,-0.16978684
-5.80790395,1.86702162,-1.86662940,0.06988408,-0.06987593,0.55128295,-0.55121870,0.47488440,-0.47482150,0.85592152,-0.85572557,0.01515747,-0.01516082,0.17433956,-0.17425189
-5.80190095,1.88275329,-1.88245262,0.07040660,-0.07040243,0.55374959,-0.55371641,0.47789555,-0.47785904,0.86270470,-0.86255621,0.01486566,-0.01486985,0.17862129,-0.17853684
-5.79589795,1.89350904,-1.89329770,0.07071684,-0.07071654,0.55453821,-0.55453533,0.47952619,-0.47951556,0.86688895,-0.86678730,0.01451974,-0.01452465,0.18272839,-0.18264702
-5.78989495,1.89953592,-1.89940975,0.07082167,-0.07082510,0.55373066,-0.55375670,0.47984544,-0.47985960,0.86855745,-0.86850123,0.01412912,-0.01413459,0.18667662,-0.18659806
-5.78389195,1.90119047,-1.90114365,0.07073084,-0.07073778,0.55144350,-0.55149652,0.47895609,-0.47899341,0.86783843,-0.86782548,0.01370421,-0.01371009,0.19049004,-0.19041391
-5.77788894,1.89891903,-1.89894438,0.07045653,-0.07046674,0.54782236,-0.54789998,0.47698986,-0.47704827,0.86489869,-0.86492623,0.01325602,-0.01326214,0.19419867,-0.19412452
-5.77188594,1.89323585,-1.89332517,0.07001287,-0.07002607,0.54303577,-0.54313527,0.47410196,-0.47417899,0.85993625,-0.86000098,0.01279567,-0.01280188,0.19783587,-0.19776322
-5.76588294,1.88469966,-1.88484409,0.06941546,-0.06943136,0.53726862,-0.53738699,0.47046516,-0.47055807,0.85317236,-0.85327060,0.01233400,-0.01234013,0.20143545,-0.20136383
-5.75987994,1.87388926,-1.87407968,0.06868076,-0.06869904,0.53071525,-0.53084935,0.46626342,-0.46636926,0.84484291,-0.84497073,0.01188110,-0.01188702,0.20502871,-0.20495774
-5.75387694,1.86137898,-1.86160640,0.06782554,-0.06784590,0.52357253,-0.52371916,0.46168527,-0.46180102,0.83518967,-0.83534303,0.01144602,-0.01145162,0.20864151,-0.20857092
-5.74787394,1.84771477,-1.84797069,0.06686632,-0.06688845,0.51603304,-0.51618908,0.45691713,-0.45703977,0.82445147,-0.82462638,0.01103644,-0.01104162,0.21229147,-0.21222113
-5.74187094,1.83339185,-1.83366862,0.06581877,-0.06584238,0.50827857,-0.50844105,0.45213681,-0.45226343,0.81285573,-0.81304839,0.01065845,-0.01066315,0.21598541,-0.21591540
-5.73586793,1.81883474,-1.81912587,0.06469721,-0.06472204,0.50047421,-0.50064044,0.44750733,-0.44763523,0.80061065,-0.80081758,0.01031641,-0.01032059,0.21971734,-0.21964797
-5.72986493,1.80438068,-1.80468107,0.06351415,-0.06353998,0.49276324,-0.49293086,0.44317136,-0.44329814,0.78789841,-0.78811655,0.01001285,-0.01001650,0.22346694,-0.22339875
-5.72386193,1.79026704,-1.79057321,0.06227996,-0.06230660,0.48526295,-0.48543000,0.43924658,-0.43937023,0.77486966,-0.77509648,0.00974851,-0.00975165,0.22719872,-0.22713253
-5.71785893,1.77662359,-1.77693375,0.06100255,-0.06102987,0.47806171,-0.47822669,0.43582202,-0.43594091,0.76163964,-0.76187319,0.00952244,-0.00952511,0.23086205,-0.23079889
-5.71185593,1.76346986,-1.76378393,0.05968732,-0.05971522,0.47121729,-0.47137917,0.43295560,-0.43306861,0.74828606,-0.74852501,0.00933209,-0.00933436,0.23439185,-0.23433299
-5.70585293,1.75071805,-1.75103760,0.05833710,-0.05836554,0.46475664,-0.46491487,0.43067319,-0.43077965,0.73484901,-0.73509265,0.00917358,-0.00917553,0.23771027,-0.23765716
-5.69984992,1.73818129,-1.73850934,0.05695235,-0.05698133,0.45867702,-0.45883148,0.42896896,-0.42906867,0.72133285,-0.72158104,0.00904193,-0.00904367,0.24072902,-0.24068327
-5.69384692,1.72558698,-1.72592779,0.05553145,-0.05556099,0.45294855,-0.45309956,0.42780724,-0.42790044,0.70770995,-0.70796304,0.00893138,-0.00893300,0.24335252,-0.24331579
-5.68784392,1.71259469,-1.71295342,0.05407109,-0.05410126,0.44751806,-0.44766626,0.42712580,-0.42721312,0.69392626,-0.69418503,0.00883566,-0.00883727,0.24548148,-0.24545546
-5.68184092,1.69881763,-1.69919999,0.05256680,-0.05259767,0.44231392,-0.44246019,0.42684034,-0.42692272,0.67990834,-0.68017384,0.00874834,-0.00875005,0.24701698,-0.24700330
-5.67583792,1.68384676,-1.68425857,0.05101354,-0.05104520,0.43725175,-0.43739717,0.42685001,-0.42692861,0.66557143,-0.66584485,0.00866313,-0.00866504,0.24786472,-0.24786487
-5.66983492,1.66727620,-1.66772300,0.04940633,-0.04943886,0.43224077,-0.43238646,0.42704375,-0.42711986,0.65082823,-0.65111073,0.00857417,-0.00857636,0.24793921,-0.24795447
-5.66383192,1.64872868,-1.64921530,0.04774092,-0.04777438,0.42719018,-0.42733722,0.42730704,-0.42738200,0.63559781,-0.63589038,0.00847628,-0.00847882,0.24716777,-0.24719917
-5.65782891,1.62787968,-1.62840986,0.04601435,-0.04604879,0.42201563,-0.42216496,0.42752887,-0.42760393,0.61981420,-0.62011754,0.00836517,-0.00836812,0.24549407,-0.24554231
-5.65182591,1.60447909,-1.60505515,0.04422556,-0.04426098,0.41664513,-0.41679745,0.42760839,-0.42768462,0.60343425,-0.60374861,0.00823759,-0.00824098,0.24288099,-0.24294640
-5.64582291,1.57836912,-1.57899173,0.04237576,-0.04241212,0.41102429,-0.41118001,0.42746106,-0.42753930,0.58644418,-0.58676925,0.00809148,-0.00809532,0.23931280,-0.23939531
-5.63981991,1.54949783,-1.55016578,0.04046883,-0.04050602,0.40512058,-0.40527973,0.42702397,-0.42710472,0.56886465,-0.56919951,0.00792599,-0.00793025,0.23479631,-0.23489544
-5.63381691,1.51792740,-1.51863758,0.03851145,-0.03854934,0.39892640,-0.39908861,0.42626004,-0.42634341,0.55075402,-0.55109707,0.00774146,-0.00774612,0.22936117,-0.22947607
-5.62781391,1.48383712,-1.48458446,0.03651315,-0.03655155,0.39246086,-0.39262533,0.42516090,-0.42524660,0.53220962,-0.53255860,0.00753942,-0.00754443,0.22305924,-0.22318864
-5.62181091,1.44752080,-1.44829843,0.03448625,-0.03452491,0.38577023,-0.38593575,0.42374834,-0.42383565,0.51336719,-0.51371916,0.00732248,-0.00732776,0.21596296,-0.21610530
-5.61580790,1.40937921,-1.41017857,0.03244554,-0.03248418,0.37892707,-0.37909202,0.42207439,-0.42216218,0.49439829,-0.49474975,0.00709416,-0.00709962,0.20816311,-0.20831649
-5.60980490,1.36990781,-1.37071894,0.03040796,-0.03044626,0.37202809,-0.37219052,0.42021982,-0.42030657,0.47550625,-0.47585315,0.00685877,-0.00686431,0.19976574,-0.19992806
-5.60380190,1.32968080,-1.33049264,0.02839212,-0.02842972,0.36519097,-0.36534864,0.41829138,-0.41837525,0.45692050,-0.45725840,0.00662117,-0.00662669,0.19088878,-0.19105777
-5.59779890,1.28933231,-1.29013302,0.02641775,-0.02645430,0.35855029,-0.35870073,0.41641785,-0.41649674,0.43889003,-0.43921419,0.00638665,-0.00639203,0.18165832,-0.18183161
-5.59179590,1.24953573,-1.25031306,0.02450516,-0.02454027,0.35225275,-0.35239336,0.41474507,-0.41481665,0.42167600,-0.42198151,0.00616064,-0.00616578,0.17220483,-0.17238001
-5.58579290,1.21098230,-1.21172393,0.02267459,-0.02270791,0.34645204,-0.34658016,0.41343020,-0.41349207,0.40554407,-0.40582602,0.00594857,-0.00595335,0.16265948,-0.16283417
-5.57978989,1.17435985,-1.17505377,0.02094570,-0.02097687,0.34130344,-0.34141645,0.41263552,-0.41268527,0.39075679,-0.39101033,0.00575563,-0.00575995,0.15315076,-0.15332268
-5.57378689,1.14033274,-1.14096751,0.01933697,-0.01936566,0.33695853,-0.33705392,0.41252203,-0.41255731,0.37756620,-0.37778674,0.00558664,-0.00559042,0.14380155,-0.14396854
-5.56778389,1.10952351,-1.11008859,0.01786530,-0.01789121,0.33356013,-0.33363558,0.41324295,-0.41326159,0.36620716,-0.36639042,0.00544586,-0.00544902,0.13472667,-0.13488675
-5.56178089,1.08249705,-1.08298302,0.01654554,-0.01656841,0.33123762,-0.33129107,0.41493763,-0.41493770,0.35689143,-0.35703356,0.00533687,-0.00533935,0.12603108,-0.12618244
-5.55577789,1.05974754,-1.06014624,0.01539025,-0.01540986,0.33010285,-0.33013255,0.41772588,-0.41770577,0.34980264,-0.34990031,0.00526247,-0.00526421,0.11780861,-0.11794968
-5.54977489,1.04168831,-1.04199304,0.01440942,-0.01442560,0.33024669,-0.33025126,0.42170294,-0.42166145,0.34509239,-0.34514281,0.00522456,-0.00522554,0.11014135,-0.11027076
-5.54377189,1.02864483,-1.02885037,0.01361041,-0.01362302,0.33173632,-0.33171478,0.42693541,-0.42687176,0.34287731,-0.34287832,0.00522412,-0.00522433,0.10309954,-0.10321613
-5.53776888,1.02085048,-1.02095317,0.01299783,-0.01300680,0.33461324,-0.33456501,0.43345802,-0.43337190,0.34323712,-0.34318719,0.00526116,-0.00526061,0.09674187,-0.09684468
-5.53176588,1.01844506,-1.01844278,0.01257364,-0.01257892,0.33889203,-0.33881698,0.44127152,-0.44116311,0.34621368,-0.34611193,0.00533472,-0.00533344,0.09111613,-0.09120438
-5.52576288,1.02147554,-1.02136770,0.01233717,-0.01233877,0.34455990,-0.34445835,0.45034167,-0.45021168,0.35181079,-0.35165699,0.00544289,-0.00544093,0.08626009,-0.08633317
-5.51975988,1.02989885,-1.02968631,0.01228533,-0.01228331,0.35157690,-0.35144959,0.46059936,-0.46044899,0.35999475,-0.35978933,0.00558283,-0.00558024,0.08220240,-0.08225984
-5.51375688,1.04358605,-1.04327110,0.01241275,-0.01240720,0.35987676,-0.35972487,0.47194185,-0.47177278,0.37069547,-0.37043949,0.00575085,-0.00574773,0.07896348,-0.07900497
-5.50775388,1.06232783,-1.06191406,0.01271199,-0.01270302,0.36936839,-0.36919348,0.48423505,-0.48404939,0.38380808,-0.38350321,0.00594252,-0.00593895,0.07655632,-0.07658165
-5.50175088,1.08584062,-1.08533289,0.01317373,-0.01316152,0.37993777,-0.37974179,0.49731675,-0.49711703,0.39919478,-0.39884331,0.00615271,-0.00614881,0.07498695,-0.07499604
-5.49574787,1.11377325,-1.11317756,0.01378703,-0.01377175,0.39145038,-0.39123561,0.51100078,-0.51078986,0.41668704,-0.41629182,0.00637578,-0.00637167,0.07425474,-0.07424763
-5.48974487,1.14571365,-1.14503714,0.01453946,-0.01452133,0.40375390,-0.40352294,0.52508172,-0.52486276,0.43608786,-0.43565233,0.00660570,-0.00660149,0.07435234,-0.07432919
-5.48374187,1.18119564,-1.18044644,0.01541736,-0.01539663,0.41668118,-0.41643689,0.53934024,-0.53911659,0.45717417,-0.45670228,0.00683616,-0.00683197,0.07526531,-0.07522644
-5.47773887,1.21970534,-1.21889259,0.01640595,-0.01638288,0.43005329,-0.42979878,0.55354863,-0.55332381,0.47969919,-0.47919543,0.00706078,-0.00705676,0.07697160,-0.07691746
-5.47173587,1.26068742,-1.25982116,0.01748952,-0.01746442,0.44368272,-0.44342129,0.56747647,-0.56725403,0.50339486,-0.50286423,0.00727329,-0.00726955,0.07944067,-0.07937191
-5.46573287,1.30355086,-1.30264198,0.01865154,-0.01862472,0.45737644,-0.45711153,0.58089605,-0.58067957,0.52797426,-0.52742222,0.00746765,-0.00746430,0.08263264,-0.08255009
-5.45972986,1.34767449,-1.34673469,0.01987479,-0.01984659,0.47093886,-0.47067403,0.59358751,-0.59338050,0.55313398,-0.55256645,0.00763821,-0.00763537,0.08649740,-0.08640212
-5.45372686,1.39241221,-1.39145397,0.02114145,-0.02111223,0.48417456,-0.48391346,0.60534334,-0.60514918,0.57855661,-0.57797996,0.00777994,-0.00777769,0.09097378,-0.09086705
-5.44772386,1.43709822,-1.43613465,0.02243322,-0.02240338,0.49689084,-0.49663716,0.61597218,-0.61579406,0.60391333,-0.60333430,0.00788846,-0.00788688,0.09598900,-0.09587235
-5.44172086,1.48105214,-1.48009695,0.02373145,-0.02370139,0.50889986,-0.50865728,0.62530172,-0.62514262,0.62886662,-0.62829229,0.00796023,-0.00795939,0.10145841,-0.10133362
-5.43571786,1.52358454,-1.52265193,0.02501719,-0.02498734,0.52002059,-0.51979276,0.63318074,-0.63304340,0.65307327,-0.65251101,0.00799260,-0.00799254,0.10728570,-0.10715477
-5.42971486,1.56400290,-1.56310737,0.02627143,-0.02624223,0.53008045,-0.52987097,0.63948023,-0.63936711,0.67618769,-0.67564507,0.00798389,-0.00798464,0.11336354,-0.11322872
-5.42371186,1.60161821,-1.60077446,0.02747518,-0.02744708,0.53891672,-0.53872906,0.64409365,-0.64400692,0.69786563,-0.69735032,0.00793338,-0.00793494,0.11957485,-0.11943856
-5.41770885,1.63575255,-1.63497522,0.02860971,-0.02858317,0.54637782,-0.54621531,0.64693644,-0.64687796,0.71776835,-0.71728803,0.00784134,-0.00784370,0.12579454,-0.12565936
-5.41170585,1.66574753,-1.66505102,0.02965679,-0.02963225,0.55232445,-0.55219024,0.64794494,-0.64791629,0.73556730,-0.73512954,0.00770896,-0.00771209,0.13189186,-0.13176047
-5.40570285,1.69097393,-1.69037211,0.03059890,-0.03057682,0.55663078,-0.55652778,0.64707497,-0.64707744,0.75094928,-0.75056137,0.00753830,-0.00754214,0.13773320,-0.13760832
-5.39969985,1.71084223,-1.71034816,0.03141960,-0.03140040,0.55918567,-0.55911650,0.64430017,-0.64433475,0.76362204,-0.76329085,0.00733216,-0.00733665,0.14318530,-0.14306962
-5.39369685,1.72481416,-1.72443979,0.03210377,-0.03208784,0.55989402,-0.55986097,0.63961039,-0.63967775,0.77332020,-0.77305204,0.00709400,-0.00709907,0.14811871,-0.14801481
-5.38769385,1.73241472,-1.73217059,0.03263798,-0.03262567,0.55867824,-0.55868321,0.63301022,-0.63311077,0.77981141,-0.77961185,0.00682778,-0.00683335,0.15241143,-0.15232173
-5.38169085,1.73324455,-1.73313947,0.03301081,-0.03300242,0.55547993,-0.55552437,0.62451796,-0.62465178,0.78290248,-0.78277617,0.00653782,-0.00654380,0.15595255,-0.15587919
-5.37568784,1.72699203,-1.72703279,0.03321317,-0.03320896,0.55026158,-0.55034645,0.61416492,-0.61433178,0.78244527,-0.78239583,0.00622866,-0.00623495,0.15864558,-0.15859041
-5.36968484,1.71344456,-1.71363570,0.03323859,-0.03323872,0.54300839,-0.54313411,0.60199527,-0.60219463,0.77834206,-0.77837191,0.00590492,-0.00591143,0.16041163,-0.16037610
-5.36368184,1.69249854,-1.69284210,0.03308345,-0.03308803,0.53372993,-0.53389633,0.58806630,-0.58829725,0.77055014,-0.77066040,0.00557115,-0.00557780,0.16119191,-0.16117706
-5.35767884,1.66416724,-1.66466263,0.03274717,-0.03275621,0.52246169,-0.52266801,0.57244905,-0.57271036,0.75908530,-0.75927571,0.00523174,-0.00523843,0.16094974,-0.16095614
-5.35167584,1.62858617,-1.62923009,0.03223231,-0.03224577,0.50926622,-0.50951106,0.55522922,-0.55551928,0.74402399,-0.74429287,0.00489080,-0.00489746,0.15967179,-0.15969953
-5.34567284,1.58601543,-1.58680184,0.03154463,-0.03156234,0.49423381,-0.49451513,0.53650812,-0.53682494,0.72550394,-0.72584820,0.00455210,-0.00455865,0.15736853,-0.15741721
-5.33966983,1.53683855,-1.53775874,0.03069295,-0.03071469,0.47748253,-0.47779769,0.51640350,-0.51674473,0.70372312,-0.70413827,0.00421898,-0.00422537,0.15407391,-0.15414266
-5.33366683,1.48155782,-1.48260059,0.02968904,-0.02971451,0.45915758,-0.45950335,0.49505017,-0.49541310,0.67893684,-0.67941711,0.00389439,-0.00390055,0.14984425,-0.14993175
-5.32766383,1.42078594,-1.42193781,0.02854737,-0.02857620,0.43942981,-0.43980244,0.47260009,-0.47298166,0.65145331,-0.65199171,0.00358078,-0.00358667,0.14475643,-0.14486096
-5.32166083,1.35523428,-1.35647979,0.02728472,-0.02731647,0.41849344,-0.41888872,0.44922192,-0.44961877,0.62162733,-0.62221589,0.00328019,-0.00328578,0.13890544,-0.13902491
-5.31565783,1.28569802,-1.28702009,0.02591983,-0.02595402,0.39656301,-0.39697633,0.42509989,-0.42550839,0.58985284,-0.59048272,0.00299423,-0.00299949,0.13240147,-0.13253352
-5.30965483,1.21303883,-1.21441914,0.02447287,-0.02450899,0.37386954,-0.37429601,0.40043200,-0.40084829,0.55655409,-0.55721584,0.00272414,-0.00272904,0.12536666,-0.12550871
-5.30365183,1.13816573,-1.13958518,0.02296500,-0.02300251,0.35065622,-0.35109077,0.37542748,-0.37584756,0.52217624,-0.52285999,0.00247079,-0.00247533,0.11793170,-0.11808099
-5.29764882,1.06201493,-1.06345402,0.02141779,-0.02145615,0.32717356,-0.32761104,0.35030374,-0.35072352,0.48717538,-0.48787107,0.00223479,-0.00223896,0.11023239,-0.11038610
-5.29164582,0.98552951,-0.98696883,0.01985276,-0.01989142,0.30367440,-0.30410968,0.32528283,-0.32569821,0.45200871,-0.45270632,0.00201652,-0.00202031,0.10240640,-0.10256167
-5.28564282,0.90963984,-0.91106038,0.01829083,-0.01832927,0.28040886,-0.28083693,0.30058761,-0.30099453,0.41712496,-0.41781473,0.00181615,-0.00181957,0.09459036,-0.09474437
-5.27963982,0.83524534,-0.83662891,0.01675193,-0.01678967,0.25761943,-0.25803552,0.27643781,-0.27683233,0.38295575,-0.38362832,0.00163375,-0.00163679,0.08691731,-0.08706730
-5.27363682,0.76319859,-0.76452805,0.01525460,-0.01529118,0.23553657,-0.23593618,0.25304620,-0.25342456,0.34990781,-0.35055440,0.00146929,-0.00147195,0.07951471,-0.07965806
-5.26763382,0.69429194,-0.69555148,0.01381566,-0.01385066,0.21437472,-0.21475372,0.23061506,-0.23097374,0.31835663,-0.31896919,0.00132270,-0.00132500,0.07250304,-0.07263725
-5.26163082,0.62924727,-0.63042256,0.01244997,-0.01248305,0.19432903,-0.19468374,0.20933309,-0.20966883,0.28864149,-0.28921276,0.00119390,-0.00119584,0.06599494,-0.06611765
-5.25562781,0.56870896,-0.56978724,0.01117033,-0.01120118,0.17557296,-0.17590010,0.18937289,-0.18968273,0.26106200,-0.26158556,0.00108286,-0.00108443,0.06009490,-0.06020391
-5.24962481,0.51323999,-0.51421011,0.00998736,-0.01001572,0.15825647,-0.15855327,0.17088916,-0.17117045,0.23587602,-0.23634637,0.00098955,-0.00099076,0.05489953,-0.05499278
-5.24362181,0.46332095,-0.46417338,0.00890951,-0.00893521,0.14250522,-0.14276936,0.15401751,-0.15426792,0.21329900,-0.21371152,0.00091403,-0.00091487,0.05049817,-0.05057371
-5.23761881,0.41935177,-0.42007849,0.00794315,-0.00796604,0.12842031,-0.12864996,0.13887406,-0.13909158,0.19350444,-0.19385541,0.00085642,-0.00085688,0.04697380,-0.04702981
-5.23161581,0.38165528,-0.38224974,0.00709267,-0.00711266,0.11607881,-0.11627258,0.12555560,-0.12573852,0.17662524,-0.17691176,0.00081690,-0.00081698,0.04440421,-0.04443893
-5.22561281,0.35048248,-0.35093947,0.00636064,-0.00637770,0.10553471,-0.10569164,0.11414033,-0.11428722,0.16275576,-0.16297575,0.00079573,-0.00079543,0.04286305,-0.04287480
-5.21960980,0.32601846,-0.32633400,0.00574802,-0.00576213,0.09682026,-0.09693980,0.10468897,-0.10479866,0.15195422,-0.15210634,0.00079324,-0.00079255,0.04242088,-0.04240802
-5.21360680,0.30838869,-0.30855993,0.00525431,-0.00526550,0.08994766,-0.09002962,0.09724612,-0.09731769,0.14424525,-0.14432890,0.00080981,-0.00080871,0.04314595,-0.04310688
-5.20760380,0.29766488,-0.29769003,0.00487777,-0.00488611,0.08491070,-0.08495524,0.09184177,-0.09187453,0.13962246,-0.13963770,0.00084589,-0.00084437,0.04510457,-0.04503774
-5.20160080,0.29387019,-0.29374844,0.00461561,-0.00462117,0.08168654,-0.08169416,0.08849276,-0.08848620,0.13805065,-0.13799819,0.00090194,-0.00089999,0.04836108,-0.04826499
-5.19559780,0.29698324,-0.29671475,0.00446409,-0.00446699,0.08023738,-0.08020886,0.08720406,-0.08715790,0.13946784,-0.13934900,0.00097848,-0.00097608,0.05297722,-0.05285045
-5.18959480,0.30694096,-0.30652683,0.00441874,-0.00441910,0.08051199,-0.08044841,0.08796989,-0.08788405,0.14378688,-0.14360361,0.00107607,-0.00107321,0.05901106,-0.05885230
-5.18359180,0.32364013,-0.32308245,0.00447436,-0.00447234,0.08244716,-0.08234986,0.09077450,-0.09064910,0.15089684,-0.15065167,0.00119529,-0.00119196,0.06651531,-0.06632342
-5.17758879,0.34693792,-0.34623982,0.00462520,-0.00462095,0.08596900,-0.08583957,0.09559271,-0.09542807,0.16066423,-0.16036028,0.00133676,-0.00133294,0.07553519,-0.07530925
-5.17158579,0.37665168,-0.37581734,0.00486491,-0.00485860,0.09099423,-0.09083451,0.10239014,-0.10218682,0.17293425,-0.17257521,0.00150117,-0.00149685,0.08610598,-0.08584534
-5.16558279,0.41255839,-0.41159313,0.00518664,-0.00517845,0.09743152,-0.09724356,0.11112340,-0.11088221,0.18753229,-0.18712240,0.00168932,-0.00168448,0.09825025,-0.09795462
