energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.85592796,1.51293478,-1.51293067,0.30211634,-0.30212204,0.32434903,-0.32436073,0.35216533,-0.35217342,0.28399632,-0.28397919,0.00220354,-0.00220304,0.15344102,-0.15344470,0.71867676,-0.71867594,0.00000000,-0.00000000
-5.84992496,1.48240859,-1.48240391,0.28677456,-0.28677924,0.30946453,-0.30947616,0.34101995,-0.34102749,0.28713227,-0.28711514,0.00246657,-0.00246603,0.14325766,-0.14326066,0.70918905,-0.70918848,0.00000000,-0.00000000
-5.84392196,1.45352791,-1.45352261,0.27298214,-0.27298573,0.29515206,-0.29516352,0.33044270,-0.33044956,0.29015512,-0.29013805,0.00274988,-0.00274931,0.13414187,-0.13414415,0.69974940,-0.69974907,0.00000000,-0.00000000
-5.83791896,1.42640419,-1.42639827,0.26076567,-0.26076817,0.28148677,-0.28149797,0.32055446,-0.32056054,0.29304811,-0.29303117,0.00305288,-0.00305227,0.12610130,-0.12610283,0.69043141,-0.69043134,0.00000000,-0.00000000
-5.83191596,1.40107080,-1.40106433,0.25011849,-0.25011988,0.26852280,-0.26853365,0.31144701,-0.31145223,0.29578786,-0.29577114,0.00337474,-0.00337410,0.11912499,-0.11912574,0.68127661,-0.68127685,0.00000000,-0.00000000
-5.82591296,1.37749706,-1.37749016,0.24100498,-0.24100528,0.25629623,-0.25630666,0.30318406,-0.30318839,0.29834622,-0.29832981,0.00371446,-0.00371379,0.11318657,-0.11318654,0.67229915,-0.67229977,0.00000000,-0.00000000
-5.81990995,1.35560364,-1.35559648,0.23336528,-0.23336454,0.24482840,-0.24483836,0.29580318,-0.29580662,0.30069242,-0.30067641,0.00407091,-0.00407020,0.10824750,-0.10824670,0.66349144,-0.66349253,0.00000000,-0.00000000
-5.81390695,1.33527842,-1.33527116,0.22712010,-0.22711838,0.23412915,-0.23413859,0.28931834,-0.28932088,0.30279538,-0.30277987,0.00444287,-0.00444213,0.10426012,-0.10425855,0.65483047,-0.65483211,0.00000000,-0.00000000
-5.80790395,1.31639190,-1.31638471,0.22217548,-0.22217286,0.22419990,-0.22420878,0.28372289,-0.28372458,0.30462604,-0.30461110,0.00482909,-0.00482833,0.10117032,-0.10116800,0.64628430,-0.64628661,0.00000000,-0.00000000
-5.80190095,1.29881155,-1.29880460,0.21842738,-0.21842395,0.21503643,-0.21504470,0.27899289,-0.27899378,0.30615959,-0.30614530,0.00522837,-0.00522759,0.09891992,-0.09891687,0.63781857,-0.63782162,0.00000000,-0.00000000
-5.79589795,1.28241444,-1.28240786,0.21576591,-0.21576177,0.20663117,-0.20663880,0.27509052,-0.27509069,0.30737748,-0.30736389,0.00563957,-0.00563877,0.09744849,-0.09744474,0.62940249,-0.62940637,0.00000000,-0.00000000
-5.78989495,1.26709772,-1.26709164,0.21407916,-0.21407441,0.19897507,-0.19898203,0.27196750,-0.27196702,0.30826912,-0.30825629,0.00606166,-0.00606084,0.09669481,-0.09669041,0.62101427,-0.62101903,0.00000000,-0.00000000
-5.78389195,1.25278675,-1.25278123,0.21325658,-0.21325132,0.19205886,-0.19206512,0.26956822,-0.26956719,0.30883318,-0.30882114,0.00649374,-0.00649291,0.09659785,-0.09659282,0.61264562,-0.61265129,0.00000000,-0.00000000
-5.77788894,1.23944057,-1.23943563,0.21319174,-0.21318607,0.18587392,-0.18587947,0.26783281,-0.26783131,0.30907839,-0.30906713,0.00693503,-0.00693418,0.09709732,-0.09709172,0.60430519,-0.60431176,0.00000000,-0.00000000
-5.77188594,1.22705489,-1.22705053,0.21378462,-0.21377865,0.18041262,-0.18041744,0.26669965,-0.26669779,0.30902378,-0.30901330,0.00738486,-0.00738400,0.09813395,-0.09812783,0.59602094,-0.59602838,0.00000000,-0.00000000
-5.76588294,1.21566274,-1.21565891,0.21494328,-0.21493711,0.17566834,-0.17567243,0.26610765,-0.26610552,0.30869849,-0.30868876,0.00784263,-0.00784175,0.09964948,-0.09964291,0.58784131,-0.58784956,0.00000000,-0.00000000
-5.75987994,1.20533288,-1.20532948,0.21658506,-0.21657877,0.17163519,-0.17163855,0.26599805,-0.26599575,0.30814092,-0.30813190,0.00830770,-0.00830682,0.10158652,-0.10157957,0.57983531,-0.57984428,0.00000000,-0.00000000
-5.75387694,1.19616643,-1.19616335,0.21863716,-0.21863085,0.16830756,-0.16831020,0.26631582,-0.26631344,0.30739751,-0.30738912,0.00877940,-0.00877850,0.10388834,-0.10388108,0.57209146,-0.57210102,0.00000000,-0.00000000
-5.74787394,1.18829203,-1.18828914,0.22103690,-0.22103066,0.16567954,-0.16568149,0.26701073,-0.26700836,0.30652101,-0.30651318,0.00925682,-0.00925592,0.10649864,-0.10649116,0.56471583,-0.56472583,0.00000000,-0.00000000
-5.74187094,1.18185991,-1.18185707,0.22373151,-0.22372541,0.16374439,-0.16374568,0.26803802,-0.26803574,0.30556846,-0.30556111,0.00973882,-0.00973792,0.10936145,-0.10935386,0.55782925,-0.55783954,0.00000000,-0.00000000
-5.73586793,1.17703529,-1.17703235,0.22667760,-0.22667173,0.16249398,-0.16249466,0.26935881,-0.26935670,0.30459901,-0.30459204,0.01022387,-0.01022297,0.11242117,-0.11241356,0.55156390,-0.55157429,0.00000000,-0.00000000
-5.72986493,1.17399135,-1.17398816,0.22984047,-0.22983490,0.16191837,-0.16191848,0.27094032,-0.27093846,0.30367149,-0.30366482,0.01070997,-0.01070908,0.11562272,-0.11561520,0.54605930,-0.54606962,0.00000000,-0.00000000
-5.72386193,1.17290223,-1.17289868,0.23319311,-0.23318791,0.16200545,-0.16200506,0.27275586,-0.27275433,0.30284217,-0.30283572,0.01119461,-0.01119374,0.11891198,-0.11890467,0.54145814,-0.54146820,0.00000000,-0.00000000
-5.71785893,1.17393616,-1.17393216,0.23671524,-0.23671048,0.16274072,-0.16273990,0.27478473,-0.27478358,0.30216256,-0.30215625,0.01167471,-0.01167386,0.12223631,-0.12222933,0.53790182,-0.53791144,0.00000000,-0.00000000
-5.71185593,1.17724896,-1.17724444,0.24039223,-0.24038799,0.16410715,-0.16410597,0.27701199,-0.27701128,0.30167748,-0.30167125,0.01214661,-0.01214580,0.12554529,-0.12553874,0.53552604,-0.53553507,0.00000000,-0.00000000
-5.70585293,1.18297801,-1.18297293,0.24421405,-0.24421039,0.16608507,-0.16608361,0.27942819,-0.27942798,0.30142349,-0.30141728,0.01260612,-0.01260535,0.12879151,-0.12878552,0.53445652,-0.53446480,0.00000000,-0.00000000
-5.69984992,1.19123669,-1.19123104,0.24817425,-0.24817124,0.16865206,-0.16865041,0.28202910,-0.28202943,0.30142766,-0.30142144,0.01304859,-0.01304788,0.13193147,-0.13192614,0.53480489,-0.53481231,0.00000000,-0.00000000
-5.69384692,1.20210933,-1.20210316,0.25226900,-0.25226671,0.17178290,-0.17178113,0.28481527,-0.28481617,0.30170690,-0.30170065,0.01346902,-0.01346837,0.13492639,-0.13492183,0.53666492,-0.53667137,0.00000000,-0.00000000
-5.68784392,1.21564671,-1.21564006,0.25649620,-0.25649469,0.17544935,-0.17544754,0.28779159,-0.28779310,0.30226757,-0.30226128,0.01386218,-0.01386162,0.13774301,-0.13773930,0.54010907,-0.54011449,0.00000000,-0.00000000
-5.68184092,1.23186184,-1.23185482,0.26085463,-0.26085395,0.17961990,-0.17961813,0.29096678,-0.29096890,0.30310565,-0.30309934,0.01422284,-0.01422238,0.14035416,-0.14035137,0.54518551,-0.54518984,0.00000000,-0.00000000
-5.67583792,1.25072630,-1.25071900,0.26534307,-0.26534328,0.18425948,-0.18425781,0.29435267,-0.29435542,0.30420721,-0.30420090,0.01454595,-0.01454559,0.14273921,-0.14273740,0.55191544,-0.55191865,0.00000000,-0.00000000
-5.66983492,1.27216682,-1.27215937,0.26995956,-0.26996067,0.18932898,-0.18932749,0.29796345,-0.29796680,0.30554923,-0.30554295,0.01482680,-0.01482656,0.14488422,-0.14488343,0.56029103,-0.56029314,0.00000000,-0.00000000
-5.66383192,1.29606242,-1.29605497,0.27470047,-0.27470251,0.19478485,-0.19478358,0.30181462,-0.30181854,0.30710062,-0.30709441,0.01506130,-0.01506118,0.14678185,-0.14678209,0.57027376,-0.57027480,0.00000000,-0.00000000
-5.65782891,1.32224206,-1.32223475,0.27955967,-0.27956265,0.20057861,-0.20057760,0.30592191,-0.30592635,0.30882343,-0.30881734,0.01524609,-0.01524610,0.14843101,-0.14843229,0.58179334,-0.58179336,0.00000000,-0.00000000
-5.65182591,1.35048302,-1.35047601,0.28452764,-0.28453154,0.20665651,-0.20665580,0.31029993,-0.31030485,0.31067410,-0.31066817,0.01537875,-0.01537889,0.14983623,-0.14983852,0.59474720,-0.59474627,0.00000000,-0.00000000
-5.64582291,1.38051024,-1.38050368,0.28959051,-0.28959531,0.21295929,-0.21295891,0.31496083,-0.31496614,0.31260474,-0.31259903,0.01545788,-0.01545815,0.15100688,-0.15101013,0.60900066,-0.60899888,0.00000000,-0.00000000
-5.63981991,1.41199690,-1.41199095,0.29472925,-0.29473491,0.21942225,-0.21942221,0.31991278,-0.31991840,0.31456436,-0.31455891,0.01548317,-0.01548359,0.15195616,-0.15196032,0.62438789,-0.62438538,0.00000000,-0.00000000
-5.63381691,1.44456656,-1.44456138,0.29991885,-0.29992529,0.22597556,-0.22597587,0.32515858,-0.32516440,0.31650005,-0.31649490,0.01545546,-0.01545600,0.15270012,-0.15270510,0.64071366,-0.64071055,0.00000000,-0.00000000
-5.62781391,1.47779717,-1.47779291,0.30512772,-0.30513487,0.23254500,-0.23254566,0.33069431,-0.33070023,0.31835803,-0.31835324,0.01537660,-0.01537726,0.15325657,-0.15326228,0.65775603,-0.65775247,0.00000000,-0.00000000
-5.62181091,1.51122721,-1.51122402,0.31031734,-0.31032510,0.23905313,-0.23905413,0.33650829,-0.33651421,0.32008472,-0.32008031,0.01524945,-0.01525023,0.15364414,-0.15365046,0.67527003,-0.67526617,0.00000000,-0.00000000
-5.61580790,1.54436414,-1.54436214,0.31544229,-0.31545057,0.24542093,-0.24542226,0.34258035,-0.34258616,0.32162767,-0.32162369,0.01507770,-0.01507858,0.15388152,-0.15388834,0.69299240,-0.69298841,0.00000000,-0.00000000
-5.60980490,1.57669528,-1.57669461,0.32045075,-0.32045942,0.25156986,-0.25157148,0.34888152,-0.34888709,0.32293662,-0.32293309,0.01486564,-0.01486661,0.15398690,-0.15399409,0.71064736,-0.71064342,0.00000000,-0.00000000
-5.60380190,1.60770118,-1.60770194,0.32528542,-0.32529436,0.25742432,-0.25742619,0.35537427,-0.35537951,0.32396449,-0.32396144,0.01461804,-0.01461909,0.15397777,-0.15398518,0.72795341,-0.72794969,0.00000000,-0.00000000
-5.59779890,1.63687100,-1.63687328,0.32988523,-0.32989431,0.26291448,-0.26291656,0.36201343,-0.36201823,0.32466858,-0.32466603,0.01433985,-0.01434095,0.15387094,-0.15387843,0.74463097,-0.74462764,0.00000000,-0.00000000
-5.59179590,1.66371990,-1.66372375,0.33418745,-0.33419653,0.26797927,-0.26798151,0.36874761,-0.36875189,0.32501179,-0.32500977,0.01403600,-0.01403714,0.15368303,-0.15369047,0.76041080,-0.76040803,0.00000000,-0.00000000
-5.58579290,1.68780755,-1.68781296,0.33813057,-0.33813951,0.27256949,-0.27257182,0.37552135,-0.37552501,0.32496408,-0.32496259,0.01371118,-0.01371236,0.15343125,-0.15343848,0.77504288,-0.77504080,0.00000000,-0.00000000
-5.57978989,1.70875729,-1.70876421,0.34165756,-0.34166621,0.27665078,-0.27665311,0.38227773,-0.38228070,0.32450392,-0.32450297,0.01336971,-0.01337090,0.15313440,-0.15314127,0.78830546,-0.78830419,0.00000000,-0.00000000
-5.57378689,1.72627501,-1.72628331,0.34471966,-0.34472790,0.28020634,-0.28020859,0.38896153,-0.38896374,0.32361999,-0.32361956,0.01301529,-0.01301649,0.15281416,-0.15282051,0.80001392,-0.80001353,0.00000000,-0.00000000
-5.56778389,1.74016679,-1.74017625,0.34728038,-0.34728804,0.28323928,-0.28324133,0.39552263,-0.39552402,0.32231271,-0.32231279,0.01265101,-0.01265220,0.15249647,-0.15250216,0.81002909,-0.81002964,0.00000000,-0.00000000
-5.56178089,1.75035441,-1.75036472,0.34931948,-0.34932643,0.28577424,-0.28577599,0.40191958,-0.40192009,0.32059584,-0.32059639,0.01227922,-0.01228039,0.15221292,-0.15221781,0.81826459,-0.81826606,0.00000000,-0.00000000
-5.55577789,1.75688767,-1.75689842,0.35083692,-0.35084299,0.28785841,-0.28785972,0.40812305,-0.40812263,0.31849778,-0.31849875,0.01190156,-0.01190271,0.15200203,-0.15200598,0.82469268,-0.82469500,0.00000000,-0.00000000
-5.54977489,1.75995272,-1.75996336,0.35185618,-0.35186122,0.28956157,-0.28956230,0.41411903,-0.41411761,0.31606264,-0.31606395,0.01151900,-0.01152013,0.15191029,-0.15191315,0.82934843,-0.82935147,0.00000000,-0.00000000
-5.54377189,1.75987548,-1.75988537,0.35242706,-0.35243088,0.29097527,-0.29097527,0.41991141,-0.41990892,0.31335080,-0.31335235,0.01113195,-0.01113304,0.15199282,-0.15199445,0.83233172,-0.83233528,0.00000000,-0.00000000
-5.53776888,1.75711975,-1.75712813,0.35262735,-0.35262980,0.29221103,-0.29221013,0.42552391,-0.42552029,0.31043895,-0.31044061,0.01074034,-0.01074139,0.15231357,-0.15231382,0.83380684,-0.83381068,0.00000000,-0.00000000
-5.53176588,1.75227950,-1.75228550,0.35256351,-0.35256439,0.29339755,-0.29339558,0.43100101,-0.43099617,0.30741943,-0.30742106,0.01034379,-0.01034481,0.15294493,-0.15294369,0.83399965,-0.83400344,0.00000000,-0.00000000
-5.52576288,1.74606519,-1.74606786,0.35236981,-0.35236894,0.29467706,-0.29467386,0.43640785,-0.43640171,0.30439887,-0.30440030,0.00994179,-0.00994278,0.15396675,-0.15396388,0.83319202,-0.83319539,0.00000000,-0.00000000
-5.51975988,1.73928450,-1.73928281,0.35220616,-0.35220334,0.29620092,-0.29619632,0.44182891,-0.44182136,0.30149601,-0.30149705,0.00953382,-0.00953477,0.15546464,-0.15546003,0.83171382,-0.83171634,0.00000000,-0.00000000
-5.51375688,1.73281764,-1.73281056,0.35225429,-0.35224934,0.29812449,-0.29811834,0.44736552,-0.44735646,0.29883874,-0.29883918,0.00911951,-0.00912042,0.15752763,-0.15752118,0.82993253,-0.82993375,0.00000000,-0.00000000
-5.50775388,1.72758821,-1.72757468,0.35271253,-0.35270526,0.30060160,-0.30059377,0.45313224,-0.45312159,0.29656041,-0.29656003,0.00869877,-0.00869965,0.16024526,-0.16023687,0.82824077,-0.82824022,0.00000000,-0.00000000
-5.50175088,1.72453035,-1.72450936,0.35378918,-0.35377942,0.30377880,-0.30376916,0.45925216,-0.45923981,0.29479548,-0.29479406,0.00827190,-0.00827275,0.16370403,-0.16369365,0.82704226,-0.82703948,0.00000000,-0.00000000
-5.49574787,1.72455358,-1.72452421,0.35569469,-0.35568230,0.30778945,-0.30777791,0.46585125,-0.46583712,0.29367465,-0.29367198,0.00783964,-0.00784046,0.16798361,-0.16797118,0.82673657,-0.82673111,0.00000000,-0.00000000
-5.48974487,1.72850652,-1.72846800,0.35863300,-0.35861786,0.31274816,-0.31273466,0.47305221,-0.47303623,0.29331965,-0.29331551,0.00740323,-0.00740402,0.17315261,-0.17313812,0.82770334,-0.82769480,0.00000000,-0.00000000
-5.48374187,1.73714113,-1.73709285,0.36279230,-0.36277433,0.31874551,-0.31873005,0.48096777,-0.48094992,0.29383785,-0.29383208,0.00696436,-0.00696512,0.17926445,-0.17924792,0.83028654,-0.83027459,0.00000000,-0.00000000
-5.47773887,1.75107877,-1.75102035,0.36833566,-0.36831486,0.32584353,-0.32582613,0.48969413,-0.48967440,0.29531706,-0.29530952,0.00652519,-0.00652592,0.18635330,-0.18633478,0.83477953,-0.83476392,0.00000000,-0.00000000
-5.47173587,1.77077983,-1.77071116,0.37539202,-0.37536840,0.33407194,-0.33405268,0.49930454,-0.49928297,0.29782057,-0.29781114,0.00608825,-0.00608895,0.19443037,-0.19440995,0.84141143,-0.84139203,0.00000000,-0.00000000
-5.46573287,1.79651824,-1.79643949,0.38404783,-0.38402152,0.34342546,-0.34340447,0.50984362,-0.50982031,0.30138281,-0.30137145,0.00565636,-0.00565703,0.20348084,-0.20345866,0.85033551,-0.85031230,0.00000000,-0.00000000
-5.45972986,1.82836212,-1.82827380,0.39434007,-0.39431125,0.35386221,-0.35383969,0.52132264,-0.52129773,0.30600587,-0.30599258,0.00523254,-0.00523318,0.21346150,-0.21343776,0.86162022,-0.86159332,0.00000000,-0.00000000
-5.45372686,1.86616182,-1.86606478,0.40625078,-0.40621970,0.36530350,-0.36527967,0.53371604,-0.53368975,0.31165702,-0.31164188,0.00481991,-0.00482052,0.22429947,-0.22427439,0.87524319,-0.87521287,0.00000000,-0.00000000
-5.44772386,1.90954597,-1.90944137,0.41970362,-0.41967064,0.37763478,-0.37760994,0.54695958,-0.54693217,0.31826750,-0.31825064,0.00442154,-0.00442211,0.23589187,-0.23586572,0.89108875,-0.89105542,0.00000000,-0.00000000
-5.44172086,1.95792619,-1.95781552,0.43456276,-0.43452830,0.39070807,-0.39068256,0.56095011,-0.56092191,0.32573259,-0.32571421,0.00404038,-0.00404092,0.24810687,-0.24807996,0.90894908,-0.90891329,0.00000000,-0.00000000
-5.43571786,2.01051055,-2.01039560,0.45063419,-0.45059874,0.40434566,-0.40431985,0.57554723,-0.57551862,0.33391324,-0.33389360,0.00367917,-0.00367967,0.26078585,-0.26075855,0.92852913,-0.92849157,0.00000000,-0.00000000
-5.42971486,2.06632559,-2.06620840,0.46766954,-0.46763367,0.41834499,-0.41831930,0.59057677,-0.59054819,0.34263902,-0.34261843,0.00334035,-0.00334081,0.27374695,-0.27371963,0.94945525,-0.94941671,0.00000000,-0.00000000
-5.42371186,2.12424629,-2.12412911,0.48537242,-0.48533674,0.43248467,-0.43245952,0.60583606,-0.60580797,0.35171253,-0.35169137,0.00302598,-0.00302640,0.28678962,-0.28676268,0.97128729,-0.97124867,0.00000000,-0.00000000
-5.41770885,2.18303289,-2.18291811,0.50340699,-0.50337216,0.44653132,-0.44650716,0.62110070,-0.62107359,0.36091516,-0.36089382,0.00273777,-0.00273816,0.29970032,-0.29967418,0.99353373,-0.99349599,0.00000000,-0.00000000
-5.41170585,2.24137340,-2.24126347,0.52140858,-0.52137527,0.46024716,-0.46022444,0.63613268,-0.63610706,0.37001377,-0.36999269,0.00247699,-0.00247734,0.31225893,-0.31223400,1.01566934,-1.01563349,0.00000000,-0.00000000
-5.40570285,2.29792991,-2.29782727,0.53899574,-0.53896463,0.47339788,-0.47337702,0.65068948,-0.65066586,0.37876837,-0.37874799,0.00224451,-0.00224481,0.32424577,-0.32422245,1.03715466,-1.03712168,0.00000000,-0.00000000
-5.39969985,2.35138698,-2.35129398,0.55578346,-0.55575519,0.48576060,-0.48574202,0.66453360,-0.66451244,0.38694024,-0.38692100,0.00204078,-0.00204105,0.33544883,-0.33542750,1.05745640,-1.05742727,0.00000000,-0.00000000
-5.39369685,2.40049985,-2.40041868,0.57139668,-0.57137188,0.49713161,-0.49711566,0.67744217,-0.67742392,0.39430028,-0.39428260,0.00186591,-0.00186615,0.34567095,-0.34565196,1.07606806,-1.07604368,0.00000000,-0.00000000
-5.38769385,2.44414049,-2.44407308,0.58548375,-0.58546296,0.50733342,-0.50732041,0.68921609,-0.68920114,0.40063714,-0.40062141,0.00171966,-0.00171986,0.35473659,-0.35472024,1.09252963,-1.09251080,0.00000000,-0.00000000
-5.38169085,2.48133924,-2.48128721,0.59772896,-0.59771265,0.51622092,-0.51621109,0.69968822,-0.69967689,0.40576492,-0.40575148,0.00160150,-0.00160166,0.36249781,-0.36248434,1.10644564,-1.10643304,0.00000000,-0.00000000
-5.37568784,2.51132015,-2.51128476,0.60786369,-0.60785225,0.52368633,-0.52367986,0.70873017,-0.70872269,0.40952982,-0.40951896,0.00151062,-0.00151076,0.36883927,-0.36882888,1.11750059,-1.11749473,0.00000000,-0.00000000
-5.36968484,2.53352828,-2.53351036,0.61567562,-0.61566930,0.52966264,-0.52965963,0.71625723,-0.71625375,0.41181572,-0.41180766,0.00144604,-0.00144615,0.37368195,-0.37367473,1.12547096,-1.12547218,0.00000000,-0.00000000
-5.36368184,2.54764764,-2.54764758,0.62101542,-0.62101438,0.53412541,-0.53412588,0.72223122,-0.72223181,0.41254820,-0.41254307,0.00140658,-0.00140665,0.37698527,-0.37698129,1.13023336,-1.13024182,0.00000000,-0.00000000
-5.35767884,2.55360882,-2.55362657,0.62380085,-0.62380510,0.53709274,-0.53709662,0.72666105,-0.72666567,0.41169688,-0.41169475,0.00139089,-0.00139094,0.37874782,-0.37874704,1.13176822,-1.13178388,0.00000000,-0.00000000
-5.35167584,2.55158598,-2.55162103,0.62401784,-0.62402729,0.53862345,-0.53863060,0.72960086,-0.72960937,0.40927601,-0.40927686,0.00139751,-0.00139754,0.37900625,-0.37900857,1.13015883,-1.13018146,0.00000000,-0.00000000
-5.34567284,2.54198320,-2.54203465,0.62171867,-0.62173312,0.53881354,-0.53882375,0.73114584,-0.73115804,0.40534319,-0.40534693,0.00142487,-0.00142488,0.37783270,-0.37783797,1.12558582,-1.12561502,0.00000000,-0.00000000
