energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.14257129,1.48113970,0.32194434,0.01629915,0.19980076,0.84193166,0.00000000,0.42541797,0.03138653
-3.13656828,1.54287127,0.32786606,0.01739017,0.20604261,0.88214742,0.00000000,0.44250974,0.03294049
-3.13056528,1.60637325,0.33311992,0.01848731,0.21309208,0.92272028,0.00000000,0.46135058,0.03455385
-3.12456228,1.67083289,0.33764117,0.01956969,0.22083163,0.96318219,0.00000000,0.48160831,0.03620252
-3.11855928,1.73537976,0.34136756,0.02061619,0.22913136,1.00303396,0.00000000,0.50291911,0.03786121
-3.11255628,1.79909372,0.34423941,0.02160594,0.23785015,1.04175052,0.00000000,0.52489333,0.03950381
-3.10655328,1.86101612,0.34620012,0.02251875,0.24683718,1.07878806,0.00000000,0.54712206,0.04110371
-3.10055028,1.92016365,0.34719704,0.02333558,0.25593371,1.11359291,0.00000000,0.56918436,0.04263421
-3.09454727,1.97554507,0.34718275,0.02403907,0.26497520,1.14561201,0.00000000,0.59065500,0.04406899
-3.08854427,2.02617995,0.34611655,0.02461396,0.27379378,1.17430447,0.00000000,0.61111269,0.04538260
-3.08254127,2.07111917,0.34396619,0.02504757,0.28222101,1.19915392,0.00000000,0.63014846,0.04655096
-3.07653827,2.10946630,0.34070961,0.02533012,0.29009095,1.21968114,0.00000000,0.64737424,0.04755188
-3.07053527,2.14039935,0.33633655,0.02545503,0.29724347,1.23545649,0.00000000,0.66243130,0.04836552
-3.06453227,2.16319202,0.33085003,0.02541914,0.30352779,1.24611166,0.00000000,0.67499847,0.04897489
-3.05852926,2.17723365,0.32426743,0.02522279,0.30880608,1.25135031,0.00000000,0.68479985,0.04936625
-3.05252626,2.18204740,0.31662129,0.02486979,0.31295720,1.25095713,0.00000000,0.69161206,0.04952945
-3.04652326,2.17730574,0.30795949,0.02436735,0.31588028,1.24480497,0.00000000,0.69527050,0.04945822
-3.04052026,2.16284285,0.29834514,0.02372581,0.31749823,1.23285986,0.00000000,0.69567478,0.04915035
-3.03451726,2.13866351,0.28785580,0.02295839,0.31776091,1.21518358,0.00000000,0.69279304,0.04860782
-3.02851426,2.10494795,0.27658237,0.02208077,0.31664792,1.19193384,0.00000000,0.68666489,0.04783681
-3.02251126,2.06205269,0.26462754,0.02111067,0.31417097,1.16336181,0.00000000,0.67740313,0.04684761
-3.01650825,2.01050705,0.25210383,0.02006741,0.31037548,1.12980746,0.00000000,0.66519392,0.04565444
-3.01050525,1.95100557,0.23913151,0.01897139,0.30534161,1.09169241,0.00000000,0.65029547,0.04427521
-3.00450225,1.88439638,0.22583622,0.01784361,0.29918446,1.04951087,0.00000000,0.63303520,0.04273119
-2.99849925,1.81166580,0.21234652,0.01670524,0.29205338,1.00381881,0.00000000,0.61380532,0.04104658
-2.99249625,1.73391973,0.19879154,0.01557715,0.28413046,0.95522168,0.00000000,0.59305699,0.03924804
-2.98649325,1.65236203,0.18529854,0.01447956,0.27562808,0.90436119,0.00000000,0.57129301,0.03736418
-2.98049025,1.56827073,0.17199075,0.01343170,0.26678557,0.85190137,0.00000000,0.54905923,0.03542498
-2.97448724,1.48297247,0.15898530,0.01245151,0.25786510,0.79851453,0.00000000,0.52693484,0.03346124
-2.96848424,1.39781594,0.14639141,0.01155548,0.24914669,0.74486736,0.00000000,0.50552158,0.03150395
-2.96248124,1.31414491,0.13430886,0.01075841,0.24092258,0.69160766,0.00000000,0.48543217,0.02958369
-2.95647824,1.23327148,0.12282664,0.01007333,0.23349106,0.63935203,0.00000000,0.46727812,0.02773010
-2.95047524,1.15645028,0.11202199,0.00951136,0.22714976,0.58867487,0.00000000,0.45165711,0.02597127
-2.94447224,1.08485400,0.10195960,0.00908168,0.22218863,0.54009886,0.00000000,0.43914018,0.02433322
-2.93846923,1.01955095,0.09269110,0.00879145,0.21888286,0.49408724,0.00000000,0.43025893,0.02283946
-2.93246623,0.96148494,0.08425482,0.00864578,0.21748565,0.45103793,0.00000000,0.42549299,0.02151054
-2.92646323,0.91145799,0.07667575,0.00864765,0.21822123,0.41127962,0.00000000,0.42525801,0.02036370
-2.92046023,0.87011603,0.06996566,0.00879789,0.22127818,0.37506974,0.00000000,0.42989438,0.01941253
-2.91445723,0.83793799,0.06412351,0.00909512,0.22680330,0.34259443,0.00000000,0.43965701,0.01866679
-2.90845423,0.81522828,0.05913589,0.00953570,0.23489616,0.31397010,0.00000000,0.45470636,0.01813225
-2.90245123,0.80211294,0.05497776,0.01011370,0.24560450,0.28924677,0.00000000,0.47510110,0.01781055
-2.89644822,0.79853939,0.05161322,0.01082089,0.25892076,0.26841269,0.00000000,0.50079258,0.01769929
-2.89044522,0.80427997,0.04899649,0.01164669,0.27477970,0.25140020,0.00000000,0.53162145,0.01779203
-2.88444222,0.81893903,0.04707297,0.01257833,0.29305754,0.23809251,0.00000000,0.56731667,0.01807848
-2.87843922,0.84196369,0.04578047,0.01360084,0.31357241,0.22833121,0.00000000,0.60749710,0.01854478
-2.87243622,0.87265801,0.04505048,0.01469730,0.33608653,0.22192423,0.00000000,0.65167589,0.01917375
-2.86643322,0.91020049,0.04480964,0.01584906,0.36030990,0.21865403,0.00000000,0.69926770,0.01994532
-2.86043022,0.95366444,0.04498129,0.01703602,0.38590565,0.21828579,0.00000000,0.74959887,0.02083703
-2.85442721,1.00204108,0.04548702,0.01823711,0.41249691,0.22057545,0.00000000,0.80192030,0.02182448
-2.84842421,1.05426472,0.04624842,0.01943066,0.43967516,0.22527736,0.00000000,0.85542307,0.02288200
-2.84242121,1.10923967,0.04718881,0.02059502,0.46700979,0.23215134,0.00000000,0.90925622,0.02398322
-2.83641821,1.16586802,0.04823496,0.02170908,0.49405865,0.24096918,0.00000000,0.96254652,0.02510174
-2.83041521,1.22307775,0.04931888,0.02275289,0.52037935,0.25152021,0.00000000,1.01441955,0.02621179
-2.82441221,1.27985032,0.05037952,0.02370829,0.54554086,0.26361611,0.00000000,1.06402150,0.02728888
-2.81840920,1.33524692,0.05136435,0.02455947,0.56913507,0.27709460,0.00000000,1.11054105,0.02831043
-2.81240620,1.38843255,0.05223084,0.02529352,0.59078801,0.29182222,0.00000000,1.15323054,0.02925635
-2.80640320,1.43869717,0.05294783,0.02590092,0.61017012,0.30769602,0.00000000,1.19142569,0.03010952
-2.80040020,1.48547319,0.05349658,0.02637585,0.62700536,0.32464418,0.00000000,1.22456327,0.03085626
-2.79439720,1.52834854,0.05387170,0.02671648,0.64107875,0.34262565,0.00000000,1.25219586,0.03148659
-2.78839420,1.56707511,0.05408172,0.02692505,0.65224202,0.36162874,0.00000000,1.27400334,0.03199447
-2.78239120,1.60157190,0.05414944,0.02700786,0.66041725,0.38166885,0.00000000,1.28980057,0.03237788
-2.77638819,1.63192297,0.05411201,0.02697504,0.66559814,0.40278543,0.00000000,1.29954089,0.03263877
-2.77038519,1.65837011,0.05402061,0.02684026,0.66784914,0.42503817,0.00000000,1.30331549,0.03278287
-2.76438219,1.68130050,0.05393993,0.02662025,0.66730217,0.44850264,0.00000000,1.30134843,0.03281945
-2.75837919,1.70122977,0.05394734,0.02633418,0.66415136,0.47326552,0.00000000,1.29398770,0.03276086
-2.75237619,1.71878105,0.05413176,0.02600306,0.65864567,0.49941954,0.00000000,1.28169251,0.03262206
-2.74637319,1.73466066,0.05459224,0.02564889,0.65108000,0.52705815,0.00000000,1.26501731,0.03242008
-2.74037019,1.74963135,0.05543635,0.02529399,0.64178490,0.55627031,0.00000000,1.24459326,0.03217333
-2.73436718,1.76448397,0.05677824,0.02496010,0.63111534,0.58713520,0.00000000,1.22110760,0.03190100
-2.72836418,1.78000849,0.05873650,0.02466768,0.61943899,0.61971723,0.00000000,1.19528183,0.03162234
-2.72236118,1.79696530,0.06143178,0.02443516,0.60712437,0.65406127,0.00000000,1.16784949,0.03135600
-2.71635818,1.81605783,0.06498412,0.02427831,0.59452935,0.69018821,0.00000000,1.13953414,0.03111945
-2.71035518,1.83790723,0.06951017,0.02420973,0.58199037,0.72809106,0.00000000,1.11102848,0.03092833
-2.70435218,1.86302995,0.07512002,0.02423837,0.56981276,0.76773141,0.00000000,1.08297518,0.03079603
-2.69834917,1.89181898,0.08191402,0.02436929,0.55826247,0.80903660,0.00000000,1.05595010,0.03073322
-2.69234617,1.92452917,0.08997931,0.02460350,0.54755953,0.85189739,0.00000000,1.03044829,0.03074754
-2.68634317,1.96126726,0.09938631,0.02493797,0.53787332,0.89616641,0.00000000,1.00687340,0.03084340
-2.68034017,2.00198664,0.11018517,0.02536574,0.52931991,0.94165730,0.00000000,0.98553049,0.03102191
-2.67433717,2.04648725,0.12240225,0.02587618,0.52196138,0.98814470,0.00000000,0.96662260,0.03128084
-2.66833417,2.09442036,0.13603684,0.02645542,0.51580721,1.03536509,0.00000000,0.95025090,0.03161480
-2.66233117,2.14529810,0.15105812,0.02708679,0.51081754,1.08301850,0.00000000,0.93641844,0.03201543
-2.65632816,2.19850740,0.16740271,0.02775139,0.50690807,1.13077117,0.00000000,0.92503705,0.03247174
-2.65032516,2.25332777,0.18497270,0.02842877,0.50395656,1.17825912,0.00000000,0.91593722,0.03297052
-2.64432216,2.30895226,0.20363461,0.02909753,0.50181027,1.22509266,0.00000000,0.90888016,0.03349676
-2.63831916,2.36451085,0.22321927,0.02973605,0.50029437,1.27086167,0.00000000,0.90357176,0.03403424
-2.63231616,2.41909533,0.24352271,0.03032318,0.49922062,1.31514167,0.00000000,0.89967764,0.03456599
-2.62631316,2.47178476,0.26430836,0.03083881,0.49839607,1.35750052,0.00000000,0.89683857,0.03507491
-2.62031016,2.52167063,0.28531039,0.03126453,0.49763139,1.39750558,0.00000000,0.89468583,0.03554424
-2.61430715,2.56788059,0.30623832,0.03158412,0.49674841,1.43473106,0.00000000,0.89285551,0.03595813
-2.60830415,2.60960008,0.32678286,0.03178396,0.49558659,1.46876556,0.00000000,0.89100149,0.03630202
-2.60230115,2.64609092,0.34662274,0.03185338,0.49400809,1.49921941,0.00000000,0.88880642,0.03656313
-2.59629815,2.67670645,0.36543244,0.03178487,0.49190140,1.52573156,0.00000000,0.88599039,0.03673065
-2.59029515,2.70090250,0.38289058,0.03157420,0.48918324,1.54797606,0.00000000,0.88231698,0.03679609
-2.58429215,2.71824429,0.39868861,0.03122038,0.48579884,1.56566763,0.00000000,0.87759669,0.03675331
-2.57828914,2.72840899,0.41253949,0.03072561,0.48172068,1.57856647,0.00000000,0.87168770,0.03659863
-2.57228614,2.73118425,0.42418606,0.03009503,0.47694585,1.58648196,0.00000000,0.86449420,0.03633075
-2.56628314,2.72646323,0.43340868,0.02933645,0.47149214,1.58927539,0.00000000,0.85596258,0.03595065
-2.56028014,2.71423644,0.44003188,0.02846002,0.46539349,1.58686153,0.00000000,0.84607595,0.03546135
-2.55427714,2.69458149,0.44392964,0.02747779,0.45869471,1.57920926,0.00000000,0.83484740,0.03486768
-2.54827414,2.66765117,0.44502912,0.02640331,0.45144628,1.56634118,0.00000000,0.82231269,0.03417602
-2.54227114,2.63366109,0.44331272,0.02525115,0.44369922,1.54833234,0.00000000,0.80852276,0.03339390
-2.53626813,2.59287743,0.43881827,0.02403651,0.43550059,1.52530828,0.00000000,0.79353672,0.03252974
-2.53026513,2.54560568,0.43163738,0.02277475,0.42688985,1.49744249,0.00000000,0.77741570,0.03159251
-2.52426213,2.49218098,0.42191219,0.02148101,0.41789620,1.46495334,0.00000000,0.76021797,0.03059146
-2.51825913,2.43296049,0.40983040,0.02016990,0.40853720,1.42810074,0.00000000,0.74199557,0.02953580
-2.51225613,2.36831804,0.39561912,0.01885516,0.39881858,1.38718252,0.00000000,0.72279258,0.02843458
-2.50625313,2.29864120,0.37953756,0.01754947,0.38873526,1.34253067,0.00000000,0.70264508,0.02729644
-2.50025013,2.22433052,0.36186912,0.01626426,0.37827352,1.29450754,0.00000000,0.68158260,0.02612958
-2.49424712,2.14580072,0.34291300,0.01500959,0.36741398,1.24350180,0.00000000,0.65963088,0.02494164
-2.48824412,2.06348330,0.32297593,0.01379409,0.35613531,1.18992449,0.00000000,0.63681562,0.02373968
-2.48224112,1.97783004,0.30236409,0.01262495,0.34441833,1.13420486,0.00000000,0.61316688,0.02253028
-2.47623812,1.88931680,0.28137568,0.01150793,0.33225012,1.07678611,0.00000000,0.58872363,0.02131951
-2.47023512,1.79844690,0.26029430,0.01044748,0.31962807,1.01812098,0.00000000,0.56353811,0.02011304
-2.46423212,1.70575365,0.23938343,0.00944675,0.30656336,0.95866720,0.00000000,0.53767971,0.01891623
-2.45822911,1.61180149,0.21888199,0.00850778,0.29308381,0.89888271,0.00000000,0.51123788,0.01773421
-2.45222611,1.51718536,0.19900110,0.00763156,0.27923593,0.83922083,0.00000000,0.48432403,0.01657196
-2.44622311,1.42252820,0.17992215,0.00681819,0.26508601,0.78012533,0.00000000,0.45707211,0.01543436
-2.44022011,1.32847646,0.16179591,0.00606701,0.25072020,0.72202547,0.00000000,0.42963795,0.01432625
-2.43421711,1.23569380,0.14474281,0.00537669,0.23624373,0.66533127,0.00000000,0.40219735,0.01325248
-2.42821411,1.14485321,0.12885405,0.00474539,0.22177914,0.61042885,0.00000000,0.37494302,0.01221784
-2.42221111,1.05662791,0.11419357,0.00417084,0.20746389,0.55767636,0.00000000,0.34808059,0.01122714
-2.41620810,0.97168141,0.10080050,0.00365043,0.19344728,0.50740019,0.00000000,0.32182399,0.01028509
-2.41020510,0.89065726,0.08869217,0.00318134,0.17988697,0.45989196,0.00000000,0.29639027,0.00939630
-2.40420210,0.81416889,0.07786719,0.00276053,0.16694526,0.41540608,0.00000000,0.27199441,0.00856517
-2.39819910,0.74278994,0.06830870,0.00238491,0.15478529,0.37415812,0.00000000,0.24884408,0.00779588
-2.39219610,0.67704534,0.05998756,0.00205130,0.14356717,0.33632388,0.00000000,0.22713481,0.00709228
-2.38619310,0.61740349,0.05286522,0.00175653,0.13344443,0.30203923,0.00000000,0.20704557,0.00645783
-2.38019010,0.56426949,0.04689646,0.00149748,0.12456060,0.27140053,0.00000000,0.18873501,0.00589551
-2.37418709,0.51797956,0.04203162,0.00127107,0.11704604,0.24446566,0.00000000,0.17233832,0.00540780
-2.36818409,0.47879657,0.03821844,0.00107435,0.11101518,0.22125542,0.00000000,0.15796484,0.00499659
-2.36218109,0.44690645,0.03540351,0.00090445,0.10656393,0.20175527,0.00000000,0.14569626,0.00466311
-2.35617809,0.42241542,0.03353326,0.00075866,0.10376746,0.18591713,0.00000000,0.13558553,0.00440795
-2.35017509,0.40534783,0.03255444,0.00063443,0.10267816,0.17366129,0.00000000,0.12765621,0.00423093
-2.34417209,0.39564447,0.03241442,0.00052933,0.10332386,0.16487816,0.00000000,0.12190230,0.00413113
-2.33816908,0.39316131,0.03306098,0.00044112,0.10570633,0.15942996,0.00000000,0.11828843,0.00410684
-2.33216608,0.39766857,0.03444200,0.00036775,0.10979992,0.15715217,0.00000000,0.11675037,0.00415551
-2.32616308,0.40885039,0.03650492,0.00030729,0.11555056,0.15785490,0.00000000,0.11719574,0.00427376
-2.32016008,0.42630509,0.03919618,0.00025801,0.12287511,0.16132418,0.00000000,0.11950503,0.00445733
-2.31415708,0.44954647,0.04246062,0.00021834,0.13166111,0.16732330,0.00000000,0.12353282,0.00470112
-2.30815408,0.47800628,0.04624104,0.00018686,0.14176703,0.17559429,0.00000000,0.12910933,0.00499921
-2.30215108,0.51103844,0.05047788,0.00016231,0.15302327,0.18585978,0.00000000,0.13604227,0.00534485
-2.29614807,0.54792514,0.05510919,0.00014354,0.16523376,0.19782529,0.00000000,0.14411921,0.00573054
-2.29014507,0.58788522,0.06007079,0.00012958,0.17817846,0.21118212,0.00000000,0.15311029,0.00614815
-2.28414207,0.63008503,0.06529684,0.00011952,0.19161670,0.22561095,0.00000000,0.16277158,0.00658896
-2.27813907,0.67365176,0.07072062,0.00011261,0.20529140,0.24078616,0.00000000,0.17284888,0.00704386
-2.27213607,0.71768924,0.07627561,0.00010817,0.21893416,0.25638084,0.00000000,0.18308215,0.00750347
-2.26613307,0.76129575,0.08189683,0.00010562,0.23227107,0.27207247,0.00000000,0.19321041,0.00795838
-2.26013007,0.80358369,0.08752225,0.00010446,0.24502913,0.28754904,0.00000000,0.20297694,0.00839928
-2.25412706,0.84370009,0.09309436,0.00010425,0.25694308,0.30251546,0.00000000,0.21213491,0.00881725
-2.24812406,0.88084756,0.09856160,0.00010464,0.26776243,0.31669997,0.00000000,0.22045293,0.00920391
-2.24212106,0.91430451,0.10387977,0.00010532,0.27725829,0.32986019,0.00000000,0.22772054,0.00955170
-2.23611806,0.94344389,0.10901305,0.00010604,0.28522990,0.34178866,0.00000000,0.23375341,0.00985404
-2.23011506,0.96774943,0.11393473,0.00010660,0.29151031,0.35231730,0.00000000,0.23839783,0.01010550
-2.22411206,0.98682864,0.11862755,0.00010682,0.29597124,0.36132080,0.00000000,0.24153456,0.01030195
-2.21810905,1.00042168,0.12308344,0.00010660,0.29852660,0.36871850,0.00000000,0.24308160,0.01044065
-2.21210605,1.00840580,0.12730287,0.00010586,0.29913466,0.37447465,0.00000000,0.24299584,0.01052029
-2.20610305,1.01079483,0.13129358,0.00010452,0.29779871,0.37859709,0.00000000,0.24127354,0.01054101
-2.20010005,1.00773388,0.13506892,0.00010259,0.29456609,0.38113423,0.00000000,0.23794948,0.01050430
-2.19409705,0.99948927,0.13864578,0.00010004,0.28952577,0.38217060,0.00000000,0.23309489,0.01041294
-2.18809405,0.98643442,0.14204228,0.00009692,0.28280449,0.38182104,0.00000000,0.22681422,0.01027085
-2.18209105,0.96903221,0.14527530,0.00009326,0.27456167,0.38022405,0.00000000,0.21924090,0.01008286
-2.17608804,0.94781488,0.14835806,0.00008913,0.26498338,0.37753442,0.00000000,0.21053225,0.00985455
-2.17008504,0.92336235,0.15129787,0.00008458,0.25427561,0.37391574,0.00000000,0.20086386,0.00959200
-2.16408204,0.89628028,0.15409428,0.00007970,0.24265725,0.36953317,0.00000000,0.19042359,0.00930156
-2.15807904,0.86717871,0.15673763,0.00007457,0.23035295,0.36454675,0.00000000,0.17940555,0.00898963
-2.15207604,0.83665257,0.15920832,0.00006928,0.21758638,0.35910575,0.00000000,0.16800421,0.00866243
-2.14607304,0.80526464,0.16147664,0.00006390,0.20457397,0.35334430,0.00000000,0.15640899,0.00832586
-2.14007004,0.77353193,0.16350346,0.00005852,0.19151963,0.34737845,0.00000000,0.14479947,0.00798532
-2.13406703,0.74191574,0.16524148,0.00005321,0.17861026,0.34130479,0.00000000,0.13334139,0.00764561
-2.12806403,0.71081568,0.16663726,0.00004804,0.16601258,0.33520061,0.00000000,0.12218352,0.00731087
-2.12206103,0.68056753,0.16763374,0.00004306,0.15387102,0.32912544,0.00000000,0.11145552,0.00698454
-2.11605803,0.65144479,0.16817320,0.00003832,0.14230677,0.32312387,0.00000000,0.10126670,0.00666940
-2.11005503,0.62366327,0.16820043,0.00003385,0.13141797,0.31722916,0.00000000,0.09170580,0.00636756
-2.10405203,0.59738819,0.16766601,0.00002969,0.12128077,0.31146749,0.00000000,0.08284142,0.00608061
-2.09804902,0.57274292,0.16652941,0.00002586,0.11195123,0.30586237,0.00000000,0.07472334,0.00580963
-2.09204602,0.54981867,0.16476183,0.00002236,0.10346777,0.30043881,0.00000000,0.06738427,0.00555533
-2.08604302,0.52868430,0.16234847,0.00001919,0.09585402,0.29522701,0.00000000,0.06084208,0.00531817
-2.08004002,0.50939540,0.15929029,0.00001636,0.08912188,0.29026516,0.00000000,0.05510225,0.00509842
-2.07403702,0.49200226,0.15560500,0.00001384,0.08327452,0.28560120,0.00000000,0.05016042,0.00489626
-2.06803402,0.47655597,0.15132724,0.00001163,0.07830924,0.28129335,0.00000000,0.04600492,0.00471184
-2.06203102,0.46311260,0.14650812,0.00000971,0.07422001,0.27740945,0.00000000,0.04261912,0.00454536
-2.05602801,0.45173517,0.14121384,0.00000805,0.07099957,0.27402507,0.00000000,0.03998353,0.00439707
-2.05002501,0.44249339,0.13552385,0.00000663,0.06864106,0.27122054,0.00000000,0.03807760,0.00426728
-2.04402201,0.43546159,0.12952831,0.00000543,0.06713910,0.26907720,0.00000000,0.03688106,0.00415635
-2.03801901,0.43071494,0.12332524,0.00000443,0.06649037,0.26767310,0.00000000,0.03637493,0.00406466
-2.03201601,0.42832435,0.11701736,0.00000361,0.06669361,0.26707838,0.00000000,0.03654211,0.00399260
-2.02601301,0.42835074,0.11070891,0.00000295,0.06774919,0.26735076,0.00000000,0.03736756,0.00394046
-2.02001001,0.43083890,0.10450243,0.00000244,0.06965830,0.26853143,0.00000000,0.03883810,0.00390842
-2.01400700,0.43581158,0.09849588,0.00000206,0.07242171,0.27064157,0.00000000,0.04094190,0.00389651
-2.00800400,0.44326406,0.09277992,0.00000182,0.07603839,0.27367979,0.00000000,0.04366777,0.00390453
-2.00200100,0.45315979,0.08743576,0.00000170,0.08050384,0.27762058,0.00000000,0.04700407,0.00393204
-1.99599800,0.46542706,0.08253337,0.00000172,0.08580847,0.28241393,0.00000000,0.05093769,0.00397831
-1.98999500,0.47995717,0.07813026,0.00000189,0.09193588,0.28798616,0.00000000,0.05545274,0.00404236
-1.98399200,0.49660392,0.07427074,0.00000223,0.09886129,0.29424178,0.00000000,0.06052941,0.00412289
-1.97798899,0.51518467,0.07098571,0.00000279,0.10655018,0.30106642,0.00000000,0.06614281,0.00421834
-1.97198599,0.53548269,0.06829285,0.00000361,0.11495716,0.30833054,0.00000000,0.07226196,0.00432691
-1.96598299,0.55725091,0.06619729,0.00000475,0.12402525,0.31589382,0.00000000,0.07884905,0.00444659
-1.95997999,0.58021678,0.06469252,0.00000631,0.13368555,0.32360997,0.00000000,0.08585898,0.00457517
-1.95397699,0.60408819,0.06376166,0.00000840,0.14385750,0.33133172,0.00000000,0.09323930,0.00471035
-1.94797399,0.62856033,0.06337889,0.00001115,0.15444967,0.33891587,0.00000000,0.10093056,0.00484973
-1.94197099,0.65332332,0.06351109,0.00001473,0.16536124,0.34622818,0.00000000,0.10886722,0.00499091
-1.93596798,0.67807059,0.06411952,0.00001935,0.17648417,0.35314796,0.00000000,0.11697913,0.00513153
-1.92996498,0.70250789,0.06516164,0.00002525,0.18770601,0.35957227,0.00000000,0.12519352,0.00526930
-1.92396198,0.72636285,0.06659288,0.00003275,0.19891351,0.36541981,0.00000000,0.13343766,0.00540212
-1.91795898,0.74939505,0.06836850,0.00004217,0.20999680,0.37063419,0.00000000,0.14164210,0.00552806
-1.91195598,0.77140641,0.07044533,0.00005394,0.22085420,0.37518695,0.00000000,0.14974438,0.00564547
-1.90595298,0.79225193,0.07278354,0.00006850,0.23139742,0.37908003,0.00000000,0.15769321,0.00575302
-1.89994997,0.81185026,0.07534830,0.00008639,0.24155712,0.38234790,0.00000000,0.16545301,0.00584977
-1.89394697,0.83019410,0.07811122,0.00010818,0.25128854,0.38505928,0.00000000,0.17300860,0.00593518
-1.88794397,0.84735992,0.08105177,0.00013452,0.26057696,0.38731846,0.00000000,0.18036980,0.00600922
-1.88194097,0.86351649,0.08415836,0.00016610,0.26944280,0.38926610,0.00000000,0.18757592,0.00607239
-1.87593797,0.87893180,0.08742918,0.00020367,0.27794604,0.39107947,0.00000000,0.19469970,0.00612574
-1.86993497,0.89397767,0.09087264,0.00024798,0.28618957,0.39297202,0.00000000,0.20185056,0.00617094
-1.86393197,0.90913160,0.09450747,0.00029985,0.29432139,0.39519206,0.00000000,0.20917680,0.00621030
-1.85792896,0.92497499,0.09836230,0.00036005,0.30253519,0.39802035,0.00000000,0.21686665,0.00624671
-1.85192596,0.94218751,0.10247471,0.00042937,0.31106921,0.40176656,0.00000000,0.22514779,0.00628370
-1.84592296,0.96153687,0.10688984,0.00050853,0.32020309,0.40676427,0.00000000,0.23428516,0.00632533
-1.83991996,0.98386394,0.11165832,0.00059819,0.33025273,0.41336451,0.00000000,0.24457703,0.00637619
-1.83391696,1.01006292,0.11683386,0.00069892,0.34156296,0.42192774,0.00000000,0.25634903,0.00644122
-1.82791396,1.04105676,0.12247025,0.00081116,0.35449823,0.43281424,0.00000000,0.26994627,0.00652566
-1.82191096,1.07776823,0.12861813,0.00093521,0.36943126,0.44637314,0.00000000,0.28572356,0.00663485
-1.81590795,1.12108720,0.13532146,0.00107120,0.38673011,0.46293022,0.00000000,0.30403383,0.00677409
-1.80990495,1.17183506,0.14261398,0.00121911,0.40674389,0.48277482,0.00000000,0.32521509,0.00694841
-1.80390195,1.23072745,0.15051575,0.00137871,0.42978748,0.50614638,0.00000000,0.34957616,0.00716238
-1.79789895,1.29833663,0.15903001,0.00154962,0.45612590,0.53322099,0.00000000,0.37738165,0.00741991
-1.79189595,1.37505512,0.16814051,0.00173129,0.48595889,0.56409873,0.00000000,0.40883681,0.00772398
-1.78589295,1.46106209,0.17780955,0.00192303,0.51940619,0.59879225,0.00000000,0.44407267,0.00807651
-1.77988994,1.55629440,0.18797675,0.00212407,0.55649439,0.63721741,0.00000000,0.48313224,0.00847811
-1.77388694,1.66042371,0.19855894,0.00233359,0.59714583,0.67918650,0.00000000,0.52595839,0.00892798
-1.76788394,1.77284130,0.20945089,0.00255079,0.64117028,0.72440466,0.00000000,0.57238417,0.00942377
-1.76188094,1.89265182,0.22052729,0.00277495,0.68825988,0.77246986,0.00000000,0.62212610,0.00996151
-1.75587794,2.01867690,0.23164566,0.00300550,0.73798790,0.82287685,0.00000000,0.67478107,0.01053564
-1.74987494,2.14946922,0.24265022,0.00324211,0.78981158,0.87502515,0.00000000,0.72982731,0.01113901
-1.74387194,2.28333720,0.25337667,0.00348472,0.84307933,0.92823103,0.00000000,0.78662974,0.01176304
-1.73786893,2.41837991,0.26365750,0.00373364,0.89704226,0.98174324,0.00000000,0.84444981,0.01239784
-1.73186593,2.55253144,0.27332778,0.00398953,0.95086983,1.03476201,0.00000000,0.90245989,0.01303246
-1.72586293,2.68361336,0.28223104,0.00425350,1.00366945,1.08646064,0.00000000,0.95976177,0.01365520
-1.71985993,2.80939357,0.29022499,0.00452704,1.05450925,1.13600890,0.00000000,1.01540898,0.01425386
-1.71385693,2.92764933,0.29718693,0.00481198,1.10244345,1.18259735,0.00000000,1.06843211,0.01481614
-1.70785393,3.03623226,0.30301839,0.00511051,1.14653943,1.22546139,0.00000000,1.11786622,0.01533001
-1.70185093,3.13313244,0.30764885,0.00542496,1.18590548,1.26390418,0.00000000,1.16277953,0.01578404
-1.69584792,3.21653928,0.31103848,0.00575779,1.21971813,1.29731735,0.00000000,1.20230190,0.01616778
-1.68984492,3.28489647,0.31317951,0.00611134,1.24724805,1.32519855,0.00000000,1.23565227,0.01647209
-1.68384192,3.33694867,0.31409640,0.00648770,1.26788335,1.34716512,0.00000000,1.26216362,0.01668946
-1.67783892,3.37177808,0.31384464,0.00688854,1.28114942,1.36296328,0.00000000,1.28130446,0.01681415
-1.67183592,3.38882930,0.31250837,0.00731485,1.28672424,1.37247242,0.00000000,1.29269589,0.01684250
-1.66583292,3.38792156,0.31019674,0.00776680,1.28444875,1.37570456,0.00000000,1.29612342,0.01677290
-1.65982991,3.36924783,0.30703945,0.00824357,1.27433159,1.37279886,0.00000000,1.29154302,0.01660592
-1.65382691,3.33336119,0.30318143,0.00874315,1.25654821,1.36401184,0.00000000,1.27908116,0.01634422
-1.64782391,3.28114911,0.29877704,0.00926232,1.23143420,1.34970372,0.00000000,1.25902889,0.01599242
-1.64182091,3.21379720,0.29398405,0.00979651,1.19947330,1.33032170,0.00000000,1.23183021,0.01555696
-1.63581791,3.13274405,0.28895759,0.01033987,1.16128055,1.30638122,0.00000000,1.19806542,0.01504584
-1.62981491,3.03962957,0.28384442,0.01088529,1.11758146,1.27844598,0.00000000,1.15843013,0.01446832
