energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.78389195,0.04079622,0.00000000,0.01544246,0.00000000,0.00719853,0.01372485,0.00851470
-5.77788894,0.04478994,0.00000000,0.01695419,0.00000000,0.00790323,0.01506843,0.00934825
-5.77188594,0.04882149,0.00000000,0.01848024,0.00000000,0.00861460,0.01642475,0.01018968
-5.76588294,0.05283376,0.00000000,0.01999899,0.00000000,0.00932257,0.01777457,0.01102710
-5.75987994,0.05676517,0.00000000,0.02148714,0.00000000,0.01001627,0.01909719,0.01184763
-5.75387694,0.06055114,0.00000000,0.02292023,0.00000000,0.01068431,0.02037089,0.01263782
-5.74787394,0.06412579,0.00000000,0.02427332,0.00000000,0.01131506,0.02157349,0.01338389
-5.74187094,0.06742376,0.00000000,0.02552170,0.00000000,0.01189699,0.02268301,0.01407222
-5.73586793,0.07038227,0.00000000,0.02664157,0.00000000,0.01241902,0.02367832,0.01468970
-5.72986493,0.07294298,0.00000000,0.02761087,0.00000000,0.01287086,0.02453980,0.01522415
-5.72386193,0.07505397,0.00000000,0.02840993,0.00000000,0.01324335,0.02524999,0.01566475
-5.71785893,0.07667148,0.00000000,0.02902221,0.00000000,0.01352876,0.02579417,0.01600234
-5.71185593,0.07776140,0.00000000,0.02943477,0.00000000,0.01372107,0.02616084,0.01622982
-5.70585293,0.07830045,0.00000000,0.02963881,0.00000000,0.01381619,0.02634219,0.01634233
-5.69984992,0.07827707,0.00000000,0.02962996,0.00000000,0.01381207,0.02633432,0.01633745
-5.69384692,0.07769178,0.00000000,0.02940842,0.00000000,0.01370879,0.02613742,0.01621530
-5.68784392,0.07655717,0.00000000,0.02897893,0.00000000,0.01350859,0.02575571,0.01597849
-5.68184092,0.07489747,0.00000000,0.02835069,0.00000000,0.01321574,0.02519734,0.01563210
-5.67583792,0.07274771,0.00000000,0.02753695,0.00000000,0.01283642,0.02447411,0.01518342
-5.66983492,0.07015245,0.00000000,0.02655457,0.00000000,0.01237849,0.02360100,0.01464176
-5.66383192,0.06716431,0.00000000,0.02542348,0.00000000,0.01185125,0.02259571,0.01401812
-5.65782891,0.06384220,0.00000000,0.02416598,0.00000000,0.01126508,0.02147807,0.01332477
-5.65182591,0.06024942,0.00000001,0.02280601,0.00000000,0.01063116,0.02026936,0.01257495
-5.64582291,0.05645169,0.00000001,0.02136847,0.00000000,0.00996109,0.01899171,0.01178237
-5.63981991,0.05251527,0.00000001,0.01987842,0.00000000,0.00926657,0.01766738,0.01096086
-5.63381691,0.04850510,0.00000002,0.01836046,0.00000000,0.00855906,0.01631825,0.01012400
-5.62781391,0.04448321,0.00000003,0.01683806,0.00000000,0.00784953,0.01496516,0.00928474
-5.62181091,0.04050734,0.00000004,0.01533307,0.00000000,0.00714817,0.01362753,0.00845515
-5.61580790,0.03662982,0.00000006,0.01386531,0.00000000,0.00646425,0.01232299,0.00764619
-5.60980490,0.03289689,0.00000008,0.01245227,0.00000000,0.00580594,0.01106706,0.00686753
-5.60380190,0.02934820,0.00000012,0.01110896,0.00000000,0.00518030,0.00987309,0.00612751
-5.59779890,0.02601681,0.00000017,0.00984789,0.00000000,0.00459320,0.00875217,0.00543308
-5.59179590,0.02292938,0.00000024,0.00867915,0.00000000,0.00404942,0.00771328,0.00478991
-5.58579290,0.02010674,0.00000033,0.00761061,0.00000000,0.00355272,0.00676339,0.00420243
-5.57978989,0.01756474,0.00000045,0.00664827,0.00000000,0.00310602,0.00590782,0.00367411
-5.57378689,0.01531526,0.00000062,0.00579662,0.00000000,0.00271157,0.00515052,0.00320761
-5.56778389,0.01336745,0.00000084,0.00505911,0.00000001,0.00237117,0.00449455,0.00280507
-5.56178089,0.01172915,0.00000113,0.00443868,0.00000001,0.00208643,0.00394248,0.00246841
-5.55577789,0.01040827,0.00000152,0.00393832,0.00000001,0.00185906,0.00349692,0.00219965
-5.54977489,0.00941439,0.00000203,0.00356163,0.00000002,0.00169110,0.00316101,0.00200122
-5.54377189,0.00876024,0.00000268,0.00331339,0.00000003,0.00158524,0.00293893,0.00187633
-5.53776888,0.00846318,0.00000352,0.00320016,0.00000005,0.00154507,0.00283643,0.00182924
-5.53176588,0.00854658,0.00000458,0.00323074,0.00000007,0.00157533,0.00286122,0.00186562
-5.52576288,0.00904109,0.00000594,0.00341669,0.00000011,0.00168219,0.00302346,0.00199275
-5.51975988,0.00998568,0.00000763,0.00377271,0.00000016,0.00187335,0.00333607,0.00221985
-5.51375688,0.01142848,0.00000975,0.00431698,0.00000023,0.00215829,0.00381502,0.00255818
-5.50775388,0.01342730,0.00001237,0.00507133,0.00000033,0.00254831,0.00447952,0.00302119
-5.50175088,0.01604976,0.00001559,0.00606129,0.00000048,0.00305656,0.00535204,0.00362455
-5.49574787,0.01937308,0.00001952,0.00731605,0.00000068,0.00369800,0.00645825,0.00438609
-5.48974487,0.02348330,0.00002427,0.00886814,0.00000095,0.00448924,0.00782674,0.00532565
-5.48374187,0.02847405,0.00002998,0.01075297,0.00000133,0.00544830,0.00948863,0.00646477
-5.47773887,0.03444465,0.00003681,0.01300811,0.00000185,0.00659426,0.01147695,0.00782628
-5.47173587,0.04149771,0.00004490,0.01567243,0.00000255,0.00794674,0.01382579,0.00943378
-5.46573287,0.04973602,0.00005442,0.01878489,0.00000349,0.00952538,0.01656927,0.01131091
-5.45972986,0.05925896,0.00006557,0.02238320,0.00000473,0.01134905,0.01974037,0.01348057
-5.45372686,0.07015823,0.00007853,0.02650225,0.00000639,0.01343511,0.02336950,0.01596395
-5.44772386,0.08251336,0.00009351,0.03117238,0.00000855,0.01579847,0.02748293,0.01877949
-5.44172086,0.09638666,0.00011070,0.03641751,0.00001137,0.01845064,0.03210118,0.02194183
-5.43571786,0.11181828,0.00013033,0.04225328,0.00001501,0.02139878,0.03723734,0.02546060
-5.42971486,0.12882117,0.00015263,0.04868518,0.00001966,0.02464467,0.04289537,0.02933936
-5.42371186,0.14737648,0.00017781,0.05570679,0.00002558,0.02818389,0.04906856,0.03357454
-5.41770885,0.16742945,0.00020613,0.06329827,0.00003304,0.03200496,0.05573817,0.03815450
-5.41170585,0.18888621,0.00023781,0.07142513,0.00004237,0.03608872,0.06287235,0.04305886
-5.40570285,0.21161162,0.00027310,0.08003747,0.00005395,0.04040794,0.07042540,0.04825798
-5.39969985,0.23542851,0.00031227,0.08906965,0.00006819,0.04492714,0.07833755,0.05371280
-5.39369685,0.26011839,0.00035557,0.09844057,0.00008558,0.04960275,0.08653514,0.05937501
-5.38769385,0.28542381,0.00040328,0.10805459,0.00010662,0.05438355,0.09493149,0.06518757
-5.38169085,0.31105246,0.00045568,0.11780300,0.00013189,0.05921148,0.10342820,0.07108563
-5.37568784,0.33668296,0.00051304,0.12756623,0.00016198,0.06402280,0.11191711,0.07699784
-5.36968484,0.36197207,0.00057566,0.13721651,0.00019750,0.06874949,0.12028277,0.08284793
-5.36368184,0.38656339,0.00064380,0.14662117,0.00023908,0.07332099,0.12840529,0.08855666
-5.35767884,0.41009700,0.00071775,0.15564611,0.00028734,0.07766607,0.13616362,0.09404397
-5.35167584,0.43221968,0.00079773,0.16415972,0.00034286,0.08171492,0.14343899,0.09923123
-5.34567284,0.45259545,0.00088396,0.17203671,0.00040617,0.08540126,0.15011846,0.10404356
-5.33966983,0.47091575,0.00097657,0.17916189,0.00047772,0.08866433,0.15609834,0.10841208
-5.33366683,0.48690887,0.00107563,0.18543366,0.00055784,0.09145089,0.16128737,0.11227598
-5.32766383,0.50034826,0.00118111,0.19076702,0.00064673,0.09371684,0.16560956,0.11558428
-5.32166083,0.51105918,0.00129286,0.19509603,0.00074440,0.09542866,0.16900641,0.11829730
-5.31565783,0.51892345,0.00141059,0.19837549,0.00085069,0.09656444,0.17143852,0.12038765
-5.30965483,0.52388210,0.00153382,0.20058188,0.00096518,0.09711440,0.17288653,0.12184075
-5.30365183,0.52593589,0.00166192,0.20171349,0.00108725,0.09708117,0.17335124,0.12265490
-5.29764882,0.52514347,0.00179404,0.20178969,0.00121600,0.09647940,0.17285300,0.12284084
-5.29164582,0.52161779,0.00192914,0.20084955,0.00135028,0.09533517,0.17143049,0.12242093
-5.28564282,0.51552051,0.00206598,0.19894974,0.00148870,0.09368486,0.16913874,0.12142786
-5.27963982,0.50705525,0.00220314,0.19616202,0.00162962,0.09157389,0.16604681,0.11990320
-5.27363682,0.49645980,0.00233903,0.19257038,0.00177123,0.08905506,0.16223507,0.11789572
-5.26763382,0.48399790,0.00247195,0.18826802,0.00191153,0.08618694,0.15779225,0.11545962
-5.26163082,0.46995106,0.00260012,0.18335442,0.00204841,0.08303215,0.15281256,0.11265282
-5.25562781,0.45461086,0.00272178,0.17793256,0.00217973,0.07965567,0.14739285,0.10953544
-5.24962481,0.43827220,0.00283518,0.17210660,0.00230335,0.07612340,0.14163015,0.10616844
-5.24362181,0.42122773,0.00293876,0.16597992,0.00241724,0.07250085,0.13561950,0.10261257
-5.23761881,0.40376370,0.00303116,0.15965384,0.00251953,0.06885213,0.12945229,0.09892774
-5.23161581,0.38615753,0.00311134,0.15322685,0.00260860,0.06523925,0.12321519,0.09517270
-5.22561281,0.36867672,0.00317869,0.14679445,0.00268316,0.06172171,0.11698947,0.09140503
-5.21960980,0.35157946,0.00323308,0.14044958,0.00274233,0.05835640,0.11085101,0.08768157
-5.21360680,0.33511626,0.00327492,0.13428339,0.00278564,0.05519773,0.10487059,0.08405901
-5.20760380,0.31953267,0.00330531,0.12838647,0.00281318,0.05229800,0.09911469,0.08059472
-5.20160080,0.30507250,0.00332600,0.12285015,0.00282552,0.04970792,0.09364650,0.07734767
-5.19559780,0.29198121,0.00333946,0.11776792,0.00282382,0.04747712,0.08852708,0.07437934
-5.18959480,0.28050909,0.00334891,0.11323665,0.00280976,0.04565472,0.08381655,0.07175450
-5.18359180,0.27091374,0.00335828,0.10935757,0.00278559,0.04428978,0.07957522,0.06954188
-5.17758879,0.26346149,0.00337217,0.10623685,0.00275401,0.04343159,0.07586446,0.06781442
-5.17158579,0.25842755,0.00339581,0.10398550,0.00271817,0.04312964,0.07274734,0.06664921
-5.16558279,0.25609446,0.00343496,0.10271882,0.00268160,0.04343342,0.07028875,0.06612705
-5.15957979,0.25674879,0.00349578,0.10255497,0.00264808,0.04439182,0.06855522,0.06633141
-5.15357679,0.26067602,0.00358470,0.10361296,0.00262158,0.04605216,0.06761415,0.06734699
-5.14757379,0.26815357,0.00370825,0.10600980,0.00260613,0.04845891,0.06753258,0.06925778
-5.14157079,0.27944214,0.00387286,0.10985709,0.00260571,0.05165213,0.06837546,0.07214463
-5.13556778,0.29477574,0.00408467,0.11525699,0.00262410,0.05566557,0.07020351,0.07608246
-5.12956478,0.31435045,0.00434931,0.12229775,0.00266481,0.06052461,0.07307070,0.08113713
-5.12356178,0.33831270,0.00467164,0.13104906,0.00273088,0.06624408,0.07702143,0.08736211
-5.11755878,0.36674735,0.00505557,0.14155719,0.00282485,0.07282610,0.08208757,0.09479513
-5.11155578,0.39966625,0.00550378,0.15384039,0.00294858,0.08025802,0.08828550,0.10345481
-5.10555278,0.43699784,0.00601756,0.16788464,0.00310317,0.08851059,0.09561320,0.11333763
-5.09954977,0.47857855,0.00659659,0.18364006,0.00328891,0.09753656,0.10404770,0.12441522
-5.09354677,0.52414644,0.00723879,0.20101817,0.00350518,0.10726966,0.11354288,0.13663234
-5.08754377,0.57333786,0.00794025,0.21989026,0.00375046,0.11762431,0.12402796,0.14990551
-5.08154077,0.62568738,0.00869511,0.24008710,0.00402224,0.12849597,0.13540663,0.16412256
-5.07553777,0.68063163,0.00949559,0.26140008,0.00431714,0.13976222,0.14755711,0.17914322
-5.06953477,0.73751695,0.01033208,0.28358387,0.00463086,0.15128464,0.16033312,0.19480072
-5.06353177,0.79561120,0.01119322,0.30636071,0.00495832,0.16291153,0.17356582,0.21090456
-5.05752876,0.85411932,0.01206618,0.32942615,0.00529373,0.17448126,0.18706686,0.22724436
-5.05152576,0.91220234,0.01293685,0.35245626,0.00563074,0.18582632,0.20063224,0.24359466
-5.04552276,0.96899931,0.01379023,0.37511592,0.00596261,0.19677790,0.21404716,0.25972063
-5.03951976,1.02365132,0.01461082,0.39706808,0.00628238,0.20717069,0.22709153,0.27538445
-5.03351676,1.07532665,0.01538304,0.41798346,0.00658306,0.21684802,0.23954595,0.29035209
-5.02751376,1.12324603,0.01609167,0.43755041,0.00685785,0.22566674,0.25119811,0.30440021
-5.02151076,1.16670693,0.01672233,0.45548441,0.00710032,0.23350191,0.26184905,0.31732299
-5.01550775,1.20510569,0.01726194,0.47153688,0.00730465,0.24025100,0.27131923,0.32893835
-5.00950475,1.23795644,0.01769913,0.48550270,0.00746577,0.24583733,0.27945411,0.33909347
-5.00350175,1.26490598,0.01802461,0.49722627,0.00757957,0.25021262,0.28612883,0.34766928
-4.99749875,1.28574374,0.01823149,0.50660568,0.00764297,0.25335861,0.29125191,0.35458365
-4.99149575,1.30040648,0.01831548,0.51359483,0.00765407,0.25528753,0.29476779,0.35979314
-4.98549275,1.30897735,0.01827502,0.51820338,0.00761219,0.25604144,0.29665796,0.36329327
-4.97948974,1.31167953,0.01811135,0.52049465,0.00751785,0.25569054,0.29694080,0.36511733
-4.97348674,1.30886469,0.01782840,0.52058138,0.00737280,0.25433043,0.29567003,0.36533370
-4.96748374,1.30099697,0.01743265,0.51861989,0.00717990,0.25207849,0.29293195,0.36404192
-4.96148074,1.28863330,0.01693290,0.51480273,0.00694307,0.24906960,0.28884154,0.36136782
-4.95547774,1.27240114,0.01633989,0.50935032,0.00666707,0.24545133,0.28353778,0.35745779
-4.94947474,1.25297475,0.01566599,0.50250212,0.00635744,0.24137888,0.27717829,0.35247274
-4.94347174,1.23105118,0.01492473,0.49450765,0.00602024,0.23700999,0.26993366,0.34658187
-4.93746873,1.20732718,0.01413036,0.48561789,0.00566193,0.23249997,0.26198182,0.33995675
-4.93146573,1.18247798,0.01329745,0.47607752,0.00528912,0.22799718,0.25350257,0.33276591
-4.92546273,1.15713903,0.01244040,0.46611830,0.00490848,0.22363905,0.24467269,0.32517020
-4.91945973,1.13189120,0.01157313,0.45595383,0.00452649,0.21954874,0.23566174,0.31731921
-4.91345673,1.10725002,0.01070867,0.44577600,0.00414938,0.21583268,0.22662880,0.30934870
-4.90745373,1.08365922,0.00985893,0.43575298,0.00378298,0.21257882,0.21772010,0.30137929
-4.90145073,1.06148845,0.00903445,0.42602900,0.00343265,0.20985591,0.20906783,0.29351625
-4.89544772,1.04103507,0.00824432,0.41672556,0.00310323,0.20771344,0.20078987,0.28585036
-4.88944472,1.02252956,0.00749603,0.40794399,0.00279903,0.20618249,0.19299050,0.27845975
-4.88344172,1.00614393,0.00679555,0.39976913,0.00252381,0.20527721,0.18576200,0.27141243
-4.87743872,0.99200266,0.00614731,0.39227378,0.00228085,0.20499692,0.17918682,0.26476936
-4.87143572,0.98019515,0.00555437,0.38552360,0.00207296,0.20532869,0.17334039,0.25858788
-4.86543272,0.97078921,0.00501853,0.37958217,0.00190256,0.20625030,0.16829410,0.25292512
-4.85942971,0.96384469,0.00454053,0.37451591,0.00177172,0.20773343,0.16411844,0.24784134
-4.85342671,0.95942660,0.00412023,0.37039848,0.00168227,0.20974694,0.16088602,0.24340287
-4.84742371,0.95761703,0.00375682,0.36731455,0.00163582,0.21226014,0.15867428,0.23968453
-4.84142071,0.95852536,0.00344904,0.36536260,0.00163382,0.21524590,0.15756768,0.23677139
-4.83541771,0.96229617,0.00319533,0.36465662,0.00167757,0.21868353,0.15765934,0.23475969
-4.82941471,0.96911445,0.00299406,0.36532664,0.00176827,0.22256115,0.15905178,0.23375696
-4.82341171,0.97920779,0.00284363,0.36751786,0.00190694,0.22687765,0.16185694,0.23388116
-4.81740870,0.99284533,0.00274263,0.37138856,0.00209444,0.23164395,0.16619511,0.23525894
-4.81140570,1.01033315,0.00268990,0.37710649,0.00233137,0.23688356,0.17219299,0.23802299
-4.80540270,1.03200626,0.00268463,0.38484418,0.00261801,0.24263231,0.17998068,0.24230850
-4.79939970,1.05821712,0.00272632,0.39477286,0.00295419,0.24893729,0.18968782,0.24824883
-4.79339670,1.08932098,0.00281488,0.40705546,0.00333923,0.25585477,0.20143876,0.25597058
-4.78739370,1.12565827,0.00295048,0.42183872,0.00377175,0.26344740,0.21534704,0.26558806
-4.78139070,1.16753474,0.00313359,0.43924471,0.00424965,0.27178053,0.23150923,0.27719740
-4.77538769,1.21519983,0.00336484,0.45936201,0.00476994,0.28091784,0.24999839,0.29087052
-4.76938469,1.26882418,0.00364492,0.48223703,0.00532869,0.29091641,0.27085743,0.30664915
-4.76338169,1.32847729,0.00397450,0.50786567,0.00592099,0.30182153,0.29409245,0.32453913
-4.75737869,1.39410624,0.00435406,0.53618583,0.00654091,0.31366127,0.31966666,0.34450528
-4.75137569,1.46551672,0.00478376,0.56707121,0.00718153,0.32644132,0.34749489,0.36646712
-4.74537269,1.54235739,0.00526332,0.60032670,0.00783505,0.34014022,0.37743918,0.39029564
-4.73936968,1.62410882,0.00579188,0.63568576,0.00849283,0.35470533,0.40930577,0.41581136
-4.73336668,1.71007769,0.00636787,0.67281019,0.00914563,0.37004979,0.44284357,0.44278399
-4.72736368,1.79939727,0.00698891,0.71129234,0.00978374,0.38605074,0.47774457,0.47093369
-4.72136068,1.89103460,0.00765175,0.75066006,0.01039729,0.40254895,0.51364617,0.49993411
-4.71535768,1.98380461,0.00835215,0.79038422,0.01097644,0.41934998,0.55013560,0.52941724
-4.70935468,2.07639108,0.00908491,0.82988892,0.01151170,0.43622699,0.58675638,0.55897999
-4.70335168,2.16737410,0.00984387,0.86856389,0.01199421,0.45292514,0.62301678,0.58819232
-4.69734867,2.25526318,0.01062193,0.90577891,0.01241601,0.46916744,0.65840006,0.61660686
-4.69134567,2.33853500,0.01141117,0.94089970,0.01277026,0.48466192,0.69237617,0.64376952
-4.68534267,2.41567441,0.01220293,0.97330475,0.01305152,0.49910985,0.72441460,0.66923092
-4.67933967,2.48521733,0.01298803,1.00240244,0.01325586,0.51221469,0.75399800,0.69255815
-4.67333667,2.54579363,0.01375693,1.02764782,0.01338101,0.52369143,0.78063599,0.71334651
-4.66733367,2.59616860,0.01450000,1.04855851,0.01342642,0.53327594,0.80387869,0.73123077
-4.66133067,2.63528117,0.01520775,1.06472887,0.01339326,0.54073394,0.82332960,0.74589545
-4.65532766,2.66227753,0.01587109,1.07584215,0.01328438,0.54586924,0.83865710,0.75708399
-4.64932466,2.67653873,0.01648169,1.08168008,0.01310415,0.54853089,0.84960443,0.76460619
-4.64332166,2.67770142,0.01703219,1.08212948,0.01285837,0.54861902,0.85599754,0.76834382
-4.63731866,2.66567076,0.01751651,1.07718583,0.01255402,0.54608911,0.85775061,0.76825422
-4.63131566,2.64062544,0.01793010,1.06695359,0.01219907,0.54095447,0.85486913,0.76437171
-4.62531266,2.60301444,0.01827013,1.05164344,0.01180221,0.53328706,0.84745023,0.75680681
-4.61930965,2.55354615,0.01853568,1.03156651,0.01137268,0.52321641,0.83568053,0.74574335
-4.61330665,2.49317008,0.01872783,1.00712592,0.01091995,0.51092692,0.81983140,0.73143360
-4.60730365,2.42305226,0.01884973,0.97880599,0.01045360,0.49665351,0.80025189,0.71419152
-4.60130065,2.34454516,0.01890652,0.94715955,0.00998309,0.48067592,0.77735965,0.69438452
-4.59529765,2.25915335,0.01890526,0.91279374,0.00951765,0.46331185,0.75163011,0.67242391
-4.58929465,2.16849606,0.01885474,0.87635495,0.00906614,0.44490915,0.72358426,0.64875436
-4.58329165,2.07426787,0.01876520,0.83851314,0.00863700,0.42583739,0.69377561,0.62384271
-4.57728864,1.97819874,0.01864803,0.79994619,0.00823824,0.40647906,0.66277646,0.59816648
-4.57128564,1.88201447,0.01851532,0.76132460,0.00787736,0.38722059,0.63116418,0.57220234
-4.56528264,1.78739855,0.01837950,0.72329693,0.00756146,0.36844348,0.59950771,0.54641487
-4.55927964,1.69595640,0.01825282,0.68647634,0.00729716,0.35051584,0.56835474,0.52124596
-4.55327664,1.60918267,0.01814685,0.65142846,0.00709074,0.33378432,0.53821977,0.49710498
-4.54727364,1.52843220,0.01807205,0.61866087,0.00694808,0.31856680,0.50957356,0.47436007
-4.54127064,1.45489528,0.01803730,0.58861436,0.00687473,0.30514584,0.48283401,0.45333075
-4.53526763,1.38957747,0.01804947,0.56165600,0.00687590,0.29376314,0.45835870,0.43428191
-4.52926463,1.33328432,0.01811313,0.53807435,0.00695644,0.28461491,0.43643936,0.41741949
-4.52326163,1.28661131,0.01823026,0.51807668,0.00712080,0.27784844,0.41729817,0.40288783
-4.51725863,1.24993895,0.01840013,0.50178825,0.00737301,0.27355979,0.40108615,0.39076876
-4.51125563,1.22343327,0.01861925,0.48925378,0.00771655,0.27179276,0.38788345,0.38108259
-4.50525263,1.20705156,0.01888142,0.48044086,0.00815433,0.27253906,0.37770165,0.37379075
-4.49924962,1.20055328,0.01917797,0.47524542,0.00868858,0.27573978,0.37048787,0.36880019
-4.49324662,1.20351601,0.01949801,0.47349894,0.00932078,0.28128823,0.36613066,0.36596935
-4.48724362,1.21535596,0.01982887,0.47497739,0.01005159,0.28903394,0.36446736,0.36511548
-4.48124062,1.23535266,0.02015655,0.47941147,0.01088080,0.29878797,0.36529291,0.36602313
-4.47523762,1.26267728,0.02046628,0.48649806,0.01180731,0.31032925,0.36836960,0.36845356
-4.46923462,1.29642373,0.02074311,0.49591237,0.01282914,0.32341202,0.37343766,0.37215460
-4.46323162,1.33564166,0.02097249,0.50732055,0.01394347,0.33777394,0.38022621,0.37687081
-4.45722861,1.37937041,0.02114086,0.52039219,0.01514669,0.35314489,0.38846431,0.38235346
-4.45122561,1.42667260,0.02123617,0.53481235,0.01643447,0.36925592,0.39789164,0.38836989
-4.44522261,1.47666625,0.02124838,0.55029264,0.01780191,0.38584827,0.40826838,0.39471203
-4.43921961,1.52855409,0.02116983,0.56658092,0.01924361,0.40268186,0.41938406,0.40120366
-4.43321661,1.58164873,0.02099552,0.58346914,0.02075380,0.41954306,0.43106484,0.40770605
-4.42721361,1.63539264,0.02072328,0.60079899,0.02232646,0.43625127,0.44317887,0.41412189
-4.42121061,1.68937177,0.02035380,0.61846516,0.02395537,0.45266395,0.45563968,0.42039722
-4.41520760,1.74332204,0.01989058,0.63641577,0.02563418,0.46867985,0.46840713,0.42652127
-4.40920460,1.79712815,0.01933973,0.65465023,0.02735643,0.48424011,0.48148591,0.43252431
-4.40320160,1.85081449,0.01870968,0.67321419,0.02911554,0.49932713,0.49492168,0.43847351
-4.39719860,1.90452827,0.01801080,0.69219210,0.03090471,0.51396118,0.50879474,0.44446699
-4.39119560,1.95851548,0.01725497,0.71169733,0.03271686,0.52819477,0.52321164,0.45062642
-4.38519260,2.01309059,0.01645511,0.73186057,0.03454450,0.54210501,0.53829493,0.45708829
-4.37918959,2.06860127,0.01562465,0.75281677,0.03637957,0.55578430,0.55417154,0.46399454
-4.37318659,2.12538988,0.01477709,0.77469138,0.03821327,0.56932978,0.57096028,0.47148265
-4.36718359,2.18375348,0.01392550,0.79758644,0.04003596,0.58283205,0.58875912,0.47967589
-4.36118059,2.24390457,0.01308210,0.82156725,0.04183698,0.59636389,0.60763279,0.48867407
-4.35517759,2.30593452,0.01225792,0.84665030,0.04360462,0.60996951,0.62760140,0.49854513
-4.34917459,2.36978195,0.01146254,0.87279306,0.04532602,0.62365498,0.64863079,0.50931816
-4.34317159,2.43520776,0.01070382,0.89988617,0.04698726,0.63738061,0.67062502,0.52097795
-4.33716858,2.50177857,0.00998786,0.92774858,0.04857339,0.65105567,0.69342166,0.53346151
-4.33116558,2.56885974,0.00931892,0.95612588,0.05006864,0.66453589,0.71679018,0.54665657
-4.32516258,2.63561876,0.00869945,0.98469205,0.05145661,0.67762412,0.74043366,0.56040227
-4.31915958,2.70103926,0.00813024,1.01305466,0.05272061,0.69007414,0.76399398,0.57449195
-4.31315658,2.76394528,0.00761056,1.04076339,0.05384400,0.70159761,0.78706033,0.58867795
-4.30715358,2.82303511,0.00713835,1.06732156,0.05481054,0.71187386,0.80918079,0.60267829
