energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-2.95047524,0.46784019,0.55517945,0.05587107,0.00015211,0.11243617,0.02002069,0.00438526,0.25037541
-2.94447224,0.44057382,0.51985223,0.05417730,0.00015644,0.10523935,0.01669400,0.00366057,0.23466946
-2.93846923,0.41449004,0.48381344,0.05337965,0.00017064,0.09793218,0.01382791,0.00303526,0.21902881
-2.93246623,0.38981139,0.44756309,0.05341497,0.00019553,0.09061225,0.01138067,0.00250060,0.20363911
-2.92646323,0.36673769,0.41157867,0.05421621,0.00023227,0.08337249,0.00931047,0.00204778,0.18867443
-2.92046023,0.34543995,0.37630311,0.05571308,0.00028239,0.07629881,0.00757661,0.00166814,0.17429302
-2.91445723,0.32605594,0.34213507,0.05783284,0.00034775,0.06946830,0.00614046,0.00135347,0.16063394
-2.90845423,0.30868722,0.30942148,0.06050111,0.00043060,0.06294778,0.00496635,0.00109610,0.14781464
-2.90245123,0.29339816,0.27845283,0.06364289,0.00053352,0.05679297,0.00402208,0.00088914,0.13592962
-2.89644822,0.28021687,0.24946098,0.06718373,0.00065942,0.05104809,0.00327948,0.00072652,0.12505020
-2.89044522,0.26913786,0.22261943,0.07105109,0.00081150,0.04574601,0.00271474,0.00060314,0.11522524
-2.88444222,0.26012652,0.19804590,0.07517590,0.00099319,0.04090883,0.00230862,0.00051485,0.10648284
-2.87843922,0.25312490,0.17580668,0.07949427,0.00120807,0.03654883,0.00204667,0.00045860,0.09883277
-2.87243622,0.24805864,0.15592263,0.08394928,0.00145981,0.03266972,0.00191937,0.00043238,0.09226959
-2.86643322,0.24484456,0.13837615,0.08849284,0.00175203,0.02926810,0.00192221,0.00043529,0.08677610
-2.86043022,0.24339853,0.12311891,0.09308746,0.00208817,0.02633507,0.00205582,0.00046757,0.08232704
-2.85442721,0.24364318,0.11007969,0.09770787,0.00247135,0.02385786,0.00232609,0.00053063,0.07889279
-2.84842421,0.24551498,0.09917212,0.10234240,0.00290422,0.02182141,0.00274428,0.00062705,0.07644290
-2.84242121,0.24897040,0.09030183,0.10699399,0.00338876,0.02020987,0.00332723,0.00076065,0.07494920
-2.83641821,0.25399072,0.08337282,0.11168076,0.00392612,0.01900784,0.00409744,0.00093646,0.07438848
-2.83041521,0.26058533,0.07829271,0.11643606,0.00451649,0.01820146,0.00508330,0.00116085,0.07474443
-2.82441221,0.26879321,0.07497680,0.12130796,0.00515885,0.01777917,0.00631916,0.00144144,0.07600897
-2.81840920,0.27868260,0.07335080,0.12635811,0.00585093,0.01773227,0.00784550,0.00178718,0.07818274
-2.81240620,0.29034879,0.07335221,0.13166001,0.00658906,0.01805507,0.00970885,0.00220833,0.08127483
-2.80640320,0.30391012,0.07493032,0.13729670,0.00736812,0.01874481,0.01196179,0.00271637,0.08530176
-2.80040020,0.31950235,0.07804509,0.14335793,0.00818151,0.01980137,0.01466266,0.00332403,0.09028578
-2.79439720,0.33727160,0.08266482,0.14993687,0.00902120,0.02122661,0.01787515,0.00404505,0.09625246
-2.78839420,0.35736620,0.08876304,0.15712651,0.00987785,0.02302362,0.02166769,0.00489413,0.10322795
-2.78239120,0.37992772,0.09631455,0.16501580,0.01074095,0.02519580,0.02611256,0.00588664,0.11123565
-2.77638819,0.40508162,0.10529119,0.17368576,0.01159904,0.02774579,0.03128474,0.00703835,0.12029286
-2.77038519,0.43292777,0.11565731,0.18320562,0.01244000,0.03067445,0.03726047,0.00836509,0.13040720
-2.76438219,0.46353147,0.12736533,0.19362914,0.01325139,0.03397981,0.04411551,0.00988233,0.14157328
-2.75837919,0.49691505,0.14035174,0.20499132,0.01402075,0.03765611,0.05192306,0.01160471,0.15376947
-2.75237619,0.53305060,0.15453354,0.21730553,0.01473607,0.04169302,0.06075152,0.01354547,0.16695524
-2.74637319,0.57185413,0.16980569,0.23056126,0.01538609,0.04607500,0.07066186,0.01571594,0.18106898
-2.74037019,0.61318129,0.18603938,0.24472249,0.01596074,0.05078094,0.08170491,0.01812483,0.19602649
-2.73436718,0.65682497,0.20308155,0.25972687,0.01645145,0.05578401,0.09391852,0.02077768,0.21172034
-2.72836418,0.70251489,0.22075566,0.27548560,0.01685148,0.06105182,0.10732469,0.02367619,0.22801999
-2.72236118,0.74991924,0.23886361,0.29188423,0.01715612,0.06654681,0.12192676,0.02681765,0.24477285
-2.71635818,0.79864830,0.25718895,0.30878413,0.01736289,0.07222694,0.13770681,0.03019444,0.26180622
-2.71035518,0.84826007,0.27550115,0.32602486,0.01747162,0.07804652,0.15462342,0.03379351,0.27893007
-2.70435218,0.89826764,0.29356082,0.34342710,0.01748442,0.08395731,0.17260976,0.03759615,0.29594060
-2.69834917,0.94814821,0.31112561,0.36079636,0.01740561,0.08990961,0.19157240,0.04157773,0.31262448
-2.69234617,0.99735326,0.32795650,0.37792702,0.01724156,0.09585347,0.21139059,0.04570777,0.32876356
-2.68634317,1.04531980,0.34382432,0.39460692,0.01700042,0.10173983,0.23191646,0.04995003,0.34414002
-2.68034017,1.09148216,0.35851588,0.41062209,0.01669184,0.10752158,0.25297593,0.05426292,0.35854153
-2.67433717,1.13528396,0.37183984,0.42576159,0.01632658,0.11315439,0.27437051,0.05860007,0.37176660
-2.66833417,1.17618988,0.38363157,0.43982236,0.01591620,0.11859740,0.29587996,0.06291107,0.38362946
-2.66233117,1.21369692,0.39375710,0.45261374,0.01547262,0.12381362,0.31726574,0.06714239,0.39396472
-2.65632816,1.24734466,0.40211582,0.46396176,0.01500779,0.12876998,0.33827523,0.07123854,0.40263132
-2.65032516,1.27672434,0.40864184,0.47371291,0.01453331,0.13343723,0.35864660,0.07514321,0.40951581
-2.64432216,1.30148649,0.41330400,0.48173725,0.01406016,0.13778953,0.37811415,0.07880065,0.41453476
-2.63831916,1.32134683,0.41610457,0.48793102,0.01359843,0.14180380,0.39641409,0.08215695,0.41763629
-2.63231616,1.33609056,0.41707668,0.49221837,0.01315715,0.14545903,0.41329041,0.08516144,0.41880065
-2.62631316,1.34557475,0.41628086,0.49455242,0.01274417,0.14873544,0.42850074,0.08776796,0.41803985
-2.62031016,1.34972910,0.41380067,0.49491559,0.01236612,0.15161373,0.44182210,0.08993603,0.41539649
-2.61430715,1.34855500,0.40973796,0.49331918,0.01202838,0.15407440,0.45305609,0.09163193,0.41094169
-2.60830415,1.34212322,0.40420783,0.48980233,0.01173519,0.15609729,0.46203369,0.09282954,0.40477246
-2.60230115,1.33057026,0.39733376,0.48443036,0.01148974,0.15766135,0.46861927,0.09351097,0.39700849
-2.59629815,1.31409372,0.38924307,0.47729267,0.01129430,0.15874468,0.47271370,0.09366701,0.38778850
-2.59029515,1.29294677,0.38006292,0.46850018,0.01115037,0.15932500,0.47425667,0.09329729,0.37726643
-2.58429215,1.26743209,0.36991708,0.45818250,0.01105885,0.15938028,0.47322796,0.09241016,0.36560749
-2.57828914,1.23789536,0.35892364,0.44648494,0.01102018,0.15888981,0.46964763,0.09102240,0.35298423
-2.57228614,1.20471842,0.34719346,0.43356527,0.01103444,0.15783536,0.46357536,0.08915867,0.33957282
-2.56628314,1.16831245,0.33482961,0.41959060,0.01110146,0.15620264,0.45510875,0.08685078,0.32554947
-2.56028014,1.12911096,0.32192756,0.40473411,0.01122083,0.15398271,0.44438070,0.08413677,0.31108728
-2.55427714,1.08756293,0.30857597,0.38917198,0.01139194,0.15117340,0.43155612,0.08105990,0.29635338
-2.54827414,1.04412597,0.29485806,0.37308040,0.01161390,0.14778062,0.41682782,0.07766750,0.28150649
-2.54227114,0.99925973,0.28085317,0.35663266,0.01188548,0.14381943,0.40041203,0.07400985,0.26669487
-2.53626813,0.95341933,0.26663857,0.33999654,0.01220497,0.13931479,0.38254333,0.07013897,0.25205471
-2.53026513,0.90704922,0.25229109,0.32333181,0.01257005,0.13430195,0.36346950,0.06610748,0.23770887
-2.52426213,0.86057731,0.23788865,0.30678804,0.01297766,0.12882651,0.34344616,0.06196754,0.22376608
-2.51825913,0.81440951,0.22351146,0.29050271,0.01342382,0.12294402,0.32273148,0.05776980,0.21032041
-2.51225613,0.76892498,0.20924292,0.27459957,0.01390356,0.11671922,0.30158111,0.05356258,0.19745126
-2.50625313,0.72447208,0.19517004,0.25918744,0.01441077,0.11022495,0.28024339,0.04939106,0.18522358
-2.50025013,0.68136526,0.18138366,0.24435941,0.01493824,0.10354086,0.25895500,0.04529670,0.17368848
-2.49424712,0.63988309,0.16797827,0.23019252,0.01547763,0.09675190,0.23793719,0.04131676,0.16288428
-2.48824412,0.60026756,0.15505178,0.21674787,0.01601961,0.08994675,0.21739259,0.03748403,0.15283779
-2.48224112,0.56272478,0.14270507,0.20407135,0.01655397,0.08321631,0.19750270,0.03382662,0.14356602
-2.47623812,0.52742716,0.13104169,0.19219477,0.01706995,0.07665229,0.17842612,0.03036798,0.13507819
-2.47023512,0.49451709,0.12016765,0.18113763,0.01755645,0.07034606,0.16029752,0.02712698,0.12737799
-2.46423212,0.46411202,0.11019143,0.17090926,0.01800247,0.06438773,0.14322729,0.02411821,0.12046620
-2.45822911,0.43631083,0.10122430,0.16151138,0.01839745,0.05886557,0.12730192,0.02135223,0.11434336
-2.45222611,0.41120119,0.09338090,0.15294101,0.01873177,0.05386578,0.11258493,0.01883605,0.10901260
-2.44622311,0.38886763,0.08678007,0.14519349,0.01899709,0.04947260,0.09911846,0.01657360,0.10448252
-2.44022011,0.36939997,0.08154594,0.13826565,0.01918685,0.04576866,0.08692519,0.01456621,0.10076986
-2.43421711,0.35290148,0.07780903,0.13215876,0.01929654,0.04283561,0.07601066,0.01281323,0.09790194
-2.42821411,0.33949647,0.07570729,0.12688131,0.01932408,0.04075480,0.06636580,0.01131245,0.09591878
-2.42221111,0.32933671,0.07538695,0.12245133,0.01927002,0.03960806,0.05796957,0.01006074,0.09487459
-2.41620810,0.32260611,0.07700289,0.11889816,0.01913761,0.03947836,0.05079152,0.00905438,0.09483865
-2.41020510,0.31952336,0.08071837,0.11626346,0.01893287,0.04045019,0.04479435,0.00828957,0.09589539
-2.40420210,0.32034200,0.08670390,0.11460146,0.01866448,0.04260970,0.03993607,0.00776265,0.09814358
-2.39819910,0.32534764,0.09513524,0.11397830,0.01834352,0.04604424,0.03617199,0.00747038,0.10169453
-2.39219610,0.33485222,0.10619012,0.11447044,0.01798318,0.05084154,0.03345623,0.00741001,0.10666934
-2.38619310,0.34918517,0.12004394,0.11616213,0.01759833,0.05708808,0.03174284,0.00757929,0.11319510
-2.38019010,0.36868160,0.13686418,0.11914200,0.01720499,0.06486697,0.03098644,0.00797638,0.12140018
-2.37418709,0.39366787,0.15680378,0.12349893,0.01681978,0.07425513,0.03114248,0.00859955,0.13140874
-2.36818409,0.42444488,0.17999363,0.12931718,0.01645930,0.08531990,0.03216695,0.00944693,0.14333454
-2.36218109,0.46126970,0.20653435,0.13667114,0.01613950,0.09811522,0.03401581,0.01051607,0.15727435
-2.35617809,0.50433636,0.23648785,0.14561979,0.01587506,0.11267740,0.03664409,0.01180345,0.17330122
-2.35017509,0.55375662,0.26986889,0.15620125,0.01567879,0.12902083,0.04000472,0.01330398,0.19145787
-2.34417209,0.60954176,0.30663743,0.16842749,0.01556117,0.14713374,0.04404730,0.01501049,0.21175068
-2.33816908,0.67158635,0.34669196,0.18227973,0.01552982,0.16697428,0.04871680,0.01691320,0.23414450
-2.33216608,0.73965510,0.38986460,0.19770455,0.01558922,0.18846722,0.05395240,0.01899931,0.25855874
-2.32616308,0.81337384,0.43591831,0.21461125,0.01574049,0.21150151,0.05968649,0.02125264,0.28486505
-2.32016008,0.89222544,0.48454678,0.23287040,0.01598124,0.23592897,0.06584408,0.02365338,0.31288690
-2.31415708,0.97555142,0.53537730,0.25231397,0.01630568,0.26156425,0.07234246,0.02617808,0.34240128
-2.30815408,1.06255983,0.58797675,0.27273710,0.01670471,0.28818635,0.07909151,0.02879970,0.37314271
-2.30215108,1.15233950,0.64186094,0.29390159,0.01716628,0.31554166,0.08599440,0.03148793,0.40480950
-2.29614807,1.24388071,0.69650700,0.31554098,0.01767577,0.34334869,0.09294885,0.03420971,0.43707226
-2.29014507,1.33610176,0.75136860,0.33736732,0.01821653,0.37130423,0.09984898,0.03692991,0.46958448
-2.28414207,1.42788066,0.80589344,0.35907924,0.01877049,0.39909099,0.10658755,0.03961216,0.50199462
-2.27813907,1.51809089,0.85954223,0.38037112,0.01931879,0.42638623,0.11305860,0.04221996,0.53395957
-2.27213607,1.60563969,0.91180837,0.40094313,0.01984255,0.45287136,0.11916043,0.04471773,0.56515854
-2.26613307,1.68950736,0.96223735,0.42051146,0.02032353,0.47824172,0.12479870,0.04707204,0.59530696
-2.26013007,1.76878559,1.01044467,0.43881863,0.02074487,0.50221640,0.12988947,0.04925283,0.62416959
-2.25412706,1.84271295,1.05613138,0.45564306,0.02109170,0.52454749,0.13436220,0.05123453,0.65157210
-2.24812406,1.91070579,1.09909612,0.47080779,0.02135177,0.54502831,0.13816229,0.05299714,0.67741034
-2.24212106,1.97238252,1.13924284,0.48418756,0.02151589,0.56350006,0.14125327,0.05452710,0.70165684
-2.23611806,2.02758006,1.17658351,0.49571417,0.02157834,0.57985676,0.14361828,0.05581791,0.72436381
-2.23011506,2.07636108,1.21123538,0.50537954,0.02153706,0.59404788,0.14526089,0.05687054,0.74566246
-2.22411206,2.11901142,1.24341269,0.51323652,0.02139380,0.60607868,0.14620512,0.05769352,0.76575827
-2.21810905,2.15602740,1.27341296,0.51939703,0.02115401,0.61600808,0.14649456,0.05830263,0.78492239
-2.21210605,2.18809320,1.30159847,0.52402788,0.02082669,0.62394416,0.14619080,0.05872043,0.80347927
-2.20610305,2.21604918,1.32837357,0.52734406,0.02042407,0.63003746,0.14537097,0.05897528,0.82179108
-2.20010005,2.24085238,1.35415909,0.52959999,0.01996110,0.63447240,0.14412465,0.05910026,0.84023936
-2.19409705,2.26353083,1.37936507,0.53107894,0.01945496,0.63745727,0.14255022,0.05913173,0.85920501
-2.18809405,2.28513377,1.40436323,0.53208110,0.01892439,0.63921319,0.14075085,0.05910778,0.87904713
-2.18209105,2.30668000,1.42946074,0.53291082,0.01838898,0.63996281,0.13883023,0.05906654,0.90008218
-2.17608804,2.32910687,1.45487668,0.53386346,0.01786847,0.63991906,0.13688829,0.05904448,0.92256402
-2.17008504,2.35322219,1.48072269,0.53521255,0.01738203,0.63927474,0.13501717,0.05907473,0.94666624
-2.16408204,2.37966142,1.50698878,0.53719774,0.01694750,0.63819338,0.13329747,0.05918556,0.97246744
-2.15807904,2.40885220,1.53353533,0.54001407,0.01658080,0.63680190,0.13179505,0.05939904,0.99994030
-2.15207604,2.44098790,1.56009171,0.54380299,0.01629529,0.63518526,0.13055860,0.05972995,1.02894518
-2.14607304,2.47601140,1.58626183,0.54864566,0.01610134,0.63338357,0.12961785,0.06018504,1.05922848
-2.14007004,2.51361009,1.61153632,0.55455863,0.01600591,0.63139162,0.12898278,0.06076259,1.09042606
-2.13406703,2.55322219,1.63531086,0.56149222,0.01601231,0.62916077,0.12864360,0.06145241,1.12207163
-2.12806403,2.59405420,1.65690975,0.56933168,0.01612010,0.62660321,0.12857166,0.06223612,1.15360982
-2.12206103,2.63510885,1.67561366,0.57790107,0.01632508,0.62359822,0.12872118,0.06308789,1.18441347
-2.11605803,2.67522217,1.69069000,0.58696970,0.01661948,0.61999999,0.12903164,0.06397543,1.21380436
-2.11005503,2.71310832,1.70142476,0.59626092,0.01699222,0.61564676,0.12943081,0.06486130,1.24107667
-2.10405203,2.74741000,1.70715395,0.60546287,0.01742930,0.61037061,0.12983817,0.06570441,1.26552202
-2.09804902,2.77675256,1.70729338,0.61424087,0.01791434,0.60400747,0.13016870,0.06646169,1.28645531
-2.09204602,2.79979937,1.70136542,0.62225080,0.01842916,0.59640690,0.13033665,0.06708984,1.30324003
-2.08604302,2.81530623,1.68902147,0.62915307,0.01895444,0.58744104,0.13025930,0.06754707,1.31531225
-2.08004002,2.82217262,1.67005923,0.63462653,0.01947042,0.57701248,0.12986052,0.06779472,1.32220218
-2.07403702,2.81948758,1.64443424,0.63838179,0.01995758,0.56506060,0.12907385,0.06779885,1.32355256
-2.06803402,2.80656862,1.61226515,0.64017345,0.02039739,0.55156622,0.12784515,0.06753145,1.31913303
-2.06203102,2.78299190,1.57383277,0.63981059,0.02077295,0.53655428,0.12613463,0.06697155,1.30885009
-2.05602801,2.74861269,1.52957312,0.63716525,0.02106954,0.52009466,0.12391823,0.06610595,1.29275216
-2.05002501,2.70357529,1.48006482,0.63217841,0.02127517,0.50230101,0.12118830,0.06492963,1.27102969
-2.04402201,2.64831212,1.42601168,0.62486329,0.02138098,0.48332789,0.11795360,0.06344587,1.24401025
-2.03801901,2.58353208,1.36822112,0.61530573,0.02138147,0.46336612,0.11423864,0.06166604,1.21214882
-2.03201601,2.51019872,1.30757959,0.60366174,0.02127468,0.44263695,0.11008252,0.05960909,1.17601386
-2.02601301,2.42949925,1.24502582,0.59015221,0.02106220,0.42138503,0.10553717,0.05730079,1.13626942
-2.02001001,2.34280552,1.18152301,0.57505506,0.02074905,0.39987065,0.10066527,0.05477276,1.09365425
-2.01400700,2.25162879,1.11803104,0.55869510,0.02034342,0.37836160,0.09553790,0.05206133,1.04895862
-2.00800400,2.15756998,1.05547953,0.54143212,0.01985639,0.35712486,0.09023208,0.04920633,1.00299963
-2.00200100,2.06226747,0.99474267,0.52364764,0.01930143,0.33641860,0.08482819,0.04624978,0.95659616
-1.99599800,1.96734453,0.93661661,0.50573096,0.01869400,0.31648458,0.07940761,0.04323467,0.91054413
-1.98999500,1.87435850,0.88180003,0.48806505,0.01805094,0.29754149,0.07405049,0.04020373,0.86559320
-1.98399200,1.78475364,0.83087830,0.47101305,0.01739004,0.27977910,0.06883379,0.03719839,0.82242556
-1.97798899,1.69981952,0.78431181,0.45490569,0.01672947,0.26335379,0.06382976,0.03425780,0.78163770
-1.97198599,1.62065655,0.74242843,0.44003058,0.01608734,0.24838523,0.05910471,0.03141814,0.74372568
-1.96598299,1.54814986,0.70542048,0.42662339,0.01548134,0.23495456,0.05471830,0.02871200,0.70907451
-1.95997999,1.48295240,0.67334594,0.41486171,0.01492839,0.22310397,0.05072315,0.02616808,0.67795176
-1.95397699,1.42547792,0.64613395,0.40486149,0.01444444,0.21283765,0.04716498,0.02381101,0.65050578
-1.94797399,1.37590366,0.62359416,0.39667642,0.01404436,0.20412416,0.04408294,0.02166137,0.62676827
-1.94197099,1.33418257,0.60542961,0.39030014,0.01374190,0.19689995,0.04151039,0.01973588,0.60666117
-1.93596798,1.30006426,0.59125273,0.38567107,0.01354980,0.19107405,0.03947583,0.01804775,0.59000735
-1.92996498,1.27312346,0.58060370,0.38267970,0.01347984,0.18653357,0.03800391,0.01660705,0.57654467
-1.92396198,1.25279458,0.57297068,0.38117784,0.01354310,0.18314991,0.03711665,0.01542119,0.56594260
-1.91795898,1.23841068,0.56781106,0.38098935,0.01375016,0.18078539,0.03683441,0.01449546,0.55782081
-1.91195598,1.22924484,0.56457308,0.38192185,0.01411128,0.17930000,0.03717689,0.01383346,0.55176869
-1.90595298,1.22455202,0.56271693,0.38377868,0.01463661,0.17855810,0.03816382,0.01343757,0.54736509
-1.89994997,1.22360935,0.56173468,0.38637060,0.01533635,0.17843467,0.03981538,0.01330925,0.54419736
-1.89394697,1.22575311,0.56116825,0.38952658,0.01622079,0.17882102,0.04215226,0.01344933,0.54187881
-1.88794397,1.23041047,0.56062482,0.39310313,0.01730026,0.17962955,0.04519536,0.01385808,0.54006393
-1.88194097,1.23712483,0.55978907,0.39699172,0.01858504,0.18079751,0.04896500,0.01453522,0.53846082
-1.87593797,1.24557346,0.55843190,0.40112397,0.02008511,0.18228956,0.05347986,0.01547975,0.53684023
-1.86993497,1.25557693,0.55641538,0.40547424,0.02180975,0.18409897,0.05875539,0.01668968,0.53504100
-1.86393197,1.26710000,0.55369366,0.41005974,0.02376716,0.18624745,0.06480206,0.01816165,0.53297182
-1.85792896,1.28024408,0.55031006,0.41493794,0.02596388,0.18878371,0.07162323,0.01989041,0.53060938
-1.85192596,1.29523198,0.54639045,0.42020174,0.02840425,0.19178057,0.07921302,0.02186835,0.52799306
-1.84592296,1.31238589,0.54213333,0.42597238,0.03108975,0.19533097,0.08755403,0.02408488,0.52521676
-1.83991996,1.33209969,0.53779706,0.43239082,0.03401848,0.19954291,0.09661530,0.02652601,0.52241825
-1.83391696,1.35480746,0.53368479,0.43960776,0.03718456,0.20453355,0.10635044,0.02917377,0.51976679
-1.82791396,1.38094949,0.53012800,0.44777309,0.04057769,0.21042272,0.11669616,0.03200595,0.51744969
-1.82191096,1.41093791,0.52746898,0.45702520,0.04418283,0.21732605,0.12757130,0.03499587,0.51565857
-1.81590795,1.44512327,0.52604342,0.46748063,0.04797997,0.22534807,0.13887653,0.03811228,0.51457600
-1.80990495,1.48376404,0.52616343,0.47922476,0.05194412,0.23457545,0.15049464,0.04131960,0.51436318
-1.80390195,1.52700017,0.52810195,0.49230382,0.05604544,0.24507071,0.16229170,0.04457823,0.51514930
-1.79789895,1.57483190,0.53207892,0.50671858,0.06024960,0.25686665,0.17411886,0.04784515,0.51702290
-1.79189595,1.62710473,0.53824977,0.52242008,0.06451825,0.26996167,0.18581503,0.05107465,0.52002563
-1.78589295,1.68350102,0.54669667,0.53930748,0.06880967,0.28431619,0.19721007,0.05421932,0.52414860
-1.77988994,1.74353827,0.55742258,0.55722805,0.07307960,0.29985034,0.20812875,0.05723112,0.52933123
-1.77388694,1.80657417,0.57034845,0.57597927,0.07728204,0.31644297,0.21839498,0.06006255,0.53546264
-1.76788394,1.87181774,0.58531340,0.59531287,0.08137024,0.33393209,0.22783644,0.06266791,0.54238523
-1.76188094,1.93834613,0.60207790,0.61494063,0.08529764,0.35211673,0.23628929,0.06500453,0.54990020
-1.75587794,2.00512600,0.62032961,0.63454155,0.08901880,0.37076016,0.24360277,0.06703391,0.55777456
-1.74987494,2.07103876,0.63969174,0.65377011,0.09249025,0.38959444,0.24964356,0.06872284,0.56574929
-1.74387194,2.13490835,0.65973346,0.67226536,0.09567135,0.40832615,0.25429964,0.07004423,0.57354814
-1.73786893,2.19553080,0.67998202,0.68966031,0.09852489,0.42664310,0.25748358,0.07097789,0.58088662
-1.73186593,2.25170434,0.69993616,0.70559147,0.10101775,0.44422191,0.25913508,0.07151094,0.58748093
-1.72586293,2.30225921,0.71908024,0.71970810,0.10312124,0.46073609,0.25922260,0.07163807,0.59305633
-1.71985993,2.34608636,0.73689877,0.73168104,0.10481149,0.47586454,0.25774412,0.07136152,0.59735481
-1.71385693,2.38216417,0.75289082,0.74121076,0.10606962,0.48930006,0.25472702,0.07069080,0.60014175
-1.70785393,2.40958274,0.76658390,0.74803448,0.10688187,0.50075765,0.25022696,0.06964221,0.60121162
-1.70185093,2.42756516,0.77754677,0.75193235,0.10723956,0.50998232,0.24432599,0.06823816,0.60039240
-1.69584792,2.43548531,0.78540107,0.75273241,0.10713912,0.51675616,0.23712985,0.06650634,0.59754899
-1.68984492,2.43288203,0.78983124,0.75031431,0.10658195,0.52090443,0.22876475,0.06447876,0.59258541
-1.68384192,2.41946937,0.79059247,0.74461187,0.10557434,0.52230037,0.21937353,0.06219076,0.58544597
-1.67783892,2.39514275,0.78751661,0.73561432,0.10412734,0.52086880,0.20911168,0.05967993,0.57611555
-1.67183592,2.35998112,0.78051580,0.72336632,0.10225656,0.51658807,0.19814302,0.05698514,0.56461892
-1.66583292,2.31424491,0.76958374,0.70796673,0.09998210,0.50949058,0.18663557,0.05414553,0.55101937
-1.65982991,2.25837015,0.75479467,0.68956628,0.09732831,0.49966167,0.17475746,0.05119972,0.53541659
-1.65382691,2.19295868,0.73630015,0.66836413,0.09432358,0.48723707,0.16267322,0.04818497,0.51794405
-1.64782391,2.11876490,0.71432370,0.64460343,0.09100019,0.47239892,0.15054043,0.04513663,0.49876581
-1.64182091,2.03667925,0.68915365,0.61856605,0.08739396,0.45537056,0.13850692,0.04208759,0.47807296
-1.63581791,1.94770901,0.66113438,0.59056659,0.08354392,0.43641031,0.12670855,0.03906798,0.45607970
-1.62981491,1.85295692,0.63065637,0.56094583,0.07949198,0.41580444,0.11526760,0.03610495,0.43301912
-1.62381191,1.75359813,0.59814535,0.53006379,0.07528243,0.39385966,0.10429174,0.03322255,0.40913889
-1.61780890,1.65085635,0.56405106,0.49829267,0.07096145,0.37089535,0.09387375,0.03044177,0.38469683
-1.61180590,1.54597971,0.52883581,0.46600981,0.06657655,0.34723582,0.08409168,0.02778066,0.35995651
-1.60580290,1.44021729,0.49296352,0.43359088,0.06217602,0.32320288,0.07500969,0.02525450,0.33518301
-1.59979990,1.33479689,0.45688929,0.40140358,0.05780827,0.29910900,0.06667927,0.02287609,0.31063897
-1.59379690,1.23090467,0.42105010,0.36980186,0.05352131,0.27525112,0.05914090,0.02065598,0.28658095
-1.58779390,1.12966751,0.38585662,0.33912110,0.04936208,0.25190542,0.05242601,0.01860289,0.26325636
-1.58179090,1.03213815,0.35168658,0.30967400,0.04537604,0.22932317,0.04655920,0.01672397,0.24090083
-1.57578789,0.93928378,0.31887969,0.28174763,0.04160661,0.20772752,0.04156053,0.01502522,0.21973638
-1.56978489,0.85197805,0.28773415,0.25560135,0.03809485,0.18731150,0.03744785,0.01351182,0.19997009
-1.56378189,0.77099651,0.25850478,0.23146577,0.03487911,0.16823700,0.03423909,0.01218845,0.18179356
-1.55777889,0.69701528,0.23140269,0.20954265,0.03199483,0.15063477,0.03195437,0.01105967,0.16538291
-1.55177589,0.63061267,0.20659626,0.19000547,0.02947438,0.13460520,0.03061781,0.01013014,0.15089940
-1.54577289,0.57227313,0.18421332,0.17300077,0.02734693,0.12021986,0.03025906,0.00940495,0.13849048
-1.53976988,0.52239306,0.16434423,0.15864978,0.02563845,0.10752359,0.03091441,0.00888980,0.12829110
-1.53376688,0.48128770,0.14704560,0.14705040,0.02437161,0.09653689,0.03262732,0.00859117,0.12042524
-1.52776388,0.44919850,0.13234451,0.13827907,0.02356577,0.08725865,0.03544854,0.00851643,0.11500734
-1.52176088,0.42630027,0.12024274,0.13239255,0.02323687,0.07966879,0.03943550,0.00867388,0.11214364
-1.51575788,0.41270740,0.11072100,0.12942931,0.02339730,0.07373095,0.04465119,0.00907270,0.11193301
-1.50975488,0.40847885,0.10374289,0.12941033,0.02405568,0.06939494,0.05116233,0.00972286,0.11446743
-1.50375188,0.41362132,0.09925829,0.13233941,0.02521660,0.06659893,0.05903697,0.01063489,0.11983181
-1.49774887,0.42809054,0.09720634,0.13820276,0.02688027,0.06527135,0.06834151,0.01181961,0.12810309
-1.49174587,0.45179060,0.09751772,0.14696796,0.02904203,0.06533248,0.07913720,0.01328780,0.13934882
-1.48574287,0.48457153,0.10011633,0.15858241,0.03169199,0.06669574,0.09147619,0.01504967,0.15362495
-1.47973987,0.52622542,0.10492043,0.17297134,0.03481444,0.06926870,0.10539738,0.01711447,0.17097326
-1.47373687,0.57648157,0.11184330,0.19003559,0.03838749,0.07295391,0.12092202,0.01948984,0.19141832
-1.46773387,0.63500141,0.12079359,0.20964942,0.04238262,0.07764961,0.13804946,0.02218128,0.21496431
-1.46173087,0.70137372,0.13167542,0.23165861,0.04676444,0.08325042,0.15675303,0.02519151,0.24159200
-1.45572786,0.77511106,0.14438859,0.25587900,0.05149059,0.08964804,0.17697640,0.02851991,0.27125591
-1.44972486,0.85564804,0.15882882,0.28209593,0.05651181,0.09673207,0.19863060,0.03216194,0.30388220
-1.44372186,0.94234213,0.17488838,0.31006461,0.06177230,0.10439101,0.22159186,0.03610869,0.33936728
-1.43771886,1.03447745,0.19245717,0.33951175,0.06721032,0.11251349,0.24570046,0.04034644,0.37757752
