energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.47273637,6.73288207,0.02277351,2.19944146,0.57676550,1.02746993,0.03715836,1.84470564,3.37196835,1.70931175
-3.46673337,6.94151258,0.02297229,2.27758164,0.58701857,1.05738125,0.03880826,1.88765588,3.45433675,1.76608324
-3.46073037,7.13189527,0.02303015,2.34883774,0.59544311,1.08572164,0.04031608,1.92644359,3.52404717,1.81845271
-3.45472736,7.30022702,0.02294903,2.41182391,0.60187724,1.11176081,0.04166226,1.96026145,3.57976960,1.86529775
-3.44872436,7.44311720,0.02273406,2.46529489,0.60620312,1.13482191,0.04282973,1.98841270,3.62044897,1.90559416
-3.44272136,7.55766485,0.02239332,2.50817760,0.60834756,1.15429677,0.04380420,2.01032248,3.64532880,1.93844156
-3.43671836,7.64152179,0.02193756,2.53959769,0.60828174,1.16965908,0.04457452,2.02554594,3.65396529,1.96308539
-3.43071536,7.69294013,0.02137984,2.55890027,0.60601974,1.18047522,0.04513282,2.03377287,3.64623151,1.97893448
-3.42471236,7.71080328,0.02073499,2.56566451,0.60161635,1.18641232,0.04547467,2.03482908,3.62231227,1.98557398
-3.41870935,7.69464006,0.02001913,2.55971165,0.59516404,1.18724365,0.04559906,2.02867466,3.58269016,1.98277328
-3.41270635,7.64462208,0.01924911,2.54110659,0.58678936,1.18285099,0.04550833,2.01539918,3.52812379,1.97048897
-3.40670335,7.56154513,0.01844189,2.51015297,0.57664890,1.17322417,0.04520806,1.99521439,3.45961957,1.94886269
-3.40070035,7.44679580,0.01761401,2.46738250,0.56492492,1.15845788,0.04470680,1.96844456,3.37839828,1.91821439
-3.39469735,7.30230478,0.01678107,2.41353866,0.55182087,1.13874582,0.04401581,1.93551503,3.28585805,1.87903108
-3.38869435,7.13048897,0.01595726,2.34955576,0.53755684,1.11437273,0.04314872,1.89693928,3.18353519,1.83195184
-3.38269135,6.93418445,0.01515499,2.27653408,0.52236517,1.08570433,0.04212118,1.85330503,3.07306437,1.77774940
-3.37668834,6.71657276,0.01438459,2.19571183,0.50648624,1.05317581,0.04095042,1.80525979,2.95613945,1.71730919
-3.37068534,6.48110287,0.01365410,2.10843510,0.49016453,1.01727918,0.03965491,1.75349636,2.83447623,1.65160647
-3.36468234,6.23141134,0.01296925,2.01612644,0.47364514,0.97854999,0.03825390,1.69873859,2.70977792,1.58168232
-3.35867934,5.97124290,0.01233339,1.92025314,0.45717059,0.93755384,0.03676706,1.64172780,2.58370430,1.50861919
-3.35267634,5.70437357,0.01174767,1.82229599,0.44097812,0.89487319,0.03521411,1.58321019,2.45784482,1.43351674
-3.34667334,5.43453824,0.01121123,1.72371921,0.42529733,0.85109476,0.03361448,1.52392544,2.33369610,1.35746865
-3.34067034,5.16536412,0.01072141,1.62594222,0.41034826,0.80679805,0.03198698,1.46459669,2.21264364,1.28154083
-3.33466733,4.90031120,0.01027416,1.53031386,0.39633970,0.76254507,0.03034956,1.40592193,2.09594779,1.20675169
-3.32866433,4.64262065,0.00986431,1.43808927,0.38346776,0.71887175,0.02871908,1.34856679,1.98473344,1.13405460
-3.32266133,4.39527137,0.00948603,1.35040995,0.37191461,0.67628084,0.02711109,1.29315872,1.87998313,1.06432299
-3.31665833,4.16094483,0.00913311,1.26828696,0.36184729,0.63523676,0.02553974,1.24028233,1.78253288,0.99833810
-3.31065533,3.94199797,0.00879940,1.19258747,0.35341641,0.59616196,0.02401761,1.19047570,1.69307036,0.93677934
-3.30465233,3.74044369,0.00847908,1.12402467,0.34675486,0.55943499,0.02255569,1.14422747,1.61213475,0.88021748
-3.29864932,3.55793827,0.00816694,1.06315088,0.34197633,0.52538989,0.02116330,1.10197445,1.54011789,0.82911014
-3.29264632,3.39577501,0.00785861,1.01035378,0.33917367,0.49431692,0.01984812,1.06409955,1.47726627,0.78379978
-3.28664332,3.25488342,0.00755071,0.96585567,0.33841708,0.46646399,0.01861618,1.03092977,1.42368374,0.74451372
-3.28064032,3.13583321,0.00724094,0.92971562,0.33975218,0.44203897,0.01747192,1.00273429,1.37933477,0.71136606
-3.27463732,3.03884248,0.00692812,0.90183425,0.34319811,0.42121213,0.01641824,0.97972239,1.34404826,0.68436129
-3.26863432,2.96378982,0.00661217,0.88196111,0.34874561,0.40411878,0.01545659,0.96204133,1.31752206,0.66339933
-3.26263132,2.91022970,0.00629402,0.86970448,0.35635534,0.39086171,0.01458705,0.94977429,1.29932857,0.64828195
-3.25662831,2.87741123,0.00597548,0.86454339,0.36595655,0.38151316,0.01380846,0.94293840,1.28892144,0.63872019
-3.25062531,2.86429993,0.00565908,0.86584177,0.37744624,0.37611635,0.01311855,0.94148313,1.28564402,0.63434291
-3.24462231,2.86960264,0.00534794,0.87286450,0.39068896,0.37468623,0.01251405,0.94528923,1.28873956,0.63470617
-3.23861931,2.89179538,0.00504550,0.88479511,0.40551736,0.37720967,0.01199088,0.95416854,1.29736359,0.63930348
-3.23261631,2.92915407,0.00475536,0.90075490,0.42173358,0.38364484,0.01154430,0.96786471,1.31059848,0.64757672
-3.22661331,2.97978802,0.00448108,0.91982311,0.43911163,0.39392012,0.01116910,0.98605523,1.32747022,0.65892767
-3.22061031,3.04167582,0.00422602,0.94105775,0.45740064,0.40793245,0.01085979,1.00835488,1.34696718,0.67273004
-3.21460730,3.11270323,0.00399313,0.96351668,0.47632901,0.42554553,0.01061080,1.03432062,1.36806060,0.68834178
-3.20860430,3.19070251,0.00378487,0.98627829,0.49560946,0.44658792,0.01041675,1.06345813,1.38972626,0.70511760
-3.20260130,3.27349260,0.00360307,1.00846151,0.51494473,0.47085139,0.01027263,1.09522982,1.41096676,0.72242133
-3.19659830,3.35891932,0.00344890,1.02924439,0.53403390,0.49808979,0.01017405,1.12906442,1.43083372,0.73963807
-3.19059530,3.44489477,0.00332278,1.04788078,0.55257906,0.52801873,0.01011753,1.16436787,1.44844903,0.75618569
-3.18459230,3.52943529,0.00322441,1.06371480,0.57029225,0.56031624,0.01010073,1.20053539,1.46302464,0.77152557
-3.17858929,3.61069693,0.00315278,1.07619245,0.58690227,0.59462472,0.01012272,1.23696451,1.47387982,0.78517234
-3.17258629,3.68700803,0.00310625,1.08487030,0.60216140,0.63055432,0.01018421,1.27306882,1.48045566,0.79670218
-3.16658329,3.75689798,0.00308258,1.08942087,0.61585165,0.66768785,0.01028786,1.30829205,1.48232595,0.80575982
-3.16058029,3.81912196,0.00307907,1.08963484,0.62779046,0.70558715,0.01043850,1.34212224,1.47920438,0.81206386
-3.15457729,3.87268110,0.00309267,1.08541997,0.63783565,0.74380098,0.01064335,1.37410570,1.47094776,0.81541033
-3.14857429,3.91683790,0.00312006,1.07679709,0.64588948,0.78187420,0.01091225,1.40386017,1.45755521,0.81567459
-3.14257129,3.95112670,0.00315785,1.06389333,0.65190179,0.81935787,0.01125781,1.43108714,1.43916376,0.81281147
-3.13656828,3.97535925,0.00320265,1.04693310,0.65587206,0.85582007,0.01169555,1.45558263,1.41604045,0.80685372
-3.13056528,3.98962526,0.00325124,1.02622721,0.65785037,0.89085694,0.01224401,1.47724618,1.38857151,0.79790894
-3.12456228,3.99428805,0.00330066,1.00216074,0.65793723,0.92410349,0.01292468,1.49608769,1.35724927,0.78615519
-3.11855928,3.98997546,0.00334833,0.97517999,0.65628231,0.95524360,0.01376198,1.51223162,1.32265722,0.77183530
-3.11255628,3.97756590,0.00339212,0.94577928,0.65308197,0.98401888,0.01478308,1.52591828,1.28545413,0.75525028
-3.10655328,3.95816986,0.00343045,0.91448787,0.64857574,1.01023575,0.01601756,1.53750197,1.24635757,0.73675195
-3.10055028,3.93310690,0.00346230,0.88185742,0.64304175,1.03377048,0.01749702,1.54744557,1.20612756,0.71673499
-3.09454727,3.90387830,0.00348723,0.84845043,0.63679114,1.05457183,0.01925453,1.55631164,1.16555080,0.69562863
-3.08854427,3.87213563,0.00350540,0.81482974,0.63016155,1.07266105,0.02132392,1.56474980,1.12542574,0.67388824
-3.08254127,3.83964546,0.00351753,0.78154939,0.62350981,1.08812924,0.02373895,1.57348071,1.08654895,0.65198684
-3.07653827,3.80825064,0.00352481,0.74914678,0.61720390,1.10113213,0.02653233,1.58327656,1.04970268,0.63040678
-3.07053527,3.77982871,0.00352889,0.71813613,0.61161433,1.11188232,0.02973466,1.59493871,1.01564383,0.60963161
-3.06453227,3.75624798,0.00353173,0.68900318,0.60710511,1.12063951,0.03337323,1.60927279,0.98509422,0.59013829
-3.05852926,3.73932209,0.00353551,0.66220098,0.60402442,1.12769893,0.03747079,1.62706202,0.95873200,0.57238978
-3.05252626,3.73076397,0.00354255,0.63814653,0.60269528,1.13337855,0.04204429,1.64903935,0.93718395,0.55682793
-3.04652326,3.73214019,0.00355513,0.61721808,0.60340633,1.13800554,0.04710366,1.67585945,0.92101866,0.54386687
-3.04052026,3.74482684,0.00357542,0.59975294,0.60640303,1.14190268,0.05265062,1.70807135,0.91074005,0.53388673
-3.03451726,3.76996808,0.00360536,0.58604550,0.61187942,1.14537508,0.05867771,1.74609274,0.90678141,0.52722779
-3.02851426,3.80843865,0.00364654,0.57634537,0.61997083,1.14869785,0.06516740,1.79018699,0.90949947,0.52418505
-3.02251126,3.86081137,0.00370014,0.57085541,0.63074772,1.15210524,0.07209150,1.84044373,0.91916865,0.52500312
-3.01650825,3.92733092,0.00376687,0.56972970,0.64421082,1.15578151,0.07941086,1.89676396,0.93597532,0.52987163
-3.01050525,4.00789489,0.00384690,0.57307124,0.66028795,1.15985391,0.08707533,1.95885041,0.96001235,0.53892109
-3.00450225,4.10204280,0.00393988,0.58092960,0.67883261,1.16438802,0.09502413,2.02620383,0.99127376,0.55221917
-2.99849925,4.20895395,0.00404490,0.59329841,0.69962447,1.16938552,0.10318649,2.09812549,1.02965012,0.56976772
-2.99249625,4.32745445,0.00416054,0.61011296,0.72237202,1.17478432,0.11148271,2.17372637,1.07492462,0.59150033
-2.98649325,4.45603348,0.00428493,0.63124797,0.74671722,1.18046117,0.11982550,2.25194262,1.12677040,0.61728085
-2.98049025,4.59286882,0.00441577,0.65651585,0.77224227,1.18623635,0.12812158,2.33155742,1.18474934,0.64690272
-2.97448724,4.73586112,0.00455047,0.68566565,0.79847829,1.19188041,0.13627358,2.41122837,1.24831288,0.68008942
-2.96848424,4.88267621,0.00468617,0.71838291,0.82491589,1.19712249,0.14418210,2.48951984,1.31680497,0.71649618
-2.96248124,5.03079454,0.00481989,0.75429066,0.85101710,1.20166001,0.15174780,2.56493920,1.38946769,0.75571293
-2.95647824,5.17756647,0.00494861,0.79295196,0.87622863,1.20516929,0.15887362,2.63597573,1.46544971,0.79726878
-2.95047524,5.32027202,0.00506933,0.83387390,0.89999583,1.20731672,0.16546693,2.70114108,1.54381765,0.84063803
-2.94447224,5.45618354,0.00517922,0.87651348,0.92177704,1.20777015,0.17144153,2.75900963,1.62357056,0.88524779
-2.93846923,5.58262965,0.00527565,0.92028531,0.94105788,1.20621010,0.17671955,2.80825766,1.70365735,0.93048712
-2.93246623,5.69705866,0.00535629,0.96457116,0.95736483,1.20234035,0.18123305,2.84769974,1.78299694,0.97571784
-2.92646323,5.79709993,0.00541914,1.00873137,0.97027793,1.19589785,0.18492542,2.87632123,1.86050089,1.02028663
-2.92046023,5.88062141,0.00546259,1.05211782,0.97944186,1.18666141,0.18775246,2.89330580,1.93509790,1.06353847
-2.91445723,5.94578195,0.00548543,1.09408832,0.98457528,1.17445908,0.18968313,2.89805708,2.00575968,1.10483099
-2.90845423,5.99107691,0.00548690,1.13402194,0.98547802,1.15917412,0.19070000,2.89021376,2.07152727,1.14354941
-2.90245123,6.01537584,0.00546664,1.17133486,0.98203587,1.14074924,0.19079942,2.86965789,2.13153713,1.17912181
-2.89644822,6.01795135,0.00542474,1.20549624,0.97422295,1.11918922,0.18999138,2.83651612,2.18504593,1.21103393
-2.89044522,5.99849817,0.00536165,1.23604338,0.96210156,1.09456181,0.18829903,2.79115423,2.23145297,1.23884332
-2.88444222,5.95714189,0.00527825,1.26259556,0.94581960,1.06699689,0.18575806,2.73416508,2.27031944,1.26219200
-2.87843922,5.89443694,0.00517573,1.28486598,0.92560573,1.03668401,0.18241582,2.66635088,2.30138322,1.28081720
-2.87243622,5.81135381,0.00505563,1.30267091,0.90176245,1.00386840,0.17833016,2.58870032,2.32456851,1.29455955
-2.86643322,5.70925536,0.00491976,1.31593576,0.87465753,0.96884548,0.17356823,2.50236160,2.33998949,1.30336829
-2.86043022,5.58986295,0.00477019,1.32469731,0.84471395,0.93195421,0.16820506,2.40861235,2.34794730,1.30730305
-2.85442721,5.45521276,0.00460923,1.32910190,0.81239887,0.89356925,0.16232202,2.30882742,2.34892024,1.30653178
-2.84842421,5.30760349,0.00443938,1.32939941,0.77821199,0.85409236,0.15600522,2.20444565,2.34354684,1.30132502
-2.84242121,5.14953671,0.00426332,1.32593300,0.74267370,0.81394304,0.14934380,2.09693668,2.33260248,1.29204613
-2.83641821,4.98365136,0.00408388,1.31912483,0.70631333,0.77354892,0.14242824,1.98776863,2.31696986,1.27913805
-2.83041521,4.81265448,0.00390405,1.30945843,0.66965795,0.73333601,0.13534859,1.87837771,2.29760456,1.26310681
-2.82441221,4.63925025,0.00372694,1.29745814,0.63322201,0.69371910,0.12819282,1.77014041,2.27549696,1.24450250
-2.81840920,4.46606975,0.00355577,1.28366679,0.59749805,0.65509271,0.12104516,1.66434905,2.25163213,1.22389847
-2.81240620,4.29560386,0.00339388,1.26862247,0.56294873,0.61782274,0.11398459,1.56219102,2.22694955,1.20186967
-2.80640320,4.13014190,0.00324472,1.25283562,0.53000029,0.58223922,0.10708349,1.46473242,2.20230472,1.17897114
-2.80040020,3.97171841,0.00311184,1.23676772,0.49903765,0.54863029,0.10040646,1.37290603,2.17843453,1.15571775
-2.79439720,3.82207012,0.00299892,1.22081252,0.47040102,0.51723763,0.09400940,1.28750394,2.15592841,1.13256619
-2.78839420,3.68260504,0.00290971,1.20528117,0.44438416,0.48825362,0.08793882,1.20917461,2.13520692,1.10990010
-2.78239120,3.55438493,0.00284808,1.19039182,0.42123406,0.46182004,0.08223150,1.13842432,2.11650913,1.08801922
-2.77638819,3.43812184,0.00281798,1.17626465,0.40115202,0.43802863,0.07691434,1.07562249,2.09988975,1.06713315
-2.77038519,3.33418896,0.00282341,1.16292243,0.38429589,0.41692321,0.07200467,1.02101056,2.08522646,1.04735996
-2.76438219,3.24264485,0.00286843,1.15029682,0.37078321,0.39850338,0.06751066,0.97471363,2.07223725,1.02872979
-2.75837919,3.16327004,0.00295708,1.13824011,0.36069512,0.38272950,0.06343217,0.93675445,2.06050702,1.01119326
-2.75237619,3.09561383,0.00309330,1.12654167,0.35408071,0.36952877,0.05976165,0.90706870,2.04952232,0.99463410
-2.74637319,3.03904888,0.00328093,1.11494838,0.35096151,0.35880196,0.05648533,0.88552101,2.03871226,0.97888535
-2.74037019,2.99283065,0.00352351,1.10318770,0.35133606,0.35043066,0.05358448,0.87192095,2.02749351,0.96374799
-2.73436718,2.95615850,0.00382426,1.09099224,0.35518411,0.34428452,0.05103671,0.86603813,2.01531686,0.94901118
-2.72836418,2.92823523,0.00418584,1.07812418,0.36247051,0.34022819,0.04881722,0.86761597,2.00171269,0.93447256
-2.72236118,2.90832194,0.00461030,1.06439827,0.37314854,0.33812769,0.04690006,0.87638349,1.98633279,0.91995768
-2.71635818,2.89578535,0.00509881,1.04970195,0.38716260,0.33785590,0.04525919,0.89206484,1.96898590,0.90533721
-2.71035518,2.89013530,0.00565156,1.03401133,0.40445037,0.33929695,0.04386936,0.91438636,1.94966495,0.89054105
-2.70435218,2.89105057,0.00626758,1.01740209,0.42494433,0.34234935,0.04270681,0.94308104,1.92856416,0.87556839
-2.69834917,2.89839192,0.00694453,1.00005457,0.44857273,0.34692788,0.04174975,0.97789058,1.90608490,0.86049317
-2.69234617,2.91220209,0.00767861,0.98225262,0.47526021,0.35296411,0.04097855,1.01856516,1.88282955,0.84546470
-2.68634317,2.93269298,0.00846442,0.96437624,0.50492796,0.36040571,0.04037581,1.06486134,1.85958372,0.83070322
-2.68034017,2.96022111,0.00929493,0.94688833,0.53749362,0.36921459,0.03992610,1.11653841,1.83728720,0.81649084
-2.67433717,2.99525286,0.01016143,0.93031604,0.57287102,0.37936417,0.03961567,1.17335362,1.81699528,0.80315832
-2.66833417,3.03832181,0.01105358,0.91522796,0.61096963,0.39083581,0.03943192,1.23505673,1.79983211,0.79106833
-2.66233117,3.08998028,0.01195955,0.90220798,0.65169373,0.40361474,0.03936292,1.30138410,1.78693842,0.78059631
-2.65632816,3.15074791,0.01286619,0.89182746,0.69494135,0.41768566,0.03939679,1.37205277,1.77941635,0.77210983
-2.65032516,3.22105984,0.01375927,0.88461693,0.74060272,0.43302824,0.03952122,1.44675461,1.77827392,0.76594767
-2.64432216,3.30121699,0.01462382,0.88103899,0.78855807,0.44961269,0.03972297,1.52515070,1.78437217,0.76239976
-2.63831916,3.39134094,0.01544446,0.88146357,0.83867491,0.46739553,0.03998754,1.60686596,1.79837754,0.76168890
-2.63231616,3.49133520,0.01620589,0.88614711,0.89080430,0.48631584,0.04029899,1.69148411,1.82072187,0.76395551
-2.62631316,3.60085475,0.01689327,0.89521644,0.94477638,0.50629193,0.04063984,1.77854274,1.85157222,0.76924589
-2.62031016,3.71928507,0.01749272,0.90865845,1.00039503,0.52721861,0.04099124,1.86752882,1.89081192,0.77750483
-2.61430715,3.84573130,0.01799172,0.92631590,1.05743179,0.54896515,0.04133321,1.95787430,1.93803393,0.78857285
-2.60830415,3.97901826,0.01837959,0.94788972,1.11561938,0.57137400,0.04164509,2.04895237,1.99254695,0.80218821
-2.60230115,4.11770105,0.01864784,0.97294760,1.17464501,0.59426021,0.04190605,2.14007423,2.05339407,0.81799366
-2.59629815,4.26008609,0.01879046,1.00093855,1.23414421,0.61741175,0.04209572,2.23048710,2.11938311,0.83554750
-2.59029515,4.40426178,0.01880415,1.03121273,1.29369554,0.64059071,0.04219488,2.31937365,2.18912736,0.85433851
-2.58429215,4.54813788,0.01868849,1.06304555,1.35281685,0.66353540,0.04218611,2.40585358,2.26109485,0.87380400
-2.57828914,4.68949242,0.01844595,1.09566487,1.41096391,0.68596346,0.04205449,2.48898785,2.33366391,0.89335013
-2.57228614,4.82602469,0.01808182,1.12828020,1.46753174,0.70757590,0.04178815,2.56778610,2.40518244,0.91237356
-2.56628314,4.95541267,0.01760410,1.16011225,1.52185937,0.72806212,0.04137879,2.64121781,2.47402839,0.93028349
-2.56028014,5.07537321,0.01702319,1.19042174,1.57323831,0.74710594,0.04082200,2.70822745,2.53866858,0.94652294
-2.55427714,5.18372321,0.01635165,1.21853603,1.62092484,0.76439234,0.04011756,2.76775364,2.59771336,0.96058863
-2.54827414,5.27843974,0.01560375,1.24387249,1.66415612,0.77961507,0.03926947,2.81875236,2.64996483,0.97204834
-2.54227114,5.35771732,0.01479510,1.26595758,1.70216974,0.79248471,0.03828588,2.86022350,2.69445665,0.98055522
-2.53626813,5.42002050,0.01394216,1.28444096,1.73422605,0.80273699,0.03717887,2.89124017,2.73048385,0.98585850
-2.53026513,5.46412993,0.01306184,1.29910429,1.75963254,0.81014124,0.03596411,2.91097954,2.75762173,0.98781020
-2.52426213,5.48918034,0.01217104,1.30986427,1.77776909,0.81450844,0.03466036,2.91875410,2.77573339,0.98636781
-2.51825913,5.49468915,0.01128624,1.31677045,1.78811289,0.81569864,0.03328897,2.91404161,2.78496599,0.98159288
-2.51225613,5.48057442,0.01042314,1.31999775,1.79026183,0.81362737,0.03187319,2.89651241,2.78573637,0.97364588
-2.50625313,5.44716161,0.00959635,1.31983471,1.78395501,0.80827071,0.03043757,2.86605232,2.77870720,0.96277771
-2.50025013,5.39517863,0.00881910,1.31666800,1.76908909,0.79966869,0.02900731,2.82277983,2.76475505,0.94931830
-2.49424712,5.32573929,0.00810309,1.31096417,1.74572961,0.78792683,0.02760756,2.76705627,2.74493221,0.93366311
-2.48824412,5.24031550,0.00745829,1.30324973,1.71411636,0.77321553,0.02626292,2.69948801,2.72042418,0.91625816
-2.48224112,5.14069924,0.00689287,1.29409038,1.67466232,0.75576739,0.02499681,2.62092034,2.69250476,0.89758416
-2.47623812,5.02895532,0.00641317,1.28407043,1.62794614,0.73587228,0.02383109,2.53242264,2.66249078,0.87814065
-2.47023512,4.90736665,0.00602366,1.27377313,1.57469812,0.71387048,0.02278565,2.43526549,2.63169798,0.85843058
-2.46423212,4.77837378,0.00572698,1.26376268,1.51578047,0.69014390,0.02187811,2.33089033,2.60139986,0.83894598
-2.45822911,4.64451062,0.00552399,1.25456834,1.45216250,0.66510587,0.02112363,2.22087289,2.57279043,0.82015495
-2.45222611,4.50833862,0.00541383,1.24667092,1.38489206,0.63918975,0.02053475,2.10688200,2.54695204,0.80249052
-2.44622311,4.37238147,0.00539402,1.24049198,1.31506426,0.61283686,0.02012138,1.99063533,2.52482859,0.78634132
-2.44022011,4.23906229,0.00546050,1.23638552,1.24378912,0.58648425,0.01989072,1.87385426,2.50720472,0.77204427
-2.43421711,4.11064534,0.00560780,1.23463216,1.17215949,0.56055265,0.01984733,1.75821939,2.49469069,0.75987918
-2.42821411,3.98918406,0.00582906,1.23543556,1.10122056,0.53543525,0.01999321,1.64532884,2.48771311,0.75006515
-2.42221111,3.87647656,0.00611624,1.23892088,1.03194242,0.51148764,0.02032786,1.53666079,2.48651088,0.74275873
-2.41620810,3.77403012,0.00646016,1.24513491,0.96519647,0.48901924,0.02084839,1.43354157,2.49113618,0.73805344
-2.41020510,3.68303510,0.00685070,1.25404760,0.90173665,0.46828670,0.02154962,1.33712047,2.50145985,0.73598068
-2.40420210,3.60434900,0.00727695,1.26555497,0.84218605,0.44948913,0.02242418,1.24835163,2.51718080,0.73651168
-2.39819910,3.53849048,0.00772739,1.27948288,0.78702900,0.43276570,0.02346263,1.16798352,2.53783895,0.73956036
-2.39219610,3.48564328,0.00819008,1.29559193,0.73660875,0.41819518,0.02465355,1.09655566,2.56283121,0.74498709
-2.38619310,3.44566925,0.00865291,1.31358305,0.69113031,0.40579760,0.02598365,1.03440211,2.59143010,0.75260304
-2.38019010,3.41812965,0.00910385,1.33310409,0.65066794,0.39553778,0.02743786,0.98166101,2.62280464,0.76217518
-2.37418709,3.40231357,0.00953116,1.35375708,0.61517665,0.38733039,0.02899949,0.93828907,2.65604290,0.77343181
-2.36818409,3.39727205,0.00992374,1.37510632,0.58450670,0.38104633,0.03065033,0.90407996,2.69017593,0.78606859
-2.36218109,3.40185644,0.01027128,1.39668723,0.55842032,0.37652002,0.03237083,0.87868527,2.72420234,0.79975498
-2.35617809,3.41475947,0.01056463,1.41801571,0.53660959,0.37355726,0.03414028,0.86163685,2.75711317,0.81414100
-2.35017509,3.43455739,0.01079592,1.43859814,0.51871469,0.37194327,0.03593698,0.85236961,2.78791625,0.82886431
-2.34417209,3.45975185,0.01095885,1.45794153,0.50434164,0.37145064,0.03773851,0.85024352,2.81565942,0.84355737
-2.33816908,3.48881007,0.01104879,1.47556379,0.49307875,0.37184680,0.03952199,0.85456434,2.83945216,0.85785464
-2.33216608,3.52020236,0.01106293,1.49100379,0.48451149,0.37290085,0.04126432,0.86460237,2.85848473,0.87139968
-2.32616308,3.55243596,0.01100028,1.50383088,0.47823510,0.37438952,0.04294252,0.87960899,2.87204455,0.88385196
-2.32016008,3.58408485,0.01086175,1.51365369,0.47386492,0.37610221,0.04453400,0.89883094,2.87952926,0.89489322
-2.31415708,3.61381516,0.01065001,1.52012792,0.47104436,0.37784497,0.04601696,0.92152243,2.88045627,0.90423338
-2.30815408,3.64040623,0.01036943,1.52296287,0.46945054,0.37944359,0.04737065,0.94695534,2.87446874,0.91161567
-2.30215108,3.66276762,0.01002591,1.52192673,0.46879783,0.38074572,0.04857576,0.97442805,2.86133803,0.91682113
-2.29614807,3.67995256,0.00962664,1.51685042,0.46883969,0.38162220,0.04961476,1.00327311,2.84096287,0.91967223
-2.29014507,3.69116827,0.00917991,1.50763004,0.46936895,0.38196784,0.05047216,1.03286446,2.81336583,0.92003571
-2.28414207,3.69578405,0.00869480,1.49422801,0.47021712,0.38170164,0.05113491,1.06262427,2.77868728,0.91782462
-2.27813907,3.69333738,0.00818095,1.47667302,0.47125286,0.38076671,0.05159261,1.09203000,2.73717783,0.91299950
-2.27213607,3.68353871,0.00764829,1.45505887,0.47238013,0.37913005,0.05183778,1.12062140,2.68918939,0.90556887
-2.26613307,3.66627508,0.00710674,1.42954239,0.47353604,0.37678221,0.05186613,1.14800770,2.63516572,0.89558890
-2.26013007,3.64161263,0.00656605,1.40034056,0.47468869,0.37373702,0.05167663,1.17387453,2.57563261,0.88316246
-2.25412706,3.60979771,0.00603552,1.36772699,0.47583503,0.37003133,0.05127170,1.19799028,2.51118824,0.86843737
-2.24812406,3.57125621,0.00552391,1.33202772,0.47699869,0.36572480,0.05065720,1.22021130,2.44249353,0.85160402
-2.24212106,3.52659040,0.00503928,1.29361646,0.47822773,0.36089971,0.04984242,1.24048529,2.37026281,0.83289223
-2.23611806,3.47657257,0.00458888,1.25290921,0.47959209,0.35566075,0.04883994,1.25885234,2.29525433,0.81256738
-2.23011506,3.42213467,0.00417919,1.21035819,0.48118075,0.35013457,0.04766547,1.27544295,2.21826059,0.79092568
-2.22411206,3.36435327,0.00381581,1.16644511,0.48309819,0.34446924,0.04633752,1.29047253,2.14009806,0.76828878
-2.21810905,3.30442930,0.00350357,1.12167358,0.48546026,0.33883326,0.04487703,1.30423218,2.06159599,0.74499743
-2.21210605,3.24366243,0.00324654,1.07656075,0.48838920,0.33341430,0.04330693,1.31707564,1.98358412,0.72140444
-2.20610305,3.18342012,0.00304810,1.03162812,0.49200798,0.32841747,0.04165161,1.32940256,1.90687916,0.69786698
-2.20010005,3.12510210,0.00291103,0.98739161,0.49643390,0.32406321,0.03993631,1.34163876,1.83226994,0.67473832
-2.19409705,3.07010101,0.00283755,0.94435109,0.50177177,0.32058483,0.03818655,1.35421405,1.76050163,0.65235920
-2.18809405,3.01976083,0.00282944,0.90297946,0.50810685,0.31822569,0.03642743,1.36753877,1.69225922,0.63104914
-2.18209105,2.97533469,0.00288808,0.86371176,0.51549805,0.31723622,0.03468304,1.38198027,1.62815097,0.61109790
-2.17608804,2.93794409,0.00301448,0.82693452,0.52397160,0.31787092,0.03297580,1.39784056,1.56869251,0.59275752
-2.17008504,2.90854155,0.00320932,0.79297583,0.53351589,0.32038531,0.03132597,1.41533659,1.51429226,0.57623517
-2.16408204,2.88787882,0.00347292,0.76209657,0.54407761,0.32503319,0.02975112,1.43458449,1.46523927,0.56168723
-2.15807904,2.87648247,0.00380529,0.73448313,0.55555980,0.33206410,0.02826574,1.45558872,1.42169401,0.54921483
-2.15207604,2.87463831,0.00420601,0.71024212,0.56782202,0.34172121,0.02688098,1.47823724,1.38368308,0.53886118
-2.14607304,2.88238581,0.00467422,0.68939731,0.58068272,0.35423951,0.02560450,1.50230305,1.35109813,0.53061081
-2.14007004,2.89952305,0.00520852,0.67188909,0.59392406,0.36984446,0.02444039,1.52745239,1.32369967,0.52439078
-2.13406703,2.92562190,0.00580691,0.65757651,0.60729884,0.38875075,0.02338930,1.55325918,1.30112545,0.52007403
-2.12806403,2.96005289,0.00646672,0.64624199,0.62053945,0.41116132,0.02244862,1.57922523,1.28290373,0.51748449
-2.12206103,3.00201837,0.00718448,0.63759862,0.63336830,0.43726613,0.02161283,1.60480496,1.26847055,0.51640404
-2.11605803,3.05059197,0.00795591,0.63129966,0.64550937,0.46724075,0.02087387,1.62943336,1.25719069,0.51658077
-2.11005503,3.10476230,0.00877582,0.62695022,0.65670006,0.50124423,0.02022164,1.65255553,1.24838130,0.51773840
