energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.88594297,2.05240932,0.00065267,0.77019546,0.84753482,1.15733730,0.02383115,0.04159151
-5.87993997,2.11376188,0.00066269,0.79017392,0.87871815,1.18725990,0.02398126,0.04542653
-5.87393697,2.17798818,0.00067061,0.81108668,0.91046609,1.21896164,0.02408164,0.04954941
-5.86793397,2.24525331,0.00067632,0.83304879,0.94275929,1.25264239,0.02413295,0.05394027
-5.86193097,2.31564943,0.00067974,0.85615253,0.97555146,1.28846566,0.02413658,0.05857207
-5.85592796,2.38918861,0.00068081,0.88046306,1.00876677,1.32655223,0.02409468,0.06341112
-5.84992496,2.46579840,0.00067952,0.90601487,1.04229887,1.36697474,0.02401021,0.06841802
-5.84392196,2.54532076,0.00067589,0.93280920,1.07601158,1.40975372,0.02388699,0.07354904
-5.83791896,2.62751436,0.00066998,0.96081262,1.10974154,1.45485500,0.02372974,0.07875789
-5.83191596,2.71206049,0.00066192,0.98995684,1.14330277,1.50218897,0.02354408,0.08399796
-5.82591296,2.79857249,0.00065189,1.02013974,1.17649310,1.55161149,0.02333658,0.08922490
-5.81990995,2.88660862,0.00064011,1.05122783,1.20910217,1.60292685,0.02311467,0.09439950
-5.81390695,2.97568786,0.00062690,1.08305983,1.24092090,1.65589242,0.02288669,0.09949084
-5.80790395,3.06530835,0.00061264,1.11545156,1.27175187,1.71022533,0.02266179,0.10447943
-5.80190095,3.15496769,0.00059778,1.14820172,1.30142019,1.76561062,0.02244980,0.10936051
-5.79589795,3.24418442,0.00058286,1.18109854,1.32978435,1.82171104,0.02226117,0.11414698
-5.78989495,3.33251986,0.00056846,1.21392703,1.35674661,1.87817793,0.02210675,0.11887218
-5.78389195,3.41959937,0.00055528,1.24647648,1.38226209,1.93466297,0.02199766,0.12359205
-5.77788894,3.50513199,0.00054405,1.27854799,1.40634644,1.99083027,0.02194498,0.12838673
-5.77188594,3.58892752,0.00053557,1.30996160,1.42908115,2.04636834,0.02195958,0.13336133
-5.76588294,3.67091007,0.00053070,1.34056281,1.45061656,2.10100144,0.02205182,0.13864570
-5.75987994,3.75112703,0.00053033,1.37022804,1.47117177,2.15449952,0.02223126,0.14439325
-5.75387694,3.82975270,0.00053536,1.39886875,1.49103165,2.20668639,0.02250639,0.15077853
-5.74787394,3.90708582,0.00054672,1.42643395,1.51054056,2.25744541,0.02288432,0.15799364
-5.74187094,3.98354055,0.00056531,1.45291089,1.53009293,2.30672223,0.02337051,0.16624346
-5.73586793,4.05963060,0.00059200,1.47832368,1.55012087,2.35452411,0.02396856,0.17573968
-5.72986493,4.13594653,0.00062759,1.50272996,1.57107910,2.40091576,0.02467989,0.18669383
-5.72386193,4.21312668,0.00067281,1.52621541,1.59342758,2.44601132,0.02550366,0.19930929
-5.71785893,4.29182241,0.00072825,1.54888648,1.61761260,2.48996285,0.02643652,0.21377270
-5.71185593,4.37265880,0.00079438,1.57086146,1.64404679,2.53294563,0.02747259,0.23024494
-5.70585293,4.45619230,0.00087149,1.59226032,1.67308901,2.57514072,0.02860338,0.24885187
-5.69984992,4.54286715,0.00095967,1.61319378,1.70502489,2.61671571,0.02981784,0.26967542
-5.69384692,4.63297266,0.00105879,1.63375228,1.74004900,2.65780471,0.03110240,0.29274529
-5.68784392,4.72660359,0.00116848,1.65399527,1.77824945,2.69848843,0.03244118,0.31803159
-5.68184092,4.82362595,0.00128811,1.67394168,1.81959580,2.73877597,0.03381615,0.34543896
-5.67583792,4.92365051,0.00141677,1.69356207,1.86393118,2.77858923,0.03520746,0.37480250
-5.66983492,5.02601600,0.00155328,1.71277312,1.91096892,2.81775124,0.03659376,0.40588580
-5.66383192,5.12978379,0.00169621,1.73143485,1.96029459,2.85597948,0.03795257,0.43838136
-5.65782891,5.23374518,0.00184384,1.74935110,2.01137318,2.89288488,0.03926078,0.47191366
-5.65182591,5.33644201,0.00199424,1.76627318,2.06356184,2.92797714,0.04049511,0.50604484
-5.64582291,5.43620050,0.00214527,1.78190700,2.11612753,2.96067634,0.04163258,0.54028309
-5.63981991,5.53117761,0.00229465,1.79592328,2.16826932,2.99033092,0.04265108,0.57409348
-5.63381691,5.61941829,0.00243996,1.80797053,2.21914430,3.01624108,0.04352985,0.60691105
-5.62781391,5.69892173,0.00257875,1.81769017,2.26789615,3.03768699,0.04424999,0.63815572
-5.62181091,5.76771357,0.00270856,1.82473322,2.31368517,3.05396026,0.04479490,0.66724844
-5.61580790,5.82392105,0.00282702,1.82877749,2.35571839,3.06439727,0.04515072,0.69362817
-5.60980490,5.86584754,0.00293189,1.82954458,2.39327836,3.06841264,0.04530665,0.71676883
-5.60380190,5.89204284,0.00302115,1.82681562,2.42574924,3.06553097,0.04525525,0.73619563
-5.59779890,5.90136583,0.00309301,1.82044499,2.45263896,3.05541523,0.04499259,0.75150016
-5.59179590,5.89303623,0.00314605,1.81037110,2.47359637,3.03789005,0.04451836,0.76235343
-5.58579290,5.86667283,0.00317916,1.79662369,2.48842248,3.01295871,0.04383590,0.76851645
-5.57978989,5.82231615,0.00319167,1.77932715,2.49707526,2.98081254,0.04295204,0.76984783
-5.57378689,5.76043433,0.00318331,1.75869960,2.49966793,2.94183233,0.04187696,0.76630807
-5.56778389,5.68191185,0.00315423,1.73504773,2.49646063,2.89658133,0.04062390,0.75796039
-5.56178089,5.58802155,0.00310502,1.70875757,2.48784622,2.84579014,0.03920882,0.74496807
-5.55577789,5.48038133,0.00303667,1.68028162,2.47433080,2.79033405,0.03764994,0.72758844
-5.54977489,5.36089756,0.00295054,1.65012302,2.45651014,2.73120402,0.03596734,0.70616392
-5.54377189,5.23169804,0.00284834,1.61881731,2.43504315,2.66947241,0.03418243,0.68111035
-5.53776888,5.09505760,0.00273206,1.58691298,2.41062395,2.60625528,0.03231742,0.65290340
-5.53176588,4.95331982,0.00260391,1.55495138,2.38395368,2.54267294,0.03039485,0.62206349
-5.52576288,4.80881857,0.00246628,1.52344723,2.35571367,2.47981055,0.02843706,0.58913996
-5.51975988,4.66380268,0.00232169,1.49287033,2.32654107,2.41868056,0.02646573,0.55469513
-5.51375688,4.52036701,0.00217268,1.46362956,2.29700800,2.36018863,0.02450147,0.51928899
-5.50775388,4.38039257,0.00202181,1.43605958,2.26760512,2.30510447,0.02256343,0.48346494
-5.50175088,4.24549795,0.00187159,1.41041088,2.23873002,2.25403871,0.02066903,0.44773712
-5.49574787,4.11700345,0.00172442,1.38684349,2.21068076,2.20742662,0.01883369,0.41257980
-5.48974487,3.99590888,0.00158258,1.36542441,2.18365456,2.16551916,0.01707068,0.37841899
-5.48374187,3.88288498,0.00144818,1.34612885,2.15775114,2.12838148,0.01539100,0.34562637
-5.47773887,3.77827810,0.00132317,1.32884496,2.13298041,2.09589850,0.01380341,0.31451573
-5.47173587,3.68212692,0.00120931,1.31338176,2.10927355,2.06778725,0.01231437,0.28534153
-5.46573287,3.59418971,0.00110817,1.29947971,2.08649685,2.04361487,0.01092824,0.25829973
-5.45972986,3.51398009,0.00102111,1.28682341,2.06446714,2.02282146,0.00964730,0.23353025
-5.45372686,3.44080915,0.00094934,1.27505579,2.04296801,2.00474645,0.00847203,0.21112105
-5.44772386,3.37383163,0.00089387,1.26379308,2.02176590,1.98865736,0.00740122,0.19111319
-5.44172086,3.31209380,0.00085553,1.25264001,2.00062519,1.97377950,0.00643228,0.17350674
-5.43571786,3.25458091,0.00083501,1.24120444,1.97932161,1.95932550,0.00556139,0.15826696
-5.42971486,3.20026229,0.00083282,1.22911115,1.95765335,1.94452352,0.00478379,0.14533060
-5.42371186,3.14813232,0.00084929,1.21601404,1.93544967,1.92864304,0.00409397,0.13461192
-5.41770885,3.09724607,0.00088459,1.20160651,1.91257652,1.91101749,0.00348592,0.12600820
-5.41170585,3.04674856,0.00093870,1.18562980,1.88893942,1.89106308,0.00295330,0.11940468
-5.40570285,2.99589720,0.00101141,1.16787899,1.86448348,1.86829334,0.00248961,0.11467874
-5.39969985,2.94407712,0.00110226,1.14820671,1.83919100,1.84232926,0.00208838,0.11170325
-5.39369685,2.89080962,0.00121057,1.12652455,1.81307691,1.81290494,0.00174326,0.11034920
-5.38769385,2.83575419,0.00133539,1.10280239,1.78618271,1.77986895,0.00144815,0.11048762
-5.38169085,2.77870487,0.00147549,1.07706575,1.75856916,1.74318176,0.00119726,0.11199093
-5.37568784,2.71958175,0.00162935,1.04939150,1.73030867,1.70290965,0.00098520,0.11473373
-5.36968484,2.65841886,0.00179513,1.01990229,1.70147765,1.65921575,0.00080697,0.11859339
-5.36368184,2.59534929,0.00197073,0.98875995,1.67214954,1.61234877,0.00065806,0.12345035
-5.35767884,2.53058890,0.00215373,0.95615834,1.64238901,1.56263008,0.00053436,0.12918836
-5.35167584,2.46441944,0.00234147,0.92231583,1.61224768,1.51043986,0.00043224,0.13569484
-5.34567284,2.39717213,0.00253108,0.88746800,1.58176167,1.45620290,0.00034851,0.14286125
-5.33966983,2.32921247,0.00271951,0.85186058,1.55095127,1.40037465,0.00028038,0.15058370
-5.33366683,2.26092686,0.00290363,0.81574313,1.51982269,1.34342795,0.00022547,0.15876372
-5.32766383,2.19271138,0.00308028,0.77936346,1.48837188,1.28584098,0.00018177,0.16730914
-5.32166083,2.12496314,0.00324634,0.74296311,1.45659020,1.22808661,0.00014760,0.17613508
-5.31565783,2.05807397,0.00339887,0.70677386,1.42447179,1.17062339,0.00012163,0.18516499
-5.30965483,1.99242667,0.00353515,0.67101538,1.39202199,1.11388838,0.00010283,0.19433158
-5.30365183,1.92839322,0.00365279,0.63589388,1.35926664,1.05829176,0.00009044,0.20357765
-5.29764882,1.86633486,0.00374979,0.60160189,1.32626162,1.00421309,0.00008400,0.21285661
-5.29164582,1.80660360,0.00382464,0.56831882,1.29310210,0.95199932,0.00008330,0.22213273
-5.28564282,1.74954460,0.00387634,0.53621233,1.25993107,0.90196415,0.00008839,0.23138108
-5.27963982,1.69549917,0.00390445,0.50544023,1.22694669,0.85438867,0.00009962,0.24058706
-5.27363682,1.64480790,0.00390913,0.47615280,1.19440797,0.80952297,0.00011756,0.24974562
-5.26763382,1.59781369,0.00389110,0.44849526,1.16263857,0.76758852,0.00014311,0.25886017
-5.26163082,1.55486428,0.00385165,0.42261023,1.13202835,0.72878110,0.00017742,0.26794136
-5.25562781,1.51631427,0.00379258,0.39864005,1.10303260,0.69327396,0.00022196,0.27700564
-5.24962481,1.48252627,0.00371615,0.37672866,1.07616878,0.66122113,0.00027854,0.28607396
-5.24362181,1.45387128,0.00362502,0.35702300,1.05201085,0.63276056,0.00034927,0.29517048
-5.23761881,1.43072813,0.00352212,0.33967374,1.03118116,0.60801691,0.00043662,0.30432157
-5.23161581,1.41348184,0.00341064,0.32483523,1.01434002,0.58710397,0.00054339,0.31355506
-5.22561281,1.40252099,0.00329384,0.31266462,1.00217317,0.57012640,0.00067275,0.32289989
-5.21960980,1.39823390,0.00317503,0.30332007,0.99537719,0.55718070,0.00082821,0.33238605
-5.21360680,1.40100356,0.00305744,0.29695805,0.99464328,0.54835538,0.00101358,0.34204483
-5.20760380,1.41120113,0.00294416,0.29372966,1.00063941,0.54373016,0.00123298,0.35190937
-5.20160080,1.42917804,0.00283804,0.29377622,1.01399143,0.54337422,0.00149077,0.36201536
-5.19559780,1.45525652,0.00274165,0.29722398,1.03526319,0.54734336,0.00179154,0.37240162
-5.18959480,1.48971854,0.00265725,0.30417824,1.06493642,0.55567629,0.00213996,0.38311076
-5.18359180,1.53279338,0.00258670,0.31471703,1.10339062,0.56838997,0.00254079,0.39418941
-5.17758879,1.58464387,0.00253152,0.32888451,1.15088365,0.58547417,0.00299872,0.40568819
-5.17158579,1.64535185,0.00249282,0.34668445,1.20753373,0.60688555,0.00351830,0.41766114
-5.16558279,1.71490323,0.00247135,0.36807397,1.27330353,0.63254139,0.00410379,0.43016473
-5.15957979,1.79317336,0.00246752,0.39295795,1.34798720,0.66231342,0.00475911,0.44325630
-5.15357679,1.87991354,0.00248142,0.42118439,1.43120104,0.69602202,0.00548762,0.45699206
-5.14757379,1.97473963,0.00251285,0.45254105,1.52237881,0.73343130,0.00629207,0.47142485
-5.14157079,2.07712357,0.00256140,0.48675373,1.62077221,0.77424539,0.00717447,0.48660156
-5.13556778,2.18638886,0.00262648,0.52348632,1.72545713,0.81810643,0.00813597,0.50256068
-5.12956478,2.30171088,0.00270737,0.56234304,1.83534623,0.86459454,0.00917676,0.51932996
-5.12356178,2.42212262,0.00280330,0.60287279,1.94920773,0.91323019,0.01029601,0.53692446
-5.11755878,2.54652637,0.00291342,0.64457584,2.06569053,0.96347902,0.01149179,0.55534521
-5.11155578,2.67371145,0.00303694,0.68691260,2.18335501,1.01475935,0.01276108,0.57457851
-5.10555278,2.80237791,0.00317308,0.72931450,2.30070887,1.06645217,0.01409969,0.59459607
-5.09954977,2.93116558,0.00332115,0.77119654,2.41624676,1.11791357,0.01550234,0.61535597
-5.09354677,3.05868753,0.00348053,0.81197122,2.52849251,1.16848911,0.01696264,0.63680441
-5.08754377,3.18356685,0.00365066,0.85106331,2.63604220,1.21752973,0.01847319,0.65887816
-5.08154077,3.30447514,0.00383108,0.88792496,2.73760628,1.26440857,0.02002565,0.68150761
-5.07553777,3.42017102,0.00402134,0.92205049,2.83204910,1.30853795,0.02161083,0.70462007
-5.06953477,3.52953687,0.00422100,0.95299036,2.91842381,1.34938591,0.02321881,0.72814326
-5.06353177,3.63161199,0.00442959,0.98036351,2.99600114,1.38649128,0.02483908,0.75200853
-5.05752876,3.72562037,0.00464655,1.00386782,3.06429048,1.41947682,0.02646068,0.77615378
-5.05152576,3.81099175,0.00487118,1.02328786,3.12305217,1.44805951,0.02807234,0.80052559
-5.04552276,3.88737452,0.00510258,1.03849986,3.17230037,1.47205768,0.02966261,0.82508051
-5.03951976,3.95463989,0.00533961,1.04947341,3.21229596,1.49139434,0.03122007,0.84978540
-5.03351676,4.01287678,0.00558083,1.05626998,3.24352980,1.50609666,0.03273343,0.87461652
-5.02751376,4.06237757,0.00582452,1.05903811,3.26669701,1.51629142,0.03419169,0.89955763
-5.02151076,4.10361533,0.00606860,1.05800558,3.28266312,1.52219674,0.03558429,0.92459693
-5.01550775,4.13721350,0.00631070,1.05346887,3.29242373,1.52411026,0.03690126,0.94972314
-5.00950475,4.16390937,0.00654812,1.04578029,3.29705941,1.52239451,0.03813328,0.97492082
-5.00350175,4.18451330,0.00677793,1.03533351,3.29768781,1.51745993,0.03927188,1.00016534
-4.99749875,4.19986541,0.00699700,1.02254785,3.29541519,1.50974648,0.04030946,1.02541757
-4.99149575,4.21079214,0.00720209,1.00785239,3.29128957,1.49970465,0.04123940,1.05061894
-4.98549275,4.21806455,0.00738995,0.99167020,3.28625758,1.48777678,0.04205612,1.07568692
-4.97948974,4.22236058,0.00755742,0.97440374,3.28112699,1.47437952,0.04275508,1.10051144
-4.97348674,4.22423314,0.00770153,0.95642170,3.27653664,1.45988825,0.04333286,1.12495254
-4.96748374,4.22408550,0.00781965,0.93804820,3.27293506,1.44462424,0.04378708,1.14883937
-4.96148074,4.22215527,0.00790957,0.91955437,3.27056869,1.42884494,0.04411643,1.17197094
-4.95547774,4.21850770,0.00796960,0.90115295,3.26948024,1.41273795,0.04432057,1.19411853
-4.94947474,4.21303860,0.00799868,0.88299589,3.26951704,1.39641877,0.04440013,1.21502995
-4.94347174,4.20548672,0.00799644,0.86517489,3.27034899,1.37993240,0.04435654,1.23443547
-4.93746873,4.19545483,0.00796325,0.84772494,3.27149496,1.36325849,0.04419206,1.25205527
-4.93146573,4.18243852,0.00790025,0.83063038,3.27235649,1.34631986,0.04390961,1.26760827
-4.92546273,4.16586104,0.00780935,0.81383309,3.27225671,1.32899361,0.04351272,1.28082183
-4.91945973,4.14511249,0.00769323,0.79724239,3.27048277,1.31112450,0.04300547,1.29144204
-4.91345673,4.11959124,0.00755530,0.78074601,3.26632931,1.29253945,0.04239243,1.29924411
-4.90745373,4.08874548,0.00739961,0.76422145,3.25914100,1.27306279,0.04167863,1.30404235
-4.90145073,4.05211274,0.00723083,0.74754721,3.24835181,1.25253114,0.04086951,1.30569934
-4.89544772,4.00935528,0.00705410,0.73061326,3.23351906,1.23080735,0.03997097,1.30413368
-4.88944472,3.96028966,0.00687494,0.71333016,3.21435063,1.20779274,0.03898933,1.29932608
-4.88344172,3.90490898,0.00669918,0.69563649,3.19072402,1.18343708,0.03793138,1.29132332
-4.87743872,3.84339667,0.00653275,0.67750419,3.16269640,1.15774592,0.03680441,1.28023989
-4.87143572,3.77613126,0.00638165,0.65894171,3.13050534,1.13078487,0.03561623,1.26625715
-4.86543272,3.70368199,0.00625174,0.63999482,3.09456041,1.10268089,0.03437518,1.24962005
-4.85942971,3.62679561,0.00614865,0.62074519,3.05542636,1.07362043,0.03309013,1.23063141
-4.85342671,3.54637522,0.00607767,0.60130697,3.01379901,1.04384484,0.03177046,1.20964406
-4.84742371,3.46345223,0.00604356,0.58182165,2.97047535,1.01364316,0.03042600,1.18705121
-4.84142071,3.37915316,0.00605054,0.56245161,2.92631967,0.98334289,0.02906698,1.16327538
-4.83541771,3.29466281,0.00610207,0.54337278,2.88222769,0.95329920,0.02770387,1.13875634
-4.82941471,3.21118584,0.00620085,0.52476682,2.83909063,0.92388316,0.02634728,1.11393882
-4.82341171,3.12990847,0.00634870,0.50681347,2.79776111,0.89546960,0.02500777,1.08926015
-4.81740870,3.05196222,0.00654648,0.48968321,2.75902271,0.86842511,0.02369570,1.06513870
-4.81140570,2.97839111,0.00679409,0.47353079,2.72356444,0.84309683,0.02242102,1.04196332
-4.80540270,2.91012376,0.00709042,0.45848992,2.69196128,0.81980233,0.02119306,1.02008432
-4.79939970,2.84795130,0.00743339,0.44466913,2.66466141,0.79882120,0.02002037,0.99980621
-4.79339670,2.79251178,0.00781994,0.43214911,2.64198038,0.78038839,0.01891056,0.98138247
-4.78739370,2.74428139,0.00824611,0.42098139,2.62410202,0.76468974,0.01787012,0.96501241
-4.78139070,2.70357251,0.00870713,0.41118845,2.61108566,0.75185964,0.01690432,0.95084019
-4.77538769,2.67053806,0.00919755,0.40276490,2.60287881,0.74198093,0.01601712,0.93895577
-4.76938469,2.64518197,0.00971133,0.39567980,2.59933429,0.73508699,0.01521116,0.92939789
-4.76338169,2.62737460,0.01024209,0.38987969,2.60023066,0.73116575,0.01448769,0.92215854
-4.75737869,2.61687255,0.01078320,0.38529231,2.60529478,0.73016562,0.01384668,0.91718897
-4.75137569,2.61334165,0.01132803,0.38183056,2.61422534,0.73200289,0.01328685,0.91440667
-4.74537269,2.61638223,0.01187014,0.37939674,2.62671614,0.73657040,0.01280578,0.91370320
-4.73936968,2.62555566,0.01240347,0.37788666,2.64247830,0.74374705,0.01240007,0.91495239
-4.73336668,2.64041108,0.01292256,0.37719372,2.66126037,0.75340784,0.01206547,0.91801875
-4.72736368,2.66051128,0.01342265,0.37721258,2.68286580,0.76543389,0.01179709,0.92276565
-4.72136068,2.68545695,0.01389991,0.37784258,2.70716696,0.77972211,0.01158958,0.92906305
-4.71535768,2.71490821,0.01435150,0.37899065,2.73411546,0.79619387,0.01143734,0.93679446
-4.70935468,2.74860259,0.01477567,0.38057385,2.76374831,0.81480248,0.01133470,0.94586291
-4.70335168,2.78636869,0.01517177,0.38252124,2.79618951,0.83553865,0.01127609,0.95619560
-4.69734867,2.82813468,0.01554022,0.38477539,2.83164708,0.85843380,0.01125626,0.96774716
-4.69134567,2.87393107,0.01588247,0.38729317,2.87040514,0.88356073,0.01127041,0.98050119
-4.68534267,2.92388720,0.01620088,0.39004597,2.91281118,0.91103135,0.01131426,0.99447006
-4.67933967,2.97822123,0.01649853,0.39301933,2.95925837,0.94099135,0.01138423,1.00969280
-4.67333667,3.03722349,0.01677906,0.39621178,3.01016339,0.97361185,0.01147743,1.02623116
-4.66733367,3.10123349,0.01704642,0.39963314,3.06593983,1.00907796,0.01159168,1.04416384
-4.66133067,3.17061122,0.01730460,0.40330206,3.12696813,1.04757490,0.01172553,1.06357907
-4.65532766,3.24570365,0.01755742,0.40724300,3.19356271,1.08927188,0.01187814,1.08456589
-4.64932466,3.32680774,0.01780825,0.41148264,3.26593762,1.13430461,0.01204927,1.10720427
-4.64332166,3.41413170,0.01805978,0.41604590,3.34417196,1.18275723,0.01223909,1.13155484
-4.63731866,3.50775635,0.01831381,0.42095174,3.42817689,1.23464457,0.01244810,1.15764841
-4.63131566,3.60759878,0.01857107,0.42620884,3.51766588,1.28989585,0.01267693,1.18547609
-4.62531266,3.71338044,0.01883115,0.43181153,3.61213025,1.34834075,0.01292625,1.21498050
-4.61930965,3.82460192,0.01909238,0.43773611,3.71082165,1.40969898,0.01319661,1.24604861
-4.61330665,3.94052621,0.01935190,0.44393785,3.81274328,1.47357402,0.01348828,1.27850684
-4.60730365,4.06017220,0.01960565,0.45034889,3.91665115,1.53945185,0.01380122,1.31211862
-4.60130065,4.18231930,0.01984857,0.45687720,4.02106641,1.60670507,0.01413497,1.34658497
-4.59529765,4.30552395,0.02007474,0.46340679,4.12429904,1.67460250,0.01448865,1.38154800
-4.58929465,4.42814765,0.02027764,0.46979924,4.22448286,1.74232413,0.01486093,1.41659734
-4.58329165,4.54839569,0.02045037,0.47589648,4.31962090,1.80898088,0.01525011,1.45127939
-4.57728864,4.66436518,0.02058600,0.48152491,4.40763978,1.87363847,0.01565420,1.48510880
-4.57128564,4.77410004,0.02067782,0.48650045,4.48645093,1.93534416,0.01607098,1.51758175
-4.56528264,4.87565060,0.02071966,0.49063464,4.55401615,1.99315535,0.01649811,1.54819034
-4.55927964,4.96713452,0.02070615,0.49374108,4.60841463,2.04616833,0.01693327,1.57643726
-4.55327664,5.04679637,0.02063294,0.49564239,4.64790823,2.09354608,0.01737423,1.60185015
-4.54727364,5.11306254,0.02049694,0.49617684,4.67100204,2.13454345,0.01781891,1.62399472
-4.54127064,5.16458891,0.02029640,0.49520475,4.67649717,2.16852875,0.01826545,1.64248605
-4.53526763,5.20029898,0.02003101,0.49261400,4.66353339,2.19500050,0.01871218,1.65699767
-4.52926463,5.21941085,0.01970194,0.48832468,4.63161948,2.21359888,0.01915761,1.66726783
-4.52326163,5.22145197,0.01931175,0.48229240,4.58065003,2.22411132,0.01960029,1.67310301
-4.51725863,5.20626164,0.01886433,0.47451029,4.51090806,2.22647231,0.02003877,1.67437862
-4.51125563,5.17398172,0.01836472,0.46500963,4.42305359,2.22075776,0.02047137,1.67103709
-4.50525263,5.12503691,0.01781896,0.45385905,4.31809919,2.20717460,0.02089609,1.66308377
-4.49924962,5.06010642,0.01723386,0.44116244,4.19737394,2.18604646,0.02131036,1.65058124
-4.49324662,4.98008931,0.01661678,0.42705573,4.06247793,2.15779665,0.02171099,1.63364242
-4.48724362,4.88606612,0.01597540,0.41170281,3.91522998,2.12292953,0.02209397,1.61242345
-4.48124062,4.77925914,0.01531753,0.39529068,3.75761106,2.08201158,0.02245445,1.58711653
-4.47523762,4.66099402,0.01465089,0.37802426,3.59170639,2.03565325,0.02278671,1.55794372
-4.46923462,4.53266453,0.01398299,0.36012101,3.41964873,1.98449255,0.02308424,1.52515163
-4.46323162,4.39570225,0.01332096,0.34180564,3.24356522,1.92918112,0.02333989,1.48900772
-4.45722861,4.25155214,0.01267148,0.32330508,3.06552970,1.87037327,0.02354602,1.44979794
-4.45122561,4.10165442,0.01204074,0.30484386,2.88752192,1.80871813,0.02369486,1.40782586
-4.44522261,3.94743265,0.01143441,0.28664009,2.71139452,1.74485471,0.02377877,1.36341296
-4.43921961,3.79028719,0.01085764,0.26890194,2.53884806,1.67940971,0.02379065,1.31689975
-4.43321661,3.63159285,0.01031511,0.25182485,2.37141386,1.61299724,0.02372430,1.26864720
-4.42721361,3.47269936,0.00981108,0.23558920,2.21044419,1.54621990,0.02357481,1.21903808
-4.42121061,3.31493287,0.00934940,0.22035857,2.05710863,1.47967025,0.02333891,1.16847757
-4.41520760,3.15959692,0.00893362,0.20627840,1.91239548,1.41393212,0.02301527,1.11739281
-4.40920460,3.00797135,0.00856695,0.19347504,1.77711700,1.34958067,0.02260472,1.06623087
-4.40320160,2.86130801,0.00825236,0.18205502,1.65191701,1.28718097,0.02211040,1.01545504
-4.39719860,2.72082238,0.00799247,0.17210462,1.53727991,1.22728449,0.02153779,0.96553918
-4.39119560,2.58768092,0.00778962,0.16368948,1.43353995,1.17042339,0.02089467,0.91696036
-4.38519260,2.46298422,0.00764571,0.15685446,1.34089014,1.11710278,0.02019094,0.87018978
-4.37918959,2.34774666,0.00756220,0.15162365,1.25939043,1.06779105,0.01943838,0.82568257
-4.37318659,2.24287364,0.00753994,0.14800055,1.18897491,1.02290904,0.01865026,0.78386674
-4.36718359,2.14913790,0.00757912,0.14596856,1.12945841,0.98281851,0.01784098,0.74513199
-4.36118059,2.06715649,0.00767910,0.14549189,1.08054255,0.94781096,0.01702554,0.70981880
-4.35517759,1.99737028,0.00783832,0.14651680,1.04182217,0.91809735,0.01621910,0.67820867
-4.34917459,1.94002770,0.00805420,0.14897355,1.01279251,0.89379994,0.01543641,0.65051583
-4.34317159,1.89517424,0.00832307,0.15277886,0.99285778,0.87494666,0.01469137,0.62688112
-4.33716858,1.86264910,0.00864013,0.15783909,0.98134194,0.86146896,0.01399655,0.60736822
-4.33116558,1.84208976,0.00899946,0.16405407,0.97750174,0.85320342,0.01336277,0.59196282
-4.32516258,1.83294503,0.00939407,0.17132158,0.98054263,0.84989736,0.01279878,0.58057441
-4.31915958,1.83449635,0.00981596,0.17954234,0.98963721,0.85121857,0.01231100,0.57304109
-4.31315658,1.84588673,0.01025634,0.18862538,1.00394613,0.85676872,0.01190335,0.56913691
-4.30715358,1.86615633,0.01070574,0.19849355,1.02264081,0.86610009,0.01157719,0.56858146
