energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.66983492,1.13671009,0.31156728,0.13989547,0.02897463,0.03029624,0.03448214,0.41139609,0.18488772,0.20860628
-5.66383192,1.14503469,0.31588525,0.13998035,0.02940755,0.03149087,0.03452848,0.41602110,0.19232928,0.20794584
-5.65782891,1.15034640,0.31938394,0.13973500,0.02971736,0.03265943,0.03442353,0.41960105,0.19929178,0.20679082
-5.65182591,1.15230695,0.32197661,0.13912109,0.02989690,0.03378509,0.03415694,0.42201255,0.20566398,0.20508672
-5.64582291,1.15070705,0.32360315,0.13811659,0.02994275,0.03485563,0.03372420,0.42317698,0.21136015,0.20280072
-5.63981991,1.14547343,0.32423234,0.13671635,0.02985524,0.03586407,0.03312676,0.42306363,0.21632420,0.19992242
-5.63381691,1.13667114,0.32386333,0.13493202,0.02963835,0.03680929,0.03237182,0.42169118,0.22053278,0.19646380
-5.62781391,1.12450076,0.32252600,0.13279136,0.02929940,0.03769630,0.03147195,0.41912737,0.22399714,0.19245833
-5.62181091,1.10929083,0.32028037,0.13033699,0.02884877,0.03853626,0.03044450,0.41548694,0.22676363,0.18795934
-5.61580790,1.09148555,0.31721488,0.12762461,0.02829941,0.03934626,0.02931085,0.41092772,0.22891265,0.18303778
-5.60980490,1.07162831,0.31344363,0.12472075,0.02766637,0.04014878,0.02809553,0.40564513,0.23055611,0.17777932
-5.60380190,1.05034146,0.30910268,0.12170020,0.02696624,0.04097082,0.02682524,0.39986519,0.23183333,0.17228108
-5.59779890,1.02830317,0.30434540,0.11864312,0.02621659,0.04184281,0.02552785,0.39383611,0.23290560,0.16664794
-5.59179590,1.00622193,0.29933709,0.11563198,0.02543536,0.04279726,0.02423135,0.38781899,0.23394943,0.16098872
-5.58579290,0.98480980,0.29424898,0.11274843,0.02464035,0.04386718,0.02296291,0.38207774,0.23514883,0.15541225
-5.57978989,0.96475519,0.28925188,0.11007022,0.02384859,0.04508438,0.02174791,0.37686859,0.23668694,0.15002347
-5.57378689,0.94669615,0.28450964,0.10766821,0.02307591,0.04647772,0.02060916,0.37242972,0.23873723,0.14491978
-5.56778389,0.93119523,0.28017272,0.10560368,0.02233646,0.04807133,0.01956619,0.36897121,0.24145482,0.14018765
-5.56178089,0.91871670,0.27637203,0.10392589,0.02164234,0.04988297,0.01863471,0.36666583,0.24496819,0.13589964
-5.55577789,0.90960719,0.27321345,0.10267010,0.02100330,0.05192247,0.01782621,0.36564100,0.24937172,0.13211199
-5.54977489,0.90408029,0.27077314,0.10185608,0.02042650,0.05419054,0.01714776,0.36597228,0.25471949,0.12886273
-5.54377189,0.90220602,0.26909388,0.10148714,0.01991638,0.05667783,0.01660192,0.36767872,0.26102050,0.12617048
-5.53776888,0.90390548,0.26818273,0.10154971,0.01947463,0.05936441,0.01618686,0.37072027,0.26823580,0.12403390
-5.53176588,0.90895105,0.26800996,0.10201363,0.01910019,0.06221966,0.01589656,0.37499747,0.27627758,0.12243194
-5.52576288,0.91697229,0.26850954,0.10283293,0.01878944,0.06520265,0.01572124,0.38035342,0.28501032,0.12132468
-5.51975988,0.92746739,0.26958106,0.10394728,0.01853633,0.06826296,0.01564778,0.38657815,0.29425409,0.12065490
-5.51375688,0.93981977,0.27109314,0.10528399,0.01833276,0.07134201,0.01566034,0.39341511,0.30378987,0.12035029
-5.50775388,0.95331943,0.27288812,0.10676042,0.01816884,0.07437469,0.01574098,0.40056974,0.31336667,0.12032612
-5.50175088,0.96718805,0.27478797,0.10828692,0.01803339,0.07729145,0.01587036,0.40771968,0.32271024,0.12048847
-5.49574787,0.98060714,0.27660111,0.10976994,0.01791433,0.08002063,0.01602844,0.41452625,0.33153295,0.12073765
-5.48974487,0.99274794,0.27812986,0.11111540,0.01779922,0.08249091,0.01619518,0.42064685,0.33954444,0.12097196
-5.48374187,1.00280195,0.27917825,0.11223210,0.01767571,0.08463394,0.01635122,0.42574762,0.34646265,0.12109132
-5.47773887,1.01001086,0.27955979,0.11303508,0.01753202,0.08638680,0.01647848,0.42951593,0.35202456,0.12100102
-5.47173587,1.01369469,0.27910498,0.11344869,0.01735745,0.08769444,0.01656074,0.43167216,0.35599644,0.12061503
-5.46573287,1.01327689,0.27766803,0.11340943,0.01714276,0.08851173,0.01658412,0.43198024,0.35818296,0.11985914
-5.45972986,1.00830553,0.27513277,0.11286830,0.01688058,0.08880529,0.01653740,0.43025659,0.35843480,0.11867345
-5.45372686,0.99846965,0.27141724,0.11179265,0.01656563,0.08855481,0.01641234,0.42637700,0.35665460,0.11701442
-5.44772386,0.98361030,0.26647698,0.11016747,0.01619505,0.08775392,0.01620379,0.42028128,0.35280080,0.11485622
-5.44172086,0.96372589,0.26030685,0.10799598,0.01576842,0.08641057,0.01590975,0.41197551,0.34688948,0.11219145
-5.43571786,0.93897177,0.25294127,0.10529970,0.01528791,0.08454687,0.01553133,0.40153184,0.33899401,0.10903118
-5.42971486,0.90965436,0.24445306,0.10211788,0.01475818,0.08219844,0.01507253,0.38908595,0.32924268,0.10540430
-5.42371186,0.87622026,0.23495088,0.09850634,0.01418632,0.07941338,0.01454003,0.37483240,0.31781448,0.10135636
-5.41770885,0.83924093,0.22457549,0.09453591,0.01358163,0.07625073,0.01394288,0.35901810,0.30493328,0.09694786
-5.41170585,0.79939398,0.21349504,0.09029041,0.01295541,0.07277874,0.01329206,0.34193426,0.29086072,0.09225209
-5.40570285,0.75744183,0.20189968,0.08586437,0.01232067,0.06907285,0.01260017,0.32390731,0.27588817,0.08735277
-5.39969985,0.71420887,0.18999562,0.08136054,0.01169181,0.06521357,0.01188088,0.30528912,0.26032820,0.08234136
-5.39369685,0.67055803,0.17799914,0.07688736,0.01108427,0.06128427,0.01114860,0.28644703,0.24450574,0.07731445
-5.38769385,0.62736769,0.16613054,0.07255630,0.01051420,0.05736909,0.01041802,0.26775401,0.22874955,0.07237102
-5.38169085,0.58550972,0.15460849,0.06847944,0.00999811,0.05355088,0.00970372,0.24957931,0.21338398,0.06760996
-5.37568784,0.54582936,0.14364472,0.06476705,0.00955251,0.04990937,0.00901983,0.23227994,0.19872151,0.06312766
-5.36968484,0.50912721,0.13343944,0.06152540,0.00919360,0.04651948,0.00837977,0.21619312,0.18505611,0.05901595
-5.36368184,0.47614386,0.12417731,0.05885477,0.00893695,0.04344997,0.00779593,0.20162979,0.17265751,0.05536023
-5.35767884,0.44754708,0.11602424,0.05684767,0.00879721,0.04076217,0.00727955,0.18886937,0.16176649,0.05223792
-5.35167584,0.42392165,0.10912486,0.05558724,0.00878781,0.03850913,0.00684056,0.17815557,0.15259112,0.04971722
-5.34567284,0.40576162,0.10360066,0.05514586,0.00892072,0.03673485,0.00648745,0.16969336,0.14530393,0.04785611
-5.33966983,0.39346476,0.09954873,0.05558394,0.00920617,0.03547377,0.00622732,0.16364684,0.14003982,0.04670160
-5.33366683,0.38732900,0.09704113,0.05694887,0.00965243,0.03475044,0.00606577,0.16013802,0.13689474,0.04628918
-5.32766383,0.38755051,0.09612459,0.05927416,0.01026560,0.03457927,0.00600701,0.15924627,0.13592498,0.04664250
-5.32166083,0.39422326,0.09682072,0.06257868,0.01104936,0.03496453,0.00605386,0.16100847,0.13714690,0.04777318
-5.31565783,0.40733980,0.09912646,0.06686617,0.01200484,0.03590032,0.00620787,0.16541955,0.14053720,0.04968077
-5.30965483,0.42679334,0.10301484,0.07212491,0.01313046,0.03737078,0.00646937,0.17243366,0.14603354,0.05235288
-5.30365183,0.45238087,0.10843603,0.07832772,0.01442181,0.03935027,0.00683764,0.18196565,0.15353560,0.05576541
-5.29764882,0.48380764,0.11531861,0.08543219,0.01587161,0.04180381,0.00731095,0.19389309,0.16290660,0.05988300
-5.29164582,0.52069295,0.12357110,0.09338137,0.01746974,0.04468753,0.00788677,0.20805880,0.17397532,0.06465958
-5.28564282,0.56257746,0.13308377,0.10210489,0.01920328,0.04794937,0.00856186,0.22427386,0.18653863,0.07003918
-5.27963982,0.60893211,0.14373078,0.11152050,0.02105673,0.05152986,0.00933246,0.24232125,0.20036472,0.07595687
-5.27363682,0.65916881,0.15537256,0.12153615,0.02301221,0.05536312,0.01019441,0.26196015,0.21519700,0.08234003
-5.26763382,0.71265284,0.16785852,0.13205266,0.02504984,0.05937809,0.01114334,0.28293082,0.23075868,0.08910972
-5.26163082,0.76871686,0.18103004,0.14296673,0.02714814,0.06349987,0.01217486,0.30496019,0.24675809,0.09618228
-5.25562781,0.82667644,0.19472366,0.15417456,0.02928448,0.06765127,0.01328468,0.32776785,0.26289460,0.10347118
-5.24962481,0.88584655,0.20877438,0.16557571,0.03143568,0.07175452,0.01446883,0.35107263,0.27886515,0.11088890
-5.24362181,0.94555872,0.22301908,0.17707721,0.03357852,0.07573303,0.01572376,0.37459927,0.29437111,0.11834890
-5.23761881,1.00517816,0.23729979,0.18859779,0.03569039,0.07951325,0.01704650,0.39808523,0.30912532,0.12576760
-5.23161581,1.06412027,0.25146677,0.20007197,0.03774978,0.08302647,0.01843476,0.42128726,0.32285909,0.13306625
-5.22561281,1.12186579,0.26538123,0.21145387,0.03973685,0.08621059,0.01988699,0.44398748,0.33532892,0.14017266
-5.21960980,1.17797387,0.27891765,0.22272058,0.04163385,0.08901165,0.02140242,0.46599875,0.34632253,0.14702263
-5.21360680,1.23209256,0.29196546,0.23387481,0.04342553,0.09138522,0.02298102,0.48716908,0.35566413,0.15356109
-5.20760380,1.28396604,0.30443013,0.24494669,0.04509932,0.09329744,0.02462346,0.50738493,0.36321861,0.15974285
-5.20160080,1.33343836,0.31623356,0.25599466,0.04664552,0.09472581,0.02633095,0.52657306,0.36889442,0.16553300
-5.19559780,1.38045340,0.32731387,0.26710510,0.04805727,0.09565951,0.02810511,0.54470116,0.37264510,0.17090678
-5.18959480,1.42505109,0.33762457,0.27839098,0.04933046,0.09609941,0.02994775,0.56177694,0.37446937,0.17584920
-5.18359180,1.46736014,0.34713318,0.28998915,0.05046350,0.09605770,0.03186062,0.57784595,0.37440980,0.18035419
-5.17758879,1.50758750,0.35581961,0.30205653,0.05145705,0.09555714,0.03384514,0.59298814,0.37255005,0.18442351
-5.17158579,1.54600536,0.36367426,0.31476526,0.05231357,0.09463001,0.03590211,0.60731336,0.36901106,0.18806548
-5.16558279,1.58293606,0.37069609,0.32829677,0.05303700,0.09331681,0.03803145,0.62095614,0.36394608,0.19129351
-5.15957979,1.61873588,0.37689096,0.34283520,0.05363228,0.09166475,0.04023190,0.63406977,0.35753509,0.19412471
-5.15357679,1.65377833,0.38227010,0.35856014,0.05410497,0.08972613,0.04250078,0.64682020,0.34997869,0.19657850
-5.14757379,1.68843779,0.38684921,0.37563907,0.05446090,0.08755669,0.04483374,0.65937984,0.34149172,0.19867539
-5.14157079,1.72307406,0.39064797,0.39421968,0.05470584,0.08521393,0.04722464,0.67192158,0.33229710,0.20043600
-5.13556778,1.75801851,0.39369017,0.41442241,0.05484532,0.08275560,0.04966538,0.68461320,0.32261977,0.20188030
-5.12956478,1.79356218,0.39600435,0.43633345,0.05488447,0.08023824,0.05214583,0.69761236,0.31268135,0.20302718
-5.12356178,1.82994621,0.39762502,0.45999836,0.05482794,0.07771601,0.05465385,0.71106224,0.30269524,0.20389426
-5.11755878,1.86735471,0.39859418,0.48541684,0.05467995,0.07523962,0.05717529,0.72508801,0.29286268,0.20449795
-5.11155578,1.90591022,0.39896309,0.51253856,0.05444433,0.07285557,0.05969411,0.73979397,0.28336947,0.20485370
-5.10555278,1.94567155,0.39879418,0.54126049,0.05412468,0.07060556,0.06219254,0.75526164,0.27438355,0.20497646
-5.09954977,1.98663400,0.39816276,0.57142575,0.05372444,0.06852614,0.06465128,0.77154852,0.26605344,0.20488114
-5.09354677,2.02873164,0.39715846,0.60282429,0.05324714,0.06664854,0.06704973,0.78868762,0.25850722,0.20458312
-5.08754377,2.07184161,0.39588623,0.63519524,0.05269646,0.06499863,0.06936631,0.80668776,0.25185227,0.20409868
-5.08154077,2.11578989,0.39446680,0.66823108,0.05207637,0.06359710,0.07157876,0.82553442,0.24617538,0.20344540
-5.07553777,2.16035864,0.39303632,0.70158369,0.05139122,0.06245961,0.07366450,0.84519128,0.24154340,0.20264237
-5.06953477,2.20529460,0.39174547,0.73487188,0.05064580,0.06159708,0.07560104,0.86560229,0.23800399,0.20171024
-5.06353177,2.25031843,0.39075768,0.76769051,0.04984529,0.06101604,0.07736631,0.88669426,0.23558672,0.20067116
-5.05752876,2.29513472,0.39024670,0.79962079,0.04899530,0.06071891,0.07893915,0.90837981,0.23430417,0.19954853
-5.05152576,2.33944235,0.39039357,0.83024144,0.04810177,0.06070430,0.08029967,0.93056076,0.23415310,0.19836670
-5.04552276,2.38294497,0.39138300,0.85914043,0.04717092,0.06096736,0.08142970,0.95313162,0.23511564,0.19715054
-5.03951976,2.42536110,0.39339934,0.88592678,0.04620917,0.06149999,0.08231317,0.97598328,0.23716038,0.19592492
-5.03351676,2.46643356,0.39662223,0.91024198,0.04522309,0.06229107,0.08293649,0.99900653,0.24024344,0.19471431
-5.02751376,2.50593779,0.40122204,0.93177062,0.04421930,0.06332665,0.08328894,1.02209527,0.24430944,0.19354222
-5.02151076,2.54368843,0.40735520,0.95024971,0.04320447,0.06459008,0.08336289,1.04514932,0.24929237,0.19243080
-5.01550775,2.57954388,0.41515952,0.96547624,0.04218530,0.06606217,0.08315414,1.06807639,0.25511638,0.19140044
-5.00950475,2.61340826,0.42474960,0.97731274,0.04116844,0.06772123,0.08266203,1.09079324,0.26169654,0.19046938
-5.00350175,2.64523048,0.43621233,0.98569037,0.04016057,0.06954319,0.08188957,1.11322569,0.26893940,0.18965334
-4.99749875,2.67500019,0.44960263,0.99060951,0.03916830,0.07150165,0.08084344,1.13530744,0.27674361,0.18896520
-4.99149575,2.70274049,0.46493943,0.99213772,0.03819822,0.07356798,0.07953391,1.15697769,0.28500040,0.18841465
-4.98549275,2.72849758,0.48220202,0.99040508,0.03725678,0.07571138,0.07797468,1.17817751,0.29359407,0.18800775
-4.97948974,2.75232771,0.50132681,0.98559721,0.03635026,0.07789905,0.07618261,1.19884522,0.30240251,0.18774653
-4.97348674,2.77428195,0.52220471,0.97794624,0.03548459,0.08009633,0.07417734,1.21891085,0.31129771,0.18762852
-4.96748374,2.79438972,0.54467913,0.96772005,0.03466523,0.08226692,0.07198091,1.23829028,0.32014641,0.18764621
-4.96148074,2.81264190,0.56854492,0.95521054,0.03389695,0.08437321,0.06961725,1.25687917,0.32881090,0.18778656
-4.95547774,2.82897480,0.59354836,0.94072127,0.03318358,0.08637665,0.06711162,1.27454744,0.33715000,0.18803057
-4.94947474,2.84325614,0.61938828,0.92455521,0.03252782,0.08823816,0.06449007,1.29113454,0.34502032,0.18835286
-4.94347174,2.85527408,0.64571870,0.90700322,0.03193094,0.08991879,0.06177890,1.30644631,0.35227777,0.18872146
-4.93746873,2.86473070,0.67215298,0.88833377,0.03139262,0.09138027,0.05900403,1.32025357,0.35877948,0.18909783
-4.93146573,2.87124047,0.69826952,0.86878446,0.03091072,0.09258579,0.05619059,1.33229303,0.36438597,0.18943710
-4.92546273,2.87433464,0.72361930,0.84855569,0.03048125,0.09350079,0.05336237,1.34227079,0.36896368,0.18968865
-4.91945973,2.87347169,0.74773487,0.82780678,0.03009827,0.09409377,0.05054147,1.34986833,0.37238777,0.18979703
-4.91345673,2.86805382,0.77014096,0.80665470,0.02975396,0.09433719,0.04774801,1.35475124,0.37454510,0.18970326
-4.90745373,2.85744910,0.79036626,0.78517532,0.02943886,0.09420826,0.04499991,1.35658019,0.37533734,0.18934640
-4.90145073,2.84101837,0.80795619,0.76340708,0.02914204,0.09368974,0.04231275,1.35502405,0.37468405,0.18866552
-4.89544772,2.81814574,0.82248608,0.74135680,0.02885152,0.09277059,0.03969979,1.34977427,0.37252557,0.18760179
-4.88944472,2.78827130,0.83357448,0.71900709,0.02855467,0.09144659,0.03717201,1.34056021,0.36882568,0.18610082
-4.88344172,2.75092424,0.84089589,0.69632509,0.02823875,0.08972066,0.03473825,1.32716440,0.36357370,0.18411499
-4.87743872,2.70575478,0.84419243,0.67327183,0.02789142,0.08760304,0.03240547,1.30943709,0.35678611,0.18160568
-4.87143572,2.65256302,0.84328391,0.64981159,0.02750128,0.08511131,0.03017892,1.28730915,0.34850735,0.17854536
-4.86543272,2.59132315,0.83807578,0.62592094,0.02705841,0.08227011,0.02806253,1.26080273,0.33880991,0.17491936
-4.85942971,2.52220151,0.82856455,0.60159669,0.02655483,0.07911062,0.02605911,1.23003888,0.32779350,0.17072720
-4.85342671,2.44556740,0.81484035,0.57686245,0.02598494,0.07566992,0.02417075,1.19524169,0.31558342,0.16598347
-4.84742371,2.36199593,0.79708642,0.55177343,0.02534577,0.07199005,0.02239898,1.15673858,0.30232801,0.16071807
-4.84142071,2.27226233,0.77557541,0.52641926,0.02463720,0.06811698,0.02074511,1.11495656,0.28819536,0.15497597
-4.83541771,2.17732804,0.75066278,0.50092457,0.02386204,0.06409943,0.01921035,1.07041454,0.27336943,0.14881629
-4.82941471,2.07831889,0.72277715,0.47544763,0.02302594,0.05998763,0.01779595,1.02371179,0.25804552,0.14231083
-4.82341171,1.97649619,0.69240837,0.45017680,0.02213721,0.05583203,0.01650328,0.97551312,0.24242547,0.13554212
-4.81740870,1.87322204,0.66009338,0.42532525,0.02120650,0.05168210,0.01533386,0.92653121,0.22671266,0.12860102
-4.81140570,1.76992015,0.62640070,0.40112420,0.02024641,0.04758509,0.01428923,0.87750678,0.21110699,0.12158395
-4.80540270,1.66803385,0.59191402,0.37781489,0.01927102,0.04358502,0.01337091,0.82918744,0.19580008,0.11458997
-4.79939970,1.56898296,0.55721542,0.35563990,0.01829530,0.03972174,0.01258019,0.78230589,0.18097076,0.10771772
-4.79339670,1.47412111,0.52286911,0.33483403,0.01733455,0.03603020,0.01191797,0.73755850,0.16678112,0.10106239
-4.78739370,1.38469534,0.48940603,0.31561528,0.01640383,0.03253987,0.01138449,0.69558477,0.15337307,0.09471282
-4.78139070,1.30180918,0.45730991,0.29817627,0.01551739,0.02927442,0.01097914,0.65694869,0.14086574,0.08874890
-4.77538769,1.22639076,0.42700532,0.28267649,0.01468811,0.02625154,0.01070016,0.62212246,0.12935343,0.08323923
-4.76938469,1.15916678,0.39884799,0.26923563,0.01392712,0.02348298,0.01054450,0.59147316,0.11890456,0.07823930
-4.76338169,1.10064330,0.37311761,0.25792838,0.01324334,0.02097471,0.01050756,0.56525282,0.10956118,0.07379002
-4.75737869,1.05109377,0.35001339,0.24878067,0.01264324,0.01872732,0.01058308,0.54359218,0.10133938,0.06991688
-4.75137569,1.01055456,0.32965226,0.24176772,0.01213065,0.01673645,0.01076303,0.52649819,0.09423026,0.06662957
-4.74537269,0.97882809,0.31206977,0.23681384,0.01170665,0.01499334,0.01103756,0.51385550,0.08820164,0.06392209
-4.73936968,0.95549315,0.29722348,0.23379395,0.01136964,0.01348549,0.01139507,0.50543166,0.08320016,0.06177345
-4.73336668,0.93992203,0.28499859,0.23253679,0.01111541,0.01219731,0.01182231,0.50088589,0.07915397,0.06014876
-4.72736368,0.93130378,0.27521562,0.23282980,0.01093739,0.01111080,0.01230452,0.49978110,0.07597563,0.05900073
-4.72136068,0.92867265,0.26763963,0.23442527,0.01082693,0.01020624,0.01282576,0.50159874,0.07356536,0.05827155
-4.71535768,0.93094082,0.26199079,0.23704778,0.01077362,0.00946283,0.01336913,0.50575600,0.07181437,0.05789503
-4.70935468,0.93693421,0.25795577,0.24040246,0.01076578,0.00885931,0.01391723,0.51162470,0.07060827,0.05779892
-4.70335168,0.94543016,0.25519954,0.24418390,0.01079081,0.00837456,0.01445254,0.51855129,0.06983046,0.05790733
-4.69734867,0.95519575,0.25337728,0.24808540,0.01083569,0.00798801,0.01495786,0.52587737,0.06936535,0.05814327
-4.69134567,0.96502550,0.25214588,0.25180812,0.01088745,0.00768020,0.01541675,0.53295983,0.06910144,0.05843098
-4.68534267,0.97377715,0.25117482,0.25506993,0.01093356,0.00743307,0.01581404,0.53919019,0.06893409,0.05869830
-4.67933967,0.98040444,0.25015593,0.25761358,0.01096236,0.00723030,0.01613617,0.54401224,0.06876800,0.05887871
-4.67333667,0.98398575,0.24881192,0.25921386,0.01096342,0.00705756,0.01637163,0.54693761,0.06851925,0.05891314
-4.66733367,0.98374782,0.24690334,0.25968370,0.01092782,0.00690268,0.01651126,0.54755868,0.06811702,0.05875148
-4.66133067,0.97908378,0.24423393,0.25887871,0.01084840,0.00675581,0.01654847,0.54555836,0.06750477,0.05835373
-4.65532766,0.96956516,0.24065413,0.25670031,0.01071990,0.00660947,0.01647945,0.54071661,0.06664110,0.05769072
-4.64932466,0.95494755,0.23606287,0.25309724,0.01053903,0.00645860,0.01630320,0.53291350,0.06550008,0.05674450
-4.64332166,0.93517003,0.23040756,0.24806542,0.01030452,0.00630058,0.01602152,0.52212885,0.06407117,0.05550830
