energy_ev,total_up,Al_p_up,Al_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.57978989,1.74024198,0.17651644,0.00000000,0.73329424,0.73970722,0.75880742,0.00000000
-5.57378689,1.77548177,0.18494177,0.00000000,0.73996752,0.75442918,0.77732962,0.00000000
-5.56778389,1.80700097,0.19276935,0.00000000,0.74660322,0.76728891,0.79469667,0.00000000
-5.56178089,1.83435955,0.19990793,0.00000000,0.75310470,0.77808298,0.81072412,0.00000000
-5.55577789,1.85713257,0.20627666,0.00000000,0.75934295,0.78662000,0.82521847,0.00000000
-5.54977489,1.87492377,0.21180683,0.00000000,0.76516155,0.79272718,0.83798203,0.00000000
-5.54377189,1.88737861,0.21644331,0.00000000,0.77038254,0.79625648,0.84881819,0.00000000
-5.53776888,1.89419642,0.22014562,0.00000000,0.77481283,0.79709016,0.85753707,0.00000000
-5.53176588,1.89514104,0.22288857,0.00000000,0.77825111,0.79514555,0.86396123,0.00000000
-5.52576288,1.89004982,0.22466263,0.00000000,0.78049496,0.79037869,0.86793135,0.00000000
-5.51975988,1.87884074,0.22547396,0.00000000,0.78134811,0.78278701,0.86931177,0.00000000
-5.51375688,1.86151758,0.22534411,0.00000000,0.78062762,0.77241075,0.86799567,0.00000000
-5.50775388,1.83817323,0.22430965,0.00000000,0.77817107,0.75933327,0.86390991,0.00000000
-5.50175088,1.80899127,0.22242153,0.00000000,0.77384336,0.74368033,0.85701927,0.00000000
-5.49574787,1.77424589,0.21974435,0.00000000,0.76754337,0.72561837,0.84733022,0.00000000
-5.48974487,1.73430050,0.21635565,0.00000000,0.75921003,0.70535195,0.83489390,0.00000000
-5.48374187,1.68960498,0.21234507,0.00000000,0.74882795,0.68312059,0.81980845,0.00000000
-5.47773887,1.64069198,0.20781353,0.00000000,0.73643234,0.65919492,0.80222048,0.00000000
-5.47173587,1.58817206,0.20287236,0.00000000,0.72211301,0.63387257,0.78232557,0.00000000
-5.46573287,1.53272803,0.19764239,0.00000000,0.70601741,0.60747365,0.76036784,0.00000000
-5.45972986,1.47510823,0.19225292,0.00000000,0.68835255,0.58033615,0.73663842,0.00000000
-5.45372686,1.41611879,0.18684060,0.00000000,0.66938540,0.55281108,0.71147277,0.00000000
-5.44772386,1.35661488,0.18154808,0.00000000,0.64944199,0.52525770,0.68524687,0.00000000
-5.44172086,1.29749075,0.17652250,0.00000000,0.62890479,0.49803854,0.65837213,0.00000000
-5.43571786,1.23966856,0.17191368,0.00000000,0.60820849,0.47151459,0.63128925,0.00000000
-5.42971486,1.18408592,0.16787205,0.00000000,0.58783406,0.44604037,0.60446087,0.00000000
-5.42371186,1.13168234,0.16454628,0.00000000,0.56830113,0.42195907,0.57836331,0.00000000
-5.41770885,1.08338438,0.16208070,0.00000000,0.55015885,0.39959774,0.55347740,0.00000000
-5.41170585,1.04008993,0.16061245,0.00000000,0.53397525,0.37926260,0.53027870,0.00000000
-5.40570285,1.00265179,0.16026847,0.00000000,0.52032532,0.36123442,0.50922720,0.00000000
-5.39969985,0.97186069,0.16116244,0.00000000,0.50977815,0.34576408,0.49075695,0.00000000
-5.39369685,0.94842836,0.16339167,0.00000000,0.50288315,0.33306845,0.47526564,0.00000000
-5.38769385,0.93297084,0.16703417,0.00000000,0.50015594,0.32332652,0.46310461,0.00000000
-5.38169085,0.92599260,0.17214592,0.00000000,0.50206391,0.31667599,0.45456946,0.00000000
-5.37568784,0.92787189,0.17875849,0.00000000,0.50901208,0.31321027,0.44989152,0.00000000
-5.36968484,0.93884770,0.18687711,0.00000000,0.52132939,0.31297616,0.44923052,0.00000000
-5.36368184,0.95900887,0.19647932,0.00000000,0.53925594,0.31597206,0.45266853,0.00000000
-5.35767884,0.98828575,0.20751420,0.00000000,0.56293138,0.32214700,0.46020557,0.00000000
-5.35167584,1.02644468,0.21990236,0.00000000,0.59238504,0.33140039,0.47175683,0.00000000
-5.34567284,1.07308573,0.23353658,0.00000000,0.62752793,0.34358258,0.48715190,0.00000000
-5.33966983,1.12764390,0.24828326,0.00000000,0.66814721,0.35849634,0.50613581,0.00000000
-5.33366683,1.18939393,0.26398452,0.00000000,0.71390328,0.37589919,0.52837220,0.00000000
-5.32766383,1.25745898,0.28046103,0.00000000,0.76432985,0.39550652,0.55344845,0.00000000
-5.32166083,1.33082291,0.29751536,0.00000000,0.81883734,0.41699574,0.58088286,0.00000000
-5.31565783,1.40834635,0.31493584,0.00000000,0.87671961,0.44001109,0.61013365,0.00000000
-5.30965483,1.48878621,0.33250087,0.00000000,0.93716422,0.46416927,0.64060980,0.00000000
-5.30365183,1.57081833,0.34998333,0.00000000,0.99926616,0.48906581,0.67168341,0.00000000
-5.29764882,1.65306284,0.36715521,0.00000000,1.06204491,0.51428190,0.70270335,0.00000000
-5.29164582,1.73411169,0.38379210,0.00000000,1.12446445,0.53939183,0.73300989,0.00000000
-5.28564282,1.81255769,0.39967756,0.00000000,1.18545592,0.56397058,0.76194989,0.00000000
-5.27963982,1.88702432,0.41460709,0.00000000,1.24394219,0.58760177,0.78889228,0.00000000
-5.27363682,1.95619549,0.42839172,0.00000000,1.29886379,0.60988540,0.81324308,0.00000000
-5.26763382,2.01884434,0.44086101,0.00000000,1.34920526,0.63044557,0.83445988,0.00000000
-5.26163082,2.07386029,0.45186550,0.00000000,1.39402113,0.64893770,0.85206491,0.00000000
-5.25562781,2.12027353,0.46127850,0.00000000,1.43246060,0.66505528,0.86565662,0.00000000
-5.24962481,2.15727599,0.46899713,0.00000000,1.46378996,0.67853579,0.87491903,0.00000000
-5.24362181,2.18423837,0.47494292,0.00000000,1.48741202,0.68916581,0.87962884,0.00000000
-5.23761881,2.20072253,0.47906161,0.00000000,1.50288172,0.69678505,0.87965974,0.00000000
-5.23161581,2.20648889,0.48132260,0.00000000,1.50991735,0.70128923,0.87498402,0.00000000
-5.22561281,2.20149876,0.48171789,0.00000000,1.50840695,0.70263175,0.86567128,0.00000000
-5.21960980,2.18591139,0.48026074,0.00000000,1.49840964,0.70082409,0.85188434,0.00000000
-5.21360680,2.16007619,0.47698405,0.00000000,1.48015195,0.69593493,0.83387267,0.00000000
-5.20760380,2.12452020,0.47193872,0.00000000,1.45401920,0.68808797,0.81196337,0.00000000
-5.20160080,2.07993154,0.46519188,0.00000000,1.42054243,0.67745864,0.78655032,0.00000000
-5.19559780,2.02713931,0.45682525,0.00000000,1.38038134,0.66426958,0.75808181,0.00000000
-5.18959480,1.96709076,0.44693356,0.00000000,1.33430408,0.64878521,0.72704716,0.00000000
-5.18359180,1.90082639,0.43562305,0.00000000,1.28316452,0.63130538,0.69396282,0.00000000
-5.17758879,1.82945389,0.42301018,0.00000000,1.22787799,0.61215831,0.65935849,0.00000000
-5.17158579,1.75412155,0.40922037,0.00000000,1.16939630,0.59169297,0.62376368,0.00000000
-5.16558279,1.67599191,0.39438685,0.00000000,1.10868296,0.57027107,0.58769512,0.00000000
-5.15957979,1.59621639,0.37864953,0.00000000,1.04668927,0.54825884,0.55164539,0.00000000
-5.15357679,1.51591133,0.36215376,0.00000000,0.98433219,0.52601886,0.51607307,0.00000000
-5.14757379,1.43613607,0.34504908,0.00000000,0.92247437,0.50390198,0.48139449,0.00000000
-5.14157079,1.35787345,0.32748778,0.00000000,0.86190697,0.48223973,0.44797742,0.00000000
-5.13556778,1.28201310,0.30962336,0.00000000,0.80333558,0.46133721,0.41613641,0.00000000
-5.12956478,1.20933775,0.29160871,0.00000000,0.74736941,0.44146690,0.38613012,0.00000000
-5.12356178,1.14051288,0.27359425,0.00000000,0.69451391,0.42286335,0.35816027,0.00000000
-5.11755878,1.07607973,0.25572591,0.00000000,0.64516679,0.40571909,0.33237229,0.00000000
-5.11155578,1.01645194,0.23814306,0.00000000,0.59961733,0.39018194,0.30885741,0.00000000
-5.10555278,0.96191573,0.22097646,0.00000000,0.55804877,0.37635366,0.28765604,0.00000000
-5.09954977,0.91263367,0.20434638,0.00000000,0.52054358,0.36429033,0.26876235,0.00000000
-5.09354677,0.86865190,0.18836089,0.00000000,0.48709118,0.35400425,0.25212971,0.00000000
-5.08754377,0.82991067,0.17311448,0.00000000,0.45759788,0.34546754,0.23767692,0.00000000
-5.08154077,0.79625784,0.15868705,0.00000000,0.43189854,0.33861721,0.22529505,0.00000000
-5.07553777,0.76746497,0.14514338,0.00000000,0.40976954,0.33336165,0.21485453,0.00000000
-5.06953477,0.74324560,0.13253306,0.00000000,0.39094266,0.32958837,0.20621259,0.00000000
-5.06353177,0.72327488,0.12089091,0.00000000,0.37511928,0.32717251,0.19922050,0.00000000
-5.05752876,0.70721003,0.11023786,0.00000000,0.36198462,0.32598594,0.19373071,0.00000000
-5.05152576,0.69471078,0.10058230,0.00000000,0.35122133,0.32590649,0.18960352,0.00000000
-5.04552276,0.68545882,0.09192173,0.00000000,0.34252219,0.32682679,0.18671307,0.00000000
-5.03951976,0.67917561,0.08424467,0.00000000,0.33560133,0.32866240,0.18495260,0.00000000
-5.03351676,0.67563741,0.07753275,0.00000000,0.33020372,0.33135863,0.18423852,0.00000000
-5.02751376,0.67468703,0.07176275,0.00000000,0.32611254,0.33489575,0.18451344,0.00000000
-5.02151076,0.67624141,0.06690866,0.00000000,0.32315419,0.33929212,0.18574773,0.00000000
-5.01550775,0.68029460,0.06294341,0.00000000,0.32120080,0.34460505,0.18793973,0.00000000
-5.00950475,0.68691587,0.05984041,0.00000000,0.32017022,0.35092916,0.19111441,0.00000000
-5.00350175,0.69624278,0.05757467,0.00000000,0.32002344,0.35839224,0.19532052,0.00000000
-4.99749875,0.70846933,0.05612343,0.00000000,0.32075964,0.36714853,0.20062635,0.00000000
-4.99149575,0.72382979,0.05546645,0.00000000,0.32240924,0.37736988,0.20711416,0.00000000
-4.98549275,0.74257864,0.05558572,0.00000000,0.32502508,0.38923487,0.21487349,0.00000000
-4.97948974,0.76496767,0.05646482,0.00000000,0.32867241,0.40291650,0.22399363,0.00000000
-4.97348674,0.79122129,0.05808781,0.00000000,0.33341809,0.41856900,0.23455554,0.00000000
-4.96748374,0.82151119,0.06043789,0.00000000,0.33931958,0.43631432,0.24662355,0.00000000
-4.96148074,0.85593177,0.06349573,0.00000000,0.34641430,0.45622904,0.26023727,0.00000000
-4.95547774,0.89447762,0.06723778,0.00000000,0.35471001,0.47833242,0.27540402,0.00000000
-4.94947474,0.93702434,0.07163451,0.00000000,0.36417658,0.50257622,0.29209224,0.00000000
-4.94347174,0.98331380,0.07664872,0.00000000,0.37473981,0.52883687,0.31022624,0.00000000
-4.93746873,1.03294499,0.08223413,0.00000000,0.38627755,0.55691056,0.32968249,0.00000000
-4.93146573,1.08537098,0.08833423,0.00000000,0.39861840,0.58651173,0.35028784,0.00000000
-4.92546273,1.13990254,0.09488159,0.00000000,0.41154313,0.61727494,0.37181981,0.00000000
-4.91945973,1.19571865,0.10179753,0.00000000,0.42478889,0.64876050,0.39400894,0.00000000
-4.91345673,1.25188348,0.10899250,0.00000000,0.43805594,0.68046359,0.41654337,0.00000000
-4.90745373,1.30736953,0.11636682,0.00000000,0.45101665,0.71182653,0.43907545,0.00000000
-4.90145073,1.36108587,0.12381216,0.00000000,0.46332653,0.74225407,0.46123011,0.00000000
-4.89544772,1.41191067,0.13121345,0.00000000,0.47463655,0.77113068,0.48261492,0.00000000
-4.88944472,1.45872634,0.13845135,0.00000000,0.48460642,0.79783958,0.50283131,0.00000000
-4.88344172,1.50045615,0.14540509,0.00000000,0.49291806,0.82178241,0.52148654,0.00000000
-4.87743872,1.53610055,0.15195575,0.00000000,0.49928877,0.84239889,0.53820613,0.00000000
-4.87143572,1.56477179,0.15798970,0.00000000,0.50348346,0.85918560,0.55264605,0.00000000
-4.86543272,1.58572534,0.16340211,0.00000000,0.50532537,0.87171307,0.56450435,0.00000000
-4.85942971,1.59838683,0.16810058,0.00000000,0.50470493,0.87964057,0.57353170,0.00000000
-4.85342671,1.60237335,0.17200847,0.00000000,0.50158626,0.88272788,0.57954050,0.00000000
-4.84742371,1.59750845,0.17506800,0.00000000,0.49601127,0.88084367,0.58241211,0.00000000
-4.84142071,1.58383013,0.17724289,0.00000000,0.48810099,0.87397022,0.58210201,0.00000000
-4.83541771,1.56159171,0.17852051,0.00000000,0.47805432,0.86220425,0.57864267,0.00000000
-4.82941471,1.53125563,0.17891334,0.00000000,0.46614417,0.84575400,0.57214399,0.00000000
-4.82341171,1.49348062,0.17845965,0.00000000,0.45271133,0.82493269,0.56279135,0.00000000
-4.81740870,1.44910270,0.17722350,0.00000000,0.43815611,0.80014876,0.55084136,0.00000000
-4.81140570,1.39911106,0.17529381,0.00000000,0.42292837,0.77189325,0.53661532,0.00000000
-4.80540270,1.34461962,0.17278266,0.00000000,0.40751601,0.74072502,0.52049087,0.00000000
-4.79939970,1.28683552,0.16982272,0.00000000,0.39243251,0.70725420,0.50289184,0.00000000
-4.79339670,1.22702553,0.16656398,0.00000000,0.37820375,0.67212474,0.48427683,0.00000000
-4.78739370,1.16648160,0.16316978,0.00000000,0.36535453,0.63599653,0.46512682,0.00000000
-4.78139070,1.10648662,0.15981222,0.00000000,0.35439511,0.59952769,0.44593208,0.00000000
-4.77538769,1.04828135,0.15666714,0.00000000,0.34580800,0.56335773,0.42717899,0.00000000
-4.76938469,0.99303343,0.15390882,0.00000000,0.34003535,0.52809189,0.40933695,0.00000000
-4.76338169,0.94180923,0.15170446,0.00000000,0.33746715,0.49428721,0.39284579,0.00000000
-4.75737869,0.89554913,0.15020879,0.00000000,0.33843040,0.46244049,0.37810411,0.00000000
-4.75137569,0.85504690,0.14955874,0.00000000,0.34317959,0.43297854,0.36545879,0.00000000
-4.74537269,0.82093326,0.14986866,0.00000000,0.35188867,0.40625084,0.35519598,0.00000000
-4.73936968,0.79366423,0.15122598,0.00000000,0.36464461,0.38252452,0.34753383,0.00000000
-4.73336668,0.77351427,0.15368767,0.00000000,0.38144298,0.36198193,0.34261712,0.00000000
-4.72736368,0.76057422,0.15727763,0.00000000,0.40218561,0.34472054,0.34051408,0.00000000
-4.72136068,0.75475433,0.16198503,0.00000000,0.42668061,0.33075519,0.34121542,0.00000000
-4.71535768,0.75579190,0.16776381,0.00000000,0.45464491,0.32002243,0.34463565,0.00000000
-4.70935468,0.76326367,0.17453342,0.00000000,0.48570942,0.31238691,0.35061669,0.00000000
-4.70335168,0.77660255,0.18218075,0.00000000,0.51942689,0.30764943,0.35893382,0.00000000
-4.69734867,0.79511820,0.19056325,0.00000000,0.55528245,0.30555656,0.36930364,0.00000000
-4.69134567,0.81802112,0.19951318,0.00000000,0.59270659,0.30581139,0.38139401,0.00000000
-4.68534267,0.84444947,0.20884289,0.00000000,0.63109040,0.30808521,0.39483557,0.00000000
-4.67933967,0.87349795,0.21835089,0.00000000,0.66980253,0.31202972,0.40923450,0.00000000
-4.67333667,0.90424777,0.22782856,0.00000000,0.70820746,0.31728942,0.42418620,0.00000000
-4.66733367,0.93579677,0.23706717,0.00000000,0.74568434,0.32351380,0.43928921,0.00000000
-4.66133067,0.96728869,0.24586497,0.00000000,0.78164560,0.33036895,0.45415901,0.00000000
-4.65532766,0.99794033,0.25403409,0.00000000,0.81555469,0.33754819,0.46844106,0.00000000
-4.64932466,1.02706583,0.26140679,0.00000000,0.84694197,0.34478137,0.48182267,0.00000000
-4.64332166,1.05409675,0.26784098,0.00000000,0.87541813,0.35184249,0.49404298,0.00000000
-4.63731866,1.07859730,0.27322457,0.00000000,0.90068430,0.35855535,0.50490090,0.00000000
-4.63131566,1.10027397,0.27747862,0.00000000,0.92253848,0.36479706,0.51426033,0.00000000
-4.62531266,1.11897900,0.28055898,0.00000000,0.94087781,0.37049923,0.52205270,0.00000000
-4.61930965,1.13470769,0.28245641,0.00000000,0.95569659,0.37564670,0.52827654,0.00000000
-4.61330665,1.14758940,0.28319528,0.00000000,0.96708012,0.38027412,0.53299410,0.00000000
-4.60730365,1.15787282,0.28283076,0.00000000,0.97519465,0.38446019,0.53632525,0.00000000
-4.60130065,1.16590611,0.28144477,0.00000000,0.98027399,0.38832011,0.53843892,0.00000000
-4.59529765,1.17211279,0.27914091,0.00000000,0.98260362,0.39199637,0.53954248,0.00000000
-4.58929465,1.17696470,0.27603858,0.00000000,0.98250291,0.39564842,0.53986956,0.00000000
-4.58329165,1.18095317,0.27226669,0.00000000,0.98030676,0.39944168,0.53966694,0.00000000
-4.57728864,1.18455991,0.26795731,0.00000000,0.97634740,0.40353634,0.53918118,0.00000000
-4.57128564,1.18822910,0.26323944,0.00000000,0.97093748,0.40807651,0.53864553,0.00000000
-4.56528264,1.19234188,0.25823343,0.00000000,0.96435539,0.41318038,0.53826792,0.00000000
-4.55927964,1.19719470,0.25304626,0.00000000,0.95683340,0.41893155,0.53822036,0.00000000
-4.55327664,1.20298242,0.24776775,0.00000000,0.94854939,0.42537233,0.53863053,0.00000000
-4.54727364,1.20978700,0.24246815,0.00000000,0.93962244,0.43249897,0.53957572,0.00000000
-4.54127064,1.21757241,0.23719697,0.00000000,0.93011243,0.44025942,0.54107946,0.00000000
-4.53526763,1.22618572,0.23198315,0.00000000,0.92002353,0.44855341,0.54311101,0.00000000
-4.52926463,1.23536463,0.22683651,0.00000000,0.90931134,0.45723512,0.54558756,0.00000000
-4.52326163,1.24475063,0.22175032,0.00000000,0.89789310,0.46611817,0.54837920,0.00000000
-4.51725863,1.25390745,0.21670487,0.00000000,0.88566032,0.47498281,0.55131620,0.00000000
-4.51125563,1.26234372,0.21167170,0.00000000,0.87249317,0.48358498,0.55419835,0.00000000
-4.50525263,1.26953876,0.20661836,0.00000000,0.85827563,0.49166675,0.55680585,0.00000000
-4.49924962,1.27497035,0.20151330,0.00000000,0.84291070,0.49896785,0.55891128,0.00000000
-4.49324662,1.27814309,0.19633074,0.00000000,0.82633492,0.50523757,0.56029204,0.00000000
-4.48724362,1.27861612,0.19105511,0.00000000,0.80853124,0.51024677,0.56074274,0.00000000
-4.48124062,1.27602901,0.18568507,0.00000000,0.78953995,0.51379912,0.56008702,0.00000000
-4.47523762,1.27012449,0.18023665,0.00000000,0.76946688,0.51574146,0.55818812,0.00000000
-4.46923462,1.26076727,0.17474554,0.00000000,0.74848873,0.51597248,0.55495803,0.00000000
-4.46323162,1.24795788,0.16926847,0.00000000,0.72685523,0.51444961,0.55036446,0.00000000
-4.45722861,1.23184124,0.16388346,0.00000000,0.70488808,0.51119357,0.54443572,0.00000000
-4.45122561,1.21270927,0.15868911,0.00000000,0.68297668,0.50629062,0.53726293,0.00000000
-4.44522261,1.19099768,0.15380289,0.00000000,0.66157096,0.49989215,0.52899974,0.00000000
-4.43921961,1.16727686,0.14935853,0.00000000,0.64117144,0.49221180,0.51985936,0.00000000
-4.43321661,1.14223737,0.14550267,0.00000000,0.62231690,0.48352015,0.51010917,0.00000000
-4.42721361,1.11667041,0.14239076,0.00000000,0.60557010,0.47413709,0.50006288,0.00000000
-4.42121061,1.09144411,0.14018257,0.00000000,0.59150198,0.46442232,0.49007083,0.00000000
-4.41520760,1.06747650,0.13903729,0.00000000,0.58067480,0.45476425,0.48050845,0.00000000
-4.40920460,1.04570611,0.13910838,0.00000000,0.57362472,0.44556769,0.47176368,0.00000000
-4.40320160,1.02706132,0.14053855,0.00000000,0.57084433,0.43724095,0.46422348,0.00000000
-4.39719860,1.01242957,0.14345469,0.00000000,0.57276565,0.43018267,0.45826025,0.00000000
-4.39119560,1.00262752,0.14796318,0.00000000,0.57974408,0.42476900,0.45421849,0.00000000
-4.38519260,0.99837328,0.15414554,0.00000000,0.59204378,0.42134155,0.45240227,0.00000000
-4.37918959,1.00026166,0.16205466,0.00000000,0.60982503,0.42019658,0.45306406,0.00000000
-4.37318659,1.00874339,0.17171166,0.00000000,0.63313385,0.42157579,0.45639529,0.00000000
-4.36718359,1.02410892,0.18310346,0.00000000,0.66189451,0.42565901,0.46251903,0.00000000
-4.36118059,1.04647749,0.19618127,0.00000000,0.69590503,0.43255913,0.47148509,0.00000000
-4.35517759,1.07579180,0.21085989,0.00000000,0.73483610,0.44231921,0.48326767,0.00000000
-4.34917459,1.11181826,0.22701805,0.00000000,0.77823359,0.45491205,0.49776579,0.00000000
-4.34317159,1.15415306,0.24449963,0.00000000,0.82552460,0.47024191,0.51480621,0.00000000
-4.33716858,1.20223345,0.26311598,0.00000000,0.87602723,0.48814853,0.53414894,0.00000000
-4.33116558,1.25535391,0.28264905,0.00000000,0.92896365,0.50841288,0.55549493,0.00000000
-4.32516258,1.31268657,0.30285550,0.00000000,0.98347644,0.53076464,0.57849568,0.00000000
-4.31915958,1.37330481,0.32347153,0.00000000,1.03864757,0.55489084,0.60276419,0.00000000
-4.31315658,1.43620936,0.34421841,0.00000000,1.09351958,0.58044536,0.62788701,0.00000000
-4.30715358,1.50035572,0.36480851,0.00000000,1.14711836,0.60705883,0.65343656,0.00000000
