energy_ev,total_up,Sc_p_up,Sc_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.87993997,0.24619192,0.02446742,0.03805785,0.04838614,0.00000000,0.11412083,0.00000000
-5.87393697,0.25984607,0.02583254,0.04018043,0.05110038,0.00000000,0.12037865,0.00000000
-5.86793397,0.27248368,0.02709491,0.04214321,0.05360795,0.00000000,0.12618122,0.00000000
-5.86193097,0.28382544,0.02822709,0.04390358,0.05585540,0.00000000,0.13139577,0.00000000
-5.85592796,0.29361769,0.02920415,0.04542274,0.05779398,0.00000000,0.13590213,0.00000000
-5.84992496,0.30163871,0.03000425,0.04666676,0.05938098,0.00000000,0.13959554,0.00000000
-5.84392196,0.30770455,0.03060928,0.04760744,0.06058088,0.00000000,0.14238924,0.00000000
-5.83791896,0.31167399,0.03100532,0.04822315,0.06136643,0.00000000,0.14421661,0.00000000
-5.83191596,0.31345246,0.03118306,0.04849941,0.06171941,0.00000000,0.14503295,0.00000000
-5.82591296,0.31299444,0.03113808,0.04842929,0.06163116,0.00000000,0.14481648,0.00000000
-5.81990995,0.31030449,0.03087087,0.04801359,0.06110282,0.00000000,0.14356876,0.00000000
-5.81390695,0.30543646,0.03038685,0.04726070,0.06014514,0.00000000,0.14131435,0.00000000
-5.80790395,0.29849121,0.02969608,0.04618629,0.05877813,0.00000000,0.13809960,0.00000000
-5.80190095,0.28961274,0.02881291,0.04481266,0.05703021,0.00000000,0.13399093,0.00000000
-5.79589795,0.27898285,0.02775546,0.04316797,0.05493726,0.00000000,0.12907231,0.00000000
-5.78989495,0.26681481,0.02654494,0.04128524,0.05254131,0.00000000,0.12344231,0.00000000
-5.78389195,0.25334605,0.02520499,0.03920121,0.04988915,0.00000000,0.11721068,0.00000000
-5.77788894,0.23883036,0.02376087,0.03695517,0.04703078,0.00000000,0.11049481,0.00000000
-5.77188594,0.22352998,0.02223868,0.03458770,0.04401786,0.00000000,0.10341598,0.00000000
-5.76588294,0.20770769,0.02066455,0.03213947,0.04090214,0.00000000,0.09609573,0.00000000
-5.75987994,0.19161952,0.01906397,0.02965009,0.03773405,0.00000000,0.08865251,0.00000000
-5.75387694,0.17550810,0.01746107,0.02715711,0.03456138,0.00000000,0.08119856,0.00000000
-5.74787394,0.15959703,0.01587810,0.02469512,0.03142815,0.00000000,0.07383730,0.00000000
-5.74187094,0.14408626,0.01433496,0.02229508,0.02837374,0.00000000,0.06666126,0.00000000
-5.73586793,0.12914883,0.01284887,0.01998375,0.02543223,0.00000000,0.05975048,0.00000000
-5.72986493,0.11492873,0.01143414,0.01778341,0.02263198,0.00000000,0.05317158,0.00000000
-5.72386193,0.10153998,0.01010213,0.01571172,0.01999544,0.00000000,0.04697731,0.00000000
-5.71785893,0.08906686,0.00886122,0.01378170,0.01753919,0.00000000,0.04120665,0.00000000
-5.71185593,0.07756509,0.00771697,0.01200198,0.01527422,0.00000000,0.03588540,0.00000000
-5.70585293,0.06706384,0.00667229,0.01037709,0.01320627,0.00000000,0.03102706,0.00000000
-5.69984992,0.05756839,0.00572772,0.00890782,0.01133636,0.00000000,0.02663407,0.00000000
-5.69384692,0.04906326,0.00488173,0.00759180,0.00966145,0.00000000,0.02269927,0.00000000
-5.68784392,0.04151554,0.00413109,0.00642393,0.00817503,0.00000000,0.01920747,0.00000000
-5.68184092,0.03487842,0.00347119,0.00539696,0.00686787,0.00000000,0.01613703,0.00000000
-5.67583792,0.02909462,0.00289639,0.00450204,0.00572867,0.00000000,0.01346148,0.00000000
-5.66983492,0.02409966,0.00240040,0.00372920,0.00474469,0.00000000,0.01115105,0.00000000
-5.66383192,0.01982489,0.00197653,0.00306783,0.00390234,0.00000000,0.00917404,0.00000000
-5.65782891,0.01620019,0.00161802,0.00250707,0.00318775,0.00000000,0.00749813,0.00000000
-5.65182591,0.01315632,0.00131830,0.00203623,0.00258714,0.00000000,0.00609143,0.00000000
-5.64582291,0.01062694,0.00107121,0.00164505,0.00208730,0.00000000,0.00492347,0.00000000
-5.63981991,0.00855027,0.00087124,0.00132401,0.00167581,0.00000000,0.00396596,0.00000000
-5.63381691,0.00687044,0.00071371,0.00106448,0.00134134,0.00000000,0.00319350,0.00000000
-5.62781391,0.00553869,0.00059500,0.00085895,0.00107383,0.00000000,0.00258411,0.00000000
-5.62181091,0.00451431,0.00051275,0.00070117,0.00086461,0.00000000,0.00211976,0.00000000
-5.61580790,0.00376558,0.00046613,0.00058628,0.00070657,0.00000000,0.00178689,0.00000000
-5.60980490,0.00327065,0.00045613,0.00051096,0.00059423,0.00000000,0.00157689,0.00000000
-5.60380190,0.00301858,0.00048593,0.00047360,0.00052384,0.00000000,0.00148671,0.00000000
-5.59779890,0.00301053,0.00056136,0.00047445,0.00049353,0.00000000,0.00151959,0.00000000
-5.59179590,0.00326123,0.00069151,0.00051589,0.00050339,0.00000000,0.00168591,0.00000000
-5.58579290,0.00380088,0.00088943,0.00060268,0.00055569,0.00000000,0.00200431,0.00000000
-5.57978989,0.00467738,0.00117303,0.00074232,0.00065509,0.00000000,0.00250307,0.00000000
-5.57378689,0.00595923,0.00156624,0.00094549,0.00080889,0.00000000,0.00322179,0.00000000
-5.56778389,0.00773892,0.00210031,0.00122651,0.00102739,0.00000000,0.00421339,0.00000000
-5.56178089,0.01013699,0.00281543,0.00160401,0.00132425,0.00000000,0.00554656,0.00000000
-5.55577789,0.01330673,0.00376265,0.00210158,0.00171699,0.00000000,0.00730854,0.00000000
-5.54977489,0.01743962,0.00500606,0.00274854,0.00222748,0.00000000,0.00960834,0.00000000
-5.54377189,0.02277132,0.00662531,0.00358087,0.00288250,0.00000000,0.01258036,0.00000000
-5.53776888,0.02958825,0.00871846,0.00464210,0.00371437,0.00000000,0.01638839,0.00000000
-5.53176588,0.03823470,0.01140511,0.00598432,0.00476158,0.00000000,0.02122989,0.00000000
-5.52576288,0.04912014,0.01482974,0.00766921,0.00606941,0.00000000,0.02734049,0.00000000
-5.51975988,0.06272662,0.01916534,0.00976905,0.00769058,0.00000000,0.03499863,0.00000000
-5.51375688,0.07961598,0.02461705,0.01236767,0.00968581,0.00000000,0.04453006,0.00000000
-5.50775388,0.10043639,0.03142577,0.01556130,0.01212426,0.00000000,0.05631210,0.00000000
-5.50175088,0.12592791,0.03987162,0.01945923,0.01508390,0.00000000,0.07077734,0.00000000
-5.49574787,0.15692652,0.05027693,0.02418425,0.01865166,0.00000000,0.08841652,0.00000000
-5.48974487,0.19436601,0.06300860,0.02987276,0.02292335,0.00000000,0.10978021,0.00000000
-5.48374187,0.23927716,0.07847950,0.03667443,0.02800330,0.00000000,0.13547886,0.00000000
-5.47773887,0.29278358,0.09714861,0.04475143,0.03400368,0.00000000,0.16618102,0.00000000
-5.47173587,0.35609352,0.11951960,0.05427699,0.04104344,0.00000000,0.20260900,0.00000000
-5.46573287,0.43048694,0.14613735,0.06543339,0.04924675,0.00000000,0.24553190,0.00000000
-5.45972986,0.51729750,0.17758231,0.07840912,0.05874108,0.00000000,0.29575530,0.00000000
-5.45372686,0.61788874,0.21446211,0.09339534,0.06965467,0.00000000,0.35410757,0.00000000
-5.44772386,0.73362427,0.25740048,0.11058142,0.08211362,0.00000000,0.42142243,0.00000000
-5.44172086,0.86583184,0.30702290,0.13014978,0.09623832,0.00000000,0.49851760,0.00000000
-5.43571786,1.01576149,0.36393937,0.15226983,0.11213953,0.00000000,0.58616976,0.00000000
-5.42971486,1.18453805,0.42872397,0.17709124,0.12991395,0.00000000,0.68508590,0.00000000
-5.42371186,1.37310897,0.50189174,0.20473667,0.14963948,0.00000000,0.79587154,0.00000000
-5.41770885,1.58218854,0.58387315,0.23529400,0.17137018,0.00000000,0.91899656,0.00000000
-5.41170585,1.81220001,0.67498685,0.26880839,0.19513115,0.00000000,1.05475949,0.00000000
-5.40570285,2.06321758,0.77541158,0.30527444,0.22091347,0.00000000,1.20325149,0.00000000
-5.39969985,2.33491055,0.88515816,0.34462867,0.24866930,0.00000000,1.36432132,0.00000000
-5.39369685,2.62649205,1.00404291,0.38674279,0.27830754,0.00000000,1.53754306,0.00000000
-5.38769385,2.93667526,1.13166382,0.43141806,0.30969007,0.00000000,1.72218806,0.00000000
-5.38169085,3.26363989,1.26738079,0.47838104,0.34262903,0.00000000,1.91720311,0.00000000
-5.37568784,3.60501172,1.41030152,0.52728137,0.37688509,0.00000000,2.12119658,0.00000000
-5.36968484,3.95785782,1.55927442,0.57769153,0.41216730,0.00000000,2.33243397,0.00000000
-5.36368184,4.31869980,1.71288966,0.62910930,0.44813439,0.00000000,2.54884468,0.00000000
-5.35767884,4.68354652,1.86948948,0.68096269,0.48439781,0.00000000,2.76804074,0.00000000
-5.35167584,5.04794762,2.02718832,0.73261788,0.52052672,0.00000000,2.98734833,0.00000000
-5.34567284,5.40706764,2.18390305,0.78338986,0.55605465,0.00000000,3.20385226,0.00000000
-5.33966983,5.75578024,2.33739310,0.83255579,0.59048816,0.00000000,3.41445281,0.00000000
-5.33366683,6.08878053,2.48530967,0.87937076,0.62331702,0.00000000,3.61593395,0.00000000
-5.32766383,6.40071265,2.62525293,0.92308567,0.65402587,0.00000000,3.80504113,0.00000000
-5.32166083,6.68630887,2.75483532,0.96296646,0.68210705,0.00000000,3.97856631,0.00000000
-5.31565783,6.94053544,2.87174891,0.99831435,0.70707401,0.00000000,4.13343730,0.00000000
-5.30965483,7.15873990,2.97383416,1.02848610,0.72847504,0.00000000,4.26680820,0.00000000
-5.30365183,7.33679402,3.05914749,1.05291364,0.74590667,0.00000000,4.37614724,0.00000000
-5.29764882,7.47122645,3.12602467,1.07112221,0.75902631,0.00000000,4.45931847,0.00000000
-5.29164582,7.55933931,3.17313735,1.08274629,0.76756336,0.00000000,4.51465359,0.00000000
-5.28564282,7.59930345,3.19954003,1.08754250,0.77132860,0.00000000,4.54101079,0.00000000
-5.27963982,7.59022776,3.20470543,1.08539891,0.77022113,0.00000000,4.53781771,0.00000000
-5.27363682,7.53219923,3.18854634,1.07634034,0.76423270,0.00000000,4.50509644,0.00000000
-5.26763382,7.42629137,3.15142297,1.06052925,0.75344907,0.00000000,4.44346921,0.00000000
-5.26163082,7.27454045,3.09413529,1.03826220,0.73804832,0.00000000,4.35414422,0.00000000
-5.25562781,7.07989010,3.01790058,1.00996191,0.71829614,0.00000000,4.23888226,0.00000000
-5.24962481,6.84610639,2.92431720,0.97616537,0.69453833,0.00000000,4.09994516,0.00000000
-5.24362181,6.57766712,2.81531603,0.93750823,0.66719068,0.00000000,3.94002847,0.00000000
-5.23761881,6.27962969,2.69310179,0.89470634,0.63672671,0.00000000,3.76218113,0.00000000
-5.23161581,5.95748318,2.56008662,0.84853512,0.60366389,0.00000000,3.56971548,0.00000000
-5.22561281,5.61699078,2.41881890,0.79980750,0.56854875,0.00000000,3.36611137,0.00000000
-5.21960980,5.26402874,2.27190996,0.74935152,0.53194155,0.00000000,3.15491831,0.00000000
-5.21360680,4.90442826,2.12196176,0.69798824,0.49440120,0.00000000,2.93965927,0.00000000
-5.20760380,4.54382590,1.97149811,0.64651091,0.45647098,0.00000000,2.72373993,0.00000000
-5.20160080,4.18752788,1.82290179,0.59566598,0.41866546,0.00000000,2.51036626,0.00000000
-5.19559780,3.84039224,1.67835957,0.54613673,0.38145922,0.00000000,2.30247310,0.00000000
-5.18959480,3.50673223,1.53981660,0.49852973,0.34527766,0.00000000,2.10266568,0.00000000
-5.18359180,3.19024286,1.40894110,0.45336464,0.31049000,0.00000000,1.91317515,0.00000000
-5.17758879,2.89395148,1.28709997,0.41106726,0.27740472,0.00000000,1.73582887,0.00000000
-5.17158579,2.62019233,1.17534509,0.37196607,0.24626728,0.00000000,1.57203517,0.00000000
-5.16558279,2.37060393,1.07441012,0.33629183,0.21726015,0.00000000,1.42278189,0.00000000
-5.15957979,2.14614730,0.98471691,0.30418017,0.19050476,0.00000000,1.28864772,0.00000000
-5.15357679,1.94714268,0.90639046,0.27567683,0.16606523,0.00000000,1.16982458,0.00000000
-5.14757379,1.77332173,0.83928130,0.25074496,0.14395348,0.00000000,1.06614947,0.00000000
-5.14157079,1.62389218,0.78299396,0.22927428,0.12413542,0.00000000,0.97714379,0.00000000
-5.13556778,1.49761168,0.73692005,0.21109153,0.10653775,0.00000000,0.90205820,0.00000000
-5.12956478,1.39286785,0.70027478,0.19597173,0.09105521,0.00000000,0.83992137,0.00000000
-5.12356178,1.30776166,0.67213561,0.18365007,0.07755781,0.00000000,0.78959058,0.00000000
-5.11755878,1.24019157,0.65148187,0.17383376,0.06589781,0.00000000,0.74980297,0.00000000
-5.11155578,1.18793624,0.63723430,0.16621386,0.05591636,0.00000000,0.71922586,0.00000000
-5.10555278,1.14873389,0.62829362,0.16047652,0.04744936,0.00000000,0.69650514,0.00000000
-5.09954977,1.12035672,0.62357743,0.15631367,0.04033276,0.00000000,0.68031075,0.00000000
-5.09354677,1.10067929,0.62205452,0.15343282,0.03440695,0.00000000,0.66937855,0.00000000
-5.08754377,1.08773972,0.62277622,0.15156588,0.02952041,0.00000000,0.66254790,0.00000000
-5.08154077,1.07979320,0.62490426,0.15047697,0.02553256,0.00000000,0.65879465,0.00000000
-5.07553777,1.07535698,0.62773448,0.14996899,0.02231579,0.00000000,0.65725907,0.00000000
-5.06953477,1.07324675,0.63071638,0.14988910,0.01975697,0.00000000,0.65726849,0.00000000
-5.06353177,1.07260394,0.63346784,0.15013283,0.01775820,0.00000000,0.65835447,0.00000000
-5.05752876,1.07291385,0.63578507,0.15064698,0.01623717,0.00000000,0.66026440,0.00000000
-5.05152576,1.07401461,0.63764740,0.15143122,0.01512704,0.00000000,0.66296730,0.00000000
-5.04552276,1.07609688,0.63921693,0.15253831,0.01437602,0.00000000,0.66665396,0.00000000
-5.03951976,1.07969441,0.64083300,0.15407307,0.01394665,0.00000000,0.67173123,0.00000000
-5.03351676,1.08566573,0.64300146,0.15618994,0.01381490,0.00000000,0.67881065,0.00000000
-5.02751376,1.09516708,0.64637900,0.15908932,0.01396913,0.00000000,0.68869137,0.00000000
-5.02151076,1.10961709,0.65175277,0.16301248,0.01440895,0.00000000,0.70233760,0.00000000
-5.01550775,1.13065357,0.66001551,0.16823534,0.01514393,0.00000000,0.72085087,0.00000000
-5.00950475,1.16008307,0.67213679,0.17506088,0.01619235,0.00000000,0.74543721,0.00000000
-5.00350175,1.19982387,0.68913083,0.18381057,0.01757980,0.00000000,0.77736992,0.00000000
-4.99749875,1.25184331,0.71202150,0.19481462,0.01933782,0.00000000,0.81794825,0.00000000
-4.99149575,1.31809051,0.74180535,0.20840136,0.02150240,0.00000000,0.86845282,0.00000000
-4.98549275,1.40042577,0.77941346,0.22488591,0.02411247,0.00000000,0.93009851,0.00000000
-4.97948974,1.50054795,0.82567302,0.24455831,0.02720838,0.00000000,1.00398587,0.00000000
-4.97348674,1.61992179,0.88126981,0.26767134,0.03083019,0.00000000,1.09105213,0.00000000
-4.96748374,1.75970682,0.94671256,0.29442844,0.03501604,0.00000000,1.19202332,0.00000000
-4.96148074,1.92069013,1.02230057,0.32497204,0.03980043,0.00000000,1.30736882,0.00000000
-4.95547774,2.10322531,1.10809556,0.35937269,0.04521244,0.00000000,1.43726012,0.00000000
-4.94947474,2.30717991,1.20389928,0.39761936,0.05127404,0.00000000,1.58153541,0.00000000
-4.94347174,2.53189392,1.30923778,0.43961161,0.05799837,0.00000000,1.73967189,0.00000000
-4.93746873,2.77615174,1.42335368,0.48515370,0.06538818,0.00000000,1.91076733,0.00000000
-4.93146573,3.03816978,1.54520706,0.53395146,0.07343435,0.00000000,2.09353262,0.00000000
-4.92546273,3.31560155,1.67348596,0.58561199,0.08211465,0.00000000,2.28629650,0.00000000
-4.91945973,3.60556183,1.80662665,0.63964670,0.09139282,0.00000000,2.48702355,0.00000000
-4.91345673,3.90467050,1.94284371,0.69547776,0.10121788,0.00000000,2.69334586,0.00000000
-4.90745373,4.20911620,2.08016965,0.75244816,0.11152392,0.00000000,2.90260844,0.00000000
-4.90145073,4.51473905,2.21650314,0.80983512,0.12223032,0.00000000,3.11192770,0.00000000
-4.89544772,4.81713053,2.34966464,0.86686679,0.13324240,0.00000000,3.31826174,0.00000000
-4.88944472,5.11174815,2.47745766,0.92274168,0.14445270,0.00000000,3.51849054,0.00000000
-4.88344172,5.39404104,2.59773362,0.97665036,0.15574264,0.00000000,3.70950348,0.00000000
-4.87743872,5.65958244,2.70845791,1.02779860,0.16698481,0.00000000,3.88829108,0.00000000
-4.87143572,5.90420388,2.80777450,1.07543112,0.17804564,0.00000000,4.05203755,0.00000000
-4.86543272,6.12412582,2.89406646,1.11885501,0.18878848,0.00000000,4.19821024,0.00000000
-4.85942971,6.31607920,2.96600963,1.15746191,0.19907706,0.00000000,4.32464227,0.00000000
-4.85342671,6.47741242,3.02261707,1.19074776,0.20877909,0.00000000,4.42960450,0.00000000
-4.84742371,6.60617877,3.06327215,1.21832940,0.21776993,0.00000000,4.51186346,0.00000000
-4.84142071,6.70120017,3.08774846,1.23995713,0.22593625,0.00000000,4.57072242,0.00000000
-4.83541771,6.76210371,3.09621561,1.25552254,0.23317948,0.00000000,4.60604329,0.00000000
-4.82941471,6.78932907,3.08923032,1.26506121,0.23941887,0.00000000,4.61824817,0.00000000
-4.82341171,6.78410597,3.06771310,1.26875011,0.24459417,0.00000000,4.60830013,0.00000000
-4.81740870,6.74840241,3.03291140,1.26689965,0.24866759,0.00000000,4.57766377,0.00000000
-4.81140570,6.68484570,2.98635085,1.25994082,0.25162520,0.00000000,4.52824734,0.00000000
-4.80540270,6.59661995,2.92977678,1.24840780,0.25347753,0.00000000,4.46232883,0.00000000
-4.79939970,6.48734432,2.86508861,1.23291704,0.25425936,0.00000000,4.38246946,0.00000000
-4.79339670,6.36093805,2.79427023,1.21414365,0.25402883,0.00000000,4.29141849,0.00000000
-4.78739370,6.22147800,2.71931940,1.19279618,0.25286569,0.00000000,4.19201368,0.00000000
-4.78139070,6.07305567,2.64217947,1.16959105,0.25086901,0.00000000,4.08708208,0.00000000
-4.77538769,5.91963976,2.56467644,1.14522775,0.24815424,0.00000000,3.97934547,0.00000000
-4.76938469,5.76495064,2.48846390,1.12036598,0.24484985,0.00000000,3.87133465,0.00000000
-4.76338169,5.61235185,2.41497837,1.09560565,0.24109372,0.00000000,3.76531634,0.00000000
-4.75737869,5.46476304,2.34540637,1.07147073,0.23702925,0.00000000,3.66323526,0.00000000
-4.75137569,5.32459737,2.28066452,1.04839730,0.23280160,0.00000000,3.56667374,0.00000000
-4.74537269,5.19372504,2.22139274,1.02672652,0.22855390,0.00000000,3.47682971,0.00000000
-4.73936968,5.07346335,2.16796032,1.00670218,0.22442382,0.00000000,3.39451307,0.00000000
-4.73336668,4.96459190,2.12048368,0.98847309,0.22054042,0.00000000,3.32015971,0.00000000
-4.72736368,4.86739068,2.07885434,0.97209958,0.21702137,0.00000000,3.25386120,0.00000000
-4.72136068,4.78169743,2.04277490,0.95756363,0.21397074,0.00000000,3.19540757,0.00000000
-4.71535768,4.70697973,2.01180066,0.94478176,0.21147714,0.00000000,3.14434008,0.00000000
-4.70935468,4.64241691,1.98538420,0.93361983,0.20961246,0.00000000,3.10001045,0.00000000
-4.70335168,4.58698643,1.96292038,0.92390862,0.20843095,0.00000000,3.06164269,0.00000000
-4.69734867,4.53954956,1.94378910,0.91545945,0.20796889,0.00000000,3.02839408,0.00000000
-4.69134567,4.49893140,1.92739365,0.90807861,0.20824445,0.00000000,2.99941174,0.00000000
-4.68534267,4.46399115,1.91319272,0.90158010,0.20925805,0.00000000,2.97388201,0.00000000
-4.67933967,4.43367917,1.90072458,0.89579583,0.21099290,0.00000000,2.95107024,0.00000000
-4.67333667,4.40707854,1.88962268,0.89058295,0.21341582,0.00000000,2.93034945,0.00000000
-4.66733367,4.38343002,1.87962227,0.88582799,0.21647827,0.00000000,2.91121707,0.00000000
-4.66133067,4.36214020,1.87055831,0.88144791,0.22011753,0.00000000,2.89329977,0.00000000
-4.65532766,4.34277406,1.86235543,0.87738815,0.22425804,0.00000000,2.87634711,0.00000000
-4.64932466,4.32503381,1.85501122,0.87361819,0.22881290,0.00000000,2.86021546,0.00000000
-4.64332166,4.30872704,1.84857445,0.87012505,0.23368549,0.00000000,2.84484430,0.00000000
-4.63731866,4.29372732,1.84312003,0.86690547,0.23877124,0.00000000,2.83022703,0.00000000
-4.63131566,4.27993126,1.83872274,0.86395752,0.24395958,0.00000000,2.81637929,0.00000000
-4.62531266,4.26721566,1.83543183,0.86127222,0.24913594,0.00000000,2.80330715,0.00000000
-4.61930965,4.25539849,1.83324812,0.85882617,0.25418402,0.00000000,2.79097785,0.00000000
-4.61330665,4.24420681,1.83210555,0.85657546,0.25898805,0.00000000,2.77929544,0.00000000
-4.60730365,4.23325438,1.83185827,0.85445160,0.26343529,0.00000000,2.76808299,0.00000000
-4.60130065,4.22203060,1.83227430,0.85235973,0.26741845,0.00000000,2.75707279,0.00000000
-4.59529765,4.20990192,1.83303619,0.85017928,0.27083825,0.00000000,2.74590526,0.00000000
-4.58929465,4.19612558,1.83374875,0.84776701,0.27360586,0.00000000,2.73413651,0.00000000
-4.58329165,4.17987496,1.83395326,0.84496233,0.27564525,0.00000000,2.72125416,0.00000000
-4.57728864,4.16027487,1.83314736,0.84159447,0.27689532,0.00000000,2.70670025,0.00000000
-4.57128564,4.13644432,1.83080943,0.83749109,0.27731182,0.00000000,2.68989959,0.00000000
-4.56528264,4.10754397,1.82642572,0.83248765,0.27686877,0.00000000,2.67029168,0.00000000
-4.55927964,4.07282513,1.81951884,0.82643694,0.27555960,0.00000000,2.64736402,0.00000000
-4.55327664,4.03167688,1.80967550,0.81921816,0.27339767,0.00000000,2.62068446,0.00000000
-4.54727364,3.98366817,1.79657202,0.81074491,0.27041630,0.00000000,2.58993044,0.00000000
-4.54127064,3.92858218,1.77999583,0.80097144,0.26666814,0.00000000,2.55491330,0.00000000
-4.53526763,3.86644033,1.75986168,0.78989693,0.26222406,0.00000000,2.51559565,0.00000000
-4.52926463,3.79751453,1.73622152,0.77756727,0.25717140,0.00000000,2.47210103,0.00000000
-4.52326163,3.72232647,1.70926731,0.76407443,0.25161169,0.00000000,2.42471481,0.00000000
-4.51725863,3.64163396,1.67932656,0.74955326,0.24565802,0.00000000,2.37387638,0.00000000
-4.51125563,3.55640500,1.64685076,0.73417602,0.23943198,0.00000000,2.32016300,0.00000000
-4.50525263,3.46778083,1.61239723,0.71814488,0.23306049,0.00000000,2.26426607,0.00000000
-4.49924962,3.37703018,1.57660537,0.70168300,0.22667245,0.00000000,2.20696146,0.00000000
-4.49324662,3.28549716,1.54016852,0.68502458,0.22039552,0.00000000,2.14907524,0.00000000
-4.48724362,3.19454581,1.50380297,0.66840446,0.21435313,0.00000000,2.09144704,0.00000000
-4.48124062,3.10550418,1.46821565,0.65204813,0.20866170,0.00000000,2.03489296,0.00000000
-4.47523762,3.01961103,1.43407224,0.63616231,0.20342842,0.00000000,1.98017007,0.00000000
-4.46923462,2.93796790,1.40196732,0.62092706,0.19874946,0.00000000,1.92794437,0.00000000
-4.46323162,2.86149889,1.37239797,0.60648942,0.19470874,0.00000000,1.87876390,0.00000000
-4.45722861,2.79091998,1.34574221,0.59295915,0.19137727,0.00000000,1.83303826,0.00000000
-4.45122561,2.72671915,1.32224320,0.58040659,0.18881298,0.00000000,1.79102542,0.00000000
-4.44522261,2.66914780,1.30199987,0.56886266,0.18706105,0.00000000,1.75282626,0.00000000
-4.43921961,2.61822349,1.28496436,0.55832081,0.18615455,0.00000000,1.71838690,0.00000000
-4.43321661,2.57374304,1.27094620,0.54874085,0.18611533,0.00000000,1.68750824,0.00000000
-4.42721361,2.53530502,1.25962287,0.54005404,0.18695510,0.00000000,1.65986207,0.00000000
-4.42121061,2.50233961,1.25055610,0.53216925,0.18867635,0.00000000,1.63501248,0.00000000
-4.41520760,2.47414401,1.24321288,0.52497962,0.19127326,0.00000000,1.61244130,0.00000000
-4.40920460,2.44992113,1.23699021,0.51836927,0.19473231,0.00000000,1.59157597,0.00000000
-4.40320160,2.42881938,1.23124212,0.51221964,0.19903259,0.00000000,1.57181847,0.00000000
-4.39719860,2.40997138,1.22530779,0.50641515,0.20414578,0.00000000,1.55257365,0.00000000
-4.39119560,2.39252999,1.21853942,0.50084783,0.21003579,0.00000000,1.53327574,0.00000000
-4.38519260,2.37569974,1.21032844,0.49542069,0.21665814,0.00000000,1.51341173,0.00000000
-4.37918959,2.35876298,1.20012922,0.49004990,0.22395913,0.00000000,1.49254098,0.00000000
-4.37318659,2.34109965,1.18747910,0.48466569,0.23187497,0.00000000,1.47031009,0.00000000
-4.36718359,2.32220071,1.17201418,0.47921200,0.24033091,0.00000000,1.44646293,0.00000000
-4.36118059,2.30167510,1.15348030,0.47364534,0.24924073,0.00000000,1.42084577,0.00000000
-4.35517759,2.27925089,1.13173904,0.46793283,0.25850648,0.00000000,1.39340750,0.00000000
-4.34917459,2.25477122,1.10676878,0.46204978,0.26801875,0.00000000,1.36419554,0.00000000
-4.34317159,2.22818605,1.07866100,0.45597723,0.27765762,0.00000000,1.33334802,0.00000000
-4.33716858,2.19954059,1.04761231,0.44969954,0.28729417,0.00000000,1.30108273,0.00000000
-4.33116558,2.16896163,1.01391283,0.44320233,0.29679269,0.00000000,1.26768380,0.00000000
-4.32516258,2.13664256,0.97793164,0.43647100,0.30601350,0.00000000,1.23348678,0.00000000
-4.31915958,2.10282799,0.94010004,0.42948979,0.31481628,0.00000000,1.19886280,0.00000000
-4.31315658,2.06779859,0.90089355,0.42224160,0.32306375,0.00000000,1.16420266,0.00000000
-4.30715358,2.03185680,0.86081340,0.41470841,0.33062550,0.00000000,1.12990117,0.00000000
