energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90395198,3.86106584,-3.86106611,0.06443092,-0.06443093,0.41315324,-0.41315327,0.83702001,-0.83702005,1.29087195,-1.29087203,0.10158353,-0.10158355,1.46289747,-1.46289759
-5.89794897,3.65089894,-3.65089923,0.05832452,-0.05832452,0.37978782,-0.37978785,0.79454963,-0.79454967,1.20552142,-1.20552150,0.09769368,-0.09769369,1.40115943,-1.40115956
-5.89194597,3.44005825,-3.44005854,0.05245080,-0.05245080,0.34762401,-0.34762404,0.75164053,-0.75164057,1.12143030,-1.12143038,0.09354421,-0.09354422,1.33712186,-1.33712199
-5.88594297,3.23059000,-3.23059029,0.04685988,-0.04685989,0.31695799,-0.31695802,0.70876881,-0.70876885,1.03946994,-1.03947002,0.08918301,-0.08918302,1.27142236,-1.27142250
-5.87993997,3.02453896,-3.02453925,0.04159212,-0.04159213,0.28804905,-0.28804908,0.66642183,-0.66642188,0.96045075,-0.96045083,0.08466170,-0.08466171,1.20476031,-1.20476045
-5.87393697,2.82393492,-2.82393520,0.03667799,-0.03667800,0.26111952,-0.26111955,0.62509538,-0.62509542,0.88511821,-0.88511828,0.08003491,-0.08003492,1.13788978,-1.13788992
-5.86793397,2.63077878,-2.63077905,0.03213834,-0.03213835,0.23635597,-0.23635600,0.58529052,-0.58529056,0.81415110,-0.81415117,0.07535950,-0.07535951,1.07161005,-1.07161018
-5.86193097,2.44702802,-2.44702827,0.02798490,-0.02798490,0.21391144,-0.21391146,0.54751022,-0.54751026,0.74816148,-0.74816154,0.07069359,-0.07069361,1.00675404,-1.00675417
-5.85592796,2.27458111,-2.27458134,0.02422106,-0.02422106,0.19390832,-0.19390835,0.51225556,-0.51225559,0.68769585,-0.68769590,0.06609566,-0.06609567,0.94417497,-0.94417508
-5.84992496,2.11526068,-2.11526088,0.02084282,-0.02084282,0.17644178,-0.17644179,0.48002148,-0.48002151,0.63323703,-0.63323707,0.06162341,-0.06162342,0.88473149,-0.88473159
-5.84392196,1.97079522,-1.97079538,0.01783985,-0.01783985,0.16158308,-0.16158310,0.45129209,-0.45129211,0.58520612,-0.58520614,0.05733280,-0.05733281,0.82927197,-0.82927206
-5.83791896,1.84279939,-1.84279951,0.01519660,-0.01519660,0.14938293,-0.14938294,0.42653535,-0.42653536,0.54396419,-0.54396420,0.05327690,-0.05327691,0.77861813,-0.77861821
-5.83191596,1.73275281,-1.73275289,0.01289346,-0.01289346,0.13987420,-0.13987420,0.40619732,-0.40619732,0.50981324,-0.50981323,0.04950498,-0.04950499,0.73354861,-0.73354867
-5.82591296,1.64197767,-1.64197770,0.01090783,-0.01090783,0.13307408,-0.13307408,0.39069579,-0.39069578,0.48299611,-0.48299609,0.04606150,-0.04606151,0.69478283,-0.69478287
-5.81990995,1.57161530,-1.57161527,0.00921513,-0.00921513,0.12898551,-0.12898550,0.38041353,-0.38041351,0.46369520,-0.46369515,0.04298534,-0.04298535,0.66296563,-0.66296565
-5.81390695,1.52260227,-1.52260218,0.00778973,-0.00778973,0.12759761,-0.12759760,0.37569110,-0.37569107,0.45202988,-0.45202981,0.04030904,-0.04030905,0.63865297,-0.63865296
-5.80790395,1.49564655,-1.49564640,0.00660572,-0.00660572,0.12888536,-0.12888534,0.37681954,-0.37681949,0.44805280,-0.44805271,0.03805825,-0.03805825,0.62229904,-0.62229900
-5.80190095,1.49120453,-1.49120431,0.00563756,-0.00563756,0.13280845,-0.13280843,0.38403291,-0.38403285,0.45174512,-0.45174501,0.03625132,-0.03625132,0.61424521,-0.61424515
-5.79589795,1.50945981,-1.50945953,0.00486062,-0.00486062,0.13930940,-0.13930938,0.39750119,-0.39750111,0.46301116,-0.46301103,0.03489905,-0.03489905,0.61471103,-0.61471093
-5.78989495,1.55030492,-1.55030457,0.00425154,-0.00425154,0.14831129,-0.14831125,0.41732357,-0.41732348,0.48167288,-0.48167272,0.03400460,-0.03400460,0.62378758,-0.62378745
-5.78389195,1.61332714,-1.61332672,0.00378854,-0.00378854,0.15971512,-0.15971508,0.44352283,-0.44352272,0.50746472,-0.50746455,0.03356361,-0.03356361,0.64143358,-0.64143343
-5.77788894,1.69779975,-1.69779927,0.00345158,-0.00345158,0.17339732,-0.17339728,0.47604084,-0.47604072,0.54002948,-0.54002929,0.03356450,-0.03356449,0.66747449,-0.66747430
-5.77188594,1.80268016,-1.80267962,0.00322246,-0.00322246,0.18920749,-0.18920745,0.51473591,-0.51473577,0.57891584,-0.57891562,0.03398886,-0.03398885,0.70160478,-0.70160457
-5.76588294,1.92661607,-1.92661548,0.00308485,-0.00308485,0.20696677,-0.20696672,0.55938221,-0.55938206,0.62357818,-0.62357795,0.03481216,-0.03481216,0.74339387,-0.74339363
-5.75987994,2.06796098,-2.06796033,0.00302425,-0.00302425,0.22646715,-0.22646710,0.60967184,-0.60967168,0.67337944,-0.67337919,0.03600451,-0.03600451,0.79229555,-0.79229529
-5.75387694,2.22479966,-2.22479897,0.00302797,-0.00302797,0.24747196,-0.24747191,0.66521959,-0.66521941,0.72759725,-0.72759698,0.03753163,-0.03753162,0.84766134,-0.84766106
-5.74787394,2.39498443,-2.39498372,0.00308505,-0.00308505,0.26971765,-0.26971760,0.72557084,-0.72557065,0.78543401,-0.78543373,0.03935591,-0.03935590,0.90875738,-0.90875708
-5.74187094,2.57618191,-2.57618117,0.00318619,-0.00318619,0.29291716,-0.29291711,0.79021258,-0.79021239,0.84603083,-0.84603054,0.04143766,-0.04143765,0.97478489,-0.97478457
-5.73586793,2.76592984,-2.76592908,0.00332367,-0.00332367,0.31676484,-0.31676480,0.85858739,-0.85858719,0.90848552,-0.90848523,0.04373638,-0.04373637,1.04490363,-1.04490331
-5.72986493,2.96170271,-2.96170194,0.00349129,-0.00349129,0.34094288,-0.34094284,0.93011004,-0.93010984,0.97187414,-0.97187385,0.04621213,-0.04621212,1.11825783,-1.11825749
-5.72386193,3.16098436,-3.16098360,0.00368435,-0.00368435,0.36512913,-0.36512908,1.00418633,-1.00418612,1.03527573,-1.03527544,0.04882686,-0.04882685,1.19400362,-1.19400328
-5.71785893,3.36134497,-3.36134422,0.00389954,-0.00389954,0.38900608,-0.38900604,1.08023322,-1.08023302,1.09779933,-1.09779905,0.05154576,-0.05154576,1.27133715,-1.27133681
-5.71185593,3.56051937,-3.56051864,0.00413498,-0.00413498,0.41227073,-0.41227069,1.15769961,-1.15769941,1.15861238,-1.15861211,0.05433849,-0.05433848,1.34952194,-1.34952160
-5.70585293,3.75648328,-3.75648258,0.00439012,-0.00439012,0.43464478,-0.43464475,1.23608635,-1.23608616,1.21696923,-1.21696897,0.05718024,-0.05718023,1.42791435,-1.42791402
-5.69984992,3.94752350,-3.94752283,0.00466573,-0.00466573,0.45588485,-0.45588484,1.31496474,-1.31496456,1.27223839,-1.27223815,0.06005264,-0.06005263,1.50598574,-1.50598542
-5.69384692,4.13229850,-4.13229788,0.00496387,-0.00496387,0.47579212,-0.47579211,1.39399202,-1.39399184,1.32392729,-1.32392707,0.06294441,-0.06294440,1.58333996,-1.58333964
-5.68784392,4.30988556,-4.30988499,0.00528775,-0.00528775,0.49422083,-0.49422082,1.47292290,-1.47292272,1.37170300,-1.37170280,0.06585166,-0.06585166,1.65972501,-1.65972471
-5.68184092,4.47981131,-4.47981079,0.00564174,-0.00564174,0.51108528,-0.51108529,1.55161617,-1.55161600,1.41540778,-1.41540760,0.06877796,-0.06877796,1.73503795,-1.73503766
-5.67583792,4.64206326,-4.64206278,0.00603116,-0.00603116,0.52636477,-0.52636478,1.63003559,-1.63003543,1.45506825,-1.45506810,0.07173394,-0.07173394,1.80932223,-1.80932195
-5.66983492,4.79708048,-4.79708005,0.00646214,-0.00646214,0.54010607,-0.54010609,1.70824463,-1.70824447,1.49089745,-1.49089731,0.07473666,-0.07473666,1.88275729,-1.88275703
-5.66383192,4.94572294,-4.94572255,0.00694147,-0.00694147,0.55242327,-0.55242329,1.78639493,-1.78639478,1.52328917,-1.52328905,0.07780854,-0.07780854,1.95564045,-1.95564019
-5.65782891,5.08921997,-5.08921962,0.00747634,-0.00747634,0.56349479,-0.56349482,1.86470881,-1.86470866,1.55280450,-1.55280440,0.08097604,-0.08097603,2.02836160,-2.02836136
-5.65182591,5.22909955,-5.22909923,0.00807406,-0.00807406,0.57355757,-0.57355761,1.94345647,-1.94345632,1.58015077,-1.58015068,0.08426805,-0.08426805,2.10137191,-2.10137168
-5.64582291,5.36710127,-5.36710097,0.00874181,-0.00874181,0.58289860,-0.58289863,2.02292886,-2.02292871,1.60615356,-1.60615349,0.08771414,-0.08771413,2.17514772,-2.17514749
-5.63981991,5.50507682,-5.50507654,0.00948630,-0.00948630,0.59184396,-0.59184399,2.10340778,-2.10340763,1.63172277,-1.63172271,0.09134262,-0.09134261,2.25015152,-2.25015129
-5.63381691,5.64488270,-5.64488243,0.01031343,-0.01031343,0.60074604,-0.60074608,2.18513462,-2.18513447,1.65781409,-1.65781403,0.09517866,-0.09517865,2.32679209,-2.32679186
-5.62781391,5.78827038,-5.78827011,0.01122801,-0.01122801,0.60996922,-0.60996926,2.26827973,-2.26827957,1.68538756,-1.68538751,0.09924244,-0.09924243,2.40538585,-2.40538562
-5.62181091,5.93677951,-5.93677923,0.01223340,-0.01223339,0.61987475,-0.61987478,2.35291419,-2.35291403,1.71536497,-1.71536491,0.10354747,-0.10354747,2.48612167,-2.48612144
-5.61580790,6.09163977,-6.09163947,0.01333123,-0.01333122,0.63080551,-0.63080554,2.43898588,-2.43898571,1.74858800,-1.74858794,0.10809923,-0.10809922,2.56903125,-2.56903102
-5.60980490,6.25368642,-6.25368610,0.01452115,-0.01452115,0.64307134,-0.64307137,2.52630139,-2.52630121,1.78577914,-1.78577908,0.11289404,-0.11289403,2.65396682,-2.65396658
-5.60380190,6.42329433,-6.42329399,0.01580065,-0.01580065,0.65693565,-0.65693567,2.61451522,-2.61451504,1.82750703,-1.82750695,0.11791846,-0.11791846,2.74058772,-2.74058748
-5.59779890,6.60033391,-6.60033355,0.01716488,-0.01716488,0.67260383,-0.67260385,2.70312721,-2.70312703,1.87415803,-1.87415794,0.12314908,-0.12314907,2.82835684,-2.82835660
-5.59179590,6.78415164,-6.78415126,0.01860661,-0.01860661,0.69021424,-0.69021425,2.79148879,-2.79148860,1.92591527,-1.92591516,0.12855272,-0.12855271,2.91654741,-2.91654717
-5.58579290,6.97357639,-6.97357598,0.02011628,-0.02011628,0.70983198,-0.70983198,2.87881802,-2.87881783,1.98274624,-1.98274612,0.13408726,-0.13408725,3.00426010,-3.00425986
-5.57978989,7.16695144,-7.16695101,0.02168206,-0.02168206,0.73144584,-0.73144584,2.96422301,-2.96422281,2.04439950,-2.04439936,0.13970272,-0.13970272,3.09044978,-3.09044955
-5.57378689,7.36219080,-7.36219036,0.02329011,-0.02329011,0.75496867,-0.75496866,3.04673279,-3.04673260,2.11041070,-2.11041055,0.14534293,-0.14534292,3.17396083,-3.17396060
-5.56778389,7.55685706,-7.55685662,0.02492481,-0.02492481,0.78024092,-0.78024090,3.12533417,-3.12533399,2.18011763,-2.18011746,0.15094734,-0.15094733,3.25356927,-3.25356905
-5.56178089,7.74825703,-7.74825659,0.02656918,-0.02656918,0.80703732,-0.80703730,3.19901284,-3.19901266,2.25268362,-2.25268344,0.15645318,-0.15645317,3.32802984,-3.32802964
-5.55577789,7.93355027,-7.93354984,0.02820528,-0.02820528,0.83507636,-0.83507632,3.26679660,-3.26679645,2.32712810,-2.32712792,0.16179774,-0.16179773,3.39612559,-3.39612541
-5.54977489,8.10986528,-8.10986486,0.02981469,-0.02981468,0.86403188,-0.86403185,3.32779865,-3.32779851,2.40236299,-2.40236280,0.16692063,-0.16692063,3.45671764,-3.45671748
-5.54377189,8.27441728,-8.27441690,0.03137904,-0.03137904,0.89354646,-0.89354642,3.38125837,-3.38125825,2.47723300,-2.47723280,0.17176601,-0.17176601,3.50879261,-3.50879248
-5.53776888,8.42462194,-8.42462159,0.03288052,-0.03288052,0.92324554,-0.92324550,3.42657766,-3.42657755,2.55055801,-2.55055782,0.17628455,-0.17628454,3.55150533,-3.55150523
-5.53176588,8.55819907,-8.55819877,0.03430238,-0.03430238,0.95275186,-0.95275182,3.46335058,-3.46335050,2.62117556,-2.62117537,0.18043512,-0.18043512,3.58421477,-3.58421470
-5.52576288,8.67326140,-8.67326114,0.03562940,-0.03562940,0.98169921,-0.98169916,3.49138478,-3.49138473,2.68798117,-2.68798100,0.18418618,-0.18418618,3.60651134,-3.60651130
-5.51975988,8.76838367,-8.76838348,0.03684826,-0.03684825,1.00974483,-1.00974479,3.51071313,-3.51071310,2.74996492,-2.74996476,0.18751653,-0.18751653,3.61823418,-3.61823417
-5.51375688,8.84264904,-8.84264890,0.03794786,-0.03794786,1.03657991,-1.03657987,3.52159492,-3.52159491,2.80624224,-2.80624208,0.19041574,-0.19041574,3.61947760,-3.61947763
-5.50775388,8.89567016,-8.89567009,0.03891958,-0.03891958,1.06193747,-1.06193743,3.52450614,-3.52450616,2.85607778,-2.85607764,0.19288394,-0.19288394,3.61058629,-3.61058636
-5.50175088,8.92758439,-8.92758438,0.03975728,-0.03975728,1.08559738,-1.08559735,3.52011919,-3.52011922,2.89890133,-2.89890121,0.19493114,-0.19493114,3.59213952,-3.59213961
-5.49574787,8.93902331,-8.93902336,0.04045740,-0.04045740,1.10738831,-1.10738827,3.50927263,-3.50927268,2.93431509,-2.93431499,0.19657606,-0.19657606,3.56492501,-3.56492513
-5.48974487,8.93105860,-8.93105871,0.04101873,-0.04101873,1.12718643,-1.12718640,3.49293246,-3.49293253,2.96209245,-2.96209237,0.19784449,-0.19784449,3.52990387,-3.52990401
-5.48374187,8.90512722,-8.90512739,0.04144225,-0.04144225,1.14491136,-1.14491134,3.47214661,-3.47214670,2.98216857,-2.98216850,0.19876739,-0.19876739,3.48816811,-3.48816828
-5.47773887,8.86294036,-8.86294057,0.04173080,-0.04173080,1.16051947,-1.16051946,3.44799485,-3.44799495,2.99462376,-2.99462372,0.19937866,-0.19937866,3.44089304,-3.44089323
-5.47173587,8.80638108,-8.80638133,0.04188868,-0.04188868,1.17399522,-1.17399521,3.42153661,-3.42153672,2.99966098,-2.99966095,0.19971284,-0.19971285,3.38928660,-3.38928681
-5.46573287,8.73739676,-8.73739706,0.04192125,-0.04192125,1.18534123,-1.18534123,3.39375948,-3.39375958,2.99757906,-2.99757905,0.19980283,-0.19980284,3.33453847,-3.33453869
-5.45972986,8.65789241,-8.65789273,0.04183449,-0.04183449,1.19456786,-1.19456786,3.36553086,-3.36553097,2.98874369,-2.98874370,0.19967769,-0.19967770,3.27777120,-3.27777143
-5.45372686,8.56963092,-8.56963127,0.04163462,-0.04163462,1.20168308,-1.20168309,3.33755570,-3.33755581,2.97355806,-2.97355808,0.19936078,-0.19936079,3.21999601,-3.21999624
-5.44772386,8.47414634,-8.47414671,0.04132768,-0.04132768,1.20668354,-1.20668354,3.31034238,-3.31034248,2.95243523,-2.95243526,0.19886826,-0.19886827,3.16207540,-3.16207564
-5.44172086,8.37267498,-8.37267536,0.04091928,-0.04091928,1.20954740,-1.20954741,3.28417890,-3.28417901,2.92577408,-2.92577412,0.19820805,-0.19820806,3.10469451,-3.10469475
-5.43571786,8.26610861,-8.26610900,0.04041438,-0.04041438,1.21022980,-1.21022981,3.25912083,-3.25912094,2.89394037,-2.89394043,0.19737938,-0.19737939,3.04834261,-3.04834284
-5.42971486,8.15497239,-8.15497280,0.03981714,-0.03981714,1.20866105,-1.20866107,3.23499175,-3.23499185,2.85725415,-2.85725422,0.19637294,-0.19637295,2.99330567,-2.99330590
-5.42371186,8.03942896,-8.03942938,0.03913096,-0.03913096,1.20474815,-1.20474817,3.21139656,-3.21139665,2.81598417,-2.81598424,0.19517160,-0.19517161,2.93967041,-2.93967064
-5.41770885,7.91930820,-7.91930862,0.03835853,-0.03835853,1.19837924,-1.19837927,3.18774697,-3.18774706,2.77034955,-2.77034963,0.19375174,-0.19375175,2.88733935,-2.88733958
-5.41170585,7.79416087,-7.79416130,0.03750203,-0.03750203,1.18943111,-1.18943114,3.16329812,-3.16329821,2.72052837,-2.72052846,0.19208508,-0.19208509,2.83605612,-2.83605634
-5.40570285,7.66333279,-7.66333323,0.03656335,-0.03656335,1.17777907,-1.17777910,3.13719431,-3.13719441,2.66667232,-2.66667240,0.19014093,-0.19014094,2.78543940,-2.78543963
-5.39969985,7.52605463,-7.52605508,0.03554441,-0.03554441,1.16330860,-1.16330864,3.10852155,-3.10852165,2.60892609,-2.60892618,0.18788874,-0.18788876,2.73502369,-2.73502391
-5.39369685,7.38154184,-7.38154229,0.03444749,-0.03444749,1.14592810,-1.14592815,3.07636403,-3.07636413,2.54745003,-2.54745012,0.18530078,-0.18530079,2.68430425,-2.68430448
-5.38769385,7.22909812,-7.22909858,0.03327550,-0.03327550,1.12558168,-1.12558173,3.03986155,-3.03986166,2.48244393,-2.48244403,0.18235482,-0.18235484,2.63278394,-2.63278417
-5.38169085,7.06821598,-7.06821645,0.03203232,-0.03203232,1.10226127,-1.10226132,2.99826457,-2.99826470,2.41417022,-2.41417032,0.17903670,-0.17903671,2.58001889,-2.58001912
-5.37568784,6.89866763,-6.89866811,0.03072301,-0.03072301,1.07601703,-1.07601709,2.95098396,-2.95098409,2.34297446,-2.34297456,0.17534247,-0.17534249,2.52566053,-2.52566076
-5.36968484,6.72058056,-6.72058105,0.02935398,-0.02935399,1.04696547,-1.04696553,2.89763257,-2.89763272,2.26930148,-2.26930157,0.17128021,-0.17128023,2.46949143,-2.46949166
-5.36368184,6.53449257,-6.53449307,0.02793311,-0.02793311,1.01529444,-1.01529450,2.83805643,-2.83805659,2.19370563,-2.19370572,0.16687121,-0.16687122,2.41145287,-2.41145311
-5.35767884,6.34138272,-6.34138322,0.02646969,-0.02646969,0.98126473,-0.98126479,2.77235371,-2.77235389,2.11685417,-2.11685426,0.16215049,-0.16215051,2.35166252,-2.35166276
-5.35167584,6.14267582,-6.14267632,0.02497433,-0.02497433,0.94520808,-0.94520814,2.70088049,-2.70088068,2.03952312,-2.03952320,0.15716674,-0.15716675,2.29042110,-2.29042134
-5.34567284,5.94021988,-5.94022037,0.02345883,-0.02345883,0.90752145,-0.90752152,2.62424306,-2.62424325,1.96258555,-1.96258562,0.15198144,-0.15198146,2.22820776,-2.22820800
-5.33966983,5.73623761,-5.73623808,0.02193585,-0.02193585,0.86865805,-0.86865811,2.54327717,-2.54327737,1.88699272,-1.88699278,0.14666744,-0.14666746,2.16566433,-2.16566457
-5.33366683,5.53325436,-5.53325482,0.02041863,-0.02041863,0.82911534,-0.82911540,2.45901554,-2.45901575,1.81374903,-1.81374908,0.14130685,-0.14130686,2.10356934,-2.10356956
-5.32766383,5.33400667,-5.33400710,0.01892064,-0.01892064,0.78942087,-0.78942093,2.37264537,-2.37264557,1.74388199,-1.74388203,0.13598846,-0.13598848,2.04280328,-2.04280349
-5.32166083,5.14133628,-5.14133666,0.01745517,-0.01745517,0.75011654,-0.75011659,2.28545825,-2.28545844,1.67840896,-1.67840897,0.13080487,-0.13080489,1.98430714,-1.98430734
-5.31565783,4.95807555,-4.95807589,0.01603497,-0.01603497,0.71174216,-0.71174221,2.19879527,-2.19879546,1.61830236,-1.61830235,0.12584927,-0.12584928,1.92903639,-1.92903657
-5.30965483,4.78693060,-4.78693089,0.01467190,-0.01467190,0.67481929,-0.67481933,2.11399028,-2.11399046,1.56445547,-1.56445545,0.12121217,-0.12121218,1.87791307,-1.87791323
-5.30365183,4.63036824,-4.63036847,0.01337662,-0.01337662,0.63983595,-0.63983598,2.03231407,-2.03231424,1.51765053,-1.51765048,0.11697826,-0.11697827,1.83177853,-1.83177867
-5.29764882,4.49051288,-4.49051304,0.01215828,-0.01215828,0.60723313,-0.60723316,1.95492268,-1.95492283,1.47853088,-1.47853081,0.11322333,-0.11322334,1.79134938,-1.79134949
-5.29164582,4.36905849,-4.36905860,0.01102437,-0.01102437,0.57739367,-0.57739369,1.88281194,-1.88281207,1.44757881,-1.44757872,0.11001168,-0.11001169,1.75717893,-1.75717901
-5.28564282,4.26720003,-4.26720006,0.00998057,-0.00998057,0.55063380,-0.55063381,1.81678071,-1.81678082,1.42509993,-1.42509981,0.10739380,-0.10739380,1.72962611,-1.72962617
-5.27963982,4.18558728,-4.18558725,0.00903064,-0.00903064,0.52719786,-0.52719787,1.75740401,-1.75740410,1.41121499,-1.41121485,0.10540464,-0.10540464,1.70883341,-1.70883344
-5.27363682,4.12430309,-4.12430299,0.00817651,-0.00817651,0.50725602,-0.50725602,1.70501736,-1.70501743,1.40585942,-1.40585927,0.10406248,-0.10406248,1.69471475,-1.69471475
-5.26763382,4.08286618,-4.08286603,0.00741824,-0.00741824,0.49090505,-0.49090504,1.65971229,-1.65971234,1.40879024,-1.40879007,0.10336828,-0.10336827,1.68695382,-1.68695379
-5.26163082,4.06025788,-4.06025767,0.00675421,-0.00675421,0.47817180,-0.47817178,1.62134301,-1.62134304,1.41959990,-1.41959972,0.10330568,-0.10330567,1.68501280,-1.68501275
-5.25562781,4.05497029,-4.05497005,0.00618126,-0.00618126,0.46901897,-0.46901895,1.58954315,-1.58954316,1.43773607,-1.43773588,0.10384161,-0.10384160,1.68815073,-1.68815067
-5.24962481,4.06507308,-4.06507280,0.00569485,-0.00569485,0.46335267,-0.46335265,1.56375142,-1.56375142,1.46252598,-1.46252578,0.10492735,-0.10492733,1.69545056,-1.69545048
-5.24362181,4.08829455,-4.08829425,0.00528935,-0.00528934,0.46103112,-0.46103109,1.54324427,-1.54324426,1.49320398,-1.49320378,0.10650005,-0.10650003,1.70585323,-1.70585314
-5.23761881,4.12211270,-4.12211239,0.00495817,-0.00495817,0.46187392,-0.46187389,1.52717370,-1.52717368,1.52894065,-1.52894045,0.10848473,-0.10848471,1.71819719,-1.71819709
-5.23161581,4.16385140,-4.16385109,0.00469408,-0.00469408,0.46567140,-0.46567137,1.51460794,-1.51460792,1.56887192,-1.56887173,0.11079649,-0.11079647,1.73126122,-1.73126112
-5.22561281,4.21077696,-4.21077667,0.00448938,-0.00448938,0.47219325,-0.47219321,1.50457307,-1.50457305,1.61212663,-1.61212645,0.11334302,-0.11334300,1.74380866,-1.74380857
-5.21960980,4.26019075,-4.26019049,0.00433615,-0.00433615,0.48119630,-0.48119626,1.49609335,-1.49609334,1.65785139,-1.65785123,0.11602721,-0.11602719,1.75463095,-1.75463087
-5.21360680,4.30951399,-4.30951377,0.00422640,-0.00422640,0.49243099,-0.49243096,1.48822861,-1.48822861,1.70523164,-1.70523150,0.11874984,-0.11874982,1.76258876,-1.76258870
-5.20760380,4.35636163,-4.35636145,0.00415229,-0.00415229,0.50564637,-0.50564635,1.48010719,-1.48010720,1.75350831,-1.75350819,0.12141226,-0.12141224,1.76664895,-1.76664891
-5.20160080,4.39860313,-4.39860301,0.00410627,-0.00410627,0.52059368,-0.52059366,1.47095329,-1.47095331,1.80198976,-1.80198967,0.12391898,-0.12391896,1.76591623,-1.76591621
-5.19559780,4.43440900,-4.43440894,0.00408120,-0.00408119,0.53702853,-0.53702852,1.46010807,-1.46010811,1.85005927,-1.85005920,0.12618011,-0.12618010,1.75965842,-1.75965843
-5.18959480,4.46228259,-4.46228260,0.00407047,-0.00407047,0.55471207,-0.55471206,1.44704422,-1.44704429,1.89717829,-1.89717826,0.12811362,-0.12811361,1.74732477,-1.74732481
-5.18359180,4.48107798,-4.48107807,0.00406810,-0.00406809,0.57341140,-0.57341139,1.43137406,-1.43137415,1.94288656,-1.94288655,0.12964732,-0.12964731,1.72855718,-1.72855725
-5.17758879,4.49000519,-4.49000535,0.00406878,-0.00406878,0.59289967,-0.59289967,1.41285161,-1.41285171,1.98679987,-1.98679990,0.13072060,-0.13072059,1.70319431,-1.70319442
-5.17158579,4.48862468,-4.48862492,0.00406794,-0.00406794,0.61295641,-0.61295642,1.39136941,-1.39136954,2.02860684,-2.02860689,0.13128586,-0.13128586,1.67126920,-1.67126934
-5.16558279,4.47683361,-4.47683392,0.00406179,-0.00406179,0.63336832,-0.63336833,1.36695105,-1.36695120,2.06806572,-2.06806580,0.13130957,-0.13130957,1.63300092,-1.63300109
