energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.43571786,1.34832725,0.35817531,0.00328447,0.08415152,0.32326697,0.45331807,0.05384730
-5.42971486,1.35459842,0.36111155,0.00333280,0.08488320,0.32250938,0.46271645,0.05310619
-5.42371186,1.36372551,0.36458563,0.00338145,0.08590307,0.32285020,0.47241843,0.05261394
-5.41770885,1.37538011,0.36845914,0.00342945,0.08724178,0.32422150,0.48224929,0.05234709
-5.41170585,1.38918670,0.37258245,0.00347568,0.08892876,0.32654353,0.49203002,0.05228182
-5.40570285,1.40473429,0.37680095,0.00351893,0.09099198,0.32972523,0.50158238,0.05239410
-5.39969985,1.42159045,0.38096141,0.00355790,0.09345781,0.33366564,0.51073453,0.05265999
-5.39369685,1.43931687,0.38491828,0.00359127,0.09635087,0.33825609,0.51932668,0.05305607
-5.38769385,1.45748568,0.38853943,0.00361773,0.09969389,0.34338312,0.52721666,0.05355982
-5.38169085,1.47569552,0.39171133,0.00363607,0.10350745,0.34893180,0.53428497,0.05415007
-5.37568784,1.49358637,0.39434302,0.00364517,0.10780962,0.35478935,0.54043891,0.05480744
-5.36968484,1.51085222,0.39636912,0.00364410,0.11261548,0.36084875,0.54561562,0.05551471
-5.36368184,1.52725084,0.39775126,0.00363215,0.11793643,0.36701209,0.54978369,0.05625711
-5.35767884,1.54260981,0.39847830,0.00360888,0.12377931,0.37319345,0.55294326,0.05702248
-5.35167584,1.55682867,0.39856501,0.00357413,0.13014537,0.37932106,0.55512451,0.05780129
-5.34567284,1.56987681,0.39804949,0.00352806,0.13702903,0.38533872,0.55638454,0.05858656
-5.33966983,1.58178735,0.39698947,0.00347113,0.14441663,0.39120626,0.55680288,0.05937359
-5.33366683,1.59264735,0.39545764,0.00340416,0.15228502,0.39689917,0.55647582,0.06015956
-5.32766383,1.60258502,0.39353640,0.00332823,0.16060033,0.40240732,0.55550981,0.06094306
-5.32166083,1.61175481,0.39131228,0.00324474,0.16931672,0.40773306,0.55401442,0.06172347
-5.31565783,1.62032127,0.38887040,0.00315530,0.17837557,0.41288873,0.55209529,0.06250038
-5.30965483,1.62844289,0.38628927,0.00306175,0.18770482,0.41789394,0.54984731,0.06327294
-5.30365183,1.63625695,0.38363627,0.00296607,0.19721887,0.42277274,0.54734876,0.06403931
-5.29764882,1.64386634,0.38096397,0.00287033,0.20681898,0.42755105,0.54465642,0.06479618
-5.29164582,1.65132939,0.37830759,0.00277665,0.21639422,0.43225446,0.54180226,0.06553839
-5.28564282,1.65865315,0.37568365,0.00268713,0.22582302,0.43690667,0.53879174,0.06625877
-5.27963982,1.66579076,0.37308986,0.00260379,0.23497539,0.44152867,0.53560384,0.06694809
-5.27363682,1.67264295,0.37050617,0.00252853,0.24371562,0.44613877,0.53219291,0.06759522
-5.26763382,1.67906351,0.36789692,0.00246306,0.25190554,0.45075333,0.52849211,0.06818750
-5.26163082,1.68486842,0.36521390,0.00240888,0.25940818,0.45538835,0.52441833,0.06871122
-5.25562781,1.68984784,0.36240002,0.00236724,0.26609158,0.46006144,0.51987822,0.06915225
-5.24962481,1.69378024,0.35939339,0.00233907,0.27183284,0.46479431,0.51477497,0.06949684
-5.24362181,1.69644764,0.35613153,0.00232504,0.27652202,0.46961520,0.50901549,0.06973232
-5.23761881,1.69765091,0.35255545,0.00232545,0.28006575,0.47456118,0.50251751,0.06984796
-5.23161581,1.69722410,0.34861327,0.00234032,0.28239054,0.47967992,0.49521618,0.06983568
-5.22561281,1.69504702,0.34426332,0.00236930,0.28344538,0.48503074,0.48706993,0.06969073
-5.21960980,1.69105506,0.33947652,0.00241177,0.28320382,0.49068477,0.47806499,0.06941218
-5.21360680,1.68524587,0.33423786,0.00246679,0.28166506,0.49672389,0.46821872,0.06900328
-5.20760380,1.67768261,0.32854710,0.00253319,0.27885446,0.50323865,0.45758125,0.06847163
-5.20160080,1.66849349,0.32241870,0.00260953,0.27482298,0.51032505,0.44623558,0.06782916
-5.19559780,1.65786800,0.31588095,0.00269420,0.26964604,0.51808031,0.43429612,0.06709189
-5.18959480,1.64605019,0.30897463,0.00278546,0.26342153,0.52659793,0.42190576,0.06627950
-5.18359180,1.63332954,0.30175115,0.00288147,0.25626733,0.53596222,0.40923176,0.06541483
-5.17758879,1.62003025,0.29427059,0.00298034,0.24831834,0.54624280,0.39646060,0.06452317
-5.17158579,1.60649966,0.28659954,0.00308020,0.23972325,0.55748923,0.38379221,0.06363152
-5.16558279,1.59309682,0.27880919,0.00317927,0.23064121,0.56972635,0.37143374,0.06276780
-5.15957979,1.58018172,0.27097358,0.00327587,0.22123845,0.58295061,0.35959340,0.06196007
-5.15357679,1.56810611,0.26316821,0.00336852,0.21168524,0.59712762,0.34847441,0.06123582
-5.14757379,1.55720625,0.25546920,0.00345592,0.20215300,0.61219131,0.33826952,0.06062132
-5.14157079,1.54779800,0.24795274,0.00353706,0.19281182,0.62804462,0.32915627,0.06014109
-5.13556778,1.54017437,0.24069508,0.00361121,0.18382844,0.64456203,0.32129301,0.05981749
-5.12956478,1.53460541,0.23377298,0.00367794,0.17536455,0.66159354,0.31481599,0.05967048
-5.12356178,1.53134031,0.22726435,0.00373714,0.16757555,0.67897014,0.30983734,0.05971744
-5.11755878,1.53061107,0.22124924,0.00378901,0.16060951,0.69651041,0.30644416,0.05997321
-5.11155578,1.53263735,0.21581089,0.00383407,0.15460637,0.71402782,0.30469833,0.06045012
-5.10555278,1.53763170,0.21103680,0.00387314,0.14969728,0.73133844,0.30463727,0.06115814
-5.09954977,1.54580466,0.20701966,0.00390728,0.14600375,0.74826844,0.30627521,0.06210510
-5.09354677,1.55736880,0.20385805,0.00393782,0.14363679,0.76466110,0.30960499,0.06329683
-5.08754377,1.57254125,0.20165681,0.00396625,0.14269572,0.78038276,0.31460012,0.06473730
-5.08154077,1.59154405,0.20052688,0.00399425,0.14326666,0.79532743,0.32121699,0.06642874
-5.07553777,1.61460199,0.20058477,0.00402359,0.14542068,0.80941970,0.32939696,0.06837157
-5.06953477,1.64193762,0.20195124,0.00405609,0.14921155,0.82261582,0.33906837,0.07056436
-5.06353177,1.67376346,0.20474956,0.00409361,0.15467325,0.83490285,0.35014813,0.07300352
-5.05752876,1.71027134,0.20910299,0.00413796,0.16181719,0.84629590,0.36254307,0.07568303
-5.05152576,1.75161949,0.21513164,0.00419086,0.17062944,0.85683363,0.37615081,0.07859399
-5.04552276,1.79791768,0.22294883,0.00425392,0.18106796,0.86657235,0.39086025,0.08172411
-5.03951976,1.84921118,0.23265678,0.00432856,0.19306025,0.87557897,0.40655173,0.08505720
-5.03351676,1.90546442,0.24434201,0.00441601,0.20650138,0.88392334,0.42309697,0.08857270
-5.02751376,1.96654534,0.25807036,0.00451722,0.22125286,0.89167040,0.44035877,0.09224515
-5.02151076,2.03221130,0.27388199,0.00463286,0.23714238,0.89887274,0.45819084,0.09604395
-5.01550775,2.10209779,0.29178636,0.00476327,0.25396462,0.90556394,0.47643760,0.09993311
-5.00950475,2.17571079,0.31175769,0.00490846,0.27148336,0.91175330,0.49493448,0.10387136
-5.00350175,2.25242365,0.33373084,0.00506806,0.28943482,0.91742215,0.51350843,0.10781236
-4.99749875,2.33147923,0.35759821,0.00524130,0.30753232,0.92252218,0.53197916,0.11170530
-4.99149575,2.41199767,0.38320758,0.00542704,0.32547216,0.92697585,0.55016085,0.11549570
-4.98549275,2.49299008,0.41036138,0.00562378,0.34294055,0.93067887,0.56786456,0.11912648
-4.97948974,2.57337786,0.43881744,0.00582963,0.35962152,0.93350477,0.58490130,0.12253929
-4.97348674,2.65201725,0.46829148,0.00604239,0.37520525,0.93531115,0.60108553,0.12567605
-4.96748374,2.72772839,0.49846118,0.00625957,0.38939681,0.93594726,0.61623922,0.12848058
-4.96148074,2.79932760,0.52897216,0.00647846,0.40192471,0.93526258,0.63019598,0.13090032
-4.95547774,2.86566175,0.55944540,0.00669617,0.41254899,0.93311569,0.64280539,0.13288805
-4.94947474,2.92564307,0.58948619,0.00690975,0.42106845,0.92938293,0.65393696,0.13440347
-4.94347174,2.97828278,0.61869410,0.00711622,0.42732673,0.92396635,0.66348377,0.13541463
-4.93746873,3.02272205,0.64667377,0.00731269,0.43121680,0.91680035,0.67136533,0.13589911
-4.93146573,3.05825855,0.67304591,0.00749644,0.43268384,0.90785663,0.67752964,0.13584480
-4.92546273,3.08436750,0.69745820,0.00766498,0.43172623,0.89714717,0.68195412,0.13525040
-4.91945973,3.10071602,0.71959542,0.00781613,0.42839464,0.88472500,0.68464554,0.13412545
-4.91345673,3.10717004,0.73918843,0.00794808,0.42278929,0.87068278,0.68563869,0.13248999
-4.90745373,3.10379368,0.75602150,0.00805944,0.41505550,0.85514931,0.68499399,0.13037378
-4.90145073,3.09084096,0.76993764,0.00814927,0.40537777,0.83828427,0.68279414,0.12781523
-4.89544772,3.06874052,0.78084162,0.00821704,0.39397271,0.82027148,0.67913994,0.12485997
-4.88944472,3.03807429,0.78870055,0.00826271,0.38108116,0.80131126,0.67414561,0.12155924
-4.88344172,2.99955117,0.79354194,0.00828660,0.36695981,0.78161243,0.66793381,0.11796810
-4.87743872,2.95397738,0.79544942,0.00828941,0.35187288,0.76138433,0.66063070,0.11414362
-4.87143572,2.90222500,0.79455634,0.00827216,0.33608409,0.74082960,0.65236134,0.11014314
-4.86543272,2.84520037,0.79103754,0.00823610,0.31984924,0.72013797,0.64324561,0.10602252
-4.85942971,2.78381395,0.78509994,0.00818262,0.30340987,0.69948156,0.63339505,0.10183477
-4.85342671,2.71895306,0.77697221,0.00811322,0.28698796,0.67901173,0.62291058,0.09762879
-4.84742371,2.65145877,0.76689444,0.00802943,0.27078203,0.65885777,0.61188128,0.09344844
-4.84142071,2.58210771,0.75510811,0.00793273,0.25496450,0.63912723,0.60038432,0.08933193
-4.83541771,2.51159937,0.74184703,0.00782449,0.23968046,0.61990774,0.58848577,0.08531154
-4.82941471,2.44054907,0.72732975,0.00770597,0.22504758,0.60127005,0.57624241,0.08141354
-4.82341171,2.36948641,0.71175372,0.00757826,0.21115720,0.58327182,0.56370407,0.07765850
-4.81740870,2.29885865,0.69529162,0.00744233,0.19807623,0.56596192,0.55091649,0.07406167
-4.81140570,2.22903823,0.67808978,0.00729898,0.18584968,0.54938457,0.53792434,0.07063365
-4.80540270,2.16033349,0.66026886,0.00714890,0.17450366,0.53358305,0.52477409,0.06738100
-4.79939970,2.09300152,0.64192644,0.00699271,0.16404853,0.51860262,0.51151653,0.06430709
-4.79339670,2.02726187,0.62314146,0.00683103,0.15448203,0.50449228,0.49820885,0.06141273
-4.78739370,1.96331022,0.60397995,0.00666448,0.14579218,0.49130539,0.48491579,0.05869693
-4.78139070,1.90133098,0.58450163,0.00649378,0.13795992,0.47909889,0.47171024,0.05615741
-4.77538769,1.84150802,0.56476697,0.00631981,0.13096120,0.46793143,0.45867275,0.05379113
-4.76938469,1.78403301,0.54484411,0.00614362,0.12476874,0.45786040,0.44589045,0.05159462
-4.76338169,1.72911109,0.52481519,0.00596652,0.11935323,0.44893831,0.43345521,0.04956421
-4.75737869,1.67696366,0.50478168,0.00579006,0.11468413,0.44120873,0.42146125,0.04769616
-4.75137569,1.62782867,0.48486834,0.00561605,0.11073019,0.43470230,0.41000250,0.04598668
-4.74537269,1.58195843,0.46522556,0.00544661,0.10745964,0.42943313,0.39916982,0.04443190
-4.73936968,1.53961570,0.44602997,0.00528406,0.10484026,0.42539595,0.38904836,0.04302782
-4.73336668,1.50106839,0.42748317,0.00513097,0.10283948,0.42256431,0.37971528,0.04177018
-4.72736368,1.46658351,0.40980885,0.00499006,0.10142443,0.42089017,0.37123790,0.04065442
-4.72136068,1.43642095,0.39324817,0.00486417,0.10056220,0.42030474,0.36367255,0.03967560
-4.71535768,1.41082743,0.37805395,0.00475616,0.10022028,0.42072080,0.35706409,0.03882843
-4.70935468,1.39003110,0.36448372,0.00466887,0.10036718,0.42203632,0.35144610,0.03810728
-4.70335168,1.37423687,0.35279216,0.00460500,0.10097329,0.42413913,0.34684179,0.03750628
-4.69734867,1.36362271,0.34322309,0.00456704,0.10201185,0.42691233,0.34326534,0.03701945
-4.69134567,1.35833672,0.33600168,0.00455724,0.10346003,0.43024011,0.34072372,0.03664084
-4.68534267,1.35849492,0.33132686,0.00457743,0.10530008,0.43401361,0.33921860,0.03636473
-4.67933967,1.36417955,0.32936458,0.00462907,0.10752027,0.43813626,0.33874834,0.03618574
-4.67333667,1.37543762,0.33024203,0.00471310,0.11011573,0.44252841,0.33930969,0.03609901
-4.66733367,1.39227948,0.33404316,0.00482995,0.11308893,0.44713069,0.34089914,0.03610026
-4.66133067,1.41467724,0.34080555,0.00497948,0.11644979,0.45190605,0.34351372,0.03618586
-4.65532766,1.44256294,0.35051892,0.00516101,0.12021526,0.45684018,0.34715120,0.03635281
-4.64932466,1.47582645,0.36312522,0.00537328,0.12440850,0.46194029,0.35180953,0.03659866
-4.64332166,1.51431321,0.37852038,0.00561449,0.12905738,0.46723232,0.35748575,0.03692138
-4.63731866,1.55782197,0.39655761,0.00588236,0.13419255,0.47275676,0.36417419,0.03731920
-4.63131566,1.60610281,0.41705214,0.00617416,0.13984506,0.47856328,0.37186432,0.03779037
-4.62531266,1.65885574,0.43978723,0.00648680,0.14604350,0.48470453,0.38053826,0.03833294
-4.61930965,1.71573027,0.46452123,0.00681693,0.15281103,0.49122960,0.39016823,0.03894450
-4.61330665,1.77632617,0.49099538,0.00716102,0.16016215,0.49817735,0.40071412,0.03962200
-4.60730365,1.84019575,0.51894204,0.00751544,0.16809956,0.50557030,0.41212138,0.04036149
-4.60130065,1.90684777,0.54809308,0.00787664,0.17661131,0.51340919,0.42431949,0.04115803
-4.59529765,1.97575314,0.57818794,0.00824118,0.18566814,0.52166881,0.43722108,0.04200557
-4.58929465,2.04635218,0.60898115,0.00860586,0.19522158,0.53029516,0.45072186,0.04289692
-4.58329165,2.11806345,0.64024891,0.00896780,0.20520256,0.53920431,0.46470143,0.04382378
-4.57728864,2.19029371,0.67179446,0.00932449,0.21552085,0.54828289,0.47902502,0.04477686
-4.57128564,2.26244867,0.70345196,0.00967387,0.22606547,0.55739030,0.49354599,0.04574604
-4.56528264,2.33394405,0.73508880,0.01001436,0.23670588,0.56636251,0.50810918,0.04672054
-4.55927964,2.40421652,0.76660613,0.01034479,0.24729419,0.57501723,0.52255482,0.04768921
-4.55327664,2.47273398,0.79793770,0.01066450,0.25766822,0.58316028,0.53672287,0.04864077
-4.54727364,2.53900475,0.82904701,0.01097319,0.26765534,0.59059272,0.55045773,0.04956413
-4.54127064,2.60258534,0.85992299,0.01127092,0.27707700,0.59711848,0.56361284,0.05044864
-4.53526763,2.66308650,0.89057443,0.01155805,0.28575376,0.60255214,0.57605529,0.05128437
-4.52926463,2.72017740,0.92102345,0.01183510,0.29351064,0.60672640,0.58767001,0.05206237
-4.52326163,2.77358800,0.95129848,0.01210271,0.30018260,0.60949906,0.59836353,0.05277489
-4.51725863,2.82310949,0.98142696,0.01236153,0.30561989,0.61075904,0.60806709,0.05341554
-4.51125563,2.86859332,1.01142836,0.01261215,0.30969310,0.61043137,0.61673904,0.05397945
-4.50525263,2.90994878,1.04130784,0.01285502,0.31229766,0.60848086,0.62436655,0.05446334
-4.49924962,2.94713969,1.07105086,0.01309041,0.31335768,0.60491434,0.63096640,0.05486559
-4.49324662,2.98018056,1.10061919,0.01331836,0.31282881,0.59978145,0.63658515,0.05518629
-4.48724362,3.00913240,1.12994841,0.01353870,0.31070023,0.59317403,0.64129838,0.05542713
-4.48124062,3.03409876,1.15894716,0.01375103,0.30699543,0.58522401,0.64520944,0.05559141
-4.47523762,3.05522205,1.18749811,0.01395473,0.30177199,0.57610012,0.64844737,0.05568395
-4.46923462,3.07268033,1.21546069,0.01414907,0.29512020,0.56600341,0.65116436,0.05571090
-4.46323162,3.08668464,1.24267527,0.01433325,0.28716063,0.55516184,0.65353261,0.05567969
-4.45722861,3.09747673,1.26896867,0.01450643,0.27804083,0.54382408,0.65574077,0.05559879
-4.45122561,3.10532697,1.29416055,0.01466787,0.26793110,0.53225275,0.65798982,0.05547755
-4.44522261,3.11053211,1.31807033,0.01481698,0.25701973,0.52071731,0.66048862,0.05532597
-4.43921961,3.11341256,1.34052412,0.01495337,0.24550777,0.50948679,0.66344890,0.05515448
-4.43321661,3.11430862,1.36136124,0.01507695,0.23360343,0.49882246,0.66707995,0.05497365
-4.42721361,3.11357538,1.38043980,0.01518791,0.22151657,0.48897080,0.67158284,0.05479394
-4.42121061,3.11157575,1.39764102,0.01528675,0.20945323,0.48015669,0.67714422,0.05462538
-4.41520760,3.10867162,1.41287188,0.01537427,0.19761041,0.47257717,0.68392994,0.05447725
-4.40920460,3.10521269,1.42606590,0.01545152,0.18617145,0.46639580,0.69207834,0.05435777
-4.40320160,3.10152338,1.43718203,0.01551970,0.17530184,0.46173775,0.70169363,0.05427371
-4.39719860,3.09788801,1.44620153,0.01558011,0.16514577,0.45868577,0.71283928,0.05423015
-4.39119560,3.09453468,1.45312327,0.01563399,0.15582343,0.45727712,0.72553194,0.05423009
-4.38519260,3.09161880,1.45795753,0.01568245,0.14742906,0.45750154,0.73973601,0.05427421
-4.37918959,3.08920706,1.46071897,0.01572626,0.14002975,0.45930047,0.75535922,0.05436066
-4.37318659,3.08726296,1.46141918,0.01576580,0.13366511,0.46256734,0.77224957,0.05448484
-4.36718359,3.08563505,1.46005947,0.01580090,0.12834756,0.46714933,0.79019397,0.05463937
-4.36118059,3.08404890,1.45662448,0.01583078,0.12406331,0.47285022,0.80891881,0.05481411
-4.35517759,3.08210397,1.45107722,0.01585398,0.12077404,0.47943473,0.82809279,0.05499621
-4.34917459,3.07927600,1.44335608,0.01586834,0.11841896,0.48663395,0.84733199,0.05517042
-4.34317159,3.07492567,1.43337402,0.01587102,0.11691747,0.49415199,0.86620749,0.05531939
-4.33716858,3.06831364,1.42102045,0.01585856,0.11617207,0.50167359,0.88425515,0.05542414
-4.33116558,3.05862177,1.40616553,0.01582699,0.11607164,0.50887260,0.90098763,0.05546461
-4.32516258,3.04498014,1.38866712,0.01577201,0.11649484,0.51542099,0.91590811,0.05542030
-4.31915958,3.02649881,1.36837966,0.01568909,0.11731368,0.52099819,0.92852543,0.05527094
-4.31315658,3.00230305,1.34516496,0.01557377,0.11839707,0.52530041,0.93836996,0.05499728
-4.30715358,2.97157068,1.31890387,0.01542179,0.11961437,0.52804968,0.94500967,0.05458177
