energy_ev,total_up,Au_p_up,Au_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-6.00000000,5.42461493,0.31851804,5.20803874,0.10610617,0.00000000,0.13265166,0.00000000
-5.99399700,5.25074771,0.29983317,5.03662295,0.10104117,0.00000000,0.13022124,0.00000000
-5.98799400,5.09071360,0.28278561,4.87812970,0.09658464,0.00000000,0.12820386,0.00000000
-5.98199100,4.94620796,0.26766532,4.73418499,0.09281465,0.00000000,0.12662874,0.00000000
-5.97598799,4.81845123,0.25471258,4.60597738,0.08979299,0.00000000,0.12550619,0.00000000
-5.96998499,4.70819881,0.24411578,4.49426718,0.08756484,0.00000000,0.12482832,0.00000000
-5.96398199,4.61576167,0.23601047,4.39940488,0.08615882,0.00000000,0.12457048,0.00000000
-5.95797899,4.54103538,0.23047957,4.32135707,0.08558738,0.00000000,0.12469315,0.00000000
-5.95197599,4.48353524,0.22755446,4.25973735,0.08584732,0.00000000,0.12514434,0.00000000
-5.94597299,4.44243545,0.22721702,4.21384084,0.08692053,0.00000000,0.12586234,0.00000000
-5.93996998,4.41661060,0.22940214,4.18268036,0.08877484,0.00000000,0.12677861,0.00000000
-5.93396698,4.40467796,0.23400091,4.16502343,0.09136489,0.00000000,0.12782073,0.00000000
-5.92796398,4.40503977,0.24086426,4.15942912,0.09463311,0.00000000,0.12891533,0.00000000
-5.92196098,4.41592469,0.24980701,4.16428439,0.09851073,0.00000000,0.12999084,0.00000000
-5.91595798,4.43542821,0.26061236,4.17783977,0.10291883,0.00000000,0.13098000,0.00000000
-5.90995498,4.46155212,0.27303684,4.19824442,0.10776951,0.00000000,0.13182206,0.00000000
-5.90395198,4.49224287,0.28681568,4.22358086,0.11296713,0.00000000,0.13246460,0.00000000
-5.89794897,4.52542935,0.30166870,4.25189950,0.11840980,0.00000000,0.13286500,0.00000000
-5.89194597,4.55906001,0.31730657,4.28125312,0.12399094,0.00000000,0.13299152,0.00000000
-5.88594297,4.59113946,0.33343762,4.30973139,0.12960110,0.00000000,0.13282398,0.00000000
-5.87993997,4.61976443,0.34977491,4.33549530,0.13512998,0.00000000,0.13235411,0.00000000
-5.87393697,4.64315877,0.36604354,4.35681097,0.14046861,0.00000000,0.13158556,0.00000000
-5.86793397,4.65970692,0.38198809,4.37208236,0.14551173,0.00000000,0.13053365,0.00000000
-5.86193097,4.66798512,0.39737977,4.37988224,0.15016022,0.00000000,0.12922479,0.00000000
-5.85592796,4.66678964,0.41202331,4.37898028,0.15432357,0.00000000,0.12769581,0.00000000
-5.84992496,4.65516088,0.42576311,4.36836754,0.15792230,0.00000000,0.12599297,0.00000000
-5.84392196,4.63240267,0.43848842,4.34727642,0.16089019,0.00000000,0.12417088,0.00000000
-5.83791896,4.59809573,0.45013739,4.31519513,0.16317626,0.00000000,0.12229134,0.00000000
-5.83191596,4.55210480,0.46069961,4.27187619,0.16474634,0.00000000,0.12042196,0.00000000
-5.82591296,4.49457891,0.47021710,4.21733849,0.16558425,0.00000000,0.11863477,0.00000000
-5.81990995,4.42594466,0.47878354,4.15186274,0.16569239,0.00000000,0.11700478,0.00000000
-5.81390695,4.34689269,0.48654174,4.07598046,0.16509178,0.00000000,0.11560846,0.00000000
-5.80790395,4.25835771,0.49367947,3.99045695,0.16382152,0.00000000,0.11452225,0.00000000
-5.80190095,4.16149295,0.50042363,3.89626894,0.16193763,0.00000000,0.11382105,0.00000000
-5.79589795,4.05763981,0.50703317,3.79457767,0.15951140,0.00000000,0.11357680,0.00000000
-5.78989495,3.94829399,0.51379088,3.68669863,0.15662716,0.00000000,0.11385716,0.00000000
-5.78389195,3.83506918,0.52099455,3.57406886,0.15337982,0.00000000,0.11472432,0.00000000
-5.77788894,3.71965972,0.52894769,3.45821308,0.14987196,0.00000000,0.11623391,0.00000000
-5.77188594,3.60380325,0.53795037,3.34070964,0.14621093,0.00000000,0.11843421,0.00000000
-5.76588294,3.48924454,0.54829047,3.22315735,0.14250579,0.00000000,0.12136556,0.00000000
-5.75987994,3.37770138,0.56023556,3.10714380,0.13886438,0.00000000,0.12505993,0.00000000
-5.75387694,3.27083318,0.57402595,2.99421609,0.13539064,0.00000000,0.12954082,0.00000000
-5.74787394,3.17021286,0.58986881,2.88585414,0.13218212,0.00000000,0.13482333,0.00000000
-5.74187094,3.07730222,0.60793365,2.78344705,0.12932791,0.00000000,0.14091449,0.00000000
-5.73586793,2.99343083,0.62834922,2.68827250,0.12690693,0.00000000,0.14781366,0.00000000
-5.72986493,2.91977851,0.65120153,2.60147918,0.12498664,0.00000000,0.15551307,0.00000000
-5.72386193,2.85736088,0.67653323,2.52407219,0.12362220,0.00000000,0.16399847,0.00000000
-5.71785893,2.80701801,0.70434384,2.45690108,0.12285590,0.00000000,0.17324961,0.00000000
-5.71185593,2.76940559,0.73459079,2.40065057,0.12271703,0.00000000,0.18324077,0.00000000
-5.70585293,2.74498844,0.76719095,2.35583341,0.12322202,0.00000000,0.19394110,0.00000000
-5.69984992,2.73403605,0.80202253,2.32278565,0.12437468,0.00000000,0.20531469,0.00000000
-5.69384692,2.73662007,0.83892697,2.30166383,0.12616680,0.00000000,0.21732056,0.00000000
-5.68784392,2.75261353,0.87771085,2.29244429,0.12857869,0.00000000,0.22991229,0.00000000
-5.68184092,2.78169194,0.91814760,2.29492461,0.13157988,0.00000000,0.24303754,0.00000000
-5.67583792,2.82333637,0.95997906,2.30872710,0.13512981,0.00000000,0.25663731,0.00000000
-5.66983492,2.87683860,1.00291681,2.33330459,0.13917865,0.00000000,0.27064512,0.00000000
-5.66383192,2.94130864,1.04664352,2.36794848,0.14366801,0.00000000,0.28498615,0.00000000
-5.65782891,3.01568478,1.09081440,2.41179921,0.14853185,0.00000000,0.29957640,0.00000000
-5.65182591,3.09874643,1.13505880,2.46385911,0.15369731,0.00000000,0.31432202,0.00000000
-5.64582291,3.18912971,1.17898244,2.52300760,0.15908577,0.00000000,0.32911888,0.00000000
-5.63981991,3.28534590,1.22217014,2.58801857,0.16461395,0.00000000,0.34385241,0.00000000
