energy_ev,total_up,Au_p_up,Au_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.45372686,6.65310139,0.37891653,6.00330959,0.05275101,0.23859185,0.27399023,0.00207407
-5.44772386,6.63871514,0.37929324,5.99105340,0.05358206,0.23735739,0.27271577,0.00209061
-5.44172086,6.61066778,0.38012699,5.96534434,0.05429215,0.23590550,0.27130953,0.00210207
-5.43571786,6.56892440,0.38133124,5.92623092,0.05486368,0.23421589,0.26973986,0.00210836
-5.42971486,6.51352525,0.38279282,5.87386119,0.05528017,0.23226340,0.26796670,0.00210942
-5.42371186,6.44460191,0.38437573,5.80849376,0.05552679,0.23002000,0.26594368,0.00210523
-5.41770885,6.36239401,0.38592609,5.73050818,0.05559092,0.22745699,0.26362065,0.00209581
-5.41170585,6.26726508,0.38727792,5.64041356,0.05546260,0.22454731,0.26094647,0.00208125
-5.40570285,6.15971627,0.38825952,5.53885473,0.05513501,0.22126794,0.25787186,0.00206167
-5.39969985,6.04039663,0.38870027,5.42661479,0.05460477,0.21760203,0.25435220,0.00203726
-5.39369685,5.91010903,0.38843737,5.30461360,0.05387228,0.21354088,0.25035019,0.00200824
-5.38769385,5.76981074,0.38732239,5.17390169,0.05294177,0.20908538,0.24583808,0.00197490
-5.38169085,5.62060825,0.38522727,5.03564934,0.05182139,0.20424712,0.24079954,0.00193755
-5.37568784,5.46374605,0.38204946,4.89113095,0.05052303,0.19904886,0.23523100,0.00189656
-5.36968484,5.30058946,0.37771604,4.74170489,0.04906216,0.19352452,0.22914241,0.00185233
-5.36368184,5.13260206,0.37218666,4.58878960,0.04745740,0.18771858,0.22255735,0.00180528
-5.35767884,4.96131832,0.36545512,4.43383644,0.04573015,0.18168492,0.21551260,0.00175588
-5.35167584,4.78831256,0.35754961,4.27830055,0.04390401,0.17548534,0.20805714,0.00170457
-5.34567284,4.61516551,0.34853159,4.12361069,0.04200421,0.16918760,0.20025062,0.00165183
-5.33966983,4.44342973,0.33849346,3.97113926,0.04005700,0.16286327,0.19216145,0.00159813
-5.33366683,4.27459557,0.32755508,3.82217381,0.03808900,0.15658545,0.18386457,0.00154392
-5.32766383,4.11005898,0.31585946,3.67789120,0.03612663,0.15042641,0.17543904,0.00148963
-5.32166083,3.95109276,0.30356768,3.53933543,0.03419549,0.14445545,0.16696558,0.00143568
-5.31565783,3.79882228,0.29085355,3.40740021,0.03231987,0.13873687,0.15852410,0.00138246
-5.30965483,3.65420691,0.27789809,3.28281680,0.03052233,0.13332827,0.15019150,0.00133031
-5.30365183,3.51802786,0.26488412,3.16614783,0.02882328,0.12827927,0.14203960,0.00127954
-5.29764882,3.39088279,0.25199131,3.05778708,0.02724080,0.12363060,0.13413352,0.00123043
-5.29164582,3.27318741,0.23939178,2.95796529,0.02579039,0.11941366,0.12653041,0.00118321
-5.28564282,3.16518381,0.22724651,2.86676156,0.02448494,0.11565050,0.11927856,0.00113809
-5.27963982,3.06695495,0.21570256,2.78411988,0.02333472,0.11235427,0.11241704,0.00109522
-5.27363682,2.97844448,0.20489122,2.70986968,0.02234745,0.10952996,0.10597564,0.00105474
-5.26763382,2.89948081,0.19492716,2.64374975,0.02152843,0.10717552,0.09997529,0.00101675
-5.26163082,2.82980415,0.18590823,2.58543408,0.02088076,0.10528317,0.09442872,0.00098135
-5.25562781,2.76909515,0.17791622,2.53455857,0.02040549,0.10384079,0.08934143,0.00094859
-5.24962481,2.71700368,0.17101801,2.49074736,0.02010188,0.10283346,0.08471279,0.00091854
-5.24362181,2.67317642,0.16526722,2.45363753,0.01996762,0.10224488,0.08053724,0.00089125
-5.23761881,2.63728185,0.16070609,2.42290126,0.01999902,0.10205868,0.07680553,0.00086677
-5.23161581,2.60903163,0.15736729,2.39826432,0.02019120,0.10225950,0.07350589,0.00084514
-5.22561281,2.58819736,0.15527567,2.37952029,0.02053824,0.10283388,0.07062505,0.00082642
-5.21960980,2.57462211,0.15444968,2.36653998,0.02103328,0.10377082,0.06814911,0.00081069
-5.21360680,2.56822630,0.15490240,2.35927581,0.02166863,0.10506199,0.06606416,0.00079800
-5.20760380,2.56900792,0.15664203,2.35776093,0.02243580,0.10670169,0.06435675,0.00078845
-5.20160080,2.57703715,0.15967197,2.36210358,0.02332553,0.10868651,0.06301406,0.00078211
-5.19559780,2.59244601,0.16399036,2.37247688,0.02432785,0.11101466,0.06202383,0.00077908
-5.18959480,2.61541359,0.16958923,2.38910471,0.02543205,0.11368521,0.06137419,0.00077946
-5.18359180,2.64614788,0.17645337,2.41224454,0.02662679,0.11669712,0.06105323,0.00078333
-5.17758879,2.68486504,0.18455898,2.44216786,0.02790010,0.12004821,0.06104853,0.00079077
-5.17158579,2.73176734,0.19387239,2.47913938,0.02923952,0.12373413,0.06134663,0.00080187
-5.16558279,2.78702078,0.20434882,2.52339571,0.03063223,0.12774748,0.06193247,0.00081666
-5.15957979,2.85073347,0.21593152,2.57512451,0.03206522,0.13207695,0.06278889,0.00083518
-5.15357679,2.92293560,0.22855121,2.63444487,0.03352554,0.13670678,0.06389630,0.00085744
-5.14757379,3.00356194,0.24212619,2.70138967,0.03500055,0.14161638,0.06523240,0.00088339
-5.14157079,3.09243737,0.25656282,2.77589043,0.03647816,0.14678029,0.06677213,0.00091296
-5.13556778,3.18926584,0.27175673,2.85776504,0.03794717,0.15216832,0.06848781,0.00094605
-5.12956478,3.29362307,0.28759451,2.94670866,0.03939748,0.15774603,0.07034946,0.00098249
-5.12356178,3.40495290,0.30395583,3.04228795,0.04082032,0.16347544,0.07232531,0.00102207
-5.11755878,3.52256723,0.32071597,3.14393847,0.04220848,0.16931587,0.07438249,0.00106452
-5.11155578,3.64564931,0.33774846,3.25096534,0.04355636,0.17522495,0.07648784,0.00110956
-5.10555278,3.77325992,0.35492784,3.36254684,0.04485998,0.18115975,0.07860876,0.00115680
-5.09954977,3.90434621,0.37213220,3.47774076,0.04611695,0.18707776,0.08071419,0.00120587
-5.09354677,4.03775264,0.38924547,3.59549336,0.04732629,0.19293800,0.08277545,0.00125630
-5.08754377,4.17223385,0.40615921,3.71465061,0.04848816,0.19870179,0.08476710,0.00130761
-5.08154077,4.30646904,0.42277388,3.83397167,0.04960355,0.20433351,0.08666760,0.00135930
-5.07553777,4.43907771,0.43899952,3.95214426,0.05067392,0.20980108,0.08845987,0.00141082
-5.06953477,4.56863660,0.45475573,4.06780202,0.05170080,0.21507615,0.09013157,0.00146161
-5.06353177,4.69369786,0.46997110,4.17954364,0.05268540,0.22013417,0.09167519,0.00151113
-5.05752876,4.81280833,0.48458210,4.28595366,0.05362831,0.22495413,0.09308797,0.00155880
-5.05152576,4.92452997,0.49853159,4.38562484,0.05452920,0.22951823,0.09437149,0.00160409
-5.04552276,5.02746151,0.51176705,4.47718192,0.05538667,0.23381133,0.09553113,0.00164647
-5.03951976,5.12026109,0.52423878,4.55930647,0.05619828,0.23782039,0.09657538,0.00168547
-5.03351676,5.20166982,0.53589819,4.63076250,0.05696058,0.24153385,0.09751496,0.00172063
-5.02751376,5.27053599,0.54669633,4.69042232,0.05766949,0.24494117,0.09836195,0.00175159
-5.02151076,5.32583932,0.55658289,4.73729203,0.05832064,0.24803235,0.09912885,0.00177802
-5.01550775,5.36671486,0.56550568,4.77053603,0.05891000,0.25079777,0.09982775,0.00179967
-5.00950475,5.39247575,0.57341076,4.78949959,0.05943450,0.25322813,0.10046944,0.00181639
-5.00350175,5.40263398,0.58024316,4.79372885,0.05989279,0.25531468,0.10106287,0.00182809
-4.99749875,5.39691825,0.58594817,4.78298716,0.06028606,0.25704960,0.10161457,0.00183477
-4.99149575,5.37528819,0.59047323,4.75726711,0.06061872,0.25842668,0.10212836,0.00183654
-4.98549275,5.33794381,0.59377012,4.71679748,0.06089919,0.25944207,0.10260528,0.00183356
-4.97948974,5.28532966,0.59579753,4.66204441,0.06114042,0.26009515,0.10304358,0.00182611
-4.97348674,5.21813292,0.59652362,4.59370655,0.06136033,0.26038947,0.10343903,0.00181451
-4.96748374,5.13727510,0.59592861,4.51270387,0.06158202,0.26033356,0.10378530,0.00179916
-4.96148074,5.04389718,0.59400708,4.42016021,0.06183372,0.25994167,0.10407443,0.00178054
-4.95547774,4.93933826,0.59076988,4.31737996,0.06214848,0.25923426,0.10429745,0.00175915
-4.94947474,4.82510825,0.58624554,4.20581935,0.06256360,0.25823825,0.10444497,0.00173553
-4.94347174,4.70285505,0.58048114,4.08705320,0.06311976,0.25698687,0.10450780,0.00171024
-4.93746873,4.57432744,0.57354238,3.96273818,0.06385981,0.25551924,0.10447751,0.00168384
-4.93146573,4.44133461,0.56551313,3.83457374,0.06482747,0.25387950,0.10434689,0.00165690
-4.92546273,4.30570372,0.55649426,3.70426200,0.06606564,0.25211562,0.10411041,0.00162996
-4.91945973,4.16923701,0.54660181,3.57346806,0.06761470,0.25027789,0.10376440,0.00160351
-4.91345673,4.03366972,0.53596474,3.44378185,0.06951060,0.24841710,0.10330730,0.00157801
-4.90745373,3.90063048,0.52472219,3.31668307,0.07178305,0.24658264,0.10273963,0.00155386
-4.90145073,3.77160528,0.51302041,3.19351015,0.07445362,0.24482040,0.10206390,0.00153140
-4.89544772,3.64790636,0.50100953,3.07543421,0.07753411,0.24317077,0.10128448,0.00151087
-4.88944472,3.53064681,0.48884018,2.96343883,0.08102505,0.24166674,0.10040728,0.00149247
-4.88344172,3.42072165,0.47666021,2.85830602,0.08491455,0.24033218,0.09943942,0.00147632
-4.87743872,3.31879585,0.46461137,2.76060856,0.08917750,0.23918049,0.09838890,0.00146242
-4.87143572,3.22529927,0.45282630,2.67070871,0.09377520,0.23821363,0.09726413,0.00145074
-4.86543272,3.14042841,0.44142576,2.58876290,0.09865549,0.23742161,0.09607362,0.00144116
-4.85942971,3.06415466,0.43051608,2.51473187,0.10375344,0.23678239,0.09482556,0.00143348
-4.85342671,2.99623827,0.42018705,2.44839557,0.10899247,0.23626245,0.09352749,0.00142747
-4.84742371,2.93624726,0.41051018,2.38937189,0.11428606,0.23581764,0.09218600,0.00142281
-4.84142071,2.88358048,0.40153738,2.33713834,0.11953996,0.23539467,0.09080653,0.00141917
-4.83541771,2.83749359,0.39330010,2.29105573,0.12465477,0.23493287,0.08939320,0.00141617
-4.82941471,2.79712719,0.38580893,2.25039281,0.12952887,0.23436639,0.08794868,0.00141342
-4.82341171,2.76153601,0.37905373,2.21435128,0.13406165,0.23362653,0.08647423,0.00141051
-4.81740870,2.72971833,0.37300426,2.18209011,0.13815679,0.23264426,0.08496970,0.00140702
-4.81140570,2.70064482,0.36761135,2.15274884,0.14172556,0.23135287,0.08343370,0.00140255
-4.80540270,2.67328619,0.36280854,2.12546923,0.14468997,0.22969043,0.08186378,0.00139674
-4.79939970,2.64663910,0.35851430,2.09941511,0.14698566,0.22760220,0.08025667,0.00138922
-4.79339670,2.61975004,0.35463465,2.07379008,0.14856434,0.22504277,0.07860864,0.00137968
-4.78739370,2.59173663,0.35106625,2.04785316,0.14939577,0.22197791,0.07691581,0.00136786
-4.78139070,2.56180654,0.34769983,2.02093228,0.14946905,0.21838605,0.07517459,0.00135354
-4.77538769,2.52927352,0.34442379,1.99243572,0.14879325,0.21425934,0.07338205,0.00133655
-4.76938469,2.49357069,0.34112802,1.96186169,0.14739741,0.20960427,0.07153635,0.00131681
-4.76338169,2.45426088,0.33770767,1.92880586,0.14532966,0.20444181,0.06963713,0.00129427
-4.75737869,2.41104412,0.33406680,1.89296718,0.14265579,0.19880716,0.06768586,0.00126896
-4.75137569,2.36376193,0.33012168,1.85415183,0.13945705,0.19274896,0.06568617,0.00124099
-4.74537269,2.31239868,0.32580374,1.81227520,0.13582753,0.18632814,0.06364403,0.00121051
-4.73936968,2.25707974,0.32106193,1.76736204,0.13187097,0.17961644,0.06156796,0.00117774
-4.73336668,2.19806632,0.31586436,1.71954443,0.12769733,0.17269454,0.05946899,0.00114296
-4.72736368,2.13574732,0.31019930,1.66905764,0.12341917,0.16564995,0.05736067,0.00110648
-4.72136068,2.07062785,0.30407527,1.61623369,0.11914800,0.15857473,0.05525884,0.00106866
-4.71535768,2.00331489,0.29752043,1.56149264,0.11499071,0.15156309,0.05318137,0.00102990
-4.70935468,1.93450014,0.29058114,1.50533159,0.11104628,0.14470887,0.05114772,0.00099060
-4.70335168,1.86494056,0.28331979,1.44831160,0.10740282,0.13810315,0.04917850,0.00095121
-4.69734867,1.79543692,0.27581214,1.39104265,0.10413512,0.13183182,0.04729489,0.00091213
-4.69134567,1.72681111,0.26814403,1.33416713,0.10130268,0.12597345,0.04551801,0.00087378
-4.68534267,1.65988275,0.26040791,1.27834214,0.09894837,0.12059723,0.04386829,0.00083656
-4.67933967,1.59544595,0.25269910,1.22422133,0.09709768,0.11576130,0.04236478,0.00080082
-4.67333667,1.53424700,0.24511218,1.17243670,0.09575862,0.11151133,0.04102460,0.00076690
-4.66733367,1.47696370,0.23773746,1.12358120,0.09492216,0.10787952,0.03986228,0.00073505
-4.66133067,1.42418731,0.23065784,1.07819266,0.09456329,0.10488394,0.03888930,0.00070550
-4.65532766,1.37640761,0.22394614,1.03673975,0.09464249,0.10252831,0.03811369,0.00067842
-4.64932466,1.33400184,0.21766298,0.99961062,0.09510770,0.10080223,0.03753976,0.00065391
-4.64332166,1.29722791,0.21185532,0.96710451,0.09589654,0.09968181,0.03716790,0.00063202
-4.63731866,1.26622221,0.20655571,0.93942698,0.09693882,0.09913069,0.03699464,0.00061272
-4.63131566,1.24100215,0.20178220,0.91668881,0.09815918,0.09910152,0.03701273,0.00059597
-4.62531266,1.22147334,0.19753891,0.89890859,0.09947980,0.09953770,0.03721145,0.00058165
-4.61930965,1.20744120,0.19381729,0.88601917,0.10082307,0.10037553,0.03757702,0.00056960
-4.61330665,1.19862644,0.19059786,0.87787744,0.10211414,0.10154651,0.03809315,0.00055966
-4.60730365,1.19468395,0.18785233,0.87427711,0.10328331,0.10297983,0.03874166,0.00055162
-4.60130065,1.19522410,0.18554615,0.87496407,0.10426820,0.10460501,0.03950318,0.00054528
-4.59529765,1.19983580,0.18364116,0.87965345,0.10501556,0.10635443,0.04035796,0.00054043
-4.58929465,1.20811011,0.18209832,0.88804772,0.10548282,0.10816587,0.04128663,0.00053689
-4.58329165,1.21966361,0.18088036,0.89985505,0.10563926,0.10998479,0.04227098,0.00053450
-4.57728864,1.23416017,0.17995425,0.91480698,0.10546674,0.11176636,0.04329467,0.00053314
-4.57128564,1.25133052,0.17929336,0.93267461,0.10496015,0.11347710,0.04434388,0.00053271
-4.56528264,1.27098836,0.17887921,0.95328250,0.10412733,0.11509610,0.04540788,0.00053319
-4.55927964,1.29304238,0.17870275,0.97651965,0.10298876,0.11661568,0.04647936,0.00053458
-4.55327664,1.31750345,0.17876514,1.00234679,0.10157672,0.11804157,0.04755475,0.00053698
-4.54727364,1.34448663,0.17907789,1.03079969,0.09993422,0.11939240,0.04863422,0.00054049
-4.54127064,1.37420753,0.17966252,1.06198809,0.09811358,0.12069875,0.04972160,0.00054529
-4.53526763,1.40697317,0.18054962,1.09609011,0.09617472,0.12200152,0.05082406,0.00055160
-4.52926463,1.44316736,0.18177740,1.13334234,0.09418323,0.12334985,0.05195163,0.00055967
-4.52326163,1.48323110,0.18338979,1.17402564,0.09220826,0.12479863,0.05311658,0.00056976
-4.51725863,1.52763860,0.18543416,1.21844730,0.09032026,0.12640566,0.05433262,0.00058215
-4.51125563,1.57686979,0.18795876,1.26692011,0.08858874,0.12822858,0.05561408,0.00059712
-4.50525263,1.63138022,0.19101002,1.31973901,0.08707992,0.13032177,0.05697491,0.00061493
-4.49924962,1.69156972,0.19462977,1.37715642,0.08585456,0.13273326,0.05842778,0.00063578
-4.49324662,1.75775090,0.19885252,1.43935714,0.08496587,0.13550189,0.05998312,0.00065986
-4.48724362,1.83011902,0.20370301,1.50643397,0.08445765,0.13865480,0.06164829,0.00068728
-4.48124062,1.90872440,0.20919397,1.57836514,0.08436274,0.14220542,0.06342688,0.00071807
-4.47523762,1.99344893,0.21532439,1.65499472,0.08470174,0.14615199,0.06531810,0.00075219
-4.46923462,2.08398768,0.22207822,1.73601701,0.08548220,0.15047685,0.06731643,0.00078952
-4.46323162,2.17983696,0.22942373,1.82096594,0.08669816,0.15514635,0.06941155,0.00082983
-4.45722861,2.28028947,0.23731342,1.90921022,0.08833019,0.16011166,0.07158835,0.00087282
-4.45122561,2.38443741,0.24568466,1.99995488,0.09034592,0.16531020,0.07382739,0.00091809
-4.44522261,2.49118374,0.25446097,2.09224965,0.09270088,0.17066786,0.07610546,0.00096518
-4.43921961,2.59926179,0.26355392,2.18500417,0.09533997,0.17610178,0.07839644,0.00101354
-4.43321661,2.70726274,0.27286564,2.27701002,0.09819912,0.18152375,0.08067236,0.00106258
-4.42721361,2.81367040,0.28229183,2.36696895,0.10120739,0.18684379,0.08290461,0.00111167
-4.42121061,2.91690229,0.29172523,2.45352667,0.10428927,0.19197412,0.08506525,0.00116016
-4.41520760,3.01535558,0.30105934,2.53531101,0.10736708,0.19683305,0.08712844,0.00120741
-4.40920460,3.10745639,0.31019235,2.61097323,0.11036353,0.20134874,0.08907184,0.00125277
-4.40320160,3.19171043,0.31903109,2.67923090,0.11320413,0.20546257,0.09087787,0.00129567
-4.39719860,3.26675310,0.32749484,2.73891066,0.11581950,0.20913209,0.09253504,0.00133556
-4.39119560,3.33139688,0.33551884,2.78898904,0.11814738,0.21233320,0.09403884,0.00137200
-4.38519260,3.38467394,0.34305737,2.82862962,0.12013443,0.21506166,0.09539261,0.00140462
-4.37918959,3.42587204,0.35008624,2.85721479,0.12173748,0.21733360,0.09660801,0.00143315
-4.37318659,3.45456197,0.35660449,2.87437057,0.12292444,0.21918525,0.09770513,0.00145746
-4.36718359,3.47061517,0.36263527,2.87998317,0.12367474,0.22067167,0.09871233,0.00147752
-4.36118059,3.47421034,0.36822576,2.87420642,0.12397923,0.22186463,0.09966564,0.00149342
-4.35517759,3.46582877,0.37344604,2.85745945,0.12383975,0.22284968,0.10060782,0.00150538
-4.34917459,3.44623807,0.37838697,2.83041441,0.12326815,0.22372260,0.10158705,0.00151370
-4.34317159,3.41646492,0.38315699,2.79397473,0.12228516,0.22458530,0.10265529,0.00151880
-4.33716858,3.37775781,0.38787802,2.74924448,0.12091884,0.22554137,0.10386638,0.00152118
-4.33116558,3.33154128,0.39268052,2.69749012,0.11920300,0.22669154,0.10527391,0.00152137
-4.32516258,3.27936346,0.39769784,2.64009625,0.11717544,0.22812914,0.10692900,0.00151997
-4.31915958,3.22283927,0.40306015,2.57851706,0.11487634,0.22993591,0.10887790,0.00151758
-4.31315658,3.16359167,0.40888813,2.51422570,0.11234667,0.23217822,0.11115982,0.00151479
-4.30715358,3.10319340,0.41528671,2.44866363,0.10962685,0.23490388,0.11380470,0.00151214
