energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.38769385,0.84135508,0.07570569,0.00000000,0.00002072,0.26389358,0.56310248,0.25246511
-5.38169085,0.81562466,0.08061668,0.00000000,0.00001954,0.25713175,0.52514045,0.24661030
-5.37568784,0.79141550,0.08565301,0.00000000,0.00001835,0.25010099,0.48974415,0.24189481
-5.36968484,0.76898748,0.09076813,0.00000000,0.00001718,0.24295422,0.45709760,0.23831316
-5.36368184,0.74849881,0.09590617,0.00000000,0.00001607,0.23582612,0.42729156,0.23581578
-5.35767884,0.73000625,0.10100264,0.00000000,0.00001505,0.22882953,0.40033068,0.23431229
-5.35167584,0.71346939,0.10598549,0.00000000,0.00001416,0.22205314,0.37614294,0.23367604
-5.34567284,0.69875893,0.11077666,0.00000000,0.00001345,0.21556058,0.35459083,0.23374991
-5.33966983,0.68566827,0.11529407,0.00000000,0.00001296,0.20939091,0.33548373,0.23435295
-5.33366683,0.67392806,0.11945386,0.00000000,0.00001275,0.20356037,0.31859093,0.23528778
-5.32766383,0.66322293,0.12317301,0.00000000,0.00001287,0.19806532,0.30365471,0.23634836
-5.32166083,0.65320963,0.12637205,0.00000000,0.00001338,0.19288606,0.29040319,0.23732790
-5.31565783,0.64353589,0.12897787,0.00000000,0.00001436,0.18799132,0.27856222,0.23802663
-5.30965483,0.63385896,0.13092650,0.00000000,0.00001590,0.18334323,0.26786634,0.23825915
-5.30365183,0.62386330,0.13216562,0.00000000,0.00001807,0.17890224,0.25806819,0.23786110
-5.29764882,0.61327647,0.13265691,0.00000000,0.00002100,0.17463200,0.24894640,0.23669494
-5.29164582,0.60188274,0.13237790,0.00000000,0.00002480,0.17050375,0.24031173,0.23465466
-5.28564282,0.58953380,0.13132340,0.00000000,0.00002961,0.16649998,0.23201145,0.23166933
-5.27963982,0.57615635,0.12950634,0.00000000,0.00003557,0.16261729,0.22393193,0.22770529
-5.27363682,0.56175620,0.12695816,0.00000000,0.00004287,0.15886830,0.21599957,0.22276710
-5.26763382,0.54641903,0.12372844,0.00000000,0.00005168,0.15528241,0.20818012,0.21689719
-5.26163082,0.53030776,0.11988414,0.00000000,0.00006222,0.15190557,0.20047663,0.21017429
-5.25562781,0.51365694,0.11550825,0.00000000,0.00007470,0.14879902,0.19292622,0.20271081
-5.24962481,0.49676449,0.11069801,0.00000000,0.00008938,0.14603710,0.18559585,0.19464930
-5.24362181,0.47998123,0.10556276,0.00000000,0.00010652,0.14370433,0.17857742,0.18615821
-5.23761881,0.46369894,0.10022160,0.00000000,0.00012640,0.14189183,0.17198232,0.17742709
-5.23161581,0.44833727,0.09480078,0.00000000,0.00014933,0.14069345,0.16593586,0.16866145
-5.22561281,0.43433041,0.08943111,0.00000000,0.00017562,0.14020166,0.16057159,0.16007760
-5.21960980,0.42211377,0.08424532,0.00000000,0.00020564,0.14050354,0.15602586,0.15189742
-5.21360680,0.41211136,0.07937555,0.00000000,0.00023976,0.14167700,0.15243277,0.14434333
-5.20760380,0.40472427,0.07495088,0.00000000,0.00027837,0.14378750,0.14991951,0.13763361
-5.20160080,0.40032051,0.07109516,0.00000000,0.00032192,0.14688529,0.14860245,0.13197797
-5.19559780,0.39922639,0.06792484,0.00000000,0.00037090,0.15100350,0.14858370,0.12757364
-5.18959480,0.40171976,0.06554712,0.00000000,0.00042584,0.15615697,0.14994852,0.12460167
-5.18359180,0.40802488,0.06405810,0.00000000,0.00048735,0.16234200,0.15276323,0.12322372
-5.17758879,0.41830905,0.06354118,0.00000000,0.00055612,0.16953697,0.15707385,0.12357911
-5.17158579,0.43268087,0.06406548,0.00000000,0.00063296,0.17770382,0.16290528,0.12578213
-5.16558279,0.45118995,0.06568439,0.00000000,0.00071881,0.18679033,0.17026101,0.12991962
-5.15957979,0.47382797,0.06843414,0.00000000,0.00081478,0.19673317,0.17912326,0.13604873
-5.15357679,0.50053098,0.07233251,0.00000000,0.00092220,0.20746149,0.18945361,0.14419494
-5.14757379,0.53118276,0.07737766,0.00000000,0.00104266,0.21890111,0.20119389,0.15435038
-5.14157079,0.56561939,0.08354710,0.00000000,0.00117808,0.23097905,0.21426751,0.16647243
-5.13556778,0.60363468,0.09079695,0.00000000,0.00133073,0.24362832,0.22858112,0.18048290
-5.12956478,0.64498686,0.09906151,0.00000000,0.00150336,0.25679291,0.24402665,0.19626771
-5.12356178,0.68940626,0.10825329,0.00000000,0.00169921,0.27043269,0.26048371,0.21367741
-5.11755878,0.73660423,0.11826353,0.00000000,0.00192212,0.28452832,0.27782244,0.23252862
-5.11155578,0.78628318,0.12896340,0.00000000,0.00217660,0.29908579,0.29590680,0.25260645
-5.10555278,0.83814775,0.14020584,0.00000000,0.00246786,0.31414067,0.31459833,0.27366818
-5.09954977,0.89191694,0.15182819,0.00000000,0.00280187,0.32976176,0.33376029,0.29544811
-5.09354677,0.94733700,0.16365553,0.00000000,0.00318545,0.34605405,0.35326220,0.31766359
-5.08754377,1.00419457,0.17550476,0.00000000,0.00362616,0.36316076,0.37298461,0.34002226
-5.08154077,1.06232966,0.18718928,0.00000000,0.00413237,0.38126432,0.39282395,0.36223013
-5.07553777,1.12164773,0.19852422,0.00000000,0.00471315,0.40058598,0.41269729,0.38400052
-5.06953477,1.18213007,0.20933193,0.00000000,0.00537813,0.42138393,0.43254669,0.40506321
-5.06353177,1.24384180,0.21944769,0.00000000,0.00613734,0.44394967,0.45234290,0.42517376
-5.05752876,1.30693633,0.22872518,0.00000000,0.00700097,0.46860248,0.47208815,0.44412226
-5.05152576,1.37165587,0.23704173,0.00000000,0.00797909,0.49568188,0.49181767,0.46174131
-5.04552276,1.43832689,0.24430282,0.00000000,0.00908125,0.52553798,0.51159968,0.47791263
-5.03951976,1.50735043,0.25044583,0.00000000,0.01031608,0.55851991,0.53153381,0.49257204
-5.03351676,1.57918675,0.25544269,0.00000000,0.01169085,0.59496233,0.55174758,0.50571234
-5.02751376,1.65433469,0.25930132,0.00000000,0.01321095,0.63517046,0.57239117,0.51738397
-5.02151076,1.73330599,0.26206578,0.00000000,0.01487940,0.67940404,0.59363033,0.52769331
-5.01550775,1.81659564,0.26381503,0.00000000,0.01669635,0.72786081,0.61563795,0.53679857
-5.00950475,1.90464928,0.26466036,0.00000000,0.01865861,0.78066021,0.63858428,0.54490342
-5.00350175,1.99782937,0.26474163,0.00000000,0.02075926,0.83782810,0.66262647,0.55224867
-4.99749875,2.09638180,0.26422232,0.00000000,0.02298733,0.89928342,0.68789791,0.55910229
-4.99149575,2.20040483,0.26328373,0.00000000,0.02532763,0.96482765,0.71449780,0.56574825
-4.98549275,2.30982239,0.26211855,0.00000000,0.02776069,1.03413782,0.74248178,0.57247468
-4.97948974,2.42436347,0.26092398,0.00000000,0.03026286,1.10676392,0.77185393,0.57956195
-4.97348674,2.54354923,0.25989477,0.00000000,0.03280664,1.18213117,0.80256079,0.58727111
-4.96748374,2.66668899,0.25921640,0.00000000,0.03536113,1.25954757,0.83448784,0.59583326
-4.96148074,2.79288588,0.25905868,0.00000000,0.03789268,1.33821665,0.86745859,0.60544028
-4.95547774,2.92105226,0.25956997,0.00000000,0.04036572,1.41725542,0.90123647,0.61623732
-4.94947474,3.04993458,0.26087226,0.00000000,0.04274372,1.49571678,0.93552956,0.62831711
-4.94347174,3.17814673,0.26305718,0.00000000,0.04499025,1.57261574,0.96999781,0.64171657
-4.93746873,3.30421028,0.26618314,0.00000000,0.04707012,1.64695823,1.00426252,0.65641539
-4.93146573,3.42659980,0.27027360,0.00000000,0.04895049,1.71777142,1.03791758,0.67233677
-4.92546273,3.54379096,0.27531647,0.00000000,0.05060205,1.78413393,1.07054189,0.68935008
-4.91945973,3.65430896,0.28126469,0.00000000,0.05200001,1.84520459,1.10171235,0.70727517
-4.91345673,3.75677498,0.28803786,0.00000000,0.05312500,1.90024846,1.13101676,0.72588817
-4.90745373,3.84994835,0.29552500,0.00000000,0.05396379,1.94865854,1.15806613,0.74492840
-4.90145073,3.93276248,0.30358805,0.00000000,0.05450982,1.98997249,1.18250579,0.76410614
-4.89544772,4.00435301,0.31206636,0.00000000,0.05476341,2.02388328,1.20402485,0.78311099
-4.88944472,4.06407735,0.32078177,0.00000000,0.05473181,2.05024364,1.22236383,0.80162051
-4.88344172,4.11152495,0.32954425,0.00000000,0.05442893,2.06906402,1.23732022,0.81930904
-4.87743872,4.14651864,0.33815793,0.00000000,0.05387486,2.08050456,1.24875195,0.83585629
-4.87143572,4.16910765,0.34642740,0.00000000,0.05309512,2.08486168,1.25657881,0.85095584
-4.86543272,4.17955331,0.35416401,0.00000000,0.05211979,2.08255013,1.26078218,0.86432314
-4.85942971,4.17830906,0.36119211,0.00000000,0.05098248,2.07408189,1.26140315,0.87570303
-4.85342671,4.16599627,0.36735491,0.00000000,0.04971916,2.06004293,1.25853944,0.88487669
-4.84742371,4.14337756,0.37251986,0.00000000,0.04836699,2.04106937,1.25234141,0.89166772
-4.84142071,4.11132928,0.37658337,0.00000000,0.04696319,2.01782415,1.24300745,0.89594748
-4.83541771,4.07081444,0.37947453,0.00000000,0.04554388,1.99097544,1.23077899,0.89763927
-4.82941471,4.02285730,0.38115790,0.00000000,0.04414311,1.96117758,1.21593528,0.89672138
-4.82341171,3.96852025,0.38163497,0.00000000,0.04279192,1.92905524,1.19878814,0.89322883
-4.81740870,3.90888342,0.38094445,0.00000000,0.04151767,1.89519117,1.17967656,0.88725353
-4.81140570,3.84502696,0.37916105,0.00000000,0.04034343,1.86011759,1.15896126,0.87894290
-4.80540270,3.77801576,0.37639300,0.00000000,0.03928763,1.82431096,1.13701901,0.86849675
-4.79939970,3.70888609,0.37277818,0.00000000,0.03836378,1.78818980,1.11423681,0.85616239
-4.79339670,3.63863347,0.36847911,0.00000000,0.03758047,1.75211496,1.09100554,0.84222814
-4.78739370,3.56820123,0.36367685,0.00000000,0.03694140,1.71639163,1.06771334,0.82701515
-4.78139070,3.49846910,0.35856410,0.00000000,0.03644560,1.68127242,1.04473848,0.81086789
-4.77538769,3.43024153,0.35333784,0.00000000,0.03608771,1.64696094,1.02244188,0.79414349
-4.76938469,3.36423554,0.34819168,0.00000000,0.03585837,1.61361524,1.00115940,0.77720045
-4.76338169,3.30106825,0.34330835,0.00000000,0.03574469,1.58135081,0.98119404,0.76038683
-4.75737869,3.24124446,0.33885262,0.00000000,0.03573065,1.55024286,0.96280846,0.74402875
-4.75137569,3.18514491,0.33496500,0.00000000,0.03579774,1.52032793,0.94621794,0.72841941
-4.74537269,3.13301612,0.33175640,0.00000000,0.03592538,1.49160483,0.93158430,0.71380922
-4.73936968,3.08496253,0.32930411,0.00000000,0.03609157,1.46403533,0.91901107,0.70039743
-4.73336668,3.04094201,0.32764918,0.00000000,0.03627341,1.43754483,0.90854014,0.68832572
-4.72736368,3.00076553,0.32679530,0.00000000,0.03644768,1.41202336,0.90015029,0.67767394
-4.72136068,2.96410159,0.32670926,0.00000000,0.03659141,1.38732751,0.89375767,0.66845830
-4.71535768,2.93048570,0.32732287,0.00000000,0.03668246,1.36328338,0.88921835,0.66063196
-4.70935468,2.89933523,0.32853621,0.00000000,0.03670001,1.33969083,0.88633289,0.65408820
-4.70335168,2.86996896,0.33022214,0.00000000,0.03662518,1.31632929,0.88485289,0.64866577
-4.69734867,2.84163109,0.33223167,0.00000000,0.03644140,1.29296477,0.88448904,0.64415634
-4.69134567,2.81351852,0.33439999,0.00000000,0.03613493,1.26935823,0.88492068,0.64031364
-4.68534267,2.78481028,0.33655291,0.00000000,0.03569517,1.24527463,0.88580610,0.63686384
-4.67933967,2.75469793,0.33851336,0.00000000,0.03511495,1.22049257,0.88679346,0.63351675
-4.67333667,2.72241526,0.34010761,0.00000000,0.03439073,1.19481375,0.88753164,0.62997729
-4.66733367,2.68726608,0.34117115,0.00000000,0.03352266,1.16807183,0.88768069,0.62595675
-4.66133067,2.64864885,0.34155381,0.00000000,0.03251456,1.14014030,0.88692147,0.62118348
-4.65532766,2.60607683,0.34112403,0.00000000,0.03137375,1.11093861,0.88496407,0.61541237
-4.64932466,2.55919327,0.33977228,0.00000000,0.03011084,1.08043651,0.88155484,0.60843303
-4.64332166,2.50778083,0.33741336,0.00000000,0.02873933,1.04865617,0.87648180,0.60007621
-4.63731866,2.45176524,0.33398778,0.00000000,0.02727519,1.01567196,0.86957832,0.59021840
-4.63131566,2.39121322,0.32946216,0.00000000,0.02573636,0.98160805,0.86072517,0.57878449
-4.62531266,2.32632512,0.32382877,0.00000000,0.02414218,0.94663381,0.84985092,0.56574854
-4.61930965,2.25742294,0.31710428,0.00000000,0.02251281,0.91095744,0.83693096,0.55113268
-4.61330665,2.18493462,0.30932797,0.00000000,0.02086869,0.87481802,0.82198517,0.53500438
-4.60730365,2.10937551,0.30055938,0.00000000,0.01923000,0.83847667,0.80507463,0.51747226
-4.60130065,2.03132811,0.29087572,0.00000000,0.01761614,0.80220696,0.78629759,0.49868083
-4.59529765,1.95142112,0.28036902,0.00000000,0.01604538,0.76628536,0.76578480,0.47880424
-4.58929465,1.87030871,0.26914325,0.00000000,0.01453444,0.73098195,0.74369463,0.45803960
-4.58329165,1.78865090,0.25731147,0.00000000,0.01309833,0.69655199,0.72020800,0.43659995
-4.57728864,1.70709573,0.24499312,0.00000000,0.01175018,0.66322853,0.69552339,0.41470736
-4.57128564,1.62626385,0.23231142,0.00000000,0.01050117,0.63121644,0.66985205,0.39258628
-4.56528264,1.54673573,0.21939108,0.00000000,0.00936059,0.60068797,0.64341349,0.37045737
-4.55927964,1.46904188,0.20635614,0.00000000,0.00833596,0.57178004,0.61643128,0.34853214
-4.55327664,1.39365598,0.19332814,0.00000000,0.00743320,0.54459309,0.58912932,0.32700833
-4.54727364,1.32099091,0.18042443,0.00000000,0.00665681,0.51919161,0.56172848,0.30606621
-4.54127064,1.25139736,0.16775680,0.00000000,0.00601015,0.49560607,0.53444367,0.28586586
-4.53526763,1.18516481,0.15543021,0.00000000,0.00549569,0.47383608,0.50748130,0.26654535
-4.52926463,1.12252440,0.14354175,0.00000000,0.00511517,0.45385460,0.48103722,0.24821984
-4.52326163,1.06365329,0.13217976,0.00000000,0.00486986,0.43561281,0.45529490,0.23098148
-4.51725863,1.00868005,0.12142307,0.00000000,0.00476070,0.41904534,0.43042403,0.21489998
-4.51125563,0.95769055,0.11134036,0.00000000,0.00478832,0.40407570,0.40657939,0.20002376
-4.50525263,0.91073400,0.10198971,0.00000000,0.00495315,0.39062142,0.38389995,0.18638155
-4.49924962,0.86782856,0.09341814,0.00000000,0.00525531,0.37859873,0.36250820,0.17398425
-4.49324662,0.82896637,0.08566142,0.00000000,0.00569450,0.36792652,0.34250957,0.16282697
-4.48724362,0.79411745,0.07874383,0.00000000,0.00626982,0.35852940,0.32399205,0.15289101
-4.48124062,0.76323253,0.07267815,0.00000000,0.00697954,0.35033962,0.30702580,0.14414592
-4.47523762,0.73624439,0.06746575,0.00000000,0.00782083,0.34329801,0.29166278,0.13655119
-4.46923462,0.71306807,0.06309672,0.00000000,0.00878941,0.33735360,0.27793642,0.13005794
-4.46323162,0.69359963,0.05955029,0.00000000,0.00987933,0.33246235,0.26586129,0.12461016
-4.45722861,0.67771406,0.05679521,0.00000000,0.01108260,0.32858480,0.25543272,0.12014586
-4.45122561,0.66526234,0.05479048,0.00000000,0.01238900,0.32568309,0.24662653,0.11659791
-4.44522261,0.65606825,0.05348605,0.00000000,0.01378592,0.32371743,0.23939884,0.11389478
-4.43921961,0.64992517,0.05282386,0.00000000,0.01525821,0.32264241,0.23368600,0.11196113
-4.43321661,0.64659355,0.05273893,0.00000000,0.01678823,0.32240336,0.22940489,0.11071845
-4.42721361,0.64579933,0.05316073,0.00000000,0.01835598,0.32293319,0.22645344,0.11008569
-4.42121061,0.64723388,0.05401467,0.00000000,0.01993935,0.32414986,0.22471165,0.10998014
-4.41520760,0.65055575,0.05522377,0.00000000,0.02151449,0.32595489,0.22404319,0.11031844
-4.40920460,0.65539450,0.05671054,0.00000000,0.02305629,0.32823296,0.22429745,0.11101792
-4.40320160,0.66135677,0.05839887,0.00000000,0.02453906,0.33085278,0.22531235,0.11199823
-4.39719860,0.66803458,0.06021616,0.00000000,0.02593713,0.33366937,0.22691765,0.11318326
-4.39119560,0.67501569,0.06209536,0.00000000,0.02722569,0.33652751,0.22893893,0.11450339
-4.38519260,0.68189568,0.06397712,0.00000000,0.02838154,0.33926646,0.23120202,0.11589788
-4.37918959,0.68829142,0.06581178,0.00000000,0.02938389,0.34172556,0.23353781,0.11731749
-4.37318659,0.69385518,0.06756128,0.00000000,0.03021514,0.34375056,0.23578730,0.11872707
-4.36718359,0.69828889,0.06920083,0.00000000,0.03086151,0.34520026,0.23780665,0.12010814
-4.36118059,0.70135774,0.07072035,0.00000000,0.03131368,0.34595320,0.23947209,0.12146120
-4.35517759,0.70290252,0.07212554,0.00000000,0.03156718,0.34591393,0.24068442,0.12280770
-4.34917459,0.70284984,0.07343858,0.00000000,0.03162266,0.34501854,0.24137291,0.12419162
-4.34317159,0.70121980,0.07469836,0.00000000,0.03148601,0.34323910,0.24149836,0.12568032
-4.33716858,0.69813050,0.07596029,0.00000000,0.03116825,0.34058681,0.24105527,0.12736483
-4.33116558,0.69379903,0.07729557,0.00000000,0.03068523,0.33711347,0.24007280,0.12935930
-4.32516258,0.68853871,0.07878997,0.00000000,0.03005720,0.33291133,0.23861464,0.13179967
-4.31915958,0.68275266,0.08054214,0.00000000,0.02930811,0.32811115,0.23677756,0.13484145
-4.31315658,0.67692358,0.08266144,0.00000000,0.02846491,0.32287856,0.23468883,0.13865674
-4.30715358,0.67160026,0.08526536,0.00000000,0.02755661,0.31740883,0.23250246,0.14343042
