energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.49074537,1.67761826,0.01284789,0.05852845,0.14963862,1.22825975,0.21237710,0.14287683,0.00683733,0.23220435
-3.48474237,1.57467289,0.01178560,0.05577333,0.14056909,1.15755888,0.19775317,0.13173221,0.00640315,0.21755309
-3.47873937,1.47715359,0.01075045,0.05318602,0.13200329,1.09115182,0.18386487,0.12080778,0.00597596,0.20354280
-3.47273637,1.38550703,0.00975349,0.05075253,0.12396059,1.02927436,0.17077064,0.11021923,0.00555917,0.19023715
-3.46673337,1.30009174,0.00880462,0.04845654,0.11645390,0.97211305,0.15850807,0.10006762,0.00515566,0.17768622
-3.46073037,1.22119359,0.00791254,0.04628041,0.10949124,0.91981919,0.14709622,0.09043851,0.00476783,0.16592812
-3.45472736,1.14904305,0.00708468,0.04420618,0.10307721,0.87252349,0.13653831,0.08140167,0.00439755,0.15499107
-3.44872436,1.08383342,0.00632723,0.04221641,0.09721462,0.83035062,0.12682477,0.07301136,0.00404624,0.14489558
-3.44272136,1.02573885,0.00564518,0.04029501,0.09190590,0.79343289,0.11793630,0.06530712,0.00371488,0.13565683
-3.43671836,0.97493128,0.00504242,0.03842789,0.08715442,0.76192240,0.10984695,0.05831485,0.00340405,0.12728687
-3.43071536,0.93159528,0.00452182,0.03660353,0.08296564,0.73600100,0.10252702,0.05204822,0.00311402,0.11979684
-3.42471236,0.89593993,0.00408538,0.03481331,0.07934791,0.71588727,0.09594561,0.04651030,0.00284476,0.11319872
-3.41870935,0.86820693,0.00373432,0.03305178,0.07631295,0.70184023,0.09007281,0.04169517,0.00259604,0.10750680
-3.41270635,0.84867440,0.00346921,0.03131665,0.07387597,0.69415920,0.08488132,0.03758961,0.00236745,0.10273862
-3.40670335,0.83765580,0.00329007,0.02960874,0.07205537,0.69317979,0.08034767,0.03417460,0.00215847,0.09891537
-3.40070035,0.83549405,0.00319645,0.02793171,0.07087209,0.69926564,0.07645274,0.03142678,0.00196851,0.09606172
-3.39469735,0.84255054,0.00318746,0.02629172,0.07034850,0.71279638,0.07318188,0.02931954,0.00179691,0.09420500
-3.38869435,0.85918956,0.00326180,0.02469694,0.07050699,0.73415176,0.07052443,0.02782404,0.00164301,0.09337386
-3.38269135,0.88575846,0.00341773,0.02315702,0.07136822,0.76369265,0.06847286,0.02690984,0.00150613,0.09359637
-3.37668834,0.92256433,0.00365304,0.02168252,0.07294920,0.80173926,0.06702153,0.02654539,0.00138561,0.09489768
-3.37068534,0.96984799,0.00396496,0.02028430,0.07526116,0.84854765,0.06616520,0.02669818,0.00128079,0.09729732
-3.36468234,1.02775635,0.00435007,0.01897292,0.07830743,0.90428505,0.06589738,0.02733484,0.00119100,0.10080632
-3.35867934,1.09631446,0.00480421,0.01775812,0.08208132,0.96900525,0.06620864,0.02842097,0.00111559,0.10542415
-3.35267634,1.17539816,0.00532234,0.01664828,0.08656424,1.04262493,0.06708497,0.02992092,0.00105387,0.11113587
-3.34667334,1.26470909,0.00589847,0.01565004,0.09172406,1.12490205,0.06850629,0.03179758,0.00100516,0.11790938
-3.34067034,1.36375303,0.00652556,0.01476793,0.09751383,1.21541747,0.07044527,0.03401209,0.00096873,0.12569311
-3.33466733,1.47182297,0.00719552,0.01400418,0.10387105,1.31356066,0.07286641,0.03652370,0.00094386,0.13441427
-3.32866433,1.58798823,0.00789913,0.01335857,0.11071738,1.41852073,0.07572559,0.03928973,0.00092976,0.14397772
-3.32266133,1.71109046,0.00862616,0.01282840,0.11795907,1.52928339,0.07897001,0.04226568,0.00092567,0.15426566
-3.31665833,1.83974748,0.00936540,0.01240861,0.12548795,1.64463468,0.08253866,0.04540555,0.00093081,0.16513818
-3.31065533,1.97236561,0.01010487,0.01209193,0.13318313,1.76317198,0.08636319,0.04866236,0.00094442,0.17643472
-3.30465233,2.10716071,0.01083200,0.01186915,0.14091324,1.88332241,0.09036927,0.05198896,0.00096579,0.18797650
-3.29864932,2.24218781,0.01153388,0.01172948,0.14853934,2.00336872,0.09447836,0.05533895,0.00099430,0.19956984
-3.29264632,2.37537917,0.01219758,0.01166091,0.15591827,2.12148224,0.09860984,0.05866790,0.00102946,0.21101034
-3.28664332,2.50458967,0.01281050,0.01165067,0.16290635,2.23576226,0.10268333,0.06193465,0.00107094,0.22208773
-3.28064032,2.62764859,0.01336070,0.01168573,0.16936339,2.34428086,0.10662129,0.06510283,0.00111866,0.23259138
-3.27463732,2.74241602,0.01383728,0.01175322,0.17515677,2.44513178,0.11035160,0.06814228,0.00117280,0.24231611
-3.26863432,2.84684220,0.01423073,0.01184092,0.18016547,2.53648198,0.11381009,0.07103065,0.00123389,0.25106824
-3.26263132,2.93902753,0.01453326,0.01193772,0.18428386,2.61662379,0.11694296,0.07375473,0.00130285,0.25867148
-3.25662831,3.01728107,0.01473906,0.01203401,0.18742509,2.68402597,0.11970884,0.07631172,0.00138103,0.26497257
-3.25062531,3.08017496,0.01484458,0.01212203,0.18952397,2.73738149,0.12208046,0.07871022,0.00147031,0.26984634
-3.24462231,3.12659261,0.01484864,0.01219616,0.19053918,2.77565009,0.12404589,0.08097094,0.00157310,0.27319997
-3.23861931,3.15576839,0.01475253,0.01225314,0.19045465,2.79809377,0.12560911,0.08312694,0.00169240,0.27497627
-3.23261631,3.16731690,0.01456003,0.01229217,0.18928021,2.80430348,0.12679003,0.08522353,0.00183178,0.27515587
-3.22661331,3.16125037,0.01427734,0.01231498,0.18705121,2.79421585,0.12762387,0.08731765,0.00199548,0.27375803
-3.22061031,3.13798302,0.01391289,0.01232577,0.18382744,2.76811883,0.12815977,0.08947676,0.00218829,0.27084029
-3.21460730,3.09832210,0.01347717,0.01233108,0.17969110,2.72664599,0.12845897,0.09177721,0.00241562,0.26649673
-3.20860430,3.04344547,0.01298240,0.01233956,0.17474409,2.67075931,0.12859227,0.09430225,0.00268340,0.26085496
-3.20260130,2.97486664,0.01244224,0.01236170,0.16910465,2.60172124,0.12863711,0.09713945,0.00299802,0.25407202
-3.19659830,2.89438830,0.01187136,0.01240943,0.16290355,2.52105682,0.12867434,0.10037795,0.00336625,0.24632932
-3.19059530,2.80404638,0.01128513,0.01249573,0.15627992,2.43050751,0.12878469,0.10410525,0.00379507,0.23782673
-3.18459230,2.70604662,0.01069912,0.01263415,0.14937694,2.33197847,0.12904531,0.10840400,0.00429155,0.22877626
-3.17858929,2.60269633,0.01012879,0.01283830,0.14233759,2.22748146,0.12952634,0.11334861,0.00486267,0.21939534
-3.17258629,2.49633395,0.00958905,0.01312136,0.13530057,2.11907553,0.13028783,0.11900202,0.00551508,0.20990021
-3.16658329,2.38925932,0.00909390,0.01349554,0.12839655,2.00880796,0.13137704,0.12541256,0.00625486,0.20049944
-3.16058029,2.28366714,0.00865616,0.01397164,0.12174497,1.89865757,0.13282642,0.13261125,0.00708730,0.19138797
-3.15457729,2.18158633,0.00828709,0.01455853,0.11545136,1.79048259,0.13465218,0.14060945,0.00801659,0.18274194
-3.14857429,2.08482727,0.00799624,0.01526277,0.10960543,1.68597483,0.13685378,0.14939709,0.00904552,0.17471418
-3.14257129,1.99493886,0.00779119,0.01608832,0.10427978,1.58662162,0.13941419,0.15894155,0.01017525,0.16743091
-3.13656828,1.91317649,0.00767739,0.01703621,0.09952946,1.49367672,0.14230107,0.16918724,0.01140498,0.16098943
-3.13056528,1.84048195,0.00765809,0.01810442,0.09539218,1.40814069,0.14546885,0.18005592,0.01273174,0.15545693
-3.12456228,1.77747537,0.00773427,0.01928787,0.09188925,1.33075106,0.14886153,0.19144787,0.01415017,0.15087052
-3.11855928,1.72445904,0.00790459,0.02057842,0.08902717,1.26198223,0.15241631,0.20324379,0.01565234,0.14723827
-3.11255628,1.68143259,0.00816547,0.02196512,0.08679974,1.20205429,0.15606769,0.21530744,0.01722769,0.14454131
-3.10655328,1.64811821,0.00851114,0.02343449,0.08519058,1.15095020,0.15975211,0.22748908,0.01886298,0.14273684
-3.10055028,1.62399474,0.00893378,0.02497096,0.08417605,1.10844002,0.16341276,0.23962940,0.02054240,0.14176182
-3.09454727,1.60833890,0.00942370,0.02655742,0.08372839,1.07411096,0.16700450,0.25156402,0.02224773,0.14153740
-3.08854427,1.60027179,0.00996957,0.02817589,0.08381883,1.04740176,0.17049863,0.26312839,0.02395862,0.14197358
-3.08254127,1.59880880,0.01055867,0.02980817,0.08442087,1.02763990,0.17388724,0.27416285,0.02565298,0.14297428
-3.07653827,1.60291087,0.01117721,0.03143667,0.08551320,1.01408017,0.17718710,0.28451783,0.02730746,0.14444231
-3.07053527,1.61153518,0.01181070,0.03304520,0.08708249,1.00594289,0.18044270,0.29405886,0.02889804,0.14628428
-3.06453227,1.62368341,0.01244429,0.03461972,0.08912575,1.00245071,0.18372847,0.30267135,0.03040067,0.14841512
-3.05852926,1.63844566,0.01306322,0.03614911,0.09165216,1.00286228,0.18714981,0.31026484,0.03179197,0.15076211
-3.05252626,1.65503862,0.01365318,0.03762579,0.09468439,1.00650204,0.19084304,0.31677664,0.03304999,0.15326829
-3.04652326,1.67283653,0.01420077,0.03904625,0.09825912,1.01278475,0.19497395,0.32217463,0.03415489,0.15589495
-3.04052026,1.69139371,0.01469382,0.04041143,0.10242701,1.02123428,0.19973503,0.32645905,0.03508969,0.15862339
-3.03451726,1.71045795,0.01512182,0.04172686,0.10725166,1.03149594,0.20534138,0.32966326,0.03584087,0.16145552
-3.02851426,1.72997409,0.01547615,0.04300262,0.11280793,1.04334193,0.21202521,0.33185327,0.03639892,0.16441355
-3.02251126,1.75007769,0.01575039,0.04425304,0.11917933,1.05666996,0.22002910,0.33312606,0.03675872,0.16753855
-3.01650825,1.77107889,0.01594045,0.04549622,0.12645470,1.07149506,0.22959806,0.33360668,0.03691983,0.17088804
-3.01050525,1.79343706,0.01604463,0.04675320,0.13472415,1.08793507,0.24097066,0.33344409,0.03688655,0.17453263
-3.00450225,1.81772714,0.01606370,0.04804708,0.14407435,1.10619041,0.25436938,0.33280596,0.03666782,0.17855186
-2.99849925,1.84459907,0.01600069,0.04940180,0.15458343,1.12651911,0.26999045,0.33187254,0.03627699,0.18302924
-2.99249625,1.87473186,0.01586082,0.05084092,0.16631554,1.14920816,0.28799358,0.33082970,0.03573132,0.18804702
-2.98649325,1.90878439,0.01565116,0.05238624,0.17931540,1.17454266,0.30849188,0.32986158,0.03505141,0.19368047
-2.98049025,1.94734510,0.01538032,0.05405640,0.19360299,1.20277408,0.33154237,0.32914292,0.03426044,0.19999235
-2.97448724,1.99088299,0.01505808,0.05586565,0.20916871,1.23408941,0.35713760,0.32883159,0.03338338,0.20702748
-2.96848424,2.03970222,0.01469495,0.05782260,0.22596927,1.26858255,0.38519867,0.32906145,0.03244602,0.21480790
-2.96248124,2.09390290,0.01430177,0.05992925,0.24392456,1.30622973,0.41557017,0.32993599,0.03147409,0.22332881
-2.95647824,2.15334997,0.01388922,0.06218032,0.26291577,1.34687025,0.44801740,0.33152308,0.03049234,0.23255545
-2.95047524,2.21765234,0.01346746,0.06456279,0.28278496,1.39019365,0.48222611,0.33385096,0.02952368,0.24242128
-2.94447224,2.28615343,0.01304575,0.06705590,0.30333617,1.43573444,0.51780516,0.33690581,0.02858843,0.25282744
-2.93846923,2.35793431,0.01263212,0.06963145,0.32433833,1.48287466,0.55429199,0.34063107,0.02770367,0.26364367
-2.93246623,2.43182960,0.01223316,0.07225454,0.34552979,1.53085467,0.59116113,0.34492847,0.02688280,0.27471073
-2.92646323,2.50645590,0.01185385,0.07488463,0.36662444,1.57879178,0.62783558,0.34966094,0.02613521,0.28584419
-2.92046023,2.58025180,0.01149743,0.07747695,0.38731938,1.62570604,0.66370061,0.35465713,0.02546613,0.29683961
-2.91445723,2.65152782,0.01116549,0.07998412,0.40730368,1.67055209,0.69811983,0.35971752,0.02487673,0.30747874
-2.90845423,2.71852428,0.01085796,0.08235807,0.42626804,1.71225572,0.73045285,0.36462182,0.02436432,0.31753663
-2.90245123,2.77947432,0.01057333,0.08455192,0.44391493,1.74975327,0.76007395,0.36913731,0.02392273,0.32678930
-2.89644822,2.83266928,0.01030878,0.08652199,0.45996861,1.78203210,0.78639092,0.37302780,0.02354281,0.33502164
-2.89044522,2.87652334,0.01006052,0.08822962,0.47418484,1.80816996,0.80886352,0.37606276,0.02321307,0.34203509
-2.88444222,2.90963419,0.00982398,0.08964282,0.48635951,1.82737153,0.82702059,0.37802632,0.02292034,0.34765495
-2.87843922,2.93083696,0.00959419,0.09073769,0.49633590,1.83899997,0.84047518,0.37872558,0.02265047,0.35173672
-2.87243622,2.93924866,0.00936599,0.09149938,0.50401022,1.84260219,0.84893695,0.37799798,0.02238909,0.35417137
-2.86643322,2.93430110,0.00913441,0.09192272,0.50933494,1.83792634,0.85222135,0.37571741,0.02212223,0.35488916
-2.86043022,2.91576073,0.00889484,0.09201232,0.51231995,1.82493080,0.85025519,0.37179870,0.02183699,0.35386196
-2.85442721,2.88373453,0.00864327,0.09178227,0.51303118,1.80378426,0.84307824,0.36620045,0.02152203,0.35110380
-2.84842421,2.83866190,0.00837651,0.09125534,0.51158699,1.77485683,0.83084095,0.35892603,0.02116797,0.34666980
-2.84242121,2.78129302,0.00809223,0.09046181,0.50815224,1.73870297,0.81379824,0.35002281,0.02076774,0.34065344
-2.83641821,2.71265521,0.00778911,0.08943787,0.50293052,1.69603689,0.79229992,0.33957969,0.02031671,0.33318243
-2.83041521,2.63400885,0.00746679,0.08822386,0.49615481,1.64770209,0.76677790,0.32772302,0.01981273,0.32441322
-2.82441221,2.54679553,0.00712590,0.08686228,0.48807700,1.59463639,0.73773105,0.31461138,0.01925605,0.31452469
-2.81840920,2.45258095,0.00676796,0.08539572,0.47895700,1.53783447,0.70570829,0.30042923,0.01864916,0.30371115
-2.81240620,2.35299554,0.00639527,0.08386488,0.46905171,1.47830964,0.67129069,0.28537996,0.01799651,0.29217500
-2.80640320,2.24967562,0.00601079,0.08230670,0.45860464,1.41705684,0.63507341,0.26967861,0.01730416,0.28011957
-2.80040020,2.14420794,0.00561799,0.08075281,0.44783661,1.35501856,0.59764815,0.25354462,0.01657941,0.26774234
-2.79439720,2.03807996,0.00522068,0.07922820,0.43693788,1.29305514,0.55958688,0.23719487,0.01583042,0.25522880
-2.78839420,1.93263798,0.00482287,0.07775038,0.42606232,1.23192071,0.52142747,0.22083739,0.01506579,0.24274741
-2.78239120,1.82905455,0.00442860,0.07632896,0.41532358,1.17224563,0.48366158,0.20466592,0.01429420,0.23044561
-2.77638819,1.72830629,0.00404178,0.07496564,0.40479362,1.11452587,0.44672531,0.18885545,0.01352409,0.21844721
-2.77038519,1.63116222,0.00366612,0.07365465,0.39450346,1.05911941,0.41099261,0.17355894,0.01276339,0.20685104
-2.76438219,1.53818270,0.00330500,0.07238368,0.38444611,1.00624941,0.37677168,0.15890525,0.01201935,0.19573099
-2.75837919,1.44972799,0.00296142,0.07113500,0.37458142,0.95601344,0.34430414,0.14499823,0.01129835,0.18513730
-2.75237619,1.36597541,0.00263791,0.06988705,0.36484244,0.90839793,0.31376674,0.13191689,0.01060592,0.17509889
-2.74637319,1.28694347,0.00233657,0.06861605,0.35514303,0.86329671,0.28527544,0.11971662,0.00994672,0.16562667
-2.74037019,1.21252132,0.00205907,0.06729786,0.34538615,0.82053229,0.25889118,0.10843127,0.00932463,0.15671751
-2.73436718,1.14250140,0.00180662,0.06590971,0.33547237,0.77987874,0.23462726,0.09807590,0.00874290,0.14835870
-2.72836418,1.07661364,0.00158011,0.06443194,0.32530817,0.74108474,0.21245756,0.08865001,0.00820430,0.14053260
-2.72236118,1.01455925,0.00138010,0.06284954,0.31481362,0.70389568,0.19232527,0.08014109,0.00771136,0.13322132
-2.71635818,0.95604245,0.00120695,0.06115340,0.30392900,0.66807379,0.17415174,0.07252839,0.00726656,0.12641112
-2.71035518,0.90079890,0.00106087,0.05934135,0.29262013,0.63341541,0.15784501,0.06578649,0.00687256,0.12009646
-2.70435218,0.84861969,0.00094202,0.05741876,0.28088214,0.59976483,0.14330769,0.05988888,0.00653239,0.11428342
-2.69834917,0.79937018,0.00085060,0.05539889,0.26874175,0.56702440,0.13044399,0.05481108,0.00624963,0.10899254
-2.69234617,0.75300328,0.00078694,0.05330276,0.25625774,0.53516057,0.11916568,0.05053349,0.00602850,0.10426078
-2.68634317,0.70956711,0.00075154,0.05115884,0.24352004,0.50420626,0.10939684,0.04704371,0.00587402,0.10014287
-2.68034017,0.66920724,0.00074516,0.04900224,0.23064729,0.47425951,0.10107744,0.04433838,0.00579193,0.09671164
-2.67433717,0.63216383,0.00076887,0.04687383,0.21778322,0.44547909,0.09416557,0.04242443,0.00578876,0.09405779
-2.66833417,0.59876439,0.00082404,0.04481897,0.20509217,0.41807742,0.08863860,0.04131989,0.00587164,0.09228874
-2.66233117,0.56941264,0.00091237,0.04288622,0.19275383,0.39231151,0.08449308,0.04105403,0.00604820,0.09152687
-2.65632816,0.54457439,0.00103587,0.04112586,0.18095757,0.36847243,0.08174375,0.04166705,0.00632631,0.09190714
-2.65032516,0.52476109,0.00119680,0.03958838,0.16989673,0.34687390,0.08042145,0.04320924,0.00671381,0.09357402
-2.64432216,0.51051169,0.00139764,0.03832300,0.15976287,0.32784063,0.08057042,0.04573963,0.00721818,0.09667806
-2.63831916,0.50237350,0.00164093,0.03737620,0.15074038,0.31169674,0.08224477,0.04932420,0.00784617,0.10137191
-2.63231616,0.50088259,0.00192923,0.03679037,0.14300150,0.29875458,0.08550445,0.05403370,0.00860339,0.10780594
-2.62631316,0.50654417,0.00226490,0.03660254,0.13670187,0.28930447,0.09041079,0.05994096,0.00949389,0.11612366
-2.62031016,0.51981332,0.00265002,0.03684330,0.13197667,0.28360518,0.09702172,0.06711802,0.01051974,0.12645677
-2.61430715,0.54107648,0.00308616,0.03753581,0.12893749,0.28187559,0.10538675,0.07563287,0.01168064,0.13892014
-2.60830415,0.57063389,0.00357420,0.03869504,0.12766972,0.28428736,0.11554203,0.08554599,0.01297356,0.15360669
-2.60230115,0.60868332,0.00411419,0.04032717,0.12823064,0.29095864,0.12750541,0.09690681,0.01439238,0.17058231
-2.59629815,0.65530545,0.00470515,0.04242917,0.13064805,0.30194896,0.14127176,0.10975003,0.01592774,0.18988107
-2.59029515,0.71045100,0.00534490,0.04498862,0.13491948,0.31725504,0.15680882,0.12409210,0.01756683,0.21150056
-2.58429215,0.77393021,0.00602996,0.04798366,0.14101190,0.33680770,0.17405356,0.13992787,0.01929339,0.23539798
-2.57828914,0.84540487,0.00675542,0.05138316,0.14886195,0.36046985,0.19290933,0.15722755,0.02108779,0.26148665
-2.57228614,0.92438332,0.00751493,0.05514715,0.15837663,0.38803544,0.21324407,0.17593416,0.02292728,0.28963354
-2.56628314,1.01021889,0.00830068,0.05922739,0.16943445,0.41922974,0.23488950,0.19596159,0.02478628,0.31965770
-2.56028014,1.10211208,0.00910346,0.06356810,0.18188713,0.45371075,0.25764171,0.21719344,0.02663695,0.35132998
-2.55427714,1.19911681,0.00991281,0.06810704,0.19556174,0.49107195,0.28126302,0.23948266,0.02844974,0.38437391
-2.54827414,1.30015104,0.01071716,0.07277653,0.21026336,0.53084661,0.30548536,0.26265226,0.03019412,0.41846811
-2.54227114,1.40401181,0.01150411,0.07750489,0.22577831,0.57251348,0.33001508,0.28649699,0.03183937,0.45325013
-2.53626813,1.50939465,0.01226075,0.08221777,0.24187778,0.61550409,0.35453912,0.31078620,0.03335547,0.48832171
-2.53026513,1.61491732,0.01297394,0.08683982,0.25832209,0.65921171,0.37873257,0.33526767,0.03471389,0.52325556
-2.52426213,1.71914729,0.01363076,0.09129624,0.27486526,0.70300163,0.40226732,0.35967260,0.03588856,0.55760334
-2.51825913,1.82063257,0.01421886,0.09551451,0.29126009,0.74622295,0.42482163,0.38372147,0.03685660,0.59090484
-2.51225613,1.91793509,0.01472688,0.09942604,0.30726348,0.78822152,0.44609033,0.40713073,0.03759910,0.62269808
-2.50625313,2.00966573,0.01514485,0.10296780,0.32264191,0.82835371,0.46579530,0.42962013,0.03810173,0.65253003
-2.50025013,2.09452003,0.01546450,0.10608384,0.33717705,0.86600082,0.48369593,0.45092047,0.03835523,0.67996760
-2.49424712,2.17131344,0.01567961,0.10872669,0.35067128,0.90058368,0.49959906,0.47078148,0.03835574,0.70460869
-2.48824412,2.23901495,0.01578623,0.11085858,0.36295291,0.93157697,0.51336817,0.48897962,0.03810488,0.72609282
-2.48224112,2.29677804,0.01578285,0.11245240,0.37388106,0.95852289,0.52493132,0.50532552,0.03760982,0.74411098
-2.47623812,2.34396770,0.01567050,0.11349247,0.38334995,0.98104373,0.53428751,0.51967076,0.03688296,0.75841447
-2.47023512,2.38018269,0.01545272,0.11397499,0.39129249,0.99885281,0.54151127,0.53191371,0.03594162,0.76882231
-2.46423212,2.40527202,0.01513549,0.11390819,0.39768298,1.01176353,0.54675498,0.54200426,0.03480747,0.77522700
-2.45822911,2.41934501,0.01472705,0.11331225,0.40253881,1.01969611,0.55024905,0.54994716,0.03350590,0.77759840
-2.45222611,2.42277445,0.01423767,0.11221880,0.40592107,1.02268163,0.55229944,0.55580388,0.03206524,0.77598561
-2.44622311,2.41619247,0.01367933,0.11067024,0.40793396,1.02086342,0.55328285,0.55969274,0.03051598,0.77051674
-2.44022011,2.40047908,0.01306532,0.10871869,0.40872292,1.01449535,0.55363929,0.56178741,0.02888991,0.76139650
-2.43421711,2.37674349,0.01240992,0.10642470,0.40847154,1.00393721,0.55386226,0.56231362,0.02721928,0.74890183
-2.42821411,2.34629863,0.01172793,0.10385581,0.40739716,0.98964709,0.55448673,0.56154417,0.02553599,0.73337547
-2.42221111,2.31062922,0.01103426,0.10108480,0.40574527,0.97217094,0.55607499,0.55979234,0.02387086,0.71521784
-2.41620810,2.27135440,0.01034356,0.09818786,0.40378281,0.95212950,0.55920094,0.55740378,0.02225293,0.69487726
-2.41020510,2.23018546,0.00966979,0.09524266,0.40179044,0.93020290,0.56443288,0.55474716,0.02070891,0.67283903
-2.40420210,2.18888008,0.00902593,0.09232633,0.40005401,0.90711327,0.57231551,0.55220373,0.01926270,0.64961339
-2.39819910,2.14919397,0.00842367,0.08951344,0.39885543,0.88360575,0.58335147,0.55015605,0.01793501,0.62572291
-2.39219610,2.11283128,0.00787316,0.08687407,0.39846318,0.86042851,0.59798299,0.54897629,0.01674315,0.60168951
-2.38619310,2.08139516,0.00738285,0.08447192,0.39912279,0.83831212,0.61657430,0.54901433,0.01570079,0.57802152
-2.38019010,2.05633976,0.00695933,0.08236264,0.40104752,0.81794898,0.63939524,0.55058611,0.01481801,0.55520107
-2.37418709,2.03892526,0.00660729,0.08059225,0.40440966,0.79997331,0.66660691,0.55396243,0.01410119,0.53367221
-2.36818409,2.03017709,0.00632948,0.07919594,0.40933278,0.78494233,0.69824978,0.55935887,0.01355321,0.51382998
-2.36218109,2.03085095,0.00612676,0.07819706,0.41588518,0.77331920,0.73423484,0.56692683,0.01317352,0.49601080
-2.35617809,2.04140469,0.00599813,0.07760648,0.42407498,0.76545833,0.77433841,0.57674633,0.01295834,0.48048438
-2.35017509,2.06197829,0.00594090,0.07742222,0.43384697,0.76159350,0.81820089,0.58882074,0.01290093,0.46744745
-2.34417209,2.09238280,0.00595078,0.07762957,0.44508164,0.76182936,0.86532988,0.60307369,0.01299176,0.45701936
-2.33816908,2.13209899,0.00602206,0.07820145,0.45759630,0.76613661,0.91510764,0.61934848,0.01321886,0.44923987
-2.33216608,2.18028607,0.00614785,0.07909920,0.47114855,0.77435121,0.96680308,0.63740997,0.01356806,0.44406910
-2.32616308,2.23580063,0.00632023,0.08027371,0.48544204,0.78617775,1.01958796,0.65694914,0.01402332,0.44138966
-2.32016008,2.29722547,0.00653050,0.08166687,0.50013426,0.80119696,1.07255698,0.67759010,0.01456706,0.44101098
-2.31415708,2.36290775,0.00676942,0.08321328,0.51484640,0.81887734,1.12475118,0.69889959,0.01518048,0.44267580
-2.30815408,2.43100538,0.00702747,0.08484222,0.52917469,0.83859062,1.17518390,0.72039862,0.01584392,0.44606845
-2.30215108,2.49954038,0.00729506,0.08647977,0.54270306,0.85963048,1.22286847,0.74157585,0.01653726,0.45082496
-2.29614807,2.56645748,0.00756278,0.08805105,0.55501651,0.88123414,1.26684660,0.76190243,0.01724027,0.45654451
-2.29014507,2.62968594,0.00782167,0.08948244,0.56571479,0.90260608,1.30621640,0.78084770,0.01793305,0.46280192
-2.28414207,2.68720259,0.00806342,0.09070385,0.57442574,0.92294288,1.34015901,0.79789523,0.01859642,0.46916083
-2.27813907,2.73709380,0.00828057,0.09165075,0.58081787,0.94145866,1.36796269,0.81255863,0.01921234,0.47518712
-2.27213607,2.77761398,0.00846673,0.09226611,0.58461164,0.95740983,1.38904353,0.82439651,0.01976432,0.48046207
-2.26613307,2.80723878,0.00861675,0.09250202,0.58558895,0.97011847,1.40296191,0.83302615,0.02023777,0.48459491
-2.26013007,2.82471063,0.00872680,0.09232098,0.58360050,0.97899338,1.40943408,0.83813526,0.02062042,0.48723419
-2.25412706,2.82907537,0.00879455,0.09169693,0.57857073,0.98354805,1.40833843,0.83949137,0.02090256,0.48807781
-2.24812406,2.81970832,0.00881917,0.09061579,0.57050025,0.98341478,1.39971636,0.83694875,0.02107736,0.48688103
-2.24212106,2.79632928,0.00880138,0.08907561,0.55946546,0.97835466,1.38376778,0.83045233,0.02114099,0.48346258
-2.23611806,2.75900574,0.00874343,0.08708641,0.54561573,0.96826290,1.36084155,0.82003870,0.02109279,0.47770839
-2.23011506,2.70814479,0.00864907,0.08466954,0.52916810,0.95316944,1.33142146,0.80583420,0.02093523,0.46957301
-2.22411206,2.64447401,0.00852338,0.08185674,0.51039979,0.93323503,1.29610840,0.78805017,0.02067390,0.45907869
-2.21810905,2.56901256,0.00837271,0.07868893,0.48963901,0.90874288,1.25559965,0.76697562,0.02031730,0.44631220
-2.21210605,2.48303388,0.00820445,0.07521468,0.46725427,0.88008654,1.21066628,0.74296776,0.01987659,0.43141967
-2.20610305,2.38802153,0.00802687,0.07148861,0.44364287,0.84775446,1.16212952,0.71644062,0.01936529,0.41459967
-2.20010005,2.28562042,0.00784886,0.06756960,0.41921886,0.81231197,1.11083718,0.68785245,0.01879882,0.39609481
-2.19409705,2.17758509,0.00767970,0.06351901,0.39440101,0.77438168,1.05764101,0.65769220,0.01819404,0.37618243
-2.18809405,2.06572733,0.00752880,0.05939895,0.36960129,0.73462280,1.00337574,0.62646576,0.01756874,0.35516463
-2.18209105,1.95186501,0.00740543,0.05527059,0.34521410,0.69371056,0.94884042,0.59468233,0.01694110,0.33335811
-2.17608804,1.83777382,0.00731844,0.05119272,0.32160673,0.65231632,0.89478259,0.56284142,0.01632908,0.31108426
-2.17008504,1.72514357,0.00727602,0.04722043,0.29911123,0.61108910,0.84188563,0.53142090,0.01574994,0.28865983
-2.16408204,1.61554025,0.00728546,0.04340407,0.27801783,0.57063920,0.79075918,0.50086639,0.01521969,0.26638859
-2.15807904,1.51037477,0.00735292,0.03978848,0.25857022,0.53152436,0.74193295,0.47158232,0.01475260,0.24455403
-2.15207604,1.41087898,0.00748323,0.03641245,0.24096245,0.49423873,0.69585340,0.44392477,0.01436087,0.22341356
-2.14607304,1.31808934,0.00767973,0.03330847,0.22533766,0.45920502,0.65288331,0.41819631,0.01405424,0.20319415
-2.14007004,1.23283804,0.00794419,0.03050277,0.21178844,0.42676961,0.61330374,0.39464273,0.01383981,0.18408951
-2.13406703,1.15575144,0.00827666,0.02801549,0.20035875,0.39720086,0.57731799,0.37345179,0.01372186,0.16625873
-2.12806403,1.08725524,0.00867553,0.02586114,0.19104712,0.37069014,0.54505730,0.35475384,0.01370190,0.14982641
