energy_ev,total_up,B_p_up,B_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.74787394,8.57552175,0.60201373,0.00000000,3.38536188,4.38788607,0.09232375,4.07844410
-5.74187094,8.46067806,0.59332078,0.00000000,3.36949775,4.32600861,0.09225238,4.02246617
-5.73586793,8.32767048,0.58358260,0.00000000,3.34913939,4.25151815,0.09222022,3.95760950
-5.72986493,8.17792090,0.57287005,0.00000000,3.32468241,4.16537187,0.09219912,3.88469187
-5.72386193,8.01312797,0.56128280,0.00000000,3.29659297,4.06873190,0.09215954,3.80464785
-5.71785893,7.83523007,0.54894983,0.00000000,3.26539506,3.96293820,0.09207154,3.71850429
-5.71185593,7.64636417,0.53602896,0.00000000,3.23165679,3.84947862,0.09190580,3.62735491
-5.70585293,7.44882209,0.52270530,0.00000000,3.19597607,3.72995688,0.09163466,3.53233495
-5.69984992,7.24500541,0.50918856,0.00000000,3.15896634,3.60605940,0.09123310,3.43459690
-5.69384692,7.03738028,0.49570935,0.00000000,3.12124263,3.47952194,0.09067968,3.33528781
-5.68784392,6.82843305,0.48251440,0.00000000,3.08340848,3.35209657,0.08995730,3.23552905
-5.68184092,6.62062761,0.46986095,0.00000000,3.04604384,3.22551960,0.08905389,3.13639847
-5.67583792,6.41636496,0.45801028,0.00000000,3.00969428,3.10148096,0.08796291,3.03891546
-5.66983492,6.21794552,0.44722082,0.00000000,2.97486158,2.98159551,0.08668362,2.94402877
-5.66383192,6.02753450,0.43774077,0.00000000,2.94199587,2.86737636,0.08522122,2.85260688
-5.65782891,5.84713048,0.42980070,0.00000000,2.91148923,2.76021083,0.08358677,2.76543095
-5.65182591,5.67853767,0.42360633,0.00000000,2.88367095,2.66133899,0.08179690,2.68318978
-5.64582291,5.52334175,0.41933160,0.00000000,2.85880431,2.57183525,0.07987339,2.60647680
-5.63981991,5.38288987,0.41711259,0.00000000,2.83708502,2.49259326,0.07784256,2.53578857
-5.63381691,5.25827490,0.41704225,0.00000000,2.81864128,2.42431430,0.07573455,2.47152484
-5.62781391,5.15032439,0.41916633,0.00000000,2.80353555,2.36749948,0.07358252,2.41398979
-5.62181091,5.05959466,0.42348071,0.00000000,2.79176794,2.32244611,0.07142174,2.36339451
-5.61580790,4.98637028,0.42993021,0.00000000,2.78328147,2.28924837,0.06928874,2.31986068
-5.60980490,4.93066948,0.43840910,0.00000000,2.77796889,2.26780244,0.06722037,2.28342538
-5.60380190,4.89225557,0.44876333,0.00000000,2.77568131,2.25781634,0.06525296,2.25404720
-5.59779890,4.87065460,0.46079440,0.00000000,2.77623826,2.25882425,0.06342151,2.23161362
-5.59179590,4.86517921,0.47426508,0.00000000,2.77943929,2.27020529,0.06175901,2.21594964
-5.58579290,4.87495819,0.48890650,0.00000000,2.78507644,2.29120636,0.06029579,2.20682777
-5.57978989,4.89897141,0.50442668,0.00000000,2.79294767,2.32096860,0.05905909,2.20397915
-5.57378689,4.93608915,0.52052020,0.00000000,2.80287041,2.35855673,0.05807262,2.20710562
-5.56778389,4.98511465,0.53687855,0.00000000,2.81469493,2.40299054,0.05735634,2.21589264
-5.56178089,5.04482865,0.55320095,0.00000000,2.82831683,2.45327749,0.05692633,2.23002243
-5.55577789,5.11403421,0.56920511,0.00000000,2.84368807,2.50844523,0.05679474,2.24918709
-5.54977489,5.19160005,0.58463761,0.00000000,2.86082592,2.56757316,0.05696981,2.27310114
-5.54377189,5.27650067,0.59928327,0.00000000,2.87981911,2.62982141,0.05745606,2.30151287
-5.53776888,5.36785134,0.61297324,0.00000000,2.90083091,2.69445649,0.05825435,2.33421400
-5.53176588,5.46493626,0.62559135,0.00000000,2.92409832,2.76087211,0.05936216,2.37104704
-5.52576288,5.56722840,0.63707833,0.00000000,2.94992754,2.82860449,0.06077374,2.41191001
-5.51975988,5.67439970,0.64743374,0.00000000,2.97868522,2.89734125,0.06248030,2.45675784
-5.51375688,5.78632095,0.65671527,0.00000000,3.01078583,2.96692329,0.06447019,2.50560054
-5.50775388,5.90305076,0.66503556,0.00000000,3.04667530,3.03733949,0.06672904,2.55849762
-5.50175088,6.02481391,0.67255644,0.00000000,3.08681146,3.10871424,0.06923981,2.61554913
-5.49574787,6.15196966,0.67948083,0.00000000,3.13164202,3.18128815,0.07198290,2.67688327
-5.48974487,6.28497109,0.68604264,0.00000000,3.18158083,3.25539265,0.07493616,2.74264123
-5.48374187,6.42431746,0.69249495,0.00000000,3.23698356,3.33141951,0.07807490,2.81295955
-5.47773887,6.57050133,0.69909723,0.00000000,3.29812381,3.40978658,0.08137195,2.88795105
-5.47173587,6.72395329,0.70610187,0.00000000,3.36517082,3.49090121,0.08479767,2.96768490
-5.46573287,6.88498681,0.71374092,0.00000000,3.43816992,3.57512323,0.08832009,3.05216709
-5.45972986,7.05374621,0.72221346,0.00000000,3.51702687,3.66272912,0.09190502,3.14132209
-5.45372686,7.23016053,0.73167440,0.00000000,3.60149683,3.75387925,0.09551637,3.23497691
-5.44772386,7.41390593,0.74222514,0.00000000,3.69117907,3.84859006,0.09911647,3.33284842
-5.44172086,7.60437906,0.75390663,0.00000000,3.78551761,3.94671252,0.10266656,3.43453486
-5.43571786,7.80068314,0.76669516,0.00000000,3.88380833,4.04791835,0.10612737,3.53951218
-5.42971486,8.00162802,0.78050123,0.00000000,3.98521241,4.15169494,0.10945980,3.64713583
-5.42371186,8.20574488,0.79517139,0.00000000,4.08877581,4.25734944,0.11262574,3.75664803
-5.41770885,8.41131518,0.81049317,0.00000000,4.19345413,4.36402216,0.11558887,3.86719070
-5.41170585,8.61641312,0.82620277,0.00000000,4.29814198,4.47070885,0.11831559,3.97782357
-5.40570285,8.81895967,0.84199517,0.00000000,4.40170555,4.57629100,0.12077583,4.08754680
-5.39969985,9.01678592,0.85753616,0.00000000,4.50301713,4.67957271,0.12294393,4.19532733
-5.39369685,9.20770258,0.87247569,0.00000000,4.60098985,4.77932252,0.12479938,4.30012770
-5.38769385,9.38957242,0.88646192,0.00000000,4.69461119,4.87431794,0.12632738,4.40093607
-5.38169085,9.56038184,0.89915515,0.00000000,4.78297352,4.96339064,0.12751933,4.49679586
-5.37568784,9.71830806,0.91024116,0.00000000,4.86530017,5.04546974,0.12837310,4.58683376
-5.36968484,9.86177823,0.91944305,0.00000000,4.94096576,5.11962100,0.12889302,4.67028446
-5.36368184,9.98951766,0.92653127,0.00000000,5.00950970,5.18507996,0.12908977,4.74651089
-5.35767884,10.10058442,0.93133123,0.00000000,5.07064209,5.24127695,0.12897995,4.81501899
-5.35167584,10.19438874,0.93372826,0.00000000,5.12424180,5.28785310,0.12858551,4.87546606
-5.34567284,10.27069636,0.93366982,0.00000000,5.17034679,5.32466615,0.12793295,4.92766243
-5.33966983,10.32961577,0.93116480,0.00000000,5.20913713,5.35178619,0.12705243,4.97156627
-5.33366683,10.37157044,0.92628034,0.00000000,5.24091186,5.36948159,0.12597675,5.00727205
-5.32766383,10.39725788,0.91913623,0.00000000,5.26606078,5.37819608,0.12474020,5.03499318
-5.32166083,10.40759821,0.90989752,0.00000000,5.28503300,5.37851855,0.12337752,5.05504004
-5.31565783,10.40367526,0.89876571,0.00000000,5.29830384,5.37114751,0.12192277,5.06779463
-5.30965483,10.38667396,0.88596923,0.00000000,5.30634227,5.35685218,0.12040832,5.07368346
-5.30365183,10.35781763,0.87175371,0.00000000,5.30958040,5.33643283,0.11886396,5.07315018
-5.29764882,10.31830875,0.85637254,0.00000000,5.30838713,5.31068241,0.11731615,5.06662959
-5.29164582,10.26927650,0.84007839,0.00000000,5.30304713,5.28035176,0.11578738,5.05452454
-5.28564282,10.21173372,0.82311591,0.00000000,5.29374648,5.24612018,0.11429578,5.03718696
-5.27963982,10.14654543,0.80571598,0.00000000,5.28056559,5.20857277,0.11285495,5.01490407
-5.27363682,10.07440991,0.78809170,0.00000000,5.26347966,5.16818545,0.11147384,4.98789029
-5.26763382,9.99585284,0.77043598,0.00000000,5.24236649,5.12531799,0.11015699,4.95628532
-5.26163082,9.91123385,0.75292087,0.00000000,5.21702097,5.08021505,0.10890486,4.92015810
-5.25562781,9.82076424,0.73569814,0.00000000,5.18717515,5.03301429,0.10771426,4.87951625
-5.24962481,9.72453385,0.71890105,0.00000000,5.15252257,4.98376075,0.10657902,4.83432021
-5.24362181,9.62254477,0.70264681,0.00000000,5.11274520,4.93242581,0.10549070,4.78450091
-5.23761881,9.51474897,0.68703934,0.00000000,5.06754134,4.87892932,0.10443933,4.72997991
-5.23161581,9.40108721,0.67217206,0.00000000,5.01665278,4.82316301,0.10341423,4.67069046
-5.22561281,9.28152646,0.65813029,0.00000000,4.95988957,4.76501363,0.10240486,4.60659832
-5.21960980,9.15609351,0.64499300,0.00000000,4.89715115,4.70438430,0.10140154,4.53772101
-5.21360680,9.02490282,0.63283372,0.00000000,4.82844273,4.64121276,0.10039620,4.46414444
-5.20760380,8.88817725,0.62172061,0.00000000,4.75388625,4.57548579,0.09938300,4.38603600
-5.20160080,8.74626100,0.61171557,0.00000000,4.67372546,4.50724907,0.09835889,4.30365367
-5.19559780,8.59962467,0.60287256,0.00000000,4.58832532,4.43661249,0.09732395,4.21735059
-5.18959480,8.44886280,0.59523539,0.00000000,4.49816604,4.36375111,0.09628175,4.12757539
-5.18359180,8.29468506,0.58883507,0.00000000,4.40383240,4.28890221,0.09523946,4.03486817
-5.17758879,8.13790228,0.58368722,0.00000000,4.30599925,4.21235929,0.09420790,3.93985289
-5.17158579,7.97940895,0.57978962,0.00000000,4.20541432,4.13446391,0.09320140,3.84322657
-5.16558279,7.82016394,0.57712040,0.00000000,4.10287928,4.05559629,0.09223766,3.74574616
-5.15957979,7.66117069,0.57563693,0.00000000,3.99923030,3.97616572,0.09133742,3.64821379
-5.15357679,7.50345862,0.57527573,0.00000000,3.89531887,3.89660140,0.09052409,3.55146111
-5.14757379,7.34806636,0.57595343,0.00000000,3.79199382,3.81734458,0.08982333,3.45633346
-5.14157079,7.19602761,0.57756878,0.00000000,3.69008509,3.73884207,0.08926254,3.36367433
-5.13556778,7.04835979,0.58000571,0.00000000,3.59038958,3.66154161,0.08887031,3.27431060
-5.12956478,6.90605505,0.58313714,0.00000000,3.49365920,3.58588857,0.08867590,3.18903858
-5.12356178,6.77007315,0.58682947,0.00000000,3.40059114,3.51232395,0.08870857,3.10861129
-5.11755878,6.64133519,0.59094731,0.00000000,3.31181998,3.44128291,0.08899699,3.03372657
-5.11155578,6.52071711,0.59535820,0.00000000,3.22791138,3.37319328,0.08956849,2.96501605
-5.10555278,6.40904189,0.59993698,0.00000000,3.14935682,3.30847326,0.09044838,2.90303489
-5.09954977,6.30706937,0.60456949,0.00000000,3.07656911,3.24752778,0.09165911,2.84825192
-5.09354677,6.21548299,0.60915536,0.00000000,3.00987813,3.19074286,0.09321953,2.80104013
-5.08754377,6.13487299,0.61360966,0.00000000,2.94952670,3.13847770,0.09514391,2.76166758
-5.08154077,6.06571627,0.61786336,0.00000000,2.89566640,3.09105441,0.09744117,2.73028865
-5.07553777,6.00835324,0.62186251,0.00000000,2.84835344,3.04874554,0.10011391,2.70693601
-5.06953477,5.96296293,0.62556625,0.00000000,2.80754482,3.01175989,0.10315759,2.69151370
-5.06353177,5.92953762,0.62894393,0.00000000,2.77309514,2.98022737,0.10655977,2.68379167
-5.05752876,5.90785905,0.63197130,0.00000000,2.74475464,2.95418376,0.11029946,2.68340267
-5.05152576,5.89747807,0.63462648,0.00000000,2.72216906,2.93355670,0.11434663,2.68984186
-5.04552276,5.89769995,0.63688569,0.00000000,2.70488184,2.91815382,0.11866205,2.70247005
-5.03951976,5.90757744,0.63871929,0.00000000,2.69233933,2.90765442,0.12319728,2.72052083
-5.03351676,5.92591313,0.64008852,0.00000000,2.68389938,2.90160568,0.12789508,2.74311231
-5.02751376,5.95127254,0.64094298,0.00000000,2.67884357,2.89942420,0.13269020,2.76926346
-5.02151076,5.98200868,0.64121949,0.00000000,2.67639316,2.90040358,0.13751045,2.79791504
-5.01550775,6.01629796,0.64084200,0.00000000,2.67572855,2.90372814,0.14227823,2.82795485
-5.00950475,6.05218686,0.63972310,0.00000000,2.67601174,2.90849278,0.14691237,2.85824659
-5.00350175,6.08764792,0.63776673,0.00000000,2.67641117,2.91372830,0.15133025,2.88766146
-4.99749875,6.12064293,0.63487212,0.00000000,2.67612787,2.91843144,0.15545022,2.91511130
-4.99149575,6.14919073,0.63093878,0.00000000,2.67442199,2.92159827,0.15919408,2.93958197
-4.98549275,6.17143635,0.62587214,0.00000000,2.67063837,2.92225962,0.16248965,2.96016551
-4.97948974,6.18571857,0.61958964,0.00000000,2.66422995,2.91951679,0.16527332,2.97608949
-4.97348674,6.19063218,0.61202683,0.00000000,2.65477794,2.91257582,0.16749231,2.98674227
-4.96748374,6.18508215,0.60314315,0.00000000,2.64200756,2.90077883,0.16910681,2.99169279
-4.96148074,6.16832674,0.59292705,0.00000000,2.62579860,2.88363067,0.17009155,2.99070396
-4.95547774,6.14000756,0.58140024,0.00000000,2.60619026,2.86081982,0.17043711,2.98373882
-4.94947474,6.10016491,0.56862062,0.00000000,2.58337984,2.83223240,0.17015050,2.97095922
-4.94347174,6.04923785,0.55468405,0.00000000,2.55771556,2.79795865,0.16925533,2.95271694
-4.93746873,5.98804895,0.53972449,0.00000000,2.52968361,2.75829190,0.16779134,2.92953781
-4.93146573,5.91777467,0.52391289,0.00000000,2.49989036,2.71371978,0.16581332,2.90209944
-4.92546273,5.83990298,0.50745460,0.00000000,2.46904043,2.66490858,0.16338960,2.87120377
-4.91945973,5.75618037,0.49058554,0.00000000,2.43791190,2.61268138,0.16059999,2.83774565
-4.91345673,5.66855088,0.47356739,0.00000000,2.40732974,2.55799114,0.15753338,2.80267912
-4.90745373,5.57909017,0.45668187,0.00000000,2.37813882,2.50189005,0.15428505,2.76698276
-4.90145073,5.48993754,0.44022451,0.00000000,2.35117767,2.44549653,0.15095380,2.73162577
-4.89544772,5.40322886,0.42449800,0.00000000,2.32725408,2.38996128,0.14763900,2.69753614
-4.88944472,5.32103316,0.40980559,0.00000000,2.30712350,2.33643382,0.14443770,2.66557226
-4.88344172,5.24529511,0.39644449,0.00000000,2.29147080,2.28603065,0.14144190,2.63649876
-4.87743872,5.17778527,0.38469971,0.00000000,2.28089597,2.23980614,0.13873597,2.61096754
-4.87143572,5.12005922,0.37483836,0.00000000,2.27590369,2.19872704,0.13639452,2.58950408
-4.86543272,5.07342652,0.36710451,0.00000000,2.27689680,2.16365106,0.13448047,2.57249939
-4.85942971,5.03892940,0.36171483,0.00000000,2.28417322,2.13530991,0.13304371,2.56020710
-4.85342671,5.01733087,0.35885479,0.00000000,2.29792574,2.11429701,0.13212003,2.55274550
-4.84742371,5.00911158,0.35867568,0.00000000,2.31824406,2.10105952,0.13173059,2.55010360
-4.84142071,5.01447408,0.36129219,0.00000000,2.34511829,2.09589462,0.13188179,2.55215055
-4.83541771,5.03335338,0.36678068,0.00000000,2.37844313,2.09894951,0.13256552,2.55864754
-4.82941471,5.06543221,0.37517793,0.00000000,2.41802215,2.11022454,0.13375981,2.56926128
-4.82341171,5.11015976,0.38648040,0.00000000,2.46357155,2.12957901,0.13542978,2.58357811
-4.81740870,5.16677239,0.40064388,0.00000000,2.51472306,2.15673911,0.13752888,2.60111829
-4.81140570,5.23431547,0.41758357,0.00000000,2.57102590,2.19130726,0.14000032,2.62134962
-4.80540270,5.31166525,0.43717444,0.00000000,2.63194775,2.23277263,0.14277870,2.64370009
-4.79939970,5.39755043,0.45925206,0.00000000,2.69687512,2.28052232,0.14579174,2.66756936
-4.79339670,5.49057291,0.48361367,0.00000000,2.76511356,2.33385296,0.14896212,2.69233885
-4.78739370,5.58922787,0.51001980,0.00000000,2.83588819,2.39198251,0.15220923,2.71738064
-4.78139070,5.69192324,0.53819631,0.00000000,2.90834549,2.45406223,0.15545105,2.74206527
-4.77538769,5.79699892,0.56783698,0.00000000,2.98155682,2.51918876,0.15860588,2.76576875
-4.76938469,5.90274620,0.59860676,0.00000000,3.05452457,2.58641634,0.16159402,2.78787907
-4.76338169,6.00742785,0.63014565,0.00000000,3.12619127,2.65476928,0.16433935,2.80780245
-4.75737869,6.10929917,0.66207333,0.00000000,3.19545236,2.72325469,0.16677078,2.82496977
-4.75137569,6.20663051,0.69399452,0.00000000,3.26117255,2.79087559,0.16882352,2.83884313
-4.74537269,6.29773110,0.72550502,0.00000000,3.32220596,2.85664433,0.17044027,2.84892293
-4.73936968,6.38097441,0.75619845,0.00000000,3.37741952,2.91959638,0.17157216,2.85475525
-4.73336668,6.45482460,0.78567349,0.00000000,3.42571933,2.97880426,0.17217953,2.85593959
-4.72736368,6.51786364,0.81354153,0.00000000,3.46607893,3.03339144,0.17223258,2.85213672
-4.72136068,6.56881838,0.83943452,0.00000000,3.49756875,3.08254609,0.17171173,2.84307636
-4.71535768,6.60658680,0.86301283,0.00000000,3.51938535,3.12553409,0.17060787,2.82856434
-4.70935468,6.63026249,0.88397276,0.00000000,3.53087949,3.16171128,0.16892240,2.80848893
-4.70335168,6.63915639,0.90205370,0.00000000,3.53158153,3.19053424,0.16666700,2.78282587
-4.69734867,6.63281477,0.91704432,0.00000000,3.52122312,3.21156953,0.16386334,2.75164181
-4.69134567,6.61103279,0.92878790,0.00000000,3.49975409,3.22450089,0.16054247,2.71509576
-4.68534267,6.57386264,0.93718636,0.00000000,3.46735349,3.22913426,0.15674417,2.67343847
-4.67933967,6.52161608,0.94220295,0.00000000,3.42443424,3.22540030,0.15251600,2.62700949
-4.67333667,6.45486081,0.94386344,0.00000000,3.37164090,3.21335453,0.14791235,2.57623188
-4.66733367,6.37441087,0.94225571,0.00000000,3.30984042,3.19317498,0.14299321,2.52160480
-4.66133067,6.28131133,0.93752790,0.00000000,3.24010600,3.16515756,0.13782303,2.46369397
-4.65532766,6.17681764,0.92988504,0.00000000,3.16369463,3.12970934,0.13246929,2.40312056
-4.64932466,6.06237053,0.91958443,0.00000000,3.08201889,3.08734012,0.12700126,2.34054860
-4.64332166,5.93956732,0.90692981,0.00000000,2.99661399,3.03865261,0.12148854,2.27667166
-4.63731866,5.81013069,0.89226474,0.00000000,2.90910132,2.98433161,0.11599979,2.21219903
-4.63131566,5.67587598,0.87596531,0.00000000,2.82114968,2.92513261,0.11060145,2.14784203
-4.62531266,5.53867821,0.85843251,0.00000000,2.73443546,2.86187023,0.10535656,2.08430081
-4.61930965,5.40043969,0.84008449,0.00000000,2.65060342,2.79540665,0.10032373,2.02225220
-4.61330665,5.26305927,0.82134908,0.00000000,2.57122908,2.72664048,0.09555629,1.96233874
-4.60730365,5.12840391,0.80265659,0.00000000,2.49778413,2.65649609,0.09110155,1.90515946
-4.60130065,4.99828319,0.78443333,0.00000000,2.43160591,2.58591346,0.08700034,1.85126224
-4.59529765,4.87442689,0.76709570,0.00000000,2.37387164,2.51583866,0.08328673,1.80113808
-4.58929465,4.75846611,0.75104519,0.00000000,2.32557831,2.44721478,0.07998790,1.75521716
-4.58329165,4.65191751,0.73666411,0.00000000,2.28752837,2.38097322,0.07712428,1.71386660
-4.57728864,4.55617067,0.72431215,0.00000000,2.26032137,2.31802510,0.07470983,1.67738970
-4.57128564,4.47247795,0.71432353,0.00000000,2.24435156,2.25925279,0.07275248,1.64602641
-4.56528264,4.40194656,0.70700482,0.00000000,2.23981081,2.20550110,0.07125463,1.61995484
-4.55927964,4.34553205,0.70263309,0.00000000,2.24669646,2.15756829,0.07021383,1.59929333
-4.55327664,4.30403276,0.70145427,0.00000000,2.26482319,2.11619659,0.06962339,1.58410287
-4.54727364,4.27808458,0.70368158,0.00000000,2.29383806,2.08206222,0.06947305,1.57438952
-4.54127064,4.26815555,0.70949383,0.00000000,2.33323771,2.05576507,0.06974954,1.57010661
-4.53526763,4.27453988,0.71903338,0.00000000,2.38238674,2.03781790,0.07043712,1.57115640
-4.52926463,4.29735118,0.73240380,0.00000000,2.44053635,2.02863547,0.07151797,1.57739117
-4.52326163,4.33651478,0.74966700,0.00000000,2.50684228,2.02852358,0.07297244,1.58861361
-4.51725863,4.39175935,0.77083997,0.00000000,2.58038149,2.03766855,0.07477919,1.60457653
-4.51125563,4.46260817,0.79589122,0.00000000,2.66016696,2.05612742,0.07691516,1.62498200
-4.50525263,4.54837057,0.82473687,0.00000000,2.74516044,2.08381913,0.07935547,1.64948013
-4.49924962,4.64813441,0.85723694,0.00000000,2.83428292,2.12051751,0.08207316,1.67766780
-4.49324662,4.76076054,0.89319183,0.00000000,2.92642330,2.16584612,0.08503894,1.70908763
-4.48724362,4.88488039,0.93233948,0.00000000,3.02044538,2.21927584,0.08822088,1.74322766
-4.48124062,5.01889782,0.97435358,0.00000000,3.11519398,2.28012547,0.09158416,1.77952212
-4.47523762,5.16099649,1.01884316,0.00000000,3.20950075,2.34756588,0.09509090,1.81735378
-4.46923462,5.30915371,1.06535392,0.00000000,3.30219062,2.42062807,0.09870012,1.85605817
-4.46323162,5.46116183,1.11337171,0.00000000,3.39208944,2.49821546,0.10236788,1.89493011
-4.45722861,5.61465763,1.16232826,0.00000000,3.47803369,2.57912055,0.10604759,1.93323270
-4.45122561,5.76715993,1.21160942,0.00000000,3.55888260,2.66204576,0.10969059,1.97020874
-4.44522261,5.91611517,1.26056578,0.00000000,3.63353304,2.74562850,0.11324693,2.00509474
-4.43921961,6.05895013,1.30852566,0.00000000,3.70093707,2.82846966,0.11666630,2.03713693
-4.43321661,6.19313052,1.35480999,0.00000000,3.76012199,2.90916502,0.11989920,2.06560912
-4.42721361,6.31622341,1.39874884,0.00000000,3.81021193,2.98633861,0.12289819,2.08983151
-4.42121061,6.42596130,1.43969879,0.00000000,3.85045043,3.05867673,0.12561922,2.10918988
-4.41520760,6.52030507,1.47706051,0.00000000,3.88022244,3.12496151,0.12802293,2.12315418
-4.40920460,6.59750286,1.51029583,0.00000000,3.89907472,3.18410240,0.13007586,2.13129558
-4.40320160,6.65614196,1.53894332,0.00000000,3.90673302,3.23516437,0.13175153,2.13330104
-4.39719860,6.69519081,1.56263173,0.00000000,3.90311475,3.27739125,0.13303122,2.12898454
-4.39119560,6.71402870,1.58109047,0.00000000,3.88833595,3.31022310,0.13390457,2.11829416
-4.38519260,6.71246116,1.59415651,0.00000000,3.86271158,3.33330668,0.13436974,2.10131455
-4.37918959,6.69071981,1.60177740,0.00000000,3.82674854,3.34649827,0.13443328,2.07826427
-4.37318659,6.64944624,1.60401000,0.00000000,3.78113135,3.34985870,0.13410966,2.04948816
-4.36718359,6.58966037,1.60101511,0.00000000,3.72670063,3.34364061,0.13342040,2.01544482
-4.36118059,6.51271453,1.59304806,0.00000000,3.66442537,3.32826873,0.13239301,1.97668975
-4.35517759,6.42023564,1.58044589,0.00000000,3.59537001,3.30431403,0.13105963,1.93385490
-4.34917459,6.31405816,1.56361175,0.00000000,3.52065804,3.27246315,0.12945555,1.88762568
-4.34317159,6.19615143,1.54299723,0.00000000,3.44143399,3.23348477,0.12761769,1.83871655
-4.33716858,6.06854504,1.51908376,0.00000000,3.35882563,3.18819478,0.12558306,1.78784633
-4.33116558,5.93325613,1.49236388,0.00000000,3.27390865,3.13742202,0.12338734,1.73571466
-4.32516258,5.79222231,1.46332345,0.00000000,3.18767548,3.08197652,0.12106373,1.68298051
-4.31915958,5.64724346,1.43242563,0.00000000,3.10100995,3.02262181,0.11864189,1.63024404
-4.31315658,5.49993506,1.40009741,0.00000000,3.01466899,2.96005269,0.11614737,1.57803240
-4.30715358,5.35169493,1.36671920,0.00000000,2.92927227,2.89487936,0.11360119,1.52679011
