energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.13056528,8.24597360,0.42019091,0.35465038,0.84058201,5.04017550,0.00596142,1.59568517,0.03679992,1.10527796
-3.12456228,7.91104530,0.39738263,0.34326892,0.77358058,4.86054107,0.00597423,1.51787905,0.03708104,1.05605940
-3.11855928,7.59689045,0.37517624,0.33294862,0.71536735,4.68977701,0.00596869,1.44624515,0.03721600,1.00874081
-3.11255628,7.30320743,0.35372792,0.32364431,0.66541099,4.52801942,0.00594165,1.38042451,0.03718596,0.96358461
-3.10655328,7.02986734,0.33319821,0.31531616,0.62318603,4.37550940,0.00589096,1.32009118,0.03697778,0.92087185
-3.10055028,6.77689375,0.31374797,0.30793061,0.58818334,4.23256969,0.00581543,1.26495678,0.03658410,0.88089351
-3.09454727,6.54442611,0.29553445,0.30146074,0.55991632,4.09957261,0.00571487,1.21477071,0.03600343,0.84394105
-3.08854427,6.33267103,0.27870756,0.29588608,0.53792348,3.97690210,0.00559007,1.16931650,0.03523985,0.81029661
-3.08254127,6.14184548,0.26340650,0.29119187,0.52176775,3.86491256,0.00544268,1.12840544,0.03430269,0.78022327
-3.07653827,5.97211646,0.24975695,0.28736795,0.51103335,3.76388757,0.00527521,1.09186822,0.03320597,0.75395571
-3.07053527,5.82354163,0.23786861,0.28440736,0.50532090,3.67400114,0.00509085,1.05954552,0.03196771,0.73169169
-3.06453227,5.69601480,0.22783342,0.28230468,0.50424150,3.59528399,0.00489342,1.03127856,0.03060916,0.71358469
-3.05852926,5.58921980,0.21972420,0.28105434,0.50741060,3.52759689,0.00468720,1.00690017,0.02915396,0.69973792
-3.05252626,5.50259554,0.21359390,0.28064887,0.51444208,3.47061268,0.00447683,0.98622719,0.02762729,0.69019988
-3.04652326,5.43531396,0.20947518,0.28107732,0.52494333,3.42380778,0.00426720,0.96905455,0.02605496,0.68496170
-3.04052026,5.38627191,0.20738048,0.28232375,0.53851153,3.38646370,0.00406329,0.95515141,0.02446265,0.68395611
-3.03451726,5.35409709,0.20730222,0.28436596,0.55473150,3.35767817,0.00387011,0.94425940,0.02287510,0.68705811
-3.02851426,5.33716702,0.20921326,0.28717448,0.57317520,3.33638516,0.00369255,0.93609294,0.02131552,0.69408716
-3.02251126,5.33363967,0.21306748,0.29071174,0.59340295,3.32138249,0.00353533,0.93034146,0.01980502,0.70481067
-3.01650825,5.34149353,0.21880018,0.29493144,0.61496614,3.31136546,0.00340288,0.92667322,0.01836219,0.71894857
-3.01050525,5.35857449,0.22632859,0.29977825,0.63741131,3.30496452,0.00329934,0.92474032,0.01700286,0.73617864
-3.00450225,5.38264682,0.23555212,0.30518752,0.66028529,3.30078498,0.00322841,0.92418451,0.01573988,0.75614228
-2.99849925,5.41144532,0.24635250,0.31108528,0.68314102,3.29744675,0.00319336,0.92464336,0.01458312,0.77845054
-2.99249625,5.44272618,0.25859379,0.31738835,0.70554375,3.29362228,0.00319695,0.92575650,0.01353953,0.80269007
-2.98649325,5.47431399,0.27212234,0.32400455,0.72707720,3.28807089,0.00324140,0.92717134,0.01261322,0.82842873
-2.98049025,5.50414328,0.28676675,0.33083311,0.74734953,3.27966824,0.00332830,0.92854835,0.01180576,0.85522102
-2.97448724,5.53029319,0.30233790,0.33776528,0.76599863,3.26743005,0.00345860,0.92956542,0.01111634,0.88261287
-2.96848424,5.55101470,0.31862938,0.34468508,0.78269670,3.25052934,0.00363256,0.92992144,0.01054213,0.91014624
-2.96248124,5.56475036,0.33541816,0.35147036,0.79715399,3.22830731,0.00384963,0.92933898,0.01007849,0.93736329
-2.95647824,5.57014695,0.35246603,0.35799423,0.80912157,3.20027791,0.00410852,0.92756620,0.00971931,0.96381054
-2.95047524,5.56606220,0.36952155,0.36412670,0.81839314,3.16612697,0.00440706,0.92437819,0.00945727,0.98904301
-2.94447224,5.55156679,0.38632292,0.36973688,0.82480609,3.12570662,0.00474221,0.91957774,0.00928409,1.01262876
-2.93846923,5.52594315,0.40260171,0.37469548,0.82824175,3.07902612,0.00511006,0.91299596,0.00919072,1.03415381
-2.93246623,5.48868260,0.41808742,0.37887773,0.82862507,3.02624041,0.00550585,0.90449281,0.00916762,1.05322780
-2.92646323,5.43948232,0.43251295,0.38216670,0.82592389,2.96763734,0.00592395,0.89395763,0.00920487,1.06949033
-2.92046023,5.37824315,0.44562074,0.38445683,0.82014784,2.90362475,0.00635798,0.88130990,0.00929236,1.08261807
-2.91445723,5.30506907,0.45716951,0.38565773,0.81134707,2.83471832,0.00680091,0.86650026,0.00941996,1.09233251
-2.90845423,5.22026880,0.46694127,0.38569792,0.79961087,2.76153064,0.00724513,0.84951160,0.00957765,1.09840814
-2.90245123,5.12435909,0.47474840,0.38452852,0.78506619,2.68476200,0.00768269,0.83036035,0.00975565,1.10068077
-2.89644822,5.01806936,0.48044051,0.38212663,0.76787605,2.60519289,0.00810541,0.80909774,0.00994460,1.09905563
-2.89044522,4.90234659,0.48391057,0.37849817,0.74823788,2.52367794,0.00850515,0.78581080,0.01013566,1.09351470
-2.88444222,4.77835907,0.48510023,0.37368013,0.72638159,2.44114096,0.00887402,0.76062302,0.01032067,1.08412295
-2.87843922,4.64749760,0.48400387,0.36774190,0.70256733,2.35857029,0.00920458,0.73369435,0.01049233,1.07103274
-2.87243622,4.51137255,0.48067110,0.36078574,0.67708292,2.27701386,0.00949009,0.70522041,0.01064425,1.05448623
-2.86643322,4.37180537,0.47520763,0.35294604,0.65024073,2.19757307,0.00972474,0.67543083,0.01077114,1.03481509
-2.86043022,4.23081332,0.46777429,0.34438760,0.62237397,2.12139485,0.00990381,0.64458644,0.01086889,1.01243752
-2.85442721,4.09058654,0.45858417,0.33530265,0.59383249,2.04966131,0.01002383,0.61297549,0.01093462,0.98785210
-2.84842421,3.95345722,0.44789790,0.32590689,0.56497784,1.98357652,0.01008271,0.58090877,0.01096673,0.96162872
-2.84242121,3.82186077,0.43601733,0.31643445,0.53617790,1.92435032,0.01007977,0.54871380,0.01096489,0.93439656
-2.83641821,3.69828978,0.42327757,0.30713210,0.50780096,1.87317926,0.01001581,0.51672828,0.01093002,0.90682938
-2.83041521,3.58524192,0.41003796,0.29825275,0.48020952,1.83122490,0.00989299,0.48529290,0.01086418,0.87962866
-2.82441221,3.48516327,0.39667205,0.29004854,0.45375390,1.79959029,0.00971482,0.45474393,0.01077042,0.85350501
-2.81840920,3.40038911,0.38355715,0.28276373,0.42876592,1.77929519,0.00948596,0.42540564,0.01065267,0.82915852
-2.81240620,3.33308439,0.37106366,0.27662769,0.40555274,1.77125116,0.00921207,0.39758311,0.01051550,0.80725877
-2.80640320,3.28518598,0.35954479,0.27184817,0.38439118,1.77623746,0.00889961,0.37155538,0.01036391,0.78842523
-2.80040020,3.25834925,0.34932677,0.26860516,0.36552259,1.79487884,0.00855557,0.34756941,0.01020311,0.77320876
-2.79439720,3.25390084,0.34070013,0.26704550,0.34914859,1.82762613,0.00818726,0.32583499,0.01003829,0.76207488
-2.78839420,3.27279956,0.33391215,0.26727850,0.33542759,1.87474065,0.00780208,0.30652061,0.00987436,0.75538952
-2.78239120,3.31560692,0.32916078,0.26937263,0.32447236,1.93628292,0.00740724,0.28975060,0.00971581,0.75340766
-2.77638819,3.38246814,0.32659021,0.27335350,0.31634865,2.01210624,0.00700961,0.27560341,0.00956649,0.75626532
-2.77038519,3.47310440,0.32628810,0.27920306,0.31107480,2.10185527,0.00661550,0.26411112,0.00942946,0.76397525
-2.76438219,3.58681609,0.32828452,0.28686015,0.30862239,2.20496964,0.00623052,0.25526007,0.00930693,0.77642630
-2.75837919,3.72249692,0.33255261,0.29622226,0.30891780,2.32069218,0.00585948,0.24899251,0.00920021,0.79338659
-2.75237619,3.87865780,0.33901076,0.30714859,0.31184463,2.44808139,0.00550635,0.24520923,0.00910964,0.81451028
-2.74637319,4.05345948,0.34752625,0.31946406,0.31724680,2.58602747,0.00517417,0.24377293,0.00903469,0.83934771
-2.74037019,4.24475244,0.35792010,0.33296435,0.32493233,2.73327106,0.00486510,0.24451225,0.00897398,0.86735840
-2.73436718,4.45012237,0.36997289,0.34742165,0.33467751,2.88842401,0.00458045,0.24722629,0.00892541,0.89792664
-2.72836418,4.66693979,0.38343148,0.36259103,0.34623144,3.04999147,0.00432074,0.25168947,0.00888627,0.93037889
-2.72236118,4.89241200,0.39801613,0.37821710,0.35932078,3.21639432,0.00408581,0.25765664,0.00885340,0.96400254
-2.71635818,5.12363600,0.41342800,0.39404087,0.37365468,3.38599177,0.00387488,0.26486828,0.00882332,0.99806535
-2.71035518,5.35765102,0.42935672,0.40980661,0.38892968,3.55710338,0.00368669,0.27305562,0.00879240,1.03183485
-2.70435218,5.59148964,0.44548774,0.42526839,0.40483461,3.72803043,0.00351962,0.28194581,0.00875699,1.06459732
-2.69834917,5.82222651,0.46150944,0.44019625,0.42105540,3.89707648,0.00337175,0.29126681,0.00871359,1.09567545
-2.69234617,6.04702428,0.47711970,0.45438175,0.43727978,4.06256721,0.00324100,0.30075208,0.00865894,1.12444452
-2.68634317,6.26317608,0.49203186,0.46764286,0.45320181,4.22286965,0.00312524,0.31014495,0.00859013,1.15034638
-2.68034017,6.46814452,0.50597996,0.47982795,0.46852622,4.37641105,0.00302230,0.31920271,0.00850467,1.17290106
-2.67433717,6.65959697,0.51872314,0.49081888,0.48297257,4.52169751,0.00293011,0.32770027,0.00840058,1.19171575
-2.66833417,6.83543711,0.53004930,0.50053317,0.49627916,4.65733266,0.00284669,0.33543333,0.00827640,1.20649089
-2.66233117,6.99383262,0.53977783,0.50892500,0.50820670,4.78203638,0.00277025,0.34222121,0.00813120,1.21702348
-2.65632816,7.13323909,0.54776151,0.51598534,0.51854170,4.89466346,0.00269916,0.34790906,0.00796461,1.22320752
-2.65032516,7.25241981,0.55388766,0.52174097,0.52709945,4.99422214,0.00263202,0.35236956,0.00777676,1.22503181
-2.64432216,7.35046140,0.55807849,0.52625251,0.53372671,5.07989199,0.00256762,0.35550414,0.00756831,1.22257521
-2.63831916,7.42678493,0.56029069,0.52961162,0.53830381,5.15104079,0.00250501,0.35724349,0.00734037,1.21599981
-2.63231616,7.48115218,0.56051444,0.53193723,0.54074638,5.20723973,0.00244343,0.35754760,0.00709443,1.20554206
-2.62631316,7.51366685,0.55877181,0.53337115,0.54100632,5.24827639,0.00238235,0.35640519,0.00683239,1.19150250
-2.62031016,7.52477036,0.55511464,0.53407305,0.53907228,5.27416468,0.00232143,0.35383255,0.00655644,1.17423424
-2.61430715,7.51523210,0.54962200,0.53421491,0.53496926,5.28515142,0.00226053,0.34987190,0.00626901,1.15413070
-2.60830415,7.48613419,0.54239720,0.53397526,0.52875763,5.28171882,0.00219970,0.34458925,0.00597277,1.13161293
-2.60230115,7.43885088,0.53356460,0.53353329,0.52053128,5.26458278,0.00213914,0.33807184,0.00567051,1.10711698
-2.59629815,7.37502308,0.52326613,0.53306301,0.51041504,5.23468679,0.00207919,0.33042521,0.00536514,1.08108152
-2.59029515,7.29652864,0.51165758,0.53272778,0.49856139,5.19319154,0.00202032,0.32177005,0.00505964,1.05393619
-2.58429215,7.20544920,0.49890496,0.53267523,0.48514657,5.14146059,0.00196309,0.31223880,0.00475698,1.02609092
-2.57828914,7.10403483,0.48518072,0.53303301,0.47036609,5.08104259,0.00190812,0.30197221,0.00446014,0.99792648
-2.57228614,6.99466742,0.47066009,0.53390533,0.45442978,5.01365069,0.00185609,0.29111593,0.00417203,0.96978655
-2.56628314,6.87982418,0.45551765,0.53537060,0.43755674,4.94113973,0.00180767,0.27981714,0.00389551,0.94197136
-2.56028014,6.76204232,0.43992401,0.53748018,0.41996998,4.86548221,0.00176353,0.26822146,0.00363331,0.91473325
-2.55427714,6.64388601,0.42404300,0.54025848,0.40189129,4.78874344,0.00172428,0.25647013,0.00338808,0.88827401
-2.54827414,6.52791633,0.40802908,0.54370423,0.38353631,4.71305666,0.00169044,0.24469745,0.00316234,0.86274419
-2.54227114,6.41666485,0.39202539,0.54779305,0.36511003,4.64059841,0.00166243,0.23302878,0.00295847,0.83824424
-2.53626813,6.31261088,0.37616215,0.55248108,0.34680285,4.57356453,0.00164055,0.22157888,0.00277874,0.81482739
-2.53026513,6.21816229,0.36055573,0.55770972,0.32878737,4.51414662,0.00162494,0.21045074,0.00262531,0.79250414
-2.52426213,6.13563938,0.34530816,0.56341097,0.31121592,4.46450893,0.00161556,0.19973487,0.00250022,0.77124811
-2.51825913,6.06726093,0.33050720,0.56951336,0.29421897,4.42676527,0.00161224,0.18950904,0.00240543,0.75100289
-2.51225613,6.01513137,0.31622683,0.57594800,0.27790438,4.40295548,0.00161460,0.17983837,0.00234279,0.73168969
-2.50625313,5.98122788,0.30252816,0.58265454,0.26235739,4.39502102,0.00162211,0.17077582,0.00231410,0.71321529
-2.50025013,5.96738626,0.28946065,0.58958664,0.24764147,4.40477904,0.00163411,0.16236290,0.00232110,0.69548000
-2.49424712,5.97528444,0.27706343,0.59671664,0.23379971,4.43389477,0.00164979,0.15463054,0.00236545,0.67838523
-2.48824412,6.00642280,0.26536683,0.60403917,0.22085680,4.48385197,0.00166825,0.14760016,0.00244880,0.66184028
-2.48224112,6.06210079,0.25439380,0.61157361,0.20882134,4.55592157,0.00168851,0.14128465,0.00257269,0.64576815
-2.47623812,6.14338988,0.24416123,0.61936495,0.19768842,4.65112890,0.00170958,0.13568943,0.00273860,0.63010997
-2.47023512,6.25110317,0.23468108,0.62748334,0.18744225,4.77022032,0.00173046,0.13081332,0.00294789,0.61482796
-2.46423212,6.38576290,0.22596121,0.63602214,0.17805877,4.91363045,0.00175020,0.12664932,0.00320180,0.59990694
-2.45822911,6.54756708,0.21800595,0.64509460,0.16950811,5.08145123,0.00176794,0.12318515,0.00350132,0.58535414
-2.45222611,6.73635739,0.21081632,0.65482950,0.16175679,5.27340476,0.00178295,0.12040376,0.00384724,0.57119761
-2.44622311,6.95159061,0.20438999,0.66536585,0.15476963,5.48882153,0.00179464,0.11828348,0.00423998,0.55748336
-2.44022011,7.19231606,0.19872092,0.67684718,0.14851129,5.72662623,0.00180263,0.11679820,0.00467959,0.54427132
-2.43421711,7.45716156,0.19379893,0.68941561,0.14294760,5.98533272,0.00180672,0.11591733,0.00516563,0.53163066
-2.42821411,7.74433032,0.18960899,0.70320625,0.13804639,6.26305003,0.00180695,0.11560575,0.00569711,0.51963457
-2.42221111,8.05161087,0.18613063,0.71834212,0.13377821,6.55750053,0.00180361,0.11582380,0.00627243,0.50835491
-2.41620810,8.37640147,0.18333731,0.73493022,0.13011678,6.86605125,0.00179721,0.11652723,0.00688930,0.49785713
-2.41020510,8.71574995,0.18119595,0.75305869,0.12703923,7.18575853,0.00178851,0.11766732,0.00754471,0.48819559
-2.40420210,9.06640908,0.17966664,0.77279560,0.12452634,7.51342569,0.00177850,0.11919109,0.00823490,0.47940968
-2.39819910,9.42490677,0.17870258,0.79418925,0.12256271,7.84567277,0.00176837,0.12104176,0.00895538,0.47152088
-2.39219610,9.78762944,0.17825037,0.81727011,0.12113690,8.17901638,0.00175952,0.12315927,0.00970093,0.46453084
-2.38619310,10.15091619,0.17825046,0.84205431,0.12024169,8.50995772,0.00175352,0.12548111,0.01046570,0.45842061
-2.38019010,10.51116057,0.17863799,0.86854843,0.11987437,8.83507544,0.00175210,0.12794325,0.01124327,0.45315095
-2.37418709,10.86491623,0.17934381,0.89675540,0.12003704,9.15112042,0.00175711,0.13048127,0.01202684,0.44866374
-2.36818409,11.20900225,0.18029573,0.92668104,0.12073712,9.45510862,0.00177049,0.13303153,0.01280932,0.44488427
-2.36218109,11.54060369,0.18141988,0.95834089,0.12198765,9.74440846,0.00179428,0.13553251,0.01358361,0.44172429
-2.35617809,11.85736315,0.18264229,0.99176691,0.12380779,10.01681899,0.00183053,0.13792610,0.01434277,0.43908571
-2.35017509,12.15745907,0.18389033,1.02701342,0.12622314,10.27063576,0.00188136,0.14015891,0.01508028,0.43686463
-2.34417209,12.43966711,0.18509426,1.06416212,0.12926588,10.50470118,0.00194886,0.14218344,0.01579029,0.43495555
-2.33816908,12.70340179,0.18618865,1.10332543,0.13297488,10.71843733,0.00203511,0.14395918,0.01646788,0.43325564
-2.33216608,12.94873598,0.18711370,1.14464810,0.13739545,10.91185954,0.00214212,0.14545351,0.01710932,0.43166874
-2.32616308,13.17639705,0.18781637,1.18830669,0.14257882,11.08556985,0.00227186,0.14664242,0.01771226,0.43010910
-2.32016008,13.38773950,0.18825141,1.23450675,0.14858135,11.24073058,0.00242616,0.14751094,0.01827594,0.42850461
-2.31415708,13.58469456,0.18838208,1.28347766,0.15546332,11.37901866,0.00260677,0.14805342,0.01880135,0.42679946
-2.30815408,13.76969855,0.18818074,1.33546527,0.16328736,11.50256247,0.00281521,0.14827341,0.01929131,0.42495617
-2.30215108,13.94560259,0.18762924,1.39072224,0.17211652,11.61386353,0.00305286,0.14818343,0.01975051,0.42295691
-2.29614807,14.11556662,0.18671902,1.44949676,0.18201197,11.71570589,0.00332081,0.14780432,0.02018547,0.42080407
-2.29014507,14.28294197,0.18545114,1.51201957,0.19303030,11.81105662,0.00361986,0.14716449,0.02060444,0.41852015
-2.28414207,14.45114649,0.18383600,1.57849009,0.20522062,11.90296115,0.00395050,0.14629885,0.02101717,0.41614686
-2.27813907,14.62353698,0.18189295,1.64906202,0.21862140,11.99443723,0.00431280,0.14524753,0.02143472,0.41374353
-2.27213607,14.80328353,0.17964972,1.72382898,0.23325714,12.08837145,0.00470636,0.14405454,0.02186906,0.41138490
-2.26613307,14.99325035,0.17714174,1.80281085,0.24913506,12.18742201,0.00513033,0.14276619,0.02233273,0.40915827
-2.26013007,15.19588760,0.17441121,1.88594148,0.26624183,12.29393124,0.00558326,0.14142946,0.02283836,0.40716019
-2.25412706,15.41313803,0.17150623,1.97305827,0.28454059,12.40985103,0.00606315,0.14009037,0.02339823,0.40549265
-2.24812406,15.64636222,0.16847965,2.06389423,0.30396827,12.53668379,0.00656735,0.13879236,0.02402375,0.40425902
-2.24212106,15.89628508,0.16538801,2.15807309,0.32443349,12.67544106,0.00709260,0.13757469,0.02472495,0.40355986
-2.23611806,16.16296602,0.16229028,2.25510778,0.34581504,12.82662131,0.00763499,0.13647107,0.02551006,0.40348856
-2.23011506,16.44579407,0.15924668,2.35440272,0.36796131,12.99020762,0.00819000,0.13550841,0.02638504,0.40412723
-2.22411206,16.74350860,0.15631748,2.45525991,0.39069049,13.16568558,0.00875256,0.13470583,0.02735319,0.40554278
-2.21810905,17.05424517,0.15356175,2.55688901,0.41379194,13.35208063,0.00931706,0.13407401,0.02841490,0.40778352
-2.21210605,17.37560537,0.15103630,2.65842126,0.43702853,13.54801367,0.00987752,0.13361480,0.02956743,0.41087625
-2.20610305,17.70474827,0.14879457,2.75892679,0.46014018,13.75177284,0.01042764,0.13332120,0.03080483,0.41482416
-2.20010005,18.03850054,0.14688573,2.85743502,0.48284844,13.96139893,0.01096095,0.13317775,0.03211796,0.41960554
-2.19409705,18.37348122,0.14535383,2.95295741,0.50486204,14.17478120,0.01147099,0.13316125,0.03349463,0.42517339
-2.18809405,18.70623671,0.14423716,3.04451187,0.52588339,14.38975991,0.01195145,0.13324177,0.03491988,0.43145607
-2.18209105,19.03338073,0.14356769,3.13114788,0.54561567,14.60423168,0.01239634,0.13338409,0.03637635,0.43835891
-2.17608804,19.35173400,0.14337075,3.21197146,0.56377042,14.81625339,0.01280019,0.13354923,0.03784476,0.44576678
-2.17008504,19.65845801,0.14366483,3.28616898,0.58007537,15.02414060,0.01315821,0.13369635,0.03930448,0.45354759
-2.16408204,19.95117759,0.14446150,3.35302886,0.59428204,15.22655637,0.01346644,0.13378458,0.04073415,0.46155650
-2.15807904,20.22808725,0.14576559,3.41196028,0.60617307,15.42258699,0.01372191,0.13377503,0.04211237,0.46964083
-2.15207604,20.48803695,0.14757539,3.46250823,0.61556880,15.61180127,0.01392273,0.13363263,0.04341838,0.47764539
-2.14607304,20.73059381,0.14988305,3.50436413,0.62233285,15.79429114,0.01406824,0.13332794,0.04463274,0.48541803
-2.14007004,20.95607708,0.15267504,3.53737182,0.62637653,15.97069174,0.01415897,0.13283869,0.04573802,0.49281519
-2.13406703,21.16556515,0.15593270,3.56152849,0.62766180,16.14218012,0.01419674,0.13215102,0.04671938,0.49970728
-2.12806403,21.36087407,0.15963287,3.57698081,0.62620276,16.31045263,0.01418460,0.13126047,0.04756509,0.50598360
-2.12206103,21.54450868,0.16374854,3.58401633,0.62206540,16.47768182,0.01412680,0.13017256,0.04826701,0.51155658
-2.11605803,21.71958812,0.16824947,3.58305066,0.61536586,16.64645439,0.01402867,0.12890295,0.04882090,0.51636524
-2.11005503,21.88974876,0.17310287,3.57461106,0.60626711,16.81969273,0.01389653,0.12747732,0.04922664,0.52037762
-2.10405203,22.05902812,0.17827399,3.55931719,0.59497424,17.00056263,0.01373750,0.12593077,0.04948832,0.52359216
-2.09804902,22.23173416,0.18372669,3.53785978,0.58172852,17.19237077,0.01355942,0.12430697,0.04961425,0.52603787
-2.09204602,22.41230459,0.18942388,3.51097822,0.56680053,17.39845522,0.01337056,0.12265692,0.04961681,0.52777336
-2.08604302,22.60516092,0.19532795,3.47943792,0.55048265,17.62207287,0.01317954,0.12103754,0.04951220,0.52888472
-2.08004002,22.81456229,0.20140104,3.44400813,0.53308106,17.86628720,0.01299508,0.11951004,0.04932007,0.52948234
-2.07403702,23.04446356,0.20760529,3.40544124,0.51490777,18.13386011,0.01282584,0.11813815,0.04906310,0.52969675
-2.06803402,23.29838207,0.21390291,3.36445390,0.49627274,18.42715078,0.01268027,0.11698635,0.04876648,0.52967377
-2.06203102,23.57927704,0.22025629,3.32171073,0.47747657,18.74802484,0.01256645,0.11611796,0.04845730,0.52956900
-2.05602801,23.88944500,0.22662796,3.27781078,0.45880376,19.09777630,0.01249195,0.11559344,0.04816392,0.52954208
-2.05002501,24.23043430,0.23298057,3.23327723,0.44051694,19.47706450,0.01246373,0.11546868,0.04791535,0.52975071
-2.04402201,24.60298101,0.23927693,3.18855022,0.42285211,19.88586807,0.01248804,0.11579348,0.04774047,0.53034497
-2.03801901,25.00696816,0.24548003,3.14398293,0.40601489,20.32345725,0.01257037,0.11661017,0.04766745,0.53146193
-2.03201601,25.44140945,0.25155315,3.09984092,0.39017802,20.78838574,0.01271539,0.11795246,0.04772301,0.53322091
-2.02601301,25.90445823,0.25746016,3.05630441,0.37547992,21.27850241,0.01292691,0.11984454,0.04793183,0.53571962
-2.02001001,26.39344159,0.26316594,3.01347342,0.36202437,21.79098318,0.01320787,0.12230035,0.04831592,0.53903120
-2.01400700,26.90491903,0.26863694,2.97137538,0.34988118,22.32238236,0.01356033,0.12532314,0.04889411,0.54320242
-2.00800400,27.43476410,0.27384196,2.92997508,0.33908769,22.86870235,0.01398545,0.12890529,0.04968161,0.54825313
-2.00200100,27.97826684,0.27875317,2.88918642,0.32965110,23.42548006,0.01448352,0.13302834,0.05068957,0.55417676
-1.99599800,28.53025417,0.28334714,2.84888570,0.32155136,23.98788736,0.01505397,0.13766324,0.05192488,0.56094216
-1.98999500,29.08522423,0.28760616,2.80892600,0.31474447,24.55084279,0.01569536,0.14277090,0.05338989,0.56849636
-1.98399200,29.63749030,0.29151950,2.76915219,0.30916611,25.10913058,0.01640542,0.14830288,0.05508239,0.57676837
-1.97798899,30.18132933,0.29508470,2.72941612,0.30473543,25.65752304,0.01718105,0.15420224,0.05699559,0.58567364
-1.97198599,30.71112948,0.29830881,2.68959141,0.30135876,26.19090170,0.01801836,0.16040467,0.05911820,0.59511902
-1.96598299,31.22153108,0.30120942,2.64958739,0.29893330,26.70437268,0.01891270,0.16683961,0.06143471,0.60500805
-1.95997999,31.70755545,0.30381539,2.60936161,0.29735051,27.19337164,0.01985871,0.17343156,0.06392558,0.61524613
-1.95397699,32.16471624,0.30616732,2.56893036,0.29649922,27.65375417,0.02085034,0.18010146,0.06656765,0.62574545
-1.94797399,32.58910888,0.30831749,2.52837689,0.29626838,28.08186790,0.02188096,0.18676805,0.06933458,0.63642940
-1.94197099,32.97747437,0.31032939,2.48785663,0.29654930,28.47460355,0.02294343,0.19334930,0.07219725,0.64723617
-1.93596798,33.32723493,0.31227670,2.44759931,0.29723760,28.82942306,0.02403019,0.19976375,0.07512434,0.65812142
-1.92996498,33.63650049,0.31424173,2.40790760,0.29823454,29.14436399,0.02513341,0.20593186,0.07808281,0.66905984
-1.92396198,33.90404615,0.31631332,2.36915222,0.29944806,29.41802089,0.02624510,0.21177724,0.08103850,0.68004550
-1.91795898,34.12926263,0.31858435,2.33176343,0.30079332,29.64950522,0.02735727,0.21722775,0.08395661,0.69109103
-1.91195598,34.31208267,0.32114873,2.29621918,0.30219297,29.83838670,0.02846213,0.22221654,0.08680226,0.70222556
-1.90595298,34.45288787,0.32409818,2.26303013,0.30357706,29.98462000,0.02955224,0.22668292,0.08954107,0.71349165
-1.89994997,34.55240146,0.32751879,2.23272202,0.30488273,30.08846126,0.03062074,0.23057311,0.09213957,0.72494116
-1.89394697,34.61157290,0.33148756,2.20581594,0.30605379,30.15037974,0.03166147,0.23384079,0.09456580,0.73663048
-1.88794397,34.63146094,0.33606900,2.18280711,0.30704013,30.17096960,0.03266924,0.23644764,0.09678965,0.74861518
-1.88194097,34.61312135,0.34131200,2.16414307,0.30779717,30.15086729,0.03363998,0.23836360,0.09878341,0.76094443
-1.87593797,34.55750561,0.34724715,2.15020198,0.30828531,30.09067904,0.03457086,0.23956713,0.10052208,0.77365545
-1.86993497,34.46537572,0.35388448,2.14127197,0.30846946,29.99092268,0.03546049,0.24004524,0.10198385,0.78676823
-1.86393197,34.33723959,0.36121193,2.13753230,0.30831873,29.85198681,0.03630900,0.23979350,0.10315033,0.80028093
-1.85792896,34.17331022,0.36919456,2.13903739,0.30780622,29.67410941,0.03711810,0.23881594,0.10400697,0.81416598
-1.85192596,33.97349060,0.37777447,2.14570420,0.30690903,29.45737676,0.03789111,0.23712481,0.10454327,0.82836737
-1.84592296,33.73738462,0.38687165,2.15730392,0.30560838,29.20174228,0.03863296,0.23474030,0.10475300,0.84279912
-1.83991996,33.46433332,0.39638558,2.17345848,0.30388996,28.90706388,0.03935008,0.23169023,0.10463441,0.85734515
-1.83391696,33.15347415,0.40619770,2.19364218,0.30174428,28.57315718,0.04005032,0.22800957,0.10419030,0.87186059
-1.82791396,32.80381999,0.41617448,2.21718893,0.29916728,28.19986125,0.04074270,0.22373999,0.10342809,0.88617458
-1.82191096,32.41435364,0.42617122,2.24330500,0.29616083,27.78711286,0.04143722,0.21892934,0.10235980,0.90009446
-1.81590795,31.98413278,0.43603625,2.27108717,0.29273336,27.33502464,0.04214456,0.21363107,0.10100192,0.91341127
-1.80990495,31.51240012,0.44561550,2.29954597,0.28890040,26.84396265,0.04287574,0.20790360,0.09937528,0.92590640
-1.80390195,30.99869305,0.45475721,2.32763337,0.28468505,26.31461878,0.04364177,0.20180971,0.09750475,0.93735902
-1.79789895,30.44294746,0.46331661,2.35427412,0.28011836,25.74807375,0.04445326,0.19541586,0.09541896,0.94755421
-1.79189595,29.84559056,0.47116037,2.37839977,0.27523949,25.14584721,0.04532000,0.18879149,0.09314987,0.95629131
-1.78589295,29.20761819,0.47817066,2.39898409,0.27009582,24.50993193,0.04625063,0.18200839,0.09073235,0.96339208
-1.77988994,28.53065289,0.48424862,2.41507875,0.26474273,23.84281005,0.04725225,0.17513993,0.08820365,0.96870857
-1.77388694,27.81697998,0.48931719,2.42584768,0.25924334,23.14745037,0.04833011,0.16826047,0.08560291,0.97212997
-1.76788394,27.06955958,0.49332294,2.43059888,0.25366793,22.42728637,0.04948740,0.16144460,0.08297049,0.97358841
