energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.57978989,5.49202909,0.23005856,0.00000000,1.11983958,2.58859193,2.71770360,0.00000000
-5.57378689,5.23340796,0.22020230,0.00000000,1.06900865,2.47715866,2.57372989,0.00000000
-5.56778389,4.96953107,0.20967054,0.00000000,1.01702945,2.36419628,2.42530519,0.00000000
-5.56178089,4.70269451,0.19860980,0.00000000,0.96433170,2.25049206,2.27408208,0.00000000
-5.55577789,4.43505935,0.18716810,0.00000000,0.91132300,2.13675610,2.12167214,0.00000000
-5.54977489,4.16862980,0.17549127,0.00000000,0.85838480,2.02362150,1.96961642,0.00000000
-5.54377189,3.90523655,0.16371967,0.00000000,0.80586937,1.91164692,1.81935874,0.00000000
-5.53776888,3.64652563,0.15198528,0.00000000,0.75409748,1.80132139,1.67222258,0.00000000
-5.53176588,3.39395255,0.14040924,0.00000000,0.70335691,1.69307066,1.52939231,0.00000000
-5.52576288,3.14878165,0.12909999,0.00000000,0.65390185,1.58726495,1.39189910,0.00000000
-5.51975988,2.91209022,0.11815197,0.00000000,0.60595299,1.48422737,1.26061195,0.00000000
-5.51375688,2.68477676,0.10764492,0.00000000,0.55969840,1.38424269,1.13623378,0.00000000
-5.50775388,2.46757275,0.09764367,0.00000000,0.51529492,1.28756594,1.01930234,0.00000000
-5.50175088,2.26105701,0.08819851,0.00000000,0.47287010,1.19443043,0.91019580,0.00000000
-5.49574787,2.06567190,0.07934587,0.00000000,0.43252445,1.10505482,0.80914216,0.00000000
-5.48974487,1.88174044,0.07110948,0.00000000,0.39433395,1.01964895,0.71623200,0.00000000
-5.48374187,1.70948348,0.06350167,0.00000000,0.35835263,0.93841830,0.63143380,0.00000000
-5.47773887,1.54903630,0.05652484,0.00000000,0.32461514,0.86156688,0.55461088,0.00000000
-5.47173587,1.40046394,0.05017311,0.00000000,0.29313916,0.78929859,0.48553931,0.00000000
-5.46573287,1.26377488,0.04443380,0.00000000,0.26392768,0.72181712,0.42392593,0.00000000
-5.45972986,1.13893260,0.03928902,0.00000000,0.23697098,0.65932454,0.36942587,0.00000000
-5.45372686,1.02586503,0.03471701,0.00000000,0.21224842,0.60201873,0.32165897,0.00000000
-5.44772386,0.92447177,0.03069338,0.00000000,0.18972988,0.55008993,0.28022462,0.00000000
-5.44172086,0.83462914,0.02719217,0.00000000,0.16937698,0.50371663,0.24471481,0.00000000
-5.43571786,0.75619330,0.02418669,0.00000000,0.15114412,0.46306109,0.21472502,0.00000000
-5.42971486,0.68900167,0.02165017,0.00000000,0.13497931,0.42826469,0.18986309,0.00000000
-5.42371186,0.63287300,0.01955626,0.00000000,0.12082485,0.39944340,0.16975590,0.00000000
-5.41770885,0.58760640,0.01787933,0.00000000,0.10861797,0.37668349,0.15405416,0.00000000
-5.41170585,0.55297971,0.01659461,0.00000000,0.09829138,0.36003780,0.14243539,0.00000000
-5.40570285,0.52874761,0.01567822,0.00000000,0.08977386,0.34952260,0.13460538,0.00000000
-5.39969985,0.51463981,0.01510716,0.00000000,0.08299084,0.34511528,0.13029848,0.00000000
-5.39369685,0.51035975,0.01485912,0.00000000,0.07786507,0.34675299,0.12927688,0.00000000
-5.38769385,0.51558402,0.01491240,0.00000000,0.07431732,0.35433229,0.13132931,0.00000000
-5.38169085,0.52996290,0.01524565,0.00000000,0.07226720,0.36771005,0.13626936,0.00000000
-5.37568784,0.55312231,0.01583783,0.00000000,0.07163403,0.38670555,0.14393366,0.00000000
-5.36968484,0.58466722,0.01666800,0.00000000,0.07233784,0.41110390,0.15418021,0.00000000
-5.36368184,0.62418676,0.01771532,0.00000000,0.07430041,0.44066078,0.16688693,0.00000000
-5.35767884,0.67126099,0.01895902,0.00000000,0.07744635,0.47510849,0.18195046,0.00000000
-5.35167584,0.72546916,0.02037851,0.00000000,0.08170424,0.51416311,0.19928550,0.00000000
-5.34567284,0.78639932,0.02195350,0.00000000,0.08700778,0.55753263,0.21882431,0.00000000
-5.33966983,0.85365882,0.02366427,0.00000000,0.09329684,0.60492579,0.24051668,0.00000000
-5.33366683,0.92688521,0.02549189,0.00000000,0.10051845,0.65606117,0.26432984,0.00000000
-5.32766383,1.00575696,0.02741862,0.00000000,0.10862765,0.71067614,0.29024858,0.00000000
-5.32166083,1.09000322,0.02942825,0.00000000,0.11758813,0.76853508,0.31827500,0.00000000
-5.31565783,1.17941195,0.03150645,0.00000000,0.12737261,0.82943651,0.34842798,0.00000000
-5.30965483,1.27383561,0.03364115,0.00000000,0.13796294,0.89321823,0.38074211,0.00000000
-5.30365183,1.37319376,0.03582288,0.00000000,0.14934984,0.95976040,0.41526594,0.00000000
-5.29764882,1.47747211,0.03804499,0.00000000,0.16153237,1.02898573,0.45205947,0.00000000
-5.29164582,1.58671757,0.04030387,0.00000000,0.17451702,1.10085682,0.49119083,0.00000000
-5.28564282,1.70102918,0.04259901,0.00000000,0.18831647,1.17537031,0.53273236,0.00000000
-5.27963982,1.82054517,0.04493307,0.00000000,0.20294818,1.25254805,0.57675599,0.00000000
-5.27363682,1.94542654,0.04731169,0.00000000,0.21843281,1.33242548,0.62332830,0.00000000
-5.26763382,2.07583790,0.04974336,0.00000000,0.23479251,1.41503782,0.67250557,0.00000000
-5.26163082,2.21192655,0.05223911,0.00000000,0.25204940,1.50040471,0.72432899,0.00000000
-5.25562781,2.35380098,0.05481219,0.00000000,0.27022415,1.58851410,0.77882051,0.00000000
-5.24962481,2.50151018,0.05747763,0.00000000,0.28933488,1.67930659,0.83597964,0.00000000
-5.24362181,2.65502490,0.06025189,0.00000000,0.30939651,1.77266086,0.89578152,0.00000000
-5.23761881,2.81422244,0.06315235,0.00000000,0.33042054,1.86838165,0.95817651,0.00000000
-5.23161581,2.97887577,0.06619695,0.00000000,0.35241542,1.96619077,1.02309137,0.00000000
-5.22561281,3.14864803,0.06940381,0.00000000,0.37538733,2.06572221,1.09043221,0.00000000
-5.21960980,3.32309279,0.07279084,0.00000000,0.39934149,2.16652170,1.16008884,0.00000000
-5.21360680,3.50166030,0.07637550,0.00000000,0.42428370,2.26805104,1.23194058,0.00000000
-5.20760380,3.68370923,0.08017444,0.00000000,0.45022216,2.36969717,1.30586276,0.00000000
-5.20160080,3.86852330,0.08420333,0.00000000,0.47716907,2.47078558,1.38173375,0.00000000
-5.19559780,4.05533160,0.08847659,0.00000000,0.50514205,2.57059751,1.45944158,0.00000000
-5.18959480,4.24333120,0.09300712,0.00000000,0.53416497,2.66838989,1.53888971,0.00000000
-5.18359180,4.43171036,0.09780601,0.00000000,0.56426800,2.76341720,1.62000121,0.00000000
-5.17758879,4.61967054,0.10288218,0.00000000,0.59548668,2.85495366,1.70272067,0.00000000
-5.17158579,4.80644571,0.10824198,0.00000000,0.62785975,2.94231480,1.78701343,0.00000000
-5.16558279,4.99131705,0.11388859,0.00000000,0.66142591,3.02487703,1.87286167,0.00000000
-5.15957979,5.17362219,0.11982145,0.00000000,0.69621916,3.10209399,1.96025726,0.00000000
-5.15357679,5.35275776,0.12603554,0.00000000,0.73226311,3.17350895,2.04919139,0.00000000
-5.14757379,5.52817508,0.13252056,0.00000000,0.76956432,3.23876241,2.13964118,0.00000000
-5.14157079,5.69936909,0.13926016,0.00000000,0.80810495,3.29759460,2.23155402,0.00000000
-5.13556778,5.86586112,0.14623110,0.00000000,0.84783520,3.34984278,2.32483015,0.00000000
-5.12956478,6.02717667,0.15340247,0.00000000,0.88866585,3.39543364,2.41930460,0.00000000
-5.12356178,6.18281992,0.16073509,0.00000000,0.93046149,3.43437128,2.51472945,0.00000000
-5.11755878,6.33224683,0.16818102,0.00000000,0.97303487,3.46672183,2.61075776,0.00000000
-5.11155578,6.47483907,0.17568333,0.00000000,1.01614291,3.49259556,2.70693022,0.00000000
-5.10555278,6.60988101,0.18317620,0.00000000,1.05948474,3.51212780,2.80266572,0.00000000
-5.09954977,6.73654208,0.19058532,0.00000000,1.10270213,3.52546005,2.89725692,0.00000000
-5.09354677,6.85386644,0.19782869,0.00000000,1.14538259,3.53272250,2.98987158,0.00000000
-5.08754377,6.96077174,0.20481786,0.00000000,1.18706526,3.53401925,3.07956030,0.00000000
-5.08154077,7.05605799,0.21145952,0.00000000,1.22724947,3.52941731,3.16527093,0.00000000
-5.07553777,7.13842752,0.21765749,0.00000000,1.26540598,3.51894027,3.24586959,0.00000000
-5.06953477,7.20651588,0.22331506,0.00000000,1.30099040,3.50256723,3.32016803,0.00000000
-5.06353177,7.25893313,0.22833764,0.00000000,1.33345867,3.48023733,3.38695653,0.00000000
-5.05752876,7.29431459,0.23263553,0.00000000,1.36228369,3.45185986,3.44504134,0.00000000
-5.05152576,7.31137900,0.23612690,0.00000000,1.38697287,3.41732960,3.49328549,0.00000000
-5.04552276,7.30899212,0.23874068,0.00000000,1.40708574,3.37654676,3.53065133,0.00000000
-5.03951976,7.28623298,0.24041938,0.00000000,1.42225103,3.32944054,3.55624333,0.00000000
-5.03351676,7.24246010,0.24112171,0.00000000,1.43218257,3.27599524,3.56934931,0.00000000
-5.02751376,7.17737448,0.24082479,0.00000000,1.43669337,3.21627750,3.56947846,0.00000000
-5.02151076,7.09107646,0.23952598,0.00000000,1.43570732,3.15046323,3.55639455,0.00000000
-5.01550775,6.98411364,0.23724417,0.00000000,1.42926821,3.07886282,3.53014277,0.00000000
-5.00950475,6.85751722,0.23402046,0.00000000,1.41754533,3.00194306,3.49106899,0.00000000
-5.00350175,6.71282462,0.22991818,0.00000000,1.40083584,2.92034453,3.43983045,0.00000000
-4.99749875,6.55208655,0.22502229,0.00000000,1.37956328,2.83489330,3.37739703,0.00000000
-4.99149575,6.37785758,0.21943802,0.00000000,1.35427256,2.74660590,3.30504277,0.00000000
-4.98549275,6.19316942,0.21328888,0.00000000,1.32562113,2.65668701,3.22432761,0.00000000
-4.97948974,6.00148700,0.20671407,0.00000000,1.29436669,2.56651950,3.13706945,0.00000000
-4.97348674,5.80664811,0.19986531,0.00000000,1.26135147,2.47764671,3.04530719,0.00000000
-4.96748374,5.61278764,0.19290316,0.00000000,1.22748357,2.39174737,2.95125558,0.00000000
-4.96148074,5.42424833,0.18599300,0.00000000,1.19371550,2.31060366,2.85725302,0.00000000
-4.95547774,5.24548034,0.17930071,0.00000000,1.16102063,2.23606343,2.76570357,0.00000000
-4.94947474,5.08093222,0.17298822,0.00000000,1.13036783,2.16999748,2.67901499,0.00000000
-4.94347174,4.93493643,0.16720903,0.00000000,1.10269512,2.11425354,2.59953419,0.00000000
-4.93746873,4.81159276,0.16210380,0.00000000,1.07888279,2.07060810,2.52948225,0.00000000
-4.93146573,4.71465310,0.15779622,0.00000000,1.05972693,2.04071791,2.47089076,0.00000000
-4.92546273,4.64741118,0.15438928,0.00000000,1.04591396,2.02607253,2.42554150,0.00000000
-4.91945973,4.61260081,0.15196195,0.00000000,1.03799712,2.02794969,2.39491138,0.00000000
-4.91345673,4.61230603,0.15056653,0.00000000,1.03637569,2.04737469,2.38012445,0.00000000
-4.90745373,4.64788640,0.15022673,0.00000000,1.04127773,2.08508540,2.38191277,0.00000000
-4.90145073,4.71992011,0.15093650,0.00000000,1.05274725,2.14150387,2.40058759,0.00000000
-4.89544772,4.82816742,0.15265971,0.00000000,1.07063631,2.21671544,2.43602208,0.00000000
-4.88944472,4.97155591,0.15533083,0.00000000,1.09460284,2.31045618,2.48764656,0.00000000
-4.88344172,5.14818894,0.15885637,0.00000000,1.12411436,2.42210892,2.55445686,0.00000000
-4.87743872,5.35537738,0.16311738,0.00000000,1.15845800,2.55070803,2.63503574,0.00000000
-4.87143572,5.58969431,0.16797263,0.00000000,1.19675675,2.69495289,2.72758721,0.00000000
-4.86543272,5.84705131,0.17326264,0.00000000,1.23799155,2.85322946,2.82998289,0.00000000
-4.85942971,6.12279434,0.17881435,0.00000000,1.28102882,3.02363940,2.93981900,0.00000000
-4.85342671,6.41181625,0.18444620,0.00000000,1.32465266,3.20403591,3.05448249,0.00000000
-4.84742371,6.70868252,0.18997359,0.00000000,1.36760045,3.39206500,3.17122388,0.00000000
-4.84142071,7.00776602,0.19521444,0.00000000,1.40860093,3.58521124,3.28723452,0.00000000
-4.83541771,7.30338650,0.19999469,0.00000000,1.44641306,3.78084652,3.39972556,0.00000000
-4.82941471,7.58995002,0.20415348,0.00000000,1.47986447,3.97628056,3.50600570,0.00000000
-4.82341171,7.86208376,0.20754787,0.00000000,1.50788764,4.16881185,3.60355503,0.00000000
-4.81740870,8.11476170,0.21005690,0.00000000,1.52955274,4.35577764,3.69009221,0.00000000
-4.81140570,8.34341717,0.21158484,0.00000000,1.54409549,4.53460197,3.76363264,0.00000000
-4.80540270,8.54403890,0.21206350,0.00000000,1.55093908,4.70284051,3.82253563,0.00000000
-4.79939970,8.71324772,0.21145354,0.00000000,1.54970939,4.85822138,3.86553896,0.00000000
-4.79339670,8.84835227,0.20974474,0.00000000,1.54024272,4.99868131,3.89178010,0.00000000
-4.78739370,8.94738272,0.20695528,0.00000000,1.52258611,5.12239636,3.90080352,0.00000000
-4.78139070,9.00910259,0.20313004,0.00000000,1.49699037,5.22780705,3.89255461,0.00000000
-4.77538769,9.03299960,0.19833811,0.00000000,1.46389621,5.31363765,3.86736099,0.00000000
-4.76938469,9.01925743,0.19266957,0.00000000,1.42391448,5.37890943,3.82590270,0.00000000
-4.76338169,8.96871073,0.18623176,0.00000000,1.37780152,5.42294827,3.76917312,0.00000000
-4.75737869,8.88278646,0.17914531,0.00000000,1.32643099,5.44538650,3.69843290,0.00000000
-4.75137569,8.76343490,0.17153990,0.00000000,1.27076351,5.44615969,3.61515928,0.00000000
-4.74537269,8.61305382,0.16355029,0.00000000,1.21181560,5.42549838,3.52099319,0.00000000
-4.73936968,8.43440921,0.15531245,0.00000000,1.15062938,5.38391548,3.41768668,0.00000000
-4.73336668,8.23055578,0.14696022,0.00000000,1.08824420,5.32218978,3.30705274,0.00000000
-4.72736368,8.00476009,0.13862249,0.00000000,1.02567136,5.24134586,3.19091935,0.00000000
-4.72136068,7.76042858,0.13042097,0.00000000,0.96387274,5.14263118,3.07108930,0.00000000
-4.71535768,7.50104218,0.12246867,0.00000000,0.90374392,5.02749059,2.94930666,0.00000000
-4.70935468,7.23009876,0.11486907,0.00000000,0.84610202,4.89753888,2.82723043,0.00000000
-4.70335168,6.95106371,0.10771592,0.00000000,0.79167823,4.75453167,2.70641548,0.00000000
-4.69734867,6.66732870,0.10109354,0.00000000,0.74111483,4.60033523,2.58830019,0.00000000
-4.69134567,6.38217793,0.09507766,0.00000000,0.69496599,4.43689547,2.47420016,0.00000000
-4.68534267,6.09876102,0.08973648,0.00000000,0.65370180,4.26620671,2.36530681,0.00000000
-4.67933967,5.82007124,0.08513200,0.00000000,0.61771452,4.09028042,2.26268970,0.00000000
-4.67333667,5.54892761,0.08132128,0.00000000,0.58732622,3.91111454,2.16730111,0.00000000
-4.66733367,5.28795981,0.07835760,0.00000000,0.56279691,3.73066369,2.07998165,0.00000000
-4.66133067,5.03959426,0.07629135,0.00000000,0.54433210,3.55081092,2.00146563,0.00000000
-4.65532766,4.80604074,0.07517054,0.00000000,0.53208929,3.37334116,1.93238516,0.00000000
-4.64932466,4.58927854,0.07504081,0.00000000,0.52618255,3.19991729,1.87327222,0.00000000
-4.64332166,4.39104195,0.07594498,0.00000000,0.52668491,3.03205897,1.82455831,0.00000000
-4.63731866,4.21280511,0.07792194,0.00000000,0.53362824,2.87112490,1.78657135,0.00000000
-4.63131566,4.05576657,0.08100518,0.00000000,0.54700085,2.71829895,1.75953021,0.00000000
-4.62531266,3.92083429,0.08522073,0.00000000,0.56674268,2.57458056,1.74353722,0.00000000
-4.61930965,3.80861222,0.09058485,0.00000000,0.59273896,2.44077964,1.73856940,0.00000000
-4.61330665,3.71938952,0.09710144,0.00000000,0.62481255,2.31751629,1.74446930,0.00000000
-4.60730365,3.65313388,0.10475942,0.00000000,0.66271597,2.20522537,1.76093665,0.00000000
-4.60130065,3.60949024,0.11353026,0.00000000,0.70612386,2.10416575,1.78752169,0.00000000
-4.59529765,3.58778607,0.12336583,0.00000000,0.75462667,2.01443416,1.82362151,0.00000000
-4.58929465,3.58704438,0.13419670,0.00000000,0.80772662,1.93598310,1.86848019,0.00000000
-4.58329165,3.60600500,0.14593120,0.00000000,0.86483651,1.86864223,1.92119373,0.00000000
-4.57728864,3.64315463,0.15845525,0.00000000,0.92528207,1.81214261,1.98072019,0.00000000
-4.57128564,3.69676544,0.17163317,0.00000000,0.98830839,1.76614280,2.04589549,0.00000000
-4.56528264,3.76494170,0.18530945,0.00000000,1.05309053,1.73025593,2.11545477,0.00000000
-4.55927964,3.84567322,0.19931161,0.00000000,1.11874833,1.70407662,2.18805892,0.00000000
-4.55327664,3.93689399,0.21345392,0.00000000,1.18436512,1.68720670,2.26232565,0.00000000
-4.54727364,4.03654410,0.22754204,0.00000000,1.24900972,1.67927861,2.33686407,0.00000000
-4.54127064,4.14263219,0.24137832,0.00000000,1.31176094,1.67997543,2.41031130,0.00000000
-4.53526763,4.25329589,0.25476754,0.00000000,1.37173346,1.68904657,2.48136987,0.00000000
-4.52926463,4.36685725,0.26752283,0.00000000,1.42810394,1.70631817,2.54884390,0.00000000
-4.52326163,4.48187024,0.27947157,0.00000000,1.48013599,1.73169765,2.61167258,0.00000000
-4.51725863,4.59715756,0.29046074,0.00000000,1.52720275,1.76517180,2.66895900,0.00000000
-4.51125563,4.71183434,0.30036171,0.00000000,1.56880574,1.80679816,2.71999306,0.00000000
-4.50525263,4.82531694,0.30907398,0.00000000,1.60458887,1.85668973,2.76426689,0.00000000
-4.49924962,4.93731551,0.31652781,0.00000000,1.63434683,1.91499319,2.80148198,0.00000000
-4.49324662,5.04781005,0.32268543,0.00000000,1.65802720,1.98186144,2.83154747,0.00000000
-4.48724362,5.15701045,0.32754093,0.00000000,1.67572603,2.05742117,2.85456954,0.00000000
-4.48124062,5.26530208,0.33111867,0.00000000,1.68767718,2.14173679,2.87083237,0.00000000
-4.47523762,5.37317929,0.33347040,0.00000000,1.69423579,2.23477232,2.88077160,0.00000000
-4.46923462,5.48117032,0.33467119,0.00000000,1.69585692,2.33635299,2.88494182,0.00000000
-4.46323162,5.58975753,0.33481453,0.00000000,1.69307048,2.44612844,2.88397977,0.00000000
-4.45722861,5.69929758,0.33400672,0.00000000,1.68645393,2.56353988,2.87856543,0.00000000
-4.45122561,5.80994652,0.33236102,0.00000000,1.67660427,2.68779310,2.86938332,0.00000000
-4.44522261,5.92159454,0.32999190,0.00000000,1.66411108,2.81783948,2.85708607,0.00000000
-4.43921961,6.03381493,0.32700966,0.00000000,1.64953197,2.95236683,2.84226267,0.00000000
-4.43321661,6.14583113,0.32351579,0.00000000,1.63337203,3.08980153,2.82541304,0.00000000
-4.42721361,6.25650476,0.31959928,0.00000000,1.61606818,3.22832297,2.80693042,0.00000000
-4.42121061,6.36434648,0.31533409,0.00000000,1.59797935,3.36589071,2.78709256,0.00000000
-4.41520760,6.46755008,0.31077792,0.00000000,1.57938273,3.50028430,2.76606198,0.00000000
-4.40920460,6.56404872,0.30597218,0.00000000,1.56047612,3.62915478,2.74389503,0.00000000
-4.40320160,6.65159107,0.30094319,0.00000000,1.54138583,3.75008621,2.72055887,0.00000000
-4.39719860,6.72783344,0.29570442,0.00000000,1.52217933,3.86066527,2.69595505,0.00000000
-4.39119560,6.79044315,0.29025953,0.00000000,1.50288148,3.95855582,2.66994757,0.00000000
-4.38519260,6.83720738,0.28460595,0.00000000,1.48349289,4.04157542,2.64239352,0.00000000
-4.37918959,6.86614137,0.27873872,0.00000000,1.46400901,4.10777019,2.61317380,0.00000000
-4.37318659,6.87558964,0.27265425,0.00000000,1.44443826,4.15548444,2.58222151,0.00000000
-4.36718359,6.86431423,0.26635372,0.00000000,1.42481791,4.18342163,2.54954608,0.00000000
-4.36118059,6.83156473,0.25984588,0.00000000,1.40522643,4.19069355,2.51525093,0.00000000
-4.35517759,6.77712582,0.25314902,0.00000000,1.38579124,4.17685505,2.47954366,0.00000000
-4.34917459,6.70133938,0.24629203,0.00000000,1.36669142,4.14192256,2.44273759,0.00000000
-4.34317159,6.60509987,0.23931447,0.00000000,1.34815504,4.08637522,2.40524460,0.00000000
-4.33716858,6.48982306,0.23226563,0.00000000,1.33045127,4.01113853,2.36755962,0.00000000
-4.33116558,6.35738997,0.22520271,0.00000000,1.31387789,3.91755129,2.33023769,0.00000000
-4.32516258,6.21006929,0.21818831,0.00000000,1.29874490,3.80731734,2.29386510,0.00000000
-4.31915958,6.05042273,0.21128734,0.00000000,1.28535559,3.68244471,2.25902662,0.00000000
-4.31315658,5.88119870,0.20456367,0.00000000,1.27398616,3.54517499,2.22627077,0.00000000
-4.30715358,5.70522040,0.19807672,0.00000000,1.26486539,3.39790657,2.19607564,0.00000000
