energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Zn_p_up,Zn_d_up
-5.77188594,0.46904979,0.00743078,0.11268400,0.04558757,0.00000000,0.10438754,0.06898662
-5.76588294,0.43464376,0.00672865,0.10609930,0.04140665,0.00000000,0.09705258,0.06461669
-5.75987994,0.40042403,0.00605355,0.09933169,0.03736505,0.00000000,0.08970355,0.06017078
-5.75387694,0.36684876,0.00541084,0.09250877,0.03349959,0.00000000,0.08244620,0.05572200
-5.74787394,0.33434069,0.00480479,0.08575508,0.02984057,0.00000000,0.07537920,0.05134059
-5.74187094,0.30328099,0.00423864,0.07918965,0.02641164,0.00000000,0.06859255,0.04709262
-5.73586793,0.27400504,0.00371455,0.07292389,0.02322994,0.00000000,0.06216637,0.04303889
-5.72986493,0.24680015,0.00323369,0.06705996,0.02030635,0.00000000,0.05617015,0.03923411
-5.72386193,0.22190501,0.00279635,0.06168946,0.01764598,0.00000000,0.05066236,0.03572643
-5.71785893,0.19951082,0.00240201,0.05689263,0.01524867,0.00000000,0.04569051,0.03255712
-5.71185593,0.17976362,0.00204945,0.05273785,0.01310973,0.00000000,0.04129144,0.02976052
-5.70585293,0.16276776,0.00173688,0.04928147,0.01122061,0.00000000,0.03749190,0.02736419
-5.69984992,0.14858997,0.00146206,0.04656784,0.00956963,0.00000000,0.03430935,0.02538918
-5.69384692,0.13726388,0.00122242,0.04462965,0.00814274,0.00000000,0.03175283,0.02385047
-5.68784392,0.12879458,0.00101516,0.04348823,0.00692415,0.00000000,0.02982386,0.02275734
-5.68184092,0.12316296,0.00083736,0.04315403,0.00589700,0.00000000,0.02851742,0.02211393
-5.67583792,0.12032960,0.00068609,0.04362700,0.00504387,0.00000000,0.02782273,0.02191962
-5.66983492,0.12023812,0.00055842,0.04489707,0.00434731,0.00000000,0.02772407,0.02216943
-5.66383192,0.12281767,0.00045156,0.04694446,0.00379015,0.00000000,0.02820138,0.02285443
-5.65782891,0.12798472,0.00036285,0.04974001,0.00335589,0.00000000,0.02923075,0.02396192
-5.65182591,0.13564404,0.00028984,0.05324543,0.00302885,0.00000000,0.03078477,0.02547563
-5.64582291,0.14568879,0.00023026,0.05741354,0.00279434,0.00000000,0.03283276,0.02737583
-5.63981991,0.15800013,0.00018210,0.06218850,0.00263878,0.00000000,0.03534086,0.02963938
-5.63381691,0.17244616,0.00014355,0.06750615,0.00254971,0.00000000,0.03827210,0.03223969
-5.62781391,0.18888049,0.00011301,0.07329431,0.00251577,0.00000000,0.04158632,0.03514673
-5.62181091,0.20714067,0.00008912,0.07947333,0.00252670,0.00000000,0.04524020,0.03832699
-5.61580790,0.22704650,0.00007069,0.08595672,0.00257329,0.00000000,0.04918715,0.04174349
-5.60980490,0.24839865,0.00005674,0.09265199,0.00264728,0.00000000,0.05337742,0.04535584
-5.60380190,0.27097747,0.00004643,0.09946170,0.00274132,0.00000000,0.05775812,0.04912040
-5.59779890,0.29454244,0.00003905,0.10628467,0.00284886,0.00000000,0.06227346,0.05299047
-5.59179590,0.31883225,0.00003405,0.11301743,0.00296416,0.00000000,0.06686506,0.05691668
-5.58579290,0.34356566,0.00003094,0.11955583,0.00308214,0.00000000,0.07147239,0.06084740
-5.57978989,0.36844326,0.00002936,0.12579678,0.00319840,0.00000000,0.07603329,0.06472933
-5.57378689,0.39315008,0.00002899,0.13164011,0.00330913,0.00000000,0.08048477,0.06850822
-5.56778389,0.41735926,0.00002958,0.13699043,0.00341109,0.00000000,0.08476374,0.07212961
-5.56178089,0.44073654,0.00003092,0.14175910,0.00350157,0.00000000,0.08880798,0.07553975
-5.55577789,0.46294559,0.00003286,0.14586597,0.00357835,0.00000000,0.09255716,0.07868659
-5.54977489,0.48365406,0.00003524,0.14924116,0.00363970,0.00000000,0.09595389,0.08152070
-5.54377189,0.50254022,0.00003795,0.15182652,0.00368434,0.00000000,0.09894483,0.08399635
-5.53776888,0.51929991,0.00004087,0.15357696,0.00371139,0.00000000,0.10148180,0.08607251
-5.53176588,0.53365360,0.00004392,0.15446147,0.00372038,0.00000000,0.10352281,0.08771379
-5.52576288,0.54535342,0.00004702,0.15446378,0.00371119,0.00000000,0.10503306,0.08889127
-5.51975988,0.55418970,0.00005007,0.15358272,0.00368404,0.00000000,0.10598581,0.08958334
-5.51375688,0.55999695,0.00005300,0.15183226,0.00363944,0.00000000,0.10636307,0.08977620
-5.50775388,0.56265885,0.00005576,0.14924105,0.00357820,0.00000000,0.10615619,0.08946436
-5.50175088,0.56211218,0.00005826,0.14585179,0.00350131,0.00000000,0.10536614,0.08865082
-5.49574787,0.55834937,0.00006047,0.14172010,0.00341003,0.00000000,0.10400366,0.08734713
-5.48974487,0.55141961,0.00006232,0.13691319,0.00330573,0.00000000,0.10208912,0.08557311
-5.48374187,0.54142837,0.00006377,0.13150821,0.00318997,0.00000000,0.09965212,0.08335651
-5.47773887,0.52853533,0.00006480,0.12559043,0.00306438,0.00000000,0.09673094,0.08073229
-5.47173587,0.51295079,0.00006537,0.11925120,0.00293071,0.00000000,0.09337165,0.07774184
-5.46573287,0.49493062,0.00006548,0.11258592,0.00279074,0.00000000,0.08962712,0.07443197
-5.45972986,0.47476993,0.00006512,0.10569189,0.00264630,0.00000000,0.08555581,0.07085379
-5.45372686,0.45279568,0.00006430,0.09866622,0.00249924,0.00000000,0.08122042,0.06706145
-5.44772386,0.42935857,0.00006303,0.09160387,0.00235137,0.00000000,0.07668654,0.06311089
-5.44172086,0.40482437,0.00006135,0.08459582,0.00220450,0.00000000,0.07202111,0.05905852
-5.43571786,0.37956509,0.00005928,0.07772742,0.00206039,0.00000000,0.06729108,0.05496002
-5.42971486,0.35395034,0.00005687,0.07107706,0.00192072,0.00000000,0.06256194,0.05086907
-5.42371186,0.32833902,0.00005416,0.06471500,0.00178712,0.00000000,0.05789651,0.04683634
-5.41770885,0.30307179,0.00005122,0.05870256,0.00166110,0.00000000,0.05335374,0.04290853
-5.41170585,0.27846438,0.00004809,0.05309159,0.00154410,0.00000000,0.04898776,0.03912758
-5.40570285,0.25480204,0.00004482,0.04792422,0.00143742,0.00000000,0.04484709,0.03553009
-5.39969985,0.23233512,0.00004148,0.04323286,0.00134225,0.00000000,0.04097408,0.03214690
-5.39369685,0.21127601,0.00003811,0.03904046,0.00125969,0.00000000,0.03740455,0.02900285
-5.38769385,0.19179730,0.00003476,0.03536098,0.00119067,0.00000000,0.03416758,0.02611673
-5.38169085,0.17403114,0.00003148,0.03220001,0.00113604,0.00000000,0.03128567,0.02350141
-5.37568784,0.15806983,0.00002831,0.02955560,0.00109653,0.00000000,0.02877486,0.02116403
-5.36968484,0.14396738,0.00002527,0.02741911,0.00107278,0.00000000,0.02664523,0.01910647
-5.36368184,0.13174201,0.00002240,0.02577617,0.00106535,0.00000000,0.02490136,0.01732573
-5.35767884,0.12137935,0.00001971,0.02460768,0.00107477,0.00000000,0.02354304,0.01581452
-5.35167584,0.11283618,0.00001722,0.02389077,0.00110154,0.00000000,0.02256596,0.01456189
-5.34567284,0.10604464,0.00001494,0.02359979,0.00114617,0.00000000,0.02196252,0.01355378
-5.33966983,0.10091664,0.00001288,0.02370723,0.00120924,0.00000000,0.02172259,0.01277372
-5.33366683,0.09734832,0.00001103,0.02418459,0.00129141,0.00000000,0.02183436,0.01220344
-5.32766383,0.09522451,0.00000939,0.02500315,0.00139352,0.00000000,0.02228503,0.01182345
-5.32166083,0.09442298,0.00000795,0.02613466,0.00151657,0.00000000,0.02306153,0.01161360
-5.31565783,0.09481845,0.00000672,0.02755195,0.00166181,0.00000000,0.02415110,0.01155361
-5.30965483,0.09628615,0.00000568,0.02922938,0.00183079,0.00000000,0.02554182,0.01162354
-5.30365183,0.09870501,0.00000484,0.03114323,0.00202536,0.00000000,0.02722291,0.01180412
-5.29764882,0.10196027,0.00000419,0.03327186,0.00224774,0.00000000,0.02918498,0.01207715
-5.29164582,0.10594559,0.00000375,0.03559585,0.00250053,0.00000000,0.03142009,0.01242571
-5.28564282,0.11056454,0.00000355,0.03809794,0.00278668,0.00000000,0.03392166,0.01283437
-5.27963982,0.11573151,0.00000362,0.04076278,0.00310956,0.00000000,0.03668421,0.01328928
-5.27363682,0.12137202,0.00000403,0.04357670,0.00347286,0.00000000,0.03970299,0.01377826
-5.26763382,0.12742253,0.00000487,0.04652720,0.00388059,0.00000000,0.04297346,0.01429075
-5.26163082,0.13382965,0.00000627,0.04960244,0.00433699,0.00000000,0.04649066,0.01481775
-5.25562781,0.14054900,0.00000844,0.05279064,0.00484647,0.00000000,0.05024854,0.01535169
-5.24962481,0.14754366,0.00001165,0.05607946,0.00541344,0.00000000,0.05423921,0.01588629
-5.24362181,0.15478239,0.00001625,0.05945532,0.00604228,0.00000000,0.05845226,0.01641633
-5.23761881,0.16223772,0.00002276,0.06290283,0.00673709,0.00000000,0.06287407,0.01693746
-5.23161581,0.16988402,0.00003183,0.06640427,0.00750160,0.00000000,0.06748723,0.01744594
-5.22561281,0.17769566,0.00004434,0.06993919,0.00833899,0.00000000,0.07227013,0.01793849
-5.21960980,0.18564545,0.00006144,0.07348422,0.00925171,0.00000000,0.07719670,0.01841205
-5.21360680,0.19370337,0.00008460,0.07701294,0.01024133,0.00000000,0.08223630,0.01886360
-5.20760380,0.20183576,0.00011574,0.08049613,0.01130841,0.00000000,0.08735390,0.01929010
-5.20160080,0.21000502,0.00015727,0.08390204,0.01245235,0.00000000,0.09251049,0.01968833
-5.19559780,0.21816983,0.00021221,0.08719705,0.01367138,0.00000000,0.09766361,0.02005490
-5.18959480,0.22628592,0.00028435,0.09034632,0.01496247,0.00000000,0.10276822,0.02038627
-5.18359180,0.23430747,0.00037834,0.09331476,0.01632139,0.00000000,0.10777767,0.02067881
-5.17758879,0.24218886,0.00049987,0.09606802,0.01774280,0.00000000,0.11264486,0.02092886
-5.17158579,0.24988702,0.00065578,0.09857354,0.01922045,0.00000000,0.11732343,0.02113296
-5.16558279,0.25736396,0.00085429,0.10080167,0.02074739,0.00000000,0.12176915,0.02128788
-5.15957979,0.26458958,0.00110509,0.10272666,0.02231629,0.00000000,0.12594117,0.02139092
-5.15357679,0.27154454,0.00141952,0.10432764,0.02391986,0.00000000,0.12980332,0.02143999
-5.14757379,0.27822308,0.00181070,0.10558939,0.02555129,0.00000000,0.13332530,0.02143379
-5.14157079,0.28463557,0.00229360,0.10650296,0.02720471,0.00000000,0.13648374,0.02137196
-5.13556778,0.29081073,0.00288515,0.10706607,0.02887574,0.00000000,0.13926310,0.02125517
-5.12956478,0.29679730,0.00360420,0.10728331,0.03056194,0.00000000,0.14165634,0.02108520
-5.12356178,0.30266506,0.00447151,0.10716604,0.03226330,0.00000000,0.14366535,0.02086496
-5.11755878,0.30850504,0.00550957,0.10673216,0.03398260,0.00000000,0.14530122,0.02059847
-5.11155578,0.31442883,0.00674243,0.10600556,0.03572567,0.00000000,0.14658407,0.02029084
-5.10555278,0.32056692,0.00819538,0.10501545,0.03750151,0.00000000,0.14754277,0.01994814
-5.09954977,0.32706596,0.00989454,0.10379549,0.03932225,0.00000000,0.14821423,0.01957729
-5.09354677,0.33408497,0.01186640,0.10238280,0.04120283,0.00000000,0.14864247,0.01918590
-5.08754377,0.34179049,0.01413722,0.10081682,0.04316055,0.00000000,0.14887740,0.01878213
-5.08154077,0.35035078,0.01673240,0.09913821,0.04521435,0.00000000,0.14897328,0.01837442
-5.07553777,0.35992912,0.01967578,0.09738760,0.04738385,0.00000000,0.14898700,0.01797135
-5.06953477,0.37067653,0.02298891,0.09560439,0.04968823,0.00000000,0.14897612,0.01758143
-5.06353177,0.38272395,0.02669031,0.09382563,0.05214496,0.00000000,0.14899673,0.01721286
-5.05752876,0.39617435,0.03079476,0.09208488,0.05476839,0.00000000,0.14910126,0.01687337
-5.05152576,0.41109507,0.03531269,0.09041122,0.05756831,0.00000000,0.14933625,0.01657000
-5.04552276,0.42751071,0.04024956,0.08882843,0.06054857,0.00000000,0.14974020,0.01630900
-5.03951976,0.44539694,0.04560549,0.08735422,0.06370581,0.00000000,0.15034157,0.01609562
-5.03351676,0.46467577,0.05137494,0.08599976,0.06702834,0.00000000,0.15115707,0.01593403
-5.02751376,0.48521247,0.05754654,0.08476936,0.07049539,0.00000000,0.15219027,0.01582725
-5.02151076,0.50681455,0.06410314,0.08366038,0.07407662,0.00000000,0.15343076,0.01577705
-5.01550775,0.52923293,0.07102196,0.08266340,0.07773212,0.00000000,0.15485369,0.01578396
-5.00950475,0.55216559,0.07827492,0.08176262,0.08141280,0.00000000,0.15642007,0.01584727
-5.00350175,0.57526354,0.08582899,0.08093654,0.08506127,0.00000000,0.15807755,0.01596504
-4.99749875,0.59813913,0.09364671,0.08015878,0.08861316,0.00000000,0.15976188,0.01613423
-4.99149575,0.62037633,0.10168666,0.07939924,0.09199888,0.00000000,0.16139896,0.01635072
-4.98549275,0.64154280,0.10990398,0.07862525,0.09514573,0.00000000,0.16290735,0.01660946
-4.97948974,0.66120301,0.11825075,0.07780299,0.09798023,0.00000000,0.16420127,0.01690462
-4.97348674,0.67893212,0.12667635,0.07689888,0.10043075,0.00000000,0.16519382,0.01722965
-4.96748374,0.69432983,0.13512765,0.07588102,0.10243005,0.00000000,0.16580039,0.01757752
-4.96148074,0.70703360,0.14354915,0.07472052,0.10391781,0.00000000,0.16594201,0.01794076
-4.95547774,0.71673068,0.15188288,0.07339275,0.10484304,0.00000000,0.16554861,0.01831168
-4.94947474,0.72316832,0.16006840,0.07187844,0.10516604,0.00000000,0.16456182,0.01868244
-4.94347174,0.72616180,0.16804258,0.07016450,0.10486006,0.00000000,0.16293743,0.01904518
-4.93746873,0.72559982,0.17573949,0.06824463,0.10391245,0.00000000,0.16064720,0.01939215
-4.93146573,0.72144720,0.18309042,0.06611969,0.10232521,0.00000000,0.15768003,0.01971577
-4.92546273,0.71374473,0.19002399,0.06379775,0.10011507,0.00000000,0.15404247,0.02000873
-4.91945973,0.70260635,0.19646654,0.06129392,0.09731292,0.00000000,0.14975848,0.02026409
-4.91345673,0.68821397,0.20234287,0.05862999,0.09396274,0.00000000,0.14486858,0.02047537
-4.90745373,0.67081022,0.20757722,0.05583383,0.09012011,0.00000000,0.13942841,0.02063663
-4.90145073,0.65068963,0.21209479,0.05293873,0.08585022,0.00000000,0.13350678,0.02074259
-4.89544772,0.62818890,0.21582344,0.04998262,0.08122576,0.00000000,0.12718340,0.02078878
-4.88944472,0.60367666,0.21869589,0.04700738,0.07632446,0.00000000,0.12054641,0.02077162
-4.88344172,0.57754337,0.22065210,0.04405809,0.07122674,0.00000000,0.11368980,0.02068862
-4.87743872,0.55019186,0.22164178,0.04118254,0.06601327,0.00000000,0.10671094,0.02053854
-4.87143572,0.52202889,0.22162706,0.03843077,0.06076280,0.00000000,0.09970826,0.02032154
-4.86543272,0.49345812,0.22058494,0.03585494,0.05555022,0.00000000,0.09277935,0.02003938
-4.85942971,0.46487462,0.21850961,0.03350928,0.05044486,0.00000000,0.08601930,0.01969556
-4.85342671,0.43666112,0.21541429,0.03145034,0.04550931,0.00000000,0.07951959,0.01929549
-4.84742371,0.40918592,0.21133266,0.02973743,0.04079851,0.00000000,0.07336741,0.01884660
-4.84142071,0.38280224,0.20631958,0.02843320,0.03635931,0.00000000,0.06764542,0.01835842
-4.83541771,0.35784900,0.20045117,0.02760428,0.03223046,0.00000000,0.06243194,0.01784263
-4.82941471,0.33465254,0.19382409,0.02732206,0.02844292,0.00000000,0.05780153,0.01731304
-4.82341171,0.31352902,0.18655416,0.02766332,0.02502046,0.00000000,0.05382577,0.01678555
-4.81740870,0.29478707,0.17877413,0.02871079,0.02198066,0.00000000,0.05057428,0.01627796
-4.81140570,0.27873039,0.17063086,0.03055344,0.01933597,0.00000000,0.04811581,0.01580982
-4.80540270,0.26565985,0.16228197,0.03328646,0.01709497,0.00000000,0.04651923,0.01540213
-4.79939970,0.25587477,0.15389193,0.03701083,0.01526370,0.00000000,0.04585447,0.01507704
-4.79339670,0.24967316,0.14562798,0.04183237,0.01384699,0.00000000,0.04619315,0.01485745
-4.78739370,0.24735058,0.13765575,0.04786030,0.01284968,0.00000000,0.04760888,0.01476657
-4.78139070,0.24919760,0.13013495,0.05520510,0.01227783,0.00000000,0.05017721,0.01482742
-4.77538769,0.25549569,0.12321517,0.06397589,0.01213963,0.00000000,0.05397510,0.01506229
-4.76938469,0.26651161,0.11703192,0.07427715,0.01244620,0.00000000,0.05907987,0.01549220
-4.76338169,0.28249045,0.11170301,0.08620496,0.01321212,0.00000000,0.06556773,0.01613633
-4.75737869,0.30364744,0.10732547,0.09984283,0.01445568,0.00000000,0.07351184,0.01701139
-4.75137569,0.33015885,0.10397296,0.11525720,0.01619890,0.00000000,0.08297991,0.01813112
-4.74537269,0.36215237,0.10169380,0.13249292,0.01846715,0.00000000,0.09403150,0.01950567
-4.73936968,0.39969739,0.10050965,0.15156876,0.02128865,0.00000000,0.10671508,0.02114119
-4.73336668,0.44279569,0.10041490,0.17247326,0.02469356,0.00000000,0.12106493,0.02303937
-4.72736368,0.49137298,0.10137675,0.19516117,0.02871285,0.00000000,0.13709808,0.02519709
-4.72136068,0.54527188,0.10333594,0.21955066,0.03337699,0.00000000,0.15481139,0.02760626
-4.71535768,0.60424695,0.10620826,0.24552156,0.03871444,0.00000000,0.17417889,0.03025365
-4.70935468,0.66796196,0.10988665,0.27291487,0.04474992,0.00000000,0.19514969,0.03312099
-4.70335168,0.73599010,0.11424395,0.30153359,0.05150278,0.00000000,0.21764630,0.03618517
-4.69734867,0.80781719,0.11913624,0.33114506,0.05898517,0.00000000,0.24156379,0.03941859
-4.69134567,0.88284810,0.12440666,0.36148477,0.06720039,0.00000000,0.26676974,0.04278968
-4.68534267,0.96041645,0.12988962,0.39226168,0.07614137,0.00000000,0.29310497,0.04626359
-4.67933967,1.03979729,0.13541535,0.42316483,0.08578926,0.00000000,0.32038526,0.04980300
-4.67333667,1.12022249,0.14081458,0.45387109,0.09611241,0.00000000,0.34840394,0.05336907
-4.66733367,1.20089839,0.14592328,0.48405378,0.10706565,0.00000000,0.37693524,0.05692241
-4.66133067,1.28102493,0.15058721,0.51339182,0.11858988,0.00000000,0.40573850,0.06042419
-4.65532766,1.35981566,0.15466627,0.54157899,0.13061223,0.00000000,0.43456284,0.06383720
-4.64932466,1.43651767,0.15803834,0.56833303,0.14304656,0.00000000,0.46315242,0.06712688
-4.64332166,1.51043064,0.16060252,0.59340404,0.15579441,0.00000000,0.49125182,0.07026227
-4.63731866,1.58092410,0.16228172,0.61658181,0.16874646,0.00000000,0.51861151,0.07321689
-4.63131566,1.64745218,0.16302432,0.63770191,0.18178430,0.00000000,0.54499318,0.07596939
-4.62531266,1.70956506,0.16280503,0.65664999,0.19478255,0.00000000,0.57017460,0.07850405
-4.61930965,1.76691676,0.16162475,0.67336434,0.20761131,0.00000000,0.59395398,0.08081107
-4.61330665,1.81926870,0.15950956,0.68783643,0.22013870,0.00000000,0.61615355,0.08288665
-4.60730365,1.86648912,0.15650882,0.70010948,0.23223358,0.00000000,0.63662228,0.08473277
-4.60130065,1.90854836,0.15269253,0.71027510,0.24376821,0.00000000,0.65523764,0.08635688
-4.59529765,1.94551017,0.14814798,0.71846821,0.25462092,0.00000000,0.67190637,0.08777125
-4.58929465,1.97751986,0.14297604,0.72486036,0.26467849,0.00000000,0.68656427,0.08899225
-4.58329165,2.00478960,0.13728703,0.72965193,0.27383845,0.00000000,0.69917508,0.09003942
-4.57728864,2.02758194,0.13119658,0.73306337,0.28201097,0.00000000,0.70972850,0.09093449
-4.57128564,2.04619224,0.12482151,0.73532596,0.28912055,0.00000000,0.71823760,0.09170032
-4.56528264,2.06093105,0.11827601,0.73667247,0.29510724,0.00000000,0.72473568,0.09235980
-4.55927964,2.07210716,0.11166820,0.73732800,0.29992761,0.00000000,0.72927284,0.09293483
-4.55327664,2.08001224,0.10509730,0.73750146,0.30355531,0.00000000,0.73191237,0.09344534
-4.54727364,2.08490780,0.09865136,0.73737792,0.30598129,0.00000000,0.73272728,0.09390842
-4.54127064,2.08701477,0.09240579,0.73711211,0.30721367,0.00000000,0.73179695,0.09433758
-4.53526763,2.08650635,0.08642250,0.73682328,0.30727740,0.00000000,0.72920430,0.09474221
-4.52926463,2.08350411,0.08074977,0.73659149,0.30621347,0.00000000,0.72503326,0.09512717
-4.52326163,2.07807739,0.07542279,0.73645556,0.30407797,0.00000000,0.71936691,0.09549261
-4.51725863,2.07024588,0.07046467,0.73641250,0.30094083,0.00000000,0.71228618,0.09583394
-4.51125563,2.05998488,0.06588789,0.73641863,0.29688433,0.00000000,0.70386903,0.09614205
-4.50525263,2.04723302,0.06169615,0.73639211,0.29200140,0.00000000,0.69419032,0.09640364
-4.49924962,2.03190156,0.05788623,0.73621681,0.28639358,0.00000000,0.68332190,0.09660176
-4.49324662,2.01388508,0.05445003,0.73574746,0.28016897,0.00000000,0.67133330,0.09671651
-4.48724362,1.99307254,0.05137652,0.73481572,0.27343982,0.00000000,0.65829247,0.09672575
-4.48124062,1.96935835,0.04865340,0.73323716,0.26632004,0.00000000,0.64426673,0.09660607
-4.47523762,1.94265288,0.04626865,0.73081863,0.25892267,0.00000000,0.62932377,0.09633362
-4.46923462,1.91289179,0.04421161,0.72736611,0.25135723,0.00000000,0.61353250,0.09588516
-4.46323162,1.88004402,0.04247384,0.72269241,0.24372713,0.00000000,0.59696383,0.09523891
-4.45722861,1.84411793,0.04104943,0.71662473,0.23612719,0.00000000,0.57969115,0.09437555
-4.45122561,1.80516558,0.03993512,0.70901176,0.22864140,0.00000000,0.56179061,0.09327895
-4.44522261,1.76328506,0.03912997,0.69972990,0.22134095,0.00000000,0.54334118,0.09193697
-4.43921961,1.71862078,0.03863479,0.68868867,0.21428261,0.00000000,0.52442433,0.09034197
-4.43321661,1.67136201,0.03845133,0.67583481,0.20750765,0.00000000,0.50512363,0.08849132
-4.42721361,1.62173975,0.03858135,0.66115522,0.20104125,0.00000000,0.48552407,0.08638760
-4.42121061,1.57002216,0.03902559,0.64467832,0.19489244,0.00000000,0.46571126,0.08403873
-4.41520760,1.51650888,0.03978275,0.62647410,0.18905476,0.00000000,0.44577059,0.08145785
-4.40920460,1.46152451,0.04084850,0.60665259,0.18350732,0.00000000,0.42578629,0.07866301
-4.40320160,1.40541154,0.04221473,0.58536101,0.17821659,0.00000000,0.40584054,0.07567679
-4.39719860,1.34852302,0.04386881,0.56277964,0.17313854,0.00000000,0.38601268,0.07252567
-4.39119560,1.29121527,0.04579326,0.53911655,0.16822121,0.00000000,0.36637840,0.06923928
-4.38519260,1.23384077,0.04796548,0.51460156,0.16340756,0.00000000,0.34700917,0.06584967
-4.37918959,1.17674161,0.05035786,0.48947945,0.15863843,0.00000000,0.32797164,0.06239036
-4.37318659,1.12024346,0.05293802,0.46400294,0.15385553,0.00000000,0.30932734,0.05889546
-4.36718359,1.06465035,0.05566938,0.43842554,0.14900429,0.00000000,0.29113230,0.05539880
-4.36118059,1.01024021,0.05851177,0.41299468,0.14403644,0.00000000,0.27343692,0.05193304
-4.35517759,0.95726134,0.06142235,0.38794522,0.13891219,0.00000000,0.25628589,0.04852891
-4.34917459,0.90592971,0.06435647,0.36349377,0.13360198,0.00000000,0.23971813,0.04521452
-4.34317159,0.85642711,0.06726864,0.33983379,0.12808768,0.00000000,0.22376684,0.04201478
-4.33716858,0.80890024,0.07011358,0.31713175,0.12236321,0.00000000,0.20845956,0.03895099
-4.33116558,0.76346038,0.07284706,0.29552442,0.11643453,0.00000000,0.19381829,0.03604050
-4.32516258,0.72018391,0.07542682,0.27511726,0.11031921,0.00000000,0.17985956,0.03329659
-4.31915958,0.67911343,0.07781327,0.25598390,0.10404534,0.00000000,0.16659460,0.03072843
-4.31315658,0.64025938,0.07997014,0.23816670,0.09765015,0.00000000,0.15402948,0.02834120
-4.30715358,0.60360227,0.08186496,0.22167829,0.09117819,0.00000000,0.14216525,0.02613631
