energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.37068534,2.44661782,0.19246729,1.93994678,0.49868219,0.00000000,0.02986557,0.06713113,0.02443525,0.31424731
-3.36468234,2.51171423,0.19851755,1.99633989,0.50718534,0.00000000,0.03020175,0.07003425,0.02457369,0.32249833
-3.35867934,2.56912980,0.20439346,2.04689218,0.51316374,0.00000000,0.03033670,0.07307897,0.02455221,0.32997015
-3.35267634,2.61840392,0.21015853,2.09111106,0.51654843,0.00000000,0.03027050,0.07625958,0.02437201,0.33669092
-3.34667334,2.65930244,0.21589329,2.12867022,0.51733316,0.00000000,0.03000785,0.07957300,0.02403789,0.34272082
-3.34067034,2.69182171,0.22169192,2.15941748,0.51557429,0.00000000,0.02955782,0.08301858,0.02355810,0.34814929
-3.33466733,2.71618204,0.22765789,2.18337487,0.51138823,0.00000000,0.02893360,0.08659772,0.02294405,0.35309060
-3.32866433,2.73281087,0.23389861,2.20073095,0.50494635,0.00000000,0.02815198,0.09031307,0.02220988,0.35767788
-3.32266133,2.74231620,0.24051946,2.21182569,0.49646788,0.00000000,0.02723275,0.09416748,0.02137200,0.36205585
-3.31665833,2.74545172,0.24761728,2.21712858,0.48621077,0.00000000,0.02619800,0.09816272,0.02044849,0.36637263
-3.31065533,2.74307520,0.25527380,2.21721101,0.47446135,0.00000000,0.02507135,0.10229798,0.01945850,0.37077097
-3.30465233,2.73610230,0.26354914,2.21271443,0.46152297,0.00000000,0.02387713,0.10656835,0.01842162,0.37537935
-3.29864932,2.72545805,0.27247599,2.20431573,0.44770436,0.00000000,0.02263958,0.11096324,0.01735728,0.38030349
-3.29264632,2.71202878,0.28205450,2.19269182,0.43330817,0.00000000,0.02138211,0.11546491,0.01628417,0.38561865
-3.28664332,2.69661671,0.29224847,2.17848518,0.41862028,0.00000000,0.02012659,0.12004730,0.01521973,0.39136314
-3.28064032,2.67989989,0.30298293,2.16227233,0.40390033,0.00000000,0.01889273,0.12467510,0.01417976,0.39753366
-3.27463732,2.66239969,0.31414347,2.14453687,0.38937386,0.00000000,0.01769767,0.12930328,0.01317805,0.40408237
-3.26863432,2.64445739,0.32557731,2.12564859,0.37522646,0.00000000,0.01655558,0.13387707,0.01222620,0.41091641
-3.26263132,2.62622154,0.33709632,2.10584986,0.36160002,0.00000000,0.01547746,0.13833259,0.01133350,0.41789952
-3.25662831,2.60764660,0.34848176,2.08525009,0.34859126,0.00000000,0.01447109,0.14259789,0.01050696,0.42485606
-3.25062531,2.58850301,0.35949084,2.06382847,0.33625247,0.00000000,0.01354111,0.14659471,0.00975140,0.43157716
-3.24462231,2.56839831,0.36986465,2.04144492,0.32459438,0.00000000,0.01268916,0.15024064,0.00906966,0.43782879
-3.23861931,2.54680800,0.37933724,2.01785863,0.31359076,0.00000000,0.01191422,0.15345174,0.00846289,0.44336136
-3.23261631,2.52311460,0.38764548,1.99275300,0.30318465,0.00000000,0.01121293,0.15614556,0.00793089,0.44792044
-3.22661331,2.49665257,0.39453921,1.96576556,0.29329565,0.00000000,0.01058007,0.15824426,0.00747249,0.45125806
-3.22061031,2.46675674,0.39979124,1.93652112,0.28382795,0.00000000,0.01000898,0.15967781,0.00708599,0.45314406
-3.21460730,2.43281146,0.40320674,1.90466619,0.27467863,0.00000000,0.00949204,0.16038710,0.00676951,0.45337698
-3.20860430,2.39429771,0.40463150,1.86990248,0.26574574,0.00000000,0.00902118,0.16032676,0.00652148,0.45179382
-3.20260130,2.35083561,0.40395882,1.83201765,0.25693589,0.00000000,0.00858823,0.15946754,0.00634090,0.44827842
-3.19659830,2.30221988,0.40113453,1.79091142,0.24817090,0.00000000,0.00818539,0.15779817,0.00622774,0.44276785
-3.19059530,2.24844646,0.39616001,1.74661546,0.23939325,0.00000000,0.00780549,0.15532653,0.00618315,0.43525667
-3.18459230,2.18972863,0.38909301,1.69930582,0.23057019,0.00000000,0.00744228,0.15208015,0.00620962,0.42579880
-3.17858929,2.12650203,0.38004637,1.64930739,0.22169631,0.00000000,0.00709064,0.14810589,0.00631114,0.41450700
-3.17258629,2.05941827,0.36918457,1.59708980,0.21279457,0.00000000,0.00674666,0.14346893,0.00649315,0.40155000
-3.16658329,1.98932750,0.35671839,1.54325526,0.20391585,0.00000000,0.00640770,0.13825103,0.00676250,0.38714748
-3.16058029,1.91725098,0.34289792,1.48851885,0.19513713,0.00000000,0.00607240,0.13254818,0.00712724,0.37156317
-3.15457729,1.84434522,0.32800431,1.43368243,0.18655838,0.00000000,0.00574058,0.12646776,0.00759642,0.35509644
-3.14857429,1.77185952,0.31234061,1.37960354,0.17829859,0.00000000,0.00541316,0.12012526,0.00817972,0.33807278
-3.14257129,1.70108904,0.29622211,1.32716107,0.17049087,0.00000000,0.00509198,0.11364086,0.00888704,0.32083365
-3.13656828,1.63332594,0.27996667,1.27721936,0.16327724,0.00000000,0.00477967,0.10713582,0.00972811,0.30372606
-3.13056528,1.56981076,0.26388532,1.23059273,0.15680302,0.00000000,0.00447944,0.10072901,0.01071189,0.28709242
-3.12456228,1.51168637,0.24827361,1.18801204,0.15121128,0.00000000,0.00419490,0.09453362,0.01184614,0.27126093
-3.11855928,1.45995641,0.23340387,1.15009505,0.14663757,0.00000000,0.00392989,0.08865412,0.01313683,0.25653689
-3.11255628,1.41545005,0.21951878,1.11732184,0.14320491,0.00000000,0.00368831,0.08318370,0.01458764,0.24319512
-3.10655328,1.37879425,0.20682612,1.09001634,0.14101947,0.00000000,0.00347395,0.07820216,0.01619949,0.23147371
-3.10055028,1.35039440,0.19549512,1.06833465,0.14016679,0.00000000,0.00329036,0.07377424,0.01797014,0.22156919
-3.09454727,1.33042382,0.18565410,1.05226049,0.14070882,0.00000000,0.00314077,0.06994864,0.01989379,0.21363305
-3.08854427,1.31882203,0.17738953,1.04160782,0.14268163,0.00000000,0.00302794,0.06675737,0.02196091,0.20776969
-3.08254127,1.31530149,0.17074630,1.03603001,0.14609397,0.00000000,0.00295410,0.06421576,0.02415805,0.20403564
-3.07653827,1.31936188,0.16572913,1.03503516,0.15092647,0.00000000,0.00292093,0.06232284,0.02646789,0.20243988
-3.07053527,1.33031117,0.16230483,1.03800644,0.15713164,0.00000000,0.00292945,0.06106219,0.02886932,0.20294525
-3.06453227,1.34729187,0.16040534,1.04422640,0.16463444,0.00000000,0.00298006,0.06040303,0.03133773,0.20547069
-3.05852926,1.36931155,0.15993134,1.05290403,0.17333346,0.00000000,0.00307245,0.06030173,0.03384540,0.20989410
-3.05252626,1.39527581,0.16075626,1.06320332,0.18310261,0.00000000,0.00320563,0.06070345,0.03636201,0.21605593
-3.04652326,1.42402263,0.16273044,1.07427197,0.19379326,0.00000000,0.00337790,0.06154399,0.03885526,0.22376311
-3.04052026,1.45435668,0.16568560,1.08526925,0.20523683,0.00000000,0.00358689,0.06275168,0.04129160,0.23279342
-3.03451726,1.48508248,0.16943916,1.09539187,0.21724770,0.00000000,0.00382952,0.06424948,0.04363696,0.24290018
-3.02851426,1.51503547,0.17379868,1.10389696,0.22962642,0.00000000,0.00410206,0.06595692,0.04585756,0.25381719
-3.02251126,1.54311019,0.17856612,1.11012173,0.24216322,0.00000000,0.00440013,0.06779217,0.04792078,0.26526392
-3.01650825,1.56828500,0.18354200,1.11349913,0.25464181,0.00000000,0.00471878,0.06967397,0.04979584,0.27695091
-3.01050525,1.58964318,0.18852949,1.11356951,0.26684328,0.00000000,0.00505251,0.07152350,0.05145463,0.28858534
-3.00450225,1.60638994,0.19333821,1.10998810,0.27855031,0.00000000,0.00539540,0.07326618,0.05287236,0.29987674
-2.99849925,1.61786566,0.19778798,1.10252870,0.28955137,0.00000000,0.00574113,0.07483326,0.05402808,0.31054281
-2.99249625,1.62355540,0.20171221,1.09108372,0.29964514,0.00000000,0.00608317,0.07616333,0.05490519,0.32031517
-2.98649325,1.62309487,0.20496114,1.07566118,0.30864481,0.00000000,0.00641487,0.07720357,0.05549179,0.32894503
-2.98049025,1.61627331,0.20740468,1.05637914,0.31638239,0.00000000,0.00672959,0.07791086,0.05578084,0.33620867
-2.97448724,1.60303355,0.20893491,1.03345815,0.32271281,0.00000000,0.00702090,0.07825258,0.05577033,0.34191246
-2.96848424,1.58346961,0.20946811,1.00721230,0.32751779,0.00000000,0.00728270,0.07820723,0.05546315,0.34589737
-2.96248124,1.55782218,0.20894631,0.97803934,0.33070925,0.00000000,0.00750942,0.07776479,0.05486705,0.34804282
-2.95647824,1.52647221,0.20733822,0.94641044,0.33223227,0.00000000,0.00769617,0.07692672,0.05399431,0.34826958
-2.95047524,1.48993290,0.20463957,0.91285984,0.33206738,0.00000000,0.00783885,0.07570579,0.05286144,0.34654182
-2.94447224,1.44884012,0.20087274,0.87797473,0.33023210,0.00000000,0.00793435,0.07412557,0.05148876,0.34286790
-2.93846923,1.40394145,0.19608582,0.84238547,0.32678159,0.00000000,0.00798060,0.07221971,0.04989993,0.33730011
-2.93246623,1.35608386,0.19035086,0.80675619,0.32180847,0.00000000,0.00797667,0.07003095,0.04812143,0.32993315
-2.92646323,1.30619994,0.18376161,0.77177580,0.31544148,0.00000000,0.00792280,0.06760990,0.04618200,0.32090144
-2.92046023,1.25529286,0.17643067,0.73814915,0.30784329,0.00000000,0.00782043,0.06501372,0.04411209,0.31037530
-2.91445723,1.20441991,0.16848616,0.70658832,0.29920717,0.00000000,0.00767213,0.06230454,0.04194327,0.29855616
-2.90845423,1.15467467,0.16006805,0.67780372,0.28975279,0.00000000,0.00748155,0.05954790,0.03970765,0.28567091
-2.90245123,1.10716792,0.15132422,0.65249486,0.27972115,0.00000000,0.00725330,0.05681108,0.03743731,0.27196556
-2.89644822,1.06300749,0.14240646,0.63134062,0.26936867,0.00000000,0.00699285,0.05416139,0.03516376,0.25769857
-2.89044522,1.02327705,0.13346651,0.61498886,0.25896083,0.00000000,0.00670629,0.05166455,0.03291742,0.24313384
-2.88444222,0.98901430,0.12465220,0.60404542,0.24876532,0.00000000,0.00640023,0.04938316,0.03072711,0.22853385
-2.87843922,0.96118891,0.11610396,0.59906241,0.23904497,0.00000000,0.00608155,0.04737519,0.02861964,0.21415298
-2.87243622,0.94068049,0.10795164,0.60052602,0.23005080,0.00000000,0.00575720,0.04569269,0.02661935,0.20023135
-2.86643322,0.92825725,0.10031179,0.60884407,0.22201512,0.00000000,0.00543404,0.04438067,0.02474780,0.18698926
-2.86043022,0.92455580,0.09328555,0.62433361,0.21514524,0.00000000,0.00511858,0.04347614,0.02302346,0.17462242
-2.85442721,0.93006274,0.08695691,0.64720890,0.20961771,0.00000000,0.00481689,0.04300735,0.02146147,0.16329805
-2.84842421,0.94509849,0.08139174,0.67757039,0.20557342,0.00000000,0.00453437,0.04299326,0.02007348,0.15315204
-2.84242121,0.96980414,0.07663715,0.71539500,0.20311368,0.00000000,0.00427567,0.04344325,0.01886754,0.14428692
-2.83641821,1.00413163,0.07272146,0.76052837,0.20229738,0.00000000,0.00404459,0.04435698,0.01784808,0.13677098
-2.83041521,1.04783794,0.06965464,0.81267948,0.20313936,0.00000000,0.00384396,0.04572453,0.01701592,0.13063818
-2.82441221,1.10048354,0.06742907,0.87141812,0.20561001,0.00000000,0.00367568,0.04752667,0.01636843,0.12588906
-2.81840920,1.16143542,0.06602073,0.93617551,0.20963616,0.00000000,0.00354064,0.04973536,0.01589965,0.12249233
-2.81240620,1.22987483,0.06539051,1.00624847,0.21510316,0.00000000,0.00343880,0.05231445,0.01560057,0.12038725
-2.80640320,1.30480978,0.06548589,1.08080711,0.22185818,0.00000000,0.00336918,0.05522043,0.01545936,0.11948646
-2.80040020,1.38509198,0.06624267,1.15890616,0.22971454,0.00000000,0.00332997,0.05840340,0.01546180,0.11967944
-2.79439720,1.46943819,0.06758678,1.23949977,0.23845701,0.00000000,0.00331861,0.06180810,0.01559156,0.12083618
-2.78839420,1.55645513,0.06943621,1.32145942,0.24784780,0.00000000,0.00333191,0.06537506,0.01583069,0.12281119
-2.78239120,1.64466765,0.07170289,1.40359467,0.25763324,0.00000000,0.00336614,0.06904176,0.01616002,0.12544764
-2.77638819,1.73254933,0.07429457,1.48467601,0.26755067,0.00000000,0.00341718,0.07274386,0.01655958,0.12858147
-2.77038519,1.81855459,0.07711668,1.56345944,0.27733563,0.00000000,0.00348063,0.07641641,0.01700910,0.13204560
-2.76438219,1.90115157,0.08007412,1.63871175,0.28672880,0.00000000,0.00355199,0.07999506,0.01748839,0.13567385
-2.75837919,1.97885477,0.08307297,1.70923613,0.29548277,0.00000000,0.00362674,0.08341721,0.01797778,0.13930477
-2.75237619,2.05025669,0.08602214,1.77389714,0.30336820,0.00000000,0.00370049,0.08662314,0.01845852,0.14278510
-2.74637319,2.11405737,0.08883495,1.83164436,0.31017934,0.00000000,0.00376907,0.08955700,0.01891309,0.14597296
-2.74037019,2.16909143,0.09143053,1.88153424,0.31573871,0.00000000,0.00382870,0.09216776,0.01932554,0.14874059
-2.73436718,2.21435159,0.09373520,1.92274945,0.31990080,0.00000000,0.00387597,0.09441004,0.01968175,0.15097671
-2.72836418,2.24900839,0.09568366,1.95461525,0.32255478,0.00000000,0.00390801,0.09624482,0.01996963,0.15258830
-2.72236118,2.27242561,0.09722004,1.97661266,0.32362614,0.00000000,0.00392251,0.09764000,0.02017928,0.15350203
-2.71635818,2.28417117,0.09829885,1.98838810,0.32307738,0.00000000,0.00391773,0.09857094,0.02030309,0.15366504
-2.71035518,2.28402344,0.09888564,1.98975938,0.32090763,0.00000000,0.00389254,0.09902073,0.02033580,0.15304532
-2.70435218,2.27197289,0.09895757,1.98071803,0.31715149,0.00000000,0.00384644,0.09898046,0.02027452,0.15163157
-2.69834917,2.24821947,0.09850374,1.96142806,0.31187715,0.00000000,0.00377951,0.09844928,0.02011869,0.14943259
-2.69234617,2.21316566,0.09752522,1.93222124,0.30518384,0.00000000,0.00369239,0.09743438,0.01986997,0.14647624
-2.68634317,2.16740588,0.09603501,1.89358925,0.29719896,0.00000000,0.00358622,0.09595081,0.01953218,0.14280810
-2.68034017,2.11171244,0.09405759,1.84617280,0.28807488,0.00000000,0.00346259,0.09402119,0.01911115,0.13848976
-2.67433717,2.04701862,0.09162843,1.79074825,0.27798567,0.00000000,0.00332349,0.09167534,0.01861456,0.13359688
-2.66833417,1.97439936,0.08879310,1.72821196,0.26712385,0.00000000,0.00317120,0.08894970,0.01805176,0.12821708
-2.66233117,1.89505003,0.08560636,1.65956277,0.25569729,0.00000000,0.00300824,0.08588673,0.01743363,0.12244773
-2.65632816,1.81026391,0.08213097,1.58588305,0.24392634,0.00000000,0.00283729,0.08253413,0.01677234,0.11639365
-2.65032516,1.72140868,0.07843640,1.50831877,0.23204123,0.00000000,0.00266109,0.07894405,0.01608119,0.11016492
-2.64432216,1.62990262,0.07459744,1.42805886,0.22027975,0.00000000,0.00248240,0.07517210,0.01537442,0.10387460
-2.63831916,1.53719068,0.07069268,1.34631443,0.20888521,0.00000000,0.00230393,0.07127641,0.01466698,0.09763673
-2.63231616,1.44472109,0.06680304,1.26429807,0.19810460,0.00000000,0.00212828,0.06731658,0.01397438,0.09156428
-2.62631316,1.35392252,0.06301021,1.18320371,0.18818681,0.00000000,0.00195789,0.06335258,0.01331245,0.08576745
-2.62031016,1.26618232,0.05939514,1.10418729,0.17938091,0.00000000,0.00179501,0.05944369,0.01269714,0.08035190
-2.61430715,1.18282579,0.05603657,1.02834851,0.17193424,0.00000000,0.00164165,0.05564741,0.01214431,0.07541736
-2.60830415,1.10509687,0.05300959,0.95671390,0.16609030,0.00000000,0.00149959,0.05201840,0.01166951,0.07105617
-2.60230115,1.03414005,0.05038433,0.89022145,0.16208610,0.00000000,0.00137038,0.04860753,0.01128770,0.06735209
-2.59629815,0.97098383,0.04822463,0.82970678,0.16014917,0.00000000,0.00125527,0.04546091,0.01101304,0.06437912
-2.59029515,0.91652551,0.04658694,0.77589114,0.16049379,0.00000000,0.00115530,0.04261907,0.01085858,0.06220046
-2.58429215,0.87151750,0.04551911,0.72937117,0.16331662,0.00000000,0.00107124,0.04011624,0.01083597,0.06086746
-2.57828914,0.83655507,0.04505949,0.69061048,0.16879167,0.00000000,0.00100363,0.03797970,0.01095517,0.06041865
-2.57228614,0.81206572,0.04523592,0.65993317,0.17706463,0.00000000,0.00095280,0.03622932,0.01122413,0.06087886
-2.56628314,0.79830014,0.04606503,0.63751927,0.18824664,0.00000000,0.00091888,0.03487722,0.01164844,0.06225837
-2.56028014,0.79532521,0.04755147,0.62340214,0.20240778,0.00000000,0.00090181,0.03392753,0.01223107,0.06455209
-2.55427714,0.80301899,0.04968745,0.61746806,0.21957047,0.00000000,0.00090137,0.03337638,0.01297205,0.06773900
-2.54827414,0.82106835,0.05245237,0.61945795,0.23970305,0.00000000,0.00091721,0.03321198,0.01386821,0.07178169
-2.54227114,0.84896945,0.05581270,0.62897145,0.26271395,0.00000000,0.00094884,0.03341492,0.01491301,0.07662612
-2.53626813,0.88603161,0.05972208,0.64547357,0.28844680,0.00000000,0.00099569,0.03395859,0.01609634,0.08220178
-2.53026513,0.93138488,0.06412173,0.66830389,0.31667691,0.00000000,0.00105711,0.03480982,0.01740453,0.08842211
-2.52426213,0.98399189,0.06894120,0.69668858,0.34710951,0.00000000,0.00113243,0.03592963,0.01882035,0.09518547
-2.51825913,1.04266405,0.07409940,0.72975514,0.37938002,0.00000000,0.00122093,0.03727412,0.02032317,0.10237644
-2.51225613,1.10608242,0.07950605,0.76654994,0.41305682,0.00000000,0.00132194,0.03879559,0.02188925,0.10986776
-2.50625313,1.17282313,0.08506346,0.80605830,0.44764651,0.00000000,0.00143483,0.04044367,0.02349208,0.11752269
-2.50025013,1.24138703,0.09066866,0.84722691,0.48260190,0.00000000,0.00155905,0.04216664,0.02510294,0.12519782
-2.49424712,1.31023311,0.09621579,0.88898800,0.51733261,0.00000000,0.00169418,0.04391272,0.02669150,0.13274641
-2.48824412,1.37781489,0.10159876,0.93028486,0.55121813,0.00000000,0.00183995,0.04563143,0.02822656,0.14002191
-2.48224112,1.44261867,0.10671402,0.97009774,0.58362295,0.00000000,0.00199623,0.04727498,0.02967682,0.14688181
-2.47623812,1.50320246,0.11146343,1.00746954,0.61391331,0.00000000,0.00216312,0.04879949,0.03101174,0.15319156
-2.47023512,1.55823406,0.11575701,1.04153010,0.64147500,0.00000000,0.00234091,0.05016615,0.03220242,0.15882829
-2.46423212,1.60652685,0.11951554,1.07151827,0.66573147,0.00000000,0.00253007,0.05134225,0.03322242,0.16368447
-2.45822911,1.64707174,0.12267284,1.09680081,0.68616149,0.00000000,0.00273126,0.05230197,0.03404859,0.16767102
-2.45222611,1.67906378,0.12517769,1.11688721,0.70231562,0.00000000,0.00294528,0.05302691,0.03466177,0.17071989
-2.44622311,1.70192220,0.12699517,1.13143974,0.71383072,0.00000000,0.00317301,0.05350644,0.03504739,0.17278604
-2.44022011,1.71530289,0.12810744,1.14027817,0.72044180,0.00000000,0.00341537,0.05373769,0.03519591,0.17384849
-2.43421711,1.71910261,0.12851395,1.14337891,0.72199067,0.00000000,0.00367320,0.05372529,0.03510310,0.17391065
-2.42821411,1.71345469,0.12823093,1.14086858,0.71843096,0.00000000,0.00394721,0.05348089,0.03477018,0.17299966
-2.42221111,1.69871642,0.12729030,1.13301222,0.70982925,0.00000000,0.00423782,0.05302236,0.03420368,0.17116505
-2.41620810,1.67544865,0.12573797,1.12019667,0.69636222,0.00000000,0.00454509,0.05237286,0.03341523,0.16847641
-2.41020510,1.64438872,0.12363172,1.10291010,0.67831014,0.00000000,0.00486863,0.05155972,0.03242112,0.16502065
-2.40420210,1.60641793,0.12103863,1.08171845,0.65604676,0.00000000,0.00520742,0.05061324,0.03124170,0.16089853
-2.39819910,1.56252542,0.11803229,1.05724024,0.63002631,0.00000000,0.00555982,0.04956549,0.02990074,0.15622103
-2.39219610,1.51376999,0.11468991,1.03012074,0.60076820,0.00000000,0.00592345,0.04844907,0.02842464,0.15110550
-2.38619310,1.46124204,0.11108948,1.00100708,0.56884005,0.00000000,0.00629518,0.04729608,0.02684163,0.14567181
-2.38019010,1.40602726,0.10730705,0.97052525,0.53484004,0.00000000,0.00667112,0.04613713,0.02518095,0.14003891
-2.37418709,1.34917394,0.10341446,0.93926032,0.49937916,0.00000000,0.00704666,0.04500061,0.02347208,0.13432158
-2.36818409,1.29166521,0.09947730,0.90774054,0.46306424,0.00000000,0.00741655,0.04391219,0.02174405,0.12862788
-2.36218109,1.23439745,0.09555354,0.87642620,0.42648247,0.00000000,0.00777503,0.04289459,0.02002476,0.12305718
-2.35617809,1.17816550,0.09169258,0.84570341,0.39018785,0.00000000,0.00811593,0.04196749,0.01834060,0.11769889
-2.35017509,1.12365511,0.08793497,0.81588305,0.35469015,0.00000000,0.00843294,0.04114785,0.01671598,0.11263186
-2.34417209,1.07144237,0.08431259,0.78720445,0.32044649,0.00000000,0.00871973,0.04045031,0.01517323,0.10792456
-2.33816908,1.02199978,0.08084938,0.75984359,0.28785589,0.00000000,0.00897027,0.03988779,0.01373246,0.10363578
-2.33216608,0.97570801,0.07756247,0.73392483,0.25725648,0.00000000,0.00917900,0.03947229,0.01241170,0.09981583
-2.32616308,0.93287230,0.07446371,0.70953552,0.22892548,0.00000000,0.00934109,0.03921562,0.01122707,0.09650819
-2.32016008,0.89374205,0.07156133,0.68674225,0.20308137,0.00000000,0.00945268,0.03913023,0.01019310,0.09375130
-2.31415708,0.85853238,0.06886177,0.66560793,0.17988821,0.00000000,0.00951106,0.03922996,0.00932316,0.09158047
-2.30815408,0.82744593,0.06637151,0.64620850,0.15946129,0.00000000,0.00951484,0.03953070,0.00862985,0.09002972
-2.30215108,0.80069382,0.06409879,0.62864828,0.14187391,0.00000000,0.00946408,0.04005078,0.00812553,0.08913336
-2.29614807,0.77851419,0.06205510,0.61307331,0.12716471,0.00000000,0.00936039,0.04081130,0.00782270,0.08892727
-2.29014507,0.76118758,0.06025640,0.59968173,0.11534500,0.00000000,0.00920697,0.04183617,0.00773450,0.08944979
-2.28414207,0.74904802,0.05872402,0.58873093,0.10640577,0.00000000,0.00900856,0.04315185,0.00787497,0.09074202
-2.27813907,0.74248958,0.05748510,0.58054101,0.10032402,0.00000000,0.00877141,0.04478696,0.00825934,0.09284771
-2.27213607,0.74196779,0.05657277,0.57549456,0.09706795,0.00000000,0.00850319,0.04677154,0.00890411,0.09581264
-2.26613307,0.74799618,0.05602575,0.57403268,0.09660104,0.00000000,0.00821279,0.04913619,0.00982704,0.09968344
-2.26013007,0.76113791,0.05588772,0.57664771,0.09888467,0.00000000,0.00791022,0.05191095,0.01104691,0.10450606
-2.25412706,0.78199306,0.05620627,0.58387278,0.10387938,0.00000000,0.00760634,0.05512413,0.01258320,0.11032394
-2.24812406,0.81118212,0.05703159,0.59626878,0.11154472,0.00000000,0.00731267,0.05880097,0.01445553,0.11717582
-2.24212106,0.84932634,0.05841488,0.61440935,0.12183786,0.00000000,0.00704116,0.06296230,0.01668295,0.12509354
-2.23611806,0.89702574,0.06040660,0.63886427,0.13471106,0.00000000,0.00680393,0.06762317,0.01928313,0.13409975
-2.23011506,0.95483571,0.06305464,0.67018192,0.15010830,0.00000000,0.00661304,0.07279157,0.02227135,0.14420567
-2.22411206,1.02324289,0.06640234,0.70887147,0.16796128,0.00000000,0.00648026,0.07846726,0.02565946,0.15540910
-2.21810905,1.10264132,0.07048662,0.75538513,0.18818508,0.00000000,0.00641681,0.08464066,0.02945477,0.16769258
-2.21210605,1.19330953,0.07533614,0.81010108,0.21067382,0.00000000,0.00643318,0.09129202,0.03365895,0.18102200
-2.20610305,1.29538945,0.08096953,0.87330753,0.23529653,0.00000000,0.00653886,0.09839078,0.03826692,0.19534546
-2.20010005,1.40886772,0.08739387,0.94518825,0.26189364,0.00000000,0.00674219,0.10589513,0.04326593,0.21059267
-2.19409705,1.53356012,0.09460338,1.02580994,0.29027423,0.00000000,0.00705012,0.11375188,0.04863471,0.22667472
-2.18809405,1.66909956,0.10257829,1.11511182,0.32021432,0.00000000,0.00746804,0.12189664,0.05434294,0.24348436
-2.18209105,1.81492814,0.11128413,1.21289760,0.35145634,0.00000000,0.00799964,0.13025424,0.06035083,0.26089669
-2.17608804,1.97029366,0.12067125,1.31883016,0.38370992,0.00000000,0.00864671,0.13873952,0.06660917,0.27877036
-2.17008504,2.13425074,0.13067475,1.43242905,0.41665403,0.00000000,0.00940901,0.14725842,0.07305959,0.29694915
-2.16408204,2.30566674,0.14121478,1.55307094,0.44994044,0.00000000,0.01028420,0.15570932,0.07963521,0.31526395
-2.15807904,2.48323245,0.15219721,1.67999318,0.48319856,0.00000000,0.01126773,0.16398476,0.08626163,0.33353514
-2.15207604,2.66547744,0.16351469,1.81230025,0.51604128,0.00000000,0.01235281,0.17197338,0.09285830,0.35157518
-2.14607304,2.85078966,0.17504811,1.94897335,0.54807192,0.00000000,0.01353041,0.17956206,0.09934008,0.36919164
-2.14007004,3.03743906,0.18666838,2.08888260,0.57889183,0.00000000,0.01478932,0.18663831,0.10561922,0.38619021
-2.13406703,3.22360444,0.19823860,2.23080189,0.60810854,0.00000000,0.01611627,0.19309273,0.11160732,0.40237804
-2.12806403,3.40740299,0.20961640,2.37342591,0.63534403,0.00000000,0.01749609,0.19882155,0.11721761,0.41756707
-2.12206103,3.58692167,0.22065668,2.51538898,0.66024304,0.00000000,0.01891196,0.20372915,0.12236712,0.43157733
-2.11605803,3.76024952,0.23121431,2.65528532,0.68248082,0.00000000,0.02034568,0.20773046,0.12697888,0.44424019
-2.11005503,3.92551008,0.24114710,2.79169004,0.70177044,0.00000000,0.02177803,0.21075325,0.13098389,0.45540147
-2.10405203,4.08089303,0.25031867,2.92318068,0.71786906,0.00000000,0.02318915,0.21273999,0.13432299,0.46492429
-2.09804902,4.22468412,0.25860131,3.04835842,0.73058313,0.00000000,0.02455900,0.21364957,0.13694836,0.47269156
-2.09204602,4.35529281,0.26587865,3.16586887,0.73977242,0.00000000,0.02586775,0.21345844,0.13882466,0.47860816
-2.08604302,4.47127684,0.27204814,3.27442174,0.74535260,0.00000000,0.02709632,0.21216137,0.13992984,0.48260264
-2.08004002,4.57136340,0.27702325,3.37280932,0.74729647,0.00000000,0.02822674,0.20977169,0.14025549,0.48462845
-2.07403702,4.65446657,0.28073523,3.45992326,0.74563374,0.00000000,0.02924265,0.20632100,0.13980681,0.48466462
-2.06803402,4.71970091,0.28313462,3.53476985,0.74044955,0.00000000,0.03012965,0.20185839,0.13860214,0.48271599
-2.06203102,4.76639130,0.28419220,3.59648339,0.73188166,0.00000000,0.03087564,0.19644919,0.13667212,0.47881282
-2.05602801,4.79407915,0.28389957,3.64433792,0.72011669,0.00000000,0.03147108,0.19017322,0.13405858,0.47301001
-2.05002501,4.80252540,0.28226927,3.67775725,0.70538535,0.00000000,0.03190919,0.18312276,0.13081310,0.46538575
-2.04402201,4.79171054,0.27933446,3.69632335,0.68795710,0.00000000,0.03218608,0.17540020,0.12699540,0.45603985
-2.03801901,4.76183224,0.27514820,3.69978326,0.66813430,0.00000000,0.03230079,0.16711546,0.12267160,0.44509171
-2.03201601,4.71330078,0.26978237,3.68805439,0.64624619,0.00000000,0.03225523,0.15838339,0.11791243,0.43267799
-2.02601301,4.64673271,0.26332625,3.66122845,0.62264280,0.00000000,0.03205410,0.14932109,0.11279140,0.41895009
-2.02001001,4.56294296,0.25588488,3.61957360,0.59768912,0.00000000,0.03170472,0.14004540,0.10738315,0.40407158
-2.01400700,4.46293551,0.24757708,3.56353494,0.57175955,0.00000000,0.03121682,0.13067050,0.10176178,0.38821543
-2.00800400,4.34789261,0.23853347,3.49373289,0.54523288,0.00000000,0.03060229,0.12130581,0.09599948,0.37156142
