energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.02851426,2.71519222,0.01137228,0.55893870,0.01641268,0.00000000,1.53288965,0.91900107,0.01243960,1.34828406
-3.02251126,2.81072083,0.01175003,0.59047146,0.01682991,0.00000000,1.62192523,0.94188835,0.01351922,1.39317443
-3.01650825,2.92667437,0.01219989,0.62529761,0.01732868,0.00000000,1.71700934,0.97453436,0.01469441,1.44812387
-3.01050525,3.06128125,0.01271294,0.66305322,0.01789449,0.00000000,1.81712762,1.01632010,0.01595832,1.51223005
-3.00450225,3.21256056,0.01328036,0.70331127,0.01851265,0.00000000,1.92119024,1.06653825,0.01730274,1.58448264
-2.99849925,3.37836053,0.01389354,0.74558575,0.01916852,0.00000000,2.02804758,1.12440846,0.01871825,1.66378520
-2.99249625,3.55639708,0.01454423,0.78933722,0.01984784,0.00000000,2.13650713,1.18909241,0.02019428,1.74897727
-2.98649325,3.74429209,0.01522457,0.83397948,0.02053693,0.00000000,2.24535158,1.25970866,0.02171930,1.83885615
-2.98049025,3.93961134,0.01592714,0.87888794,0.02122291,0.00000000,2.35335792,1.33534739,0.02328087,1.93219844
-2.97448724,4.13990193,0.01664500,0.92340929,0.02189392,0.00000000,2.45931722,1.41508465,0.02486593,2.02778090
-2.96848424,4.34272889,0.01737163,0.96687279,0.02253924,0.00000000,2.56205475,1.49799645,0.02646084,2.12440039
-2.96248124,4.54571061,0.01810097,1.00860278,0.02314946,0.00000000,2.66045019,1.58317211,0.02805167,2.22089273
-2.95647824,4.74655274,0.01882730,1.04793243,0.02371653,0.00000000,2.75345709,1.66972707,0.02962429,2.31614992
-2.95047524,4.94307976,0.01954523,1.08421820,0.02423388,0.00000000,2.84012141,1.75681460,0.03116459,2.40913560
-2.94447224,5.13326386,0.02024961,1.11685475,0.02469640,0.00000000,2.91959812,1.84363635,0.03265865,2.49889816
-2.93846923,5.31525017,0.02093551,1.14528967,0.02510050,0.00000000,2.99116556,1.92945139,0.03409285,2.58458148
-2.93246623,5.48737803,0.02159813,1.16903768,0.02544402,0.00000000,3.05423682,2.01358348,0.03545404,2.66543274
-2.92646323,5.64819753,0.02223281,1.18769348,0.02572617,0.00000000,3.10836770,2.09542646,0.03672971,2.74080747
-2.92046023,5.79648117,0.02283502,1.20094287,0.02594746,0.00000000,3.15326094,2.17444765,0.03790805,2.81017161
-2.91445723,5.93123046,0.02340038,1.20857162,0.02610954,0.00000000,3.18876649,2.25018916,0.03897817,2.87310083
-2.90845423,6.05167767,0.02392477,1.21047162,0.02621505,0.00000000,3.21487786,2.32226749,0.03993015,2.92927739
-2.90245123,6.15728297,0.02440439,1.20664395,0.02626745,0.00000000,3.23172483,2.39037142,0.04075526,2.97848486
-2.89644822,6.24772778,0.02483591,1.19719882,0.02627084,0.00000000,3.23956282,2.45425865,0.04144607,3.02060143
-2.89044522,6.32290501,0.02521668,1.18235221,0.02622975,0.00000000,3.23875964,2.51375166,0.04199664,3.05559221
-2.88444222,6.38290716,0.02554492,1.16241947,0.02614895,0.00000000,3.22978024,2.56873315,0.04240273,3.08350132
-2.87843922,6.42801313,0.02581995,1.13780595,0.02603332,0.00000000,3.21317039,2.61914151,0.04266195,3.10444420
-2.87243622,6.45867476,0.02604241,1.10899523,0.02588763,0.00000000,3.18953993,2.66496688,0.04277402,3.11860093
-2.86643322,6.47550373,0.02621449,1.07653535,0.02571645,0.00000000,3.15954666,2.70624790,0.04274090,3.12621063
-2.86043022,6.47925943,0.02634015,1.04102361,0.02552403,0.00000000,3.12388130,2.74306954,0.04256703,3.12756744
-2.85442721,6.47083795,0.02642524,1.00309060,0.02531428,0.00000000,3.08325428,2.77556199,0.04225939,3.12301800
-2.84842421,6.45126232,0.02647761,0.96338396,0.02509070,0.00000000,3.03838464,2.80390051,0.04182769,3.11296028
-2.84242121,6.42167368,0.02650713,0.92255263,0.02485644,0.00000000,2.98999128,2.82830607,0.04128430,3.09784343
-2.83641821,6.38332277,0.02652560,0.88123197,0.02461432,0.00000000,2.93878655,2.84904632,0.04064425,3.07816823
-2.83041521,6.33756131,0.02654661,0.84003027,0.02436698,0.00000000,2.88547193,2.86643667,0.03992505,3.05448748
-2.82441221,6.28583228,0.02658525,0.79951707,0.02411694,0.00000000,2.83073564,2.88084075,0.03914648,3.02740573
-2.81840920,6.22965856,0.02665773,0.76021344,0.02386674,0.00000000,2.77525147,2.89266994,0.03833021,2.99757778
-2.81240620,6.17062929,0.02678092,0.72258441,0.02361917,0.00000000,2.71967858,2.90238156,0.03749940,2.96570541
-2.80640320,6.11038350,0.02697180,0.68703369,0.02337730,0.00000000,2.66466164,2.91047531,0.03667815,2.93253190
-2.80040020,6.05059086,0.02724687,0.65390053,0.02314475,0.00000000,2.61083079,2.91748784,0.03589095,2.89883433
-2.79439720,5.99292981,0.02762148,0.62345857,0.02292572,0.00000000,2.55880121,2.92398542,0.03516200,2.86541338
-2.78839420,5.93906330,0.02810919,0.59591670,0.02272514,0.00000000,2.50917178,2.93055487,0.03451460,2.83308113
-2.78239120,5.89061303,0.02872117,0.57142139,0.02254876,0.00000000,2.46252285,2.93779288,0.03397050,2.80264715
-2.77638819,5.84913293,0.02946561,0.55006051,0.02240314,0.00000000,2.41941306,2.94629434,0.03354925,2.77490338
-2.77038519,5.81608299,0.03034722,0.53186810,0.02229564,0.00000000,2.38037508,2.95663996,0.03326769,2.75060874
-2.76438219,5.79280437,0.03136690,0.51683004,0.02223439,0.00000000,2.34591068,2.96938381,0.03313947,2.73047387
-2.75837919,5.78049677,0.03252146,0.50489005,0.02222815,0.00000000,2.31648513,2.98504131,0.03317471,2.71514697
-2.75237619,5.78019869,0.03380355,0.49595606,0.02228618,0.00000000,2.29252119,3.00407791,0.03337971,2.70520128
-2.74637319,5.79277126,0.03520171,0.48990636,0.02241798,0.00000000,2.27439297,3.02689911,0.03375688,2.70112458
-2.74037019,5.81888548,0.03670059,0.48659561,0.02263310,0.00000000,2.26241957,3.05384176,0.03430473,2.70331109
-2.73436718,5.85901297,0.03828132,0.48586027,0.02294079,0.00000000,2.25685891,3.08516676,0.03501799,2.71205578
-2.72836418,5.91341956,0.03992200,0.48752338,0.02334973,0.00000000,2.25790149,3.12105324,0.03588786,2.72755100
-2.72236118,5.98216115,0.04159828,0.49139862,0.02386763,0.00000000,2.26566429,3.16159377,0.03690230,2.74988493
-2.71635818,6.06508080,0.04328405,0.49729346,0.02450091,0.00000000,2.28018450,3.20679049,0.03804646,2.77904156
-2.71035518,6.16180639,0.04495217,0.50501138,0.02525430,0.00000000,2.30141332,3.25655182,0.03930305,2.81490148
-2.70435218,6.27174790,0.04657516,0.51435323,0.02613050,0.00000000,2.32920957,3.31068944,0.04065281,2.85724293
-2.69834917,6.39409387,0.04812596,0.52511773,0.02712986,0.00000000,2.36333328,3.36891529,0.04207498,2.90574267
-2.69234617,6.52780684,0.04957858,0.53710127,0.02825005,0.00000000,2.40343937,3.43083867,0.04354767,2.95997619
-2.68634317,6.67161815,0.05090868,0.55009702,0.02948585,0.00000000,2.44907182,3.49596338,0.04504827,3.01941717
-2.68034017,6.82402257,0.05209406,0.56389377,0.03082896,0.00000000,2.49965858,3.56368533,0.04655380,3.08343631
-2.67433717,6.98327431,0.05311512,0.57827455,0.03226790,0.00000000,2.55450799,3.63329102,0.04804120,3.15129977
-2.66833417,7.14738577,0.05395508,0.59301528,0.03378800,0.00000000,2.61280724,3.70395765,0.04948755,3.22216795
-2.66233117,7.31413099,0.05460018,0.60788383,0.03537152,0.00000000,2.67362370,3.77475554,0.05087035,3.29509541
-2.65632816,7.48105587,0.05503980,0.62263957,0.03699784,0.00000000,2.73590986,3.84465376,0.05216768,3.36903281
-2.65032516,7.64549700,0.05526643,0.63703378,0.03864375,0.00000000,2.79851253,3.91252976,0.05335840,3.44283205
-2.64432216,7.80461098,0.05527562,0.65081087,0.04028389,0.00000000,2.86018695,3.97718366,0.05442232,3.51525550
-2.63831916,7.95541512,0.05506582,0.66371087,0.04189128,0.00000000,2.91961604,4.03735771,0.05534044,3.58499018
-2.63231616,8.09484039,0.05463830,0.67547280,0.04343791,0.00000000,2.97543492,4.09176112,0.05609519,3.65066747
-2.62631316,8.21979622,0.05399691,0.68583925,0.04489542,0.00000000,3.02626044,4.13909994,0.05667067,3.71088858
-2.62031016,8.32724594,0.05314793,0.69456187,0.04623586,0.00000000,3.07072510,4.17811172,0.05705301,3.76425562
-2.61430715,8.41429108,0.05209991,0.70140763,0.04743239,0.00000000,3.10751432,4.20760369,0.05723065,3.80940762
-2.60830415,8.47826138,0.05086347,0.70616552,0.04846012,0.00000000,3.13540591,4.22649331,0.05719474,3.84506047
-2.60230115,8.51680715,0.04945117,0.70865352,0.04929678,0.00000000,3.15330999,4.23384959,0.05693944,3.87004926
-2.59629815,8.52798968,0.04787736,0.70872531,0.04992344,0.00000000,3.16030772,4.22893310,0.05646231,3.88337122
-2.59029515,8.51036540,0.04615801,0.70627650,0.05032508,0.00000000,3.15568691,4.21123287,0.05576454,3.88422731
-2.58429215,8.46305923,0.04431055,0.70124993,0.05049109,0.00000000,3.13897274,4.18049810,0.05485119,3.87206014
-2.57828914,8.38582300,0.04235373,0.69363968,0.05041565,0.00000000,3.10995178,4.13676272,0.05373133,3.84658629
-2.57228614,8.27907524,0.04030739,0.68349370,0.05009790,0.00000000,3.06868796,4.08036136,0.05241801,3.80782087
-2.56628314,8.14391943,0.03819221,0.67091456,0.04954208,0.00000000,3.01552931,4.01193517,0.05092817,3.75609286
-2.56028014,7.98213881,0.03602951,0.65605847,0.04875739,0.00000000,2.95110482,3.93242694,0.04928240,3.69204983
-2.55427714,7.79616694,0.03384091,0.63913234,0.04775778,0.00000000,2.87631126,3.84306501,0.04750452,3.61665144
-2.54827414,7.58903438,0.03164800,0.62038911,0.04656157,0.00000000,2.79229020,3.74533620,0.04562109,3.53115133
-2.54227114,7.36429310,0.02947205,0.60012133,0.04519092,0.00000000,2.70039604,3.64094858,0.04366075,3.43706802
-2.53626813,7.12592113,0.02733357,0.57865340,0.04367123,0.00000000,2.60215634,3.53178532,0.04165354,3.33614556
-2.53026513,6.87821124,0.02525203,0.55633267,0.04203045,0.00000000,2.49922603,3.41985124,0.03963005,3.23030547
-2.52426213,6.62564786,0.02324544,0.53351979,0.04029830,0.00000000,2.39333750,3.30721417,0.03762059,3.12159183
-2.51825913,6.37277736,0.02133010,0.51057873,0.03850549,0.00000000,2.28624850,3.19594347,0.03565441,3.01211172
-2.51225613,6.12407658,0.01952024,0.48786687,0.03668294,0.00000000,2.17969023,3.08804802,0.03375885,2.90397343
-2.50625313,5.88382509,0.01782785,0.46572550,0.03486102,0.00000000,2.07531764,2.98541631,0.03195861,2.79922482
-2.50025013,5.65598604,0.01626245,0.44447121,0.03306880,0.00000000,1.97466395,2.88976079,0.03027515,2.69979446
-2.49424712,5.44410005,0.01483104,0.42438839,0.03133346,0.00000000,1.87910106,2.80256886,0.02872614,2.60743766
-2.48824412,5.25119605,0.01353802,0.40572314,0.02967970,0.00000000,1.78980734,2.72506216,0.02732512,2.52368950
-2.48224112,5.07972209,0.01238523,0.38867875,0.02812931,0.00000000,1.70774383,2.65816582,0.02608126,2.44982643
-2.47623812,4.93149818,0.01137207,0.37341300,0.02670085,0.00000000,1.63363939,2.60248858,0.02499938,2.38683787
-2.47023512,4.80769230,0.01049564,0.36003705,0.02540941,0.00000000,1.56798508,2.55831443,0.02408001,2.33540835
-2.46423212,4.70881966,0.00975101,0.34861615,0.02426654,0.00000000,1.51103749,2.52560585,0.02331971,2.29591073
-2.45822911,4.63476447,0.00913142,0.33917182,0.02328024,0.00000000,1.46283051,2.50401829,0.02271150,2.26841022
-2.45222611,4.58482225,0.00862862,0.33168549,0.02245512,0.00000000,1.42319456,2.49292494,0.02224538,2.25267869
-2.44622311,4.55776045,0.00823323,0.32610330,0.02179258,0.00000000,1.39178212,2.49145064,0.02190901,2.24821827
-2.44022011,4.55189402,0.00793502,0.32234165,0.02129111,0.00000000,1.36809813,2.49851330,0.02168843,2.25429291
-2.43421711,4.56517235,0.00772329,0.32029350,0.02094665,0.00000000,1.35153386,2.51287086,0.02156882,2.26996637
-2.42821411,4.59527365,0.00758719,0.31983475,0.02075300,0.00000000,1.34140253,2.53317179,0.02153530,2.29414487
-2.42221111,4.63970272,0.00751603,0.32083070,0.02070220,0.00000000,1.33697522,2.55800701,0.02157369,2.32562256
-2.41620810,4.69588814,0.00749959,0.32314214,0.02078499,0.00000000,1.33751566,2.58596099,0.02167122,2.36312796
-2.41020510,4.76127508,0.00752830,0.32663081,0.02099125,0.00000000,1.34231239,2.61566000,0.02181725,2.40536964
-2.40420210,4.83341043,0.00759350,0.33116419,0.02131033,0.00000000,1.35070740,2.64581576,0.02200375,2.45107935
-2.39819910,4.91001733,0.00768761,0.33661927,0.02173150,0.00000000,1.36212013,2.67526284,0.02222584,2.49905132
-2.39219610,4.98905711,0.00780417,0.34288536,0.02224421,0.00000000,1.37606633,2.70298879,0.02248208,2.54817650
-2.38619310,5.06877682,0.00793795,0.34986588,0.02283841,0.00000000,1.39217129,2.72815592,0.02277468,2.59747079
-2.38019010,5.14774187,0.00808497,0.35747912,0.02350470,0.00000000,1.41017731,2.75011475,0.02310954,2.64609669
-2.37418709,5.22485351,0.00824244,0.36565812,0.02423459,0.00000000,1.42994557,2.76840885,0.02349620,2.69337811
-2.36818409,5.29935182,0.00840869,0.37434973,0.02502051,0.00000000,1.45145259,2.78277186,0.02394752,2.73880832
-2.36218109,5.37080530,0.00858308,0.38351314,0.02585594,0.00000000,1.47478194,2.79311726,0.02447938,2.78205124
-2.35617809,5.43908880,0.00876582,0.39311793,0.02673541,0.00000000,1.50011162,2.79952224,0.02511009,2.82293665
-2.35017509,5.50435162,0.00895787,0.40314186,0.02765445,0.00000000,1.52769811,2.80220675,0.02585978,2.86144986
-2.34417209,5.56697805,0.00916070,0.41356870,0.02860958,0.00000000,1.55785757,2.80150952,0.02674962,2.89771678
-2.33816908,5.62754262,0.00937613,0.42438612,0.02959818,0.00000000,1.59094537,2.79786207,0.02780098,2.93198500
-2.33216608,5.68676215,0.00960614,0.43558378,0.03061841,0.00000000,1.62733441,2.79176256,0.02903446,2.96460207
-2.32616308,5.74544677,0.00985267,0.44715186,0.03166912,0.00000000,1.66739324,2.78375035,0.03046899,2.99599162
-2.32016008,5.80445164,0.01011746,0.45907986,0.03274967,0.00000000,1.71146455,2.77438252,0.03212074,3.02662837
-2.31415708,5.86463104,0.01040188,0.47135591,0.03385982,0.00000000,1.75984475,2.76421309,0.03400224,3.05701269
-2.30815408,5.92679587,0.01070682,0.48396632,0.03499960,0.00000000,1.81276514,2.75377540,0.03612138,3.08764555
-2.30215108,5.99167571,0.01103252,0.49689553,0.03616918,0.00000000,1.87037521,2.74356797,0.03848056,3.11900451
-2.29614807,6.05988597,0.01137855,0.51012621,0.03736870,0.00000000,1.93272842,2.73404377,0.04107604,3.15152135
-2.29014507,6.13190063,0.01174374,0.52363949,0.03859816,0.00000000,1.99977088,2.72560279,0.04389730,3.18556196
-2.28414207,6.20803081,0.01212614,0.53741517,0.03985731,0.00000000,2.07133317,2.71858742,0.04692672,3.22140880
-2.27813907,6.28840918,0.01252306,0.55143188,0.04114547,0.00000000,2.14712560,2.71328027,0.05013943,3.25924664
-2.27213607,6.37298033,0.01293110,0.56566704,0.04246148,0.00000000,2.22673695,2.70990395,0.05350343,3.29915161
-2.26613307,6.46149697,0.01334626,0.58009660,0.04380354,0.00000000,2.30963691,2.70862213,0.05697994,3.34108413
-2.26013007,6.55352174,0.01376400,0.59469453,0.04516916,0.00000000,2.39518226,2.70954163,0.06052408,3.38488578
-2.25412706,6.64843453,0.01417942,0.60943213,0.04655504,0.00000000,2.48262657,2.71271500,0.06408573,3.43028018
-2.24812406,6.74544505,0.01458741,0.62427706,0.04795702,0.00000000,2.57113345,2.71814345,0.06761070,3.47687799
-2.24212106,6.84361020,0.01498278,0.63919225,0.04937001,0.00000000,2.65979296,2.72577977,0.07104208,3.52418580
-2.23611806,6.94185591,0.01536049,0.65413485,0.05078799,0.00000000,2.74764087,2.73553133,0.07432173,3.57161866
-2.23011506,7.03900286,0.01571581,0.66905511,0.05220398,0.00000000,2.83368012,2.74726309,0.07739195,3.61851583
-2.22411206,7.13379544,0.01604452,0.68389549,0.05361002,0.00000000,2.91690413,2.76080058,0.08019712,3.66415931
-2.21810905,7.22493308,0.01634305,0.69858998,0.05499725,0.00000000,2.99632094,2.77593319,0.08268534,3.70779438
-2.21210605,7.31110324,0.01660867,0.71306382,0.05635594,0.00000000,3.07097768,2.79241760,0.08481004,3.74865153
-2.20610305,7.39101493,0.01683957,0.72723360,0.05767555,0.00000000,3.13998437,2.80998167,0.08653138,3.78596897
-2.20010005,7.46343179,0.01703502,0.74100783,0.05894489,0.00000000,3.20253634,2.82832875,0.08781743,3.81901498
-2.19409705,7.52720383,0.01719537,0.75428807,0.06015219,0.00000000,3.25793437,2.84714249,0.08864514,3.84710929
-2.18809405,7.58129678,0.01732210,0.76697042,0.06128529,0.00000000,3.30560201,2.86609214,0.08900096,3.86964278
-2.18209105,7.62481815,0.01741782,0.77894764,0.06233184,0.00000000,3.34509931,2.88483833,0.08888117,3.88609497
-2.17608804,7.65703936,0.01748617,0.79011151,0.06327946,0.00000000,3.37613251,2.90303921,0.08829185,3.89604866
-2.17008504,7.67741325,0.01753174,0.80035556,0.06411597,0.00000000,3.39855955,2.92035681,0.08724856,3.89920150
-2.16408204,7.68558663,0.01755996,0.80957799,0.06482967,0.00000000,3.41239097,2.93646354,0.08577566,3.89537406
-2.15807904,7.68140756,0.01757687,0.81768460,0.06540954,0.00000000,3.41778649,2.95104863,0.08390539,3.88451444
-2.15207604,7.66492737,0.01758898,0.82459169,0.06584553,0.00000000,3.41504739,2.96382440,0.08167678,3.86669940
-2.14607304,7.63639755,0.01760298,0.83022870,0.06612879,0.00000000,3.40460496,2.97453213,0.07913427,3.84213204
-2.14007004,7.59626174,0.01762558,0.83454046,0.06625191,0.00000000,3.38700566,2.98294746,0.07632633,3.81113636
-2.13406703,7.54514326,0.01766321,0.83748898,0.06620913,0.00000000,3.36289355,2.98888523,0.07330397,3.77414892
-2.12806403,7.48382874,0.01772178,0.83905468,0.06599654,0.00000000,3.33299067,2.99220350,0.07011927,3.73170798
-2.12206103,7.41324837,0.01780646,0.83923682,0.06561220,0.00000000,3.29807611,2.99280696,0.06682400,3.68444052
-2.11605803,7.33445355,0.01792146,0.83805339,0.06505626,0.00000000,3.25896457,2.99064937,0.06346825,3.63304753
-2.11005503,7.24859260,0.01806979,0.83554013,0.06433100,0.00000000,3.21648521,2.98573533,0.06009936,3.57828796
-2.10405203,7.15688523,0.01825316,0.83174897,0.06344083,0.00000000,3.17146139,2.97812115,0.05676087,3.52096192
-2.09804902,7.06059654,0.01847180,0.82674584,0.06239222,0.00000000,3.12469209,2.96791490,0.05349177,3.46189335
-2.09204602,6.96101125,0.01872441,0.82060796,0.06119357,0.00000000,3.07693551,2.95527577,0.05032591,3.40191270
-2.08604302,6.85940875,0.01900809,0.81342083,0.05985507,0.00000000,3.02889529,2.94041268,0.04729161,3.34183998
-2.08004002,6.75703965,0.01931841,0.80527494,0.05838847,0.00000000,2.98120982,2.92358210,0.04441152,3.28246856
-2.07403702,6.65510417,0.01964949,0.79626253,0.05680687,0.00000000,2.93444462,2.90508529,0.04170258,3.22454998
-2.06803402,6.55473298,0.01999409,0.78647446,0.05512439,0.00000000,2.88908814,2.88526476,0.03917622,3.16878008
-2.06203102,6.45697052,0.02034386,0.77599735,0.05335595,0.00000000,2.84555064,2.86450009,0.03683867,3.11578673
-2.05602801,6.36276116,0.02068957,0.76491116,0.05151693,0.00000000,2.80416607,2.84320295,0.03469143,3.06611925
-2.05002501,6.27293815,0.02102141,0.75328735,0.04962292,0.00000000,2.76519662,2.82181142,0.03273175,3.02023971
-2.04402201,6.18821533,0.02132933,0.74118753,0.04768943,0.00000000,2.72883938,2.80078345,0.03095326,2.97851616
-2.03801901,6.10918140,0.02160337,0.72866292,0.04573164,0.00000000,2.69523479,2.78058951,0.02934662,2.94121788
-2.03201601,6.03629660,0.02183409,0.71575420,0.04376415,0.00000000,2.66447593,2.76170447,0.02790018,2.90851252
-2.02601301,5.96989147,0.02201287,0.70249217,0.04180083,0.00000000,2.63661842,2.74459856,0.02660061,2.88046526
-2.02001001,5.91016746,0.02213231,0.68889876,0.03985461,0.00000000,2.61169000,2.72972770,0.02543355,2.85703982
-2.01400700,5.85719908,0.02218652,0.67498846,0.03793738,0.00000000,2.58969925,2.71752322,0.02438420,2.83810127
-2.00800400,5.81093739,0.02217139,0.66077010,0.03605986,0.00000000,2.57064306,2.70838110,0.02343783,2.82342063
-2.00200100,5.77121450,0.02208478,0.64624872,0.03423156,0.00000000,2.55451214,2.70265104,0.02258026,2.81268107
-1.99599800,5.73774917,0.02192662,0.63142748,0.03246072,0.00000000,2.54129439,2.70062562,0.02179823,2.80548571
-1.98999500,5.71015323,0.02169900,0.61630952,0.03075436,0.00000000,2.53097590,2.70252982,0.02107968,2.80136683
-1.98399200,5.68793875,0.02140602,0.60089960,0.02911825,0.00000000,2.52353934,2.70851127,0.02041399,2.79979646
-1.97798899,5.67052619,0.02105374,0.58520554,0.02755698,0.00000000,2.51895997,2.71863155,0.01979207,2.80019811
-1.97198599,5.65725322,0.02064990,0.56923929,0.02607408,0.00000000,2.51719939,2.73285892,0.01920642,2.80195951
-1.96598299,5.64738453,0.02020360,0.55301772,0.02467204,0.00000000,2.51819734,2.75106273,0.01865107,2.80444612
-1.95997999,5.64012241,0.01972497,0.53656299,0.02335254,0.00000000,2.52186212,2.77300988,0.01812151,2.80701520
-1.95397699,5.63461823,0.01922475,0.51990265,0.02211646,0.00000000,2.52806017,2.79836350,0.01761449,2.80903006
-1.94797399,5.62998474,0.01871382,0.50306940,0.02096414,0.00000000,2.53660540,2.82668409,0.01712786,2.80987423
-1.94197099,5.62530915,0.01820278,0.48610062,0.01989544,0.00000000,2.54724922,2.85743329,0.01666030,2.80896512
-1.93596798,5.61966688,0.01770153,0.46903766,0.01890993,0.00000000,2.55967189,2.88998029,0.01621109,2.80576696
-1.92996498,5.61213592,0.01721884,0.45192503,0.01800702,0.00000000,2.57347602,2.92361102,0.01577988,2.79980247
-1.92396198,5.60181164,0.01676205,0.43480943,0.01718605,0.00000000,2.58818296,2.95754001,0.01536642,2.79066303
-1.91795898,5.58782198,0.01633676,0.41773883,0.01644645,0.00000000,2.60323276,2.99092495,0.01497039,2.77801709
-1.91195598,5.56934283,0.01594670,0.40076155,0.01578773,0.00000000,2.61798814,3.02288365,0.01459118,2.76161650
-1.90595298,5.54561344,0.01559358,0.38392540,0.01520959,0.00000000,2.63174287,3.05251334,0.01422780,2.74130066
-1.89994997,5.51595179,0.01527712,0.36727693,0.01471188,0.00000000,2.64373470,3.07891188,0.01387877,2.71699833
-1.89394697,5.47976957,0.01499517,0.35086085,0.01429457,0.00000000,2.65316276,3.10120064,0.01354209,2.68872717
-1.88794397,5.43658670,0.01474384,0.33471959,0.01395772,0.00000000,2.65920900,3.11854842,0.01321525,2.65659103
-1.88194097,5.38604505,0.01451784,0.31889300,0.01370134,0.00000000,2.66106315,3.13019593,0.01289530,2.62077511
-1.87593797,5.32792104,0.01431076,0.30341824,0.01352529,0.00000000,2.65795039,3.13548026,0.01257895,2.58153930
-1.86993497,5.26213680,0.01411545,0.28832984,0.01342915,0.00000000,2.64916060,3.13385848,0.01226268,2.53920983
-1.86393197,5.18876960,0.01392450,0.27365982,0.01341208,0.00000000,2.63407798,3.12492967,0.01194292,2.49416973
-1.85792896,5.10805896,0.01373059,0.25943799,0.01347264,0.00000000,2.61220988,3.10845467,0.01161621,2.44684822
-1.85192596,5.02041132,0.01352699,0.24569224,0.01360872,0.00000000,2.58321333,3.08437265,0.01127939,2.39770963
-1.84592296,4.92640167,0.01330789,0.23244893,0.01381737,0.00000000,2.54691803,3.05281393,0.01092976,2.34724207
-1.83991996,4.82677204,0.01306881,0.21973327,0.01409479,0.00000000,2.50334469,3.01410836,0.01056519,2.29594620
-1.83391696,4.72242654,0.01280687,0.20756960,0.01443623,0.00000000,2.45271764,2.96878871,0.01018431,2.24432461
-1.82791396,4.61442287,0.01252102,0.19598171,0.01483605,0.00000000,2.39547098,2.91758889,0.00978654,2.19287188
-1.82191096,4.50396028,0.01221223,0.18499304,0.01528774,0.00000000,2.33224786,2.86143671,0.00937219,2.14206578
-1.81590795,4.39236410,0.01188354,0.17462670,0.01578404,0.00000000,2.26389272,2.80144129,0.00894245,2.09235966
-1.80990495,4.28106703,0.01154006,0.16490553,0.01631707,0.00000000,2.19143659,2.73887525,0.00849937,2.04417629
-1.80390195,4.17158754,0.01118889,0.15585193,0.01687852,0.00000000,2.11607605,2.67515213,0.00804579,1.99790309
-1.79789895,4.06550562,0.01083897,0.14748758,0.01745985,0.00000000,2.03914635,2.61179947,0.00758527,1.95388883
-1.79189595,3.96443634,0.01050083,0.13983315,0.01805252,0.00000000,1.96208987,2.55042821,0.00712193,1.91244164
-1.78589295,3.87000156,0.01018633,0.13290780,0.01864825,0.00000000,1.88642072,2.49269904,0.00666036,1.87382815
-1.77988994,3.78380013,0.00990829,0.12672869,0.01923918,0.00000000,1.81368681,2.44028638,0.00620539,1.83827365
-1.77388694,3.70737692,0.00968014,0.12131033,0.01981816,0.00000000,1.74543042,2.39484072,0.00576200,1.80596274
-1.76788394,3.64219092,0.00951549,0.11666400,0.02037887,0.00000000,1.68314845,2.35794994,0.00533508,1.77704041
-1.76188094,3.58958266,0.00942771,0.11279696,0.02091595,0.00000000,1.62825337,2.33110026,0.00492935,1.75161299
-1.75587794,3.55074120,0.00942950,0.10971183,0.02142514,0.00000000,1.58203573,2.31563744,0.00454915,1.72974882
-1.74987494,3.52667104,0.00953244,0.10740577,0.02190327,0.00000000,1.54562915,2.31272875,0.00419833,1.71147823
-1.74387194,3.51815922,0.00974656,0.10586980,0.02234824,0.00000000,1.51997836,2.32332643,0.00388018,1.69679273
-1.73786893,3.52574313,0.01007995,0.10508804,0.02275893,0.00000000,1.50581098,2.34813321,0.00359728,1.68564320
-1.73186593,3.54967989,0.01053835,0.10503706,0.02313509,0.00000000,1.50361343,2.38757066,0.00335149,1.67793709
-1.72586293,3.58991785,0.01112488,0.10568526,0.02347714,0.00000000,1.51361158,2.44175116,0.00314390,1.67353488
-1.71985993,3.64607173,0.01183968,0.10699233,0.02378597,0.00000000,1.53575651,2.51045458,0.00297480,1.67224577
-1.71385693,3.71740233,0.01267975,0.10890884,0.02406267,0.00000000,1.56971580,2.59311057,0.00284371,1.67382328
-1.70785393,3.80280252,0.01363876,0.11137604,0.02430835,0.00000000,1.61487078,2.68878770,0.00274940,1.67796100
-1.70185093,3.90079097,0.01470703,0.11432581,0.02452383,0.00000000,1.67032030,2.79619059,0.00268992,1.68428913
-1.69584792,4.00951523,0.01587154,0.11768088,0.02470947,0.00000000,1.73489114,2.91366620,0.00266269,1.69237236
-1.68984492,4.12676538,0.01711605,0.12135533,0.02486497,0.00000000,1.80715565,3.03922019,0.00266453,1.70170974
-1.68384192,4.24999974,0.01842136,0.12525544,0.02498925,0.00000000,1.88545650,3.17054419,0.00269181,1.71173699
-1.67783892,4.37638297,0.01976565,0.12928084,0.02508034,0.00000000,1.96793875,3.30505430,0.00274048,1.72183167
-1.67183592,4.50283711,0.02112491,0.13332597,0.02513540,0.00000000,2.05258878,3.43994086,0.00280621,1.73132168
-1.66583292,4.62610497,0.02247351,0.13728201,0.02515075,0.00000000,2.13727970,3.57222882,0.00288446,1.73949689
