energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up
-5.86793397,13.84323967,1.55275845,11.27301273,0.02914992,0.13284179,0.02874337,0.00000000,0.13192679,1.94890615
-5.86193097,13.58087783,1.53914087,11.06013099,0.02953991,0.13065446,0.02843653,0.00000000,0.12893860,1.90588720
-5.85592796,13.32567500,1.52508413,10.85377030,0.02993434,0.12837905,0.02813233,0.00000000,0.12610094,1.86332061
-5.84992496,13.07907743,1.51060911,10.65530213,0.03032863,0.12601735,0.02782937,0.00000000,0.12339250,1.82137643
-5.84392196,12.84248921,1.49578691,10.46601881,0.03071779,0.12357720,0.02752686,0.00000000,0.12079486,1.78023663
-5.83791896,12.61725043,1.48073275,10.28711533,0.03109650,0.12107185,0.02722469,0.00000000,0.11829327,1.74009145
-5.83191596,12.40460527,1.46559829,10.11966366,0.03145928,0.11851911,0.02692339,0.00000000,0.11587703,1.70113411
-5.82591296,12.20566197,1.45056292,9.96458110,0.03180067,0.11594037,0.02662404,0.00000000,0.11353963,1.66355433
-5.81990995,12.02134732,1.43582455,9.82259453,0.03211533,0.11335965,0.02632822,0.00000000,0.11127851,1.62753112
-5.81390695,11.85235866,1.42159062,9.69420270,0.03239829,0.11080259,0.02603784,0.00000000,0.10909468,1.59322543
-5.80790395,11.69911646,1.40806962,9.57963910,0.03264509,0.10829566,0.02575501,0.00000000,0.10699202,1.56077314
-5.80190095,11.56172061,1.39546384,9.47883756,0.03285188,0.10586532,0.02548186,0.00000000,0.10497658,1.53027878
-5.79589795,11.43991320,1.38396336,9.39140333,0.03301561,0.10353751,0.02522038,0.00000000,0.10305560,1.50181035
-5.78989495,11.33305067,1.37374186,9.31659146,0.03313406,0.10133722,0.02497223,0.00000000,0.10123660,1.47539558
-5.78389195,11.24008728,1.36495411,9.25329478,0.03320589,0.09928825,0.02473864,0.00000000,0.09952641,1.45101980
-5.77788894,11.15957182,1.35773519,9.20004281,0.03323063,0.09741323,0.02452022,0.00000000,0.09793027,1.42862545
-5.77188594,11.08965882,1.35220156,9.15501298,0.03320858,0.09573368,0.02431686,0.00000000,0.09645096,1.40811335
-5.76588294,11.02813470,1.34845347,9.11605472,0.03314075,0.09427032,0.02412770,0.00000000,0.09508812,1.38934556
-5.75987994,10.97245912,1.34657870,9.08072675,0.03302864,0.09304337,0.02395104,0.00000000,0.09383764,1.37214984
-5.75387694,10.91982070,1.34665717,9.04634712,0.03287409,0.09207300,0.02378434,0.00000000,0.09269132,1.35632539
-5.74787394,10.86720594,1.34876609,9.01005507,0.03267908,0.09137968,0.02362431,0.00000000,0.09163666,1.34164968
-5.74187094,10.81147940,1.35298510,8.96888316,0.03244546,0.09098462,0.02346691,0.00000000,0.09065689,1.32788623
-5.73586793,10.74947259,1.35940107,8.91983763,0.03217482,0.09090993,0.02330755,0.00000000,0.08973127,1.31479274
-5.72986493,10.67807850,1.36811194,8.85998429,0.03186827,0.09117887,0.02314117,0.00000000,0.08883550,1.30212957
-5.72386193,10.59434823,1.37922914,8.78653699,0.03152628,0.09181571,0.02296244,0.00000000,0.08794246,1.28966796
-5.71785893,10.49558587,1.39287817,8.69694533,0.03114868,0.09284549,0.02276599,0.00000000,0.08702307,1.27719774
-5.71185593,10.37943762,1.40919685,8.58897800,0.03073453,0.09429352,0.02254658,0.00000000,0.08604724,1.26453412
-5.70585293,10.24397113,1.42833101,8.46079831,0.03028224,0.09618455,0.02229931,0.00000000,0.08498505,1.25152326
-5.69984992,10.08774140,1.45042731,8.31102853,0.02978961,0.09854175,0.02201985,0.00000000,0.08380787,1.23804621
-5.69384692,9.90983988,1.47562325,8.13880005,0.02925402,0.10138536,0.02170462,0.00000000,0.08248951,1.22402115
-5.68784392,9.70992429,1.50403441,7.94378694,0.02867262,0.10473117,0.02135093,0.00000000,0.08100731,1.20940352
-5.68184092,9.48822735,1.53573944,7.72622118,0.02804258,0.10858880,0.02095710,0.00000000,0.07934312,1.19418420
-5.67583792,9.24554379,1.57076315,7.48688860,0.02736132,0.11295982,0.02052254,0.00000000,0.07748410,1.17838562
-5.66983492,8.98319609,1.60905870,7.22710561,0.02662680,0.11783590,0.02004780,0.00000000,0.07542326,1.16205610
-5.66383192,8.70298026,1.65048980,6.94867761,0.02583774,0.12319705,0.01953450,0.00000000,0.07315985,1.14526259
-5.65782891,8.40709464,1.69481398,6.65384083,0.02499389,0.12900998,0.01898529,0.00000000,0.07069943,1.12808239
-5.65182591,8.09805487,1.74166834,6.34519039,0.02409615,0.13522685,0.01840372,0.00000000,0.06805369,1.11059415
-5.64582291,7.77859961,1.79055893,6.02559775,0.02314672,0.14178438,0.01779411,0.00000000,0.06524000,1.09286901
-5.63981991,7.45159166,1.84085493,5.69812134,0.02214918,0.14860353,0.01716134,0.00000000,0.06228082,1.07496223
-5.63381691,7.11991956,1.89178878,5.36591444,0.02110847,0.15558986,0.01651065,0.00000000,0.05920282,1.05690610
-5.62781391,6.78640450,1.94246292,5.03213438,0.02003084,0.16263450,0.01584749,0.00000000,0.05603598,1.03870465
-5.62181091,6.45371706,1.99186376,4.69985688,0.01892374,0.16961589,0.01517725,0.00000000,0.05281251,1.02033059
-5.61580790,6.12430770,2.03888281,4.37199897,0.01779566,0.17640227,0.01450514,0.00000000,0.04956585,1.00172487
-5.60980490,5.80035385,2.08234466,4.05125354,0.01665590,0.18285484,0.01383599,0.00000000,0.04632964,0.98279899
-5.60380190,5.48372544,2.12104106,3.74003741,0.01551441,0.18883146,0.01317418,0.00000000,0.04313685,0.96344013
-5.59779890,5.17596981,2.15376987,3.44045447,0.01438149,0.19419085,0.01252354,0.00000000,0.04001893,0.94351876
-5.59179590,4.87831542,2.17937719,3.15427437,0.01326758,0.19879712,0.01188730,0.00000000,0.03700530,0.92289863
-5.58579290,4.59169300,2.19680093,2.88292641,0.01218306,0.20252428,0.01126814,0.00000000,0.03412287,0.90144830
-5.57978989,4.31677169,2.20511364,2.62750769,0.01113805,0.20526079,0.01066820,0.00000000,0.03139583,0.87905378
-5.57378689,4.05400715,2.20356258,2.38880380,0.01014225,0.20691363,0.01008919,0.00000000,0.02884568,0.85563155
-5.56778389,3.80369787,2.19160489,2.16732000,0.00920485,0.20741198,0.00953247,0.00000000,0.02649132,0.83114108
-5.56178089,3.56604591,2.16893599,1.96332038,0.00833445,0.20671009,0.00899918,0.00000000,0.02434941,0.80559615
-5.55577789,3.34121818,2.13550983,1.77687233,0.00753904,0.20478935,0.00849040,0.00000000,0.02243477,0.77907439
-5.54977489,3.12940447,2.09154962,1.60789385,0.00682604,0.20165928,0.00800724,0.00000000,0.02076092,0.75172422
-5.54377189,2.93086920,2.03754858,1.45620096,0.00620236,0.19735764,0.00755098,0.00000000,0.01934053,0.72376895
-5.53776888,2.74599404,1.97426057,1.32155305,0.00567450,0.19194938,0.00712316,0.00000000,0.01818604,0.69550763
-5.53176588,2.57530939,1.90268089,1.20369422,0.00524863,0.18552464,0.00672567,0.00000000,0.01731002,0.66731246
-5.52576288,2.41951350,1.82401820,1.10238889,0.00493076,0.17819585,0.00636077,0.00000000,0.01672562,0.63962294
-5.51975988,2.27947860,1.73965892,1.01745053,0.00472683,0.17009409,0.00603112,0.00000000,0.01644671,0.61293675
-5.51375688,2.15624403,1.65112564,0.94876276,0.00464282,0.16136484,0.00573977,0.00000000,0.01648797,0.58779781
-5.50775388,2.05099701,1.56003148,0.89629219,0.00468485,0.15216338,0.00549007,0.00000000,0.01686478,0.56478189
-5.50175088,1.96504230,1.46803241,0.86009320,0.00485918,0.14265001,0.00528562,0.00000000,0.01759285,0.54448031
-5.49574787,1.89976206,1.37677942,0.84030451,0.00517224,0.13298526,0.00513016,0.00000000,0.01868776,0.52748228
-5.48974487,1.85656791,1.28787254,0.83713838,0.00563055,0.12332541,0.00502742,0.00000000,0.02016421,0.51435655
-5.48374187,1.83684691,1.20281827,0.85086287,0.00624063,0.11381835,0.00498102,0.00000000,0.02203519,0.50563282
-5.47773887,1.84190378,1.12299198,0.88177817,0.00700881,0.10460002,0.00499429,0.00000000,0.02431098,0.50178385
-5.47173587,1.87290126,1.04960623,0.93018796,0.00794101,0.09579146,0.00507014,0.00000000,0.02699806,0.50320844
-5.46573287,1.93080087,0.98368587,0.99636709,0.00904242,0.08749662,0.00521092,0.00000000,0.03009802,0.51021621
-5.45972986,2.01630595,0.92605033,1.08052659,0.01031726,0.07980094,0.00541829,0.00000000,0.03360644,0.52301442
-5.45372686,2.12980911,0.87730317,1.18277766,0.01176834,0.07277059,0.00569312,0.00000000,0.03751188,0.54169746
-5.44772386,2.27134588,0.83782877,1.30309572,0.01339673,0.06645254,0.00603545,0.00000000,0.04179503,0.56623928
-5.44172086,2.44055625,0.80779562,1.44128621,0.01520137,0.06087513,0.00644435,0.00000000,0.04642804,0.59648917
-5.43571786,2.63665585,0.78716575,1.59695340,0.01717871,0.05604935,0.00691801,0.00000000,0.05137415,0.63217109
-5.42971486,2.85841801,0.77570947,1.76947362,0.01932237,0.05197045,0.00745370,0.00000000,0.05658758,0.67288670
-5.42371186,3.10416781,0.77302451,1.95797440,0.02162288,0.04861999,0.00804781,0.00000000,0.06201390,0.71812214
-5.41770885,3.37178918,0.77855882,2.16132041,0.02406746,0.04596809,0.00869598,0.00000000,0.06759059,0.76725856
-5.41170585,3.65874527,0.79163599,2.37810759,0.02663988,0.04397583,0.00939319,0.00000000,0.07324817,0.81958603
-5.40570285,3.96211228,0.81148242,2.60666587,0.02932046,0.04259771,0.01013387,0.00000000,0.07891161,0.87432063
-5.39969985,4.27862640,0.83725544,2.84507137,0.03208613,0.04178404,0.01091209,0.00000000,0.08450204,0.93062427
-5.39369685,4.60474290,0.86807143,3.09116807,0.03491064,0.04148324,0.01172169,0.00000000,0.08993882,0.98762645
-5.38769385,4.93670609,0.90303325,3.34259883,0.03776484,0.04164396,0.01255644,0.00000000,0.09514176,1.04444747
-5.38169085,5.27062839,0.94125628,3.59684542,0.04061714,0.04221691,0.01341020,0.00000000,0.10003347,1.10022213
-5.37568784,5.60257619,0.98189231,3.85127652,0.04343398,0.04315653,0.01427704,0.00000000,0.10454174,1.15412309
-5.36968484,5.92866002,1.02415083,4.10320269,0.04618052,0.04442224,0.01515132,0.00000000,0.10860180,1.20538305
-5.36368184,6.24512632,1.06731715,4.34993666,0.04882128,0.04597948,0.01602780,0.00000000,0.11215845,1.25331489
-5.35767884,6.54844776,1.11076696,4.58885733,0.05132091,0.04780037,0.01690164,0.00000000,0.11516782,1.29732895
-5.35167584,6.83540933,1.15397706,4.81747539,0.05364497,0.04986408,0.01776840,0.00000000,0.11759888,1.33694689
-5.34567284,7.10318743,1.19653206,5.03349856,0.05576073,0.05215686,0.01862405,0.00000000,0.11943437,1.37181153
-5.33966983,7.34941931,1.23812704,5.23489430,0.05763794,0.05467180,0.01946481,0.00000000,0.12067140,1.40169251
-5.33366683,7.57226086,1.27856613,5.41994775,0.05924958,0.05740832,0.02028717,0.00000000,0.12132146,1.42648752
-5.32766383,7.77043081,1.31775733,5.58731308,0.06057256,0.06037137,0.02108767,0.00000000,0.12140996,1.44621936
-5.32166083,7.94324018,1.35570392,5.73605607,0.06158823,0.06357046,0.02186290,0.00000000,0.12097535,1.46102905
-5.31565783,8.09060607,1.39249273,5.86568657,0.06228298,0.06701847,0.02260932,0.00000000,0.12006778,1.47116555
-5.30965483,8.21304965,1.42827998,5.97617922,0.06264852,0.07073033,0.02332322,0.00000000,0.11874748,1.47697268
-5.30365183,8.31167836,1.46327529,6.06798162,0.06268216,0.07472165,0.02400067,0.00000000,0.11708283,1.47887403
-5.29764882,8.38815317,1.49772447,6.14200903,0.06238691,0.07900721,0.02463749,0.00000000,0.11514837,1.47735658
-5.29164582,8.44464172,1.53189178,6.19962561,0.06177145,0.08359953,0.02522931,0.00000000,0.11302262,1.47295386
-5.28564282,8.48375880,1.56604247,6.24261212,0.06084998,0.08850750,0.02577167,0.00000000,0.11078604,1.46622939
-5.27963982,8.50849588,1.60042616,6.27312074,0.05964188,0.09373503,0.02626010,0.00000000,0.10851907,1.45776101
-5.27363682,8.52214137,1.63526173,6.29361809,0.05817134,0.09928000,0.02669036,0.00000000,0.10630026,1.44812661
-5.26763382,8.52819386,1.67072420,6.30681775,0.05646683,0.10513325,0.02705857,0.00000000,0.10420477,1.43789167
-5.26163082,8.53027035,1.70693413,6.31560411,0.05456049,0.11127798,0.02736151,0.00000000,0.10230297,1.42759882
-5.25562781,8.53201181,1.74394977,6.32294978,0.05248746,0.11768934,0.02759681,0.00000000,0.10065946,1.41775940
-5.24962481,8.53698841,1.78176226,6.33182887,0.05028511,0.12433434,0.02776320,0.00000000,0.09933224,1.40884710
-5.24362181,8.54860665,1.82029383,6.34512891,0.04799235,0.13117211,0.02786068,0.00000000,0.09837215,1.40129330
-5.23761881,8.57002085,1.85939912,6.36556412,0.04564875,0.13815448,0.02789071,0.00000000,0.09782259,1.39548403
-5.23161581,8.60405107,1.89886928,6.39559288,0.04329386,0.14522683,0.02785630,0.00000000,0.09771934,1.39175805
-5.22561281,8.65310961,1.93843861,6.43734206,0.04096636,0.15232931,0.02776206,0.00000000,0.09809057,1.39040574
-5.21960980,8.71913796,1.97779341,6.49254093,0.03870338,0.15939817,0.02761415,0.00000000,0.09895686,1.39166850
-5.21360680,8.80355579,2.01658236,6.56246661,0.03653980,0.16636739,0.02742022,0.00000000,0.10033139,1.39573825
-5.20760380,8.90722324,2.05442806,6.64790315,0.03450761,0.17317034,0.02718917,0.00000000,0.10222004,1.40275691
-5.20160080,9.03041740,2.09093903,6.74911540,0.03263538,0.17974149,0.02693095,0.00000000,0.10462149,1.41281545
-5.19559780,9.17282340,2.12572148,6.86583845,0.03094776,0.18601806,0.02665621,0.00000000,0.10752738,1.42595272
-5.18959480,9.33354020,2.15839042,6.99728282,0.02946504,0.19194154,0.02637595,0.00000000,0.11092230,1.44215373
-5.18359180,9.51110048,2.18857944,7.14215507,0.02820288,0.19745901,0.02610116,0.00000000,0.11478387,1.46134769
-5.17758879,9.70350393,2.21594871,7.29869257,0.02717204,0.20252413,0.02584233,0.00000000,0.11908273,1.48340592
-5.17158579,9.90826263,2.24019100,7.46471126,0.02637822,0.20709785,0.02560910,0.00000000,0.12378260,1.50813975
-5.16558279,10.12245709,2.26103538,7.63766421,0.02582207,0.21114877,0.02540987,0.00000000,0.12884032,1.53529893
-5.15957979,10.34280122,2.27824864,7.81470897,0.02549916,0.21465306,0.02525141,0.00000000,0.13420605,1.56457060
-5.15357679,10.56571451,2.29163457,7.99278123,0.02540015,0.21759416,0.02513858,0.00000000,0.13982354,1.59557944
-5.14757379,10.78739963,2.30103147,8.16867254,0.02551102,0.21996210,0.02507414,0.00000000,0.14563056,1.62788917
-5.14157079,11.00392363,2.30630816,8.33910954,0.02581338,0.22175257,0.02505857,0.00000000,0.15155953,1.66100577
-5.13556778,11.21130138,2.30735921,8.50083286,0.02628489,0.22296588,0.02509004,0.00000000,0.15753841,1.69438271
-5.12956478,11.40557956,2.30409989,8.65067350,0.02689979,0.22360587,0.02516447,0.00000000,0.16349174,1.72742836
-5.12356178,11.58292007,2.29646153,8.78562538,0.02762942,0.22367877,0.02527566,0.00000000,0.16934195,1.75951559
-5.11755878,11.73968162,2.28438781,8.90291251,0.02844295,0.22319230,0.02541554,0.00000000,0.17501088,1.78999364
-5.11155578,11.87249832,2.26783260,9.00004994,0.02930804,0.22215482,0.02557450,0.00000000,0.18042149,1.81820205
-5.10555278,11.97835428,2.24675955,9.07489769,0.03019163,0.22057488,0.02574174,0.00000000,0.18549966,1.84348619
-5.09954977,12.05465292,2.22114382,9.12570700,0.03106074,0.21846100,0.02590579,0.00000000,0.19017610,1.86521426
-5.09354677,12.09927979,2.19097578,9.15115848,0.03188323,0.21582182,0.02605490,0.00000000,0.19438821,1.88279481
-5.08754377,12.11065743,2.15626657,9.15039173,0.03262864,0.21266645,0.02617758,0.00000000,0.19808184,1.89569443
-5.08154077,12.08779078,2.11705515,9.12302606,0.03326891,0.20900521,0.02626307,0.00000000,0.20121294,1.90345464
-5.07553777,12.03030158,2.07341627,9.06917192,0.03377910,0.20485047,0.02630175,0.00000000,0.20374880,1.90570729
-5.06953477,11.93845010,2.02546860,8.98943269,0.03413794,0.20021767,0.02628558,0.00000000,0.20566906,1.90218774
-5.06353177,11.81314275,1.97338255,8.88489647,0.03432840,0.19512636,0.02620833,0.00000000,0.20696623,1.89274501
-5.05752876,11.65592449,1.91738666,8.75711774,0.03433802,0.18960110,0.02606589,0.00000000,0.20764575,1.87734847
-5.05152576,11.46895518,1.85777225,8.60808889,0.03415916,0.18367229,0.02585631,0.00000000,0.20772558,1.85609040
-5.04552276,11.25496962,1.79489553,8.44020177,0.03378912,0.17737672,0.02557988,0.00000000,0.20723525,1.82918438
-5.03951976,11.01722181,1.72917683,8.25619998,0.03323005,0.17075779,0.02523900,0.00000000,0.20621446,1.79695938
-5.03351676,10.75941466,1.66109670,8.05912274,0.03248877,0.16386541,0.02483806,0.00000000,0.20471127,1.75984972
-5.02751376,10.48561686,1.59118903,7.85224186,0.03157644,0.15675555,0.02438308,0.00000000,0.20277999,1.71838128
-5.02151076,10.20016986,1.52003111,7.63899339,0.03050811,0.14948938,0.02388147,0.00000000,0.20047875,1.67315468
-5.01550775,9.90758799,1.44823147,7.42290622,0.02930215,0.14213218,0.02334160,0.00000000,0.19786702,1.62482602
-5.00950475,9.61245543,1.37641565,7.20752984,0.02797966,0.13475189,0.02277237,0.00000000,0.19500313,1.57408628
-5.00350175,9.31932405,1.30521097,6.99636358,0.02656378,0.12741758,0.02218283,0.00000000,0.19194193,1.52164012
-4.99749875,9.03261581,1.23523089,6.79278996,0.02507903,0.12019770,0.02158177,0.00000000,0.18873269,1.46818530
-4.99149575,8.75653344,1.16705990,6.60001401,0.02355064,0.11315839,0.02097735,0.00000000,0.18541735,1.41439344
-4.98549275,8.49498237,1.10123954,6.42101042,0.02200394,0.10636184,0.02037677,0.00000000,0.18202931,1.36089308
-4.97948974,8.25150623,1.03825642,6.25847982,0.02046377,0.09986480,0.01978609,0.00000000,0.17859264,1.30825570
-4.97348674,8.02923738,0.97853262,6.11481473,0.01895402,0.09371727,0.01921005,0.00000000,0.17512189,1.25698519
-4.96748374,7.83086279,0.92241891,5.99207527,0.01749728,0.08796149,0.01865198,0.00000000,0.17162246,1.20751100
-4.96148074,7.65860495,0.87019100,5.89197392,0.01611451,0.08263118,0.01811384,0.00000000,0.16809148,1.16018519
-4.95547774,7.51421613,0.82204872,5.81586816,0.01482490,0.07775112,0.01759633,0.00000000,0.16451919,1.11528307
-4.94947474,7.39898394,0.77811807,5.76475937,0.01364578,0.07333702,0.01709901,0.00000000,0.16089069,1.07300714
-4.94347174,7.31374554,0.73845575,5.73929607,0.01259268,0.06939560,0.01662057,0.00000000,0.15718797,1.03349392
-4.93746873,7.25890744,0.70305573,5.73977958,0.01167936,0.06592503,0.01615908,0.00000000,0.15339216,0.99682286
-4.93146573,7.23446803,0.67185731,5.76617027,0.01091800,0.06291544,0.01571231,0.00000000,0.14948581,0.96302670
-4.92546273,7.24004024,0.64475420,5.81809305,0.01031942,0.06034972,0.01527797,0.00000000,0.14545509,0.93210260
-4.91945973,7.27487227,0.62160391,5.89484105,0.00989321,0.05820429,0.01485407,0.00000000,0.14129181,0.90402310
-4.91345673,7.33786504,0.60223698,5.99537745,0.00964802,0.05645003,0.01443916,0.00000000,0.13699519,0.87874648
-4.90745373,7.42758608,0.58646572,6.11833573,0.00959170,0.05505322,0.01403253,0.00000000,0.13257319,0.85622573
-4.90145073,7.54228003,0.57409178,6.26201961,0.00973144,0.05397647,0.01363440,0.00000000,0.12804348,0.83641580
-4.89544772,7.67987740,0.56491266,6.42440445,0.01007386,0.05317961,0.01324606,0.00000000,0.12343381,0.81927874
-4.88944472,7.83800329,0.55872673,6.60314224,0.01062506,0.05262056,0.01286986,0.00000000,0.11878205,0.80478667
-4.88344172,8.01398866,0.55533679,6.79557273,0.01139054,0.05225621,0.01250923,0.00000000,0.11413555,0.79292247
-4.87743872,8.20488683,0.55455235,6.99874305,0.01237510,0.05204313,0.01216856,0.00000000,0.10955018,0.78367839
-4.87143572,8.40749772,0.55619053,7.20943798,0.01358264,0.05193838,0.01185307,0.00000000,0.10508889,0.77705283
-4.86543272,8.61840202,0.56007608,7.42422244,0.01501591,0.05190017,0.01156861,0.00000000,0.10081994,0.77304571
-4.85942971,8.83400690,0.56604045,7.63949702,0.01667624,0.05188857,0.01132140,0.00000000,0.09681485,0.77165269
-4.85342671,9.05060375,0.57392045,7.85156640,0.01856319,0.05186612,0.01111776,0.00000000,0.09314619,0.77285897
-4.84742371,9.26443774,0.58355659,8.05671955,0.02067423,0.05179842,0.01096379,0.00000000,0.08988524,0.77663293
-4.84142071,9.47178762,0.59479146,8.25131940,0.02300443,0.05165472,0.01086513,0.00000000,0.08709969,0.78292022
-4.83541771,9.66905346,0.60746836,8.43189897,0.02554623,0.05140839,0.01082659,0.00000000,0.08485138,0.79163859
-4.82941471,9.85284878,0.62143034,8.59525986,0.02828920,0.05103735,0.01085192,0.00000000,0.08319426,0.80267406
-4.82341171,10.02009325,0.63651985,8.73856886,0.03122000,0.05052441,0.01094357,0.00000000,0.08217251,0.81587836
-4.81740870,10.16810141,0.65257917,8.85944762,0.03432239,0.04985751,0.01110249,0.00000000,0.08181896,0.83106819
-4.81140570,10.29466294,0.66945149,8.95605116,0.03757744,0.04902985,0.01132798,0.00000000,0.08215395,0.84802611
-4.80540270,10.39811024,0.68698289,9.02713055,0.04096388,0.04803986,0.01161762,0.00000000,0.08318434,0.86650326
-4.79939970,10.47736964,0.70502504,9.07207655,0.04445859,0.04689107,0.01196725,0.00000000,0.08490313,0.88622372
-4.79339670,10.53199322,0.72343863,9.09094143,0.04803732,0.04559183,0.01237101,0.00000000,0.08728930,0.90689029
-4.78739370,10.56216951,0.74209730,9.08443760,0.05167554,0.04415488,0.01282147,0.00000000,0.09030810,0.92819164
-4.78139070,10.56871219,0.76089205,9.05391274,0.05534934,0.04259684,0.01330980,0.00000000,0.09391172,0.94981028
-4.77538769,10.55302727,0.77973584,9.00130246,0.05903656,0.04093756,0.01382601,0.00000000,0.09804024,0.97143122
-4.76938469,10.51706013,0.79856808,8.92906261,0.06271787,0.03919941,0.01435921,0.00000000,0.10262292,0.99275078
-4.76338169,10.46322508,0.81735891,8.84008440,0.06637784,0.03740651,0.01489798,0.00000000,0.10757978,1.01348526
-4.75737869,10.39432045,0.83611275,8.73759607,0.07000596,0.03558398,0.01543066,0.00000000,0.11282334,1.03337911
-4.75137569,10.31343315,0.85487094,8.62505558,0.07359752,0.03375710,0.01594572,0.00000000,0.11826059,1.05221210
-4.74537269,10.22383654,0.87371315,8.50603884,0.07715423,0.03195062,0.01643214,0.00000000,0.12379502,1.06980528
-4.73936968,10.12888582,0.89275716,8.38412787,0.08068458,0.03018807,0.01687971,0.00000000,0.12932880,1.08602547
-4.73336668,10.03191453,0.91215679,8.26280314,0.08420389,0.02849115,0.01727935,0.00000000,0.13476483,1.10078787
-4.72736368,9.93613561,0.93209788,8.14534347,0.08773387,0.02687928,0.01762336,0.00000000,0.14000892,1.11405685
-4.72136068,9.84454978,0.95279197,8.03473656,0.09130189,0.02536914,0.01790564,0.00000000,0.14497169,1.12584472
-4.71535768,9.75986340,0.97446793,7.93360214,0.09493974,0.02397449,0.01812181,0.00000000,0.14957046,1.13620851
-4.70935468,9.68441722,0.99736139,7.84412901,0.09868200,0.02270595,0.01826927,0.00000000,0.15373088,1.14524485
-4.70335168,9.62012708,1.02170250,7.76802674,0.10256408,0.02157100,0.01834725,0.00000000,0.15738830,1.15308319
-4.69734867,9.56843690,1.04770207,7.70649174,0.10661995,0.02057399,0.01835667,0.00000000,0.16048887,1.15987759
-4.69134567,9.53028399,1.07553699,7.66018743,0.11087964,0.01971634,0.01830007,0.00000000,0.16299042,1.16579739
-4.68534267,9.50607662,1.10533519,7.62923750,0.11536673,0.01899671,0.01818136,0.00000000,0.16486284,1.17101729
-4.67933967,9.49568351,1.13716128,7.61323140,0.12009581,0.01841128,0.01800564,0.00000000,0.16608834,1.17570722
-4.67333667,9.49843506,1.17100327,7.61124095,0.12507018,0.01795408,0.01777887,0.00000000,0.16666120,1.18002253
-4.66733367,9.51313616,1.20676160,7.62184726,0.13027986,0.01761729,0.01750765,0.00000000,0.16658732,1.18409496
-4.66133067,9.53809063,1.24424091,7.64317717,0.13570008,0.01739165,0.01719883,0.00000000,0.16588341,1.18802500
-4.65532766,9.57113722,1.28314551,7.67294854,0.14129030,0.01726676,0.01685933,0.00000000,0.16457602,1.19187584
-4.64932466,9.60969743,1.32307900,7.70852414,0.14699401,0.01723147,0.01649581,0.00000000,0.16270024,1.19566955
-4.64332166,9.65083495,1.36354849,7.74697350,0.15273917,0.01727416,0.01611445,0.00000000,0.16029837,1.19938550
