energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.88594297,1.60188131,0.07001104,0.09789706,0.62390168,0.24428117,0.79114360,0.00000000
-5.87993997,1.68761811,0.07329513,0.10291720,0.64642756,0.25881545,0.83525328,0.00000000
-5.87393697,1.77441679,0.07655834,0.10799905,0.66814922,0.27367341,0.88015069,0.00000000
-5.86793397,1.86197883,0.07977255,0.11313917,0.68903470,0.28878563,0.92569437,0.00000000
-5.86193097,1.94996566,0.08290904,0.11833282,0.70907147,0.30407187,0.97171846,0.00000000
-5.85592796,2.03797720,0.08593786,0.12357230,0.72825657,0.31943817,1.01802179,0.00000000
-5.84992496,2.12553318,0.08882727,0.12884537,0.74658675,0.33477450,1.06435835,0.00000000
-5.84392196,2.21205867,0.09154346,0.13413394,0.76404904,0.34995340,1.11042995,0.00000000
-5.83791896,2.29687514,0.09405058,0.13941282,0.78061246,0.36482956,1.15588169,0.00000000
-5.83191596,2.37919793,0.09631101,0.14464900,0.79622131,0.37924062,1.20030065,0.00000000
-5.82591296,2.45814085,0.09828597,0.14980121,0.81079043,0.39300908,1.24321824,0.00000000
-5.81990995,2.53272814,0.09993642,0.15481995,0.82420280,0.40594554,1.28411636,0.00000000
-5.81390695,2.60191368,0.10122415,0.15964808,0.83630964,0.41785293,1.32243717,0.00000000
-5.80790395,2.66460687,0.10211316,0.16422174,0.84693301,0.42853178,1.35759644,0.00000000
-5.80190095,2.71970416,0.10257104,0.16847190,0.85587093,0.43778622,1.38899969,0.00000000
-5.79589795,2.76612488,0.10257052,0.17232612,0.86290453,0.44543044,1.41606078,0.00000000
-5.78989495,2.80284993,0.10209085,0.17571084,0.86780719,0.45129543,1.43822191,0.00000000
-5.78389195,2.82896135,0.10111914,0.17855372,0.87035485,0.45523550,1.45497431,0.00000000
-5.77788894,2.84368110,0.09965142,0.18078625,0.87033723,0.45713449,1.46587855,0.00000000
-5.77188594,2.84640718,0.09769347,0.18234636,0.86756929,0.45691112,1.47058374,0.00000000
-5.76588294,2.83674544,0.09526123,0.18318088,0.86190225,0.45452354,1.46884456,0.00000000
-5.75987994,2.81453573,0.09238091,0.18324790,0.85323389,0.44997256,1.46053551,0.00000000
-5.75387694,2.77987116,0.08908871,0.18251880,0.84151738,0.44330365,1.44566183,0.00000000
-5.74787394,2.73310985,0.08543006,0.18097988,0.82676842,0.43460755,1.42436646,0.00000000
-5.74187094,2.67487865,0.08145866,0.17863364,0.80907036,0.42401945,1.39693304,0.00000000
-5.73586793,2.60606896,0.07723515,0.17549947,0.78857702,0.41171685,1.36378472,0.00000000
-5.72986493,2.52782473,0.07282550,0.17161394,0.76551334,0.39791622,1.32547895,0.00000000
-5.72386193,2.44152357,0.06829936,0.16703049,0.74017360,0.38286856,1.28269855,0.00000000
-5.71785893,2.34875153,0.06372823,0.16181872,0.71291761,0.36685409,1.23623934,0.00000000
-5.71185593,2.25127274,0.05918368,0.15606314,0.68416489,0.35017627,1.18699502,0.00000000
-5.70585293,2.15099493,0.05473563,0.14986158,0.65438709,0.33315540,1.13593957,0.00000000
-5.69984992,2.04993198,0.05045077,0.14332320,0.62409906,0.31612191,1.08410798,0.00000000
-5.69384692,1.95016458,0.04639116,0.13656629,0.59384880,0.29940967,1.03257569,0.00000000
-5.68784392,1.85380004,0.04261303,0.12971584,0.56420654,0.28334932,0.98243743,0.00000000
-5.68184092,1.76293203,0.03916589,0.12290092,0.53575340,0.26826198,0.93478580,0.00000000
-5.67583792,1.67960111,0.03609178,0.11625215,0.50906972,0.25445315,0.89069009,0.00000000
-5.66983492,1.60575656,0.03342487,0.10989900,0.48472352,0.24220720,0.85117570,0.00000000
-5.66383192,1.54322008,0.03119122,0.10396730,0.46325903,0.23178223,0.81720440,0.00000000
-5.65782891,1.49365159,0.02940876,0.09857678,0.44518570,0.22340557,0.78965576,0.00000000
-5.65182591,1.45851760,0.02808744,0.09383876,0.43096765,0.21726973,0.76930990,0.00000000
-5.64582291,1.43906223,0.02722956,0.08985407,0.42101385,0.21352902,0.75683167,0.00000000
-5.63981991,1.43628123,0.02683017,0.08671109,0.41566895,0.21229663,0.75275662,0.00000000
-5.63381691,1.45089927,0.02687762,0.08448403,0.41520501,0.21364253,0.75747866,0.00000000
-5.62781391,1.48335075,0.02735419,0.08323149,0.41981414,0.21759181,0.77123986,0.00000000
-5.62181091,1.53376460,0.02823676,0.08299513,0.42960228,0.22412386,0.79412232,0.00000000
-5.61580790,1.60195342,0.02949762,0.08379865,0.44458412,0.23317227,0.82604258,0.00000000
-5.60980490,1.68740752,0.03110531,0.08564707,0.46467942,0.24462547,0.86674854,0.00000000
-5.60380190,1.78929426,0.03302548,0.08852613,0.48971089,0.25832830,0.91581932,0.00000000
-5.59779890,1.90646343,0.03522193,0.09240212,0.51940379,0.27408441,0.97266823,0.00000000
-5.59179590,2.03745879,0.03765765,0.09722197,0.55338751,0.29165962,1.03654895,0.00000000
-5.58579290,2.18053640,0.04029586,0.10291366,0.59119916,0.31078615,1.10656521,0.00000000
-5.57978989,2.33368981,0.04310119,0.10938707,0.63228949,0.33116778,1.18168394,0.00000000
-5.57378689,2.49468218,0.04604082,0.11653516,0.67603113,0.35248575,1.26075188,0.00000000
-5.56778389,2.66108504,0.04908552,0.12423564,0.72172924,0.37440542,1.34251563,0.00000000
-5.56178089,2.83032328,0.05221076,0.13235304,0.76863441,0.39658344,1.42564474,0.00000000
-5.55577789,2.99972554,0.05539759,0.14074124,0.81595777,0.41867536,1.50875757,0.00000000
-5.54977489,3.16657904,0.05863337,0.14924643,0.86288804,0.44034326,1.59044938,0.00000000
-5.54377189,3.32818744,0.06191232,0.15771037,0.90861001,0.46126345,1.66932199,0.00000000
-5.53776888,3.48193024,0.06523577,0.16597406,0.95232414,0.48113367,1.74401434,0.00000000
-5.53176588,3.62532202,0.06861204,0.17388157,0.99326656,0.49967985,1.81323297,0.00000000
-5.52576288,3.75606963,0.07205613,0.18128400,1.03072894,0.51666193,1.87578169,0.00000000
-5.51975988,3.87212545,0.07558888,0.18804340,1.06407731,0.53187870,1.93058940,0.00000000
-5.51375688,3.97173487,0.07923592,0.19403656,1.09276933,0.54517138,1.97673510,0.00000000
-5.50775388,4.05347626,0.08302619,0.19915844,1.11636917,0.55642584,2.01346938,0.00000000
-5.50175088,4.11629187,0.08699029,0.20332520,1.13455926,0.56557344,2.04023141,0.00000000
-5.49574787,4.15950847,0.09115846,0.20647651,1.14714850,0.57259033,2.05666088,0.00000000
-5.48974487,4.18284675,0.09555856,0.20857727,1.15407634,0.57749539,2.06260434,0.00000000
-5.48374187,4.18641917,0.10021386,0.20961837,1.15541259,0.58034684,2.05811570,0.00000000
-5.47773887,4.17071605,0.10514098,0.20961661,1.15135265,0.58123769,2.04345066,0.00000000
-5.47173587,4.13658047,0.11034788,0.20861369,1.14220853,0.58029023,2.01905541,0.00000000
-5.46573287,4.08517286,0.11583215,0.20667433,1.12839572,0.57764976,1.98554970,0.00000000
-5.45972986,4.01792664,0.12157957,0.20388346,1.11041653,0.57347794,1.94370520,0.00000000
-5.45372686,3.93649661,0.12756315,0.20034281,1.08884065,0.56794592,1.89441962,0.00000000
-5.44772386,3.84270222,0.13374257,0.19616676,1.06428350,0.56122759,1.83868783,0.00000000
-5.44172086,3.73846785,0.14006422,0.19147794,1.03738368,0.55349325,1.77757092,0.00000000
-5.43571786,3.62576276,0.14646167,0.18640251,1.00878012,0.54490390,1.71216449,0.00000000
-5.42971486,3.50654274,0.15285676,0.18106552,0.97909024,0.53560636,1.64356737,0.00000000
-5.42371186,3.38269618,0.15916121,0.17558645,0.94888997,0.52572951,1.57285206,0.00000000
-5.41770885,3.25599635,0.16527860,0.17007523,0.91869641,0.51538157,1.50103783,0.00000000
-5.41170585,3.12806176,0.17110684,0.16462890,0.88895413,0.50464876,1.42906776,0.00000000
-5.40570285,3.00032605,0.17654093,0.15932892,0.86002533,0.49359502,1.35779026,0.00000000
-5.39969985,2.87401820,0.18147589,0.15423955,0.83218454,0.48226309,1.28794585,0.00000000
-5.39369685,2.75015351,0.18580985,0.14940702,0.80561773,0.47067665,1.22015950,0.00000000
-5.38769385,2.62953533,0.18944712,0.14485970,0.78042588,0.45884332,1.15493849,0.00000000
-5.38169085,2.51276669,0.19230116,0.14060928,0.75663273,0.44675860,1.09267582,0.00000000
-5.37568784,2.40027103,0.19429729,0.13665262,0.73419595,0.43441024,1.03365856,0.00000000
-5.36968484,2.29232033,0.19537513,0.13297446,0.71302140,0.42178301,0.97808051,0.00000000
-5.36368184,2.18906898,0.19549063,0.12955060,0.69297935,0.40886345,0.92605838,0.00000000
-5.35767884,2.09059123,0.19461757,0.12635141,0.67392192,0.39564455,0.87765045,0.00000000
-5.35167584,1.99692024,0.19274859,0.12334559,0.65570079,0.38212998,0.83287662,0.00000000
-5.34567284,1.90808659,0.18989566,0.12050375,0.63818421,0.36833764,0.79173884,0.00000000
-5.33966983,1.82415405,0.18608993,0.11780189,0.62127248,0.35430253,0.75424063,0.00000000
-5.33366683,1.74525100,0.18138103,0.11522434,0.60491114,0.34007858,0.72040492,0.00000000
-5.32766383,1.67159584,0.17583581,0.11276618,0.58910129,0.32573955,0.69028912,0.00000000
-5.32166083,1.60351519,0.16953668,0.11043504,0.57390647,0.31137877,0.66399678,0.00000000
-5.31565783,1.54145399,0.16257936,0.10825201,0.55945596,0.29710793,0.64168522,0.00000000
-5.30965483,1.48597724,0.15507042,0.10625190,0.54594431,0.28305481,0.62356884,0.00000000
-5.30365183,1.43776317,0.14712450,0.10448268,0.53362729,0.26936014,0.60991787,0.00000000
-5.29764882,1.39758824,0.13886141,0.10300416,0.52281435,0.25617373,0.60105266,0.00000000
-5.29164582,1.36630480,0.13040311,0.10188607,0.51385822,0.24365002,0.59733372,0.00000000
-5.28564282,1.34481223,0.12187080,0.10120563,0.50714190,0.23194331,0.59914800,0.00000000
-5.27963982,1.33402288,0.11338209,0.10104466,0.50306392,0.22120275,0.60689180,0.00000000
-5.27363682,1.33482435,0.10504847,0.10148648,0.50202235,0.21156749,0.62095122,0.00000000
-5.26763382,1.34803943,0.09697302,0.10261274,0.50439817,0.20316204,0.64168077,0.00000000
-5.26163082,1.37438557,0.08924847,0.10450018,0.51053901,0.19609214,0.66938108,0.00000000
-5.25562781,1.41443519,0.08195568,0.10721771,0.52074339,0.19044121,0.70427653,0.00000000
-5.24962481,1.46857869,0.07516256,0.11082368,0.53524652,0.18626763,0.74649382,0.00000000
-5.24362181,1.53699127,0.06892335,0.11536355,0.55420778,0.18360281,0.79604223,0.00000000
-5.23761881,1.61960510,0.06327837,0.12086808,0.57770047,0.18245026,0.85279649,0.00000000
-5.23161581,1.71608777,0.05825411,0.12735195,0.60570409,0.18278548,0.91648305,0.00000000
-5.22561281,1.82582805,0.05386371,0.13481293,0.63809933,0.18455691,0.98667035,0.00000000
-5.21960980,1.94792944,0.05010767,0.14323152,0.67466588,0.18768752,1.06276374,0.00000000
-5.21360680,2.08121208,0.04697492,0.15257114,0.71508315,0.19207734,1.14400542,0.00000000
-5.20760380,2.22422305,0.04444393,0.16277860,0.75893369,0.19760641,1.22947978,0.00000000
-5.20160080,2.37525509,0.04248409,0.17378508,0.80570936,0.20413830,1.31812408,0.00000000
-5.19559780,2.53237320,0.04105714,0.18550724,0.85481993,0.21152384,1.40874462,0.00000000
-5.18959480,2.69344871,0.04011859,0.19784861,0.90560390,0.21960506,1.50003801,0.00000000
-5.18359180,2.85619984,0.03961922,0.21070113,0.95734131,0.22821900,1.59061714,0.00000000
-5.17758879,3.01823787,0.03950656,0.22394668,1.00926819,0.23720143,1.67904124,0.00000000
-5.17158579,3.17711762,0.03972625,0.23745868,1.06059232,0.24639017,1.76384931,0.00000000
-5.16558279,3.33039101,0.04022344,0.25110370,1.11051000,0.25562811,1.84359580,0.00000000
-5.15957979,3.47566214,0.04094408,0.26474299,1.15822342,0.26476574,1.91688780,0.00000000
-5.15357679,3.61064266,0.04183614,0.27823404,1.20295825,0.27366319,1.98242220,0.00000000
-5.14757379,3.73320563,0.04285077,0.29143217,1.24398113,0.28219186,2.03902199,0.00000000
-5.14157079,3.84143673,0.04394341,0.30419205,1.28061670,0.29023557,2.08567030,0.00000000
-5.13556778,3.93368122,0.04507480,0.31636948,1.31226359,0.29769141,2.12154099,0.00000000
-5.12956478,4.00858546,0.04621194,0.32782315,1.33840930,0.30447029,2.14602490,0.00000000
-5.12356178,4.06513189,0.04732892,0.33841662,1.35864333,0.31049732,2.15875059,0.00000000
-5.11755878,4.10266646,0.04840774,0.34802050,1.37266836,0.31571210,2.15959892,0.00000000
-5.11155578,4.12091775,0.04943892,0.35651475,1.38030904,0.32006905,2.14871092,0.00000000
-5.10555278,4.12000720,0.05042204,0.36379124,1.38151826,0.32353773,2.12648847,0.00000000
-5.09954977,4.10045019,0.05136609,0.36975629,1.37638047,0.32610326,2.09358772,0.00000000
-5.09354677,4.06314762,0.05228962,0.37433337,1.36511193,0.32776685,2.05090553,0.00000000
-5.08754377,4.00936831,0.05322070,0.37746557,1.34805781,0.32854633,1.99955902,0.00000000
-5.08154077,3.94072229,0.05419661,0.37911800,1.32568599,0.32847667,1.94085910,0.00000000
-5.07553777,3.85912558,0.05526318,0.37927969,1.29857775,0.32761033,1.87627853,0.00000000
-5.06953477,3.76675717,0.05647400,0.37796509,1.26741521,0.32601745,1.80741568,0.00000000
-5.06353177,3.66600894,0.05788910,0.37521485,1.23296607,0.32378548,1.73595486,0.00000000
-5.05752876,3.55942976,0.05957346,0.37109586,1.19606564,0.32101849,1.66362459,0.00000000
-5.05152576,3.44966486,0.06159514,0.36570038,1.15759678,0.31783569,1.59215483,0.00000000
-5.04552276,3.33939195,0.06402315,0.35914425,1.11846815,0.31436933,1.52323455,0.00000000
-5.03951976,3.23125567,0.06692498,0.35156419,1.07959131,0.31076182,1.45847079,0.00000000
-5.03351676,3.12780191,0.07036405,0.34311417,1.04185727,0.30716203,1.39935023,0.00000000
-5.02751376,3.03141398,0.07439692,0.33396101,1.00611324,0.30372103,1.34720456,0.00000000
-5.02151076,2.94425223,0.07907052,0.32427935,0.97314019,0.30058713,1.30318028,0.00000000
-5.01550775,2.86819924,0.08441937,0.31424615,0.94363188,0.29790058,1.26821403,0.00000000
-5.00950475,2.80481208,0.09046302,0.30403501,0.91817619,0.29578811,1.24301382,0.00000000
-5.00350175,2.75528360,0.09720375,0.29381056,0.89723915,0.29435747,1.22804691,0.00000000
-4.99749875,2.72041408,0.10462466,0.28372315,0.88115247,0.29369244,1.22353438,0.00000000
-4.99149575,2.70059443,0.11268827,0.27390411,0.87010495,0.29384839,1.22945276,0.00000000
-4.98549275,2.69580207,0.12133575,0.26446189,0.86413802,0.29484875,1.24554238,0.00000000
-4.97948974,2.70560955,0.13048683,0.25547912,0.86314596,0.29668274,1.27132243,0.00000000
-4.97348674,2.72920622,0.14004053,0.24701095,0.86688048,0.29930431,1.30611195,0.00000000
-4.96748374,2.76543226,0.14987660,0.23908445,0.87495994,0.30263259,1.34905617,0.00000000
-4.96148074,2.81282392,0.15985783,0.23169950,0.88688271,0.30655388,1.39915737,0.00000000
-4.95547774,2.86966852,0.16983304,0.22483065,0.90204438,0.31092512,1.45530895,0.00000000
-4.94947474,2.93406691,0.17964081,0.21843022,0.91975817,0.31557866,1.51633156,0.00000000
-4.94347174,3.00400108,0.18911375,0.21243225,0.93927784,0.32032829,1.58101006,0.00000000
-4.93746873,3.07740401,0.19808311,0.20675710,0.95982224,0.32497617,1.64812961,0.00000000
-4.93146573,3.15222882,0.20638372,0.20131659,0.98060059,0.32932030,1.71650966,0.00000000
-4.92546273,3.22651426,0.21385892,0.19601917,1.00083752,0.33316235,1.78503450,0.00000000
-4.91945973,3.29844381,0.22036527,0.19077507,1.01979684,0.33631528,1.85267901,0.00000000
-4.91345673,3.36639573,0.22577697,0.18550104,1.03680320,0.33861054,1.91852886,0.00000000
-4.90745373,3.42898217,0.22998968,0.18012449,1.05126082,0.33990441,1.98179416,0.00000000
-4.90145073,3.48507583,0.23292356,0.17458689,1.06266846,0.34008324,2.04181651,0.00000000
-4.89544772,3.53382346,0.23452553,0.16884621,1.07063039,0.33906739,2.09806918,0.00000000
-4.88944472,3.57464605,0.23477050,0.16287842,1.07486278,0.33681354,2.15015093,0.00000000
-4.88344172,3.60722647,0.23366167,0.15667795,1.07519562,0.33331559,2.19777414,0.00000000
-4.87743872,3.63148597,0.23122973,0.15025716,1.07157019,0.32860382,2.24074835,0.00000000
-4.87143572,3.64755129,0.22753124,0.14364501,1.06403248,0.32274263,2.27896042,0.00000000
-4.86543272,3.65571498,0.22264611,0.13688491,1.05272306,0.31582694,2.31235288,0.00000000
-4.85942971,3.65639146,0.21667432,0.13003197,1.03786411,0.30797747,2.34090199,0.00000000
-4.85342671,3.65007171,0.20973225,0.12314988,1.01974434,0.29933514,2.36459697,0.00000000
-4.84742371,3.63727926,0.20194850,0.11630756,0.99870267,0.29005497,2.38342191,0.00000000
-4.84142071,3.61852991,0.19345967,0.10957573,0.97511154,0.28029966,2.39734143,0.00000000
-4.83541771,3.59429744,0.18440614,0.10302367,0.94936059,0.27023332,2.40629099,0.00000000
-4.82941471,3.56498674,0.17492804,0.09671622,0.92184159,0.26001549,2.41017236,0.00000000
-4.82341171,3.53091536,0.16516168,0.09071120,0.89293498,0.24979570,2.40885434,0.00000000
-4.81740870,3.49230408,0.15523632,0.08505731,0.86299869,0.23970895,2.40217855,0.00000000
-4.81140570,3.44927613,0.14527171,0.07979261,0.83235946,0.22987201,2.38996954,0.00000000
-4.80540270,3.40186435,0.13537610,0.07494356,0.80130679,0.22038080,2.37204859,0.00000000
-4.79939970,3.35002534,0.12564496,0.07052460,0.77008951,0.21130890,2.34824972,0.00000000
-4.79339670,3.29365883,0.11616039,0.06653834,0.73891476,0.20270703,2.31843710,0.00000000
-4.78739370,3.23263090,0.10699096,0.06297614,0.70794926,0.19460360,2.28252226,0.00000000
-4.78139070,3.16679905,0.09819221,0.05981919,0.67732236,0.18700616,2.24048004,0.00000000
-4.77538769,3.09603768,0.08980745,0.05703988,0.64713048,0.17990366,2.19236237,0.00000000
-4.76938469,3.02026225,0.08186895,0.05460344,0.61744267,0.17326922,2.13830874,0.00000000
-4.76338169,2.93945107,0.07439929,0.05246970,0.58830670,0.16706357,2.07855310,0.00000000
-4.75737869,2.85366357,0.06741291,0.05059500,0.55975534,0.16123858,2.01342663,0.00000000
-4.75137569,2.76305443,0.06091765,0.04893409,0.53181262,0.15574110,1.94335655,0.00000000
-4.74537269,2.66788330,0.05491627,0.04744189,0.50449961,0.15051669,1.86886102,0.00000000
-4.73936968,2.56851996,0.04940787,0.04607527,0.47783960,0.14551316,1.79054073,0.00000000
-4.73336668,2.46544507,0.04438921,0.04479455,0.45186268,0.14068393,1.70906761,0.00000000
-4.72736368,2.35924703,0.03985583,0.04356491,0.42660934,0.13599094,1.62517144,0.00000000
-4.72136068,2.25061514,0.03580304,0.04235750,0.40213338,0.13140699,1.53962507,0.00000000
-4.71535768,2.14032998,0.03222664,0.04115041,0.37850400,0.12691775,1.45322897,0.00000000
-4.70935468,2.02925120,0.02912360,0.03992935,0.35580707,0.12252293,1.36679561,0.00000000
-4.70335168,1.91830361,0.02649239,0.03868820,0.33414586,0.11823705,1.28113450,0.00000000
-4.69734867,1.80846179,0.02433329,0.03742935,0.31364112,0.11408951,1.19703798,0.00000000
-4.69134567,1.70073391,0.02264851,0.03616382,0.29443075,0.11012401,1.11526833,0.00000000
-4.68534267,1.59614491,0.02144207,0.03491134,0.27666901,0.10639754,1.03654616,0.00000000
-4.67933967,1.49571959,0.02071969,0.03370026,0.26052557,0.10297876,0.96154031,0.00000000
-4.67333667,1.40046571,0.02048842,0.03256742,0.24618417,0.09994594,0.89085906,0.00000000
-4.66733367,1.31135744,0.02075628,0.03155797,0.23384127,0.09738459,0.82504282,0.00000000
-4.66133067,1.22931931,0.02153163,0.03072514,0.22370441,0.09538472,0.76455785,0.00000000
-4.65532766,1.15521100,0.02282258,0.03012999,0.21599060,0.09403796,0.70979121,0.00000000
-4.64932466,1.08981305,0.02463624,0.02984119,0.21092448,0.09343454,0.66104668,0.00000000
-4.64332166,1.03381378,0.02697789,0.02993469,0.20873638,0.09366027,0.61854158,0.00000000
-4.63731866,0.98779759,0.02985015,0.03049339,0.20966019,0.09479362,0.58240452,0.00000000
-4.63131566,0.95223493,0.03325209,0.03160671,0.21393090,0.09690294,0.55267415,0.00000000
-4.62531266,0.92747399,0.03717836,0.03336993,0.22178193,0.10004398,0.52929886,0.00000000
-4.61930965,0.91373438,0.04161838,0.03588347,0.23344189,0.10425767,0.51213765,0.00000000
-4.61330665,0.91110280,0.04655562,0.03925170,0.24913084,0.10956834,0.50096223,0.00000000
-4.60730365,0.91953082,0.05196695,0.04358158,0.26905588,0.11598236,0.49546053,0.00000000
-4.60130065,0.93883473,0.05782223,0.04898074,0.29340595,0.12348718,0.49524161,0.00000000
-4.59529765,0.96869731,0.06408401,0.05555519,0.32234577,0.13205095,0.49984225,0.00000000
-4.58929465,1.00867145,0.07070747,0.06340651,0.35600895,0.14162243,0.50873494,0.00000000
-4.58329165,1.05818543,0.07764061,0.07262846,0.39449004,0.15213153,0.52133752,0.00000000
-4.57728864,1.11654954,0.08482458,0.08330321,0.43783592,0.16349009,0.53702412,0.00000000
-4.57128564,1.18296382,0.09219431,0.09549710,0.48603636,0.17559312,0.55513726,0.00000000
-4.56528264,1.25652671,0.09967930,0.10925604,0.53901422,0.18832029,0.57500097,0.00000000
-4.55927964,1.33624439,0.10720457,0.12460088,0.59661550,0.20153772,0.59593428,0.00000000
-4.55327664,1.42104052,0.11469178,0.14152265,0.65859973,0.21509983,0.61726505,0.00000000
-4.54727364,1.50976653,0.12206040,0.15997819,0.72463120,0.22885151,0.63834341,0.00000000
-4.54127064,1.60121221,0.12922899,0.17988620,0.79427163,0.24263021,0.65855463,0.00000000
-4.53526763,1.69411680,0.13611647,0.20112415,0.86697501,0.25626818,0.67733083,0.00000000
-4.52926463,1.78718077,0.14264341,0.22352619,0.94208507,0.26959469,0.69416130,0.00000000
-4.52326163,1.87907844,0.14873320,0.24688242,1.01883622,0.28243831,0.70860104,0.00000000
-4.51725863,1.96847179,0.15431326,0.27093964,1.09635842,0.29462916,0.72027736,0.00000000
-4.51125563,2.05402562,0.15931611,0.29540386,1.17368630,0.30600127,0.72889437,0.00000000
-4.50525263,2.13442447,0.16368034,0.31994453,1.24977304,0.31639487,0.73423541,0.00000000
-4.49924962,2.20839121,0.16735157,0.34420067,1.32350869,0.32565887,0.73616343,0.00000000
-4.49324662,2.27470757,0.17028324,0.36778856,1.39374307,0.33365326,0.73461945,0.00000000
-4.48724362,2.33223622,0.17243738,0.39031115,1.45931250,0.34025165,0.72961951,0.00000000
-4.48124062,2.37994434,0.17378528,0.41136853,1.51906974,0.34534385,0.72125020,0.00000000
-4.47523762,2.41692788,0.17430810,0.43056941,1.57191621,0.34883833,0.70966325,0.00000000
-4.46923462,2.44243601,0.17399739,0.44754295,1.61683505,0.35066474,0.69506949,0.00000000
-4.46323162,2.45589471,0.17285552,0.46195058,1.65292402,0.35077616,0.67773251,0.00000000
-4.45722861,2.45692865,0.17089598,0.47349720,1.67942651,0.34915117,0.65796230,0.00000000
-4.45122561,2.44538010,0.16814362,0.48194129,1.69575932,0.34579549,0.63610920,0.00000000
-4.44522261,2.42132402,0.16463463,0.48710347,1.70153590,0.34074324,0.61255822,0.00000000
-4.43921961,2.38507805,0.16041644,0.48887305,1.69658384,0.33405751,0.58772407,0.00000000
-4.43321661,2.33720683,0.15554732,0.48721222,1.68095556,0.32583038,0.56204658,0.00000000
-4.42721361,2.27851976,0.15009578,0.48215781,1.65493168,0.31618210,0.53598687,0.00000000
-4.42121061,2.21006198,0.14413976,0.47382029,1.61901673,0.30525962,0.51002388,0.00000000
-4.41520760,2.13309833,0.13776552,0.46238029,1.57392722,0.29323422,0.48465120,0.00000000
-4.40920460,2.04909068,0.13106629,0.44808268,1.52057255,0.28029847,0.46037399,0.00000000
-4.40320160,1.95966891,0.12414075,0.43122843,1.46002955,0.26666253,0.43770575,0.00000000
-4.39719860,1.86659661,0.11709125,0.41216484,1.39351165,0.25254979,0.41716462,0.00000000
-4.39119560,1.77173219,0.11002189,0.39127439,1.32233406,0.23819214,0.39926910,0.00000000
-4.38519260,1.67698690,0.10303658,0.36896280,1.24787630,0.22382489,0.38453279,0.00000000
-4.37918959,1.58428081,0.09623691,0.34564690,1.17154372,0.20968159,0.37345806,0.00000000
-4.37318659,1.49549813,0.08972017,0.32174261,1.09472932,0.19598884,0.36652853,0.00000000
-4.36718359,1.41244331,0.08357737,0.29765379,1.01877740,0.18296127,0.36420018,0.00000000
-4.36118059,1.33679892,0.07789135,0.27376210,0.94495025,0.17079693,0.36689124,0.00000000
-4.35517759,1.27008654,0.07273515,0.25041834,0.87439878,0.15967303,0.37497093,0.00000000
-4.34917459,1.21363173,0.06817052,0.22793554,0.80813799,0.14974231,0.38874712,0.00000000
-4.34317159,1.16853361,0.06424671,0.20658380,0.74702771,0.14113008,0.40845358,0.00000000
-4.33716858,1.13564006,0.06099951,0.18658708,0.69175893,0.13393191,0.43423687,0.00000000
-4.33116558,1.11552880,0.05845064,0.16812174,0.64284559,0.12821214,0.46614368,0.00000000
-4.32516258,1.10849493,0.05660732,0.15131689,0.60062187,0.12400305,0.50410916,0.00000000
-4.31915958,1.11454508,0.05546231,0.13625621,0.56524444,0.12130491,0.54794689,0.00000000
-4.31315658,1.13339854,0.05499414,0.12298108,0.53669926,0.12008673,0.59734128,0.00000000
-4.30715358,1.16449524,0.05516769,0.11149474,0.51481241,0.12028770,0.65184305,0.00000000
