energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.42371186,1.73074568,0.05391826,0.00719423,1.51804440,0.00000000,0.01895505,1.34785366,0.76080922,0.14515841
-5.41770885,1.62642853,0.05072546,0.00684565,1.42741838,0.00000000,0.01805690,1.26778373,0.71609008,0.13692265
-5.41170585,1.51901350,0.04745937,0.00647199,1.33382901,0.00000000,0.01709553,1.18510594,0.67000655,0.12833410
-5.40570285,1.41000282,0.04415807,0.00607963,1.23859727,0.00000000,0.01608421,1.10100015,0.62317473,0.11952207
-5.39969985,1.30086309,0.04085941,0.00567523,1.14301675,0.00000000,0.01503713,1.01662255,0.57620401,0.11061486
-5.39369685,1.19299242,0.03760022,0.00526560,1.04832297,0.00000000,0.01396899,0.93307936,0.52968309,0.10173657
-5.38769385,1.08769281,0.03441556,0.00485745,0.95566733,0.00000000,0.01289451,0.85140469,0.48416784,0.09300433
-5.38169085,0.98614850,0.03133809,0.00445727,0.86609630,0.00000000,0.01182799,0.77254303,0.44017151,0.08452604
-5.37568784,0.88941059,0.02839759,0.00407121,0.78053633,0.00000000,0.01078296,0.69733650,0.39815732,0.07639866
-5.36968484,0.79838774,0.02562065,0.00370496,0.69978429,0.00000000,0.00977188,0.62651713,0.35853365,0.06870711
-5.36368184,0.71384287,0.02303043,0.00336371,0.62450354,0.00000000,0.00880587,0.56070366,0.32165153,0.06152366
-5.35767884,0.63639509,0.02064662,0.00305210,0.55522480,0.00000000,0.00789459,0.50040258,0.28780453,0.05490784
-5.35167584,0.56652615,0.01848547,0.00277419,0.49235143,0.00000000,0.00704612,0.44601282,0.25723041,0.04890678
-5.34567284,0.50459035,0.01656001,0.00253353,0.43616806,0.00000000,0.00626694,0.39783311,0.23011450,0.04355593
-5.33966983,0.45082702,0.01488020,0.00233310,0.38685188,0.00000000,0.00556198,0.35607142,0.20659407,0.03888003
-5.33366683,0.40537423,0.01345327,0.00217542,0.34448533,0.00000000,0.00493468,0.32085551,0.18676340,0.03489422
-5.32766383,0.36828281,0.01228400,0.00206253,0.30906948,0.00000000,0.00438713,0.29224363,0.17067913,0.03160527
-5.32166083,0.33952973,0.01137500,0.00199605,0.28053717,0.00000000,0.00392019,0.27023480,0.15836529,0.02901274
-5.31565783,0.31902978,0.01072700,0.00197719,0.25876495,0.00000000,0.00353366,0.25477775,0.14981770,0.02711008
-5.30965483,0.30664512,0.01033902,0.00200678,0.24358349,0.00000000,0.00322644,0.24577824,0.14500759,0.02588554
-5.30365183,0.30219210,0.01020856,0.00208525,0.23478578,0.00000000,0.00299663,0.24310409,0.14388390,0.02532287
-5.29764882,0.30544510,0.01033162,0.00221263,0.23213292,0.00000000,0.00284171,0.24658800,0.14637444,0.02540180
-5.29164582,0.31613750,0.01070270,0.00238848,0.23535758,0.00000000,0.00275862,0.25602806,0.15238573,0.02609830
-5.28564282,0.33395998,0.01131475,0.00261189,0.24416500,0.00000000,0.00274383,0.27118610,0.16180168,0.02738450
-5.27963982,0.35855656,0.01215894,0.00288140,0.25823207,0.00000000,0.00279342,0.29178436,0.17448132,0.02922862
-5.27363682,0.38951908,0.01322455,0.00319491,0.27720485,0.00000000,0.00290307,0.31750090,0.19025580,0.03159453
-5.26763382,0.42638100,0.01449872,0.00354967,0.30069509,0.00000000,0.00306814,0.34796450,0.20892511,0.03444142
-5.26163082,0.46861123,0.01596623,0.00394217,0.32827651,0.00000000,0.00328360,0.38274968,0.23025495,0.03772337
-5.25562781,0.51560913,0.01760937,0.00436816,0.35948141,0.00000000,0.00354406,0.42137268,0.25397414,0.04138897
-5.24962481,0.56670145,0.01940784,0.00482256,0.39379849,0.00000000,0.00384375,0.46328913,0.27977298,0.04538120
-5.24362181,0.62114220,0.02133872,0.00529952,0.43067233,0.00000000,0.00417653,0.50789404,0.30730318,0.04963738
-5.23761881,0.67811605,0.02337664,0.00579245,0.46950521,0.00000000,0.00453590,0.55452479,0.33617945,0.05408951
-5.23161581,0.73674584,0.02549401,0.00629407,0.50966173,0.00000000,0.00491502,0.60246740,0.36598319,0.05866485
-5.22561281,0.79610449,0.02766147,0.00679656,0.55047626,0.00000000,0.00530680,0.65096643,0.39626842,0.06328688
-5.21960980,0.85523121,0.02984842,0.00729167,0.59126354,0.00000000,0.00570395,0.69923844,0.42656980,0.06787658
-5.21360680,0.91315187,0.03202379,0.00777093,0.63133204,0.00000000,0.00609912,0.74648873,0.45641292,0.07235402
-5.20760380,0.96890281,0.03415683,0.00822586,0.66999991,0.00000000,0.00648503,0.79193096,0.48532621,0.07664027
-5.20160080,1.02155737,0.03621805,0.00864819,0.70661270,0.00000000,0.00685462,0.83480894,0.51285432,0.08065941
-5.19559780,1.07025388,0.03818024,0.00903013,0.74056239,0.00000000,0.00720121,0.87441955,0.53857235,0.08434078
-5.18959480,1.11422398,0.04001940,0.00936459,0.77130664,0.00000000,0.00751873,0.91013598,0.56210022,0.08762117
-5.18359180,1.15281971,0.04171575,0.00964542,0.79838733,0.00000000,0.00780185,0.94142989,0.58311651,0.09044695
-5.17758879,1.18553812,0.04325453,0.00986768,0.82144745,0.00000000,0.00804620,0.96789151,0.60137101,0.09277599
-5.17158579,1.21204178,0.04462671,0.01002775,0.84024525,0.00000000,0.00824847,0.98924644,0.61669532,0.09457928
-5.16558279,1.23217412,0.04582947,0.01012355,0.85466490,0.00000000,0.00840661,1.00536812,0.62901063,0.09584215
-5.15957979,1.24596834,0.04686641,0.01015459,0.86472267,0.00000000,0.00851985,1.01628514,0.63833239,0.09656499
-5.15357679,1.25364939,0.04774755,0.01012205,0.87056837,0.00000000,0.00858883,1.02218282,0.64477114,0.09676349
-5.14757379,1.25562826,0.04848899,0.01002874,0.87248140,0.00000000,0.00861554,1.02339853,0.64852956,0.09646818
-5.14157079,1.25248880,0.04911222,0.00987906,0.87086166,0.00000000,0.00860335,1.02041097,0.64989540,0.09572359
-5.13556778,1.24496727,0.04964326,0.00967888,0.86621523,0.00000000,0.00855691,1.01382342,0.64923057,0.09458667
-5.12956478,1.23392532,0.05011145,0.00943533,0.85913552,0.00000000,0.00848202,1.00434176,0.64695684,0.09312483
-5.12356178,1.22031753,0.05054808,0.00915663,0.85028055,0.00000000,0.00838548,0.99274799,0.64353850,0.09141355
-5.11755878,1.20515477,0.05098484,0.00885183,0.84034717,0.00000000,0.00827493,0.97987039,0.63946283,0.08953369
-5.11155578,1.18946514,0.05145222,0.00853054,0.83004357,0.00000000,0.00815861,0.96655168,0.63521925,0.08756853
-5.10555278,1.17425395,0.05197785,0.00820268,0.82006111,0.00000000,0.00804517,0.95361644,0.63127802,0.08560083
-5.09954977,1.16046479,0.05258503,0.00787815,0.81104670,0.00000000,0.00794340,0.94183941,0.62806954,0.08370990
-5.09354677,1.14894323,0.05329129,0.00756661,0.80357723,0.00000000,0.00786202,0.93191589,0.62596517,0.08196889
-5.08754377,1.14040483,0.05410724,0.00727722,0.79813684,0.00000000,0.00780947,0.92443569,0.62526052,0.08044233
-5.08154077,1.13540880,0.05503576,0.00701842,0.79509833,0.00000000,0.00779371,0.91986166,0.62616210,0.07918408
-5.07553777,1.13433852,0.05607145,0.00679774,0.79470940,0.00000000,0.00782197,0.91851375,0.62877773,0.07823577
-5.06953477,1.13738951,0.05720051,0.00662163,0.79708421,0.00000000,0.00790066,0.92055912,0.63311147,0.07762577
-5.06353177,1.14456533,0.05840103,0.00649542,0.80220082,0.00000000,0.00803516,0.92600870,0.63906306,0.07736865
-5.05752876,1.15568148,0.05964364,0.00642317,0.80990418,0.00000000,0.00822973,0.93472024,0.64643209,0.07746528
-5.05152576,1.17037677,0.06089249,0.00640768,0.81991484,0.00000000,0.00848738,0.94640737,0.65492650,0.07790336
-5.04552276,1.18813167,0.06210669,0.00645048,0.83184253,0.00000000,0.00880981,0.96065435,0.66417514,0.07865853
-5.03951976,1.20829242,0.06324181,0.00655187,0.84520409,0.00000000,0.00919733,0.97693550,0.67374371,0.07969587
-5.03351676,1.23009982,0.06425172,0.00671099,0.85944486,0.00000000,0.00964881,0.99463842,0.68315328,0.08097164
-5.02751376,1.25272124,0.06509049,0.00692591,0.87396236,0.00000000,0.01016170,1.01308982,0.69190054,0.08243544
-5.02151076,1.27528439,0.06571424,0.00719373,0.88813128,0.00000000,0.01073198,1.03158281,0.69947883,0.08403236
-5.01550775,1.29691131,0.06608300,0.00751073,0.90132860,0.00000000,0.01135420,1.04940439,0.70539895,0.08570531
-5.00950475,1.31675119,0.06616233,0.00787251,0.91295780,0.00000000,0.01202155,1.06586209,0.70920880,0.08739722
-5.00350175,1.33401081,0.06592477,0.00827412,0.92247105,0.00000000,0.01272595,1.08030855,0.71051107,0.08905317
-4.99749875,1.34798129,0.06535091,0.00871030,0.92938870,0.00000000,0.01345813,1.09216334,0.70897814,0.09062233
-4.99149575,1.35806051,0.06443021,0.00917559,0.93331520,0.00000000,0.01420785,1.10093124,0.70436372,0.09205960
-4.98549275,1.36377051,0.06316132,0.00966453,0.93395108,0.00000000,0.01496407,1.10621642,0.69651080,0.09332702
-4.97948974,1.36476942,0.06155215,0.01017187,0.93110068,0.00000000,0.01571521,1.10773238,0.68535570,0.09439479
-4.97348674,1.36085802,0.05961950,0.01069274,0.92467554,0.00000000,0.01644945,1.10530745,0.67092826,0.09524198
-4.96748374,1.35198095,0.05738830,0.01122280,0.91469356,0.00000000,0.01715504,1.09888604,0.65334838,0.09585688
-4.96148074,1.33822300,0.05489072,0.01175842,0.90127427,0.00000000,0.01782066,1.08852589,0.63281923,0.09623701
-4.95547774,1.31980096,0.05216484,0.01229685,0.88463067,0.00000000,0.01843582,1.07439177,0.60961760,0.09638883
-4.94947474,1.29705170,0.04925329,0.01283628,0.86505808,0.00000000,0.01899120,1.05674604,0.58408211,0.09632712
-4.94347174,1.27041717,0.04620175,0.01337594,0.84292082,0.00000000,0.01947904,1.03593681,0.55659978,0.09607412
-4.93746873,1.24042710,0.04305741,0.01391616,0.81863718,0.00000000,0.01989344,1.01238413,0.52759181,0.09565846
-4.93146573,1.20768010,0.03986747,0.01445833,0.79266358,0.00000000,0.02023071,0.98656479,0.49749902,0.09511391
-4.92546273,1.17282384,0.03667778,0.01500484,0.76547829,0.00000000,0.02048950,0.95899648,0.46676782,0.09447792
-4.91945973,1.13653495,0.03353156,0.01555898,0.73756559,0.00000000,0.02067101,0.93022152,0.43583699,0.09379019
-4.91345673,1.09949919,0.03046835,0.01612472,0.70940064,0.00000000,0.02077896,0.90079087,0.40512589,0.09309103
-4.90745373,1.06239242,0.02752321,0.01670654,0.68143566,0.00000000,0.02081956,0.87124863,0.37502434,0.09241988
-4.90145073,1.02586259,0.02472608,0.01730911,0.65408768,0.00000000,0.02080132,0.84211738,0.34588432,0.09181373
-4.89544772,0.99051331,0.02210140,0.01793699,0.62772816,0.00000000,0.02073471,0.81388481,0.31801376,0.09130570
-4.88944472,0.95688913,0.01966799,0.01859427,0.60267466,0.00000000,0.02063185,0.78699158,0.29167217,0.09092373
-4.88344172,0.92546279,0.01743904,0.01928426,0.57918464,0.00000000,0.02050592,0.76182087,0.26706829,0.09068949
-4.87743872,0.89662468,0.01542238,0.02000912,0.55745143,0.00000000,0.02037071,0.73868969,0.24435930,0.09061739
-4.87143572,0.87067467,0.01362080,0.02076954,0.53760238,0.00000000,0.02023994,0.71784210,0.22365169,0.09071401
-4.86543272,0.84781642,0.01203256,0.02156449,0.51969913,0.00000000,0.02012665,0.69944448,0.20500326,0.09097768
-4.85942971,0.82815444,0.01065192,0.02239099,0.50373976,0.00000000,0.02004263,0.68358306,0.18842633,0.09139844
-4.85342671,0.81169380,0.00946975,0.02324400,0.48966290,0.00000000,0.01999779,0.67026361,0.17389156,0.09195835
-4.84742371,0.79834270,0.00847414,0.02411635,0.47735335,0.00000000,0.01999971,0.65941361,0.16133251,0.09263204
-4.84142071,0.78791787,0.00765103,0.02499883,0.46664924,0.00000000,0.02005320,0.65088653,0.15065049,0.09338766
-4.83541771,0.78015267,0.00698477,0.02588036,0.45735026,0.00000000,0.02016001,0.64446858,0.14171970,0.09418812
-4.82941471,0.77470778,0.00645870,0.02674823,0.44922694,0.00000000,0.02031869,0.63988746,0.13439248,0.09499249
-4.82341171,0.77118428,0.00605565,0.02758849,0.44203044,0.00000000,0.02052456,0.63682308,0.12850449,0.09575776
-4.81740870,0.76913864,0.00575837,0.02838639,0.43550275,0.00000000,0.02076987,0.63491989,0.12387989,0.09644058
-4.81140570,0.76809942,0.00554996,0.02912691,0.42938687,0.00000000,0.02104407,0.63380059,0.12033633,0.09699920
-4.80540270,0.76758496,0.00541416,0.02979532,0.42343674,0.00000000,0.02133422,0.63308057,0.11768979,0.09739534
-4.79939970,0.76712155,0.00533571,0.03037777,0.41742661,0.00000000,0.02162554,0.63238284,0.11575910,0.09759596
-4.79339670,0.76626158,0.00530052,0.03086189,0.41115950,0.00000000,0.02190198,0.63135279,0.11437032,0.09757494
-4.78739370,0.76460085,0.00529594,0.03123729,0.40447464,0.00000000,0.02214696,0.62967231,0.11336061,0.09731445
-4.78139070,0.76179448,0.00531087,0.03149613,0.39725360,0.00000000,0.02234402,0.62707273,0.11258190,0.09680605
-4.77538769,0.75757094,0.00533591,0.03163348,0.38942501,0.00000000,0.02247757,0.62334619,0.11190406,0.09605148
-4.76938469,0.75174351,0.00536343,0.03164763,0.38096768,0.00000000,0.02253353,0.61835480,0.11121755,0.09506303
-4.76338169,0.74421883,0.00538769,0.03154029,0.37191222,0.00000000,0.02249993,0.61203757,0.11043562,0.09386346
-4.75737869,0.73500227,0.00540480,0.03131664,0.36234109,0.00000000,0.02236744,0.60441459,0.10949596,0.09248567
-4.75137569,0.72419984,0.00541277,0.03098526,0.35238711,0.00000000,0.02212974,0.59558842,0.10836165,0.09097181
-4.74537269,0.71201677,0.00541151,0.03055789,0.34223066,0.00000000,0.02178379,0.58574279,0.10702158,0.08937218
-4.73936968,0.69875267,0.00540270,0.03004909,0.33209565,0.00000000,0.02132995,0.57513848,0.10549019,0.08774374
-4.73336668,0.68479371,0.00538981,0.02947581,0.32224442,0.00000000,0.02077197,0.56410679,0.10380663,0.08614845
-4.72736368,0.67060198,0.00537791,0.02885683,0.31297186,0.00000000,0.02011684,0.55304078,0.10203325,0.08465143
-4.72136068,0.65670273,0.00537356,0.02821216,0.30459890,0.00000000,0.01937450,0.54238468,0.10025364,0.08331900
-4.71535768,0.64366975,0.00538465,0.02756237,0.29746556,0.00000000,0.01855749,0.53262196,0.09857002,0.08221683
-4.70935468,0.63210971,0.00542022,0.02692797,0.29192377,0.00000000,0.01768045,0.52426243,0.09710036,0.08140807
-4.70335168,0.62264584,0.00549017,0.02632874,0.28833024,0.00000000,0.01675959,0.51782893,0.09597501,0.08095169
-4.69734867,0.61590168,0.00560508,0.02578315,0.28703925,0.00000000,0.01581215,0.51384403,0.09533312,0.08090103
-4.69134567,0.61248530,0.00577588,0.02530787,0.28839583,0.00000000,0.01485581,0.51281710,0.09531885,0.08130270
-4.68534267,0.61297460,0.00601359,0.02491730,0.29272912,0.00000000,0.01390810,0.51523231,0.09607753,0.08219567
-4.67933967,0.61790384,0.00632900,0.02462328,0.30034619,0.00000000,0.01298589,0.52153762,0.09775172,0.08361084
-4.67333667,0.62775200,0.00673231,0.02443488,0.31152618,0.00000000,0.01210487,0.53213518,0.10047746,0.08557084
-4.66733367,0.64293285,0.00723286,0.02435832,0.32651503,0.00000000,0.01127918,0.54737320,0.10438062,0.08809024
-4.66133067,0.66378717,0.00783876,0.02439699,0.34552052,0.00000000,0.01052098,0.56753945,0.10957352,0.09117598
-4.65532766,0.69057678,0.00855660,0.02455157,0.36870795,0.00000000,0.00984026,0.59285626,0.11615189,0.09482810
-4.64932466,0.72348074,0.00939115,0.02482029,0.39619624,0.00000000,0.00924462,0.62347721,0.12419223,0.09904063
-4.64332166,0.76259319,0.01034513,0.02519918,0.42805464,0.00000000,0.00873916,0.65948517,0.13374965,0.10380259
