energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.98049025,1.82825664,0.72279442,0.08022997,0.01767790,0.36657779,0.53303434,0.00000000,0.67299919,0.58532263
-2.97448724,1.81526954,0.72683807,0.08030517,0.01940779,0.36521724,0.51418479,0.00000000,0.68298922,0.57713920
-2.96848424,1.79988481,0.72914618,0.08038347,0.02125286,0.36330181,0.49507350,0.00000000,0.69050077,0.56833486
-2.96248124,1.78171072,0.72961634,0.08044585,0.02320448,0.36082899,0.47567939,0.00000000,0.69518057,0.55874555
-2.95647824,1.76045577,0.72818719,0.08047658,0.02525159,0.35780930,0.45600773,0.00000000,0.69673926,0.54824584
-2.95047524,1.73593802,0.72483869,0.08046322,0.02738050,0.35426500,0.43609251,0.00000000,0.69496282,0.53675338
-2.94447224,1.70808948,0.71959082,0.08039651,0.02957463,0.35022824,0.41599762,0.00000000,0.68972133,0.52423147
-2.93846923,1.67695578,0.71250076,0.08027004,0.03181440,0.34573870,0.39581675,0.00000000,0.68097451,0.51068962
-2.93246623,1.64269159,0.70365885,0.08007991,0.03407725,0.34084105,0.37567210,0.00000000,0.66877400,0.49618237
-2.92646323,1.60555215,0.69318363,0.07982435,0.03633771,0.33558239,0.35571203,0.00000000,0.65326209,0.48080644
-2.92046023,1.56588191,0.68121635,0.07950328,0.03856772,0.33000984,0.33610777,0.00000000,0.63466721,0.46469648
-2.91445723,1.52410095,0.66791517,0.07911794,0.04073698,0.32416855,0.31704929,0.00000000,0.61329634,0.44801970
-2.90845423,1.48069006,0.65344959,0.07867065,0.04281355,0.31810020,0.29874059,0.00000000,0.58952480,0.43096972
-2.90245123,1.43617527,0.63799526,0.07816463,0.04476455,0.31184214,0.28139457,0.00000000,0.56378392,0.41375985
-2.89644822,1.39111277,0.62172946,0.07760388,0.04655699,0.30542729,0.26522759,0.00000000,0.53654720,0.39661624
-2.89044522,1.34607451,0.60482750,0.07699333,0.04815869,0.29888469,0.25045394,0.00000000,0.50831560,0.37977102
-2.88444222,1.30163531,0.58746002,0.07633893,0.04953933,0.29224077,0.23728041,0.00000000,0.47960257,0.36345584
-2.87843922,1.25836161,0.56979130,0.07564794,0.05067138,0.28552112,0.22590095,0.00000000,0.45091947,0.34789581
-2.87243622,1.21680192,0.55197844,0.07492920,0.05153122,0.27875277,0.21649170,0.00000000,0.42276188,0.33330416
-2.86643322,1.17747930,0.53417141,0.07419347,0.05210002,0.27196669,0.20920636,0.00000000,0.39559734,0.31987761
-2.86043022,1.14088528,0.51651362,0.07345368,0.05236456,0.26520036,0.20417202,0.00000000,0.36985466,0.30779254
-2.85442721,1.10747541,0.49914293,0.07272516,0.05231798,0.25850020,0.20148563,0.00000000,0.34591536,0.29720197
-2.84842421,1.07766582,0.48219279,0.07202575,0.05196022,0.25192367,0.20121090,0.00000000,0.32410706,0.28823331
-2.84242121,1.05183065,0.46579337,0.07137575,0.05129830,0.24554092,0.20337604,0.00000000,0.30469904,0.28098685
-2.83641821,1.03030004,0.45007233,0.07079772,0.05034637,0.23943569,0.20797215,0.00000000,0.28789983,0.27553499
-2.83041521,1.01335826,0.43515532,0.07031614,0.04912549,0.23370555,0.21495235,0.00000000,0.27385673,0.27192201
-2.82441221,1.00124206,0.42116586,0.06995688,0.04766321,0.22846129,0.22423186,0.00000000,0.26265696,0.27016447
-2.81840920,0.99413880,0.40822462,0.06974651,0.04599286,0.22382540,0.23568878,0.00000000,0.25433039,0.27025205
-2.81240620,0.99218466,0.39644822,0.06971150,0.04415273,0.21992984,0.24916594,0.00000000,0.24885336,0.27214888
-2.80640320,0.99546264,0.38594743,0.06987731,0.04218500,0.21691293,0.26447349,0.00000000,0.24615358,0.27579522
-2.80040020,1.00400073,0.37682498,0.07026748,0.04013459,0.21491567,0.28139244,0.00000000,0.24611558,0.28110948
-2.79439720,1.01777014,0.36917301,0.07090263,0.03804797,0.21407741,0.29967895,0.00000000,0.24858669,0.28799049
-2.78839420,1.03668393,0.36307039,0.07179956,0.03597182,0.21453121,0.31906932,0.00000000,0.25338326,0.29632006
-2.78239120,1.06059595,0.35857996,0.07297040,0.03395184,0.21639890,0.33928560,0.00000000,0.26029681,0.30596565
-2.77638819,1.08930038,0.35574592,0.07442189,0.03203150,0.21978607,0.36004144,0.00000000,0.26910012,0.31678309
-2.77038519,1.12253190,0.35459133,0.07615474,0.03025093,0.22477710,0.38104830,0.00000000,0.27955293,0.32861940
-2.76438219,1.15996637,0.35511602,0.07816326,0.02864592,0.23143050,0.40202145,0.00000000,0.29140728,0.34131545
-2.75837919,1.20122221,0.35729478,0.08043507,0.02724707,0.23977461,0.42268574,0.00000000,0.30441227,0.35470856
-2.75237619,1.24586236,0.36107604,0.08295099,0.02607909,0.24980387,0.44278085,0.00000000,0.31831821,0.36863477
-2.74637319,1.29339674,0.36638096,0.08568522,0.02516026,0.26147575,0.46206580,0.00000000,0.33288013,0.38293093
-2.74037019,1.34328537,0.37310301,0.08860551,0.02450209,0.27470859,0.48032253,0.00000000,0.34786064,0.39743638
-2.73436718,1.39494190,0.38110809,0.09167365,0.02410914,0.28938033,0.49735852,0.00000000,0.36303205,0.41199437
-2.72836418,1.44773791,0.39023515,0.09484604,0.02397904,0.30532838,0.51300818,0.00000000,0.37817795,0.42645309
-2.72236118,1.50100789,0.40029736,0.09807436,0.02410268,0.32235057,0.52713337,0.00000000,0.39309415,0.44066647
-2.71635818,1.55405508,0.41108393,0.10130641,0.02446452,0.34020747,0.53962272,0.00000000,0.40758927,0.45449478
-2.71035518,1.60615850,0.42236251,0.10448709,0.02504310,0.35862581,0.55039028,0.00000000,0.42148489,0.46780507
-2.70435218,1.65658129,0.43388238,0.10755935,0.02581169,0.37730336,0.55937341,0.00000000,0.43461559,0.48047172
-2.69834917,1.70458049,0.44537826,0.11046542,0.02673904,0.39591491,0.56653037,0.00000000,0.44682889,0.49237701
-2.69234617,1.74941859,0.45657494,0.11314791,0.02779027,0.41411944,0.57183773,0.00000000,0.45798535,0.50341204
-2.68634317,1.79037671,0.46719265,0.11555114,0.02892783,0.43156828,0.57528806,0.00000000,0.46795885,0.51347789
-2.68034017,1.82676958,0.47695310,0.11762241,0.03011254,0.44791404,0.57688788,0.00000000,0.47663718,0.52248726
-2.67433717,1.85796185,0.48558609,0.11931337,0.03130469,0.46282003,0.57665638,0.00000000,0.48392315,0.53036647
-2.66833417,1.88338565,0.49283665,0.12058127,0.03246513,0.47596998,0.57462485,0.00000000,0.48973598,0.53705796
-2.66233117,1.90255872,0.49847233,0.12139033,0.03355638,0.48707756,0.57083701,0.00000000,0.49401320,0.54252303
-2.65632816,1.91510247,0.50229054,0.12171283,0.03454366,0.49589539,0.56535020,0.00000000,0.49671282,0.54674486
-2.65032516,1.92075929,0.50412561,0.12153025,0.03539588,0.50222328,0.55823731,0.00000000,0.49781576,0.54973163
-2.64432216,1.91940814,0.50385527,0.12083414,0.03608651,0.50591519,0.54958935,0.00000000,0.49732830,0.55151945
-2.63831916,1.91107769,0.50140613,0.11962675,0.03659427,0.50688468,0.53951838,0.00000000,0.49528438,0.55217504
-2.63231616,1.89595597,0.49675808,0.11792153,0.03690374,0.50510855,0.52816054,0.00000000,0.49174759,0.55179783
-2.62631316,1.87439594,0.48994707,0.11574314,0.03700569,0.50062849,0.51567881,0.00000000,0.48681258,0.55052131
-2.62031016,1.84691626,0.48106633,0.11312733,0.03689728,0.49355068,0.50226533,0.00000000,0.48060574,0.54851343
-2.61430715,1.81419683,0.47026560,0.11012033,0.03658199,0.48404317,0.48814270,0.00000000,0.47328492,0.54597589
-2.60830415,1.77706884,0.45774851,0.10677801,0.03606945,0.47233127,0.47356429,0.00000000,0.46503811,0.54314221
-2.60230115,1.73649934,0.44376805,0.10316465,0.03537489,0.45869105,0.45881311,0.00000000,0.45608102,0.54027444
-2.59629815,1.69357060,0.42862017,0.09935144,0.03451864,0.44344111,0.44419923,0.00000000,0.44665346,0.53765857
-2.59029515,1.64945466,0.41263583,0.09541471,0.03352523,0.42693308,0.43005556,0.00000000,0.43701457,0.53559861
-2.58429215,1.60538384,0.39617164,0.09143396,0.03242260,0.40954113,0.41673212,0.00000000,0.42743707,0.53440946
-2.57828914,1.56261793,0.37959948,0.08748977,0.03124102,0.39165083,0.40458880,0.00000000,0.41820056,0.53440867
-2.57228614,1.52240927,0.36329544,0.08366157,0.03001210,0.37364792,0.39398684,0.00000000,0.40958412,0.53590729
-2.56628314,1.48596664,0.34762851,0.08002549,0.02876768,0.35590725,0.38527927,0.00000000,0.40185846,0.53920010
-2.56028014,1.45441923,0.33294937,0.07665221,0.02753883,0.33878233,0.37880052,0.00000000,0.39527784,0.54455543
-2.55427714,1.42878193,0.31957978,0.07360501,0.02635489,0.32259590,0.37485573,0.00000000,0.39007205,0.55220489
-2.54827414,1.40992297,0.30780279,0.07093796,0.02524250,0.30763167,0.37371000,0.00000000,0.38643881,0.56233345
-2.54227114,1.39853521,0.29785428,0.06869448,0.02422494,0.29412763,0.37557804,0.00000000,0.38453675,0.57507014
-2.53626813,1.39511198,0.28991596,0.06690609,0.02332145,0.28227099,0.38061467,0.00000000,0.38447938,0.59047988
-2.53026513,1.39992856,0.28411018,0.06559165,0.02254674,0.27219492,0.38890647,0.00000000,0.38633024,0.60855671
-2.52426213,1.41302986,0.28049665,0.06475688,0.02191075,0.26397712,0.40046512,0.00000000,0.39009955,0.62921895
-2.51825913,1.43422520,0.27907116,0.06439439,0.02141848,0.25764022,0.41522264,0.00000000,0.39574237,0.65230655
-2.51225613,1.46309044,0.27976643,0.06448400,0.02107007,0.25315393,0.43302890,0.00000000,0.40315868,0.67758098
-2.50625313,1.49897765,0.28245497,0.06499359,0.02086094,0.25043884,0.45365162,0.00000000,0.41219525,0.70472796
-2.50025013,1.54103255,0.28695386,0.06588029,0.02078222,0.24937169,0.47677904,0.00000000,0.42264947,0.73336304
-2.49424712,1.58821910,0.29303136,0.06709193,0.02082120,0.24979190,0.50202531,0.00000000,0.43427498,0.76304024
-2.48824412,1.63935102,0.30041516,0.06856898,0.02096191,0.25150912,0.52893859,0.00000000,0.44678916,0.79326347
-2.48224112,1.69312911,0.30880189,0.07024657,0.02118587,0.25431163,0.55701175,0.00000000,0.45988207,0.82350070
-2.47623812,1.74818357,0.31786768,0.07205683,0.02147282,0.25797507,0.58569540,0.00000000,0.47322683,0.85320025
-2.47023512,1.80311976,0.32727952,0.07393121,0.02180148,0.26227150,0.61441298,0.00000000,0.48649077,0.88180888
-2.46423212,1.85656590,0.33670677,0.07580296,0.02215041,0.26697820,0.64257735,0.00000000,0.49934737,0.90879095
-2.45822911,1.90722099,0.34583279,0.07760950,0.02249877,0.27188618,0.66960849,0.00000000,0.51148809,0.93364776
-2.45222611,1.95390117,0.35436602,0.07929460,0.02282700,0.27680783,0.69495152,0.00000000,0.52263401,0.95593641
-2.44622311,1.99558256,0.36205023,0.08081047,0.02311757,0.28158370,0.71809461,0.00000000,0.53254653,0.97528727
-2.44022011,2.03143882,0.36867359,0.08211942,0.02335543,0.28608798,0.73858579,0.00000000,0.54103673,0.99141907
-2.43421711,2.06087180,0.37407625,0.08319524,0.02352853,0.29023263,0.75604829,0.00000000,0.54797301,1.00415095
-2.42821411,2.08353391,0.37815599,0.08402410,0.02362805,0.29396993,0.77019346,0.00000000,0.55328653,1.01341079
-2.42221111,2.09934097,0.38087201,0.08460509,0.02364859,0.29729339,0.78083096,0.00000000,0.55697424,1.01923916
-2.41620810,2.10847496,0.38224640,0.08495010,0.02358816,0.30023708,0.78787552,0.00000000,0.55909928,1.02178876
-2.41020510,2.11137635,0.38236353,0.08508341,0.02344804,0.30287320,0.79135010,0.00000000,0.55978861,1.02131901
-2.40420210,2.10872614,0.38136708,0.08504066,0.02323247,0.30530832,0.79138507,0.00000000,0.55922809,1.01818608
-2.39819910,2.10141824,0.37945510,0.08486744,0.02294831,0.30767813,0.78821359,0.00000000,0.55765493,1.01282868
-2.39219610,2.09052333,0.37687306,0.08461747,0.02260449,0.31014113,0.78216314,0.00000000,0.55534805,1.00575004
-2.38619310,2.07724551,0.37390527,0.08435047,0.02221145,0.31287140,0.77364355,0.00000000,0.55261652,0.99749708
-2.38019010,2.06287361,0.37086491,0.08412979,0.02178055,0.31605074,0.76313204,0.00000000,0.54978676,0.98863747
-2.37418709,2.04872906,0.36808311,0.08401983,0.02132340,0.31986058,0.75115581,0.00000000,0.54718887,0.97973570
-2.36818409,2.03611258,0.36589728,0.08408350,0.02085133,0.32447380,0.73827285,0.00000000,0.54514270,0.97132932
-2.36218109,2.02625164,0.36463936,0.08437959,0.02037473,0.33004684,0.72505173,0.00000000,0.54394442,0.96390621
-2.35617809,2.02025103,0.36462412,0.08496037,0.01990268,0.33671248,0.71205119,0.00000000,0.54385383,0.95788410
-2.35017509,2.01904830,0.36613801,0.08586934,0.01944249,0.34457330,0.69980032,0.00000000,0.54508323,0.95359315
-2.34417209,2.02337590,0.36942896,0.08713933,0.01899946,0.35369625,0.68878005,0.00000000,0.54778817,0.95126237
-2.33816908,2.03373133,0.37469731,0.08879090,0.01857674,0.36410847,0.67940669,0.00000000,0.55206043,0.95101043
-2.33216608,2.05035649,0.38208826,0.09083124,0.01817533,0.37579438,0.67201804,0.00000000,0.55792360,0.95284122
-2.32616308,2.07322677,0.39168597,0.09325346,0.01779414,0.38869430,0.66686263,0.00000000,0.56533130,0.95664436
-2.32016008,2.10205029,0.40350955,0.09603641,0.01743023,0.40270451,0.66409240,0.00000000,0.57416821,0.96220038
-2.31415708,2.13627716,0.41751109,0.09914499,0.01707915,0.41767887,0.66375898,0.00000000,0.58425384,0.96919061
-2.30815408,2.17511827,0.43357565,0.10253094,0.01673526,0.43343192,0.66581377,0.00000000,0.59534878,0.97721084
-2.30215108,2.21757291,0.45152349,0.10613414,0.01639224,0.44974334,0.67011154,0.00000000,0.60716339,0.98578860
-2.29614807,2.26246412,0.47111424,0.10988426,0.01604350,0.46636383,0.67641758,0.00000000,0.61936836,0.99440283
-2.29014507,2.30848048,0.49205316,0.11370289,0.01568266,0.48302204,0.68441792,0.00000000,0.63160703,1.00250548
-2.28414207,2.35422278,0.51399921,0.11750588,0.01530400,0.49943259,0.69373226,0.00000000,0.64350879,1.00954385
-2.27813907,2.39825402,0.53657489,0.12120602,0.01490283,0.51530487,0.70392914,0.00000000,0.65470326,1.01498297
-2.27213607,2.43915107,0.55937745,0.12471582,0.01447583,0.53035235,0.71454273,0.00000000,0.66483463,1.01832705
-2.26613307,2.47555607,0.58199132,0.12795033,0.01402131,0.54430221,0.72509068,0.00000000,0.67357581,1.01913927
-2.26013007,2.50622606,0.60400138,0.13082999,0.01353938,0.55690499,0.73509238,0.00000000,0.68064181,1.01705915
-2.25412706,2.53007900,0.62500657,0.13328331,0.01303202,0.56794385,0.74408702,0.00000000,0.68580189,1.01181707
-2.24812406,2.54623474,0.64463354,0.13524933,0.01250309,0.57724323,0.75165075,0.00000000,0.68889017,1.00324523
-2.24212106,2.55404949,0.66254976,0.13667977,0.01195823,0.58467654,0.75741247,0.00000000,0.68981414,0.99128502
-2.23611806,2.55314254,0.67847563,0.13754076,0.01140468,0.59017245,0.76106760,0.00000000,0.68856094,0.97599053
-2.23011506,2.54341432,0.69219503,0.13781415,0.01085111,0.59371968,0.76238936,0.00000000,0.68520099,0.95752802
-2.22411206,2.52505500,0.70356392,0.13749822,0.01030728,0.59536976,0.76123725,0.00000000,0.67988895,0.93617179
-2.21810905,2.49854319,0.71251643,0.13660792,0.00978377,0.59523774,0.75756232,0.00000000,0.67286168,0.91229635
-2.21210605,2.46463466,0.71906815,0.13517441,0.00929165,0.59350061,0.75140903,0.00000000,0.66443339,0.88636539
-2.20610305,2.42434118,0.72331634,0.13324416,0.00884210,0.59039326,0.74291376,0.00000000,0.65498789,0.85891793
-2.20010005,2.37890014,0.72543689,0.13087743,0.00844609,0.58620218,0.73229973,0.00000000,0.64496819,0.83055212
-2.19409705,2.32973560,0.72567790,0.12814618,0.00811401,0.58125678,0.71986882,0.00000000,0.63486351,0.80190722
-2.18809405,2.27841214,0.72435026,0.12513170,0.00785540,0.57591872,0.70599023,0.00000000,0.62519427,0.77364435
-2.18209105,2.22658290,0.72181526,0.12192178,0.00767860,0.57056949,0.69108660,0.00000000,0.61649528,0.74642658
-2.17608804,2.17593338,0.71846976,0.11860767,0.00759050,0.56559658,0.67561807,0.00000000,0.60929763,0.72089889
-2.17008504,2.12812317,0.71472950,0.11528092,0.00759631,0.56137891,0.66006468,0.00000000,0.60410996,0.69766874
-2.16408204,2.08472742,0.71101124,0.11203021,0.00769934,0.55827190,0.64490799,0.00000000,0.60139957,0.67728757
-2.15807904,2.04718030,0.70771444,0.10893826,0.00790084,0.55659289,0.63061246,0.00000000,0.60157411,0.66023400
-2.15207604,2.01672248,0.70520335,0.10607908,0.00819990,0.55660758,0.61760740,0.00000000,0.60496457,0.64689893
-2.14607304,1.99435473,0.70379029,0.10351542,0.00859333,0.55851797,0.60627015,0.00000000,0.61181008,0.63757327
-2.14007004,1.98079938,0.70372098,0.10129675,0.00907567,0.56245255,0.59691115,0.00000000,0.62224532,0.63243835
-2.13406703,1.97647132,0.70516259,0.09945779,0.00963920,0.56845909,0.58976156,0.00000000,0.63629109,0.63155956
-2.12806403,1.98145974,0.70819511,0.09801752,0.01027405,0.57650060,0.58496392,0.00000000,0.65384854,0.63488326
-2.12206103,1.99552149,0.71280648,0.09697890,0.01096830,0.58645455,0.58256614,0.00000000,0.67469735,0.64223715
-2.11605803,2.01808649,0.71889181,0.09632913,0.01170822,0.59811564,0.58251932,0.00000000,0.69849836,0.65333416
-2.11005503,2.04827519,0.72625671,0.09604053,0.01247856,0.61120203,0.58467920,0.00000000,0.72480044,0.66777969
-2.10405203,2.08492738,0.73462456,0.09607204,0.01326279,0.62536482,0.58881144,0.00000000,0.75305171,0.68508223
-2.09804902,2.12664156,0.74364753,0.09637112,0.01404358,0.64020040,0.59460039,0.00000000,0.78261486,0.70466683
-2.09204602,2.17182319,0.75292069,0.09687605,0.01480316,0.65526525,0.60166098,0.00000000,0.81278587,0.72589127
-2.08604302,2.21874015,0.76199868,0.09751861,0.01552380,0.67009248,0.60955337,0.00000000,0.84281580,0.74806441
-2.08004002,2.26558301,0.77041405,0.09822683,0.01618827,0.68420937,0.61779949,0.00000000,0.87193462,0.77046606
-2.07403702,2.31052799,0.77769646,0.09892790,0.01678034,0.69715520,0.62590109,0.00000000,0.89937630,0.79236797
-2.06803402,2.35179980,0.78339185,0.09955093,0.01728523,0.70849849,0.63335822,0.00000000,0.92440415,0.81305506
-2.06203102,2.38773207,0.78708072,0.10002955,0.01769003,0.71785289,0.63968766,0.00000000,0.94633528,0.83184637
-2.05602801,2.41682291,0.78839464,0.10030430,0.01798411,0.72489098,0.64444024,0.00000000,0.96456334,0.84811496
-2.05002501,2.43778334,0.78703031,0.10032454,0.01815939,0.72935545,0.64721666,0.00000000,0.97857843,0.86130611
-2.04402201,2.44957697,0.78276071,0.10005000,0.01821061,0.73106708,0.64768088,0.00000000,0.98798351,0.87095330
-2.03801901,2.45144945,0.77544270,0.09945181,0.01813544,0.72992930,0.64557091,0.00000000,0.99250660,0.87669135
-2.03201601,2.44294679,0.76502110,0.09851303,0.01793453,0.72592922,0.64070627,0.00000000,0.99200826,0.87826643
-2.02601301,2.42392234,0.75152907,0.09722867,0.01761142,0.71913511,0.63299227,0.00000000,0.98648427,0.87554256
-2.02001001,2.39453250,0.73508501,0.09560529,0.01717243,0.70969073,0.62242084,0.00000000,0.97606349,0.86850464
-2.01400700,2.35522200,0.71588624,0.09366009,0.01662638,0.69780677,0.60906810,0.00000000,0.96100108,0.85725787
-2.00800400,2.30669994,0.69420006,0.09141974,0.01598424,0.68375008,0.59308898,0.00000000,0.94166768,0.84202382
-2.00200100,2.24990814,0.67035260,0.08891885,0.01525879,0.66783128,0.57470922,0.00000000,0.91853512,0.82313342
-1.99599800,2.18598365,0.64471619,0.08619832,0.01446416,0.65039148,0.55421521,0.00000000,0.89215951,0.80101734
-1.98999500,2.11621760,0.61769599,0.08330354,0.01361535,0.63178880,0.53194242,0.00000000,0.86316256,0.77619419
-1.98399200,2.04201228,0.58971638,0.08028268,0.01272782,0.61238548,0.50826280,0.00000000,0.83221203,0.74925712
-1.97798899,1.96483854,0.56120795,0.07718498,0.01181698,0.59253608,0.48357183,0.00000000,0.80000225,0.72085937
-1.97198599,1.88619532,0.53259541,0.07405920,0.01089781,0.57257733,0.45827589,0.00000000,0.76723539,0.69169945
-1.96598299,1.80757267,0.50428705,0.07095232,0.00998449,0.55282001,0.43278026,0.00000000,0.73460433,0.66250621
-1.95997999,1.73041954,0.47666588,0.06790848,0.00909006,0.53354316,0.40747839,0.00000000,0.70277739,0.63402448
-1.95397699,1.65611691,0.45008278,0.06496817,0.00822621,0.51499043,0.38274248,0.00000000,0.67238556,0.60700143
-1.94797399,1.58595664,0.42485165,0.06216765,0.00740308,0.49736884,0.35891592,0.00000000,0.64401207,0.58217395
-1.94197099,1.52112579,0.40124647,0.05953874,0.00662913,0.48084937,0.33630734,0.00000000,0.61818450,0.56025710
-1.93596798,1.46269600,0.37950008,0.05710872,0.00591117,0.46556930,0.31518654,0.00000000,0.59536908,0.54193365
-1.92996498,1.41161719,0.35980446,0.05490042,0.00525432,0.45163570,0.29578197,0.00000000,0.57596707,0.52784456
-1.92396198,1.36871443,0.34231218,0.05293253,0.00466213,0.43912973,0.27827980,0.00000000,0.56031258,0.51858032
-1.91795898,1.33468708,0.32713864,0.05121991,0.00413667,0.42811112,0.26282413,0.00000000,0.54867165,0.51467275
-1.91195598,1.31010906,0.31436477,0.04977393,0.00367874,0.41862254,0.24951828,0.00000000,0.54124211,0.51658732
-1.90595298,1.29542931,0.30403986,0.04860286,0.00328799,0.41069339,0.23842676,0.00000000,0.53815380,0.52471551
-1.89994997,1.29097160,0.29618431,0.04771213,0.00296319,0.40434260,0.22957780,0.00000000,0.53946899,0.53936735
-1.89394697,1.29693332,0.29079191,0.04710455,0.00270241,0.39958052,0.22296604,0.00000000,0.54518287,0.56076396
-1.88794397,1.31338300,0.28783183,0.04678047,0.00250321,0.39640950,0.21855544,0.00000000,0.55522392,0.58903018
-1.88194097,1.34025653,0.28724987,0.04673778,0.00236288,0.39482336,0.21628207,0.00000000,0.56945454,0.62418757
-1.87593797,1.37735276,0.28896937,0.04697185,0.00227859,0.39480595,0.21605691,0.00000000,0.58767189,0.66614807
-1.86993497,1.42432888,0.29289159,0.04747541,0.00224760,0.39632882,0.21776844,0.00000000,0.60960935,0.71470859
-1.86393197,1.48069666,0.29889592,0.04823843,0.00226740,0.39934849,0.22128529,0.00000000,0.63493899,0.76954730
-1.85792896,1.54582033,0.30683992,0.04924792,0.00233583,0.40380358,0.22645874,0.00000000,0.66327521,0.83022190
-1.85192596,1.61891732,0.31655957,0.05048779,0.00245121,0.40961215,0.23312538,0.00000000,0.69418012,0.89617049
-1.84592296,1.69906256,0.32786975,0.05193884,0.00261242,0.41666955,0.24110981,0.00000000,0.72717058,0.96671553
-1.83991996,1.78519730,0.34056535,0.05357874,0.00281894,0.42484722,0.25022763,0.00000000,0.76172729,1.04107130
-1.83391696,1.87614285,0.35442291,0.05538222,0.00307092,0.43399244,0.26028862,0.00000000,0.79730568,1.11835504
-1.82791396,1.97061954,0.36920318,0.05732134,0.00336916,0.44392940,0.27110021,0.00000000,0.83334853,1.19760187
-1.82191096,2.06727065,0.38465432,0.05936592,0.00371509,0.45446150,0.28247114,0.00000000,0.86929998,1.27778338
-1.81590795,2.16469104,0.40051598,0.06148414,0.00411071,0.46537493,0.29421538,0.00000000,0.90462030,1.35782957
-1.80990495,2.26145947,0.41652408,0.06364318,0.00455852,0.47644340,0.30615610,0.00000000,0.93880101,1.43665346
-1.80390195,2.35617362,0.43241607,0.06581003,0.00506143,0.48743374,0.31812954,0.00000000,0.97137940,1.51317782
-1.79789895,2.44748633,0.44793671,0.06795237,0.00562256,0.49811227,0.32998880,0.00000000,1.00195199,1.58636283
-1.79189595,2.53414163,0.46284382,0.07003939,0.00624511,0.50825147,0.34160719,0.00000000,1.03018595,1.65523386
-1.78589295,2.61500901,0.47691413,0.07204274,0.00693220,0.51763681,0.35288110,0.00000000,1.05582802,1.71890804
-1.77988994,2.68911411,0.48994867,0.07393729,0.00768661,0.52607323,0.36373221,0.00000000,1.07871023,1.77661860
-1.77388694,2.75566474,0.50177768,0.07570190,0.00851059,0.53339106,0.37410891,0.00000000,1.09875213,1.82773584
-1.76788394,2.81407062,0.51226468,0.07732003,0.00940565,0.53945122,0.38398681,0.00000000,1.11595937,1.87178368
-1.76188094,2.86395622,0.52130959,0.07878020,0.01037235,0.54414918,0.39336831,0.00000000,1.13041849,1.90845119
-1.75587794,2.90516580,0.52885081,0.08007628,0.01141011,0.54741789,0.40228117,0.00000000,1.14228833,1.93759825
-1.74987494,2.93776055,0.53486598,0.08120759,0.01251703,0.54922926,0.41077623,0.00000000,1.15178829,1.95925531
-1.74387194,2.96200803,0.53937165,0.08217880,0.01368977,0.54959440,0.41892410,0.00000000,1.15918433,1.97361701
-1.73786893,2.97836421,0.54242160,0.08299962,0.01492347,0.54856243,0.42681123,0.00000000,1.16477306,1.98103012
-1.73186593,2.98744921,0.54410413,0.08368438,0.01621172,0.54621816,0.43453521,0.00000000,1.16886519,1.98197620
-1.72586293,2.99001775,0.54453816,0.08425133,0.01754655,0.54267853,0.44219975,0.00000000,1.17176890,1.97704995
-1.71985993,2.98692572,0.54386848,0.08472188,0.01891853,0.53808821,0.44990924,0.00000000,1.17377411,1.96693421
-1.71385693,2.97909439,0.54226028,0.08511971,0.02031690,0.53261436,0.45776333,0.00000000,1.17513849,1.95237282
-1.70785393,2.96747385,0.53989308,0.08546973,0.02172972,0.52644077,0.46585157,0.00000000,1.17607582,1.93414259
-1.70185093,2.95300724,0.53695434,0.08579708,0.02314415,0.51976176,0.47424838,0.00000000,1.17674725,1.91302576
-1.69584792,2.93659733,0.53363293,0.08612610,0.02454664,0.51277581,0.48300852,0.00000000,1.17725587,1.88978415
-1.68984492,2.91907655,0.53011270,0.08647920,0.02592328,0.50567924,0.49216324,0.00000000,1.17764463,1.86513607
-1.68384192,2.90118192,0.52656640,0.08687602,0.02726005,0.49866017,0.50171719,0.00000000,1.17789769,1.83973710
-1.67783892,2.88353530,0.52315001,0.08733245,0.02854317,0.49189285,0.51164637,0.00000000,1.17794490,1.81416524
-1.67183592,2.86662994,0.51999779,0.08785995,0.02975934,0.48553250,0.52189701,0.00000000,1.17766903,1.78891109
-1.66583292,2.85082326,0.51721824,0.08846496,0.03089605,0.47971093,0.53238561,0.00000000,1.17691533,1.76437306
-1.65982991,2.83633600,0.51489091,0.08914848,0.03194181,0.47453291,0.54300011,0.00000000,1.17550263,1.74085760
-1.65382691,2.82325733,0.51306439,0.08990592,0.03288638,0.47007348,0.55360219,0.00000000,1.17323552,1.71858399
-1.64782391,2.81155547,0.51175535,0.09072708,0.03372095,0.46637625,0.56403063,0.00000000,1.16991678,1.69769313
-1.64182091,2.80109290,0.51094881,0.09159645,0.03443825,0.46345266,0.57410569,0.00000000,1.16535952,1.67825949
-1.63581791,2.79164530,0.51059951,0.09249363,0.03503270,0.46128236,0.58363438,0.00000000,1.15939838,1.66030522
-1.62981491,2.78292314,0.51063440,0.09339404,0.03550048,0.45981457,0.59241647,0.00000000,1.15189930,1.64381552
-1.62381191,2.77459478,0.51095609,0.09426974,0.03583956,0.45897038,0.60025098,0.00000000,1.14276753,1.62875410
-1.61780890,2.76630992,0.51144720,0.09509042,0.03604972,0.45864597,0.60694302,0.00000000,1.13195345,1.61507778
