energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.69984992,2.89231328,-2.23561623,1.31210842,-0.98622351,0.89627619,-0.69697704,0.00718839,-0.00662331,1.17881804,-0.95820526,0.47064072,-0.30573951,0.00000000,-0.00000000
-5.69384692,2.96438278,-2.29969295,1.34569910,-1.02772555,0.91397494,-0.70923613,0.00717188,-0.00666444,1.20123296,-0.98240068,0.49356223,-0.32257317,0.00000000,-0.00000000
-5.68784392,3.02994347,-2.36722196,1.37634125,-1.07042714,0.92975793,-0.72356233,0.00711686,-0.00666651,1.22072841,-1.00846782,0.51582578,-0.33950225,0.00000000,-0.00000000
-5.68184092,3.08830470,-2.43759186,1.40364094,-1.11405368,0.94343750,-0.73975699,0.00702564,-0.00663055,1.23703934,-1.03613113,0.53727125,-0.35644738,0.00000000,-0.00000000
-5.67583792,3.13886782,-2.51009837,1.42722532,-1.15827826,0.95485991,-0.75756928,0.00690116,-0.00655839,1.24994000,-1.06505831,0.55774787,-0.37333298,0.00000000,-0.00000000
-5.66983492,3.18112675,-2.58395083,1.44674877,-1.20272189,0.96390384,-0.77670154,0.00674692,-0.00645260,1.25924428,-1.09486466,0.57711544,-0.39008611,0.00000000,-0.00000000
-5.66383192,3.21466687,-2.65828228,1.46189905,-1.24695586,0.97047799,-0.79681613,0.00656683,-0.00631637,1.26480548,-1.12511930,0.59524506,-0.40663570,0.00000000,-0.00000000
-5.65782891,3.23916265,-2.73216269,1.47240338,-1.29050679,0.97451835,-0.81754359,0.00636507,-0.00615342,1.26651575,-1.15535328,0.61201953,-0.42291187,0.00000000,-0.00000000
-5.65182591,3.25437438,-2.80461539,1.47803423,-1.33286396,0.97598517,-0.83849181,0.00614594,-0.00596784,1.26430530,-1.18506917,0.62733334,-0.43884565,0.00000000,-0.00000000
-5.64582291,3.26014424,-2.87463609,1.47861463,-1.37348904,0.97485989,-0.85925595,0.00591377,-0.00576396,1.25814144,-1.21375211,0.64109219,-0.45436891,0.00000000,-0.00000000
-5.63981991,3.25639225,-2.94121396,1.47402277,-1.41182775,0.97114232,-0.87942869,0.00567271,-0.00554622,1.24802768,-1.24088179,0.65321230,-0.46941455,0.00000000,-0.00000000
-5.63381691,3.24311225,-3.00335387,1.46419583,-1.44732313,0.96484814,-0.89861047,0.00542672,-0.00531904,1.23400283,-1.26594505,0.66361949,-0.48391691,0.00000000,-0.00000000
-5.62781391,3.22036829,-3.06009906,1.44913274,-1.47942975,0.95600692,-0.91641932,0.00517937,-0.00508666,1.21614020,-1.28844851,0.67224817,-0.49781233,0.00000000,-0.00000000
-5.62181091,3.18829154,-3.11055306,1.42889583,-1.50762831,0.94466072,-0.93249981,0.00493384,-0.00485310,1.19454685,-1.30793089,0.67904041,-0.51103960,0.00000000,-0.00000000
-5.61580790,3.14707786,-3.15390001,1.40361115,-1.53143992,0.93086343,-0.94653092,0.00469284,-0.00462198,1.16936279,-1.32397427,0.68394535,-0.52354052,0.00000000,-0.00000000
-5.60980490,3.09698610,-3.18942237,1.37346751,-1.55043939,0.91468054,-0.95823237,0.00445856,-0.00439652,1.14076016,-1.33621414,0.68691881,-0.53526015,0.00000000,-0.00000000
-5.60380190,3.03833688,-3.21651527,1.33871419,-1.56426691,0.89618964,-0.96736934,0.00423272,-0.00417946,1.10894217,-1.34434756,0.68792357,-0.54614685,0.00000000,-0.00000000
-5.59779890,2.97151198,-3.23469687,1.29965716,-1.57263755,0.87548123,-0.97375541,0.00401650,-0.00397301,1.07414175,-1.34813924,0.68693006,-0.55615207,0.00000000,-0.00000000
-5.59179590,2.89695382,-3.24361443,1.25665421,-1.57534823,0.85265985,-0.97725364,0.00381065,-0.00377888,1.03661981,-1.34742539,0.68391775,-0.56522974,0.00000000,-0.00000000
-5.58579290,2.81516492,-3.24304591,1.21010876,-1.57228191,0.82784525,-0.97777596,0.00361549,-0.00359823,0.99666296,-1.34211522,0.67887699,-0.57333554,0.00000000,-0.00000000
-5.57978989,2.72670704,-3.23289737,1.16046274,-1.56340878,0.80117360,-0.97528109,0.00343100,-0.00343176,0.95458068,-1.33219005,0.67181141,-0.58042584,0.00000000,-0.00000000
-5.57378689,2.63219950,-3.21319666,1.10818862,-1.54878478,0.77279827,-0.96977104,0.00325684,-0.00327968,0.91070191,-1.31770044,0.66274051,-0.58645669,0.00000000,-0.00000000
-5.56778389,2.53231661,-3.18408400,1.05378090,-1.52854739,0.74289032,-0.96128683,0.00309248,-0.00314178,0.86537107,-1.29876142,0.65170245,-0.59138289,0.00000000,-0.00000000
-5.56178089,2.42778368,-3.14580033,0.99774719,-1.50290927,0.71163827,-0.94990344,0.00293722,-0.00301750,0.81894347,-1.27554629,0.63875662,-0.59515724,0.00000000,-0.00000000
-5.55577789,2.31937162,-3.09867434,0.94059921,-1.47215017,0.67924734,-0.93572469,0.00279029,-0.00290597,0.77178039,-1.24827928,0.62398586,-0.59773030,0.00000000,-0.00000000
-5.54977489,2.20788979,-3.04310925,0.88284395,-1.43660751,0.64593784,-0.91887809,0.00265088,-0.00280607,0.72424376,-1.21722776,0.60749808,-0.59905062,0.00000000,-0.00000000
-5.54377189,2.09417714,-2.97956988,0.82497520,-1.39666634,0.61194283,-0.89951020,0.00251825,-0.00271651,0.67669068,-1.18269411,0.58942690,-0.59906570,0.00000000,-0.00000000
-5.53776888,1.97909179,-2.90857116,0.76746567,-1.35274903,0.57750512,-0.87778255,0.00239168,-0.00263588,0.62946799,-1.14500778,0.56993139,-0.59772361,0.00000000,-0.00000000
-5.53176588,1.86349896,-2.83066817,0.71075989,-1.30530527,0.54287358,-0.85386836,0.00227060,-0.00256269,0.58290693,-1.10451796,0.54919449,-0.59497528,0.00000000,-0.00000000
-5.52576288,1.74825782,-2.74644835,0.65526805,-1.25480270,0.50829896,-0.82795008,0.00215453,-0.00249548,0.53731818,-1.06158678,0.52742036,-0.59077742,0.00000000,-0.00000000
-5.51975988,1.63420743,-2.65652557,0.60136086,-1.20171840,0.47402934,-0.80021772,0.00204313,-0.00243282,0.49298743,-1.01658352,0.50483045,-0.58509586,0.00000000,-0.00000000
-5.51375688,1.52215231,-2.56153620,0.54936557,-1.14653149,0.44030542,-0.77086787,0.00193619,-0.00237337,0.45017149,-0.96987960,0.48165856,-0.57790913,0.00000000,-0.00000000
-5.50775388,1.41284809,-2.46213653,0.49956309,-1.08971678,0.40735580,-0.74010322,0.00183359,-0.00231594,0.40909521,-0.92184452,0.45814511,-0.56921201,0.00000000,-0.00000000
-5.50175088,1.30698797,-2.35900102,0.45218631,-1.03173954,0.37539252,-0.70813235,0.00173534,-0.00225948,0.36994923,-0.87284248,0.43453073,-0.55901878,0.00000000,-0.00000000
-5.49574787,1.20519024,-2.25282091,0.40741953,-0.97305125,0.34460691,-0.67516964,0.00164148,-0.00220313,0.33288848,-0.82322965,0.41104964,-0.54736590,0.00000000,-0.00000000
-5.48974487,1.10798769,-2.14430237,0.36539893,-0.91408608,0.31516613,-0.64143496,0.00155211,-0.00214620,0.29803171,-0.77335193,0.38792311,-0.53431384,0.00000000,-0.00000000
-5.48374187,1.01581916,-2.03416371,0.32621406,-0.85525804,0.28721030,-0.60715301,0.00146734,-0.00208823,0.26546173,-0.72354288,0.36535330,-0.51994790,0.00000000,-0.00000000
-5.47773887,0.92902375,-1.92313120,0.28991017,-0.79695856,0.26085055,-0.57255215,0.00138727,-0.00202891,0.23522650,-0.67412183,0.34351791,-0.50437784,0.00000000,-0.00000000
-5.47173587,0.84783782,-1.81193312,0.25649129,-0.73955432,0.23616787,-0.53786263,0.00131194,-0.00196814,0.20734095,-0.62539201,0.32256580,-0.48773624,0.00000000,-0.00000000
-5.46573287,0.77239501,-1.70129213,0.22592393,-0.68338521,0.21321295,-0.50331420,0.00124137,-0.00190595,0.18178938,-0.57763852,0.30261385,-0.47017570,0.00000000,-0.00000000
-5.45972986,0.70272922,-1.59191588,0.19814124,-0.62876242,0.19200686,-0.46913318,0.00117547,-0.00184252,0.15852841,-0.53112628,0.28374530,-0.45186493,0.00000000,-0.00000000
-5.45372686,0.63878050,-1.48448643,0.17304758,-0.57596654,0.17254261,-0.43553901,0.00111411,-0.00177813,0.13749025,-0.48609786,0.26600941,-0.43298393,0.00000000,-0.00000000
-5.44772386,0.58040338,-1.37964864,0.15052314,-0.52524574,0.15478743,-0.40274051,0.00105706,-0.00171314,0.11858629,-0.44277128,0.24942269,-0.41371852,0.00000000,-0.00000000
-5.44172086,0.52737748,-1.27799853,0.13042883,-0.47681415,0.13868573,-0.37093215,0.00100401,-0.00164794,0.10171080,-0.40133796,0.23397136,-0.39425461,0.00000000,-0.00000000
-5.43571786,0.47941979,-1.18007192,0.11261090,-0.43085045,0.12416246,-0.34029027,0.00095462,-0.00158294,0.08674464,-0.36196085,0.21961500,-0.37477239,0.00000000,-0.00000000
-5.42971486,0.43619810,-1.08633433,0.09690561,-0.38749685,0.11112686,-0.31096979,0.00090846,-0.00151853,0.07355889,-0.32477286,0.20629117,-0.35544091,0.00000000,-0.00000000
-5.42371186,0.39734505,-0.99717262,0.08314340,-0.34685860,0.09947640,-0.28310136,0.00086510,-0.00145508,0.06201834,-0.28987584,0.19392057,-0.33641333,0.00000000,-0.00000000
-5.41770885,0.36247222,-0.91288889,0.07115299,-0.30900401,0.08910064,-0.25678928,0.00082408,-0.00139287,0.05198464,-0.25734009,0.18241271,-0.31782298,0.00000000,-0.00000000
-5.41170585,0.33118367,-0.83369717,0.06076481,-0.27396523,0.07988507,-0.23211018,0.00078496,-0.00133214,0.04331921,-0.22720447,0.17167155,-0.29978067,0.00000000,-0.00000000
-5.40570285,0.30308858,-0.75972300,0.05181421,-0.24173966,0.07171456,-0.20911264,0.00074731,-0.00127304,0.03588577,-0.19947725,0.16160096,-0.28237306,0.00000000,-0.00000000
-5.39969985,0.27781248,-0.69100597,0.04414405,-0.21229212,0.06447658,-0.18781772,0.00071076,-0.00121565,0.02955250,-0.17413759,0.15210981,-0.26566244,0.00000000,-0.00000000
-5.39369685,0.25500685,-0.62750516,0.03760690,-0.18555771,0.05806384,-0.16822030,0.00067498,-0.00115995,0.02419374,-0.15113769,0.14311636,-0.24968764,0.00000000,-0.00000000
-5.38769385,0.23435684,-0.56910699,0.03206674,-0.16144514,0.05237656,-0.15029124,0.00063971,-0.00110589,0.01969143,-0.13040546,0.13455193,-0.23446609,0.00000000,-0.00000000
-5.38169085,0.21558710,-0.51563530,0.02740025,-0.13984071,0.04732416,-0.13398021,0.00060478,-0.00105336,0.01593606,-0.11184767,0.12636369,-0.21999680,0.00000000,-0.00000000
-5.37568784,0.19846571,-0.46686289,0.02349768,-0.12061251,0.04282641,-0.11921894,0.00057008,-0.00100219,0.01282734,-0.09535344,0.11851662,-0.20626408,0.00000000,-0.00000000
-5.36968484,0.18280627,-0.42252411,0.02026336,-0.10361488,0.03881422,-0.10592486,0.00053557,-0.00095223,0.01027456,-0.08079790,0.11099461,-0.19324175,0.00000000,-0.00000000
-5.36368184,0.16846841,-0.38232776,0.01761592,-0.08869294,0.03522983,-0.09400484,0.00050130,-0.00090330,0.00819670,-0.06804595,0.10380077,-0.18089748,0.00000000,-0.00000000
-5.35767884,0.15535689,-0.34596987,0.01548822,-0.07568696,0.03202677,-0.08335894,0.00046738,-0.00085525,0.00652224,-0.05695589,0.09695707,-0.16919725,0.00000000,-0.00000000
-5.35167584,0.14341961,-0.31314563,0.01382715,-0.06443658,0.02916940,-0.07388397,0.00043396,-0.00080793,0.00518888,-0.04738296,0.09050350,-0.15810944,0.00000000,-0.00000000
-5.34567284,0.13264471,-0.28356036,0.01259316,-0.05478464,0.02663227,-0.06547675,0.00040125,-0.00076126,0.00414310,-0.03918248,0.08449671,-0.14760858,0.00000000,-0.00000000
-5.33966983,0.12305713,-0.25693881,0.01175977,-0.04658068,0.02439928,-0.05803699,0.00036949,-0.00071520,0.00333955,-0.03221271,0.07900846,-0.13767851,0.00000000,-0.00000000
-5.33366683,0.11471473,-0.23303299,0.01131288,-0.03968383,0.02246273,-0.05146966,0.00033894,-0.00066975,0.00274049,-0.02633729,0.07412378,-0.12831491,0.00000000,-0.00000000
-5.32766383,0.10770429,-0.21162801,0.01125011,-0.03396526,0.02082230,-0.04568699,0.00030986,-0.00062497,0.00231504,-0.02142717,0.06993917,-0.11952709,0.00000000,-0.00000000
-5.32166083,0.10213738,-0.19254627,0.01157993,-0.02931008,0.01948399,-0.04060981,0.00028251,-0.00058097,0.00203861,-0.01736217,0.06656066,-0.11133917,0.00000000,-0.00000000
-5.31565783,0.09814625,-0.17564988,0.01232085,-0.02561870,0.01845915,-0.03616853,0.00025717,-0.00053789,0.00189212,-0.01403203,0.06410189,-0.10379051,0.00000000,-0.00000000
-5.30965483,0.09587973,-0.16084151,0.01350039,-0.02280764,0.01776337,-0.03230362,0.00023405,-0.00049594,0.00186141,-0.01133713,0.06268217,-0.09693560,0.00000000,-0.00000000
-5.30365183,0.09549914,-0.14806383,0.01515400,-0.02080989,0.01741557,-0.02896573,0.00021339,-0.00045533,0.00193657,-0.00918873,0.06242450,-0.09084338,0.00000000,-0.00000000
-5.29764882,0.09717404,-0.13729772,0.01732381,-0.01957480,0.01743699,-0.02611548,0.00019537,-0.00041629,0.00211132,-0.00750898,0.06345345,-0.08559614,0.00000000,-0.00000000
-5.29164582,0.10107784,-0.12855956,0.02005722,-0.01906751,0.01785023,-0.02372295,0.00018013,-0.00037907,0.00238247,-0.00623061,0.06589291,-0.08128796,0.00000000,-0.00000000
-5.28564282,0.10738312,-0.12189758,0.02340526,-0.01926804,0.01867828,-0.02176701,0.00016781,-0.00034392,0.00274933,-0.00529637,0.06986349,-0.07802289,0.00000000,-0.00000000
-5.27963982,0.11625650,-0.11738756,0.02742077,-0.02017001,0.01994356,-0.02023446,0.00015850,-0.00031106,0.00321321,-0.00465840,0.07547977,-0.07591279,0.00000000,-0.00000000
-5.27363682,0.12785317,-0.11512799,0.03215640,-0.02177895,0.02166689,-0.01911903,0.00015225,-0.00028071,0.00377690,-0.00427735,0.08284704,-0.07507492,0.00000000,-0.00000000
-5.26763382,0.14231090,-0.11523465,0.03766229,-0.02411043,0.02386649,-0.01842038,0.00014908,-0.00025305,0.00444422,-0.00412151,0.09205780,-0.07562921,0.00000000,-0.00000000
-5.26163082,0.15974374,-0.11783486,0.04398373,-0.02718782,0.02655687,-0.01814298,0.00014898,-0.00022826,0.00521957,-0.00416581,0.10318792,-0.07769536,0.00000000,-0.00000000
-5.25562781,0.18023532,-0.12306123,0.05115858,-0.03103984,0.02974782,-0.01829496,0.00015191,-0.00020646,0.00610751,-0.00439093,0.11629256,-0.08138956,0.00000000,-0.00000000
-5.24962481,0.20383225,-0.13104507,0.05921475,-0.03569790,0.03344337,-0.01888696,0.00015780,-0.00018775,0.00711235,-0.00478227,0.13140199,-0.08682100,0.00000000,-0.00000000
-5.24362181,0.23053764,-0.14190952,0.06816763,-0.04119324,0.03764084,-0.01993090,0.00016654,-0.00017219,0.00823788,-0.00532906,0.14851747,-0.09408807,0.00000000,-0.00000000
-5.23761881,0.26030513,-0.15576237,0.07801782,-0.04755402,0.04232998,-0.02143882,0.00017800,-0.00015980,0.00948702,-0.00602349,0.16760745,-0.10327433,0.00000000,-0.00000000
-5.23161581,0.29303390,-0.17268878,0.08874902,-0.05480233,0.04749231,-0.02342166,0.00019202,-0.00015059,0.01086160,-0.00685987,0.18860430,-0.11444440,0.00000000,-0.00000000
-5.22561281,0.32856497,-0.19274400,0.10032644,-0.06295129,0.05310068,-0.02588802,0.00020842,-0.00014451,0.01236228,-0.00783394,0.21140182,-0.12763965,0.00000000,-0.00000000
-5.21960980,0.36667919,-0.21594632,0.11269571,-0.07200230,0.05911912,-0.02884305,0.00022699,-0.00014152,0.01398843,-0.00894221,0.23585379,-0.14287409,0.00000000,-0.00000000
-5.21360680,0.40709729,-0.24227058,0.12578250,-0.08194257,0.06550302,-0.03228729,0.00024750,-0.00014151,0.01573817,-0.01018142,0.26177381,-0.16013044,0.00000000,-0.00000000
-5.20760380,0.44948232,-0.27164244,0.13949294,-0.09274302,0.07219970,-0.03621568,0.00026970,-0.00014438,0.01760861,-0.01154815,0.28893668,-0.17935677,0.00000000,-0.00000000
-5.20160080,0.49344460,-0.30393378,0.15371480,-0.10435676,0.07914934,-0.04061670,0.00029334,-0.00014999,0.01959601,-0.01303851,0.31708127,-0.20046370,0.00000000,-0.00000000
-5.19559780,0.53854932,-0.33895973,0.16831961,-0.11671814,0.08628638,-0.04547166,0.00031815,-0.00015819,0.02169626,-0.01464798,0.34591518,-0.22332263,0.00000000,-0.00000000
-5.18959480,0.58432671,-0.37647744,0.18316569,-0.12974258,0.09354117,-0.05075425,0.00034389,-0.00016881,0.02390532,-0.01637140,0.37512090,-0.24776513,0.00000000,-0.00000000
-5.18359180,0.63028448,-0.41618700,0.19810189,-0.14332725,0.10084211,-0.05643044,0.00037028,-0.00018168,0.02621987,-0.01820308,0.40436361,-0.27358359,0.00000000,-0.00000000
-5.17758879,0.67592232,-0.45773486,0.21297213,-0.15735254,0.10811791,-0.06245858,0.00039712,-0.00019660,0.02863791,-0.02013710,0.43330012,-0.30053353,0.00000000,-0.00000000
-5.17158579,0.72074773,-0.50071960,0.22762039,-0.17168449,0.11530016,-0.06878998,0.00042417,-0.00021336,0.03115960,-0.02216765,0.46158879,-0.32833735,0.00000000,-0.00000000
-5.16558279,0.76429281,-0.54470040,0.24189615,-0.18617801,0.12232579,-0.07536981,0.00045129,-0.00023179,0.03378791,-0.02428958,0.48890007,-0.35668982,0.00000000,-0.00000000
