energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.87393697,1.37322121,0.13746149,0.12399459,0.01079561,0.12181672,0.06617394,0.38218563,0.27101521,0.25314920
-5.86793397,1.44200916,0.14609817,0.12952969,0.01152399,0.13014501,0.06857406,0.39771457,0.28724369,0.26576578
-5.86193097,1.50874011,0.15510922,0.13499498,0.01237025,0.13858397,0.07075070,0.41259059,0.30326730,0.27768584
-5.85592796,1.57274121,0.16456932,0.14039297,0.01332534,0.14703382,0.07268384,0.42674261,0.31888137,0.28875097
-5.84992496,1.63345556,0.17457797,0.14574577,0.01438115,0.15539680,0.07436216,0.44015356,0.33388985,0.29881873
-5.84392196,1.69045726,0.18525961,0.15109550,0.01553075,0.16357920,0.07578351,0.45286260,0.34810949,0.30776583
-5.83791896,1.74346280,0.19676254,0.15650404,0.01676855,0.17149368,0.07695516,0.46496544,0.36137391,0.31549079
-5.83191596,1.79233844,0.20925683,0.16205187,0.01809050,0.17906137,0.07789371,0.47661256,0.37353754,0.32191615
-5.82591296,1.83710306,0.22293105,0.16783630,0.01949424,0.18621403,0.07862469,0.48800554,0.38447900,0.32698999
-5.81990995,1.87792638,0.23798788,0.17396886,0.02097923,0.19289589,0.07918186,0.49939127,0.39410420,0.33068683
-5.81390695,1.91512257,0.25463855,0.18057209,0.02254688,0.19906529,0.07960629,0.51105443,0.40234868,0.33300784
-5.80790395,1.94913905,0.27309649,0.18777569,0.02420053,0.20469597,0.07994509,0.52330834,0.40917935,0.33398039
-5.80190095,1.98054114,0.29357006,0.19571224,0.02594552,0.20977784,0.08025007,0.53648445,0.41459533,0.33365696
-5.79589795,2.00999263,0.31625494,0.20451260,0.02778901,0.21431727,0.08057610,0.55092100,0.41862798,0.33211335
-5.78989495,2.03823319,0.34132619,0.21430120,0.02973993,0.21833685,0.08097948,0.56695104,0.42133998,0.32944638
-5.78389195,2.06605311,0.36893057,0.22519130,0.03180861,0.22187446,0.08151619,0.58489047,0.42282356,0.32577111
-5.77788894,2.09426650,0.39917935,0.23728057,0.03400658,0.22498186,0.08224021,0.60502647,0.42319778,0.32121757
-5.77188594,2.12368369,0.43214207,0.25064702,0.03634606,0.22772256,0.08320182,0.62760687,0.42260512,0.31592724
-5.76588294,2.15508405,0.46784153,0.26534561,0.03883958,0.23016934,0.08444614,0.65283082,0.42120732,0.31004932
-5.75987994,2.18919021,0.50625042,0.28140549,0.04149938,0.23240121,0.08601173,0.68084124,0.41918077,0.30373692
-5.75387694,2.22664463,0.54728979,0.29882819,0.04433693,0.23450014,0.08792947,0.71171929,0.41671153,0.29714326
-5.74787394,2.26798947,0.59082950,0.31758672,0.04736227,0.23654759,0.09022162,0.74548117,0.41399023,0.29041810
-5.74187094,2.31365038,0.63669073,0.33762561,0.05058347,0.23862099,0.09290122,0.78207728,0.41120704,0.28370436
-5.73586793,2.36392497,0.68465046,0.35886190,0.05400607,0.24079044,0.09597168,0.82139372,0.40854683,0.27713512
-5.72986493,2.41897593,0.73444771,0.38118697,0.05763256,0.24311558,0.09942672,0.86325601,0.40618485,0.27083116
-5.72386193,2.47882909,0.78579115,0.40446915,0.06146191,0.24564292,0.10325051,0.90743477,0.40428284,0.26489884
-5.71785893,2.54337600,0.83836771,0.42855680,0.06548914,0.24840379,0.10741809,0.95365283,0.40298594,0.25942866
-5.71185593,2.61238073,0.89185164,0.45328191,0.06970507,0.25141283,0.11189598,1.00159357,0.40242020,0.25449431
-5.70585293,2.68548997,0.94591339,0.47846369,0.07409605,0.25466719,0.11664298,1.05090960,0.40269091,0.25015226
-5.69984992,2.76224573,1.00022775,0.50391230,0.07864386,0.25814654,0.12161107,1.10123160,0.40388157,0.24644177
-5.69384692,2.84209962,1.05448073,0.52943212,0.08332562,0.26181367,0.12674646,1.15217647,0.40605353,0.24338547
-5.68784392,2.92442785,1.10837467,0.55482480,0.08811390,0.26561585,0.13199063,1.20335461,0.40924615,0.24099016
-5.68184092,3.00854581,1.16163119,0.57989165,0.09297685,0.26948672,0.13728142,1.25437570,0.41347742,0.23924792
-5.67583792,3.09372177,1.21399200,0.60443547,0.09787846,0.27334869,0.14255407,1.30485302,0.41874484,0.23813745
-5.66983492,3.17918889,1.26521724,0.62826169,0.10277883,0.27711574,0.14774228,1.35440600,0.42502653,0.23762541
-5.66383192,3.26415542,1.31508195,0.65117911,0.10763468,0.28069633,0.15277916,1.40266123,0.43228236,0.23766795
-5.65782891,3.34781283,1.36337068,0.67299999,0.11239979,0.28399658,0.15759811,1.44925215,0.44045522,0.23821205
-5.65182591,3.42934227,1.40987113,0.69353999,0.11702563,0.28692325,0.16213370,1.49381778,0.44947212,0.23919694
-5.64582291,3.50791973,1.45436726,0.71261796,0.12146203,0.28938670,0.16632245,1.53600097,0.45924535,0.24055538
-5.63981991,3.58272049,1.49663271,0.73005591,0.12565794,0.29130354,0.17010356,1.57544685,0.46967356,0.24221490
-5.63381691,3.65292360,1.53642543,0.74567920,0.12956231,0.29259898,0.17341973,1.61180185,0.48064283,0.24409901
-5.62781391,3.71771725,1.57348406,0.75931737,0.13312501,0.29320879,0.17621780,1.64471401,0.49202786,0.24612831
-5.62181091,3.77630545,1.60752674,0.77080556,0.13629781,0.29308088,0.17844957,1.67383496,0.50369322,0.24822168
-5.61580790,3.82791689,1.63825286,0.77998670,0.13903543,0.29217640,0.18007254,1.69882382,0.51549480,0.25029748
-5.60980490,3.87181600,1.66534791,0.78671442,0.14129660,0.29047052,0.18105069,1.71935325,0.52728152,0.25227481
-5.60380190,3.90731642,1.68849138,0.79085670,0.14304519,0.28795273,0.18135528,1.73511749,0.53889718,0.25407479
-5.59779890,3.93379653,1.70736748,0.79230006,0.14425116,0.28462684,0.18096563,1.74584223,0.55018274,0.25562199
-5.59179590,3.95071660,1.72167822,0.79095405,0.14489163,0.28051067,0.17986988,1.75129569,0.56097868,0.25684582
-5.58579290,3.95763668,1.73115792,0.78675593,0.14495169,0.27563546,0.17806566,1.75130046,0.57112759,0.25768195
-5.57978989,3.95423428,1.73558854,0.77967507,0.14442521,0.27004499,0.17556068,1.74574528,0.58047696,0.25807373
-5.57378689,3.94032082,1.73481452,0.76971686,0.14331541,0.26379466,0.17237314,1.73459593,0.58888190,0.25797341
-5.56778389,3.91585558,1.72875645,0.75692590,0.14163526,0.25695025,0.16853204,1.71790449,0.59620785,0.25734329
-5.56178089,3.88095629,1.71742230,0.74138803,0.13940768,0.24958672,0.16407718,1.69581620,0.60233316,0.25615658
-5.55577789,3.83590538,1.70091559,0.72323120,0.13666553,0.24178683,0.15905904,1.66857324,0.60715147,0.25439799
-5.54977489,3.78115130,1.67943970,0.70262499,0.13345136,0.23363973,0.15353830,1.63651510,0.61057374,0.25206399
-5.54377189,3.71730457,1.65329800,0.67977860,0.12981702,0.22523958,0.14758524,1.60007516,0.61253005,0.24916277
-5.53776888,3.64512858,1.62288957,0.65493756,0.12582295,0.21668408,0.14127882,1.55977354,0.61297095,0.24571376
-5.53176588,3.56552542,1.58870059,0.62837921,0.12153750,0.20807307,0.13470560,1.51620636,0.61186854,0.24174690
-5.52576288,3.47951741,1.55129190,0.60040700,0.11703590,0.19950722,0.12795848,1.47003191,0.60921719,0.23730155
-5.51975988,3.38822513,1.51128319,0.57134413,0.11239931,0.19108668,0.12113525,1.42195431,0.60503389,0.23242522
-5.51375688,3.29284305,1.46933472,0.54152658,0.10771369,0.18290994,0.11433719,1.37270530,0.59935838,0.22717205
-5.50775388,3.19461377,1.42612743,0.51129600,0.10306866,0.17507270,0.10766745,1.32302526,0.59225296,0.22160122
-5.50175088,3.09480215,1.38234240,0.48099270,0.09855631,0.16766692,0.10122953,1.27364404,0.58380206,0.21577535
-5.49574787,2.99467025,1.33864079,0.45094903,0.09427004,0.16077992,0.09512579,1.22526268,0.57411159,0.20975886
-5.48974487,2.89545398,1.29564502,0.42148336,0.09030335,0.15449368,0.08945592,1.17853668,0.56330794,0.20361658
-5.48374187,2.79834227,1.25392208,0.39289500,0.08674859,0.14888414,0.08431561,1.13406155,0.55153678,0.19741233
-5.47773887,2.70445899,1.21396963,0.36545994,0.08369573,0.14402066,0.07979515,1.09236101,0.53896144,0.19120787
-5.47173587,2.61484805,1.17620533,0.33942772,0.08123106,0.13996547,0.07597824,1.05387835,0.52576091,0.18506190
-5.46573287,2.53046151,1.14095961,0.31501919,0.07943581,0.13677318,0.07294072,1.01897097,0.51212746,0.17902944
-5.45972986,2.45215053,1.10847208,0.29242538,0.07838468,0.13449025,0.07074947,0.98790806,0.49826374,0.17316126
-5.45372686,2.38065876,1.07889128,0.27180707,0.07814429,0.13315444,0.06946124,0.96087127,0.48437942,0.16750359
-5.44772386,2.31661783,1.05227759,0.25329517,0.07877156,0.13279418,0.06912160,0.93795803,0.47068731,0.16209797
-5.44172086,2.26054425,1.02860881,0.23699164,0.08031194,0.13342788,0.06976382,0.91918704,0.45739914,0.15698119
-5.43571786,2.21283753,1.00778796,0.22297076,0.08279766,0.13506317,0.07140782,0.90450554,0.44472097,0.15218531
-5.42971486,2.17377898,0.98965273,0.21128075,0.08624598,0.13769609,0.07405923,0.89379769,0.43284832,0.14773785
-5.42371186,2.14353110,0.97398592,0.20194542,0.09065749,0.14131033,0.07770843,0.88689368,0.42196141,0.14366178
-5.41770885,2.12213742,0.96052644,0.19496582,0.09601460,0.14587641,0.08232980,0.88357910,0.41222035,0.13997580
-5.41170585,2.10952287,0.94898041,0.19032188,0.10228030,0.15135113,0.08788119,0.88360398,0.40376088,0.13669438
-5.40570285,2.10549498,0.93903176,0.18797390,0.10939722,0.15767715,0.09430363,0.88669151,0.39669051,0.13382794
-5.39969985,2.10974613,0.93035221,0.18786381,0.11728731,0.16478288,0.10152136,0.89254582,0.39108555,0.13138302
-5.39369685,2.12185723,0.92261035,0.18991643,0.12585190,0.17258280,0.10944235,0.90085899,0.38698906,0.12936239
-5.38769385,2.14130339,0.91547960,0.19404051,0.13497259,0.18097815,0.11795917,0.91131710,0.38440991,0.12776529
-5.38169085,2.16746162,0.90864516,0.20012970,0.14451271,0.18985823,0.12695051,0.92360518,0.38332304,0.12658762
-5.37568784,2.19962109,0.90180979,0.20806349,0.15431962,0.19910218,0.13628312,0.93741149,0.38367098,0.12582224
-5.36968484,2.23699584,0.89469861,0.21770817,0.16422761,0.20858127,0.14581429,0.95243082,0.38536658,0.12545924
-5.36368184,2.27873994,0.88706302,0.22891777,0.17406162,0.21816177,0.15539483,0.96836719,0.38829678,0.12548638
-5.35767884,2.32396487,0.87868380,0.24153516,0.18364140,0.22770811,0.16487244,0.98493605,0.39232744,0.12588940
-5.35167584,2.37175847,0.86937344,0.25539312,0.19278621,0.23708641,0.17409541,1.00186598,0.39730878,0.12665248
-5.34567284,2.42120512,0.85897798,0.27031566,0.20131976,0.24616814,0.18291645,1.01890009,0.40308131,0.12775858
-5.33966983,2.47140611,0.84737828,0.28611937,0.20907530,0.25483376,0.19119663,1.03579725,0.40948189,0.12918984
-5.33366683,2.52149955,0.83449074,0.30261492,0.21590053,0.26297616,0.19880911,1.05233307,0.41634964,0.13092779
-5.32766383,2.57067899,0.82026765,0.31960868,0.22166231,0.27050373,0.20564274,1.06830082,0.42353137,0.13295355
-5.32166083,2.61820979,0.80469697,0.33690455,0.22625079,0.27734291,0.21160508,1.08351222,0.43088624,0.13524783
-5.31565783,2.66344288,0.78780168,0.35430580,0.22958287,0.28344003,0.21662496,1.09779823,0.43828958,0.13779090
-5.30965483,2.70582510,0.76963857,0.37161717,0.23160485,0.28876243,0.22065438,1.11100979,0.44563543,0.14056226
-5.30365183,2.74490614,0.75029653,0.38864712,0.23229413,0.29329870,0.22366963,1.12301853,0.45283803,0.14354036
-5.29764882,2.78034187,0.72989430,0.40521026,0.23165988,0.29705813,0.22567167,1.13371762,0.45983202,0.14670211
-5.29164582,2.81189435,0.70857771,0.42112994,0.22974273,0.30006937,0.22668572,1.14302270,0.46657162,0.15002235
-5.28564282,2.83942905,0.68651653,0.43624112,0.22661347,0.30237842,0.22676013,1.15087295,0.47302879,0.15347337
-5.27963982,2.86290977,0.66390091,0.45039337,0.22237077,0.30404606,0.22596459,1.15723245,0.47919072,0.15702445
-5.27363682,2.88239210,0.64093764,0.46345416,0.21713823,0.30514494,0.22438779,1.16209184,0.48505680,0.16064152
-5.26763382,2.89801627,0.61784624,0.47531217,0.21106068,0.30575651,0.22213459,1.16547022,0.49063550,0.16428705
-5.26163082,2.91000012,0.59485515,0.48588081,0.20430004,0.30596791,0.21932298,1.16741750,0.49594127,0.16792012
-5.25562781,2.91863295,0.57219807,0.49510165,0.19703095,0.30586917,0.21608081,1.16801691,0.50099198,0.17149687
-5.24962481,2.92427070,0.55011067,0.50294783,0.18943612,0.30555066,0.21254248,1.16738778,0.50580680,0.17497118
-5.24362181,2.92733282,0.52882760,0.50942716,0.18170188,0.30510111,0.20884575,1.16568837,0.51040497,0.17829567
-5.23761881,2.92830078,0.50858013,0.51458484,0.17401382,0.30460615,0.20512867,1.16311843,0.51480538,0.18142308
-5.23161581,2.92771804,0.48959425,0.51850564,0.16655272,0.30414732,0.20152677,1.15992152,0.51902700,0.18430775
-5.22561281,2.92619083,0.47208928,0.52131534,0.15949089,0.30380173,0.19817052,1.15638646,0.52309004,0.18690737
-5.21960980,2.92438914,0.45627698,0.52318122,0.15298889,0.30364204,0.19518301,1.15284784,0.52701776,0.18918481
-5.21360680,2.92304680,0.44236098,0.52431153,0.14719272,0.30373680,0.19267799,1.14968521,0.53083855,0.19110983
-5.20760380,2.92295983,0.43053659,0.52495375,0.14223142,0.30415083,0.19075803,1.14732060,0.53458816,0.19266074
-5.20160080,2.92498188,0.42099058,0.52539155,0.13821510,0.30494570,0.18951298,1.14621420,0.53831171,0.19382578
-5.19559780,2.93001599,0.41390118,0.52594039,0.13523332,0.30617989,0.18901849,1.14685797,0.54206513,0.19460404
-5.18959480,2.93900201,0.40943778,0.52694177,0.13335387,0.30790873,0.18933467,1.14976720,0.54591593,0.19500611
-5.18359180,2.95289922,0.40776061,0.52875614,0.13262172,0.31018380,0.19050480,1.15546999,0.54994297,0.19505404
-5.17758879,2.97266416,0.40902009,0.53175470,0.13305836,0.31305193,0.19255416,1.16449486,0.55423511,0.19478082
-5.17158579,2.99922421,0.41335599,0.53631007,0.13466135,0.31655370,0.19548890,1.17735685,0.55888882,0.19422934
-5.16558279,3.03344755,0.42089636,0.54278623,0.13740413,0.32072154,0.19929504,1.19454244,0.56400463,0.19345080
-5.15957979,3.07611086,0.43175638,0.55152800,0.14123614,0.32557753,0.20393760,1.21649399,0.56968278,0.19250269
-5.15357679,3.12786615,0.44603712,0.56285030,0.14608323,0.33113110,0.20936014,1.24359429,0.57601810,0.19144642
-5.14757379,3.18920871,0.46382452,0.57702767,0.15184852,0.33737680,0.21548446,1.27615188,0.58309467,0.19034472
-5.14157079,3.26044788,0.48518855,0.59428439,0.15841359,0.34429246,0.22221091,1.31438794,0.59098032,0.18925907
-5.13556778,3.34168267,0.51018272,0.61478563,0.16564029,0.35183775,0.22941919,1.35842541,0.59972163,0.18824703
-5.12956478,3.43278392,0.53884414,0.63863000,0.17337291,0.35995359,0.23696977,1.40828102,0.60933962,0.18735992
-5.12356178,3.53338456,0.57119395,0.66584381,0.18144110,0.36856239,0.24470604,1.46386062,0.61982649,0.18664083
-5.11755878,3.64287894,0.60723836,0.69637752,0.18966313,0.37756927,0.25245714,1.52495833,0.63114369,0.18612298
-5.11155578,3.76043191,0.64697001,0.73010432,0.19784984,0.38686433,0.26004154,1.59125957,0.64322151,0.18582877
-5.10555278,3.88499760,0.69036968,0.76682130,0.20580892,0.39632583,0.26727118,1.66234797,0.65596024,0.18576929
-5.09954977,4.01534740,0.73740797,0.80625299,0.21334960,0.40582430,0.27395627,1.73771594,0.66923282,0.18594442
-5.09354677,4.15010595,0.78804700,0.84805746,0.22028747,0.41522723,0.27991038,1.81677841,0.68288901,0.18634353
-5.08754377,4.28779355,0.84224156,0.89183454,0.22644946,0.42440423,0.28495584,1.89888920,0.69676063,0.18694667
-5.08154077,4.42687289,0.89993971,0.93713617,0.23167855,0.43323223,0.28892902,1.98335912,0.71066782,0.18772606
-5.07553777,4.56579786,0.96108249,0.98347821,0.23583830,0.44160058,0.29168558,2.06947513,0.72442566,0.18864800
-5.06953477,4.70306184,1.02560264,1.03035354,0.23881672,0.44941558,0.29310507,2.15651934,0.73785112,0.18967485
-5.06353177,4.83724313,1.09342219,1.07724571,0.24052954,0.45660421,0.29309505,2.24378728,0.75076959,0.19076711
-5.05752876,4.96704517,1.16444892,1.12364268,0.24092264,0.46311690,0.29159422,2.33060430,0.76302096,0.19188535
-5.05152576,5.09132980,1.23857191,1.16905007,0.23997346,0.46892903,0.28857459,2.41633960,0.77446467,0.19299202
-5.04552276,5.20914182,1.31565620,1.21300338,0.23769148,0.47404114,0.28404252,2.50041712,0.78498373,0.19405299
-5.03951976,5.31972413,1.39553703,1.25507867,0.23411754,0.47847783,0.27803858,2.58232311,0.79448737,0.19503868
-5.03351676,5.42252307,1.47801393,1.29490125,0.22932218,0.48228541,0.27063620,2.66161006,0.80291236,0.19592499
-5.02751376,5.51718407,1.56284513,1.33215222,0.22340307,0.48552849,0.26193925,2.73789718,0.81022307,0.19669372
-5.02151076,5.60353867,1.64974277,1.36657244,0.21648150,0.48828565,0.25207853,2.81086761,0.81641027,0.19733273
-5.01550775,5.68158396,1.73836926,1.39796407,0.20869829,0.49064456,0.24120752,2.88026291,0.82148893,0.19783583
-5.00950475,5.75145630,1.82833534,1.42618963,0.20020914,0.49269683,0.22949737,2.94587533,0.82549526,0.19820242
-5.00350175,5.81340133,1.91920005,1.45116884,0.19117973,0.49453284,0.21713157,3.00753872,0.82848321,0.19843689
-4.99749875,5.86774209,2.01047289,1.47287355,0.18178073,0.49623701,0.20430038,3.06511866,0.83052071,0.19854811
-4.99149575,5.91484763,2.10161839,1.49132120,0.17218292,0.49788365,0.19119534,3.11850288,0.83168597,0.19854868
-4.98549275,5.95510384,2.19206297,1.50656720,0.16255261,0.49953363,0.17800402,3.16759238,0.83206392,0.19845435
-4.97948974,5.98888818,2.28120410,1.51869685,0.15304756,0.50123217,0.16490530,3.21229422,0.83174313,0.19828346
-4.97348674,6.01654969,2.36842150,1.52781731,0.14381349,0.50300766,0.15206522,3.25251627,0.83081327,0.19805648
-4.96748374,6.03839502,2.45309008,1.53405005,0.13498118,0.50487162,0.13963365,3.28816446,0.82936308,0.19779560
-4.96148074,6.05468105,2.53459419,1.53752429,0.12666445,0.50681969,0.12774172,3.31914266,0.82747897,0.19752446
-4.95547774,6.06561393,2.61234281,1.53837166,0.11895869,0.50883363,0.11650012,3.34535523,0.82524425,0.19726792
-4.94947474,6.07135409,2.68578499,1.53672254,0.11194025,0.51088393,0.10599830,3.36671207,0.82273862,0.19705182
-4.94347174,6.07202645,2.75442525,1.53270386,0.10566635,0.51293300,0.09630432,3.38313584,0.82003817,0.19690273
-4.93746873,6.06773447,2.81783809,1.52643865,0.10017562,0.51493861,0.08746556,3.39457092,0.81721539,0.19684769
-4.93146573,6.05857681,2.87568140,1.51804704,0.09548902,0.51685726,0.07950985,3.40099330,0.81433928,0.19691374
-4.92546273,6.04466488,2.92770781,1.50764845,0.09161119,0.51864730,0.07244721,3.40242095,0.81147532,0.19712738
-4.91945973,6.02613978,2.97377391,1.49536467,0.08853194,0.52027159,0.06627176,3.39892361,0.80868515,0.19751386
-4.91345673,6.00318721,3.01384654,1.48132347,0.08622793,0.52169943,0.06096396,3.39063145,0.80602597,0.19809633
-4.90745373,5.97604871,3.04800581,1.46566214,0.08466436,0.52290772,0.05649285,3.37774165,0.80354949,0.19889477
-4.90145073,5.94502839,3.07644465,1.44853065,0.08379662,0.52388128,0.05281823,3.36052230,0.80130052,0.19992490
-4.89544772,5.91049427,3.09946441,1.43009402,0.08357185,0.52461221,0.04989276,3.33931308,0.79931516,0.20119697
-4.88944472,5.87287369,3.11746665,1.41053351,0.08393040,0.52509855,0.04766387,3.31452220,0.79761873,0.20271452
-4.88344172,5.83264297,3.13094085,1.39004635,0.08480708,0.52534217,0.04607534,3.28661954,0.79622356,0.20447327
-4.87743872,5.79031156,3.14044856,1.36884411,0.08613231,0.52534624,0.04506868,3.25612601,0.79512662,0.20646010
-4.87143572,5.74640159,3.14660411,1.34714940,0.08783318,0.52511230,0.04458430,3.22359931,0.79430751,0.20865225
-4.86543272,5.70142402,3.15005264,1.32519128,0.08983435,0.52463738,0.04456223,3.18961676,0.79372656,0.21101682
-4.85942971,5.65585273,3.15144616,1.30319958,0.09205890,0.52391122,0.04494287,3.15475587,0.79332357,0.21351064
-4.85342671,5.61009852,3.15141865,1.28139842,0.09442919,0.52291400,0.04566730,3.11957372,0.79301717,0.21608051
-4.84742371,5.56448458,3.15056123,1.25999953,0.09686770,0.52161470,0.04667768,3.08458612,0.79270499,0.21866393
-4.84142071,5.51922551,3.14939865,1.23919563,0.09929787,0.51997028,0.04791739,3.05024795,0.79226477,0.22119019
-4.83541771,5.47441141,3.14836835,1.21915469,0.10164508,0.51792584,0.04933121,3.01693570,0.79155646,0.22358196
-4.82941471,5.42999863,3.14780314,1.20001518,0.10383761,0.51541585,0.05086548,2.98493350,0.79042530,0.22575730
-4.82341171,5.38580827,3.14791869,1.18188304,0.10580767,0.51236640,0.05246834,2.95442360,0.78870587,0.22763189
-4.81740870,5.34153307,3.14880648,1.16483040,0.10749249,0.50869843,0.05408995,2.92548201,0.78622700,0.22912166
-4.81140570,5.29675288,3.15043300,1.14889642,0.10883541,0.50433184,0.05568289,2.89807990,0.78281740,0.23014544
-4.80540270,5.25095829,3.15264512,1.13409020,0.10978695,0.49919024,0.05720255,2.87209076,0.77831180,0.23062773
-4.79939970,5.20358158,3.15518178,1.12039561,0.11030580,0.49320618,0.05860767,2.84730322,0.77255731,0.23050139
-4.79339670,5.15403343,3.15769128,1.10777783,0.11035969,0.48632649,0.05986094,2.82343898,0.76541985,0.22971014
-4.78739370,5.10174372,3.15975339,1.09619127,0.10992618,0.47851757,0.06092958,2.80017476,0.75679025,0.22821066
-4.78139070,5.04620420,3.16090510,1.08558829,0.10899314,0.46977021,0.06178602,2.77716743,0.74658983,0.22597447
-4.77538769,4.98701070,3.16066864,1.07592821,0.10755907,0.46010381,0.06240847,2.75408058,0.73477512,0.22298914
-4.76938469,4.92390265,3.15858017,1.06718614,0.10563316,0.44956963,0.06278146,2.73061138,0.72134156,0.21925905
-4.76338169,4.85679766,3.15421758,1.05936102,0.10323508,0.43825302,0.06289634,2.70651603,0.70632601,0.21480559
-4.75737869,4.78581927,3.14722603,1.05248229,0.10039446,0.42627430,0.06275157,2.68163249,0.68980787,0.20966669
-4.75137569,4.71131629,3.13733969,1.04661501,0.09715015,0.41378846,0.06235290,2.65589925,0.67190877,0.20389590
-4.74537269,4.63387281,3.12439881,1.04186299,0.09354926,0.40098350,0.06171341,2.62936919,0.65279099,0.19756084
-4.73936968,4.55430824,3.10836128,1.03836983,0.08964593,0.38807752,0.06085331,2.60221782,0.63265437,0.19074133
-4.73336668,4.47366754,3.08930838,1.03631789,0.08550002,0.37531461,0.05979964,2.57474573,0.61173219,0.18352709
-4.72736368,4.39320227,3.06744465,1.03592533,0.08117562,0.36295990,0.05858572,2.54737513,0.59028595,0.17601520
-4.72136068,4.31434339,3.04309247,1.03744135,0.07673958,0.35129368,0.05725056,2.52064106,0.56859934,0.16830745
-4.71535768,4.23866744,3.01668178,1.04114017,0.07225996,0.34060505,0.05583803,2.49517776,0.54697169,0.16050767
-4.70935468,4.16785772,2.98873616,1.04731400,0.06780460,0.33118518,0.05439603,2.47170127,0.52571112,0.15271909
-4.70335168,4.10366234,2.95985619,1.05626540,0.06343977,0.32332051,0.05297550,2.45098920,0.50512757,0.14504191
-4.69734867,4.04785105,2.93070138,1.06829965,0.05922892,0.31728602,0.05162949,2.43385881,0.48552612,0.13757110
-4.69134567,4.00217253,2.90197186,1.08371720,0.05523165,0.31333881,0.05041213,2.42114450,0.46720052,0.13039458
-4.68534267,3.96831363,2.87439066,1.10280670,0.05150285,0.31171215,0.04937769,2.41367566,0.45042742,0.12359162
-4.67933967,3.94786184,2.84868762,1.12583880,0.04809201,0.31261014,0.04857960,2.41225576,0.43546115,0.11723178
-4.67333667,3.94227176,2.82558540,1.15306063,0.04504278,0.31620292,0.04806957,2.41764320,0.42252928,0.11137410
-4.66733367,3.95283593,2.80578793,1.18469114,0.04239263,0.32262280,0.04789671,2.43053437,0.41182895,0.10606674
-4.66133067,3.98066022,2.78997111,1.22091708,0.04017277,0.33196097,0.04810674,2.45154900,0.40352396,0.10134691
-4.65532766,4.02664351,2.77877588,1.26188938,0.03840810,0.34426508,0.04874117,2.48121777,0.39774256,0.09724109
-4.64932466,4.09146104,2.77280268,1.30771983,0.03711730,0.35953751,0.04983656,2.51997185,0.39457599,0.09376551
-4.64332166,4.17555093,2.77260706,1.35847757,0.03631305,0.37773432,0.05142378,2.56813414,0.39407747,0.09092678
