energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.87393697,1.74429062,-1.87018697,0.00538832,-0.00574794,0.06267830,-0.06728334,0.79898120,-0.86678476,0.56782829,-0.60141798,0.03871996,-0.04074925,0.96391690,-1.03446566
-5.86793397,1.66242624,-1.79474193,0.00494926,-0.00530062,0.05922569,-0.06411189,0.76217273,-0.83190905,0.54208140,-0.57824382,0.03664469,-0.03879056,0.92040820,-0.99445857
-5.86193097,1.57914229,-1.71561209,0.00452239,-0.00486227,0.05573712,-0.06083742,0.72514824,-0.79571828,0.51568510,-0.55371142,0.03452853,-0.03675274,0.87603789,-0.95231238
-5.85592796,1.49577978,-1.63407466,0.00411114,-0.00443674,0.05225362,-0.05749470,0.68851472,-0.75880458,0.48908155,-0.52822931,0.03240215,-0.03466594,0.83155680,-0.90874426
-5.84992496,1.41366145,-1.55143263,0.00371842,-0.00402743,0.04881745,-0.05412102,0.65286965,-0.72177059,0.46271113,-0.50221847,0.03029493,-0.03255974,0.78770645,-0.86448707
-5.84392196,1.33406867,-1.46899080,0.00334663,-0.00363720,0.04547140,-0.05075557,0.61879082,-0.68521842,0.43700474,-0.47610468,0.02823457,-0.03046266,0.74520578,-0.82027566
-5.83791896,1.25822021,-1.38803272,0.00299759,-0.00326836,0.04225816,-0.04743885,0.58682714,-0.64973916,0.41237658,-0.45031104,0.02624661,-0.02840173,0.70473895,-0.77683363
-5.83191596,1.18725327,-1.30979905,0.00267263,-0.00292267,0.03921972,-0.04421205,0.55749048,-0.61590299,0.38921757,-0.42525086,0.02435417,-0.02640216,0.66694438,-0.73486088
-5.82591296,1.12220698,-1.23546774,0.00237254,-0.00260138,0.03639678,-0.04111640,0.53124860,-0.58425032,0.36788959,-0.40132100,0.02257763,-0.02448693,0.63240509,-0.69502209
-5.81990995,1.06400857,-1.16613630,0.00209766,-0.00230519,0.03382825,-0.03819260,0.50851933,-0.55528397,0.34872044,-0.37889580,0.02093441,-0.02267665,0.60164060,-0.65793645
-5.81390695,1.01346200,-1.10280648,0.00184789,-0.00203437,0.03155074,-0.03548025,0.48966585,-0.52946241,0.33199965,-0.35832178,0.01943883,-0.02098926,0.57510024,-0.62416867
-5.80790395,0.97123926,-1.04637129,0.00162277,-0.00178874,0.02959812,-0.03301727,0.47499307,-0.50719425,0.31797509,-0.33991291,0.01810200,-0.01943991,0.55315800,-0.59422132
-5.80190095,0.93787393,-0.99760444,0.00142154,-0.00156778,0.02800104,-0.03083946,0.46474493,-0.48883381,0.30685033,-0.32394672,0.01693175,-0.01804082,0.53610865,-0.56852865
-5.79589795,0.91375691,-0.95715211,0.00124315,-0.00137066,0.02678657,-0.02897993,0.45910250,-0.47467767,0.29878268,-0.31066109,0.01593262,-0.01680126,0.52416528,-0.54745170
-5.78989495,0.89913391,-0.92552681,0.00108638,-0.00119632,0.02597772,-0.02746870,0.45818270,-0.46496219,0.29388184,-0.30025168,0.01510591,-0.01572746,0.51745783,-0.53127469
-5.78389195,0.89410466,-0.90310316,0.00094984,-0.00104349,0.02559305,-0.02633220,0.46203750,-0.45986167,0.29220910,-0.29286995,0.01444975,-0.01482264,0.51603277,-0.52020255
-5.77788894,0.89862329,-0.89011528,0.00083208,-0.00091077,0.02564614,-0.02559283,0.47065335,-0.45948707,0.29377689,-0.28862179,0.01395921,-0.01408704,0.51985346,-0.51435950
-5.77188594,0.91250001,-0.88665556,0.00073156,-0.00079670,0.02614523,-0.02526848,0.48395093,-0.46388519,0.29854889,-0.28756643,0.01362652,-0.01351803,0.52880145,-0.51378846
-5.76588294,0.93540364,-0.89267455,0.00064674,-0.00069975,0.02709263,-0.02537206,0.50178488,-0.47303793,0.30644029,-0.28971591,0.01344117,-0.01311017,0.54267827,-0.51845120
-5.75987994,0.96686519,-0.90798186,0.00057609,-0.00061840,0.02848429,-0.02591103,0.52394383,-0.48686183,0.31731854,-0.29503475,0.01339028,-0.01285537,0.56120797,-0.52822915
-5.75387694,1.00628248,-0.93224791,0.00051812,-0.00055115,0.03030937,-0.02688688,0.55015047,-0.50520758,0.33100441,-0.30343999,0.01345881,-0.01274310,0.58404024,-0.54292481
-5.74787394,1.05292580,-0.96500656,0.00047141,-0.00049654,0.03254974,-0.02829465,0.58006217,-0.52785972,0.34727344,-0.31480147,0.01362991,-0.01276056,0.61075425,-0.56226368
-5.74187094,1.10594512,-1.00565875,0.00043460,-0.00045318,0.03517973,-0.03012255,0.61327196,-0.55453651,0.36585796,-0.32894261,0.01388528,-0.01289297,0.64086328,-0.58589681
-5.73586793,1.16437882,-1.05347729,0.00040641,-0.00041973,0.03816592,-0.03235149,0.64931042,-0.58489013,0.38644967,-0.34564145,0.01420559,-0.01312386,0.67382025,-0.61340411
-5.72986493,1.22716445,-1.10761319,0.00038565,-0.00039496,0.04146703,-0.03495489,0.68764867,-0.61850757,0.40870295,-0.36463235,0.01457087,-0.01343537,0.70902437,-0.64429842
-5.72386193,1.29315177,-1.16710371,0.00037120,-0.00037771,0.04503414,-0.03789845,0.72770264,-0.65491238,0.43223894,-0.38560828,0.01496096,-0.01380865,0.74582891,-0.67803066
-5.71785893,1.36111818,-1.23088263,0.00036205,-0.00036688,0.04881107,-0.04114021,0.76883905,-0.69356754,0.45665061,-0.40822394,0.01535599,-0.01422419,0.78355029,-0.71399605
-5.71185593,1.42978684,-1.29779300,0.00035726,-0.00036148,0.05273499,-0.04463073,0.81038310,-0.73387987,0.48150869,-0.43209970,0.01573678,-0.01466230,0.82147852,-0.75154177
-5.70585293,1.49784732,-1.36660257,0.00035596,-0.00036058,0.05673735,-0.04831360,0.85162819,-0.77520620,0.50636855,-0.45682664,0.01608529,-0.01510348,0.85888889,-0.78997598
-5.69984992,1.56397868,-1.43602220,0.00035737,-0.00036331,0.06074512,-0.05212612,0.89184750,-0.81686142,0.53077801,-0.48197250,0.01638506,-0.01552886,0.89505490,-0.82857844
-5.69384692,1.62687458,-1.50472697,0.00036076,-0.00036888,0.06468218,-0.05600024,0.93030739,-0.85812864,0.55428588,-0.50708875,0.01662153,-0.01592063,0.92926216,-0.86661246
-5.68784392,1.68526990,-1.57138009,0.00036549,-0.00037656,0.06847104,-0.05986388,0.96628236,-0.89827129,0.57645104,-0.53171861,0.01678237,-0.01626242,0.96082289,-0.90333835
-5.68184092,1.73796813,-1.63465894,0.00037097,-0.00038567,0.07203470,-0.06364234,0.99907113,-0.93654716,0.59685190,-0.55540587,0.01685774,-0.01653969,0.98909081,-0.93802788
-5.67583792,1.78386859,-1.69328274,0.00037667,-0.00039558,0.07529865,-0.06726006,1.02801339,-0.97222395,0.61509588,-0.57770434,0.01684046,-0.01674003,1.01347571,-0.96997953
-5.66983492,1.82199260,-1.74604107,0.00038214,-0.00040573,0.07819287,-0.07064241,1.05250653,-1.00459596,0.63082846,-0.59818767,0.01672611,-0.01685341,1.03345734,-0.99853406
-5.66383192,1.85150754,-1.79182224,0.00038695,-0.00041561,0.08065389,-0.07371772,1.07202177,-1.03300141,0.64374179,-0.61645918,0.01651305,-0.01687241,1.04859800,-1.02308989
-5.65782891,1.87174775,-1.82964043,0.00039077,-0.00042476,0.08262667,-0.07641921,1.08611886,-1.05683952,0.65358207,-0.63216129,0.01620232,-0.01679231,1.05855340,-1.04311767
-5.65182591,1.88223136,-1.85866056,0.00039331,-0.00043276,0.08406623,-0.07868694,1.09445883,-1.07558699,0.66015575,-0.64498441,0.01579756,-0.01661114,1.06308110,-1.05817355
-5.64582291,1.88267225,-1.87821980,0.00039434,-0.00043928,0.08493913,-0.08046961,1.09681398,-1.08881276,0.66333406,-0.65467450,0.01530471,-0.01632961,1.06204640,-1.06791040
-5.63981991,1.87298667,-1.88784469,0.00039368,-0.00044404,0.08522448,-0.08172610,1.09307476,-1.09619066,0.66305585,-0.66103948,0.01473180,-0.01595104,1.05542515,-1.07208671
-5.63381691,1.85329390,-1.88726312,0.00039122,-0.00044679,0.08491463,-0.08242680,1.08325309,-1.09750913,0.65932836,-0.66395375,0.01408858,-0.01548108,1.04330347,-1.07057246
-5.62781391,1.82391122,-1.87641053,0.00038690,-0.00044739,0.08401536,-0.08255447,1.06748188,-1.09267764,0.65222623,-0.66336095,0.01338615,-0.01492755,1.02587436,-1.06335199
-5.62181091,1.78534316,-1.85543005,0.00038072,-0.00044571,0.08254568,-0.08210485,1.04601086,-1.08172931,0.64188854,-0.65927465,0.01263659,-0.01430002,1.00343124,-1.05052334
-5.61580790,1.73826557,-1.82466654,0.00037270,-0.00044173,0.08053720,-0.08108667,1.01919876,-1.06481976,0.62851417,-0.65177702,0.01185259,-0.01360952,0.97635885,-1.03229448
-5.60980490,1.68350530,-1.78465469,0.00036294,-0.00043545,0.07803303,-0.07952140,0.98750222,-1.04222200,0.61235569,-0.64101563,0.01104703,-0.01286814,0.94512180,-1.00897625
-5.60380190,1.62201633,-1.73610197,0.00035156,-0.00042694,0.07508640,-0.07744244,0.95146200,-1.01431777,0.59371208,-0.62719842,0.01023265,-0.01208864,0.91025135,-0.98097253
-5.59779890,1.55485341,-1.67986692,0.00033872,-0.00041631,0.07175894,-0.07489404,0.91168707,-0.98158557,0.57292062,-0.61058721,0.00942175,-0.01128406,0.87233100,-0.94876804
-5.59179590,1.48314440,-1.61693405,0.00032459,-0.00040373,0.06811882,-0.07192981,0.86883721,-0.94458606,0.55034825,-0.59149004,0.00862592,-0.01046738,0.83198140,-0.91291434
-5.58579290,1.40806225,-1.54838627,0.00030938,-0.00038938,0.06423866,-0.06861105,0.82360502,-0.90394542,0.52638288,-0.57025264,0.00785583,-0.00965121,0.78984530,-0.87401464
-5.57978989,1.33079797,-1.47537623,0.00029331,-0.00037348,0.06019352,-0.06500480,0.77669795,-0.86033746,0.50142484,-0.54724955,0.00712103,-0.00884746,0.74657306,-0.83270801
-5.57378689,1.25253513,-1.39909746,0.00027659,-0.00035629,0.05605887,-0.06118193,0.72882109,-0.81446513,0.47587875,-0.52287507,0.00642995,-0.00806718,0.70280913,-0.78965380
-5.56778389,1.17442690,-1.32075674,0.00025944,-0.00033805,0.05190868,-0.05721505,0.68066133,-0.76704246,0.45014622,-0.49753455,0.00578976,-0.00732033,0.65917991,-0.74551658
-5.56178089,1.09757609,-1.24154832,0.00024208,-0.00031902,0.04781373,-0.05317669,0.63287327,-0.71877724,0.42461920,-0.47163615,0.00520640,-0.00661571,0.61628331,-0.70095237
-5.55577789,1.02301838,-1.16263092,0.00022471,-0.00029947,0.04384014,-0.04913743,0.58606741,-0.67035534,0.39967432,-0.44558346,0.00468466,-0.00596091,0.57468009,-0.65659637
-5.54977489,0.95170897,-1.08510795,0.00020750,-0.00027964,0.04004817,-0.04516433,0.54080058,-0.62242699,0.37566812,-0.41976892,0.00422819,-0.00536223,0.53488692,-0.61305243
-5.54377189,0.88451240,-1.01001122,0.00019064,-0.00025976,0.03649129,-0.04131962,0.49756893,-0.57559534,0.35293306,-0.39456826,0.00383962,-0.00482480,0.49737128,-0.57088457
-5.53776888,0.82219531,-0.93828821,0.00017427,-0.00024006,0.03321553,-0.03765958,0.45680309,-0.53040750,0.33177426,-0.37033591,0.00352069,-0.00435259,0.46254776,-0.53061029
-5.53176588,0.76542173,-0.87079273,0.00015851,-0.00022074,0.03025913,-0.03423374,0.41886570,-0.48734806,0.31246687,-0.34740122,0.00327230,-0.00394852,0.43077575,-0.49269582
-5.52576288,0.71475028,-0.80827849,0.00014347,-0.00020195,0.02765240,-0.03108439,0.38405067,-0.44683502,0.29525373,-0.32606556,0.00309463,-0.00361455,0.40235806,-0.45755283
-5.51975988,0.67063301,-0.75139543,0.00012922,-0.00018384,0.02541779,-0.02824629,0.35258414,-0.40921779,0.28034348,-0.30659985,0.00298723,-0.00335179,0.37754035,-0.42553662
-5.51375688,0.63341512,-0.70068782,0.00011582,-0.00016654,0.02357014,-0.02574662,0.32462663,-0.37477720,0.26790862,-0.28924269,0.00294905,-0.00316059,0.35651097,-0.39694522
-5.50775388,0.60333544,-0.65659402,0.00010332,-0.00015014,0.02211707,-0.02360516,0.30027616,-0.34372695,0.25808381,-0.27419864,0.00297854,-0.00304065,0.33940111,-0.37201928
-5.50175088,0.58052713,-0.61944706,0.00009173,-0.00013470,0.02105942,-0.02183455,0.27957195,-0.31621623,0.25096415,-0.26163673,0.00307358,-0.00299104,0.32628507,-0.35094239
-5.49574787,0.56501877,-0.58947581,0.00008105,-0.00012027,0.02039178,-0.02044076,0.26249858,-0.29233323,0.24660348,-0.25168890,0.00323156,-0.00301029,0.31718062,-0.33384160
-5.48974487,0.55673557,-0.56680634,0.00007128,-0.00010688,0.02010306,-0.01942353,0.24899030,-0.27210914,0.24501291,-0.24444860,0.00344930,-0.00309639,0.31204948,-0.32078802
-5.48374187,0.55550108,-0.55146335,0.00006239,-0.00009453,0.02017708,-0.01877696,0.23893553,-0.25552246,0.24615967,-0.23996928,0.00372305,-0.00324680,0.31079800,-0.31179747
-5.47773887,0.56103961,-0.54337176,0.00005435,-0.00008322,0.02059316,-0.01849000,0.23218135,-0.24250342,0.24996637,-0.23826306,0.00404845,-0.00345841,0.31327825,-0.30683106
-5.47173587,0.57297980,-0.54235844,0.00004713,-0.00007291,0.02132671,-0.01854709,0.22853821,-0.23293847,0.25631107,-0.23929963,0.00442047,-0.00372753,0.31928972,-0.30579597
-5.46573287,0.59085979,-0.54815464,0.00004068,-0.00006358,0.02234989,-0.01892867,0.22778474,-0.22667470,0.26502821,-0.24300559,0.00483342,-0.00404986,0.32858201,-0.30854657
-5.45972986,0.61413439,-0.56039929,0.00003495,-0.00005519,0.02363221,-0.01961174,0.22967291,-0.22352432,0.27591072,-0.24926441,0.00528094,-0.00442045,0.34085855,-0.31488600
-5.45372686,0.64218474,-0.57864380,0.00002990,-0.00004768,0.02514132,-0.02057048,0.23393356,-0.22326934,0.28871350,-0.25791729,0.00575600,-0.00483365,0.35578177,-0.32456867
-5.44772386,0.67433079,-0.60235874,0.00002546,-0.00004100,0.02684367,-0.02177679,0.24028244,-0.22566640,0.30315832,-0.26876511,0.00625098,-0.00528314,0.37297985,-0.33730378
-5.44172086,0.70984657,-0.63094288,0.00002160,-0.00003510,0.02870542,-0.02320093,0.24842683,-0.23045203,0.31894027,-0.28157159,0.00675772,-0.00576192,0.39205502,-0.35276024
-5.43571786,0.74797844,-0.66373489,0.00001826,-0.00002992,0.03069324,-0.02481219,0.25807265,-0.23734835,0.33573566,-0.29606798,0.00726772,-0.00626239,0.41259357,-0.37057305
-5.42971486,0.78796592,-0.70002792,0.00001539,-0.00002540,0.03277531,-0.02657962,0.26893218,-0.24606935,0.35321128,-0.31195910,0.00777219,-0.00677640,0.43417726,-0.39035132
-5.42371186,0.82906456,-0.73908688,0.00001296,-0.00002148,0.03492230,-0.02847279,0.28073201,-0.25632770,0.37103481,-0.32893087,0.00826234,-0.00729537,0.45639588,-0.41168786
-5.41770885,0.87057025,-0.78016849,0.00001093,-0.00001812,0.03710835,-0.03046263,0.29322124,-0.26784205,0.38888586,-0.34665920,0.00872954,-0.00781047,0.47886066,-0.43417026
-5.41170585,0.91184395,-0.82254323,0.00000925,-0.00001526,0.03931204,-0.03252231,0.30617947,-0.28034477,0.40646753,-0.36481991,0.00916559,-0.00831281,0.50121789,-0.45739317
-5.40570285,0.95233568,-0.86551882,0.00000790,-0.00001285,0.04151732,-0.03462812,0.31942432,-0.29358974,0.42351759,-0.38309939,0.00956293,-0.00879362,0.52316214,-0.48097127
-5.39969985,0.99160671,-0.90846410,0.00000686,-0.00001085,0.04371430,-0.03676032,0.33281802,-0.30736009,0.43981912,-0.40120566,0.00991492,-0.00924453,0.54444849,-0.50455265
-5.39369685,1.02934850,-0.95083227,0.00000610,-0.00000923,0.04589987,-0.03890394,0.34627279,-0.32147541,0.45520975,-0.41887927,0.01021600,-0.00965775,0.56490300,-0.52783173
-5.38769385,1.06539731,-0.99218237,0.00000562,-0.00000795,0.04807810,-0.04104950,0.35975448,-0.33579815,0.46958915,-0.43590343,0.01046198,-0.01002641,0.58443079,-0.55056121
-5.38169085,1.09974331,-1.03219754,0.00000540,-0.00000698,0.05026037,-0.04319351,0.37328413,-0.35023868,0.48292420,-0.45211301,0.01065013,-0.01034468,0.60302105,-0.57256234
-5.37568784,1.13253339,-1.07069916,0.00000547,-0.00000631,0.05246521,-0.04533882,0.38693730,-0.36475869,0.49525142,-0.46740171,0.01077930,-0.01060807,0.62074863,-0.59373268
-5.36968484,1.16406688,-1.10765542,0.00000583,-0.00000593,0.05471780,-0.04749471,0.40084084,-0.37937264,0.50667645,-0.48172694,0.01085005,-0.01081352,0.63777169,-0.61405103
-5.36368184,1.19478418,-1.14318376,0.00000650,-0.00000582,0.05704912,-0.04967667,0.41516705,-0.39414683,0.51737047,-0.49511215,0.01086457,-0.01095959,0.65432538,-0.63357870
-5.35767884,1.22524810,-1.17754643,0.00000753,-0.00000598,0.05949482,-0.05190593,0.43012541,-0.40919599,0.52756345,-0.50764619,0.01082666,-0.01104647,0.67071167,-0.65245707
-5.35167584,1.25611876,-1.21113881,0.00000896,-0.00000644,0.06209377,-0.05420861,0.44595197,-0.42467740,0.53753462,-0.51947957,0.01074165,-0.01107603,0.68728534,-0.67090115
-5.34567284,1.28812271,-1.24447097,0.00001085,-0.00000720,0.06488635,-0.05661467,0.46289690,-0.44078251,0.54760039,-0.53081786,0.01061620,-0.01105178,0.70443705,-0.68918918
-5.33966983,1.32201772,-1.27814254,0.00001330,-0.00000830,0.06791263,-0.05915647,0.48121049,-0.45772631,0.55810035,-0.54191221,0.01045811,-0.01097874,0.72257377,-0.70764878
-5.33366683,1.35855478,-1.31281237,0.00001639,-0.00000978,0.07121043,-0.06186725,0.50112853,-0.47573497,0.56938193,-0.55304746,0.01027608,-0.01086328,0.74209773,-0.72663983
-5.32766383,1.39843921,-1.34916379,0.00002025,-0.00001169,0.07481342,-0.06477941,0.52285742,-0.49503203,0.58178450,-0.56452841,0.01007946,-0.01071298,0.76338486,-0.74653523
-5.32166083,1.44229275,-1.38786754,0.00002502,-0.00001410,0.07874937,-0.06792266,0.54656008,-0.51582403,0.59562373,-0.57666488,0.00987795,-0.01053632,0.78676369,-0.76770007
-5.31565783,1.49061873,-1.42954396,0.00003086,-0.00001709,0.08303855,-0.07132235,0.57234315,-0.53828606,0.61117696,-0.58975631,0.00968138,-0.01034248,0.81249586,-0.79047048
-5.30965483,1.54377213,-1.47472648,0.00003796,-0.00002076,0.08769259,-0.07499783,0.60024642,-0.56254823,0.62867044,-0.60407667,0.00949941,-0.01014104,0.84075935,-0.81513314
-5.30365183,1.60193622,-1.52382854,0.00004653,-0.00002522,0.09271366,-0.07896104,0.63023496,-0.58868354,0.64826898,-0.61986059,0.00934133,-0.00994173,0.87163522,-0.84190669
-5.29764882,1.66510709,-1.57711559,0.00005682,-0.00003061,0.09809416,-0.08321552,0.66219450,-0.61669814,0.67006870,-0.63729136,0.00921586,-0.00975418,0.90509875,-0.87092589
-5.29164582,1.73308706,-1.63468399,0.00006908,-0.00003708,0.10381696,-0.08775572,0.69593052,-0.64652445,0.69409310,-0.65649152,0.00913097,-0.00958768,0.94101530,-0.90222959
-5.28564282,1.80548729,-1.69644796,0.00008360,-0.00004480,0.10985616,-0.09256681,0.73117093,-0.67801755,0.72029272,-0.67751653,0.00909380,-0.00945100,0.97914143,-0.93575320
-5.27963982,1.88173958,-1.76213552,0.00010068,-0.00005396,0.11617836,-0.09762503,0.76757262,-0.71095536,0.74854835,-0.70035187,0.00911057,-0.00935223,1.01913093,-0.97132609
-5.27363682,1.96111678,-1.83129365,0.00012066,-0.00006477,0.12274442,-0.10289852,0.80473133,-0.74504253,0.77867751,-0.72491374,0.00918653,-0.00929865,1.06054569,-1.00867419
-5.26763382,2.04276054,-1.90330261,0.00014386,-0.00007745,0.12951157,-0.10834855,0.84219457,-0.77991799,0.81044377,-0.75105325,0.00932597,-0.00929667,1.10287078,-1.04742760
-5.26163082,2.12571512,-1.97739854,0.00017062,-0.00009224,0.13643582,-0.11393138,0.87947685,-0.81516593,0.84356839,-0.77856381,0.00953226,-0.00935176,1.14553280,-1.08713292
-5.25562781,2.20896522,-2.05270325,0.00020127,-0.00010941,0.14347449,-0.11960025,0.91607644,-0.85032951,0.87774351,-0.80719135,0.00980788,-0.00946850,1.18792074,-1.12726957
-5.24962481,2.29147578,-2.12825942,0.00023613,-0.00012921,0.15058882,-0.12530779,0.95149296,-0.88492680,0.91264605,-0.83664656,0.01015450,-0.00965054,1.22940804,-1.16726926
-5.24362181,2.37223175,-2.20306938,0.00027550,-0.00015189,0.15774632,-0.13100844,0.98524469,-0.91846803,0.94795165,-0.86661860,0.01057300,-0.00990066,1.26937478,-1.20653751
-5.23761881,2.45027555,-2.27613531,0.00031964,-0.00017774,0.16492297,-0.13666098,1.01688485,-0.95047327,0.98334774,-0.89678930,0.01106360,-0.01022081,1.30722889,-1.24447601
-5.23161581,2.52474047,-2.34649857,0.00036875,-0.00020698,0.17210491,-0.14223081,1.04601606,-0.98048968,1.01854510,-0.92684711,0.01162584,-0.01061218,1.34242529,-1.28050470
-5.22561281,2.59487834,-2.41327613,0.00042299,-0.00023987,0.17928970,-0.14769206,1.07230224,-1.00810736,1.05328732,-0.95650001,0.01225868,-0.01107519,1.37448213,-1.31408241
-5.21960980,2.66008035,-2.47569229,0.00048243,-0.00027660,0.18648701,-0.15302923,1.09547753,-1.03297310,1.08735777,-0.98548663,0.01296051,-0.01160958,1.40299345,-1.34472489
-5.21360680,2.71989019,-2.53310403,0.00054706,-0.00031735,0.19371861,-0.15823845,1.11535176,-1.05480130,1.12058387,-1.01358502,0.01372916,-0.01221440,1.42763784,-1.37201959
-5.20760380,2.77400951,-2.58501900,0.00061678,-0.00036224,0.20101787,-0.16332811,1.13181260,-1.07338170,1.15283852,-1.04061884,0.01456191,-0.01288802,1.44818296,-1.39563645
-5.20160080,2.82229574,-2.63110554,0.00069136,-0.00041136,0.20842859,-0.16831897,1.14482432,-1.08858351,1.18403905,-1.06646056,0.01545548,-0.01362813,1.46448595,-1.41533432
-5.19559780,2.86475314,-2.67119458,0.00077049,-0.00046472,0.21600339,-0.17324368,1.15442345,-1.10035605,1.21414378,-1.09103179,0.01640605,-0.01443174,1.47649024,-1.43096317
-5.18959480,2.90151816,-2.70527406,0.00085373,-0.00052227,0.22380174,-0.17814571,1.16071199,-1.10872594,1.24314678,-1.11430102,0.01740918,-0.01529514,1.48421905,-1.44246196
-5.18359180,2.93284045,-2.73347636,0.00094052,-0.00058390,0.23188763,-0.18307787,1.16384853,-1.11379130,1.27107141,-1.13627891,0.01845988,-0.01621396,1.48776650,-1.44985301
-5.17758879,2.95906116,-2.75606042,0.00103019,-0.00064939,0.24032722,-0.18810036,1.16403814,-1.11571334,1.29796312,-1.15701187,0.01955257,-0.01718307,1.48728695,-1.45323319
-5.17158579,2.98059003,-2.77338973,0.00112196,-0.00071847,0.24918650,-0.19327861,1.16152161,-1.11470616,1.32388217,-1.17657429,0.02068110,-0.01819671,1.48298341,-1.45276290
-5.16558279,2.99788287,-2.78590787,0.00121494,-0.00079078,0.25852914,-0.19868084,1.15656478,-1.11102531,1.34889688,-1.19506027,0.02183875,-0.01924844,1.47509586,-1.44865363
