energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.80790395,3.02269630,0.27846853,0.00000000,1.85142067,1.17038932,0.01042581,1.99762673
-5.80190095,2.97237840,0.27268551,0.00000000,1.81735062,1.15607889,0.01002166,1.96639593
-5.79589795,2.91728747,0.26655920,0.00000000,1.77920450,1.13975036,0.00964646,1.93191513
-5.78989495,2.85794477,0.26016056,0.00000000,1.73737653,1.12151033,0.00930608,1.89447807
-5.78389195,2.79495500,0.25356657,0.00000000,1.69233199,1.10150138,0.00900640,1.85443407
-5.77788894,2.72900494,0.24685891,0.00000000,1.64460105,1.07990512,0.00875328,1.81219008
-5.77188594,2.66085749,0.24012226,0.00000000,1.59476961,1.05694316,0.00855245,1.76820943
-5.76588294,2.59134107,0.23344242,0.00000000,1.54346735,1.03287567,0.00840946,1.72300732
-5.75987994,2.52133430,0.22690414,0.00000000,1.49135330,1.00799765,0.00832955,1.67714267
-5.75387694,2.45174675,0.22058894,0.00000000,1.43909959,0.98263273,0.00831754,1.63120685
-5.74787394,2.38349628,0.21457282,0.00000000,1.38737397,0.95712494,0.00837769,1.58580950
-5.74187094,2.31748420,0.20892414,0.00000000,1.33682184,0.93182879,0.00851360,1.54156224
-5.73586793,2.25456929,0.20370168,0.00000000,1.28804875,0.90709802,0.00872805,1.49906096
-5.72986493,2.19554205,0.19895303,0.00000000,1.24160386,0.88327383,0.00902286,1.45886754
-5.72386193,2.14110036,0.19471327,0.00000000,1.19796538,0.86067291,0.00939881,1.42149206
-5.71785893,2.09182781,0.19100424,0.00000000,1.15752838,0.83957612,0.00985549,1.38737614
-5.71185593,2.04817574,0.18783416,0.00000000,1.12059564,0.82021831,0.01039125,1.35687850
-5.70585293,2.01044976,0.18519786,0.00000000,1.08737176,0.80277974,0.01100311,1.33026323
-5.69984992,1.97880140,0.18307739,0.00000000,1.05796068,0.78737959,0.01168675,1.30769140
-5.69384692,1.95322518,0.18144314,0.00000000,1.03236682,0.77407184,0.01243652,1.28921637
-5.68784392,1.93356110,0.18025531,0.00000000,1.01049929,0.76284370,0.01324542,1.27478288
-5.68184092,1.91950240,0.17946564,0.00000000,0.99217934,0.75361660,0.01410522,1.26423005
-5.67583792,1.91060801,0.17901946,0.00000000,0.97715017,0.74624967,0.01500657,1.25729788
-5.66983492,1.90631912,0.17885764,0.00000000,0.96508893,0.74054558,0.01593908,1.25363708
-5.66383192,1.90597897,0.17891877,0.00000000,0.95562011,0.73625832,0.01689154,1.25282160
-5.65782891,1.90885507,0.17914107,0.00000000,0.94832983,0.73310260,0.01785211,1.25436329
-5.65182591,1.91416269,0.17946421,0.00000000,0.94278042,0.73076450,0.01880853,1.25772810
-5.64582291,1.92108890,0.17983090,0.00000000,0.93852470,0.72891275,0.01974835,1.26235303
-5.63981991,1.92881603,0.18018820,0.00000000,0.93511947,0.72721030,0.02065922,1.26766327
-5.63381691,1.93654404,0.18048848,0.00000000,0.93213782,0.72532569,0.02152911,1.27308885
-5.62781391,1.94351075,0.18069014,0.00000000,0.92917989,0.72294372,0.02234658,1.27808018
-5.62181091,1.94900975,0.18075800,0.00000000,0.92588184,0.71977517,0.02310103,1.28212212
-5.61580790,1.95240540,0.18066345,0.00000000,0.92192296,0.71556517,0.02378287,1.28474615
-5.60980490,1.95314475,0.18038443,0.00000000,0.91703081,0.71009999,0.02438381,1.28554030
-5.60380190,1.95076634,0.17990515,0.00000000,0.91098447,0.70321221,0.02489693,1.28415687
-5.59779890,1.94490590,0.17921584,0.00000000,0.90361600,0.69478403,0.02531687,1.28031772
-5.59179590,1.93529921,0.17831238,0.00000000,0.89481035,0.68474885,0.02563989,1.27381723
-5.58579290,1.92178228,0.17719601,0.00000000,0.88450387,0.67309113,0.02586393,1.26452319
-5.57978989,1.90428931,0.17587300,0.00000000,0.87268169,0.65984473,0.02598861,1.25237561
-5.57378689,1.88284867,0.17435449,0.00000000,0.85937428,0.64508980,0.02601516,1.23738399
-5.56778389,1.85757745,0.17265638,0.00000000,0.84465333,0.62894854,0.02594641,1.21962301
-5.56178089,1.82867483,0.17079929,0.00000000,0.82862728,0.61158008,0.02578661,1.19922730
-5.55577789,1.79641454,0.16880862,0.00000000,0.81143660,0.59317460,0.02554134,1.17638526
-5.54977489,1.76113688,0.16671461,0.00000000,0.79324904,0.57394709,0.02521733,1.15133248
-5.54377189,1.72324032,0.16455234,0.00000000,0.77425492,0.55413095,0.02482230,1.12434481
-5.53776888,1.68317292,0.16236171,0.00000000,0.75466248,0.53397150,0.02436477,1.09573134
-5.53176588,1.64142361,0.16018726,0.00000000,0.73469344,0.51371983,0.02385389,1.06582747
-5.52576288,1.59851336,0.15807775,0.00000000,0.71457855,0.49362688,0.02329926,1.03498814
-5.51975988,1.55498622,0.15608555,0.00000000,0.69455335,0.47393803,0.02271076,1.00358125
-5.51375688,1.51140018,0.15426570,0.00000000,0.67485387,0.45488827,0.02209840,0.97198135
-5.50775388,1.46831783,0.15267477,0.00000000,0.65571234,0.43669781,0.02147220,0.94056352
-5.50175088,1.42629677,0.15136930,0.00000000,0.63735286,0.41956845,0.02084201,0.90969750
-5.49574787,1.38587974,0.15040406,0.00000000,0.61998710,0.40368041,0.02021750,0.87974197
-5.48974487,1.34758464,0.14983013,0.00000000,0.60380984,0.38918984,0.01960798,0.85103904
-5.48374187,1.31189444,0.14969274,0.00000000,0.58899467,0.37622681,0.01902234,0.82390883
-5.47773887,1.27924727,0.15002915,0.00000000,0.57568980,0.36489386,0.01846901,0.79864437
-5.47173587,1.25002674,0.15086654,0.00000000,0.56401416,0.35526509,0.01795585,0.77550667
-5.46573287,1.22455309,0.15222010,0.00000000,0.55405385,0.34738563,0.01749007,0.75472015
-5.45972986,1.20307513,0.15409141,0.00000000,0.54585935,0.34127167,0.01707821,0.73646852
-5.45372686,1.18576360,0.15646714,0.00000000,0.53944332,0.33691090,0.01672600,0.72089126
-5.44772386,1.17270604,0.15931834,0.00000000,0.53477952,0.33426338,0.01643831,0.70808076
-5.44172086,1.16390371,0.16260025,0.00000000,0.53180266,0.33326280,0.01621904,0.69808031
-5.43571786,1.15927046,0.16625270,0.00000000,0.53040955,0.33381827,0.01607104,0.69088300
-5.42971486,1.15863404,0.17020120,0.00000000,0.53046135,0.33581634,0.01599598,0.68643174
-5.42371186,1.16173970,0.17435861,0.00000000,0.53178716,0.33912351,0.01599430,0.68462030
-5.41770885,1.16825613,0.17862746,0.00000000,0.53418867,0.34358904,0.01606509,0.68529555
-5.41170585,1.17778366,0.18290267,0.00000000,0.53744592,0.34904806,0.01620600,0.68826077
-5.40570285,1.18986441,0.18707480,0.00000000,0.54132388,0.35532485,0.01641323,0.69328011
-5.39969985,1.20399425,0.19103350,0.00000000,0.54557964,0.36223646,0.01668150,0.70008398
-5.39369685,1.21963602,0.19467110,0.00000000,0.54997008,0.36959635,0.01700401,0.70837547
-5.38769385,1.23623383,0.19788622,0.00000000,0.55425957,0.37721811,0.01737256,0.71783739
-5.38169085,1.25322789,0.20058718,0.00000000,0.55822763,0.38491926,0.01777762,0.72814006
-5.37568784,1.27006951,0.20269509,0.00000000,0.56167613,0.39252495,0.01820848,0.73894950
-5.36968484,1.28623582,0.20414653,0.00000000,0.56443590,0.39987159,0.01865349,0.74993595
-5.36368184,1.30124393,0.20489564,0.00000000,0.56637256,0.40681035,0.01910023,0.76078247
-5.35767884,1.31466401,0.20491563,0.00000000,0.56739139,0.41321051,0.01953590,0.77119360
-5.35167584,1.32613131,0.20419951,0.00000000,0.56744123,0.41896253,0.01994757,0.78090370
-5.34567284,1.33535657,0.20276032,0.00000000,0.56651721,0.42398091,0.02032260,0.78968505
-5.33966983,1.34213482,0.20063046,0.00000000,0.56466256,0.42820684,0.02064893,0.79735525
-5.33366683,1.34635241,0.19786061,0.00000000,0.56196928,0.43161040,0.02091551,0.80378410
-5.32766383,1.34799208,0.19451798,0.00000000,0.55857798,0.43419251,0.02111262,0.80889949
-5.32166083,1.34713609,0.19068419,0.00000000,0.55467682,0.43598640,0.02123215,0.81269233
-5.31565783,1.34396733,0.18645276,0.00000000,0.55049969,0.43705866,0.02126790,0.81522020
-5.30965483,1.33876835,0.18192644,0.00000000,0.54632379,0.43750973,0.02121575,0.81660980
-5.30365183,1.33191826,0.17721439,0.00000000,0.54246655,0.43747381,0.02107380,0.81705770
-5.29764882,1.32388766,0.17242943,0.00000000,0.53928209,0.43711806,0.02084238,0.81682966
-5.29164582,1.31523136,0.16768533,0.00000000,0.53715707,0.43664113,0.02052405,0.81625804
-5.28564282,1.30657912,0.16309431,0.00000000,0.53650608,0.43627081,0.02012344,0.81573749
-5.27963982,1.29862442,0.15876477,0.00000000,0.53776638,0.43626086,0.01964709,0.81571872
-5.27363682,1.29211121,0.15479926,0.00000000,0.54139202,0.43688701,0.01910314,0.81670044
-5.26763382,1.28781898,0.15129277,0.00000000,0.54784723,0.43844192,0.01850104,0.81921945
-5.26163082,1.28654613,0.14833128,0.00000000,0.55759899,0.44122947,0.01785116,0.82383912
-5.25562781,1.28909197,0.14599052,0.00000000,0.57110866,0.44555803,0.01716446,0.83113622
-5.24962481,1.29623757,0.14433503,0.00000000,0.58882274,0.45173315,0.01645205,0.84168651
-5.24362181,1.30872584,0.14341734,0.00000000,0.61116267,0.46004953,0.01572485,0.85604933
-5.23761881,1.32724108,0.14327733,0.00000000,0.63851374,0.47078259,0.01499327,0.87475137
-5.23161581,1.35238864,0.14394173,0.00000000,0.67121320,0.48417975,0.01426687,0.89827025
-5.22561281,1.38467500,0.14542370,0.00000000,0.70953784,0.50045166,0.01355416,0.92701804
-5.21960980,1.42448880,0.14772248,0.00000000,0.75369130,0.51976361,0.01286241,0.96132540
-5.21360680,1.47208344,0.15082314,0.00000000,0.80379132,0.54222744,0.01219757,1.00142662
-5.20760380,1.52756167,0.15469641,0.00000000,0.85985766,0.56789407,0.01156417,1.04744612
-5.20160080,1.59086281,0.15929868,0.00000000,0.92180083,0.59674713,0.01096540,1.09938689
-5.19559780,1.66175304,0.16457206,0.00000000,0.98941244,0.62869785,0.01040316,1.15712117
-5.18959480,1.73981936,0.17044471,0.00000000,1.06235766,0.66358139,0.00987817,1.22038404
-5.18359180,1.82446757,0.17683136,0.00000000,1.14017024,0.70115502,0.00939014,1.28877004
-5.17758879,1.91492462,0.18363414,0.00000000,1.22225085,0.74109825,0.00893796,1.36173341
-5.17158579,2.01024579,0.19074365,0.00000000,1.30786895,0.78301506,0.00851985,1.43859195
-5.16558279,2.10932667,0.19804047,0.00000000,1.39616883,0.82643838,0.00813362,1.51853489
-5.15957979,2.21092009,0.20539694,0.00000000,1.48617986,0.87083684,0.00777678,1.60063477
-5.15357679,2.31365800,0.21267935,0.00000000,1.57683118,0.91562377,0.00744676,1.68386324
-5.14757379,2.41607784,0.21975040,0.00000000,1.66697069,0.96016835,0.00714102,1.76711071
-5.14157079,2.51665321,0.22647201,0.00000000,1.75538812,1.00380881,0.00685719,1.84920946
-5.13556778,2.61382808,0.23270837,0.00000000,1.84084165,1.04586722,0.00659318,1.92895986
-5.12956478,2.70605382,0.23832908,0.00000000,1.92208757,1.08566573,0.00634717,2.00515896
-5.12356178,2.79182815,0.24321245,0.00000000,1.99791192,1.12254379,0.00611776,2.07663088
-5.11755878,2.86973490,0.24724868,0.00000000,2.06716335,1.15587576,0.00590388,2.14225802
-5.11155578,2.93848327,0.25034295,0.00000000,2.12878597,1.18508852,0.00570485,2.20101224
-5.10555278,2.99694552,0.25241822,0.00000000,2.18185101,1.20967840,0.00552037,2.25198486
-5.09954977,3.04419155,0.25341767,0.00000000,2.22558624,1.22922690,0.00535044,2.29441451
-5.09354677,3.07951923,0.25330659,0.00000000,2.25940170,1.24341459,0.00519537,2.32771184
-5.08754377,3.10247914,0.25207383,0.00000000,2.28291105,1.25203267,0.00505573,2.35147996
-5.08154077,3.11289276,0.24973245,0.00000000,2.29594727,1.25499168,0.00493230,2.36552978
-5.07553777,3.11086321,0.24631981,0.00000000,2.29857218,1.25232699,0.00482603,2.36988969
-5.06953477,3.09677781,0.24189690,0.00000000,2.29107925,1.24420082,0.00473800,2.36480883
-5.06353177,3.07130235,0.23654693,0.00000000,2.27398947,1.23090047,0.00466936,2.35075382
-5.05752876,3.03536690,0.23037337,0.00000000,2.24804031,1.21283295,0.00462131,2.32839890
-5.05152576,2.99014356,0.22349727,0.00000000,2.21416814,1.19051598,0.00459503,2.29860963
-5.04552276,2.93701688,0.21605416,0.00000000,2.17348472,1.16456569,0.00459165,2.26242086
-5.03951976,2.87754780,0.20819057,0.00000000,2.12724863,1.13568130,0.00461220,2.22100943
-5.03351676,2.81343246,0.20006018,0.00000000,2.07683257,1.10462750,0.00465753,2.17566279
-5.02751376,2.74645728,0.19181999,0.00000000,2.02368782,1.07221485,0.00472830,2.12774462
-5.02151076,2.67845187,0.18362633,0.00000000,1.96930716,1.03927911,0.00482491,2.07865849
-5.01550775,2.61124143,0.17563116,0.00000000,1.91518735,1.00665998,0.00494744,2.02981114
-5.00950475,2.54660022,0.16797850,0.00000000,1.86279258,0.97518014,0.00509562,1.98257634
-5.00350175,2.48620764,0.16080126,0.00000000,1.81351998,0.94562506,0.00526880,1.93826077
-4.99749875,2.43160826,0.15421852,0.00000000,1.76866820,0.91872432,0.00546587,1.89807273
-4.99149575,2.38417689,0.14833329,0.00000000,1.72940974,0.89513489,0.00568529,1.86309481
-4.98549275,2.34508956,0.14323074,0.00000000,1.69676790,0.87542686,0.00592507,1.83426097
-4.97948974,2.31530102,0.13897704,0.00000000,1.67159841,0.86007182,0.00618275,1.81233867
-4.97348674,2.29552905,0.13561868,0.00000000,1.65457617,0.84943415,0.00645544,1.79791612
-4.96748374,2.28624548,0.13318228,0.00000000,1.64618699,0.84376541,0.00673984,1.79139488
-4.96148074,2.28767394,0.13167485,0.00000000,1.64672405,0.84320157,0.00703232,1.79298735
-4.95547774,2.29979362,0.13108444,0.00000000,1.65628898,0.84776318,0.00732892,1.80271916
-4.94947474,2.32234878,0.13138113,0.00000000,1.67479698,0.85735829,0.00762551,1.82043580
-4.94347174,2.35486311,0.13251833,0.00000000,1.70198554,0.87178769,0.00791778,1.84581299
-4.93746873,2.39665832,0.13443427,0.00000000,1.73742644,0.89075251,0.00820142,1.87837041
-4.93146573,2.44687626,0.13705368,0.00000000,1.78054035,0.91386358,0.00847215,1.91748797
-4.92546273,2.50450379,0.14028970,0.00000000,1.83061382,0.94065249,0.00872585,1.96242438
-4.91945973,2.56839983,0.14404585,0.00000000,1.88681810,0.97058391,0.00895865,2.01233718
-4.91345673,2.63732390,0.14821809,0.00000000,1.94822952,1.00306890,0.00916703,2.06630414
-4.90745373,2.70996569,0.15269709,0.00000000,2.01385104,1.03747899,0.00934789,2.12334522
-4.90145073,2.78497503,0.15737048,0.00000000,2.08263479,1.07316069,0.00949861,2.18244509
-4.89544772,2.86099185,0.16212524,0.00000000,2.15350503,1.10945010,0.00961716,2.24257546
-4.88944472,2.93667563,0.16685011,0.00000000,2.22538146,1.14568745,0.00970209,2.30271718
-4.88344172,3.01073373,0.17143807,0.00000000,2.29720220,1.18123124,0.00975261,2.36188145
-4.87743872,3.08194822,0.17578882,0.00000000,2.36794623,1.21547163,0.00976855,2.41912995
-4.87143572,3.14920055,0.17981117,0.00000000,2.43665463,1.24784284,0.00975040,2.47359337
-4.86543272,3.21149341,0.18342534,0.00000000,2.50245006,1.27783427,0.00969925,2.52448789
-4.85942971,3.26796935,0.18656515,0.00000000,2.56455400,1.30499999,0.00961679,2.57112920
-4.85342671,3.31792554,0.18917984,0.00000000,2.62230113,1.32896645,0.00950521,2.61294370
-4.84742371,3.36082401,0.19123569,0.00000000,2.67515022,1.34943795,0.00936714,2.64947639
-4.84142071,3.39629726,0.19271712,0.00000000,2.72269123,1.36620007,0.00920557,2.68039526
-4.83541771,3.42414873,0.19362739,0.00000000,2.76464818,1.37912052,0.00902376,2.70549194
-4.82941471,3.44434812,0.19398876,0.00000000,2.80087758,1.38814769,0.00882512,2.72467860
-4.82341171,3.45702173,0.19384198,0.00000000,2.83136254,1.39330685,0.00861310,2.73798111
-4.81740870,3.46243802,0.19324534,0.00000000,2.85620254,1.39469410,0.00839114,2.74552889
-4.81140570,3.46098902,0.19227296,0.00000000,2.87559950,1.39246845,0.00816247,2.74754162
-4.80540270,3.45316822,0.19101262,0.00000000,2.88984049,1.38684220,0.00793012,2.74431359
-4.79939970,3.43954598,0.18956298,0.00000000,2.89927802,1.37807012,0.00769677,2.73619629
-4.79339670,3.42074321,0.18803048,0.00000000,2.90430860,1.36643790,0.00746474,2.72357994
-4.78739370,3.39740476,0.18652572,0.00000000,2.90535066,1.35225026,0.00723589,2.70687486
-4.78139070,3.37017326,0.18515979,0.00000000,2.90282278,1.33581923,0.00701163,2.68649349
-4.77538769,3.33966468,0.18404034,0.00000000,2.89712309,1.31745322,0.00679293,2.66283378
-4.76938469,3.30644653,0.18326781,0.00000000,2.88861090,1.29744699,0.00658027,2.63626458
-4.76338169,3.27101945,0.18293175,0.00000000,2.87759107,1.27607325,0.00637374,2.60711375
-4.75737869,3.23380278,0.18310747,0.00000000,2.86430202,1.25357578,0.00617305,2.57565918
-4.75137569,3.19512460,0.18385312,0.00000000,2.84890750,1.23016457,0.00597759,2.54212312
-4.74537269,3.15521645,0.18520736,0.00000000,2.83149253,1.20601289,0.00578654,2.50666977
-4.73936968,3.11421248,0.18718753,0.00000000,2.81206345,1.18125630,0.00559889,2.46940610
-4.73336668,3.07215313,0.18978872,0.00000000,2.79055190,1.15599346,0.00541358,2.43038561
-4.72736368,3.02899261,0.19298338,0.00000000,2.76682243,1.13028871,0.00522952,2.38961463
-4.72136068,2.98460992,0.19672188,0.00000000,2.74068321,1.10417596,0.00504570,2.34706073
-4.71535768,2.93882253,0.20093371,0.00000000,2.71189924,1.07766374,0.00486124,2.30266272
-4.70935468,2.89140215,0.20552943,0.00000000,2.68020751,1.05074105,0.00467543,2.25634157
-4.70335168,2.84209178,0.21040329,0.00000000,2.64533320,1.02338374,0.00448778,2.20801185
-4.69734867,2.79062340,0.21543645,0.00000000,2.60700642,0.99556092,0.00429805,2.15759300
-4.69134567,2.73673547,0.22050060,0.00000000,2.56497872,0.96724142,0.00410623,2.10502005
-4.68534267,2.68018977,0.22546199,0.00000000,2.51903864,0.93839971,0.00391256,2.05025339
-4.67933967,2.62078682,0.23018563,0.00000000,2.46902599,0.90902131,0.00371752,1.99328709
-4.67333667,2.55837971,0.23453959,0.00000000,2.41484407,0.87910738,0.00352177,1.93415582
-4.66733367,2.49288566,0.23839926,0.00000000,2.35646974,0.84867843,0.00332616,1.87293989
-4.66133067,2.42429528,0.24165129,0.00000000,2.29396085,0.81777705,0.00313166,1.80976855
-4.65532766,2.35267921,0.24419735,0.00000000,2.22746101,0.78646962,0.00293934,1.74482145
-4.64932466,2.27819220,0.24595734,0.00000000,2.15720152,0.75484709,0.00275034,1.67832835
-4.64332166,2.20107451,0.24687211,0.00000000,2.08350062,0.72302474,0.00256578,1.61056713
-4.63731866,2.12165076,0.24690548,0.00000000,2.00676000,0.69114109,0.00238679,1.54186041
-4.63131566,2.04032643,0.24604570,0.00000000,1.92745905,0.65935609,0.00221447,1.47257081
-4.62531266,1.95758212,0.24430610,0.00000000,1.84614676,0.62784855,0.00204982,1.40309515
-4.61930965,1.87396589,0.24172508,0.00000000,1.76343199,0.59681308,0.00189378,1.33385780
-4.61330665,1.79008387,0.23836531,0.00000000,1.67997212,0.56645657,0.00174719,1.26530349
-4.60730365,1.70658951,0.23431237,0.00000000,1.59646065,0.53699435,0.00161080,1.19788958
-4.60130065,1.62417167,0.22967263,0.00000000,1.51361410,0.50864616,0.00148524,1.13207826
-4.59529765,1.54354182,0.22457061,0.00000000,1.43215843,0.48163193,0.00137107,1.06832867
-4.58929465,1.46542069,0.21914586,0.00000000,1.35281553,0.45616756,0.00126873,1.00708910
-4.58329165,1.39052453,0.21354932,0.00000000,1.27628983,0.43246069,0.00117860,0.94878955
-4.57728864,1.31955116,0.20793945,0.00000000,1.20325546,0.41070653,0.00110094,0.89383442
-4.57128564,1.25316614,0.20247805,0.00000000,1.13434400,0.39108381,0.00103597,0.84259575
-4.56528264,1.19198909,0.19732594,0.00000000,1.07013313,0.37375075,0.00098380,0.79540677
-4.55927964,1.13658046,0.19263867,0.00000000,1.01113622,0.35884138,0.00094448,0.75255591
-4.55327664,1.08742883,0.18856213,0.00000000,0.95779292,0.34646186,0.00091798,0.71428129
-4.54727364,1.04493907,0.18522858,0.00000000,0.91046098,0.33668714,0.00090416,0.68076570
-4.54127064,1.00942146,0.18275273,0.00000000,0.86940926,0.32955792,0.00090283,0.65213212
-4.53526763,0.98108214,0.18122834,0.00000000,0.83481210,0.32507796,0.00091365,0.62843986
-4.52926463,0.96001505,0.18072533,0.00000000,0.80674510,0.32321185,0.00093621,0.60968145
-4.52326163,0.94619579,0.18128741,0.00000000,0.78518258,0.32388339,0.00096994,0.59578035
-4.51725863,0.93947764,0.18293046,0.00000000,0.76999662,0.32697468,0.00101416,0.58658970
-4.51125563,0.93959001,0.18564164,0.00000000,0.76095807,0.33232596,0.00106806,0.58189220
-4.50525263,0.94613968,0.18937933,0.00000000,0.75773947,0.33973651,0.00113068,0.58140136
-4.49924962,0.95861505,0.19407385,0.00000000,0.75992011,0.34896648,0.00120090,0.58476422
-4.49324662,0.97639339,0.19962909,0.00000000,0.76699321,0.35973991,0.00127749,0.59156571
-4.48724362,0.99875131,0.20592489,0.00000000,0.77837518,0.37174888,0.00135909,0.60133461
-4.48124062,1.02487828,0.21282019,0.00000000,0.79341704,0.38465875,0.00144423,0.61355136
-4.47523762,1.05389297,0.22015678,0.00000000,0.81141758,0.39811452,0.00153133,0.62765732
-4.46923462,1.08486204,0.22776364,0.00000000,0.83163819,0.41174813,0.00161877,0.64306564
-4.46323162,1.11682095,0.23546157,0.00000000,0.85331890,0.42518640,0.00170488,0.65917332
-4.45722861,1.14879612,0.24306811,0.00000000,0.87569518,0.43805965,0.00178801,0.67537422
-4.45122561,1.17982765,0.25040240,0.00000000,0.89801498,0.45001037,0.00186651,0.69107255
-4.44522261,1.20899205,0.25729000,0.00000000,0.91955551,0.46070191,0.00193882,0.70569657
-4.43921961,1.23542388,0.26356725,0.00000000,0.93963902,0.46982674,0.00200350,0.71871178
-4.43321661,1.25833576,0.26908529,0.00000000,0.95764726,0.47711398,0.00205922,0.72963331
-4.42721361,1.27703587,0.27371339,0.00000000,0.97303382,0.48233581,0.00210484,0.73803696
-4.42121061,1.29094240,0.27734158,0.00000000,0.98533417,0.48531276,0.00213942,0.74356843
-4.41520760,1.29959437,0.27988255,0.00000000,0.99417285,0.48591731,0.00216223,0.74595049
-4.40920460,1.30265860,0.28127271,0.00000000,0.99926775,0.48407600,0.00217279,0.74498767
-4.40320160,1.29993257,0.28147246,0.00000000,1.00043141,0.47976976,0.00217084,0.74056846
-4.39719860,1.29134324,0.28046577,0.00000000,0.99756926,0.47303259,0.00215639,0.73266485
-4.39119560,1.27694207,0.27825903,0.00000000,0.99067524,0.46394865,0.00212968,0.72132935
-4.38519260,1.25689658,0.27487939,0.00000000,0.97982490,0.45264788,0.00209116,0.70668964
-4.37918959,1.23147893,0.27037262,0.00000000,0.96516661,0.43930050,0.00204151,0.68894117
-4.37318659,1.20105223,0.26480072,0.00000000,0.94691127,0.42411045,0.00198159,0.66833796
-4.36718359,1.16605513,0.25823926,0.00000000,0.92532106,0.40730829,0.00191242,0.64518225
-4.36118059,1.12698548,0.25077470,0.00000000,0.90069786,0.38914371,0.00183512,0.61981322
-4.35517759,1.08438378,0.24250182,0.00000000,0.87337177,0.36987797,0.00175094,0.59259537
-4.34917459,1.03881690,0.23352118,0.00000000,0.84369027,0.34977667,0.00166115,0.56390712
-4.34317159,0.99086289,0.22393685,0.00000000,0.81200835,0.32910298,0.00156709,0.53412987
-4.33716858,0.94109707,0.21385439,0.00000000,0.77867993,0.30811149,0.00147005,0.50363800
-4.33116558,0.89007998,0.20337910,0.00000000,0.74405081,0.28704307,0.00137132,0.47279015
-4.32516258,0.83834726,0.19261460,0.00000000,0.70845316,0.26612060,0.00127211,0.44192187
-4.31915958,0.78640168,0.18166159,0.00000000,0.67220154,0.24554568,0.00117356,0.41133992
-4.31315658,0.73470721,0.17061698,0.00000000,0.63559043,0.22549647,0.00107669,0.38131813
-4.30715358,0.68368520,0.15957315,0.00000000,0.59889300,0.20612639,0.00098243,0.35209499
