energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.85442721,1.82963678,0.00008857,0.24512996,0.14099079,0.88177896,0.00237785,0.45852659,0.51918026,0.14460872
-2.84842421,2.03248072,0.00011079,0.26943144,0.15745834,0.98420486,0.00264104,0.51192769,0.57036066,0.15968732
-2.84242121,2.24307979,0.00013802,0.29423494,0.17463978,1.09135679,0.00291535,0.56757626,0.62249954,0.17521809
-2.83641821,2.45944689,0.00017118,0.31926963,0.19235678,1.20234899,0.00319864,0.62488874,0.67500023,0.19105037
-2.83041521,2.67933510,0.00021132,0.34424255,0.21040177,1.31616180,0.00348846,0.68318768,0.72721658,0.20701896
-2.82441221,2.90028481,0.00025964,0.36884556,0.22854080,1.43166405,0.00378215,0.74171204,0.77846784,0.22294824
-2.81840920,3.11968358,0.00031741,0.39276345,0.24651773,1.54764205,0.00407693,0.79963178,0.82805589,0.23865692
-2.81240620,3.33483694,0.00038606,0.41568289,0.26405974,1.66283438,0.00436995,0.85606640,0.87528438,0.25396355
-2.80640320,3.54304808,0.00046713,0.43730191,0.28088387,1.77597143,0.00465843,0.91010707,0.91947912,0.26869231
-2.80040020,3.74170337,0.00056224,0.45733963,0.29670451,1.88581815,0.00493977,0.96084156,0.96000905,0.28267909
-2.79439720,3.92836046,0.00067312,0.47554588,0.31124156,1.99121818,0.00521170,1.00738103,0.99630703,0.29577753
-2.78839420,4.10083527,0.00080157,0.49171031,0.32422881,2.09113743,0.00547236,1.04888768,1.02788960,0.30786476
-2.78239120,4.25728391,0.00094943,0.50567068,0.33542247,2.18470502,0.00572048,1.08460211,1.05437508,0.31884663
-2.77638819,4.39627597,0.00111860,0.51732003,0.34460917,2.27124949,0.00595547,1.11386919,1.07549940,0.32866224
-2.77038519,4.51685549,0.00131098,0.52661249,0.35161330,2.35032831,0.00617754,1.13616114,1.09112886,0.33728745
-2.76438219,4.61858676,0.00152846,0.53356749,0.35630326,2.42174907,0.00638780,1.15109690,1.10126976,0.34473740
-2.75837919,4.70158262,0.00177290,0.53827234,0.35859633,2.48558108,0.00658828,1.15845675,1.10607435,0.35106775
-2.75237619,4.76651374,0.00204615,0.54088312,0.35846197,2.54215637,0.00678205,1.15819149,1.10584321,0.35637482
-2.74637319,4.81459830,0.00235000,0.54162385,0.35592332,2.59205993,0.00697318,1.15042562,1.10102406,0.36079438
-2.74037019,4.84757244,0.00268616,0.54078424,0.35105688,2.63610932,0.00716672,1.13545447,1.09220717,0.36449942
-2.73436718,4.86764274,0.00305633,0.53871596,0.34399042,2.67532435,0.00736870,1.11373526,1.08011789,0.36769684
-2.72836418,4.87742279,0.00346215,0.53582782,0.33489904,2.71088817,0.00758599,1.08587252,1.06560653,0.37062326
-2.72236118,4.87985660,0.00390524,0.53257994,0.32399986,2.74410134,0.00782621,1.05259853,1.04963615,0.37354016
-2.71635818,4.87813223,0.00438720,0.52947729,0.31154525,2.77633096,0.00809760,1.01474966,1.03326876,0.37672856
-2.71035518,4.87558900,0.00490963,0.52706256,0.29781515,2.80895694,0.00840883,0.97323963,1.01765024,0.38048331
-2.70435218,4.87562203,0.00547418,0.52590875,0.28310872,2.84331786,0.00876879,0.92903091,1.00399443,0.38510726
-2.69834917,4.88158755,0.00608250,0.52661135,0.26773569,2.88065841,0.00918642,0.88310534,0.99356650,0.39090544
-2.69234617,4.89671203,0.00673632,0.52978029,0.25200768,2.92208081,0.00967044,0.83643530,0.98766570,0.39817932
-2.68634317,4.92400790,0.00743738,0.53603148,0.23622998,2.96850167,0.01022917,0.78995643,0.98760751,0.40722117
-2.68034017,4.96619778,0.00818740,0.54597791,0.22069392,3.02061610,0.01087019,0.74454291,0.99470485,0.41830860
-2.67433717,5.02564865,0.00898809,0.56022017,0.20567011,3.07886991,0.01160021,0.70098605,1.01024818,0.43169928
-2.66833417,5.10431680,0.00984102,0.57933609,0.19140275,3.14344072,0.01242475,0.65997682,1.03548414,0.44762565
-2.66233117,5.20370369,0.01074754,0.60386948,0.17810516,3.21422831,0.01334795,0.62209268,1.07159229,0.46628972
-2.65632816,5.32482238,0.01170866,0.63431775,0.16595644,3.29085395,0.01437235,0.58778883,1.11965986,0.48785779
-2.65032516,5.46817417,0.01272491,0.67111835,0.15509940,3.37266862,0.01549869,0.55739399,1.18065415,0.51245515
-2.64432216,5.63373436,0.01379614,0.71463409,0.14563960,3.45876920,0.01672576,0.53111029,1.25539285,0.54016058
-2.63831916,5.82094666,0.01492140,0.76513755,0.13764550,3.54802201,0.01805020,0.50901702,1.34451243,0.57100093
-2.63231616,6.02872537,0.01609869,0.82279486,0.13114947,3.63909273,0.01946647,0.49107781,1.44843537,0.60494569
-2.62631316,6.25546503,0.01732483,0.88764929,0.12614963,3.73048163,0.02096671,0.47715065,1.56733700,0.64190189
-2.62031016,6.49905744,0.01859528,0.95960547,0.12261227,3.82056324,0.02254076,0.46700004,1.70111340,0.68170939
-2.61430715,6.75691613,0.01990401,1.03841480,0.12047477,3.90762941,0.02417615,0.46031096,1.84935166,0.72413707
-2.60830415,7.02600894,0.02124341,1.12366317,0.11964891,3.98993479,0.02585824,0.45670377,2.01130452,0.76888013
-2.60230115,7.30289940,0.02260429,1.21476177,0.12002430,4.06574386,0.02757026,0.45574976,2.18587115,0.81555892
-2.59629815,7.58379756,0.02397585,1.31094208,0.12147209,4.13337859,0.02929363,0.45698667,2.37158593,0.86371969
-2.59029515,7.86462125,0.02534582,1.41125586,0.12384854,4.19126582,0.03100814,0.45993387,2.56661736,0.91283757
-2.58429215,8.14106800,0.02670064,1.51458104,0.12699879,4.23798345,0.03269234,0.46410686,2.76877828,0.96232216
-2.57828914,8.40869785,0.02802571,1.61963403,0.13076042,4.27230446,0.03432393,0.46903065,2.97554899,1.01152569
-2.57228614,8.66302641,0.02930571,1.72498867,0.13496704,4.29323779,0.03588020,0.47425196,3.18411372,1.05975413
-2.56628314,8.89962714,0.03052498,1.82910212,0.13945169,4.30006493,0.03733854,0.47934986,3.39141069,1.10628088
-2.56028014,9.11424059,0.03166800,1.93034701,0.14405021,4.29237127,0.03867702,0.48394494,3.59419501,1.15036304
-2.55427714,9.30288818,0.03271985,2.02704946,0.14860437,4.27007091,0.03987489,0.48770663,3.78911324,1.19125960
-2.54827414,9.46198673,0.03366670,2.11753159,0.15296490,4.23342403,0.04091321,0.49035886,3.97278745,1.22825137
-2.54227114,9.58845988,0.03449628,2.20015747,0.15699424,4.18304578,0.04177538,0.49168382,4.14190602,1.26066152
-2.53626813,9.67984177,0.03519837,2.27338052,0.16056907,4.11990574,0.04244763,0.49152396,4.29331805,1.28787635
-2.53026513,9.73436834,0.03576518,2.33579068,0.16358245,4.04531753,0.04291953,0.48978215,4.42412752,1.30936515
-2.52426213,9.75105158,0.03619169,2.38615933,0.16594570,3.96091802,0.04318432,0.48642020,4.53178344,1.32469836
-2.51825913,9.72973252,0.03647586,2.42347998,0.16758970,3.86863612,0.04323922,0.48145560,4.61416196,1.33356327
-2.51225613,9.67110942,0.03661878,2.44700290,0.16846585,3.77065160,0.04308562,0.47495696,4.66963671,1.33577625
-2.50625313,9.57673829,0.03662467,2.45626197,0.16854638,3.66934436,0.04272908,0.46703795,4.69713428,1.33129116
-2.50025013,9.44900445,0.03650077,2.45109253,0.16782420,3.56723558,0.04217929,0.45785035,4.69617186,1.32020312
-2.49424712,9.29106472,0.03625713,2.43163934,0.16631212,3.46692181,0.04144986,0.44757603,4.66687545,1.30274774
-2.48824412,9.10676140,0.03590626,2.39835404,0.16404161,3.37100417,0.04055800,0.43641859,4.60997749,1.27929532
-2.48224112,8.90051065,0.03546274,2.35198232,0.16106095,3.28201447,0.03952409,0.42459462,4.52679403,1.25034063
-2.47623812,8.67716903,0.03494270,2.29354122,0.15743305,3.20234077,0.03837110,0.41232505,4.41918228,1.21648828
-2.47023512,8.44188325,0.03436333,2.22428761,0.15323280,3.13415463,0.03712410,0.39982688,4.28948056,1.17843459
-2.46423212,8.19992895,0.03374229,2.14567918,0.14854426,3.07934279,0.03580950,0.38730559,4.14043334,1.13694646
-2.45822911,7.95654505,0.03309717,2.05932970,0.14345765,3.03944554,0.03445446,0.37494848,3.97510461,1.09283845
-2.45222611,7.71677051,0.03244501,1.96696055,0.13806628,3.01560423,0.03308618,0.36291919,3.79678358,1.04694865
-2.44622311,7.48529000,0.03180178,1.87035035,0.13246365,3.00851981,0.03173128,0.35135353,3.60888653,1.00011478
-2.44022011,7.26629506,0.03118201,1.77128501,0.12674071,3.01842436,0.03041522,0.34035685,3.41485914,0.95315109
-2.43421711,7.06336595,0.03059850,1.67150992,0.12098336,3.04506661,0.02916175,0.33000273,3.21808281,0.90682722
-2.42821411,6.87937889,0.03006206,1.57268613,0.11527044,3.08771254,0.02799248,0.32033334,3.02178876,0.86184966
-2.42221111,6.71644176,0.02958141,1.47635186,0.10967207,3.14516103,0.02692653,0.31136100,2.82898255,0.81884636
-2.41620810,6.57586023,0.02916311,1.38389055,0.10424850,3.21577457,0.02598025,0.30307101,2.64238126,0.77835505
-2.41020510,6.45813460,0.02881162,1.29650599,0.09904942,3.29752393,0.02516704,0.29542548,2.46436491,0.74081523
-2.40420210,6.36298633,0.02852934,1.21520504,0.09411378,3.38804549,0.02449725,0.28836791,2.29694259,0.70656416
-2.39819910,6.28941194,0.02831682,1.14078777,0.08946994,3.48470939,0.02397814,0.28182818,2.14173346,0.67583638
-2.39219610,6.23576078,0.02817287,1.07384470,0.08513636,3.58469609,0.02361392,0.27572780,1.99996172,0.64876662
-2.38619310,6.19983234,0.02809478,1.01476052,0.08112243,3.68507888,0.02340583,0.26998508,1.87246440,0.62539566
-2.38019010,6.17898800,0.02807848,0.96372340,0.07742972,3.78290936,0.02335220,0.26451992,1.75971020,0.60567844
-2.37418709,6.17027213,0.02811873,0.92073894,0.07405326,3.87530306,0.02344862,0.25925818,1.66182744,0.58949404
-2.36818409,6.17053704,0.02820926,0.88564770,0.07098303,3.95952239,0.02368808,0.25413532,1.57863894,0.57665690
-2.36218109,6.17656688,0.02834288,0.85814537,0.06820543,4.03305410,0.02406109,0.24909930,1.50970181,0.56692858
-2.35617809,6.18519584,0.02851162,0.83780441,0.06570480,4.09367895,0.02455591,0.24411268,1.45434997,0.56002976
-2.35017509,6.19341696,0.02870681,0.82409657,0.06346485,4.13953151,0.02515869,0.23915396,1.41173773,0.55565198
-2.34417209,6.19847838,0.02891912,0.81641529,0.06147004,4.16914855,0.02585368,0.23421822,1.38088285,0.55346871
-2.33816908,6.19796495,0.02913871,0.81409757,0.05970686,4.18150491,0.02662351,0.22931716,1.36070777,0.55314560
-2.33216608,6.18986398,0.02935526,0.81644478,0.05816505,4.17603637,0.02744945,0.22447873,1.35007811,0.55434982
-2.32616308,6.17261476,0.02955815,0.82274220,0.05683865,4.15264953,0.02831172,0.21974644,1.34783787,0.55675823
-2.32016008,6.14514191,0.02973656,0.83227695,0.05572705,4.11171899,0.02918991,0.21517855,1.35284075,0.56006451
-2.31415708,6.10687378,0.02987970,0.84435426,0.05483584,4.05407300,0.03006342,0.21084724,1.36397767,0.56398533
-2.30815408,6.05774682,0.02997704,0.85831215,0.05417772,3.98096851,0.03091194,0.20683795,1.38020015,0.56826542
-2.30215108,5.99819769,0.03001854,0.87353419,0.05377313,3.89405717,0.03171601,0.20324883,1.40053991,0.57268187
-2.29614807,5.92914465,0.02999500,0.88946064,0.05365091,3.79534390,0.03245758,0.20019047,1.42412465,0.57704746
-2.29014507,5.85195960,0.02989837,0.90559773,0.05384876,3.68713956,0.03312066,0.19778575,1.45019008,0.58121331
-2.28414207,5.76843242,0.02972202,0.92152508,0.05441352,3.57200925,0.03369184,0.19616987,1.47808855,0.58507063
-2.27813907,5.68072856,0.02946112,0.93690121,0.05540129,3.45271774,0.03416088,0.19549031,1.50729417,0.58855180
-2.27213607,5.59134080,0.02911285,0.95146709,0.05687716,3.33217317,0.03452122,0.19590678,1.53740452,0.59163053
-2.26613307,5.50303584,0.02867663,0.96504759,0.05891478,3.21337012,0.03477035,0.19759068,1.56813912,0.59432125
-2.26013007,5.41879622,0.02815429,0.97755086,0.06159545,3.09933279,0.03491012,0.20072427,1.59933460,0.59667753
-2.25412706,5.34175776,0.02755010,0.98896550,0.06500681,2.99305890,0.03494690,0.20549905,1.63093670,0.59878964
-2.24812406,5.27514288,0.02687076,0.99935571,0.06924109,2.89746475,0.03489156,0.21211338,1.66298924,0.60078114
-2.24212106,5.22219015,0.02612526,1.00885440,0.07439291,2.81533173,0.03475933,0.22076926,1.69562024,0.60280447
-2.23611806,5.18608048,0.02532465,1.01765444,0.08055656,2.74925462,0.03456945,0.23166803,1.72902555,0.60503583
-2.23011506,5.16986079,0.02448170,1.02599831,0.08782289,2.70159183,0.03434474,0.24500516,1.76345029,0.60766908
-2.22411206,5.17636604,0.02361058,1.03416651,0.09627573,2.67441798,0.03411094,0.26096412,1.79916861,0.61090917
-2.21810905,5.20814111,0.02272633,1.04246492,0.10598810,2.66947935,0.03389600,0.27970941,1.83646249,0.61496496
-2.21210605,5.26736404,0.02184438,1.05121168,0.11701809,2.68815258,0.03372924,0.30137908,1.87559997,0.62004187
-2.20610305,5.35577276,0.02098011,1.06072399,0.12940480,2.73140777,0.03364051,0.32607683,1.91681374,0.62633440
-2.20010005,5.47459734,0.02014828,1.07130514,0.14316429,2.79977646,0.03365927,0.35386415,1.96028079,0.63401893
-2.19409705,5.62450033,0.01936262,1.08323235,0.15828580,2.89332602,0.03381373,0.38475272,2.00610374,0.64324690
-2.18809405,5.80552743,0.01863537,1.09674572,0.17472845,3.01164129,0.03413001,0.41869759,2.05429470,0.65413871
-2.18209105,6.01707089,0.01797703,1.11203865,0.19241857,3.15381477,0.03463141,0.45559136,2.10476234,0.66677843
-2.17608804,6.25784780,0.01739604,1.12924998,0.21124788,3.31844658,0.03533778,0.49525986,2.15730248,0.68120964
-2.17008504,6.52589502,0.01689866,1.14845816,0.23107262,3.50365494,0.03626499,0.53745959,2.21159308,0.69743246
-2.16408204,6.81858217,0.01648891,1.16967741,0.25171381,3.70709815,0.03742459,0.58187720,2.26719353,0.71540184
-2.15807904,7.13264334,0.01616863,1.19285617,0.27295877,3.92600831,0.03882352,0.62813127,2.32354873,0.73502729
-2.15207604,7.46422772,0.01593760,1.21787758,0.29456386,4.15723685,0.04046405,0.67577638,2.37999781,0.75617389
-2.14607304,7.80896852,0.01579373,1.24456211,0.31625853,4.39731144,0.04234383,0.72430969,2.43578731,0.77866469
-2.14007004,8.16206893,0.01573335,1.27267205,0.33775053,4.64250339,0.04445598,0.77317970,2.49008863,0.80228432
-2.13406703,8.51840295,0.01575148,1.30191778,0.35873226,4.88890400,0.04678939,0.82179718,2.54201908,0.82678372
-2.12806403,8.87262853,0.01584219,1.33196545,0.37888797,5.13250825,0.04932899,0.86954782,2.59066588,0.85188587
-2.12206103,9.21930965,0.01599888,1.36244593,0.39790169,5.36930331,0.05205616,0.91580639,2.63511247,0.87729220
-2.11605803,9.55304371,0.01621462,1.39296461,0.41546553,5.59535952,0.05494912,0.95995168,2.67446596,0.90268967
-2.11005503,9.86859017,0.01648238,1.42311180,0.43128810,5.80692088,0.05798337,1.00138194,2.70788493,0.92775810
-2.10405203,10.16099631,0.01679530,1.45247337,0.44510272,6.00049247,0.06113211,1.03953012,2.73460646,0.95217777
-2.09804902,10.42571621,0.01714679,1.48064144,0.45667504,6.17292170,0.06436669,1.07387836,2.75397142,0.97563674
-2.09204602,10.65871897,0.01753072,1.50722466,0.46580988,6.32147103,0.06765703,1.10397117,2.76544704,0.99783810
-2.08604302,10.85658301,0.01794139,1.53185797,0.47235690,6.44387975,0.07097197,1.12942695,2.76864592,1.01850659
-2.08004002,11.01657358,0.01837359,1.55421159,0.47621492,6.53841304,0.07427973,1.14994722,2.76334079,1.03739472
-2.07403702,11.13670147,0.01882254,1.57399899,0.47733471,6.60389690,0.07754827,1.16532339,2.74947446,1.05428816
-2.06803402,11.21576159,0.01928382,1.59098392,0.47572017,6.63973815,0.08074565,1.17544083,2.72716472,1.06901023
-2.06203102,11.25335108,0.01975330,1.60498604,0.47142779,6.64592940,0.08384044,1.18028013,2.69670402,1.08142570
-2.05602801,11.24986698,0.02022703,1.61588553,0.46456456,6.62303927,0.08680210,1.17991559,2.65855399,1.09144349
-2.05002501,11.20648486,0.02070120,1.62362629,0.45528428,6.57218889,0.08960141,1.17451115,2.61333528,1.09901869
-2.04402201,11.12511972,0.02117205,1.62821795,0.44378260,6.49501594,0.09221091,1.16431383,2.56181311,1.10415354
-2.03801901,11.00837161,0.02163592,1.62973657,0.43029093,6.39362813,0.09460530,1.14964531,2.50487912,1.10689762
-2.03201601,10.85945826,0.02208922,1.62832411,0.41506951,6.27054801,0.09676194,1.13089171,2.44353037,1.10734719
-2.02601301,10.68213745,0.02252849,1.62418667,0.39839992,6.12865141,0.09866129,1.10849231,2.37884623,1.10564373
-2.02001001,10.48062191,0.02295053,1.61759141,0.38057735,5.97110162,0.10028734,1.08292742,2.31196399,1.10197162
-2.01400700,10.25948922,0.02335250,1.60886232,0.36190294,5.80128147,0.10162804,1.05470602,2.24405396,1.09655501
-2.00800400,10.02358919,0.02373206,1.59837455,0.34267640,5.62272527,0.10267561,1.02435342,2.17629475,1.08965393
-2.00200100,9.77795073,0.02408746,1.58654765,0.32318922,5.43905227,0.10342686,0.99239941,2.10984948,1.08155948
-1.99599800,9.52768999,0.02441772,1.57383728,0.30371856,5.25390311,0.10388335,0.95936716,2.04584322,1.07258824
-1.98999500,9.27792123,0.02472268,1.56072588,0.28452211,5.07088039,0.10405143,0.92576301,1.98534235,1.06307581
-1.98399200,9.03367131,0.02500302,1.54771194,0.26583387,4.89349398,0.10394220,0.89206752,1.92933585,1.05336955
-1.97798899,8.79979883,0.02526030,1.53529825,0.24786100,4.72511177,0.10357125,0.85872761,1.87871896,1.04382062
-1.97198599,8.58091847,0.02549680,1.52397925,0.23078163,4.56891594,0.10295829,0.82615006,1.83427913,1.03477532
-1.96598299,8.38133094,0.02571543,1.51422765,0.21474373,4.42786481,0.10212665,0.79469626,1.79668442,1.02656605
-1.95997999,8.20495911,0.02591952,1.50648074,0.19986479,4.30466010,0.10110256,0.76467825,1.76647428,1.01950196
-1.95397699,8.05529078,0.02611251,1.50112674,0.18623235,4.20171944,0.09991436,0.73635596,1.74405276,1.01385964
-1.94797399,7.93532853,0.02629770,1.49849162,0.17390524,4.12115366,0.09859163,0.70993566,1.72968396,1.00987414
-1.94197099,7.84754738,0.02647792,1.49882693,0.16291534,4.06474877,0.09716423,0.68556956,1.72348994,1.00773063
-1.93596798,7.79386089,0.02665519,1.50229919,0.15326978,4.03395218,0.09566126,0.66335653,1.72545076,1.00755712
-1.92996498,7.77559643,0.02683043,1.50898119,0.14495356,4.02986303,0.09411017,0.64334397,1.73540688,1.00941857
-1.92396198,7.79348039,0.02700319,1.51884588,0.13793233,4.05322639,0.09253577,0.62553073,1.75306386,1.01331271
-1.91795898,7.84763396,0.02717151,1.53176315,0.13215535,4.10443127,0.09095948,0.60987111,1.77799929,1.01916790
-1.91195598,7.93758003,0.02733177,1.54749985,0.12755853,4.18351235,0.08939864,0.59627996,1.80967198,1.02684321
-1.90595298,8.06226152,0.02747868,1.56572318,0.12406754,4.29015544,0.08786605,0.58463867,1.84743348,1.03613094
-1.89994997,8.22007122,0.02760539,1.58600769,0.12160077,4.42370661,0.08636962,0.57480216,1.89054172,1.04676152
-1.89394697,8.40889290,0.02770370,1.60784560,0.12007237,4.58318517,0.08491234,0.56660658,1.93817671,1.05841085
-1.88794397,8.62615295,0.02776428,1.63066040,0.11939507,4.76730025,0.08349241,0.55987768,1.98945812,1.07070978
-1.88194097,8.86888184,0.02777711,1.65382318,0.11948295,4.97447133,0.08210359,0.55443955,2.04346455,1.08325563
-1.87593797,9.13378388,0.02773187,1.67667129,0.12025403,5.20285237,0.08073573,0.55012353,2.09925394,1.09562513
-1.86993497,9.41731377,0.02761843,1.69852864,0.12163260,5.45035971,0.07937547,0.54677702,2.15588493,1.10738861
-1.86393197,9.71575815,0.02742730,1.71872690,0.12355147,5.71470341,0.07800711,0.54427184,2.21243851,1.11812463
-1.85792896,10.02531989,0.02715015,1.73662683,0.12595383,5.99342204,0.07661347,0.54251191,2.26803929,1.12743479
-1.85192596,10.34220308,0.02678021,1.75163895,0.12879494,6.28392040,0.07517689,0.54143989,2.32187597,1.13495785
-1.84592296,10.66269637,0.02631266,1.76324265,0.13204338,6.58350988,0.07368017,0.54104258,2.37322006,1.14038281
-1.83991996,10.98325228,0.02574491,1.77100304,0.13568204,6.88945084,0.07210745,0.54135475,2.42144222,1.14346038
-1.83391696,11.30056032,0.02507677,1.77458494,0.13970867,7.19899630,0.07044505,0.54246130,2.46602568,1.14401228
-1.82791396,11.61161172,0.02431059,1.77376329,0.14413602,7.50943599,0.06868211,0.54449761,2.50657578,1.14193816
-1.82191096,11.91375379,0.02345117,1.76842969,0.14899155,7.81813964,0.06681116,0.54764804,2.54282548,1.13721968
-1.81590795,12.20473215,0.02250568,1.75859480,0.15431663,8.12259843,0.06482845,0.55214248,2.57463626,1.12992182
-1.80990495,12.48271953,0.02148341,1.74438651,0.16016528,8.42046292,0.06273415,0.55825116,2.60199419,1.12019112
-1.80390195,12.74632970,0.02039548,1.72604402,0.16660250,8.70957627,0.06053236,0.56627779,2.62500140,1.10825114
-1.79789895,12.99461631,0.01925442,1.70390813,0.17370204,8.98800112,0.05823094,0.57655117,2.64386307,1.09439530
-1.79189595,13.22705604,0.01807382,1.67840828,0.18154376,9.25403886,0.05584124,0.58941557,2.65887048,1.07897733
-1.78589295,13.44351669,0.01686784,1.65004682,0.19021069,9.50624000,0.05337762,0.60522004,2.67038099,1.06239985
-1.77988994,13.64421105,0.01565079,1.61938145,0.19978559,9.74340499,0.05085697,0.62430703,2.67879578,1.04510151
-1.77388694,13.82963813,0.01443670,1.58700650,0.21034739,9.96457484,0.04829810,0.64700053,2.68453664,1.02754323
-1.76788394,14.00051391,0.01323895,1.55353399,0.22196735,10.16901189,0.04572116,0.67359407,2.68802294,1.01019410
-1.76188094,14.15769439,0.01206994,1.51957532,0.23470524,10.35617119,0.04314693,0.70433890,2.68965017,0.99351756
-1.75587794,14.30209420,0.01094078,1.48572443,0.24860549,10.52566396,0.04059633,0.73943254,2.68977125,0.97795834
-1.74987494,14.43460438,0.00986113,1.45254308,0.26369353,10.67721495,0.03808976,0.77900822,2.68868171,0.96393057
-1.74387194,14.55601323,0.00883905,1.42054882,0.27997246,10.81061611,0.03564669,0.82312524,2.68660976,0.95180771
-1.73786893,14.66693417,0.00788095,1.39020614,0.29742012,10.92567936,0.03328521,0.87176067,2.68371173,0.94191426
-1.73186593,14.76774431,0.00699157,1.36192088,0.31598679,11.02219169,0.03102175,0.92480272,2.68007328,0.93451982
-1.72586293,14.85853714,0.00617403,1.33603805,0.33559350,11.09987537,0.02887081,0.98204581,2.67571631,0.92983527
-1.71985993,14.93909210,0.00542998,1.31284270,0.35613120,11.15835664,0.02684482,1.04318776,2.67061113,0.92801130
-1.71385693,15.00886297,0.00475968,1.29256364,0.37746084,11.19714505,0.02495414,1.10782926,2.66469303,0.92913897
-1.70785393,15.06698613,0.00416220,1.27537934,0.39941433,11.21562570,0.02320697,1.17547569,2.65788225,0.93325224
-1.70185093,15.11230871,0.00363561,1.26142545,0.42179656,11.21306550,0.02160949,1.24554150,2.65010594,0.94033203
-1.69584792,15.14343545,0.00317713,1.25080319,0.44438836,11.18863388,0.02016592,1.31735721,2.64132060,0.95031154
-1.68984492,15.15879226,0.00278334,1.24358789,0.46695039,11.14143729,0.01887865,1.39017903,2.63153355,0.96308252
-1.68384192,15.15670330,0.00245032,1.23983699,0.48922799,11.07056614,0.01774840,1.46320098,2.62082171,0.97850189
-1.67783892,15.13547796,0.00217384,1.23959679,0.51095667,10.97515173,0.01677431,1.53556948,2.60934660,0.99639866
-1.67183592,15.09350312,0.00194946,1.24290761,0.53186831,10.85443021,0.01595410,1.60640010,2.59736426,1.01658057
-1.66583292,15.02933635,0.00177267,1.24980689,0.55169778,10.70780995,0.01528414,1.67479620,2.58522936,1.03884036
-1.65982991,14.94179515,0.00163892,1.26033012,0.57018981,10.53493840,0.01475955,1.73986912,2.57339309,1.06296141
-1.65382691,14.83003802,0.00154376,1.27450956,0.58710596,10.33576471,0.01437424,1.80075927,2.56239483,1.08872267
-1.64782391,14.69363340,0.00148284,1.29237104,0.60223134,10.11059415,0.01412096,1.85665781,2.55284792,1.11590286
-1.64182091,14.53261337,0.00145192,1.31392914,0.61538100,9.86013113,0.01399132,1.90682812,2.54542039,1.14428394
-1.63581791,14.34750968,0.00144695,1.33918121,0.62640571,9.58550826,0.01397580,1.95062647,2.54081155,1.17365392
-1.62981491,14.13937102,0.00146402,1.36810086,0.63519693,9.28829939,0.01406380,1.98752125,2.53972592,1.20380920
-1.62381191,13.90976087,0.00149939,1.40063145,0.64169079,8.97051572,0.01424368,2.01710997,2.54284587,1.23455650
-1.61780890,13.66073687,0.00154948,1.43668042,0.64587095,8.63458487,0.01450282,2.03913343,2.55080460,1.26571457
-1.61180590,13.39481284,0.00161087,1.47611467,0.64777022,8.28331376,0.01482774,2.05348647,2.56416083,1.29711581
-1.60580290,13.11490591,0.00168032,1.51875790,0.64747084,7.91983675,0.01520428,2.06022469,2.58337677,1.32860787
-1.59979990,12.82427137,0.00175476,1.56438997,0.64510340,7.54755156,0.01561773,2.05956684,2.60880038,1.36005533
-1.59379690,12.52642838,0.00183133,1.61274869,0.64084439,7.17004565,0.01605315,2.05189243,2.64065312,1.39134146
-1.58779390,12.22507990,0.00190736,1.66353408,0.63491249,6.79101622,0.01649559,2.03773463,2.67902357,1.42237009
-1.58179090,11.92403016,0.00198046,1.71641508,0.62756358,6.41418728,0.01693045,2.01776834,2.72386746,1.45306752
-1.57578789,11.62710277,0.00204849,1.77103847,0.61908475,6.04322701,0.01734380,1.99279374,2.77501402,1.48338435
-1.56978489,11.33806246,0.00210964,1.82703976,0.60978733,5.68166853,0.01772270,1.96371574,2.83217839,1.51329731
-1.56378189,11.06054292,0.00216243,1.88405555,0.59999933,5.33283694,0.01805562,1.93151993,2.89497954,1.54281079
-1.55777889,10.79798284,0.00220579,1.94173695,0.59005734,4.99978486,0.01833265,1.89724566,2.96296277,1.57195819
-1.55177589,10.55357163,0.00223902,1.99976349,0.58029827,4.68523836,0.01854589,1.86195744,3.03562592,1.60080292
-1.54577289,10.33020607,0.00226186,2.05785701,0.57105121,4.39155451,0.01868959,1.82671526,3.11244803,1.62943900
-1.53976988,10.13045820,0.00227453,2.11579496,0.56262950,4.12069127,0.01876037,1.79254526,3.19291920,1.65799138
-1.53376688,9.95655472,0.00227763,2.17342252,0.55532356,3.87418978,0.01875729,1.76041161,3.27657034,1.68661572
-1.52776388,9.81036740,0.00227225,2.23066324,0.54939438,3.65316881,0.01868187,1.73119072,3.36300144,1.71549794
-1.52176088,9.69341372,0.00225987,2.28752743,0.54506822,3.45833042,0.01853800,1.70564873,3.45190709,1.74485324
-1.51575788,9.60686640,0.00224237,2.34411818,0.54253236,3.28997586,0.01833185,1.68442322,3.54309795,1.77492469
-1.50975488,9.55157043,0.00222197,2.40063435,0.54193226,3.14803012,0.01807156,1.66800957,3.63651703,1.80598141
-1.50375188,9.52806559,0.00220117,2.45737042,0.54337008,3.03207362,0.01776705,1.65675277,3.73224965,1.83831594
-1.49774887,9.53661255,0.00218273,2.51471260,0.54690459,2.94137934,0.01742965,1.65084460,3.83052636,1.87224102
-1.49174587,9.57722013,0.00216957,2.57313124,0.55255237,2.87495359,0.01707171,1.65032634,3.93171787,1.90808529
