energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.48374187,1.54770232,0.18664054,0.00281000,0.02181837,0.86334545,0.38124900,0.54244898
-5.47773887,1.53990521,0.17948402,0.00280532,0.02143721,0.86442020,0.38320355,0.54313727
-5.47173587,1.53727430,0.17370352,0.00281869,0.02105568,0.86775336,0.38795023,0.54458072
-5.46573287,1.53996380,0.16941423,0.00285052,0.02068079,0.87335713,0.39575235,0.54677566
-5.45972986,1.54798548,0.16670329,0.00290088,0.02031842,0.88117447,0.40683131,0.54967434
-5.45372686,1.56121272,0.16562819,0.00296947,0.01997315,0.89108268,0.42135633,0.55318840
-5.44772386,1.57938882,0.16621537,0.00305568,0.01964827,0.90289957,0.43943509,0.55719442
-5.44172086,1.60213864,0.16845945,0.00315855,0.01934566,0.91639146,0.46110538,0.56154102
-5.43571786,1.62898291,0.17232265,0.00327683,0.01906591,0.93128274,0.48632834,0.56605725
-5.42971486,1.65935434,0.17773477,0.00340898,0.01880837,0.94726626,0.51498334,0.57056172
-5.42371186,1.69261477,0.18459350,0.00355318,0.01857128,0.96401420,0.54686503,0.57487185
-5.41770885,1.72807273,0.19276534,0.00370738,0.01835190,0.98118876,0.58168259,0.57881304
-5.41170585,1.76500081,0.20208705,0.00386932,0.01814668,0.99845246,0.61906158,0.58222699
-5.40570285,1.80265263,0.21236774,0.00403653,0.01795148,1.01547748,0.65854850,0.58497902
-5.39969985,1.84027893,0.22339171,0.00420638,0.01776170,1.03195409,0.69961812,0.58696401
-5.39369685,1.87714297,0.23492205,0.00437614,0.01757251,1.04759783,0.74168356,0.58811077
-5.38769385,1.91253502,0.24670502,0.00454296,0.01737902,1.06215558,0.78410905,0.58838468
-5.38169085,1.94578622,0.25847520,0.00470399,0.01717642,1.07541043,0.82622505,0.58778879
-5.37568784,1.97628167,0.26996136,0.00485638,0.01696020,1.08718558,0.86734529,0.58636315
-5.36968484,2.00347299,0.28089287,0.00499734,0.01672627,1.09734734,0.90678534,0.58418283
-5.36368184,2.02689037,0.29100660,0.00512422,0.01647108,1.10580729,0.94388194,0.58135468
-5.35767884,2.04615376,0.30005396,0.00523460,0.01619179,1.11252381,0.97801244,0.57801306
-5.35167584,2.06098324,0.30780795,0.00532628,0.01588633,1.11750298,1.00861346,0.57431486
-5.34567284,2.07120807,0.31406985,0.00539743,0.01555350,1.12079884,1.03519818,0.57043408
-5.33966983,2.07677404,0.31867538,0.00544661,0.01519307,1.12251302,1.05737122,0.56655610
-5.33366683,2.07774855,0.32149996,0.00547281,0.01480577,1.12279354,1.07484060,0.56287196
-5.32766383,2.07432294,0.32246276,0.00547552,0.01439336,1.12183273,1.08742614,0.55957276
-5.32166083,2.06681147,0.32152959,0.00545478,0.01395861,1.11986410,1.09506382,0.55684428
-5.31565783,2.05564656,0.31871408,0.00541113,0.01350527,1.11715791,1.09780602,0.55486201
-5.30965483,2.04136993,0.31407745,0.00534565,0.01303798,1.11401549,1.09581737,0.55378650
-5.30365183,2.02461950,0.30772653,0.00525996,0.01256220,1.11076210,1.08936664,0.55375923
-5.29764882,2.00611217,0.29981030,0.00515612,0.01208408,1.10773832,1.07881484,0.55489884
-5.29164582,1.98662263,0.29051491,0.00503660,0.01161028,1.10529019,1.06460029,0.55729784
-5.28564282,1.96695886,0.28005756,0.00490423,0.01114780,1.10375821,1.04722116,0.56101982
-5.27963982,1.94793502,0.26867927,0.00476205,0.01070377,1.10346542,1.02721647,0.56609702
-5.27363682,1.93034257,0.25663698,0.00461325,0.01028524,1.10470509,1.00514632,0.57252852
-5.26763382,1.91492094,0.24419528,0.00446108,0.00989891,1.10772831,0.98157232,0.58027887
-5.26163082,1.90232866,0.23161802,0.00430868,0.00955094,1.11273216,0.95703896,0.58927741
-5.25562781,1.89311639,0.21916015,0.00415905,0.00924669,1.11984879,0.93205672,0.59941818
-5.24962481,1.88770300,0.20706020,0.00401487,0.00899054,1.12913629,0.90708760,0.61056069
-5.24362181,1.88635585,0.19553345,0.00387850,0.00878570,1.14057145,0.88253347,0.62253145
-5.23761881,1.88917621,0.18476617,0.00375184,0.00863407,1.15404533,0.85872764,0.63512652
-5.23161581,1.89609076,0.17491110,0.00363631,0.00853612,1.16936170,0.83592977,0.64811502
-5.22561281,1.90684961,0.16608419,0.00353282,0.00849086,1.18623884,0.81432414,0.66124365
-5.21960980,1.92103135,0.15836275,0.00344175,0.00849580,1.20431476,0.79402109,0.67424236
-5.21360680,1.93805496,0.15178491,0.00336296,0.00854702,1.22315594,0.77506143,0.68683088
-5.20760380,1.95719849,0.14635054,0.00329581,0.00863924,1.24226943,0.75742338,0.69872632
-5.20160080,1.97762396,0.14202329,0.00323924,0.00876603,1.26111805,0.74103162,0.70965148
-5.19559780,1.99840759,0.13873379,0.00319181,0.00891990,1.27913822,0.72576804,0.71934370
-5.18959480,2.01857438,0.13638387,0.00315178,0.00909264,1.29575991,0.71148343,0.72756414
-5.18359180,2.03713578,0.13485145,0.00311722,0.00927550,1.31042796,0.69800995,0.73410697
-5.17758879,2.05312894,0.13399603,0.00308607,0.00945953,1.32262399,0.68517358,0.73880828
-5.17158579,2.06565610,0.13366462,0.00305625,0.00963584,1.33188804,0.67280616,0.74155433
-5.16558279,2.07392236,0.13369767,0.00302578,0.00979591,1.33783904,0.66075672,0.74228859
-5.15957979,2.07727045,0.13393510,0.00299280,0.00993189,1.34019311,0.64890154,0.74101743
-5.15357679,2.07521082,0.13422190,0.00295571,0.01003685,1.33877899,0.63715261,0.73781388
-5.14757379,2.06744577,0.13441340,0.00291321,0.01010502,1.33354965,0.62546441,0.73281925
-5.14157079,2.05388650,0.13437992,0.00286435,0.01013199,1.32458958,0.61383849,0.72624241
-5.13556778,2.03466217,0.13401063,0.00280854,0.01011485,1.31211716,0.60232594,0.71835643
-5.12956478,2.01012043,0.13321659,0.00274562,0.01005229,1.29648190,0.59102757,0.70949267
-5.12356178,1.98081940,0.13193293,0.00267582,0.00994465,1.27815641,0.58009172,0.70003227
-5.11755878,1.94751099,0.13012001,0.00259978,0.00979391,1.25772339,0.56970993,0.69039529
-5.11155578,1.91111652,0.12776371,0.00251849,0.00960358,1.23585785,0.56011046,0.68102779
-5.10555278,1.87269527,0.12487478,0.00243326,0.00937866,1.21330541,0.55154999,0.67238725
-5.09954977,1.83340743,0.12148737,0.00234569,0.00912538,1.19085734,0.54430377,0.66492686
-5.09354677,1.79447297,0.11765692,0.00225759,0.00885110,1.16932343,0.53865464,0.65907935
-5.08754377,1.75712805,0.11345728,0.00217091,0.00856398,1.14950374,0.53488132,0.65524091
-5.08154077,1.72258102,0.10897759,0.00208770,0.00827280,1.13216051,0.53324648,0.65375611
-5.07553777,1.69196973,0.10431866,0.00201004,0.00798667,1.11799139,0.53398512,0.65490422
-5.06953477,1.66632208,0.09958927,0.00193994,0.00771479,1.10760511,0.53729375,0.65888789
-5.06353177,1.64652142,0.09490251,0.00187931,0.00746616,1.10150071,0.54332094,0.66582457
-5.05752876,1.63327817,0.09037211,0.00182990,0.00724937,1.10005119,0.55215949,0.67574119
-5.05152576,1.62710885,0.08610906,0.00179325,0.00707240,1.10349214,0.56384090,0.68857243
-5.04552276,1.62832315,0.08221859,0.00177065,0.00694242,1.11191606,0.57833207,0.70416275
-5.03951976,1.63701940,0.07879743,0.00176308,0.00686562,1.12527216,0.59553464,0.72227214
-5.03351676,1.65308831,0.07593155,0.00177125,0.00684715,1.14337182,0.61528688,0.74258532
-5.02751376,1.67622448,0.07369434,0.00179551,0.00689097,1.16589912,0.63736808,0.76472415
-5.02151076,1.70594479,0.07214518,0.00183590,0.00699984,1.19242591,0.66150513,0.78826248
-5.01550775,1.74161246,0.07132845,0.00189213,0.00717529,1.22243044,0.68738103,0.81274285
-5.00950475,1.78246533,0.07127291,0.00196359,0.00741764,1.25531864,0.71464478,0.83769429
-5.00350175,1.82764668,0.07199138,0.00204935,0.00772598,1.29044681,0.74292223,0.86265006
-4.99749875,1.87623708,0.07348077,0.00214821,0.00809825,1.32714459,0.77182720,0.88716478
-4.99149575,1.92728542,0.07572228,0.00225870,0.00853129,1.36473705,0.80097242,0.91082973
-4.98549275,1.97983781,0.07868189,0.00237912,0.00902087,1.40256483,0.82997955,0.93328589
-4.97948974,2.03296283,0.08231098,0.00250759,0.00956180,1.44000145,0.85848800,0.95423367
-4.97348674,2.08577245,0.08654718,0.00264202,0.01014795,1.47646705,0.88616202,0.97343924
-4.96748374,2.13743757,0.09131532,0.00278023,0.01077235,1.51143817,0.91269578,0.99073689
-4.96148074,2.18719828,0.09652862,0.00291992,0.01142727,1.54445338,0.93781642,1.00602765
-4.95547774,2.23436871,0.10209004,0.00305876,0.01210424,1.57511476,0.96128491,1.01927405
-4.94947474,2.27833699,0.10789381,0.00319437,0.01279421,1.60308582,0.98289506,1.03049186
-4.94347174,2.31856118,0.11382720,0.00332442,0.01348756,1.62808621,1.00247086,1.03973896
-4.93746873,2.35456212,0.11977248,0.00344664,0.01417426,1.64988421,1.01986263,1.04710262
-4.93146573,2.38591454,0.12560908,0.00355884,0.01484399,1.66828779,1.03494238,1.05268565
-4.92546273,2.41223758,0.13121597,0.00365900,0.01548625,1.68313533,1.04759919,1.05659274
-4.91945973,2.43318614,0.13647417,0.00374524,0.01609055,1.69428695,1.05773474,1.05891775
-4.91345673,2.44844424,0.14126934,0.00381593,0.01664659,1.70161732,1.06526004,1.05973286
-4.90745373,2.45772121,0.14549445,0.00386965,0.01714443,1.70501081,1.07009331,1.05908044
-4.90145073,2.46075156,0.14905242,0.00390528,0.01757479,1.70435942,1.07215972,1.05696810
-4.89544772,2.45729893,0.15185856,0.00392197,0.01792920,1.69956406,1.07139302,1.05336739
-4.88944472,2.44716394,0.15384283,0.00391921,0.01820027,1.69053890,1.06773912,1.04821618
-4.88344172,2.43019588,0.15495182,0.00389682,0.01838192,1.67721896,1.06116161,1.04142469
-4.87743872,2.40630730,0.15515026,0.00385495,0.01846957,1.65957028,1.05164879,1.03288471
-4.87143572,2.37549079,0.15442206,0.00379409,0.01846035,1.63760198,1.03922193,1.02248152
-4.86543272,2.33783660,0.15277089,0.00371509,0.01835321,1.61137960,1.02394418,1.01010758
-4.85942971,2.29354987,0.15022008,0.00361908,0.01814907,1.58103840,1.00592956,0.99567735
-4.85342671,2.24296614,0.14681200,0.00350751,0.01785081,1.54679595,0.98535128,0.97914201
-4.84742371,2.18656372,0.14260691,0.00338212,0.01746327,1.50896276,0.96244891,0.96050334
-4.84142071,2.12497185,0.13768114,0.00324484,0.01699319,1.46795015,0.93753360,0.93982564
-4.83541771,2.05897361,0.13212502,0.00309783,0.01644905,1.42427447,0.91099096,0.91724505
-4.82941471,1.98950287,0.12604020,0.00294337,0.01584085,1.37855719,0.88328118,0.89297557
-4.82341171,1.91763492,0.11953691,0.00278387,0.01517991,1.33152038,0.85493596,0.86731115
-4.81740870,1.84457068,0.11273084,0.00262177,0.01447851,1.28397735,0.82655226,0.84062397
-4.81140570,1.77161471,0.10574015,0.00245950,0.01374959,1.23681877,0.79878287,0.81335843
-4.80540270,1.70014766,0.09868242,0.00229946,0.01300641,1.19099436,0.77232383,0.78602145
-4.79939970,1.63159391,0.09167174,0.00214394,0.01226214,1.14749078,0.74789917,0.75916914
-4.79339670,1.56738558,0.08481616,0.00199509,0.01152955,1.10730649,0.72624326,0.73339061
-4.78739370,1.50892400,0.07821529,0.00185486,0.01082067,1.07142435,0.70808146,0.70928955
-4.78139070,1.45754012,0.07195843,0.00172502,0.01014646,1.04078297,0.69410940,0.68746429
-4.77538769,1.41445513,0.06612301,0.00160704,0.00951657,1.01624780,0.68497193,0.66848728
-4.76938469,1.38074281,0.06077342,0.00150217,0.00893910,0.99858308,0.68124208,0.65288485
-4.76338169,1.35729482,0.05596040,0.00141134,0.00842046,0.98842559,0.68340099,0.64111790
-4.75737869,1.34479032,0.05172067,0.00133519,0.00796527,0.98626121,0.69181937,0.63356460
-4.75137569,1.34367086,0.04807702,0.00127406,0.00757628,0.99240517,0.70674130,0.63050544
-4.74537269,1.35412165,0.04503877,0.00122799,0.00725441,1.00698678,0.72827089,0.63211148
-4.73936968,1.37605990,0.04260243,0.00119671,0.00699879,1.02993938,0.75636246,0.63843611
-4.73336668,1.40913087,0.04075274,0.00117966,0.00680692,1.06099584,0.79081473,0.64941065
-4.72736368,1.45271187,0.03946382,0.00117605,0.00667477,1.09969014,0.83126951,0.66484410
-4.72136068,1.50592459,0.03870057,0.00118479,0.00659698,1.14536518,0.87721506,0.68442690
-4.71535768,1.56765533,0.03842016,0.00120460,0.00656712,1.19718673,0.92799439,0.70773883
-4.70935468,1.63658312,0.03857371,0.00123402,0.00657790,1.25416342,0.98281863,0.73426062
-4.70335168,1.71121486,0.03910793,0.00127140,0.00662141,1.31517232,1.04078506,0.76338913
-4.69734867,1.78992675,0.03996691,0.00131500,0.00668941,1.37898943,1.10089970,0.79445545
-4.69134567,1.87101082,0.04109389,0.00136299,0.00677357,1.44432436,1.16210389,0.82674557
-4.68534267,1.95272524,0.04243297,0.00141351,0.00686570,1.50985815,1.22330406,0.85952264
-4.67933967,2.03334682,0.04393085,0.00146469,0.00695799,1.57428289,1.28340378,0.89205044
-4.67333667,2.11122384,0.04553839,0.00151474,0.00704323,1.63634197,1.34133718,0.92361696
-4.66733367,2.18482747,0.04721216,0.00156194,0.00711496,1.69486945,1.39610228,0.95355737
-4.66133067,2.25279974,0.04891565,0.00160473,0.00716764,1.74882690,1.44679314,0.98127549
-4.65532766,2.31399614,0.05062045,0.00164169,0.00719673,1.79733644,1.49262932,1.00626297
-4.64932466,2.36752110,0.05230700,0.00167164,0.00719880,1.83970835,1.53298154,1.02811537
-4.64332166,2.41275469,0.05396519,0.00169361,0.00717156,1.87546217,1.56739214,1.04654437
-4.63731866,2.44936927,0.05559451,0.00170689,0.00711383,1.90434004,1.59558944,1.06138575
-4.63131566,2.47733510,0.05720395,0.00171104,0.00702554,1.92631178,1.61749518,1.07260258
-4.62531266,2.49691458,0.05881148,0.00170589,0.00690764,1.94157106,1.63322444,1.08028338
-4.61930965,2.50864492,0.06044322,0.00169153,0.00676203,1.95052283,1.64307808,1.08463547
-4.61330665,2.51331005,0.06213226,0.00166831,0.00659137,1.95376230,1.64752765,1.08597344
-4.60730365,2.51190267,0.06391725,0.00163682,0.00639906,1.95204633,1.64719351,1.08470333
-4.60130065,2.50557802,0.06584064,0.00159784,0.00618895,1.94625834,1.64281699,1.08130321
-4.59529765,2.49560150,0.06794691,0.00155238,0.00596530,1.93736840,1.63522787,1.07630079
-4.58929465,2.48329238,0.07028059,0.00150154,0.00573255,1.92639009,1.62530862,1.07024919
-4.58329165,2.46996614,0.07288437,0.00144659,0.00549523,1.91433627,1.61395706,1.06370195
-4.57728864,2.45687820,0.07579725,0.00138884,0.00525778,1.90217578,1.60204923,1.05718826
-4.57128564,2.44517158,0.07905290,0.00132966,0.00502446,1.89079292,1.59040422,1.05118971
-4.56528264,2.43583093,0.08267828,0.00127042,0.00479925,1.88095185,1.57975249,1.04611955
-4.55927964,2.42964505,0.08669254,0.00121250,0.00458579,1.87326736,1.57070933,1.04230535
-4.55327664,2.42717959,0.09110637,0.00115722,0.00438733,1.86818332,1.56375445,1.03997598
-4.54727364,2.42876094,0.09592166,0.00110584,0.00420670,1.86595987,1.55921859,1.03925335
-4.54127064,2.43447199,0.10113168,0.00105959,0.00404635,1.86666953,1.55727761,1.04014933
-4.53526763,2.44415957,0.10672151,0.00101959,0.00390832,1.87020242,1.55795407,1.04256778
-4.52926463,2.45745286,0.11266894,0.00098691,0.00379433,1.87627997,1.56112588,1.04631174
-4.52326163,2.47379156,0.11894556,0.00096255,0.00370578,1.88447615,1.56654140,1.05109501
-4.51725863,2.49246192,0.12551806,0.00094741,0.00364386,1.89424496,1.57383966,1.05655774
-4.51125563,2.51263852,0.13234970,0.00094239,0.00360955,1.90495243,1.58257472,1.06228495
-4.50525263,2.53342951,0.13940164,0.00094829,0.00360371,1.91591146,1.59224236,1.06782712
-4.49924962,2.55392249,0.14663432,0.00096590,0.00362709,1.92641744,1.60230766,1.07272175
-4.49324662,2.57322889,0.15400847,0.00099593,0.00368038,1.93578277,1.61223202,1.07651468
-4.48724362,2.59052429,0.16148602,0.00103907,0.00376418,1.94336866,1.62149800,1.07878034
-4.48124062,2.60508296,0.16903054,0.00109595,0.00387905,1.94861252,1.62963100,1.07913978
-4.47523762,2.61630481,0.17660732,0.00116713,0.00402544,1.95104982,1.63621659,1.07727586
-4.46923462,2.62373405,0.18418320,0.00125309,0.00420367,1.95032966,1.64091311,1.07294485
-4.46323162,2.62706883,0.19172590,0.00135419,0.00441386,1.94622353,1.64345911,1.06598424
-4.45722861,2.62616216,0.19920316,0.00147066,0.00465589,1.93862737,1.64367581,1.05631648
-4.45122561,2.62101461,0.20658168,0.00160256,0.00492930,1.92755737,1.64146490,1.04394882
-4.44522261,2.61176011,0.21382593,0.00174974,0.00523324,1.91314027,1.63680249,1.02896962
-4.43921961,2.59864616,0.22089702,0.00191180,0.00556641,1.89559918,1.62972997,1.01154150
-4.43321661,2.58201038,0.22775175,0.00208807,0.00592700,1.87523639,1.62034301,0.99189206
-4.42721361,2.56225526,0.23434186,0.00227759,0.00631265,1.85241442,1.60877972,0.97030302
-4.42121061,2.53982312,0.24061381,0.00247907,0.00672045,1.82753674,1.59520909,0.94709827
-4.41520760,2.51517295,0.24650888,0.00269088,0.00714696,1.80102962,1.57982073,0.92263204
-4.40920460,2.48876090,0.25196396,0.00291106,0.00758821,1.77332613,1.56281673,0.89727745
-4.40320160,2.46102538,0.25691279,0.00313733,0.00803983,1.74485332,1.54440621,0.87141641
-4.39719860,2.43237787,0.26128787,0.00336710,0.00849708,1.71602318,1.52480295,0.84543118
-4.39119560,2.40319949,0.26502269,0.00359754,0.00895503,1.68722761,1.50422600,0.81969788
-4.38519260,2.37384336,0.26805460,0.00382559,0.00940865,1.65883750,1.48290323,0.79458213
-4.37918959,2.34464217,0.27032773,0.00404809,0.00985304,1.63120544,1.46107712,0.77043667
-4.37318659,2.31591983,0.27179620,0.00426179,0.01028355,1.60467143,1.43901212,0.74760088
-4.36718359,2.28800604,0.27242724,0.00446351,0.01069594,1.57957076,1.41700279,0.72640165
-4.36118059,2.26125200,0.27220406,0.00465016,0.01108662,1.55624288,1.39538154,0.70715519
-4.35517759,2.23604586,0.27112839,0.00481889,0.01145273,1.53504030,1.37452509,0.69016928
-4.34917459,2.21282588,0.26922239,0.00496718,0.01179230,1.51633610,1.35485865,0.67574516
-4.34317159,2.19209001,0.26652995,0.00509290,0.01210435,1.50052916,1.33685691,0.66417881
-4.33716858,2.17440026,0.26311710,0.00519440,0.01238894,1.48804606,1.32104116,0.65576070
-4.33116558,2.16038088,0.25907160,0.00527061,0.01264717,1.47933896,1.30797223,0.65077398
-4.32516258,2.15070971,0.25450154,0.00532101,0.01288116,1.47487888,1.29823879,0.64949049
-4.31915958,2.14610228,0.24953308,0.00534573,0.01309396,1.47514433,1.29244135,0.65216471
-4.31315658,2.14728905,0.24430734,0.00534553,0.01328941,1.48060539,1.29117225,0.65902552
-4.30715358,2.15498631,0.23897649,0.00532175,0.01347193,1.49170367,1.29499225,0.67026607
