energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.07653827,4.03422173,0.02735399,0.37474291,0.14308086,0.72526612,0.97359826,2.20922099,0.01412262,0.92060604
-3.07053527,4.13619907,0.02727854,0.38303293,0.14734536,0.74605775,0.99889945,2.27086388,0.01464578,0.93905985
-3.06453227,4.22927296,0.02709656,0.39085904,0.15122278,0.76544253,1.02198981,2.32717549,0.01516143,0.95544485
-3.05852926,4.31305189,0.02680879,0.39823500,0.15470418,0.78333270,1.04285929,2.37767632,0.01566866,0.96983472
-3.05252626,4.38735991,0.02641821,0.40518701,0.15779301,0.79968500,1.06154674,2.42200463,0.01616700,0.98235070
-3.04652326,4.45224193,0.02593004,0.41175209,0.16050533,0.81450322,1.07813691,2.45992900,0.01665638,0.99315561
-3.04052026,4.50795990,0.02535167,0.41797599,0.16286953,0.82783882,1.09275555,2.49135608,0.01713701,1.00244578
-3.03451726,4.55497977,0.02469242,0.42391041,0.16492540,0.83978941,1.10556256,2.51633306,0.01760926,1.01044121
-3.02851426,4.59394939,0.02396336,0.42960998,0.16672270,0.85049511,1.11674355,2.53504451,0.01807353,1.01737448
-3.02251126,4.62566816,0.02317694,0.43512879,0.16831924,0.86013288,1.12650019,2.54780362,0.01853007,1.02347875
-3.01650825,4.65104965,0.02234670,0.44051696,0.16977847,0.86890871,1.13503957,2.55503823,0.01897885,1.02897570
-3.01050525,4.67107863,0.02148680,0.44581722,0.17116674,0.87704829,1.14256330,2.55727191,0.01941939,1.03406383
-3.00450225,4.68676467,0.02061167,0.45106177,0.17255031,0.88478619,1.14925667,2.55510126,0.01985064,1.03890779
-2.99849925,4.69909425,0.01973555,0.45626956,0.17399228,0.89235426,1.15527856,2.54917012,0.02027088,1.04362946
-2.99249625,4.70898384,0.01887214,0.46144416,0.17554952,0.89996959,1.16075251,2.54014206,0.02067765,1.04830104
-2.98649325,4.71723613,0.01803418,0.46657229,0.17726979,0.90782273,1.16575944,2.52867239,0.02106772,1.05294082
-2.98049025,4.72450167,0.01723318,0.47162327,0.17918920,0.91606669,1.17033247,2.51538093,0.02143712,1.05751168
-2.97448724,4.73124774,0.01647914,0.47654920,0.18133011,0.92480726,1.17445405,2.50082696,0.02178123,1.06192252
-2.96848424,4.73773620,0.01578035,0.48128609,0.18369957,0.93409526,1.17805569,2.48548745,0.02209486,1.06603261
-2.96248124,4.74401129,0.01514329,0.48575577,0.18628843,0.94392111,1.18102020,2.46973961,0.02237246,1.06965852
-2.95647824,4.74989812,0.01457259,0.48986868,0.18907117,0.95421204,1.18318648,2.45384849,0.02260824,1.07258342
-2.95047524,4.75501188,0.01407102,0.49352717,0.19200638,0.96483216,1.18435653,2.43796030,0.02279647,1.07456812
-2.94447224,4.75877739,0.01363964,0.49662940,0.19503801,0.97558556,1.18430449,2.42210152,0.02293163,1.07536337
-2.93846923,4.76045784,0.01327794,0.49907357,0.19809724,0.98622222,1.18278711,2.40618384,0.02300870,1.07472268
-2.93246623,4.75919152,0.01298404,0.50076224,0.20110497,0.99644662,1.17955531,2.39001451,0.02302336,1.07241509
-2.92646323,4.75403442,0.01275497,0.50160664,0.20397467,1.00592866,1.17436613,2.37331147,0.02297219,1.06823704
-2.92046023,4.74400687,0.01258690,0.50153069,0.20661572,1.01431640,1.16699460,2.35572246,0.02285284,1.06202301
-2.91445723,4.72814164,0.01247545,0.50047461,0.20893678,1.02125019,1.15724497,2.33684695,0.02266418,1.05365408
-2.90845423,4.70553147,0.01241594,0.49839791,0.21084932,1.02637729,1.14496072,2.31625990,0.02240636,1.04306430
-2.90245123,4.67537365,0.01240365,0.49528160,0.21227098,1.02936666,1.13003306,2.29353601,0.02208084,1.03024440
-2.89644822,4.63700961,0.01243402,0.49112965,0.21312863,1.02992300,1.11240737,2.26827332,0.02169043,1.01524289
-2.89044522,4.58995792,0.01250281,0.48596941,0.21336120,1.02779954,1.09208758,2.24011515,0.02123919,0.99816438
-2.88444222,4.53393934,0.01260626,0.47985130,0.21292181,1.02280905,1.06913822,2.20876931,0.02073232,0.97916548
-2.87843922,4.46889293,0.01274108,0.47284742,0.21177956,1.01483256,1.04368411,2.17402380,0.02017606,0.95844848
-2.87243622,4.39498301,0.01290448,0.46504949,0.20992053,1.00382541,1.01590798,2.13575853,0.01957748,0.93625327
-2.86643322,4.31259678,0.01309414,0.45656600,0.20734827,0.98982061,0.98604598,2.09395266,0.01894429,0.91284789
-2.86043022,4.22233330,0.01330807,0.44751883,0.20408359,0.97292914,0.95438150,2.04868742,0.01828467,0.88851830
-2.85442721,4.12498461,0.01354449,0.43803939,0.20016387,0.95333751,0.92123763,2.00014462,0.01760700,0.86355794
-2.84842421,4.02151018,0.01380167,0.42826454,0.19564172,0.93130262,0.88696856,1.94860109,0.01691969,0.83825743
-2.84242121,3.91300611,0.01407773,0.41833247,0.19058333,0.90714423,0.85195035,1.89441958,0.01623098,0.81289514
-2.83641821,3.80067079,0.01437050,0.40837860,0.18506636,0.88123544,0.81657142,1.83803669,0.01554873,0.78772869
-2.83041521,3.68576839,0.01467731,0.39853178,0.17917769,0.85399164,0.78122314,1.77994864,0.01488030,0.76298802
-2.82441221,3.56959208,0.01499492,0.38891086,0.17301091,0.82585832,0.74629080,1.72069544,0.01423237,0.73887000
-2.81840920,3.45342820,0.01531938,0.37962175,0.16666383,0.79729843,0.71214522,1.66084444,0.01361088,0.71553488
-2.81240620,3.33852287,0.01564597,0.37075507,0.16023599,0.76877960,0.67913518,1.60097370,0.01302094,0.69310436
-2.80640320,3.22605200,0.01596926,0.36238446,0.15382628,0.74076182,0.64758092,1.54165610,0.01246679,0.67166151
-2.80040020,3.11709566,0.01628313,0.35456550,0.14753076,0.71368587,0.61776864,1.48344452,0.01195175,0.65125212
-2.79439720,3.01261728,0.01658090,0.34733530,0.14144064,0.68796301,0.58994619,1.42685871,0.01147827,0.63188743
-2.78839420,2.91344802,0.01685545,0.34071276,0.13564059,0.66396610,0.56431982,1.37237398,0.01104796,0.61354790
-2.78239120,2.82027637,0.01709947,0.33469932,0.13020725,0.64202234,0.54105211,1.32041221,0.01066163,0.59618780
-2.77638819,2.73364288,0.01730566,0.32928023,0.12520809,0.62240788,0.52026085,1.27133498,0.01031934,0.57974033
-2.77038519,2.65393955,0.01746697,0.32442633,0.12070052,0.60534412,0.50201895,1.22543910,0.01002053,0.56412293
-2.76438219,2.58141353,0.01757686,0.32009598,0.11673122,0.59099591,0.48635519,1.18295423,0.00976407,0.54924260
-2.75837919,2.51617452,0.01762953,0.31623739,0.11333585,0.57947141,0.47325576,1.14404266,0.00954842,0.53500101
-2.75237619,2.45820509,0.01762013,0.31279103,0.11053884,0.57082347,0.46266654,1.10880087,0.00937163,0.52129915
-2.74637319,2.40737350,0.01754498,0.30969207,0.10835351,0.56505242,0.45449602,1.07726267,0.00923156,0.50804147
-2.74037019,2.36344810,0.01740167,0.30687286,0.10678228,0.56210995,0.44861870,1.04940372,0.00912590,0.49513936
-2.73436718,2.32611288,0.01718918,0.30426531,0.10581716,0.56190398,0.44487901,1.02514712,0.00905230,0.48251399
-2.72836418,2.29498348,0.01690794,0.30180308,0.10544024,0.56430414,0.44309568,1.00436973,0.00900843,0.47009833
-2.72236118,2.26962321,0.01655980,0.29942363,0.10562447,0.56914779,0.44306633,0.98690904,0.00899212,0.45783864
-2.71635818,2.24955873,0.01614799,0.29706998,0.10633440,0.57624617,0.44457237,0.97257033,0.00900136,0.44569522
-2.71035518,2.23429485,0.01567702,0.29469229,0.10752716,0.58539076,0.44738411,0.96113397,0.00903440,0.43364265
-2.70435218,2.22332852,0.01515251,0.29224906,0.10915344,0.59635939,0.45126592,0.95236249,0.00908979,0.42166951
-2.69834917,2.21616154,0.01458109,0.28970811,0.11115862,0.60892217,0.45598139,0.94600757,0.00916644,0.40977772
-2.69234617,2.21231212,0.01397010,0.28704730,0.11348389,0.62284709,0.46129855,0.94181659,0.00926360,0.39798156
-2.68634317,2.21132516,0.01332748,0.28425489,0.11606758,0.63790519,0.46699479,0.93953878,0.00938091,0.38630645
-2.68034017,2.21278125,0.01266150,0.28132970,0.11884640,0.65387524,0.47286169,0.93893099,0.00951839,0.37478763
-2.67433717,2.21630459,0.01198055,0.27828109,0.12175682,0.67054792,0.47870949,0.93976285,0.00967645,0.36346869
-2.66833417,2.22156972,0.01129296,0.27512862,0.12473643,0.68772959,0.48437115,0.94182158,0.00985586,0.35240017
-2.66233117,2.22830722,0.01060679,0.27190166,0.12772531,0.70524546,0.48970601,0.94491618,0.01005774,0.34163810
-2.65632816,2.23630852,0.00992973,0.26863874,0.13066743,0.72294230,0.49460291,0.94888128,0.01028350,0.33124274
-2.65032516,2.24542965,0.00926888,0.26538685,0.13351188,0.74069072,0.49898263,0.95358038,0.01053484,0.32127730
-2.64432216,2.25559413,0.00863073,0.26220066,0.13621414,0.75838685,0.50279969,0.95890870,0.01081369,0.31180684
-2.63831916,2.26679477,0.00802103,0.25914157,0.13873712,0.77595368,0.50604349,0.96479540,0.01112217,0.30289727
-2.63231616,2.27909441,0.00744479,0.25627678,0.14105209,0.79334171,0.50873848,0.97120531,0.01146248,0.29461443
-2.62631316,2.29262537,0.00690622,0.25367825,0.14313939,0.81052923,0.51094364,0.97813998,0.01183691,0.28702334
-2.62031016,2.30758755,0.00640877,0.25142157,0.14498891,0.82752189,0.51275098,0.98563796,0.01224771,0.28018741
-2.61430715,2.32424486,0.00595512,0.24958482,0.14660026,0.84435174,0.51428321,0.99377433,0.01269705,0.27416778
-2.60830415,2.34291995,0.00554727,0.24824724,0.14798269,0.86107557,0.51569042,1.00265932,0.01318688,0.26902263
-2.60230115,2.36398706,0.00518655,0.24748790,0.14915466,0.87777263,0.51714607,1.01243587,0.01371891,0.26480656
-2.59629815,2.38786296,0.00487371,0.24738418,0.15014316,0.89454163,0.51884199,1.02327628,0.01429447,0.26156981
-2.59029515,2.41499591,0.00460899,0.24801019,0.15098267,0.91149716,0.52098281,1.03537775,0.01491442,0.25935764
-2.58429215,2.44585298,0.00439213,0.24943506,0.15171388,0.92876547,0.52377979,1.04895689,0.01557905,0.25820951
-2.57828914,2.48090570,0.00422253,0.25172118,0.15238217,0.94647974,0.52744420,1.06424338,0.01628804,0.25815834
-2.57228614,2.52061464,0.00409922,0.25492232,0.15303587,0.96477509,0.53218056,1.08147280,0.01704033,0.25922980
-2.56628314,2.56541335,0.00402096,0.25908182,0.15372446,0.98378326,0.53817979,1.10087884,0.01783407,0.26144157
-2.56028014,2.61569212,0.00398627,0.26423078,0.15449667,1.00362735,0.54561263,1.12268528,0.01866663,0.26480276
-2.55427714,2.67178236,0.00399348,0.27038634,0.15539855,1.02441676,0.55462359,1.14709783,0.01953451,0.26931339
-2.54827414,2.73394232,0.00404075,0.27755026,0.15647176,1.04624260,0.56532549,1.17429630,0.02043345,0.27496414
-2.54227114,2.80234464,0.00412610,0.28570764,0.15775188,1.06917363,0.57779497,1.20442736,0.02135839,0.28173622
-2.53626813,2.87706663,0.00424744,0.29482610,0.15926704,1.09325320,0.59206921,1.23759833,0.02230363,0.28960159
-2.53026513,2.95808362,0.00440258,0.30485530,0.16103679,1.11849717,0.60814372,1.27387206,0.02326293,0.29852342
-2.52426213,3.04526593,0.00458925,0.31572698,0.16307137,1.14489291,0.62597170,1.31326338,0.02422963,0.30845678
-2.51825913,3.13837962,0.00480512,0.32735555,0.16537125,1.17239958,0.64546463,1.35573722,0.02519689,0.31934968
-2.51225613,3.23709106,0.00504781,0.33963916,0.16792715,1.20094966,0.66649443,1.40120838,0.02615786,0.33114429
-2.50625313,3.34097514,0.00531492,0.35246139,0.17072036,1.23045150,0.68889679,1.44954312,0.02710592,0.34377835
-2.50025013,3.44952675,0.00560405,0.36569335,0.17372344,1.26079296,0.71247578,1.50056229,0.02803486,0.35718664
-2.49424712,3.56217480,0.00591281,0.37919633,0.17690131,1.29184578,0.73700938,1.55404592,0.02893915,0.37130255
-2.48824412,3.67829814,0.00623885,0.39282478,0.18021252,1.32347053,0.76225579,1.60973892,0.02981411,0.38605943
-2.48224112,3.79724234,0.00657990,0.40642953,0.18361077,1.35552168,0.78796026,1.66735757,0.03065604,0.40139193
-2.47623812,3.91833646,0.00693375,0.41986118,0.18704660,1.38785265,0.81386194,1.72659628,0.03146239,0.41723683
-2.47023512,4.04090871,0.00729832,0.43297349,0.19046909,1.42032043,0.83970083,1.78713443,0.03223179,0.43353376
-2.46423212,4.16430012,0.00767163,0.44562667,0.19382759,1.45278943,0.86522412,1.84864256,0.03296410,0.45022528
-2.45822911,4.28787550,0.00805182,0.45769031,0.19707334,1.48513442,0.89019194,1.91078789,0.03366032,0.46725660
-2.45222611,4.41103089,0.00843717,0.46904601,0.20016089,1.51724234,0.91438225,1.97323856,0.03432249,0.48457483
-2.44622311,4.53319746,0.00882609,0.47958949,0.20304937,1.54901279,0.93759462,2.03566665,0.03495352,0.50212773
-2.44022011,4.65384145,0.00921710,0.48923210,0.20570344,1.58035741,0.95965277,2.09774974,0.03555697,0.51986212
-2.43421711,4.77246070,0.00960882,0.49790178,0.20809392,1.61119800,0.98040608,2.15917114,0.03613677,0.53772200
-2.42821411,4.88857803,0.00999996,0.50554328,0.21019818,1.64146380,0.99972973,2.21961888,0.03669696,0.55564649
-2.42221111,5.00173250,0.01038930,0.51211787,0.21200014,1.67108800,1.01752392,2.27878397,0.03724132,0.57356778
-2.41620810,5.11146938,0.01077567,0.51760248,0.21349004,1.70000405,1.03371205,2.33635795,0.03777311,0.59140922
-2.41020510,5.21733009,0.01115794,0.52198835,0.21466390,1.72814193,1.04823828,2.39203062,0.03829478,0.60908372
-2.40420210,5.31884337,0.01153501,0.52527935,0.21552288,1.75542501,1.06106462,2.44548803,0.03880771,0.62649268
-2.39819910,5.41551874,0.01190578,0.52749012,0.21607237,1.78176777,1.07216779,2.49641151,0.03931202,0.64352546
-2.39219610,5.50684357,0.01226921,0.52864407,0.21632117,1.80707478,1.08153619,2.54447803,0.03980645,0.66005968
-2.38619310,5.59228434,0.01262430,0.52877157,0.21628055,1.83124128,1.08916720,2.58936222,0.04028833,0.67596220
-2.38019010,5.67129307,0.01297013,0.52790817,0.21596346,1.85415551,1.09506504,2.63074030,0.04075353,0.69109108
-2.37418709,5.74331883,0.01330589,0.52609335,0.21538380,1.87570296,1.09923939,2.66829601,0.04119670,0.70529823
-2.36818409,5.80782445,0.01363091,0.52336947,0.21455596,1.89577237,1.10170480,2.70172839,0.04161134,0.71843289
-2.36218109,5.86430787,0.01394475,0.51978132,0.21349453,1.91426353,1.10248109,2.73076119,0.04199014,0.73034563
-2.35617809,5.91232721,0.01424723,0.51537605,0.21221418,1.93109637,1.10159459,2.75515353,0.04232529,0.74089289
-2.35017509,5.95152845,0.01453846,0.51020366,0.21072991,1.94622112,1.09908020,2.77471119,0.04260884,0.74994171
-2.34417209,5.98167427,0.01481896,0.50431774,0.20905734,1.95962890,1.09498413,2.78929802,0.04283307,0.75737453
-2.33816908,6.00267229,0.01508960,0.49777662,0.20721332,1.97136222,1.08936707,2.79884663,0.04299095,0.76309375
-2.33216608,6.01460112,0.01535173,0.49064467,0.20521653,1.98152476,1.08230752,2.80336784,0.04307645,0.76702589
-2.32616308,6.01773243,0.01560714,0.48299366,0.20308823,1.99028976,1.07390511,2.80295807,0.04308497,0.76912509
-2.32016008,6.01254738,0.01585807,0.47490398,0.20085294,1.99790639,1.06428344,2.79780414,0.04301357,0.76937580
-2.31415708,5.99974618,0.01610718,0.46646561,0.19853908,2.00470354,1.05359228,2.78818500,0.04286129,0.76779445
-2.30815408,5.98024935,0.01635753,0.45777877,0.19617938,2.01109044,1.04200880,2.77447006,0.04262921,0.76443016
-2.30215108,5.95519015,0.01661252,0.44895391,0.19381111,2.01755389,1.02973753,2.75711397,0.04232064,0.75936418
-2.29614807,5.92589768,0.01687577,0.44011123,0.19147610,2.02465160,1.01700898,2.73664774,0.04194103,0.75270834
-2.29014507,5.89387058,0.01715106,0.43137940,0.18922029,2.03300169,1.00407667,2.71366652,0.04149789,0.74460241
-2.28414207,5.86074195,0.01744221,0.42289363,0.18709311,2.04326846,0.99121255,2.68881432,0.04100066,0.73521043
-2.27813907,5.82823622,0.01775292,0.41479305,0.18514639,2.05614443,0.97870096,2.66276613,0.04046040,0.72471630
-2.27213607,5.79811927,0.01808665,0.40721739,0.18343305,2.07232939,0.96683096,2.63620808,0.03988949,0.71331865
-2.26613307,5.77214343,0.01844649,0.40030320,0.18200546,2.09250683,0.95588764,2.60981641,0.03930130,0.70122534
-2.26013007,5.75198935,0.01883500,0.39417962,0.18091356,2.11731870,0.94614228,2.58423589,0.03870971,0.68864760
-2.25412706,5.73920681,0.01925407,0.38896396,0.18020287,2.14733930,0.93784213,2.56005865,0.03812874,0.67579426
-2.24812406,5.73515689,0.01970481,0.38475722,0.17991245,2.18304956,0.93119989,2.53780421,0.03757208,0.66286605
-2.24212106,5.74095801,0.02018743,0.38163983,0.18007282,2.22481267,0.92638368,2.51790145,0.03705264,0.65005037
-2.23611806,5.75743812,0.02070118,0.37966775,0.18070414,2.27285236,0.92350786,2.50067335,0.03658220,0.63751666
-2.23011506,5.78509554,0.02124426,0.37886931,0.18181456,2.32723516,0.92262516,2.48632518,0.03617096,0.62541240
-2.22411206,5.82407051,0.02181384,0.37924275,0.18339898,2.38785747,0.92372083,2.47493659,0.03582725,0.61386016
-2.21810905,5.87412936,0.02240606,0.38075483,0.18543822,2.45443873,0.92670903,2.46645826,0.03555727,0.60295550
-2.21210605,5.93466248,0.02301611,0.38334065,0.18789875,2.52652135,0.93143196,2.46071321,0.03536485,0.59276606
-2.20610305,6.00469734,0.02363828,0.38690452,0.19073298,2.60347794,0.93766184,2.45740301,0.03525137,0.58333167
-2.20010005,6.08292639,0.02426618,0.39132233,0.19388017,2.68452616,0.94510608,2.45611874,0.03521568,0.57466560
-2.19409705,6.16774988,0.02489287,0.39644492,0.19726797,2.76875094,0.95341526,2.45635661,0.03525417,0.56675683
-2.18809405,6.25733213,0.02551105,0.40210271,0.20081446,2.85513362,0.96219413,2.45753756,0.03536091,0.55957325
-2.18209105,6.34966958,0.02611336,0.40811129,0.20443083,2.94258713,0.97101489,2.45903034,0.03552781,0.55306571
-2.17608804,6.44266818,0.02669256,0.41427774,0.20802431,3.02999585,0.97943254,2.46017731,0.03574494,0.54717261
-2.17008504,6.53422681,0.02724182,0.42040742,0.21150158,3.11625858,0.98700152,2.46032165,0.03600090,0.54182497
-2.16408204,6.62232334,0.02775494,0.42631103,0.21477216,3.20033275,0.99329288,2.45883531,0.03628317,0.53695158
-2.15807904,6.70509923,0.02822658,0.43181143,0.21775187,3.28127762,0.99791135,2.45514612,0.03657860,0.53248414
-2.15207604,6.78093877,0.02865242,0.43675009,0.22036614,3.35829460,1.00051133,2.44876310,0.03687385,0.52836194
-2.14607304,6.84853892,0.02902932,0.44099272,0.22255289,3.43076219,1.00081100,2.43929872,0.03715586,0.52453601
-2.14007004,6.90696607,0.02935541,0.44443385,0.22426498,3.49826390,0.99860405,2.42648700,0.03741229,0.52097235
-2.13406703,6.95569669,0.02963010,0.44700015,0.22547205,3.56060719,0.99376814,2.41019666,0.03763195,0.51765423
-2.12806403,6.99463934,0.02985405,0.44865228,0.22616154,3.61783226,0.98626982,2.39043855,0.03780515,0.51458318
-2.12206103,7.02413668,0.03002908,0.44938516,0.22633901,3.67020982,0.97616560,2.36736704,0.03792396,0.51177887
-2.11605803,7.04494692,0.03015803,0.44922677,0.22602762,3.71822759,0.96359911,2.34127521,0.03798249,0.50927764
-2.11005503,7.05820541,0.03024451,0.44823539,0.22526681,3.76256585,0.94879443,2.31258400,0.03797694,0.50712991
-2.10405203,7.06536798,0.03029275,0.44649551,0.22411021,3.80406300,0.93204604,2.28182607,0.03790569,0.50539648
-2.09804902,7.06813888,0.03030728,0.44411272,0.22262298,3.84367262,0.91370583,2.24962485,0.03776920,0.50414406
-2.09204602,7.06838684,0.03029268,0.44120765,0.22087863,3.88241418,0.89416782,2.21667014,0.03756991,0.50344021
-2.08604302,7.06805364,0.03025332,0.43790953,0.21895550,3.92131963,0.87385152,2.18369134,0.03731202,0.50334792
-2.08004002,7.06905986,0.03019317,0.43434948,0.21693309,3.96137884,0.85318455,2.15142961,0.03700121,0.50392035
-2.07403702,7.07321291,0.03011555,0.43065413,0.21488847,4.00348665,0.83258560,2.12061054,0.03664434,0.50519591
-2.06803402,7.08212199,0.03002300,0.42693964,0.21289287,4.04839442,0.81244843,2.09191839,0.03624909,0.50719399
-2.06203102,7.09712466,0.02991724,0.42330662,0.21100867,4.09666872,0.79312769,2.06597329,0.03582367,0.50991165
-2.05602801,7.11922856,0.02979908,0.41983608,0.20928695,4.14865957,0.77492719,2.04331226,0.03537641,0.51332153
-2.05002501,7.14907142,0.02966849,0.41658662,0.20776568,4.20448009,0.75809110,2.02437480,0.03491550,0.51737099
-2.04402201,7.18690110,0.02952473,0.41359289,0.20646864,4.26399864,0.74279835,2.00949347,0.03444872,0.52198267
-2.03801901,7.23257645,0.02936642,0.41086546,0.20540510,4.32684437,0.72916037,1.99888960,0.03398318,0.52705635
-2.03201601,7.28558848,0.02919181,0.40839192,0.20457025,4.39242568,0.71722209,1.99267387,0.03352518,0.53247212
-2.02601301,7.34510025,0.02899897,0.40613910,0.20394635,4.45996095,0.70696598,1.99085132,0.03308007,0.53809452
-2.02001001,7.41000282,0.02878599,0.40405634,0.20350449,4.52851996,0.69831865,1.99333014,0.03265221,0.54377757
-2.01400700,7.47898394,0.02855128,0.40207939,0.20320687,4.59707372,0.69115969,1.99993327,0.03224499,0.54937033
-2.00800400,7.55060506,0.02829372,0.40013483,0.20300939,4.66455018,0.68533193,2.01041198,0.03186081,0.55472263
-2.00200100,7.62338250,0.02801287,0.39814468,0.20286455,4.72989286,0.68065268,2.02446034,0.03150122,0.55969084
-1.99599800,7.69586804,0.02770915,0.39603097,0.20272436,4.79211904,0.67692520,2.04172967,0.03116703,0.56414313
-1.98999500,7.76672454,0.02738385,0.39372003,0.20254310,4.85037468,0.67394982,2.06184224,0.03085842,0.56796416
-1.98399200,7.83479271,0.02703928,0.39114621,0.20227997,4.90398275,0.67153421,2.08440339,0.03057512,0.57105897
-1.97798899,7.89914568,0.02667866,0.38825510,0.20190130,4.95248271,0.66950224,2.10901186,0.03031658,0.57335578
-1.97198599,7.95912893,0.02630614,0.38500584,0.20138231,4.99565868,0.66770116,2.13526784,0.03008210,0.57480781
-1.96598299,8.01438390,0.02592662,0.38137273,0.20070837,5.03355521,0.66600696,2.16277888,0.02987104,0.57539395
-1.95997999,8.06485497,0.02554565,0.37734600,0.19987573,5.06647941,0.66432754,2.19116375,0.02968292,0.57511848
-1.95397699,8.11077992,0.02516922,0.37293178,0.19889164,5.09498978,0.66260400,2.22005464,0.02951760,0.57400973
-1.94797399,8.15266530,0.02480361,0.36815144,0.19777391,5.11987210,0.66081004,2.24909802,0.02937538,0.57211814
-1.94197099,8.19124873,0.02445512,0.36304029,0.19655006,5.14210394,0.65894962,2.27795472,0.02925712,0.56951354
-1.93596798,8.22745074,0.02412993,0.35764579,0.19525596,5.16280945,0.65705330,2.30629981,0.02916430,0.56628214
-1.92996498,8.26231914,0.02383389,0.35202548,0.19393413,5.18320710,0.65517351,2.33382248,0.02909914,0.56252316
-1.92396198,8.29696927,0.02357236,0.34624463,0.19263181,5.20455277,0.65337911,2.36022661,0.02906454,0.55834553
-1.91795898,8.33252319,0.02335008,0.34037382,0.19139886,5.22808129,0.65174967,2.38523200,0.02906417,0.55386454
-1.91195598,8.37005106,0.02317105,0.33448646,0.19028560,5.25494912,0.65036967,2.40857654,0.02910241,0.54919873
-1.90595298,8.41051727,0.02303847,0.32865647,0.18934072,5.28618095,0.64932305,2.43001924,0.02918427,0.54446703
-1.89994997,8.45473367,0.02295469,0.32295601,0.18860920,5.32262263,0.64868833,2.44934404,0.02931528,0.53978625
-1.89394697,8.50332165,0.02292122,0.31745345,0.18813059,5.36490240,0.64853444,2.46636404,0.02950137,0.53526877
-1.88794397,8.55668420,0.02293868,0.31221157,0.18793737,5.41340202,0.64891750,2.48092598,0.02974867,0.53102067
-1.88194097,8.61498858,0.02300690,0.30728595,0.18805372,5.46823878,0.64987849,2.49291447,0.03006325,0.52714009
-1.87593797,8.67815976,0.02312492,0.30272366,0.18849455,5.52925878,0.65144199,2.50225575,0.03045089,0.52371579
-1.86993497,8.74588407,0.02329105,0.29856220,0.18926494,5.59604152,0.65361583,2.50892064,0.03091680,0.52082598
-1.86393197,8.81762257,0.02350291,0.29482872,0.19035982,5.66791514,0.65639165,2.51292632,0.03146526,0.51853740
-1.85792896,8.89263277,0.02375752,0.29153950,0.19176410,5.74398136,0.65974623,2.51433695,0.03209938,0.51690443
-1.85192596,8.96999777,0.02405134,0.28869978,0.19345303,5.82314874,0.66364355,2.51326298,0.03282073,0.51596853
-1.84592296,9.04866111,0.02438030,0.28630380,0.19539290,5.90417277,0.66803732,2.50985922,0.03362910,0.51575783
-1.83991996,9.12746620,0.02473989,0.28433526,0.19754199,5.98570084,0.67287395,2.50432175,0.03452228,0.51628700
-1.83391696,9.20519871,0.02512518,0.28276799,0.19985176,6.06632050,0.67809581,2.49688397,0.03549581,0.51755730
-1.82791396,9.28063059,0.02553088,0.28156702,0.20226825,6.14460897,0.68364461,2.48781192,0.03654297,0.51955713
-1.82191096,9.35256440,0.02595144,0.28068988,0.20473355,6.21918219,0.68946475,2.47739929,0.03765465,0.52226278
-1.81590795,9.41987670,0.02638106,0.28008826,0.20718754,6.28874186,0.69550668,2.46596216,0.03881949,0.52563965
-1.80990495,9.48155921,0.02681383,0.27970980,0.20956955,6.35211885,0.70172990,2.45383395,0.04002400,0.52964382
-1.80390195,9.53675671,0.02724377,0.27950015,0.21182018,6.40831178,0.70810574,2.44136047,0.04125282,0.53422401
-1.79789895,9.58480049,0.02766497,0.27940505,0.21388302,6.45651964,0.71461969,2.42889536,0.04248906,0.53932378
-1.79189595,9.62523630,0.02807170,0.27937257,0.21570640,6.49616760,0.72127312,2.41679575,0.04371469,0.54488396
-1.78589295,9.65784581,0.02845854,0.27935510,0.21724498,6.52692532,0.72808445,2.40541818,0.04491106,0.55084518
-1.77988994,9.68266071,0.02882048,0.27931133,0.21846127,6.54871739,0.73508954,2.39511458,0.04605940,0.55715026
-1.77388694,9.69996858,0.02915308,0.27920788,0.21932687,6.56172563,0.74234127,2.38622803,0.04714135,0.56374650
-1.76788394,9.71030997,0.02945254,0.27902060,0.21982359,6.56638324,0.74990831,2.37908828,0.04813953,0.57058744
-1.76188094,9.71446634,0.02971585,0.27873543,0.21994423,6.56336110,0.75787284,2.37400659,0.04903803,0.57763422
-1.75587794,9.71343866,0.02994081,0.27834876,0.21969311,6.55354658,0.76632754,2.37127002,0.04982288,0.58485613
-1.74987494,9.70841705,0.03012607,0.27786731,0.21908614,6.53801560,0.77537157,2.37113478,0.05048247,0.59223052
-1.74387194,9.70074217,0.03027118,0.27730740,0.21815074,6.51799879,0.78510586,2.37381893,0.05100783,0.59974179
-1.73786893,9.69185925,0.03037650,0.27669379,0.21692517,6.49484283,0.79562772,2.37949447,0.05139284,0.60737971
-1.73186593,9.68326652,0.03044315,0.27605801,0.21545768,6.46996831,0.80702505,2.38827902,0.05163435,0.61513686
-1.72586293,9.67645982,0.03047289,0.27543634,0.21380518,6.44482548,0.81937032,2.40022770,0.05173214,0.62300562
-1.71985993,9.67287571,0.03046802,0.27486754,0.21203169,6.42084946,0.83271465,2.41532543,0.05168884,0.63097465
-1.71385693,9.67383546,0.03043118,0.27439039,0.21020650,6.39941658,0.84708235,2.43348036,0.05150972,0.63902536
