energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.72386193,0.74630891,0.00311343,0.08080805,0.01671528,0.34180270,0.21098683,0.14330330
-5.71785893,0.74495504,0.00267670,0.07835102,0.01651054,0.34460134,0.21700816,0.14167163
-5.71185593,0.75180108,0.00228764,0.07714750,0.01655107,0.35058873,0.22543514,0.14173690
-5.70585293,0.76642504,0.00194424,0.07718091,0.01683315,0.35952788,0.23610189,0.14342545
-5.69984992,0.78823426,0.00164391,0.07841737,0.01734930,0.37110177,0.24879554,0.14663130
-5.69384692,0.81648213,0.00138362,0.08080683,0.01808849,0.38492202,0.26326040,0.15121936
-5.68784392,0.85028792,0.00116010,0.08428426,0.01903641,0.40053947,0.27920299,0.15702916
-5.68184092,0.88865930,0.00096989,0.08877073,0.02017568,0.41745665,0.29629801,0.16387888
-5.67583792,0.93051700,0.00080952,0.09417444,0.02148607,0.43514156,0.31419516,0.17156979
-5.66983492,0.97472123,0.00067560,0.10039171,0.02294478,0.45304261,0.33252654,0.17989080
-5.66383192,1.02009925,0.00056490,0.10730809,0.02452669,0.47060421,0.35091480,0.18862329
-5.65782891,1.06547349,0.00047439,0.11479945,0.02620466,0.48728263,0.36898157,0.19754591
-5.65182591,1.10968965,0.00040133,0.12273323,0.02794985,0.50256155,0.38635615,0.20643947
-5.64582291,1.15164407,0.00034329,0.13096996,0.02973210,0.51596685,0.40268421,0.21509173
-5.63981991,1.19030978,0.00029817,0.13936493,0.03152031,0.52708026,0.41763625,0.22330199
-5.63381691,1.22476045,0.00026422,0.14777024,0.03328294,0.53555118,0.43091556,0.23088552
-5.62781391,1.25419180,0.00024008,0.15603711,0.03498849,0.54110641,0.44226551,0.23767753
-5.62181091,1.27793982,0.00022471,0.16401851,0.03660607,0.54355756,0.45147591,0.24353689
-5.61580790,1.29549536,0.00021749,0.17157205,0.03810600,0.54280554,0.45838826,0.24834920
-5.60980490,1.30651472,0.00021813,0.17856314,0.03946041,0.53884247,0.46289973,0.25202939
-5.60380190,1.31082602,0.00022674,0.18486825,0.04064386,0.53175058,0.46496579,0.25452370
-5.59779890,1.30843135,0.00024379,0.19037821,0.04163399,0.52169843,0.46460142,0.25581094
-5.59179590,1.29950448,0.00027011,0.19500148,0.04241205,0.50893457,0.46188081,0.25590309
-5.58579290,1.28438462,0.00030691,0.19866712,0.04296349,0.49377904,0.45693572,0.25484517
-5.57978989,1.26356616,0.00035576,0.20132749,0.04327834,0.47661293,0.44995242,0.25271439
-5.57378689,1.23768501,0.00041859,0.20296039,0.04335161,0.45786659,0.44116748,0.24961860
-5.56778389,1.20750186,0.00049767,0.20357062,0.04318348,0.43800691,0.43086239,0.24569396
-5.56178089,1.17388287,0.00059561,0.20319074,0.04277943,0.41752412,0.41935724,0.24110209
-5.55577789,1.13777828,0.00071528,0.20188103,0.04215012,0.39691869,0.40700366,0.23602641
-5.54977489,1.10019951,0.00085986,0.19972860,0.04131123,0.37668851,0.39417713,0.23066809
-5.54377189,1.06219531,0.00103270,0.19684549,0.04028308,0.35731699,0.38126883,0.22524137
-5.53776888,1.02482730,0.00123726,0.19336596,0.03909011,0.33926214,0.36867735,0.21996846
-5.53176588,0.98914567,0.00147709,0.18944290,0.03776024,0.32294704,0.35680015,0.21507417
-5.52576288,0.95616523,0.00175563,0.18524347,0.03632414,0.30875162,0.34602518,0.21078021
-5.51975988,0.92684239,0.00207616,0.18094419,0.03481438,0.29700600,0.33672273,0.20729937
-5.51375688,0.90205350,0.00244162,0.17672551,0.03326454,0.28798535,0.32923759,0.20482971
-5.50775388,0.88257488,0.00285445,0.17276612,0.03170827,0.28190613,0.32388174,0.20354886
-5.50175088,0.86906496,0.00331647,0.16923725,0.03017842,0.27892379,0.32092767,0.20360860
-5.49574787,0.86204896,0.00382867,0.16629705,0.02870616,0.27913169,0.32060255,0.20512986
-5.48974487,0.86190636,0.00439108,0.16408533,0.02732013,0.28256124,0.32308322,0.20819834
-5.48374187,0.86886156,0.00500261,0.16271895,0.02604582,0.28918313,0.32849228,0.21286082
-5.47773887,0.88297805,0.00566088,0.16228784,0.02490489,0.29890946,0.33689538,0.21912251
-5.47173587,0.90415631,0.00636219,0.16285194,0.02391480,0.31159693,0.34829968,0.22694533
-5.46573287,0.93213558,0.00710139,0.16443926,0.02308846,0.32705070,0.36265376,0.23624743
-5.45972986,0.96649972,0.00787189,0.16704487,0.02243409,0.34502919,0.37984892,0.24690398
-5.45372686,1.00668708,0.00866570,0.17063121,0.02195522,0.36524952,0.39972184,0.25874927
-5.44772386,1.05200428,0.00947349,0.17512936,0.02165085,0.38739370,0.42205874,0.27158011
-5.44172086,1.10164365,0.01028475,0.18044155,0.02151566,0.41111546,0.44660085,0.28516056
-5.43571786,1.15470398,0.01108803,0.18644453,0.02154048,0.43604753,0.47305111,0.29922781
-5.42971486,1.21021402,0.01187115,0.19299387,0.02171269,0.46180953,0.50108194,0.31349911
-5.42371186,1.26715814,0.01262154,0.19992887,0.02201685,0.48801605,0.53034393,0.32767950
-5.41770885,1.32450330,0.01332661,0.20707801,0.02243520,0.51428501,0.56047509,0.34147014
-5.41170585,1.38122667,0.01397410,0.21426460,0.02294838,0.54024591,0.59111051,0.35457692
-5.40570285,1.43634282,0.01455248,0.22131252,0.02353597,0.56554799,0.62189203,0.36671904
-5.39969985,1.48892971,0.01505136,0.22805177,0.02417711,0.58986790,0.65247764,0.37763728
-5.39369685,1.53815255,0.01546182,0.23432357,0.02485111,0.61291678,0.68255038,0.38710157
-5.38769385,1.58328480,0.01577679,0.23998495,0.02553785,0.63444642,0.71182625,0.39491767
-5.38169085,1.62372548,0.01599130,0.24491258,0.02621834,0.65425451,0.74006111,0.40093260
-5.37568784,1.65901238,0.01610271,0.24900579,0.02687497,0.67218849,0.76705609,0.40503868
-5.36968484,1.68883063,0.01611085,0.25218857,0.02749191,0.68814823,0.79266147,0.40717602
-5.36368184,1.71301651,0.01601807,0.25441073,0.02805523,0.70208706,0.81677888,0.40733343
-5.35767884,1.73155643,0.01582921,0.25564810,0.02855314,0.71401139,0.83936159,0.40554761
-5.35167584,1.74458122,0.01555150,0.25590178,0.02897599,0.72397874,0.86041309,0.40190091
-5.34567284,1.75235605,0.01519436,0.25519676,0.02931638,0.73209433,0.87998378,0.39651763
-5.33966983,1.75526653,0.01476910,0.25357975,0.02956907,0.73850618,0.89816596,0.38955910
-5.33366683,1.75380152,0.01428863,0.25111658,0.02973099,0.74339901,0.91508729,0.38121786
-5.32766383,1.74853343,0.01376709,0.24788922,0.02980110,0.74698707,0.93090286,0.37171112
-5.32166083,1.74009676,0.01321938,0.24399270,0.02978035,0.74950606,0.94578620,0.36127391
-5.31565783,1.72916582,0.01266078,0.23953186,0.02967152,0.75120455,0.95991951,0.35015211
-5.30965483,1.71643232,0.01210651,0.23461839,0.02947916,0.75233501,0.97348344,0.33859572
-5.30365183,1.70258379,0.01157130,0.22936799,0.02920938,0.75314495,0.98664695,0.32685267
-5.29764882,1.68828352,0.01106905,0.22389792,0.02886983,0.75386838,0.99955748,0.31516328
-5.29164582,1.67415281,0.01061242,0.21832502,0.02846948,0.75471789,1.01233205,0.30375562
-5.28564282,1.66075607,0.01021259,0.21276409,0.02801853,0.75587782,1.02504965,0.29284192
-5.27963982,1.64858924,0.00987900,0.20732684,0.02752828,0.75749863,1.03774531,0.28261601
-5.27363682,1.63807186,0.00961917,0.20212126,0.02701095,0.75969274,1.05040626,0.27325185
-5.26763382,1.62954307,0.00943861,0.19725140,0.02647953,0.76253217,1.06297048,0.26490302
-5.26163082,1.62326134,0.00934073,0.19281749,0.02594762,0.76604791,1.07532778,0.25770321
-5.25562781,1.61940790,0.00932690,0.18891638,0.02542920,0.77023106,1.08732350,0.25176740
-5.24962481,1.61809343,0.00939646,0.18564206,0.02493846,0.77503586,1.09876482,0.24719358
-5.24362181,1.61936746,0.00954688,0.18308627,0.02448954,0.78038419,1.10942941,0.24406485
-5.23761881,1.62322976,0.00977388,0.18133904,0.02409632,0.78617148,1.11907604,0.24245161
-5.23161581,1.62964293,0.01007165,0.18048895,0.02377212,0.79227354,1.12745669,0.24241366
-5.22561281,1.63854522,0.01043306,0.18062314,0.02352946,0.79855408,1.13432956,0.24400186
-5.21960980,1.64986263,0.01084987,0.18182688,0.02337980,0.80487233,1.13947221,0.24725936
-5.21360680,1.66351946,0.01131299,0.18418261,0.02333320,0.81109029,1.14269404,0.25222203
-5.20760380,1.67944628,0.01181274,0.18776843,0.02339809,0.81707934,1.14384747,0.25891817
-5.20160080,1.69758479,0.01233905,0.19265598,0.02358101,0.82272557,1.14283699,0.26736724
-5.19559780,1.71788908,0.01288173,0.19890776,0.02388633,0.82793372,1.13962556,0.27757783
-5.18959480,1.74032299,0.01343063,0.20657400,0.02431603,0.83262932,1.13423780,0.28954485
-5.18359180,1.76485369,0.01397585,0.21568902,0.02486955,0.83675913,1.12675983,0.30324604
-5.17758879,1.79144196,0.01450790,0.22626741,0.02554361,0.84028973,1.11733557,0.31863817
-5.17158579,1.82002960,0.01501781,0.23830018,0.02633214,0.84320458,1.10615976,0.33565302
-5.16558279,1.85052519,0.01549725,0.25175106,0.02722628,0.84549969,1.09346808,0.35419361
-5.15957979,1.88278911,0.01593860,0.26655315,0.02821440,0.84717847,1.07952488,0.37413084
-5.15357679,1.91661920,0.01633500,0.28260641,0.02928225,0.84824603,1.06460943,0.39530106
-5.14757379,1.95173834,0.01668040,0.29977587,0.03041319,0.84870359,1.04900130,0.41750468
-5.14157079,1.98778520,0.01696954,0.31789120,0.03158847,0.84854340,1.03296609,0.44050624
-5.13556778,2.02430919,0.01719801,0.33674739,0.03278759,0.84774464,1.01674219,0.46403603
-5.12956478,2.06077054,0.01736219,0.35610704,0.03398878,0.84627071,1.00052944,0.48779344
-5.12356178,2.09654594,0.01745929,0.37570401,0.03516952,0.84406814,0.98448046,0.51145194
-5.11755878,2.13093991,0.01748730,0.39524860,0.03630702,0.84106723,0.96869509,0.53466580
-5.11155578,2.16320174,0.01744504,0.41443404,0.03737888,0.83718449,0.95321830,0.55707807
-5.10555278,2.19254711,0.01733210,0.43294405,0.03836363,0.83232664,0.93804156,0.57832983
-5.09954977,2.21818371,0.01714889,0.45046130,0.03924128,0.82639598,0.92310759,0.59807003
-5.09354677,2.23933925,0.01689660,0.46667641,0.03999387,0.81929669,0.90831804,0.61596574
-5.08754377,2.25529062,0.01657722,0.48129694,0.04060590,0.81094158,0.89354359,0.63171217
-5.08154077,2.26539241,0.01619352,0.49405628,0.04106474,0.80125894,0.87863575,0.64504203
-5.07553777,2.26910336,0.01574906,0.50472173,0.04136084,0.79019880,0.86343949,0.65573383
-5.06953477,2.26600913,0.01524813,0.51310161,0.04148797,0.77773834,0.84780611,0.66361856
-5.06353177,2.25584022,0.01469574,0.51905099,0.04144322,0.76388590,0.83160526,0.66858472
-5.05752876,2.23848420,0.01409753,0.52247584,0.04122698,0.74868353,0.81473573,0.67058110
-5.05152576,2.21399146,0.01345973,0.52333545,0.04084277,0.73220767,0.79713418,0.66961762
-5.04552276,2.18257453,0.01278904,0.52164301,0.04029697,0.71456815,0.77878164,0.66576392
-5.03951976,2.14460103,0.01209251,0.51746444,0.03959852,0.69590547,0.75970740,0.65914599
-5.03351676,2.10058103,0.01137745,0.51091561,0.03875852,0.67638666,0.73999031,0.64994104
-5.02751376,2.05114945,0.01065125,0.50215812,0.03778980,0.65619992,0.71975764,0.63837101
-5.02151076,1.99704498,0.00992127,0.49139392,0.03670655,0.63554849,0.69918190,0.62469490
-5.01550775,1.93908655,0.00919467,0.47885911,0.03552381,0.61464415,0.67847575,0.60920061
-5.00950475,1.87814874,0.00847829,0.46481721,0.03425716,0.59370066,0.65788583,0.59219640
-5.00350175,1.81513752,0.00777848,0.44955229,0.03292232,0.57292764,0.63768578,0.57400266
-4.99749875,1.75096734,0.00710104,0.43336214,0.03153488,0.55252513,0.61816911,0.55494408
-4.99149575,1.68654060,0.00645104,0.41655187,0.03011007,0.53267915,0.59964223,0.53534265
-4.98549275,1.62273009,0.00583285,0.39942799,0.02866254,0.51355833,0.58241813,0.51551161
-4.97948974,1.56036488,0.00524997,0.38229317,0.02720631,0.49531180,0.56681088,0.49575046
-4.97348674,1.50021965,0.00470510,0.36544172,0.02575465,0.47806820,0.55313102,0.47634104
-4.96748374,1.44300742,0.00420006,0.34915573,0.02432006,0.46193584,0.54168198,0.45754463
-4.96148074,1.38937510,0.00373588,0.33370186,0.02291430,0.44700364,0.53275714,0.43959995
-4.95547774,1.33990137,0.00331281,0.31932859,0.02154837,0.43334285,0.52663749,0.42272185
-4.94947474,1.29509616,0.00293036,0.30626389,0.02023256,0.42100907,0.52358945,0.40710052
-4.94347174,1.25540096,0.00258744,0.29471303,0.01897644,0.41004443,0.52386253,0.39290101
-4.93746873,1.22118919,0.00228239,0.28485655,0.01778885,0.40047965,0.52768642,0.38026287
-4.93146573,1.19276615,0.00201313,0.27684816,0.01667790,0.39233568,0.53526721,0.36929977
-4.92546273,1.17036792,0.00177720,0.27081262,0.01565087,0.38562477,0.54678261,0.36009899
-4.91945973,1.15415895,0.00157194,0.26684354,0.01471416,0.38035096,0.56237575,0.35272072
-4.91345673,1.14422843,0.00139449,0.26500105,0.01387314,0.37650966,0.58214795,0.34719722
-4.90745373,1.14058542,0.00124197,0.26530973,0.01313209,0.37408665,0.60615034,0.34353186
-4.90145073,1.14315322,0.00111149,0.26775662,0.01249400,0.37305639,0.63437483,0.34169831
-4.89544772,1.15176358,0.00100028,0.27228976,0.01196046,0.37337982,0.66674477,0.34163982
-4.88944472,1.16615147,0.00090569,0.27881736,0.01153156,0.37500198,0.70310609,0.34326904
-4.88344172,1.18595114,0.00082526,0.28720785,0.01120575,0.37784944,0.74321952,0.34646846
-4.87743872,1.21069456,0.00075676,0.29729110,0.01097981,0.38182817,0.78675458,0.35109167
-4.87143572,1.23981284,0.00069821,0.30886091,0.01084880,0.38682179,0.83328635,0.35696574
-4.86543272,1.27264149,0.00064789,0.32167898,0.01080611,0.39269065,0.88229548,0.36389471
-4.85942971,1.30843013,0.00060430,0.33548039,0.01084354,0.39927198,0.93317218,0.37166446
-4.85342671,1.34635694,0.00056624,0.34998070,0.01095142,0.40638117,0.98522464,0.38004874
-4.84742371,1.38554790,0.00053272,0.36488443,0.01111883,0.41381444,1.03769202,0.38881661
-4.84142071,1.42510080,0.00050297,0.37989488,0.01133386,0.42135280,1.08976210,0.39774082
-4.83541771,1.46411331,0.00047646,0.39472499,0.01158390,0.42876744,1.14059320,0.40660714
-4.82941471,1.50171443,0.00045280,0.40910888,0.01185596,0.43582617,1.18933987,0.41522428
-4.82341171,1.53709813,0.00043179,0.42281357,0.01213709,0.44230094,1.23518149,0.42343398
-4.81740870,1.56955795,0.00041337,0.43565067,0.01241473,0.44797598,1.27735265,0.43112088
-4.81140570,1.59852089,0.00039759,0.44748714,0.01267708,0.45265630,1.31517404,0.43822174
-4.80540270,1.62357905,0.00038463,0.45825494,0.01291352,0.45617602,1.34808249,0.44473351
-4.79939970,1.64451728,0.00037472,0.46795886,0.01311488,0.45840625,1.37565853,0.45071977
-4.79339670,1.66133528,0.00036821,0.47668203,0.01327378,0.45926204,1.39765008,0.45631510
-4.78739370,1.67426251,0.00036546,0.48458885,0.01338487,0.45870781,1.41399089,0.46172704
-4.78139070,1.68376488,0.00036692,0.49192481,0.01344495,0.45676129,1.42481234,0.46723517
-4.77538769,1.69054200,0.00037305,0.49901309,0.01345309,0.45349521,1.43044790,0.47318737
-4.76938469,1.69551466,0.00038434,0.50624778,0.01341065,0.44903691,1.43142930,0.47999274
-4.76338169,1.69980216,0.00040127,0.51408372,0.01332116,0.44356560,1.42847436,0.48811163
-4.75737869,1.70468998,0.00042433,0.52302318,0.01319019,0.43730733,1.42246639,0.49804253
-4.75137569,1.71158845,0.00045399,0.53359965,0.01302511,0.43052774,1.41442578,0.51030636
-4.74537269,1.72198368,0.00049066,0.54635919,0.01283481,0.42352296,1.40547466,0.52542846
-4.73936968,1.73738238,0.00053471,0.56184002,0.01262929,0.41660896,1.39679579,0.54391891
-4.73336668,1.75925267,0.00058643,0.58055083,0.01241934,0.41010970,1.38958743,0.56625167
-4.72736368,1.78896308,0.00064600,0.60294889,0.01221610,0.40434475,1.38501585,0.59284358
-4.72136068,1.82772229,0.00071350,0.62941858,0.01203063,0.39961684,1.38416760,0.62403373
-4.71535768,1.87652235,0.00078887,0.66025140,0.01187352,0.39619987,1.38800347,0.66006439
-4.70935468,1.93608767,0.00087191,0.69562825,0.01175456,0.39432811,1.39731637,0.70106410
-4.70335168,2.00683247,0.00096229,0.73560481,0.01168235,0.39418683,1.41269484,0.74703393
-4.69734867,2.08882873,0.00105948,0.78010089,0.01166412,0.39590513,1.43449413,0.79783762
-4.69134567,2.18178637,0.00116284,0.82889425,0.01170548,0.39955104,1.46281610,0.85319615
-4.68534267,2.28504706,0.00127156,0.88161940,0.01181038,0.40512929,1.49749911,0.91268736
-4.67933967,2.39759215,0.00138471,0.93777165,0.01198102,0.41258189,1.53811841,0.97575071
-4.67333667,2.51806501,0.00150125,0.99671646,0.01221794,0.42179133,1.58399734,1.04169744
-4.66733367,2.64480705,0.00162007,1.05770382,0.01252014,0.43258648,1.63422887,1.10972567
-4.66133067,2.77590621,0.00174000,1.11988736,0.01288526,0.44475067,1.68770675,1.17894022
-4.65532766,2.90925598,0.00185986,1.18234735,0.01330987,0.45803180,1.74316500,1.24837638
-4.64932466,3.04262268,0.00197854,1.24411692,0.01378967,0.47215371,1.79922417,1.31702675
-4.64332166,3.17371807,0.00209494,1.30421028,0.01431984,0.48682847,1.85444229,1.38387004
-4.63731866,3.30027415,0.00220812,1.36165198,0.01489534,0.50176882,1.90736841,1.44790078
-4.63131566,3.42011698,0.00231724,1.41550585,0.01551113,0.51670023,1.95659655,1.50815856
-4.62531266,3.53123633,0.00242163,1.46490251,0.01616248,0.53137194,2.00081750,1.56375574
-4.61930965,3.63184808,0.00252080,1.50906435,0.01684509,0.54556643,2.03886661,1.61390224
-4.61330665,3.72044691,0.00261443,1.54732690,0.01755526,0.55910686,2.06976542,1.65792669
-4.60730365,3.79584722,0.00270240,1.57915591,0.01828993,0.57186223,2.09275566,1.69529294
-4.60130065,3.85721082,0.00278473,1.60415949,0.01904667,0.58374991,2.10732430,1.72561142
-4.59529765,3.90406080,0.00286158,1.62209504,0.01982359,0.59473567,2.11321901,1.74864518
-4.58929465,3.93628156,0.00293322,1.63287102,0.02061922,0.60483113,2.11045374,1.76431047
-4.58329165,3.95410591,0.00299997,1.63654364,0.02143227,0.61408904,2.09930469,1.77267226
-4.57728864,3.95809051,0.00306218,1.63330911,0.02226147,0.62259659,2.08029726,1.77393521
-4.57128564,3.94908180,0.00312019,1.62349199,0.02310528,0.63046743,2.05418525,1.76843085
-4.56528264,3.92817454,0.00317425,1.60753064,0.02396168,0.63783270,2.02192343,1.75660183
-4.55927964,3.89666576,0.00322453,1.58596043,0.02482797,0.64483185,1.98463530,1.73898422
-4.55327664,3.85600645,0.00327107,1.55939580,0.02570059,0.65160375,1.94357763,1.71618891
-4.54727364,3.80775359,0.00331376,1.52851205,0.02657501,0.65827849,1.90010333,1.68888283
-4.54127064,3.75352453,0.00335236,1.49402743,0.02744571,0.66497060,1.85562437,1.65777104
-4.53526763,3.69495548,0.00338648,1.45668639,0.02830621,0.67177374,1.81157591,1.62358009
-4.52926463,3.63366517,0.00341562,1.41724422,0.02914920,0.67875716,1.76938281,1.58704314
-4.52326163,3.57122432,0.00343918,1.37645341,0.02996668,0.68596419,1.73042907,1.54888715
-4.51725863,3.50913098,0.00345653,1.33505180,0.03075025,0.69341231,1.69603075,1.50982194
-4.51125563,3.44879127,0.00346703,1.29375233,0.03149138,0.70109503,1.66741239,1.47053110
-4.50525263,3.39150455,0.00347011,1.25323424,0.03218169,0.70898489,1.64568659,1.43166445
-4.49924962,3.33845207,0.00346527,1.21413530,0.03281332,0.71703743,1.63183657,1.39383145
-4.49324662,3.29068761,0.00345219,1.17704470,0.03337917,0.72519567,1.62670099,1.35759535
-4.48724362,3.24912908,0.00343070,1.14249644,0.03387318,0.73339446,1.63096049,1.32346754
-4.48124062,3.21454975,0.00340088,1.11096261,0.03429054,0.74156458,1.64512548,1.29190180
-4.47523762,3.18756859,0.00336300,1.08284672,0.03462781,0.74963593,1.66952475,1.26328818
-4.46923462,3.16863906,0.00331759,1.05847678,0.03488295,0.75753976,1.70429470,1.23794663
-4.46323162,3.15803662,0.00326537,1.03809840,0.03505533,0.76520963,1.74936931,1.21612021
-4.45722861,3.15584530,0.00320726,1.02186812,0.03514561,0.77258124,1.80447113,1.19796844
-4.45122561,3.16194440,0.00314435,1.00984728,0.03515559,0.77959096,1.86910393,1.18356101
-4.44522261,3.17599650,0.00307782,1.00199707,0.03508796,0.78617355,1.94254781,1.17287250
-4.43921961,3.19743842,0.00300889,0.99817514,0.03494607,0.79225921,2.02385780,1.16577861
-4.43321661,3.22547670,0.00293882,0.99813444,0.03473368,0.79777033,2.11186696,1.16205469
-4.42721361,3.25908931,0.00286879,1.00152483,0.03445465,0.80261847,2.20519513,1.16137688
-4.42121061,3.29703485,0.00279987,1.00789771,0.03411278,0.80670192,2.30226415,1.16332662
-4.41520760,3.33787046,0.00273300,1.01671413,0.03371158,0.80990422,2.40132027,1.16739856
-4.40920460,3.37997899,0.00266894,1.02735642,0.03325416,0.81209399,2.50046422,1.17301222
-4.40320160,3.42160536,0.00260826,1.03914321,0.03274316,0.81312639,2.59768865,1.17952717
-4.39719860,3.46090173,0.00255133,1.05134752,0.03218077,0.81284609,2.69092271,1.18626140
-4.39119560,3.49598005,0.00249834,1.06321738,0.03156883,0.81109200,2.77808251,1.19251239
-4.38519260,3.52497040,0.00244930,1.07399840,0.03090891,0.80770345,2.85712615,1.19758005
-4.37918959,3.54608258,0.00240412,1.08295712,0.03020255,0.80252760,2.92611136,1.20079058
-4.37318659,3.55766862,0.00236260,1.08940444,0.02945143,0.79542769,2.98325354,1.20152029
-4.36718359,3.55828288,0.00232453,1.09271799,0.02865761,0.78629162,3.02698182,1.19921823
-4.36118059,3.54673721,0.00228969,1.09236235,0.02782373,0.77504040,3.05599044,1.19342651
-4.35517759,3.52214803,0.00225797,1.08790627,0.02695320,0.76163595,3.06928321,1.18379738
-4.34917459,3.48397306,0.00222934,1.07903607,0.02605035,0.74608756,3.06620870,1.17010617
-4.34317159,3.43203554,0.00220395,1.06556453,0.02512049,0.72845681,3.04648426,1.15225941
-4.33716858,3.36653461,0.00218213,1.04743495,0.02416996,0.70886027,3.01020768,1.13029772
-4.33116558,3.28804108,0.00216441,1.02472018,0.02320603,0.68747000,2.95785537,1.10439333
-4.32516258,3.19747870,0.00215151,0.99761677,0.02223683,0.66451150,2.89026734,1.07484235
-4.31915958,3.09609161,0.00214435,0.96643449,0.02127111,0.64025914,2.80861908,1.04205203
-4.31315658,2.98539959,0.00214397,0.93158201,0.02031805,0.61502938,2.71438178,1.00652390
-4.30715358,2.86714308,0.00215154,0.89354932,0.01938694,0.58917176,2.60927257,0.96883332
