energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.76588294,0.87914714,0.23075616,0.37239888,0.02317320,0.01364226,0.18837176,0.00000000,0.01040897,0.37377930
-5.75987994,0.86938141,0.23299265,0.36151137,0.02431034,0.01350934,0.18799487,0.00000000,0.01027366,0.37376936
-5.75387694,0.85877166,0.23452254,0.35117780,0.02532172,0.01334442,0.18702031,0.00000000,0.01010853,0.37284064
-5.74787394,0.84703131,0.23526238,0.34121403,0.02618732,0.01314704,0.18542272,0.00000000,0.00991494,0.37091480
-5.74187094,0.83389928,0.23513821,0.33145051,0.02688962,0.01291682,0.18318252,0.00000000,0.00969426,0.36792081
-5.73586793,0.81914891,0.23408847,0.32173657,0.02741412,0.01265355,0.18028724,0.00000000,0.00944787,0.36379835
-5.72986493,0.80259620,0.23206665,0.31194397,0.02774992,0.01235728,0.17673285,0.00000000,0.00917720,0.35850130
-5.72386193,0.78410690,0.22904357,0.30196962,0.02789007,0.01202835,0.17252491,0.00000000,0.00888379,0.35200092
-5.71785893,0.76360217,0.22500917,0.29173752,0.02783183,0.01166749,0.16767954,0.00000000,0.00856936,0.34428866
-5.71185593,0.74106244,0.21997369,0.28119972,0.02757681,0.01127588,0.16222406,0.00000000,0.00823581,0.33537831
-5.70585293,0.71652934,0.21396813,0.27033657,0.02713089,0.01085519,0.15619712,0.00000000,0.00788528,0.32530736
-5.69984992,0.69010547,0.20704394,0.25915600,0.02650403,0.01040763,0.14964855,0.00000000,0.00752019,0.31413745
-5.69384692,0.66195215,0.19927198,0.24769209,0.02570992,0.00993594,0.14263855,0.00000000,0.00714319,0.30195387
-5.68784392,0.63228497,0.19074073,0.23600292,0.02476556,0.00944336,0.13523663,0.00000000,0.00675722,0.28886413
-5.68184092,0.60136768,0.18155387,0.22416780,0.02369060,0.00893361,0.12751996,0.00000000,0.00636539,0.27499550
-5.67583792,0.56950432,0.17182736,0.21228408,0.02250677,0.00841078,0.11957151,0.00000000,0.00597101,0.26049197
-5.66983492,0.53703034,0.16168609,0.20046356,0.02123716,0.00787928,0.11147792,0.00000000,0.00557749,0.24551033
-5.66383192,0.50430285,0.15126037,0.18882885,0.01990547,0.00734370,0.10332724,0.00000000,0.00518825,0.23021602
-5.65782891,0.47169060,0.14068225,0.17750965,0.01853539,0.00680871,0.09520662,0.00000000,0.00480668,0.21477858
-5.65182591,0.43956413,0.13008211,0.16663922,0.01714985,0.00627895,0.08720017,0.00000000,0.00443601,0.19936713
-5.64582291,0.40828648,0.11958534,0.15635122,0.01577051,0.00575889,0.07938688,0.00000000,0.00407928,0.18414606
-5.63981991,0.37820492,0.10930948,0.14677687,0.01441723,0.00525275,0.07183900,0.00000000,0.00373922,0.16927105
-5.63381691,0.34964400,0.09936186,0.13804283,0.01310765,0.00476439,0.06462059,0.00000000,0.00341822,0.15488559
-5.62781391,0.32290007,0.08983773,0.13026959,0.01185691,0.00429725,0.05778657,0.00000000,0.00311827,0.14111822
-5.62181091,0.29823757,0.08081905,0.12357050,0.01067749,0.00385428,0.05138213,0.00000000,0.00284092,0.12808041
-5.61580790,0.27588702,0.07237380,0.11805157,0.00957911,0.00343795,0.04544254,0.00000000,0.00258729,0.11586528
-5.60980490,0.25604471,0.06455589,0.11381177,0.00856875,0.00305019,0.03999342,0.00000000,0.00235805,0.10454700
-5.60380190,0.23887392,0.05740560,0.11094393,0.00765080,0.00269247,0.03505124,0.00000000,0.00215346,0.09418100
-5.59779890,0.22450751,0.05095043,0.10953608,0.00682722,0.00236581,0.03062414,0.00000000,0.00197341,0.08480475
-5.59179590,0.21305155,0.04520626,0.10967299,0.00609783,0.00207084,0.02671307,0.00000000,0.00181746,0.07643908
-5.58579290,0.20458971,0.04017886,0.11143797,0.00546054,0.00180789,0.02331291,0.00000000,0.00168495,0.06909002
-5.57978989,0.19918798,0.03586545,0.11491444,0.00491173,0.00157711,0.02041383,0.00000000,0.00157503,0.06275084
-5.57378689,0.19689946,0.03225636,0.12018741,0.00444653,0.00137851,0.01800256,0.00000000,0.00148678,0.05740428
-5.56778389,0.19776874,0.02933665,0.12734439,0.00405919,0.00121214,0.01606368,0.00000000,0.00141929,0.05302492
-5.56178089,0.20183567,0.02708754,0.13647575,0.00374333,0.00107818,0.01458081,0.00000000,0.00137179,0.04958133
-5.55577789,0.20913810,0.02548781,0.14767431,0.00349223,0.00097706,0.01353763,0.00000000,0.00134370,0.04703818
-5.54977489,0.21971339,0.02451478,0.16103399,0.00329910,0.00090957,0.01291878,0.00000000,0.00133472,0.04535804
-5.54377189,0.23359865,0.02414518,0.17664758,0.00315726,0.00087699,0.01271060,0.00000000,0.00134498,0.04450286
-5.53776888,0.25082943,0.02435564,0.19460343,0.00306026,0.00088117,0.01290159,0.00000000,0.00137504,0.04443514
-5.53176588,0.27143697,0.02512302,0.21498130,0.00300208,0.00092462,0.01348279,0.00000000,0.00142596,0.04511868
-5.52576288,0.29544412,0.02642437,0.23784729,0.00297713,0.00101061,0.01444795,0.00000000,0.00149939,0.04651897
-5.51975988,0.32286010,0.02823678,0.26324818,0.00298033,0.00114315,0.01579342,0.00000000,0.00159753,0.04860331
-5.51375688,0.35367431,0.03053695,0.29120527,0.00300709,0.00132710,0.01751810,0.00000000,0.00172318,0.05134050
-5.50775388,0.38784963,0.03330080,0.32170817,0.00305332,0.00156808,0.01962302,0.00000000,0.00187967,0.05470039
-5.50175088,0.42531552,0.03650285,0.35470875,0.00311534,0.00187249,0.02211101,0.00000000,0.00207083,0.05865317
-5.49574787,0.46596141,0.04011573,0.39011561,0.00318987,0.00224739,0.02498609,0.00000000,0.00230090,0.06316863
-5.48974487,0.50963091,0.04410967,0.42778964,0.00327396,0.00270039,0.02825292,0.00000000,0.00257444,0.06821533
-5.48374187,0.55611706,0.04845222,0.46754072,0.00336487,0.00323949,0.03191612,0.00000000,0.00289611,0.07375981
-5.47773887,0.60515932,0.05310800,0.50912619,0.00346008,0.00387286,0.03597953,0.00000000,0.00327059,0.07976598
-5.47173587,0.65644247,0.05803881,0.55225119,0.00355718,0.00460860,0.04044550,0.00000000,0.00370232,0.08619460
-5.46573287,0.70959771,0.06320384,0.59657107,0.00365385,0.00545444,0.04531410,0.00000000,0.00419527,0.09300309
-5.45972986,0.76420619,0.06856025,0.64169610,0.00374780,0.00641744,0.05058237,0.00000000,0.00475274,0.10014550
-5.45372686,0.81980497,0.07406394,0.68719828,0.00383679,0.00750359,0.05624363,0.00000000,0.00537708,0.10757284
-5.44772386,0.87589528,0.07967051,0.73262029,0.00391863,0.00871751,0.06228673,0.00000000,0.00606947,0.11523366
-5.44172086,0.93195291,0.08533649,0.77748614,0.00399114,0.01006208,0.06869546,0.00000000,0.00682963,0.12307489
-5.43571786,0.98744036,0.09102066,0.82131342,0.00405227,0.01153807,0.07544805,0.00000000,0.00765566,0.13104289
-5.42971486,1.04182026,0.09668539,0.86362639,0.00410004,0.01314387,0.08251670,0.00000000,0.00854383,0.13908472
-5.42371186,1.09456953,0.10229803,0.90396956,0.00413266,0.01487519,0.08986737,0.00000000,0.00948845,0.14714941
-5.41770885,1.14519358,0.10783219,0.94192110,0.00414857,0.01672494,0.09745961,0.00000000,0.01048180,0.15518934
-5.41170585,1.19323995,0.11326878,0.97710546,0.00414645,0.01868304,0.10524671,0.00000000,0.01151411,0.16316146
-5.40570285,1.23831070,0.11859680,1.00920452,0.00412532,0.02073646,0.11317590,0.00000000,0.01257364,0.17102843
-5.39969985,1.28007282,0.12381379,1.03796686,0.00408454,0.02286930,0.12118889,0.00000000,0.01364682,0.17875942
-5.39369685,1.31826627,0.12892579,1.06321447,0.00402387,0.02506295,0.12922253,0.00000000,0.01471849,0.18633067
-5.38769385,1.35270903,0.13394691,1.08484661,0.00394346,0.02729642,0.13720967,0.00000000,0.01577219,0.19372558
-5.38169085,1.38329886,0.13889835,1.10284056,0.00384390,0.02954672,0.14508021,0.00000000,0.01679060,0.20093442
-5.37568784,1.41001174,0.14380693,1.11724915,0.00372616,0.03178930,0.15276227,0.00000000,0.01775590,0.20795356
-5.36968484,1.43289678,0.14870318,1.12819508,0.00359157,0.03399863,0.16018346,0.00000000,0.01865036,0.21478427
-5.36368184,1.45206797,0.15361901,1.13586232,0.00344183,0.03614878,0.16727220,0.00000000,0.01945678,0.22143112
-5.35767884,1.46769299,0.15858508,1.14048495,0.00327889,0.03821397,0.17395899,0.00000000,0.02015909,0.22789997
-5.35167584,1.47997979,0.16362799,1.14233388,0.00310497,0.04016924,0.18017770,0.00000000,0.02074283,0.23419580
-5.34567284,1.48916135,0.16876741,1.14170225,0.00292240,0.04199095,0.18586670,0.00000000,0.02119561,0.24032031
-5.33966983,1.49547965,0.17401330,1.13889008,0.00273366,0.04365736,0.19096985,0.00000000,0.02150760,0.24626961
-5.33366683,1.49916961,0.17936343,1.13418898,0.00254120,0.04514899,0.19543734,0.00000000,0.02167179,0.25203192
-5.32766383,1.50044374,0.18480127,1.12786781,0.00234746,0.04644907,0.19922628,0.00000000,0.02168429,0.25758573
-5.32166083,1.49947866,0.19029455,1.12015988,0.00215477,0.04754371,0.20230120,0.00000000,0.02154445,0.26289821
-5.31565783,1.49640389,0.19579438,1.11125244,0.00196527,0.04842214,0.20463422,0.00000000,0.02125489,0.26792435
-5.30965483,1.49129398,0.20123530,1.10127904,0.00178094,0.04907669,0.20620520,0.00000000,0.02082140,0.27260669
-5.30365183,1.48416411,0.20653609,1.09031511,0.00160347,0.04950284,0.20700164,0.00000000,0.02025272,0.27687577
-5.29764882,1.47496976,0.21160152,1.07837703,0.00143432,0.04969907,0.20701853,0.00000000,0.01956028,0.28065148
-5.29164582,1.46361029,0.21632487,1.06542469,0.00127465,0.04966670,0.20625819,0.00000000,0.01875777,0.28384507
-5.28564282,1.44993657,0.22059123,1.05136747,0.00112535,0.04940970,0.20473005,0.00000000,0.01786071,0.28636194
-5.27963982,1.43376197,0.22428147,1.03607320,0.00098701,0.04893442,0.20245046,0.00000000,0.01688591,0.28810501
-5.27363682,1.41487636,0.22727655,1.01937968,0.00085999,0.04824938,0.19944256,0.00000000,0.01585096,0.28897866
-5.26763382,1.39306232,0.22946224,1.00110805,0.00074437,0.04736500,0.19573622,0.00000000,0.01477374,0.28889280
-5.26163082,1.36811257,0.23073375,0.98107730,0.00064005,0.04629337,0.19136803,0.00000000,0.01367183,0.28776723
-5.25562781,1.33984769,0.23100022,0.95911910,0.00054672,0.04504802,0.18638133,0.00000000,0.01256211,0.28553571
-5.24962481,1.30813322,0.23018881,0.93509210,0.00046393,0.04364375,0.18082628,0.00000000,0.01146032,0.28214976
-5.24362181,1.27289500,0.22824817,0.90889498,0.00039111,0.04209644,0.17475990,0.00000000,0.01038075,0.27758194
-5.23761881,1.23413204,0.22515103,0.88047751,0.00032759,0.04042288,0.16824610,0.00000000,0.00933593,0.27182831
-5.23161581,1.19192611,0.22089603,0.84984906,0.00027265,0.03864065,0.16135549,0.00000000,0.00833653,0.26491011
-5.22561281,1.14644759,0.21550837,0.81708414,0.00022554,0.03676794,0.15416523,0.00000000,0.00739118,0.25687443
-5.21960980,1.09795722,0.20903955,0.78232474,0.00018550,0.03482340,0.14675859,0.00000000,0.00650651,0.24779382
-5.21360680,1.04680379,0.20156604,0.74577949,0.00015179,0.03282603,0.13922431,0.00000000,0.00568719,0.23776504
-5.20760380,0.99341783,0.19318706,0.70771962,0.00012369,0.03079496,0.13165585,0.00000000,0.00493605,0.22690676
-5.20160080,0.93830182,0.18402154,0.66847220,0.00010053,0.02874929,0.12415041,0.00000000,0.00425425,0.21535649
-5.19559780,0.88201747,0.17420446,0.62841101,0.00008171,0.02670796,0.11680773,0.00000000,0.00364146,0.20326690
-5.18959480,0.82517079,0.16388282,0.58794566,0.00006668,0.02468952,0.10972887,0.00000000,0.00309613,0.19080162
-5.18359180,0.76839587,0.15321133,0.54750956,0.00005496,0.02271198,0.10301482,0.00000000,0.00261572,0.17813091
-5.17758879,0.71233820,0.14234816,0.50754751,0.00004616,0.02079273,0.09676515,0.00000000,0.00219692,0.16542718
-5.17158579,0.65763849,0.13145087,0.46850343,0.00003996,0.01894838,0.09107671,0.00000000,0.00183597,0.15286081
-5.16558279,0.60491775,0.12067281,0.43080901,0.00003612,0.01719474,0.08604243,0.00000000,0.00152880,0.14059633
-5.15957979,0.55476439,0.11016002,0.39487379,0.00003447,0.01554686,0.08175037,0.00000000,0.00127135,0.12878913
-5.15357679,0.50772401,0.10004887,0.36107698,0.00003495,0.01401907,0.07828295,0.00000000,0.00105966,0.11758293
-5.14757379,0.46429209,0.09046445,0.32976163,0.00003756,0.01262519,0.07571659,0.00000000,0.00089015,0.10710797
-5.14157079,0.42491012,0.08151973,0.30123100,0.00004240,0.01137874,0.07412164,0.00000000,0.00075969,0.09748004
-5.13556778,0.38996496,0.07331558,0.27574750,0.00004966,0.01029329,0.07356274,0.00000000,0.00066577,0.08880036
-5.12956478,0.35979145,0.06594140,0.25353388,0.00005962,0.00938278,0.07409954,0.00000000,0.00060661,0.08115616
-5.12356178,0.33467796,0.05947654,0.23477667,0.00007267,0.00866202,0.07578780,0.00000000,0.00058123,0.07462204
-5.11755878,0.31487442,0.05399206,0.21963143,0.00008929,0.00814711,0.07868089,0.00000000,0.00058955,0.06926182
-5.11155578,0.30060216,0.04955298,0.20822948,0.00011007,0.00785592,0.08283140,0.00000000,0.00063238,0.06513085
-5.10555278,0.29206513,0.04622064,0.20068567,0.00013570,0.00780854,0.08829314,0.00000000,0.00071152,0.06227848
-5.09954977,0.28946141,0.04405507,0.19710667,0.00016700,0.00802766,0.09512296,0.00000000,0.00082974,0.06075072
-5.09354677,0.29299451,0.04311721,0.19759915,0.00020486,0.00853891,0.10338265,0.00000000,0.00099075,0.06059265
-5.08754377,0.30288341,0.04347068,0.20227747,0.00025031,0.00937094,0.11314045,0.00000000,0.00119917,0.06185052
-5.08154077,0.31937071,0.04518310,0.21127017,0.00030442,0.01055553,0.12447215,0.00000000,0.00146050,0.06457343
-5.07553777,0.34272799,0.04832666,0.22472489,0.00036837,0.01212731,0.13746154,0.00000000,0.00178097,0.06881423
-5.06953477,0.37325780,0.05297791,0.24281114,0.00044337,0.01412337,0.15219998,0.00000000,0.00216742,0.07462970
-5.06353177,0.41129166,0.05921662,0.26572062,0.00053065,0.01658256,0.16878501,0.00000000,0.00262715,0.08207982
-5.05752876,0.45718371,0.06712370,0.29366476,0.00063141,0.01954455,0.18731773,0.00000000,0.00316765,0.09122601
-5.05152576,0.51129975,0.07677817,0.32686930,0.00074682,0.02304856,0.20789898,0.00000000,0.00379640,0.10212846
-5.04552276,0.57400169,0.08825320,0.36556586,0.00087791,0.02713188,0.23062422,0.00000000,0.00452052,0.11484253
-5.03951976,0.64562766,0.10161138,0.40998068,0.00102556,0.03182815,0.25557716,0.00000000,0.00534645,0.12941415
-5.03351676,0.72646835,0.11689926,0.46032067,0.00119043,0.03716540,0.28282233,0.00000000,0.00627959,0.14587474
-5.02751376,0.81674024,0.13414157,0.51675737,0.00137289,0.04316398,0.31239672,0.00000000,0.00732390,0.16423546
-5.02151076,0.91655701,0.15333515,0.57940931,0.00157299,0.04983444,0.34430092,0.00000000,0.00848148,0.18448131
-5.01550775,1.02590030,0.17444307,0.64832370,0.00179035,0.05717544,0.37849012,0.00000000,0.00975225,0.20656530
-5.00950475,1.14459136,0.19738919,0.72345822,0.00202421,0.06517175,0.41486549,0.00000000,0.01113349,0.23040309
-5.00350175,1.27226538,0.22205360,0.80466402,0.00227329,0.07379261,0.45326644,0.00000000,0.01261963,0.25586835
-4.99749875,1.40835022,0.24826913,0.89167108,0.00253586,0.08299030,0.49346445,0.00000000,0.01420192,0.28278932
-4.99149575,1.55205110,0.27581946,0.98407685,0.00280965,0.09269936,0.53515884,0.00000000,0.01586833,0.31094689
-4.98549275,1.70234318,0.30443903,1.08133934,0.00309196,0.10283625,0.57797525,0.00000000,0.01760348,0.34007449
-4.97948974,1.85797301,0.33381492,1.18277556,0.00337964,0.11329976,0.62146702,0.00000000,0.01938871,0.36986001
-4.97348674,2.01747014,0.36359096,1.28756581,0.00366916,0.12397207,0.66511997,0.00000000,0.02120229,0.39994987
-4.96748374,2.17916916,0.39337402,1.39476456,0.00395674,0.13472064,0.70836063,0.00000000,0.02301976,0.42995545
-4.96148074,2.34124244,0.42274252,1.50331771,0.00423838,0.14540074,0.75056787,0.00000000,0.02481444,0.45946160
-4.95547774,2.50174275,0.45125677,1.61208619,0.00451008,0.15585874,0.79108785,0.00000000,0.02655800,0.48803709
-4.94947474,2.65865470,0.47847109,1.71987524,0.00476791,0.16593596,0.82925162,0.00000000,0.02822122,0.51524680
-4.94347174,2.80995316,0.50394700,1.82546826,0.00500820,0.17547301,0.86439497,0.00000000,0.02977478,0.54066502
-4.93746873,2.95366641,0.52726727,1.92766404,0.00522768,0.18431441,0.89587964,0.00000000,0.03119014,0.56388950
-4.93146573,3.08794124,0.54804989,2.02531573,0.00542364,0.19231336,0.92311490,0.00000000,0.03244044,0.58455548
-4.92546273,3.21110704,0.56596166,2.11736954,0.00559407,0.19933641,0.94557871,0.00000000,0.03350134,0.60234917
-4.91945973,3.32173560,0.58073051,2.20290157,0.00573778,0.20526784,0.96283720,0.00000000,0.03435194,0.61701998
-4.91345673,3.41869378,0.59215604,2.28115047,0.00585452,0.21001356,0.97456170,0.00000000,0.03497541,0.62839082
-4.90745373,3.50118591,0.60011769,2.35154443,0.00594502,0.21350427,0.98054221,0.00000000,0.03535968,0.63636600
-4.90145073,3.56878367,0.60458016,2.41372070,0.00601103,0.21569785,0.98069683,0.00000000,0.03549787,0.64093616
-4.89544772,3.62144158,0.60559559,2.46753657,0.00605533,0.21658074,0.97507642,0.00000000,0.03538856,0.64218002
-4.88944472,3.65949692,0.60330250,2.51307094,0.00608165,0.21616827,0.96386423,0.00000000,0.03503589,0.64026267
-4.88344172,3.68365375,0.59792134,2.55061616,0.00609460,0.21450398,0.94737060,0.00000000,0.03444943,0.63543043
-4.87743872,3.69495155,0.58974682,2.58066040,0.00609952,0.21165788,0.92602266,0.00000000,0.03364391,0.62800249
-4.87143572,3.69471984,0.57913740,2.60386140,0.00610232,0.20772379,0.90034988,0.00000000,0.03263872,0.61835954
-4.86543272,3.68452077,0.56650228,2.62101267,0.00610927,0.20281586,0.87096572,0.00000000,0.03145727,0.60693003
-4.85942971,3.66608261,0.55228655,2.63300401,0.00612674,0.19706443,0.83854663,0.00000000,0.03012626,0.59417446
-4.85342671,3.64122711,0.53695504,2.64077824,0.00616103,0.19061150,0.80380914,0.00000000,0.02867486,0.58056858
-4.84742371,3.61179454,0.52097576,2.64528651,0.00621803,0.18360588,0.76748615,0.00000000,0.02713378,0.56658610
-4.84142071,3.57956988,0.50480349,2.64744430,0.00630304,0.17619845,0.73030353,0.00000000,0.02553440,0.55268176
-4.83541771,3.54621386,0.48886429,2.64809067,0.00642046,0.16853751,0.69295801,0.00000000,0.02390791,0.53927543
-4.82941471,3.51320189,0.47354167,2.64795254,0.00657367,0.16076460,0.65609728,0.00000000,0.02228453,0.52673801
-4.82341171,3.48177391,0.45916475,2.64761596,0.00676478,0.15301081,0.62030300,0.00000000,0.02069278,0.51537958
-4.81740870,3.45289710,0.44599919,2.64750567,0.00699451,0.14539388,0.58607735,0.00000000,0.01915890,0.50544042
-4.81140570,3.42724293,0.43424093,2.64787375,0.00726212,0.13801594,0.55383360,0.00000000,0.01770638,0.49708506
-4.80540270,3.40517922,0.42401299,2.64879785,0.00756539,0.13096220,0.52389059,0.00000000,0.01635567,0.49039970
-4.79939970,3.38677703,0.41536552,2.65018867,0.00790061,0.12430031,0.49647142,0.00000000,0.01512398,0.48539288
-4.79339670,3.37183130,0.40827876,2.65180606,0.00826272,0.11808067,0.47170582,0.00000000,0.01402521,0.48199936
-4.78739370,3.35989387,0.40266879,2.65328264,0.00864541,0.11233723,0.44963609,0.00000000,0.01307000,0.48008687
-4.78139070,3.35031646,0.39839576,2.65415329,0.00904136,0.10708909,0.43022579,0.00000000,0.01226592,0.47946533
-4.77538769,3.34230111,0.39527395,2.65388883,0.00944248,0.10234240,0.41337085,0.00000000,0.01161762,0.47989817
-4.76938469,3.33495522,0.39308347,2.65193186,0.00984021,0.09809267,0.39891222,0.00000000,0.01112717,0.48111500
-4.76338169,3.32734807,0.39158263,2.64773289,0.01022580,0.09432724,0.38664942,0.00000000,0.01079431,0.48282512
-4.75737869,3.31856607,0.39052078,2.64078464,0.01059072,0.09102778,0.37635437,0.00000000,0.01061675,0.48473122
-4.75137569,3.30776398,0.38965077,2.63065301,0.01092691,0.08817267,0.36778477,0.00000000,0.01059048,0.48654271
-4.74537269,3.29420965,0.38874059,2.61700304,0.01122718,0.08573921,0.36069656,0.00000000,0.01070999,0.48798801
-4.73936968,3.27732060,0.38758384,2.59961890,0.01148549,0.08370546,0.35485485,0.00000000,0.01096849,0.48882541
-4.73336668,3.25669095,0.38600831,2.57841704,0.01169720,0.08205172,0.35004315,0.00000000,0.01135811,0.48885202
-4.72736368,3.23210790,0.38388270,2.55345224,0.01185930,0.08076157,0.34607050,0.00000000,0.01186996,0.48791062
-4.72136068,3.20355768,0.38112100,2.52491659,0.01197058,0.07982240,0.34277643,0.00000000,0.01249427,0.48589402
-4.71535768,3.17122125,0.37768460,2.49313179,0.01203172,0.07922551,0.34003372,0.00000000,0.01322042,0.48274712
-4.70935468,3.13546063,0.37358201,2.45853567,0.01204531,0.07896579,0.33774898,0.00000000,0.01403694,0.47846652
-4.70335168,3.09679719,0.36886637,2.42166373,0.01201584,0.07904092,0.33586141,0.00000000,0.01493159,0.47309796
-4.69734867,3.05588352,0.36363092,2.38312719,0.01194953,0.07945033,0.33433973,0.00000000,0.01589134,0.46673179
-4.69134567,3.01347071,0.35800270,2.34358866,0.01185426,0.08019389,0.33317773,0.00000000,0.01690244,0.45949679
-4.68534267,2.97037310,0.35213493,2.30373692,0.01173926,0.08127040,0.33238889,0.00000000,0.01795051,0.45155282
-4.67933967,2.92743239,0.34619832,2.26426209,0.01161488,0.08267604,0.33200011,0.00000000,0.01902068,0.44308260
-4.67333667,2.88548298,0.34037185,2.22583250,0.01149228,0.08440291,0.33204539,0.00000000,0.02009771,0.43428312
-4.66733367,2.84532037,0.33483352,2.18907410,0.01138310,0.08643763,0.33255931,0.00000000,0.02116633,0.42535717
-4.66133067,2.80767381,0.32975137,2.15455351,0.01129913,0.08876018,0.33357112,0.00000000,0.02221140,0.41650523
-4.65532766,2.77318442,0.32527523,2.12276509,0.01125194,0.09134307,0.33509943,0.00000000,0.02321832,0.40791816
-4.64932466,2.74238951,0.32152961,2.09412243,0.01125257,0.09415088,0.33714781,0.00000000,0.02417335,0.39977095
-4.64332166,2.71571328,0.31860798,2.06895437,0.01131121,0.09714012,0.33970160,0.00000000,0.02506398,0.39221771
