energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.70585293,1.88729176,0.06719323,0.00000000,1.13403043,0.65899139,0.00393243,0.62447447
-5.69984992,1.93634430,0.06722173,0.00000000,1.16453960,0.67455187,0.00381255,0.64515958
-5.69384692,1.98124731,0.06698153,0.00000000,1.19252663,0.68862337,0.00368466,0.66419449
-5.68784392,2.02161173,0.06646580,0.00000000,1.21777312,0.70108106,0.00355254,0.68133773
-5.68184092,2.05711046,0.06567530,0.00000000,1.24010022,0.71182352,0.00342015,0.69636789
-5.67583792,2.08746998,0.06461771,0.00000000,1.25936390,0.72076921,0.00329159,0.70908387
-5.66983492,2.11246231,0.06330671,0.00000000,1.27545020,0.72785302,0.00317088,0.71930538
-5.66383192,2.13189805,0.06176097,0.00000000,1.28827092,0.73302324,0.00306190,0.72687375
-5.65782891,2.14562122,0.06000304,0.00000000,1.29776004,0.73623915,0.00296821,0.73165320
-5.65182591,2.15350617,0.05805826,0.00000000,1.30387109,0.73746947,0.00289298,0.73353269
-5.64582291,2.15545682,0.05595372,0.00000000,1.30657568,0.73669172,0.00283886,0.73242820
-5.63981991,2.15140808,0.05371724,0.00000000,1.30586307,0.73389242,0.00280790,0.72828541
-5.63381691,2.14132928,0.05137656,0.00000000,1.30174078,0.72906818,0.00280147,0.72108264
-5.62781391,2.12522893,0.04895860,0.00000000,1.29423590,0.72222738,0.00282025,0.71083371
-5.62181091,2.10316052,0.04648896,0.00000000,1.28339697,0.71339230,0.00286413,0.69759050
-5.61580790,2.07522841,0.04399149,0.00000000,1.26929614,0.70260141,0.00293227,0.68144504
-5.60980490,2.04159339,0.04148807,0.00000000,1.25203116,0.68991166,0.00302307,0.66253059
-5.60380190,2.00247718,0.03899852,0.00000000,1.23172712,0.67540040,0.00313422,0.64102174
-5.59779890,1.95816543,0.03654064,0.00000000,1.20853775,0.65916681,0.00326277,0.61713329
-5.59179590,1.90900899,0.03413030,0.00000000,1.18264596,0.64133273,0.00340519,0.59111767
-5.58579290,1.85542311,0.03178168,0.00000000,1.15426382,0.62204268,0.00355746,0.56326111
-5.57978989,1.79788475,0.02950749,0.00000000,1.12363182,0.60146318,0.00371523,0.53387844
-5.57378689,1.73692816,0.02731924,0.00000000,1.09101768,0.57978137,0.00387390,0.50330689
-5.56778389,1.67313898,0.02522757,0.00000000,1.05671464,0.55720295,0.00402875,0.47189893
-5.56178089,1.60714737,0.02324252,0.00000000,1.02103970,0.53394971,0.00417514,0.44001464
-5.55577789,1.53962051,0.02137382,0.00000000,0.98433167,0.51025674,0.00430860,0.40801379
-5.54977489,1.47125512,0.01963119,0.00000000,0.94694945,0.48636957,0.00442501,0.37624813
-5.54377189,1.40277021,0.01802459,0.00000000,0.90927052,0.46254125,0.00452068,0.34505413
-5.53776888,1.33490054,0.01656452,0.00000000,0.87168969,0.43902975,0.00459253,0.31474651
-5.53176588,1.26839094,0.01526225,0.00000000,0.83461822,0.41609559,0.00463816,0.28561287
-5.52576288,1.20399165,0.01413011,0.00000000,0.79848311,0.39399992,0.00465592,0.25790952
-5.51975988,1.14245454,0.01318172,0.00000000,0.76372652,0.37300301,0.00464500,0.23185871
-5.51375688,1.08453018,0.01243227,0.00000000,0.73080515,0.35336306,0.00460544,0.20764727
-5.50775388,1.03096547,0.01189878,0.00000000,0.70018933,0.33533549,0.00453813,0.18542654
-5.50175088,0.98250143,0.01160033,0.00000000,0.67236161,0.31917236,0.00444482,0.16531364
-5.49574787,0.93987096,0.01155827,0.00000000,0.64781476,0.30512201,0.00432804,0.14739373
-5.48974487,0.90379605,0.01179642,0.00000000,0.62704885,0.29342870,0.00419107,0.13172318
-5.48374187,0.87498415,0.01234117,0.00000000,0.61056734,0.28433204,0.00403782,0.11833324
-5.47773887,0.85412348,0.01322154,0.00000000,0.59887216,0.27806629,0.00387277,0.10723418
-5.47173587,0.84187689,0.01446910,0.00000000,0.59245757,0.27485921,0.00370083,0.09841939
-5.46573287,0.83887433,0.01611779,0.00000000,0.59180305,0.27493042,0.00352723,0.09186934
-5.45972986,0.84570366,0.01820359,0.00000000,0.59736507,0.27848924,0.00335743,0.08755511
-5.45372686,0.86289998,0.02076399,0.00000000,0.60956794,0.28573186,0.00319695,0.08544136
-5.44772386,0.89093353,0.02383733,0.00000000,0.62879399,0.29683790,0.00305128,0.08548855
-5.44172086,0.93019636,0.02746185,0.00000000,0.65537303,0.31196625,0.00292578,0.08765433
-5.43571786,0.98098797,0.03167463,0.00000000,0.68957152,0.33125028,0.00282554,0.09189405
-5.42971486,1.04350030,0.03651024,0.00000000,0.73158147,0.35479247,0.00275529,0.09816039
-5.42371186,1.11780248,0.04199927,0.00000000,0.78150948,0.38265852,0.00271933,0.10640215
-5.41770885,1.20382561,0.04816663,0.00000000,0.83936602,0.41487098,0.00272139,0.11656230
-5.41170585,1.30134819,0.05502976,0.00000000,0.90505527,0.45140281,0.00276460,0.12857544
-5.40570285,1.40998270,0.06259676,0.00000000,0.97836588,0.49217070,0.00285135,0.14236476
-5.39969985,1.52916379,0.07086449,0.00000000,1.05896289,0.53702874,0.00298328,0.15783872
-5.39369685,1.65813887,0.07981675,0.00000000,1.14638112,0.58576254,0.00316115,0.17488778
-5.38769385,1.79596155,0.08942260,0.00000000,1.24002063,0.63808410,0.00338485,0.19338110
-5.38169085,1.94148871,0.09963490,0.00000000,1.33914431,0.69362789,0.00365327,0.21316385
-5.37568784,2.09338178,0.11038926,0.00000000,1.44287841,0.75194848,0.00396433,0.23405493
-5.36968484,2.25011289,0.12160338,0.00000000,1.55021600,0.81251998,0.00431494,0.25584562
-5.36368184,2.40997631,0.13317686,0.00000000,1.66002414,0.87473776,0.00470096,0.27829926
-5.35767884,2.57110571,0.14499174,0.00000000,1.77105467,0.93792272,0.00511730,0.30115193
-5.35167584,2.73149736,0.15691363,0.00000000,1.88195918,1.00132821,0.00555791,0.32411458
-5.34567284,2.88903941,0.16879347,0.00000000,1.99130797,1.06414995,0.00601588,0.34687633
-5.33966983,3.04154685,0.18047012,0.00000000,2.09761300,1.12553868,0.00648356,0.36910915
-5.33366683,3.18680186,0.19177352,0.00000000,2.19935463,1.18461566,0.00695271,0.39047376
-5.32766383,3.32259851,0.20252844,0.00000000,2.29501151,1.24049050,0.00741466,0.41062659
-5.32166083,3.44679086,0.21255882,0.00000000,2.38309304,1.29228104,0.00786048,0.42922768
-5.31565783,3.55734293,0.22169234,0.00000000,2.46217340,1.33913461,0.00828129,0.44594915
-5.30965483,3.65237906,0.22976527,0.00000000,2.53092621,1.38024994,0.00866840,0.46048405
-5.30365183,3.73023268,0.23662732,0.00000000,2.58815849,1.41489895,0.00901361,0.47255510
-5.29764882,3.78949177,0.24214629,0.00000000,2.63284262,1.44244748,0.00930941,0.48192299
-5.29164582,3.82903887,0.24621228,0.00000000,2.66414512,1.46237414,0.00954924,0.48839402
-5.28564282,3.84808422,0.24874139,0.00000000,2.68145089,1.47428635,0.00972765,0.49182641
-5.27963982,3.84619010,0.24967864,0.00000000,2.68438181,1.47793291,0.00984051,0.49213532
-5.27363682,3.82328535,0.24899993,0.00000000,2.67280881,1.47321231,0.00988510,0.48929599
-5.26763382,3.77966918,0.24671308,0.00000000,2.64685670,1.46017652,0.00986020,0.48334514
-5.26163082,3.71600383,0.24285774,0.00000000,2.60690150,1.43902989,0.00976614,0.47438022
-5.25562781,3.63329631,0.23750425,0.00000000,2.55356020,1.41012317,0.00960473,0.46255679
-5.24962481,3.53286970,0.23075151,0.00000000,2.48767326,1.37394300,0.00937925,0.44808392
-5.24362181,3.41632534,0.22272386,0.00000000,2.41028056,1.33109706,0.00909427,0.43121789
-5.23761881,3.28549719,0.21356719,0.00000000,2.32259186,1.28229577,0.00875551,0.41225448
-5.23161581,3.14240042,0.20344445,0.00000000,2.22595278,1.22833124,0.00836965,0.39152011
-5.22561281,2.98917624,0.19253070,0.00000000,2.12180790,1.17005435,0.00794408,0.36936219
-5.21960980,2.82803523,0.18100799,0.00000000,2.01166227,1.10835099,0.00748668,0.34613927
-5.21360680,2.66120127,0.16906021,0.00000000,1.89704309,1.04411835,0.00700557,0.32221113
-5.20760380,2.49085836,0.15686814,0.00000000,1.77946268,0.97824235,0.00650887,0.29792937
-5.20160080,2.31910191,0.14460501,0.00000000,1.66038432,0.91157677,0.00600448,0.27362885
-5.19559780,2.14789625,0.13243242,0.00000000,1.54119185,0.84492501,0.00549987,0.24962015
-5.18959480,1.97903934,0.12049712,0.00000000,1.42316402,0.77902487,0.00500192,0.22618340
-5.18359180,1.81413551,0.10892843,0.00000000,1.30745406,0.71453669,0.00451676,0.20356358
-5.17758879,1.65457652,0.09783646,0.00000000,1.19507478,0.65203495,0.00404972,0.18196730
-5.17158579,1.50153076,0.08731120,0.00000000,1.08688930,0.59200352,0.00360519,0.16156115
-5.16558279,1.35594024,0.07742224,0.00000000,0.98360703,0.53483402,0.00318668,0.14247150
-5.15957979,1.21852461,0.06821925,0.00000000,0.88578462,0.48082727,0.00279676,0.12478560
-5.15357679,1.08979113,0.05973306,0.00000000,0.79383111,0.43019732,0.00243713,0.10855381
-5.14757379,0.97004960,0.05197716,0.00000000,0.70801671,0.38307746,0.00210866,0.09379276
-5.14157079,0.85943094,0.04494961,0.00000000,0.62848434,0.33952790,0.00181152,0.08048917
-5.13556778,0.75790835,0.03863517,0.00000000,0.55526314,0.29954445,0.00154519,0.06860418
-5.12956478,0.66531982,0.03300755,0.00000000,0.48828325,0.26306779,0.00130867,0.05807788
-5.12356178,0.58139098,0.02803172,0.00000000,0.42739111,0.22999294,0.00110048,0.04883383
-5.11755878,0.50575757,0.02366610,0.00000000,0.37236466,0.20017839,0.00091884,0.04078350
-5.11155578,0.43798663,0.01986464,0.00000000,0.32292800,0.17345487,0.00076173,0.03383034
-5.10555278,0.37759602,0.01657867,0.00000000,0.27876506,0.14963326,0.00062701,0.02787356
-5.09954977,0.32407192,0.01375859,0.00000000,0.23953206,0.12851173,0.00051245,0.02281125
-5.09354677,0.27688402,0.01135520,0.00000000,0.20486851,0.10988186,0.00041584,0.01854318
-5.08754377,0.23549845,0.00932082,0.00000000,0.17440674,0.09353386,0.00033505,0.01497293
-5.08154077,0.19938843,0.00761018,0.00000000,0.14777995,0.07926078,0.00026804,0.01200956
-5.07553777,0.16804274,0.00618102,0.00000000,0.12462871,0.06686189,0.00021291,0.00956876
-5.06953477,0.14097231,0.00499450,0.00000000,0.10460627,0.05614526,0.00016792,0.00757367
-5.06353177,0.11771504,0.00401544,0.00000000,0.08738248,0.04692961,0.00013149,0.00595514
-5.05752876,0.09783914,0.00321234,0.00000000,0.07264679,0.03904560,0.00010224,0.00465188
-5.05152576,0.08094521,0.00255740,0.00000000,0.06011015,0.03233659,0.00007893,0.00361021
-5.04552276,0.06666732,0.00202627,0.00000000,0.04950631,0.02665903,0.00006050,0.00278371
-5.03951976,0.05467320,0.00159790,0.00000000,0.04059232,0.02188249,0.00004604,0.00213265
-5.03351676,0.04466387,0.00125424,0.00000000,0.03314861,0.01788949,0.00003479,0.00162347
-5.02751376,0.03637276,0.00097999,0.00000000,0.02697857,0.01457511,0.00002610,0.00122806
-5.02151076,0.02956439,0.00076223,0.00000000,0.02190795,0.01184650,0.00001945,0.00092314
-5.01550775,0.02403293,0.00059019,0.00000000,0.01778384,0.00962226,0.00001438,0.00068964
-5.00950475,0.01960051,0.00045493,0.00000000,0.01447367,0.00783180,0.00001056,0.00051204
-5.00350175,0.01611544,0.00034912,0.00000000,0.01186394,0.00641463,0.00000770,0.00037788
-4.99749875,0.01345035,0.00026674,0.00000000,0.00985897,0.00531965,0.00000558,0.00027720
-4.99149575,0.01150038,0.00020292,0.00000000,0.00837957,0.00450442,0.00000401,0.00020215
-4.98549275,0.01018125,0.00015374,0.00000000,0.00736166,0.00393444,0.00000286,0.00014657
-4.97948974,0.00942746,0.00011606,0.00000000,0.00675493,0.00358245,0.00000203,0.00010567
-4.97348674,0.00919035,0.00008739,0.00000000,0.00652147,0.00342768,0.00000143,0.00007577
-4.96748374,0.00943627,0.00006577,0.00000000,0.00663436,0.00345516,0.00000100,0.00005406
-4.96148074,0.01014468,0.00004969,0.00000000,0.00707631,0.00365498,0.00000070,0.00003841
-4.95547774,0.01130624,0.00003800,0.00000000,0.00783822,0.00402161,0.00000049,0.00002722
-4.94947474,0.01292085,0.00002988,0.00000000,0.00891777,0.00455315,0.00000035,0.00001930
-4.94347174,0.01499564,0.00002477,0.00000000,0.01031797,0.00525059,0.00000026,0.00001379
-4.93746873,0.01754293,0.00002235,0.00000000,0.01204560,0.00611709,0.00000021,0.00001005
-4.93146573,0.02057810,0.00002259,0.00000000,0.01410977,0.00715723,0.00000019,0.00000765
-4.92546273,0.02411750,0.00002568,0.00000000,0.01652029,0.00837627,0.00000020,0.00000631
-4.91945973,0.02817630,0.00003213,0.00000000,0.01928617,0.00977942,0.00000024,0.00000585
-4.91345673,0.03276641,0.00004279,0.00000000,0.02241407,0.01137120,0.00000032,0.00000620
-4.90745373,0.03789457,0.00005894,0.00000000,0.02590686,0.01315476,0.00000043,0.00000740
-4.90145073,0.04356051,0.00008241,0.00000000,0.02976221,0.01513140,0.00000061,0.00000957
-4.89544772,0.04975552,0.00011571,0.00000000,0.03397148,0.01730018,0.00000086,0.00001291
-4.88944472,0.05646132,0.00016223,0.00000000,0.03851868,0.01965768,0.00000121,0.00001776
-4.88344172,0.06364944,0.00022648,0.00000000,0.04337985,0.02219799,0.00000169,0.00002459
-4.87743872,0.07128117,0.00031436,0.00000000,0.04852271,0.02491297,0.00000236,0.00003401
-4.87143572,0.07930824,0.00043353,0.00000000,0.05390676,0.02779279,0.00000326,0.00004685
-4.86543272,0.08767421,0.00059381,0.00000000,0.05948382,0.03082679,0.00000448,0.00006417
-4.85942971,0.09631672,0.00080767,0.00000000,0.06519908,0.03400468,0.00000612,0.00008732
-4.85342671,0.10517056,0.00109081,0.00000000,0.07099264,0.03731819,0.00000829,0.00011801
-4.84742371,0.11417157,0.00146274,0.00000000,0.07680157,0.04076292,0.00001115,0.00015837
-4.84142071,0.12326136,0.00194753,0.00000000,0.08256238,0.04434068,0.00001489,0.00021103
-4.83541771,0.13239263,0.00257451,0.00000000,0.08821395,0.04806199,0.00001974,0.00027920
-4.82941471,0.14153503,0.00337907,0.00000000,0.09370074,0.05194889,0.00002600,0.00036675
-4.82341171,0.15068130,0.00440343,0.00000000,0.09897613,0.05603779,0.00003398,0.00047830
-4.81740870,0.15985347,0.00569739,0.00000000,0.10400592,0.06038234,0.00004410,0.00061931
-4.81140570,0.16910874,0.00731903,0.00000000,0.10877161,0.06505616,0.00005683,0.00079616
-4.80540270,0.17854484,0.00933521,0.00000000,0.11327342,0.07015523,0.00007271,0.00101617
-4.79939970,0.18830434,0.01182193,0.00000000,0.11753282,0.07579978,0.00009236,0.00128770
-4.79339670,0.19857771,0.01486442,0.00000000,0.12159450,0.08213549,0.00011649,0.00162009
-4.78739370,0.20960469,0.01855684,0.00000000,0.12552736,0.08933381,0.00014588,0.00202368
-4.78139070,0.22167364,0.02300159,0.00000000,0.12942470,0.09759115,0.00018138,0.00250970
-4.77538769,0.23511866,0.02830816,0.00000000,0.13340326,0.10712692,0.00022392,0.00309016
-4.76938469,0.25031414,0.03459131,0.00000000,0.13760110,0.11818012,0.00027447,0.00377762
-4.76338169,0.26766683,0.04196877,0.00000000,0.14217439,0.13100448,0.00033405,0.00458494
-4.75737869,0.28760518,0.05055823,0.00000000,0.14729294,0.14586209,0.00040368,0.00552493
-4.75137569,0.31056622,0.06047371,0.00000000,0.15313472,0.16301559,0.00048438,0.00660995
-4.74537269,0.33698011,0.07182137,0.00000000,0.15987945,0.18271897,0.00057712,0.00785141
-4.73936968,0.36725290,0.08469479,0.00000000,0.16770135,0.20520722,0.00068278,0.00925926
-4.73336668,0.40174773,0.09916986,0.00000000,0.17676150,0.23068512,0.00080210,0.01084134
-4.72736368,0.44076548,0.11529948,0.00000000,0.18719982,0.25931549,0.00093569,0.01260285
-4.72136068,0.48452531,0.13310820,0.00000000,0.19912729,0.29120748,0.00108390,0.01454568
-4.71535768,0.53314617,0.15258717,0.00000000,0.21261846,0.32640529,0.00124686,0.01666781
-4.70935468,0.58663009,0.17368954,0.00000000,0.22770488,0.36487794,0.00142437,0.01896285
-4.70335168,0.64484824,0.19632668,0.00000000,0.24436960,0.40651071,0.00161594,0.02141949
-4.69734867,0.70753055,0.22036552,0.00000000,0.26254314,0.45109883,0.00182069,0.02402128
-4.69134567,0.77425995,0.24562715,0.00000000,0.28210122,0.49834392,0.00203739,0.02674642
-4.68534267,0.84447162,0.27188711,0.00000000,0.30286454,0.54785368,0.00226443,0.02956778
-4.67933967,0.91745795,0.29887736,0.00000000,0.32460057,0.59914518,0.00249985,0.03245315
-4.67333667,0.99237946,0.32629011,0.00000000,0.34702764,0.65165188,0.00274133,0.03536564
-4.66733367,1.06828151,0.35378354,0.00000000,0.36982113,0.70473451,0.00298630,0.03826442
-4.66133067,1.14411664,0.38098926,0.00000000,0.39262172,0.75769553,0.00323192,0.04110551
-4.65532766,1.21877194,0.40752137,0.00000000,0.41504531,0.80979683,0.00347521,0.04384294
-4.64932466,1.29110033,0.43298680,0.00000000,0.43669446,0.86028010,0.00371310,0.04642988
-4.64332166,1.35995488,0.45699657,0.00000000,0.45717074,0.90838917,0.00394252,0.04882010
-4.63731866,1.42422446,0.47917755,0.00000000,0.47608754,0.95339326,0.00416051,0.05096931
-4.63131566,1.48286954,0.49918410,0.00000000,0.49308291,0.99461029,0.00436430,0.05283658
-4.62531266,1.53495614,0.51670920,0.00000000,0.50783161,1.03142919,0.00455141,0.05438576
-4.61930965,1.57968677,0.53149449,0.00000000,0.52005610,1.06333003,0.00471973,0.05558667
-4.61330665,1.61642651,0.54333869,0.00000000,0.52953577,1.08990117,0.00486757,0.05641621
-4.60730365,1.64472334,0.55210403,0.00000000,0.53611413,1.11085243,0.00499375,0.05685915
-4.60130065,1.66432138,0.55772045,0.00000000,0.53970346,1.12602376,0.00509760,0.05690874
-4.59529765,1.67516671,0.56018710,0.00000000,0.54028689,1.13538889,0.00517898,0.05656695
-4.58929465,1.67740532,0.55957140,0.00000000,0.53791769,1.13905375,0.00523828,0.05584440
-4.58329165,1.67137345,0.55600542,0.00000000,0.53271597,1.13724991,0.00527639,0.05476001
-4.57728864,1.65758075,0.54967993,0.00000000,0.52486280,1.13032321,0.00529463,0.05334034
-4.57128564,1.63668728,0.54083638,0.00000000,0.51459223,1.11871825,0.00529469,0.05161861
-4.56528264,1.60947552,0.52975721,0.00000000,0.50218160,1.10295966,0.00527858,0.04963356
-4.55927964,1.57681872,0.51675499,0.00000000,0.48794047,1.08363090,0.00524847,0.04742816
-4.55327664,1.53964741,0.50216087,0.00000000,0.47219899,1.06135182,0.00520666,0.04504812
-4.54727364,1.49891539,0.48631295,0.00000000,0.45529598,1.03675602,0.00515544,0.04254048
-4.54127064,1.45556713,0.46954512,0.00000000,0.43756745,1.01046916,0.00509703,0.03995212
-4.53526763,1.41050777,0.45217670,0.00000000,0.41933603,0.98308904,0.00503344,0.03732842
-4.52926463,1.36457710,0.43450354,0.00000000,0.40090160,0.95516851,0.00496647,0.03471207
-4.52326163,1.31852852,0.41679070,0.00000000,0.38253369,0.92720169,0.00489761,0.03214200
-4.51725863,1.27301357,0.39926701,0.00000000,0.36446562,0.89961413,0.00482801,0.02965258
-4.51125563,1.22857245,0.38212167,0.00000000,0.34689078,0.87275695,0.00475846,0.02727305
-4.50525263,1.18563052,0.36550285,0.00000000,0.32996085,0.84690508,0.00468942,0.02502718
-4.49924962,1.14450040,0.34951820,0.00000000,0.31378597,0.82225934,0.00462099,0.02293315
-4.49324662,1.10538923,0.33423711,0.00000000,0.29843673,0.79895192,0.00455300,0.02100372
-4.48724362,1.06841015,0.31969448,0.00000000,0.28394768,0.77705470,0.00448501,0.01924650
-4.48124062,1.03359704,0.30589563,0.00000000,0.27032206,0.75658967,0.00441642,0.01766445
-4.47523762,1.00092151,0.29282212,0.00000000,0.25753741,0.73754073,0.00434649,0.01625650
-4.46923462,0.97031091,0.28043803,0.00000000,0.24555185,0.71986597,0.00427445,0.01501819
-4.46323162,0.94166634,0.26869640,0.00000000,0.23431043,0.70350980,0.00419954,0.01394246
-4.45722861,0.91487957,0.25754552,0.00000000,0.22375151,0.68841400,0.00412108,0.01302035
-4.45122561,0.88984807,0.24693478,0.00000000,0.21381268,0.67452725,0.00403855,0.01224170
-4.44522261,0.86648736,0.23681978,0.00000000,0.20443605,0.66181257,0.00395160,0.01159586
-4.43921961,0.84474031,0.22716666,0.00000000,0.19557281,0.65025236,0.00386009,0.01107220
-4.43321661,0.82458296,0.21795537,0.00000000,0.18718677,0.63985087,0.00376413,0.01066065
-4.42721361,0.80602689,0.20918190,0.00000000,0.17925692,0.63063412,0.00366405,0.01035202
-4.42121061,0.78911837,0.20085952,0.00000000,0.17177896,0.62264747,0.00356042,0.01013834
-4.41520760,0.77393454,0.19301892,0.00000000,0.16476589,0.61595116,0.00345400,0.01001299
-4.40920460,0.76057717,0.18570746,0.00000000,0.15824757,0.61061432,0.00334573,0.00997081
-4.40320160,0.74916473,0.17898760,0.00000000,0.15226957,0.60670789,0.00323666,0.01000809
-4.39719860,0.73982339,0.17293472,0.00000000,0.14689130,0.60429722,0.00312794,0.01012252
-4.39119560,0.73267789,0.16763438,0.00000000,0.14218362,0.60343496,0.00302073,0.01031308
-4.38519260,0.72784277,0.16317927,0.00000000,0.13822610,0.60415473,0.00291618,0.01057992
-4.37918959,0.72541494,0.15966602,0.00000000,0.13510404,0.60646630,0.00281539,0.01092421
-4.37318659,0.72546803,0.15719200,0.00000000,0.13290545,0.61035266,0.00271936,0.01134801
-4.36718359,0.72804897,0.15585225,0.00000000,0.13171812,0.61576924,0.00262896,0.01185412
-4.36118059,0.73317716,0.15573670,0.00000000,0.13162687,0.62264571,0.00254494,0.01244600
-4.35517759,0.74084634,0.15692770,0.00000000,0.13271108,0.63089013,0.00246788,0.01312773
-4.34917459,0.75102912,0.15949803,0.00000000,0.13504267,0.64039545,0.00239826,0.01390393
-4.34317159,0.76368384,0.16350941,0.00000000,0.13868444,0.65104813,0.00233643,0.01477981
-4.33716858,0.77876354,0.16901147,0.00000000,0.14368890,0.66273832,0.00228266,0.01576119
-4.33116558,0.79622635,0.17604127,0.00000000,0.15009757,0.67537117,0.00223715,0.01685454
-4.32516258,0.81604681,0.18462323,0.00000000,0.15794076,0.68887866,0.00220012,0.01806711
-4.31915958,0.83822725,0.19476963,0.00000000,0.16723775,0.70323113,0.00217179,0.01940693
-4.31315658,0.86280867,0.20648132,0.00000000,0.17799735,0.71844804,0.00215247,0.02088291
-4.30715358,0.88988023,0.21974879,0.00000000,0.19021875,0.73460707,0.00214259,0.02250486
