energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.93496748,1.31547152,-0.83019514,0.01423703,-0.00722187,0.06317401,-0.24323540,0.26737492,-0.29016550,0.39239525,-0.33513459,0.18879890,-0.06633154,0.00490114,-0.00947926,0.63486748,-0.19826693
-3.92896448,1.18597876,-0.81010473,0.01317569,-0.00713034,0.05934056,-0.23595239,0.24312685,-0.28649382,0.35205107,-0.32317911,0.17202604,-0.07025140,0.00451679,-0.00832081,0.56900473,-0.19418446
-3.92296148,1.06842097,-0.79667182,0.01211216,-0.00714406,0.05592619,-0.22874831,0.22096936,-0.28403159,0.31589046,-0.31218832,0.15609167,-0.07540808,0.00416245,-0.00731622,0.50921269,-0.19420314
-3.91695848,0.96323360,-0.79021267,0.01106087,-0.00725802,0.05297263,-0.22170592,0.20101968,-0.28292824,0.28400385,-0.30229891,0.14110220,-0.08182138,0.00384443,-0.00645908,0.45566283,-0.19842332
-3.91095548,0.87067733,-0.79105438,0.01003499,-0.00746519,0.05051918,-0.21492789,0.18336719,-0.28334068,0.25642894,-0.29367421,0.12714434,-0.08949729,0.00356887,-0.00574116,0.40843415,-0.20692844
-3.90495248,0.79086054,-0.79952202,0.00904618,-0.00775676,0.04860249,-0.20853029,0.16807651,-0.28542624,0.23315942,-0.28649656,0.11428520,-0.09842738,0.00334183,-0.00515282,0.36752617,-0.21978554
-3.89894947,0.72376350,-0.81592337,0.00810442,-0.00812227,0.04725637,-0.20263583,0.15519101,-0.28933512,0.21415396,-0.28095902,0.10257299,-0.10858820,0.00316924,-0.00468344,0.33287265,-0.23704455
-3.89294647,0.66926332,-0.84053219,0.00721800,-0.00854985,0.04651177,-0.19736724,0.14473649,-0.29520277,0.19934507,-0.27725663,0.09203813,-0.11994074,0.00305702,-0.00432184,0.30435548,-0.25873616
-3.88694347,0.62715853,-0.87357040,0.00639344,-0.00902642,0.04639691,-0.19284106,0.13672500,-0.30314238,0.18864758,-0.27557769,0.08269483,-0.13242993,0.00301104,-0.00405653,0.28181816,-0.28486842
-3.88094047,0.59719246,-0.91519020,0.00563559,-0.00953799,0.04693738,-0.18916213,0.13115856,-0.31323796,0.18196633,-0.27609532,0.07454287,-0.14598428,0.00303717,-0.00387606,0.26507849,-0.31542215
-3.87493747,0.57907436,-0.96545660,0.00494771,-0.01006989,0.04815641,-0.18641881,0.12803271,-0.32553801,0.17920282,-0.27895963,0.06756965,-0.16051572,0.00314128,-0.00376919,0.25393986,-0.35034551
-3.86893447,0.57249783,-1.02433128,0.00433161,-0.01060716,0.05007509,-0.18467933,0.12733959,-0.34005026,0.18026058,-0.28429066,0.06175241,-0.17591955,0.00332920,-0.00372510,0.24820107,-0.38954786
-3.86293147,0.57715570,-1.09165839,0.00378787,-0.01113479,0.05271259,-0.18398897,0.12907063,-0.35673749,0.18504919,-0.29217241,0.05706039,-0.19207482,0.00360664,-0.00373355,0.24766414,-0.43289345
-3.85692846,0.59275106,-1.16715295,0.00331594,-0.01163811,0.05608636,-0.18436842,0.13321854,-0.37551467,0.19348670,-0.30264793,0.05345697,-0.20884486,0.00397912,-0.00378494,0.25214018,-0.48019536
-3.85092546,0.61900421,-1.25039256,0.00291447,-0.01210315,0.06021211,-0.18581308,0.13977865,-0.39624747,0.20550047,-0.31571583,0.05090165,-0.22607833,0.00445182,-0.00387040,0.26145308,-0.53121011
-3.84492246,0.65565522,-1.34081286,0.00258138,-0.01251691,0.06510376,-0.18829326,0.14874935,-0.41875233,0.22102649,-0.33132801,0.04935180,-0.24361052,0.00502940,-0.00398186,0.27544104,-0.58563350
-3.83891946,0.70246228,-1.43770719,0.00231418,-0.01286773,0.07077319,-0.19175524,0.16013184,-0.44279799,0.24000708,-0.34938894,0.04876412,-0.26126513,0.00571579,-0.00411204,0.29395610,-0.64309812
-3.83291646,0.75919603,-1.54023099,0.00211003,-0.01314559,0.07722971,-0.19612302,0.17392894,-0.46810857,0.26238733,-0.36975622,0.04909576,-0.27885644,0.00651397,-0.00425447,0.31686158,-0.70317301
-3.82691346,0.82563015,-1.64741081,0.00196600,-0.01334231,0.08447944,-0.20130056,0.19014310,-0.49436812,0.28811015,-0.39224258,0.05030509,-0.29619187,0.00742568,-0.00440353,0.34402793,-0.76536580
-3.82091046,0.90152873,-1.75815837,0.00187912,-0.01345178,0.09252447,-0.20717455,0.20877367,-0.52122659,0.31711046,-0.41661931,0.05235214,-0.31307502,0.00845117,-0.00455438,0.37532695,-0.82912753
-3.81490745,0.98663112,-1.87128926,0.00184653,-0.01347008,0.10136174,-0.21361741,0.22981350,-0.54830708,0.34930859,-0.44262078,0.05519859,-0.32930889,0.00958892,-0.00470300,0.41062494,-0.89386041
-3.80890445,1.08063490,-1.98554603,0.00186553,-0.01339556,0.11098194,-0.22049050,0.25324493,-0.57521420,0.38460324,-0.46995027,0.05880750,-0.34469956,0.01083538,-0.00484610,0.44977497,-0.95892833
-3.80290145,1.18317797,-2.09962523,0.00193362,-0.01322882,0.12136817,-0.22764744,0.27903551,-0.60154335,0.42286443,-0.49828667,0.06314274,-0.35905997,0.01218475,-0.00498118,0.49260873,-1.02367000
-3.79689845,1.29382053,-2.21220743,0.00204854,-0.01297264,0.13249464,-0.23493738,0.30713338,-0.62689063,0.46392668,-0.52729203,0.06816813,-0.37221388,0.01362878,-0.00510644,0.53892844,-1.08741430
-3.79089545,1.41202799,-2.32198947,0.00220824,-0.01263182,0.14432538,-0.24220823,0.33746274,-0.65086310,0.50758288,-0.55661963,0.07384643,-0.38399982,0.01515670,-0.00522076,0.58849905,-1.14949737
-3.78489245,1.53715580,-2.42771748,0.00241086,-0.01221301,0.15681299,-0.24930980,0.36991937,-0.67308904,0.55357920,-0.58592238,0.08013819,-0.39427492,0.01675513,-0.00532362,0.64104137,-1.20928058
-3.77888944,1.66843703,-2.52821972,0.00265470,-0.01172439,0.16989766,-0.25609669,0.40436671,-0.69322790,0.60161130,-0.61486119,0.08700056,-0.40291844,0.01840814,-0.00541513,0.69622641,-1.26616870
-3.77288644,1.80497355,-2.62243740,0.00293810,-0.01117542,0.18350626,-0.26243104,0.44063241,-0.71097946,0.65132230,-0.64311307,0.09438611,-0.40983502,0.02009740,-0.00549590,0.75367125,-1.31962733
-3.76688344,1.94573163,-2.70945246,0.00325945,-0.01057646,0.19755192,-0.26818499,0.47850575,-0.72609195,0.70230263,-0.67037849,0.10224173,-0.41495722,0.02180240,-0.00556699,0.81293684,-1.36919860
-3.76088044,2.08954240,-2.78851061,0.00361704,-0.00993846,0.21193378,-0.27324292,0.51773596,-0.73836868,0.75409192,-0.69638793,0.11050773,-0.41824752,0.02350076,-0.00562984,0.87352795,-1.41451433
-3.75487744,2.23510775,-2.85903857,0.00400900,-0.00927259,0.22653723,-0.27750331,0.55803177,-0.74767296,0.80618324,-0.72090712,0.11911709,-0.41969943,0.02516871,-0.00568620,0.93489541,-1.45530579
-3.74887444,2.38101162,-2.92065452,0.00443327,-0.00858991,0.24123456,-0.28088038,0.59906211,-0.75393102,0.85802944,-0.74374080,0.12799507,-0.41933777,0.02678156,-0.00573801,0.99644067,-1.49140941
-3.74287144,2.52573704,-2.97317093,0.00488746,-0.00790108,0.25588603,-0.28330530,0.64045814,-0.75713273,0.90905178,-0.76473495,0.13705903,-0.41721799,0.02831428,-0.00578732,1.05752291,-1.52276796
-3.73686843,2.66768836,-3.01658963,0.00536884,-0.00721609,0.27034138,-0.28472709,0.68181677,-0.75733017,0.95865047,-0.78377715,0.14621871,-0.41342448,0.02974211,-0.00583619,1.11746827,-1.54942706
-3.73086543,2.80521852,-3.05108910,0.00587429,-0.00654401,0.28444178,-0.28511313,0.72270542,-0.75463399,1.00621707,-0.80079533,0.15537678,-0.40806802,0.03104123,-0.00588660,1.17558135,-1.57152696
-3.72486243,2.93666070,-3.07700450,0.00640029,-0.00589285,0.29802221,-0.28444929,0.76266822,-0.74920772,1.05114834,-0.81575474,0.16442985,-0.40128234,0.03218939,-0.00594031,1.23115849,-1.58929002
-3.71885943,3.06036350,-3.09480152,0.00694290,-0.00526944,0.31091412,-0.28273968,0.80123351,-0.74126037,1.09286119,-0.82865357,0.17326986,-0.39321992,0.03316657,-0.00599884,1.28350268,-1.60300446
-3.71285643,3.17472886,-3.10504527,0.00749782,-0.00467934,0.32294851,-0.28000604,0.83792238,-0.73103754,1.13080823,-0.83951726,0.18178574,-0.38404725,0.03395549,-0.00606330,1.33193952,-1.61300520
-3.70685343,3.27825159,-3.10836587,0.00806044,-0.00412688,0.33395916,-0.27628677,0.87225835,-0.71881152,1.16449362,-0.84839200,0.18986551,-0.37393968,0.03454217,-0.00613438,1.37583401,-1.61965286
-3.70085043,3.36955946,-3.10542266,0.00862590,-0.00361512,0.34378610,-0.27163568,0.90377767,-0.70487092,1.19348856,-0.85533775,0.19739860,-0.36307617,0.03491633,-0.00621230,1.41460749,-1.62331213
-3.69484742,3.44745255,-3.09686901,0.00918925,-0.00314598,0.35227911,-0.26612041,0.93204024,-0.68951023,1.21744597,-0.86042119,0.20427843,-0.35163401,0.03507168,-0.00629674,1.44775427,-1.62433070
-3.68884442,3.51094072,-3.08331965,0.00974555,-0.00272033,0.35930125,-0.25982071,0.95664071,-0.67301984,1.23611395,-0.86370914,0.21040506,-0.33978399,0.03500607,-0.00638687,1.47485755,-1.62301994
-3.68284142,3.55927797,-3.06532237,0.01029000,-0.00233812,0.36473226,-0.25282645,0.97721948,-0.65567706,1.24934746,-0.86526268,0.21568797,-0.32768596,0.03472159,-0.00648135,1.49560389,-1.61963860
-3.67683842,3.59199237,-3.04333576,0.01081817,-0.00199853,0.36847180,-0.24523565,0.99347325,-0.63773839,1.25711783,-0.86513253,0.22004878,-0.31548522,0.03422445,-0.00657839,1.50979585,-1.61438037
-3.67083542,3.60891056,-3.01771408,0.01132606,-0.00170011,0.37044227,-0.23715239,1.00516465,-0.61943359,1.25951976,-0.86335587,0.22342378,-0.30330965,0.03352478,-0.00667582,1.51736234,-1.60736603
-3.66483242,3.61017572,-2.98870015,0.01181037,-0.00144100,0.37059133,-0.22868475,1.01213077,-0.60096152,1.25677537,-0.85995484,0.22576626,-0.29126796,0.03263631,-0.00677119,1.51836604,-1.59864078
-3.65882941,3.59625802,-2.95642660,0.01226856,-0.00121901,0.36889383,-0.21994286,1.01428998,-0.58248804,1.24923523,-0.85493678,0.22704840,-0.27944880,0.03157595,-0.00686190,1.51300776,-1.58817676
-3.65282641,3.56795694,-2.92092523,0.01269898,-0.00103183,0.36535312,-0.21103710,1.01164687,-0.56414593,1.23737600,-0.84829623,0.22726280,-0.26792100,0.03036326,-0.00694535,1.50162717,-1.57588061
-3.64682341,3.52639480,-2.88214389,0.01310097,-0.00087717,0.36000176,-0.20207640,1.00429495,-0.54603669,1.22179469,-0.84001861,0.22642334,-0.25673468,0.02901993,-0.00701912,1.48469990,-1.56160574
-3.64082041,3.47300123,-2.83996973,0.01347490,-0.00075284,0.35290142,-0.19316690,0.99241686,-0.52823397,1.20319954,-0.83008522,0.22456553,-0.24592324,0.02756914,-0.00708109,1.46283060,-1.54516836
-3.63481741,3.40948855,-2.79425744,0.01382215,-0.00065690,0.34414204,-0.18441069,0.97628192,-0.51078846,1.18239751,-0.81847938,0.22174606,-0.23550607,0.02603496,-0.00712970,1.43674230,-1.52636652
-3.62881441,3.33781823,-2.74486069,0.01414506,-0.00058775,0.33384020,-0.17590499,0.95624110,-0.49373378,1.16027864,-0.80519327,0.21804179,-0.22549165,0.02444176,-0.00716407,1.40726180,-1.50500093
-3.62281141,3.26015910,-2.69166497,0.01444681,-0.00054421,0.32213679,-0.16774147,0.93271927,-0.47709304,1.13779755,-0.79023503,0.21354795,-0.21588115,0.02281362,-0.00718419,1.37530165,-1.48089633
-3.61680840,3.17883806,-2.63461987,0.01473129,-0.00052554,0.30919398,-0.16000589,0.90620503,-0.46088560,1.11595232,-0.77363575,0.20837574,-0.20667194,0.02117380,-0.00719107,1.34183887,-1.45392234
-3.61080540,3.09628449,-2.57376903,0.01500287,-0.00053154,0.29519153,-0.15277804,0.87723831,-0.44513381,1.09576144,-0.75545582,0.20264931,-0.19786119,0.01954430,-0.00718686,1.30789104,-1.42401250
-3.60480240,3.01496980,-2.50927601,0.01526621,-0.00056252,0.28032269,-0.14613185,0.84639629,-0.42986912,1.07823906,-0.73579037,0.19650234,-0.18944902,0.01794549,-0.00717499,1.27449037,-1.39118048
-3.59879940,2.93734385,-2.44144478,0.01552593,-0.00061933,0.26478975,-0.14013572,0.81427785,-0.41513749,1.06436951,-0.71477336,0.19007414,-0.18144136,0.01639576,-0.00716019,1.24265638,-1.35553278
-3.59279640,2.86577006,-2.37073380,0.01578644,-0.00070337,0.24879934,-0.13485307,0.78148735,-0.40100376,1.05508142,-0.69258013,0.18350563,-0.17385218,0.01491137,-0.00714852,1.21336816,-1.31727702
-3.58679340,2.80246123,-2.29776280,0.01605159,-0.00081649,0.23255777,-0.13034297,0.74861826,-0.38755475,1.05122239,-0.66942818,0.17693521,-0.16670504,0.01350626,-0.00714739,1.18753692,-1.27672567
-3.58079040,2.74941820,-2.22331218,0.01632448,-0.00096101,0.21626648,-0.12666081,0.71623718,-0.37490104,1.05353487,-0.64557623,0.17049475,-0.16003396,0.01219204,-0.00716544,1.16597986,-1.23429500
-3.57478739,2.70837337,-2.14831491,0.01660722,-0.00113962,0.20011779,-0.12385903,0.68486896,-0.36317743,1.06263401,-0.62132138,0.16430578,-0.15388354,0.01097801,-0.00721249,1.14939612,-1.19049924
-3.56878439,2.68074095,-2.07384136,0.01690077,-0.00135529,0.18429113,-0.12198776,0.65498345,-0.35254195,1.07898813,-0.59699458,0.15847620,-0.14830838,0.00987124,-0.00729931,1.13834576,-1.14594052
-3.56278139,2.66757587,-2.00107774,0.01720481,-0.00161114,0.16894980,-0.12109532,0.62698436,-0.34317359,1.10290259,-0.57295459,0.15309741,-0.14337173,0.00887667,-0.00743745,1.13323246,-1.10129483
-3.55677839,2.66954259,-1.93129906,0.01751771,-0.00191035,0.15423841,-0.12122859,0.60120062,-0.33526880,1.13450757,-0.54958064,0.14824213,-0.13914363,0.00799736,-0.00763898,1.13429058,-1.05729482
-3.55077539,2.68689528,-1.86583758,0.01783652,-0.00225600,0.14028099,-0.12243298,0.57788056,-0.32903694,1.17375025,-0.52726394,0.14396295,-0.13569846,0.00723463,-0.00791618,1.14157719,-1.01471020
-3.54477239,2.71946983,-1.80604801,0.01815706,-0.00265087,0.12717995,-0.12475223,0.55718900,-0.32469471,1.22039175,-0.50639858,0.14029160,-0.13311203,0.00658829,-0.00828118,1.15496927,-0.97432633
-3.53876938,2.76668818,-1.75327056,0.01847402,-0.00309731,0.11501564,-0.12822779,0.53920729,-0.32245986,1.27400909,-0.48737190,0.13723903,-0.13145838,0.00605686,-0.00874566,1.17416629,-0.93692210
-3.53276638,2.82757496,-1.70879312,0.01878120,-0.00359704,0.10384666,-0.13289771,0.52393623,-0.32254423,1.33400214,-0.47055469,0.13479620,-0.13080642,0.00563775,-0.00932038,1.19869828,-0.90324766
-3.52676338,2.90078566,-1.67381364,0.01907173,-0.00415096,0.09371075,-0.13879527,0.51130152,-0.32514641,1.39960548,-0.45629170,0.13293557,-0.13121636,0.00532749,-0.01001481,1.22793886,-0.87400285
-3.52076038,2.98464549,-1.64940380,0.01933832,-0.00475897,0.08462621,-0.14594713,0.50116147,-0.33044412,1.46990491,-0.44489235,0.13161313,-0.13273635,0.00512184,-0.01083675,1.26112310,-0.84981691
-3.51475738,3.07719764,-1.63647496,0.01957356,-0.00541982,0.07659371,-0.15437112,0.49331651,-0.33858649,1.54385813,-0.43662231,0.13077102,-0.13539911,0.00501595,-0.01179188,1.29736947,-0.83123008
-3.50875438,3.17625903,-1.63574733,0.01977023,-0.00613096,0.06959830,-0.16407379,0.48752002,-0.34968657,1.62031894,-0.43169584,0.13034037,-0.13921898,0.00500443,-0.01288344,1.33570518,-0.81867755
-3.50275138,3.27948180,-1.64772308,0.01992156,-0.00688841,0.06361170,-0.17504772,0.48348996,-0.36381418,1.69806438,-0.43026928,0.13024441,-0.14418932,0.00508146,-0.01411186,1.37509400,-0.81247614
-3.49674837,3.38441828,-1.67266421,0.02002148,-0.00768674,0.05859453,-0.18726888,0.48092069,-0.38098934,1.77582379,-0.43243568,0.13040172,-0.15028039,0.00524079,-0.01547451,1.41446567,-0.81281401
-3.49074537,3.48858739,-1.71057577,0.02006491,-0.00851898,0.05449848,-0.20069396,0.47949464,-0.40117659,1.85230911,-0.43822093,0.13072927,-0.15743792,0.00547579,-0.01696549,1.45274585,-0.81974356
-3.48474237,3.58954008,-1.76119502,0.02004785,-0.00937669,0.05126837,-0.21525805,0.47889322,-0.42428044,1.92624532,-0.44758124,0.13114536,-0.16558230,0.00577939,-0.01857549,1.48888559,-0.83317776
-3.47873937,3.68492193,-1.82398703,0.01996758,-0.01025005,0.04884394,-0.23087272,0.47880666,-0.45014212,1.99640026,-0.46040232,0.13157228,-0.17460865,0.00614414,-0.02029176,1.52188939,-0.85288991
-3.47273637,3.77253090,-1.89814694,0.01982274,-0.01112799,0.04716149,-0.24742473,0.47894248,-0.47853798,2.06161294,-0.47650008,0.13193848,-0.18438759,0.00656211,-0.02209819,1.55084091,-0.87851685
-3.46673337,3.85036871,-1.98260940,0.01961329,-0.01199839,0.04615512,-0.26477549,0.47903239,-0.50917967,2.12081949,-0.49562306,0.13218041,-0.19476695,0.00702493,-0.02397548,1.57492558,-0.90956561
-3.46073037,3.91668449,-2.07606490,0.01934056,-0.01284837,0.04575787,-0.28276142,0.47883749,-0.54171633,2.17307627,-0.51745653,0.13224379,-0.20557431,0.00752379,-0.02590140,1.59344937,-0.94542331
-3.45472736,3.97000988,-2.17698319,0.01900712,-0.01366456,0.04590248,-0.30119531,0.47815179,-0.57573883,2.21757948,-0.54162817,0.13208445,-0.21662031,0.00804940,-0.02785120,1.60585339,-0.98537018
-3.44872436,4.00918490,-2.28364330,0.01861669,-0.01443349,0.04652212,-0.31986873,0.47680410,-0.61078612,2.25368096,-0.56771534,0.13166863,-0.22770272,0.00859211,-0.02979810,1.61172390,-1.02859539
-3.44272136,4.03337471,-2.39416960,0.01817398,-0.01514192,0.04755089,-0.33855544,0.47465851,-0.64635363,2.28089998,-0.59525369,0.13097298,-0.23861114,0.00914191,-0.03171384,1.61079775,-1.07421537
-3.43671836,4.04207713,-2.50657307,0.01768453,-0.01577725,0.04892431,-0.35701578,0.47161357,-0.68190358,2.29893083,-0.62374703,0.12998405,-0.24913211,0.00968859,-0.03356933,1.60296317,-1.12129408
-3.43071536,4.03512171,-2.61879677,0.01715455,-0.01632787,0.05057977,-0.37500191,0.46760058,-0.71687688,2.30764645,-0.65267815,0.12869756,-0.25905461,0.01022185,-0.03533533,1.58825636,-1.16886487
-3.42471236,4.01266102,-2.72876404,0.01659069,-0.01678356,0.05245708,-0.39226374,0.46258107,-0.75070636,2.30709808,-0.68152030,0.12711751,-0.26817561,0.01073149,-0.03698319,1.56685413,-1.21595314
-3.41870935,3.97515507,-2.83442815,0.01599992,-0.01713579,0.05449905,-0.40855520,0.45654401,-0.78283081,2.29751120,-0.70974900,0.12525507,-0.27630556,0.01120758,-0.03848552,1.53906321,-1.26159926
-3.41270635,3.92334996,-2.93382149,0.01538934,-0.01737797,0.05665225,-0.42364075,0.44950272,-0.81270928,2.27927809,-0.73685386,0.12312747,-0.28327352,0.01164069,-0.03981696,1.50530681,-1.30488098
-3.40670335,3.85825183,-3.02510277,0.01476605,-0.01750570,0.05886788,-0.43730180,0.44149195,-0.83983528,2.25294730,-0.76234995,0.12075695,-0.28893180,0.01202210,-0.04095474,1.46610911,-1.34493464
-3.40070035,3.78109720,-3.10660039,0.01413705,-0.01751688,0.06110272,-0.44934258,0.43256514,-0.86375004,2.21921027,-0.78578831,0.11816977,-0.29315993,0.01234404,-0.04187935,1.42207830,-1.38097448
-3.39469735,3.69332054,-3.17685052,0.01350915,-0.01741177,0.06332028,-0.45959545,0.42279217,-0.88405448,2.17888556,-0.80676542,0.11539532,-0.29586766,0.01259991,-0.04257495,1.37388897,-1.41230931
-3.38869435,3.59652009,-3.23462836,0.01288893,-0.01719300,0.06549190,-0.46792520,0.41225738,-0.90041931,2.13290075,-0.82493109,0.11246546,-0.29699712,0.01278446,-0.04302982,1.32226421,-1.43835612
-3.38269135,3.49242244,-3.27897141,0.01228266,-0.01686540,0.06759788,-0.47423218,0.40105820,-0.91259278,2.08227253,-0.83999458,0.10941392,-0.29652378,0.01289394,-0.04323658,1.26795822,-1.45865014
-3.37668834,3.38284660,-3.30919418,0.01169638,-0.01643591,0.06962856,-0.47845417,0.38930410,-0.92040582,2.02808506,-0.85172891,0.10627595,-0.29445639,0.01292627,-0.04319235,1.21173965,-1.47285094
-3.37068534,3.26966783,-3.32489369,0.01113580,-0.01591327,0.07158521,-0.48056690,0.37711578,-0.92377435,1.97146694,-0.85997296,0.10308800,-0.29083586,0.01288107,-0.04289875,1.15437614,-1.48074461
-3.36468234,3.15478167,-3.32594605,0.01060642,-0.01530776,0.07348064,-0.48058316,0.36462468,-0.92269877,1.91356714,-0.86463166,0.09988755,-0.28573308,0.01275970,-0.04236180,1.09662017,-1.48224206
-3.35867934,3.04006846,-3.31249436,0.01011348,-0.01463089,0.07533956,-0.47855063,0.35197233,-0.91726050,1.85553012,-0.86567421,0.09671291,-0.27924594,0.01256521,-0.04159166,1.03919650,-1.47737349
-3.35267634,2.92735852,-3.28492902,0.00966202,-0.01389498,0.07719852,-0.47454863,0.33930969,-0.90761616,1.79847068,-0.86313048,0.09360305,-0.27149555,0.01230229,-0.04060234,0.98279118,-1.46627969
-3.34667334,2.81839844,-3.24386155,0.00925687,-0.01311284,0.07910533,-0.46868388,0.32679614,-0.89398934,1.74344900,-0.85708596,0.09059734,-0.26262193,0.01197708,-0.03941121,0.92804212,-1.44920051
-3.34067034,2.71481881,-3.19009345,0.00890269,-0.01229740,0.08111814,-0.46108563,0.31459805,-0.87666077,1.69144634,-0.84767553,0.08773523,-0.25277942,0.01159698,-0.03803852,0.87553125,-1.42646125
-3.33466733,2.61810384,-3.12458176,0.00860391,-0.01146137,0.08330387,-0.45190037,0.30288687,-0.85595719,1.64334229,-0.83507636,0.08505575,-0.24213178,0.01117047,-0.03650687,0.82577805,-1.39845767
-3.32866433,2.52956353,-3.04840306,0.00836474,-0.01061691,0.08573629,-0.44128643,0.29183664,-0.83223957,1.59989402,-0.81950043,0.08259694,-0.23084756,0.01070677,-0.03484055,0.77923463,-1.36564034
-3.32266133,2.45030912,-2.96271768,0.00818911,-0.00977538,0.08849355,-0.42940880,0.28162092,-0.80589126,1.56171850,-0.80118701,0.08039505,-0.21909549,0.01021560,-0.03306500,0.73628195,-1.32849912
-3.31665833,2.38123243,-2.86873561,0.00808062,-0.00894713,0.09165544,-0.41643437,0.27240926,-0.77730662,1.52927834,-0.78039530,0.07848375,-0.20704043,0.00970688,-0.03120616,0.69722745,-1.28754838
-3.31065533,2.32299013,-2.76768550,0.00804247,-0.00814131,0.09530027,-0.40252770,0.26436319,-0.74688053,1.50287192,-0.75739784,0.07689312,-0.19483973,0.00919045,-0.02928991,0.66230375,-1.24331359
-3.30465233,2.27599357,-2.66078779,0.00807738,-0.00736579,0.09950176,-0.38784772,0.25763193,-0.71499928,1.48262860,-0.73247452,0.07564873,-0.18264026,0.00867574,-0.02734151,0.63166864,-1.19631965
-3.29864932,2.24040483,-2.54923273,0.00818756,-0.00662706,0.10432575,-0.37254523,0.25234800,-0.68203302,1.46850925,-0.70590772,0.07477071,-0.17057606,0.00817160,-0.02538514,0.60540618,-1.14708137
-3.29264632,2.21613977,-2.43416357,0.00837456,-0.00593031,0.10982717,-0.35676122,0.24862291,-0.64832999,1.46031253,-0.67797839,0.07427286,-0.15876666,0.00768602,-0.02344344,0.58352901,-1.09609616
-3.28664332,2.20287816,-2.31666494,0.00863930,-0.00527939,0.11604733,-0.34062620,0.24654308,-0.61421259,1.45768695,-0.64896313,0.07416199,-0.14731614,0.00722596,-0.02153718,0.56598176,-1.04383890
-3.28064032,2.20008113,-2.19775613,0.00898197,-0.00467694,0.12301157,-0.32426011,0.24616630,-0.57997516,1.46014849,-0.61913230,0.07443747,-0.13631264,0.00679724,-0.01968497,0.55264559,-0.99075904
-3.27463732,2.20701564,-2.07838866,0.00940201,-0.00412452,0.13072761,-0.30777302,0.24751882,-0.54588334,1.46710332,-0.58874887,0.07509101,-0.12582857,0.00640445,-0.01790306,0.54334389,-0.93727941
-3.26863432,2.22278547,-1.95944732,0.00989816,-0.00362274,0.13918466,-0.29126612,0.25059333,-0.51217480,1.47787490,-0.55806787,0.07610675,-0.11592110,0.00605089,-0.01620518,0.53784887,-0.88379663
-3.26263132,2.24636774,-1.84175378,0.01046841,-0.00317142,0.14835322,-0.27483312,0.25534793,-0.47906105,1.49173457,-0.52733635,0.07746176,-0.10663313,0.00573859,-0.01460254,0.53588906,-0.83068257
-3.25662831,2.27665384,-1.72607187,0.01111006,-0.00276977,0.15818596,-0.25856168,0.26170611,-0.44672989,1.50793423,-0.49679345,0.07912670,-0.09799438,0.00546839,-0.01310380,0.53715753,-0.77828663
-3.25062531,2.31249331,-1.61311350,0.01181983,-0.00241662,0.16861934,-0.24253474,0.26955792,-0.41534839,1.52574010,-0.46667061,0.08106696,-0.09002273,0.00523998,-0.01171514,0.54132059,-0.72693823
-3.24462231,2.35273886,-1.50354450,0.01259383,-0.00211051,0.17957618,-0.22683172,0.27876227,-0.38506596,1.54446591,-0.43719149,0.08324391,-0.08272554,0.00505206,-0.01044040,0.54802680,-0.67694934
-3.23861931,2.39629087,-1.39798966,0.01342772,-0.00184995,0.19096909,-0.21152932,0.28915021,-0.35601724,1.56350406,-0.40857180,0.08561643,-0.07610099,0.00490247,-0.00928124,0.55691592,-0.62861672
-3.23261631,2.44213939,-1.29703644,0.01431672,-0.00163353,0.20270440,-0.19670198,0.30052928,-0.32832473,1.58235357,-0.38101859,0.08814246,-0.07013938,0.00478834,-0.00823733,0.56762767,-0.58222357
-3.22661331,2.48940176,-1.20123717,0.01525569,-0.00146009,0.21468677,-0.18242190,0.31268855,-0.30210087,1.60064322,-0.35472934,0.09078070,-0.06482429,0.00470630,-0.00730657,0.57980987,-0.53804059
-3.22061031,2.53735443,-1.11110959,0.01623922,-0.00132885,0.22682396,-0.16875872,0.32540431,-0.27744963,1.61814904,-0.32989059,0.09349208,-0.06013361,0.00465259,-0.00648535,0.59312584,-0.49632635
-3.21460730,2.58545710,-1.02713579,0.01726155,-0.00123953,0.23903174,-0.15577876,0.33844621,-0.25446742,1.63480511,-0.30667632,0.09624115,-0.05604055,0.00462329,-0.00576876,0.60726070,-0.45732698
-3.20860430,2.63336840,-0.94975986,0.01831669,-0.00119239,0.25123854,-0.14354406,0.35158343,-0.23324351,1.65070726,-0.28524615,0.09899722,-0.05251440,0.00461444,-0.00515085,0.62192649,-0.42127531
-3.20260130,2.68095212,-0.87938461,0.01939829,-0.00118836,0.26338969,-0.13211122,0.36459083,-0.21385996,1.66610918,-0.26574348,0.10173511,-0.04952136,0.00462216,-0.00462488,0.63686583,-0.38838956
-3.19659830,2.72827367,-0.81636765,0.02049964,-0.00122905,0.27545090,-0.12153014,0.37725478,-0.19639110,1.68141128,-0.24829364,0.10443557,-0.04702517,0.00464282,-0.00418353,0.65185424,-0.35887180
-3.19059530,2.77558685,-0.76101750,0.02161359,-0.00131674,0.28741089,-0.11184280,0.38937830,-0.18090284,1.69714249,-0.23300237,0.10708523,-0.04498780,0.00467307,-0.00381911,0.66670087,-0.33290627
