energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.01050525,3.85972410,0.36935302,0.54526509,0.16284096,1.80931394,0.00000000,1.68740544,0.10533725
-3.00450225,3.78856370,0.35466867,0.53506777,0.16451898,1.78789594,0.00000000,1.66586391,0.10305924
-2.99849925,3.71795634,0.33854661,0.52376853,0.16687062,1.77030224,0.00000000,1.64265259,0.10057670
-2.99249625,3.64803323,0.32121074,0.51156010,0.16972665,1.75612495,0.00000000,1.61805742,0.09791268
-2.98649325,3.57899071,0.30290415,0.49866134,0.17291694,1.74492877,0.00000000,1.59239305,0.09509564
-2.98049025,3.51104676,0.28388192,0.48530618,0.17627212,1.73624195,0.00000000,1.56597764,0.09215773
-2.97448724,3.44439893,0.26440377,0.47173209,0.17962552,1.72954966,0.00000000,1.53910894,0.08913308
-2.96848424,3.37918670,0.24472679,0.45816901,0.18281559,1.72429092,0.00000000,1.51204288,0.08605613
-2.96248124,3.31546114,0.22509870,0.44482911,0.18568852,1.71985983,0.00000000,1.48497627,0.08296004
-2.95647824,3.25316379,0.20575180,0.43189796,0.18810130,1.71561148,0.00000000,1.45803447,0.07987536
-2.95047524,3.19211615,0.18689790,0.41952768,0.18992481,1.71087276,0.00000000,1.43126472,0.07682896
-2.94447224,3.13202037,0.16872436,0.40783208,0.19104707,1.70495751,0.00000000,1.40463551,0.07384329
-2.93846923,3.07247078,0.15139131,0.39688425,0.19137622,1.69718556,0.00000000,1.37804177,0.07093592
-2.93246623,3.01297550,0.13503008,0.38671642,0.19084336,1.68690464,0.00000000,1.35131547,0.06811955
-2.92646323,2.95298632,0.11974292,0.37732211,0.18940481,1.67351396,0.00000000,1.32424075,0.06540214
-2.92046023,2.89193507,0.10560368,0.36866031,0.18704391,1.65648817,0.00000000,1.29657271,0.06278747
-2.91445723,2.82927391,0.09265948,0.36066138,0.18377199,1.63540055,0.00000000,1.26805838,0.06027585
-2.90845423,2.76451712,0.08093322,0.35323434,0.17962866,1.60994386,0.00000000,1.23845883,0.05786501
-2.90245123,2.69728199,0.07042661,0.34627501,0.17468131,1.57994809,0.00000000,1.20757090,0.05555109
-2.89644822,2.62732637,0.06112357,0.33967461,0.16902371,1.54539384,0.00000000,1.17524749,0.05332961
-2.89044522,2.55458096,0.05299391,0.33332842,0.16277400,1.50642089,0.00000000,1.14141515,0.05119655
-2.88444222,2.47917466,0.04599686,0.32714396,0.15607196,1.46333144,0.00000000,1.10608828,0.04914915
-2.87843922,2.40145182,0.04008462,0.32104828,0.14907572,1.41658794,0.00000000,1.06937915,0.04718677
-2.87243622,2.32198064,0.03520546,0.31499424,0.14195816,1.36680563,0.00000000,1.03150342,0.04531148
-2.86643322,2.24155245,0.03130650,0.30896526,0.13490296,1.31474010,0.00000000,0.99278095,0.04352848
-2.86043022,2.16117201,0.02833598,0.30297850,0.12810056,1.26127058,0.00000000,0.95363209,0.04184631
-2.85442721,2.08203931,0.02624497,0.29708634,0.12174418,1.20737948,0.00000000,0.91456960,0.04027694
-2.84842421,2.00552365,0.02498860,0.29137616,0.11602590,1.15412903,0.00000000,0.87618683,0.03883548
-2.84242121,1.93313103,0.02452668,0.28596837,0.11113303,1.10263584,0.00000000,0.83914262,0.03753992
-2.83641821,1.86646603,0.02482384,0.28101291,0.10724466,1.05404413,0.00000000,0.80414358,0.03641053
-2.83041521,1.80718932,0.02584924,0.27668437,0.10452865,1.00949837,0.00000000,0.77192456,0.03546918
-2.82441221,1.75697226,0.02757576,0.27317587,0.10313887,0.97011596,0.00000000,0.74322795,0.03473857
-2.81840920,1.71744970,0.02997904,0.27069210,0.10321280,0.93696060,0.00000000,0.71878239,0.03424136
-2.81240620,1.69017239,0.03303615,0.26944164,0.10486944,0.91101680,0.00000000,0.69928182,0.03399921
-2.80640320,1.67656022,0.03672415,0.26962908,0.10820751,0.89316589,0.00000000,0.68536506,0.03403187
-2.80040020,1.67785736,0.04101863,0.27144698,0.11330390,0.88416405,0.00000000,0.67759679,0.03435627
-2.79439720,1.69509070,0.04589225,0.27506824,0.12021241,0.88462251,0.00000000,0.67645015,0.03498563
-2.78839420,1.72903246,0.05131339,0.28063901,0.12896268,0.89499041,0.00000000,0.68229151,0.03592866
-2.78239120,1.78016825,0.05724501,0.28827236,0.13955937,0.91554051,0.00000000,0.69536762,0.03718899
-2.77638819,1.84867146,0.06364381,0.29804316,0.15198170,0.94635817,0.00000000,0.71579557,0.03876453
-2.77038519,1.93438492,0.07045961,0.30998407,0.16618317,0.98733395,0.00000000,0.74355571,0.04064722
-2.76438219,2.03681071,0.07763520,0.32408304,0.18209177,1.03816019,0.00000000,0.77848779,0.04282279
-2.75837919,2.15510868,0.08510645,0.34028211,0.19961047,1.09833180,0.00000000,0.82029048,0.04527082
-2.75237619,2.28810413,0.09280287,0.35847788,0.21861834,1.16715177,0.00000000,0.86852430,0.04796496
-2.74637319,2.43430498,0.10064844,0.37852328,0.23897205,1.24374144,0.00000000,0.92261805,0.05087334
-2.74037019,2.59192807,0.10856281,0.40023072,0.26050794,1.32705565,0.00000000,0.98187868,0.05395919
-2.73436718,2.75893444,0.11646271,0.42337654,0.28304478,1.41590284,0.00000000,1.04550438,0.05718161
-2.72836418,2.93307261,0.12426359,0.44770631,0.30638687,1.50896965,0.00000000,1.11260071,0.06049649
-2.72236118,3.11192888,0.13188124,0.47294108,0.33032784,1.60484977,0.00000000,1.18219938,0.06385754
-2.71635818,3.29298309,0.13923359,0.49878409,0.35465472,1.70207624,0.00000000,1.25327918,0.06721738
-2.71035518,3.47366814,0.14624232,0.52492774,0.37915242,1.79915632,0.00000000,1.32478853,0.07052871
-2.70435218,3.65143138,0.15283438,0.55106067,0.40360836,1.89460796,0.00000000,1.39566896,0.07374540
-2.69834917,3.82379555,0.15894332,0.57687453,0.42781712,1.98699645,0.00000000,1.46487884,0.07682358
-2.69234617,3.98841735,0.16451027,0.60207036,0.45158487,2.07497020,0.00000000,1.53141660,0.07972263
-2.68634317,4.14314125,0.16948477,0.62636431,0.47473354,2.15729394,0.00000000,1.59434262,0.08240604
-2.68034017,4.28604683,0.17382519,0.64949254,0.49710438,2.23287837,0.00000000,1.65279919,0.08484209
-2.67433717,4.41548770,0.17749889,0.67121535,0.51856081,2.30080475,0.00000000,1.70602773,0.08700438
-2.66833417,4.53012075,0.18048210,0.69132018,0.53899040,2.36034358,0.00000000,1.75338286,0.08887219
-2.66233117,4.62892481,0.18275962,0.70962382,0.55830589,2.41096653,0.00000000,1.79434275,0.09043062
-2.65632816,4.71120813,0.18432427,0.72597356,0.57644504,2.45235107,0.00000000,1.82851557,0.09167050
-2.65032516,4.77660470,0.18517625,0.74024750,0.59336949,2.48437782,0.00000000,1.85564178,0.09258821
-2.64432216,4.82506001,0.18532248,0.75235400,0.60906241,2.50712063,0.00000000,1.87559247,0.09318528
-2.63831916,4.85680711,0.18477586,0.76223055,0.62352525,2.52083008,0.00000000,1.88836380,0.09346789
-2.63231616,4.87233445,0.18355467,0.76984189,0.63677351,2.52591119,0.00000000,1.89406799,0.09344624
-2.62631316,4.87234712,0.18168193,0.77517781,0.64883192,2.52289663,0.00000000,1.89292130,0.09313389
-2.62031016,4.85772364,0.17918497,0.77825055,0.65972912,2.51241664,0.00000000,1.88522967,0.09254702
-2.61430715,4.82947035,0.17609502,0.77909200,0.66949220,2.49516735,0.00000000,1.87137265,0.09170374
-2.60830415,4.78867559,0.17244700,0.77775086,0.67814136,2.47187899,0.00000000,1.85178645,0.09062339
-2.60230115,4.73646602,0.16827928,0.77428981,0.68568501,2.44328561,0.00000000,1.82694675,0.08932589
-2.59629815,4.67396689,0.16363358,0.76878283,0.69211567,2.41009787,0.00000000,1.79735215,0.08783120
-2.59029515,4.60226806,0.15855487,0.76131283,0.69740685,2.37298001,0.00000000,1.76350884,0.08615887
-2.58429215,4.52239734,0.15309124,0.75196957,0.70151124,2.33253222,0.00000000,1.72591717,0.08432766
-2.57828914,4.43530204,0.14729379,0.74084807,0.70436037,2.28927913,0.00000000,1.68506058,0.08235536
-2.57228614,4.34183929,0.14121639,0.72804744,0.70586573,2.24366466,0.00000000,1.64139728,0.08025860
-2.56628314,4.24277537,0.13491539,0.71367030,0.70592160,2.19605352,0.00000000,1.59535482,0.07805294
-2.56028014,4.13879350,0.12844925,0.69782269,0.70440925,2.14673883,0.00000000,1.54732772,0.07575287
-2.55427714,4.03050938,0.12187807,0.68061454,0.70120257,2.09595520,0.00000000,1.49767789,0.07337211
-2.54827414,3.91849306,0.11526305,0.66216052,0.69617463,2.04389645,0.00000000,1.44673773,0.07092378
-2.54227114,3.80329550,0.10866583,0.64258132,0.68920516,1.99073653,0.00000000,1.39481533,0.06842079
-2.53626813,3.68547801,0.10214790,0.62200513,0.68018822,1.93665226,0.00000000,1.34220140,0.06587612
-2.53026513,3.56564214,0.09576986,0.60056920,0.66903989,1.88184645,0.00000000,1.28917710,0.06330323
-2.52426213,3.44445813,0.08959079,0.57842132,0.65570543,1.82656966,0.00000000,1.23602232,0.06071632
-2.51825913,3.32268939,0.08366752,0.55572102,0.64016551,1.77113913,0.00000000,1.18302348,0.05813059
-2.51225613,3.20121124,0.07805406,0.53264025,0.62244110,1.71595351,0.00000000,1.13048030,0.05556250
-2.50625313,3.08102192,0.07280091,0.50936349,0.60259684,1.66150213,0.00000000,1.07871089,0.05302976
-2.50025013,2.96324470,0.06795457,0.48608697,0.58074248,1.60836799,0.00000000,1.02805461,0.05055138
-2.49424712,2.84911989,0.06355694,0.46301708,0.55703246,1.55722373,0.00000000,0.97887233,0.04814751
-2.48824412,2.73998656,0.05964481,0.44036773,0.53166346,1.50882052,0.00000000,0.93154386,0.04583913
-2.48224112,2.63725408,0.05624939,0.41835683,0.50487014,1.46396993,0.00000000,0.88646246,0.04364771
-2.47623812,2.54236417,0.05339576,0.39720178,0.47691923,1.42351931,0.00000000,0.84402664,0.04159465
-2.47023512,2.45674481,0.05110245,0.37711428,0.44810222,1.38832164,0.00000000,0.80462940,0.03970069
-2.46423212,2.38175793,0.04938084,0.35829449,0.41872713,1.35920115,0.00000000,0.76864552,0.03798521
-2.45822911,2.31864298,0.04823479,0.34092488,0.38910959,1.33691599,0.00000000,0.73641743,0.03646554
-2.45222611,2.26845916,0.04766010,0.32516402,0.35956386,1.32212002,0.00000000,0.70824042,0.03515618
-2.44622311,2.23202911,0.04764415,0.31114057,0.33039405,1.31532527,0.00000000,0.68434783,0.03406811
-2.44022011,2.20988682,0.04816555,0.29894788,0.30188600,1.31686719,0.00000000,0.66489735,0.03320812
-2.43421711,2.20223290,0.04919395,0.28863939,0.27430013,1.32687442,0.00000000,0.64995885,0.03257827
-2.42821411,2.20889957,0.05068999,0.28022521,0.24786558,1.34524496,0.00000000,0.63950477,0.03217548
-2.42221111,2.22932786,0.05260545,0.27367002,0.22277574,1.37163003,0.00000000,0.63340367,0.03199128
-2.41620810,2.26255872,0.05488362,0.26889255,0.19918535,1.40542707,0.00000000,0.63141730,0.03201171
-2.41020510,2.30723932,0.05745999,0.26576669,0.17720913,1.44578246,0.00000000,0.63320175,0.03221748
-2.40420210,2.36164501,0.06026313,0.26412424,0.15692194,1.49160453,0.00000000,0.63831271,0.03258429
-2.39819910,2.42371691,0.06321597,0.26375936,0.13836027,1.54158666,0.00000000,0.64621488,0.03308336
-2.39219610,2.49111397,0.06623725,0.26443445,0.12152492,1.59423999,0.00000000,0.65629525,0.03368220
-2.38619310,2.56127806,0.06924326,0.26588734,0.10638466,1.64793466,0.00000000,0.66787982,0.03434545
-2.38019010,2.63150963,0.07214985,0.26783950,0.09288055,1.70094809,0.00000000,0.68025323,0.03503591
-2.37418709,2.69905113,0.07487442,0.27000497,0.08093076,1.75151858,0.00000000,0.69268041,0.03571570
-2.36818409,2.76117482,0.07733815,0.27209958,0.07043562,1.79790185,0.00000000,0.70442950,0.03634738
-2.36218109,2.81527137,0.07946811,0.27385021,0.06128257,1.83842852,0.00000000,0.71479514,0.03689515
-2.35617809,2.85893555,0.08119929,0.27500358,0.05335100,1.87155975,0.00000000,0.72312093,0.03732595
-2.35017509,2.89004548,0.08247640,0.27533433,0.04651667,1.89593901,0.00000000,0.72882047,0.03761051
-2.34417209,2.90683199,0.08325552,0.27465198,0.04065565,1.91043754,0.00000000,0.73139585,0.03772426
-2.33816908,2.90793531,0.08350521,0.27280661,0.03564767,1.91419178,0.00000000,0.73045297,0.03764800
-2.33216608,2.89244695,0.08320736,0.26969296,0.03137887,1.90663113,0.00000000,0.72571310,0.03736846
-2.32616308,2.85993501,0.08235756,0.26525294,0.02774395,1.88749508,0.00000000,0.71702034,0.03687862
-2.32016008,2.81045250,0.08096495,0.25947644,0.02464766,1.85683915,0.00000000,0.70434464,0.03617773
-2.31415708,2.74452865,0.07905172,0.25240053,0.02200578,1.81502972,0.00000000,0.68778063,0.03527120
-2.30815408,2.66314420,0.07665206,0.24410715,0.01974560,1.76272827,0.00000000,0.66754232,0.03417024
-2.30215108,2.56769236,0.07381085,0.23471951,0.01780597,1.70086615,0.00000000,0.64395416,0.03289129
-2.29614807,2.45992781,0.07058195,0.22439742,0.01613700,1.63061132,0.00000000,0.61743911,0.03145534
-2.29014507,2.34190646,0.06702634,0.21333183,0.01469953,1.55332882,0.00000000,0.58850427,0.02988712
-2.28414207,2.21591901,0.06321004,0.20173889,0.01346443,1.47053710,0.00000000,0.55772497,0.02821418
-2.27813907,2.08442166,0.05920204,0.18985383,0.01241175,1.38386212,0.00000000,0.52572808,0.02646598
-2.27213607,1.94996681,0.05507228,0.17792496,0.01152985,1.29499145,0.00000000,0.49317527,0.02467295
-2.26613307,1.81513679,0.05088967,0.16620796,0.01081455,1.20563000,0.00000000,0.46074698,0.02286565
-2.26013007,1.68248287,0.04672044,0.15496075,0.01026827,1.11745932,0.00000000,0.42912761,0.02107393
-2.25412706,1.55447152,0.04262667,0.14443898,0.00989930,1.03210137,0.00000000,0.39899247,0.01932627
-2.24812406,1.43343909,0.03866508,0.13489237,0.00972106,0.95108799,0.00000000,0.37099670,0.01764918
-2.24212106,1.32155572,0.03488627,0.12656166,0.00975151,0.87583632,0.00000000,0.34576628,0.01606679
-2.23611806,1.22079823,0.03133413,0.11967634,0.01001263,0.80763040,0.00000000,0.32389114,0.01460050
-2.23011506,1.13293178,0.02804569,0.11445298,0.01052987,0.74760855,0.00000000,0.30592016,0.01326888
-2.22411206,1.05949908,0.02505124,0.11109396,0.01133172,0.69675605,0.00000000,0.29235767,0.01208749
-2.21810905,1.00181580,0.02237461,0.10978645,0.01244925,0.65590222,0.00000000,0.28366115,0.01106902
-2.21210605,0.96097091,0.02003376,0.11070149,0.01391562,0.62572109,0.00000000,0.28023966,0.01022336
-2.20610305,0.93782993,0.01804152,0.11399292,0.01576556,0.60673440,0.00000000,0.28245241,0.00955774
-2.20010005,0.93303997,0.01640633,0.11979602,0.01803479,0.59931632,0.00000000,0.29060728,0.00907700
-2.19409705,0.94703486,0.01513316,0.12822578,0.02075933,0.60369868,0.00000000,0.30495861,0.00878374
-2.18809405,0.98003964,0.01422433,0.13937460,0.02397473,0.61997629,0.00000000,0.32570437,0.00867856
-2.18209105,1.03207343,0.01368036,0.15330951,0.02771520,0.64811173,0.00000000,0.35298220,0.00876024
-2.17608804,1.10295066,0.01350065,0.17006887,0.03201264,0.68793945,0.00000000,0.38686461,0.00902590
-2.17008504,1.19228062,0.01368412,0.18965876,0.03689562,0.73916921,0.00000000,0.42735333,0.00947111
-2.16408204,1.29946584,0.01422972,0.21204909,0.04238820,0.80138891,0.00000000,0.47437323,0.01008999
-2.15807904,1.42370019,0.01513671,0.23716979,0.04850888,0.87406746,0.00000000,0.52776601,0.01087525
-2.15207604,1.56396766,0.01640488,0.26490720,0.05526939,0.95655791,0.00000000,0.58728449,0.01181820
-2.14607304,1.71904305,0.01803457,0.29510116,0.06267364,1.04810163,0.00000000,0.65258776,0.01290875
-2.14007004,1.88749565,0.02002649,0.32754289,0.07071668,1.14783388,0.00000000,0.72323805,0.01413543
-2.13406703,2.06769711,0.02238150,0.36197414,0.07938380,1.25479139,0.00000000,0.79869970,0.01548535
-2.12806403,2.25783429,0.02510018,0.39808771,0.08864985,1.36792221,0.00000000,0.87834098,0.01694424
-2.12206103,2.45592774,0.02818227,0.43552974,0.09847866,1.48609789,0.00000000,0.96143892,0.01849646
-2.11605803,2.65985600,0.03162609,0.47390374,0.10882274,1.60812820,0.00000000,1.04718771,0.02012512
-2.11005503,2.86738562,0.03542779,0.51277656,0.11962328,1.73277779,0.00000000,1.13471046,0.02181214
-2.10405203,3.07620625,0.03958063,0.55168620,0.13081027,1.85878464,0.00000000,1.22307460,0.02353847
-2.09804902,3.28397004,0.04407417,0.59015130,0.14230304,1.98487948,0.00000000,1.31131026,0.02528422
-2.09204602,3.48833389,0.04889346,0.62768211,0.15401093,2.10980561,0.00000000,1.39843143,0.02702897
-2.08604302,3.68700328,0.05401832,0.66379266,0.16583430,2.23233813,0.00000000,1.48345907,0.02875204
-2.08004002,3.87777589,0.05942262,0.69801355,0.17766571,2.35130207,0.00000000,1.56544538,0.03043274
-2.07403702,4.05858346,0.06507371,0.72990503,0.18939131,2.46558852,0.00000000,1.64349837,0.03205079
-2.06803402,4.22753016,0.07093194,0.75906978,0.20089243,2.57416822,0.00000000,1.71680559,0.03358656
-2.06203102,4.38292634,0.07695047,0.78516484,0.21204730,2.67610241,0.00000000,1.78465616,0.03502147
-2.05602801,4.52331616,0.08307514,0.80791217,0.22273285,2.77055052,0.00000000,1.84646004,0.03633826
-2.05002501,4.64749859,0.08924475,0.82710737,0.23282668,2.85677502,0.00000000,1.90176367,0.03752129
-2.04402201,4.75454118,0.09539148,0.84262608,0.24220900,2.93414348,0.00000000,1.95026128,0.03855681
-2.03801901,4.84378661,0.10144176,0.85442786,0.25076464,3.00212848,0.00000000,1.99180136,0.03943315
-2.03201601,4.91485228,0.10731727,0.86255717,0.25838510,3.06030587,0.00000000,2.02638789,0.04014092
-2.02601301,4.96762344,0.11293641,0.86714147,0.26497052,3.10835203,0.00000000,2.05417625,0.04067310
-2.02001001,5.00224089,0.11821592,0.86838648,0.27043162,3.14604084,0.00000000,2.07546401,0.04102517
-2.01400700,5.01908394,0.12307280,0.86656867,0.27469156,3.17324084,0.00000000,2.09067683,0.04119510
-2.00800400,5.01874990,0.12742640,0.86202534,0.27768770,3.18991313,0.00000000,2.10035016,0.04118337
-2.00200100,5.00203091,0.13120063,0.85514273,0.27937314,3.19611016,0.00000000,2.10510732,0.04099289
-1.99599800,4.96988910,0.13432617,0.84634242,0.27971810,3.19197546,0.00000000,2.10563500,0.04062892
-1.98999500,4.92343080,0.13674269,0.83606677,0.27871101,3.17774417,0.00000000,2.10265686,0.04009897
-1.98399200,4.86388036,0.13840084,0.82476387,0.27635927,3.15374381,0.00000000,2.09690648,0.03941257
-1.97798899,4.79255391,0.13926404,0.81287253,0.27268965,3.12039489,0.00000000,2.08910048,0.03858117
-1.97198599,4.71083336,0.13930989,0.80080793,0.26774829,3.07821051,0.00000000,2.07991287,0.03761784
-1.96598299,4.62014070,0.13853121,0.78894839,0.26160023,3.02779431,0.00000000,2.06995137,0.03653707
-1.95997999,4.52191248,0.13693656,0.77762377,0.25432842,2.96983609,0.00000000,2.05973675,0.03535446
-1.95397699,4.41757477,0.13455028,0.76710586,0.24603233,2.90510443,0.00000000,2.04968557,0.03408649
-1.94797399,4.30851840,0.13141194,0.75760097,0.23682599,2.83443616,0.00000000,2.04009713,0.03275013
-1.94197099,4.19607483,0.12757531,0.74924510,0.22683566,2.75872236,0.00000000,2.03114488,0.03136258
-1.93596798,4.08149295,0.12310685,0.74210167,0.21619709,2.67889121,0.00000000,2.02287262,0.02994092
-1.92996498,3.96591728,0.11808376,0.73616189,0.20505246,2.59588813,0.00000000,2.01519562,0.02850179
-1.92396198,3.85036828,0.11259165,0.73134761,0.19354720,2.51065394,0.00000000,2.00790653,0.02706104
-1.91795898,3.73572547,0.10672204,0.72751672,0.18182660,2.42410210,0.00000000,2.00068603,0.02563348
-1.91195598,3.62271433,0.10056968,0.72447059,0.17003253,2.33709609,0.00000000,1.99311772,0.02423259
-1.90595298,3.51189766,0.09422982,0.72196347,0.15830031,2.25042820,0.00000000,1.98470690,0.02287028
-1.89994997,3.40367232,0.08779567,0.71971345,0.14675585,2.16480107,0.00000000,1.97490257,0.02155670
-1.89394697,3.29827178,0.08135594,0.71741452,0.13551313,2.08081285,0.00000000,1.96312185,0.02030016
-1.88794397,3.19577507,0.07499276,0.71474941,0.12467222,1.99894724,0.00000000,1.94877613,0.01910700
-1.88194097,3.09612190,0.06877991,0.71140273,0.11431778,1.91956883,0.00000000,1.93129787,0.01798164
-1.87593797,2.99913392,0.06278145,0.70707394,0.10451818,1.84292422,0.00000000,1.91016724,0.01692662
-1.86993497,2.90454143,0.05705089,0.70148981,0.09532520,1.76914893,0.00000000,1.88493754,0.01594271
-1.86393197,2.81201454,0.05163063,0.69441578,0.08677430,1.69827977,0.00000000,1.85525850,0.01502914
-1.85792896,2.72119753,0.04655201,0.68566613,0.07888543,1.63027199,0.00000000,1.82089656,0.01418377
-1.85192596,2.63174505,0.04183563,0.67511236,0.07166436,1.56502023,0.00000000,1.78175143,0.01340343
-1.84592296,2.54335834,0.03749206,0.66268969,0.06510427,1.50238222,0.00000000,1.73786820,0.01268415
-1.83991996,2.45581984,0.03352285,0.64840149,0.05918777,1.44220373,0.00000000,1.68944463,0.01202150
-1.83391696,2.36902464,0.02992168,0.63232140,0.05388904,1.38434352,0.00000000,1.63683328,0.01141091
-1.82791396,2.28300693,0.02667573,0.61459326,0.04917600,1.32869680,0.00000000,1.58053848,0.01084795
-1.82191096,2.19796042,0.02376704,0.59542881,0.04501255,1.27521599,0.00000000,1.52120814,0.01032857
-1.81590795,2.11425144,0.02117396,0.57510330,0.04136057,1.22392767,0.00000000,1.45962085,0.00984936
-1.80990495,2.03242415,0.01887242,0.55394921,0.03818181,1.17494469,0.00000000,1.39666860,0.00940773
-1.80390195,1.95319737,0.01683724,0.53234818,0.03543947,1.12847305,0.00000000,1.33333589,0.00900200
-1.79789895,1.87745318,0.01504320,0.51072176,0.03309945,1.08481296,0.00000000,1.27067582,0.00863150
-1.79189595,1.80621761,0.01346596,0.48952087,0.03113130,1.04435420,0.00000000,1.20978407,0.00829656
-1.78589295,1.74063407,0.01208289,0.46921468,0.02950877,1.00756602,0.00000000,1.15177150,0.00799848
-1.77988994,1.68193073,0.01087359,0.45027899,0.02821006,0.97498199,0.00000000,1.09773635,0.00773941
-1.77388694,1.63138296,0.00982041,0.43318456,0.02721778,0.94718061,0.00000000,1.04873674,0.00752222
-1.76788394,1.59027234,0.00890863,0.41838573,0.02651860,0.92476267,0.00000000,1.00576430,0.00735030
-1.76188094,1.55984382,0.00812668,0.40630949,0.02610269,0.90832622,0.00000000,0.96971964,0.00722738
-1.75587794,1.54126256,0.00746613,0.39734542,0.02596305,0.89844048,0.00000000,0.94139021,0.00715729
-1.74987494,1.53557217,0.00692166,0.39183652,0.02609466,0.89561976,0.00000000,0.92143117,0.00714374
-1.74387194,1.54365577,0.00649088,0.39007137,0.02649369,0.90029851,0.00000000,0.91034962,0.00719005
-1.73786893,1.56620119,0.00617421,0.39227748,0.02715664,0.91280860,0.00000000,0.90849250,0.00729901
-1.73186593,1.60367180,0.00597462,0.39861617,0.02807960,0.93335978,0.00000000,0.91603855,0.00747263
-1.72586293,1.65628351,0.00589741,0.40917884,0.02925759,0.96202409,0.00000000,0.93299416,0.00771200
-1.71985993,1.72398918,0.00594990,0.42398488,0.03068408,0.99872489,0.00000000,0.95919351,0.00801719
-1.71385693,1.80647051,0.00614121,0.44298098,0.03235062,1.04323091,0.00000000,0.99430268,0.00838710
-1.70785393,1.90313786,0.00648188,0.46604201,0.03424668,1.09515555,0.00000000,1.03782763,0.00881949
-1.70185093,2.01313790,0.00698360,0.49297326,0.03635963,1.15396141,0.00000000,1.08912593,0.00931093
-1.69584792,2.13536866,0.00765886,0.52351409,0.03867485,1.21897002,0.00000000,1.14742178,0.00985685
-1.68984492,2.26850152,0.00852048,0.55734271,0.04117602,1.28937610,0.00000000,1.21182401,0.01045158
-1.68384192,2.41100936,0.00958129,0.59408219,0.04384544,1.36426610,0.00000000,1.28134648,0.01108854
-1.67783892,2.56119977,0.01085357,0.63330742,0.04666444,1.44264010,0.00000000,1.35493050,0.01176027
-1.67183592,2.71725239,0.01234862,0.67455281,0.04961377,1.52343643,0.00000000,1.43146847,0.01245866
-1.66583292,2.87725909,0.01407616,0.71732085,0.05267402,1.60555789,0.00000000,1.50982834,0.01317509
-1.65982991,3.03926574,0.01604379,0.76109107,0.05582590,1.68789898,0.00000000,1.58887809,0.01390061
-1.65382691,3.20131438,0.01825643,0.80532942,0.05905050,1.76937288,0.00000000,1.66750969,0.01462613
-1.64782391,3.36148463,0.02071572,0.84949788,0.06232939,1.84893750,0.00000000,1.74466199,0.01534261
-1.64182091,3.51793312,0.02341952,0.89306412,0.06564462,1.92561973,0.00000000,1.81934191,0.01604123
-1.63581791,3.66893010,0.02636140,0.93551111,0.06897860,1.99853715,0.00000000,1.89064356,0.01671352
-1.62981491,3.81289228,0.02953024,0.97634637,0.07231385,2.06691668,0.00000000,1.95776485,0.01735156
-1.62381191,3.94841135,0.03290998,1.01511098,0.07563269,2.13010961,0.00000000,2.02002139,0.01794809
-1.61780890,4.07427742,0.03647944,1.05138787,0.07891684,2.18760282,0.00000000,2.07685735,0.01849662
-1.61180590,4.18949728,0.04021231,1.08480951,0.08214706,2.23902596,0.00000000,2.12785331,0.01899151
-1.60580290,4.29330716,0.04407734,1.11506468,0.08530274,2.28415459,0.00000000,2.17273101,0.01942806
-1.59979990,4.38517975,0.04803874,1.14190417,0.08836162,2.32290939,0.00000000,2.21135512,0.01980258
-1.59379690,4.46482593,0.05205662,1.16514539,0.09129960,2.35535170,0.00000000,2.24373206,0.02011236
-1.58779390,4.53219093,0.05608782,1.18467564,0.09409068,2.38167557,0.00000000,2.27000612,0.02035574
-1.58179090,4.58744553,0.06008671,1.20045390,0.09670707,2.40219695,0.00000000,2.29045303,0.02053206
-1.57578789,4.63097253,0.06400625,1.21251114,0.09911953,2.41734017,0.00000000,2.30547128,0.02064169
-1.56978489,4.66334895,0.06779906,1.22094913,0.10129779,2.42762241,0.00000000,2.31557127,0.02068591
-1.56378189,4.68532447,0.07141867,1.22593751,0.10321126,2.43363662,0.00000000,2.32136266,0.02066691
-1.55777889,4.69779679,0.07482066,1.22770946,0.10482977,2.43603324,0.00000000,2.32354019,0.02058770
-1.55177589,4.70178452,0.07796386,1.22655575,0.10612454,2.43550137,0.00000000,2.32286805,0.02045200
-1.54577289,4.69839830,0.08081143,1.22281762,0.10706909,2.43274981,0.00000000,2.32016320,0.02026417
-1.53976988,4.68881099,0.08333187,1.21687835,0.10764032,2.42848837,0.00000000,2.31627782,0.02002910
-1.53376688,4.67422764,0.08549981,1.20915403,0.10781940,2.42340989,0.00000000,2.31208118,0.01975208
-1.52776388,4.65585609,0.08729665,1.20008364,0.10759268,2.41817338,0.00000000,2.30844122,0.01943868
-1.52176088,4.63487900,0.08871098,1.19011884,0.10695249,2.41338854,0.00000000,2.30620610,0.01909465
-1.51575788,4.61242800,0.08973872,1.17971367,0.10589766,2.40960203,0.00000000,2.30618616,0.01872579
-1.50975488,4.58956069,0.09038312,1.16931464,0.10443398,2.40728569,0.00000000,2.30913646,0.01833784
-1.50375188,4.56724116,0.09065441,1.15935141,0.10257438,2.40682708,0.00000000,2.31574048,0.01793639
-1.49774887,4.54632449,0.09056938,1.15022836,0.10033887,2.40852231,0.00000000,2.32659528,0.01752678
