energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.57978989,4.72281346,0.71707401,0.46455312,0.01934858,0.15610862,0.05907308,1.81351378,0.48851253,0.65615376
-5.57378689,4.63796853,0.70727264,0.46206155,0.01935924,0.15934746,0.05810980,1.79784605,0.50589842,0.61595906
-5.56778389,4.55013816,0.69712131,0.45914203,0.01931217,0.16242606,0.05720974,1.77974107,0.52137653,0.57674455
-5.56178089,4.45945655,0.68653426,0.45576515,0.01920531,0.16531640,0.05638171,1.75902463,0.53461873,0.53881350
-5.55577789,4.36601859,0.67542264,0.45190815,0.01903749,0.16799367,0.05563494,1.73553614,0.54533373,0.50242710
-5.54977489,4.26991520,0.66370342,0.44755948,0.01880851,0.17043823,0.05497931,1.70914664,0.55327773,0.46780327
-5.54377189,4.17127004,0.65130799,0.44272315,0.01851935,0.17263762,0.05442552,1.67977623,0.55826373,0.43511697
-5.53776888,4.07027493,0.63818993,0.43742259,0.01817219,0.17458838,0.05398519,1.64740953,0.56016896,0.40450188
-5.53176588,3.96722085,0.62433146,0.43170357,0.01777045,0.17629780,0.05367076,1.61210808,0.55894024,0.37605299
-5.52576288,3.86252203,0.60974821,0.42563607,0.01731878,0.17778514,0.05349534,1.57401896,0.55459669,0.34982993
-5.51975988,3.75673116,0.59449199,0.41931485,0.01682293,0.17908249,0.05347227,1.53337858,0.54722994,0.32586055
-5.51375688,3.65054439,0.57865138,0.41285862,0.01628965,0.18023492,0.05361469,1.49051176,0.53700163,0.30414471
-5.50775388,3.54479538,0.56235020,0.40640777,0.01572644,0.18130010,0.05393491,1.44582560,0.52413834,0.28465780
-5.50175088,3.44043874,0.54574392,0.40012076,0.01514137,0.18234713,0.05444370,1.39979885,0.50892425,0.26735411
-5.49574787,3.33852357,0.52901423,0.39416932,0.01454279,0.18345477,0.05514958,1.35296699,0.49169177,0.25216961
-5.48974487,3.24015876,0.51236222,0.38873254,0.01393904,0.18470901,0.05605808,1.30590415,0.47281065,0.23902447
-5.48374187,3.14647199,0.49600046,0.38399039,0.01333822,0.18620011,0.05717104,1.25920268,0.45267604,0.22782496
-5.47773887,3.05856499,0.48014457,0.38011672,0.01274787,0.18801923,0.05848606,1.21345159,0.43169594,0.21846512
-5.47173587,2.97746756,0.46500474,0.37727215,0.01217479,0.19025484,0.05999602,1.16921502,0.41027877,0.21082805
-5.46573287,2.90409317,0.45077767,0.37559735,0.01162483,0.19298893,0.06168883,1.12701184,0.38882130,0.20478702
-5.45972986,2.83919848,0.43763943,0.37520672,0.01110277,0.19629345,0.06354733,1.08729748,0.36769763,0.20020657
-5.45372686,2.78334920,0.42573965,0.37618310,0.01061222,0.20022690,0.06554945,1.05044877,0.34724953,0.19694357
-5.44772386,2.73689409,0.41519731,0.37857344,0.01015560,0.20483143,0.06766856,1.01675260,0.32777838,0.19484854
-5.44172086,2.69994851,0.40609843,0.38238597,0.00973420,0.21013059,0.06987402,0.98639873,0.30953904,0.19376704
-5.43571786,2.67238838,0.39849575,0.38758868,0.00934827,0.21612783,0.07213195,0.95947702,0.29273575,0.19354146
-5.42971486,2.65385498,0.39241051,0.39410945,0.00899715,0.22280587,0.07440616,0.93597913,0.27752007,0.19401300
-5.42371186,2.64377036,0.38783621,0.40183779,0.00867945,0.23012712,0.07665921,0.91580439,0.26399081,0.19502395
-5.41770885,2.64136278,0.38474424,0.41062807,0.00839331,0.23803511,0.07885354,0.89876942,0.25219586,0.19642019
-5.41170585,2.64570110,0.38309115,0.42030431,0.00813657,0.24645698,0.08095271,0.88462110,0.24213574,0.19805388
-5.40570285,2.65573686,0.38282731,0.43066631,0.00790704,0.25530698,0.08292262,0.87305201,0.23376861,0.19978620
-5.39969985,2.67035215,0.38390658,0.44149694,0.00770275,0.26449096,0.08473266,0.86371784,0.22701646,0.20149011
-5.39369685,2.68841165,0.38629659,0.45257041,0.00752215,0.27391160,0.08635689,0.85625581,0.22177223,0.20305300
-5.38769385,2.70881666,0.38998923,0.46366126,0.00736430,0.28347435,0.08777499,0.85030345,0.21790760,0.20437914
-5.38169085,2.73055900,0.39501084,0.47455363,0.00722904,0.29309376,0.08897319,0.84551689,0.21528096,0.20539183
-5.37568784,2.75277286,0.40143178,0.48505075,0.00711711,0.30269999,0.08994488,0.84158812,0.21374555,0.20603514
-5.36968484,2.77478217,0.40937461,0.49498399,0.00703023,0.31224511,0.09069117,0.83826029,0.21315718,0.20627516
-5.36368184,2.79614172,0.41902077,0.50422132,0.00697111,0.32170911,0.09122109,0.83534086,0.21338152,0.20610074
-5.35767884,2.81667007,0.43061498,0.51267473,0.00694345,0.33110491,0.09155165,0.83271170,0.21430054,0.20552357
-5.35167584,2.83647247,0.44446715,0.52030612,0.00695184,0.34048246,0.09170755,0.83033607,0.21581797,0.20457763
-5.34567284,2.85595232,0.46095131,0.52713161,0.00700166,0.34993128,0.09172069,0.82826198,0.21786354,0.20331795
-5.33966983,2.87581020,0.48050130,0.53322359,0.00709890,0.35958130,0.09162936,0.82662184,0.22039592,0.20181868
-5.33366683,2.89702944,0.50360303,0.53871059,0.00724993,0.36960180,0.09147719,0.82562829,0.22340411,0.20017053
-5.32766383,2.92084819,0.53078310,0.54377461,0.00746129,0.38019822,0.09131188,0.82556622,0.22690739,0.19847756
-5.32166083,2.94871790,0.56259395,0.54864590,0.00773936,0.39160674,0.09118359,0.82678121,0.23095364,0.19685337
-5.31565783,2.98224926,0.59959562,0.55359525,0.00809011,0.40408674,0.09114330,0.82966469,0.23561621,0.19541692
-5.30965483,3.02314671,0.64233450,0.55892384,0.00851871,0.41791120,0.09124088,0.83463628,0.24098930,0.19428794
-5.30365183,3.07313353,0.69131960,0.56495103,0.00902929,0.43335531,0.09152317,0.84212381,0.24718210,0.19358211
-5.29764882,3.13387004,0.74699706,0.57200050,0.00962458,0.45068360,0.09203199,0.85254184,0.25431189,0.19340625
-5.29164582,3.20686788,0.80972367,0.58038510,0.01030560,0.47013609,0.09280219,0.86626944,0.26249630,0.19385356
-5.28564282,3.29340382,0.87974057,0.59039115,0.01107144,0.49191398,0.09385990,0.88362815,0.27184511,0.19499923
-5.27963982,3.39443672,0.95714812,0.60226281,0.01191905,0.51616557,0.09522094,0.90486099,0.28245190,0.19689652
-5.27363682,3.51053168,1.04188319,0.61618727,0.01284303,0.54297291,0.09688952,0.93011355,0.29438598,0.19957345
-5.26763382,3.64179493,1.13370007,0.63228144,0.01383557,0.57234007,0.09885732,0.95941814,0.30768487,0.20303040
-5.26163082,3.78782336,1.23215620,0.65058083,0.01488647,0.60418356,0.10110304,0.99268170,0.32234785,0.20723863
-5.25562781,3.94767145,1.33660378,0.67103141,0.01598315,0.63832548,0.10359233,1.02967831,0.33833087,0.21213986
-5.24962481,4.11983851,1.44618806,0.69348477,0.01711084,0.67449007,0.10627833,1.07004678,0.35554303,0.21764702
-5.24362181,4.30227764,1.55985313,0.71769708,0.01825287,0.71230386,0.10910262,1.11329378,0.37384505,0.22364610
-5.23761881,4.49242739,1.67635538,0.74333219,0.01939092,0.75129989,0.11199675,1.15880250,0.39304976,0.22999919
-5.23161581,4.68726592,1.79428485,0.76996873,0.02050551,0.79092578,0.11488414,1.20584672,0.41292473,0.23654841
-5.22561281,4.88338617,1.91209398,0.79711119,0.02157645,0.83055582,0.11768240,1.25360997,0.43319699,0.24312092
-5.21960980,5.07708997,2.02813315,0.82420463,0.02258338,0.86950662,0.12030600,1.30120906,0.45355975,0.24953447
-5.21360680,5.26449755,2.14069190,0.85065245,0.02350633,0.90705579,0.12266902,1.34772105,0.47368086,0.25560352
-5.20760380,5.44166847,2.24804452,0.87583658,0.02432634,0.94246308,0.12468811,1.39221272,0.49321274,0.26114562
-5.20160080,5.60472901,2.34849836,0.89913925,0.02502599,0.97499322,0.12628533,1.43377126,0.51180325,0.26598770
-5.19559780,5.75000092,2.44044302,0.91996536,0.02558998,1.00393940,0.12739088,1.47153487,0.52910727,0.26997211
-5.18959480,5.87412612,2.52239850,0.93776463,0.02600561,1.02864653,0.12794554,1.50472202,0.54479831,0.27296209
-5.18359180,5.97418201,2.59306056,0.95205242,0.02626321,1.04853342,0.12790279,1.53265818,0.55857979,0.27484645
-5.17758879,6.04778270,2.65134116,0.96242840,0.02635647,1.06311273,0.12723040,1.55479879,0.57019534,0.27554328
-5.17158579,6.09316191,2.69640285,0.96859230,0.02628269,1.07200801,0.12591159,1.57074772,0.57943798,0.27500249
-5.16558279,6.10923417,2.72768527,0.97035597,0.02604286,1.07496716,0.12394559,1.58027032,0.58615747,0.27320713
-5.15957979,6.09563232,2.74492331,0.96765152,0.02564172,1.07187160,0.12134765,1.58330089,0.59026578,0.27017344
-5.15357679,6.05272010,2.74815599,0.96053497,0.02508761,1.06274112,0.11814853,1.57994422,0.59174052,0.26594964
-5.14757379,5.98158008,2.73772615,0.94918573,0.02439227,1.04773395,0.11439348,1.57047159,0.59062602,0.26061362
-5.14157079,5.88397824,2.71427123,0.93390185,0.02357057,1.02714244,0.11014073,1.55531145,0.58703238,0.25426953
-5.13556778,5.76230775,2.67870569,0.91509146,0.02264007,1.00138445,0.10545969,1.53503564,0.58113244,0.24704364
-5.12956478,5.61951509,2.63219631,0.89326116,0.02162064,0.97099117,0.10042882,1.51034195,0.57315703,0.23907953
-5.12356178,5.45901264,2.57613142,0.86900174,0.02053394,0.93659169,0.09513335,1.48203402,0.56338866,0.23053293
-5.11755878,5.28458206,2.51208568,0.84297230,0.01940295,0.89889532,0.08966292,1.45099956,0.55215412,0.22156654
-5.11155578,5.10027293,2.44178180,0.81588334,0.01825148,0.85867242,0.08410923,1.41818806,0.53981628,0.21234482
-5.10555278,4.91030106,2.36705079,0.78847981,0.01710370,0.81673439,0.07856381,1.38458882,0.52676557,0.20302933
-5.09954977,4.71895032,2.28979193,0.76152462,0.01598372,0.77391381,0.07311592,1.35121014,0.51341124,0.19377442
-5.09354677,4.53048126,2.21193384,0.73578336,0.01491524,0.73104529,0.06785076,1.31906027,0.50017300,0.18472375
-5.08754377,4.34904905,2.13539740,0.71201063,0.01392122,0.68894770,0.06284788,1.28913046,0.48747295,0.17600748
-5.08154077,4.17863227,2.06206116,0.69093816,0.01302368,0.64840816,0.05817991,1.26238034,0.47572824,0.16774037
-5.07553777,4.02297314,1.99372964,0.67326495,0.01224347,0.61016819,0.05391164,1.23972548,0.46534420,0.16002060
-5.06953477,3.88552915,1.93210458,0.65964926,0.01160022,0.57491208,0.05009927,1.22202679,0.45670826,0.15292937
-5.06353177,3.76943485,1.87875894,0.65070222,0.01111222,0.54325764,0.04679010,1.21008145,0.45018432,0.14653118
-5.05752876,3.67747243,1.83511333,0.64698269,0.01079645,0.51574899,0.04402229,1.20461471,0.44610762,0.14087460
-5.05152576,3.61204904,1.80241456,0.64899305,0.01066851,0.49285143,0.04182496,1.20627199,0.44477990,0.13599342
-5.04552276,3.57517878,1.78171586,0.65717526,0.01074268,0.47494794,0.04021834,1.21561085,0.44646467,0.13190806
-5.03951976,3.56846723,1.77385841,0.67190694,0.01103188,0.46233711,0.03921413,1.23309220,0.45138261,0.12862702
-5.03351676,3.59309699,1.77945420,0.69349690,0.01154763,0.45523207,0.03881590,1.25907071,0.45970680,0.12614835
-5.02751376,3.64981285,1.79887009,0.72217997,0.01229997,0.45376025,0.03901956,1.29378417,0.47155804,0.12446084
-5.02151076,3.73890607,1.83221353,0.75811092,0.01329734,0.45796371,0.03981389,1.33734209,0.48700006,0.12354517
-5.01550775,3.86019801,1.87932042,0.80135749,0.01454641,0.46779988,0.04118106,1.38971397,0.50603497,0.12337460
-5.00950475,4.01302367,1.93974604,0.85189277,0.01605179,0.48314256,0.04309718,1.45071780,0.52859899,0.12391556
-5.00350175,4.19621714,2.01275981,0.90958715,0.01781577,0.50378344,0.04553292,1.52000980,0.55455893,0.12512791
-4.99749875,4.40810052,2.09734522,0.97420057,0.01983797,0.52943397,0.04845403,1.59707624,0.58370954,0.12696505
-4.99149575,4.64647927,2.19220584,1.04537544,0.02211497,0.55972796,0.05182209,1.68122849,0.61577229,0.12937396
-4.98549275,4.90864626,2.29577857,1.12263114,0.02463989,0.59422496,0.05559508,1.77160232,0.65039578,0.13229520
-4.97948974,5.19139733,2.40625468,1.20536074,0.02740208,0.63241487,0.05972824,1.86716229,0.68715809,0.13566309
-4.97348674,5.49106043,2.52160945,1.29283066,0.03038674,0.67372383,0.06417480,1.96671208,0.72557144,0.13940600
-4.96748374,5.80354017,2.63964021,1.38418397,0.03357468,0.71752161,0.06888693,2.06891112,0.76508914,0.14344695
-4.96148074,6.12437869,2.75801249,1.47844777,0.03694213,0.76313079,0.07381663,2.17229768,0.80511502,0.14770453
-4.95547774,6.44883281,2.87431339,1.57454499,0.04046072,0.80983758,0.07891677,2.27531818,0.84501502,0.15209419
-4.94947474,6.77196658,2.98611076,1.67131085,0.04409752,0.85690434,0.08414210,2.37636209,0.88413100,0.15652979
-4.94347174,7.08875723,3.09101636,1.76751364,0.04781534,0.90358362,0.08945030,2.47380128,0.92179607,0.16092556
-4.93746873,7.39421149,3.18675065,1.86187965,0.05157312,0.94913337,0.09480294,2.56603278,0.95735116,0.16519819
-4.93146573,7.68348856,3.27120690,1.95312145,0.05532653,0.99283299,0.10016645,2.65152292,0.99016221,0.16926916
-4.92546273,7.95202501,3.34251174,2.03996880,0.05902870,1.03399968,0.10551287,2.72885143,1.01963718,0.17306697
-4.91945973,8.19565695,3.39907975,2.12120103,0.06263113,1.07200454,0.11082057,2.79675336,1.04524233,0.17652941
-4.91345673,8.41073398,3.43965937,2.19567960,0.06608473,1.10628779,0.11607461,2.85415702,1.06651708,0.17960554
-4.90745373,8.59422028,3.46336829,2.26237981,0.06934087,1.13637252,0.12126704,2.90021628,1.08308663,0.18225727
-4.90145073,8.74377792,3.46971642,2.32041988,0.07235260,1.16187630,0.12639679,2.93433557,1.09467206,0.18446065
-4.89544772,8.85782857,3.45861545,2.36908656,0.07507574,1.18252019,0.13146935,2.95618656,1.10109724,0.18620647
-4.88944472,8.93559067,3.43037449,2.40785570,0.07747007,1.19813466,0.13649616,2.96571557,1.10229238,0.18750041
-4.88344172,8.97709000,3.38568208,2.43640706,0.07950030,1.20866206,0.14149371,2.96314145,1.09829410,0.18836252
-4.87743872,8.98314296,3.32557531,2.45463243,0.08113703,1.21415558,0.14648236,2.94894405,1.08924197,0.18882614
-4.87143572,8.95531312,3.25139769,2.46263666,0.08235742,1.21477448,0.15148497,2.92384368,1.07537180,0.18893624
-4.86543272,8.89584273,3.16474765,2.46073139,0.08314580,1.21077597,0.15652531,2.88877261,1.05700601,0.18874733
-4.85942971,8.80756210,3.06742012,2.44942179,0.08349393,1.20250381,0.16162634,2.84483993,1.03454156,0.18832096
-4.85342671,8.69378061,2.96134379,2.42938656,0.08340118,1.19037429,0.16680845,2.79329119,1.00843595,0.18772294
-4.84742371,8.55816412,2.84851691,2.40145233,0.08287431,1.17485992,0.17208764,2.73546473,0.97919205,0.18702042
-4.84142071,8.40460360,2.73094423,2.36656314,0.08192721,1.15647180,0.17747383,2.67274644,0.94734231,0.18627896
-4.83541771,8.23708069,2.61057763,2.32574669,0.08058035,1.13574101,0.18296926,2.60652474,0.91343299,0.18555971
-4.82941471,8.05953529,2.48926261,2.28007839,0.07886006,1.11320021,0.18856711,2.53814772,0.87800918,0.18491677
-4.82341171,7.87574042,2.36869255,2.23064505,0.07679775,1.08936578,0.19425038,2.46888369,0.84160089,0.18439495
-4.81740870,7.68918903,2.25037190,2.17850943,0.07442894,1.06472146,0.19999113,2.39988682,0.80471089,0.18402785
-4.81140570,7.50299664,2.13558916,2.12467732,0.07179237,1.03970405,0.20575005,2.33216874,0.76780449,0.18383647
-4.80540270,7.31982306,2.02540010,2.07006825,0.06892894,1.01469154,0.21147644,2.26657688,0.73130157,0.18382835
-4.79939970,7.14181559,1.92062087,2.01549112,0.06588079,0.98999432,0.21710866,2.20378014,0.69557087,0.18399719
-4.79339670,6.97057488,1.82183052,1.96162548,0.06269037,0.96584940,0.22257498,2.14426198,0.66092672,0.18432311
-4.78739370,6.80714399,1.72938199,1.90900907,0.05939964,0.94241802,0.22779489,2.08832085,0.62762795,0.18477327
-4.78139070,6.65202024,1.64342045,1.85803208,0.05604930,0.91978648,0.23268083,2.03607756,0.59587891,0.18530315
-4.77538769,6.50518833,1.56390751,1.80893799,0.05267815,0.89796998,0.23714028,1.98748911,0.56583242,0.18585815
-4.76938469,6.36617290,1.49064997,1.76183073,0.04932262,0.87691928,0.24107817,1.94236814,0.53759428,0.18637560
-4.76338169,6.23410765,1.42333150,1.71668777,0.04601634,0.85652974,0.24439959,1.90040709,0.51122919,0.18678705
-4.75737869,6.10781784,1.36154606,1.67337823,0.04278985,0.83665225,0.24701265,1.86120611,0.48676755,0.18702079
-4.75137569,5.98591266,1.30483145,1.63168506,0.03967043,0.81710552,0.24883140,1.82430350,0.46421318,0.18700451
-4.74537269,5.86688339,1.25270202,1.59133026,0.03668197,0.79768916,0.24977874,1.78920765,0.44355126,0.18666797
-4.73936968,5.74920348,1.20467942,1.55200187,0.03384501,0.77819703,0.24978924,1.75542919,0.42475648,0.18594565
-4.73336668,5.63142656,1.16032050,1.51338140,0.03117674,0.75843018,0.24881167,1.72251215,0.40780098,0.18477924
-4.72736368,5.51227829,1.11924165,1.47517054,0.02869109,0.73820899,0.24681118,1.69006306,0.39266180,0.18311993
-4.72136068,5.39073865,1.08113899,1.43711588,0.02639891,0.71738391,0.24377105,1.65777679,0.37932762,0.18093039
-4.71535768,5.26611122,1.04580411,1.39903050,0.02430807,0.69584453,0.23969392,1.62545820,0.36780445,0.17818639
-4.70935468,5.13807675,1.01313481,1.36081156,0.02242366,0.67352653,0.23460235,1.59303855,0.35812011,0.17487794
-4.70335168,5.00672876,0.98314087,1.32245299,0.02074814,0.65041642,0.22853886,1.56058613,0.35032722,0.17101000
-4.69734867,4.87258971,0.95594478,1.28405288,0.01928153,0.62655386,0.22156518,1.52831038,0.34450453,0.16660267
-4.69134567,4.73660688,0.93177725,1.24581504,0.01802155,0.60203160,0.21376092,1.49655926,0.34075646,0.16169085
-4.68534267,4.60012805,0.91096792,1.20804491,0.01696375,0.57699308,0.20522168,1.46580970,0.33921063,0.15632337
-4.67933967,4.46485774,0.89393138,1.17113980,0.01610168,0.55162792,0.19605655,1.43665138,0.34001351,0.15056169
-4.67333667,4.33279569,0.88114894,1.13557403,0.01542698,0.52616550,0.18638521,1.40976421,0.34332410,0.14447807
-4.66733367,4.20615999,0.87314660,1.10187966,0.01492953,0.50086701,0.17633471,1.38589031,0.34930582,0.13815341
-4.66133067,4.08729788,0.87047006,1.07062353,0.01459755,0.47601635,0.16603606,1.36580141,0.35811675,0.13167486
-4.65532766,3.97858796,0.87365726,1.04238193,0.01441772,0.45191020,0.15562080,1.35026294,0.36989862,0.12513306
-4.64932466,3.88233785,0.88320965,1.01771378,0.01437536,0.42884790,0.14521758,1.33999629,0.38476492,0.11861946
-4.64332166,3.80068173,0.89956299,0.99713380,0.01445458,0.40712136,0.13494908,1.33564073,0.40278855,0.11222352
