energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-2.96848424,5.98121932,0.06105753,0.38154450,0.01312302,0.36675071,0.36866528,4.86330182,0.03806987,0.32703046
-2.96248124,5.85773726,0.05789848,0.36591275,0.01229062,0.36740153,0.36074115,4.77119250,0.03915586,0.30968788
-2.95647824,5.74892729,0.05499929,0.35213953,0.01155089,0.36855596,0.35426577,4.68914358,0.04029929,0.29458392
-2.95047524,5.65279689,0.05233398,0.34002633,0.01090069,0.36998500,0.34895625,4.61584933,0.04147158,0.28151510
-2.94447224,5.56718435,0.04988013,0.32936181,0.01033562,0.37146722,0.34453591,4.54984413,0.04264316,0.27026863
-2.93846923,5.48983833,0.04761938,0.31992984,0.00985033,0.37279523,0.34074218,4.48955930,0.04378436,0.26062932
-2.93246623,5.41849780,0.04553795,0.31151720,0.00943891,0.37378155,0.33733346,4.43338192,0.04486630,0.25238616
-2.92646323,5.35097090,0.04362691,0.30392090,0.00909523,0.37426364,0.33409499,4.37971425,0.04586173,0.24533832
-2.92046023,5.28521067,0.04188226,0.29695491,0.00881337,0.37410814,0.33084355,4.32703269,0.04674589,0.23930061
-2.91445723,5.21938648,0.04030503,0.29045627,0.00858796,0.37321409,0.32743096,4.27394481,0.04749716,0.23410834
-2.90845423,5.15194916,0.03890108,0.28429030,0.00841449,0.37151505,0.32374634,4.21924325,0.04809774,0.22962145
-2.90245123,5.08168850,0.03768100,0.27835497,0.00828965,0.36898013,0.31971720,4.16195496,0.04853413,0.22572794
-2.89644822,5.00778152,0.03665972,0.27258421,0.00821154,0.36561398,0.31530942,4.10138446,0.04879742,0.22234658
-2.89044522,4.92983008,0.03585625,0.26695019,0.00817989,0.36145569,0.31052614,4.03714970,0.04888354,0.21942877
-2.88444222,4.84788676,0.03529315,0.26146449,0.00819616,0.35657670,0.30540575,3.96920934,0.04879320,0.21695958
-2.87843922,4.76246773,0.03499613,0.25617801,0.00826359,0.35107795,0.30001906,3.89788028,0.04853183,0.21495787
-2.87243622,4.67455216,0.03499339,0.25117981,0.00838721,0.34508615,0.29446579,3.82384450,0.04810922,0.21347551
-2.86643322,4.58556756,0.03531501,0.24659471,0.00857364,0.33874960,0.28887042,3.74814477,0.04753913,0.21259561
-2.86043022,4.49736116,0.03599223,0.24257976,0.00883099,0.33223353,0.28337779,3.67216886,0.04683873,0.21242970
-2.85442721,4.41215768,0.03705658,0.23931961,0.00916851,0.32571514,0.27814819,3.59762229,0.04602795,0.21311400
-2.84842421,4.33250429,0.03853896,0.23702086,0.00959630,0.31937859,0.27335243,3.52649037,0.04512881,0.21480467
-2.84242121,4.26120415,0.04046864,0.23590553,0.01012484,0.31340989,0.26916674,3.46099005,0.04416465,0.21767207
-2.83641821,4.20123996,0.04287211,0.23620374,0.01076456,0.30799210,0.26576775,3.40351322,0.04315940,0.22189435
-2.83041521,4.15568976,0.04577191,0.23814581,0.01152534,0.30330061,0.26332754,3.35656270,0.04213682,0.22765019
-2.82441221,4.12763713,0.04918538,0.24195393,0.01241595,0.29949883,0.26200893,3.32268292,0.04111985,0.23511110
-2.81840920,4.12007836,0.05312342,0.24783366,0.01344354,0.29673430,0.26196106,3.30438730,0.04012997,0.24443344
-2.81240620,4.13582934,0.05758925,0.25596551,0.01461312,0.29513521,0.26331528,3.30408439,0.03918669,0.25575032
-2.80640320,4.17743468,0.06257726,0.26649675,0.01592709,0.29480742,0.26618152,3.32400497,0.03830708,0.26916382
-2.80040020,4.24708198,0.06807202,0.27953388,0.01738486,0.29583203,0.27064513,3.36613228,0.03750547,0.28473763
-2.79439720,4.34652361,0.07404744,0.29513585,0.01898248,0.29826346,0.27676432,3.43213717,0.03679326,0.30249066
-2.78839420,4.47700836,0.08046623,0.31330850,0.02071247,0.30212812,0.28456814,3.52332026,0.03617877,0.32239172
-2.78239120,4.63922501,0.08727960,0.33400016,0.02256369,0.30742364,0.29405520,3.64056234,0.03566733,0.34435560
-2.77638819,4.83325952,0.09442737,0.35709897,0.02452137,0.31411872,0.30519306,3.78428450,0.03526136,0.36824091
-2.77038519,5.05856697,0.10183844,0.38243174,0.02656730,0.32215352,0.31791834,3.95441892,0.03496058,0.39384965
-2.76438219,5.31395921,0.10943161,0.40976479,0.02868012,0.33144070,0.33213759,4.15039079,0.03476234,0.42092886
-2.75837919,5.59760842,0.11711690,0.43880655,0.03083574,0.34186704,0.34772877,4.37111197,0.03466194,0.44917423
-2.75237619,5.90706661,0.12479708,0.46921211,0.03300792,0.35329558,0.36454350,4.61498606,0.03465304,0.47823569
-2.74637319,6.23930026,0.13236973,0.50058951,0.03516889,0.36556834,0.38240985,4.87992491,0.03472808,0.50772487
-2.74037019,6.59073923,0.13972937,0.53250769,0.03729007,0.37850951,0.40113557,5.16337592,0.03487869,0.53722413
-2.73436718,6.95733854,0.14676997,0.56450587,0.03934286,0.39192897,0.42051185,5.46235928,0.03509608,0.56629701
-2.72836418,7.33465122,0.15338748,0.59610403,0.04129938,0.40562618,0.44031719,5.77351449,0.03537138,0.59449952
-2.72236118,7.71791026,0.15948237,0.62681425,0.04313324,0.41939428,0.46032147,6.09315482,0.03569595,0.62139203
-2.71635818,8.10211766,0.16496216,0.65615240,0.04482022,0.43302425,0.48029004,6.41732883,0.03606158,0.64655125
-2.71035518,8.48213826,0.16974375,0.68364996,0.04633889,0.44630900,0.49998760,6.74188751,0.03646065,0.66958178
-2.70435218,8.85279609,0.17375548,0.70886534,0.04767112,0.45904736,0.51918188,7.06255590,0.03688611,0.69012687
-2.69834917,9.20897124,0.17693890,0.73139464,0.04880239,0.47104781,0.53764698,7.37500795,0.03733154,0.70787795
-2.69234617,9.54569516,0.17925011,0.75088112,0.04972209,0.48213181,0.55516635,7.67494330,0.03779093,0.72258250
-2.68634317,9.85824246,0.18066073,0.76702339,0.05042355,0.49213673,0.57153525,7.95816470,0.03825857,0.73405015
-2.68034017,10.14221780,0.18115833,0.77958197,0.05090397,0.50091828,0.58656296,8.22065499,0.03872878,0.74215670
-2.67433717,10.39363625,0.18074651,0.78838393,0.05116426,0.50835248,0.60007443,8.45865215,0.03919567,0.74684600
-2.66833417,10.60899598,0.17944448,0.79332578,0.05120867,0.51433706,0.61191181,8.66872137,0.03965287,0.74812971
-2.66233117,10.78534234,0.17728629,0.79437437,0.05104447,0.51879251,0.62193560,8.84782282,0.04009332,0.74608513
-2.65632816,10.92032234,0.17431966,0.79156601,0.05068142,0.52166259,0.63002572,8.99337372,0.04050908,0.74085111
-2.65032516,11.01222893,0.17060453,0.78500387,0.05013135,0.52291452,0.63608254,9.10330356,0.04089121,0.73262248
-2.64432216,11.06003427,0.16621147,0.77485394,0.04940760,0.52253894,0.64002789,9.17610105,0.04122982,0.72164319
-2.63831916,11.06341157,0.16121978,0.76133966,0.04852462,0.52054951,0.64180615,9.21085154,0.04151408,0.70819852
-2.63231616,11.02274492,0.15571565,0.74473564,0.04749753,0.51698244,0.64138540,9.20726358,0.04173249,0.69260672
-2.62631316,10.93912648,0.14979019,0.72536064,0.04634180,0.51189574,0.63875866,9.16568355,0.04187317,0.67521037
-2.62031016,10.81434097,0.14353753,0.70357010,0.04507293,0.50536846,0.63394514,9.08709732,0.04192419,0.65636778
-2.61430715,10.65083676,0.13705298,0.67974852,0.04370629,0.49749966,0.62699132,8.97311810,0.04187415,0.63644464
-2.60830415,10.45168374,0.13043133,0.65430186,0.04225703,0.48840731,0.61797197,8.82596011,0.04171257,0.61580621
-2.60230115,10.22051803,0.12376525,0.62765013,0.04073997,0.47822688,0.60699070,8.64839784,0.04143050,0.59481008
-2.59629815,9.96147371,0.11714388,0.60022040,0.03916965,0.46710974,0.59418009,8.44371117,0.04102099,0.57379968
-2.59029515,9.67910265,0.11065156,0.57244021,0.03756035,0.45522119,0.57970116,8.21561722,0.04047954,0.55309862
-2.58429215,9.37828326,0.10436680,0.54473149,0.03592614,0.44273817,0.56374209,7.96819003,0.03980447,0.53300576
-2.57828914,9.06412003,0.09836134,0.51750496,0.03428094,0.42984653,0.54651609,7.70576990,0.03899720,0.51379112
-2.57228614,8.74183564,0.09269944,0.49115503,0.03263851,0.41673793,0.52825841,7.43286444,0.03806235,0.49569254
-2.56628314,8.41665822,0.08743731,0.46605514,0.03101247,0.40360632,0.50922237,7.15404413,0.03700773,0.47891303
-2.56028014,8.09370651,0.08262268,0.44255346,0.02941622,0.39064414,0.48967460,6.87383505,0.03584422,0.46361886
-2.55427714,7.77787597,0.07829451,0.42096892,0.02786282,0.37803818,0.46988958,6.59661220,0.03458545,0.44993829
-2.54827414,7.47372910,0.07448287,0.40158753,0.02636484,0.36596534,0.45014348,6.32649648,0.03324736,0.43796091
-2.54227114,7.18539336,0.07120884,0.38465893,0.02493413,0.35458839,0.43070774,6.06725860,0.03184771,0.42773766
-2.53626813,6.91646967,0.06848461,0.37039320,0.02358156,0.34405182,0.41184241,5.82223311,0.03040548,0.41928149
-2.53026513,6.66995477,0.06631362,0.35895798,0.02231676,0.33447805,0.39378964,5.59424519,0.02894020,0.41256854
-2.52426213,6.44817984,0.06469080,0.35047584,0.02114781,0.32596407,0.37676748,5.38555266,0.02747129,0.40754010
-2.51825913,6.25276755,0.06360292,0.34502218,0.02008101,0.31857868,0.36096432,5.19780512,0.02601745,0.40410512
-2.51225613,6.08460921,0.06302892,0.34262355,0.01912062,0.31236057,0.34653414,5.03202138,0.02459604,0.40214326
-2.50625313,5.94386280,0.06294046,0.34325671,0.01826867,0.30731719,0.33359273,4.88858604,0.02322257,0.40150863
-2.50025013,5.82997204,0.06330238,0.34684847,0.01752487,0.30342460,0.32221518,4.76726498,0.02191031,0.40203394
-2.49424712,5.74170620,0.06407333,0.35327640,0.01688652,0.30062827,0.31243455,4.66723922,0.02066992,0.40353508
-2.48824412,5.67721918,0.06520644,0.36237070,0.01634860,0.29884492,0.30424185,4.58715600,0.01950933,0.40581603
-2.48224112,5.63412618,0.06665006,0.37391718,0.01590388,0.29796521,0.29758745,4.52519495,0.01843363,0.40867403
-2.47623812,5.60959544,0.06834854,0.38766145,0.01554317,0.29785736,0.29238362,4.47914730,0.01744515,0.41190474
-2.47023512,5.60045222,0.07024313,0.40331435,0.01525558,0.29837140,0.28850830,4.44650530,0.01654359,0.41530738
-2.46423212,5.60329154,0.07227289,0.42055864,0.01502895,0.29934414,0.28580995,4.42455887,0.01572629,0.41868976
-2.45822911,5.61459632,0.07437576,0.43905675,0.01485027,0.30060441,0.28411314,4.41049622,0.01498854,0.42187288
-2.45222611,5.63085706,0.07648960,0.45845948,0.01470610,0.30197859,0.28322489,4.40150531,0.01432399,0.42469518
-2.44622311,5.64868923,0.07855333,0.47841550,0.01458316,0.30329616,0.28294144,4.39487276,0.01372502,0.42701624
-2.44022011,5.66494496,0.08050813,0.49858131,0.01446873,0.30439510,0.28305520,4.38807711,0.01318322,0.42871987
-2.43421711,5.67681518,0.08229860,0.51863136,0.01435116,0.30512687,0.28336176,4.37887356,0.01268979,0.42971652
-2.42821411,5.68191943,0.08387400,0.53826811,0.01422029,0.30536092,0.28366654,4.36536751,0.01223595,0.42994498
-2.42221111,5.67838023,0.08518937,0.55723155,0.01406782,0.30498849,0.28379112,4.34607470,0.01181333,0.42937335
-2.41620810,5.66488006,0.08620665,0.57530796,0.01388759,0.30392565,0.28357878,4.31996603,0.01141432,0.42799921
-2.41020510,5.64069897,0.08689566,0.59233762,0.01367577,0.30211537,0.28289930,4.28649586,0.01103228,0.42584917
-2.40420210,5.60573197,0.08723496,0.60822111,0.01343101,0.29952871,0.28165270,4.24561292,0.01066185,0.42297762
-2.39819910,5.56048563,0.08721248,0.62292415,0.01315440,0.29616502,0.27977185,4.19775350,0.01029903,0.41946493
-2.39219610,5.50605428,0.08682600,0.63648075,0.01284943,0.29205120,0.27722395,4.14381746,0.00994136,0.41541500
-2.38619310,5.44407670,0.08608336,0.64899459,0.01252180,0.28724000,0.27401070,4.08512770,0.00958789,0.41095239
-2.38019010,5.37667500,0.08500236,0.66063879,0.01217914,0.28180764,0.27016719,4.02337468,0.00923921,0.40621896
-2.37418709,5.30637779,0.08361047,0.67165397,0.01183073,0.27585063,0.26575969,3.96054798,0.00889738,0.40137026
-2.36818409,5.23603060,0.08194420,0.68234481,0.01148706,0.26948207,0.26088224,3.89885713,0.00856582,0.39657171
-2.36218109,5.16869652,0.08004822,0.69307522,0.01115946,0.26282759,0.25565226,3.84064469,0.00824919,0.39199466
-2.35617809,5.10755079,0.07797427,0.70426243,0.01085961,0.25602108,0.25020533,3.78829469,0.00795322,0.38781249
-2.35017509,5.05577299,0.07577985,0.71636990,0.01059908,0.24920031,0.24468943,3.74413957,0.00768450,0.38419678
-2.34417209,5.01644058,0.07352678,0.72989956,0.01038891,0.24250276,0.23925871,3.71036928,0.00745031,0.38131381
-2.33816908,4.99242753,0.07127963,0.74538317,0.01023919,0.23606168,0.23406715,3.68894577,0.00725842,0.37932124
-2.33216608,4.98631158,0.06910414,0.76337311,0.01015862,0.23000258,0.22926236,3.68152615,0.00711689,0.37836525
-2.32616308,5.00029319,0.06706567,0.78443260,0.01015427,0.22444027,0.22497972,3.68939746,0.00703384,0.37857811
-2.32016008,5.03612885,0.06522773,0.80912534,0.01023124,0.21947651,0.22133714,3.71342571,0.00701733,0.38007621
-2.31415708,5.09508092,0.06365061,0.83800454,0.01039250,0.21519833,0.21843062,3.75402114,0.00707517,0.38295853
-2.30815408,5.17788544,0.06239032,0.87160152,0.01063877,0.21167705,0.21633089,3.81112123,0.00721481,0.38730574
-2.30215108,5.28473872,0.06149759,0.91041361,0.01096849,0.20896798,0.21508105,3.88419218,0.00744321,0.39317955
-2.29614807,5.41530262,0.06101730,0.95489177,0.01137786,0.20711076,0.21469555,3.97224902,0.00776681,0.40062265
-2.29014507,5.56872820,0.06098801,1.00542768,0.01186099,0.20613026,0.21516033,4.07389353,0.00819145,0.40965891
-2.28414207,5.74369608,0.06144190,1.06234084,0.01241008,0.20603800,0.21643430,4.18736850,0.00872239,0.42029392
-2.27813907,5.93847179,0.06240484,1.12586576,0.01301575,0.20683388,0.21845183,4.31062634,0.00936435,0.43251568
-2.27213607,6.15097356,0.06389674,1.19613966,0.01366731,0.20850826,0.22112636,4.44140904,0.01012154,0.44629554
-2.26613307,6.37884960,0.06593204,1.27319127,0.01435323,0.21104401,0.22435480,4.57733622,0.01099776,0.46158915
-2.26013007,6.61956173,0.06852033,1.35693103,0.01506151,0.21441874,0.22802259,4.71599767,0.01199651,0.47833742
-2.25412706,6.87047179,0.07166702,1.44714345,0.01578015,0.21860675,0.23200910,4.85504625,0.01312107,0.49646748
-2.24812406,7.12892752,0.07537404,1.54348208,0.01649761,0.22358085,0.23619319,4.99228727,0.01437464,0.51589357
-2.24212106,7.39234440,0.07964047,1.64546765,0.01720324,0.22931380,0.24045869,5.12576050,0.01576042,0.53651777
-2.23611806,7.65828052,0.08446304,1.75248977,0.01788770,0.23577938,0.24469939,5.25381126,0.01728170,0.55823064
-2.23011506,7.92450164,0.08983655,1.86381259,0.01854332,0.24295297,0.24882358,5.37514753,0.01894190,0.58091180
-2.22411206,8.18903430,0.09575404,1.97858454,0.01916439,0.25081178,0.25275774,5.48888086,0.02074453,0.60443031
-2.21810905,8.45020546,0.10220683,2.09585225,0.01974744,0.25933444,0.25644933,5.59454933,0.02269320,0.62864506
-2.21210605,8.70666777,0.10918434,2.21457839,0.02029129,0.26850034,0.25986853,5.69212210,0.02479143,0.65340518
-2.20610305,8.95741034,0.11667377,2.33366314,0.02079721,0.27828856,0.26300905,5.78198548,0.02704250,0.67855036
-2.20010005,9.20175568,0.12465963,2.45196880,0.02126880,0.28867650,0.26588781,5.86491195,0.02944921,0.70391148
-2.19409705,9.43934397,0.13312324,2.56834682,0.02171186,0.29963844,0.26854366,5.94201374,0.03201358,0.72931126
-2.18809405,9.67010674,0.14204217,2.68166654,0.02213423,0.31114403,0.27103539,6.01468398,0.03473651,0.75456537
-2.18209105,9.89423221,0.15138981,2.79084473,0.02254539,0.32315699,0.27343886,6.08452824,0.03761744,0.77948375
-2.17608804,10.11212502,0.16113501,2.89487498,0.02295617,0.33563398,0.27584383,6.15329046,0.04065399,0.80387247
-2.17008504,10.32436329,0.17124202,2.99285610,0.02337828,0.34852400,0.27835031,6.22277659,0.04384168,0.82753608
-2.16408204,10.53165568,0.18167060,3.08401857,0.02382389,0.36176820,0.28106490,6.29477999,0.04717362,0.85028047
-2.15807904,10.73480115,0.19237654,3.16774812,0.02430512,0.37530041,0.28409718,6.37101179,0.05064038,0.87191627
-2.15207604,10.93465346,0.20331249,3.24360584,0.02483360,0.38904825,0.28755631,6.45303915,0.05422991,0.89226282
-2.14607304,11.13209208,0.21442904,3.31134395,0.02542004,0.40293500,0.29154801,6.54223391,0.05792765,0.91115247
-2.14007004,11.32800029,0.22567627,3.37091673,0.02607379,0.41688203,0.29617204,6.63973310,0.06171674,0.92843533
-2.13406703,11.52325084,0.23700535,3.42248623,0.02680251,0.43081183,0.30152012,6.74641213,0.06557842,0.94398411
-2.12806403,11.71869837,0.24837048,3.46642228,0.02761186,0.44465148,0.30767442,6.86287078,0.06949254,0.95769894
-2.12206103,11.91517754,0.25973069,3.50329673,0.02850531,0.45833628,0.31470652,6.98943110,0.07343823,0.96951194
-2.11605803,12.11350485,0.27105171,3.53387184,0.02948397,0.47181350,0.32267679,7.12614595,0.07739469,0.97939131
-2.11005503,12.31448213,0.28230756,3.55908280,0.03054653,0.48504583,0.33163413,7.27281618,0.08134197,0.98734462
-2.10405203,12.51889909,0.29348179,3.58001476,0.03168926,0.49801445,0.34161587,7.42901423,0.08526186,0.99342109
-2.09804902,12.72753254,0.30456825,3.59787468,0.03290610,0.51072131,0.35264780,7.59411161,0.08913862,0.99771265
-2.09204602,12.94114007,0.31557134,3.61395850,0.03418875,0.52319058,0.36474425,7.76730794,0.09295977,1.00035359
-2.08604302,13.16044649,0.32650560,3.62961450,0.03552692,0.53546891,0.37790804,7.94765923,0.09671654,1.00151860
-2.08004002,13.38612167,0.33739455,3.64620355,0.03690849,0.54762451,0.39213021,8.13410355,0.10040430,1.00141926
-2.07403702,13.61874972,0.34826902,3.66505743,0.03831979,0.55974491,0.40738963,8.32548265,0.10402264,1.00029892
-2.06803402,13.85878965,0.35916470,3.68743627,0.03974587,0.57193337,0.42365238,8.52055868,0.10757516,0.99842612
-2.06203102,14.10652907,0.37011924,3.71448657,0.04117081,0.58430411,0.44087093,8.71802574,0.11106911,0.99608662
-2.05602801,14.36203296,0.38116893,3.74720092,0.04257797,0.59697644,0.45898316,8.91651664,0.11451457,0.99357450
-2.05002501,14.62509038,0.39234515,3.78638100,0.04395031,0.61006802,0.47791144,9.11460557,0.11792356,0.99118246
-2.04402201,14.89516254,0.40367068,3.83260521,0.04527066,0.62368758,0.49756168,9.31080819,0.12130879,0.98919175
-2.03801901,15.17133590,0.41515623,3.88620205,0.04652201,0.63792734,0.51782261,9.50358055,0.12468233,0.98786231
-2.03201601,15.45228410,0.42679725,3.94723061,0.04768773,0.65285559,0.53856536,9.69131879,0.12805420,0.98742320
-2.02601301,15.73624245,0.43857124,4.01546899,0.04875187,0.66850979,0.55964345,9.87236135,0.13143090,0.98806409
-2.02001001,16.02099810,0.45043576,4.09041132,0.04969935,0.68489042,0.58089338,10.04499544,0.13481406,0.98992798
-2.01400700,16.30389844,0.46232727,4.17127383,0.05051619,0.70195623,0.60213567,10.20746912,0.13819924,0.99310557
-2.00800400,16.58187959,0.47416085,4.25701010,0.05118975,0.71962085,0.62317677,10.35801011,0.14157495,0.99763149
-2.00200100,16.85151561,0.48583093,4.34633503,0.05170887,0.73775127,0.64381144,10.49485176,0.14492200,1.00348277
-1.99599800,17.10908811,0.49721301,4.43775710,0.05206412,0.75616824,0.66382596,10.61626621,0.14821319,1.01057934
-1.98999500,17.35067471,0.50816630,4.52961790,0.05224790,0.77464872,0.68300189,10.72060415,0.15141339,1.01878698
-1.98399200,17.57225401,0.51853730,4.62013762,0.05225462,0.79293038,0.70112034,10.80633994,0.15448008,1.02792222
-1.97798899,17.76982321,0.52816406,4.70746517,0.05208088,0.81071805,0.71796673,10.87212030,0.15736425,1.03775941
-1.97198599,17.93952420,0.53688109,4.78973103,0.05172550,0.82769196,0.73333577,10.91681467,0.16001168,1.04803939
-1.96598299,18.07777299,0.54452462,4.86510124,0.05118969,0.84351746,0.74703660,10.93956434,0.16236462,1.05847965
-1.95997999,18.18138697,0.55093811,4.93183047,0.05047709,0.85785597,0.75889785,10.93982801,0.16436370,1.06878538
-1.95397699,18.24770449,0.55597771,4.98831247,0.04959384,0.87037663,0.76877248,10.91742083,0.16595008,1.07866122
-1.94797399,18.27469125,0.55951745,5.03312606,0.04854858,0.88076832,0.77654220,10.87254428,0.16706765,1.08782299
-1.94197099,18.26102840,0.56145400,5.06507521,0.04735244,0.88875151,0.78212127,10.80580476,0.16766533,1.09600905
-1.93596798,18.20617820,0.56171073,5.08322180,0.04601906,0.89408948,0.78545958,10.71821875,0.16769929,1.10299087
-1.92996498,18.11042368,0.56024102,5.08691008,0.04456446,0.89659847,0.78654480,10.61120342,0.16713490,1.10858223
-1.92396198,17.97488021,0.55703050,5.07578212,0.04300702,0.89615632,0.78540361,10.48655212,0.16594860,1.11264683
-1.91795898,17.80147796,0.55209832,5.04978404,0.04136736,0.89270927,0.78210180,10.34639474,0.16412929,1.11510390
-1.91195598,17.59291567,0.54549726,5.00916283,0.03966819,0.88627651,0.77674329,10.19314425,0.16167942,1.11593164
-1.90595298,17.35258761,0.53731274,4.95445445,0.03793418,0.87695256,0.76946814,10.02943093,0.15861559,1.11516836
-1.89994997,17.08448667,0.52766080,4.88646380,0.03619186,0.86490701,0.76044942,9.85802703,0.15496879,1.11291127
-1.89394697,16.79308800,0.51668503,4.80623759,0.03446937,0.85038192,0.74988928,9.68176479,0.15078401,1.10931302
-1.88794397,16.48321805,0.50455273,4.71503144,0.03279636,0.83368681,0.73801412,9.50345166,0.14611960,1.10457619
-1.88194097,16.15991497,0.49145033,4.61427265,0.03120374,0.81519146,0.72506920,9.32578621,0.14104601,1.09894588
-1.87593797,15.82828625,0.47757831,4.50552013,0.02972355,0.79531687,0.71131273,9.15127887,0.13564433,1.09270090
-1.86993497,15.49336964,0.46314585,4.39042294,0.02838872,0.77452450,0.69700976,8.98218093,0.13000433,1.08614376
-1.86393197,15.16000281,0.44836532,4.27067905,0.02723283,0.75330439,0.68242597,8.82042509,0.12422240,1.07958994
-1.85792896,14.83270670,0.43344695,4.14799551,0.02628989,0.73216248,0.66782164,8.66758007,0.11839921,1.07335691
-1.85192596,14.51558639,0.41859367,4.02405118,0.02559401,0.71160743,0.65344586,8.52482114,0.11263726,1.06775320
-1.84592296,14.21225214,0.40399651,3.90046284,0.02517912,0.69213758,0.63953132,8.39291725,0.10703845,1.06306794
-1.83991996,13.92576218,0.38983047,3.77875543,0.02507854,0.67422821,0.62628961,8.27223493,0.10170162,1.05956124
-1.83391696,13.65858736,0.37625110,3.66033657,0.02532454,0.65831965,0.61390727,8.16275775,0.09672023,1.05745556
-1.82791396,13.41259670,0.36339185,3.54647566,0.02594784,0.64480634,0.60254262,8.06411965,0.09218017,1.05692847
-1.82191096,13.18906191,0.35136207,3.43828729,0.02697698,0.63402736,0.59232338,7.97564960,0.08815775,1.05810676
-1.81590795,12.98867813,0.34024594,3.33671891,0.02843765,0.62625848,0.58334518,7.89642455,0.08471805,1.06106219
-1.80990495,12.81159773,0.33010194,3.24254216,0.03035197,0.62170590,0.57567082,7.82532753,0.08191337,1.06580883
-1.80390195,12.65747388,0.32096321,3.15634770,0.03273762,0.62050198,0.56933048,7.76110755,0.07978221,1.07230198
-1.79789895,12.52551057,0.31283837,3.07854303,0.03560702,0.62270285,0.56432250,7.70243825,0.07834838,1.08043887
-1.79189595,12.41451634,0.30571299,3.00935304,0.03896644,0.62828804,0.56061514,7.64797266,0.07762063,1.09006078
-1.78589295,12.32295958,0.29955154,2.94882316,0.04281513,0.63716216,0.55814882,7.59639203,0.07759250,1.10095689
-1.77988994,12.24902363,0.29429965,2.89682493,0.04714452,0.64915854,0.55683909,7.54644718,0.07824269,1.11286949
-1.77388694,12.19066105,0.28988683,2.85306404,0.05193747,0.66404478,0.55658021,7.49699174,0.07953567,1.12550067
-1.76788394,12.14564691,0.28622932,2.81709106,0.05716774,0.68153008,0.55724915,7.44700728,0.08142272,1.13852024
-1.76188094,12.11163130,0.28323319,2.78831485,0.06279959,0.70127418,0.55871011,7.39562071,0.08384333,1.15157482
-1.75587794,12.08619192,0.28079750,2.76601907,0.06878768,0.72289769,0.56081931,7.34211512,0.08672689,1.16429787
-1.74987494,12.06688753,0.27881754,2.74938157,0.07507718,0.74599359,0.56343010,7.28593524,0.08999468,1.17632040
-1.74387194,12.05131281,0.27718798,2.73749695,0.08160428,0.77013941,0.56639806,7.22668899,0.09356212,1.18728211
-1.73786893,12.03715497,0.27580597,2.72940190,0.08829702,0.79491002,0.56958620,7.16414646,0.09734123,1.19684260
-1.73186593,12.02225184,0.27457399,2.72410296,0.09507644,0.81989034,0.57286987,7.09823737,0.10124312,1.20469226
-1.72586293,12.00465047,0.27340245,2.72060611,0.10185808,0.84468766,0.57614126,7.02904788,0.10518060,1.21056236
-1.71985993,11.98266456,0.27221194,2.71794733,0.10855386,0.86894322,0.57931346,6.95681703,0.10907071,1.21423405
-1.71385693,11.95492840,0.27093506,2.71522294,0.11507414,0.89234242,0.58232365,6.88193276,0.11283706,1.21554562
-1.70785393,11.92044461,0.26951774,2.71161866,0.12133004,0.91462344,0.58513541,6.80492699,0.11641196,1.21439785
-1.70185093,11.87862224,0.26792000,2.70643602,0.12723586,0.93558374,0.58774005,6.72646894,0.11973820,1.21075694
-1.69584792,11.82930239,0.26611611,2.69911479,0.13271159,0.95508429,0.59015663,6.64735561,0.12277040,1.20465492
-1.68984492,11.77276803,0.26409422,2.68925022,0.13768528,0.97305125,0.59243089,6.56849834,0.12547586,1.19618725
-1.68384192,11.70973577,0.26185529,2.67660415,0.14209528,0.98947487,0.59463281,6.49090438,0.12783492,1.18550785
-1.67783892,11.64132789,0.25941155,2.66110903,0.14589219,1.00440586,0.59685308,6.41565270,0.12984069,1.17282146
-1.67183592,11.56902400,0.25678446,2.64286460,0.14904049,1.01794907,0.59919839,6.34386358,0.13149830,1.15837388
-1.66583292,11.49459285,0.25400234,2.62212702,0.15151960,1.03025489,0.60178582,6.27666218,0.13282356,1.14244035
-1.65982991,11.42000632,0.25109766,2.59929088,0.15332455,1.04150861,0.60473657,6.21513650,0.13384120,1.12531266
-1.65382691,11.34733834,0.24810429,2.57486482,0.15446602,1.05191820,0.60816915,6.16029107,0.13458274,1.10728574
-1.64782391,11.27865326,0.24505480,2.54944181,0.15496974,1.06170105,0.61219248,6.11299801,0.13508406,1.08864433
-1.64182091,11.21588853,0.24197790,2.52366566,0.15487548,1.07107026,0.61689910,6.07394754,0.13538289,1.06965038
-1.63581791,11.16073758,0.23889629,2.49819517,0.15423533,1.08022102,0.62235887,6.04360057,0.13551618,1.05053203
-1.62981491,11.11453896,0.23582487,2.47366806,0.15311162,1.08931781,0.62861343,6.02214590,0.13551777,1.03147463
-1.62381191,11.07817771,0.23276966,2.45066618,0.15157443,1.09848304,0.63567163,6.00946463,0.13541614,1.01261424
-1.61780890,11.05200470,0.22972718,2.42968401,0.14969884,1.10778752,0.64350635,6.00510444,0.13523265,0.99403418
-1.61180590,11.03577873,0.22668463,2.41110199,0.14756199,1.11724352,0.65205255,6.00826568,0.13498023,0.97576453
-1.60580290,11.02863533,0.22362065,2.39516590,0.14524022,1.12680058,0.66120708,6.01780104,0.13466259,0.95778477
