energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.87993997,3.84003251,0.55854971,0.00955513,2.53139390,0.00000000,1.47888586,0.70909626
-5.87393697,3.92994501,0.57305093,0.00980168,2.59417919,0.00000000,1.51200721,0.73184725
-5.86793397,4.01510947,0.58749687,0.01004079,2.65316266,0.00000000,1.54260923,0.75440461
-5.86193097,4.09442528,0.60171862,0.01026909,2.70758368,0.00000000,1.57031029,0.77648751
-5.85592796,4.16690515,0.61555427,0.01048333,2.75676329,0.00000000,1.59477914,0.79782222
-5.84992496,4.23168366,0.62884950,0.01068044,2.80011188,0.00000000,1.61573724,0.81814535
-5.84392196,4.28802149,0.64145735,0.01085755,2.83713410,0.00000000,1.63295938,0.83720652
-5.83791896,4.33530557,0.65323757,0.01101205,2.86743135,0.00000000,1.64627257,0.85477058
-5.83191596,4.37304597,0.66405550,0.01114162,2.89070193,0.00000000,1.65555372,0.87061940
-5.82591296,4.40087019,0.67378093,0.01124421,2.90673933,0.00000000,1.66072628,0.88455344
-5.81990995,4.41851573,0.68228693,0.01131805,2.91542879,0.00000000,1.66175635,0.89639298
-5.81390695,4.42582178,0.68944909,0.01136173,2.91674270,0.00000000,1.65864837,0.90597929
-5.80790395,4.42272064,0.69514521,0.01137410,2.91073502,0.00000000,1.65144110,0.91317578
-5.80190095,4.40922978,0.69925565,0.01135438,2.89753513,0.00000000,1.64020374,0.91786902
-5.79589795,4.38544485,0.70166448,0.01130210,2.87734127,0.00000000,1.62503276,0.91996996
-5.78989495,4.35153409,0.70226134,0.01121711,2.85041396,0.00000000,1.60604942,0.91941508
-5.78389195,4.30773433,0.70094418,0.01109962,2.81706951,0.00000000,1.58339806,0.91616759
-5.77788894,4.25434854,0.69762253,0.01095018,2.77767368,0.00000000,1.55724515,0.91021866
-5.77188594,4.19174486,0.69222135,0.01076970,2.73263570,0.00000000,1.52777901,0.90158843
-5.76588294,4.12035658,0.68468517,0.01055943,2.68240264,0.00000000,1.49521008,0.89032695
-5.75987994,4.04068298,0.67498220,0.01032098,2.62745411,0.00000000,1.45977142,0.87651472
-5.75387694,3.95329023,0.66310822,0.01005629,2.56829727,0.00000000,1.42171934,0.86026292
-5.74787394,3.85881202,0.64909001,0.00976765,2.50546214,0.00000000,1.38133377,0.84171307
-5.74187094,3.75794932,0.63298797,0.00945766,2.43949714,0.00000000,1.33891831,0.82103618
-5.73586793,3.65146895,0.61489774,0.00912917,2.37096471,0.00000000,1.29479963,0.79843123
-5.72986493,3.54020048,0.59495076,0.00878531,2.30043716,0.00000000,1.24932608,0.77412303
-5.72386193,3.42503136,0.57331354,0.00842938,2.22849253,0.00000000,1.20286556,0.74835945
-5.71785893,3.30690018,0.55018568,0.00806482,2.15571059,0.00000000,1.15580252,0.72140806
-5.71185593,3.18678820,0.52579673,0.00769515,2.08266898,0.00000000,1.10853419,0.69355227
-5.70585293,3.06570931,0.50040190,0.00732391,2.00993949,0.00000000,1.06146623,0.66508719
-5.69984992,2.94469894,0.47427691,0.00695459,1.93808475,0.00000000,1.01500792,0.63631514
-5.69384692,2.82480218,0.44771217,0.00659055,1.86765515,0.00000000,0.96956720,0.60754122
-5.68784392,2.70706192,0.42100646,0.00623500,1.79918640,0.00000000,0.92554575,0.57906895
-5.68184092,2.59250725,0.39446057,0.00589088,1.73319760,0.00000000,0.88333440,0.55119616
-5.67583792,2.48214279,0.36837098,0.00556089,1.67018999,0.00000000,0.84330912,0.52421133
-5.66983492,2.37693936,0.34302396,0.00524740,1.61064632,0.00000000,0.80582767,0.49839049
-5.66383192,2.27782615,0.31869019,0.00495243,1.55503089,0.00000000,0.77122711,0.47399459
-5.65782891,2.18568453,0.29562016,0.00467768,1.50379005,0.00000000,0.73982218,0.45126763
-5.65182591,2.10134356,0.27404041,0.00442448,1.45735295,0.00000000,0.71190443,0.43043528
-5.64582291,2.02557669,0.25415066,0.00419384,1.41613238,0.00000000,0.68774203,0.41170405
-5.63981991,1.95909956,0.23612184,0.00398644,1.38052523,0.00000000,0.66758006,0.39526092
-5.63381691,1.90256808,0.22009496,0.00380268,1.35091228,0.00000000,0.65164086,0.38127310
-5.62781391,1.85657638,0.20618073,0.00364271,1.32765694,0.00000000,0.64012434,0.36988805
-5.62181091,1.82165389,0.19445979,0.00350647,1.31110251,0.00000000,0.63320782,0.36123327
-5.61580790,1.79826109,0.18498348,0.00339370,1.30156784,0.00000000,0.63104513,0.35541596
-5.60980490,1.78678337,0.17777489,0.00330404,1.29934096,0.00000000,0.63376480,0.35252228
-5.60380190,1.78752282,0.17283024,0.00323696,1.30467082,0.00000000,0.64146713,0.35261614
-5.59779890,1.80068782,0.17012025,0.00319189,1.31775724,0.00000000,0.65422021,0.35573749
-5.59179590,1.82638083,0.16959172,0.00316815,1.33873927,0.00000000,0.67205482,0.36190017
-5.58579290,1.86458461,0.17116893,0.00316501,1.36768244,0.00000000,0.69495865,0.37108935
-5.57978989,1.91514794,0.17475516,0.00318166,1.40456574,0.00000000,0.72286988,0.38325875
-5.57378689,1.97777148,0.18023419,0.00321725,1.44926880,0.00000000,0.75567082,0.39832776
-5.56778389,2.05199523,0.18747177,0.00327081,1.50156040,0.00000000,0.79318189,0.41617884
-5.56178089,2.13718857,0.19631729,0.00334130,1.56108910,0.00000000,0.83515660,0.43665535
-5.55577789,2.23254411,0.20660554,0.00342759,1.62737690,0.00000000,0.88127805,0.45956011
-5.54977489,2.33707662,0.21815877,0.00352841,1.69981675,0.00000000,0.93115726,0.48465494
-5.54377189,2.44962765,0.23078896,0.00364239,1.77767443,0.00000000,0.98433405,0.51166146
-5.53776888,2.56887661,0.24430044,0.00376805,1.86009531,0.00000000,1.04028039,0.54026314
-5.53176588,2.69335847,0.25849276,0.00390377,1.94611611,0.00000000,1.09840660,0.57010890
-5.52576288,2.82148792,0.27316389,0.00404786,2.03468142,0.00000000,1.15807023,0.60081809
-5.51975988,2.95158942,0.28811362,0.00419854,2.12466456,0.00000000,1.21858744,0.63198685
-5.51375688,3.08193209,0.30314701,0.00435400,2.21489217,0.00000000,1.27924649,0.66319564
-5.50775388,3.21076825,0.31807791,0.00451242,2.30417128,0.00000000,1.33932282,0.69401771
-5.50175088,3.33637387,0.33273235,0.00467200,2.39131797,0.00000000,1.39809517,0.72402825
-5.49574787,3.45708931,0.34695161,0.00483104,2.47518618,0.00000000,1.45486182,0.75281370
-5.48974487,3.57135853,0.36059500,0.00498793,2.55469535,0.00000000,1.50895656,0.77998112
-5.48374187,3.67776495,0.37354200,0.00514124,2.62885579,0.00000000,1.55976337,0.80516690
-5.47773887,3.77506253,0.38569392,0.00528974,2.69679053,0.00000000,1.60672943,0.82804482
-5.47173587,3.86220068,0.39697477,0.00543242,2.75775277,0.00000000,1.64937582,0.84833284
-5.46573287,3.93834219,0.40733153,0.00556853,2.81113837,0.00000000,1.68730559,0.86579865
-5.45972986,4.00287361,0.41673365,0.00569758,2.85649301,0.00000000,1.72020905,0.88026356
-5.45372686,4.05540797,0.42517187,0.00581935,2.89351398,0.00000000,1.74786608,0.89160488
-5.44772386,4.09578022,0.43265652,0.00593390,2.92204691,0.00000000,1.77014582,0.89975663
-5.44172086,4.12403617,0.43921518,0.00604151,2.94207806,0.00000000,1.78700381,0.90470873
-5.43571786,4.14041569,0.44489010,0.00614272,2.95372282,0.00000000,1.79847704,0.90650475
-5.42971486,4.14533179,0.44973519,0.00623823,2.95721146,0.00000000,1.80467746,0.90523855
-5.42371186,4.13934656,0.45381298,0.00632889,2.95287311,0.00000000,1.80578424,0.90104982
-5.41770885,4.12314565,0.45719144,0.00641568,2.94111897,0.00000000,1.80203549,0.89411900
-5.41170585,4.09751256,0.45994103,0.00649961,2.92242575,0.00000000,1.79371982,0.88466163
-5.40570285,4.06330379,0.46213180,0.00658172,2.89732009,0.00000000,1.78116813,0.87292257
-5.39969985,4.02142604,0.46383087,0.00666297,2.86636466,0.00000000,1.76474597,0.85917007
-5.39369685,3.97281607,0.46510019,0.00674426,2.83014647,0.00000000,1.74484663,0.84369001
-5.38769385,3.91842365,0.46599478,0.00682634,2.78926737,0.00000000,1.72188517,0.82678048
-5.38169085,3.85919784,0.46656134,0.00690979,2.74433707,0.00000000,1.69629325,0.80874659
-5.37568784,3.79607651,0.46683742,0.00699499,2.69596817,0.00000000,1.66851482,0.78989580
-5.36968484,3.72997871,0.46685105,0.00708210,2.64477313,0.00000000,1.63900235,0.77053360
-5.36368184,3.66179951,0.46662080,0.00717104,2.59136251,0.00000000,1.60821358,0.75095957
-5.35767884,3.59240665,0.46615646,0.00726150,2.53634394,0.00000000,1.57660841,0.73146388
-5.35167584,3.52263833,0.46546010,0.00735294,2.48032143,0.00000000,1.54464579,0.71232399
-5.34567284,3.45330154,0.46452758,0.00744465,2.42389421,0.00000000,1.51278039,0.69380169
-5.33966983,3.38517020,0.46335043,0.00753572,2.36765476,0.00000000,1.48145888,0.67614025
-5.33366683,3.31898263,0.46191813,0.00762513,2.31218568,0.00000000,1.45111569,0.65956180
-5.32766383,3.25543802,0.46022051,0.00771180,2.25805501,0.00000000,1.42216829,0.64426475
-5.32166083,3.19519148,0.45825040,0.00779462,2.20581004,0.00000000,1.39501191,0.63042139
-5.31565783,3.13884770,0.45600621,0.00787254,2.15596958,0.00000000,1.37001392,0.61817557
-5.30965483,3.08695333,0.45349452,0.00794458,2.10901490,0.00000000,1.34750782,0.60764057
-5.30365183,3.03998818,0.45073233,0.00800997,2.06537976,0.00000000,1.32778732,0.59889718
-5.29764882,2.99835571,0.44774905,0.00806811,2.02543986,0.00000000,1.31110049,0.59199211
-5.29164582,2.96237339,0.44458798,0.00811870,1.98950237,0.00000000,1.29764444,0.58693675
-5.28564282,2.93226335,0.44130715,0.00816171,1.95779613,0.00000000,1.28756065,0.58370648
-5.27963982,2.90814407,0.43797952,0.00819742,1.93046310,0.00000000,1.28093138,0.58224054
-5.27363682,2.89002369,0.43469248,0.00822643,1.90755161,0.00000000,1.27777718,0.58244264
-5.26763382,2.87779560,0.43154644,0.00824968,1.88901203,0.00000000,1.27805589,0.58418235
-5.26163082,2.87123663,0.42865279,0.00826834,1.87469523,0.00000000,1.28166311,0.58729727
-5.25562781,2.87000845,0.42613096,0.00828387,1.86435408,0.00000000,1.28843426,0.59159613
-5.24962481,2.87366211,0.42410495,0.00829790,1.85764808,0.00000000,1.29814808,0.59686269
-5.24362181,2.88164593,0.42269918,0.00831217,1.85415126,0.00000000,1.31053170,0.60286045
-5.23761881,2.89331652,0.42203397,0.00832847,1.85336278,0.00000000,1.32526671,0.60933795
-5.23161581,2.90795243,0.42222068,0.00834857,1.85472016,0.00000000,1.34199638,0.61603464
-5.22561281,2.92477005,0.42335675,0.00837409,1.85761444,0.00000000,1.36033336,0.62268709
-5.21960980,2.94294107,0.42552085,0.00840645,1.86140660,0.00000000,1.37986772,0.62903521
-5.21360680,2.96161059,0.42876827,0.00844678,1.86544461,0.00000000,1.40017490,0.63482839
-5.20760380,2.97991532,0.43312668,0.00849584,1.86908030,0.00000000,1.42082329,0.63983127
-5.20160080,2.99700099,0.43859267,0.00855396,1.87168539,0.00000000,1.44138105,0.64382883
-5.19559780,3.01203830,0.44512895,0.00862098,1.87266597,0.00000000,1.46142209,0.64663075
-5.18959480,3.02423689,0.45266257,0.00869623,1.87147501,0.00000000,1.48053095,0.64807478
-5.18359180,3.03285708,0.46108418,0.00877851,1.86762241,0.00000000,1.49830665,0.64802901
-5.17758879,3.03721909,0.47024849,0.00886609,1.86068249,0.00000000,1.51436552,0.64639315
-5.17158579,3.03670976,0.47997595,0.00895672,1.85029877,0.00000000,1.52834315,0.64309859
-5.16558279,3.03078717,0.49005564,0.00904769,1.83618628,0.00000000,1.53989580,0.63810758
-5.15957979,3.01898338,0.50024946,0.00913590,1.81813161,0.00000000,1.54870138,0.63141150
-5.15357679,3.00090577,0.51029746,0.00921791,1.79599111,0.00000000,1.55446050,0.62302845
-5.14757379,2.97623769,0.51992420,0.00929007,1.76968762,0.00000000,1.55689773,0.61300040
-5.14157079,2.94473865,0.52884604,0.00934859,1.73920638,0.00000000,1.55576349,0.60139005
-5.13556778,2.90624485,0.53677909,0.00938972,1.70459037,0.00000000,1.55083658,0.58827764
-5.12956478,2.86067013,0.54344761,0.00940980,1.66593566,0.00000000,1.54192769,0.57375797
-5.12356178,2.80800762,0.54859258,0.00940544,1.62338705,0.00000000,1.52888366,0.55793761
-5.11755878,2.74833229,0.55198016,0.00937362,1.57713418,0.00000000,1.51159260,0.54093267
-5.11155578,2.68180392,0.55340974,0.00931179,1.52740823,0.00000000,1.48998952,0.52286692
-5.10555278,2.60867060,0.55272121,0.00921800,1.47447923,0.00000000,1.46406229,0.50387054
-5.09954977,2.52927199,0.54980137,0.00909097,1.41865390,0.00000000,1.43385750,0.48407923
-5.09354677,2.44404218,0.54458904,0.00893015,1.36027371,0.00000000,1.39948590,0.46363386
-5.08754377,2.35351135,0.53707881,0.00873576,1.29971310,0.00000000,1.36112704,0.44268029
-5.08154077,2.25830602,0.52732328,0.00850884,1.23737751,0.00000000,1.31903272,0.42136958
-5.07553777,2.15914729,0.51543376,0.00825121,1.17370103,0.00000000,1.27352892,0.39985810
-5.06953477,2.05684690,0.50157934,0.00796547,1.10914352,0.00000000,1.22501616,0.37830777
-5.06353177,1.95230090,0.48598453,0.00765494,1.04418700,0.00000000,1.17396789,0.35688610
-5.05752876,1.84648102,0.46892552,0.00732362,0.97933137,0.00000000,1.12092725,0.33576607
-5.05152576,1.74042387,0.45072528,0.00697609,0.91508941,0.00000000,1.06650187,0.31512570
-5.04552276,1.63521829,0.43174768,0.00661745,0.85198125,0.00000000,1.01135727,0.29514741
-5.03951976,1.53199126,0.41239091,0.00625321,0.79052839,0.00000000,0.95620880,0.27601709
-5.03351676,1.43189285,0.39308045,0.00588920,0.73124751,0.00000000,0.90181257,0.25792282
-5.02751376,1.33608075,0.37426168,0.00553147,0.67464435,0.00000000,0.84895557,0.24105349
-5.02151076,1.24570481,0.35639257,0.00518623,0.62120774,0.00000000,0.79844534,0.22559707
-5.01550775,1.16189202,0.33993643,0.00485977,0.57140413,0.00000000,0.75109937,0.21173886
-5.00950475,1.08573225,0.32535488,0.00455834,0.52567254,0.00000000,0.70773452,0.19965952
-5.00350175,1.01826498,0.31310114,0.00428813,0.48442026,0.00000000,0.66915645,0.18953306
-4.99749875,0.96046696,0.30361366,0.00405522,0.44801902,0.00000000,0.63614930,0.18152469
-4.99149575,0.91324089,0.29731004,0.00386551,0.41680186,0.00000000,0.60946536,0.17578864
-4.98549275,0.87740481,0.29458117,0.00372467,0.39106029,0.00000000,0.58981488,0.17246589
-4.97948974,0.85368208,0.29578550,0.00363809,0.37104185,0.00000000,0.57785576,0.17168174
-4.97348674,0.84269145,0.30124348,0.00361086,0.35694764,0.00000000,0.57418300,0.17354334
-4.96748374,0.84493719,0.31123182,0.00364769,0.34892988,0.00000000,0.57931781,0.17813706
-4.96148074,0.86079876,0.32597776,0.00375282,0.34708910,0.00000000,0.59369626,0.18552569
-4.95547774,0.89052011,0.34565319,0.00392999,0.35147103,0.00000000,0.61765749,0.19574560
-4.94947474,0.93419837,0.37036872,0.00418229,0.36206308,0.00000000,0.65143156,0.20880379
-4.94347174,0.99177228,0.40016769,0.00451210,0.37879047,0.00000000,0.69512705,0.22467492
-4.93746873,1.06301055,0.43502045,0.00492096,0.40151204,0.00000000,0.74871896,0.24329851
-4.93146573,1.14750068,0.47481893,0.00540940,0.43001613,0.00000000,0.81203714,0.26457628
-4.92546273,1.24463896,0.51937197,0.00597688,0.46401670,0.00000000,0.88475599,0.28836988
-4.91945973,1.35362251,0.56840162,0.00662161,0.50315009,0.00000000,0.96638605,0.31449920
-4.91345673,1.47344408,0.62154083,0.00734045,0.54697291,0.00000000,1.05626823,0.34274139
-4.90745373,1.60289089,0.67833291,0.00812881,0.59496136,0.00000000,1.15357149,0.37283075
-4.90145073,1.74054815,0.73823311,0.00898059,0.64651259,0.00000000,1.25729456,0.40445975
-4.89544772,1.88480823,0.80061255,0.00988815,0.70094830,0.00000000,1.36627247,0.43728126
-4.88944472,2.03388620,0.86476496,0.01084230,0.75752097,0.00000000,1.47918839,0.47091209
-4.88344172,2.18584201,0.92991610,0.01183239,0.81542301,0.00000000,1.59459085,0.50493800
-4.87743872,2.33860964,0.99523615,0.01284645,0.87379865,0.00000000,1.71091671,0.53892005
-4.87143572,2.49003280,1.05985471,0.01387130,0.93175873,0.00000000,1.82651937,0.57240232
-4.86543272,2.63790679,1.12287846,0.01489289,0.98839796,0.00000000,1.93970190,0.60492080
-4.85942971,2.78002553,1.18341072,0.01589651,1.04281436,0.00000000,2.04875416,0.63601337
-4.85342671,2.91423245,1.24057282,0.01686718,1.09413023,0.00000000,2.15199300,0.66523041
-4.84742371,3.03847375,1.29352615,0.01779002,1.14151406,0.00000000,2.24780412,0.69214594
-4.84142071,3.15085213,1.34149466,0.01865064,1.18420255,0.00000000,2.33468420,0.71636865
-4.83541771,3.24967924,1.38378652,0.01943558,1.22152191,0.00000000,2.41128180,0.73755279
-4.82941471,3.33352461,1.41981461,0.02013270,1.25290768,0.00000000,2.47643540,0.75540813
-4.82341171,3.40125936,1.44911463,0.02073158,1.27792217,0.00000000,2.52920711,0.76970890
-4.81740870,3.45209268,1.47136036,0.02122385,1.29626884,0.00000000,2.56891065,0.78030121
-4.81140570,3.48559973,1.48637537,0.02160349,1.30780301,0.00000000,2.59513252,0.78710862
-4.80540270,3.50173963,1.49414056,0.02186708,1.31253838,0.00000000,2.60774538,0.79013574
-4.79939970,3.50086265,1.49479738,0.02201388,1.31064913,0.00000000,2.60691318,0.78946956
-4.79339670,3.48370623,1.48864631,0.02204594,1.30246731,0.00000000,2.59308770,0.78527844
-4.78739370,3.45137980,1.47614076,0.02196806,1.28847576,0.00000000,2.56699672,0.77780883
-4.78139070,3.40533881,1.45787646,0.02178763,1.26929661,0.00000000,2.52962418,0.76737975
-4.77538769,3.34734868,1.43457665,0.02151446,1.24567576,0.00000000,2.48218314,0.75437511
-4.76938469,3.27943992,1.40707358,0.02116045,1.21846393,0.00000000,2.42608244,0.73923425
-4.76338169,3.20385566,1.37628684,0.02073928,1.18859469,0.00000000,2.36288839,0.72244081
-4.75737869,3.12299340,1.34319921,0.02026594,1.15706028,0.00000000,2.29428263,0.70451047
-4.75137569,3.03934244,1.30883079,0.01975630,1.12488583,0.00000000,2.22201778,0.68597765
-4.74537269,2.95541917,1.27421216,0.01922665,1.09310279,0.00000000,2.14787207,0.66738177
-4.73936968,2.87370167,1.24035734,0.01869319,1.06272221,0.00000000,2.07360447,0.64925340
-4.73336668,2.79656580,1.20823736,0.01817156,1.03470854,0.00000000,2.00091154,0.63210061
-4.72736368,2.72622419,1.17875516,0.01767643,1.00995476,0.00000000,1.93138729,0.61639598
-4.72136068,2.66467006,1.15272258,0.01722106,0.98925932,0.00000000,1.86648683,0.60256461
-4.71535768,2.61362707,1.13084001,0.01681698,0.97330551,0.00000000,1.80749504,0.59097343
-4.70935468,2.57450684,1.11367930,0.01647372,0.96264379,0.00000000,1.75550061,0.58192213
-4.70335168,2.54837510,1.10167046,0.01619855,0.95767766,0.00000000,1.71137625,0.57563601
-4.69734867,2.53592752,1.09509244,0.01599645,0.95865327,0.00000000,1.67576526,0.57226093
-4.69134567,2.53747608,1.09406838,0.01586997,0.96565332,0.00000000,1.64907476,0.57186049
-4.68534267,2.55294623,1.09856538,0.01581935,0.97859543,0.00000000,1.63147544,0.57441565
-4.67933967,2.58188537,1.10839894,0.01584257,0.99723516,0.00000000,1.62290787,0.57982677
-4.67333667,2.62348225,1.12324180,0.01593558,1.02117372,0.00000000,1.62309476,0.58791804
-4.66733367,2.67659709,1.14263703,0.01609251,1.04987030,0.00000000,1.63155897,0.59844422
-4.66133067,2.73980146,1.16601489,0.01630602,1.08265882,0.00000000,1.64764632,0.61109944
-4.65532766,2.81142681,1.19271297,0.01656755,1.11876861,0.00000000,1.67055256,0.62552788
-4.64932466,2.88962009,1.22199882,0.01686777,1.15734856,0.00000000,1.69935347,0.64133592
-4.64332166,2.97240471,1.25309428,0.01719687,1.19749397,0.00000000,1.73303707,0.65810529
-4.63731866,3.05774451,1.28520079,0.01754497,1.23827516,0.00000000,1.77053676,0.67540686
-4.63131566,3.14360870,1.31752441,0.01790242,1.27876700,0.00000000,1.81076433,0.69281452
-4.62531266,3.22803510,1.34929997,0.01826014,1.31807806,0.00000000,1.85264157,0.70991852
-4.61930965,3.30918948,1.37981318,0.01860985,1.35537853,0.00000000,1.89512942,0.72633794
-4.61330665,3.38541861,1.40842004,0.01894431,1.38992551,0.00000000,1.93725389,0.74173166
-4.60730365,3.45529503,1.43456274,0.01925745,1.42108490,0.00000000,1.97812755,0.75580751
-4.60130065,3.51765184,1.45778163,0.01954445,1.44834878,0.00000000,2.01696644,0.76832913
-4.59529765,3.57160633,1.47772281,0.01980180,1.47134772,0.00000000,2.05310160,0.77912055
-4.58929465,3.61657171,1.49414135,0.02002724,1.48985743,0.00000000,2.08598543,0.78806806
-4.58329165,3.65225667,1.50690004,0.02021968,1.50379948,0.00000000,2.11519282,0.79511968
-4.57728864,3.67865339,1.51596413,0.02037909,1.51323620,0.00000000,2.14041737,0.80028210
-4.57128564,3.69601473,1.52139242,0.02050630,1.51836005,0.00000000,2.16146349,0.80361547
-4.56528264,3.70482215,1.52332538,0.02060284,1.51947798,0.00000000,2.17823490,0.80522639
-4.55927964,3.70574607,1.52197103,0.02067076,1.51699158,0.00000000,2.19072054,0.80525931
-4.55327664,3.69960094,1.51758928,0.02071235,1.51137417,0.00000000,2.19897882,0.80388708
-4.54727364,3.68729715,1.51047577,0.02073003,1.50314564,0.00000000,2.20312109,0.80130092
-4.54127064,3.66979217,1.50094580,0.02072613,1.49284664,0.00000000,2.20329545,0.79770040
-4.53526763,3.64804328,1.48931912,0.02070275,1.48101298,0.00000000,2.19967147,0.79328380
-4.52926463,3.62296380,1.47590631,0.02066162,1.46815163,0.00000000,2.19242674,0.78823944
-4.52326163,3.59538474,1.46099714,0.02060405,1.45471937,0.00000000,2.18173569,0.78273807
-4.51725863,3.56602333,1.44485121,0.02053085,1.44110486,0.00000000,2.16776111,0.77692679
-4.51125563,3.53545936,1.42769126,0.02044231,1.42761495,0.00000000,2.15064837,0.77092464
-4.50525263,3.50412002,1.40969899,0.02033822,1.41446578,0.00000000,2.13052263,0.76481983
-4.49924962,3.47227347,1.39101344,0.02021794,1.40177870,0.00000000,2.10748857,0.75866875
-4.49324662,3.44003075,1.37173172,0.02008041,1.38958120,0.00000000,2.08163262,0.75249663
-4.48724362,3.40735565,1.35191174,0.01992427,1.37781258,0.00000000,2.05302703,0.74629968
-4.48124062,3.37408141,1.33157672,0.01974798,1.36633378,0.00000000,2.02173556,0.74004852
-4.47523762,3.33993329,1.31072099,0.01954988,1.35494098,0.00000000,1.98782007,0.73369276
-4.46923462,3.30455548,1.28931674,0.01932833,1.34338191,0.00000000,1.95134769,0.72716625
-4.46323162,3.26754105,1.26732135,0.01908183,1.33137417,0.00000000,1.91239793,0.72039288
-4.45722861,3.22846334,1.24468488,0.01880909,1.31862458,0.00000000,1.87106939,0.71329267
-4.45122561,3.18690732,1.22135742,0.01850918,1.30484853,0.00000000,1.82748566,0.70578774
-4.44522261,3.14249953,1.19729606,0.01818157,1.28978847,0.00000000,1.78180013,0.69780798
-4.43921961,3.09493532,1.17247111,0.01782621,1.27323063,0.00000000,1.73419941,0.68929622
-4.43321661,3.04400231,1.14687153,0.01744364,1.25501922,0.00000000,1.68490529,0.68021265
-4.42721361,2.98959897,1.12050923,0.01703495,1.23506759,0.00000000,1.63417512,0.67053836
-4.42121061,2.93174797,1.09342225,0.01660186,1.21336577,0.00000000,1.58230056,0.66027786
-4.41520760,2.87060352,1.06567673,0.01614671,1.18998421,0.00000000,1.52960481,0.64946050
-4.40920460,2.80645276,1.03736756,0.01567241,1.16507369,0.00000000,1.47643831,0.63814075
-4.40320160,2.73971111,1.00861772,0.01518246,1.13886136,0.00000000,1.42317320,0.62639739
-4.39719860,2.67091198,0.97957642,0.01468086,1.11164343,0.00000000,1.37019656,0.61433152
-4.39119560,2.60069138,0.95041598,0.01417202,1.08377467,0.00000000,1.31790275,0.60206370
-4.38519260,2.52976809,0.92132769,0.01366073,1.05565555,0.00000000,1.26668506,0.58973006
-4.37918959,2.45892042,0.89251672,0.01315200,1.02771753,0.00000000,1.21692694,0.57747780
-4.37318659,2.38896056,0.86419628,0.01265097,1.00040730,0.00000000,1.16899316,0.56546015
-4.36718359,2.32070760,0.83658124,0.01216284,0.97417058,0.00000000,1.12322111,0.55383098
-4.36118059,2.25496042,0.80988158,0.01169266,0.94943648,0.00000000,1.07991267,0.54273932
-4.35517759,2.19247171,0.78429575,0.01124531,0.92660272,0.00000000,1.03932689,0.53232411
-4.34917459,2.13392394,0.76000438,0.01082533,0.90602263,0.00000000,1.00167379,0.52270920
-4.34317159,2.07990847,0.73716460,0.01043686,0.88799422,0.00000000,0.96710959,0.51399910
-4.33716858,2.03090851,0.71590512,0.01008354,0.87275164,0.00000000,0.93573351,0.50627538
-4.33116558,1.98728643,0.69632249,0.00976844,0.86045938,0.00000000,0.90758641,0.49959406
-4.32516258,1.94927595,0.67847854,0.00949406,0.85120909,0.00000000,0.88265122,0.49398410
-4.31915958,1.91697912,0.66239919,0.00926224,0.84501913,0.00000000,0.86085534,0.48944683
-4.31315658,1.89036818,0.64807476,0.00907420,0.84183643,0.00000000,0.84207473,0.48595665
-4.30715358,1.86929179,0.63546155,0.00893054,0.84154055,0.00000000,0.82613971,0.48346263
