energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.87993997,0.01674086,0.00029805,0.00000494,0.00089764,0.00716309,0.00479848,0.00381713
-5.87393697,0.02037156,0.00032978,0.00000606,0.00110445,0.00874335,0.00581885,0.00466098
-5.86793397,0.02480945,0.00037796,0.00000744,0.00135309,0.01066521,0.00706682,0.00568837
-5.86193097,0.03014709,0.00044294,0.00000911,0.00164889,0.01296898,0.00856755,0.00692106
-5.85592796,0.03648503,0.00052553,0.00001111,0.00199748,0.01569804,0.01034830,0.00838250
-5.84992496,0.04392935,0.00062688,0.00001348,0.00240461,0.01889787,0.01243781,0.01009725
-5.84392196,0.05258887,0.00074850,0.00001628,0.00287602,0.02261484,0.01486549,0.01209038
-5.83791896,0.06257194,0.00089212,0.00001953,0.00341732,0.02689490,0.01766057,0.01438670
-5.83191596,0.07398312,0.00105970,0.00002329,0.00403374,0.03178211,0.02085118,0.01700997
-5.82591296,0.08691942,0.00125335,0.00002760,0.00473000,0.03731715,0.02446344,0.01998197
-5.81990995,0.10146664,0.00147531,0.00003252,0.00551003,0.04353569,0.02852045,0.02332167
-5.81390695,0.11769558,0.00172789,0.00003808,0.00637685,0.05046683,0.03304143,0.02704426
-5.80790395,0.13565846,0.00201345,0.00004432,0.00733232,0.05813160,0.03804083,0.03116026
-5.80190095,0.15538573,0.00233437,0.00005129,0.00837704,0.06654161,0.04352769,0.03567472
-5.79589795,0.17688336,0.00269304,0.00005900,0.00951012,0.07569795,0.04950506,0.04058649
-5.78989495,0.20013084,0.00309184,0.00006750,0.01072920,0.08559033,0.05596977,0.04588762
-5.78389195,0.22508005,0.00353313,0.00007679,0.01203033,0.09619669,0.06291240,0.05156301
-5.77788894,0.25165513,0.00401932,0.00008689,0.01340805,0.10748313,0.07031756,0.05759027
-5.77188594,0.27975347,0.00455282,0.00009781,0.01485544,0.11940439,0.07816453,0.06393975
-5.76588294,0.30924787,0.00513613,0.00010956,0.01636430,0.13190484,0.08642820,0.07057494
-5.75987994,0.33998981,0.00577186,0.00012212,0.01792538,0.14491985,0.09508033,0.07745306
-5.75387694,0.37181384,0.00646281,0.00013549,0.01952866,0.15837774,0.10409107,0.08452596
-5.74787394,0.40454295,0.00721202,0.00014966,0.02116371,0.17220209,0.11343073,0.09174123
-5.74187094,0.43799465,0.00802284,0.00016463,0.02282005,0.18631436,0.12307164,0.09904353
-5.73586793,0.47198756,0.00889902,0.00018037,0.02448758,0.20063672,0.13299010,0.10637602
-5.72986493,0.50634826,0.00984473,0.00019690,0.02615698,0.21509499,0.14316824,0.11368198
-5.72386193,0.54091796,0.01086467,0.00021420,0.02782013,0.22962157,0.15359574,0.12090637
-5.71785893,0.57555868,0.01196404,0.00023228,0.02947049,0.24415803,0.16427120,0.12799739
-5.71185593,0.61015871,0.01314858,0.00025114,0.03110336,0.25865754,0.17520324,0.13490794
-5.70585293,0.64463679,0.01442456,0.00027081,0.03271617,0.27308667,0.18641093,0.14159686
-5.69984992,0.67894494,0.01579864,0.00029129,0.03430858,0.28742666,0.19792377,0.14803000
-5.69384692,0.71306959,0.01727782,0.00031263,0.03588256,0.30167395,0.20978099,0.15418093
-5.68784392,0.74703091,0.01886925,0.00033483,0.03744226,0.31584000,0.22203020,0.16003142
-5.68184092,0.78088024,0.02058000,0.00035795,0.03899382,0.32995022,0.23472534,0.16557148
-5.67583792,0.81469567,0.02241677,0.00038200,0.04054508,0.34404214,0.24792406,0.17079912
-5.66983492,0.84857582,0.02438559,0.00040700,0.04210511,0.35816286,0.26168450,0.17571973
-5.66383192,0.88263221,0.02649143,0.00043297,0.04368375,0.37236573,0.27606167,0.18034521
-5.65782891,0.91698021,0.02873782,0.00045989,0.04529096,0.38670657,0.29110352,0.18469274
-5.65182591,0.95172932,0.03112638,0.00048774,0.04693621,0.40123940,0.30684683,0.18878342
-5.64582291,0.98697291,0.03365647,0.00051646,0.04862783,0.41601202,0.32331316,0.19264069
-5.63981991,1.02277808,0.03632471,0.00054597,0.05037237,0.43106147,0.34050508,0.19628870
-5.63381691,1.05917608,0.03912468,0.00057617,0.05217400,0.44640977,0.35840273,0.19975067
-5.62781391,1.09615382,0.04204662,0.00060688,0.05403398,0.46205998,0.37696111,0.20304728
-5.62181091,1.13364691,0.04507722,0.00063794,0.05595031,0.47799290,0.39610804,0.20619530
-5.61580790,1.17153467,0.04819954,0.00066910,0.05791742,0.49416459,0.41574315,0.20920631
-5.60980490,1.20963754,0.05139305,0.00070011,0.05992610,0.51050478,0.43573788,0.21208574
-5.60380190,1.24771696,0.05463383,0.00073067,0.06196357,0.52691643,0.45593655,0.21483228
-5.59779890,1.28547806,0.05789489,0.00076047,0.06401372,0.54327643,0.47615862,0.21743757
-5.59179590,1.32257504,0.06114667,0.00078917,0.06605755,0.55943750,0.49620202,0.21988628
-5.58579290,1.35861919,0.06435763,0.00081641,0.06807376,0.57523129,0.51584751,0.22215657
-5.57978989,1.39318920,0.06749500,0.00084182,0.07003950,0.59047252,0.53486388,0.22422093
-5.57378689,1.42584357,0.07052561,0.00086507,0.07193119,0.60496413,0.55301396,0.22604728
-5.56778389,1.45613433,0.07341675,0.00088582,0.07372546,0.61850314,0.57006095,0.22760041
-5.56178089,1.48362183,0.07613711,0.00090376,0.07540007,0.63088706,0.58577512,0.22884354
-5.55577789,1.50788961,0.07865763,0.00091861,0.07693481,0.64192061,0.59994046,0.22974012
-5.54977489,1.52855897,0.08095234,0.00093015,0.07831238,0.65142227,0.61236090,0.23025553
-5.54377189,1.54530232,0.08299908,0.00093821,0.07951904,0.65923069,0.62286617,0.23035886
-5.53776888,1.55785490,0.08478008,0.00094266,0.08054518,0.66521030,0.63131663,0.23002448
-5.53176588,1.56602407,0.08628239,0.00094345,0.08138567,0.66925619,0.63760725,0.22923338
-5.52576288,1.56969596,0.08749811,0.00094059,0.08203993,0.67129778,0.64167034,0.22797431
-5.51975988,1.56883903,0.08842443,0.00093415,0.08251183,0.67130130,0.64347699,0.22624445
-5.51375688,1.56350439,0.08906350,0.00092427,0.08280927,0.66927085,0.64303715,0.22404980
-5.50775388,1.55382292,0.08942206,0.00091115,0.08294365,0.66524805,0.64039851,0.22140509
-5.50175088,1.53999936,0.08951096,0.00089503,0.08292902,0.65931029,0.63564396,0.21833336
-5.49574787,1.52230365,0.08934454,0.00087620,0.08278117,0.65156769,0.62888807,0.21486509
-5.48974487,1.50106001,0.08893987,0.00085499,0.08251660,0.64215896,0.62027256,0.21103709
-5.48374187,1.47663435,0.08831593,0.00083175,0.08215141,0.63124632,0.60996106,0.20689107
-5.47773887,1.44942059,0.08749287,0.00080685,0.08170031,0.61900976,0.59813345,0.20247203
-5.47173587,1.41982661,0.08649114,0.00078067,0.08117567,0.60564098,0.58497992,0.19782660
-5.46573287,1.38826060,0.08533081,0.00075358,0.08058668,0.59133722,0.57069512,0.19300132
-5.45972986,1.35511832,0.08403088,0.00072593,0.07993877,0.57629532,0.55547262,0.18804106
-5.45372686,1.32077198,0.08260883,0.00069806,0.07923331,0.56070629,0.53949992,0.18298756
-5.44772386,1.28556114,0.08108020,0.00067028,0.07846744,0.54475060,0.52295412,0.17787827
-5.44172086,1.24978608,0.07945840,0.00064287,0.07763430,0.52859438,0.50599861,0.17274547
-5.43571786,1.21370379,0.07775465,0.00061605,0.07672347,0.51238667,0.48878057,0.16761567
-5.42971486,1.17752662,0.07597810,0.00059002,0.07572165,0.49625779,0.47142967,0.16250950
-5.42371186,1.14142359,0.07413605,0.00056493,0.07461354,0.48031876,0.45405767,0.15744179
-5.41770885,1.10552408,0.07223430,0.00054089,0.07338287,0.46466186,0.43675908,0.15242213
-5.41170585,1.06992351,0.07027769,0.00051798,0.07201352,0.44936200,0.41961263,0.14745557
-5.40570285,1.03469056,0.06827055,0.00049624,0.07049062,0.43447891,0.40268352,0.14254366
-5.39969985,0.99987549,0.06621731,0.00047567,0.06880169,0.42005985,0.38602607,0.13768553
-5.39369685,0.96551878,0.06412302,0.00045627,0.06693755,0.40614258,0.36968692,0.13287916
-5.38769385,0.93165966,0.06199395,0.00043799,0.06489321,0.39275845,0.35370809,0.12812250
-5.38169085,0.89834392,0.05983799,0.00042081,0.06266843,0.37993525,0.33813017,0.12341459
-5.37568784,0.86563048,0.05766503,0.00040466,0.06026809,0.36769970,0.32299503,0.11875652
-5.36968484,0.83359629,0.05548720,0.00038952,0.05770237,0.35607936,0.30834814,0.11415211
-5.36368184,0.80233927,0.05331901,0.00037535,0.05498654,0.34510384,0.29424023,0.10960837
-5.35767884,0.77197918,0.05117725,0.00036211,0.05214069,0.33480519,0.28072812,0.10513570
-5.35167584,0.74265621,0.04908081,0.00034981,0.04918907,0.32521750,0.26787488,0.10074771
-5.34567284,0.71452760,0.04705032,0.00033844,0.04615943,0.31637581,0.25574900,0.09646090
-5.33966983,0.68776229,0.04510764,0.00032804,0.04308212,0.30831421,0.24442284,0.09229396
-5.33366683,0.66253412,0.04327524,0.00031865,0.03998918,0.30106357,0.23397031,0.08826695
-5.32766383,0.63901391,0.04157546,0.00031031,0.03691337,0.29464883,0.22446400,0.08440035
-5.32166083,0.61736097,0.04002968,0.00030308,0.03388732,0.28908622,0.21597179,0.08071401
-5.31565783,0.59771443,0.03865750,0.00029704,0.03094267,0.28438058,0.20855323,0.07722608
-5.30965483,0.58018519,0.03747587,0.00029223,0.02810937,0.28052296,0.20225590,0.07395207
-5.30365183,0.56484870,0.03649833,0.00028871,0.02541515,0.27748885,0.19711186,0.07090396
-5.29764882,0.55173924,0.03573419,0.00028651,0.02288513,0.27523696,0.19313453,0.06808953
-5.29164582,0.54084596,0.03518800,0.00028565,0.02054160,0.27370897,0.19031607,0.06551194
-5.28564282,0.53211099,0.03485905,0.00028609,0.01840403,0.27283011,0.18862561,0.06316948
-5.27963982,0.52542979,0.03474109,0.00028780,0.01648918,0.27251071,0.18800821,0.06105565
-5.27363682,0.52065372,0.03482224,0.00029068,0.01481139,0.27264861,0.18838491,0.05915942
-5.26763382,0.51759486,0.03508512,0.00029461,0.01338292,0.27313243,0.18965378,0.05746583
-5.26163082,0.51603271,0.03550725,0.00029943,0.01221449,0.27384547,0.19169195,0.05595663
-5.25562781,0.51572269,0.03606155,0.00030494,0.01131573,0.27467016,0.19435868,0.05461125
-5.24962481,0.51640575,0.03671714,0.00031093,0.01069569,0.27549267,0.19749926,0.05340775
-5.24362181,0.51781893,0.03744028,0.00031714,0.01036334,0.27620769,0.20094966,0.05232388
-5.23761881,0.51970615,0.03819541,0.00032330,0.01032794,0.27672297,0.20454170,0.05133812
-5.23161581,0.52182881,0.03894636,0.00032915,0.01059936,0.27696336,0.20810854,0.05043066
-5.22561281,0.52397558,0.03965753,0.00033441,0.01118826,0.27687433,0.21149027,0.04958429
-5.21960980,0.52597105,0.04029509,0.00033881,0.01210616,0.27642453,0.21453928,0.04878510
-5.21360680,0.52768267,0.04082816,0.00034212,0.01336526,0.27560749,0.21712527,0.04802303
-5.20760380,0.52902573,0.04122983,0.00034413,0.01497824,0.27444216,0.21913954,0.04729222
-5.20160080,0.52996611,0.04147805,0.00034465,0.01695788,0.27297240,0.22049847,0.04659108
-5.19559780,0.53052060,0.04155633,0.00034355,0.01931645,0.27126530,0.22114604,0.04592225
-5.18959480,0.53075497,0.04145418,0.00034074,0.02206518,0.26940854,0.22105508,0.04529224
-5.18359180,0.53077960,0.04116741,0.00033618,0.02521352,0.26750674,0.22022748,0.04471092
-5.17758879,0.53074323,0.04069803,0.00032990,0.02876842,0.26567709,0.21869318,0.04419090
-5.17158579,0.53082485,0.04005406,0.00032194,0.03273363,0.26404442,0.21650798,0.04374672
-5.16558279,0.53122433,0.03924903,0.00031242,0.03710904,0.26273584,0.21375041,0.04339400
-5.15957979,0.53215216,0.03830130,0.00030149,0.04189012,0.26187539,0.21051773,0.04314851
-5.15357679,0.53381886,0.03723323,0.00028932,0.04706749,0.26157870,0.20692127,0.04302527
-5.14757379,0.53642454,0.03607024,0.00027614,0.05262665,0.26194809,0.20308135,0.04303771
-5.14157079,0.54014913,0.03483978,0.00026218,0.05854792,0.26306819,0.19912207,0.04319690
-5.13556778,0.54514371,0.03357033,0.00024766,0.06480659,0.26500233,0.19516605,0.04351085
-5.12956478,0.55152329,0.03229037,0.00023286,0.07137318,0.26778982,0.19132960,0.04398404
-5.12356178,0.55936145,0.03102749,0.00021799,0.07821406,0.27144425,0.18771828,0.04461704
-5.11755878,0.56868685,0.02980755,0.00020329,0.08529205,0.27595274,0.18442318,0.04540630
-5.11155578,0.57948185,0.02865403,0.00018897,0.09256727,0.28127629,0.18151795,0.04634421
-5.10555278,0.59168309,0.02758756,0.00017522,0.09999800,0.28735112,0.17905679,0.04741913
-5.09954977,0.60518394,0.02662553,0.00016220,0.10754156,0.29409081,0.17707330,0.04861581
-5.09354677,0.61983863,0.02578202,0.00015004,0.11515521,0.30138929,0.17558025,0.04991572
-5.08754377,0.63546770,0.02506780,0.00013883,0.12279685,0.30912430,0.17457020,0.05129763
-5.08154077,0.65186436,0.02449048,0.00012865,0.13042563,0.31716138,0.17401695,0.05273818
-5.07553777,0.66880161,0.02405488,0.00011954,0.13800236,0.32535793,0.17387756,0.05421257
-5.06953477,0.68603940,0.02376343,0.00011150,0.14548968,0.33356746,0.17409494,0.05569521
-5.06353177,0.70333184,0.02361665,0.00010453,0.15285199,0.34164356,0.17460079,0.05716035
-5.05752876,0.72043378,0.02361367,0.00009860,0.16005516,0.34944362,0.17531873,0.05858276
-5.05152576,0.73710680,0.02375278,0.00009364,0.16706605,0.35683215,0.17616755,0.05993822
-5.04552276,0.75312423,0.02403193,0.00008960,0.17385188,0.36368355,0.17706433,0.06120409
-5.03951976,0.76827513,0.02444914,0.00008640,0.18037944,0.36988435,0.17792739,0.06235964
-5.03351676,0.78236726,0.02500290,0.00008394,0.18661445,0.37533475,0.17867897,0.06338644
-5.02751376,0.79522896,0.02569233,0.00008215,0.19252077,0.37994972,0.17924745,0.06426851
-5.02151076,0.80671004,0.02651740,0.00008093,0.19805994,0.38365945,0.17956932,0.06499254
-5.01550775,0.81668195,0.02747884,0.00008018,0.20319086,0.38640931,0.17959050,0.06554788
-5.00950475,0.82503720,0.02857803,0.00007983,0.20786975,0.38815948,0.17926737,0.06592657
-5.00350175,0.83168839,0.02981675,0.00007979,0.21205050,0.38888420,0.17856728,0.06612325
-4.99749875,0.83656695,0.03119678,0.00007998,0.21568530,0.38857078,0.17746866,0.06613504
-4.99149575,0.83962172,0.03271947,0.00008034,0.21872569,0.38721856,0.17596079,0.06596139
-4.98549275,0.84081774,0.03438521,0.00008080,0.22112390,0.38483769,0.17404323,0.06560389
-4.97948974,0.84013507,0.03619288,0.00008131,0.22283448,0.38144809,0.17172508,0.06506611
-4.97348674,0.83756802,0.03813933,0.00008183,0.22381609,0.37707829,0.16902396,0.06435333
-4.96748374,0.83312465,0.04021892,0.00008233,0.22403346,0.37176457,0.16596500,0.06347244
-4.96148074,0.82682663,0.04242312,0.00008276,0.22345926,0.36555010,0.16257966,0.06243168
-4.95547774,0.81870944,0.04474027,0.00008312,0.22207600,0.35848428,0.15890467,0.06124049
-4.94947474,0.80882291,0.04715550,0.00008340,0.21987755,0.35062221,0.15498097,0.05990934
-4.94347174,0.79723191,0.04965084,0.00008359,0.21687052,0.34202425,0.15085279,0.05844962
-4.93746873,0.78401724,0.05220558,0.00008369,0.21307514,0.33275568,0.14656688,0.05687344
-4.93146573,0.76927660,0.05479680,0.00008373,0.20852573,0.32288645,0.14217181,0.05519358
-4.92546273,0.75312548,0.05740019,0.00008373,0.20327077,0.31249089,0.13771757,0.05342332
-4.91945973,0.73569791,0.05999101,0.00008371,0.19737235,0.30164744,0.13325520,0.05157638
-4.91345673,0.71714707,0.06254529,0.00008371,0.19090529,0.29043837,0.12883663,0.04966682
-4.90745373,0.69764555,0.06504116,0.00008377,0.18395576,0.27894935,0.12451464,0.04770895
-4.90145073,0.67738516,0.06746018,0.00008395,0.17661950,0.26726899,0.12034285,0.04571722
-4.89544772,0.65657645,0.06978886,0.00008430,0.16899987,0.25548825,0.11637578,0.04370616
-4.88944472,0.63544751,0.07201992,0.00008487,0.16120551,0.24369968,0.11266889,0.04169028
-4.88344172,0.61424236,0.07415361,0.00008573,0.15334804,0.23199662,0.10927852,0.03968395
-4.87743872,0.59321867,0.07619872,0.00008696,0.14553958,0.22047218,0.10626178,0.03770132
-4.87143572,0.57264480,0.07817338,0.00008861,0.13789034,0.20921814,0.10367623,0.03575615
-4.86543272,0.55279626,0.08010547,0.00009075,0.13050635,0.19832374,0.10157935,0.03386176
-4.85942971,0.53395147,0.08203275,0.00009346,0.12348727,0.18787433,0.10002785,0.03203080
-4.85342671,0.51638701,0.08400249,0.00009678,0.11692440,0.17794999,0.09907669,0.03027515
-4.84742371,0.50037225,0.08607073,0.00010078,0.11089898,0.16862415,0.09877786,0.02860574
-4.84142071,0.48616360,0.08830107,0.00010550,0.10548065,0.15996207,0.09917894,0.02703241
-4.83541771,0.47399845,0.09076308,0.00011097,0.10072626,0.15201950,0.10032149,0.02556369
-4.82941471,0.46408897,0.09353037,0.00011722,0.09667881,0.14484135,0.10223926,0.02420669
-4.82341171,0.45661590,0.09667824,0.00012425,0.09336680,0.13846047,0.10495633,0.02296695
-4.81740870,0.45172262,0.10028124,0.00013205,0.09080378,0.13289668,0.10848525,0.02184826
-4.81140570,0.44950969,0.10441037,0.00014059,0.08898814,0.12815596,0.11282527,0.02085262
-4.80540270,0.45003001,0.10913038,0.00014981,0.08790320,0.12422996,0.11796071,0.01998015
-4.79939970,0.45328487,0.11449694,0.00015964,0.08751760,0.12109578,0.12385959,0.01922905
-4.79339670,0.45922117,0.12055397,0.00016999,0.08778590,0.11871621,0.13047271,0.01859561
-4.78739370,0.46772979,0.12733116,0.00018075,0.08864947,0.11704019,0.13773304,0.01807430
-4.78139070,0.47864542,0.13484172,0.00019177,0.09003772,0.11600379,0.14555573,0.01765785
-4.77538769,0.49174788,0.14308052,0.00020293,0.09186951,0.11553151,0.15383866,0.01733744
-4.76938469,0.50676495,0.15202268,0.00021404,0.09405486,0.11553800,0.16246356,0.01710288
-4.76338169,0.52337674,0.16162253,0.00022493,0.09649691,0.11593003,0.17129781,0.01694284
-4.75737869,0.54122153,0.17181327,0.00023542,0.09909406,0.11660887,0.18019677,0.01684518
-4.75137569,0.55990298,0.18250705,0.00024533,0.10174233,0.11747280,0.18900675,0.01679719
-4.74537269,0.57899848,0.19359570,0.00025448,0.10433774,0.11841983,0.19756836,0.01678594
-4.73936968,0.59806852,0.20495212,0.00026268,0.10677885,0.11935050,0.20572033,0.01679860
-4.73336668,0.61666676,0.21643217,0.00026977,0.10896919,0.12017064,0.21330356,0.01682276
-4.72736368,0.63435056,0.22787721,0.00027560,0.11081969,0.12079404,0.22016533,0.01684671
-4.72136068,0.65069167,0.23911714,0.00028005,0.11225084,0.12114500,0.22616346,0.01685974
-4.71535768,0.66528674,0.24997392,0.00028302,0.11319468,0.12116052,0.23117038,0.01685242
-4.70935468,0.67776743,0.26026552,0.00028443,0.11359640,0.12079222,0.23507675,0.01681674
-4.70335168,0.68780967,0.26981015,0.00028424,0.11341565,0.12000782,0.23779479,0.01674638
-4.69734867,0.69514198,0.27843072,0.00028243,0.11262731,0.11879225,0.23926091,0.01663674
-4.69134567,0.69955249,0.28595933,0.00027905,0.11122188,0.11714814,0.23943767,0.01648512
-4.68534267,0.70089446,0.29224176,0.00027413,0.10920537,0.11509600,0.23831503,0.01629069
-4.67933967,0.69909015,0.29714166,0.00026778,0.10659869,0.11267375,0.23591072,0.01605450
-4.67333667,0.69413299,0.30054452,0.00026012,0.10343666,0.10993588,0.23226982,0.01577947
-4.66733367,0.68608783,0.30236103,0.00025130,0.09976654,0.10695210,0.22746355,0.01547027
-4.66133067,0.67508943,0.30252986,0.00024148,0.09564627,0.10380569,0.22158726,0.01513319
-4.65532766,0.66133916,0.30101971,0.00023088,0.09114248,0.10059138,0.21475777,0.01477603
-4.64932466,0.64509997,0.29783055,0.00021969,0.08632820,0.09741305,0.20711014,0.01440786
-4.64332166,0.62668984,0.29299396,0.00020814,0.08128062,0.09438116,0.19879401,0.01403887
-4.63731866,0.60647389,0.28657254,0.00019645,0.07607874,0.09161013,0.18996958,0.01368009
-4.63131566,0.58485542,0.27865846,0.00018485,0.07080115,0.08921547,0.18080352,0.01334319
-4.62531266,0.56226598,0.26937118,0.00017357,0.06552395,0.08731112,0.17146473,0.01304020
-4.61930965,0.53915507,0.25885438,0.00016281,0.06031890,0.08600667,0.16212038,0.01278323
-4.61330665,0.51597939,0.24727223,0.00015278,0.05525184,0.08540480,0.15293204,0.01258423
-4.60730365,0.49319228,0.23480523,0.00014365,0.05038143,0.08559885,0.14405230,0.01245470
-4.60130065,0.47123350,0.22164568,0.00013559,0.04575820,0.08667064,0.13562172,0.01240542
-4.59529765,0.45051954,0.20799299,0.00012875,0.04142396,0.08868851,0.12776638,0.01244621
-4.58929465,0.43143498,0.19404904,0.00012323,0.03741151,0.09170568,0.12059594,0.01258567
-4.58329165,0.41432489,0.18001370,0.00011912,0.03374467,0.09575899,0.11420225,0.01283097
-4.57728864,0.39948848,0.16608073,0.00011650,0.03043860,0.10086790,0.10865859,0.01318766
-4.57128564,0.38717436,0.15243414,0.00011539,0.02750025,0.10703392,0.10401942,0.01365950
-4.56528264,0.37757716,0.13924512,0.00011582,0.02492914,0.11424045,0.10032058,0.01424833
-4.55927964,0.37083579,0.12666960,0.00011778,0.02271815,0.12245294,0.09758006,0.01495403
-4.55327664,0.36703326,0.11484650,0.00012123,0.02085445,0.13161952,0.09579901,0.01577442
-4.54727364,0.36619791,0.10389658,0.00012612,0.01932052,0.14167194,0.09496316,0.01670532
-4.54127064,0.36830606,0.09392199,0.00013238,0.01809507,0.15252693,0.09504436,0.01774058
-4.53526763,0.37328581,0.08500621,0.00013992,0.01715406,0.16408787,0.09600241,0.01887220
-4.52926463,0.38102190,0.07721457,0.00014865,0.01647159,0.17624682,0.09778682,0.02009046
-4.52326163,0.39136132,0.07059503,0.00015846,0.01602076,0.18888676,0.10033864,0.02138416
-4.51725863,0.40411959,0.06517917,0.00016924,0.01577443,0.20188415,0.10359230,0.02274081
-4.51125563,0.41908735,0.06098328,0.00018085,0.01570594,0.21511167,0.10747725,0.02414690
-4.50525263,0.43603711,0.05800947,0.00019320,0.01578973,0.22844101,0.11191957,0.02558825
-4.49924962,0.45472997,0.05624659,0.00020615,0.01600182,0.24174594,0.11684336,0.02705025
-4.49324662,0.47492208,0.05567115,0.00021961,0.01632036,0.25490524,0.12217202,0.02851825
-4.48724362,0.49637072,0.05624784,0.00023346,0.01672594,0.26780571,0.12782938,0.02997788
-4.48124062,0.51883988,0.05792999,0.00024761,0.01720201,0.28034509,0.13374065,0.03141537
-4.47523762,0.54210519,0.06065978,0.00026199,0.01773510,0.29243481,0.13983330,0.03281790
-4.46923462,0.56595811,0.06436827,0.00027652,0.01831514,0.30400250,0.14603782,0.03417387
-4.46323162,0.59020945,0.06897542,0.00029115,0.01893557,0.31499427,0.15228833,0.03547321
-4.45722861,0.61469197,0.07439007,0.00030584,0.01959358,0.32537653,0.15852330,0.03670760
-4.45122561,0.63926227,0.08051004,0.00032056,0.02029009,0.33513744,0.16468604,0.03787065
-4.44522261,0.66380174,0.08722243,0.00033530,0.02102987,0.34428768,0.17072528,0.03895807
-4.43921961,0.68821673,0.09440419,0.00035003,0.02182140,0.35286074,0.17659571,0.03996773
-4.43321661,0.71243784,0.10192311,0.00036477,0.02267676,0.36091240,0.18225839,0.04089965
-4.42721361,0.73641844,0.10963919,0.00037950,0.02361136,0.36851947,0.18768122,0.04175599
-4.42121061,0.76013225,0.11740648,0.00039422,0.02464351,0.37577772,0.19283925,0.04254085
-4.41520760,0.78357031,0.12507539,0.00040892,0.02579394,0.38279896,0.19771491,0.04326013
-4.40920460,0.80673709,0.13249539,0.00042358,0.02708511,0.38970730,0.20229808,0.04392118
-4.40320160,0.82964602,0.13951806,0.00043817,0.02854040,0.39663467,0.20658598,0.04453250
-4.39719860,0.85231440,0.14600047,0.00045263,0.03018318,0.40371561,0.21058284,0.04510333
-4.39119560,0.87475801,0.15180853,0.00046691,0.03203572,0.41108159,0.21429936,0.04564317
-4.38519260,0.89698540,0.15682050,0.00048090,0.03411806,0.41885488,0.21775192,0.04616136
-4.37918959,0.91899215,0.16093023,0.00049451,0.03644683,0.42714240,0.22096150,0.04666653
-4.37318659,0.94075536,0.16405008,0.00050759,0.03903397,0.43602958,0.22395244,0.04716615
-4.36718359,0.96222864,0.16611345,0.00052000,0.04188563,0.44557471,0.22675094,0.04766609
-4.36118059,0.98333776,0.16707661,0.00053158,0.04500108,0.45580387,0.22938344,0.04817021
-4.35517759,1.00397741,0.16691997,0.00054214,0.04837179,0.46670695,0.23187496,0.04868005
-4.34917459,1.02400922,0.16564847,0.00055149,0.05198081,0.47823479,0.23424730,0.04919456
-4.34317159,1.04326122,0.16329124,0.00055946,0.05580233,0.49029783,0.23651748,0.04971003
-4.33716858,1.06152910,0.15990053,0.00056586,0.05980165,0.50276635,0.23869626,0.05022003
-4.33116558,1.07857920,0.15554979,0.00057051,0.06393548,0.51547245,0.24078688,0.05071553
-4.32516258,1.09415336,0.15033120,0.00057328,0.06815266,0.52821376,0.24278427,0.05118514
-4.31915958,1.10797554,0.14435262,0.00057402,0.07239519,0.54075885,0.24467451,0.05161545
-4.31315658,1.11976000,0.13773416,0.00057265,0.07659971,0.55285414,0.24643490,0.05199150
-4.30715358,1.12922091,0.13060450,0.00056910,0.08069929,0.56423210,0.24803443,0.05229728
