energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.68184092,3.38300642,0.02047943,0.39773912,0.66662453,0.68597851,1.44406571,0.82761692,0.02848038,1.44621432
-5.67583792,3.29080259,0.01959019,0.38725715,0.64921165,0.66709235,1.41355558,0.80570636,0.02665983,1.40859933
-5.66983492,3.19663727,0.01863443,0.37665353,0.63150588,0.64753043,1.38095878,0.78363306,0.02487859,1.36974834
-5.66383192,3.10130736,0.01762572,0.36598937,0.61365724,0.62753831,1.34654021,0.76153055,0.02315464,1.32999061
-5.65782891,3.00551595,0.01657794,0.35531653,0.59578920,0.60735185,1.31056031,0.73951007,0.02150308,1.28961536
-5.65182591,2.90988658,0.01550497,0.34468106,0.57800153,0.58719636,1.27328185,0.71766684,0.01993615,1.24887684
-5.64582291,2.81498126,0.01442040,0.33412707,0.56037409,0.56728624,1.23497718,0.69608696,0.01846344,1.20800123
-5.63981991,2.72132016,0.01333728,0.32370043,0.54297143,0.54782502,1.19593535,0.67485419,0.01709205,1.16719440
-5.63381691,2.62940132,0.01226785,0.31345233,0.52584762,0.52900546,1.15646845,0.65405637,0.01582692,1.12665012
-5.62781391,2.53971867,0.01122336,0.30344225,0.50905115,0.51100966,1.11691664,0.63379068,0.01467111,1.08655776
-5.62181091,2.45277708,0.01021391,0.29374027,0.49262937,0.49400898,1.07765136,0.61416769,0.01362612,1.04710899
-5.61580790,2.36910329,0.00924828,0.28442856,0.47663229,0.47816372,1.03907657,0.59531375,0.01269225,1.00850298
-5.60980490,2.28925218,0.00833390,0.27560192,0.46111562,0.46362252,1.00162772,0.57737176,0.01186890,0.97094975
-5.60380190,2.21380786,0.00747676,0.26736740,0.44614264,0.45052141,0.96576853,0.56050016,0.01115482,0.93467148
-5.59779890,2.14337996,0.00668145,0.25984304,0.43178515,0.43898264,0.93198561,0.54487038,0.01054839,0.89990179
-5.59179590,2.07859519,0.00595119,0.25315574,0.41812331,0.42911330,0.90078126,0.53066297,0.01004779,0.86688305
-5.58579290,2.02008513,0.00528789,0.24743834,0.40524456,0.42100387,0.87266460,0.51806252,0.00965113,0.83586205
-5.57978989,1.96847091,0.00469227,0.24282621,0.39324164,0.41472677,0.84814162,0.50725195,0.00935661,0.80708434
-5.57378689,1.92434605,0.00416398,0.23945327,0.38221003,0.41033511,0.82770435,0.49840633,0.00916252,0.78078763
-5.56778389,1.88825825,0.00370174,0.23744783,0.37224496,0.40786159,0.81181979,0.49168665,0.00906731,0.75719481
-5.56178089,1.86069145,0.00330350,0.23692826,0.36343812,0.40731787,0.80091893,0.48723391,0.00906952,0.73650691
-5.55577789,1.84204907,0.00296657,0.23799876,0.35587450,0.40869428,0.79538638,0.48516388,0.00916777,0.71889654
-5.54977489,1.83263917,0.00268780,0.24074537,0.34962926,0.41195993,0.79555084,0.48556264,0.00936065,0.70450212
-5.54377189,1.83266251,0.00246371,0.24523243,0.34476513,0.41706339,0.80167699,0.48848323,0.00964664,0.69342313
-5.53776888,1.84220370,0.00229062,0.25149950,0.34133016,0.42393368,0.81395895,0.49394352,0.01002398,0.68571680
-5.53176588,1.86122609,0.00216479,0.25955906,0.33935618,0.43248168,0.83251555,0.50192537,0.01049055,0.68139607
-5.52576288,1.88957028,0.00208247,0.26939497,0.33885783,0.44260177,0.85738765,0.51237504,0.01104371,0.68042904
-5.51975988,1.92695628,0.00204003,0.28096180,0.33983226,0.45417373,0.88853757,0.52520484,0.01168017,0.68273986
-5.51375688,1.97298915,0.00203399,0.29418508,0.34225944,0.46706469,0.92585057,0.54029593,0.01239583,0.68821079
-5.50775388,2.02716767,0.00206106,0.30896249,0.34610304,0.48113111,0.96913846,0.55750205,0.01318568,0.69668535
-5.50175088,2.08889556,0.00211820,0.32516598,0.35131168,0.49622062,1.01814505,0.57665403,0.01404367,0.70797238
-5.49574787,2.15749471,0.00220259,0.34264472,0.35782062,0.51217379,1.07255320,0.59756479,0.01496260,0.72185062
-5.48974487,2.23221975,0.00231164,0.36122877,0.36555357,0.52882564,1.13199327,0.62003466,0.01593412,0.73807372
-5.48374187,2.31227330,0.00244296,0.38073336,0.37442456,0.54600699,1.19605239,0.64385670,0.01694861,0.75637531
-5.47773887,2.39682117,0.00259437,0.40096357,0.38433976,0.56354546,1.26428431,0.66882174,0.01799532,0.77647400
-5.47173587,2.48500705,0.00276382,0.42171921,0.39519911,0.58126645,1.33621912,0.69472293,0.01906233,0.79807807
-5.46573287,2.57596586,0.00294941,0.44279972,0.40689768,0.59899379,1.41137260,0.72135962,0.02013677,0.82088968
-5.45972986,2.66883550,0.00314931,0.46400878,0.41932659,0.61655039,1.48925460,0.74854023,0.02120493,0.84460862
-5.45372686,2.76276661,0.00336172,0.48515848,0.43237372,0.63375877,1.56937602,0.77608421,0.02225249,0.86893537
-5.44772386,2.85692994,0.00358487,0.50607287,0.44592386,0.65044171,1.65125432,0.80382279,0.02326483,0.89357360
-5.44172086,2.95052161,0.00381695,0.52659073,0.45985867,0.66642288,1.73441704,0.83159874,0.02422732,0.91823210
-5.43571786,3.04276612,0.00405612,0.54656739,0.47405634,0.68152771,1.81840357,0.85926500,0.02512561,0.94262618
-5.42971486,3.13291748,0.00430044,0.56587570,0.48839111,0.69558449,1.90276512,0.88668254,0.02594607,0.96647886
-5.42371186,3.22025897,0.00454789,0.58440601,0.50273284,0.70842568,1.98706315,0.91371750,0.02667606,0.98952168
-5.41770885,3.30410204,0.00479633,0.60206545,0.51694675,0.71988958,2.07086666,0.94023796,0.02730429,1.01149567
-5.41170585,3.38378498,0.00504353,0.61877635,0.53089350,0.72982228,2.15374877,0.96611066,0.02782117,1.03215231
-5.40570285,3.45867218,0.00528715,0.63447430,0.54442971,0.73807999,2.23528323,0.99119799,0.02821900,1.05125496
-5.39969985,3.52815455,0.00552476,0.64910584,0.55740920,0.74453160,2.31504132,1.01535550,0.02849227,1.06858070
-5.39369685,3.59165174,0.00575383,0.66262614,0.56968483,0.74906161,2.39258982,1.03843043,0.02863773,1.08392273
-5.38769385,3.64861669,0.00597184,0.67499681,0.58111124,0.75157321,2.46749042,1.06026129,0.02865453,1.09709354
-5.38169085,3.69854272,0.00617623,0.68618410,0.59154818,0.75199152,2.53930113,1.08067880,0.02854418,1.10792861
-5.37568784,3.74097341,0.00636448,0.69615766,0.60086467,0.75026689,2.60757968,1.09950826,0.02831051,1.11629084
-5.36968484,3.77551484,0.00653419,0.70488997,0.60894367,0.74637815,2.67188921,1.11657327,0.02795954,1.12207541
-5.36368184,3.80185006,0.00668309,0.71235643,0.61568711,0.74033563,2.73180600,1.13170087,0.02749927,1.12521499
-5.35767884,3.81975495,0.00680910,0.71853627,0.62102109,0.73218392,2.78692902,1.14472756,0.02693942,1.12568498
-5.35167584,3.82911473,0.00691044,0.72341403,0.62490095,0.72200410,2.83689074,1.15550628,0.02629119,1.12350861
-5.34567284,3.82994006,0.00698563,0.72698158,0.62731595,0.70991542,2.88136869,1.16391366,0.02556689,1.11876148
-5.33966983,3.82238173,0.00703357,0.72924055,0.62829325,0.69607614,2.92009717,1.16985729,0.02477962,1.11157526
-5.33366683,3.80674272,0.00705360,0.73020474,0.62790092,0.68068368,2.95287821,1.17328252,0.02394298,1.10214035
-5.32766383,3.78348677,0.00704551,0.72990266,0.62624976,0.66397359,2.97959120,1.17417839,0.02307068,1.09070698
-5.32166083,3.75324231,0.00700958,0.72837954,0.62349365,0.64621766,3.00020057,1.17258217,0.02217629,1.07758483
-5.31565783,3.71680131,0.00694661,0.72569899,0.61982849,0.62772090,3.01476089,1.16858243,0.02127296,1.06314067
-5.30965483,3.67511231,0.00685790,0.72194383,0.61548934,0.60881744,3.02341895,1.16232012,0.02037315,1.04779426
-5.30365183,3.62926763,0.00674522,0.71721612,0.61074618,0.58986543,3.02641277,1.15398770,0.01948849,1.03201220
-5.29764882,3.58048474,0.00661085,0.71163630,0.60589791,0.57124102,3.02406712,1.14382620,0.01862958,1.01629997
-5.29164582,3.53008208,0.00645747,0.70534132,0.60126509,0.55333148,3.01678593,1.13212024,0.01780587,1.00119229
-5.28564282,3.47945019,0.00628812,0.69848183,0.59718149,0.53652774,3.00504166,1.11919129,0.01702564,0.98724191
-5.27963982,3.43001872,0.00610617,0.69121857,0.59398461,0.52121639,2.98936196,1.10538922,0.01629593,0.97500726
-5.27363682,3.38322061,0.00591522,0.68371800,0.59200562,0.50777148,2.97031424,1.09108274,0.01562255,0.96503915
-5.26763382,3.34045438,0.00571904,0.67614742,0.59155900,0.49654625,2.94848861,1.07664873,0.01501011,0.95786700
-5.26163082,3.30304609,0.00552146,0.66866972,0.59293214,0.48786506,2.92447978,1.06246128,0.01446207,0.95398490
-5.25562781,3.27221192,0.00532634,0.66143800,0.59637537,0.48201581,2.89886872,1.04888048,0.01398084,0.95383803
-5.24962481,3.24902293,0.00513742,0.65459037,0.60209263,0.47924293,2.87220451,1.03624162,0.01356782,0.95780972
-5.24362181,3.23437305,0.00495830,0.64824503,0.61023329,0.47974131,2.84498732,1.02484516,0.01322357,0.96620962
-5.23761881,3.22895154,0.00479237,0.64249597,0.62088518,0.48365120,2.81765282,1.01494769,0.01294785,0.97926333
-5.23161581,3.23322075,0.00464267,0.63740941,0.63406934,0.49105434,2.79055888,1.00675438,0.01273976,0.99710396
-5.22561281,3.24740019,0.00451190,0.63302123,0.64973659,0.50197150,2.76397486,1.00041306,0.01259782,1.01976572
-5.21960980,3.27145737,0.00440236,0.62933545,0.66776608,0.51636128,2.73807408,0.99601014,0.01252011,1.04717999
-5.21360680,3.30510596,0.00431585,0.62632387,0.68796599,0.53412057,2.71292969,0.99356861,0.01250434,1.07917405
-5.20760380,3.34781144,0.00425367,0.62392695,0.71007653,0.55508636,2.68851422,0.99304804,0.01254789,1.11547249
-5.20160080,3.39880419,0.00421658,0.62205592,0.73377497,0.57903913,2.66470300,0.99434666,0.01264797,1.15570156
-5.19559780,3.45709972,0.00420477,0.62059597,0.75868288,0.60570757,2.64128126,0.99730545,0.01280158,1.19939629
-5.18959480,3.52152558,0.00421785,0.61941053,0.78437530,0.63477468,2.61795488,1.00171410,0.01300559,1.24601037
-5.18359180,3.59075410,0.00425484,0.61834639,0.81039155,0.66588497,2.59436432,1.00731855,0.01325679,1.29492844
-5.17758879,3.66334005,0.00431417,0.61723951,0.83624751,0.69865262,2.57010140,1.01383001,0.01355183,1.34548076
-5.17158579,3.73776186,0.00439371,0.61592127,0.86144879,0.73267051,2.54472808,1.02093496,0.01388725,1.39695950
-5.16558279,3.81246525,0.00449080,0.61422481,0.88550462,0.76751961,2.51779668,1.02830592,0.01425945,1.44863651
-5.15957979,3.88590762,0.00460229,0.61199139,0.90794172,0.80277876,2.48887059,1.03561256,0.01466462,1.49978181
-5.15357679,3.95660174,0.00472459,0.60907629,0.92831787,0.83803429,2.45754455,1.04253265,0.01509876,1.54968221
-5.14757379,4.02315719,0.00485377,0.60535412,0.94623458,0.87288940,2.42346366,1.04876273,0.01555752,1.59765954
-5.14157079,4.08431804,0.00498562,0.60072332,0.96134844,0.90697288,2.38634020,1.05402774,0.01603626,1.64308771
-5.13556778,4.13899555,0.00511577,0.59510958,0.97338068,0.93994693,2.34596749,1.05808969,0.01652992,1.68540804
-5.12956478,4.18629460,0.00523978,0.58846816,0.98212468,0.97151382,2.30223024,1.06075468,0.01703303,1.72414228
-5.12356178,4.22553306,0.00535326,0.58078507,0.98745098,1.00142120,2.25511081,1.06187843,0.01753967,1.75890285
-5.11755878,4.25625345,0.00545201,0.57207691,0.98930979,1.02946581,2.20469123,1.06136979,0.01804349,1.78939985
-5.11155578,4.27822657,0.00553211,0.56238969,0.98773079,1.05549549,2.15115094,1.05919240,0.01853774,1.81544459
-5.10555278,4.29144718,0.00559004,0.55179655,0.98282026,1.07940949,2.09476040,1.05536446,0.01901533,1.83694957
-5.09954977,4.29612192,0.00562280,0.54039459,0.97475573,1.10115687,2.03587105,1.04995649,0.01946894,1.85392481
-5.09354677,4.29265030,0.00562798,0.52830107,0.96377830,1.12073326,1.97490205,1.04308742,0.01989111,1.86647081
-5.08754377,4.28159946,0.00560383,0.51564902,0.95018298,1.13817600,1.91232471,1.03491909,0.02027446,1.87476840
-5.08154077,4.26367394,0.00554933,0.50258267,0.93430747,1.15355783,1.84864524,1.02564940,0.02061180,1.87906587
-5.07553777,4.23968165,0.00546418,0.48925278,0.91651975,1.16697946,1.78438677,1.01550439,0.02089637,1.87966413
-5.06953477,4.21049750,0.00534883,0.47581203,0.89720501,1.17856129,1.72007146,1.00472951,0.02112200,1.87690030
-5.06353177,4.17702622,0.00520445,0.46241080,0.87675250,1.18843464,1.65620347,0.99358044,0.02128336,1.87113071
-5.05752876,4.14016559,0.00503287,0.44919328,0.85554263,1.19673287,1.59325357,0.98231380,0.02137609,1.86271389
-5.05152576,4.10077181,0.00483654,0.43629409,0.83393495,1.20358281,1.53164588,0.97117789,0.02139702,1.85199437
-5.04552276,4.05962805,0.00461838,0.42383549,0.81225737,1.20909696,1.47174726,0.96040404,0.02134425,1.83928807
-5.03951976,4.01741751,0.00438176,0.41192512,0.79079700,1.21336672,1.41385967,0.95019855,0.02121731,1.82486983
-5.03351676,3.97470190,0.00413032,0.40065439,0.76979298,1.21645703,1.35821550,0.94073577,0.02101715,1.80896368
-5.02751376,3.93190600,0.00386788,0.39009736,0.74943143,1.21840279,1.30497608,0.93215229,0.02074620,1.79173629
-5.02151076,3.88930902,0.00359834,0.38031017,0.72984275,1.21920713,1.25423309,0.92454264,0.02040829,1.77329384
-5.01550775,3.84704274,0.00332554,0.37133095,0.71110119,1.21884164,1.20601266,0.91795660,0.02000862,1.75368238
-5.00950475,3.80509655,0.00305315,0.36318020,0.69322681,1.21724869,1.16028187,0.91239811,0.01955359,1.73289170
-5.00350175,3.76332898,0.00278464,0.35586148,0.67618949,1.21434557,1.11695722,0.90782605,0.01905065,1.71086232
-4.99749875,3.72148526,0.00252313,0.34936255,0.65991491,1.21003038,1.07591461,0.90415674,0.01850815,1.68749536
-4.99149575,3.67921993,0.00227139,0.34365677,0.64429209,1.20418929,1.03700035,0.90126816,0.01793512,1.66266459
-4.98549275,3.63612352,0.00203178,0.33870491,0.62918218,1.19670485,1.00004283,0.89900575,0.01734108,1.63623013
-4.97948974,3.59175218,0.00180622,0.33445709,0.61442808,1.18746491,0.96486412,0.89718959,0.01673579,1.60805295
-4.97348674,3.54565882,0.00159621,0.33085508,0.59986443,1.17637163,0.93129138,0.89562277,0.01612912,1.57800948
-4.96748374,3.49742427,0.00140281,0.32783478,0.58532755,1.16335022,0.89916732,0.89410052,0.01553083,1.54600551
-4.96148074,3.44668735,0.00122671,0.32532884,0.57066482,1.14835679,0.86835958,0.89241991,0.01495042,1.51198864
-4.95547774,3.39317205,0.00106819,0.32326940,0.55574323,1.13138501,0.83876853,0.89038954,0.01439696,1.47595867
-4.94947474,3.33671089,0.00092726,0.32159079,0.54045661,1.11247117,0.81033330,0.88783892,0.01387904,1.43797528
-4.94347174,3.27726319,0.00080361,0.32023226,0.52473136,1.09169732,0.78303577,0.88462710,0.01340457,1.39816276
-4.93746873,3.21492737,0.00069674,0.31914035,0.50853034,1.06919241,0.75690233,0.88065006,0.01298078,1.35671134
-4.93146573,3.14994661,0.00060593,0.31827115,0.49185494,1.04513111,0.73200349,0.87584656,0.01261412,1.31387518
-4.92546273,3.08270756,0.00053036,0.31759191,0.47474521,1.01973067,0.70845107,0.87020216,0.01231016,1.26996712
-4.91945973,3.01373194,0.00046909,0.31708235,0.45727807,0.99324553,0.68639329,0.86375102,0.01207358,1.22535022
-4.91345673,2.94366140,0.00042113,0.31673512,0.43956381,0.96596028,0.66600783,0.85657545,0.01190806,1.18042681
-4.90745373,2.87323603,0.00038544,0.31655570,0.42174107,0.93818093,0.64749302,0.84880308,0.01181624,1.13562527
-4.90145073,2.80326742,0.00036100,0.31656142,0.40397053,0.91022507,0.63105759,0.84060172,0.01179964,1.09138529
-4.89544772,2.73460741,0.00034677,0.31677987,0.38642771,0.88241126,0.61690930,0.83217210,0.01185854,1.04814229
-4.88944472,2.66811372,0.00034173,0.31724642,0.36929515,0.85504810,0.60524297,0.82373866,0.01199198,1.00631161
-4.88344172,2.60461396,0.00034490,0.31800120,0.35275443,0.82842343,0.59622822,0.81553894,0.01219761,0.96627330
-4.87743872,2.54486960,0.00035529,0.31908553,0.33697829,0.80279411,0.58999770,0.80781175,0.01247164,0.92835810
-4.87143572,2.48954147,0.00037196,0.32053793,0.32212334,0.77837697,0.58663606,0.80078501,0.01280886,0.89283525
-4.86543272,2.43915838,0.00039397,0.32239007,0.30832352,0.75534103,0.58617040,0.79466342,0.01320251,0.85990263
-4.85942971,2.39409032,0.00042040,0.32466266,0.29568464,0.73380166,0.58856250,0.78961693,0.01364442,0.82967976
-4.85342671,2.35452749,0.00045034,0.32736165,0.28428030,0.71381669,0.59370336,0.78577022,0.01412496,0.80220384
-4.84742371,2.32046634,0.00048290,0.33047497,0.27414908,0.69538488,0.60141031,0.78319402,0.01463325,0.77742903
-4.84142071,2.29170324,0.00051718,0.33396988,0.26529342,0.67844666,0.61142696,0.78189855,0.01515726,0.75522905
-4.83541771,2.26783645,0.00055230,0.33779133,0.25767981,0.66288724,0.62342610,0.78182948,0.01568409,0.73540294
-4.82941471,2.24827621,0.00058740,0.34186128,0.25124061,0.64854204,0.63701548,0.78286668,0.01620018,0.71768376
-4.82341171,2.23226291,0.00062163,0.34607913,0.24587703,0.63520406,0.65174646,0.78482586,0.01669167,0.70174978
-4.81740870,2.21889255,0.00065420,0.35032336,0.24146341,0.62263314,0.66712515,0.78746315,0.01714476,0.68723783
-4.81140570,2.20714861,0.00068434,0.35445432,0.23785236,0.61056658,0.68262568,0.79048232,0.01754604,0.67375812
-4.80540270,2.19593890,0.00071136,0.35831794,0.23488059,0.59873065,0.69770518,0.79354453,0.01788294,0.66090993
-4.79939970,2.18413607,0.00073462,0.36175053,0.23237526,0.58685271,0.71181982,0.79628005,0.01814406,0.64829761
-4.79339670,2.17061985,0.00075359,0.36458411,0.23016042,0.57467321,0.72444133,0.79830159,0.01831954,0.63554609
-4.78739370,2.15431953,0.00076783,0.36665230,0.22806344,0.56195724,0.73507341,0.79921855,0.01840137,0.62231535
-4.78139070,2.13425467,0.00077700,0.36779644,0.22592108,0.54850498,0.74326725,0.79865167,0.01838365,0.60831338
-4.77538769,2.10957250,0.00078089,0.36787157,0.22358500,0.53416087,0.74863567,0.79624739,0.01826275,0.59330692
-4.76938469,2.07958052,0.00077941,0.36675213,0.22092661,0.51882084,0.75086534,0.79169134,0.01803747,0.57712980
-4.76338169,2.04377298,0.00077258,0.36433708,0.21784097,0.50243761,0.74972656,0.78472042,0.01770900,0.55968862
-4.75737869,2.00185040,0.00076055,0.36055412,0.21424981,0.48502371,0.74508027,0.77513297,0.01728092,0.54096547
-4.75137569,1.95373140,0.00074359,0.35536303,0.21010345,0.46665230,0.73688217,0.76279667,0.01675899,0.52101791
-4.74537269,1.89955672,0.00072206,0.34875777,0.20538172,0.44745564,0.72518365,0.74765386,0.01615101,0.49997624
-4.73936968,1.83968540,0.00069643,0.34076740,0.20009390,0.42762159,0.71012983,0.72972417,0.01546647,0.47803829
-4.73336668,1.77468367,0.00066722,0.33145578,0.19427761,0.40738818,0.69195462,0.70910445,0.01471625,0.45546211
-4.72736368,1.70530717,0.00063504,0.32092003,0.18799697,0.38703666,0.67097321,0.68596598,0.01391227,0.43255696
-4.72136068,1.63247753,0.00060053,0.30928789,0.18133991,0.36688322,0.64757233,0.66054935,0.01306705,0.40967301
-4.71535768,1.55725431,0.00056436,0.29671407,0.17441493,0.34726996,0.62219859,0.63315711,0.01219338,0.38719024
-4.70935468,1.48080364,0.00052718,0.28337576,0.16734739,0.32855528,0.59534551,0.60414470,0.01130393,0.36550697
-4.70335168,1.40436475,0.00048968,0.26946756,0.16027540,0.31110408,0.56753962,0.57390989,0.01041089,0.34502852
-4.69734867,1.32921554,0.00045249,0.25519592,0.15334564,0.29527818,0.53932617,0.54288144,0.00952568,0.32615614
-4.69134567,1.25663850,0.00041620,0.24077340,0.14670899,0.28142711,0.51125482,0.51150713,0.00865872,0.30927684
-4.68534267,1.18788781,0.00038138,0.22641291,0.14051637,0.26987953,0.48386590,0.48024174,0.00781920,0.29475401
-4.67933967,1.12415855,0.00034851,0.21232217,0.13491458,0.26093544,0.45767733,0.44953544,0.00701497,0.28291928
-4.67333667,1.06655877,0.00031803,0.19869847,0.13004257,0.25485932,0.43317286,0.41982269,0.00625244,0.27406543
-4.66733367,1.01608479,0.00029030,0.18572406,0.12602792,0.25187414,0.41079150,0.39151219,0.00553658,0.26844067
-4.66133067,0.97360024,0.00026562,0.17356206,0.12298376,0.25215648,0.39091866,0.36497796,0.00487091,0.26624401
-4.65532766,0.93981893,0.00024422,0.16235318,0.12100614,0.25583252,0.37387884,0.34055178,0.00425764,0.26762181
-4.64932466,0.91529166,0.00022625,0.15221317,0.12017184,0.26297509,0.35993014,0.31851696,0.00369769,0.27266546
-4.64332166,0.90039700,0.00021183,0.14323110,0.12053667,0.27360159,0.34926048,0.29910374,0.00319091,0.28140993
