energy_ev,total_up,B_p_up,B_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.86193097,3.04274200,0.96504184,0.00000000,0.75231027,2.27311757,0.09291056,0.25167351
-5.85592796,3.01036861,0.96145723,0.00000000,0.74493930,2.25965131,0.09041622,0.24607288
-5.84992496,2.96479443,0.95326761,0.00000000,0.73401148,2.23530677,0.08750475,0.23975441
-5.84392196,2.90667021,0.94055210,0.00000000,0.71962516,2.20029298,0.08421511,0.23285654
-5.83791896,2.83690437,0.92347864,0.00000000,0.70194114,2.15501918,0.08059242,0.22553687
-5.83191596,2.75665238,0.90230320,0.00000000,0.68118081,2.10009196,0.07668688,0.21796989
-5.82591296,2.66729732,0.87736611,0.00000000,0.65762218,2.03630565,0.07255260,0.21034421
-5.81990995,2.57042213,0.84908537,0.00000000,0.63159397,1.96462619,0.06824619,0.20285899
-5.81390695,2.46777409,0.81794702,0.00000000,0.60346793,1.88616872,0.06382542,0.19571982
-5.80790395,2.36122262,0.78449312,0.00000000,0.57364958,1.80216995,0.05934782,0.18913407
-5.80190095,2.25271178,0.74930747,0.00000000,0.54256790,1.71395603,0.05486926,0.18330588
-5.79589795,2.14420894,0.71299983,0.00000000,0.51066420,1.62290734,0.05044273,0.17843070
-5.78989495,2.03765163,0.67618903,0.00000000,0.47838071,1.53042140,0.04611721,0.17468982
-5.78389195,1.93489413,0.63948580,0.00000000,0.44614930,1.43787548,0.04193668,0.17224475
-5.77788894,1.83765593,0.60347575,0.00000000,0.41438080,1.34659020,0.03793938,0.17123185
-5.77188594,1.74747379,0.56870339,0.00000000,0.38345525,1.25779548,0.03415732,0.17175726
-5.76588294,1.66565910,0.53565751,0.00000000,0.35371343,1.17260022,0.03061591,0.17389228
-5.75987994,1.59326200,0.50475866,0.00000000,0.32545001,1.09196653,0.02733387,0.17766951
-5.75387694,1.53104369,0.47634907,0.00000000,0.29890844,1.01668952,0.02432342,0.18307985
-5.74787394,1.47945776,0.45068528,0.00000000,0.27427772,0.94738308,0.02159050,0.19007052
-5.74187094,1.43864122,0.42793388,0.00000000,0.25169110,0.88447212,0.01913525,0.19854426
-5.73586793,1.40841578,0.40817027,0.00000000,0.23122668,0.82819121,0.01695264,0.20835987
-5.72986493,1.38829907,0.39138051,0.00000000,0.21290974,0.77858954,0.01503313,0.21933410
-5.72386193,1.37752579,0.37746615,0.00000000,0.19671670,0.73554167,0.01336342,0.23124504
-5.71785893,1.37507792,0.36625173,0.00000000,0.18258052,0.69876364,0.01192727,0.24383687
-5.71185593,1.37972304,0.35749476,0.00000000,0.17039717,0.66783353,0.01070625,0.25682601
-5.70585293,1.39005962,0.35089757,0.00000000,0.16003304,0.64221565,0.00968058,0.26990847
-5.69984992,1.40456761,0.34612079,0.00000000,0.15133297,0.62128745,0.00882984,0.28276826
-5.69384692,1.42166281,0.34279780,0.00000000,0.14412856,0.60436800,0.00813368,0.29508654
-5.68784392,1.43975293,0.34054969,0.00000000,0.13824656,0.59074715,0.00757246,0.30655133
-5.68184092,1.45729374,0.33900022,0.00000000,0.13351709,0.57971433,0.00712779,0.31686727
-5.67583792,1.47284304,0.33779015,0.00000000,0.12978143,0.57058608,0.00678301,0.32576522
-5.66983492,1.48511089,0.33659062,0.00000000,0.12689917,0.56273142,0.00652364,0.33301125
-5.66383192,1.49300419,0.33511508,0.00000000,0.12475457,0.55559445,0.00633767,0.33841462
-5.65782891,1.49566418,0.33312931,0.00000000,0.12326196,0.54871342,0.00621585,0.34183453
-5.65182591,1.49249572,0.33045948,0.00000000,0.12237015,0.54173606,0.00615184,0.34318526
-5.64582291,1.48318734,0.32699776,0.00000000,0.12206558,0.53443064,0.00614236,0.34243950
-5.63981991,1.46772167,0.32270569,0.00000000,0.12237438,0.52669282,0.00618727,0.33962979
-5.63381691,1.44637608,0.31761498,0.00000000,0.12336312,0.51854818,0.00628949,0.33484789
-5.62781391,1.41971378,0.31182612,0.00000000,0.12513836,0.51015072,0.00645507,0.32824228
-5.62181091,1.38856611,0.30550475,0.00000000,0.12784503,0.50177755,0.00669298,0.32001375
-5.61580790,1.35400692,0.29887614,0.00000000,0.13166355,0.49382016,0.00701504,0.31040945
-5.60980490,1.31732033,0.29221801,0.00000000,0.13680596,0.48677285,0.00743571,0.29971547
-5.60380190,1.27996328,0.28585213,0.00000000,0.14351100,0.48121882,0.00797188,0.28824846
-5.59779890,1.24352451,0.28013496,0.00000000,0.15203833,0.47781450,0.00864264,0.27634655
-5.59179590,1.20968165,0.27544785,0.00000000,0.16266198,0.47727282,0.00946900,0.26435988
-5.58579290,1.18015782,0.27218706,0.00000000,0.17566333,0.48034593,0.01047357,0.25264129
-5.57978989,1.15667964,0.27075402,0.00000000,0.19132361,0.48780794,0.01168030,0.24153730
-5.57378689,1.14093759,0.27154618,0.00000000,0.20991636,0.50043831,0.01311418,0.23137977
-5.56778389,1.13455023,0.27494877,0.00000000,0.23169982,0.51900616,0.01480084,0.22247854
-5.56178089,1.13903302,0.28132754,0.00000000,0.25690985,0.54425612,0.01676636,0.21511512
-5.55577789,1.15577239,0.29102297,0.00000000,0.28575327,0.57689573,0.01903687,0.20953765
-5.54977489,1.18600563,0.30434567,0.00000000,0.31840211,0.61758486,0.02163835,0.20595715
-5.54377189,1.23080648,0.32157347,0.00000000,0.35498899,0.66692712,0.02459632,0.20454505
-5.53776888,1.29107653,0.34294974,0.00000000,0.39560369,0.72546330,0.02793563,0.20543204
-5.53176588,1.36754191,0.36868327,0.00000000,0.44029129,0.79366682,0.03168023,0.20870792
-5.52576288,1.46075479,0.39894919,0.00000000,0.48905173,0.87194093,0.03585302,0.21442265
-5.51975988,1.57109890,0.43389110,0.00000000,0.54184107,0.96061756,0.04047562,0.22258807
-5.51375688,1.69879824,0.47362378,0.00000000,0.59857421,1.05995735,0.04556826,0.23318045
-5.50775388,1.84392789,0.51823644,0.00000000,0.65912896,1.17015049,0.05114954,0.24614341
-5.50175088,2.00642595,0.56779604,0.00000000,0.72335119,1.29131794,0.05723627,0.26139122
-5.49574787,2.18610533,0.62235030,0.00000000,0.79106080,1.42351252,0.06384323,0.27881220
-5.48974487,2.38266450,0.68193002,0.00000000,0.86205787,1.56671924,0.07098283,0.29827213
-5.48374187,2.59569589,0.74655025,0.00000000,0.93612871,1.72085445,0.07866473,0.31961746
-5.47773887,2.82469127,0.81621014,0.00000000,1.01305115,1.88576329,0.08689538,0.34267825
-5.47173587,3.06904309,0.89089088,0.00000000,1.09259857,2.06121493,0.09567740,0.36727083
-5.46573287,3.32804133,0.97055171,0.00000000,1.17454222,2.24689543,0.10500887,0.39319993
-5.45972986,3.60086560,1.05512378,0.00000000,1.25865139,2.44239801,0.11488248,0.42026044
-5.45372686,3.88657240,1.14450187,0.00000000,1.34469116,2.64721067,0.12528464,0.44823873
-5.44772386,4.18407802,1.23853413,0.00000000,1.43241758,2.86070160,0.13619439,0.47691358
-5.44172086,4.49213788,1.33701013,0.00000000,1.52157054,3.08210273,0.14758238,0.50605673
-5.43571786,4.80932328,1.43964768,0.00000000,1.61186424,3.31049219,0.15940978,0.53543322
-5.42971486,5.13399726,1.54607915,0.00000000,1.70297617,3.54477679,0.17162725,0.56480158
-5.42371186,5.46429130,1.65583788,0.00000000,1.79453498,3.78367548,0.18417400,0.59391399
-5.41770885,5.79808492,1.76834587,0.00000000,1.88610824,4.02570548,0.19697710,0.62251654
-5.41170585,6.13299052,1.88290336,0.00000000,1.97719101,4.26917227,0.20995101,0.65034972
-5.40570285,6.46634544,1.99868167,0.00000000,2.06719634,4.51216524,0.22299743,0.67714934
-5.39969985,6.79521373,2.11471999,0.00000000,2.15544865,4.75256016,0.23600553,0.70264781
-5.39369685,7.11639918,2.22992709,0.00000000,2.24118105,4.98803008,0.24885273,0.72657603
-5.38769385,7.42647130,2.34308868,0.00000000,2.32353740,5.21606542,0.26140583,0.74866594
-5.38169085,7.72180502,2.45288083,0.00000000,2.40157968,5.43400409,0.27352277,0.76865360
-5.37568784,7.99863449,2.55788966,0.00000000,2.47430105,5.63907169,0.28505481,0.78628295
-5.36968484,8.25312043,2.65663719,0.00000000,2.54064453,5.82843161,0.29584926,0.80131014
-5.36368184,8.48142979,2.74761284,0.00000000,2.59952709,5.99924402,0.30575257,0.81350822
-5.35767884,8.67982553,2.82930978,0.00000000,2.64986825,6.14873236,0.31461384,0.82267227
-5.35167584,8.84476386,2.90026493,0.00000000,2.69062231,6.27425521,0.32228847,0.82862455
-5.34567284,8.97299532,2.95910122,0.00000000,2.72081285,6.37338120,0.32864208,0.83121966
-5.33966983,9.06166581,3.00457046,0.00000000,2.73956798,6.44396393,0.33355424,0.83034939
-5.33366683,9.10841319,3.03559479,0.00000000,2.74615457,6.48421385,0.33692215,0.82594709
-5.32766383,9.11145520,3.05130524,0.00000000,2.74001002,6.49276393,0.33866401,0.81799127
-5.32166083,9.06966444,3.05107515,0.00000000,2.72076958,6.46872585,0.33872186,0.80650834
-5.31565783,8.98262648,3.03454713,0.00000000,2.68828805,6.41173402,0.33706389,0.79157419
-5.30965483,8.85067812,3.00165199,0.00000000,2.64265450,6.32197497,0.33368606,0.77331461
-5.30365183,8.67492328,2.95261866,0.00000000,2.58419919,6.20020017,0.32861292,0.75190433
-5.29764882,8.45722517,2.88797447,0.00000000,2.51349218,6.04772144,0.32189762,0.72756478
-5.29164582,8.20017450,2.80853552,0.00000000,2.43133357,5.86638836,0.31362106,0.70056050
-5.28564282,7.90703450,2.71538758,0.00000000,2.33873577,5.65854848,0.30389025,0.67119434
-5.27963982,7.58166473,2.60985807,0.00000000,2.23689851,5.42699146,0.29283583,0.63980164
-5.27363682,7.22842654,2.49348055,0.00000000,2.12717777,5.17487951,0.28060903,0.60674344
-5.26763382,6.85207408,2.36795289,0.00000000,2.01105002,4.90566664,0.26737795,0.57239912
-5.26163082,6.45763507,2.23509128,0.00000000,1.89007338,4.62301013,0.25332350,0.53715867
-5.25562781,6.05028642,2.09678170,0.00000000,1.76584743,4.33067782,0.23863500,0.50141488
-5.24962481,5.63522942,1.95493108,0.00000000,1.63997342,4.03245481,0.22350581,0.46555569
-5.24362181,5.21756953,1.81141997,0.00000000,1.51401646,3.73205326,0.20812888,0.42995717
-5.23761881,4.80220514,1.66805859,0.00000000,1.38947127,3.43302867,0.19269264,0.39497710
-5.23161581,4.39372935,1.52654779,0.00000000,1.26773260,3.13870558,0.17737720,0.36094966
-5.22561281,3.99634779,1.38844623,0.00000000,1.15007143,2.85211497,0.16235105,0.32818125
-5.21960980,3.61381480,1.25514453,0.00000000,1.03761727,2.57594523,0.14776839,0.29694756
-5.21360680,3.24938938,1.12784710,0.00000000,0.93134720,2.31250758,0.13376701,0.26749207
-5.20760380,2.90581115,1.00756165,0.00000000,0.83208116,2.06371636,0.12046695,0.24002590
-5.20160080,2.58529582,0.89509613,0.00000000,0.74048356,1.83108358,0.10796980,0.21472896
-5.19559780,2.28954890,0.79106272,0.00000000,0.65707012,1.61572711,0.09635859,0.19175232
-5.18959480,2.01979526,0.69588784,0.00000000,0.58221951,1.41839052,0.08569842,0.17122172
-5.18359180,1.77682230,0.60982731,0.00000000,0.51618845,1.23947306,0.07603743,0.15324184
-5.17758879,1.56103336,0.53298541,0.00000000,0.45912942,1.07906743,0.06740832,0.13790130
-5.17158579,1.37250838,0.46533674,0.00000000,0.41110969,0.93700292,0.05983015,0.12527797
-5.16558279,1.21106829,0.40674954,0.00000000,0.37213076,0.81289187,0.05331027,0.11544446
-5.15957979,1.07634027,0.35700937,0.00000000,0.34214701,0.70617694,0.04784649,0.10847338
-5.15357679,0.96782055,0.31584212,0.00000000,0.32108289,0.61617737,0.04342906,0.10444223
-5.14757379,0.88493244,0.28293543,0.00000000,0.30884770,0.54213235,0.04004269,0.10343753
-5.14157079,0.82707723,0.25795768,0.00000000,0.30534762,0.48324007,0.03766827,0.10555808
-5.13556778,0.79367615,0.24057416,0.00000000,0.31049439,0.43869136,0.03628445,0.11091698
-5.12956478,0.78420222,0.23045995,0.00000000,0.32421064,0.40769713,0.03586876,0.11964237
-5.12356178,0.79820104,0.22730921,0.00000000,0.34643169,0.38950916,0.03639859,0.13187667
-5.11755878,0.83530033,0.23084103,0.00000000,0.37710411,0.38343422,0.03785165,0.14777421
-5.11155578,0.89520810,0.24080181,0.00000000,0.41618113,0.38884147,0.04020626,0.16749724
-5.10555278,0.97770013,0.25696441,0.00000000,0.46361546,0.40516378,0.04344119,0.19121033
-5.09954977,1.08259750,0.27912449,0.00000000,0.51934990,0.43189333,0.04753534,0.21907310
-5.09354677,1.20973543,0.30709428,0.00000000,0.58330634,0.46857240,0.05246710,0.25123171
-5.08754377,1.35892488,0.34069443,0.00000000,0.65537367,0.51478009,0.05821362,0.28780892
-5.08154077,1.52990859,0.37974437,0.00000000,0.73539534,0.57011598,0.06474986,0.32889333
-5.07553777,1.72231364,0.42405172,0.00000000,0.82315690,0.63418164,0.07204765,0.37452798
-5.06953477,1.93560244,0.47340124,0.00000000,0.91837445,0.70656105,0.08007470,0.42469875
-5.06353177,2.16902451,0.52754399,0.00000000,1.02068412,0.78680092,0.08879370,0.47932307
-5.05752876,2.42157123,0.58618710,0.00000000,1.12963330,0.87439178,0.09816139,0.53823933
-5.05152576,2.69193583,0.64898472,0.00000000,1.24467396,0.96875087,0.10812791,0.60119775
-5.04552276,2.97848079,0.71553051,0.00000000,1.36515820,1.06920762,0.11863621,0.66785303
-5.03951976,3.27921465,0.78535215,0.00000000,1.49033641,1.17499240,0.12962163,0.73775941
-5.03351676,3.59177994,0.85790811,0.00000000,1.61935817,1.28522928,0.14101179,0.81036867
-5.02751376,3.91345373,0.93258705,0.00000000,1.75127576,1.39893316,0.15272655,0.88503134
-5.02151076,4.24116171,1.00870985,0.00000000,1.88505044,1.51501170,0.16467828,0.96100153
-5.01550775,4.57150636,1.08553443,0.00000000,2.01956135,1.63227216,0.17677233,1.03744550
-5.00950475,4.90080910,1.16226337,0.00000000,2.15361670,1.74943310,0.18890763,1.11345395
-5.00350175,5.22516593,1.23805407,0.00000000,2.28596735,1.86514078,0.20097755,1.18805791
-4.99749875,5.54051511,1.31203133,0.00000000,2.41532215,1.97798975,0.21287094,1.26024791
-4.99149575,5.84271531,1.38330189,0.00000000,2.54036501,2.08654717,0.22447323,1.32899585
-4.98549275,6.12763173,1.45097069,0.00000000,2.65977331,2.18937997,0.23566783,1.39327902
-4.97948974,6.39122748,1.51415814,0.00000000,2.77223722,2.28508403,0.24633748,1.45210529
-4.97348674,6.62965709,1.57201805,0.00000000,2.87647970,2.37231437,0.25636586,1.50453878
-4.96748374,6.83935888,1.62375554,0.00000000,2.97127678,2.44981527,0.26563915,1.54972491
-4.96148074,7.01714281,1.66864433,0.00000000,3.05547776,2.51644928,0.27404775,1.58691386
-4.95547774,7.16027048,1.70604292,0.00000000,3.12802497,2.57122401,0.28148804,1.61548155
-4.94947474,7.26652447,1.73540911,0.00000000,3.18797279,2.61331588,0.28786407,1.63494727
-4.94347174,7.33426433,1.75631229,0.00000000,3.23450548,2.64208976,0.29308934,1.64498728
-4.93746873,7.36246717,1.76844323,0.00000000,3.26695352,2.65711402,0.29708849,1.64544365
-4.93146573,7.35075146,1.77162108,0.00000000,3.28480812,2.65817037,0.29979896,1.63632830
-4.92546273,7.29938341,1.76579718,0.00000000,3.28773340,2.64525822,0.30117240,1.61782178
-4.91945973,7.20926568,1.75105585,0.00000000,3.27557607,2.61859346,0.30117612,1.59026713
-4.91345673,7.08190927,1.72761202,0.00000000,3.24837208,2.57860180,0.29979413,1.55415897
-4.90745373,6.91938977,1.69580579,0.00000000,3.20635008,2.52590692,0.29702804,1.51012835
-4.90145073,6.72428991,1.65609421,0.00000000,3.14993122,2.46131398,0.29289760,1.45892409
-4.89544772,6.49963057,1.60904056,0.00000000,3.07972528,2.38578908,0.28744092,1.40139132
-4.88944472,6.24879297,1.55530136,0.00000000,2.99652285,2.30043541,0.28071422,1.33844811
-4.88344172,5.97543481,1.49561164,0.00000000,2.90128349,2.20646688,0.27279130,1.27106115
-4.87743872,5.68340315,1.43076886,0.00000000,2.79512012,2.10518018,0.26376242,1.20022128
-4.87143572,5.37664699,1.36161597,0.00000000,2.67927965,1.99792595,0.25373288,1.12691979
-4.86543272,5.05913197,1.28902393,0.00000000,2.55512040,1.88608011,0.24282114,1.05212630
-4.85942971,4.73475979,1.21387438,0.00000000,2.42408658,1.77101595,0.23115656,0.97676867
-4.85342671,4.40729416,1.13704274,0.00000000,2.28768071,1.65407784,0.21887685,0.90171569
-4.84742371,4.08029517,1.05938214,0.00000000,2.14743450,1.53655703,0.20612530,0.82776271
-4.84142071,3.75706316,0.98170870,0.00000000,2.00487917,1.41967016,0.19304779,0.75562055
-4.83541771,3.44059299,0.90478825,0.00000000,1.86151604,1.30454091,0.17978980,0.68590768
-4.82941471,3.13353923,0.82932500,0.00000000,1.71878832,1.19218494,0.16649349,0.61914560
-4.82341171,2.83819227,0.75595224,0.00000000,1.57805492,1.08349837,0.15329479,0.55575731
-4.81740870,2.55646501,0.68522514,0.00000000,1.44056719,0.97924997,0.14032090,0.49606850
-4.81140570,2.28988974,0.61761589,0.00000000,1.30744915,0.88007676,0.12768796,0.44031119
-4.80540270,2.03962423,0.55351105,0.00000000,1.17968191,0.78648309,0.11549922,0.38862939
-4.79939970,1.80646602,0.49321115,0.00000000,1.05809248,0.69884284,0.10384358,0.34108634
-4.79339670,1.59087380,0.43693222,0.00000000,0.94334735,0.61740453,0.09279464,0.29767299
-4.78739370,1.39299461,0.38480938,0.00000000,0.83595059,0.54229885,0.08241023,0.25831723
-4.78139070,1.21269541,0.33690186,0.00000000,0.73624659,0.47354823,0.07273240,0.22289351
-4.77538769,1.04959787,0.29319956,0.00000000,0.64442670,0.41107811,0.06378787,0.19123256
-4.76938469,0.90311499,0.25363054,0.00000000,0.56053960,0.35472922,0.05558886,0.16313085
-4.76338169,0.77248838,0.21806939,0.00000000,0.48450451,0.30427067,0.04813424,0.13835961
-4.75737869,0.65682503,0.18634586,0.00000000,0.41612677,0.25941322,0.04141100,0.11667310
-4.75137569,0.55513278,0.15825383,0.00000000,0.35511481,0.21982241,0.03539587,0.09781619
-4.74537269,0.46635352,0.13355994,0.00000000,0.30109806,0.18513121,0.03005702,0.08153095
-4.73936968,0.38939350,0.11201201,0.00000000,0.25364487,0.15495181,0.02535586,0.06756236
-4.73336668,0.32315040,0.09334668,0.00000000,0.21227996,0.12888639,0.02124880,0.05566301
-4.72736368,0.26653674,0.07729646,0.00000000,0.17650086,0.10653667,0.01768890,0.04559694
-4.72136068,0.21849952,0.06359579,0.00000000,0.14579288,0.08751209,0.01462742,0.03714260
-4.71535768,0.17803612,0.05198620,0.00000000,0.11964230,0.07143665,0.01201516,0.03009496
-4.70935468,0.14420664,0.04222055,0.00000000,0.09754768,0.05795436,0.00980366,0.02426702
-4.70335168,0.11614280,0.03406620,0.00000000,0.07902910,0.04673333,0.00794617,0.01949066
-4.69734867,0.09305386,0.02730742,0.00000000,0.06363540,0.03746873,0.00639844,0.01561701
-4.69134567,0.07422995,0.02174683,0.00000000,0.05094950,0.02988459,0.00511925,0.01251646
-4.68534267,0.05904308,0.01720623,0.00000000,0.04059199,0.02373476,0.00407086,0.01007837
-4.67933967,0.04694651,0.01352671,0.00000000,0.03222319,0.01880302,0.00321920,0.00821068
-4.67333667,0.03747277,0.01056831,0.00000000,0.02554387,0.01490268,0.00253402,0.00683928
-4.66733367,0.03023075,0.00820919,0.00000000,0.02029493,0.01187577,0.00198881,0.00590756
-4.66133067,0.02490232,0.00634464,0.00000000,0.01625632,0.00959194,0.00156074,0.00537590
-4.65532766,0.02123884,0.00488575,0.00000000,0.01324530,0.00794730,0.00123047,0.00522129
-4.64932466,0.01905766,0.00375812,0.00000000,0.01111440,0.00686335,0.00098197,0.00543715
-4.64332166,0.01823913,0.00290037,0.00000000,0.00974919,0.00628594,0.00080225,0.00603327
-4.63731866,0.01872404,0.00226286,0.00000000,0.00906595,0.00618457,0.00068115,0.00703604
-4.63131566,0.02051175,0.00180640,0.00000000,0.00900949,0.00655204,0.00061114,0.00848871
-4.62531266,0.02365900,0.00150106,0.00000000,0.00955108,0.00740431,0.00058703,0.01045200
-4.61930965,0.02827946,0.00132519,0.00000000,0.01068652,0.00878094,0.00060587,0.01300466
-4.61330665,0.03454386,0.00126453,0.00000000,0.01243449,0.01074575,0.00066677,0.01624431
-4.60730365,0.04268075,0.00131156,0.00000000,0.01483507,0.01338791,0.00077074,0.02028815
-4.60130065,0.05297753,0.00146492,0.00000000,0.01794836,0.01682336,0.00092063,0.02527374
-4.59529765,0.06578177,0.00172906,0.00000000,0.02185332,0.02119640,0.00112105,0.03135959
-4.58929465,0.08150245,0.00211389,0.00000000,0.02664653,0.02668144,0.00137831,0.03872558
-4.58329165,0.10061083,0.00263471,0.00000000,0.03244104,0.03348474,0.00170036,0.04757311
-4.57728864,0.12364083,0.00331205,0.00000000,0.03936509,0.04184598,0.00209679,0.05812478
-4.57128564,0.15118831,0.00417161,0.00000000,0.04756063,0.05203951,0.00257874,0.07062361
-4.56528264,0.18390925,0.00524426,0.00000000,0.05718167,0.06437500,0.00315886,0.08533170
-4.55927964,0.22251620,0.00656589,0.00000000,0.06839231,0.07919746,0.00385123,0.10252816
-4.55327664,0.26777287,0.00817732,0.00000000,0.08136449,0.09688612,0.00467121,0.12250630
-4.54727364,0.32048655,0.01012396,0.00000000,0.09627530,0.11785226,0.00563528,0.14557008
-4.54127064,0.38149796,0.01245543,0.00000000,0.11330395,0.14253547,0.00676080,0.17202958
-4.53526763,0.45166857,0.01522494,0.00000000,0.13262838,0.17139847,0.00806575,0.20219571
-4.52926463,0.53186512,0.01848848,0.00000000,0.15442151,0.20492010,0.00956833,0.23637408
-4.52326163,0.62294143,0.02230378,0.00000000,0.17884714,0.24358646,0.01128658,0.27485801
-4.51725863,0.72571760,0.02672899,0.00000000,0.20605566,0.28788032,0.01323785,0.31792087
-4.51125563,0.84095686,0.03182124,0.00000000,0.23617960,0.33826872,0.01543825,0.36580793
-4.50525263,0.96934058,0.03763486,0.00000000,0.26932912,0.39518905,0.01790208,0.41872766
-4.49924962,1.11144200,0.04421955,0.00000000,0.30558765,0.45903388,0.02064117,0.47684303
-4.49324662,1.26769933,0.05161838,0.00000000,0.34500774,0.53013498,0.02366420,0.54026273
-4.48724362,1.43838940,0.05986584,0.00000000,0.38760741,0.60874712,0.02697611,0.60903288
-4.48124062,1.62360267,0.06898585,0.00000000,0.43336710,0.69503226,0.03057746,0.68312935
-4.47523762,1.82322095,0.07899014,0.00000000,0.48222747,0.78904487,0.03446391,0.76245119
-4.46923462,2.03689902,0.08987678,0.00000000,0.53408820,0.89071925,0.03862578,0.84681539
-4.46323162,2.26405140,0.10162923,0.00000000,0.58880810,0.99985970,0.04304774,0.93595344
-4.45722861,2.50384545,0.11421600,0.00000000,0.64620653,1.11613433,0.04770873,1.02950990
-4.45122561,2.75520203,0.12759096,0.00000000,0.70606643,1.23907319,0.05258194,1.12704338
-4.44522261,3.01680441,0.14169441,0.00000000,0.76813897,1.36807162,0.05763513,1.22803008
-4.43921961,3.28711621,0.15645510,0.00000000,0.83214987,1.50239894,0.06283115,1.33187005
-4.43321661,3.56440849,0.17179307,0.00000000,0.89780739,1.64121307,0.06812861,1.43789626
-4.42721361,3.84679599,0.18762342,0.00000000,0.96481184,1.78358079,0.07348283,1.54538635
-4.42121061,4.13228175,0.20386086,0.00000000,1.03286646,1.92850343,0.07884700,1.65357692
-4.41520760,4.41880912,0.22042510,0.00000000,1.10168926,2.07494740,0.08417346,1.76167996
-4.40920460,4.70431955,0.23724660,0.00000000,1.17102561,2.22187846,0.08941509,1.86890102
-4.40320160,4.98681412,0.25427286,0.00000000,1.24066093,2.36829870,0.09452680,1.97445849
-4.39719860,5.26441644,0.27147467,0.00000000,1.31043309,2.51328443,0.09946695,2.07760326
-4.39119560,5.53543416,0.28885220,0.00000000,1.38024380,2.65602363,0.10419880,2.17763799
-4.38519260,5.79841626,0.30644054,0.00000000,1.45006858,2.79585080,0.10869164,2.27393517
-4.37918959,6.05220326,0.32431450,0.00000000,1.51996445,2.93227765,0.11292190,2.36595304
-4.37318659,6.29596753,0.34259213,0.00000000,1.59007508,3.06501776,0.11687384,2.45324868
-4.36718359,6.52924125,0.36143690,0.00000000,1.66063276,3.19400355,0.12053999,2.53548733
-4.36118059,6.75193016,0.38105816,0.00000000,1.73195690,3.31939443,0.12392117,2.61244767
-4.35517759,6.96431152,0.40170983,0.00000000,1.80444889,3.44157510,0.12702618,2.68402232
-4.34917459,7.16701584,0.42368697,0.00000000,1.87858333,3.56114353,0.12987107,2.75021362
-4.34317159,7.36099245,0.44732045,0.00000000,1.95489558,3.67888866,0.13247809,2.81112460
-4.33716858,7.54745980,0.47296960,0.00000000,2.03396632,3.79575827,0.13487426,2.86694560
-4.33116558,7.72784255,0.50101304,0.00000000,2.11640322,3.91281813,0.13708976,2.91793699
-4.32516258,7.90369774,0.53183782,0.00000000,2.20282066,4.03120388,0.13915604,2.96440888
-4.31915958,8.07663343,0.56582721,0.00000000,2.29381802,4.15206744,0.14110396,3.00669881
-4.31315658,8.24822339,0.60334751,0.00000000,2.38995750,4.27652033,0.14296181,3.04514862
-4.30715358,8.41992172,0.64473412,0.00000000,2.49174216,4.40557605,0.14475347,3.08008166
