energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-3.16058029,1.24185991,0.52289593,0.42504419,0.00138816,0.04302689,0.05975117,0.98551369,0.00000000
-3.15457729,1.24129722,0.51770990,0.42339667,0.00140639,0.04251544,0.05940102,0.98687541,0.00000000
-3.14857429,1.24535725,0.51274445,0.42387184,0.00144230,0.04221380,0.05921259,0.99141778,0.00000000
-3.14257129,1.25491516,0.50836012,0.42687295,0.00149545,0.04212983,0.05924317,0.99977826,0.00000000
-3.13656828,1.27075376,0.50489666,0.43277824,0.00156506,0.04226550,0.05954782,1.01251605,0.00000000
-3.13056528,1.29353775,0.50266121,0.44193108,0.00164999,0.04261662,0.06017799,1.03009111,0.00000000
-3.12456228,1.32379001,0.50191761,0.45463017,0.00174883,0.04317274,0.06118035,1.05284558,0.00000000
-3.11855928,1.36187111,0.50287723,0.47112015,0.00185986,0.04391728,0.06259553,1.08098814,0.00000000
-3.11255628,1.40796247,0.50569165,0.49158277,0.00198115,0.04482783,0.06445717,1.11458207,0.00000000
-3.10655328,1.46205388,0.51044749,0.51612874,0.00211056,0.04587666,0.06679097,1.15353731,0.00000000
-3.10055028,1.52393576,0.51716351,0.54479076,0.00224580,0.04703140,0.06961388,1.19760710,0.00000000
-3.09454727,1.59319648,0.52579004,0.57751762,0.00238447,0.04825592,0.07293343,1.24638908,0.00000000
-3.08854427,1.66922481,0.53621072,0.61416989,0.00252411,0.04951137,0.07674716,1.29933109,0.00000000
-3.08254127,1.75121754,0.54824632,0.65451719,0.00266225,0.05075720,0.08104225,1.35574130,0.00000000
-3.07653827,1.83819194,0.56166052,0.69823737,0.00279648,0.05195246,0.08579511,1.41480257,0.00000000
-3.07053527,1.92900299,0.57616732,0.74491773,0.00292445,0.05305690,0.09097132,1.47559030,0.00000000
-3.06453227,2.02236474,0.59143967,0.79405841,0.00304398,0.05403222,0.09652557,1.53709353,0.00000000
-3.05852926,2.11687540,0.60711913,0.84507813,0.00315304,0.05484314,0.10240190,1.59823834,0.00000000
-3.05252626,2.21104557,0.62282601,0.89732218,0.00324983,0.05545838,0.10853404,1.65791310,0.00000000
-3.04652326,2.30332891,0.63816976,0.95007285,0.00333278,0.05585156,0.11484610,1.71499461,0.00000000
-3.04052026,2.39215454,0.65275926,1.00256201,0.00340059,0.05600178,0.12125343,1.76837460,0.00000000
-3.03451726,2.47596050,0.66621263,1.05398574,0.00345226,0.05589414,0.12766387,1.81698564,0.00000000
-3.02851426,2.55322736,0.67816645,1.10352078,0.00348707,0.05551998,0.13397915,1.85982595,0.00000000
-3.02251126,2.62251133,0.68828403,1.15034227,0.00350459,0.05487686,0.14009676,1.89598235,0.00000000
-3.01650825,2.68247598,0.69626278,1.19364249,0.00350468,0.05396844,0.14591193,1.92465084,0.00000000
-3.01050525,2.73192179,0.70184029,1.23264996,0.00348749,0.05280411,0.15131991,1.94515425,0.00000000
-3.00450225,2.76981287,0.70479933,1.26664833,0.00345342,0.05139842,0.15621848,1.95695665,0.00000000
-2.99849925,2.79530003,0.70497160,1.29499445,0.00340310,0.04977047,0.16051049,1.95967412,0.00000000
-2.99249625,2.80773959,0.70224019,1.31713491,0.00333738,0.04794312,0.16410646,1.95308165,0.00000000
-2.98649325,2.80670745,0.69654089,1.33262061,0.00325732,0.04594220,0.16692707,1.93711622,0.00000000
-2.98049025,2.79200794,0.68786232,1.34111855,0.00316409,0.04379559,0.16890554,1.91187585,0.00000000
-2.97448724,2.76367717,0.67624493,1.34242074,0.00305902,0.04153247,0.16998965,1.87761485,0.00000000
-2.96848424,2.72198080,0.66177896,1.33644945,0.00294352,0.03918244,0.17014343,1.83473544,0.00000000
-2.96248124,2.66740620,0.64460141,1.32325903,0.00281909,0.03677479,0.16934841,1.78377606,0.00000000
-2.95647824,2.60064935,0.62489221,1.30303390,0.00268726,0.03433787,0.16760429,1.72539668,0.00000000
-2.95047524,2.52259680,0.60286954,1.27608300,0.00254955,0.03189847,0.16492908,1.66036170,0.00000000
-2.94447224,2.43430328,0.57878449,1.24283086,0.00240751,0.02948140,0.16135870,1.58952083,0.00000000
-2.93846923,2.33696580,0.55291525,1.20380573,0.00226264,0.02710910,0.15694595,1.51378866,0.00000000
-2.93246623,2.23189486,0.52556081,1.15962518,0.00211640,0.02480142,0.15175901,1.43412343,0.00000000
-2.92646323,2.12048402,0.49703452,1.11097985,0.00197015,0.02257542,0.14587945,1.35150565,0.00000000
-2.92046023,2.00417856,0.46765747,1.05861593,0.00182519,0.02044538,0.13939988,1.26691720,0.00000000
-2.91445723,1.88444430,0.43775197,1.00331697,0.00168273,0.01842274,0.13242134,1.18132142,0.00000000
-2.90845423,1.76273760,0.40763533,0.94588587,0.00154385,0.01651627,0.12505050,1.09564480,0.00000000
-2.90245123,1.64047728,0.37761394,0.88712739,0.00140952,0.01473216,0.11739681,1.01076059,0.00000000
-2.89644822,1.51901926,0.34797800,0.82783191,0.00128057,0.01307424,0.10956977,0.92747487,0.00000000
-2.89044522,1.39963457,0.31899682,0.76876074,0.00115773,0.01154419,0.10167627,0.84651514,0.00000000
-2.88444222,1.28349103,0.29091498,0.71063342,0.00104157,0.01014180,0.09381826,0.76852179,0.00000000
-2.87843922,1.17163901,0.26394933,0.65411710,0.00093254,0.00886525,0.08609069,0.69404239,0.00000000
-2.87243622,1.06500115,0.23828687,0.59981818,0.00083097,0.00771136,0.07857986,0.62352877,0.00000000
-2.86643322,0.96436616,0.21408361,0.54827616,0.00073706,0.00667588,0.07136209,0.55733680,0.00000000
-2.86043022,0.87038628,0.19146423,0.49995951,0.00065091,0.00575377,0.06450291,0.49572863,0.00000000
-2.85442721,0.78357805,0.17052268,0.45526350,0.00057250,0.00493944,0.05805653,0.43887711,0.00000000
-2.84842421,0.70432607,0.15132354,0.41450961,0.00050172,0.00422706,0.05206570,0.38687202,0.00000000
-2.84242121,0.63288899,0.13390400,0.37794624,0.00043837,0.00361077,0.04656199,0.33972778,0.00000000
-2.83641821,0.56940734,0.11827645,0.34575054,0.00038219,0.00308491,0.04156614,0.29739224,0.00000000
-2.83041521,0.51391265,0.10443145,0.31803084,0.00033287,0.00264430,0.03708886,0.25975616,0.00000000
-2.82441221,0.46633721,0.09234109,0.29482967,0.00029002,0.00228439,0.03313155,0.22666305,0.00000000
-2.81840920,0.42652420,0.08196239,0.27612693,0.00025325,0.00200150,0.02968734,0.19791899,0.00000000
-2.81240620,0.39423776,0.07324083,0.26184322,0.00022212,0.00179299,0.02674202,0.17330214,0.00000000
-2.80640320,0.36917263,0.06611384,0.25184312,0.00019617,0.00165740,0.02427505,0.15257173,0.00000000
-2.80040020,0.35096343,0.06051404,0.24593852,0.00017495,0.00159464,0.02226056,0.13547637,0.00000000
-2.79439720,0.33919323,0.05637229,0.24389191,0.00015800,0.00160607,0.02066823,0.12176136,0.00000000
-2.78839420,0.33340166,0.05362041,0.24541978,0.00014486,0.00169459,0.01946422,0.11117516,0.00000000
-2.78239120,0.33309253,0.05219351,0.25019628,0.00013508,0.00186472,0.01861193,0.10347471,0.00000000
-2.77638819,0.33774098,0.05203195,0.25785729,0.00012823,0.00212256,0.01807273,0.09842981,0.00000000
-2.77038519,0.34680057,0.05308273,0.26800499,0.00012389,0.00247584,0.01780664,0.09582637,0.00000000
-2.76438219,0.35971016,0.05530055,0.28021311,0.00012165,0.00293372,0.01777294,0.09546868,0.00000000
-2.75837919,0.37590091,0.05864823,0.29403305,0.00012114,0.00350672,0.01793074,0.09718070,0.00000000
-2.75237619,0.39480335,0.06309668,0.30900066,0.00012199,0.00420644,0.01823956,0.10080641,0.00000000
-2.74637319,0.41585450,0.06862430,0.32464404,0.00012387,0.00504529,0.01865977,0.10620926,0.00000000
-2.74037019,0.43850513,0.07521587,0.34049183,0.00012645,0.00603605,0.01915320,0.11327086,0.00000000
-2.73436718,0.46222684,0.08286094,0.35608224,0.00012945,0.00719149,0.01968356,0.12188886,0.00000000
-2.72836418,0.48651887,0.09155163,0.37097228,0.00013260,0.00852374,0.02021693,0.13197410,0.00000000
-2.72236118,0.51091442,0.10128006,0.38474701,0.00013567,0.01004376,0.02072222,0.14344723,0.00000000
-2.71635818,0.53498610,0.11203533,0.39702853,0.00013845,0.01176060,0.02117158,0.15623471,0.00000000
-2.71035518,0.55835041,0.12380019,0.40748418,0.00014076,0.01368077,0.02154079,0.17026450,0.00000000
-2.70435218,0.58067084,0.13654750,0.41583377,0.00014245,0.01580750,0.02180953,0.18546134,0.00000000
-2.69834917,0.60165950,0.15023668,0.42185536,0.00014341,0.01814002,0.02196163,0.20174211,0.00000000
-2.69234617,0.62107723,0.16481018,0.42538942,0.00014354,0.02067297,0.02198525,0.21901111,0.00000000
-2.68634317,0.63873200,0.18019029,0.42634103,0.00014280,0.02339579,0.02187284,0.23715574,0.00000000
-2.68034017,0.65447583,0.19627644,0.42468013,0.00014115,0.02629233,0.02162117,0.25604271,0.00000000
-2.67433717,0.66820035,0.21294315,0.42043965,0.00013861,0.02934051,0.02123110,0.27551499,0.00000000
-2.66833417,0.67983137,0.23003886,0.41371175,0.00013519,0.03251230,0.02070732,0.29538981,0.00000000
-2.66233117,0.68932267,0.24738587,0.40464218,0.00013095,0.03577379,0.02005798,0.31545783,0.00000000
-2.65632816,0.69664956,0.26478138,0.39342314,0.00012597,0.03908559,0.01929425,0.33548370,0.00000000
-2.65032516,0.70180266,0.28199979,0.38028495,0.00012033,0.04240339,0.01842975,0.35520813,0.00000000
-2.64432216,0.70478212,0.29879640,0.36548684,0.00011413,0.04567886,0.01748004,0.37435149,0.00000000
-2.63831916,0.70559298,0.31491221,0.34930746,0.00010749,0.04886070,0.01646196,0.39261888,0.00000000
-2.63231616,0.70424172,0.33007996,0.33203530,0.00010051,0.05189587,0.01539309,0.40970661,0.00000000
-2.62631316,0.70073428,0.34403107,0.31395956,0.00009332,0.05473108,0.01429114,0.42530986,0.00000000
-2.62031016,0.69507568,0.35650323,0.29536182,0.00008602,0.05731426,0.01317339,0.43913117,0.00000000
-2.61430715,0.68727121,0.36724847,0.27650876,0.00007873,0.05959617,0.01205630,0.45088953,0.00000000
-2.60830415,0.67732891,0.37604120,0.25764616,0.00007154,0.06153195,0.01095498,0.46032955,0.00000000
-2.60230115,0.66526318,0.38268588,0.23899425,0.00006454,0.06308255,0.00988299,0.46723036,0.00000000
-2.59629815,0.65109924,0.38702405,0.22074463,0.00005781,0.06421608,0.00885200,0.47141368,0.00000000
-2.59029515,0.63487775,0.38894030,0.20305854,0.00005140,0.06490886,0.00787172,0.47275080,0.00000000
-2.58429215,0.61665945,0.38836680,0.18606647,0.00004538,0.06514629,0.00694979,0.47116797,0.00000000
-2.57828914,0.59652926,0.38528629,0.16986896,0.00003978,0.06492331,0.00609182,0.46664999,0.00000000
-2.57228614,0.57459942,0.37973330,0.15453840,0.00003462,0.06424461,0.00530144,0.45924167,0.00000000
-2.56628314,0.55101140,0.37179350,0.14012151,0.00002991,0.06312446,0.00458050,0.44904729,0.00000000
-2.56028014,0.52593643,0.36160122,0.12664243,0.00002566,0.06158619,0.00392919,0.43622777,0.00000000
-2.55427714,0.49957439,0.34933526,0.11410602,0.00002185,0.05966144,0.00334630,0.42099592,0.00000000
-2.54827414,0.47215122,0.33521322,0.10250140,0.00001848,0.05738902,0.00282942,0.40360988,0.00000000
-2.54227114,0.44391483,0.31948455,0.09180523,0.00001551,0.05481362,0.00237521,0.38436508,0.00000000
-2.53626813,0.41512985,0.30242266,0.08198497,0.00001293,0.05198439,0.00197960,0.36358510,0.00000000
-2.53026513,0.38607147,0.28431657,0.07300168,0.00001070,0.04895336,0.00163804,0.34161196,0.00000000
-2.52426213,0.35701861,0.26546224,0.06481251,0.00000879,0.04577388,0.00134570,0.31879602,0.00000000
-2.51825913,0.32824705,0.24615428,0.05737286,0.00000717,0.04249910,0.00109762,0.29548636,0.00000000
-2.51225613,0.30002264,0.22667802,0.05063804,0.00000580,0.03918052,0.00088888,0.27202157,0.00000000
-2.50625313,0.27259514,0.20730256,0.04456467,0.00000467,0.03586675,0.00071472,0.24872173,0.00000000
-2.50025013,0.24619294,0.18827480,0.03911174,0.00000372,0.03260240,0.00057065,0.22588164,0.00000000
-2.49424712,0.22101890,0.16981481,0.03424150,0.00000295,0.02942730,0.00045247,0.20376550,0.00000000
-2.48824412,0.19724755,0.15211249,0.02992010,0.00000232,0.02637581,0.00035638,0.18260342,0.00000000
-2.48224112,0.17502374,0.13532561,0.02611821,0.00000181,0.02347655,0.00027898,0.16258946,0.00000000
-2.47623812,0.15446277,0.11957930,0.02281161,0.00000141,0.02075224,0.00021724,0.14388148,0.00000000
-2.47023512,0.13565191,0.10496671,0.01998179,0.00000108,0.01821981,0.00016857,0.12660252,0.00000000
-2.46423212,0.11865335,0.09155079,0.01761665,0.00000083,0.01589071,0.00013078,0.11084357,0.00000000
-2.45822911,0.10350826,0.07936713,0.01571125,0.00000063,0.01377139,0.00010204,0.09666764,0.00000000
-2.45222611,0.09024191,0.06842747,0.01426877,0.00000047,0.01186389,0.00008090,0.08411481,0.00000000
-2.44622311,0.07886948,0.05872377,0.01330149,0.00000035,0.01016653,0.00006625,0.07320793,0.00000000
-2.44022011,0.06940244,0.05023273,0.01283194,0.00000026,0.00867467,0.00005733,0.06395896,0.00000000
-2.43421711,0.06185527,0.04292044,0.01289406,0.00000019,0.00738149,0.00005373,0.05637542,0.00000000
-2.42821411,0.05625209,0.03674698,0.01353444,0.00000014,0.00627878,0.00005534,0.05046694,0.00000000
-2.42221111,0.05263319,0.03167103,0.01481340,0.00000010,0.00535766,0.00006245,0.04625154,0.00000000
-2.41620810,0.05106107,0.02765408,0.01680609,0.00000007,0.00460928,0.00007569,0.04376149,0.00000000
-2.41020510,0.05162585,0.02466432,0.01960319,0.00000005,0.00402548,0.00009612,0.04304853,0.00000000
-2.40420210,0.05444973,0.02268015,0.02331147,0.00000004,0.00359932,0.00012528,0.04418835,0.00000000
-2.39819910,0.05969041,0.02169306,0.02805372,0.00000003,0.00332555,0.00016522,0.04728398,0.00000000
-2.39219610,0.06754313,0.02171006,0.03396834,0.00000002,0.00320100,0.00021860,0.05246820,0.00000000
-2.38619310,0.07824131,0.02275540,0.04120810,0.00000001,0.00322484,0.00028875,0.05990453,0.00000000
-2.38019010,0.09205538,0.02487169,0.04993820,0.00000001,0.00339879,0.00037981,0.06978690,0.00000000
-2.37418709,0.10928984,0.02812031,0.06033357,0.00000001,0.00372718,0.00049678,0.08233771,0.00000000
-2.36818409,0.13027829,0.03258106,0.07257512,0.00000000,0.00421694,0.00064563,0.09780431,0.00000000
-2.36218109,0.15537642,0.03835104,0.08684515,0.00000000,0.00487752,0.00083343,0.11645368,0.00000000
-2.35617809,0.18495279,0.04554272,0.10332185,0.00000000,0.00572061,0.00106836,0.13856541,0.00000000
-2.35017509,0.21937765,0.05428109,0.12217284,0.00000000,0.00675986,0.00135985,0.16442292,0.00000000
-2.34417209,0.25900962,0.06470003,0.14354810,0.00000000,0.00801043,0.00171854,0.19430299,0.00000000
-2.33816908,0.30418071,0.07693773,0.16757222,0.00000000,0.00948849,0.00215631,0.22846385,0.00000000
-2.33216608,0.35517984,0.09113129,0.19433633,0.00000000,0.01121054,0.00268622,0.26713192,0.00000000
-2.32616308,0.41223528,0.10741056,0.22388998,0.00000000,0.01319271,0.00332235,0.31048770,0.00000000
-2.32016008,0.47549665,0.12589130,0.25623329,0.00000000,0.01544997,0.00407964,0.35865103,0.00000000
-2.31415708,0.54501697,0.14666781,0.29130967,0.00000000,0.01799524,0.00497358,0.41166652,0.00000000
-2.30815408,0.62073557,0.16980527,0.32899961,0.00000000,0.02083844,0.00601986,0.46948938,0.00000000
-2.30215108,0.70246265,0.19533200,0.36911582,0.00000000,0.02398560,0.00723393,0.53197266,0.00000000
-2.29614807,0.78986620,0.22323204,0.41140015,0.00000000,0.02743789,0.00863042,0.59885628,0.00000000
-2.29014507,0.88246222,0.25343822,0.45552253,0.00000000,0.03119075,0.01022257,0.66975871,0.00000000
-2.28414207,0.97960885,0.28582622,0.50108232,0.00000000,0.03523308,0.01202148,0.74417192,0.00000000
-2.27813907,1.08050520,0.32020996,0.54761211,0.00000000,0.03954656,0.01403543,0.82146010,0.00000000
-2.27213607,1.18419534,0.35633864,0.59458404,0.00000000,0.04410518,0.01626910,0.90086275,0.00000000
-2.26613307,1.28957776,0.39389578,0.64141876,0.00000000,0.04887492,0.01872283,0.98150228,0.00000000
-2.26013007,1.39542051,0.43250052,0.68749667,0.00000000,0.05381368,0.02139189,1.06239644,0.00000000
-2.25412706,1.50038193,0.47171138,0.73217124,0.00000000,0.05887155,0.02426593,1.14247542,0.00000000
-2.24812406,1.60303651,0.51103259,0.77478399,0.00000000,0.06399131,0.02732843,1.22060324,0.00000000
-2.24212106,1.70190531,0.54992288,0.81468077,0.00000000,0.06910922,0.03055641,1.29560315,0.00000000
-2.23611806,1.79549023,0.58780673,0.85122849,0.00000000,0.07415620,0.03392032,1.36628604,0.00000000
-2.23011506,1.88231079,0.62408768,0.88383201,0.00000000,0.07905917,0.03738416,1.43148110,0.00000000
-2.22411206,1.96094245,0.65816339,0.91195026,0.00000000,0.08374276,0.04090584,1.49006765,0.00000000
-2.21810905,2.03005495,0.68944184,0.93511122,0.00000000,0.08813107,0.04443785,1.54100679,0.00000000
-2.21210605,2.08844922,0.71735827,0.95292499,0.00000000,0.09214974,0.04792817,1.58337190,0.00000000
-2.20610305,2.13509166,0.74139191,0.96509455,0.00000000,0.09572797,0.05132144,1.61637642,0.00000000
-2.20010005,2.16914413,0.76108208,0.97142378,0.00000000,0.09880053,0.05456034,1.63939802,0.00000000
-2.19409705,2.18998872,0.77604283,0.97182240,0.00000000,0.10130979,0.05758716,1.65199804,0.00000000
-2.18809405,2.19724609,0.78597548,0.96630777,0.00000000,0.10320747,0.06034551,1.65393527,0.00000000
-2.18209105,2.19078687,0.79067852,0.95500344,0.00000001,0.10445614,0.06278200,1.64517358,0.00000000
-2.17608804,2.17073534,0.79005440,0.93813462,0.00000001,0.10503052,0.06484802,1.62588304,0.00000000
-2.17008504,2.13746556,0.78411290,0.91602072,0.00000002,0.10491829,0.06650133,1.59643448,0.00000000
-2.16408204,2.09158995,0.77297095,0.88906548,0.00000002,0.10412052,0.06770754,1.55738764,0.00000000
-2.15807904,2.03394081,0.75684875,0.85774486,0.00000003,0.10265172,0.06844130,1.50947367,0.00000000
-2.15207604,1.96554568,0.73606263,0.82259348,0.00000005,0.10053937,0.06868725,1.45357242,0.00000000
-2.14607304,1.88759741,0.71101475,0.78418992,0.00000008,0.09782310,0.06844060,1.39068586,0.00000000
-2.14007004,1.80142025,0.68218023,0.74314159,0.00000011,0.09455348,0.06770737,1.32190837,0.00000000
-2.13406703,1.70843330,0.65009219,0.70006958,0.00000016,0.09079046,0.06650423,1.24839553,0.00000000
-2.12806403,1.61011268,0.61532554,0.65559409,0.00000023,0.08660154,0.06485805,1.17133222,0.00000000
-2.12206103,1.50795390,0.57848003,0.61032097,0.00000032,0.08205981,0.06280501,1.09190169,0.00000000
-2.11605803,1.40343569,0.54016331,0.56482951,0.00000046,0.07724187,0.06038960,1.01125626,0.00000000
-2.11005503,1.29798668,0.50097478,0.51966210,0.00000064,0.07222569,0.05766322,0.93049109,0.00000000
-2.10405203,1.19295574,0.46149068,0.47531574,0.00000089,0.06708866,0.05468282,0.85062136,0.00000000
-2.09804902,1.08958703,0.42225102,0.43223574,0.00000123,0.06190563,0.05150932,0.77256387,0.00000000
-2.09204602,0.98900025,0.38374866,0.39081149,0.00000169,0.05674729,0.04820617,0.69712308,0.00000000
-2.08604302,0.89217646,0.34642099,0.35137439,0.00000230,0.05167879,0.04483794,0.62498192,0.00000000
-2.08004002,0.79994959,0.31064402,0.31419789,0.00000311,0.04675857,0.04146909,0.55669731,0.00000000
-2.07403702,0.71300350,0.27672923,0.27949929,0.00000417,0.04203765,0.03816297,0.49269998,0.00000000
-2.06803402,0.63187421,0.24492286,0.24744331,0.00000556,0.03755917,0.03498102,0.43329834,0.00000000
-2.06203102,0.55695677,0.21540743,0.21814703,0.00000736,0.03335822,0.03198238,0.37868576,0.00000000
-2.05602801,0.48851616,0.18830535,0.19168597,0.00000967,0.02946203,0.02922364,0.32895059,0.00000000
-2.05002501,0.42670136,0.16368407,0.16810103,0.00001262,0.02589038,0.02675893,0.28408838,0.00000000
-2.04402201,0.37156179,0.14156250,0.14740590,0.00001635,0.02265622,0.02464031,0.24401548,0.00000000
-2.03801901,0.32306515,0.12191831,0.12959469,0.00002102,0.01976648,0.02291821,0.20858342,0.00000000
-2.03201601,0.28111599,0.10469564,0.11464945,0.00002684,0.01722294,0.02164211,0.17759338,0.00000000
-2.02601301,0.24557393,0.08981292,0.10254731,0.00003402,0.01502323,0.02086123,0.15081032,0.00000000
-2.02001001,0.21627105,0.07717040,0.09326684,0.00004281,0.01316176,0.02062518,0.12797615,0.00000000
-2.01400700,0.19302754,0.06665721,0.08679360,0.00005349,0.01163065,0.02098447,0.10882177,0.00000000
-2.00800400,0.17566516,0.05815764,0.08312439,0.00006635,0.01042057,0.02199085,0.09307749,0.00000000
-2.00200100,0.16401815,0.05155647,0.08227023,0.00008172,0.00952147,0.02369732,0.08048183,0.00000000
-1.99599800,0.15794104,0.04674333,0.08425780,0.00009992,0.00892311,0.02615780,0.07078850,0.00000000
-1.98999500,0.15731342,0.04361590,0.08912926,0.00012129,0.00861552,0.02942636,0.06377160,0.00000000
-1.98399200,0.16204135,0.04208207,0.09694047,0.00014618,0.00858923,0.03355603,0.05922911,0.00000000
-1.97798899,0.17205568,0.04206099,0.10775747,0.00017490,0.00883531,0.03859707,0.05698475,0.00000000
-1.97198599,0.18730733,0.04348321,0.12165147,0.00020778,0.00934527,0.04459490,0.05688832,0.00000000
-1.96598299,0.20775988,0.04628987,0.13869234,0.00024505,0.01011088,0.05158748,0.05881490,0.00000000
-1.95997999,0.23337986,0.05043120,0.15894093,0.00028694,0.01112370,0.05960250,0.06266284,0.00000000
-1.95397699,0.26412524,0.05586442,0.18244040,0.00033358,0.01237468,0.06865423,0.06835103,0.00000000
-1.94797399,0.29993282,0.06255129,0.20920705,0.00038502,0.01385361,0.07874037,0.07581557,0.00000000
-1.94197099,0.34070511,0.07045532,0.23922083,0.00044119,0.01554855,0.08983892,0.08500600,0.00000000
-1.93596798,0.38629736,0.07953899,0.27241630,0.00050194,0.01744527,0.10190532,0.09588144,0.00000000
-1.92996498,0.43650575,0.08976114,0.30867430,0.00056694,0.01952681,0.11487003,0.10840683,0.00000000
-1.92396198,0.49105716,0.10107448,0.34781482,0.00063577,0.02177303,0.12863678,0.12254934,0.00000000
-1.91795898,0.54960146,0.11342371,0.38959182,0.00070784,0.02416034,0.14308156,0.13827522,0.00000000
-1.91195598,0.61170685,0.12674404,0.43369009,0.00078242,0.02666163,0.15805266,0.15554718,0.00000000
-1.90595298,0.67685868,0.14096036,0.47972480,0.00085867,0.02924628,0.17337175,0.17432241,0.00000000
-1.89994997,0.74446222,0.15598719,0.52724390,0.00093558,0.03188046,0.18883614,0.19455117,0.00000000
-1.89394697,0.81384944,0.17172917,0.57573353,0.00101209,0.03452757,0.20422223,0.21617611,0.00000000
-1.88794397,0.88428975,0.18808232,0.62462646,0.00108701,0.03714889,0.21929009,0.23913217,0.00000000
-1.88194097,0.95500452,0.20493584,0.67331341,0.00115913,0.03970440,0.23378911,0.26334701,0.00000000
-1.87593797,1.02518474,0.22217445,0.72115699,0.00122721,0.04215378,0.24746451,0.28874185,0.00000000
-1.86993497,1.09401131,0.23968103,0.76750772,0.00129003,0.04445743,0.26006441,0.31523247,0.00000000
-1.86393197,1.16067693,0.25733946,0.81172160,0.00134643,0.04657764,0.27134742,0.34273045,0.00000000
-1.85792896,1.22440882,0.27503747,0.85317857,0.00139533,0.04847976,0.28109016,0.37114412,0.00000000
-1.85192596,1.28449094,0.29266937,0.89130092,0.00143581,0.05013323,0.28909448,0.40037943,0.00000000
-1.84592296,1.34028494,0.31013834,0.92557106,0.00146711,0.05151265,0.29519419,0.43034020,0.00000000
-1.83991996,1.39124864,0.32735831,0.95554770,0.00148866,0.05259859,0.29926075,0.46092804,0.00000000
-1.83391696,1.43695114,0.34425526,0.98087978,0.00150014,0.05337828,0.30120775,0.49204154,0.00000000
-1.82791396,1.47708400,0.36076775,1.00131746,0.00150144,0.05384605,0.30099404,0.52357498,0.00000000
-1.82191096,1.51146781,0.37684684,1.01671979,0.00149275,0.05400352,0.29862524,0.55541641,0.00000000
-1.81590795,1.54005403,0.39245533,1.02705859,0.00147449,0.05385955,0.29415352,0.58744544,0.00000000
-1.80990495,1.56292201,0.40756641,1.03241858,0.00144733,0.05342992,0.28767587,0.61953068,0.00000000
-1.80390195,1.58027157,0.42216180,1.03299363,0.00141220,0.05273684,0.27933066,0.65152735,0.00000000
-1.79789895,1.59241164,0.43622964,1.02907958,0.00137023,0.05180815,0.26929295,0.68327502,0.00000000
-1.79189595,1.59974561,0.44976223,1.02106386,0.00132276,0.05067648,0.25776850,0.71459598,0.00000000
-1.78589295,1.60275429,0.46275380,1.00941258,0.00127127,0.04937819,0.24498704,0.74529438,0.00000000
-1.77988994,1.60197752,0.47519856,0.99465569,0.00121736,0.04795230,0.23119486,0.77515652,0.00000000
-1.77388694,1.59799525,0.48708910,0.97737090,0.00116274,0.04643940,0.21664725,0.80395224,0.00000000
-1.76788394,1.59140906,0.49841526,0.95816705,0.00110913,0.04488055,0.20160105,0.83143784,0.00000000
-1.76188094,1.58282497,0.50916370,0.93766766,0.00105825,0.04331630,0.18630753,0.85736020,0.00000000
-1.75587794,1.57283813,0.51931790,0.91649518,0.00101181,0.04178579,0.17100603,0.88146240,0.00000000
-1.74987494,1.56201984,0.52885886,0.89525651,0.00097139,0.04032597,0.15591845,0.90349039,0.00000000
-1.74387194,1.55090721,0.53776619,0.87453009,0.00093850,0.03897099,0.14124479,0.92320058,0.00000000
-1.73786893,1.53999539,0.54601952,0.85485485,0.00091445,0.03775174,0.12715980,0.94036807,0.00000000
-1.73186593,1.52973236,0.55360019,0.83672119,0.00090040,0.03669554,0.11381089,0.95479493,0.00000000
-1.72586293,1.52051581,0.56049276,0.82056382,0.00089728,0.03582594,0.10131706,0.96631835,0.00000000
-1.71985993,1.51269184,0.56668650,0.80675659,0.00090579,0.03516268,0.08976900,0.97481797,0.00000000
-1.71385693,1.50655489,0.57217637,0.79560891,0.00092638,0.03472169,0.07923002,0.98022218,0.00000000
-1.70785393,1.50234843,0.57696361,0.78736376,0.00095920,0.03451524,0.06973786,0.98251275,0.00000000
-1.70185093,1.50026600,0.58105569,0.78219691,0.00100416,0.03455203,0.06130704,0.98172779,0.00000000
-1.69584792,1.50045208,0.58446561,0.78021712,0.00106086,0.03483743,0.05393165,0.97796248,0.00000000
-1.68984492,1.50300271,0.58721068,0.78146729,0.00112861,0.03537358,0.04758841,0.97136778,0.00000000
-1.68384192,1.50796547,0.58931067,0.78592615,0.00120644,0.03615960,0.04223976,0.96214678,0.00000000
-1.67783892,1.51533908,0.59078566,0.79351066,0.00129314,0.03719170,0.03783694,0.95054912,0.00000000
-1.67183592,1.52507243,0.59165362,0.80407876,0.00138720,0.03846328,0.03432286,0.93686351,0.00000000
-1.66583292,1.53706348,0.59192796,0.81743278,0.00148694,0.03996501,0.03163468,0.92140864,0.00000000
-1.65982991,1.55115824,0.59161529,0.83332321,0.00159045,0.04168486,0.02970605,0.90452304,0.00000000
-1.65382691,1.56715011,0.59071357,0.85145312,0.00169572,0.04360811,0.02846898,0.88655423,0.00000000
-1.64782391,1.58478001,0.58921081,0.87148309,0.00180058,0.04571738,0.02785534,0.86784755,0.00000000
