energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,W_p_up,W_d_up
0.69334667,1.19631736,0.08952336,0.00000000,0.00630249,0.19646124,0.37001884,0.89256037
0.69934967,1.24043570,0.09586896,0.00000000,0.00666842,0.20573284,0.38438128,0.91877064
0.70535268,1.28304587,0.10220581,0.00000000,0.00702758,0.21468989,0.39831911,0.94374366
0.71135568,1.32346740,0.10844595,0.00000000,0.00737422,0.22319953,0.41164749,0.96704185
0.71735868,1.36104445,0.11449977,0.00000000,0.00770271,0.23113262,0.42418804,0.98825201
0.72336168,1.39515575,0.12027826,0.00000000,0.00800765,0.23836647,0.43577080,1.00698958
0.72936468,1.42522535,0.12569556,0.00000000,0.00828403,0.24478771,0.44623670,1.02290327
0.73536768,1.45073407,0.13067166,0.00000000,0.00852730,0.25029514,0.45544036,1.03568007
0.74137069,1.47123134,0.13513523,0.00000000,0.00873356,0.25480266,0.46325331,1.04505069
0.74737369,1.48634720,0.13902638,0.00000000,0.00889961,0.25824198,0.46956762,1.05079515
0.75337669,1.49580384,0.14229926,0.00000000,0.00902310,0.26056517,0.47429960,1.05274851
0.75937969,1.49942625,0.14492441,0.00000000,0.00910259,0.26174675,0.47739362,1.05080630
0.76538269,1.49715141,0.14689068,0.00000000,0.00913762,0.26178544,0.47882570,1.04492944
0.77138569,1.48903524,0.14820663,0.00000000,0.00912870,0.26070523,0.47860660,1.03514814
0.77738869,1.47525703,0.14890130,0.00000000,0.00907739,0.25855584,0.47678438,1.02156466
0.78339170,1.45612053,0.14902442,0.00000000,0.00898619,0.25541244,0.47344581,1.00435428
0.78939470,1.43205163,0.14864574,0.00000000,0.00885851,0.25137456,0.46871684,0.98376456
0.79539770,1.40359209,0.14785372,0.00000000,0.00869858,0.24656421,0.46276157,0.96011234
0.80140070,1.37138954,0.14675357,0.00000000,0.00851131,0.24112321,0.45577987,0.93377865
0.80740370,1.33618363,0.14546446,0.00000000,0.00830214,0.23520984,0.44800349,0.90520142
0.81340670,1.29878881,0.14411634,0.00000000,0.00807691,0.22899478,0.43969071,0.87486616
0.81940970,1.26007414,0.14284611,0.00000000,0.00784164,0.22265659,0.43111966,0.84329486
0.82541271,1.22094086,0.14179352,0.00000000,0.00760236,0.21637683,0.42258045,0.81103348
0.83141571,1.18229849,0.14109685,0.00000000,0.00736495,0.21033489,0.41436654,0.77863850
0.83741871,1.14504024,0.14088844,0.00000000,0.00713494,0.20470294,0.40676546,0.74666300
0.84342171,1.11001889,0.14129041,0.00000000,0.00691737,0.19964100,0.40004944,0.71564282
0.84942471,1.07802384,0.14241050,0.00000000,0.00671668,0.19529232,0.39446626,0.68608341
0.85542771,1.04976035,0.14433838,0.00000000,0.00653657,0.19177941,0.39023070,0.65844779
0.86143072,1.02583163,0.14714239,0.00000000,0.00637995,0.18920068,0.38751707,0.63314609
0.86743372,1.00672461,0.15086698,0.00000000,0.00624887,0.18762794,0.38645309,0.61052717
0.87343672,0.99279962,0.15553087,0.00000000,0.00614458,0.18710478,0.38711534,0.59087229
0.87943972,0.98428451,0.16112592,0.00000000,0.00606748,0.18764595,0.38952669,0.57439132
0.88544272,0.98127305,0.16761701,0.00000000,0.00601722,0.18923771,0.39365556,0.56122121
0.89144572,0.98372768,0.17494268,0.00000000,0.00599275,0.19183905,0.39941729,0.55142680
0.89744872,0.99148619,0.18301664,0.00000000,0.00599244,0.19538387,0.40667732,0.54500368
0.90345173,1.00427195,0.19173016,0.00000000,0.00601419,0.19978389,0.41525624,0.54188281
0.90945473,1.02170691,0.20095515,0.00000000,0.00605554,0.20493214,0.42493634,0.54193655
0.91545773,1.04332688,0.21054790,0.00000000,0.00611378,0.21070698,0.43546934,0.54498570
0.92146073,1.06859820,0.22035339,0.00000000,0.00618610,0.21697633,0.44658503,0.55080715
0.92746373,1.09693503,0.23020989,0.00000000,0.00626966,0.22360210,0.45800048,0.55914162
0.93346673,1.12771667,0.23995385,0.00000000,0.00636168,0.23044445,0.46942920,0.56970140
0.93946973,1.16030408,0.24942472,0.00000000,0.00645956,0.23736583,0.48059019,0.58217749
0.94547274,1.19405517,0.25846971,0.00000000,0.00656086,0.24423472,0.49121628,0.59624623
0.95147574,1.22833848,0.26694814,0.00000000,0.00666338,0.25092874,0.50106162,0.61157503
0.95747874,1.26254482,0.27473530,0.00000000,0.00676517,0.25733730,0.50990802,0.62782745
0.96348174,1.29609702,0.28172570,0.00000000,0.00686451,0.26336350,0.51756996,0.64466745
0.96948474,1.32845748,0.28783545,0.00000000,0.00695992,0.26892550,0.52389828,0.66176305
0.97548774,1.35913400,0.29300389,0.00000000,0.00705008,0.27395721,0.52878239,0.67878961
0.98149075,1.38768388,0.29719422,0.00000000,0.00713388,0.27840836,0.53215120,0.69543281
0.98749375,1.41371677,0.30039330,0.00000000,0.00721032,0.28224420,0.53397278,0.71139169
0.99349675,1.43689652,0.30261050,0.00000000,0.00727854,0.28544463,0.53425292,0.72638176
0.99949975,1.45694241,0.30387583,0.00000000,0.00733774,0.28800320,0.53303285,0.74013849
1.00550275,1.47363005,0.30423738,0.00000000,0.00738725,0.28992574,0.53038620,0.75242113
1.01150575,1.48679223,0.30375821,0.00000000,0.00742646,0.29122904,0.52641556,0.76301696
1.01750875,1.49631981,0.30251294,0.00000000,0.00745491,0.29193937,0.52124873,0.77174573
1.02351176,1.50216273,0.30058420,0.00000000,0.00747227,0.29209115,0.51503476,0.77846439
1.02951476,1.50433112,0.29805899,0.00000000,0.00747839,0.29172566,0.50794015,0.78307158
1.03551776,1.50289635,0.29502542,0.00000000,0.00747337,0.29088990,0.50014501,0.78551190
1.04152076,1.49799170,0.29156965,0.00000000,0.00745759,0.28963552,0.49183955,0.78577939
1.04752376,1.48981263,0.28777345,0.00000000,0.00743178,0.28801792,0.48322056,0.78392006
1.05352676,1.47861594,0.28371224,0.00000000,0.00739705,0.28609541,0.47448823,0.78003317
1.05952976,1.46471799,0.27945385,0.00000000,0.00735493,0.28392838,0.46584299,0.77427089
1.06553277,1.44849125,0.27505790,0.00000000,0.00730741,0.28157851,0.45748254,0.76683633
1.07153577,1.43035931,0.27057579,0.00000000,0.00725692,0.27910795,0.44959880,0.75797969
1.07753877,1.41079012,0.26605126,0.00000000,0.00720636,0.27657843,0.44237491,0.74799261
1.08354177,1.39028733,0.26152141,0.00000000,0.00715903,0.27405030,0.43598224,0.73720082
1.08954477,1.36938013,0.25701801,0.00000000,0.00711863,0.27158146,0.43057728,0.72595533
1.09554777,1.34861145,0.25256913,0.00000000,0.00708915,0.26922631,0.42629857,0.71462234
1.10155078,1.32852518,0.24820064,0.00000000,0.00707483,0.26703458,0.42326363,0.70357245
1.10755378,1.30965260,0.24393784,0.00000000,0.00708004,0.26505028,0.42156615,0.69316937
1.11355678,1.29249863,0.23980670,0.00000000,0.00710919,0.26331057,0.42127327,0.68375879
1.11955978,1.27752837,0.23583494,0.00000000,0.00716660,0.26184495,0.42242341,0.67565780
1.12556278,1.26515448,0.23205264,0.00000000,0.00725642,0.26067441,0.42502446,0.66914519
1.13156578,1.25572585,0.22849245,0.00000000,0.00738246,0.25981103,0.42905277,0.66445325
1.13756878,1.24951802,0.22518934,0.00000000,0.00754813,0.25925765,0.43445279,0.66176115
1.14357179,1.24672577,0.22217991,0.00000000,0.00775629,0.25900798,0.44113765,0.66119027
1.14957479,1.24745796,0.21950130,0.00000000,0.00800916,0.25904690,0.44899061,0.66280159
1.15557779,1.25173491,0.21718972,0.00000000,0.00830821,0.25935106,0.45786733,0.66659502
1.16158079,1.25948819,0.21527880,0.00000000,0.00865411,0.25988974,0.46759919,0.67251084
1.16758379,1.27056287,0.21379766,0.00000000,0.00904661,0.26062585,0.47799712,0.68043285
1.17358679,1.28472186,0.21276901,0.00000000,0.00948453,0.26151712,0.48885627,0.69019307
1.17958979,1.30165213,0.21220724,0.00000000,0.00996566,0.26251724,0.49996098,0.70157773
1.18559280,1.32097247,0.21211668,0.00000000,0.01048680,0.26357708,0.51108996,0.71433410
1.19159580,1.34224245,0.21249009,0.00000000,0.01104368,0.26464579,0.52202163,0.72817791
1.19759880,1.36497215,0.21330747,0.00000000,0.01163103,0.26567175,0.53253904,0.74280099
1.20360180,1.38863232,0.21453534,0.00000000,0.01224259,0.26660341,0.54243454,0.75787876
1.20960480,1.41266475,0.21612645,0.00000000,0.01287116,0.26738987,0.55151374,0.77307747
1.21560780,1.43649260,0.21801995,0.00000000,0.01350870,0.26798135,0.55959889,0.78806080
1.22161081,1.45953045,0.22014219,0.00000000,0.01414644,0.26832952,0.56653126,0.80249589
1.22761381,1.48119409,0.22240796,0.00000000,0.01477503,0.26838762,0.57217295,0.81605862
1.23361681,1.50090994,0.22472229,0.00000000,0.01538466,0.26811064,0.57640765,0.82843819
1.23961981,1.51812419,0.22698267,0.00000000,0.01596531,0.26745546,0.57914090,0.83934113
1.24562281,1.53231155,0.22908171,0.00000000,0.01650693,0.26638107,0.58029962,0.84849474
1.25162581,1.54298390,0.23091001,0.00000000,0.01699966,0.26484887,0.57983122,0.85565015
1.25762881,1.54969858,0.23235934,0.00000000,0.01743410,0.26282323,0.57770247,0.86058512
1.26363182,1.55206652,0.23332584,0.00000000,0.01780157,0.26027218,0.57389823,0.86310672
1.26963482,1.54976006,0.23371324,0.00000000,0.01809431,0.25716828,0.56842014,0.86305385
1.27563782,1.54252032,0.23343584,0.00000000,0.01830574,0.25348973,0.56128552,0.86029982
1.28164082,1.53016396,0.23242127,0.00000000,0.01843070,0.24922157,0.55252652,0.85475486
1.28764382,1.51258912,0.23061289,0.00000000,0.01846561,0.24435691,0.54218946,0.84636846
1.29364682,1.48978022,0.22797162,0.00000000,0.01840859,0.23889822,0.53033448,0.83513159
1.29964982,1.46181131,0.22447730,0.00000000,0.01825966,0.23285847,0.51703549,0.82107851
1.30565283,1.42884782,0.22012934,0.00000000,0.01802069,0.22626203,0.50238013,0.80428811
1.31165583,1.39114629,0.21494688,0.00000000,0.01769546,0.21914537,0.48646993,0.78488447
1.31765883,1.34905200,0.20896819,0.00000000,0.01728958,0.21155730,0.46942035,0.76303674
1.32366183,1.30299445,0.20224957,0.00000000,0.01681039,0.20355886,0.45136060,0.73895787
1.32966483,1.25348050,0.19486371,0.00000000,0.01626679,0.19522268,0.43243330,0.71290241
1.33566783,1.20108554,0.18689762,0.00000000,0.01566901,0.18663190,0.41279371,0.68516318
1.34167084,1.14644267,0.17845017,0.00000000,0.01502836,0.17787869,0.39260852,0.65606687
1.34767384,1.09023036,0.16962950,0.00000000,0.01435694,0.16906229,0.37205427,0.62596871
1.35367684,1.03315888,0.16055026,0.00000000,0.01366734,0.16028674,0.35131532,0.59524620
1.35967984,0.97595615,0.15133084,0.00000000,0.01297230,0.15165843,0.33058145,0.56429240
1.36568284,0.91935320,0.14209082,0.00000000,0.01228441,0.14328343,0.31004512,0.53350860
1.37168584,0.86407012,0.13294845,0.00000000,0.01161579,0.13526488,0.28989854,0.50329700
1.37768884,0.81080262,0.12401860,0.00000000,0.01097783,0.12770043,0.27033071,0.47405343
1.38369185,0.76020992,0.11541083,0.00000000,0.01038090,0.12067991,0.25152432,0.44616033
1.38969485,0.71290403,0.10722798,0.00000000,0.00983421,0.11428324,0.23365294,0.41998045
1.39569785,0.66944101,0.09956499,0.00000000,0.00934561,0.10857883,0.21687827,0.39585106
1.40170085,0.63031396,0.09250813,0.00000000,0.00892150,0.10362227,0.20134780,0.37407919
1.40770385,0.59594812,0.08613444,0.00000000,0.00856678,0.09945562,0.18719275,0.35493761
1.41370685,0.56669777,0.08051151,0.00000000,0.00828485,0.09610709,0.17452635,0.33866182
1.41970985,0.54284486,0.07569736,0.00000000,0.00807765,0.09359117,0.16344261,0.32544783
1.42571286,0.52459913,0.07174051,0.00000000,0.00794575,0.09190926,0.15401530,0.31545081
1.43171586,0.51209931,0.06868004,0.00000000,0.00788848,0.09105055,0.14629740,0.30878427
1.43771886,0.50541522,0.06654571,0.00000000,0.00790408,0.09099328,0.14032071,0.30551986
1.44372186,0.50455032,0.06535799,0.00000000,0.00798983,0.09170614,0.13609580,0.30568747
1.44972486,0.50944435,0.06512803,0.00000000,0.00814227,0.09314978,0.13361209,0.30927560
1.45572786,0.51997594,0.06585749,0.00000000,0.00835733,0.09527843,0.13283809,0.31623179
1.46173087,0.53596486,0.06753833,0.00000000,0.00863047,0.09804128,0.13372177,0.32646314
1.46773387,0.55717378,0.07015243,0.00000000,0.00895685,0.10138395,0.13619105,0.33983676
1.47373687,0.58330963,0.07367117,0.00000000,0.00933139,0.10524953,0.14015440,0.35618017
1.47973987,0.61402440,0.07805500,0.00000000,0.00974890,0.10957955,0.14550156,0.37528185
1.48574287,0.64891584,0.08325300,0.00000000,0.01020407,0.11431457,0.15210443,0.39689179
1.49174587,0.68752793,0.08920259,0.00000000,0.01069151,0.11939456,0.15981818,0.42072235
1.49774887,0.72935180,0.09582935,0.00000000,0.01120574,0.12475901,0.16848261,0.44644955
1.50375188,0.77382712,0.10304706,0.00000000,0.01174117,0.13034678,0.17792378,0.47371492
1.50975488,0.82034448,0.11075809,0.00000000,0.01229204,0.13609586,0.18795598,0.50212812
1.51575788,0.86824915,0.11885409,0.00000000,0.01285233,0.14194294,0.19838415,0.53127048
1.52176088,0.91684637,0.12721705,0.00000000,0.01341581,0.14782305,0.20900651,0.56069961
1.52776388,0.96540855,0.13572084,0.00000000,0.01397591,0.15366916,0.21961773,0.58995507
1.53376688,1.01318442,0.14423311,0.00000000,0.01452574,0.15941198,0.23001231,0.61856521
1.53976988,1.05941025,0.15261758,0.00000000,0.01505814,0.16497992,0.23998825,0.64605513
1.54577289,1.10332291,0.16073680,0.00000000,0.01556565,0.17029931,0.24935101,0.67195551
1.55177589,1.14417468,0.16845509,0.00000000,0.01604066,0.17529493,0.25791738,0.69581230
1.55777889,1.18124926,0.17564173,0.00000000,0.01647551,0.17989080,0.26551953,0.71719683
1.56378189,1.21387861,0.18217434,0.00000000,0.01686263,0.18401135,0.27200870,0.73571613
1.56978489,1.24146004,0.18794217,0.00000000,0.01719472,0.18758279,0.27725875,0.75102303
1.57578789,1.26347273,0.19284932,0.00000000,0.01746499,0.19053477,0.28116919,0.76282569
1.58179090,1.27949314,0.19681764,0.00000000,0.01766731,0.19280218,0.28366768,0.77089612
1.58779390,1.28920854,0.19978932,0.00000000,0.01779650,0.19432706,0.28471190,0.77507733
1.59379690,1.29242800,0.20172892,0.00000000,0.01784847,0.19506041,0.28429057,0.77528880
1.59979990,1.28909023,0.20262476,0.00000000,0.01782046,0.19496408,0.28242380,0.77152990
1.60580290,1.27926790,0.20248970,0.00000000,0.01771113,0.19401225,0.27916248,0.76388114
1.61180590,1.26316807,0.20136103,0.00000000,0.01752073,0.19219278,0.27458686,0.75250312
1.61780890,1.24112853,0.19929970,0.00000000,0.01725113,0.18950816,0.26880439,0.73763310
1.62381191,1.21361020,0.19638864,0.00000000,0.01690581,0.18597599,0.26194669,0.71957936
1.62981491,1.18118568,0.19273044,0.00000000,0.01648986,0.18162912,0.25416605,0.69871346
1.63581791,1.14452439,0.18844426,0.00000000,0.01600985,0.17651520,0.24563124,0.67546066
1.64182091,1.10437490,0.18366218,0.00000000,0.01547366,0.17069586,0.23652307,0.65028897
1.64782391,1.06154487,0.17852514,0.00000000,0.01489034,0.16424544,0.22702968,0.62369702
1.65382691,1.01687967,0.17317852,0.00000000,0.01426983,0.15724932,0.21734174,0.59620141
1.65982991,0.97124024,0.16776756,0.00000000,0.01362271,0.14980195,0.20764780,0.56832377
1.66583292,0.92548105,0.16243289,0.00000000,0.01295997,0.14200464,0.19812986,0.54057820
1.67183592,0.88042907,0.15730620,0.00000000,0.01229270,0.13396319,0.18895936,0.51345937
1.67783892,0.83686436,0.15250627,0.00000000,0.01163183,0.12578550,0.18029370,0.48743166
1.68384192,0.79550287,0.14813561,0.00000000,0.01098790,0.11757915,0.17227332,0.46291976
1.68984492,0.75698220,0.14427764,0.00000000,0.01037081,0.10944907,0.16501959,0.44030086
1.69584792,0.72185041,0.14099476,0.00000000,0.00978965,0.10149547,0.15863329,0.41989862
1.70185093,0.69055825,0.13832718,0.00000000,0.00925256,0.09381193,0.15319397,0.40197914
1.70785393,0.66345497,0.13629265,0.00000000,0.00876657,0.08648375,0.14875999,0.38674866
1.71385693,0.64078739,0.13488715,0.00000000,0.00833758,0.07958672,0.14536921,0.37435326
1.71985993,0.62270225,0.13408634,0.00000000,0.00797030,0.07318608,0.14304032,0.36488007
1.72586293,0.60925144,0.13384785,0.00000000,0.00766826,0.06733589,0.14177465,0.35836010
1.73186593,0.60039955,0.13411429,0.00000000,0.00743381,0.06207871,0.14155835,0.35477226
1.73786893,0.59603350,0.13481673,0.00000000,0.00726823,0.05744556,0.14236480,0.35404837
1.74387194,0.59597349,0.13587867,0.00000000,0.00717180,0.05345620,0.14415716,0.35607892
1.74987494,0.59998479,0.13722018,0.00000000,0.00714385,0.05011958,0.14689078,0.36071921
1.75587794,0.60778996,0.13876210,0.00000000,0.00718289,0.04743455,0.15051555,0.36779575
1.76188094,0.61908071,0.14043012,0.00000000,0.00728673,0.04539080,0.15497789,0.37711255
1.76788394,0.63352936,0.14215854,0.00000000,0.00745256,0.04396983,0.16022235,0.38845717
1.77388694,0.65079915,0.14389357,0.00000000,0.00767705,0.04314608,0.16619284,0.40160637
1.77988994,0.67055338,0.14559602,0.00000000,0.00795643,0.04288821,0.17283331,0.41633124
1.78589295,0.69246316,0.14724330,0.00000000,0.00828661,0.04316031,0.18008805,0.43240175
1.79189595,0.71621355,0.14883064,0.00000000,0.00866320,0.04392322,0.18790151,0.44959057
1.79789895,0.74150820,0.15037146,0.00000000,0.00908164,0.04513585,0.19621783,0.46767638
1.80390195,0.76807259,0.15189701,0.00000000,0.00953720,0.04675639,0.20498004,0.48644652
1.80990495,0.79565583,0.15345512,0.00000000,0.01002505,0.04874360,0.21412926,0.50569904
1.81590795,0.82403138,0.15510838,0.00000000,0.01054033,0.05105792,0.22360376,0.52524430
1.82191096,0.85299674,0.15693157,0.00000000,0.01107819,0.05366253,0.23333826,0.54490612
1.82791396,0.88237241,0.15900877,0.00000000,0.01163381,0.05652433,0.24326341,0.56452252
1.83391696,0.91200023,0.16142999,0.00000000,0.01220249,0.05961463,0.25330564,0.58394617
1.83991996,0.94174145,0.16428763,0.00000000,0.01277966,0.06290986,0.26338736,0.60304452
1.84592296,0.97147441,0.16767296,0.00000000,0.01336094,0.06639191,0.27342774,0.62169967
1.85192596,1.00109222,0.17167258,0.00000000,0.01394218,0.07004838,0.28334374,0.63980806
1.85792896,1.03050042,0.17636516,0.00000000,0.01451950,0.07387252,0.29305170,0.65727988
1.86393197,1.05961460,0.18181843,0.00000000,0.01508930,0.07786300,0.30246918,0.67403827
1.86993497,1.08835813,0.18808663,0.00000000,0.01564832,0.08202334,0.31151698,0.69001839
1.87593797,1.11665993,0.19520836,0.00000000,0.01619359,0.08636123,0.32012127,0.70516617
1.88194097,1.14445233,0.20320498,0.00000000,0.01672251,0.09088750,0.32821569,0.71943702
1.88794397,1.17166886,0.21207945,0.00000000,0.01723275,0.09561498,0.33574309,0.73279431
1.89394697,1.19824218,0.22181572,0.00000000,0.01772227,0.10055716,0.34265711,0.74520776
1.89994997,1.22410194,0.23237854,0.00000000,0.01818927,0.10572666,0.34892307,0.75665179
1.90595298,1.24917270,0.24371374,0.00000000,0.01863211,0.11113375,0.35451846,0.76710381
1.91195598,1.27337191,0.25574886,0.00000000,0.01904930,0.11678471,0.35943277,0.77654265
1.91795898,1.29660795,0.26839416,0.00000000,0.01943935,0.12268028,0.36366661,0.78494702
1.92396198,1.31877846,0.28154383,0.00000000,0.01980080,0.12881421,0.36723039,0.79229423
1.92996498,1.33976883,0.29507754,0.00000000,0.02013207,0.13517197,0.37014238,0.79855912
1.93596798,1.35945122,0.30886213,0.00000000,0.02043145,0.14172967,0.37242645,0.80371333
1.94197099,1.37768398,0.32275357,0.00000000,0.02069706,0.14845329,0.37410952,0.80772492
1.94797399,1.39431182,0.33659900,0.00000000,0.02092683,0.15529824,0.37521898,0.81055838
1.95397699,1.40916675,0.35023903,0.00000000,0.02111850,0.16220934,0.37578018,0.81217513
1.95997999,1.42206990,0.36351025,0.00000000,0.02126964,0.16912125,0.37581422,0.81253438
1.96598299,1.43283437,0.37624781,0.00000000,0.02137772,0.17595928,0.37533616,0.81159459
1.97198599,1.44126910,0.38828837,0.00000000,0.02144022,0.18264081,0.37435383,0.80931520
1.97798899,1.44718384,0.39947312,0.00000000,0.02145469,0.18907697,0.37286723,0.80565893
1.98399200,1.45039508,0.40965107,0.00000000,0.02141894,0.19517496,0.37086876,0.80059432
1.98999500,1.45073293,0.41868238,0.00000000,0.02133112,0.20084053,0.36834408,0.79409866
1.99599800,1.44804870,0.42644195,0.00000000,0.02118996,0.20598089,0.36527371,0.78616100
2.00200100,1.44222295,0.43282282,0.00000000,0.02099484,0.21050777,0.36163523,0.77678532
2.00800400,1.43317368,0.43773967,0.00000000,0.02074600,0.21434052,0.35740595,0.76599359
2.01400700,1.42086432,0.44113196,0.00000000,0.02044466,0.21740926,0.35256587,0.75382856
2.02001001,1.40531112,0.44296681,0.00000000,0.02009308,0.21965778,0.34710084,0.74035627
2.02601301,1.38658938,0.44324131,0.00000000,0.01969467,0.22104618,0.34100562,0.72566783
2.03201601,1.36483832,0.44198427,0.00000000,0.01925399,0.22155307,0.33428667,0.70988059
2.03801901,1.34026396,0.43925707,0.00000000,0.01877670,0.22117724,0.32696453,0.69313830
2.04402201,1.31313983,0.43515374,0.00000000,0.01826954,0.21993869,0.31907564,0.67561036
2.05002501,1.28380517,0.42979994,0.00000000,0.01774013,0.21787895,0.31067339,0.65748986
2.05602801,1.25266049,0.42335096,0.00000000,0.01719684,0.21506064,0.30182836,0.63899050
2.06203102,1.22016046,0.41598864,0.00000000,0.01664852,0.21156632,0.29262775,0.62034247
2.06803402,1.18680422,0.40791730,0.00000000,0.01610430,0.20749652,0.28317399,0.60178717
2.07403702,1.15312339,0.39935871,0.00000000,0.01557323,0.20296718,0.27358245,0.58357109
2.08004002,1.11966809,0.39054630,0.00000000,0.01506406,0.19810638,0.26397856,0.56593902
2.08604302,1.08699147,0.38171872,0.00000000,0.01458489,0.19305067,0.25449431,0.54912678
2.09204602,1.05563338,0.37311300,0.00000000,0.01414291,0.18794097,0.24526435,0.53335387
2.09804902,1.02610376,0.36495754,0.00000000,0.01374415,0.18291828,0.23642181,0.51881627
2.10405203,0.99886641,0.35746513,0.00000000,0.01339327,0.17811934,0.22809407,0.50567975
2.11005503,0.97432394,0.35082634,0.00000000,0.01309338,0.17367233,0.22039870,0.49407400
2.11605803,0.95280437,0.34520348,0.00000000,0.01284597,0.16969284,0.21343963,0.48408794
2.12206103,0.93455005,0.34072530,0.00000000,0.01265084,0.16628025,0.20730381,0.47576626
2.12806403,0.91970935,0.33748279,0.00000000,0.01250613,0.16351459,0.20205838,0.46910761
2.13406703,0.90833151,0.33552603,0.00000000,0.01240843,0.16145400,0.19774867,0.46406433
2.14007004,0.90036478,0.33486245,0.00000000,0.01235292,0.16013290,0.19439679,0.46054388
2.14607304,0.89565801,0.33545634,0.00000000,0.01233355,0.15956097,0.19200119,0.45841190
2.15207604,0.89396565,0.33722985,0.00000000,0.01234332,0.15972286,0.19053694,0.45749669
2.15807904,0.89495590,0.34006534,0.00000000,0.01237450,0.16057867,0.18995688,0.45759510
2.16408204,0.89822174,0.34380897,0.00000000,0.01241898,0.16206535,0.19019358,0.45847936
2.17008504,0.90329445,0.34827559,0.00000000,0.01246851,0.16409867,0.19116195,0.45990479
2.17608804,0.90965909,0.35325460,0.00000000,0.01251504,0.16657596,0.19276264,0.46161792
2.18209105,0.91677147,0.35851669,0.00000000,0.01255092,0.16937944,0.19488589,0.46336486
2.18809405,0.92407591,0.36382117,0.00000000,0.01256920,0.17237996,0.19741595,0.46489939
2.19409705,0.93102335,0.36892377,0.00000000,0.01256381,0.17544118,0.20023578,0.46599081
2.20010005,0.93708905,0.37358450,0.00000000,0.01252972,0.17842391,0.20323206,0.46643101
2.20610305,0.94178958,0.37757549,0.00000000,0.01246303,0.18119061,0.20630028,0.46604065
2.21210605,0.94469828,0.38068832,0.00000000,0.01236106,0.18360977,0.20934972,0.46467445
2.21810905,0.94545899,0.38274090,0.00000000,0.01222239,0.18556009,0.21230834,0.46222513
2.22411206,0.94379750,0.38358338,0.00000000,0.01204678,0.18693439,0.21512724,0.45862631
2.23011506,0.93953053,0.38310310,0.00000000,0.01183517,0.18764298,0.21778459,0.45385406
2.23611806,0.93257182,0.38122829,0.00000000,0.01158955,0.18761643,0.22028895,0.44792725
2.24212106,0.92293530,0.37793048,0.00000000,0.01131286,0.18680773,0.22268160,0.44090673
2.24812406,0.91073529,0.37322553,0.00000000,0.01100887,0.18519363,0.22503799,0.43289334
2.25412706,0.89618351,0.36717315,0.00000000,0.01068199,0.18277522,0.22746795,0.42402492
2.26013007,0.87958325,0.35987510,0.00000000,0.01033716,0.17957767,0.23011462,0.41447241
2.26613307,0.86132063,0.35147199,0.00000000,0.00997969,0.17564915,0.23315214,0.40443510
2.27213607,0.84185340,0.34213890,0.00000000,0.00961507,0.17105908,0.23678182,0.39413517
2.27813907,0.82169738,0.33207986,0.00000000,0.00924888,0.16589558,0.24122703,0.38381172
2.28414207,0.80141114,0.32152156,0.00000000,0.00888662,0.16026247,0.24672676,0.37371435
2.29014507,0.78157921,0.31070630,0.00000000,0.00853360,0.15427571,0.25352803,0.36409647
2.29614807,0.76279447,0.29988469,0.00000000,0.00819482,0.14805961,0.26187735,0.35520851
2.30215108,0.74564020,0.28930806,0.00000000,0.00787489,0.14174286,0.27201150,0.34729116
2.30815408,0.73067241,0.27922113,0.00000000,0.00757790,0.13545460,0.28414798,0.34056889
2.31415708,0.71840309,0.26985503,0.00000000,0.00730742,0.12932058,0.29847544,0.33524390
2.32016008,0.70928500,0.26142099,0.00000000,0.00706638,0.12345971,0.31514470,0.33149070
2.32616308,0.70369851,0.25410486,0.00000000,0.00685706,0.11798104,0.33426052,0.32945147
2.33216608,0.70194116,0.24806274,0.00000000,0.00668105,0.11298124,0.35587482,0.32923254
2.33816908,0.70422025,0.24341781,0.00000000,0.00653928,0.10854279,0.37998163,0.33090193
2.34417209,0.71064893,0.24025851,0.00000000,0.00643198,0.10473281,0.40651413,0.33448835
2.35017509,0.72124594,0.23863804,0.00000000,0.00635875,0.10160262,0.43534407,0.33998143
2.35617809,0.73593907,0.23857526,0.00000000,0.00631857,0.09918797,0.46628379,0.34733358
2.36218109,0.75457234,0.24005697,0.00000000,0.00630991,0.09750994,0.49909082,0.35646316
2.36818409,0.77691639,0.24304125,0.00000000,0.00633081,0.09657642,0.53347490,0.36725897
2.37418709,0.80268191,0.24746197,0.00000000,0.00637891,0.09638400,0.56910741,0.37958593
2.38019010,0.83153519,0.25323398,0.00000000,0.00645168,0.09692028,0.60563254,0.39329165
2.38619310,0.86311524,0.26025893,0.00000000,0.00654641,0.09816630,0.64267982,0.40821348
2.39219610,0.89705141,0.26843127,0.00000000,0.00666043,0.10009902,0.67987742,0.42418590
2.39819910,0.93298069,0.27764421,0.00000000,0.00679116,0.10269375,0.71686540,0.44104756
2.40420210,0.97056356,0.28779527,0.00000000,0.00693626,0.10592625,0.75330821,0.45864781
2.41020510,1.00949757,0.29879119,0.00000000,0.00709367,0.10977447,0.78890579,0.47685212
2.41620810,1.04952772,0.31055185,0.00000000,0.00726173,0.11421976,0.82340244,0.49554612
2.42221111,1.09045309,0.32301306,0.00000000,0.00743921,0.11924756,0.85659307,0.51463797
2.42821411,1.13212913,0.33612797,0.00000000,0.00762528,0.12484740,0.88832627,0.53405882
