energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.83191596,1.11984762,-1.48382336,0.00959276,-0.00067165,0.12508885,-0.04220351,0.25617474,-0.52834078,0.23605365,-0.25484384,0.31492411,-0.54485443,0.33161586,-0.20665650,0.49825995,-0.97056119,0.00000000,-0.00000000
-5.82591296,1.10244230,-1.51123781,0.00957867,-0.00073067,0.12531233,-0.04293747,0.24889421,-0.54232494,0.23284503,-0.26039218,0.30424379,-0.56165290,0.33021755,-0.21211645,0.48638520,-0.98988504,0.00000000,-0.00000000
-5.81990995,1.08017406,-1.53423078,0.00951073,-0.00080382,0.12482110,-0.04350129,0.24052302,-0.55476323,0.22855681,-0.26515073,0.29238148,-0.57690788,0.32719866,-0.21696633,0.47255254,-1.00638852,0.00000000,-0.00000000
-5.81390695,1.05320099,-1.55290823,0.00938737,-0.00089406,0.12365910,-0.04389412,0.23114986,-0.56558879,0.22318472,-0.26912153,0.27950078,-0.59053617,0.32262302,-0.22118659,0.45683535,-1.02011906,0.00000000,-0.00000000
-5.80790395,1.02183774,-1.56746770,0.00920860,-0.00100464,0.12189252,-0.04411892,0.22088769,-0.57476481,0.21675735,-0.27232259,0.26579288,-0.60249304,0.31661146,-0.22476951,0.43936549,-1.03118245,0.00000000,-0.00000000
-5.80190095,0.98654711,-1.57819541,0.00897592,-0.00113909,0.11960914,-0.04418244,0.20986986,-0.58228665,0.20933472,-0.27478774,0.25147111,-0.61277480,0.30934026,-0.22771965,0.42032831,-1.03974172,0.00000000,-0.00000000
-5.79589795,0.94792695,-1.58546061,0.00869227,-0.00130115,0.11691705,-0.04409510,0.19824579,-0.58818299,0.20100568,-0.27656605,0.23676523,-0.62142007,0.30103793,-0.23005399,0.39995593,-1.04601420,0.00000000,-0.00000000
-5.78989495,0.90669328,-1.58970690,0.00836186,-0.00149473,0.11394282,-0.04387067,0.18617629,-0.59251584,0.19188449,-0.27772065,0.22191557,-0.62850921,0.29198055,-0.23180151,0.37851926,-1.05026653,0.00000000,-0.00000000
-5.78389195,0.86366053,-1.59144042,0.00798999,-0.00172382,0.11082916,-0.04352596,0.17382886,-0.59537904,0.18210664,-0.27832713,0.20716730,-0.63416206,0.28248563,-0.23300235,0.35631938,-1.05280754,0.00000000,-0.00000000
-5.77788894,0.81971972,-1.59121495,0.00758285,-0.00199241,0.10773211,-0.04308026,0.16137321,-0.59689550,0.17182432,-0.27847127,0.19276507,-0.63853360,0.27290496,-0.23370648,0.33367842,-1.05397910,0.00000000,-0.00000000
-5.77188594,0.77581549,-1.58961413,0.00714727,-0.00230433,0.10481790,-0.04255471,0.14897699,-0.59721290,0.16120150,-0.27824641,0.17894821,-0.64180783,0.26361651,-0.23397180,0.31093063,-1.05414495,0.00000000,-0.00000000
-5.76588294,0.73292299,-1.58723122,0.00669048,-0.00266317,0.10225955,-0.04197165,0.13680210,-0.59649813,0.15040918,-0.27775022,0.16594655,-0.64418982,0.25501568,-0.23386192,0.28841386,-1.05367773,0.00000000,-0.00000000
-5.75987994,0.69202519,-1.58464699,0.00621989,-0.00307207,0.10023311,-0.04135373,0.12500165,-0.59493048,0.13962074,-0.27708126,0.15397699,-0.64589639,0.24750617,-0.23344350,0.26646179,-1.05294482,0.00000000,-0.00000000
-5.75387694,0.65409141,-1.58240646,0.00574285,-0.00353357,0.09891393,-0.04072317,0.11371748,-0.59269405,0.12900774,-0.27633521,0.14324081,-0.64714563,0.24149059,-0.23278333,0.24539727,-1.05229320,0.00000000,-0.00000000
-5.74787394,0.62005746,-1.58099565,0.00526647,-0.00404946,0.09847268,-0.04010083,0.10307852,-0.58996957,0.11873620,-0.27560104,0.13392171,-0.64814583,0.23736101,-0.23194538,0.22552670,-1.05203424,0.00000000,-0.00000000
-5.74187094,0.59080778,-1.58081911,0.00479744,-0.00462058,0.09907145,-0.03950543,0.09319982,-0.58692604,0.10896362,-0.27495733,0.12618451,-0.64908446,0.23548968,-0.23098775,0.20713576,-1.05242896,0.00000000,-0.00000000
-5.73586793,0.56715973,-1.58217959,0.00434186,-0.00524666,0.10085980,-0.03895282,0.08418221,-0.58371277,0.09983656,-0.27446872,0.12017437,-0.65011759,0.23621995,-0.22995988,0.19048637,-1.05367455,0.00000000,-0.00000000
-5.72986493,0.54985015,-1.58526096,0.00390522,-0.00592620,0.10397093,-0.03845525,0.07611257,-0.58045212,0.09148904,-0.27418293,0.11601646,-0.65136056,0.23985767,-0.22890009,0.17581471,-1.05589300,0.00000000,-0.00000000
-5.72386193,0.53952400,-1.59011532,0.00349225,-0.00665628,0.10851799,-0.03802095,0.06906458,-0.57723338,0.08404157,-0.27412833,0.11381596,-0.65288025,0.24666296,-0.22783359,0.16333029,-1.05912240,0.00000000,-0.00000000
-5.71785893,0.53672512,-1.59665535,0.00310698,-0.00743256,0.11459058,-0.03765370,0.06309977,-0.57410823,0.07760078,-0.27431230,0.11365824,-0.65468970,0.25684273,-0.22677111,0.15321589,-1.06331171,0.00000000,-0.00000000
-5.71185593,0.54188880,-1.60465263,0.00275270,-0.00824919,0.12225157,-0.03735273,0.05826887,-0.57108811,0.07225952,-0.27472052,0.11560911,-0.65674522,0.27054393,-0.22570822,0.14562790,-1.06831935,0.00000000,-0.00000000
-5.70585293,0.55533603,-1.61374226,0.00243201,-0.00909885,0.13153427,-0.03711278,0.05461312,-0.56814357,0.06809747,-0.27531715,0.11971505,-0.65894634,0.28784769,-0.22462548,0.14069707,-1.07391593,0.00000000,-0.00000000
-5.69984992,0.57726920,-1.62343396,0.00214693,-0.00997281,0.14244010,-0.03692428,0.05216559,-0.56520580,0.06518180,-0.27604620,0.12600336,-0.66113882,0.30876459,-0.22348933,0.13852935,-1.07979131,0.00000000,-0.00000000
-5.69384692,0.60776917,-1.63312958,0.00189894,-0.01086107,0.15493682,-0.03677390,0.05095234,-0.56217036,0.06356816,-0.27683371,0.13448221,-0.66312041,0.33323115,-0.22225377,0.13920650,-1.08556576,0.00000000,-0.00000000
-5.68784392,0.64679368,-1.64214616,0.00168912,-0.01175259,0.16895747,-0.03664511,0.05099326,-0.55890276,0.06330147,-0.27759103,0.14514050,-0.66464933,0.36110781,-0.22086274,0.14278641,-1.09080485,0.00000000,-0.00000000
-5.68184092,0.69417690,-1.64974395,0.00151820,-0.01263551,0.18440009,-0.03651899,0.05230258,-0.55524593,0.06441667,-0.27821884,0.15794771,-0.66545503,0.39217860,-0.21925308,0.14930293,-1.09503752,0.00000000,-0.00000000
-5.67583792,0.74963041,-1.65515791,0.00138675,-0.01349752,0.20112835,-0.03637511,0.05488901,-0.55102885,0.06693924,-0.27861181,0.17285354,-0.66525068,0.42615255,-0.21735799,0.15876519,-1.09777661,0.00000000,-0.00000000
-5.66983492,0.81274555,-1.65763154,0.00129520,-0.01432615,0.21897308,-0.03619251,0.05875544,-0.54607621,0.07088538,-0.27866374,0.18978762,-0.66374673,0.46266713,-0.21511067,0.17115636,-1.09854068,0.00000000,-0.00000000
-5.66383192,0.88299744,-1.65645108,0.00124395,-0.01510925,0.23773492,-0.03595069,0.06389828,-0.54021839,0.07626189,-0.27827285,0.20865926,-0.66066502,0.50129377,-0.21244815,0.18643193,-1.09687631,0.00000000,-0.00000000
-5.65782891,0.95975058,-1.65097880,0.00123344,-0.01583530,0.25718784,-0.03563054,0.07030643,-0.53330133,0.08306566,-0.27734698,0.22935730,-0.65575246,0.54154541,-0.20931487,0.20451767,-1.09237964,0.00000000,-0.00000000
-5.65182591,1.04226659,-1.64068330,0.00126419,-0.01649391,0.27708370,-0.03521526,0.07796005,-0.52519568,0.09128294,-0.27580846,0.25175020,-0.64879379,0.58288607,-0.20566613,0.22530747,-1.08471611,0.00000000,-0.00000000
-5.64582291,1.12971374,-1.62516568,0.00133681,-0.01707609,0.29715765,-0.03469111,0.08682908,-0.51580481,0.10088825,-0.27359837,0.27568633,-0.63962267,0.62474234,-0.20147088,0.24866120,-1.07363730,0.00000000,-0.00000000
-5.63981991,1.22117879,-1.60417981,0.00145198,-0.01757467,0.31713428,-0.03404807,0.09687182,-0.50507122,0.11184318,-0.27067996,0.30099467,-0.62813050,0.66651637,-0.19671397,0.27440305,-1.05899407,0.00000000,-0.00000000
-5.63381691,1.31568077,-1.57764606,0.00161045,-0.01798452,0.33673431,-0.03328026,0.10803346,-0.49298096,0.12409513,-0.26704102,0.32748582,-0.61427269,0.70760017,-0.19139769,0.30232046,-1.04074535,0.00000000,-0.00000000
-5.62781391,1.41218679,-1.54565744,0.00181293,-0.01830276,0.35568153,-0.03238624,0.12024500,-0.47956600,0.13757608,-0.26269512,0.35495340,-0.59807193,0.74739074,-0.18554237,0.33216403,-1.01896195,0.00000000,-0.00000000
-5.62181091,1.50962973,-1.50847803,0.00206004,-0.01852886,0.37370989,-0.03136908,0.13342237,-0.46490418,0.15220157,-0.25768156,0.38317589,-0.57961838,0.78530541,-0.17918627,0.36364864,-0.99382532,0.00000000,-0.00000000
-5.61580790,1.60692730,-1.46653375,0.00235217,-0.01866464,0.39057026,-0.03023625,0.14746613,-0.44911703,0.16787000,-0.25206409,0.41191879,-0.55906696,0.82079695,-0.17238456,0.39645600,-0.96562132,0.00000000,-0.00000000
-5.60980490,1.70300236,-1.42039594,0.00268941,-0.01871419,0.40603682,-0.02899933,0.16226172,-0.43236539,0.18446237,-0.24592837,0.44093727,-0.53663171,0.85336794,-0.16520760,0.43023880,-0.93472924,0.00000000,-0.00000000
-5.60380190,1.79680388,-1.37075858,0.00307135,-0.01868363,0.41991255,-0.02767362,0.17768035,-0.41484321,0.20184261,-0.23937838,0.46997901,-0.51257780,0.88258363,-0.15773858,0.46462648,-0.90160674,0.00000000,-0.00000000
-5.59779890,1.88732810,-1.31841048,0.00349701,-0.01858090,0.43203385,-0.02627763,0.19358064,-0.39676977,0.21985849,-0.23253194,0.49878754,-0.48721150,0.90808300,-0.15007057,0.49923268,-0.86677140,0.00000000,-0.00000000
-5.59179590,1.97363941,-1.26420375,0.00396468,-0.01841531,0.44227400,-0.02483244,0.20981095,-0.37838090,0.23834333,-0.22551544,0.52710573,-0.46086872,0.92958752,-0.14230338,0.53366418,-0.83077994,0.00000000,-0.00000000
-5.58579290,2.05489034,-1.20902019,0.00447179,-0.01819718,0.45054529,-0.02336110,0.22621247,-0.35991947,0.25711835,-0.21845833,0.55467958,-0.43390272,0.94690728,-0.13454013,0.56753112,-0.79420602,0.00000000,-0.00000000
-5.57978989,2.13034020,-1.15373735,0.00501486,-0.01793735,0.45679988,-0.02188803,0.24262285,-0.34162580,0.27599580,-0.21148727,0.58126226,-0.40667162,0.95994435,-0.12688387,0.60045830,-0.75761784,0.00000000,-0.00000000
-5.57378689,2.19937193,-1.09919580,0.00558938,-0.01764669,0.46102941,-0.02043840,0.25888045,-0.32372838,0.29478275,-0.20472061,0.60661835,-0.37952626,0.96869325,-0.11943446,0.63209689,-0.72155659,0.00000000,-0.00000000
-5.56778389,2.26150661,-1.04616927,0.00618982,-0.01733565,0.46326337,-0.01903767,0.27482898,-0.30643539,0.31328543,-0.19826322,0.63052819,-0.35279904,0.97323870,-0.11228574,0.66213647,-0.68651676,0.00000000,-0.00000000
-5.56178089,2.31641543,-0.99533898,0.00680963,-0.01701381,0.46356648,-0.01771121,0.29032236,-0.28992738,0.33131411,-0.19220207,0.65279244,-0.32679414,0.97375082,-0.10552318,0.69031647,-0.65292915,0.00000000,-0.00000000
-5.55577789,2.36392862,-0.94727319,0.00744127,-0.01668951,0.46203521,-0.01648397,0.30522963,-0.27435150,0.34868816,-0.18660268,0.67323673,-0.30177948,0.97047812,-0.09922218,0.71643685,-0.62114743,0.00000000,-0.00000000
-5.54977489,2.40404135,-0.90241292,0.00807633,-0.01636949,0.45879378,-0.01538037,0.31943974,-0.25981736,0.36524129,-0.18150672,0.69171627,-0.27798075,0.96373863,-0.09344693,0.74036715,-0.59143864,0.00000000,-0.00000000
-5.54377189,2.43691616,-0.86106408,0.00870569,-0.01605876,0.45398980,-0.01442423,0.33286595,-0.24639479,0.38082668,-0.17693075,0.70812051,-0.25557755,0.95390982,-0.08825003,0.76205375,-0.56397798,0.00000000,-0.00000000
-5.53776888,2.46288202,-0.82339630,0.00931968,-0.01576037,0.44778991,-0.01363888,0.34544970,-0.23411350,0.39532181,-0.17286622,0.72237759,-0.23470177,0.94141756,-0.08367266,0.78152456,-0.53884800,0.00000000,-0.00000000
-5.53176588,2.48242983,-0.78944803,0.00990833,-0.01547546,0.44037548,-0.01304733,0.35716363,-0.22296450,0.40863262,-0.16928066,0.73445851,-0.21543794,0.92672480,-0.07974545,0.79889112,-0.51604197,0.00000000,-0.00000000
-5.52576288,2.49620436,-0.75913752,0.01046162,-0.01520333,0.43193879,-0.01267246,0.36801379,-0.21290318,0.42069709,-0.16612008,0.74438086,-0.19782556,0.91032032,-0.07648975,0.81434756,-0.49547113,0.00000000,-0.00000000
-5.51975988,2.50499268,-0.73227874,0.01096976,-0.01494156,0.42267962,-0.01253733,0.37804059,-0.20385388,0.43148769,-0.16331223,0.75221188,-0.18186304,0.89270797,-0.07391939,0.82816656,-0.47697524,0.00000000,-0.00000000
-5.51375688,2.50970909,-0.70860121,0.01142349,-0.01468632,0.41280249,-0.01266538,0.38731870,-0.19571551,0.44101284,-0.16077077,0.75807066,-0.16751292,0.87439663,-0.07204259,0.84069216,-0.46033588,0.00000000,-0.00000000
-5.50775388,2.51137670,-0.68777261,0.01181435,-0.01443266,0.40251440,-0.01308065,0.39595553,-0.18836807,0.44931698,-0.15840002,0.76212920,-0.15470803,0.85589112,-0.07086404,0.85232954,-0.44529160,0.00000000,-0.00000000
-5.50175088,2.51110577,-0.66942279,0.01213498,-0.01417488,0.39202315,-0.01380788,0.40408850,-0.18167958,0.45647940,-0.15609994,0.76461217,-0.14335825,0.83768413,-0.07038688,0.86353219,-0.43155421,0.00000000,-0.00000000
-5.49574787,2.51006902,-0.65316807,0.01237930,-0.01390690,0.38153607,-0.01487248,0.41188090,-0.17551317,0.46261169,-0.15377134,0.76579510,-0.13335748,0.82024926,-0.07061451,0.87478668,-0.41882538,0.00000000,-0.00000000
-5.48974487,2.50947432,-0.63863447,0.01254278,-0.01362267,0.37125901,-0.01630039,0.41951663,-0.16973396,0.46785377,-0.15132082,0.76600081,-0.12459051,0.80403487,-0.07155202,0.88659565,-0.40681274,0.00000000,-0.00000000
-5.48374187,2.51053486,-0.62547884,0.01262255,-0.01331652,0.36139540,-0.01811767,0.42719376,-0.16421543,0.47236880,-0.14866534,0.76559391,-0.11693944,0.78945880,-0.07320719,0.89945947,-0.39524479,0.00000000,-0.00000000
-5.47773887,2.51443768,-0.61340703,0.01261749,-0.01298350,0.35214519,-0.02034998,0.43511716,-0.15884500,0.47633690,-0.14573622,0.76497345,-0.11028947,0.77690372,-0.07559095,0.91385729,-0.38388409,0.00000000,-0.00000000
-5.47173587,2.52231077,-0.60218828,0.01252830,-0.01261967,0.34370352,-0.02302183,0.44349042,-0.15352874,0.47994796,-0.14248238,0.76456347,-0.10453387,0.76671280,-0.07871726,0.93022811,-0.37253811,0.00000000,-0.00000000
-5.46573287,2.53518965,-0.59166543,0.01235742,-0.01222230,0.33625895,-0.02615564,0.45250726,-0.14819490,0.48339389,-0.13887269,0.76480181,-0.09957792,0.75918570,-0.08260235,0.94895247,-0.36106754,0.00000000,-0.00000000
-5.45972986,2.55398420,-0.58176075,0.01210895,-0.01179002,0.32999104,-0.02977066,0.46234278,-0.14279631,0.48686045,-0.13489738,0.76612722,-0.09534187,0.75457459,-0.08726342,0.97033551,-0.34939182,0.00000000,-0.00000000
-5.45372686,2.57944666,-0.57247726,0.01178850,-0.01132289,0.32506741,-0.03388176,0.47314482,-0.13731159,0.49051903,-0.13056854,0.76896517,-0.09176287,0.75308013,-0.09271685,0.99459195,-0.33749176,0.00000000,-0.00000000
-5.44772386,2.61214174,-0.56389591,0.01140301,-0.01082237,0.32164013,-0.03849817,0.48502580,-0.13174521,0.49451878,-0.12591966,0.77371276,-0.08879581,0.75484751,-0.09897594,1.02183353,-0.32540953,0.00000000,-0.00000000
-5.44172086,2.65241995,-0.55616901,0.01096046,-0.01029128,0.31984158,-0.04362219,0.49805529,-0.12612641,0.49897931,-0.12100427,0.78072319,-0.08641332,0.75996240,-0.10604843,1.05205943,-0.31324597,0.00000000,-0.00000000
-5.43571786,2.70039514,-0.54951036,0.01046964,-0.00973362,0.31977988,-0.04924797,0.51225377,-0.12050731,0.50398436,-0.11589393,0.79029043,-0.08460492,0.76844713,-0.11393389,1.08514999,-0.30115563,0.00000000,-0.00000000
-5.42971486,2.75592739,-0.54418291,0.00993985,-0.00915440,0.32153420,-0.05536052,0.52758773,-0.11496010,0.50957673,-0.11067543,0.80263477,-0.08337542,0.78025714,-0.12262115,1.12086403,-0.28933996,0.00000000,-0.00000000
-5.42371186,2.81861210,-0.54048461,0.00938061,-0.00855942,0.32515004,-0.06193482,0.54396657,-0.10957361,0.51575464,-0.10544768,0.81788978,-0.08274288,0.79527812,-0.13208600,1.15884001,-0.27803880,0.00000000,-0.00000000
-5.41770885,2.88777622,-0.53873325,0.00880140,-0.00795502,0.33063489,-0.06893532,0.56124129,-0.10444947,0.52246982,-0.10031811,0.83609145,-0.08273605,0.81332395,-0.14228927,1.19860095,-0.26752083,0.00000000,-0.00000000
-5.41170585,2.96248215,-0.53925101,0.00821137,-0.00734781,0.33795448,-0.07631583,0.57920535,-0.09969795,0.52962735,-0.09539898,0.85717009,-0.08339166,0.83413596,-0.15317550,1.23956317,-0.25807319,0.00000000,-0.00000000
-5.40570285,3.04153999,-0.54234935,0.00761914,-0.00674445,0.34703007,-0.08401979,0.59759766,-0.09543362,0.53708743,-0.09080357,0.88094555,-0.08475148,0.85738357,-0.16467238,1.28104863,-0.24999074,0.00000000,-0.00000000
-5.39969985,3.12352805,-0.54831498,0.00703259,-0.00615136,0.35773678,-0.09198105,0.61610776,-0.09177108,0.54466894,-0.08664250,0.90712615,-0.08685943,0.88266689,-0.17669094,1.32230056,-0.24356530,0.00000000,-0.00000000
-5.39369685,3.20682174,-0.55739728,0.00645873,-0.00557461,0.36990349,-0.10012514,0.63438305,-0.08882079,0.55215476,-0.08302020,0.93531161,-0.08975876,0.90952120,-0.18912668,1.36250201,-0.23907507,0.00000000,-0.00000000
-5.38769385,3.28963021,-0.56979757,0.00590358,-0.00501965,0.38331428,-0.10837107,0.65203800,-0.08668515,0.55929871,-0.08003168,0.96500019,-0.09348943,0.93742370,-0.20186158,1.40079686,-0.23677469,0.00000000,-0.00000000
-5.38169085,3.37004020,-0.58566053,0.00537213,-0.00449124,0.39771159,-0.11663356,0.66866497,-0.08545490,0.56583373,-0.07775961,0.99559990,-0.09808573,0.96580245,-0.21476709,1.43631264,-0.23688590,0.00000000,-0.00000000
-5.37568784,3.44606576,-0.60506800,0.00486828,-0.00399335,0.41280112,-0.12482570,0.68384636,-0.08520598,0.57148123,-0.07627187,1.02644362,-0.10357422,0.99404753,-0.22770782,1.46818447,-0.23958928,0.00000000,-0.00000000
-5.36968484,3.51570263,-0.62803505,0.00439492,-0.00352908,0.42825834,-0.13286201,0.69716766,-0.08599678,0.57596098,-0.07561945,1.05680761,-0.10997210,1.02152418,-0.24054601,1.49557953,-0.24501699,0.00000000,-0.00000000
-5.36368184,3.57698559,-0.65450858,0.00395394,-0.00310071,0.44373656,-0.14066174,0.70823085,-0.08786595,0.57900144,-0.07583491,1.08593293,-0.11728592,1.04758776,-0.25314656,1.51772113,-0.25324678,0.00000000,-0.00000000
-5.35767884,3.62804682,-0.68436822,0.00354631,-0.00270967,0.45887625,-0.14815226,0.71666783,-0.09083080,0.58034989,-0.07693126,1.11304893,-0.12551084,1.07160001,-0.26538240,1.53391172,-0.26429748,0.00000000,-0.00000000
-5.35167584,3.66717337,-0.71742954,0.00317221,-0.00235665,0.47331524,-0.15527259,0.72215305,-0.09488629,0.57978211,-0.07890140,1.13739805,-0.13463039,1.09294625,-0.27714004,1.54355395,-0.27812592,0.00000000,-0.00000000
-5.34567284,3.69286165,-0.75344947,0.00283115,-0.00204161,0.48669964,-0.16197674,0.72441511,-0.10000464,0.57711119,-0.08171803,1.15826077,-0.14461666,1.11105288,-0.28832508,1.54616917,-0.29462567,0.00000000,-0.00000000
