energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.87993997,1.86378368,0.00156113,0.51279966,0.01053965,0.48026085,1.08719100,0.62217403
-5.87393697,1.78349986,0.00150212,0.47018437,0.01053642,0.48257100,1.05519581,0.57667313
-5.86793397,1.71929434,0.00146362,0.43196167,0.01067327,0.48909019,1.03263087,0.53638851
-5.86193097,1.67119140,0.00144440,0.39820045,0.01094649,0.49978319,1.01942058,0.50139794
-5.85592796,1.63886518,0.00144298,0.36888778,0.01134967,0.51450584,1.01529204,0.47167393
-5.84992496,1.62166377,0.00145767,0.34393735,0.01187387,0.53300865,1.01978922,0.44709305
-5.84392196,1.61864058,0.00148662,0.32319904,0.01250781,0.55494338,1.03229131,0.42744694
-5.83791896,1.62859203,0.00152784,0.30646908,0.01323804,0.57987257,1.05203472,0.41245473
-5.83191596,1.65010036,0.00157926,0.29350058,0.01404928,0.60728163,1.07813822,0.40177636
-5.82591296,1.68158045,0.00163880,0.28401399,0.01492468,0.63659331,1.10963028,0.39502639
-5.81990995,1.72132912,0.00170440,0.27770719,0.01584623,0.66718411,1.14547791,0.39178786
-5.81390695,1.76757560,0.00177409,0.27426493,0.01679511,0.69840206,1.18461604,0.39162580
-5.80790395,1.81853146,0.00184602,0.27336732,0.01775215,0.72958547,1.22597651,0.39409997
-5.80190095,1.87243864,0.00191855,0.27469715,0.01869829,0.76008180,1.26851568,0.39877646
-5.79589795,1.92761400,0.00199026,0.27794601,0.01961500,0.78926622,1.31123976,0.40523792
-5.78989495,1.98248909,0.00206002,0.28281897,0.02048476,0.81655901,1.35322703,0.41309210
-5.78389195,2.03564390,0.00212704,0.28903785,0.02129147,0.84144132,1.39364626,0.42197853
-5.77788894,2.08583370,0.00219085,0.29634316,0.02202085,0.86346861,1.43177075,0.43157329
-5.77188594,2.13200822,0.00225137,0.30449474,0.02266076,0.88228129,1.46698778,0.44159178
-5.76588294,2.17332299,0.00230889,0.31327134,0.02320148,0.89761228,1.49880326,0.45178961
-5.75987994,2.20914268,0.00236407,0.32246919,0.02363590,0.90929113,1.52684177,0.46196174
-5.75387694,2.23903695,0.00241790,0.33190008,0.02395960,0.91724477,1.55084242,0.47194011
-5.74787394,2.26276944,0.00247168,0.34138887,0.02417086,0.92149479,1.57065110,0.48158998
-5.74187094,2.28028103,0.00252698,0.35077105,0.02427060,0.92215174,1.58620980,0.49080535
-5.73586793,2.29166848,0.00258555,0.35989044,0.02426222,0.91940653,1.59754406,0.49950391
-5.72986493,2.29715998,0.00264924,0.36859727,0.02415132,0.91351969,1.60474939,0.50762169
-5.72386193,2.29708898,0.00271995,0.37674698,0.02394544,0.90480892,1.60797756,0.51510793
-5.71785893,2.29186798,0.00279951,0.38419980,0.02365368,0.89363555,1.60742383,0.52192046
-5.71185593,2.28196329,0.00288959,0.39082121,0.02328635,0.88039069,1.60331563,0.52802179
-5.70585293,2.26787226,0.00299161,0.39648334,0.02285453,0.86548148,1.59590338,0.53337618
-5.69984992,2.25010369,0.00310668,0.40106717,0.02236973,0.84931821,1.58545374,0.53794770
-5.69384692,2.22916197,0.00323546,0.40446554,0.02184347,0.83230253,1.57224538,0.54169953
-5.68784392,2.20553538,0.00337813,0.40658654,0.02128698,0.81481742,1.55656706,0.54459413
-5.68184092,2.17968833,0.00353436,0.40735723,0.02071093,0.79721878,1.53871772,0.54659449
-5.67583792,2.15205726,0.00370321,0.40672733,0.02012513,0.77982905,1.51900795,0.54766597
-5.66983492,2.12304962,0.00388317,0.40467254,0.01953843,0.76293273,1.49776216,0.54777870
-5.66383192,2.09304506,0.00407217,0.40119722,0.01895856,0.74677367,1.47532072,0.54691020
-5.65782891,2.06239812,0.00426757,0.39633621,0.01839209,0.73155393,1.45204126,0.54504797
-5.65182591,2.03144140,0.00446625,0.39015549,0.01784441,0.71743402,1.42829853,0.54219175
-5.64582291,2.00048844,0.00466467,0.38275166,0.01731982,0.70453421,1.40448224,0.53835531
-5.63981991,1.96983575,0.00485897,0.37425002,0.01682158,0.69293656,1.38099251,0.53356759
-5.63381691,1.93976327,0.00504509,0.36480141,0.01635202,0.68268747,1.35823291,0.52787302
-5.62781391,1.91053322,0.00521890,0.35457786,0.01591271,0.67380048,1.33660113,0.52133110
-5.62181091,1.88238718,0.00537631,0.34376718,0.01550459,0.66625920,1.31647757,0.51401513
-5.61580790,1.85554164,0.00551341,0.33256686,0.01512811,0.66002010,1.29821269,0.50601031
-5.60980490,1.83018240,0.00562666,0.32117748,0.01478343,0.65501532,1.28211348,0.49741123
-5.60380190,1.80645838,0.00571293,0.30979602,0.01447048,0.65115527,1.26843025,0.48831902
-5.59779890,1.78447545,0.00576970,0.29860935,0.01418918,0.64833121,1.25734441,0.47883823
-5.59179590,1.76429098,0.00579507,0.28778825,0.01393946,0.64641778,1.24895822,0.46907382
-5.58579290,1.74590977,0.00578794,0.27748229,0.01372140,0.64527566,1.24328730,0.45912819
-5.57978989,1.72928184,0.00574798,0.26781575,0.01353525,0.64475436,1.24025649,0.44909868
-5.57378689,1.71430257,0.00567569,0.25888469,0.01338149,0.64469515,1.23969955,0.43907544
-5.56778389,1.70081533,0.00557240,0.25075542,0.01326082,0.64493441,1.24136284,0.42913989
-5.56178089,1.68861672,0.00544025,0.24346423,0.01317413,0.64530703,1.24491299,0.41936371
-5.55577789,1.67746417,0.00528215,0.23701844,0.01312247,0.64565020,1.24994825,0.40980849
-5.54977489,1.66708565,0.00510169,0.23139851,0.01310699,0.64580716,1.25601295,0.40052578
-5.54377189,1.65719091,0.00490308,0.22656122,0.01312882,0.64563108,1.26261437,0.39155767
-5.53776888,1.64748360,0.00469102,0.22244347,0.01318896,0.64498871,1.26924128,0.38293770
-5.53176588,1.63767376,0.00447065,0.21896669,0.01328820,0.64376374,1.27538306,0.37469201
-5.52576288,1.62748983,0.00424737,0.21604142,0.01342697,0.64185978,1.28054850,0.36684052
-5.51975988,1.61668969,0.00402677,0.21357199,0.01360519,0.63920264,1.28428356,0.35939831
-5.51375688,1.60507011,0.00381453,0.21146091,0.01382219,0.63574196,1.28618704,0.35237680
-5.50775388,1.59247435,0.00361625,0.20961294,0.01407655,0.63145204,1.28592379,0.34578488
-5.50175088,1.57879748,0.00343743,0.20793868,0.01436609,0.62633193,1.28323485,0.33962992
-5.49574787,1.56398965,0.00328331,0.20635753,0.01468774,0.62040469,1.27794441,0.33391864
-5.48974487,1.54805714,0.00315882,0.20480000,0.01503753,0.61371598,1.26996350,0.32865791
-5.48374187,1.53106159,0.00306848,0.20320946,0.01541066,0.60633213,1.25929061,0.32385544
-5.47773887,1.51311777,0.00301636,0.20154324,0.01580152,0.59833772,1.24600949,0.31952051
-5.47173587,1.49439014,0.00300595,0.19977319,0.01620382,0.58983296,1.23028470,0.31566475
-5.46573287,1.47508883,0.00304015,0.19788584,0.01661075,0.58093101,1.21235519,0.31230300
-5.45972986,1.45546522,0.00312119,0.19588210,0.01701516,0.57175528,1.19252664,0.30945420
-5.45372686,1.43580746,0.00325057,0.19377676,0.01740983,0.56243701,1.17116285,0.30714250
-5.44772386,1.41643624,0.00342899,0.19159761,0.01778770,0.55311305,1.14867665,0.30539823
-5.44172086,1.39770056,0.00365634,0.18938448,0.01814214,0.54392401,1.12552061,0.30425896
-5.43571786,1.37997371,0.00393164,0.18718802,0.01846724,0.53501257,1.10217770,0.30377027
-5.42971486,1.36364897,0.00425302,0.18506829,0.01875803,0.52652212,1.07915195,0.30398628
-5.42371186,1.34913483,0.00461770,0.18309320,0.01901071,0.51859544,1.05695907,0.30496969
-5.41770885,1.33684935,0.00502201,0.18133664,0.01922281,0.51137335,1.03611687,0.30679115
-5.41170585,1.32721329,0.00546140,0.17987644,0.01939330,0.50499322,1.01713534,0.30952797
-5.40570285,1.32064156,0.00593053,0.17879196,0.01952265,0.49958718,1.00050621,0.31326190
-5.39969985,1.31753299,0.00642329,0.17816145,0.01961274,0.49527995,0.98669188,0.31807606
-5.39369685,1.31825822,0.00693298,0.17805914,0.01966680,0.49218615,0.97611368,0.32405100
-5.38769385,1.32314597,0.00745238,0.17855206,0.01968921,0.49040731,0.96913962,0.33125998
-5.38169085,1.33246791,0.00797393,0.17969682,0.01968525,0.49002829,0.96607174,0.33976367
-5.37568784,1.34642290,0.00848990,0.18153630,0.01966080,0.49111358,0.96713363,0.34960442
-5.36968484,1.36512128,0.00899259,0.18409650,0.01962199,0.49370344,0.97245846,0.36080059
-5.36368184,1.38857013,0.00947449,0.18738368,0.01957492,0.49781017,0.98207829,0.37334111
-5.35767884,1.41666053,0.00992850,0.19138203,0.01952525,0.50341477,0.99591533,0.38718078
-5.35167584,1.44915799,0.01034813,0.19605200,0.01947788,0.51046428,1.01377578,0.40223660
-5.34567284,1.48569684,0.01072759,0.20132941,0.01943675,0.51887003,1.03534714,0.41838561
-5.33966983,1.52577958,0.01106203,0.20712569,0.01940455,0.52850700,1.06019941,0.43546443
-5.33366683,1.56878187,0.01134756,0.21332907,0.01938259,0.53921455,1.08779070,0.45327078
-5.32766383,1.61396333,0.01158137,0.21980706,0.01937080,0.55079863,1.11747745,0.47156712
-5.32166083,1.66048446,0.01176175,0.22641002,0.01936766,0.56303536,1.14852940,0.49008640
-5.31565783,1.70742914,0.01188808,0.23297580,0.01937040,0.57567618,1.18014878,0.50853980
-5.30965483,1.75383223,0.01196078,0.23933539,0.01937512,0.58845420,1.21149354,0.52662619
-5.30365183,1.79871119,0.01198123,0.24531927,0.01937706,0.60109171,1.24170356,0.54404299
-5.29764882,1.84110052,0.01195169,0.25076433,0.01937090,0.61330843,1.26992902,0.56049793
-5.29164582,1.88008739,0.01187510,0.25552093,0.01935111,0.62483034,1.29535973,0.57572116
-5.28564282,1.91484708,0.01175500,0.25945993,0.01931224,0.63539848,1.31725414,0.58947715
-5.27963982,1.94467628,0.01159538,0.26247924,0.01924930,0.64477761,1.33496680,0.60157567
-5.27363682,1.96902277,0.01140046,0.26450966,0.01915809,0.65276410,1.34797283,0.61188139
-5.26763382,1.98750999,0.01117463,0.26551957,0.01903542,0.65919286,1.35588850,0.62032146
-5.26163082,1.99995509,0.01092230,0.26551841,0.01887939,0.66394300,1.35848662,0.62689061
-5.25562781,2.00637968,0.01064778,0.26455859,0.01868948,0.66694181,1.35570629,0.63165356
-5.24962481,2.00701238,0.01035523,0.26273571,0.01846671,0.66816713,1.34765618,0.63474433
-5.24362181,2.00228317,0.01004861,0.26018707,0.01821360,0.66764786,1.33461143,0.63636262
-5.23761881,1.99280947,0.00973161,0.25708847,0.01793414,0.66546254,1.31700401,0.63676718
-5.23161581,1.97937459,0.00940768,0.25364930,0.01763364,0.66173630,1.29540708,0.63626642
-5.22561281,1.96289932,0.00908003,0.25010622,0.01731862,0.65663613,1.27051397,0.63520682
-5.21960980,1.94440789,0.00875162,0.24671544,0.01699650,0.65036468,1.24311254,0.63395939
-5.21360680,1.92498970,0.00842520,0.24374410,0.01667539,0.64315303,1.21405624,0.63290484
-5.20760380,1.90575840,0.00810334,0.24146086,0.01636384,0.63525254,1.18423273,0.63241822
-5.20160080,1.88781001,0.00778842,0.24012616,0.01607051,0.62692632,1.15453172,0.63285349
-5.19559780,1.87218185,0.00748266,0.23998248,0.01580390,0.61844042,1.12581293,0.63452885
-5.18959480,1.85981388,0.00718813,0.24124496,0.01557213,0.61005538,1.09887573,0.63771339
-5.18359180,1.85151397,0.00690670,0.24409267,0.01538267,0.60201822,1.07443145,0.64261557
-5.17758879,1.84792861,0.00664003,0.24866106,0.01524217,0.59455531,1.05307939,0.64937421
-5.17158579,1.84951992,0.00638957,0.25503562,0.01515626,0.58786624,1.03528752,0.65805208
-5.16558279,1.85655008,0.00615647,0.26324725,0.01512952,0.58211909,1.02137829,0.66863264
-5.15957979,1.86907341,0.00594157,0.27326940,0.01516533,0.57744690,1.01152022,0.68101981
-5.15357679,1.88693652,0.00574536,0.28501717,0.01526588,0.57394567,1.00572532,0.69504091
-5.14757379,1.90978625,0.00556795,0.29834845,0.01543218,0.57167377,1.00385239,0.71045259
-5.14157079,1.93708492,0.00540904,0.31306712,0.01566410,0.57065261,1.00561587,0.72694946
-5.13556778,1.96813221,0.00526789,0.32892815,0.01596042,0.57086852,1.01059992,0.74417505
-5.12956478,2.00209252,0.00514341,0.34564451,0.01631894,0.57227553,1.01827692,0.76173465
-5.12356178,2.03802662,0.00503407,0.36289566,0.01673655,0.57479901,1.02802960,0.77920941
-5.11755878,2.07492608,0.00493807,0.38033721,0.01720935,0.57833962,1.03917600,0.79617124
-5.11155578,2.11174912,0.00485329,0.39761154,0.01773270,0.58277761,1.05099595,0.81219775
-5.10555278,2.14745611,0.00477743,0.41435881,0.01830137,0.58797701,1.06275821,0.82688661
-5.09954977,2.18104353,0.00470807,0.43022799,0.01890950,0.59378962,1.07374700,0.83986890
-5.09354677,2.21157470,0.00464279,0.44488750,0.01955077,0.60005852,1.08328705,0.85082075
-5.08754377,2.23820637,0.00457919,0.45803491,0.02021834,0.60662114,1.09076595,0.85947295
-5.08154077,2.26021018,0.00451506,0.46940540,0.02090494,0.61331166,1.09565322,0.86561809
-5.07553777,2.27698827,0.00444840,0.47877865,0.02160282,0.61996288,1.09751531,0.86911517
-5.06953477,2.28808289,0.00437751,0.48598379,0.02230385,0.62640758,1.09602606,0.86989141
-5.06353177,2.29317992,0.00430104,0.49090238,0.02299947,0.63247951,1.09097250,0.86794147
-5.05752876,2.29210674,0.00421803,0.49346933,0.02368077,0.63801421,1.08225586,0.86332418
-5.05152576,2.28482499,0.00412790,0.49367171,0.02433851,0.64284972,1.06988813,0.85615706
-5.04552276,2.27141917,0.00403049,0.49154579,0.02496326,0.64682761,1.05398445,0.84660908
-5.03951976,2.25208208,0.00392600,0.48717236,0.02554546,0.64979423,1.03475216,0.83489203
-5.03351676,2.22709831,0.00381497,0.48067081,0.02607563,0.65160258,1.01247708,0.82125109
-5.02751376,2.19682681,0.00369825,0.47219224,0.02654453,0.65211473,0.98750787,0.80595507
-5.02151076,2.16168382,0.00357691,0.46191205,0.02694339,0.65120485,0.96023953,0.78928679
-5.01550775,2.12212697,0.00345221,0.45002243,0.02726416,0.64876294,0.93109669,0.77153414
-5.00950475,2.07864151,0.00332548,0.43672508,0.02749979,0.64469894,0.90051763,0.75298209
-5.00350175,2.03172905,0.00319813,0.42222456,0.02764448,0.63894724,0.86893978,0.73390603
-4.99749875,1.98189921,0.00307151,0.40672243,0.02769399,0.63147121,0.83678708,0.71456654
-4.99149575,1.92966422,0.00294690,0.39041256,0.02764581,0.62226762,0.80445987,0.69520584
-4.98549275,1.87553621,0.00282546,0.37347750,0.02749943,0.61137047,0.77232728,0.67604562
-4.97948974,1.82002668,0.00270815,0.35608610,0.02725645,0.59885413,0.74072237,0.65728638
-4.97348674,1.76364775,0.00259576,0.33839221,0.02692071,0.58483527,0.70993974,0.63910793
-4.96748374,1.70691417,0.00248885,0.32053442,0.02649827,0.56947364,0.68023552,0.62167084
-4.96148074,1.65034563,0.00238777,0.30263661,0.02599735,0.55297117,0.65182916,0.60511841
-4.95547774,1.59446825,0.00229262,0.28480911,0.02542821,0.53556952,0.62490679,0.58957897
-4.94947474,1.53981494,0.00220334,0.26715027,0.02480291,0.51754599,0.59962541,0.57516808
-4.94347174,1.48692362,0.00211967,0.24974823,0.02413500,0.49920774,0.57611752,0.56199032
-4.93746873,1.43633328,0.00204118,0.23268261,0.02343918,0.48088458,0.55449571,0.55014043
-4.93146573,1.38857740,0.00196734,0.21602608,0.02273083,0.46292044,0.53485670,0.53970366
-4.92546273,1.34417478,0.00189753,0.19984557,0.02202561,0.44566385,0.51728445,0.53075512
-4.91945973,1.30361806,0.00183108,0.18420311,0.02133893,0.42945774,0.50185226,0.52335811
-4.91345673,1.26736015,0.00176730,0.16915632,0.02068546,0.41462895,0.48862337,0.51756160
-4.90745373,1.23579933,0.00170552,0.15475837,0.02007868,0.40147778,0.47765038,0.51339679
-4.90145073,1.20926357,0.00164511,0.14105768,0.01953044,0.39026800,0.46897330,0.51087326
-4.89544772,1.18799498,0.00158553,0.12809735,0.01905052,0.38121777,0.46261651,0.50997464
-4.88944472,1.17213521,0.00152633,0.11591435,0.01864637,0.37449169,0.45858478,0.51065444
-4.88344172,1.16171274,0.00146715,0.10453869,0.01832279,0.37019437,0.45685881,0.51283222
-4.87743872,1.15663287,0.00140778,0.09399257,0.01808181,0.36836584,0.45739057,0.51639050
-4.87143572,1.15667114,0.00134811,0.08428965,0.01792259,0.36897879,0.46009878,0.52117280
-4.86543272,1.16147096,0.00128817,0.07543459,0.01784147,0.37193811,0.46486504,0.52698308
-4.85942971,1.17054576,0.00122810,0.06742271,0.01783208,0.37708245,0.47153095,0.53358679
-4.85342671,1.18328609,0.00116815,0.06024005,0.01788558,0.38418803,0.47989650,0.54071379
-4.84742371,1.19897159,0.00110871,0.05386366,0.01799095,0.39297454,0.48972008,0.54806310
-4.84142071,1.21678784,0.00105025,0.04826221,0.01813538,0.40311299,0.50072027,0.55530950
-4.83541771,1.23584756,0.00099333,0.04339692,0.01830472,0.41423530,0.51257953,0.56211182
-4.82941471,1.25521563,0.00093863,0.03922263,0.01848399,0.42594530,0.52494984,0.56812268
-4.82341171,1.27393703,0.00088693,0.03568913,0.01865791,0.43783096,0.53746011,0.57299922
-4.81740870,1.29106690,0.00083908,0.03274266,0.01881140,0.44947725,0.54972527,0.57641457
-4.81140570,1.30570139,0.00079608,0.03032743,0.01893018,0.46047946,0.56135671,0.57806943
-4.80540270,1.31700834,0.00075903,0.02838726,0.01900123,0.47045636,0.57197368,0.57770328
-4.79939970,1.32425653,0.00072920,0.02686712,0.01901326,0.47906291,0.58121533,0.57510469
-4.79339670,1.32684235,0.00070801,0.02571476,0.01895713,0.48600205,0.58875271,0.57012033
-4.78739370,1.32431283,0.00069708,0.02488211,0.01882614,0.49103512,0.59430047,0.56266216
-4.78139070,1.31638426,0.00069827,0.02432665,0.01861627,0.49399073,0.59762755,0.55271250
-4.77538769,1.30295554,0.00071366,0.02401264,0.01832638,0.49477163,0.59856654,0.54032673
-4.76938469,1.28411587,0.00074561,0.02391211,0.01795816,0.49335939,0.59702117,0.52563356
-4.76338169,1.26014655,0.00079676,0.02400573,0.01751618,0.48981685,0.59297168,0.50883285
-4.75737869,1.23151675,0.00087004,0.02428347,0.01700769,0.48428809,0.58647762,0.49019104
-4.75137569,1.19887362,0.00096864,0.02474497,0.01644243,0.47699606,0.57767814,0.47003452
-4.74537269,1.16302708,0.00109604,0.02539978,0.01583231,0.46823787,0.56678951,0.44874122
-4.73936968,1.12492976,0.00125591,0.02626726,0.01519110,0.45837788,0.55409998,0.42673069
-4.73336668,1.08565308,0.00145209,0.02737628,0.01453400,0.44783883,0.53996213,0.40445335
-4.72736368,1.04635996,0.00168849,0.02876460,0.01387722,0.43709121,0.52478291,0.38237895
-4.72136068,1.00827517,0.00196898,0.03047809,0.01323755,0.42664117,0.50901176,0.36098506
-4.71535768,0.97265411,0.00229728,0.03256949,0.01263188,0.41701723,0.49312710,0.34074556
-4.70935468,0.94075078,0.00267679,0.03509710,0.01207678,0.40875619,0.47762174,0.32211979
-4.70335168,0.91378583,0.00311044,0.03812304,0.01158811,0.40238848,0.46298762,0.30554232
-4.69734867,0.89291508,0.00360050,0.04171133,0.01118053,0.39842337,0.44970043,0.29141371
-4.69134567,0.87919950,0.00414841,0.04592578,0.01086724,0.39733424,0.43820458,0.28009225
-4.68534267,0.87357681,0.00475455,0.05082759,0.01065956,0.39954439,0.42889893,0.27188676
-4.67933967,0.87683545,0.00541811,0.05647291,0.01056673,0.40541357,0.42212394,0.26705051
-4.67333667,0.88959126,0.00613691,0.06291022,0.01059556,0.41522568,0.41815034,0.26577612
-4.66733367,0.91226726,0.00690727,0.07017772,0.01075035,0.42917784,0.41717003,0.26819147
-4.66133067,0.94507705,0.00772391,0.07830082,0.01103265,0.44737117,0.41928911,0.27435663
-4.65532766,0.98801210,0.00857990,0.08728972,0.01144120,0.46980368,0.42452363,0.28426167
-4.64932466,1.04083351,0.00946671,0.09713724,0.01197187,0.49636540,0.43279794,0.29782550
-4.64332166,1.10306859,0.01037423,0.10781702,0.01261769,0.52683610,0.44394586,0.31489570
-4.63731866,1.17401257,0.01129094,0.11928218,0.01336893,0.56088584,0.45771457,0.33524947
-4.63131566,1.25273593,0.01220409,0.13146442,0.01421320,0.59807845,0.47377120,0.35859578
-4.62531266,1.33809752,0.01309998,0.14427386,0.01513567,0.63787805,0.49171183,0.38457882
-4.61930965,1.42876363,0.01396431,0.15759953,0.01611937,0.67965874,0.51107285,0.41278303
-4.61330665,1.52323294,0.01478247,0.17131054,0.01714546,0.72271716,0.53134407,0.44273948
-4.60730365,1.61986713,0.01554004,0.18525808,0.01819371,0.76628793,0.55198340,0.47393402
-4.60130065,1.71692676,0.01622315,0.19927811,0.01924286,0.80956152,0.57243259,0.50581697
-4.59529765,1.81261151,0.01681892,0.21319479,0.02027121,0.85170420,0.59213347,0.53781426
-4.58929465,1.90510402,0.01731589,0.22682446,0.02125709,0.89187939,0.61054418,0.56933999
-4.58329165,1.99261593,0.01770437,0.23998018,0.02217946,0.92926990,0.62715496,0.59980999
-4.57728864,2.07343487,0.01797680,0.25247653,0.02301843,0.96310030,0.64150277,0.62865612
-4.57128564,2.14597063,0.01812794,0.26413469,0.02375586,0.99265849,0.65318440,0.65534080
-4.56528264,2.20879902,0.01815516,0.27478743,0.02437583,1.01731590,0.66186758,0.67937134
-4.55927964,2.26070166,0.01805842,0.28428383,0.02486509,1.03654540,0.66729969,0.70031339
-4.55327664,2.30070005,0.01784034,0.29249372,0.02521346,1.04993622,0.66931375,0.71780311
-4.54727364,2.32808258,0.01750609,0.29931132,0.02541412,1.05720535,0.66783158,0.73155742
-4.54127064,2.34242321,0.01706322,0.30465827,0.02546379,1.05820477,0.66286400,0.74138181
-4.53526763,2.34359096,0.01652140,0.30848560,0.02536277,1.05292448,0.65450810,0.74717539
-4.52926463,2.33174970,0.01589208,0.31077476,0.02511493,1.04149091,0.64294172,0.74893287
-4.52326163,2.30734825,0.01518813,0.31153759,0.02472753,1.02416089,0.62841546,0.74674319
-4.51725863,2.27110095,0.01442345,0.31081520,0.02421092,1.00131156,0.61124246,0.74078500
-4.51125563,2.22395966,0.01361249,0.30867588,0.02357817,0.97342640,0.59178653,0.73131890
-4.50525263,2.16707830,0.01276986,0.30521209,0.02284461,0.94107826,0.57044892,0.71867693
-4.49924962,2.10177137,0.01190992,0.30053671,0.02202727,0.90490987,0.54765444,0.70324960
-4.49324662,2.02946825,0.01104638,0.29477869,0.02114428,0.86561281,0.52383736,0.68547108
-4.48724362,1.95166522,0.01019198,0.28807842,0.02021432,0.82390583,0.49942766,0.66580319
-4.48124062,1.86987716,0.00935819,0.28058283,0.01925594,0.78051317,0.47483811,0.64471888
-4.47523762,1.78559089,0.00855504,0.27244067,0.01828704,0.73614404,0.45045263,0.62268583
-4.46923462,1.70022201,0.00779091,0.26379801,0.01732432,0.69147375,0.42661629,0.60015102
-4.46323162,1.61507678,0.00707248,0.25479418,0.01638279,0.64712726,0.40362727,0.57752683
-4.45722861,1.53132046,0.00640472,0.24555840,0.01547546,0.60366562,0.38173098,0.55517912
-4.45122561,1.44995301,0.00579089,0.23620707,0.01461300,0.56157573,0.36111640,0.53341800
-4.44522261,1.37179273,0.00523262,0.22684189,0.01380356,0.52126340,0.34191472,0.51249126
-4.43921961,1.29746814,0.00473011,0.21754875,0.01305276,0.48304997,0.32420014,0.49258097
-4.43321661,1.22741773,0.00428219,0.20839753,0.01236365,0.44717220,0.30799270,0.47380290
-4.42721361,1.16189729,0.00388662,0.19944255,0.01173687,0.41378517,0.29326292,0.45620897
-4.42121061,1.10099370,0.00354019,0.19072368,0.01117087,0.38296789,0.27993786,0.43979220
-4.41520760,1.04464426,0.00323902,0.18226807,0.01066217,0.35473098,0.26790842,0.42449395
-4.40920460,0.99266020,0.00297869,0.17409218,0.01020569,0.32902608,0.25703733,0.41021287
-4.40320160,0.94475297,0.00275450,0.16620412,0.00979516,0.30575624,0.24716764,0.39681511
-4.39719860,0.90056192,0.00256161,0.15860606,0.00942347,0.28478687,0.23813116,0.38414513
-4.39119560,0.85968195,0.00239523,0.15129659,0.00908308,0.26595667,0.22975664,0.37203669
-4.38519260,0.82168987,0.00225077,0.14427291,0.00876640,0.24908803,0.22187727,0.36032334
-4.37918959,0.78616831,0.00212391,0.13753274,0.00846612,0.23399651,0.21433739,0.34884797
-4.37318659,0.75272631,0.00201075,0.13107582,0.00817552,0.22049917,0.20699791,0.33747113
-4.36718359,0.72101594,0.00190784,0.12490499,0.00788872,0.20842136,0.19974068,0.32607759
-4.36118059,0.69074446,0.00181220,0.11902679,0.00760086,0.19760198,0.19247141,0.31458109
-4.35517759,0.66168186,0.00172141,0.11345156,0.00730825,0.18789706,0.18512125,0.30292719
-4.34917459,0.63366400,0.00163353,0.10819315,0.00700842,0.17918184,0.17764714,0.29109414
-4.34317159,0.60659146,0.00154712,0.10326810,0.00670017,0.17135131,0.17003090,0.27909188
-4.33716858,0.58042479,0.00146120,0.09869460,0.00638350,0.16431954,0.16227732,0.26695947
-4.33116558,0.55517670,0.00137519,0.09449111,0.00605953,0.15801796,0.15441143,0.25476113
-4.32516258,0.53090207,0.00128887,0.09067485,0.00573046,0.15239289,0.14647514,0.24258127
-4.31915958,0.50768646,0.00120231,0.08726026,0.00539936,0.14740257,0.13852346,0.23051880
-4.31315658,0.48563417,0.00111581,0.08425743,0.00507008,0.14301403,0.13062061,0.21868120
-4.30715358,0.46485643,0.00102985,0.08167076,0.00474708,0.13919997,0.12283619,0.20717861
