energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.87393697,3.37480589,0.09750875,0.48568776,0.70425351,0.00000000,1.69842475,0.00000000,1.44828404,0.79877551
-5.86793397,3.45238857,0.09959854,0.49505175,0.71823482,0.00000000,1.73977149,0.00000000,1.48580420,0.81287511
-5.86193097,3.52995385,0.10157092,0.50469887,0.73136427,0.00000000,1.78109728,0.00000000,1.52134613,0.82693196
-5.85592796,3.60630025,0.10340293,0.51448957,0.74344712,0.00000000,1.82174777,0.00000000,1.55426456,0.84077769
-5.84992496,3.68029146,0.10507224,0.52427888,0.75432182,0.00000000,1.86111177,0.00000000,1.58396787,0.85425117
-5.84392196,3.75087983,0.10655756,0.53391830,0.76386559,0.00000000,1.89863593,0.00000000,1.60993433,0.86720069
-5.83791896,3.81712557,0.10783907,0.54325783,0.77199824,0.00000000,1.93383671,0.00000000,1.63172624,0.87948553
-5.83191596,3.87821105,0.10889890,0.55214800,0.77868404,0.00000000,1.96630901,0.00000000,1.64900133,0.89097704
-5.82591296,3.93344967,0.10972143,0.56044188,0.78393161,0.00000000,1.99573113,0.00000000,1.66152086,0.90155905
-5.81990995,3.98228928,0.11029371,0.56799706,0.78779157,0.00000000,2.02186606,0.00000000,1.66915414,0.91112768
-5.81390695,4.02431020,0.11060570,0.57467759,0.79035228,0.00000000,2.04455913,0.00000000,1.67187931,0.91959052
-5.80790395,4.05921833,0.11065049,0.58035591,0.79173379,0.00000000,2.06373219,0.00000000,1.66978035,0.92686544
-5.80190095,4.08683431,0.11042444,0.58491465,0.79208018,0.00000000,2.07937501,0.00000000,1.66304059,0.93287905
-5.79589795,4.10707950,0.10992728,0.58824854,0.79155086,0.00000000,2.09153440,0.00000000,1.65193309,0.93756509
-5.78989495,4.11996012,0.10916206,0.59026615,0.79031121,0.00000000,2.10030179,0.00000000,1.63680839,0.94086289
-5.78389195,4.12555072,0.10813516,0.59089179,0.78852303,0.00000000,2.10580032,0.00000000,1.61808034,0.94271625
-5.77788894,4.12397835,0.10685615,0.59006726,0.78633546,0.00000000,2.10817199,0.00000000,1.59621070,0.94307270
-5.77188594,4.11540834,0.10533762,0.58775362,0.78387667,0.00000000,2.10756600,0.00000000,1.57169326,0.94188356
-5.76588294,4.10003293,0.10359505,0.58393292,0.78124702,0.00000000,2.10412874,0.00000000,1.54503815,0.93910467
-5.75987994,4.07806309,0.10164654,0.57860964,0.77851383,0.00000000,2.09799614,0.00000000,1.51675704,0.93469796
-5.75387694,4.04972423,0.09951257,0.57181207,0.77570825,0.00000000,2.08928875,0.00000000,1.48734980,0.92863376
-5.74787394,4.01525547,0.09721574,0.56359327,0.77282425,0.00000000,2.07810955,0.00000000,1.45729293,0.92089376
-5.74187094,3.97491250,0.09478044,0.55403156,0.76981976,0.00000000,2.06454472,0.00000000,1.42703015,0.91147434
-5.73586793,3.92897312,0.09223254,0.54323062,0.76661994,0.00000000,2.04866680,0.00000000,1.39696524,0.90039023
-5.72986493,3.87774479,0.08959904,0.53131884,0.76312228,0.00000000,2.03053995,0.00000000,1.36745706,0.88767797
-5.72386193,3.82157305,0.08690766,0.51844800,0.75920326,0.00000000,2.01022677,0.00000000,1.33881670,0.87339909
-5.71785893,3.76084982,0.08418647,0.50479128,0.75472600,0.00000000,1.98779580,0.00000000,1.31130649,0.85764256
-5.71185593,3.69602027,0.08146345,0.49054045,0.74954870,0.00000000,1.96332912,0.00000000,1.28514060,0.84052643
-5.70585293,3.62758756,0.07876603,0.47590240,0.74353312,0.00000000,1.93692930,0.00000000,1.26048684,0.82219823
-5.69984992,3.55611440,0.07612070,0.46109492,0.73655272,0.00000000,1.90872509,0.00000000,1.23746937,0.80283424
-5.69384692,3.48222104,0.07355255,0.44634212,0.72850005,0.00000000,1.87887522,0.00000000,1.21617199,0.78263736
-5.68784392,3.40657936,0.07108483,0.43186931,0.71929297,0.00000000,1.84757018,0.00000000,1.19664174,0.76183378
-5.68184092,3.32990322,0.06873864,0.41789776,0.70887939,0.00000000,1.81503149,0.00000000,1.17889254,0.74066848
-5.67583792,3.25293533,0.06653253,0.40463944,0.69724035,0.00000000,1.78150881,0.00000000,1.16290880,0.71939981
-5.66983492,3.17643143,0.06448229,0.39229200,0.68439139,0.00000000,1.74727476,0.00000000,1.14864878,0.69829339
-5.66383192,3.10114246,0.06260068,0.38103415,0.67038217,0.00000000,1.71261803,0.00000000,1.13604781,0.67761563
-5.65782891,3.02779603,0.06089739,0.37102163,0.65529449,0.00000000,1.67783513,0.00000000,1.12502127,0.65762726
-5.65182591,2.95707799,0.05937889,0.36238410,0.63923890,0.00000000,1.64322140,0.00000000,1.11546742,0.63857720
-5.64582291,2.88961541,0.05804855,0.35522278,0.62235011,0.00000000,1.60906179,0.00000000,1.10727019,0.62069697
-5.63981991,2.82596186,0.05690669,0.34960927,0.60478168,0.00000000,1.57562215,0.00000000,1.10030184,0.60419611
-5.63381691,2.76658584,0.05595074,0.34558533,0.58670008,0.00000000,1.54314149,0.00000000,1.09442586,0.58925861
-5.62781391,2.71186302,0.05517550,0.34316379,0.56827865,0.00000000,1.51182564,0.00000000,1.08949977,0.57604064
-5.62181091,2.66207264,0.05457336,0.34233035,0.54969170,0.00000000,1.48184282,0.00000000,1.08537817,0.56466947
-5.61580790,2.61739802,0.05413460,0.34304631,0.53110901,0.00000000,1.45332116,0.00000000,1.08191576,0.55524364
-5.60980490,2.57793122,0.05384770,0.34525200,0.51269104,0.00000000,1.42634839,0.00000000,1.07897057,0.54783425
-5.60380190,2.54368114,0.05369961,0.34887071,0.49458502,0.00000000,1.40097351,0.00000000,1.07640694,0.54248707
-5.59779890,2.51458458,0.05367606,0.35381285,0.47692188,0.00000000,1.37721041,0.00000000,1.07409854,0.53922531
-5.59179590,2.49051924,0.05376180,0.35998025,0.45981438,0.00000000,1.35504294,0.00000000,1.07193102,0.53805273
-5.58579290,2.47131792,0.05394087,0.36727021,0.44335615,0.00000000,1.33443122,0.00000000,1.06980439,0.53895681
-5.57978989,2.45678275,0.05419678,0.37557916,0.42762177,0.00000000,1.31531860,0.00000000,1.06763481,0.54191164
-5.57378689,2.44669859,0.05451271,0.38480576,0.41266761,0.00000000,1.29763895,0.00000000,1.06535583,0.54688031
-5.56778389,2.44084487,0.05487167,0.39485319,0.39853358,0.00000000,1.28132363,0.00000000,1.06291904,0.55381668
-5.56178089,2.43900494,0.05525659,0.40563068,0.38524519,0.00000000,1.26630791,0.00000000,1.06029385,0.56266622
-5.55577789,2.44097269,0.05565047,0.41705408,0.37281621,0.00000000,1.25253636,0.00000000,1.05746673,0.57336606
-5.54977489,2.44655606,0.05603650,0.42904566,0.36125133,0.00000000,1.23996695,0.00000000,1.05443960,0.58584417
-5.54377189,2.45557747,0.05639811,0.44153305,0.35054887,0.00000000,1.22857366,0.00000000,1.05122771,0.60001784
-5.53776888,2.46787127,0.05671913,0.45444755,0.34070330,0.00000000,1.21834757,0.00000000,1.04785692,0.61579162
-5.53176588,2.48327886,0.05698390,0.46772199,0.33170736,0.00000000,1.20929632,0.00000000,1.04436057,0.63305501
-5.52576288,2.50164174,0.05717740,0.48128830,0.32355375,0.00000000,1.20144218,0.00000000,1.04077618,0.65168013
-5.51975988,2.52279353,0.05728540,0.49507509,0.31623622,0.00000000,1.19481872,0.00000000,1.03714199,0.67151969
-5.51375688,2.54655142,0.05729469,0.50900542,0.30975001,0.00000000,1.18946651,0.00000000,1.03349361,0.69240561
-5.50775388,2.57270805,0.05719323,0.52299497,0.30409173,0.00000000,1.18542800,0.00000000,1.02986097,0.71414844
-5.50175088,2.60102436,0.05697037,0.53695086,0.29925857,0.00000000,1.18274192,0.00000000,1.02626557,0.73653781
-5.49574787,2.63122413,0.05661711,0.55077115,0.29524698,0.00000000,1.18143759,0.00000000,1.02271834,0.75934405
-5.48974487,2.66299054,0.05612632,0.56434523,0.29205098,0.00000000,1.18152936,0.00000000,1.01921810,0.78232104
-5.48374187,2.69596517,0.05549295,0.57755498,0.28966005,0.00000000,1.18301148,0.00000000,1.01575062,0.80521014
-5.47773887,2.72974946,0.05471425,0.59027675,0.28805704,0.00000000,1.18585374,0.00000000,1.01228840,0.82774512
-5.47173587,2.76390845,0.05378996,0.60238396,0.28721598,0.00000000,1.18999802,0.00000000,1.00879110,0.84965786
-5.46573287,2.79797676,0.05272243,0.61375019,0.28710010,0.00000000,1.19535592,0.00000000,1.00520650,0.87068451
-5.45972986,2.83146624,0.05151674,0.62425253,0.28766030,0.00000000,1.20180761,0.00000000,1.00147202,0.89057176
-5.45372686,2.86387488,0.05018071,0.63377502,0.28883398,0.00000000,1.20920195,0.00000000,0.99751653,0.90908296
-5.44772386,2.89469655,0.04872487,0.64221178,0.29054467,0.00000000,1.21735798,0.00000000,0.99326247,0.92600365
-5.44172086,2.92343089,0.04716238,0.64946981,0.29270218,0.00000000,1.22606755,0.00000000,0.98862815,0.94114635
-5.43571786,2.94959308,0.04550881,0.65547109,0.29520368,0.00000000,1.23509933,0.00000000,0.98352996,0.95435420
-5.42971486,2.97272293,0.04378195,0.66015401,0.29793543,0.00000000,1.24420380,0.00000000,0.97788466,0.96550344
-5.42371186,2.99239326,0.04200144,0.66347392,0.30077526,0.00000000,1.25311933,0.00000000,0.97161150,0.97450465
-5.41770885,3.00821710,0.04018841,0.66540285,0.30359568,0.00000000,1.26157900,0.00000000,0.96463415,0.98130266
-5.41170585,3.01985400,0.03836512,0.66592855,0.30626755,0.00000000,1.26931809,0.00000000,0.95688256,0.98587540
-5.40570285,3.02701524,0.03655440,0.66505276,0.30866399,0.00000000,1.27608192,0.00000000,0.94829465,0.98823174
-5.39969985,3.02946824,0.03477928,0.66278917,0.31066461,0.00000000,1.28163392,0.00000000,0.93881782,0.98840861
-5.39369685,3.02704017,0.03306245,0.65916101,0.31215959,0.00000000,1.28576343,0.00000000,0.92841051,0.98646766
-5.38769385,3.01962108,0.03142581,0.65419868,0.31305363,0.00000000,1.28829326,0.00000000,0.91704367,0.98249169
-5.38169085,3.00716651,0.02989004,0.64793758,0.31326942,0.00000000,1.28908633,0.00000000,0.90470214,0.97658120
-5.37568784,2.98969968,0.02847417,0.64041631,0.31275060,0.00000000,1.28805146,0.00000000,0.89138614,0.96885109
-5.36968484,2.96731328,0.02719523,0.63167542,0.31146392,0.00000000,1.28514774,0.00000000,0.87711264,0.95942791
-5.36368184,2.94017059,0.02606794,0.62175681,0.30940058,0.00000000,1.28038736,0.00000000,0.86191662,0.94844753
-5.35767884,2.90850590,0.02510446,0.61070385,0.30657664,0.00000000,1.27383668,0.00000000,0.84585225,0.93605338
-5.35167584,2.87262382,0.02431415,0.59856210,0.30303252,0.00000000,1.26561537,0.00000000,0.82899369,0.92239523
-5.34567284,2.83289729,0.02370350,0.58538064,0.29883153,0.00000000,1.25589347,0.00000000,0.81143561,0.90762836
-5.33966983,2.78976389,0.02327597,0.57121391,0.29405756,0.00000000,1.24488656,0.00000000,0.79329315,0.89191303
-5.33366683,2.74372044,0.02303198,0.55612369,0.28881205,0.00000000,1.23284900,0.00000000,0.77470135,0.87541411
-5.32766383,2.69531551,0.02296890,0.54018133,0.28321031,0.00000000,1.22006551,0.00000000,0.75581396,0.85830068
-5.32166083,2.64514008,0.02308115,0.52346969,0.27737747,0.00000000,1.20684146,0.00000000,0.73680152,0.84074559
-5.31565783,2.59381639,0.02336023,0.50608497,0.27144411,0.00000000,1.19349213,0.00000000,0.71784882,0.82292470
-5.30965483,2.54198530,0.02379489,0.48813792,0.26554196,0.00000000,1.18033162,0.00000000,0.69915182,0.80501596
-5.30365183,2.49029275,0.02437132,0.46975460,0.25979970,0.00000000,1.16766182,0.00000000,0.68091399,0.78719818
-5.29764882,2.43937580,0.02507337,0.45107643,0.25433920,0.00000000,1.15576196,0.00000000,0.66334248,0.76964955
-5.29164582,2.38984910,0.02588286,0.43225955,0.24927224,0.00000000,1.14487945,0.00000000,0.64664410,0.75254614
-5.28564282,2.34229237,0.02677987,0.41347356,0.24469795,0.00000000,1.13522231,0.00000000,0.63102145,0.73606037
-5.27963982,2.29723984,0.02774322,0.39489965,0.24070108,0.00000000,1.12695385,0.00000000,0.61666941,0.72035951
-5.27363682,2.25517208,0.02875086,0.37672814,0.23735112,0.00000000,1.12018977,0.00000000,0.60377220,0.70560468
-5.26763382,2.21651094,0.02978043,0.35915571,0.23470227,0.00000000,1.11499794,0.00000000,0.59250114,0.69194998
-5.26163082,2.18161778,0.03080983,0.34238227,0.23279438,0.00000000,1.11140095,0.00000000,0.58301342,0.67954228
-5.25562781,2.15079527,0.03181782,0.32660766,0.23165465,0.00000000,1.10938137,0.00000000,0.57545178,0.66852138
-5.24962481,2.12429248,0.03278464,0.31202829,0.23130000,0.00000000,1.10888934,0.00000000,0.56994517,0.65902067
-5.24362181,2.10231294,0.03369273,0.29883378,0.23174011,0.00000000,1.10985230,0.00000000,0.56661040,0.65116812
-5.23761881,2.08502520,0.03452725,0.28720369,0.23298077,0.00000000,1.11218620,0.00000000,0.56555452,0.64508751
-5.23161581,2.07257484,0.03527678,0.27730440,0.23502743,0.00000000,1.11580761,0.00000000,0.56687788,0.64089970
-5.22561281,2.06509729,0.03593374,0.26928609,0.23788885,0.00000000,1.12064608,0.00000000,0.57067740,0.63872364
-5.21960980,2.06273021,0.03649488,0.26328000,0.24158040,0.00000000,1.12665600,0.00000000,0.57704998,0.63867709
-5.21360680,2.06562458,0.03696153,0.25939580,0.24612712,0.00000000,1.13382725,0.00000000,0.58609554,0.64087656
-5.20760380,2.07395340,0.03733978,0.25771917,0.25156605,0.00000000,1.14219401,0.00000000,0.59791951,0.64543651
-5.20160080,2.08791733,0.03764043,0.25830961,0.25794792,0.00000000,1.15184111,0.00000000,0.61263434,0.65246762
-5.19559780,2.10774649,0.03787883,0.26119853,0.26533795,0.00000000,1.16290750,0.00000000,0.63035995,0.66207390
-5.18959480,2.13369815,0.03807452,0.26638750,0.27381573,0.00000000,1.17558654,0.00000000,0.65122273,0.67434893
-5.18359180,2.16605005,0.03825064,0.27384696,0.28347407,0.00000000,1.19012288,0.00000000,0.67535313,0.68937101
-5.17758879,2.20508965,0.03843326,0.28351529,0.29441694,0.00000000,1.20680609,0.00000000,0.70288176,0.70719769
-5.17158579,2.25109959,0.03865051,0.29529828,0.30675645,0.00000000,1.22596109,0.00000000,0.73393407,0.72785961
-5.16558279,2.30434014,0.03893165,0.30906929,0.32060899,0.00000000,1.24793590,0.00000000,0.76862370,0.75135430
-5.15957979,2.36502954,0.03930598,0.32466993,0.33609071,0.00000000,1.27308709,0.00000000,0.80704489,0.77763999
-5.15357679,2.43332306,0.03980180,0.34191148,0.35331241,0.00000000,1.30176360,0.00000000,0.84926413,0.80663001
-5.14757379,2.50929230,0.04044527,0.36057706,0.37237417,0.00000000,1.33428969,0.00000000,0.89531141,0.83818803
-5.14157079,2.59290543,0.04125940,0.38042448,0.39335977,0.00000000,1.37094776,0.00000000,0.94517163,0.87212463
-5.13556778,2.68400982,0.04226307,0.40118988,0.41633122,0.00000000,1.41196173,0.00000000,0.99877648,0.90819541
-5.12956478,2.78231799,0.04347017,0.42259202,0.44132362,0.00000000,1.45748185,0.00000000,1.05599714,0.94610086
-5.12356178,2.88739757,0.04488891,0.44433716,0.46834050,0.00000000,1.50757162,0.00000000,1.11663847,0.98548830
-5.11755878,2.99866612,0.04652131,0.46612443,0.49734989,0.00000000,1.56219724,0.00000000,1.18043474,1.02595583
-5.11155578,3.11539112,0.04836286,0.48765147,0.52828125,0.00000000,1.62122031,0.00000000,1.24704746,1.06705824
-5.10555278,3.23669524,0.05040245,0.50862032,0.56102343,0.00000000,1.68439386,0.00000000,1.31606535,1.10831495
-5.09954977,3.36156692,0.05262248,0.52874317,0.59542374,0.00000000,1.75136204,0.00000000,1.38700672,1.14921945
-5.09354677,3.48887585,0.05499921,0.54774809,0.63128818,0.00000000,1.82166343,0.00000000,1.45932427,1.18925022
-5.08754377,3.61739274,0.05750333,0.56538423,0.66838293,0.00000000,1.89473777,0.00000000,1.53241228,1.22788259
-5.08154077,3.74581289,0.06010067,0.58142665,0.70643702,0.00000000,1.96993601,0.00000000,1.60561599,1.26460111
-5.07553777,3.87278238,0.06275321,0.59568040,0.74514606,0.00000000,2.04653301,0.00000000,1.67824309,1.29891212
-5.06953477,3.99692627,0.06542006,0.60798395,0.78417715,0.00000000,2.12374269,0.00000000,1.74957688,1.33035588
-5.06353177,4.11687753,0.06805868,0.61821175,0.82317461,0.00000000,2.20073483,0.00000000,1.81889080,1.35851791
-5.05752876,4.23130589,0.07062608,0.62627598,0.86176647,0.00000000,2.27665306,0.00000000,1.88546387,1.38303912
-5.05152576,4.33894561,0.07308014,0.63212734,0.89957158,0.00000000,2.35063333,0.00000000,1.94859652,1.40362440
-5.04552276,4.43862125,0.07538079,0.63575510,0.93620709,0.00000000,2.42182232,0.00000000,2.00762643,1.42004926
-5.03951976,4.52927082,0.07749122,0.63718623,0.97129602,0.00000000,2.48939521,0.00000000,2.06194363,1.43216451
-5.03351676,4.60996545,0.07937893,0.63648383,1.00447484,0.00000000,2.55257219,0.00000000,2.11100462,1.43989857
-5.02751376,4.67992531,0.08101669,0.63374479,1.03540070,0.00000000,2.61063346,0.00000000,2.15434476,1.44325773
-5.02151076,4.73853130,0.08238325,0.62909680,1.06375819,0.00000000,2.66293218,0.00000000,2.19158869,1.44232398
-5.01550775,4.78533234,0.08346386,0.62269488,1.08926532,0.00000000,2.70890522,0.00000000,2.22245821,1.43725094
-5.00950475,4.82004828,0.08425062,0.61471734,1.11167876,0.00000000,2.74808147,0.00000000,2.24677749,1.42825775
-5.00350175,4.84256841,0.08474251,0.60536135,1.13079784,0.00000000,2.78008763,0.00000000,2.26447527,1.41562141
-4.99749875,4.85294586,0.08494518,0.59483824,1.14646761,0.00000000,2.80465146,0.00000000,2.27558393,1.39966766
-4.99149575,4.85138821,0.08487055,0.58336849,1.15858052,0.00000000,2.82160263,0.00000000,2.28023561,1.38076090
-4.98549275,4.83824474,0.08453615,0.57117666,1.16707694,0.00000000,2.83087112,0.00000000,2.27865526,1.35929346
-4.97948974,4.81399083,0.08396423,0.55848626,1.17194445,0.00000000,2.83248360,0.00000000,2.27115106,1.33567445
-4.97348674,4.77921008,0.08318080,0.54551470,1.17321584,0.00000000,2.82655774,0.00000000,2.25810248,1.31031874
-4.96748374,4.73457481,0.08221443,0.53246846,1.17096623,0.00000000,2.81329501,0.00000000,2.23994646,1.28363635
-4.96148074,4.68082562,0.08109512,0.51953861,1.16530910,0.00000000,2.79297196,0.00000000,2.21716220,1.25602242
-4.95547774,4.61875068,0.07985303,0.50689682,1.15639163,0.00000000,2.76593053,0.00000000,2.19025534,1.22784838
-4.94947474,4.54916549,0.07851730,0.49469197,1.14438947,0.00000000,2.73256759,0.00000000,2.15974197,1.19945421
-4.94347174,4.47289373,0.07711499,0.48304755,1.12950122,0.00000000,2.69332405,0.00000000,2.12613328,1.17114233
-4.93746873,4.39074991,0.07567010,0.47206001,1.11194265,0.00000000,2.64867392,0.00000000,2.08992146,1.14317314
-4.93146573,4.30352439,0.07420285,0.46179800,1.09194117,0.00000000,2.59911358,0.00000000,2.05156740,1.11576230
-4.92546273,4.21197127,0.07272904,0.45230281,1.06973051,0.00000000,2.54515161,0.00000000,2.01149082,1.08908001
-4.91945973,4.11679955,0.07125981,0.44358986,1.04554584,0.00000000,2.48729948,0.00000000,1.97006310,1.06325212
-4.91345673,4.01866791,0.06980153,0.43565143,1.01961960,0.00000000,2.42606333,0.00000000,1.92760318,1.03836313
-4.90745373,3.91818322,0.06835594,0.42846032,0.99217799,0.00000000,2.36193712,0.00000000,1.88437668,1.01446102
-4.90145073,3.81590272,0.06692057,0.42197463,0.96343829,0.00000000,2.29539725,0.00000000,1.84059814,0.99156358
-4.89544772,3.71233975,0.06548933,0.41614329,0.93360705,0.00000000,2.22689882,0.00000000,1.79643629,0.96966622
-4.88944472,3.60797275,0.06405324,0.41091220,0.90287906,0.00000000,2.15687365,0.00000000,1.75202195,0.94875074
-4.88344172,3.50325679,0.06260131,0.40623071,0.87143711,0.00000000,2.08572987,0.00000000,1.70745816,0.92879494
-4.87743872,3.39863723,0.06112148,0.40205825,0.83945247,0.00000000,2.01385314,0.00000000,1.66283189,0.90978239
-4.87143572,3.29456442,0.05960161,0.39837056,0.80708592,0.00000000,1.94160925,0.00000000,1.61822669,0.89171217
-4.86543272,3.19150879,0.05803034,0.39516548,0.77448926,0.00000000,1.86934787,0.00000000,1.57373558,0.87460793
-4.85942971,3.08997512,0.05639802,0.39246774,0.74180704,0.00000000,1.79740712,0.00000000,1.52947339,0.85852593
-4.85342671,2.99051518,0.05469740,0.39033261,0.70917847,0.00000000,1.72611856,0.00000000,1.48558782,0.84356145
-4.84742371,2.89373759,0.05292419,0.38884812,0.67673930,0.00000000,1.65581227,0.00000000,1.44226866,0.82985340
-4.84142071,2.80031429,0.05107751,0.38813563,0.64462349,0.00000000,1.58682158,0.00000000,1.39975442,0.81758650
-4.83541771,2.71098260,0.04916007,0.38834859,0.61296457,0.00000000,1.51948690,0.00000000,1.35833605,0.80699106
-4.82941471,2.62654263,0.04717818,0.38966962,0.58189659,0.00000000,1.45415856,0.00000000,1.31835748,0.79833996
-4.82341171,2.54784949,0.04514159,0.39230572,0.55155451,0.00000000,1.39119802,0.00000000,1.28021265,0.79194305
-4.81740870,2.47580041,0.04306316,0.39648188,0.52207411,0.00000000,1.33097756,0.00000000,1.24433935,0.78813880
-4.81140570,2.41131695,0.04095834,0.40243320,0.49359129,0.00000000,1.27387798,0.00000000,1.21120974,0.78728368
-4.80540270,2.35532284,0.03884459,0.41039597,0.46624077,0.00000000,1.22028453,0.00000000,1.18131822,0.78973946
-4.79939970,2.30871803,0.03674072,0.42059775,0.44015438,0.00000000,1.17058107,0.00000000,1.15516698,0.79585888
-4.79339670,2.27235020,0.03466612,0.43324712,0.41545888,0.00000000,1.12514266,0.00000000,1.13324977,0.80597033
-4.78739370,2.24698456,0.03264008,0.44852335,0.39227348,0.00000000,1.08432684,0.00000000,1.11603478,0.82036205
-4.78139070,2.23327340,0.03068107,0.46656636,0.37070722,0.00000000,1.04846406,0.00000000,1.10394724,0.83926651
-4.77538769,2.23172663,0.02880613,0.48746759,0.35085627,0.00000000,1.01784759,0.00000000,1.09735240,0.86284565
-4.76938469,2.24268455,0.02703034,0.51126183,0.33280135,0.00000000,0.99272349,0.00000000,1.09653983,0.89117754
-4.76338169,2.26629418,0.02536638,0.53792066,0.31660541,0.00000000,0.97328103,0.00000000,1.10170942,0.92424500
-4.75737869,2.30249011,0.02382427,0.56734758,0.30231161,0.00000000,0.95964404,0.00000000,1.11295989,0.96192684
-4.75137569,2.35098089,0.02241118,0.59937508,0.28994185,0.00000000,0.95186368,0.00000000,1.13028011,1.00399187
-4.74537269,2.41124172,0.02113144,0.63376387,0.27949577,0.00000000,0.94991287,0.00000000,1.15354367,1.05009624
-4.73936968,2.48251366,0.01998665,0.67020426,0.27095040,0.00000000,0.95368279,0.00000000,1.18250689,1.09978402
-4.73336668,2.56380998,0.01897588,0.70831973,0.26426034,0.00000000,0.96298154,0.00000000,1.21681035,1.15249139
-4.72736368,2.65392933,0.01809604,0.74767265,0.25935870,0.00000000,0.97753517,0.00000000,1.25598395,1.20755413
-4.72136068,2.75147562,0.01734224,0.78777199,0.25615844,0.00000000,0.99699110,0.00000000,1.29945535,1.26421845
-4.71535768,2.85488425,0.01670833,0.82808288,0.25455437,0.00000000,1.02092386,0.00000000,1.34656161,1.32165484
-4.70935468,2.96245388,0.01618733,0.86803774,0.25442554,0.00000000,1.04884297,0.00000000,1.39656364,1.37897460
-4.70335168,3.07238312,0.01577198,0.90704878,0.25563799,0.00000000,1.08020295,0.00000000,1.44866312,1.43524874
-4.69734867,3.18281113,0.01545519,0.94452145,0.25804781,0.00000000,1.11441503,0.00000000,1.50202146,1.48952862
-4.69134567,3.29186103,0.01523057,0.97986862,0.26150437,0.00000000,1.15086041,0.00000000,1.55578030,1.54086798
-4.68534267,3.39768510,0.01509273,1.01252501,0.26585364,0.00000000,1.18890468,0.00000000,1.60908297,1.58834559
-4.67933967,3.49851043,0.01503767,1.04196154,0.27094149,0.00000000,1.22791302,0.00000000,1.66109644,1.63108816
-4.67333667,3.59268385,0.01506299,1.06769909,0.27661696,0.00000000,1.26726580,0.00000000,1.71103304,1.66829252
-4.66733367,3.67871474,0.01516804,1.08932147,0.28273534,0.00000000,1.30637420,0.00000000,1.75817147,1.69924679
-4.66133067,3.75531450,0.01535394,1.10648693,0.28916108,0.00000000,1.34469532,0.00000000,1.80187638,1.72334957
-4.65532766,3.82143141,0.01562354,1.11893794,0.29577033,0.00000000,1.38174634,0.00000000,1.84161594,1.74012674
-4.64932466,3.87627956,0.01598127,1.12650901,0.30245325,0.00000000,1.41711734,0.00000000,1.87697682,1.74924516
-4.64332166,3.91936096,0.01643289,1.12913196,0.30911585,0.00000000,1.45048219,0.00000000,1.90767606,1.75052281
