energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.07553777,1.93148622,0.00207490,0.37081008,1.01792870,0.87710956,0.02718770,0.48905110
-5.06953477,2.00299865,0.00199521,0.38736973,1.06598899,0.90991382,0.02759536,0.50270565
-5.06353177,2.07759447,0.00192539,0.40467633,1.11659198,0.94384579,0.02798895,0.51717235
-5.05752876,2.15485570,0.00186548,0.42256685,1.16899847,0.97881486,0.02837459,0.53243046
-5.05152576,2.23431497,0.00181560,0.44086561,1.22245507,1.01470363,0.02875822,0.54845128
-5.04552276,2.31544311,0.00177593,0.45938371,1.27619818,1.05136052,0.02914521,0.56519292
-5.03951976,2.39763922,0.00174668,0.47791893,1.32945893,1.08859354,0.02953997,0.58259531
-5.03351676,2.48022389,0.00172802,0.49625646,1.38146932,1.12616571,0.02994560,0.60057611
-5.02751376,2.56243639,0.00172009,0.51417034,1.43146959,1.16379243,0.03036359,0.61902736
-5.02151076,2.64343626,0.00172293,0.53142589,1.47871672,1.20114105,0.03079362,0.63781330
-5.01550775,2.72230935,0.00173648,0.54778291,1.52249390,1.23783280,0.03123343,0.65676930
-5.00950475,2.79807848,0.00176051,0.56299981,1.56212077,1.27344716,0.03167874,0.67570212
-5.00350175,2.86971838,0.00179464,0.57683828,1.59696397,1.30752851,0.03212331,0.69439129
-4.99749875,2.93617439,0.00183827,0.58906863,1.62644781,1.33959488,0.03255905,0.71259188
-4.99149575,2.99638451,0.00189064,0.59947544,1.65006447,1.36914864,0.03297624,0.73003830
-4.98549275,3.04930383,0.00195076,0.60786326,1.66738346,1.39568863,0.03336376,0.74644928
-4.97948974,3.09393066,0.00201745,0.61406225,1.67806002,1.41872345,0.03370949,0.76153374
-4.97348674,3.12933332,0.00208934,0.61793341,1.68184206,1.43778535,0.03400065,0.77499751
-4.96748374,3.15467682,0.00216491,0.61937323,1.67857541,1.45244425,0.03422426,0.78655066
-4.96148074,3.16924824,0.00224248,0.61831743,1.66820730,1.46232143,0.03436757,0.79591527
-4.95547774,3.17248017,0.00232028,0.61474377,1.65078775,1.46710232,0.03441853,0.80283340
-4.94947474,3.16397107,0.00239647,0.60867361,1.62646903,1.46654798,0.03436626,0.80707506
-4.94347174,3.14350197,0.00246920,0.60017219,1.59550303,1.46050472,0.03420144,0.80844588
-4.93746873,3.11104875,0.00253667,0.58934769,1.55823666,1.44891155,0.03391670,0.80679425
-4.93146573,3.06678947,0.00259713,0.57634880,1.51510536,1.43180521,0.03350699,0.80201760
-4.92546273,3.01110636,0.00264902,0.56136117,1.46662496,1.40932232,0.03296977,0.79406768
-4.91945973,2.94458231,0.00269095,0.54460263,1.41338190,1.38169874,0.03230528,0.78295452
-4.91345673,2.86799184,0.00272179,0.52631748,1.35602216,1.34926606,0.03151657,0.76874886
-4.90745373,2.78228666,0.00274068,0.50677004,1.29523917,1.31244516,0.03060952,0.75158299
-4.90145073,2.68857639,0.00274710,0.48623760,1.23176084,1.27173724,0.02959281,0.73164984
-4.89544772,2.58810489,0.00274087,0.46500319,1.16633616,1.22771249,0.02847767,0.70920027
-4.88944472,2.48222297,0.00272218,0.44334839,1.09972159,1.18099680,0.02727772,0.68453873
-4.88344172,2.37235846,0.00269157,0.42154638,1.03266757,1.13225705,0.02600855,0.65801721
-4.87743872,2.25998459,0.00264993,0.39985562,0.96590557,1.08218542,0.02468743,0.63002786
-4.87143572,2.14658772,0.00259848,0.37851429,0.90013581,1.03148326,0.02333280,0.60099436
-4.86543272,2.03363553,0.00253871,0.35773569,0.83601617,0.98084521,0.02196388,0.57136246
-4.85942971,1.92254667,0.00247236,0.33770475,0.77415232,0.93094392,0.02060014,0.54158986
-4.85342671,1.81466270,0.00240133,0.31857581,0.71508946,0.88241594,0.01926088,0.51213594
-4.84742371,1.71122327,0.00232763,0.30047146,0.65930572,0.83584925,0.01796472,0.48345148
-4.84142071,1.61334505,0.00225332,0.28348267,0.60720736,0.79177260,0.01672923,0.45596893
-4.83541771,1.52200482,0.00218042,0.26766992,0.55912586,0.75064704,0.01557052,0.43009321
-4.82941471,1.43802707,0.00211084,0.25306534,0.51531677,0.71285971,0.01450291,0.40619363
-4.82341171,1.36207607,0.00204631,0.23967550,0.47596028,0.67871993,0.01353868,0.38459687
-4.81740870,1.29465235,0.00198835,0.22748485,0.44116352,0.64845750,0.01268786,0.36558129
-4.81140570,1.23609334,0.00193818,0.21645946,0.41096422,0.62222320,0.01195808,0.34937267
-4.80540270,1.18657773,0.00189672,0.20655093,0.38533567,0.60009116,0.01135450,0.33614143
-4.79939970,1.14613332,0.00186454,0.19770019,0.36419273,0.58206305,0.01087981,0.32600123
-4.79339670,1.11464754,0.00184185,0.18984110,0.34739875,0.56807361,0.01053424,0.31900918
-4.78739370,1.09188058,0.00182852,0.18290370,0.33477309,0.55799751,0.01031572,0.31516728
-4.78139070,1.07748027,0.00182409,0.17681697,0.32609912,0.55165714,0.01021997,0.31442525
-4.77538769,1.07099854,0.00182778,0.17151106,0.32113252,0.54883107,0.01024072,0.31668450
-4.76938469,1.07190887,0.00183856,0.16691901,0.31960966,0.54926303,0.01036994,0.32180324
-4.76338169,1.07962454,0.00185521,0.16297791,0.32125597,0.55267123,0.01059811,0.32960239
-4.75737869,1.09351711,0.00187634,0.15962961,0.32579404,0.55875763,0.01091446,0.33987240
-4.75137569,1.11293494,0.00190047,0.15682100,0.33295151,0.56721724,0.01130732,0.35238046
-4.74537269,1.13722143,0.00192614,0.15450398,0.34246827,0.57774698,0.01176440,0.36687825
-4.73936968,1.16573247,0.00195190,0.15263523,0.35410314,0.59005418,0.01227313,0.38310975
-4.73336668,1.19785276,0.00197646,0.15117576,0.36763960,0.60386435,0.01282092,0.40081899
-4.72736368,1.23301077,0.00199869,0.15009048,0.38289058,0.61892803,0.01339549,0.41975741
-4.72136068,1.27069149,0.00201770,0.14934768,0.39970189,0.63502665,0.01398515,0.43969064
-4.71535768,1.31044698,0.00203288,0.14891860,0.41795441,0.65197704,0.01457903,0.46040443
-4.70935468,1.35190394,0.00204394,0.14877705,0.43756461,0.66963452,0.01516727,0.48170935
-4.70335168,1.39476803,0.00205094,0.14889907,0.45848342,0.68789438,0.01574121,0.50344426
-4.69734867,1.43882469,0.00205428,0.14926266,0.48069338,0.70669164,0.01629351,0.52547816
-4.69134567,1.48393614,0.00205473,0.14984753,0.50420391,0.72599901,0.01681820,0.54771045
-4.68534267,1.53003466,0.00205340,0.15063484,0.52904503,0.74582312,0.01731070,0.57006943
-4.67933967,1.57711211,0.00205172,0.15160695,0.55525941,0.76619901,0.01776777,0.59250923
-4.67333667,1.62520620,0.00205141,0.15274702,0.58289318,0.78718322,0.01818747,0.61500513
-4.66733367,1.67438386,0.00205442,0.15403867,0.61198580,0.80884545,0.01856894,0.63754758
-4.66133067,1.72472248,0.00206291,0.15546544,0.64255933,0.83125947,0.01891231,0.66013525
-4.65532766,1.77628986,0.00207914,0.15701025,0.67460771,0.85449332,0.01921849,0.68276733
-4.64932466,1.82912384,0.00210545,0.15865481,0.70808653,0.87859950,0.01948891,0.70543565
-4.64332166,1.88321256,0.00214414,0.16037901,0.74290371,0.90360542,0.01972540,0.72811699
-4.63731866,1.93847652,0.00219743,0.16216030,0.77891193,0.92950470,0.01992989,0.75076599
-4.63131566,1.99475328,0.00226735,0.16397323,0.81590296,0.95624962,0.02010427,0.77330918
-4.62531266,2.05178574,0.00235571,0.16578908,0.85360449,0.98374522,0.02025026,0.79564044
-4.61930965,2.10921475,0.00246395,0.16757558,0.89167982,1.01184527,0.02036921,0.81761818
-4.61330665,2.16657644,0.00259314,0.16929700,0.92973042,1.04035042,0.02046208,0.83906448
-4.60730365,2.22330464,0.00274386,0.17091428,0.96730155,1.06900854,0.02052936,0.85976624
-4.60130065,2.27873840,0.00291617,0.17238553,1.00389075,1.09751746,0.02057111,0.87947849
-4.59529765,2.33213428,0.00310957,0.17366668,1.03895905,1.12552979,0.02058694,0.89792943
-4.58929465,2.38268312,0.00332294,0.17471237,1.07194433,1.15265997,0.02057612,0.91482739
-4.58329165,2.42953048,0.00355456,0.17547702,1.10227656,1.17849301,0.02053767,0.92986900
-4.57728864,2.47180005,0.00380207,0.17591594,1.12939410,1.20259475,0.02047048,0.94274858
-4.57128564,2.50861903,0.00406254,0.17598664,1.15276051,1.22452329,0.02037341,0.95316798
-4.56528264,2.53914445,0.00433245,0.17565011,1.17188119,1.24384116,0.02024545,0.96084677
-4.55927964,2.56258956,0.00460781,0.17487201,1.18631909,1.26012775,0.02008582,0.96553205
-4.55327664,2.57824914,0.00488422,0.17362386,1.19570891,1.27299171,0.01989407,0.96700774
-4.54727364,2.58552297,0.00515696,0.17188410,1.19976922,1.28208286,0.01967020,0.96510276
-4.54127064,2.58393652,0.00542112,0.16963889,1.19831201,1.28710317,0.01941472,0.95969799
-4.53526763,2.57315835,0.00567174,0.16688284,1.19124932,1.28781667,0.01912867,0.95073164
-4.52926463,2.55301357,0.00590391,0.16361947,1.17859685,1.28405772,0.01881371,0.93820294
-4.52326163,2.52349307,0.00611298,0.15986142,1.16047422,1.27573768,0.01847206,0.92217401
-4.51725863,2.48475820,0.00629465,0.15563050,1.13710229,1.26284961,0.01810654,0.90276998
-4.51125563,2.43714104,0.00644514,0.15095749,1.10879740,1.24547089,0.01772048,0.88017733
-4.50525263,2.38114008,0.00656129,0.14588169,1.07596309,1.22376375,0.01731778,0.85464057
-4.49924962,2.31741171,0.00664070,0.14045037,1.03907949,1.19797362,0.01690274,0.82645748
-4.49324662,2.24675771,0.00668178,0.13471795,0.99869098,1.16842538,0.01648009,0.79597305
-4.48724362,2.17010926,0.00668382,0.12874506,0.95539255,1.13551751,0.01605487,0.76357230
-4.48124062,2.08850778,0.00664705,0.12259746,0.90981537,1.09971440,0.01563239,0.72967234
-4.47523762,2.00308338,0.00657259,0.11634486,0.86261211,1.06153697,0.01521812,0.69471385
-4.46923462,1.91503129,0.00646246,0.11005959,0.81444246,1.02155174,0.01481761,0.65915217
-4.46323162,1.82558707,0.00631949,0.10381531,0.76595929,0.98035884,0.01443639,0.62344840
-4.45722861,1.73600116,0.00614722,0.09768556,0.71779578,0.93857903,0.01407987,0.58806060
-4.45122561,1.64751344,0.00594984,0.09174243,0.67055391,0.89684030,0.01375323,0.55343537
-4.44522261,1.56132840,0.00573199,0.08605511,0.62479435,0.85576427,0.01346125,0.51999999
-4.43921961,1.47859167,0.00549864,0.08068864,0.58102811,0.81595284,0.01320826,0.48815531
-4.43321661,1.40036821,0.00525494,0.07570258,0.53970979,0.77797540,0.01299794,0.45826953
-4.42721361,1.32762296,0.00500607,0.07114995,0.50123264,0.74235702,0.01283320,0.43067287
-4.42121061,1.26120413,0.00475706,0.06707618,0.46592516,0.70956787,0.01271609,0.40565344
-4.41520760,1.20182969,0.00451266,0.06351827,0.43404938,0.68001423,0.01264764,0.38345407
-4.40920460,1.15007718,0.00427721,0.06050410,0.40580041,0.65403131,0.01262781,0.36427031
-4.40320160,1.10637702,0.00405452,0.05805197,0.38130737,0.63187797,0.01265540,0.34824950
-4.39719860,1.07100942,0.00384782,0.05617032,0.36063533,0.61373361,0.01272800,0.33549084
-4.39119560,1.04410487,0.00365963,0.05485763,0.34378825,0.59969712,0.01284204,0.32604639
-4.38519260,1.02564785,0.00349179,0.05410259,0.33071265,0.58978799,0.01299281,0.31992283
-4.37918959,1.01548385,0.00334538,0.05388441,0.32130195,0.58394931,0.01317456,0.31708401
-4.37318659,1.01332903,0.00322079,0.05417340,0.31540131,0.58205274,0.01338060,0.31745395
-4.36718359,1.01878232,0.00311772,0.05493162,0.31281294,0.58390492,0.01360355,0.32092025
-4.36118059,1.03133947,0.00303522,0.05611382,0.31330168,0.58925533,0.01383550,0.32733774
-4.35517759,1.05040852,0.00297182,0.05766847,0.31660091,0.59780513,0.01406826,0.33653232
-4.34917459,1.07532622,0.00292553,0.05953886,0.32241866,0.60921666,0.01429363,0.34830467
-4.34317159,1.10537493,0.00289401,0.06166440,0.33044389,0.62312337,0.01450366,0.36243401
-4.33716858,1.13979958,0.00287464,0.06398191,0.34035290,0.63913981,0.01469094,0.37868167
-4.33116558,1.17782425,0.00286464,0.06642697,0.35181586,0.65687132,0.01484882,0.39679446
-4.32516258,1.21866807,0.00286116,0.06893531,0.36450327,0.67592337,0.01497169,0.41650795
-4.31915958,1.26156023,0.00286139,0.07144416,0.37809251,0.69591013,0.01505512,0.43754964
-4.31315658,1.30575387,0.00286267,0.07389353,0.39227421,0.71646236,0.01509606,0.45964201
-4.30715358,1.35053884,0.00286259,0.07622747,0.40675840,0.73723428,0.01509292,0.48250573
