energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-5.89794897,1.21274876,0.08142410,0.06701266,0.81725529,0.14958717,0.79885619,0.00000000,0.66710153,0.00000000
-5.89194597,1.23652109,0.08245719,0.06894236,0.82617335,0.14683956,0.81497404,0.00000000,0.68603542,0.00000000
-5.88594297,1.26295988,0.08365419,0.07124094,0.83692879,0.14435932,0.83318500,0.00000000,0.70596404,0.00000000
-5.87993997,1.29220613,0.08501484,0.07394329,0.84975030,0.14220947,0.85355132,0.00000000,0.72689329,0.00000000
-5.87393697,1.32430446,0.08653210,0.07707258,0.86478901,0.14044394,0.87605640,0.00000000,0.74878651,0.00000000
-5.86793397,1.35919323,0.08819215,0.08063850,0.88210964,0.13910635,0.90059833,0.00000000,0.77156009,0.00000000
-5.86193097,1.39669766,0.08997465,0.08463594,0.90168431,0.13822905,0.92698593,0.00000000,0.79508026,0.00000000
-5.85592796,1.43652640,0.09185300,0.08904422,0.92338927,0.13783260,0.95493755,0.00000000,0.81916138,0.00000000
-5.84992496,1.47827186,0.09379486,0.09382691,0.94700481,0.13792542,0.98408297,0.00000000,0.84356598,0.00000000
-5.84392196,1.52141463,0.09576277,0.09893223,0.97221853,0.13850385,1.01396865,0.00000000,0.86800663,0.00000000
-5.83791896,1.56533194,0.09771485,0.10429405,0.99863194,0.13955242,1.04406623,0.00000000,0.89214991,0.00000000
-5.83191596,1.60931033,0.09960579,0.10983356,1.02577018,0.14104440,1.07378427,0.00000000,0.91562243,0.00000000
-5.82591296,1.65256224,0.10138782,0.11546131,1.05309485,0.14294254,1.10248306,0.00000000,0.93801893,0.00000000
-5.81990995,1.69424602,0.10301190,0.12107987,1.08001933,0.14520006,1.12949203,0.00000000,0.95891226,0.00000000
-5.81390695,1.73348903,0.10442901,0.12658674,1.10592629,0.14776171,1.15412920,0.00000000,0.97786503,0.00000000
-5.80790395,1.76941283,0.10559147,0.13187750,1.13018663,0.15056512,1.17572216,0.00000000,0.99444248,0.00000000
-5.80190095,1.80115977,0.10645441,0.13684915,1.15217933,0.15354212,1.19362954,0.00000000,1.00822623,0.00000000
-5.79589795,1.82791991,0.10697707,0.14140334,1.17131133,0.15662028,1.20726238,0.00000000,1.01882830,0.00000000
-5.78989495,1.84895725,0.10712424,0.14544953,1.18703679,0.15972443,1.21610427,0.00000000,1.02590481,0.00000000
-5.78389195,1.86363417,0.10686741,0.14890783,1.19887491,0.16277825,1.21972953,0.00000000,1.02916879,0.00000000
-5.77788894,1.87143323,0.10618589,0.15171151,1.20642581,0.16570598,1.21781860,0.00000000,1.02840154,0.00000000
-5.77188594,1.87197533,0.10506763,0.15380903,1.20938360,0.16843401,1.21016985,0.00000000,1.02346202,0.00000000
-5.76588294,1.86503354,0.10350987,0.15516555,1.20754653,0.17089250,1.19670744,0.00000000,1.01429377,0.00000000
-5.75987994,1.85054222,0.10151937,0.15576391,1.20082362,0.17301706,1.17748471,0.00000000,1.00092917,0.00000000
-5.75387694,1.82860095,0.09911247,0.15560503,1.18923779,0.17475019,1.15268315,0.00000000,0.98349073,0.00000000
-5.74787394,1.79947336,0.09631476,0.15470772,1.17292541,0.17604284,1.12260688,0.00000000,0.96218948,0.00000000
-5.74187094,1.76358104,0.09316042,0.15310805,1.15213242,0.17685568,1.08767304,0.00000000,0.93732045,0.00000000
-5.73586793,1.72149269,0.08969139,0.15085814,1.12720733,0.17716031,1.04839854,0.00000000,0.90925556,0.00000000
-5.72986493,1.67390938,0.08595616,0.14802462,1.09859142,0.17694028,1.00538386,0.00000000,0.87843418,0.00000000
-5.72386193,1.62164620,0.08200851,0.14468672,1.06680658,0.17619183,0.95929460,0.00000000,0.84535175,0.00000000
-5.71785893,1.56561136,0.07790598,0.14093411,1.03244141,0.17492438,0.91084163,0.00000000,0.81054711,0.00000000
-5.71185593,1.50678319,0.07370836,0.13686454,0.99613579,0.17316068,0.86076072,0.00000000,0.77458866,0.00000000
-5.70585293,1.44618605,0.06947611,0.13258134,0.95856473,0.17093663,0.80979237,0.00000000,0.73806030,0.00000000
-5.69984992,1.38486555,0.06526885,0.12819085,0.92042169,0.16830066,0.75866261,0.00000000,0.70154715,0.00000000
-5.69384692,1.32386399,0.06114388,0.12379991,0.88240185,0.16531267,0.70806547,0.00000000,0.66562174,0.00000000
-5.68784392,1.26419626,0.05715491,0.11951325,0.84518572,0.16204262,0.65864746,0.00000000,0.63083092,0.00000000
-5.68184092,1.20682687,0.05335086,0.11543111,0.80942334,0.15856856,0.61099450,0.00000000,0.59768377,0.00000000
-5.67583792,1.15264840,0.04977490,0.11164680,0.77571920,0.15497443,0.56562151,0.00000000,0.56664062,0.00000000
-5.66983492,1.10246161,0.04646367,0.10824453,0.74461837,0.15134734,0.52296472,0.00000000,0.53810358,0.00000000
-5.66383192,1.05695772,0.04344669,0.10529732,0.71659379,0.14777475,0.48337659,0.00000000,0.51240841,0.00000000
-5.65782891,1.01670282,0.04074598,0.10286516,0.69203506,0.14434131,0.44712332,0.00000000,0.48981801,0.00000000
-5.65182591,0.98212504,0.03837586,0.10099341,0.67123890,0.14112581,0.41438462,0.00000000,0.47051752,0.00000000
-5.64582291,0.95350441,0.03634295,0.09971145,0.65440153,0.13819807,0.38525563,0.00000000,0.45461107,0.00000000
-5.63981991,0.93096598,0.03464632,0.09903172,0.64161324,0.13561613,0.35975047,0.00000000,0.44212025,0.00000000
-5.63381691,0.91447639,0.03327779,0.09894907,0.63285526,0.13342374,0.33780752,0.00000000,0.43298435,0.00000000
-5.62781391,0.90384403,0.03222239,0.09944063,0.62799931,0.13164830,0.31929577,0.00000000,0.42706243,0.00000000
-5.62181091,0.89872337,0.03145897,0.10046607,0.62681001,0.13029949,0.30402230,0.00000000,0.42413722,0.00000000
-5.61580790,0.89862318,0.03096083,0.10196842,0.62895009,0.12936851,0.29174052,0.00000000,0.42392078,0.00000000
-5.60980490,0.90291909,0.03069658,0.10387533,0.63398879,0.12882803,0.28215903,0.00000000,0.42606211,0.00000000
-5.60380190,0.91087003,0.03063102,0.10610091,0.64141304,0.12863301,0.27495092,0.00000000,0.43015638,0.00000000
-5.59779890,0.92163867,0.03072605,0.10854807,0.65064151,0.12872222,0.26976337,0.00000000,0.43575575,0.00000000
-5.59179590,0.93431501,0.03094174,0.11111118,0.66104110,0.12902045,0.26622728,0.00000000,0.44238156,0.00000000
-5.58579290,0.94794287,0.03123734,0.11367922,0.67194543,0.12944139,0.26396694,0.00000000,0.44953757,0.00000000
-5.57978989,0.96154824,0.03157234,0.11613913,0.68267484,0.12989100,0.26260945,0.00000000,0.45672389,0.00000000
-5.57378689,0.97416866,0.03190752,0.11837929,0.69255704,0.13027119,0.26179370,0.00000000,0.46345116,0.00000000
-5.56778389,0.98488249,0.03220591,0.12029308,0.70094796,0.13048376,0.26117879,0.00000000,0.46925458,0.00000000
-5.56178089,0.99283718,0.03243372,0.12178223,0.70725163,0.13043429,0.26045161,0.00000000,0.47370716,0.00000000
-5.55577789,0.99727511,0.03256116,0.12275998,0.71093863,0.13003586,0.25933350,0.00000000,0.47643183,0.00000000
-5.54977489,0.99755628,0.03256308,0.12315384,0.71156211,0.12921250,0.25758571,0.00000000,0.47711187,0.00000000
-5.54377189,0.99317675,0.03241952,0.12290775,0.70877089,0.12790206,0.25501352,0.00000000,0.47549930,0.00000000
-5.53776888,0.98378216,0.03211606,0.12198380,0.70231904,0.12605852,0.25146907,0.00000000,0.47142088,0.00000000
-5.53176588,0.96917584,0.03164397,0.12036312,0.69207148,0.12365364,0.24685257,0.00000000,0.46478146,0.00000000
-5.52576288,0.94932122,0.03100019,0.11804619,0.67800560,0.12067775,0.24111209,0.00000000,0.45556471,0.00000000
-5.51975988,0.92433862,0.03018712,0.11505236,0.66020879,0.11713992,0.23424197,0.00000000,0.44383108,0.00000000
-5.51375688,0.89449665,0.02921228,0.11141877,0.63887209,0.11306731,0.22627979,0.00000000,0.42971333,0.00000000
-5.50775388,0.86019883,0.02808770,0.10719863,0.61428033,0.10850385,0.21730222,0.00000000,0.41340972,0.00000000
-5.50175088,0.82196616,0.02682935,0.10245903,0.58679947,0.10350842,0.20741999,0.00000000,0.39517536,0.00000000
-5.49574787,0.78041657,0.02545631,0.09727833,0.55686153,0.09815255,0.19677200,0.00000000,0.37531207,0.00000000
-5.48974487,0.73624226,0.02399001,0.09174328,0.52494807,0.09251772,0.18551908,0.00000000,0.35415734,0.00000000
-5.48374187,0.69018610,0.02245336,0.08594610,0.49157296,0.08669264,0.17383754,0.00000000,0.33207280,0.00000000
-5.47773887,0.64301801,0.02086993,0.07998140,0.45726512,0.08077032,0.16191279,0.00000000,0.30943283,0.00000000
-5.47173587,0.59551239,0.01926316,0.07394346,0.42255210,0.07484537,0.14993327,0.00000000,0.28661357,0.00000000
-5.46573287,0.54842748,0.01765564,0.06792351,0.38794498,0.06901144,0.13808498,0.00000000,0.26398300,0.00000000
-5.45972986,0.50248717,0.01606846,0.06200756,0.35392520,0.06335890,0.12654660,0.00000000,0.24189217,0.00000000
-5.45372686,0.45836592,0.01452076,0.05627443,0.32093366,0.05797295,0.11548546,0.00000000,0.22066797,0.00000000
-5.44772386,0.41667687,0.01302928,0.05079440,0.28936236,0.05293206,0.10505438,0.00000000,0.20060737,0.00000000
-5.44172086,0.37796332,0.01160811,0.04562813,0.25954851,0.04830682,0.09538936,0.00000000,0.18197343,0.00000000
-5.43571786,0.34269340,0.01026857,0.04082612,0.23177129,0.04415914,0.08660806,0.00000000,0.16499268,0.00000000
-5.42971486,0.31125750,0.00901916,0.03642855,0.20625082,0.04054179,0.07880906,0.00000000,0.14985396,0.00000000
-5.42371186,0.28396820,0.00786566,0.03246544,0.18314923,0.03749824,0.07207171,0.00000000,0.13670843,0.00000000
-5.41770885,0.26106210,0.00681130,0.02895712,0.16257337,0.03506264,0.06645652,0.00000000,0.12567041,0.00000000
-5.41170585,0.24270289,0.00585697,0.02591491,0.14457892,0.03326002,0.06200581,0.00000000,0.11681894,0.00000000
-5.40570285,0.22898523,0.00500158,0.02334189,0.12917523,0.03210650,0.05874463,0.00000000,0.11019962,0.00000000
-5.39969985,0.21993894,0.00424230,0.02123390,0.11633077,0.03160957,0.05668175,0.00000000,0.10582665,0.00000000
-5.39369685,0.21553296,0.00357499,0.01958035,0.10597872,0.03176827,0.05581063,0.00000000,0.10368472,0.00000000
-5.38769385,0.21567888,0.00299450,0.01836516,0.09802230,0.03257342,0.05611027,0.00000000,0.10373067,0.00000000
-5.38169085,0.22023382,0.00249502,0.01756754,0.09233985,0.03400762,0.05754592,0.00000000,0.10589491,0.00000000
-5.37568784,0.22900263,0.00207042,0.01716272,0.08878929,0.03604537,0.06006972,0.00000000,0.11008237,0.00000000
-5.36968484,0.24173953,0.00171450,0.01712252,0.08721195,0.03865298,0.06362111,0.00000000,0.11617330,0.00000000
-5.36368184,0.25814928,0.00142129,0.01741589,0.08743585,0.04178860,0.06812730,0.00000000,0.12402372,0.00000000
-5.35767884,0.27788838,0.00118525,0.01800927,0.08927832,0.04540227,0.07350366,0.00000000,0.13346596,0.00000000
-5.35167584,0.30056645,0.00100147,0.01886696,0.09254822,0.04943602,0.07965429,0.00000000,0.14430920,0.00000000
-5.34567284,0.32574832,0.00086583,0.01995141,0.09704777,0.05382425,0.08647277,0.00000000,0.15634045,0.00000000
-5.33966983,0.35295721,0.00077509,0.02122346,0.10257420,0.05849423,0.09384318,0.00000000,0.16932592,0.00000000
-5.33366683,0.38167918,0.00072702,0.02264271,0.10892141,0.06336691,0.10164154,0.00000000,0.18301309,0.00000000
-5.32766383,0.41136927,0.00072044,0.02416778,0.11588166,0.06835806,0.10973766,0.00000000,0.19713358,0.00000000
-5.32166083,0.44145945,0.00075526,0.02575676,0.12324755,0.07337964,0.11799740,0.00000000,0.21140690,0.00000000
-5.31565783,0.47136817,0.00083249,0.02736769,0.13081423,0.07834153,0.12628538,0.00000000,0.22554494,0.00000000
-5.30965483,0.50051174,0.00095421,0.02895911,0.13838193,0.08315349,0.13446806,0.00000000,0.23925747,0.00000000
-5.30365183,0.52831684,0.00112356,0.03049069,0.14575884,0.08772729,0.14241704,0.00000000,0.25225812,0.00000000
-5.29764882,0.55423414,0.00134463,0.03192395,0.15276413,0.09197904,0.15001258,0.00000000,0.26427100,0.00000000
-5.29164582,0.57775216,0.00162237,0.03322295,0.15923122,0.09583148,0.15714697,0.00000000,0.27503747,0.00000000
-5.28564282,0.59841100,0.00196245,0.03435510,0.16501094,0.09921620,0.16372785,0.00000000,0.28432291,0.00000000
-5.27963982,0.61581516,0.00237108,0.03529183,0.16997455,0.10207568,0.16968102,0.00000000,0.29192317,0.00000000
-5.27363682,0.62964486,0.00285482,0.03600923,0.17401646,0.10436506,0.17495270,0.00000000,0.29767027,0.00000000
-5.26763382,0.63966515,0.00342030,0.03648868,0.17705641,0.10605346,0.17951115,0.00000000,0.30143725,0.00000000
-5.26163082,0.64573240,0.00407394,0.03671719,0.17904100,0.10712486,0.18334728,0.00000000,0.30314175,0.00000000
-5.25562781,0.64779769,0.00482164,0.03668774,0.17994442,0.10757841,0.18647440,0.00000000,0.30274819,0.00000000
-5.24962481,0.64590680,0.00566842,0.03639935,0.17976840,0.10742821,0.18892697,0.00000000,0.30026839,0.00000000
-5.24362181,0.64019685,0.00661805,0.03585698,0.17854114,0.10670249,0.19075832,0.00000000,0.29576058,0.00000000
-5.23761881,0.63088956,0.00767268,0.03507127,0.17631546,0.10544226,0.19203751,0.00000000,0.28932688,0.00000000
-5.23161581,0.61828149,0.00883244,0.03405806,0.17316608,0.10369941,0.19284543,0.00000000,0.28110924,0.00000000
-5.22561281,0.60273164,0.01009516,0.03283779,0.16918615,0.10153456,0.19327022,0.00000000,0.27128412,0.00000000
-5.21960980,0.58464712,0.01145599,0.03143475,0.16448330,0.09901446,0.19340248,0.00000000,0.26005613,0.00000000
-5.21360680,0.56446736,0.01290722,0.02987623,0.15917523,0.09620930,0.19333021,0.00000000,0.24765089,0.00000000
-5.20760380,0.54264788,0.01443805,0.02819156,0.15338515,0.09318998,0.19313397,0.00000000,0.23430749,0.00000000
-5.20160080,0.51964408,0.01603460,0.02641125,0.14723724,0.09002546,0.19288253,0.00000000,0.22027086,0.00000000
-5.19559780,0.49589612,0.01767991,0.02456598,0.14085234,0.08678037,0.19262902,0.00000000,0.20578431,0.00000000
-5.18959480,0.47181522,0.01935411,0.02268580,0.13434407,0.08351283,0.19240814,0.00000000,0.19108270,0.00000000
-5.18359180,0.44777221,0.02103474,0.02079929,0.12781551,0.08027289,0.19223420,0.00000000,0.17638632,0.00000000
-5.17758879,0.42408858,0.02269717,0.01893289,0.12135661,0.07710122,0.19210052,0.00000000,0.16189579,0.00000000
-5.17158579,0.40103033,0.02431513,0.01711036,0.11504233,0.07402853,0.19197984,0.00000000,0.14778809,0.00000000
-5.16558279,0.37880481,0.02586137,0.01535236,0.10893164,0.07107533,0.19182594,0.00000000,0.13421377,0.00000000
-5.15957979,0.35756032,0.02730844,0.01367619,0.10306732,0.06825232,0.19157636,0.00000000,0.12129547,0.00000000
-5.15357679,0.33738849,0.02862941,0.01209565,0.09747647,0.06556116,0.19115596,0.00000000,0.10912744,0.00000000
-5.14757379,0.31832882,0.02979877,0.01062106,0.09217173,0.06299564,0.19048125,0.00000000,0.09777632,0.00000000
-5.14157079,0.30037530,0.03079318,0.00925940,0.08715304,0.06054315,0.18946513,0.00000000,0.08728270,0.00000000
-5.13556778,0.28348426,0.03159232,0.00801449,0.08240974,0.05818631,0.18802188,0.00000000,0.07766350,0.00000000
-5.12956478,0.26758324,0.03217952,0.00688732,0.07792305,0.05590473,0.18607210,0.00000000,0.06891494,0.00000000
-5.12356178,0.25258010,0.03254235,0.00587642,0.07366851,0.05367677,0.18354735,0.00000000,0.06101580,0.00000000
-5.11755878,0.23837207,0.03267310,0.00497822,0.06961854,0.05148115,0.18039427,0.00000000,0.05393100,0.00000000
-5.11155578,0.22485424,0.03256901,0.00418747,0.06574472,0.04929847,0.17657800,0.00000000,0.04761511,0.00000000
-5.10555278,0.21192713,0.03223244,0.00349765,0.06201986,0.04711240,0.17208478,0.00000000,0.04201581,0.00000000
-5.09954977,0.19950309,0.03167071,0.00290138,0.05841978,0.04491071,0.16692366,0.00000000,0.03707711,0.00000000
-5.09354677,0.18751146,0.03089592,0.00239070,0.05492463,0.04268590,0.16112727,0.00000000,0.03274227,0.00000000
-5.08754377,0.17590235,0.02992451,0.00195749,0.05151987,0.04043558,0.15475180,0.00000000,0.02895637,0.00000000
-5.08154077,0.16464905,0.02877670,0.00159366,0.04819679,0.03816261,0.14787613,0.00000000,0.02566851,0.00000000
-5.07553777,0.15374941,0.02747583,0.00129145,0.04495279,0.03587488,0.14060040,0.00000000,0.02283365,0.00000000
-5.06953477,0.14322605,0.02604761,0.00104356,0.04179119,0.03358500,0.13304415,0.00000000,0.02041415,0.00000000
-5.06353177,0.13312591,0.02451932,0.00084337,0.03872092,0.03130980,0.12534411,0.00000000,0.01838092,0.00000000
-5.05752876,0.12351926,0.02291900,0.00068499,0.03575597,0.02906968,0.11765205,0.00000000,0.01671450,0.00000000
-5.05152576,0.11449842,0.02127467,0.00056339,0.03291478,0.02688800,0.11013271,0.00000000,0.01540575,0.00000000
-5.04552276,0.10617648,0.01961362,0.00047444,0.03021954,0.02479046,0.10296194,0.00000000,0.01445663,0.00000000
-5.03951976,0.09868615,0.01796175,0.00041496,0.02769560,0.02280448,0.09632534,0.00000000,0.01388071,0.00000000
-5.03351676,0.09217894,0.01634306,0.00038276,0.02537094,0.02095877,0.09041729,0.00000000,0.01370375,0.00000000
-5.02751376,0.08682471,0.01477921,0.00037667,0.02327574,0.01928293,0.08544048,0.00000000,0.01396421,0.00000000
-5.02151076,0.08281167,0.01328923,0.00039655,0.02144214,0.01780724,0.08160588,0.00000000,0.01471369,0.00000000
-5.01550775,0.08034670,0.01188937,0.00044336,0.01990418,0.01656250,0.07913298,0.00000000,0.01601735,0.00000000
-5.00950475,0.07965589,0.01059303,0.00051917,0.01869786,0.01558013,0.07825025,0.00000000,0.01795421,0.00000000
-5.00350175,0.08098519,0.00941084,0.00062720,0.01786138,0.01489215,0.07919550,0.00000000,0.02061728,0.00000000
-4.99749875,0.08460080,0.00835080,0.00077192,0.01743542,0.01453140,0.08221600,0.00000000,0.02411343,0.00000000
-4.99149575,0.09078922,0.00741847,0.00095908,0.01746361,0.01453168,0.08756799,0.00000000,0.02856299,0.00000000
-4.98549275,0.09985644,0.00661728,0.00119578,0.01799286,0.01492785,0.09551540,0.00000000,0.03409880,0.00000000
-4.97948974,0.11212619,0.00594879,0.00149057,0.01907379,0.01575594,0.10632747,0.00000000,0.04086489,0.00000000
-4.97348674,0.12793687,0.00541297,0.00185349,0.02076097,0.01705304,0.12027509,0.00000000,0.04901438,0.00000000
-4.96748374,0.14763691,0.00500855,0.00229615,0.02311309,0.01885708,0.13762566,0.00000000,0.05870681,0.00000000
-4.96148074,0.17157846,0.00473319,0.00283180,0.02619284,0.02120645,0.15863641,0.00000000,0.07010469,0.00000000
-4.95547774,0.20010932,0.00458378,0.00347529,0.03006662,0.02413932,0.18354613,0.00000000,0.08336928,0.00000000
-4.94947474,0.23356301,0.00455656,0.00424310,0.03480394,0.02769284,0.21256553,0.00000000,0.09865562,0.00000000
-4.94347174,0.27224720,0.00464726,0.00515328,0.04047651,0.03190203,0.24586631,0.00000000,0.11610693,0.00000000
-4.93746873,0.31643069,0.00485116,0.00622533,0.04715698,0.03679855,0.28356936,0.00000000,0.13584838,0.00000000
-4.93146573,0.36632933,0.00516312,0.00747998,0.05491737,0.04240919,0.32573252,0.00000000,0.15798051,0.00000000
-4.92546273,0.42209121,0.00557756,0.00893898,0.06382718,0.04875436,0.37233847,0.00000000,0.18257240,0.00000000
-4.91945973,0.48378186,0.00608843,0.01062468,0.07395113,0.05584640,0.42328327,0.00000000,0.20965495,0.00000000
-4.91345673,0.55136996,0.00668910,0.01255964,0.08534672,0.06368793,0.47836636,0.00000000,0.23921445,0.00000000
-4.90745373,0.62471432,0.00737231,0.01476600,0.09806143,0.07227026,0.53728263,0.00000000,0.27118680,0.00000000
-4.90145073,0.70355278,0.00813010,0.01726484,0.11212990,0.08157195,0.59961718,0.00000000,0.30545274,0.00000000
-4.89544772,0.78749378,0.00895373,0.02007542,0.12757085,0.09155757,0.66484350,0.00000000,0.34183427,0.00000000
-4.88944472,0.87601126,0.00983365,0.02321428,0.14438409,0.10217675,0.73232535,0.00000000,0.38009272,0.00000000
-4.88344172,0.96844325,0.01075949,0.02669431,0.16254761,0.11336366,0.80132289,0.00000000,0.41992850,0.00000000
-4.87743872,1.06399480,0.01172011,0.03052373,0.18201475,0.12503676,0.87100307,0.00000000,0.46098287,0.00000000
-4.87143572,1.16174538,0.01270363,0.03470509,0.20271183,0.13709921,0.94045420,0.00000000,0.50284182,0.00000000
-4.86543272,1.26066071,0.01369758,0.03923421,0.22453606,0.14943956,1.00870459,0.00000000,0.54504194,0.00000000
-4.85942971,1.35960906,0.01468902,0.04409929,0.24735406,0.16193304,1.07474451,0.00000000,0.58707831,0.00000000
-4.85342671,1.45738164,0.01566475,0.04927999,0.27100107,0.17444333,1.13755101,0.00000000,0.62841428,0.00000000
-4.84742371,1.55271637,0.01661149,0.05474683,0.29528094,0.18682470,1.19611450,0.00000000,0.66849275,0.00000000
-4.84142071,1.64432464,0.01751614,0.06046067,0.31996695,0.19892462,1.24946629,0.00000000,0.70674867,0.00000000
-4.83541771,1.73091994,0.01836600,0.06637255,0.34480370,0.21058663,1.29670570,0.00000000,0.74262238,0.00000000
-4.82941471,1.81124759,0.01914901,0.07242382,0.36951000,0.22165353,1.33702595,0.00000000,0.77557331,0.00000000
-4.82341171,1.88411449,0.01985400,0.07854665,0.39378285,0.23197064,1.36973743,0.00000000,0.80509347,0.00000000
-4.81740870,1.94841796,0.02047092,0.08466485,0.41730240,0.24138923,1.39428756,0.00000000,0.83072044,0.00000000
-4.81140570,2.00317253,0.02099097,0.09069520,0.43973803,0.24976981,1.41027634,0.00000000,0.85204920,0.00000000
-4.80540270,2.04753405,0.02140686,0.09654902,0.46075522,0.25698537,1.41746692,0.00000000,0.86874249,0.00000000
-4.79939970,2.08082007,0.02171285,0.10213420,0.48002319,0.26292436,1.41579088,0.00000000,0.88053932,0.00000000
-4.79339670,2.10252600,0.02190490,0.10735745,0.49722304,0.26749331,1.40534801,0.00000000,0.88726132,0.00000000
-4.78739370,2.11233656,0.02198072,0.11212683,0.51205616,0.27061917,1.38640068,0.00000000,0.88881676,0.00000000
-4.78139070,2.11013217,0.02193976,0.11635436,0.52425264,0.27225104,1.35936329,0.00000000,0.88520215,0.00000000
-4.77538769,2.09599031,0.02178319,0.11995870,0.53357924,0.27236148,1.32478725,0.00000000,0.87650141,0.00000000
-4.76938469,2.07018169,0.02151388,0.12286774,0.53984683,0.27094726,1.28334224,0.00000000,0.86288264,0.00000000
-4.76338169,2.03316169,0.02113626,0.12502098,0.54291668,0.26802944,1.23579477,0.00000000,0.84459277,0.00000000
-4.75737869,1.98555729,0.02065626,0.12637165,0.54270556,0.26365298,1.18298484,0.00000000,0.82195023,0.00000000
-4.75137569,1.92815007,0.02008110,0.12688834,0.53918925,0.25788564,1.12580172,0.00000000,0.79533592,0.00000000
-4.74537269,1.86185588,0.01941919,0.12655626,0.53240429,0.25081641,1.06515989,0.00000000,0.76518301,0.00000000
-4.73936968,1.78770181,0.01867990,0.12537782,0.52244785,0.24255341,1.00197589,0.00000000,0.73196565,0.00000000
-4.73336668,1.70680128,0.01787339,0.12337271,0.50947572,0.23322130,0.93714682,0.00000000,0.69618723,0.00000000
-4.72736368,1.62032793,0.01701040,0.12057736,0.49369835,0.22295832,0.87153132,0.00000000,0.65836835,0.00000000
-4.72136068,1.52948912,0.01610205,0.11704383,0.47537520,0.21191312,0.80593313,0.00000000,0.61903511,0.00000000
-4.71535768,1.43549982,0.01515959,0.11283811,0.45480753,0.20024126,0.74108790,0.00000000,0.57870775,0.00000000
-4.70935468,1.33955747,0.01419427,0.10803808,0.43232997,0.18810171,0.67765306,0.00000000,0.53789023,0.00000000
-4.70335168,1.24281863,0.01321705,0.10273102,0.40830112,0.17565336,0.61620102,0.00000000,0.49706075,0.00000000
-4.69734867,1.14637784,0.01223848,0.09701092,0.38309377,0.16305165,0.55721531,0.00000000,0.45666368,0.00000000
-4.69134567,1.05124924,0.01126850,0.09097563,0.35708480,0.15044542,0.50108966,0.00000000,0.41710274,0.00000000
-4.68534267,0.95835130,0.01031628,0.08472406,0.33064557,0.13797404,0.44812949,0.00000000,0.37873579,0.00000000
-4.67933967,0.86849493,0.00939012,0.07835344,0.30413274,0.12576504,0.39855560,0.00000000,0.34187119,0.00000000
-4.67333667,0.78237512,0.00849732,0.07195681,0.27788024,0.11393208,0.35250958,0.00000000,0.30676559,0.00000000
-4.66733367,0.70056607,0.00764412,0.06562081,0.25219233,0.10257349,0.31006061,0.00000000,0.27362330,0.00000000
-4.66133067,0.62351976,0.00683563,0.05942390,0.22733813,0.09177132,0.27121313,0.00000000,0.24259703,0.00000000
-4.65532766,0.55156778,0.00607586,0.05343490,0.20354772,0.08159087,0.23591518,0.00000000,0.21378979,0.00000000
-4.64932466,0.48492604,0.00536768,0.04771204,0.18100976,0.07208072,0.20406697,0.00000000,0.18725797,0.00000000
-4.64332166,0.42370201,0.00471290,0.04230246,0.15987061,0.06327331,0.17552942,0.00000000,0.16301521,0.00000000
