energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,Ti_p_up,Ti_d_up
-5.63981991,1.04476380,0.02538778,0.69256719,0.04404861,0.00000000,0.44131785,0.35489141
-5.63381691,1.01177353,0.02498741,0.67147061,0.04298932,0.00000000,0.42385365,0.34654041
-5.62781391,0.97943898,0.02455772,0.65074714,0.04190947,0.00000000,0.40705974,0.33825713
-5.62181091,0.94831620,0.02411352,0.63077552,0.04084004,0.00000000,0.39125747,0.33021244
-5.61580790,0.91896452,0.02366874,0.61193553,0.03981256,0.00000000,0.37678836,0.32256908
-5.60980490,0.89192650,0.02323582,0.59459449,0.03885800,0.00000000,0.36400634,0.31547443
-5.60380190,0.86770909,0.02282515,0.57909480,0.03800578,0.00000000,0.35326973,0.30905409
-5.59779890,0.84676708,0.02244459,0.56574300,0.03728295,0.00000000,0.34493300,0.30340667
-5.59179590,0.82948972,0.02209925,0.55480095,0.03671346,0.00000000,0.33933881,0.29860014
-5.58579290,0.81619078,0.02179125,0.54647944,0.03631765,0.00000000,0.33681030,0.29466977
-5.57978989,0.80710264,0.02151981,0.54093442,0.03611193,0.00000000,0.33764393,0.29161798
-5.57378689,0.80237418,0.02128135,0.53826584,0.03610857,0.00000000,0.34210272,0.28941586
-5.56778389,0.80207236,0.02106980,0.53851902,0.03631574,0.00000000,0.35041012,0.28800636
-5.56178089,0.80618693,0.02087703,0.54168807,0.03673761,0.00000000,0.36274428,0.28730894
-5.55577789,0.81463778,0.02069332,0.54772105,0.03737462,0.00000000,0.37923283,0.28722531
-5.54977489,0.82728410,0.02050800,0.55652641,0.03822373,0.00000000,0.39994806,0.28764591
-5.54377189,0.84393451,0.02031001,0.56797998,0.03927876,0.00000000,0.42490257,0.28845682
-5.53776888,0.86435750,0.02008849,0.58193221,0.04053077,0.00000000,0.45404530,0.28954658
-5.53176588,0.88829137,0.01983343,0.59821497,0.04196830,0.00000000,0.48725825,0.29081263
-5.52576288,0.91545309,0.01953610,0.61664755,0.04357768,0.00000000,0.52435384,0.29216694
-5.51975988,0.94554555,0.01918955,0.63704164,0.04534320,0.00000000,0.56507325,0.29354056
-5.51375688,0.97826301,0.01878889,0.65920488,0.04724727,0.00000000,0.60908582,0.29488685
-5.50775388,1.01329454,0.01833155,0.68294306,0.04927046,0.00000000,0.65599000,0.29618326
-5.50175088,1.05032555,0.01781732,0.70806091,0.05139160,0.00000000,0.70531576,0.29743155
-5.49574787,1.08903760,0.01724835,0.73436163,0.05358771,0.00000000,0.75652900,0.29865654
-5.48974487,1.12910684,0.01662902,0.76164547,0.05583408,0.00000000,0.80903785,0.29990340
-5.48374187,1.17020156,0.01596565,0.78970747,0.05810428,0.00000000,0.86220101,0.30123380
-5.47773887,1.21197923,0.01526626,0.81833497,0.06037027,0.00000000,0.91533807,0.30272096
-5.47173587,1.25408373,0.01454009,0.84730497,0.06260253,0.00000000,0.96774174,0.30444413
-5.46573287,1.29614309,0.01379727,0.87638195,0.06477038,0.00000000,1.01869150,0.30648258
-5.45972986,1.33776840,0.01304832,0.90531633,0.06684228,0.00000000,1.06746850,0.30890965
-5.45372686,1.37855404,0.01230374,0.93384387,0.06878639,0.00000000,1.11337121,0.31178705
-5.44772386,1.41807978,0.01157361,0.96168639,0.07057108,0.00000000,1.15573117,0.31515977
-5.44172086,1.45591478,0.01086724,0.98855379,0.07216567,0.00000000,1.19392837,0.31905189
-5.43571786,1.49162365,0.01019287,1.01414760,0.07354113,0.00000000,1.22740582,0.32346358
-5.42971486,1.52477448,0.00955744,1.03816601,0.07467090,0.00000000,1.25568249,0.32836939
-5.42371186,1.55494889,0.00896641,1.06031037,0.07553173,0.00000000,1.27836447,0.33371800
-5.41770885,1.58175359,0.00842376,1.08029308,0.07610440,0.00000000,1.29515378,0.33943347
-5.41170585,1.60483345,0.00793190,1.09784647,0.07637453,0.00000000,1.30585472,0.34541805
-5.40570285,1.62388539,0.00749180,1.11273274,0.07633318,0.00000000,1.31037754,0.35155632
-5.39969985,1.63867281,0.00710311,1.12475425,0.07597741,0.00000000,1.30873939,0.35772064
-5.39369685,1.64903987,0.00676431,1.13376416,0.07531064,0.00000000,1.30106277,0.36377757
-5.38769385,1.65492509,0.00647295,1.13967657,0.07434289,0.00000000,1.28757157,0.36959501
-5.38169085,1.65637359,0.00622590,1.14247614,0.07309081,0.00000000,1.26858496,0.37504983
-5.37568784,1.65354724,0.00601955,1.14222619,0.07157750,0.00000000,1.24450951,0.38003537
-5.36968484,1.64673210,0.00585010,1.13907525,0.06983220,0.00000000,1.21582980,0.38446869
-5.36368184,1.63634244,0.00571380,1.13326114,0.06788975,0.00000000,1.18309780,0.38829698
-5.35767884,1.62292067,0.00560708,1.12511235,0.06578990,0.00000000,1.14692148,0.39150278
-5.35167584,1.60713278,0.00552681,1.11504625,0.06357644,0.00000000,1.10795267,0.39410780
-5.34567284,1.58975878,0.00547036,1.10356374,0.06129618,0.00000000,1.06687461,0.39617482
-5.33966983,1.57167788,0.00543572,1.09124024,0.05899791,0.00000000,1.02438916,0.39780762
-5.33366683,1.55384853,0.00542152,1.07871283,0.05673116,0.00000000,0.98120397,0.39914881
-5.32766383,1.53728332,0.00542699,1.06666382,0.05454495,0.00000000,0.93801959,0.40037536
-5.32166083,1.52301943,0.00545194,1.05580089,0.05248655,0.00000000,0.89551666,0.40169217
-5.31565783,1.51208512,0.00549667,1.04683437,0.05060021,0.00000000,0.85434341,0.40332363
-5.30965483,1.50546346,0.00556177,1.04045233,0.04892598,0.00000000,0.81510334,0.40550364
-5.30365183,1.50405450,0.00564803,1.03729442,0.04749852,0.00000000,0.77834362,0.40846441
-5.29764882,1.50863720,0.00575624,1.03792521,0.04634615,0.00000000,0.74454408,0.41242450
-5.29164582,1.51983296,0.00588701,1.04280859,0.04548997,0.00000000,0.71410739,0.41757682
-5.28564282,1.53807234,0.00604059,1.05228392,0.04494314,0.00000000,0.68735048,0.42407689
-5.27963982,1.56356657,0.00621674,1.06654562,0.04471047,0.00000000,0.66449774,0.43203220
-5.27363682,1.59628575,0.00641455,1.08562689,0.04478816,0.00000000,0.64567629,0.44149316
-5.26763382,1.63594492,0.00663237,1.10938899,0.04516380,0.00000000,0.63091365,0.45244611
-5.26163082,1.68199936,0.00686774,1.13751657,0.04581670,0.00000000,0.62013811,0.46480892
-5.25562781,1.73364988,0.00711735,1.16951998,0.04671843,0.00000000,0.61318213,0.47842943
-5.24962481,1.78985851,0.00737710,1.20474457,0.04783364,0.00000000,0.60978871,0.49308696
-5.24362181,1.84937454,0.00764213,1.24238720,0.04912120,0.00000000,0.60962092,0.50849699
-5.23761881,1.91077032,0.00790698,1.28151943,0.05053543,0.00000000,0.61227429,0.52431883
-5.23161581,1.97248575,0.00816570,1.32111687,0.05202765,0.00000000,0.61729195,0.54016607
-5.22561281,2.03287987,0.00841208,1.36009348,0.05354782,0.00000000,0.62418184,0.55561943
-5.21960980,2.09028773,0.00863984,1.39733952,0.05504625,0.00000000,0.63243568,0.57024147
-5.21360680,2.14307989,0.00884288,1.43176179,0.05647533,0.00000000,0.64154865,0.58359251
-5.20760380,2.18972244,0.00901549,1.46232413,0.05779127,0.00000000,0.65103934,0.59524711
-5.20160080,2.22883446,0.00915261,1.48808669,0.05895564,0.00000000,0.66046880,0.60481033
-5.19559780,2.25924066,0.00925002,1.50824187,0.05993678,0.00000000,0.66945793,0.61193303
-5.18959480,2.28001649,0.00930453,1.52214564,0.06071095,0.00000000,0.67770242,0.61632558
-5.18359180,2.29052372,0.00931415,1.52934235,0.06126316,0.00000000,0.68498430,0.61776927
-5.17758879,2.29043468,0.00927817,1.52958216,0.06158767,0.00000000,0.69117968,0.61612497
-5.17158579,2.27974415,0.00919726,1.52283015,0.06168807,0.00000000,0.69626197,0.61133866
-5.16558279,2.25876801,0.00907344,1.50926660,0.06157706,0.00000000,0.70030053,0.60344361
-5.15957979,2.22812898,0.00891006,1.48927854,0.06127574,0.00000000,0.70345452,0.59255909
-5.15357679,2.18873002,0.00871170,1.46344294,0.06081264,0.00000000,0.70596234,0.57888595
-5.14757379,2.14171666,0.00848403,1.43250243,0.06022234,0.00000000,0.70812687,0.56269898
-5.14157079,2.08843013,0.00823365,1.39733463,0.05954389,0.00000000,0.71029743,0.54433688
-5.13556778,2.03035354,0.00796785,1.35891678,0.05881903,0.00000000,0.71284907,0.52419004
-5.12956478,1.96905374,0.00769437,1.31828723,0.05809027,0.00000000,0.71616035,0.50268691
-5.12356178,1.90612161,0.00742118,1.27650566,0.05739897,0.00000000,0.72059070,0.48027962
-5.11755878,1.84311343,0.00715617,1.23461403,0.05678351,0.00000000,0.72645847,0.45742940
-5.11155578,1.78149626,0.00690694,1.19359984,0.05627751,0.00000000,0.73402085,0.43459258
-5.10555278,1.72259949,0.00668052,1.15436352,0.05590842,0.00000000,0.74345677,0.41220766
-5.09954977,1.66757474,0.00648318,1.11769115,0.05569626,0.00000000,0.75485360,0.39068401
-5.09354677,1.61736553,0.00632021,1.08423373,0.05565284,0.00000000,0.76819854,0.37039247
-5.08754377,1.57268784,0.00619579,1.05449350,0.05578125,0.00000000,0.78337505,0.35165818
-5.08154077,1.53402192,0.00611288,1.02881777,0.05607586,0.00000000,0.80016469,0.33475583
-5.07553777,1.50161507,0.00607312,1.00740004,0.05652261,0.00000000,0.81825424,0.31990711
-5.06953477,1.47549485,0.00607684,0.99028799,0.05709980,0.00000000,0.83724787,0.30728047
-5.06353177,1.45549130,0.00612310,0.97739754,0.05777909,0.00000000,0.85668361,0.29699277
-5.05752876,1.44126663,0.00620971,0.96853183,0.05852693,0.00000000,0.87605346,0.28911262
-5.05152576,1.43235033,0.00633338,0.96340386,0.05930606,0.00000000,0.89482595,0.28366500
-5.04552276,1.42817757,0.00648988,0.96166136,0.06007726,0.00000000,0.91247015,0.28063669
-5.03951976,1.42812860,0.00667417,0.96291238,0.06080108,0.00000000,0.92847968,0.27998222
-5.03351676,1.43156708,0.00688066,0.96675018,0.06143958,0.00000000,0.94239560,0.28162983
-5.02751376,1.43787508,0.00710337,0.97277601,0.06195793,0.00000000,0.95382706,0.28548710
-5.02151076,1.44648328,0.00733619,0.98061878,0.06232583,0.00000000,0.96246838,0.29144602
-5.01550775,1.45689472,0.00757307,0.98995047,0.06251866,0.00000000,0.96811200,0.29938715
-5.00950475,1.46870122,0.00780823,1.00049684,0.06251839,0.00000000,0.97065647,0.30918281
-5.00350175,1.48159198,0.00803635,1.01204299,0.06231402,0.00000000,0.97010912,0.32069918
-4.99749875,1.49535424,0.00825269,1.02443375,0.06190181,0.00000000,0.96658345,0.33379728
-4.99149575,1.50986636,0.00845323,1.03756920,0.06128509,0.00000000,0.96029134,0.34833302
-4.98549275,1.52508424,0.00863472,1.05139578,0.06047375,0.00000000,0.95153051,0.36415631
-4.97948974,1.54102222,0.00879473,1.06589394,0.05948345,0.00000000,0.94066815,0.38110957
-4.97348674,1.55772984,0.00893165,1.08106309,0.05833459,0.00000000,0.92812145,0.39902579
-4.96748374,1.57526622,0.00904460,1.09690505,0.05705110,0.00000000,0.91433615,0.41772648
-4.96148074,1.59367376,0.00913338,1.11340718,0.05565916,0.00000000,0.89976429,0.43701965
-4.95547774,1.61295291,0.00919834,1.13052626,0.05418582,0.00000000,0.88484225,0.45669832
-4.94947474,1.63303975,0.00924027,1.14817423,0.05265774,0.00000000,0.86997031,0.47653954
-4.94347174,1.65378759,0.00926024,1.16620685,0.05109995,0.00000000,0.85549460,0.49630437
-4.93746873,1.67495420,0.00925944,1.18441587,0.04953487,0.00000000,0.84169233,0.51573885
-4.93146573,1.69619515,0.00923907,1.20252550,0.04798141,0.00000000,0.82876115,0.53457619
-4.92546273,1.71706404,0.00920023,1.22019335,0.04645447,0.00000000,0.81681270,0.55254009
-4.91945973,1.73701964,0.00914377,1.23701606,0.04496453,0.00000000,0.80587095,0.56934934
-4.91345673,1.75543965,0.00907030,1.25253931,0.04351762,0.00000000,0.79587499,0.58472353
-4.90745373,1.77164065,0.00898008,1.26627192,0.04211553,0.00000000,0.78668616,0.59838975
-4.90145073,1.78490297,0.00887309,1.27770333,0.04075616,0.00000000,0.77809898,0.61009004
-4.89544772,1.79449959,0.00874901,1.28632362,0.03943411,0.00000000,0.76985521,0.61958940
-4.88944472,1.79972737,0.00860731,1.29164526,0.03814149,0.00000000,0.76166037,0.62668398
-4.88344172,1.79993932,0.00844733,1.29322530,0.03686864,0.00000000,0.75320166,0.63120912
-4.87743872,1.79457598,0.00826839,1.29068712,0.03560509,0.00000000,0.74416655,0.63304691
-4.87143572,1.78319469,0.00806990,1.28374063,0.03434037,0.00000000,0.73426099,0.63213287
-4.86543272,1.76549508,0.00785146,1.27219978,0.03306482,0.00000000,0.72322646,0.62846145
-4.85942971,1.74133956,0.00761300,1.25599676,0.03177033,0.00000000,0.71085509,0.62208997
-4.85342671,1.71076789,0.00735484,1.23519190,0.03045088,0.00000000,0.69700212,0.61314082
-4.84742371,1.67400499,0.00707778,1.20997893,0.02910301,0.00000000,0.68159528,0.60180166
-4.84142071,1.63146167,0.00678316,1.18068526,0.02772609,0.00000000,0.66464075,0.58832346
-4.83541771,1.58372810,0.00647288,1.14776709,0.02632243,0.00000000,0.64622545,0.57301649
-4.82941471,1.53156048,0.00614940,1.11179958,0.02489724,0.00000000,0.62651574,0.55624408
-4.82341171,1.47586116,0.00581571,1.07346246,0.02345844,0.00000000,0.60575268,0.53841449
-4.81740870,1.41765331,0.00547530,1.03352146,0.02201644,0.00000000,0.58424409,0.51997089
-4.81140570,1.35805100,0.00513209,0.99280646,0.02058366,0.00000000,0.56235398,0.50137998
-4.80540270,1.29822601,0.00479035,0.95218706,0.01917421,0.00000000,0.54048978,0.48311933
-4.79939970,1.23937257,0.00445463,0.91254656,0.01780335,0.00000000,0.51908793,0.46566410
-4.79339670,1.18267157,0.00412968,0.87475530,0.01648705,0.00000000,0.49859866,0.44947337
-4.78739370,1.12925538,0.00382035,0.83964438,0.01524160,0.00000000,0.47947043,0.43497667
-4.78139070,1.08017479,0.00353151,0.80798066,0.01408315,0.00000000,0.46213479,0.42256116
-4.77538769,1.03636914,0.00326802,0.78044413,0.01302747,0.00000000,0.44699221,0.41255989
-4.76938469,0.99864070,0.00303466,0.75760822,0.01208961,0.00000000,0.43439946,0.40524157
-4.76338169,0.96763428,0.00283606,0.73992399,0.01128375,0.00000000,0.42465906,0.40080231
-4.75737869,0.94382255,0.00267669,0.72770860,0.01062312,0.00000000,0.41801102,0.39935965
-4.75137569,0.92749773,0.00256083,0.72113868,0.01011986,0.00000000,0.41462739,0.40094905
-4.74537269,0.91876974,0.00249252,0.72024860,0.00978512,0.00000000,0.41460956,0.40552323
-4.73936968,0.91757097,0.00247554,0.72493397,0.00962899,0.00000000,0.41798855,0.41295431
-4.73336668,0.92366724,0.00251342,0.73496018,0.00966065,0.00000000,0.42472811,0.42303883
-4.72736368,0.93667473,0.00260931,0.74997566,0.00988838,0.00000000,0.43473061,0.43550554
-4.72136068,0.95608219,0.00276601,0.76952952,0.01031965,0.00000000,0.44784539,0.45002575
-4.71535768,0.98127747,0.00298587,0.79309286,0.01096118,0.00000000,0.46387914,0.46622598
-4.70935468,1.01157764,0.00327071,0.82008308,0.01181896,0.00000000,0.48260811,0.48370245
-4.70335168,1.04626129,0.00362173,0.84989022,0.01289824,0.00000000,0.50379139,0.50203689
-4.69734867,1.08460201,0.00403943,0.88190440,0.01420355,0.00000000,0.52718487,0.52081320
-4.69134567,1.12590153,0.00452349,0.91554310,0.01573864,0.00000000,0.55255521,0.53963417
-4.68534267,1.16952132,0.00507268,0.95027743,0.01750643,0.00000000,0.57969323,0.55813769
-4.67933967,1.21491127,0.00568477,0.98565595,0.01950893,0.00000000,0.60842602,0.57601171
-4.67333667,1.26163409,0.00635644,1.02132516,0.02174722,0.00000000,0.63862735,0.59300728
-4.66733367,1.30938444,0.00708321,1.05704558,0.02422136,0.00000000,0.67022557,0.60894907
-4.66133067,1.35800162,0.00785949,1.09270252,0.02693037,0.00000000,0.70320877,0.62374277
-4.65532766,1.40747512,0.00867848,1.12831090,0.02987222,0.00000000,0.73762657,0.63737902
-4.64932466,1.45794256,0.00953233,1.16401367,0.03304382,0.00000000,0.77358848,0.64993353
-4.64332166,1.50967960,0.01041215,1.20007349,0.03644106,0.00000000,0.81125847,0.66156319
-4.63731866,1.56308221,0.01130821,1.23685796,0.04005885,0.00000000,0.85084588,0.67249832
-4.63131566,1.61864144,0.01221007,1.27481858,0.04389113,0.00000000,0.89259281,0.68303123
-4.62531266,1.67691172,0.01310681,1.31446419,0.04793090,0.00000000,0.93675823,0.69350143
-4.61930965,1.73847363,0.01398728,1.35632987,0.05217021,0.00000000,0.98359943,0.70427812
-4.61330665,1.80389276,0.01484035,1.40094246,0.05660007,0.00000000,1.03335135,0.71574061
-4.60730365,1.87367622,0.01565516,1.44878427,0.06121033,0.00000000,1.08620470,0.72825757
-4.60130065,1.94822881,0.01642141,1.50025644,0.06598945,0.00000000,1.14228377,0.74216595
-4.59529765,2.02781090,0.01712957,1.55564386,0.07092418,0.00000000,1.20162492,0.75775065
-4.58929465,2.11250012,0.01777116,1.61508334,0.07599922,0.00000000,1.26415699,0.77522580
-4.58329165,2.20215898,0.01833888,1.67853672,0.08119669,0.00000000,1.32968457,0.79471869
-4.57728864,2.29641031,0.01882678,1.74577062,0.08649565,0.00000000,1.39787534,0.81625714
-4.57128564,2.39462223,0.01923033,1.81634407,0.09187156,0.00000000,1.46825244,0.83976105
-4.56528264,2.49590405,0.01954651,1.88960524,0.09729573,0.00000000,1.54019253,0.86503873
-4.55927964,2.59911381,0.01977378,1.96469773,0.10273487,0.00000000,1.61293037,0.89178823
-4.55327664,2.70287803,0.01991202,2.04057692,0.10815071,0.00000000,1.68557009,0.91960394
-4.54727364,2.80562337,0.01996245,2.11603596,0.11349985,0.00000000,1.75710322,0.94798817
-4.54127064,2.90561935,0.01992752,2.18974065,0.11873374,0.00000000,1.82643307,0.97636741
-4.53526763,3.00103076,0.01981076,2.26027216,0.12379896,0.00000000,1.89240495,1.00411266
-4.52926463,3.08997778,0.01961662,2.32617571,0.12863780,0.00000000,1.95384104,1.03056283
-4.52326163,3.17060133,0.01935026,2.38601324,0.13318907,0.00000000,2.00957867,1.05505041
-4.51725863,3.24113077,0.01901748,2.43841779,0.13738930,0.00000000,2.05851040,1.07692796
-4.51125563,3.29995089,0.01862449,2.48214686,0.14117415,0.00000000,2.09962416,1.09559449
-4.50525263,3.34566509,0.01817777,2.51613240,0.14448008,0.00000000,2.13204148,1.11052014
-4.49924962,3.37715148,0.01768402,2.53952486,0.14724621,0.00000000,2.15505219,1.12126826
-4.49324662,3.39360932,0.01714997,2.55172904,0.14941630,0.00000000,2.16814357,1.12751361
-4.48724362,3.39459335,0.01658236,2.55243006,0.15094075,0.00000000,2.17102264,1.12905586
-4.48124062,3.38003419,0.01598781,2.54160792,0.15177852,0.00000000,2.16363038,1.12582775
-4.47523762,3.35024382,0.01537284,2.51953998,0.15189892,0.00000000,2.14614693,1.11789753
-4.46923462,3.30590577,0.01474377,2.48679123,0.15128314,0.00000000,2.11898761,1.10546555
-4.46323162,3.24805061,0.01410667,2.44419283,0.14992548,0.00000000,2.08278975,1.08885528
-4.45722861,3.17801794,0.01346741,2.39281009,0.14783415,0.00000000,2.03839100,1.06849927
-4.45122561,3.09740689,0.01283150,2.33390145,0.14503166,0.00000000,1.98680016,1.04492087
-4.44522261,3.00801765,0.01220417,2.26887083,0.14155476,0.00000000,1.92916192,1.01871259
-4.43921961,2.91178713,0.01159028,2.19921554,0.13745387,0.00000000,1.86671732,0.99051237
-4.43321661,2.81072177,0.01099428,2.12647261,0.13279216,0.00000000,1.80076175,0.96097895
-4.42721361,2.70683102,0.01042020,2.05216599,0.12764411,0.00000000,1.73260260,0.93076755
-4.42121061,2.60206440,0.00987163,1.97775726,0.12209388,0.00000000,1.66351845,0.90050705
-4.41520760,2.49825511,0.00935167,1.90460201,0.11623328,0.00000000,1.59472163,0.87077975
-4.40920460,2.39707244,0.00886296,1.83391370,0.11015971,0.00000000,1.52732573,0.84210448
-4.40320160,2.29998461,0.00840763,1.76673627,0.10397388,0.00000000,1.46231926,0.81492384
-4.39719860,2.20823332,0.00798736,1.70392636,0.09777766,0.00000000,1.40054635,0.78959571
-4.39119560,2.12282013,0.00760339,1.64614516,0.09167191,0.00000000,1.34269485,0.76638941
-4.38519260,2.04450432,0.00725658,1.59385962,0.08575456,0.00000000,1.28929179,0.74548609
-4.37918959,1.97381144,0.00694739,1.54735215,0.08011878,0.00000000,1.24070601,0.72698313
-4.37318659,1.91105077,0.00667604,1.50673742,0.07485149,0.00000000,1.19715687,0.71090197
-4.36718359,1.85634001,0.00644249,1.47198471,0.07003206,0.00000000,1.15872836,0.69719848
-4.36118059,1.80963479,0.00624652,1.44294401,0.06573125,0.00000000,1.12538709,0.68577529
-4.35517759,1.77076092,0.00608780,1.41937398,0.06201045,0.00000000,1.09700302,0.67649497
-4.34917459,1.73944703,0.00596589,1.40096997,0.05892102,0.00000000,1.07337141,0.66919341
-4.34317159,1.71535551,0.00588031,1.38739041,0.05650385,0.00000000,1.05423482,0.66369256
-4.33716858,1.69811014,0.00583052,1.37828023,0.05478908,0.00000000,1.03930381,0.65981184
-4.33116558,1.68731895,0.00581590,1.37329015,0.05379583,0.00000000,1.02827551,0.65737779
-4.32516258,1.68259137,0.00583575,1.37209116,0.05353203,0.00000000,1.02084922,0.65623147
-4.31915958,1.68354937,0.00588922,1.37438392,0.05399431,0.00000000,1.01673848,0.65623359
-4.31315658,1.68983246,0.00597521,1.37990289,0.05516785,0.00000000,1.01567947,0.65726719
-4.30715358,1.70109706,0.00609239,1.38841583,0.05702637,0.00000000,1.01743570,0.65923807
