energy_ev,total_up,Cd_p_up,Cd_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.48974487,3.60137077,1.85619183,0.28025461,1.09437887,0.01884290,1.75909118,0.00000000
-5.48374187,3.59727683,1.90345889,0.28025417,1.13534246,0.01933012,1.67456452,0.00000000
-5.47773887,3.59012220,1.94818531,0.27979659,1.17139362,0.01974565,1.59524681,0.00000000
-5.47173587,3.57910183,1.98995447,0.27879843,1.20195253,0.02008094,1.52123040,0.00000000
-5.46573287,3.56352596,2.02849019,0.27718657,1.22656631,0.02032916,1.45248677,0.00000000
-5.45972986,3.54287859,2.06367981,0.27490331,1.24492742,0.02048555,1.38889744,0.00000000
-5.45372686,3.51686467,2.09558779,0.27191061,1.25688649,0.02054765,1.33028421,0.00000000
-5.44772386,3.48544267,2.12445872,0.26819319,1.26245861,0.02051540,1.27643683,0.00000000
-5.44172086,3.44884061,2.15070876,0.26376039,1.26182287,0.02039125,1.22713658,0.00000000
-5.43571786,3.40755436,2.17490572,0.25864660,1.25531486,0.02018001,1.18217465,0.00000000
-5.42971486,3.36232849,2.19773831,0.25291036,1.24341270,0.01988874,1.14136454,0.00000000
-5.42371186,3.31412097,2.21997604,0.24663216,1.22671701,0.01952643,1.10454842,0.00000000
-5.41770885,3.26405410,2.24242201,0.23991104,1.20592617,0.01910365,1.07159766,0.00000000
-5.41170585,3.21335489,2.26586102,0.23286037,1.18180786,0.01863215,1.04240837,0.00000000
-5.40570285,3.16328904,2.29100624,0.22560295,1.15516865,0.01812442,1.01689280,0.00000000
-5.39969985,3.11509257,2.31844758,0.21826579,1.12682304,0.01759318,0.99496815,0.00000000
-5.39369685,3.06990591,2.34860512,0.21097491,1.09756361,0.01705099,0.97654400,0.00000000
-5.38769385,3.02871444,2.38169048,0.20385046,1.06813386,0.01650977,0.96151000,0.00000000
-5.38169085,2.99229936,2.41767900,0.19700236,1.03920495,0.01598053,0.94972506,0.00000000
-5.37568784,2.96120208,2.45629452,0.19052685,1.01135748,0.01547303,0.94100930,0.00000000
-5.36968484,2.93570414,2.49700833,0.18450391,0.98506906,0.01499563,0.93513965,0.00000000
-5.36368184,2.91582386,2.53905260,0.17899587,0.96070793,0.01455521,0.93184973,0.00000000
-5.35767884,2.90132980,2.58144791,0.17404704,0.93853286,0.01415715,0.93083422,0.00000000
-5.35167584,2.89176994,2.62304383,0.16968445,0.91869876,0.01380546,0.93175775,0.00000000
-5.34567284,2.88651464,2.66257025,0.16591951,0.90126744,0.01350296,0.93426765,0.00000000
-5.33966983,2.88481044,2.69869692,0.16275046,0.88622258,0.01325155,0.93801009,0.00000000
-5.33366683,2.88584124,2.73009800,0.16016543,0.87348763,0.01305245,0.94264848,0.00000000
-5.32766383,2.88879306,2.75551802,0.15814578,0.86294557,0.01290658,0.94788306,0.00000000
-5.32166083,2.89291822,2.77383564,0.15666954,0.85445893,0.01281487,0.95347052,0.00000000
-5.31565783,2.89759513,2.78412193,0.15571477,0.84788902,0.01277854,0.95924237,0.00000000
-5.30965483,2.90238011,2.78568973,0.15526244,0.84311310,0.01279937,0.96512109,0.00000000
-5.30365183,2.90704818,2.77813175,0.15529887,0.84003850,0.01287993,0.97113282,0.00000000
-5.29764882,2.91162065,2.76134533,0.15581735,0.83861294,0.01302364,0.97741617,0.00000000
-5.29164582,2.91637796,2.73554273,0.15681907,0.83883065,0.01323486,0.98422625,0.00000000
-5.28564282,2.92185730,2.70124662,0.15831317,0.84073395,0.01351882,0.99193387,0.00000000
-5.27963982,2.92883523,2.65927118,0.16031599,0.84441050,0.01388144,1.00101974,0.00000000
-5.27363682,2.93829646,2.61069008,0.16284956,0.84998649,0.01432916,1.01206384,0.00000000
-5.26763382,2.95139067,2.55679314,0.16593945,0.85761621,0.01486856,1.02573050,0.00000000
-5.26163082,2.96937954,2.49903415,0.16961218,0.86746904,0.01550601,1.04274953,0.00000000
-5.25562781,2.99357700,2.43897244,0.17389219,0.87971424,0.01624727,1.06389421,0.00000000
-5.24962481,3.02528547,2.37821118,0.17879878,0.89450496,0.01709700,1.08995691,0.00000000
-5.24362181,3.06573114,2.31833540,0.18434299,0.91196191,0.01805832,1.12172298,0.00000000
-5.23761881,3.11600124,2.26085230,0.19052480,0.93215794,0.01913238,1.15994389,0.00000000
-5.23161581,3.17698571,2.20713645,0.19733055,0.95510412,0.02031796,1.20531016,0.00000000
-5.22561281,3.24932580,2.15838198,0.20473104,0.98073806,0.02161113,1.25842496,0.00000000
-5.21960980,3.33337115,2.11556327,0.21268004,1.00891501,0.02300499,1.31977890,0.00000000
-5.21360680,3.42914687,2.07940537,0.22111367,1.03940222,0.02448952,1.38972666,0.00000000
-5.20760380,3.53633148,2.05036462,0.22995032,1.07187663,0.02605151,1.46846595,0.00000000
-5.20160080,3.65424608,2.02861981,0.23909140,1.10592615,0.02767462,1.55601935,0.00000000
-5.19559780,3.78185488,2.01407340,0.24842268,1.14105441,0.02933959,1.65221936,0.00000000
-5.18959480,3.91777680,2.00636229,0.25781635,1.17668886,0.03102449,1.75669729,0.00000000
-5.18359180,4.06030746,2.00487709,0.26713350,1.21219186,0.03270516,1.86887615,0.00000000
-5.17758879,4.20745074,2.00878891,0.27622718,1.24687452,0.03435570,1.98796817,0.00000000
-5.17158579,4.35695902,2.01708211,0.28494569,1.28001272,0.03594908,2.11297706,0.00000000
-5.16558279,4.50638075,2.02859193,0.29313614,1.31086496,0.03745777,2.24270547,0.00000000
-5.15957979,4.65311423,2.04204530,0.30064812,1.33869136,0.03885448,2.37576776,0.00000000
-5.15357679,4.79446606,2.05610370,0.30733728,1.36277326,0.04011285,2.51060809,0.00000000
-5.14757379,4.92771300,2.06940647,0.31306888,1.38243292,0.04120817,2.64552404,0.00000000
-5.14157079,5.05016549,2.08061347,0.31772104,1.39705255,0.04211810,2.77869514,0.00000000
-5.13556778,5.15923136,2.08844571,0.32118768,1.40609218,0.04282328,2.90821632,0.00000000
-5.12956478,5.25247812,2.09172310,0.32338104,1.40910579,0.04330788,3.03213535,0.00000000
-5.12356178,5.32769218,2.08939803,0.32423375,1.40575501,0.04356007,3.14849363,0.00000000
-5.11755878,5.38293329,2.08058423,0.32370038,1.39582014,0.04357235,3.25536926,0.00000000
-5.11155578,5.41658288,2.06458002,0.32175839,1.37920787,0.04334177,3.35092137,0.00000000
-5.10555278,5.42738474,2.04088559,0.31840860,1.35595549,0.04287000,3.43343416,0.00000000
-5.09954977,5.41447686,2.00921387,0.31367498,1.32623146,0.04216328,3.50135962,0.00000000
-5.09354677,5.37741358,1.96949496,0.30760396,1.29033218,0.04123222,3.55335722,0.00000000
-5.08754377,5.31617710,1.92187415,0.30026322,1.24867509,0.04009149,3.58832949,0.00000000
-5.08154077,5.23117835,1.86670385,0.29173999,1.20178835,0.03875940,3.60545204,0.00000000
-5.07553777,5.12324689,1.80452995,0.28213890,1.15029747,0.03725737,3.60419700,0.00000000
-5.06953477,4.99361045,1.73607327,0.27157958,1.09490936,0.03560933,3.58434900,0.00000000
-5.06353177,4.84386466,1.66220688,0.26019393,1.03639435,0.03384112,3.54601297,0.00000000
-5.05752876,4.67593412,1.58393031,0.24812322,0.97556698,0.03197976,3.48961352,0.00000000
-5.05152576,4.49202612,1.50234156,0.23551509,0.91326608,0.03005285,3.41588568,0.00000000
-5.04552276,4.29457841,1.41860792,0.22252060,0.85033499,0.02808788,3.32585742,0.00000000
-5.03951976,4.08620291,1.33393666,0.20929124,0.78760253,0.02611166,3.22082439,0.00000000
-5.03351676,3.86962691,1.24954637,0.19597617,0.72586529,0.02414974,3.10231774,0.00000000
-5.02751376,3.64763362,1.16663971,0.18271961,0.66587185,0.02222596,2.97206610,0.00000000
-5.02151076,3.42300367,1.08637829,0.16965852,0.60830917,0.02036206,2.83195299,0.00000000
-5.01550775,3.19845902,1.00986000,0.15692048,0.55379158,0.01857736,2.68397105,0.00000000
-5.00950475,2.97661078,0.93809909,0.14462203,0.50285234,0.01688859,2.53017454,0.00000000
-5.00350175,2.75991182,0.87200923,0.13286718,0.45593788,0.01530968,2.37263173,0.00000000
-4.99749875,2.55061516,0.81238929,0.12174632,0.41340444,0.01385176,2.21337851,0.00000000
-4.99149575,2.35073873,0.75991195,0.11133546,0.37551714,0.01252319,2.05437472,0.00000000
-4.98549275,2.16203681,0.71511471,0.10169574,0.34245091,0.01132959,1.89746437,0.00000000
-4.97948974,1.98597844,0.67839332,0.09287323,0.31429315,0.01027399,1.74434068,0.00000000
-4.97348674,1.82373255,0.64999708,0.08489898,0.29104766,0.00935697,1.59651705,0.00000000
-4.96748374,1.67615996,0.63002615,0.07778927,0.27263958,0.00857689,1.45530420,0.00000000
-4.96148074,1.54381162,0.61843057,0.07154615,0.25892104,0.00793003,1.32179402,0.00000000
-4.95547774,1.42693305,0.61501098,0.06615808,0.24967723,0.00741086,1.19685021,0.00000000
-4.94947474,1.32547428,0.61942125,0.06160072,0.24463277,0.00701224,1.08110547,0.00000000
-4.94347174,1.23910506,0.63117295,0.05783797,0.24345826,0.00672559,0.97496494,0.00000000
-4.93746873,1.16723479,0.64964210,0.05482301,0.24577707,0.00654117,0.87861541,0.00000000
-4.93146573,1.10903667,0.67407828,0.05249957,0.25117212,0.00644826,0.79203949,0.00000000
-4.92546273,1.06347560,0.70361640,0.05080325,0.25919309,0.00643534,0.71503408,0.00000000
-4.91945973,1.02933932,0.73729130,0.04966294,0.26936376,0.00649034,0.64723220,0.00000000
-4.91345673,1.00527224,0.77405530,0.04900239,0.28118978,0.00660081,0.58812733,0.00000000
-4.90745373,0.98981126,0.81279847,0.04874177,0.29416689,0.00675415,0.53709933,0.00000000
-4.90145073,0.98142298,0.85237171,0.04879937,0.30778941,0.00693779,0.49344104,0.00000000
-4.89544772,0.97854159,0.89161196,0.04909323,0.32155927,0.00713945,0.45638487,0.00000000
-4.88944472,0.97960651,0.92936911,0.04954290,0.33499508,0.00734726,0.42512844,0.00000000
-4.88344172,0.98309906,0.96453380,0.05007100,0.34764141,0.00755007,0.39885884,0.00000000
-4.87743872,0.98757717,0.99606534,0.05060487,0.35907785,0.00773756,0.37677470,0.00000000
-4.87143572,0.99170726,1.02301851,0.05107795,0.36892759,0.00790046,0.35810595,0.00000000
-4.86543272,0.99429254,1.04456857,0.05143114,0.37686528,0.00803071,0.34213059,0.00000000
-4.85942971,0.99429674,1.06003308,0.05161380,0.38262381,0.00812160,0.32818851,0.00000000
-4.85342671,0.99086289,1.06888997,0.05158470,0.38599976,0.00816785,0.31569211,0.00000000
-4.84742371,0.98332635,1.07079072,0.05131249,0.38685715,0.00816573,0.30413383,0.00000000
-4.84142071,0.97122208,1.06556842,0.05077612,0.38512952,0.00811302,0.29309049,0.00000000
-4.83541771,0.95428584,1.05324002,0.04996476,0.38081995,0.00800908,0.28222490,0.00000000
-4.82941471,0.93244962,1.03400298,0.04887755,0.37399923,0.00785475,0.27128469,0.00000000
-4.82341171,0.90583159,1.00822630,0.04752310,0.36480210,0.00765225,0.26009893,0.00000000
-4.81740870,0.87472131,0.97643659,0.04591863,0.35342185,0.00740508,0.24857279,0.00000000
-4.81140570,0.83956080,0.93929973,0.04408907,0.34010330,0.00711784,0.23668067,0.00000000
-4.80540270,0.80092264,0.89759905,0.04206587,0.32513479,0.00679608,0.22445825,0.00000000
-4.79939970,0.75948591,0.85221120,0.03988581,0.30883924,0.00644604,0.21199378,0.00000000
-4.79339670,0.71601132,0.80408065,0.03758970,0.29156488,0.00607449,0.19941919,0.00000000
-4.78739370,0.67131628,0.75419403,0.03522118,0.27367589,0.00568850,0.18690122,0.00000000
-4.78139070,0.62625114,0.70355536,0.03282550,0.25554343,0.00529526,0.17463298,0.00000000
-4.77538769,0.58167739,0.65316308,0.03044849,0.23753731,0.00490186,0.16282612,0.00000000
-4.76938469,0.53844835,0.60398959,0.02813564,0.22001852,0.00451515,0.15170392,0.00000000
-4.76338169,0.49739304,0.55696401,0.02593139,0.20333299,0.00414160,0.14149532,0.00000000
-4.75737869,0.45930337,0.51295819,0.02387863,0.18780638,0.00378716,0.13242988,0.00000000
-4.75137569,0.42492462,0.47277630,0.02201835,0.17374019,0.00345722,0.12473383,0.00000000
-4.74537269,0.39494916,0.43714779,0.02038955,0.16140900,0.00315652,0.11862691,0.00000000
-4.73936968,0.37001302,0.40672323,0.01902927,0.15105869,0.00288914,0.11431996,0.00000000
-4.73336668,0.35069469,0.38207273,0.01797282,0.14290546,0.00265846,0.11201311,0.00000000
-4.72736368,0.33751569,0.36368623,0.01725401,0.13713560,0.00246720,0.11189429,0.00000000
-4.72136068,0.33094207,0.35197499,0.01690558,0.13390544,0.00231743,0.11413783,0.00000000
-4.71535768,0.33138632,0.34727370,0.01695954,0.13334157,0.00221062,0.11890310,0.00000000
-4.70935468,0.33920886,0.34984247,0.01744748,0.13554102,0.00214763,0.12633283,0.00000000
-4.70335168,0.35471875,0.35986834,0.01840084,0.14057107,0.00212878,0.13655112,0.00000000
-4.69734867,0.37817289,0.37746576,0.01985099,0.14846893,0.00215387,0.14966092,0.00000000
-4.69134567,0.40977364,0.40267592,0.02182916,0.15924081,0.00222221,0.16574114,0.00000000
-4.68534267,0.44966456,0.43546484,0.02436616,0.17286082,0.00233265,0.18484316,0.00000000
-4.67933967,0.49792433,0.47572029,0.02749190,0.18926945,0.00248356,0.20698712,0.00000000
-4.67333667,0.55455897,0.52324784,0.03123453,0.20837191,0.00267287,0.23215784,0.00000000
-4.66733367,0.61949273,0.57776637,0.03561956,0.23003657,0.00289807,0.26030083,0.00000000
-4.66133067,0.69255814,0.63890368,0.04066852,0.25409352,0.00315622,0.29131842,0.00000000
-4.65532766,0.77348567,0.70619259,0.04639755,0.28033370,0.00344394,0.32506634,0.00000000
-4.64932466,0.86189392,0.77906827,0.05281582,0.30850868,0.00375744,0.36135109,0.00000000
-4.64332166,0.95728072,0.85686736,0.05992379,0.33833141,0.00409254,0.39992815,0.00000000
-4.63731866,1.05901623,0.93882937,0.06771148,0.36947800,0.00444470,0.44050151,0.00000000
-4.63131566,1.16633854,1.02410090,0.07615679,0.40159083,0.00480909,0.48272456,0.00000000
-4.62531266,1.27835253,1.11174300,0.08522399,0.43428287,0.00518060,0.52620264,0.00000000
-4.61930965,1.39403266,1.20074180,0.09486239,0.46714342,0.00555398,0.57049719,0.00000000
-4.61330665,1.51223005,1.29002260,0.10500542,0.49974503,0.00592389,0.61513171,0.00000000
-4.60730365,1.63168434,1.37846725,0.11557013,0.53165167,0.00628501,0.65959945,0.00000000
-4.60130065,1.75104042,1.46493451,0.12645727,0.56242772,0.00663216,0.70337266,0.00000000
-4.59529765,1.86887007,1.54828305,0.13755189,0.59164777,0.00696042,0.74591346,0.00000000
-4.58929465,1.98369824,1.62739654,0.14872469,0.61890677,0.00726525,0.78668574,0.00000000
-4.58329165,2.09403357,1.70121004,0.15983401,0.64383030,0.00754262,0.82516820,0.00000000
-4.57728864,2.19840248,1.76873702,0.17072850,0.66608456,0.00778911,0.86086780,0.00000000
-4.57128564,2.29538594,1.82909620,0.18125041,0.68538577,0.00800205,0.89333351,0.00000000
-4.56528264,2.38365774,1.88153711,0.19123950,0.70150857,0.00817959,0.92216964,0.00000000
-4.55927964,2.46202314,1.92546370,0.20053725,0.71429321,0.00832079,0.94704855,0.00000000
-4.55327664,2.52945633,1.96045488,0.20899152,0.72365114,0.00842564,0.96772197,0.00000000
-4.54727364,2.58513526,1.98628135,0.21646120,0.72956872,0.00849517,0.98403069,0.00000000
-4.54127064,2.62847235,2.00291765,0.22282084,0.73210905,0.00853136,0.99591197,0.00000000
-4.53526763,2.65913944,2.01054908,0.22796491,0.73141152,0.00853720,1.00340436,0.00000000
-4.52926463,2.67708576,2.00957266,0.23181169,0.72768924,0.00851656,1.00664963,0.00000000
-4.52326163,2.68254770,2.00059191,0.23430635,0.72122414,0.00847419,1.00589130,0.00000000
-4.51725863,2.67604934,1.98440520,0.23542324,0.71235999,0.00841554,1.00146999,0.00000000
-4.51125563,2.65839339,1.96198775,0.23516717,0.70149341,0.00834667,0.99381518,0.00000000
-4.50525263,2.63064222,1.93446743,0.23357364,0.68906298,0.00827407,0.98343374,0.00000000
-4.49924962,2.59408931,1.90309498,0.23070795,0.67553696,0.00820450,0.97089537,0.00000000
-4.49324662,2.55022182,1.86920931,0.22666322,0.66139976,0.00814478,0.95681534,0.00000000
-4.48724362,2.50067542,1.83419886,0.22155739,0.64713772,0.00810159,0.94183508,0.00000000
-4.48124062,2.44718308,1.79946020,0.21552933,0.63322455,0.00808128,0.92660130,0.00000000
-4.47523762,2.39151944,1.76635526,0.20873427,0.62010703,0.00808966,0.91174428,0.00000000
-4.46923462,2.33544340,1.73616859,0.20133869,0.60819136,0.00813181,0.89785640,0.00000000
-4.46323162,2.28064079,1.71006631,0.19351489,0.59783082,0.00821191,0.88547146,0.00000000
-4.45722861,2.22866995,1.68905828,0.18543563,0.58931504,0.00833308,0.87504597,0.00000000
-4.45122561,2.18091226,1.67396497,0.17726886,0.58286154,0.00849726,0.86694303,0.00000000
-4.44522261,2.13852995,1.66539054,0.16917297,0.57860968,0.00870518,0.86141961,0.00000000
-4.43921961,2.10243293,1.66370327,0.16129262,0.57661748,0.00895626,0.85861787,0.00000000
-4.43321661,2.07325612,1.66902418,0.15375532,0.57686143,0.00924864,0.85856090,0.00000000
-4.42721361,2.05134821,1.68122471,0.14666903,0.57923931,0.00957928,0.86115318,0.00000000
-4.42121061,2.03677226,1.69993349,0.14012058,0.58357593,0.00994399,0.86618585,0.00000000
-4.41520760,2.02931796,1.72455221,0.13417512,0.58963166,0.01033764,0.87334645,0.00000000
-4.40920460,2.02852496,1.75428000,0.12887657,0.59711338,0.01075433,0.88223295,0.00000000
-4.40320160,2.03371575,1.78814556,0.12424874,0.60568726,0.01118760,0.89237129,0.00000000
-4.39719860,2.04403672,1.82504554,0.12029739,0.61499303,0.01163071,0.90323585,0.00000000
-4.39119560,2.05850503,1.86378785,0.11701266,0.62465893,0.01207687,0.91427168,0.00000000
-4.38519260,2.07605913,1.90313792,0.11437197,0.63431676,0.01251952,0.92491781,0.00000000
-4.37918959,2.09561037,1.94186606,0.11234317,0.64361632,0.01295261,0.93463031,0.00000000
-4.37318659,2.11609309,1.97879376,0.11088759,0.65223852,0.01337078,0.94290421,0.00000000
-4.36718359,2.13651106,2.01283708,0.10996299,0.65990674,0.01376963,0.94929331,0.00000000
-4.36118059,2.15597777,2.04304499,0.10952625,0.66639566,0.01414582,0.95342692,0.00000000
-4.35517759,2.17374905,2.06863133,0.10953550,0.67153749,0.01449721,0.95502289,0.00000000
-4.34917459,2.18924643,2.08899871,0.10995181,0.67522511,0.01482291,0.95389644,0.00000000
-4.34317159,2.20207057,2.10375357,0.11074027,0.67741216,0.01512321,0.94996431,0.00000000
-4.33716858,2.21200415,2.11271178,0.11187045,0.67811017,0.01539960,0.94324435,0.00000000
-4.33116558,2.21900475,2.11589459,0.11331625,0.67738286,0.01565452,0.93385063,0.00000000
-4.32516258,2.22318819,2.11351555,0.11505532,0.67533815,0.01589123,0.92198425,0.00000000
-4.31915958,2.22480375,2.10595882,0.11706786,0.67211821,0.01611357,0.90792072,0.00000000
-4.31315658,2.22420278,2.09375056,0.11933529,0.66788828,0.01632566,0.89199433,0.00000000
-4.30715358,2.22180276,2.07752449,0.12183851,0.66282477,0.01653161,0.87458051,0.00000000
