energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.80790395,1.15018974,0.02858258,0.00039330,0.01221684,0.81439971,0.27918096,0.53982156
-5.80190095,1.19263077,0.02927847,0.00040421,0.01276471,0.84559073,0.29353445,0.56519348
-5.79589795,1.23854957,0.03000032,0.00041711,0.01333794,0.87933253,0.30915685,0.59224875
-5.78989495,1.28714684,0.03073406,0.00043173,0.01392952,0.91505102,0.32587433,0.62060183
-5.78389195,1.33754882,0.03146442,0.00044774,0.01453161,0.95211503,0.34349005,0.64982194
-5.77788894,1.38882422,0.03217537,0.00046479,0.01513572,0.98984855,0.36178767,0.67944096
-5.77188594,1.44000409,0.03285050,0.00048251,0.01573286,1.02754524,0.38053577,0.70896331
-5.76588294,1.49010417,0.03347351,0.00050050,0.01631379,1.06448491,0.39949297,0.73787744
-5.75987994,1.53814914,0.03402865,0.00051835,0.01686921,1.09995156,0.41841375,0.76566872
-5.75387694,1.58319802,0.03450123,0.00053567,0.01739005,1.13325226,0.43705470,0.79183314
-5.74787394,1.62436987,0.03487810,0.00055205,0.01786770,1.16373636,0.45518105,0.81589156
-5.74187094,1.66086886,0.03514802,0.00056714,0.01829426,1.19081430,0.47257323,0.83740371
-5.73586793,1.69200771,0.03530212,0.00058062,0.01866278,1.21397518,0.48903321,0.85598155
-5.72986493,1.71722858,0.03533415,0.00059219,0.01896750,1.23280249,0.50439037,0.87130141
-5.72386193,1.73612045,0.03524077,0.00060163,0.01920395,1.24698716,0.51850665,0.88311418
-5.71785893,1.74843214,0.03502167,0.00060879,0.01936917,1.25633744,0.53128078,0.89125334
-5.71185593,1.75408049,0.03467961,0.00061357,0.01946175,1.26078502,0.54265132,0.89564025
-5.70585293,1.75315294,0.03422043,0.00061594,0.01948191,1.26038707,0.55259835,0.89628638
-5.69984992,1.74590452,0.03365287,0.00061597,0.01943142,1.25532405,0.56114376,0.89329259
-5.69384692,1.73274913,0.03298834,0.00061376,0.01931361,1.24589326,0.56834999,0.88684510
-5.68784392,1.71424535,0.03224062,0.00060950,0.01913321,1.23249827,0.57431728,0.87720854
-5.68184092,1.69107730,0.03142542,0.00060346,0.01889621,1.21563480,0.57917943,0.86471628
-5.67583792,1.66403129,0.03055998,0.00059593,0.01860961,1.19587342,0.58309827,0.84975842
-5.66983492,1.63396921,0.02966251,0.00058725,0.01828126,1.17383984,0.58625695,0.83276798
-5.66383192,1.60179965,0.02875170,0.00057780,0.01791951,1.15019365,0.58885239,0.81420595
-5.65782891,1.56844799,0.02784614,0.00056797,0.01753302,1.12560639,0.59108709,0.79454567
-5.65182591,1.53482676,0.02696382,0.00055815,0.01713040,1.10073979,0.59316071,0.77425748
-5.64582291,1.50180729,0.02612162,0.00054872,0.01672000,1.07622511,0.59526175,0.75379403
-5.63981991,1.47019393,0.02533484,0.00054006,0.01630963,1.05264452,0.59755965,0.73357700
-5.63381691,1.44070180,0.02461682,0.00053250,0.01590631,1.03051504,0.60019770,0.71398568
-5.62781391,1.41393875,0.02397861,0.00052633,0.01551610,1.01027575,0.60328708,0.69534787
-5.62181091,1.39039232,0.02342875,0.00052178,0.01514394,0.99227860,0.60690229,0.67793329
-5.61580790,1.37042180,0.02297308,0.00051906,0.01479354,0.97678312,0.61107815,0.66194974
-5.60980490,1.35425559,0.02261472,0.00051829,0.01446733,0.96395494,0.61580857,0.64754193
-5.60380190,1.34199365,0.02235409,0.00051955,0.01416642,0.95386796,0.62104703,0.63479287
-5.59779890,1.33361452,0.02218899,0.00052286,0.01389071,0.94650994,0.62670884,0.62372762
-5.59179590,1.32898635,0.02211482,0.00052820,0.01363893,0.94179081,0.63267503,0.61431889
-5.58579290,1.32788103,0.02212482,0.00053547,0.01340877,0.93955322,0.63879759,0.60649421
-5.57978989,1.32999063,0.02221034,0.00054456,0.01319708,0.93958459,0.64490583,0.60014410
-5.57378689,1.33494488,0.02236120,0.00055533,0.01300004,0.94162993,0.65081358,0.59513068
-5.56778389,1.34232908,0.02256602,0.00056759,0.01281339,0.94540465,0.65632674,0.59129638
-5.56178089,1.35170112,0.02281258,0.00058115,0.01263261,0.95060676,0.66125093,0.58847209
-5.55577789,1.36260715,0.02308819,0.00059579,0.01245316,0.95692789,0.66539885,0.58648453
-5.54977489,1.37459498,0.02337999,0.00061131,0.01227068,0.96406259,0.66859689,0.58516243
-5.54377189,1.38722494,0.02367525,0.00062748,0.01208116,0.97171572,0.67069099,0.58434141
-5.53776888,1.40007796,0.02396166,0.00064409,0.01188110,0.97960769,0.67155126,0.58386733
-5.53176588,1.41276080,0.02422753,0.00066092,0.01166760,0.98747769,0.67107548,0.58359836
-5.52576288,1.42490873,0.02446199,0.00067775,0.01143850,0.99508501,0.66919130,0.58340564
-5.51975988,1.43618601,0.02465513,0.00069440,0.01119235,1.00220872,0.66585729,0.58317288
-5.51375688,1.44628480,0.02479814,0.00071063,0.01092851,1.00864633,0.66106287,0.58279519
-5.50775388,1.45492307,0.02488335,0.00072627,0.01064705,1.01421170,0.65482745,0.58217741
-5.50175088,1.46184220,0.02490431,0.00074110,0.01034874,1.01873281,0.64719881,0.58123225
-5.49574787,1.46680501,0.02485582,0.00075491,0.01003498,1.02204987,0.63825117,0.57987866
-5.48974487,1.46959470,0.02473397,0.00076752,0.00970771,1.02401425,0.62808297,0.57804064
-5.48374187,1.47001521,0.02453613,0.00077871,0.00936928,1.02448846,0.61681474,0.57564677
-5.47773887,1.46789323,0.02426095,0.00078829,0.00902242,1.02334742,0.60458706,0.57263051
-5.47173587,1.46308199,0.02390839,0.00079606,0.00867007,1.02048118,0.59155884,0.56893149
-5.46573287,1.45546666,0.02347967,0.00080184,0.00831529,1.01579887,0.57790584,0.56449763
-5.45972986,1.44497099,0.02297726,0.00080547,0.00796124,1.00923368,0.56381938,0.55928798
-5.45372686,1.43156479,0.02240488,0.00080680,0.00761103,1.00074858,0.54950521,0.55327608
-5.44772386,1.41527154,0.02176740,0.00080570,0.00726768,0.99034223,0.53518231,0.54645366
-5.44172086,1.39617539,0.02107081,0.00080210,0.00693409,0.97805457,0.52108143,0.53883414
-5.43571786,1.37442686,0.02032210,0.00079595,0.00661295,0.96397156,0.50744316,0.53045585
-5.42971486,1.35024644,0.01952920,0.00078725,0.00630678,0.94822854,0.49451541,0.52138440
-5.42371186,1.32392556,0.01870076,0.00077605,0.00601782,0.93101170,0.48254996,0.51171405
-5.41770885,1.29582438,0.01784604,0.00076244,0.00574806,0.91255727,0.47179821,0.50156785
-5.41170585,1.26636612,0.01697470,0.00074656,0.00549921,0.89314830,0.46250581,0.49109618
-5.40570285,1.23602788,0.01609658,0.00072861,0.00527265,0.87310884,0.45490651,0.48047389
-5.39969985,1.20532805,0.01522150,0.00070882,0.00506947,0.85279554,0.44921509,0.46989580
-5.39369685,1.17481079,0.01435901,0.00068745,0.00489038,0.83258715,0.44561983,0.45957085
-5.38769385,1.14502809,0.01351817,0.00066480,0.00473575,0.81287197,0.44427458,0.44971506
-5.38169085,1.11652022,0.01270730,0.00064117,0.00460555,0.79403419,0.44529103,0.44054352
-5.37568784,1.08979547,0.01193385,0.00061690,0.00449935,0.77643930,0.44873141,0.43226193
-5.36968484,1.06531017,0.01120415,0.00059229,0.00441631,0.76041971,0.45460213,0.42505794
-5.36368184,1.04345003,0.01052330,0.00056766,0.00435517,0.74626093,0.46284880,0.41909281
-5.35767884,1.02451376,0.00989507,0.00054329,0.00431427,0.73418933,0.47335296,0.41449383
-5.35167584,1.00869977,0.00932186,0.00051943,0.00429154,0.72436186,0.48593091,0.41134780
-5.34567284,0.99609684,0.00880464,0.00049631,0.00428455,0.71685854,0.50033488,0.40969613
-5.33966983,0.98667919,0.00834301,0.00047409,0.00429055,0.71167787,0.51625661,0.40953155
-5.33366683,0.98030621,0.00793529,0.00045290,0.00430651,0.70873575,0.53333352,0.41079693
-5.32766383,0.97672715,0.00757859,0.00043283,0.00432920,0.70786776,0.55115716,0.41338609
-5.32166083,0.97559041,0.00726901,0.00041392,0.00435529,0.70883483,0.56928393,0.41714678
-5.31565783,0.97645705,0.00700179,0.00039615,0.00438137,0.71133215,0.58724749,0.42188548
-5.30965483,0.97881805,0.00677152,0.00037949,0.00440410,0.71500079,0.60457263,0.42737416
-5.30365183,0.98211439,0.00657233,0.00036385,0.00442029,0.71944158,0.62078990,0.43335841
-5.29764882,0.98575909,0.00639816,0.00034914,0.00442697,0.72423066,0.63545042,0.43956672
-5.29164582,0.98916021,0.00624290,0.00033524,0.00442148,0.72893589,0.64814032,0.44572050
-5.28564282,0.99174371,0.00610064,0.00032201,0.00440158,0.73313348,0.65849415,0.45154437
-5.27963982,0.99297525,0.00596584,0.00030933,0.00436544,0.73642402,0.66620660,0.45677628
-5.27363682,0.99237984,0.00583346,0.00029706,0.00431175,0.73844725,0.67104214,0.46117692
-5.26763382,0.98955865,0.00569913,0.00028510,0.00423970,0.73889490,0.67284209,0.46453818
-5.26163082,0.98420222,0.00555920,0.00027333,0.00414904,0.73752114,0.67152885,0.46669016
-5.25562781,0.97609954,0.00541086,0.00026167,0.00404002,0.73415011,0.66710703,0.46750648
-5.24962481,0.96514288,0.00525207,0.00025007,0.00391339,0.72868040,0.65966165,0.46690769
-5.24362181,0.95132810,0.00508166,0.00023848,0.00377037,0.72108628,0.64935336,0.46486273
-5.23761881,0.93475074,0.00489922,0.00022688,0.00361254,0.71141576,0.63641094,0.46138825
-5.23161581,0.91559821,0.00470508,0.00021529,0.00344186,0.69978575,0.62112160,0.45654616
-5.22561281,0.89413845,0.00450020,0.00020373,0.00326050,0.68637445,0.60381943,0.45043924
-5.21960980,0.87070605,0.00428609,0.00019223,0.00307086,0.67141175,0.58487254,0.44320542
-5.21360680,0.84568624,0.00406469,0.00018085,0.00287538,0.65516786,0.56466954,0.43501085
-5.20760380,0.81949788,0.00383825,0.00016966,0.00267659,0.63794100,0.54360603,0.42604208
-5.20160080,0.79257614,0.00360925,0.00015873,0.00247692,0.62004474,0.52207148,0.41649811
-5.19559780,0.76535579,0.00338025,0.00014811,0.00227872,0.60179555,0.50043730,0.40658223
-5.18959480,0.73825590,0.00315381,0.00013789,0.00208419,0.58350125,0.47904639,0.39649451
-5.18359180,0.71166646,0.00293242,0.00012812,0.00189530,0.56545092,0.45820468,0.38642503
-5.17758879,0.68593770,0.00271839,0.00011886,0.00171380,0.54790651,0.43817476,0.37654824
-5.17158579,0.66137227,0.00251383,0.00011015,0.00154121,0.53109674,0.41917204,0.36701868
-5.16558279,0.63822051,0.00232059,0.00010204,0.00137878,0.51521325,0.40136316,0.35796825
-5.15957979,0.61667899,0.00214025,0.00009454,0.00122751,0.50040917,0.38486678,0.34950496
-5.15357679,0.59689192,0.00197411,0.00008768,0.00108816,0.48679995,0.36975646,0.34171325
-5.14757379,0.57895522,0.00182322,0.00008146,0.00096129,0.47446621,0.35606541,0.33465565
-5.14157079,0.56292286,0.00168834,0.00007588,0.00084728,0.46345837,0.34379256,0.32837559
-5.13556778,0.54881470,0.00157003,0.00007091,0.00074636,0.45380244,0.33290983,0.32290103
-5.12956478,0.53662530,0.00146866,0.00006656,0.00065866,0.44550663,0.32336981,0.31824866
-5.12356178,0.52633310,0.00138444,0.00006278,0.00058424,0.43856814,0.31511357,0.31442816
-5.11755878,0.51790906,0.00131746,0.00005957,0.00052315,0.43297966,0.30807819,0.31144631
-5.11155578,0.51132441,0.00126776,0.00005689,0.00047546,0.42873502,0.30220346,0.30931046
-5.10555278,0.50655672,0.00123531,0.00005472,0.00044131,0.42583364,0.29743749,0.30803119
-5.09954977,0.50359419,0.00122008,0.00005304,0.00042096,0.42428337,0.29374107,0.30762382
-5.09354677,0.50243758,0.00122205,0.00005183,0.00041479,0.42410159,0.29109036,0.30810873
-5.08754377,0.50309993,0.00124124,0.00005106,0.00042338,0.42531444,0.28947817,0.30951038
-5.08154077,0.50560406,0.00127771,0.00005072,0.00044753,0.42795427,0.28891360,0.31185509
-5.07553777,0.50997804,0.00133158,0.00005081,0.00048825,0.43205553,0.28942023,0.31516778
-5.06953477,0.51624911,0.00140301,0.00005132,0.00054679,0.43764935,0.29103320,0.31946787
-5.06353177,0.52443640,0.00149224,0.00005223,0.00062468,0.44475729,0.29379522,0.32476460
-5.05752876,0.53454325,0.00159953,0.00005353,0.00072367,0.45338474,0.29775199,0.33105228
-5.05152576,0.54654946,0.00172519,0.00005523,0.00084575,0.46351443,0.30294730,0.33830575
-5.04552276,0.56040431,0.00186952,0.00005732,0.00099311,0.47510070,0.30941816,0.34647640
-5.03951976,0.57602088,0.00203286,0.00005977,0.00116809,0.48806486,0.31719020,0.35548925
-5.03351676,0.59327205,0.00221550,0.00006258,0.00137316,0.50229214,0.32627372,0.36524126
-5.02751376,0.61198864,0.00241769,0.00006573,0.00161077,0.51763054,0.33666053,0.37560121
-5.02151076,0.63195999,0.00263961,0.00006918,0.00188334,0.53389175,0.34832173,0.38641110
-5.01550775,0.65293679,0.00288133,0.00007291,0.00219310,0.55085419,0.36120649,0.39748936
-5.00950475,0.67463645,0.00314279,0.00007688,0.00254203,0.56826810,0.37524195,0.40863551
-5.00350175,0.69675037,0.00342376,0.00008105,0.00293167,0.58586240,0.39033395,0.41963630
-4.99749875,0.71895302,0.00372381,0.00008537,0.00336303,0.60335309,0.40636872,0.43027284
-4.99149575,0.74091227,0.00404226,0.00008979,0.00383646,0.62045261,0.42321522,0.44032858
-4.98549275,0.76230025,0.00437816,0.00009425,0.00435150,0.63687979,0.44072799,0.44959745
-4.97948974,0.78280442,0.00473029,0.00009869,0.00490680,0.65236970,0.45875032,0.45789199
-4.97348674,0.80213806,0.00509710,0.00010306,0.00549998,0.66668310,0.47711767,0.46505082
-4.96748374,0.82004966,0.00547673,0.00010731,0.00612763,0.67961469,0.49566102,0.47094512
-4.96148074,0.83633096,0.00586705,0.00011138,0.00678522,0.69100002,0.51421017,0.47548374
-4.95547774,0.85082294,0.00626565,0.00011522,0.00746713,0.70072064,0.53259694,0.47861671
-4.94947474,0.86341997,0.00666990,0.00011878,0.00816672,0.70870720,0.55065814,0.48033689
-4.94347174,0.87407166,0.00707708,0.00012204,0.00887642,0.71494055,0.56823846,0.48067981
-4.93746873,0.88278278,0.00748444,0.00012495,0.00958790,0.71945090,0.58519328,0.47972156
-4.93146573,0.88961125,0.00788934,0.00012750,0.01029228,0.72231508,0.60139143,0.47757511
-4.92546273,0.89466462,0.00828943,0.00012968,0.01098038,0.72365232,0.61671807,0.47438514
-4.91945973,0.89809527,0.00868280,0.00013148,0.01164299,0.72361881,0.63107770,0.47032175
-4.91345673,0.90009496,0.00906822,0.00013291,0.01227123,0.72240153,0.64439734,0.46557343
-4.90745373,0.90088886,0.00944525,0.00013398,0.01285688,0.72021157,0.65662983,0.46033974
-4.90145073,0.90072972,0.00981454,0.00013471,0.01339269,0.71727768,0.66775733,0.45482402
-4.89544772,0.89989228,0.01017793,0.00013514,0.01387274,0.71383999,0.67779475,0.44922656
-4.88944472,0.89866834,0.01053867,0.00013531,0.01429272,0.71014456,0.68679301,0.44373860
-4.88344172,0.89736243,0.01090153,0.00013526,0.01465018,0.70643864,0.69484192,0.43853732
-4.87743872,0.89628833,0.01127287,0.00013506,0.01494474,0.70296703,0.70207241,0.43378203
-4.87143572,0.89576614,0.01166070,0.00013476,0.01517818,0.69996928,0.70865780,0.42961177
-4.86543272,0.89611989,0.01207467,0.00013443,0.01535450,0.69767778,0.71481394,0.42614402
-4.85942971,0.89767535,0.01252597,0.00013415,0.01547988,0.69631650,0.72079782,0.42347474
-4.85342671,0.90075781,0.01302718,0.00013399,0.01556251,0.69610025,0.72690461,0.42167934
-4.84742371,0.90568949,0.01359212,0.00013403,0.01561239,0.69723398,0.73346286,0.42081444
-4.84142071,0.91278632,0.01423552,0.00013434,0.01564104,0.69991209,0.74082793,0.42092013
-4.83541771,0.92235388,0.01497279,0.00013502,0.01566110,0.70431732,0.74937363,0.42202249
-4.82941471,0.93468242,0.01581962,0.00013613,0.01568596,0.71061915,0.75948232,0.42413602
-4.82341171,0.95004071,0.01679168,0.00013775,0.01572927,0.71897143,0.77153362,0.42726578
-4.81740870,0.96866919,0.01790418,0.00013995,0.01580450,0.72950939,0.78589228,0.43140917
-4.81140570,0.99077216,0.01917155,0.00014280,0.01592447,0.74234594,0.80289552,0.43655696
-4.80540270,1.01650977,0.02060709,0.00014635,0.01610092,0.75756740,0.82284043,0.44269378
-4.79939970,1.04598992,0.02222258,0.00015065,0.01634415,0.77522903,0.84597203,0.44979801
-4.79339670,1.07926064,0.02402807,0.00015574,0.01666264,0.79535051,0.87247240,0.45784102
-4.78739370,1.11630351,0.02603155,0.00016164,0.01706285,0.81791179,0.90245166,0.46678618
-4.78139070,1.15702855,0.02823878,0.00016837,0.01754901,0.84284963,0.93594102,0.47658755
-4.77538769,1.20127105,0.03065311,0.00017594,0.01812306,0.87005527,0.97288838,0.48718869
-4.76938469,1.24879077,0.03327530,0.00018431,0.01878463,0.89937335,1.01315680,0.49852158
-4.76338169,1.29927361,0.03610348,0.00019348,0.01953113,0.93060254,1.05652586,0.51050614
-4.75737869,1.35233603,0.03913298,0.00020340,0.02035790,0.96349786,1.10269591,0.52305015
-4.75137569,1.40753212,0.04235630,0.00021403,0.02125843,0.99777474,1.15129506,0.53605005
-4.74537269,1.46436302,0.04576298,0.00022529,0.02222460,1.03311490,1.20188866,0.54939239
-4.73936968,1.52228853,0.04933957,0.00023713,0.02324698,1.06917362,1.25399073,0.56295600
-4.73336668,1.58074025,0.05306949,0.00024945,0.02431517,1.10558828,1.30707698,0.57661491
-4.72736368,1.63913578,0.05693299,0.00026216,0.02541803,1.14198782,1.36059866,0.59024167
-4.72136068,1.69689338,0.06090705,0.00027517,0.02654408,1.17800252,1.41399693,0.60371108
-4.71535768,1.75344637,0.06496536,0.00028838,0.02768169,1.21327386,1.46671688,0.61690398
-4.70935468,1.80825666,0.06907829,0.00030167,0.02881936,1.24746382,1.51822087,0.62971090
-4.70335168,1.86082695,0.07321297,0.00031494,0.02994592,1.28026337,1.56800065,0.64203539
-4.69734867,1.91071100,0.07733349,0.00032808,0.03105074,1.31139961,1.61558793,0.65379675
-4.69134567,1.95752174,0.08140115,0.00034096,0.03212380,1.34064141,1.66056299,0.66493200
-4.68534267,2.00093691,0.08537489,0.00035347,0.03315583,1.36780325,1.70256147,0.67539702
-4.67933967,2.04070227,0.08921191,0.00036550,0.03413842,1.39274726,1.74127892,0.68516674
-4.67333667,2.07663233,0.09286840,0.00037693,0.03506399,1.41538333,1.77647348,0.69423434
-4.66733367,2.10860869,0.09630046,0.00038766,0.03592592,1.43566744,1.80796647,0.70260961
-4.66133067,2.13657647,0.09946521,0.00039758,0.03671853,1.45359837,1.83564142,0.71031645
-4.65532766,2.16053890,0.10232195,0.00040659,0.03743710,1.46921298,1.85944133,0.71738972
-4.64932466,2.18055048,0.10483349,0.00041459,0.03807791,1.48258028,1.87936471,0.72387159
-4.64332166,2.19670912,0.10696747,0.00042151,0.03863824,1.49379468,1.89546041,0.72980761
-4.63731866,2.20914755,0.10869771,0.00042727,0.03911636,1.50296861,1.90782141,0.73524259
-4.63131566,2.21802439,0.11000547,0.00043181,0.03951155,1.51022483,1.91657794,0.74021669
-4.62531266,2.22351509,0.11088054,0.00043508,0.03982403,1.51568878,1.92188990,0.74476171
-4.61930965,2.22580307,0.11132224,0.00043704,0.04005498,1.51948113,1.92393882,0.74889778
-4.61330665,2.22507139,0.11134008,0.00043769,0.04020642,1.52171093,1.92291963,0.75263079
-4.60730365,2.22149503,0.11095415,0.00043702,0.04028113,1.52246936,1.91903225,0.75595035
-4.60130065,2.21523408,0.11019521,0.00043504,0.04028253,1.52182462,1.91247339,0.75882863
-4.59529765,2.20642808,0.10910443,0.00043180,0.04021453,1.51981786,1.90342877,0.76122004
-4.58929465,2.19519161,0.10773276,0.00042733,0.04008137,1.51646047,1.89206600,0.76306176
-4.58329165,2.18161139,0.10613998,0.00042171,0.03988740,1.51173284,1.87852846,0.76427516
-4.57728864,2.16574496,0.10439345,0.00041501,0.03963697,1.50558472,1.86293058,0.76476799
-4.57128564,2.14762111,0.10256654,0.00040733,0.03933415,1.49793719,1.84535465,0.76443749
-4.56528264,2.12724215,0.10073686,0.00039875,0.03898265,1.48868625,1.82584957,0.76317397
-4.55927964,2.10458785,0.09898431,0.00038941,0.03858568,1.47770802,1.80443165,0.76086518
-4.55327664,2.07962111,0.09738896,0.00037939,0.03814583,1.46486535,1.78108755,0.75740087
-4.54727364,2.05229506,0.09602892,0.00036882,0.03766505,1.45001556,1.75577938,0.75267777
-4.54127064,2.02256132,0.09497819,0.00035782,0.03714468,1.43301921,1.72845167,0.74660445
-4.53526763,1.99037896,0.09430446,0.00034649,0.03658549,1.41374923,1.69904006,0.73910612
-4.52926463,1.95572379,0.09406718,0.00033494,0.03598780,1.39210026,1.66748120,0.73012899
-4.52326163,1.91859729,0.09431559,0.00032327,0.03535167,1.36799754,1.63372320,0.71964398
-4.51725863,1.87903480,0.09508707,0.00031159,0.03467705,1.34140489,1.59773632,0.70764969
-4.51125563,1.83711219,0.09640570,0.00029996,0.03396399,1.31233146,1.55952282,0.69417436
-4.50525263,1.79295074,0.09828105,0.00028847,0.03321287,1.28083657,1.51912567,0.67927667
-4.49924962,1.74671969,0.10070734,0.00027719,0.03242456,1.24703257,1.47663533,0.66304542
-4.49324662,1.69863620,0.10366297,0.00026617,0.03160059,1.21108531,1.43219411,0.64559791
-4.48724362,1.64896270,0.10711036,0.00025546,0.03074328,1.17321218,1.38599783,0.62707717
-4.48124062,1.59800148,0.11099636,0.00024510,0.02985580,1.13367774,1.33829444,0.60764808
-4.47523762,1.54608703,0.11525290,0.00023512,0.02894216,1.09278706,1.28937980,0.58749258
-4.46923462,1.49357623,0.11979833,0.00022554,0.02800716,1.05087723,1.23959052,0.56680414
-4.46323162,1.44083714,0.12453899,0.00021638,0.02705629,1.00830723,1.18929454,0.54578182
-4.45722861,1.38823694,0.12937139,0.00020763,0.02609554,0.96544691,1.13887976,0.52462412
-4.45122561,1.33612975,0.13418467,0.00019930,0.02513124,0.92266545,1.08874139,0.50352300
-4.44522261,1.28484502,0.13886350,0.00019139,0.02416978,0.88032013,1.03926895,0.48265830
-4.43921961,1.23467730,0.14329118,0.00018388,0.02321740,0.83874579,0.99083345,0.46219294
-4.43321661,1.18587794,0.14735298,0.00017674,0.02227992,0.79824566,0.94377560,0.44226898
-4.42721361,1.13864922,0.15093948,0.00016997,0.02136256,0.75908406,0.89839592,0.42300490
-4.42121061,1.09314140,0.15394999,0.00016354,0.02046975,0.72148121,0.85494696,0.40449410
-4.41520760,1.04945276,0.15629571,0.00015741,0.01960494,0.68561057,0.81362857,0.38680479
-4.40920460,1.00763281,0.15790264,0.00015157,0.01877060,0.65159865,0.77458601,0.36998117
-4.40320160,0.96768839,0.15871415,0.00014597,0.01796810,0.61952746,0.73791145,0.35404590
-4.39719860,0.92959248,0.15869300,0.00014059,0.01719782,0.58943925,0.70364848,0.33900368
-4.39119560,0.89329520,0.15782284,0.00013541,0.01645920,0.56134343,0.67179955,0.32484584
-4.38519260,0.85873651,0.15610909,0.00013040,0.01575087,0.53522516,0.64233584,0.31155555
-4.37918959,0.82585986,0.15357916,0.00012554,0.01507084,0.51105528,0.61520917,0.29911357
-4.37318659,0.79462623,0.15028208,0.00012081,0.01441673,0.48880087,0.59036513,0.28750415
-4.36718359,0.76502779,0.14628745,0.00011622,0.01378594,0.46843612,0.56775685,0.27672079
-4.36118059,0.73710043,0.14168391,0.00011175,0.01317593,0.44995278,0.54735869,0.26677165
-4.35517759,0.71093465,0.13657706,0.00010743,0.01258443,0.43336963,0.52917901,0.25768424
-4.34917459,0.68668405,0.13108705,0.00010326,0.01200960,0.41874063,0.51327135,0.24950924
-4.34317159,0.66457106,0.12534581,0.00009928,0.01145027,0.40616112,0.49974351,0.24232312
-4.33716858,0.64488946,0.11949411,0.00009552,0.01090601,0.39577170,0.48876370,0.23622956
-4.33116558,0.62800331,0.11367847,0.00009203,0.01037724,0.38775970,0.48056360,0.23135927
-4.32516258,0.61434234,0.10804807,0.00008887,0.00986528,0.38235765,0.47543772,0.22786846
-4.31915958,0.60439339,0.10275170,0.00008609,0.00937232,0.37983910,0.47373911,0.22593559
-4.31315658,0.59868838,0.09793472,0.00008377,0.00890139,0.38051134,0.47587114,0.22575668
-4.30715358,0.59778868,0.09373621,0.00008198,0.00845623,0.38470552,0.48227561,0.22753916
